
[00:00:00.000 --> 00:00:02.000]  丙姐妹今天在我們的崇拜裏面
[00:05:56.000 --> 00:06:00.000]  當你碰見苦難的時候不要以為奇怪
[00:06:00.000 --> 00:06:03.000]  苦難最厲害對我們的打擊就是第一個問題
[00:06:03.000 --> 00:06:05.000]  為甚麼會淋到我身上?
[00:06:05.000 --> 00:06:07.000]  很奇怪
[00:06:07.000 --> 00:06:10.000]  聖經很直接挑戰我們
[00:06:10.000 --> 00:06:11.000]  有甚麼奇怪?
[00:06:11.000 --> 00:06:14.000]  好像非常的事
[00:06:14.000 --> 00:06:15.000]  如果你有苦難
[00:06:15.000 --> 00:06:17.000]  我經常問為甚麼會淋到苦難?
[00:06:17.000 --> 00:06:18.000]  你問我真是
[00:06:18.000 --> 00:06:20.000]  我心裏面很誠實的一句
[00:06:20.000 --> 00:06:22.000]  為甚麼不淋到你身上?
[00:06:22.000 --> 00:06:23.000]  為甚麼要隔離那個?
[00:06:23.000 --> 00:06:24.000]  不是你?
[00:06:24.000 --> 00:06:26.000]  是嗎?
[00:06:26.000 --> 00:06:27.000]  每天我們看新聞的時候
[00:06:27.000 --> 00:06:28.000]  這麼多人撞車
[00:06:28.000 --> 00:06:30.000]  為甚麼是隔離那輛撞的?
[00:06:30.000 --> 00:06:31.000]  不是撞你的
[00:06:31.000 --> 00:06:33.000]  你的巴士不是今天翻了嗎?
[00:06:33.000 --> 00:06:35.000]  我們不是悲觀
[00:06:35.000 --> 00:06:36.000]  而是一個事實
[00:06:36.000 --> 00:06:39.000]  苦難是一個事實
[00:06:39.000 --> 00:06:41.000]  我們不要以為奇怪
[00:06:41.000 --> 00:06:42.000]  有苦難來到
[00:06:42.000 --> 00:06:44.000]  今天沒有苦難來到
[00:06:44.000 --> 00:06:45.000]  你才覺得奇怪
[00:06:45.000 --> 00:06:47.000]  沒事了,不錯
[00:06:47.000 --> 00:06:49.000]  你應該這樣想
[00:06:49.000 --> 00:06:51.000]  我真的不是悲觀
[00:06:51.000 --> 00:06:52.000]  如果英文來說
[00:06:52.000 --> 00:06:53.000]  我不是Pessimistic
[00:06:53.000 --> 00:06:54.000]  我是Realistic
[00:06:54.000 --> 00:06:55.000]  是嗎?
[00:06:55.000 --> 00:06:56.000]  今年沒有,下年有
[00:06:56.000 --> 00:06:58.000]  今天沒有,明天會有
[00:06:58.000 --> 00:07:00.000]  他來到的時候有甚麼奇怪?
[00:07:00.000 --> 00:07:03.000]  最近我去參加一個晚宴
[00:07:03.000 --> 00:07:04.000]  那個晚宴很特別
[00:07:04.000 --> 00:07:05.000]  有些城中很著名的
[00:07:05.000 --> 00:07:07.000]  很有影響力的人
[00:07:07.000 --> 00:07:09.000]  他們基督徒的朋友請他們來
[00:07:09.000 --> 00:07:10.000]  吃晚飯
[00:07:10.000 --> 00:07:11.000]  然後就說明了
[00:07:11.000 --> 00:07:12.000]  我講福音
[00:07:12.000 --> 00:07:14.000]  但不是講道
[00:07:14.000 --> 00:07:16.000]  而是他們有甚麼信仰的問題
[00:07:16.000 --> 00:07:17.000]  不明白的
[00:07:17.000 --> 00:07:18.000]  想問的就問
[00:07:18.000 --> 00:07:21.000]  這是很自由的場合
[00:07:21.000 --> 00:07:23.000]  當中有很多很重要的人物
[00:07:23.000 --> 00:07:25.000]  其中一個很重要的人物
[00:07:25.000 --> 00:07:26.000]  他問了一個問題
[00:07:26.000 --> 00:07:27.000]  坐下來的時候
[00:07:27.000 --> 00:07:28.000]  他就問
[00:07:28.000 --> 00:07:30.000]  這個世界上有那麼多痛苦
[00:07:30.000 --> 00:07:31.000]  我知道他想問甚麼
[00:07:31.000 --> 00:07:33.000]  你基督教講神
[00:07:33.000 --> 00:07:34.000]  神在做甚麼
[00:07:34.000 --> 00:07:35.000]  你那麼多痛苦
[00:07:35.000 --> 00:07:36.000]  我回答
[00:07:36.000 --> 00:07:37.000]  不如我不講基督教
[00:07:37.000 --> 00:07:39.000]  我先講佛教
[00:07:39.000 --> 00:07:40.000]  他很喜歡
[00:07:40.000 --> 00:07:41.000]  因為他信佛
[00:07:41.000 --> 00:07:43.000]  佛教都開始告訴我們
[00:07:43.000 --> 00:07:45.000]  人生裏面有四苦
[00:07:45.000 --> 00:07:46.000]  大家記得嗎?
[00:07:46.000 --> 00:07:49.000]  生、老、病、死
[00:07:49.000 --> 00:07:51.000]  無論你多少錢
[00:07:51.000 --> 00:07:52.000]  他有很多錢
[00:07:52.000 --> 00:07:53.000]  無論你多少錢
[00:07:53.000 --> 00:07:56.000]  你甚麼人都要經過
[00:07:56.000 --> 00:07:57.000]  有甚麼奇怪?
[00:07:57.000 --> 00:07:58.000]  痛苦
[00:07:58.000 --> 00:07:59.000]  為甚麼這個世界上有那麼多痛苦
[00:07:59.000 --> 00:08:00.000]  這就是事實
[00:08:00.000 --> 00:08:02.000]  就是那麼多痛苦
[00:08:02.000 --> 00:08:05.000]  所以我們要聖經告訴我們
[00:08:05.000 --> 00:08:08.000]  你不要以為奇怪
[00:08:08.000 --> 00:08:10.000]  這是一個事實
[00:08:10.000 --> 00:08:12.000]  我們沒有人可以逃脫
[00:08:12.000 --> 00:08:14.000]  如果我們有這樣的心
[00:08:14.000 --> 00:08:16.000]  你就不會覺得
[00:08:16.000 --> 00:08:19.000]  全世界最慘的是你
[00:08:19.000 --> 00:08:21.000]  我不是說你不慘
[00:08:21.000 --> 00:08:22.000]  很痛苦
[00:08:22.000 --> 00:08:24.000]  你病是很痛苦
[00:08:24.000 --> 00:08:25.000]  你面對人生的挑戰
[00:08:25.000 --> 00:08:26.000]  一個挫敗
[00:08:26.000 --> 00:08:28.000]  很多傷痛
[00:08:28.000 --> 00:08:29.000]  很難過
[00:08:29.000 --> 00:08:32.000]  我不想隨便輕鬆地講
[00:08:32.000 --> 00:08:35.000]  不過你不要覺得自己很奇怪
[00:08:35.000 --> 00:08:38.000]  你覺得自己是全世界最痛苦
[00:08:38.000 --> 00:08:42.000]  人生的痛苦是一個必然的事實
[00:08:42.000 --> 00:08:44.000]  有人問為甚麼我會死
[00:08:44.000 --> 00:08:45.000]  我想回答他
[00:08:45.000 --> 00:08:47.000]  為甚麼你不死?
[00:08:47.000 --> 00:08:48.000]  為甚麼我那麼痛苦?
[00:08:48.000 --> 00:08:50.000]  誰死之前不痛苦?
[00:08:50.000 --> 00:08:51.000]  為甚麼我會病?
[00:08:51.000 --> 00:08:53.000]  為甚麼誰不病?
[00:08:53.000 --> 00:08:55.000]  你明白我說甚麼嗎?
[00:08:55.000 --> 00:08:57.000]  你不要以為奇怪
[00:08:57.000 --> 00:08:59.000]  不是說風涼話
[00:08:59.000 --> 00:09:01.000]  但我們如果能夠這樣看的時候
[00:09:01.000 --> 00:09:04.000]  我們對苦難就有一種坦然的心
[00:09:04.000 --> 00:09:05.000]  苦難就是苦難
[00:09:05.000 --> 00:09:07.000]  遲早都有
[00:09:07.000 --> 00:09:08.000]  第二
[00:09:08.000 --> 00:09:09.000]  不過是短暫的
[00:09:09.000 --> 00:09:11.000]  因為我們有永恆的時候
[00:09:11.000 --> 00:09:13.000]  我們有一天會停止的
[00:09:13.000 --> 00:09:15.000]  有了這兩個心態
[00:09:15.000 --> 00:09:17.000]  我們發覺開始對苦難就沒那麼怕
[00:09:17.000 --> 00:09:19.000]  它沒辦法追到我們入心
[00:09:19.000 --> 00:09:21.000]  不如我們打倒它
[00:09:21.000 --> 00:09:23.000]  第三個真理
[00:09:23.000 --> 00:09:25.000]  事實關於苦難的
[00:09:25.000 --> 00:09:27.000]  聖經告訴我們第四章十九節
[00:09:27.000 --> 00:09:29.000]  是一句很特別的說話
[00:09:29.000 --> 00:09:31.000]  第四章十九節說
[00:09:31.000 --> 00:09:36.000]  順著神的旨意而受苦的人
[00:09:36.000 --> 00:09:37.000]  很有趣
[00:09:37.000 --> 00:09:39.000]  原來受苦的
[00:09:39.000 --> 00:09:41.000]  在基督徒就知道
[00:09:41.000 --> 00:09:43.000]  在背後有神的旨意
[00:09:43.000 --> 00:09:47.000]  沒有一個受苦是沒有理由或是偶然而已
[00:09:47.000 --> 00:09:49.000]  雖然你不一定看到
[00:09:49.000 --> 00:09:51.000]  我不說你一定看到
[00:09:51.000 --> 00:09:53.000]  但聖經告訴我們
[00:09:53.000 --> 00:09:56.000]  在這個苦難的背後
[00:09:56.000 --> 00:09:59.000]  有神自己的計劃在當中
[00:09:59.000 --> 00:10:01.000]  為甚麼呢
[00:10:01.000 --> 00:10:03.000]  大家不要重複第一章
[00:10:03.000 --> 00:10:05.000]  很辛苦的
[00:10:05.000 --> 00:10:07.000]  第一章第五節說
[00:10:07.000 --> 00:10:10.000]  神有保守我們的能力
[00:10:10.000 --> 00:10:12.000]  神可以讓我們不受這個苦難
[00:10:12.000 --> 00:10:14.000]  不過為甚麼他放手
[00:10:14.000 --> 00:10:16.000]  這個苦難在我們人生裏發生
[00:10:16.000 --> 00:10:18.000]  會經過呢
[00:10:18.000 --> 00:10:20.000]  我們相信他一定有這個旨意
[00:10:20.000 --> 00:10:22.000]  這是對神的信任
[00:10:22.000 --> 00:10:24.000]  基督徒就說對神有信任
[00:10:24.000 --> 00:10:26.000]  你明不明白我不明白
[00:10:26.000 --> 00:10:28.000]  為甚麼會有這個苦難我不知道
[00:10:28.000 --> 00:10:30.000]  不過我知道這個苦難一定不是偶然
[00:10:30.000 --> 00:10:32.000]  一定不是運氣
[00:10:32.000 --> 00:10:34.000]  是背後有神自己保守的力量
[00:10:34.000 --> 00:10:36.000]  不過他放手讓我走過
[00:10:36.000 --> 00:10:38.000]  為了甚麼
[00:10:38.000 --> 00:10:40.000]  為了我試煉生命裏面
[00:10:40.000 --> 00:10:42.000]  好像火一樣的試煉
[00:10:42.000 --> 00:10:44.000]  這樣心裏就不會有怨恨
[00:10:44.000 --> 00:10:46.000]  第一你不可以怨恨神
[00:10:46.000 --> 00:10:48.000]  你明白多少呢
[00:10:48.000 --> 00:10:50.000]  我們相信神有多少計劃呢
[00:10:50.000 --> 00:10:52.000]  不過一個我們相信神的人
[00:10:52.000 --> 00:10:54.000]  我們知道苦難背後有神的計劃
[00:10:54.000 --> 00:10:56.000]  第二我們剛才說過
[00:10:56.000 --> 00:10:58.000]  苦難是暫時的
[00:10:58.000 --> 00:11:00.000]  因為我們有永恆
[00:11:00.000 --> 00:11:02.000]  第三苦難有甚麼出奇
[00:11:02.000 --> 00:11:04.000]  你和我遲早都會碰見苦難
[00:11:04.000 --> 00:11:06.000]  有了這三個態度
[00:11:06.000 --> 00:11:08.000]  發覺我們的心態有些不同
[00:11:08.000 --> 00:11:10.000]  苦難不會令我們瘋狂
[00:11:10.000 --> 00:11:12.000]  令我們沒辦法站起來
[00:11:12.000 --> 00:11:14.000]  他打不到我們
[00:11:14.000 --> 00:11:16.000]  首先這個是消極
[00:11:16.000 --> 00:11:18.000]  不過我知道你頂曉心
[00:11:18.000 --> 00:11:20.000]  你講了一半
[00:11:20.000 --> 00:11:22.000]  都未有喜樂
[00:11:22.000 --> 00:11:24.000]  不痛苦,沒那麼痛苦
[00:11:24.000 --> 00:11:26.000]  捱得到
[00:11:26.000 --> 00:11:28.000]  不驚奇
[00:11:28.000 --> 00:11:30.000]  那你未有喜樂
[00:11:30.000 --> 00:11:32.000]  喜樂是一種情
[00:11:32.000 --> 00:11:34.000]  不是講理論,不是唱高調
[00:11:34.000 --> 00:11:36.000]  你要喜樂,那你喜樂不到
[00:11:36.000 --> 00:11:38.000]  在痛苦裏面怎會喜樂
[00:11:38.000 --> 00:11:40.000]  躺在病床裏面怎會喜樂
[00:11:40.000 --> 00:11:42.000]  為甚麼可以喜樂
[00:11:42.000 --> 00:11:44.000]  這就是第二個重心
[00:11:44.000 --> 00:11:46.000]  我和大家說
[00:11:46.000 --> 00:11:48.000]  在彼得前書裏面提醒我們的
[00:11:48.000 --> 00:11:50.000]  就是我們要轉眼望耶穌
[00:11:50.000 --> 00:11:54.000]  轉眼望耶穌
[00:11:54.000 --> 00:11:56.000]  有甚麼特別呢
[00:11:56.000 --> 00:11:58.000]  又有三個
[00:11:58.000 --> 00:12:00.000]  很重要的真理提醒我們
[00:12:00.000 --> 00:12:04.000]  首先我們在苦難裏面
[00:12:04.000 --> 00:12:08.000]  我們的心靈的眼目在看甚麼
[00:12:08.000 --> 00:12:10.000]  是影響很大的
[00:12:12.000 --> 00:12:14.000]  我們忍不住,因為苦難經常提醒我們
[00:12:14.000 --> 00:12:16.000]  我們很苦,所以我們就看著
[00:12:16.000 --> 00:12:18.000]  由早到晚
[00:12:18.000 --> 00:12:20.000]  看著,我多痛苦
[00:12:20.000 --> 00:12:22.000]  我多辛苦
[00:12:22.000 --> 00:12:24.000]  那個人講了一句話
[00:12:24.000 --> 00:12:26.000]  刺到我日日都要想著
[00:12:26.000 --> 00:12:28.000]  是因為
[00:12:28.000 --> 00:12:30.000]  你是很深刻的傷痛
[00:12:30.000 --> 00:12:32.000]  很深刻的難過
[00:12:32.000 --> 00:12:34.000]  不過
[00:12:34.000 --> 00:12:36.000]  聖經提醒我們,當我們的眼目
[00:12:36.000 --> 00:12:38.000]  要轉眼望耶穌
[00:12:38.000 --> 00:12:40.000]  為甚麼呢
[00:12:40.000 --> 00:12:42.000]  因為我們看見耶穌三樣東西
[00:12:42.000 --> 00:12:44.000]  聖經提醒我們
[00:12:44.000 --> 00:12:46.000]  三樣東西
[00:12:46.000 --> 00:12:48.000]  第一樣
[00:12:48.000 --> 00:12:50.000]  耶穌在二千年前
[00:12:50.000 --> 00:12:52.000]  但是在他的生命裏面
[00:12:52.000 --> 00:12:54.000]  留下榜樣
[00:12:54.000 --> 00:12:56.000]  第二
[00:12:56.000 --> 00:12:58.000]  今日就在我苦難當中
[00:12:58.000 --> 00:13:00.000]  在我病床當中的時候
[00:13:00.000 --> 00:13:02.000]  我和主耶穌我望見他甚麼
[00:13:02.000 --> 00:13:04.000]  將來
[00:13:04.000 --> 00:13:06.000]  在他榮耀降臨的時候
[00:13:06.000 --> 00:13:08.000]  我期待見到他甚麼
[00:13:08.000 --> 00:13:10.000]  過去,現在,將來
[00:13:10.000 --> 00:13:12.000]  這個就是我們
[00:13:12.000 --> 00:13:14.000]  轉眼望耶穌的三個方向
[00:13:14.000 --> 00:13:16.000]  我們先講我們
[00:13:16.000 --> 00:13:18.000]  看見主耶穌在世的時候
[00:13:18.000 --> 00:13:20.000]  我們很感謝主
[00:13:20.000 --> 00:13:22.000]  他在世的日子雖然不長
[00:13:22.000 --> 00:13:24.000]  但是有很詳細的紀錄
[00:13:24.000 --> 00:13:26.000]  記載在聖經裏面
[00:13:26.000 --> 00:13:28.000]  尤其是四福音和新約的聖經
[00:13:28.000 --> 00:13:30.000]  究竟我們
[00:13:30.000 --> 00:13:32.000]  望向以往的
[00:13:32.000 --> 00:13:34.000]  主耶穌有甚麼
[00:13:34.000 --> 00:13:36.000]  值得我們特別留意的呢
[00:13:36.000 --> 00:13:38.000]  在前書裏面提醒我們
[00:13:38.000 --> 00:13:40.000]  兩件事
[00:13:40.000 --> 00:13:42.000]  第一
[00:13:42.000 --> 00:13:44.000]  我們的主耶穌
[00:13:44.000 --> 00:13:46.000]  為我們立下榜樣
[00:13:46.000 --> 00:13:48.000]  受苦
[00:13:48.000 --> 00:13:50.000]  忍耐的榜樣
[00:13:50.000 --> 00:13:52.000]  第四章第一節
[00:13:52.000 --> 00:13:54.000]  基督既然在肉身
[00:13:54.000 --> 00:13:56.000]  受過苦
[00:13:56.000 --> 00:13:58.000]  我們也應當
[00:13:58.000 --> 00:14:00.000]  以同樣的心智
[00:14:00.000 --> 00:14:02.000]  裝備自己
[00:14:02.000 --> 00:14:04.000]  去做甚麼
[00:14:04.000 --> 00:14:06.000]  去受苦
[00:14:06.000 --> 00:14:08.000]  裝備
[00:14:08.000 --> 00:14:10.000]  裝備
[00:14:10.000 --> 00:14:12.000]  因為我們的主耶穌也裝備
[00:14:12.000 --> 00:14:14.000]  我們今天
[00:14:14.000 --> 00:14:16.000]  領受聖餐我們也記得
[00:14:16.000 --> 00:14:18.000]  我們的主耶穌一生是受苦
[00:14:18.000 --> 00:14:20.000]  成為他的標誌
[00:14:20.000 --> 00:14:22.000]  他的死
[00:14:22.000 --> 00:14:24.000]  他的受苦
[00:14:24.000 --> 00:14:26.000]  他的肉
[00:14:26.000 --> 00:14:28.000]  他的血為我們犧牲
[00:14:28.000 --> 00:14:30.000]  不過我們有時候太熟習了
[00:14:30.000 --> 00:14:32.000]  我們忘記了我們的主
[00:14:32.000 --> 00:14:34.000]  主耶穌是一個很重要的榜樣
[00:14:34.000 --> 00:14:36.000]  榜樣是甚麼呢
[00:14:36.000 --> 00:14:38.000]  他有受苦的心智
[00:14:38.000 --> 00:14:40.000]  我們的主耶穌
[00:14:40.000 --> 00:14:42.000]  他出生那天
[00:14:42.000 --> 00:14:44.000]  已經在馬槽裏面
[00:14:44.000 --> 00:14:46.000]  並不舒服
[00:14:46.000 --> 00:14:48.000]  跟著他一生
[00:14:48.000 --> 00:14:50.000]  受你和我一樣的挑戰
[00:14:50.000 --> 00:14:52.000]  受苦
[00:14:52.000 --> 00:14:54.000]  但他沒有犯罪
[00:14:54.000 --> 00:14:56.000]  他在赫西瑪利園裏面
[00:14:56.000 --> 00:14:58.000]  他禱告他掙扎
[00:14:58.000 --> 00:15:00.000]  他的汗好像血點一樣流下來
[00:15:00.000 --> 00:15:02.000]  然後他最後
[00:15:02.000 --> 00:15:04.000]  說主啊
[00:15:04.000 --> 00:15:06.000]  求祢的旨意成就在我身上
[00:15:06.000 --> 00:15:08.000]  不要按照我的心意
[00:15:08.000 --> 00:15:10.000]  然後在他受審判的時候
[00:15:10.000 --> 00:15:12.000]  審問的時候
[00:15:12.000 --> 00:15:14.000]  他不還口
[00:15:14.000 --> 00:15:16.000]  人家辱罵他
[00:15:16.000 --> 00:15:18.000]  他不還手
[00:15:18.000 --> 00:15:20.000]  這就是一個受苦的心智
[00:15:20.000 --> 00:15:22.000]  所以聖經說
[00:15:22.000 --> 00:15:24.000]  耶穌在肉身也受苦
[00:15:24.000 --> 00:15:26.000]  當我們受苦的時候
[00:15:26.000 --> 00:15:28.000]  我們想想
[00:15:28.000 --> 00:15:30.000]  我們的主耶穌有這種
[00:15:30.000 --> 00:15:32.000]  受苦的心智
[00:15:32.000 --> 00:15:34.000]  今天我們這麼難受苦
[00:15:34.000 --> 00:15:36.000]  是因為在現代的社會
[00:15:36.000 --> 00:15:38.000]  尤其是消費主義的社會裏面
[00:15:38.000 --> 00:15:40.000]  其實是一個陰謀
[00:15:40.000 --> 00:15:42.000]  不知不覺的
[00:15:42.000 --> 00:15:44.000]  一直在教導
[00:15:44.000 --> 00:15:46.000]  培育我們以至薄弱
