
[00:00:00.000 --> 00:00:02.000]  唐慶其實是一個愛人
[00:01:53.000 --> 00:01:56.000]  究竟一個群體是一個怎樣的群體
[00:01:56.000 --> 00:01:59.000]  你要理解不同的群體
[00:01:59.000 --> 00:02:01.000]  處事的原則都不同
[00:02:01.000 --> 00:02:04.000]  如果這個群體是一個政治上的群體
[00:02:04.000 --> 00:02:06.000]  你要用政治的原則
[00:02:06.000 --> 00:02:08.000]  或者一些方法
[00:02:08.000 --> 00:02:10.000]  去處理當中一些事情
[00:02:10.000 --> 00:02:13.000]  一些社會關係的團體
[00:02:13.000 --> 00:02:15.000]  或是慈善團體
[00:02:15.000 --> 00:02:17.000]  我們會用慈善團體的原則
[00:02:17.000 --> 00:02:20.000]  去處理慈善團體裏面的群體
[00:02:20.000 --> 00:02:22.000]  但保羅在這裏說
[00:02:22.000 --> 00:02:24.000]  這個群體是一個怎樣的群體
[00:02:24.000 --> 00:02:27.000]  這個群體是社會的團體
[00:02:27.000 --> 00:02:29.000]  是教會
[00:02:29.000 --> 00:02:30.000]  保羅形容
[00:02:30.000 --> 00:02:35.000]  我們被耶穌禁束聚在一起進行的一番聚集
[00:02:35.000 --> 00:02:38.000]  是教會的
[00:02:38.000 --> 00:02:40.000]  基督靈教會神體裏說的時候
[00:02:40.000 --> 00:02:42.000]  我們應該用什麼樣的原則
[00:02:42.000 --> 00:02:45.000]  去處理教會的事情呢
[00:02:45.000 --> 00:02:53.000]  在保羅裏面他用了三個詞綴去形容
[00:02:53.000 --> 00:02:55.000]  就是教會
[00:02:55.000 --> 00:02:57.000]  保羅在裏面形容
[00:02:57.000 --> 00:02:58.000]  這個是神的教
[00:02:58.000 --> 00:03:00.000]  教會是神的教
[00:03:00.000 --> 00:03:04.000]  每個人都是家中的真主
[00:03:04.000 --> 00:03:06.000]  在當時
[00:03:06.000 --> 00:03:07.000]  在猶太人來說
[00:03:07.000 --> 00:03:10.000]  他們很難想像這樣的表達
[00:03:10.000 --> 00:03:11.000]  很難想像
[00:03:11.000 --> 00:03:15.000]  因為猶太人是一個很獨特的語法
[00:03:15.000 --> 00:03:19.000]  他們覺得我們這個民族是很少的
[00:03:19.000 --> 00:03:21.000]  我們是上帝的選民
[00:03:21.000 --> 00:03:22.000]  其他人的資質
[00:03:22.000 --> 00:03:24.000]  我們一起去敵敗上帝
[00:03:24.000 --> 00:03:26.000]  但保羅在這裏說
[00:03:26.000 --> 00:03:30.000]  每一個願意藉著宿敵教恩
[00:03:30.000 --> 00:03:31.000]  利用這個群體的人
[00:03:31.000 --> 00:03:32.000]  不論種族
[00:03:32.000 --> 00:03:33.000]  文化
[00:03:33.000 --> 00:03:34.000]  男女
[00:03:34.000 --> 00:03:36.000]  我們有共同的決定
[00:03:36.000 --> 00:03:39.000]  或者我們在上帝的面前有共同的尊貴
[00:03:39.000 --> 00:03:42.000]  一起去敵敗上帝
[00:03:42.000 --> 00:03:44.000]  所以保羅在這裏強調
[00:03:44.000 --> 00:03:46.000]  教會是神的教
[00:03:46.000 --> 00:03:49.000]  一個願意悔改歸類在內的人
[00:03:49.000 --> 00:03:51.000]  都可以被上帝接納
[00:03:51.000 --> 00:03:55.000]  都可以在這個群體裏面
[00:03:55.000 --> 00:03:57.000]  一起有相交去敵敗上帝
[00:03:57.000 --> 00:03:58.000]  保羅說
[00:03:58.000 --> 00:04:00.000]  你們不再做害人和客類
[00:04:00.000 --> 00:04:02.000]  是聖徒和同國
[00:04:02.000 --> 00:04:04.000]  是神的客類
[00:04:04.000 --> 00:04:05.000]  變了人類
[00:04:05.000 --> 00:04:06.000]  所以保羅很強調
[00:04:06.000 --> 00:04:08.000]  教會是神的家
[00:04:08.000 --> 00:04:10.000]  另一方面
[00:04:10.000 --> 00:04:11.000]  保羅在這裏說
[00:04:11.000 --> 00:04:13.000]  這個教會是靈與生俱來的教會
[00:04:13.000 --> 00:04:15.000]  靈與生神在教會裏面
[00:04:15.000 --> 00:04:17.000]  很多時候都強調
[00:04:17.000 --> 00:04:18.000]  是同大爺護著
[00:04:18.000 --> 00:04:20.000]  這個孤大上帝
[00:04:20.000 --> 00:04:23.000]  上帝是一個靈與生的上帝
[00:04:23.000 --> 00:04:25.000]  上帝是一個護人的上帝
[00:04:25.000 --> 00:04:27.000]  上帝不是那些人護著
[00:04:27.000 --> 00:04:28.000]  擺在那裏給人
[00:04:28.000 --> 00:04:29.000]  就是激戰敗
[00:04:29.000 --> 00:04:30.000]  或者去拜他們
[00:04:30.000 --> 00:04:32.000]  所以教會正經地
[00:04:32.000 --> 00:04:33.000]  如果大家看很多上帝
[00:04:33.000 --> 00:04:35.000]  就是上帝是怎樣
[00:04:35.000 --> 00:04:36.000]  他是阿班的上帝
[00:04:36.000 --> 00:04:38.000]  他是以色的上帝
[00:04:38.000 --> 00:04:39.000]  他是亞國的上帝
[00:04:39.000 --> 00:04:41.000]  他是約瑟的上帝
[00:04:41.000 --> 00:04:43.000]  他是活人的上帝
[00:04:43.000 --> 00:04:45.000]  他不是死人的上帝
[00:04:45.000 --> 00:04:49.000]  上帝活在教會中
[00:04:49.000 --> 00:04:51.000]  所以我們敬拜的時候
[00:04:51.000 --> 00:04:52.000]  上帝在這裏
[00:04:52.000 --> 00:04:54.000]  我們唱詩歌的時候
[00:04:54.000 --> 00:04:55.000]  上帝在這裏
[00:04:55.000 --> 00:04:56.000]  我們講道的時候
[00:04:56.000 --> 00:04:57.000]  上帝在這裏
[00:04:57.000 --> 00:04:59.000]  最重要是華人和洋人
[00:04:59.000 --> 00:05:00.000]  知道他的心意
[00:05:00.000 --> 00:05:02.000]  我們在團聚宗教的時候
[00:05:02.000 --> 00:05:03.000]  我在盡聚禮的時候
[00:05:03.000 --> 00:05:04.000]  上帝在這裏
[00:05:04.000 --> 00:05:08.000]  藉著大家相交的關係的過程裏面
[00:05:08.000 --> 00:05:13.000]  我見到上帝在我心裏度眾
[00:05:13.000 --> 00:05:16.000]  每一天上帝就在我們心裏的場景裏面
[00:05:16.000 --> 00:05:18.000]  在我們工作的場景裏面
[00:05:18.000 --> 00:05:21.000]  上帝是一個永生的上帝
[00:05:21.000 --> 00:05:26.000]  保留我們生命
[00:05:26.000 --> 00:05:28.000]  息息相關
[00:05:28.000 --> 00:05:30.000]  和我們這個群體息息相關
[00:05:30.000 --> 00:05:32.000]  接著保羅繼續說
[00:05:32.000 --> 00:05:34.000]  教會是甚麼呢?
[00:05:34.000 --> 00:05:36.000]  教會是真理的儲石和根基
[00:05:36.000 --> 00:05:39.000]  教會是真理的根基
[00:05:39.000 --> 00:05:42.000]  我們要傳揚這一部的真理
[00:05:42.000 --> 00:05:43.000]  在當時來說
[00:05:43.000 --> 00:05:45.000]  面對很多內陰外患
[00:05:45.000 --> 00:05:48.000]  裏面有很多錯誤的教訓
[00:05:48.000 --> 00:05:49.000]  另一個極端
[00:05:49.000 --> 00:05:52.000]  充斥著當時的教會群體裏面
[00:05:52.000 --> 00:05:55.000]  對外也有很多政治的力量
[00:05:55.000 --> 00:05:56.000]  無論政府
[00:05:56.000 --> 00:05:59.000]  無論危險犹太的群體
[00:05:59.000 --> 00:06:02.000]  對當時的教會群體
[00:06:02.000 --> 00:06:03.000]  有很多的攻擊
[00:06:03.000 --> 00:06:05.000]  有很多的迫害
[00:06:05.000 --> 00:06:06.000]  內憂內患
[00:06:06.000 --> 00:06:07.000]  但是保羅在說
[00:06:07.000 --> 00:06:10.000]  教會是傳揚真理的地方
[00:06:10.000 --> 00:06:12.000]  無論遇到甚麼情況
[00:06:12.000 --> 00:06:14.000]  我們都要將真理去傳揚
[00:06:14.000 --> 00:06:17.000]  藉著傳揚這個真理
[00:06:17.000 --> 00:06:19.000]  以致我們可以知道
[00:06:19.000 --> 00:06:20.000]  甚麼是錯誤的教訓
[00:06:20.000 --> 00:06:22.000]  甚麼是異端
[00:06:22.000 --> 00:06:23.000]  藉著傳揚這個真理
[00:06:23.000 --> 00:06:27.000]  以致我們有力量面對外來的挑戰
[00:06:27.000 --> 00:06:30.000]  教會是真理的柱石
[00:06:30.000 --> 00:06:32.000]  柱石
[00:06:32.000 --> 00:06:35.000]  保羅形容是當時一些很高的柱
[00:06:35.000 --> 00:06:36.000]  在當時的人
[00:06:36.000 --> 00:06:37.000]  是不太難理解的
[00:06:37.000 --> 00:06:39.000]  因為在當時的社會裏面
[00:06:39.000 --> 00:06:41.000]  有很多宏偉的建築物
[00:06:41.000 --> 00:06:42.000]  建得很高
[00:06:42.000 --> 00:06:45.000]  柱子是高得相當的重要
[00:06:45.000 --> 00:06:48.000]  所以當你看到柱子這麼高的時候
[00:06:48.000 --> 00:06:49.000]  你在很遠的地方
[00:06:49.000 --> 00:06:51.000]  你會看到這個建築物
[00:06:51.000 --> 00:06:55.000]  保羅去形容教會就是真理的柱石
[00:06:55.000 --> 00:06:57.000]  教會就是柱石
[00:06:57.000 --> 00:06:59.000]  很高的洞在那裏
[00:06:59.000 --> 00:07:01.000]  讓人去見到真理
[00:07:01.000 --> 00:07:03.000]  另一方面就是這些柱
[00:07:03.000 --> 00:07:05.000]  人們見到建築物的時候
[00:07:05.000 --> 00:07:06.000]  不是見到這些柱
[00:07:06.000 --> 00:07:08.000]  而是見到整個建築物
[00:07:08.000 --> 00:07:12.000]  所以教會不是去彰顯自己
[00:07:12.000 --> 00:07:14.000]  教會是要讓人去見到真理
[00:07:14.000 --> 00:07:16.000]  不過教會不是讓人
[00:07:16.000 --> 00:07:18.000]  或其他人見到自己
[00:07:18.000 --> 00:07:20.000]  或見到教會你們多好
[00:07:20.000 --> 00:07:22.000]  教會是要讓人見到上帝
[00:07:22.000 --> 00:07:25.000]  所以這才是最重要的一個
[00:07:25.000 --> 00:07:27.000]  教會的本質
[00:07:27.000 --> 00:07:29.000]  教會應當要做的
[00:07:29.000 --> 00:07:31.000]  我們又要彰顯給人看
[00:07:31.000 --> 00:07:32.000]  但我們要隱藏
[00:07:32.000 --> 00:07:34.000]  又不要讓人見到我們
[00:07:34.000 --> 00:07:36.000]  而是要讓人見到上帝
[00:07:36.000 --> 00:07:40.000]  這是保羅所說的一個很重要的意思
[00:07:40.000 --> 00:07:45.000]  在這裏保羅繼續去說
[00:07:45.000 --> 00:07:48.000]  那什麼是真理呢?
[00:07:48.000 --> 00:07:50.000]  我們高舉的是什麼真理呢?
[00:07:50.000 --> 00:07:52.000]  保羅在這裏說
[00:07:52.000 --> 00:07:54.000]  其實教會所高舉的真理的中心
[00:07:54.000 --> 00:07:56.000]  就是耶穌基督
[00:07:56.000 --> 00:07:58.000]  在這裏保羅引用了
[00:07:58.000 --> 00:08:02.000]  當時教會的一些很短的詩歌
[00:08:02.000 --> 00:08:04.000]  因為教會還沒有新約聖經
[00:08:04.000 --> 00:08:06.000]  在初期有人問
[00:08:06.000 --> 00:08:07.000]  那你信什麼?
[00:08:07.000 --> 00:08:10.000]  慢慢人們就會將一些很簡短的信
[00:08:10.000 --> 00:08:12.000]  一些信仰
[00:08:12.000 --> 00:08:14.000]  組成一些唱出的詩歌
[00:08:14.000 --> 00:08:15.000]  你信什麼?
[00:08:15.000 --> 00:08:16.000]  我告訴你我信什麼
[00:08:16.000 --> 00:08:18.000]  所以這一段很短的經文
[00:08:18.000 --> 00:08:20.000]  正正是已經說出了
[00:08:20.000 --> 00:08:22.000]  究竟信耶穌是信什麼?
[00:08:22.000 --> 00:08:26.000]  在這裏保羅說
[00:08:26.000 --> 00:08:29.000]  大哉敬虔的傲卑
[00:08:29.000 --> 00:08:31.000]  這個傲卑
[00:08:31.000 --> 00:08:33.000]  上帝的傲卑是什麼呢?
[00:08:33.000 --> 00:08:34.000]  接著保羅說
[00:08:34.000 --> 00:08:36.000]  當我們明白這個傲卑的時候
[00:08:36.000 --> 00:08:40.000]  就讓我們產生一種敬虔的態度
[00:08:40.000 --> 00:08:43.000]  保羅說上帝的傲卑是什麼呢?
[00:08:43.000 --> 00:08:45.000]  就是神在肉身顯現
[00:08:45.000 --> 00:08:50.000]  耶穌到誠了肉身
[00:08:50.000 --> 00:08:52.000]  住在我們中間
[00:08:52.000 --> 00:08:54.000]  充充滿滿的有欽點
[00:08:54.000 --> 00:08:56.000]  有真理
[00:08:56.000 --> 00:09:00.000]  到誠肉身成就上帝拯救的計劃
[00:09:00.000 --> 00:09:02.000]  所以我們說耶穌是一個完全的神
[00:09:02.000 --> 00:09:04.000]  也是一個完全的人
[00:09:04.000 --> 00:09:06.000]  祂來到地上
[00:09:06.000 --> 00:09:09.000]  就是為人的罪釘在十字架上
[00:09:09.000 --> 00:09:11.000]  接著祂被聖靈清移
[00:09:11.000 --> 00:09:14.000]  聖靈在耶穌整個一生的工作裏
[00:09:14.000 --> 00:09:16.000]  佔有相當重要的位置
[00:09:16.000 --> 00:09:18.000]  如果大家去看《方書》
[00:09:18.000 --> 00:09:19.000]  耶穌未出生之前
[00:09:19.000 --> 00:09:21.000]  聖靈就已經告訴瑪利亞知道
[00:09:21.000 --> 00:09:23.000]  你要由會生一個孩子
[00:09:23.000 --> 00:09:25.000]  聖靈感人而生
[00:09:25.000 --> 00:09:29.000]  接著在祂出生之後
[00:09:29.000 --> 00:09:34.000]  聖靈引導著一班的天使
[00:09:34.000 --> 00:09:37.000]  去到耶穌的面前
[00:09:37.000 --> 00:09:40.000]  接著耶穌整個的侍奉的生平
[00:09:40.000 --> 00:09:42.000]  都有聖靈的同在
[00:09:42.000 --> 00:09:46.000]  到最後祂受死埋葬復活
[00:09:46.000 --> 00:09:52.000]  接著聖靈有形象的降臨一班門徒身上
[00:09:52.000 --> 00:09:54.000]  教會就被建立
[00:09:54.000 --> 00:09:58.000]  所以在耶穌的整個一生裏
[00:09:58.000 --> 00:10:02.000]  在地上都有聖靈的工作
[00:10:02.000 --> 00:10:05.000]  更重要的是在耶穌被釘十字架的時候
[00:10:05.000 --> 00:10:08.000]  一般的人就說
[00:10:08.000 --> 00:10:11.000]  耶穌是因為自己做錯事
[00:10:11.000 --> 00:10:14.000]  所以要被釘十字架
[00:10:14.000 --> 00:10:18.000]  但聖靈從耶穌死去復活
[00:10:18.000 --> 00:10:22.000]  顯明了耶穌不是因為自己做錯事
[00:10:22.000 --> 00:10:24.000]  而被釘在十字架
[00:10:24.000 --> 00:10:27.000]  也不是人去釘耶穌十字架
[00:10:27.000 --> 00:10:31.000]  而是上帝把耶穌放在十字架裏
[00:10:31.000 --> 00:10:34.000]  所以在這個過程裏
[00:10:34.000 --> 00:10:38.000]  聖靈讓耶穌從死去復活
[00:10:38.000 --> 00:10:41.000]  顯明了上帝自己的公義
[00:10:41.000 --> 00:10:44.000]  被聖靈稱為天使看見
[00:10:44.000 --> 00:10:47.000]  另一方面耶穌整個的一生
[00:10:47.000 --> 00:10:51.000]  都有很多人去作見證
[00:10:51.000 --> 00:10:55.000]  如同雲彩圍著去作見證
[00:10:55.000 --> 00:10:58.000]  其中一個角色就是天使
[00:10:58.000 --> 00:11:00.000]  如果大家去看方書
[00:11:00.000 --> 00:11:03.000]  你會知道耶穌一開始出生的時候
[00:11:03.000 --> 00:11:05.000]  有天使怎樣去見證
[00:11:05.000 --> 00:11:11.000]  有天使怎樣引導一班人去見耶穌
[00:11:11.000 --> 00:11:13.000]  接著耶穌受死復活
[00:11:13.000 --> 00:11:17.000]  也有天使在墳墓裏告訴一班門徒
[00:11:17.000 --> 00:11:19.000]  耶穌已經復活了
[00:11:19.000 --> 00:11:22.000]  整個過程有天使看見
[00:11:22.000 --> 00:11:26.000]  為耶穌作見證
[00:11:26.000 --> 00:11:28.000]  可以說由生到死
[00:11:28.000 --> 00:11:32.000]  上帝都派天使去保護
[00:11:32.000 --> 00:11:35.000]  或者去做耶穌一個很重要的見證人
[00:11:35.000 --> 00:11:38.000]  當救恩完成了
[00:11:38.000 --> 00:11:39.000]  聖靈降臨
[00:11:39.000 --> 00:11:42.000]  把一個大使命
[00:11:42.000 --> 00:11:45.000]  耶穌把大使命交託給教會
[00:11:45.000 --> 00:11:48.000]  讓這個救恩福音去傳開
[00:11:48.000 --> 00:11:52.000]  讓猶太人、外邦人都能得著
[00:11:52.000 --> 00:11:55.000]  上帝賜給我們永恆的救恩
[00:11:55.000 --> 00:11:58.000]  整個過程裏
[00:11:58.000 --> 00:12:01.000]  耶穌來到
[00:12:01.000 --> 00:12:02.000]  受苦
[00:12:02.000 --> 00:12:03.000]  埋葬
[00:12:03.000 --> 00:12:04.000]  復活
[00:12:04.000 --> 00:12:05.000]  天使顯現
[00:12:05.000 --> 00:12:08.000]  接著福音擴展
[00:12:08.000 --> 00:12:12.000]  傳遍到很遠的地方
[00:12:12.000 --> 00:12:15.000]  可以說根據少林寺所說
[00:12:15.000 --> 00:12:17.000]  這些情況一一出現
[00:12:17.000 --> 00:12:20.000]  就代表著末世的徵兆
[00:12:20.000 --> 00:12:22.000]  什麼是末世呢?
[00:12:22.000 --> 00:12:26.000]  就是當上帝在人間進行審判的時候
[00:12:26.000 --> 00:12:28.000]  這個就是末日
[00:12:28.000 --> 00:12:29.000]  末日
[00:12:29.000 --> 00:12:31.000]  未到之前開始
[00:12:31.000 --> 00:12:32.000]  這個叫末世
[00:12:32.000 --> 00:12:34.000]  這個時間有多長呢?
[00:12:34.000 --> 00:12:35.000]  我們不知道
[00:12:35.000 --> 00:12:37.000]  當然由耶穌受死
[00:12:37.000 --> 00:12:38.000]  埋葬復活
[00:12:38.000 --> 00:12:40.000]  到現在有2000年的時間
[00:12:40.000 --> 00:12:41.000]  什麼時候
[00:12:41.000 --> 00:12:44.000]  上帝最後終極的大審判臨到呢?
[00:12:44.000 --> 00:12:45.000]  我們不知道
[00:12:45.000 --> 00:12:47.000]  但是在聖經來說
[00:12:47.000 --> 00:12:49.000]  由耶穌來到世間
[00:12:49.000 --> 00:12:50.000]  復活之後
[00:12:50.000 --> 00:12:53.000]  去到上帝有一個終極的審判
[00:12:53.000 --> 00:12:54.000]  這一段時期
[00:12:54.000 --> 00:12:57.000]  也叫做末世的時期
[00:12:57.000 --> 00:12:59.000]  也在聖經說
[00:12:59.000 --> 00:13:00.000]  這是人類歷史裡
[00:13:00.000 --> 00:13:03.000]  可以說是最後的一個階段
[00:13:03.000 --> 00:13:05.000]  在杜魯說
[00:13:05.000 --> 00:13:07.000]  當福音傳開的時候
[00:13:07.000 --> 00:13:09.000]  被世人信服
[00:13:09.000 --> 00:13:12.000]  很多人會相信這個舊因
[00:13:12.000 --> 00:13:14.000]  不過在當時來說
[00:13:14.000 --> 00:13:18.000]  很多人都沒辦法去想像
[00:13:18.000 --> 00:13:20.000]  基督教的發展
[00:13:20.000 --> 00:13:22.000]  會到今天這個地步
[00:13:22.000 --> 00:13:25.000]  如果你問2000年以前的人
[00:13:25.000 --> 00:13:26.000]  你問他
[00:13:26.000 --> 00:13:27.000]  這個信仰
[00:13:27.000 --> 00:13:31.000]  傳講這個被釘十字架上的耶穌
[00:13:31.000 --> 00:13:32.000]  你傳開
[00:13:32.000 --> 00:13:34.000]  會有多少人信你呢?
[00:13:34.000 --> 00:13:35.000]  這麼傻的東西
[00:13:35.000 --> 00:13:36.000]  怎麼會有人信呢?
[00:13:36.000 --> 00:13:38.000]  但是一步一步
[00:13:38.000 --> 00:13:39.000]  福音的擴展
[00:13:39.000 --> 00:13:40.000]  去到今天
[00:13:40.000 --> 00:13:42.000]  全世界
[00:13:42.000 --> 00:13:43.000]  大家知不知道
[00:13:43.000 --> 00:13:44.000]  大約有多少人
[00:13:44.000 --> 00:13:47.000]  是跟基督教信仰有關的信仰呢?
[00:13:47.000 --> 00:13:49.000]  有多少人呢?
[00:13:49.000 --> 00:13:51.000]  三分一
[00:13:51.000 --> 00:13:53.000]  很難想像
[00:13:53.000 --> 00:13:55.000]  上帝的工作
[00:13:55.000 --> 00:13:57.000]  一步一步的去擴展
[00:13:57.000 --> 00:13:59.000]  被接載榮耀裡
[00:13:59.000 --> 00:14:04.000]  耶穌被受死復活之後
[00:14:04.000 --> 00:14:08.000]  被接在上帝的身邊
[00:14:08.000 --> 00:14:12.000]  他得著上帝賜給他的榮耀
[00:14:12.000 --> 00:14:14.000]  這段經文裡
[00:14:14.000 --> 00:14:15.000]  可以說是說了
[00:14:15.000 --> 00:14:17.000]  基督教裡一個很重要的信仰核心
[00:14:17.000 --> 00:14:18.000]  所以人
[00:14:18.000 --> 00:14:19.000]  當然
[00:14:19.000 --> 00:14:21.000]  有很多信仰
[00:14:21.000 --> 00:14:22.000]  這個信仰
[00:14:22.000 --> 00:14:23.000]  很精簡
[00:14:23.000 --> 00:14:24.000]  但是
[00:14:24.000 --> 00:14:25.000]  精簡得來
[00:14:25.000 --> 00:14:27.000]  已經將很重要的信仰
[00:14:27.000 --> 00:14:28.000]  說了出來
[00:14:28.000 --> 00:14:29.000]  神在肉身顯現
[00:14:29.000 --> 00:14:30.000]  被聖靈稱義
[00:14:30.000 --> 00:14:32.000]  被傳於外邦
[00:14:32.000 --> 00:14:33.000]  被天使看見
[00:14:33.000 --> 00:14:35.000]  被接載榮耀裡
[00:14:35.000 --> 00:14:36.000]  在這段經文裡
[00:14:36.000 --> 00:14:38.000]  其實有兩個字
[00:14:38.000 --> 00:14:40.000]  都是相當重要的一個表達
[00:14:40.000 --> 00:14:43.000]  大哉敬虔的傲備
[00:14:43.000 --> 00:14:45.000]  大哉敬虔的傲備
[00:14:45.000 --> 00:14:47.000]  什麼是傲備呢?
[00:14:47.000 --> 00:14:49.000]  在當時不同的宗教裡
[00:14:49.000 --> 00:14:50.000]  都有說傲備
[00:14:50.000 --> 00:14:53.000]  說傲備是很神秘的經驗
[00:14:53.000 --> 00:14:55.000]  在宗教裡
[00:14:55.000 --> 00:14:57.000]  當我有神秘經驗的時候
[00:14:57.000 --> 00:14:59.000]  我追求一些很神秘的事物
[00:14:59.000 --> 00:15:00.000]  目的是什麼呢?
[00:15:00.000 --> 00:15:03.000]  怎樣讓我今生的生活
[00:15:03.000 --> 00:15:04.000]  能夠好一點
[00:15:04.000 --> 00:15:07.000]  這種所謂傲備
[00:15:07.000 --> 00:15:09.000]  其實這個很難理解
[00:15:09.000 --> 00:15:12.000]  在人類很多不同文化的宗教裡
[00:15:12.000 --> 00:15:14.000]  其實都有產生
[00:15:14.000 --> 00:15:15.000]  用不同的方法
[00:15:15.000 --> 00:15:19.000]  去使用靈界的力量
[00:15:19.000 --> 00:15:23.000]  使用另一個範疇的力量
[00:15:23.000 --> 00:15:26.000]  去怎樣幫助我今生的生活
[00:15:26.000 --> 00:15:27.000]  能夠過得更好
[00:15:27.000 --> 00:15:31.000]  這是當時很多不同宗教的人
[00:15:31.000 --> 00:15:34.000]  他們所說的傲備
[00:15:34.000 --> 00:15:36.000]  但保羅說什麼是傲備呢?
[00:15:36.000 --> 00:15:38.000]  上帝也有他的傲備
[00:15:38.000 --> 00:15:39.000]  不過上帝的傲備
[00:15:39.000 --> 00:15:44.000]  已經隱藏在耶穌的拯救上
[00:15:44.000 --> 00:15:45.000]  在耶穌的救恩上
[00:15:45.000 --> 00:15:47.000]  不過這個傲備已經顯明了
[00:15:47.000 --> 00:15:50.000]  因為耶穌已經被釘在十字架上
[00:15:50.000 --> 00:15:54.000]  顯明了上帝去拯救世人的救恩
[00:15:54.000 --> 00:15:56.000]  這個就是上帝的傲備
[00:15:56.000 --> 00:15:59.000]  不是一些神秘的事物
[00:15:59.000 --> 00:16:02.000]  而是一些很清楚的救恩
[00:16:02.000 --> 00:16:05.000]  當人明白這個救恩的時候
[00:16:05.000 --> 00:16:09.000]  他就會對上帝有一個敬虔的態度
[00:16:09.000 --> 00:16:11.000]  這個敬虔的態度是什麼呢?
[00:16:11.000 --> 00:16:13.000]  一個敬虔的人
[00:16:13.000 --> 00:16:17.000]  是會以耶穌的救贖為他生命的
[00:16:17.000 --> 00:16:19.000]  一個很重要的中心
[00:16:19.000 --> 00:16:23.000]  還有就是他們會將這個福音去傳開
[00:16:23.000 --> 00:16:25.000]  這個就是敬虔
[00:16:25.000 --> 00:16:29.000]  在當時的宗教群體裏
[00:16:29.000 --> 00:16:31.000]  有些人去看敬虔
[00:16:31.000 --> 00:16:32.000]  是有一些很特別的看法
[00:16:32.000 --> 00:16:34.000]  正如大家去看
[00:16:34.000 --> 00:16:36.000]  《譚開太前書》第四章之後
[00:16:36.000 --> 00:16:37.000]  就在初期教會
