
[00:00:00.000 --> 00:00:10.000]  我們會繼續思想聖經啟示錄七教會的信息
[00:02:11.000 --> 00:02:12.000]  但同時也提到
[00:02:12.000 --> 00:02:16.000]  何時當教會和這個世界妥協
[00:02:16.000 --> 00:02:19.000]  何時不去聽從神的時候
[00:02:19.000 --> 00:02:20.000]  聖經清楚說
[00:02:20.000 --> 00:02:25.000]  神要將他們從他們的口中逃出去
[00:02:25.000 --> 00:02:26.000]  你記得
[00:02:26.000 --> 00:02:29.000]  老弟家教會在神面前不冷不熱的情況
[00:02:29.000 --> 00:02:33.000]  神要將他們從口中逃出去
[00:02:33.000 --> 00:02:34.000]  神又說
[00:02:34.000 --> 00:02:37.000]  有些人不單止不聽
[00:02:37.000 --> 00:02:39.000]  他們還敵對上帝
[00:02:39.000 --> 00:02:40.000]  因此聖經說
[00:02:40.000 --> 00:02:42.000]  要將他們從生命冊上
[00:02:42.000 --> 00:02:46.000]  逃沒他們的命
[00:02:46.000 --> 00:02:48.000]  是有後果的
[00:02:48.000 --> 00:02:50.000]  所以當我們聽的時候
[00:02:50.000 --> 00:02:51.000]  我很渴望
[00:02:51.000 --> 00:02:53.000]  突然之間在聽的時候
[00:02:53.000 --> 00:02:54.000]  要問
[00:02:54.000 --> 00:02:58.000]  神對我們教會說什麼
[00:02:58.000 --> 00:03:01.000]  我們要小心來回應
[00:03:01.000 --> 00:03:02.000]  當我們聽的時候
[00:03:02.000 --> 00:03:04.000]  這次來到推亞推拉教會的時候
[00:03:04.000 --> 00:03:06.000]  你會發覺一開始的時候
[00:03:06.000 --> 00:03:08.000]  很清楚的一個訊息提出來
[00:03:08.000 --> 00:03:10.000]  就是聖經告訴我們
[00:03:10.000 --> 00:03:15.000]  神是監察人肺腑心腸
[00:03:15.000 --> 00:03:17.000]  神是監察人
[00:03:17.000 --> 00:03:20.000]  祂是知道我們內心的狀況
[00:03:20.000 --> 00:03:23.000]  因此當他和推亞推拉教會說話的時候
[00:03:23.000 --> 00:03:25.000]  一開始就說
[00:03:25.000 --> 00:03:29.000]  神的兒子那眼睛如同火焰
[00:03:29.000 --> 00:03:33.000]  雙腳好像明亮的銅笛
[00:03:33.000 --> 00:03:38.000]  描述著這兩方面的特別地方
[00:03:38.000 --> 00:03:42.000]  第一眼睛如同火焰
[00:03:42.000 --> 00:03:46.000]  正是表示這位上帝是監察一切
[00:03:46.000 --> 00:03:50.000]  沒有任何事情可以隱瞞他
[00:03:50.000 --> 00:03:51.000]  沒有任何事情
[00:03:51.000 --> 00:03:54.000]  無論在裡面還是外面
[00:03:54.000 --> 00:03:56.000]  都不能夠隱藏
[00:03:56.000 --> 00:03:58.000]  神都知道
[00:03:58.000 --> 00:04:00.000]  他都明白
[00:04:00.000 --> 00:04:03.000]  而且他的腳好像光明銅
[00:04:03.000 --> 00:04:04.000]  光亮的銅
[00:04:04.000 --> 00:04:06.000]  聖經所提及的銅
[00:04:06.000 --> 00:04:10.000]  正在表達上帝的公義純潔
[00:04:10.000 --> 00:04:13.000]  他的能力
[00:04:13.000 --> 00:04:18.000]  也表達出他審判的屬性
[00:04:18.000 --> 00:04:25.000]  他的腳要踐踏背逆的邪惡
[00:04:25.000 --> 00:04:29.000]  他要審判一切不義的事情
[00:04:29.000 --> 00:04:32.000]  一開始神就告訴這間教會
[00:04:32.000 --> 00:04:35.000]  你要知道這位上帝是明白一切
[00:04:35.000 --> 00:04:37.000]  他會施慈愛
[00:04:37.000 --> 00:04:40.000]  但同時他是公義審判的上帝
[00:04:40.000 --> 00:04:45.000]  有些人覺得聖經描述這位上帝很殘忍
[00:04:45.000 --> 00:04:47.000]  好像對人很不客氣
[00:04:47.000 --> 00:04:48.000]  但你會明白
[00:04:48.000 --> 00:04:51.000]  聖經裡面一直講述神的慈愛
[00:04:51.000 --> 00:04:52.000]  神的恩惠
[00:04:52.000 --> 00:04:55.000]  但神不會停留在那裡
[00:04:55.000 --> 00:04:57.000]  因為你知道這個世界
[00:04:57.000 --> 00:05:00.000]  今天你見到很多不同邪惡的事情
[00:05:00.000 --> 00:05:04.000]  如果這些事情是永遠猖狂
[00:05:04.000 --> 00:05:08.000]  永遠都是不變的
[00:05:08.000 --> 00:05:11.000]  你會很傷痛
[00:05:11.000 --> 00:05:15.000]  因為這個世界不再有公義和光明
[00:05:15.000 --> 00:05:17.000]  因為有公義和光明
[00:05:17.000 --> 00:05:20.000]  所以上帝會施行審判
[00:05:20.000 --> 00:05:23.000]  他的腳將明亮的銅
[00:05:23.000 --> 00:05:26.000]  他會踐踏邪惡
[00:05:26.000 --> 00:05:29.000]  他會審判一切不義的事情
[00:05:29.000 --> 00:05:31.000]  然後聖經就繼續講
[00:05:31.000 --> 00:05:32.000]  十九節大家留意到
[00:05:32.000 --> 00:05:35.000]  聖經說:我知道你的行為
[00:05:35.000 --> 00:05:38.000]  就是你的愛心、信心、服事、忍耐
[00:05:38.000 --> 00:05:45.000]  也都知道你後來所做的比先前的更多
[00:05:45.000 --> 00:05:47.000]  聖經提到這位上帝
[00:05:47.000 --> 00:05:51.000]  祂知道我們的行為如何
[00:05:51.000 --> 00:05:55.000]  沒有任何事情可以向祂隱瞞
[00:05:55.000 --> 00:05:56.000]  有些時候我們說
[00:05:56.000 --> 00:05:59.000]  我們內心的動機神知道
[00:05:59.000 --> 00:06:03.000]  不過有些行動祂未必理解
[00:06:03.000 --> 00:06:04.000]  有些時候你會見到
[00:06:04.000 --> 00:06:08.000]  有些人所做的事情表面看似很微善
[00:06:08.000 --> 00:06:11.000]  但其實深刻了解就知道
[00:06:11.000 --> 00:06:15.000]  有一些很虛假的動機
[00:06:15.000 --> 00:06:20.000]  或者是詭詐的企圖而做出來
[00:06:20.000 --> 00:06:22.000]  人未必分辨到
[00:06:22.000 --> 00:06:26.000]  但聖經說神知道我們的行為
[00:06:26.000 --> 00:06:27.000]  如果大家記得
[00:06:27.000 --> 00:06:28.000]  我們在聖經讀的時候
[00:06:28.000 --> 00:06:29.000]  看到有很多人
[00:06:29.000 --> 00:06:31.000]  他們的行為很像是微善
[00:06:31.000 --> 00:06:34.000]  但背後有些詭詐的動機
[00:06:34.000 --> 00:06:36.000]  我想分析聖經士堂傳提及
[00:06:36.000 --> 00:06:38.000]  阿拿尼亞撒菲拉
[00:06:38.000 --> 00:06:41.000]  大家記得這對夫婦
[00:06:41.000 --> 00:06:42.000]  他們很敬虔
[00:06:42.000 --> 00:06:46.000]  他們將自己的田產出售
[00:06:46.000 --> 00:06:50.000]  拿到的錢要來奉獻給神
[00:06:50.000 --> 00:06:53.000]  心裏面帶著一個很敬虔的心
[00:06:53.000 --> 00:06:55.000]  想奉獻給神
[00:06:55.000 --> 00:07:01.000]  但他們卻將一部分的賣家留給自己
[00:07:01.000 --> 00:07:03.000]  當然他們絕對可以這樣做
[00:07:03.000 --> 00:07:06.000]  但他們欺騙人
[00:07:06.000 --> 00:07:09.000]  說這些就是全部的錢
[00:07:09.000 --> 00:07:11.000]  為何要這樣做?
[00:07:11.000 --> 00:07:15.000]  很明顯背後他們想賺取到
[00:07:15.000 --> 00:07:19.000]  教內人對他們的稱讚
[00:07:19.000 --> 00:07:21.000]  他們很敬畏神
[00:07:21.000 --> 00:07:25.000]  背後都變成奉獻給神
[00:07:25.000 --> 00:07:26.000]  沒錯他們奉獻
[00:07:26.000 --> 00:07:30.000]  但他們內心有更大的慾望
[00:07:30.000 --> 00:07:32.000]  得到人的讚賞
[00:07:32.000 --> 00:07:34.000]  多於神的讚賞
[00:07:34.000 --> 00:07:36.000]  當彼得知道這件事
[00:07:36.000 --> 00:07:37.000]  就跟他們說
[00:07:37.000 --> 00:07:40.000]  你們這樣做不是欺騙人
[00:07:40.000 --> 00:07:45.000]  是欺騙神
[00:07:45.000 --> 00:07:48.000]  有人說人最大的愚昧
[00:07:48.000 --> 00:07:50.000]  不是做錯事
[00:07:50.000 --> 00:07:52.000]  而是做錯事的時候
[00:07:52.000 --> 00:07:56.000]  以為神是不知不理的
[00:07:56.000 --> 00:07:58.000]  那是最大的愚昧
[00:07:58.000 --> 00:08:00.000]  神不會不理
[00:08:00.000 --> 00:08:02.000]  神知道我們的行為
[00:08:02.000 --> 00:08:03.000]  我們的心思
[00:08:03.000 --> 00:08:07.000]  祂會審判
[00:08:07.000 --> 00:08:09.000]  當然當我們讀到這段經文時
[00:08:09.000 --> 00:08:11.000]  我們會發覺聖經所說的
[00:08:11.000 --> 00:08:15.000]  不單是說神知道我們的敗壞錯失
[00:08:15.000 --> 00:08:18.000]  祂同樣知道我們所行的美善事情
[00:08:18.000 --> 00:08:20.000]  正如聖經提及
[00:08:20.000 --> 00:08:23.000]  這群弟兄姊妹有愛心
[00:08:23.000 --> 00:08:28.000]  表明在他們的恩勤對別人的服侍上
[00:08:28.000 --> 00:08:29.000]  亦有信心
[00:08:29.000 --> 00:08:31.000]  面對很多困難的時候
[00:08:31.000 --> 00:08:33.000]  他們可以忍耐著
[00:08:33.000 --> 00:08:36.000]  堅持良善
[00:08:36.000 --> 00:08:38.000]  無論內在或外在
[00:08:38.000 --> 00:08:42.000]  都是神欣賞的事情
[00:08:42.000 --> 00:08:44.000]  各位弟兄姊妹
[00:08:44.000 --> 00:08:46.000]  你會發覺今天在你的世界上
[00:08:46.000 --> 00:08:49.000]  所身處的一些崗位
[00:08:49.000 --> 00:08:53.000]  有時候你做一些好事
[00:08:53.000 --> 00:08:56.000]  你不一定會得到別人欣賞
[00:08:56.000 --> 00:08:59.000]  不要以為你做美善的事情
[00:08:59.000 --> 00:09:02.000]  一定會有人誇上你
[00:09:02.000 --> 00:09:03.000]  但是你知道
[00:09:03.000 --> 00:09:07.000]  神知道的就最重要
[00:09:07.000 --> 00:09:09.000]  我自己常常想起一節聖經
[00:09:09.000 --> 00:09:11.000]  就是哥倫多前書第18章
[00:09:11.000 --> 00:09:15.000]  所提及若有人愛神
[00:09:15.000 --> 00:09:19.000]  這人是神所知道的
[00:09:19.000 --> 00:09:21.000]  我常常鼓勵自己
[00:09:21.000 --> 00:09:23.000]  有些事情別人不知道
[00:09:23.000 --> 00:09:25.000]  甚至誤會了你
[00:09:25.000 --> 00:09:27.000]  但最重要的是
[00:09:27.000 --> 00:09:29.000]  如果你是真實的愛神
[00:09:29.000 --> 00:09:31.000]  神是知道的
[00:09:31.000 --> 00:09:33.000]  祂是明白的
[00:09:33.000 --> 00:09:37.000]  祂都會賜給你誘因
[00:09:37.000 --> 00:09:39.000]  好幾年之前
[00:09:39.000 --> 00:09:45.000]  我聽到一位基督教中學校長的分享
[00:09:45.000 --> 00:09:47.000]  我印象很深刻
[00:09:47.000 --> 00:09:51.000]  他說到他們自己的學校
[00:09:51.000 --> 00:09:52.000]  早年的時候
[00:09:52.000 --> 00:09:54.000]  有一位宣教士來到香港
[00:09:54.000 --> 00:09:57.000]  在學校負責校長的職位
[00:09:57.000 --> 00:10:00.000]  但當年日本侵華
[00:10:00.000 --> 00:10:02.000]  侵入香港的時候
[00:10:02.000 --> 00:10:05.000]  這位校長都被抓去監獄
[00:10:05.000 --> 00:10:10.000]  是一段很長時間的苦難
[00:10:10.000 --> 00:10:12.000]  但後來出來之後
[00:10:12.000 --> 00:10:14.000]  他沒有因此逃避
[00:10:14.000 --> 00:10:16.000]  他反而繼續回到學校
[00:10:16.000 --> 00:10:19.000]  繼續承擔校長的職份
[00:10:19.000 --> 00:10:21.000]  帶領學校的發展
[00:10:21.000 --> 00:10:25.000]  過程中他祝福了很多學生
[00:10:25.000 --> 00:10:28.000]  他的生命有很美善的見證
[00:10:28.000 --> 00:10:33.000]  他一直堅持照顧學生
[00:10:33.000 --> 00:10:35.000]  一段時間之後
[00:10:35.000 --> 00:10:37.000]  整個社會和很多教育機構
[00:10:37.000 --> 00:10:39.000]  肯定他們所做的事情
[00:10:39.000 --> 00:10:42.000]  將很多獎項給學校
[00:10:42.000 --> 00:10:45.000]  當這位宣教士退休的時候
[00:10:45.000 --> 00:10:46.000]  他回到英國
[00:10:46.000 --> 00:10:51.000]  但他沒有拿一件獎項跟著他
[00:10:51.000 --> 00:10:56.000]  他就這樣兩手回到自己的家鄉
[00:10:56.000 --> 00:11:00.000]  後來他死在自己的地方
[00:11:00.000 --> 00:11:01.000]  好多年之後
[00:11:01.000 --> 00:11:02.000]  這位校長就說
[00:11:02.000 --> 00:11:03.000]  學校想起他
[00:11:03.000 --> 00:11:06.000]  很想能夠去到他的墓地
[00:11:06.000 --> 00:11:11.000]  去回憶回想他過去所做的美事
[00:11:11.000 --> 00:11:15.000]  一起去懷念這位前人
[00:11:15.000 --> 00:11:17.000]  因此他飛到英國的地方
[00:11:17.000 --> 00:11:20.000]  聽聞他葬在那個地方
[00:11:20.000 --> 00:11:21.000]  就去
[00:11:21.000 --> 00:11:23.000]  去到的時候到處找
[00:11:23.000 --> 00:11:24.000]  他說到處找人
[00:11:24.000 --> 00:11:25.000]  又問不到
[00:11:25.000 --> 00:11:29.000]  到處去摸索都看不到
[00:11:29.000 --> 00:11:32.000]  覺得好難過
[00:11:32.000 --> 00:11:34.000]  一位那麼敬畏神
[00:11:34.000 --> 00:11:36.000]  祝福了那麼多人的人
[00:11:36.000 --> 00:11:37.000]  竟然死的時候
[00:11:37.000 --> 00:11:40.000]  連墓地在哪裡都不知道
[00:11:40.000 --> 00:11:43.000]  沒有人會再紀念他
[00:11:43.000 --> 00:11:46.000]  好唏噓的感覺
[00:11:46.000 --> 00:11:48.000]  就在那個時候這位校長說
[00:11:48.000 --> 00:11:50.000]  突然間心裏有一句說話
[00:11:50.000 --> 00:11:52.000]  好清楚出現
[00:11:52.000 --> 00:11:53.000]  英文說
[00:11:53.000 --> 00:11:59.000]  Unknown to man, but known to God
[00:11:59.000 --> 00:12:01.000]  沒錯人不知道
[00:12:01.000 --> 00:12:02.000]  但不緊要
[00:12:02.000 --> 00:12:05.000]  神知道
[00:12:05.000 --> 00:12:07.000]  各位電視節目的聲音所說
[00:12:07.000 --> 00:12:10.000]  神知道你的行為
[00:12:10.000 --> 00:12:14.000]  這個可以帶給我們很大的安慰
[00:12:14.000 --> 00:12:17.000]  亦可以給我們很大的鼓勵
[00:12:17.000 --> 00:12:19.000]  無論人怎樣反應
[00:12:19.000 --> 00:12:20.000]  正面的負面的
[00:12:20.000 --> 00:12:21.000]  不緊要
[00:12:21.000 --> 00:12:23.000]  因為神知道
[00:12:23.000 --> 00:12:26.000]  你的公道在神的手中
[00:12:26.000 --> 00:12:29.000]  你的公義在神的手中
[00:12:29.000 --> 00:12:33.000]  你的良善在神的心中
[00:12:33.000 --> 00:12:35.000]  英文電視節目當你很多時候發覺
[00:12:35.000 --> 00:12:37.000]  做一些美事的事情的時候
[00:12:37.000 --> 00:12:39.000]  覺得有些灰心的時候
[00:12:39.000 --> 00:12:41.000]  你記得這句說話
[00:12:41.000 --> 00:12:43.000]  神知道
[00:12:43.000 --> 00:12:45.000]  你發覺你會有新的動力
[00:12:45.000 --> 00:12:47.000]  繼續堅持去做
[00:12:47.000 --> 00:12:49.000]  應該做的事情
[00:12:49.000 --> 00:12:51.000]  當然有些事情你發覺
[00:12:51.000 --> 00:12:53.000]  當人行惡的時候
[00:12:53.000 --> 00:12:55.000]  神是會審判的
[00:12:55.000 --> 00:12:59.000]  而且有些時候會直接立時的審判
[00:12:59.000 --> 00:13:03.000]  但有些時候好像還未見到
[00:13:03.000 --> 00:13:06.000]  在《聖經》的經文提及一件事情
[00:13:06.000 --> 00:13:10.000]  提到在當時跌倒犯罪的人
[00:13:10.000 --> 00:13:11.000]  聖經說
[00:13:11.000 --> 00:13:13.000]  我曾給他時間悔改
[00:13:13.000 --> 00:13:18.000]  但他卻不肯為自己的淫行悔改
[00:13:18.000 --> 00:13:20.000]  給他時間
[00:13:20.000 --> 00:13:24.000]  也意味著神沒有即時的管教審判
[00:13:24.000 --> 00:13:25.000]  為什麼?
[00:13:25.000 --> 00:13:29.000]  因為給他空間可以悔改
[00:13:29.000 --> 00:13:31.000]  但如果他不願意悔改的時候
[00:13:31.000 --> 00:13:33.000]  聖經接著立刻就說
[00:13:33.000 --> 00:13:39.000]  有很多對他的即時的管教和審判
[00:13:39.000 --> 00:13:43.000]  然後在23節最後一句說話說
[00:13:43.000 --> 00:13:47.000]  我是那監察人肺腑心腸的
[00:13:47.000 --> 00:13:52.000]  我必按你們的行為報應你們各人
[00:13:52.000 --> 00:13:59.000]  聖經清楚宣告這位上帝是審判邪惡的上帝
[00:13:59.000 --> 00:14:03.000]  因此有些人會說
[00:14:03.000 --> 00:14:06.000]  面對著自己的錯失
[00:14:06.000 --> 00:14:11.000]  唯一能夠救自己脫離審判的
[00:14:11.000 --> 00:14:14.000]  就是悔改
[00:14:14.000 --> 00:14:18.000]  當聖經提到神對人有責備的時候
[00:14:18.000 --> 00:14:21.000]  神不是要傷害我們
[00:14:21.000 --> 00:14:25.000]  他是很渴望我們能夠轉回
[00:14:25.000 --> 00:14:28.000]  例如白來書十二章說
[00:14:28.000 --> 00:14:30.000]  當神責備你的時候
[00:14:30.000 --> 00:14:32.000]  你不要灰心
[00:14:32.000 --> 00:14:36.000]  因為凡所愛的他必管教
[00:14:36.000 --> 00:14:40.000]  他是渴望你能夠轉向他
[00:14:40.000 --> 00:14:42.000]  你能夠悔改回轉
[00:14:42.000 --> 00:14:49.000]  也是你唯一能夠逃避將來審判的機會
[00:14:49.000 --> 00:14:55.000]  聖經提到這位上帝是監察人心靈肺腑的
[00:14:55.000 --> 00:14:58.000]  然後聖經再說
[00:14:58.000 --> 00:15:02.000]  你們要留意不要縱容惡道
[00:15:02.000 --> 00:15:06.000]  聖經提到耶穌基督責備教會
[00:15:06.000 --> 00:15:08.000]  當時縱容惡道
[00:15:08.000 --> 00:15:10.000]  聖經提及一件事
[00:15:10.000 --> 00:15:13.000]  就是當時被稱為
[00:15:13.000 --> 00:15:19.000]  稱為耶洗別的一位女仙師
[00:15:19.000 --> 00:15:23.000]  耶洗別大家聽的時候就知道這裡所說到的
[00:15:23.000 --> 00:15:26.000]  是在舊約聖經提及的阿哈皇帝
[00:15:26.000 --> 00:15:29.000]  他的皇后耶洗別
[00:15:29.000 --> 00:15:33.000]  耶洗別當時引誘整個王國
[00:15:33.000 --> 00:15:36.000]  來敬拜假神巴力
[00:15:36.000 --> 00:15:37.000]  敬拜偶像
[00:15:37.000 --> 00:15:39.000]  也因為他們的權勢
[00:15:39.000 --> 00:15:43.000]  令到整個國家的民族都一起去敬拜巴力
[00:15:43.000 --> 00:15:47.000]  亦都產生很多敗壞的行為
[00:15:47.000 --> 00:15:53.000]  所以耶洗別這個名稱是一個邪惡敗壞的別名
[00:15:53.000 --> 00:15:57.000]  所以當時未必有一個叫做耶洗別的人在教會
[00:15:57.000 --> 00:16:01.000]  但他所做所行的就是耶洗別
[00:16:01.000 --> 00:16:05.000]  這個名稱是叫我們很多提醒的
[00:16:05.000 --> 00:16:08.000]  但聖經提及神責備他們
[00:16:08.000 --> 00:16:11.000]  不是因為他們聽了他的教導
[00:16:11.000 --> 00:16:13.000]  你小心看
[00:16:13.000 --> 00:16:19.000]  就是你容許自稱為女仙師的婦人耶洗別教導
[00:16:19.000 --> 00:16:23.000]  並且引誘我的眾僕人梵間任
[00:16:23.000 --> 00:16:27.000]  是提到他們容許他做他錯誤的事情
[00:16:27.000 --> 00:16:31.000]  以致很多弟兄姊妹受到損失
[00:16:31.000 --> 00:16:32.000]  受到傷害
[00:16:32.000 --> 00:16:33.000]  走錯了路
[00:16:33.000 --> 00:16:37.000]  大家可以了解當時的處境
[00:16:37.000 --> 00:16:41.000]  在當時的一個推亞、推拉城裏
[00:16:41.000 --> 00:16:43.000]  在一些商業發達的地方
[00:16:43.000 --> 00:16:45.000]  有很多不同的貿易
[00:16:45.000 --> 00:16:48.000]  你記得在聖經的士堂傳提及到
[00:16:48.000 --> 00:16:50.000]  有一位女底亞姊妹
[00:16:50.000 --> 00:16:56.000]  她在推亞、推拉城裏專門賣紫色布匹
[00:16:56.000 --> 00:16:59.000]  但當她要做生意的時候
[00:16:59.000 --> 00:17:01.000]  有一個挑戰
[00:17:01.000 --> 00:17:06.000]  就是他們必須加入很多不同的商會
[00:17:06.000 --> 00:17:08.000]  如果你不加入商會
[00:17:08.000 --> 00:17:11.000]  你會受到很大的損失
[00:17:11.000 --> 00:17:14.000]  而這些商會不是一般的商會
[00:17:14.000 --> 00:17:18.000]  他們受到當時很多異教的風俗影響
[00:17:18.000 --> 00:17:22.000]  他們有自己不同的守護神
[00:17:22.000 --> 00:17:24.000]  又會引導一些會員
[00:17:24.000 --> 00:17:27.000]  一起參與很多宗教的節旗
[00:17:27.000 --> 00:17:29.000]  他們會拜很多偶像的
[00:17:29.000 --> 00:17:33.000]  一些人、邪、賢、威
[00:17:33.000 --> 00:17:35.000]  一起來宴會
[00:17:35.000 --> 00:17:38.000]  但期間就一起去拜這些偶像
[00:17:38.000 --> 00:17:41.000]  亦都去拜一些帝王
[00:17:41.000 --> 00:17:43.000]  他們有一些帝王的崇拜
[00:17:43.000 --> 00:17:46.000]  為了要對政權表達他們的忠誠
[00:17:46.000 --> 00:17:48.000]  所以他們就這樣做
[00:17:48.000 --> 00:17:52.000]  我想分析一位弟兄
[00:17:52.000 --> 00:17:53.000]  早年的時候
[00:17:53.000 --> 00:17:56.000]  他專門做一些電腦的生意
[00:17:56.000 --> 00:18:00.000]  他特別向內地很多不同的省市
[00:18:00.000 --> 00:18:02.000]  去買一些電腦
[00:18:02.000 --> 00:18:04.000]  一些比較大型的電腦
[00:18:04.000 --> 00:18:06.000]  他一直做生意的時候
[00:18:06.000 --> 00:18:10.000]  發覺有很多同業做同類的生意
[00:18:10.000 --> 00:18:11.000]  但不知何故
[00:18:11.000 --> 00:18:14.000]  所有生意都去了他們那裡
[00:18:14.000 --> 00:18:16.000]  自己就做不到
[00:18:16.000 --> 00:18:20.000]  後來他就一直去問及情況
[00:18:20.000 --> 00:18:22.000]  一直去研究的時候發覺
[00:18:22.000 --> 00:18:24.000]  原來一些同業
[00:18:24.000 --> 00:18:29.000]  他們賣的電腦是二手電腦
[00:18:29.000 --> 00:18:31.000]  不過是新的
[00:18:31.000 --> 00:18:34.000]  好像新的賣給當地很多不同的
[00:18:34.000 --> 00:18:38.000]  無論政府部門或機關
[00:18:38.000 --> 00:18:40.000]  當他聽到這個消息的時候
[00:18:40.000 --> 00:18:41.000]  他就立刻明白
[00:18:41.000 --> 00:18:44.000]  這麼便宜當然幫他們買
[00:18:44.000 --> 00:18:46.000]  他心裏有很大掙扎
[00:18:46.000 --> 00:18:49.000]  我要不要將我的電腦
[00:18:49.000 --> 00:18:51.000]  變成賣一些二手電腦
[00:18:51.000 --> 00:18:54.000]  可以有生意做呢
[00:18:54.000 --> 00:18:56.000]  但他心裏很知道
[00:18:56.000 --> 00:18:59.000]  主不喜悅他這樣做
[00:18:59.000 --> 00:19:02.000]  所以他堅持了很長的時間
[00:19:02.000 --> 00:19:04.000]  很少的收入
[00:19:04.000 --> 00:19:08.000]  但繼續堅持他自己的良善
[00:19:08.000 --> 00:19:10.000]  感謝神好幾年之後
[00:19:10.000 --> 00:19:12.000]  他跟我們說
[00:19:12.000 --> 00:19:14.000]  他很感謝神
[00:19:14.000 --> 00:19:19.000]  現在公司部門主動問我們
[00:19:19.000 --> 00:19:21.000]  買我們的電腦
[00:19:21.000 --> 00:19:23.000]  我問怎麼會這樣
[00:19:23.000 --> 00:19:25.000]  他們說當然了
[00:19:25.000 --> 00:19:26.000]  這麼多年了
[00:19:26.000 --> 00:19:28.000]  他們的問題現在知道了
[00:19:28.000 --> 00:19:31.000]  發現那些電腦出問題
[00:19:31.000 --> 00:19:34.000]  原來是二手的舊電腦
[00:19:34.000 --> 00:19:37.000]  然後他們開始找回它
[00:19:37.000 --> 00:19:38.000]  各位弟兄姊妹
[00:19:38.000 --> 00:19:41.000]  有些時候你未必會經歷到
[00:19:41.000 --> 00:19:45.000]  後來神給你的一種保守
[00:19:45.000 --> 00:19:50.000]  但仍然深低鼓勵我們的心
[00:19:50.000 --> 00:19:53.000]  不要因為得到某些利益
[00:19:53.000 --> 00:19:56.000]  你就去拜假神
[00:19:56.000 --> 00:20:01.000]  你就去轉移跟隨了假的道理
[00:20:01.000 --> 00:20:07.000]  在當時這些自稱為先知的教師
[00:20:07.000 --> 00:20:10.000]  他們當時也有一些很特別的教導
[00:20:10.000 --> 00:20:13.000]  這些教導告訴信徒知道
[00:20:13.000 --> 00:20:15.000]  不要緊的
[00:20:15.000 --> 00:20:17.000]  在主人的群組裡我們得到真理
[00:20:17.000 --> 00:20:19.000]  真理叫我們得到自由
[00:20:19.000 --> 00:20:21.000]  所以你不要介意
[00:20:21.000 --> 00:20:25.000]  可以在那些宴會中去拜偶像
[00:20:25.000 --> 00:20:28.000]  可以去拜守護神
[00:20:28.000 --> 00:20:31.000]  因為我們不需要顧忌
[00:20:31.000 --> 00:20:33.000]  我們已經有自由了
[00:20:33.000 --> 00:20:35.000]  很多弟兄姊妹因此相信了
[00:20:35.000 --> 00:20:37.000]  聽從了這些教導
[00:20:37.000 --> 00:20:41.000]  因此就跌入了這些陷阱中
