
[00:00:00.000 --> 00:00:05.000]  今堂跟大家思想關於一個中面
[00:04:17.680 --> 00:04:21.680]  是超乎經驗所能夠把觸的範圍
[00:04:21.680 --> 00:04:23.680]  這樣的時候理性在那裏
[00:04:23.680 --> 00:04:24.680]  就不能用得著
[00:04:24.680 --> 00:04:25.680]  並且產生很大的矛盾
[00:04:25.680 --> 00:04:27.680]  也不奇怪
[00:04:27.680 --> 00:04:29.680]  因為在他的第一批判裏
[00:04:29.680 --> 00:04:31.680]  提出了幾個例子
[00:04:31.680 --> 00:04:32.680]  譬如他提出了
[00:04:32.680 --> 00:04:34.680]  究竟時間是有限還是無限的
[00:04:34.680 --> 00:04:37.680]  於是他就分兩部分去討論
[00:04:37.680 --> 00:04:41.680]  一部分他用了一個純粹理性嚴格的推理
[00:04:41.680 --> 00:04:43.680]  結果就是時間是有一個開始
[00:04:43.680 --> 00:04:45.680]  時間是有限的
[00:04:45.680 --> 00:04:46.680]  另外一頁他用了一個
[00:04:46.680 --> 00:04:49.680]  同樣的純粹嚴格的理性推理
[00:04:49.680 --> 00:04:52.680]  結果時間是無限的
[00:04:52.680 --> 00:04:55.680]  於是結果就是時間有限亦無限
[00:04:55.680 --> 00:04:57.680]  結論就很荒謬
[00:04:57.680 --> 00:04:59.680]  明顯是有矛盾的
[00:04:59.680 --> 00:05:00.680]  康太奴就說
[00:05:00.680 --> 00:05:03.680]  其實並不是時間有限或無限產生矛盾
[00:05:03.680 --> 00:05:05.680]  而只不過是因為
[00:05:05.680 --> 00:05:08.680]  一涉及到無限這個觀念的時候
[00:05:08.680 --> 00:05:10.680]  理性在那個超過了人類
[00:05:10.680 --> 00:05:11.680]  人類所知道的只是有限
[00:05:11.680 --> 00:05:13.680]  所摸到的、接觸到的東西
[00:05:13.680 --> 00:05:17.680]  在那個超過了經驗的範圍裏
[00:05:17.680 --> 00:05:18.680]  要摸的問題
[00:05:18.680 --> 00:05:20.680]  摸不到的問題
[00:05:20.680 --> 00:05:22.680]  理性在那裏就會產生矛盾
[00:05:22.680 --> 00:05:23.680]  而這個矛盾
[00:05:23.680 --> 00:05:25.680]  並不是表示了那個問題
[00:05:25.680 --> 00:05:28.680]  有什麼困難的地方
[00:05:28.680 --> 00:05:29.680]  而是只不過是表示了
[00:05:29.680 --> 00:05:31.680]  理性在那個範圍
[00:05:31.680 --> 00:05:33.680]  是不能用的
[00:05:33.680 --> 00:05:35.680]  產生混亂
[00:05:35.680 --> 00:05:37.680]  於是他就限制了理性
[00:05:37.680 --> 00:05:40.680]  在經驗可以感覺
[00:05:40.680 --> 00:05:42.680]  看到的範圍裏面
[00:05:42.680 --> 00:05:43.680]  那種的重要性
[00:05:43.680 --> 00:05:46.680]  這個有兩重的意義
[00:05:46.680 --> 00:05:49.680]  一方面基督徒就拍手
[00:05:49.680 --> 00:05:50.680]  稱慶
[00:05:50.680 --> 00:05:51.680]  為什麼呢?
[00:05:51.680 --> 00:05:52.680]  因為有很積極的意義在這裏
[00:05:52.680 --> 00:05:53.680]  積極的意義
[00:05:53.680 --> 00:05:55.680]  很多時候我們全方位都會用的
[00:05:55.680 --> 00:05:57.680]  你說說到神很多的東西
[00:05:57.680 --> 00:05:58.680]  談了很多矛盾的東西
[00:05:58.680 --> 00:06:00.680]  於是我們說人的理性其實很有限
[00:06:00.680 --> 00:06:02.680]  你不要用理性去測度
[00:06:02.680 --> 00:06:03.680]  那些無限的神
[00:06:03.680 --> 00:06:05.680]  所擁有的智慧
[00:06:05.680 --> 00:06:07.680]  和他所做的事
[00:06:07.680 --> 00:06:09.680]  如果從這樣的角度來說的時候
[00:06:09.680 --> 00:06:10.680]  我們基督徒說
[00:06:10.680 --> 00:06:12.680]  是呀,理性有限制
[00:06:12.680 --> 00:06:13.680]  所以積極的理論來說
[00:06:13.680 --> 00:06:16.680]  限制了理性主義是好的
[00:06:16.680 --> 00:06:17.680]  但另外一面
[00:06:17.680 --> 00:06:18.680]  有一個反面的意義
[00:06:18.680 --> 00:06:19.680]  反面的意義就是
[00:06:19.680 --> 00:06:20.680]  康德希的書裏面
[00:06:20.680 --> 00:06:22.680]  都偶然稍為提出
[00:06:22.680 --> 00:06:24.680]  如果這樣的話
[00:06:24.680 --> 00:06:26.680]  基督教所討論的內容
[00:06:26.680 --> 00:06:28.680]  十之八九
[00:06:28.680 --> 00:06:29.680]  上一次我們提過
[00:06:29.680 --> 00:06:31.680]  有個所謂Transpersonal
[00:06:31.680 --> 00:06:34.680]  Superhuman的意義在這裏
[00:06:34.680 --> 00:06:36.680]  就是說我們基督教所討論
[00:06:36.680 --> 00:06:38.680]  有一個神性的領域
[00:06:38.680 --> 00:06:39.680]  那個領域
[00:06:39.680 --> 00:06:40.680]  十之八九
[00:06:40.680 --> 00:06:42.680]  都不是我們經驗範圍之內
[00:06:42.680 --> 00:06:43.680]  經驗範圍以外
[00:06:43.680 --> 00:06:44.680]  關於神自己的東西
[00:06:44.680 --> 00:06:46.680]  神的預定
[00:06:46.680 --> 00:06:47.680]  神的全能
[00:06:47.680 --> 00:06:48.680]  神的全善
[00:06:48.680 --> 00:06:49.680]  神的存在
[00:06:49.680 --> 00:06:51.680]  這些全部都是
[00:06:51.680 --> 00:06:52.680]  經驗以外的東西
[00:06:52.680 --> 00:06:54.680]  如果用康德同樣的規矩
[00:06:54.680 --> 00:06:56.680]  結果呢
[00:06:56.680 --> 00:06:57.680]  就是說
[00:06:57.680 --> 00:06:58.680]  康德說
[00:06:58.680 --> 00:07:00.680]  在那些領域裏面
[00:07:00.680 --> 00:07:02.680]  理性不能用
[00:07:02.680 --> 00:07:03.680]  就是說
[00:07:03.680 --> 00:07:05.680]  十八世紀以前
[00:07:05.680 --> 00:07:06.680]  那一大堆
[00:07:06.680 --> 00:07:07.680]  用理性去整理
[00:07:07.680 --> 00:07:08.680]  關於神的資料
[00:07:08.680 --> 00:07:09.680]  那種方法
[00:07:09.680 --> 00:07:12.680]  從根本來說就錯了
[00:07:12.680 --> 00:07:13.680]  所以說從理性
[00:07:13.680 --> 00:07:15.680]  根本沒辦法摸到神自己
[00:07:15.680 --> 00:07:17.680]  正如他嘗試用理性
[00:07:17.680 --> 00:07:19.680]  去推翻了所有的
[00:07:19.680 --> 00:07:21.680]  神存在的論證一樣
[00:07:21.680 --> 00:07:24.680]  以往努力用五種方法
[00:07:24.680 --> 00:07:25.680]  將神的存在
[00:07:25.680 --> 00:07:28.680]  用理性的方法證明出來
[00:07:28.680 --> 00:07:29.680]  然後在康德的書裏面
[00:07:29.680 --> 00:07:30.680]  去推翻
[00:07:30.680 --> 00:07:32.680]  根本不可能
[00:07:32.680 --> 00:07:34.680]  整個方法論上已經錯了
[00:07:34.680 --> 00:07:36.680]  你不要想那個方法對不對
[00:07:36.680 --> 00:07:37.680]  基本上是錯的
[00:07:37.680 --> 00:07:39.680]  因為你想用人的理性
[00:07:39.680 --> 00:07:40.680]  推到一個結果
[00:07:40.680 --> 00:07:41.680]  就是神存在
[00:07:41.680 --> 00:07:43.680]  這是人經驗以外的東西
[00:07:43.680 --> 00:07:44.680]  那就是錯
[00:07:44.680 --> 00:07:45.680]  一定錯的
[00:07:45.680 --> 00:07:46.680]  不用想
[00:07:46.680 --> 00:07:48.680]  於是康德帶來一種
[00:07:48.680 --> 00:07:50.680]  不可知論
[00:07:50.680 --> 00:07:51.680]  不可知論就是說
[00:07:51.680 --> 00:07:54.680]  他不是說我不相信神存在
[00:07:54.680 --> 00:07:56.680]  他說我根本的理性
[00:07:56.680 --> 00:07:57.680]  根本不能告訴我
[00:07:57.680 --> 00:07:58.680]  神存在還是不存在
[00:07:58.680 --> 00:08:00.680]  大家聽得出分別嗎
[00:08:00.680 --> 00:08:02.680]  他不是要證明神不存在
[00:08:02.680 --> 00:08:03.680]  如果證明神不存在
[00:08:03.680 --> 00:08:04.680]  也不是
[00:08:04.680 --> 00:08:06.680]  也只是認為理性可以用
[00:08:06.680 --> 00:08:07.680]  這個答案
[00:08:07.680 --> 00:08:09.680]  他根本說理性不能用
[00:08:09.680 --> 00:08:11.680]  理性根本沒辦法
[00:08:11.680 --> 00:08:12.680]  知道神存在還是不存在
[00:08:12.680 --> 00:08:14.680]  進而理性根本不可能
[00:08:14.680 --> 00:08:15.680]  知道神很多很多的東西
[00:08:15.680 --> 00:08:16.680]  不可知論
[00:08:16.680 --> 00:08:19.680]  不可知論就帶來一個很大的炸彈
[00:08:19.680 --> 00:08:20.680]  以前那一大堆
[00:08:20.680 --> 00:08:21.680]  用理性去整理的神學
[00:08:21.680 --> 00:08:23.680]  全部要扔掉
[00:08:23.680 --> 00:08:25.680]  如果人類的理性
[00:08:25.680 --> 00:08:27.680]  並不是進到
[00:08:27.680 --> 00:08:30.680]  認識神真理的工具的話
[00:08:30.680 --> 00:08:33.680]  從今之後我們如何認識神呢
[00:08:33.680 --> 00:08:35.680]  成為一個很大的難題
[00:08:35.680 --> 00:08:38.680]  人如何認識神呢
[00:08:38.680 --> 00:08:41.680]  於是就產生了十九世紀的
[00:08:41.680 --> 00:08:42.680]  很重要的
[00:08:42.680 --> 00:08:44.680]  所謂我們說近代神學的起始點
[00:08:44.680 --> 00:08:47.680]  當然一方面
[00:08:47.680 --> 00:08:49.680]  康德這個批判的精神
[00:08:49.680 --> 00:08:50.680]  產生了十九世紀
[00:08:50.680 --> 00:08:52.680]  也影響了十九世紀
[00:08:52.680 --> 00:08:54.680]  很強烈的批判精神
[00:08:54.680 --> 00:08:56.680]  批判精神就是說
[00:08:56.680 --> 00:08:58.680]  將一些東西重新思想
[00:08:58.680 --> 00:09:00.680]  重新評價過
[00:09:00.680 --> 00:09:03.680]  不按照傳統或習慣的權威
[00:09:03.680 --> 00:09:04.680]  去了解它
[00:09:04.680 --> 00:09:05.680]  當然大家知道
[00:09:05.680 --> 00:09:07.680]  這樣影響了十九世紀
[00:09:07.680 --> 00:09:09.680]  對聖經權威的批判
[00:09:09.680 --> 00:09:12.680]  十九世紀帶來很強烈的批判精神
[00:09:12.680 --> 00:09:14.680]  對舊約的經文有很多批判
[00:09:14.680 --> 00:09:16.680]  對摩西五經究竟是摩西寫的
[00:09:16.680 --> 00:09:18.680]  然後如何形成一個新的歷史批判
[00:09:18.680 --> 00:09:21.680]  對新約關於耶穌的福音書的記載
[00:09:21.680 --> 00:09:24.680]  究竟是否真的記載了耶穌的生平
[00:09:24.680 --> 00:09:29.680]  還是只是很多編織的故事取材呢
[00:09:29.680 --> 00:09:32.680]  對新約很多的書卷重新評價
[00:09:32.680 --> 00:09:34.680]  以前以為這本書是保羅寫的
[00:09:34.680 --> 00:09:36.680]  重新去估價
[00:09:36.680 --> 00:09:37.680]  是不是真的保羅寫的
[00:09:37.680 --> 00:09:38.680]  去懷疑
[00:09:38.680 --> 00:09:39.680]  懷疑批判的精神
[00:09:39.680 --> 00:09:41.680]  瀰漫在十九世紀
[00:09:41.680 --> 00:09:45.680]  以至基督教的主要權威
[00:09:45.680 --> 00:09:46.680]  特別是聖經的權威
[00:09:46.680 --> 00:09:48.680]  受到很強烈的支離破碎
[00:09:48.680 --> 00:09:50.680]  另一方面
[00:09:50.680 --> 00:09:54.680]  剛才說一班神學家要回答康德的問題
[00:09:54.680 --> 00:09:59.680]  究竟如果基督教的信仰真理
[00:09:59.680 --> 00:10:01.680]  並不可以從理性去獲知的話
[00:10:01.680 --> 00:10:03.680]  那從什麼去獲知呢
[00:10:03.680 --> 00:10:04.680]  很簡單來說
[00:10:04.680 --> 00:10:08.680]  人有三方面可以獲知真理
[00:10:08.680 --> 00:10:09.680]  上一次我提過
[00:10:09.680 --> 00:10:13.680]  知、情、意
[00:10:13.680 --> 00:10:16.680]  知是代表理性那一面
[00:10:16.680 --> 00:10:22.680]  情是代表感覺、經驗去體驗那一面
[00:10:22.680 --> 00:10:32.680]  意是代表道德感和道德行為的抉擇
[00:10:32.680 --> 00:10:38.680]  如果從這個簡略的架構來看
[00:10:38.680 --> 00:10:41.680]  如果知被康德推翻了的話
[00:10:41.680 --> 00:10:43.680]  剩下只有兩種可能性
[00:10:43.680 --> 00:10:45.680]  一是情,二是意
[00:10:45.680 --> 00:10:47.680]  事實上我們發覺十九世紀
[00:10:47.680 --> 00:10:50.680]  神學家都是不知不覺摸索了這兩條路
[00:10:50.680 --> 00:10:56.680]  既然理性不能夠再讓他有關於神的真理的話
[00:10:56.680 --> 00:11:02.680]  史萊瑪克,近代神學的知父
[00:11:02.680 --> 00:11:09.680]  他開始嘗試從另一種角度去建立神學
[00:11:09.680 --> 00:11:14.680]  就是用感性的入手方法
[00:11:14.680 --> 00:11:16.680]  史萊瑪克的做法是
[00:11:16.680 --> 00:11:20.680]  如果我們知識不能夠達到神的真理的話
[00:11:20.680 --> 00:11:25.680]  那我就從感性、經驗去按
[00:11:25.680 --> 00:11:27.680]  於是他就說究竟信仰是什麼呢
[00:11:27.680 --> 00:11:29.680]  基督教信仰的真理
[00:11:29.680 --> 00:11:33.680]  他認為是從經驗、體驗去了解
[00:11:33.680 --> 00:11:38.680]  當一個人對那位無限者
[00:11:38.680 --> 00:11:44.680]  有一種絕對的信服、敬愛、崇拜的感受
[00:11:44.680 --> 00:11:46.680]  他把觸到這種感受的時候
[00:11:46.680 --> 00:11:48.680]  他已經是一個宗教的人了
[00:11:48.680 --> 00:11:51.680]  從那裡他找到基督教信仰的真理
[00:11:51.680 --> 00:11:54.680]  於是他從經驗、體驗的入手
[00:11:54.680 --> 00:11:57.680]  去建立他重新一套的神學思想
[00:11:57.680 --> 00:12:04.680]  他的神學思想其實可以說是有創建性的
[00:12:04.680 --> 00:12:10.680]  第一,他神學的起始點並不是聖經、理性和神
[00:12:10.680 --> 00:12:13.680]  而是從人的起始點
[00:12:13.680 --> 00:12:16.680]  人的內在宗教經驗的起始點
[00:12:16.680 --> 00:12:19.680]  這可以說是近代神學的扭轉方向
[00:12:19.680 --> 00:12:25.680]  另一方面,我們發覺他神的觀念
[00:12:25.680 --> 00:12:27.680]  從人的經驗分不開
[00:12:27.680 --> 00:12:32.680]  這就是史萊瑪克特別的地方
[00:12:32.680 --> 00:12:34.680]  他用情去入手
[00:12:34.680 --> 00:12:37.680]  另外一班人在十九世紀後半葉
[00:12:37.680 --> 00:12:39.680]  跟著另一條路
[00:12:39.680 --> 00:12:42.680]  就是從一個道德的角度
[00:12:42.680 --> 00:12:44.680]  去了解基督教的真理
[00:12:44.680 --> 00:12:48.680]  因為康德當年他寫了《第一批評論》之後
[00:12:48.680 --> 00:12:50.680]  帶來很大的震撼
[00:12:50.680 --> 00:12:53.680]  很多人因為這本書對基督教的信仰
[00:12:53.680 --> 00:12:56.680]  重新有一個不可知的恐懼
[00:12:56.680 --> 00:12:59.680]  從今以後我不知道會怎樣
[00:12:59.680 --> 00:13:01.680]  有人說康德因為這個緣故
[00:13:01.680 --> 00:13:03.680]  他寫了另一本書
[00:13:03.680 --> 00:13:05.680]  我們通常叫做《第二批評論》
[00:13:05.680 --> 00:13:09.680]  叫做《實踐理性批判》
[00:13:09.680 --> 00:13:13.680]  《實踐理性批判》
[00:13:13.680 --> 00:13:15.680]  在《實踐理性批判》裏面
[00:13:15.680 --> 00:13:18.680]  我們不是完全不可以知道真理
[00:13:18.680 --> 00:13:21.680]  尤其是神自己的真理
[00:13:21.680 --> 00:13:22.680]  我們可以通過另一條路
[00:13:22.680 --> 00:13:23.680]  理性不能帶給我們
[00:13:23.680 --> 00:13:24.680]  另一條路可以帶
[00:13:24.680 --> 00:13:28.680]  就是道德
[00:13:28.680 --> 00:13:32.680]  從我們的道德感反省的過程當中
[00:13:32.680 --> 00:13:34.680]  我們看到每個人有道德感
[00:13:34.680 --> 00:13:37.680]  我們回顧自己的道德感的抉擇
[00:13:37.680 --> 00:13:40.680]  我們發現我們有一種很終極的
[00:13:40.680 --> 00:13:44.680]  最崇高的善的追尋
[00:13:44.680 --> 00:13:48.680]  善的追尋有時超越了我們人
[00:13:48.680 --> 00:13:51.680]  或者作為一般動物的有利
[00:13:51.680 --> 00:13:53.680]  或有害的關係
[00:13:53.680 --> 00:13:55.680]  很多時候我們明知做了這件事
[00:13:55.680 --> 00:13:57.680]  對自己是有害的
[00:13:57.680 --> 00:13:58.680]  對自己有生命有危險
[00:13:58.680 --> 00:14:00.680]  但為了一種很崇高的道德感
[00:14:00.680 --> 00:14:02.680]  我們仍然去做
[00:14:02.680 --> 00:14:06.680]  這種道德感受表示我們人終極裏面
[00:14:06.680 --> 00:14:11.680]  有一種很絕對崇高的善的信念和把觸
[00:14:11.680 --> 00:14:15.680]  而那個善的最高終極根據在哪裏呢?
[00:14:15.680 --> 00:14:16.680]  這個無可否認
[00:14:16.680 --> 00:14:17.680]  一定是神自己
[00:14:17.680 --> 00:14:21.680]  所以從人的道德感的追尋
[00:14:21.680 --> 00:14:25.680]  我們可以追溯到神自己的存在
[00:14:25.680 --> 00:14:27.680]  神自己的真實
[00:14:27.680 --> 00:14:29.680]  這條路
[00:14:29.680 --> 00:14:31.680]  康德說了之後就沒有人跟隨
[00:14:31.680 --> 00:14:33.680]  直到過了半個世紀
[00:14:33.680 --> 00:14:34.680]  後半葉
[00:14:34.680 --> 00:14:35.680]  這一班的神學家
[00:14:35.680 --> 00:14:37.680]  Iber Ritual
[00:14:37.680 --> 00:14:38.680]  或者我們說
[00:14:38.680 --> 00:14:40.680]  包括William Herman
[00:14:40.680 --> 00:14:43.680]  和Von Harnack
[00:14:43.680 --> 00:14:45.680]  Von Harnack比較有名的神學家
[00:14:45.680 --> 00:14:48.680]  寫了一大套的History of Dogma
[00:14:48.680 --> 00:14:50.680]  的一個神學家
[00:14:50.680 --> 00:14:51.680]  承繼了體分
[00:14:51.680 --> 00:14:53.680]  我們相信他叫Neocantean School
[00:14:53.680 --> 00:14:56.680]  叫新康德的神學派
[00:14:56.680 --> 00:15:00.680]  他就跟康德後期的第二批判出發點
[00:15:00.680 --> 00:15:02.680]  就發展他原來他認為
[00:15:02.680 --> 00:15:08.680]  基督教其實主要的是講道德的問題
[00:15:08.680 --> 00:15:09.680]  如果我們了解道德
[00:15:09.680 --> 00:15:11.680]  我們就能從那裡了解基督教
[00:15:11.680 --> 00:15:14.680]  於是在這幾個神學家的作品當中
[00:15:14.680 --> 00:15:16.680]  基督教信仰的最重要核心
[00:15:16.680 --> 00:15:19.680]  是因為能夠帶來人的道德
[00:15:19.680 --> 00:15:21.680]  一種生命的提升
[00:15:21.680 --> 00:15:26.680]  道德感是基督教最重要的貢獻
[00:15:26.680 --> 00:15:28.680]  1900年
[00:15:28.680 --> 00:15:30.680]  Von Harnack寫了一本書
[00:15:30.680 --> 00:15:33.680]  出版了一本書叫What is Christianity?
[00:15:33.680 --> 00:15:34.680]  究竟基督教是什麼?
[00:15:34.680 --> 00:15:36.680]  裡面開宗明義說
[00:15:36.680 --> 00:15:39.680]  基督教的信仰
[00:15:39.680 --> 00:15:42.680]  就是耶穌的教訓
[00:15:42.680 --> 00:15:44.680]  耶穌的教訓
[00:15:44.680 --> 00:15:47.680]  對人類提供了一種極崇高的道德教訓
[00:15:47.680 --> 00:15:51.680]  這就是基督教之所以是真理的地方
[00:15:51.680 --> 00:15:53.680]  這裡有些不同
[00:15:53.680 --> 00:15:55.680]  基督教之所以是基督教
[00:15:55.680 --> 00:16:00.680]  是因為它在道德上有絕對崇高的意義的教導
[00:16:00.680 --> 00:16:03.680]  所以他看見基督教的真理是什麼呢?
[00:16:03.680 --> 00:16:05.680]  基督教的本質是什麼呢?
[00:16:05.680 --> 00:16:07.680]  其實那本書的英文譯名是
[00:16:07.680 --> 00:16:08.680]  基督教是什麼呢?
[00:16:08.680 --> 00:16:09.680]  What is Christianity?
[00:16:09.680 --> 00:16:12.680]  其實原文的德文寫作的時候的題目就是
[00:16:12.680 --> 00:16:14.680]  基督教的本質
[00:16:14.680 --> 00:16:16.680]  The essence of Christianity
[00:16:16.680 --> 00:16:18.680]  所以他問基督教的本質是什麼呢?
[00:16:18.680 --> 00:16:22.680]  他說基督教的本質就是教導人類
[00:16:22.680 --> 00:16:25.680]  神是我們的天父
[00:16:25.680 --> 00:16:26.680]  The fatherhood of God
[00:16:26.680 --> 00:16:29.680]  然後人與人之間都是兄弟姐妹
[00:16:29.680 --> 00:16:30.680]  The brotherhood of man
[00:16:30.680 --> 00:16:33.680]  還有人的心靈和道德感
[00:16:33.680 --> 00:16:35.680]  有一種無限的價值
[00:16:35.680 --> 00:16:38.680]  The infinite worth of the human soul
[00:16:38.680 --> 00:16:45.680]  還有天國是人類實踐道德最高的一個彰顯
[00:16:45.680 --> 00:16:49.680]  The ethical ideal of the kingdom of God
[00:16:49.680 --> 00:16:51.680]  看見他所定義的基督教裡面
[00:16:51.680 --> 00:16:56.680]  全部是通過一個道德的意識去定義基督教
[00:16:56.680 --> 00:17:04.680]  這裡可以說是總結了十九世紀對神學信仰的思潮
[00:17:04.680 --> 00:17:06.680]  這個十九世紀的特色是
[00:17:06.680 --> 00:17:09.680]  十九世紀瀰漫著一種新的取向
[00:17:09.680 --> 00:17:13.680]  就是神學的起始點再不是神和聖經
[00:17:13.680 --> 00:17:15.680]  因為聖經受批判
[00:17:15.680 --> 00:17:18.680]  神這種理性所理解不到的對象
[00:17:18.680 --> 00:17:21.680]  不能夠從無去觸摸
[00:17:21.680 --> 00:17:23.680]  於是他又有一個新的起始點
