
[00:00:00.000 --> 00:00:04.500]  歡迎大家參加這次的培靈會
[00:02:00.000 --> 00:02:02.000]  我們要集中我們的注意
[00:02:02.000 --> 00:02:06.000]  來想一想基督徒與時代的關係
[00:02:06.000 --> 00:02:09.000]  來想一想基督徒與時代的關係
[00:02:09.000 --> 00:02:18.500]  我要講的不是單單針對這一刻的處境
[00:02:18.500 --> 00:02:22.000]  我要講的不是單單針對這一刻的處境
[00:02:22.000 --> 00:02:28.000]  我會引導我們今天的局勢
[00:02:28.000 --> 00:02:34.000]  我們會將我們所講的引導到今天的局勢
[00:02:34.000 --> 00:02:35.000]  我們會將我們所講的引導到今天的局勢
[00:02:35.000 --> 00:02:39.000]  但是我們的範圍比較廣一點
[00:02:39.000 --> 00:02:41.000]  但是我們的範圍比較廣一點
[00:02:41.000 --> 00:02:48.000]  我們要看聖經給我們與時代有關的一些基本原則
[00:02:48.000 --> 00:02:53.000]  我們要看聖經給我們與時代有關的一些基本原則
[00:02:53.000 --> 00:02:56.000]  我們在處境裡頭
[00:02:56.000 --> 00:02:58.000]  我們在處境裡頭
[00:02:58.000 --> 00:03:00.000]  要冷靜地思想
[00:03:00.000 --> 00:03:02.000]  要冷靜地思想
[00:03:02.000 --> 00:03:05.000]  要很清楚我們的原則是什麼
[00:03:05.000 --> 00:03:07.000]  要很清楚我們的原則是什麼
[00:03:07.000 --> 00:03:09.000]  在我們的行動裡頭
[00:03:09.000 --> 00:03:11.000]  在我們的行動裡頭
[00:03:11.000 --> 00:03:13.000]  我們要冷靜地思考
[00:03:13.000 --> 00:03:15.000]  我們要冷靜地思考
[00:03:15.000 --> 00:03:17.000]  我們基本的立場是什麼
[00:03:17.000 --> 00:03:19.000]  我們基本的立場是什麼
[00:03:19.000 --> 00:03:23.000]  這樣我們就不會被處境
[00:03:23.000 --> 00:03:23.000]  這樣我們就不會被處境
[00:03:23.000 --> 00:03:27.000]  被行動所帶走
[00:03:27.000 --> 00:03:29.000]  我們就不會被處境
[00:03:29.000 --> 00:03:31.000]  被行動所帶走
[00:03:31.000 --> 00:03:33.000]  我們有一個基礎
[00:03:33.000 --> 00:03:34.000]  我們有一個基礎
[00:03:34.000 --> 00:03:36.000]  我們有一個屬靈的錨
[00:03:36.000 --> 00:03:38.000]  我們有一個屬靈的錨
[00:03:38.000 --> 00:03:40.000]  那就是神的道
[00:03:40.000 --> 00:03:41.000]  那就是神的道
[00:03:41.000 --> 00:03:44.000]  我們暫穩在神的道上
[00:03:44.000 --> 00:03:46.000]  我們暫穩在神的道上
[00:03:46.000 --> 00:03:49.000]  從這個基本的立場來看時代
[00:03:49.000 --> 00:03:51.000]  看我們的自己
[00:03:51.000 --> 00:03:53.000]  看我們的處境
[00:03:53.000 --> 00:03:55.000]  從這個角度來看時代
[00:03:55.000 --> 00:03:57.000]  看我們自己和處境
[00:03:57.000 --> 00:03:59.000]  昨天晚上
[00:03:59.000 --> 00:04:00.000]  昨天晚上
[00:04:00.000 --> 00:04:02.000]  我們這裡已經有一個聚會
[00:04:02.000 --> 00:04:04.000]  我們這裡已經有一個聚會
[00:04:04.000 --> 00:04:06.000]  蕭秀華牧師講
[00:04:06.000 --> 00:04:08.000]  蕭秀華牧師講
[00:04:08.000 --> 00:04:11.000]  他說講的是針對這次的學運
[00:04:11.000 --> 00:04:13.000]  他說講的是針對這次的學運
[00:04:13.000 --> 00:04:15.000]  或者說民運
[00:04:15.000 --> 00:04:17.000]  或者說民運
[00:04:17.000 --> 00:04:19.000]  他分析得非常好
[00:04:19.000 --> 00:04:20.000]  他分析得非常好
[00:04:20.000 --> 00:04:22.000]  我在聽的時候很得幫助
[00:04:22.000 --> 00:04:23.000]  我在聽的時候很得幫助
[00:04:23.000 --> 00:04:24.000]  我聽的時候很得幫助
[00:04:24.000 --> 00:04:27.000]  如果大家有興趣可以聽錄音帶
[00:04:27.000 --> 00:04:28.000]  如果大家有興趣可以聽錄音帶
[00:04:28.000 --> 00:04:30.000]  如果大家不在這裡的話
[00:04:30.000 --> 00:04:32.000]  如果大家不在這裡的話
[00:04:32.000 --> 00:04:34.000]  可以有興趣去聽錄音帶
[00:04:34.000 --> 00:04:35.000]  這三天晚上
[00:04:35.000 --> 00:04:37.000]  這三天晚上
[00:04:37.000 --> 00:04:42.000]  我要比較廣一點的講我們的時代
[00:04:42.000 --> 00:04:45.000]  我們會比較廣一點的講我們的時代
[00:04:45.000 --> 00:04:49.000]  我們和時代的關係到底怎麼樣
[00:04:49.000 --> 00:04:52.000]  我們和時代的關係到底是怎麼樣
[00:04:52.000 --> 00:04:56.000]  我要從三方面來講
[00:04:56.000 --> 00:04:58.000]  我要從三方面來講
[00:04:58.000 --> 00:04:59.000]  今天晚上
[00:04:59.000 --> 00:05:07.000]  就是從基督的啟示來看基督徒與時代
[00:05:07.000 --> 00:05:10.000]  是會從基督的啟示來看基督徒與時代
[00:05:10.000 --> 00:05:11.000]  明天晚上
[00:05:11.000 --> 00:05:12.000]  明天晚上
[00:05:12.000 --> 00:05:18.000]  要從聖經歷史來看基督徒與時代
[00:05:18.000 --> 00:05:21.000]  會從聖經歷史來看基督徒與時代
[00:05:21.000 --> 00:05:22.000]  第三個晚上
[00:05:22.000 --> 00:05:23.000]  第三個晚上
[00:05:23.000 --> 00:05:28.000]  我們從教會歷史來看基督徒與時代
[00:05:28.000 --> 00:05:31.000]  我們從教會歷史來看基督徒與時代
[00:05:31.000 --> 00:05:35.000]  這是我們要採取的三個角度
[00:05:35.000 --> 00:05:38.000]  這是我們要採取的三個角度
[00:05:38.000 --> 00:05:39.000]  今天晚上
[00:05:39.000 --> 00:05:40.000]  今晚
[00:05:40.000 --> 00:05:48.000]  我們要從基督的啟示來看基督徒與時代的關係
[00:05:48.000 --> 00:05:53.000]  我們要從基督的啟示來看基督徒與時代的關係
[00:05:53.000 --> 00:05:56.000]  耶穌基督的啟示很廣泛
[00:05:56.000 --> 00:05:58.000]  耶穌基督的啟示很廣泛
[00:05:58.000 --> 00:06:00.000]  不能夠多講
[00:06:00.000 --> 00:06:01.000]  不能夠多講
[00:06:01.000 --> 00:06:05.000]  我只提出一個很重要的基本思想
[00:06:05.000 --> 00:06:08.000]  我只提出一個很重要的基本思想
[00:06:08.000 --> 00:06:13.000]  主耶穌基督告訴我們
[00:06:13.000 --> 00:06:18.000]  人類是有尊嚴的
[00:06:18.000 --> 00:06:21.000]  用四個字來說
[00:06:21.000 --> 00:06:25.000]  人的尊嚴
[00:06:25.000 --> 00:06:28.000]  我們要從這四個字
[00:06:28.000 --> 00:06:33.000]  把他裡面的時代的意義引發出來
[00:06:33.000 --> 00:06:35.000]  我們要從這四個字
[00:06:35.000 --> 00:06:38.000]  把他裡面的時代的意義引發出來
[00:06:38.000 --> 00:06:43.000]  耶穌基督根據什麼講人的尊嚴呢?
[00:06:43.000 --> 00:06:46.000]  耶穌基督根據什麼來講人的尊嚴呢?
[00:06:46.000 --> 00:06:49.000]  他的第一個根據
[00:06:49.000 --> 00:06:52.000]  在登山寶訓裡面
[00:06:52.000 --> 00:06:58.000]  主耶穌有十七次說你們的天父
[00:06:58.000 --> 00:07:02.000]  主耶穌有十七次說你們的天父
[00:07:02.000 --> 00:07:06.000]  意思就是說人類是神的兒女
[00:07:06.000 --> 00:07:09.000]  意思就是說人類是神的兒女
[00:07:09.000 --> 00:07:12.000]  這是人的尊嚴的第一個根據
[00:07:12.000 --> 00:07:15.000]  這是人類的尊嚴的第一個根據
[00:07:15.000 --> 00:07:17.000]  主耶穌又說
[00:07:17.000 --> 00:07:18.000]  主耶穌又說
[00:07:18.000 --> 00:07:22.000]  在馬太福音第五章四十八節
[00:07:22.000 --> 00:07:25.000]  在馬太福音第五章四十八節
[00:07:25.000 --> 00:07:28.000]  主耶穌說你們要完全
[00:07:28.000 --> 00:07:31.000]  向你們的天父完全言
[00:07:31.000 --> 00:07:33.000]  主耶穌說你們要完全
[00:07:33.000 --> 00:07:35.000]  好像你們的天父完全一樣
[00:07:35.000 --> 00:07:37.000]  像你們的天父
[00:07:37.000 --> 00:07:39.000]  好像你們的天父
[00:07:39.000 --> 00:07:41.000]  這句話裡面有兩個意思
[00:07:41.000 --> 00:07:43.000]  這句話裡面有兩個意思
[00:07:43.000 --> 00:07:44.000]  第一個意思
[00:07:44.000 --> 00:07:47.000]  人是按照神的形象創造的
[00:07:47.000 --> 00:07:50.000]  人是按照神的形象創造的
[00:07:50.000 --> 00:07:52.000]  第二個意思
[00:07:52.000 --> 00:07:53.000]  第二個意思
[00:07:53.000 --> 00:07:56.000]  這個形象已經被罪惡破壞了
[00:07:56.000 --> 00:07:58.000]  這個形象已經被罪惡破壞了
[00:07:58.000 --> 00:08:01.000]  所以要回復神的形象
[00:08:01.000 --> 00:08:03.000]  所以要回復神的形象
[00:08:03.000 --> 00:08:05.000]  耶穌基督到世上來
[00:08:05.000 --> 00:08:09.000]  就是要回復神在人身上的形象
[00:08:09.000 --> 00:08:10.000]  耶穌基督來到這個世界
[00:08:10.000 --> 00:08:13.000]  就是要回復神在人身上的形象
[00:08:13.000 --> 00:08:14.000]  所以當基督說
[00:08:14.000 --> 00:08:17.000]  你們要像天父一樣的時候
[00:08:17.000 --> 00:08:18.000]  所以當基督說
[00:08:18.000 --> 00:08:20.000]  你們要像天父一樣的時候
[00:08:20.000 --> 00:08:24.000]  不但是講原來神的形象在人裡面
[00:08:24.000 --> 00:08:28.000]  不但是講原來神的形象在人裡面
[00:08:28.000 --> 00:08:31.000]  不但是講原來神的形象在人裡面
[00:08:31.000 --> 00:08:35.000]  也講到神的形象在人身上來回復
[00:08:35.000 --> 00:08:37.000]  因為人有神的形象
[00:08:37.000 --> 00:08:40.000]  所以人有尊嚴
[00:08:40.000 --> 00:08:41.000]  因為人有神的形象
[00:08:41.000 --> 00:08:43.000]  所以人有尊嚴
[00:08:43.000 --> 00:08:46.000]  你看讀的這兩個根據非常深刻
[00:08:46.000 --> 00:08:49.000]  所以我們看到主的兩個根據非常深刻
[00:08:49.000 --> 00:08:50.000]  人是神的兒女
[00:08:50.000 --> 00:08:52.000]  所以有尊嚴
[00:08:52.000 --> 00:08:54.000]  人有神的形象
[00:08:54.000 --> 00:08:56.000]  所以有尊嚴
[00:08:56.000 --> 00:08:57.000]  人有神的形象
[00:08:57.000 --> 00:08:58.000]  所以有尊嚴
[00:08:58.000 --> 00:09:00.000]  這個人的尊嚴
[00:09:00.000 --> 00:09:04.000]  我們要把裡面的意義衍生出來
[00:09:04.000 --> 00:09:05.000]  這個人的尊嚴
[00:09:05.000 --> 00:09:08.000]  我們要把裡面的意義衍生出來
[00:09:08.000 --> 00:09:10.000]  第一個意義
[00:09:10.000 --> 00:09:12.000]  因為人有尊嚴
[00:09:12.000 --> 00:09:16.000]  所以人是平等的
[00:09:16.000 --> 00:09:17.000]  因為人有尊嚴
[00:09:17.000 --> 00:09:19.000]  所以人人是平等的
[00:09:19.000 --> 00:09:23.000]  所以基督教的一個基本的觀念
[00:09:23.000 --> 00:09:26.000]  就是人類是平等的
[00:09:26.000 --> 00:09:28.000]  所以基督教有一個基本的觀念
[00:09:28.000 --> 00:09:29.000]  就是人類是平等的
[00:09:29.000 --> 00:09:32.000]  這個平等有兩個方面
[00:09:32.000 --> 00:09:34.000]  這個平等有兩個方面
[00:09:34.000 --> 00:09:35.000]  第一方面
[00:09:35.000 --> 00:09:39.000]  在人類的各種族之間是平等的
[00:09:39.000 --> 00:09:42.000]  在人類的各種族之間是平等的
[00:09:42.000 --> 00:09:45.000]  從黑種人到白種人
[00:09:45.000 --> 00:09:47.000]  從黑種人到白種人
[00:09:47.000 --> 00:09:52.000]  再加上中間的其他顏色的種族
[00:09:52.000 --> 00:09:55.000]  再加上其中有其他顏色的種族
[00:09:55.000 --> 00:09:57.000]  都是平等的
[00:09:57.000 --> 00:10:00.000]  因為都是神的兒女
[00:10:00.000 --> 00:10:01.000]  因為都是神的兒女
[00:10:01.000 --> 00:10:05.000]  因為都有神的形象
[00:10:05.000 --> 00:10:08.000]  所以這個平等觀念的基礎
[00:10:08.000 --> 00:10:11.000]  是非常重要的
[00:10:11.000 --> 00:10:14.000]  所以這個平等基礎是非常重要的
[00:10:14.000 --> 00:10:16.000]  第二方面
[00:10:16.000 --> 00:10:22.000]  就是在社會的各階層中間
[00:10:22.000 --> 00:10:24.000]  一切的人都是平等的
[00:10:24.000 --> 00:10:26.000]  就是在社會的各階層中間
[00:10:26.000 --> 00:10:28.000]  一切的人都是平等的
[00:10:28.000 --> 00:10:30.000]  無論你是哪一個階層的人
[00:10:30.000 --> 00:10:31.000]  無論你是哪一個階層的人
[00:10:31.000 --> 00:10:35.000]  你和其他階層的人都是平等的
[00:10:35.000 --> 00:10:37.000]  你和其他階層的人都是平等的
[00:10:37.000 --> 00:10:40.000]  你是婦女也好
[00:10:40.000 --> 00:10:41.000]  你是婦女也好
[00:10:41.000 --> 00:10:43.000]  你是兒童也好
[00:10:43.000 --> 00:10:44.000]  你是兒童也好
[00:10:44.000 --> 00:10:45.000]  你是工人也好
[00:10:45.000 --> 00:10:46.000]  你是工人也好
[00:10:46.000 --> 00:10:48.000]  你是總統也好
[00:10:48.000 --> 00:10:49.000]  你是總統也好
[00:10:49.000 --> 00:10:51.000]  你是學者也好
[00:10:51.000 --> 00:10:52.000]  你是學者也好
[00:10:52.000 --> 00:10:53.000]  你是商人也好
[00:10:53.000 --> 00:10:55.000]  你是商人也好
[00:10:55.000 --> 00:10:57.000]  無論你是哪一個階層的人
[00:10:57.000 --> 00:10:59.000]  無論你是哪一個階層的人
[00:10:59.000 --> 00:11:04.000]  大家彼此都是平等的
[00:11:04.000 --> 00:11:07.000]  這個人類平等的觀念
[00:11:07.000 --> 00:11:13.000]  造成一個社會秩序的基本要素
[00:11:13.000 --> 00:11:15.000]  這個人類平等的觀念
[00:11:15.000 --> 00:11:19.000]  造成一個社會秩序的基本要素
[00:11:19.000 --> 00:11:20.000]  根據這個觀念
[00:11:20.000 --> 00:11:25.000]  人不可以壓制別人
[00:11:25.000 --> 00:11:26.000]  根據這個觀念
[00:11:26.000 --> 00:11:28.000]  人是不可以壓制其他人
[00:11:28.000 --> 00:11:31.000]  不可以輕視別人
[00:11:31.000 --> 00:11:35.000]  不可以剝削別人
[00:11:35.000 --> 00:11:41.000]  我們站在同一個層面上
[00:11:41.000 --> 00:11:44.000]  都是平等的
[00:11:44.000 --> 00:11:49.000]  第二個引伸的要點
[00:11:49.000 --> 00:11:56.000]  那就是每一個人有他的價值
[00:11:56.000 --> 00:11:58.000]  也是兩方面
[00:11:58.000 --> 00:11:59.000]  也是兩方面
[00:11:59.000 --> 00:12:00.000]  第一方面
[00:12:00.000 --> 00:12:06.000]  每一個人有他個人的生命價值
[00:12:06.000 --> 00:12:09.000]  每一個人的生命都是寶貴的
[00:12:09.000 --> 00:12:14.000]  我記得有一次到新界去上水
[00:12:14.000 --> 00:12:27.000]  去參觀一個基督教弱智兒童的教養所
[00:12:27.000 --> 00:12:31.000]  去參觀一個基督教弱智兒童的教養所
[00:12:31.000 --> 00:12:33.000]  那些弱智兒童當中
[00:12:33.000 --> 00:12:35.000]  有的只有一兩歲
[00:12:35.000 --> 00:12:36.000]  有的十七八歲
[00:12:36.000 --> 00:12:38.000]  那些弱智兒童當中
[00:12:38.000 --> 00:12:39.000]  有的只有一兩歲
[00:12:39.000 --> 00:12:40.000]  有的十七八歲
[00:12:40.000 --> 00:12:43.000]  他們的智能很低
[00:12:43.000 --> 00:12:48.000]  我看到那裡有很多愛主的基督徒
[00:12:48.000 --> 00:12:56.000]  把他們的時間、心血、力量奉獻出來
[00:12:56.000 --> 00:12:58.000]  很細心的
[00:12:58.000 --> 00:12:59.000]  很細心的
[00:12:59.000 --> 00:13:00.000]  很耐心的
[00:13:00.000 --> 00:13:01.000]  很有耐心的
[00:13:01.000 --> 00:13:02.000]  很有愛心的
[00:13:02.000 --> 00:13:04.000]  很有愛心的
[00:13:04.000 --> 00:13:08.000]  來照顧這些不幸的孩子們
[00:13:08.000 --> 00:13:10.000]  來照顧這些不幸的兒童
[00:13:10.000 --> 00:13:12.000]  我心裡很受感動
[00:13:12.000 --> 00:13:14.000]  我心裡很受感動
[00:13:14.000 --> 00:13:17.000]  為什麼他們這樣重視這些人
[00:13:17.000 --> 00:13:19.000]  輕視這些人呢?
[00:13:19.000 --> 00:13:22.000]  為什麼他們會重視這些被人輕視的人呢?
[00:13:22.000 --> 00:13:24.000]  因為他們有一個信念
[00:13:24.000 --> 00:13:26.000]  因為他們有一個信念
[00:13:26.000 --> 00:13:28.000]  他們也是神的兒女
[00:13:28.000 --> 00:13:30.000]  他們也是神的兒女
[00:13:30.000 --> 00:13:36.000]  原來他們的基本人性也是按照神的形象創造
[00:13:36.000 --> 00:13:39.000]  原來他們的基本人性也是按照神的形象創造
[00:13:39.000 --> 00:13:42.000]  這是個人價值的第一個角度
[00:13:42.000 --> 00:13:44.000]  這是個人價值的第一個角度
[00:13:44.000 --> 00:13:46.000]  第二個角度
[00:13:46.000 --> 00:13:54.000]  個人的價值不可以消滅於、消失於群眾裡面
[00:13:54.000 --> 00:13:57.000]  個人的價值不可以消失於群眾裡面
[00:13:57.000 --> 00:14:00.000]  不可以用群眾來代替個人
[00:14:00.000 --> 00:14:02.000]  不可以用群眾來代替個人
[00:14:02.000 --> 00:14:05.000]  群眾很重要
[00:14:05.000 --> 00:14:09.000]  我們絕對不忽視群眾
[00:14:09.000 --> 00:14:15.000]  但是我們也同樣地不可忽視群眾裡面的每一個人
[00:14:15.000 --> 00:14:19.000]  但是我們也同樣地不可忽視群眾裡面的每一個人
[00:14:19.000 --> 00:14:25.000]  所以在基督教的信仰裡頭
[00:14:25.000 --> 00:14:27.000]  所以在基督教的信仰裡頭
[00:14:27.000 --> 00:14:32.000]  每一個人有他的基本價值不可以輕視
[00:14:32.000 --> 00:14:35.000]  每一個人有他的基本價值不可以忽視
[00:14:35.000 --> 00:14:38.000]  我有一個朋友
[00:14:38.000 --> 00:14:42.000]  他的岳父住在香港很多年
[00:14:42.000 --> 00:14:45.000]  他的岳父住在香港很多年
[00:14:45.000 --> 00:14:49.000]  今天晚上放聲器有點毛病
[00:14:49.000 --> 00:14:51.000]  從來沒有這樣的
[00:14:52.000 --> 00:14:55.000]  今天晚上放聲器有點毛病
[00:14:55.000 --> 00:14:57.000]  開了吧
[00:14:57.000 --> 00:15:09.000]  他的岳父脾氣很暴躁
[00:15:09.000 --> 00:15:11.000]  他的岳父脾氣很暴躁
[00:15:11.000 --> 00:15:13.000]  多年還病
[00:15:13.000 --> 00:15:14.000]  病了很多年
[00:15:14.000 --> 00:15:16.000]  到醫院去向醫生發脾氣
[00:15:16.000 --> 00:15:18.000]  到醫院去向醫生發脾氣
[00:15:18.000 --> 00:15:20.000]  向護士發脾氣
[00:15:20.000 --> 00:15:23.000]  後來到了美國去
[00:15:23.000 --> 00:15:24.000]  後來到了美國
[00:15:24.000 --> 00:15:27.000]  到了美國西岸的一個城市裡頭
[00:15:27.000 --> 00:15:30.000]  到了美國西岸的一個城市裡頭
[00:15:30.000 --> 00:15:32.000]  他在那裡繼續看病
[00:15:32.000 --> 00:15:34.000]  他在那裡繼續看病
[00:15:34.000 --> 00:15:37.000]  我先把這個弄好以後再講
[00:15:37.000 --> 00:15:41.000]  照常看病
[00:15:41.000 --> 00:15:42.000]  他照常看病
[00:15:42.000 --> 00:15:44.000]  照常向醫生發脾氣
[00:15:44.000 --> 00:15:46.000]  照常向醫生發脾氣
[00:15:46.000 --> 00:15:48.000]  照常向護士發脾氣
[00:15:48.000 --> 00:15:49.000]  照常向護士發脾氣
[00:15:49.000 --> 00:15:51.000]  有一件事他很驚奇
[00:15:51.000 --> 00:15:53.000]  有一件事他很驚奇
[00:15:53.000 --> 00:15:56.000]  他發現醫生對他很忍耐
[00:15:56.000 --> 00:15:58.000]  他發現醫生對他很忍耐
[00:15:58.000 --> 00:15:59.000]  他發脾氣
[00:15:59.000 --> 00:16:01.000]  醫生還是很細心的
[00:16:01.000 --> 00:16:02.000]  醫生還是很細心的
[00:16:02.000 --> 00:16:03.000]  耐心地來照顧他
[00:16:03.000 --> 00:16:04.000]  耐心地來照顧他
[00:16:04.000 --> 00:16:05.000]  雖然他發脾氣
[00:16:05.000 --> 00:16:07.000]  但他仍然很耐心地照顧他
[00:16:07.000 --> 00:16:11.000]  他覺得醫生很重視病人
[00:16:11.000 --> 00:16:13.000]  他覺得醫生很重視病人
[00:16:13.000 --> 00:16:15.000]  護士的表現也是這樣
[00:16:15.000 --> 00:16:17.000]  護士的表現也是一樣
[00:16:17.000 --> 00:16:19.000]  有一天
[00:16:19.000 --> 00:16:20.000]  有一天
[00:16:20.000 --> 00:16:21.000]  他就說了一句話
[00:16:21.000 --> 00:16:22.000]  他就說了一句話
[00:16:22.000 --> 00:16:24.000]  他說我在這裡好像感受到
[00:16:24.000 --> 00:16:26.000]  另外一種的文化
[00:16:26.000 --> 00:16:28.000]  我在這裡好像感受到
[00:16:28.000 --> 00:16:29.000]  另外一種的文化
[00:16:29.000 --> 00:16:30.000]  他跟著說
[00:16:30.000 --> 00:16:31.000]  他跟著說
[00:16:31.000 --> 00:16:33.000]  大概這就是基督教的文化吧
[00:16:33.000 --> 00:16:34.000]  大概這就是基督教的文化吧
[00:16:34.000 --> 00:16:36.000]  大概這就是基督教的文化吧
[00:16:36.000 --> 00:16:38.000]  後來不久
[00:16:38.000 --> 00:16:42.000]  他就慶祝了受洗加入教會
[00:16:42.000 --> 00:16:44.000]  後來他很快就順轉
[00:16:44.000 --> 00:16:45.000]  來受洗加入教會
[00:16:45.000 --> 00:16:47.000]  因為他在這裡感受到
[00:16:47.000 --> 00:16:50.000]  個人的價值和尊嚴
[00:16:50.000 --> 00:16:51.000]  因為他在這裡感受到
[00:16:51.000 --> 00:16:53.000]  個人的價值和尊嚴
[00:16:53.000 --> 00:16:56.000]  在基督教文明所到的地方
[00:16:56.000 --> 00:16:58.000]  在基督教文明所到的地方
[00:16:58.000 --> 00:17:00.000]  所謂基督教的文明
[00:17:00.000 --> 00:17:03.000]  就是根據聖經的一種文化
[00:17:03.000 --> 00:17:04.000]  所謂基督教的文明
[00:17:04.000 --> 00:17:06.000]  就是根據聖經的一種文化
[00:17:06.000 --> 00:17:11.000]  我不是說所有稱為基督教的國家
[00:17:11.000 --> 00:17:14.000]  都是合乎聖經的
[00:17:14.000 --> 00:17:16.000]  我不是說所有稱為基督教的國家
[00:17:16.000 --> 00:17:17.000]  都是合乎聖經的
[00:17:17.000 --> 00:17:19.000]  所謂基督教的國家裡面
[00:17:19.000 --> 00:17:21.000]  有很多掛名的基督徒
[00:17:21.000 --> 00:17:23.000]  所謂基督教的國家裡面
[00:17:23.000 --> 00:17:24.000]  有很多掛名的基督徒
[00:17:24.000 --> 00:17:27.000]  但是在那些國家裡面
[00:17:27.000 --> 00:17:33.000]  總是多一點根據聖經文化的作風
[00:17:33.000 --> 00:17:34.000]  但是在那些國家裡面
[00:17:34.000 --> 00:17:37.000]  總是多一點根據聖經文化的作風
[00:17:37.000 --> 00:17:43.000]  凡是聖經文化所到的地方
[00:17:43.000 --> 00:17:47.000]  你都會發現對於個人價值的重視
[00:17:47.000 --> 00:17:50.000]  你都會發現對於個人價值的重視
[00:17:50.000 --> 00:17:55.000]  這是現代社會很重要的一個因素
[00:17:55.000 --> 00:17:57.000]  這是現代社會很重要的一個因素
[00:17:57.000 --> 00:18:00.000]  如果一個國家
[00:18:00.000 --> 00:18:01.000]  如果一個國家
[00:18:01.000 --> 00:18:02.000]  或者一個社會
[00:18:02.000 --> 00:18:03.000]  或者一個社會
[00:18:03.000 --> 00:18:07.000]  忽略了這個個人價值的觀念
[00:18:07.000 --> 00:18:09.000]  忽略了個人價值的觀念
[00:18:09.000 --> 00:18:11.000]  就會出現許多的毛病
[00:18:11.000 --> 00:18:13.000]  就會出現許多的毛病
[00:18:13.000 --> 00:18:16.000]  這是我們深深體會到的事實
[00:18:16.000 --> 00:18:19.000]  這是我們深深體會到的事實
[00:18:19.000 --> 00:18:23.000]  第三個引伸的要點
[00:18:23.000 --> 00:18:25.000]  那就是民族
[00:18:25.000 --> 00:18:27.000]  那就是民族
[00:18:27.000 --> 00:18:31.000]  民主
[00:18:31.000 --> 00:18:35.000]  因為人人都是神的兒女
[00:18:35.000 --> 00:18:37.000]  因為人人都是神的兒女
[00:18:37.000 --> 00:18:39.000]  人人都有神的形象
[00:18:39.000 --> 00:18:41.000]  人人都有神的形象
[00:18:41.000 --> 00:18:45.000]  所以人有主人的尊嚴
[00:18:45.000 --> 00:18:48.000]  所以人有主人的尊嚴
[00:18:48.000 --> 00:18:51.000]  這是根據聖經的
[00:18:51.000 --> 00:18:56.000]  在創世紀第一章第28節
[00:18:56.000 --> 00:18:58.000]  在創世紀第一章第28節
[00:18:58.000 --> 00:19:00.000]  那裏有這樣的說話
[00:19:00.000 --> 00:19:04.000]  上帝創造了人之後
