
[00:00:00.000 --> 00:00:06.000]  今天我們繼續的領授《聖經》裏面關於侍奉的教導
[00:09:12.000 --> 00:09:15.000]  我們有同樣的心態
[00:09:15.000 --> 00:09:19.000]  來面對主爲我們安排的工作和崗位
[00:09:19.000 --> 00:09:21.000]  我們去專一地做
[00:09:21.000 --> 00:09:25.000]  所以我們要用瑪利亞的心
[00:09:25.000 --> 00:09:28.000]  瑪達的手去侍奉
[00:09:28.000 --> 00:09:30.000]  教會少不了
[00:09:30.000 --> 00:09:33.000]  事物上的侍奉的人
[00:09:33.000 --> 00:09:35.000]  就是瑪達
[00:09:35.000 --> 00:09:38.000]  教會也少不了像瑪利亞一樣
[00:09:38.000 --> 00:09:40.000]  坐在主前領受
[00:09:40.000 --> 00:09:44.000]  而又傳達出話語的人
[00:09:44.000 --> 00:09:48.000]  這兩種的侍奉都是重要的
[00:09:48.000 --> 00:09:50.000]  我們要一視同仁
[00:09:50.000 --> 00:09:53.000]  一樣地重看
[00:09:53.000 --> 00:09:56.000]  我們要用瑪利亞的心
[00:09:56.000 --> 00:09:59.000]  來運用瑪達的手
[00:09:59.000 --> 00:10:05.000]  有的人他們在侍奉的服侍當中
[00:10:05.000 --> 00:10:08.000]  失去了瑪利亞的心
[00:10:08.000 --> 00:10:12.000]  結果他們就像瑪達當時的表現一樣
[00:10:12.000 --> 00:10:14.000]  心理煩擾
[00:10:14.000 --> 00:10:17.000]  他們的脾氣就發出來了
[00:10:17.000 --> 00:10:22.000]  你看瑪達就向主來控訴瑪利亞
[00:10:22.000 --> 00:10:25.000]  他說你看瑪利亞不理我
[00:10:25.000 --> 00:10:27.000]  讓我一個人去做主
[00:10:27.000 --> 00:10:28.000]  你不在意嗎
[00:10:28.000 --> 00:10:30.000]  他甚至於批評主
[00:10:30.000 --> 00:10:32.000]  不滿意主
[00:10:32.000 --> 00:10:33.000]  主就對他說
[00:10:33.000 --> 00:10:34.000]  瑪達 瑪達
[00:10:34.000 --> 00:10:38.000]  你爲許多的事思慮煩擾
[00:10:38.000 --> 00:10:43.000]  主沒有責備他做那些事物的事
[00:10:43.000 --> 00:10:45.000]  但是主提醒他
[00:10:45.000 --> 00:10:47.000]  他因爲心態不對的
[00:10:47.000 --> 00:10:49.000]  靈性有問題
[00:10:49.000 --> 00:10:51.000]  所以他覺得煩擾
[00:10:51.000 --> 00:10:54.000]  他就不能夠很快樂地
[00:10:54.000 --> 00:10:56.000]  平心靜氣地
[00:10:56.000 --> 00:11:00.000]  很滿足地那樣去做他的工作
[00:11:00.000 --> 00:11:03.000]  所以我們要常常保持瑪利亞的心
[00:11:03.000 --> 00:11:06.000]  一個安靜在主面前的態度
[00:11:06.000 --> 00:11:10.000]  一個靈受主話語教導的態度
[00:11:10.000 --> 00:11:12.000]  來建立我們的靈性
[00:11:12.000 --> 00:11:14.000]  然後在這個靈性的根基上
[00:11:14.000 --> 00:11:16.000]  去做一切的事
[00:11:16.000 --> 00:11:19.000]  包括事物的事在內
[00:11:19.000 --> 00:11:23.000]  這樣就是瑪利亞的心和瑪達的手
[00:11:23.000 --> 00:11:28.000]  配合起來造成一個寶貴的平衡
[00:11:28.000 --> 00:11:31.000]  我們再看下面
[00:11:31.000 --> 00:11:34.000]  告訴我們另外一方面的平衡
[00:11:34.000 --> 00:11:37.000]  那就是一方面
[00:11:37.000 --> 00:11:41.000]  是要在工作上有進取的心
[00:11:41.000 --> 00:11:45.000]  同時在另外一方面有彼此的推讓
[00:11:45.000 --> 00:11:49.000]  這就是第十節和第十一節所說的
[00:11:49.000 --> 00:11:50.000]  我讀給大家聽
[00:11:50.000 --> 00:11:52.000]  第十節
[00:11:52.000 --> 00:11:54.000]  愛弟兄要彼此親熱
[00:11:54.000 --> 00:11:57.000]  恭敬人要彼此推讓
[00:11:57.000 --> 00:12:00.000]  這裏提到彼此推讓
[00:12:00.000 --> 00:12:01.000]  十一節
[00:12:01.000 --> 00:12:03.000]  殷勤不可懶惰
[00:12:03.000 --> 00:12:06.000]  殷勤就是努力地去做
[00:12:06.000 --> 00:12:09.000]  很進取的心態
[00:12:09.000 --> 00:12:12.000]  不是等着別人去推動
[00:12:12.000 --> 00:12:16.000]  而是主動地去尋找機會
[00:12:16.000 --> 00:12:20.000]  殷勤做工爲了足
[00:12:20.000 --> 00:12:24.000]  推讓和進取配合在一起
[00:12:24.000 --> 00:12:27.000]  就是美好的平衡
[00:12:27.000 --> 00:12:29.000]  那麼什麼時候推讓
[00:12:29.000 --> 00:12:31.000]  什麼時候進取呢
[00:12:31.000 --> 00:12:35.000]  我們在工作上要進取
[00:12:35.000 --> 00:12:39.000]  我們不是被動地去做
[00:12:39.000 --> 00:12:40.000]  不是消極地去做
[00:12:40.000 --> 00:12:43.000]  不是不得已而去做
[00:12:43.000 --> 00:12:45.000]  不是馬馬虎虎地去做
[00:12:45.000 --> 00:12:47.000]  乃是很殷勤地去做
[00:12:47.000 --> 00:12:51.000]  這個殷勤裏面表示一種心態
[00:12:51.000 --> 00:12:54.000]  就是做工是喜樂
[00:12:54.000 --> 00:12:56.000]  享受這個工作
[00:12:56.000 --> 00:12:58.000]  因爲是爲主做
[00:12:58.000 --> 00:13:02.000]  裏面有主動的一種表現
[00:13:02.000 --> 00:13:05.000]  所以在工作上我們要進取
[00:13:05.000 --> 00:13:08.000]  我們抓住每一個機會
[00:13:08.000 --> 00:13:11.000]  來快快樂樂地侍奉主
[00:13:11.000 --> 00:13:14.000]  但是在地位上就要推讓了
[00:13:14.000 --> 00:13:16.000]  我們不爭取地位
[00:13:16.000 --> 00:13:18.000]  地位可以別人要
[00:13:18.000 --> 00:13:21.000]  但是實際的工作我不放下
[00:13:21.000 --> 00:13:24.000]  如果大家都有這樣的心態
[00:13:24.000 --> 00:13:26.000]  那麼教會里面的侍奉
[00:13:26.000 --> 00:13:28.000]  就能配打得很好
[00:13:28.000 --> 00:13:31.000]  就不會有紛爭
[00:13:31.000 --> 00:13:33.000]  就不會求續命
[00:13:33.000 --> 00:13:36.000]  就不會產生摩擦
[00:13:36.000 --> 00:13:39.000]  這樣主就得榮耀
[00:13:39.000 --> 00:13:40.000]  工作就順利
[00:13:40.000 --> 00:13:42.000]  教會就興旺
[00:13:42.000 --> 00:13:44.000]  這個平衡的配合
[00:13:44.000 --> 00:13:47.000]  就是非常的重要
[00:13:47.000 --> 00:13:48.000]  那麼最後一方面
[00:13:48.000 --> 00:13:51.000]  我們在侍奉中一方面很樂觀
[00:13:51.000 --> 00:13:56.000]  另外我們也要很現實
[00:13:56.000 --> 00:14:01.000]  你看在第十二節
[00:14:01.000 --> 00:14:02.000]  十二節這樣說
[00:14:02.000 --> 00:14:05.000]  在指望中要喜樂
[00:14:05.000 --> 00:14:08.000]  那麼喜樂是一個樂觀的心態
[00:14:08.000 --> 00:14:11.000]  覺得工作是有盼望
[00:14:11.000 --> 00:14:14.000]  是可以成功
[00:14:14.000 --> 00:14:16.000]  所以有喜樂
[00:14:16.000 --> 00:14:18.000]  指望中喜樂
[00:14:18.000 --> 00:14:20.000]  指望是從信心來的
[00:14:20.000 --> 00:14:24.000]  我們在信心中滿了希望
[00:14:24.000 --> 00:14:27.000]  在一個希望中去侍奉
[00:14:27.000 --> 00:14:30.000]  就滿有喜樂
[00:14:30.000 --> 00:14:32.000]  但是同時在另外一方面
[00:14:32.000 --> 00:14:35.000]  我們不是單單樂觀就夠了
[00:14:35.000 --> 00:14:37.000]  我們不是單單覺得
[00:14:37.000 --> 00:14:39.000]  什麼事都可以成
[00:14:39.000 --> 00:14:41.000]  如果單單那樣的感覺的話
[00:14:41.000 --> 00:14:45.000]  就可能成爲膚淺
[00:14:45.000 --> 00:14:48.000]  所以在這裏保羅提醒我們
[00:14:48.000 --> 00:14:50.000]  在同時的另外一方面
[00:14:50.000 --> 00:14:53.000]  我們要有現實的瞭解
[00:14:53.000 --> 00:14:55.000]  在患難中要忍耐
[00:14:55.000 --> 00:14:58.000]  知道我們的工作裏面有難處
[00:14:58.000 --> 00:15:01.000]  我們不輕視那個難處
[00:15:01.000 --> 00:15:03.000]  我們也不忽略那個難處
[00:15:03.000 --> 00:15:06.000]  我們要認真地面對那個難處
[00:15:06.000 --> 00:15:09.000]  在這個難處中我們要忍耐
[00:15:09.000 --> 00:15:11.000]  我們不是跳過難處
[00:15:11.000 --> 00:15:13.000]  不離難處
[00:15:13.000 --> 00:15:16.000]  如果那樣我們就是理想化
[00:15:16.000 --> 00:15:20.000]  而不是現實地面對工作了
[00:15:20.000 --> 00:15:23.000]  所以我們一方面要有
[00:15:23.000 --> 00:15:25.000]  心情中的喜樂的侍奉
[00:15:25.000 --> 00:15:26.000]  很樂觀
[00:15:26.000 --> 00:15:28.000]  相信神能做成
[00:15:28.000 --> 00:15:31.000]  但是同時我們腳踏實地地
[00:15:31.000 --> 00:15:36.000]  面對工作中的問題去解決
[00:15:36.000 --> 00:15:37.000]  去忍耐
[00:15:37.000 --> 00:15:39.000]  這樣配合起來
[00:15:39.000 --> 00:15:44.000]  我們的工作一定是美好的成效
[00:15:44.000 --> 00:15:47.000]  那麼還有最後
[00:15:47.000 --> 00:15:50.000]  我們要注意的兩種的平衡
[00:15:50.000 --> 00:15:54.000]  那就是禱告和工作的平衡
[00:15:54.000 --> 00:15:57.000]  所以在第十二節
[00:15:57.000 --> 00:15:58.000]  末了一句說
[00:15:58.000 --> 00:16:01.000]  禱告要很切
[00:16:01.000 --> 00:16:04.000]  上文一直講到侍奉
[00:16:04.000 --> 00:16:07.000]  但是這裏加上禱告
[00:16:07.000 --> 00:16:09.000]  我們在禱告中侍奉
[00:16:09.000 --> 00:16:11.000]  在侍奉中禱告
[00:16:11.000 --> 00:16:14.000]  如果一個人單工作不禱告
[00:16:14.000 --> 00:16:17.000]  那麼他的工作就會
[00:16:17.000 --> 00:16:20.000]  慢慢地成爲學習的工作
[00:16:20.000 --> 00:16:22.000]  靠自己的工作
[00:16:22.000 --> 00:16:24.000]  仁義的工作
[00:16:24.000 --> 00:16:27.000]  如果我們單單禱告而不工作
[00:16:27.000 --> 00:16:30.000]  那就成了一個空的禱告
[00:16:30.000 --> 00:16:32.000]  一個只有向上求
[00:16:32.000 --> 00:16:34.000]  而自己不肯爲主做
[00:16:34.000 --> 00:16:36.000]  被神使用
[00:16:36.000 --> 00:16:38.000]  這都是偏差的
[00:16:38.000 --> 00:16:40.000]  所以我們一方面工作
[00:16:40.000 --> 00:16:42.000]  一方面禱告
[00:16:42.000 --> 00:16:46.000]  有一個關於墓地先生的故事
[00:16:46.000 --> 00:16:48.000]  會提醒我們
[00:16:48.000 --> 00:16:49.000]  非常的寶貴
[00:16:49.000 --> 00:16:51.000]  有一次他坐了船
[00:16:51.000 --> 00:16:54.000]  從美國到英國去
[00:16:54.000 --> 00:16:58.000]  在路上船有了意外
[00:16:58.000 --> 00:17:01.000]  有海水跑到船裏面來
[00:17:01.000 --> 00:17:03.000]  有的人就說
[00:17:03.000 --> 00:17:06.000]  讓我們舉行禱告會
[00:17:06.000 --> 00:17:08.000]  但是墓地說
[00:17:08.000 --> 00:17:11.000]  讓我們一面拿筒
[00:17:11.000 --> 00:17:13.000]  把水倒出去
[00:17:13.000 --> 00:17:15.000]  一面禱告
[00:17:15.000 --> 00:17:16.000]  一面工作
[00:17:16.000 --> 00:17:17.000]  一面禱告
[00:17:17.000 --> 00:17:20.000]  所以許多的人接納他這個建議
[00:17:20.000 --> 00:17:22.000]  一起動手
[00:17:22.000 --> 00:17:25.000]  來把船裏的水倒出去
[00:17:25.000 --> 00:17:28.000]  同時在工作中禱告
[00:17:28.000 --> 00:17:32.000]  所以他是一個很紮實的人
[00:17:32.000 --> 00:17:35.000]  對主的認識很紮實
[00:17:35.000 --> 00:17:37.000]  這工作很紮實
[00:17:37.000 --> 00:17:39.000]  做法很紮實
[00:17:39.000 --> 00:17:40.000]  不是偏差的
[00:17:40.000 --> 00:17:43.000]  我們靠禱告
[00:17:43.000 --> 00:17:47.000]  但是在禱告中必須以工作
[00:17:47.000 --> 00:17:49.000]  我們注重工作
[00:17:49.000 --> 00:17:50.000]  但是知道
[00:17:50.000 --> 00:17:52.000]  如果我們沒有禱告
[00:17:52.000 --> 00:17:55.000]  就是單單憑自己來工作
[00:17:55.000 --> 00:17:56.000]  不能成功
[00:17:56.000 --> 00:17:58.000]  禱告工作
[00:17:58.000 --> 00:18:00.000]  一定要時刻地
[00:18:00.000 --> 00:18:03.000]  繼續地配合在一起
[00:18:03.000 --> 00:18:09.000]  才能夠讓我們的侍奉滿有果效
[00:18:09.000 --> 00:18:12.000]  完成神的計劃
[00:18:12.000 --> 00:18:16.000]  那麼最後我們要注意的
[00:18:16.000 --> 00:18:22.000]  就是我們在侍奉中要充滿喜樂
[00:18:22.000 --> 00:18:23.000]  同時呢
[00:18:23.000 --> 00:18:28.000]  我們也要充滿對別人的同情
[00:18:28.000 --> 00:18:31.000]  與喜樂的人同樂
[00:18:31.000 --> 00:18:34.000]  與哀哭的人同哭
[00:18:34.000 --> 00:18:38.000]  這是十五節所說的話
[00:18:38.000 --> 00:18:41.000]  有的人很喜樂
[00:18:41.000 --> 00:18:45.000]  但是喜樂是膚淺的喜樂
[00:18:45.000 --> 00:18:47.000]  因爲他沒有負擔
[00:18:47.000 --> 00:18:49.000]  一個不會哭的人
[00:18:49.000 --> 00:18:52.000]  是沒有負擔的人
[00:18:52.000 --> 00:18:53.000]  一個人流淚
[00:18:53.000 --> 00:18:55.000]  只代表他內心的
[00:18:55.000 --> 00:18:57.000]  淑靈的負擔
[00:18:57.000 --> 00:19:01.000]  所以我們一方面要有喜樂
[00:19:01.000 --> 00:19:03.000]  同時也要注意
[00:19:03.000 --> 00:19:07.000]  尋查自己有沒有真正的負擔
[00:19:07.000 --> 00:19:09.000]  我們會不會哭
[00:19:09.000 --> 00:19:13.000]  我們的眼淚是不是幹了
[00:19:13.000 --> 00:19:15.000]  有一個侍奉族的人
[00:19:15.000 --> 00:19:18.000]  是在一個地方
[00:19:18.000 --> 00:19:22.000]  專門幫助那些街頭流浪的人
[00:19:22.000 --> 00:19:24.000]  有的人喝醉酒
[00:19:24.000 --> 00:19:28.000]  就倒着路邊在那裏過夜
[00:19:28.000 --> 00:19:29.000]  那麼這個人呢
[00:19:29.000 --> 00:19:33.000]  就組織了一個救援會
[00:19:33.000 --> 00:19:35.000]  多數基督徒合在一起
[00:19:35.000 --> 00:19:38.000]  來幫助那些街邊的流浪者
[00:19:38.000 --> 00:19:42.000]  無家可歸的和一些墮落的人
