
[00:00:00.000 --> 00:00:07.000]  我們感謝天上的主
[00:03:27.000 --> 00:03:30.000]  這個世界就更加沒有盼望
[00:03:30.000 --> 00:03:33.000]  但聖經說到神有慈愛有拯救
[00:03:33.000 --> 00:03:37.000]  同時有公義的審判
[00:03:37.000 --> 00:03:39.000]  在面對這些事情的時候
[00:03:39.000 --> 00:03:40.000]  我們就會想到
[00:03:40.000 --> 00:03:42.000]  其實在這種情況之下
[00:03:42.000 --> 00:03:44.000]  你和我都受影響
[00:03:44.000 --> 00:03:47.000]  我們不是身在其外
[00:03:47.000 --> 00:03:49.000]  只是想到一件事情
[00:03:49.000 --> 00:03:51.000]  就是我們這樣的人
[00:03:51.000 --> 00:03:56.000]  怎麼能夠逃避神的震怒呢
[00:03:56.000 --> 00:03:59.000]  有些時候我會想到我們信得主的人
[00:03:59.000 --> 00:04:03.000]  或者我自己目者傳道
[00:04:03.000 --> 00:04:05.000]  應該會有更大的恩典
[00:04:05.000 --> 00:04:10.000]  可以避開這些誘惑試探
[00:04:10.000 --> 00:04:11.000]  但當我看到聖經
[00:04:11.000 --> 00:04:12.000]  撒加利亞書
[00:04:12.000 --> 00:04:14.000]  有一次當我讀到的時候
[00:04:14.000 --> 00:04:16.000]  撒加利亞書第三章說到
[00:04:16.000 --> 00:04:19.000]  當時有的大祭司
[00:04:19.000 --> 00:04:22.000]  大祭司應該是一些很敬虔
[00:04:22.000 --> 00:04:23.000]  很聖潔的人
[00:04:23.000 --> 00:04:25.000]  但聖經就說到
[00:04:25.000 --> 00:04:28.000]  大祭司的義其實好像什麼呢
[00:04:28.000 --> 00:04:32.000]  好像污穢的衣裳
[00:04:32.000 --> 00:04:36.000]  連大祭司的衣裳都是污穢的
[00:04:36.000 --> 00:04:40.000]  那個時候有些很灰心的感覺
[00:04:40.000 --> 00:04:41.000]  但再讀下去的時候
[00:04:41.000 --> 00:04:42.000]  聖經就提到
[00:04:42.000 --> 00:04:43.000]  這裡所提出
[00:04:43.000 --> 00:04:46.000]  撒加利亞書三章四五節提到
[00:04:46.000 --> 00:04:50.000]  當時神就和撒加利亞提及的
[00:04:50.000 --> 00:04:52.000]  一位大祭司說
[00:04:52.000 --> 00:04:55.000]  脫去他污穢的衣服
[00:04:55.000 --> 00:04:57.000]  是上帝主動地提出
[00:04:57.000 --> 00:04:59.000]  然後對約書亞說
[00:04:59.000 --> 00:05:03.000]  你看我使你的罪孽離開你
[00:05:03.000 --> 00:05:06.000]  要給你穿上華美的衣服
[00:05:06.000 --> 00:05:08.000]  剛才說污穢的衣服
[00:05:08.000 --> 00:05:11.000]  神現在將華美的衣服賜給他
[00:05:11.000 --> 00:05:14.000]  他們就把潔淨的冠冕戴在他頭上
[00:05:14.000 --> 00:05:18.000]  給他穿上華美的衣服
[00:05:18.000 --> 00:05:21.000]  人能夠得到潔淨
[00:05:21.000 --> 00:05:23.000]  能夠成性
[00:05:23.000 --> 00:05:26.000]  完全是神的工作
[00:05:26.000 --> 00:05:27.000]  我們不要以為
[00:05:27.000 --> 00:05:29.000]  自己可以稍微得到一些
[00:05:29.000 --> 00:05:31.000]  我們自己的聖潔
[00:05:31.000 --> 00:05:33.000]  我們自己的義
[00:05:33.000 --> 00:05:35.000]  聖經很清楚的訊息
[00:05:35.000 --> 00:05:38.000]  人自己是無助的
[00:05:38.000 --> 00:05:42.000]  但是在神裡面有能力
[00:05:42.000 --> 00:05:43.000]  人能夠做的
[00:05:43.000 --> 00:05:45.000]  神能夠做
[00:05:45.000 --> 00:05:48.000]  特別當我們臨近聖誕節的時候
[00:05:48.000 --> 00:05:50.000]  更深切體會到
[00:05:50.000 --> 00:05:52.000]  是耶穌基督的救恩
[00:05:52.000 --> 00:05:54.000]  祂臨到我們
[00:05:54.000 --> 00:05:56.000]  祂的光照耀在黑暗當中
[00:05:56.000 --> 00:05:58.000]  因此我們在耶穌基督裡面
[00:05:58.000 --> 00:06:00.000]  得蒙赦免
[00:06:00.000 --> 00:06:03.000]  我們領受了新生命
[00:06:03.000 --> 00:06:05.000]  祂將聖經所說
[00:06:05.000 --> 00:06:09.000]  公義的袍蓋在我們身上
[00:06:09.000 --> 00:06:12.000]  是祂將祂的公義的袍
[00:06:12.000 --> 00:06:14.000]  蓋在我們身上
[00:06:14.000 --> 00:06:16.000]  以致我們可以成為聖潔
[00:06:16.000 --> 00:06:20.000]  可以站在神的光明裡面
[00:06:20.000 --> 00:06:24.000]  當我們來到去思想的時候
[00:06:24.000 --> 00:06:26.000]  你就很體會到
[00:06:26.000 --> 00:06:28.000]  聖經一直在強調一個事實
[00:06:28.000 --> 00:06:30.000]  什麼事實?
[00:06:30.000 --> 00:06:34.000]  就是聖聖由始至終是神的工作
[00:06:34.000 --> 00:06:36.000]  是神自己的作為
[00:06:36.000 --> 00:06:37.000]  是祂的工作
[00:06:37.000 --> 00:06:39.000]  當我們知道我們沒有錯
[00:06:39.000 --> 00:06:42.000]  我們領受了神給我們聖潔的生命之後
[00:06:42.000 --> 00:06:45.000]  我們繼續需要追求成聖
[00:06:45.000 --> 00:06:47.000]  成聖你知道是一個過程
[00:06:47.000 --> 00:06:49.000]  在我們在世上的日子
[00:06:49.000 --> 00:06:52.000]  面對著仍然有很多不同的試探挑戰
[00:06:52.000 --> 00:06:54.000]  但是聖經告訴我們知道
[00:06:54.000 --> 00:06:55.000]  當我們靠著神
[00:06:55.000 --> 00:06:57.000]  我們持定信心
[00:06:57.000 --> 00:07:00.000]  我們就可以長大成人
[00:07:00.000 --> 00:07:03.000]  滿有基督長成的新娘
[00:07:03.000 --> 00:07:06.000]  不是一個淑女的初生嬰孩
[00:07:06.000 --> 00:07:08.000]  而是可以一路成長
[00:07:08.000 --> 00:07:12.000]  有基督耶穌各種的成長成熟
[00:07:12.000 --> 00:07:14.000]  有祂的新娘
[00:07:14.000 --> 00:07:16.000]  但是過程裡面
[00:07:16.000 --> 00:07:19.000]  大家都很多信主很多年
[00:07:19.000 --> 00:07:20.000]  你都會體會到
[00:07:20.000 --> 00:07:24.000]  有些時候很想能夠成聖
[00:07:24.000 --> 00:07:26.000]  很想能夠聖潔
[00:07:26.000 --> 00:07:30.000]  但是總是體會到自己有很多軟弱
[00:07:30.000 --> 00:07:32.000]  有些時候明明不想自己做
[00:07:32.000 --> 00:07:35.000]  但是做了
[00:07:35.000 --> 00:07:39.000]  體會那種內心裡面的那種軟弱不足
[00:07:39.000 --> 00:07:43.000]  甚至有些時候跌倒犯罪
[00:07:43.000 --> 00:07:46.000]  在過程裡面容易會失望
[00:07:46.000 --> 00:07:47.000]  一路掙扎
[00:07:47.000 --> 00:07:48.000]  很想能夠成聖
[00:07:48.000 --> 00:07:51.000]  但是做不到
[00:07:51.000 --> 00:07:52.000]  很失望
[00:07:52.000 --> 00:07:53.000]  很內疚
[00:07:53.000 --> 00:07:55.000]  甚至想放棄
[00:07:55.000 --> 00:07:57.000]  算了我都不要回教會
[00:07:57.000 --> 00:07:59.000]  我都做不到
[00:07:59.000 --> 00:08:05.000]  這種失望其實背後有一個很重要的錯誤的期望
[00:08:05.000 --> 00:08:06.000]  什麼錯誤的期望呢
[00:08:06.000 --> 00:08:10.000]  是期望自己能夠成聖
[00:08:10.000 --> 00:08:13.000]  是期望我可以努力一點
[00:08:13.000 --> 00:08:15.000]  就會能夠好一點
[00:08:15.000 --> 00:08:18.000]  期望只要我能夠堅持行善
[00:08:18.000 --> 00:08:21.000]  我就可以成聖
[00:08:21.000 --> 00:08:26.000]  其實背後是說一切在乎自己
[00:08:26.000 --> 00:08:28.000]  當你有這樣的期望的時候
[00:08:28.000 --> 00:08:31.000]  你發覺你最終會失望
[00:08:31.000 --> 00:08:34.000]  你最終會放棄
[00:08:34.000 --> 00:08:35.000]  當你剛才讀到聖經
[00:08:35.000 --> 00:08:38.000]  加拉提書2章提及到
[00:08:38.000 --> 00:08:42.000]  一切一切都不是靠著行律法清義
[00:08:42.000 --> 00:08:45.000]  講完之後來到第三章一開始
[00:08:45.000 --> 00:08:49.000]  就提一個很結論性的問題
[00:08:49.000 --> 00:08:50.000]  大家留心
[00:08:50.000 --> 00:08:52.000]  外面所打出來的聖經說
[00:08:52.000 --> 00:08:56.000]  我只要問你們這一件
[00:08:56.000 --> 00:09:00.000]  你們受了聖靈是因行律法嗎
[00:09:00.000 --> 00:09:04.000]  是因為你自己努力地去遵行律法行善
[00:09:04.000 --> 00:09:08.000]  還是因為聽信福音呢
[00:09:08.000 --> 00:09:12.000]  很明顯那個結論是因為聽信福音
[00:09:12.000 --> 00:09:16.000]  才能夠領受聖靈的恩惠
[00:09:16.000 --> 00:09:19.000]  接著說你們既靠聖靈入門
[00:09:19.000 --> 00:09:23.000]  如今還靠肉身成全嗎
[00:09:23.000 --> 00:09:24.000]  如果你這樣做
[00:09:24.000 --> 00:09:28.000]  你就是很無知
[00:09:28.000 --> 00:09:30.000]  當我們領受了聖潔的生命之後
[00:09:30.000 --> 00:09:33.000]  我們追求成性追求成熟
[00:09:33.000 --> 00:09:35.000]  你發覺如果你什麼時候
[00:09:35.000 --> 00:09:37.000]  還是依靠自己的努力
[00:09:37.000 --> 00:09:40.000]  自己的肉身的力量來成全
[00:09:40.000 --> 00:09:44.000]  你就進入了無知的狀況
[00:09:44.000 --> 00:09:46.000]  當我們講到聖經裡面有很多
[00:09:46.000 --> 00:09:48.000]  敬虔的人物成為我們的榜樣
[00:09:48.000 --> 00:09:51.000]  其中我們會想到使徒保羅
[00:09:51.000 --> 00:09:54.000]  他的生命怎樣來敬畏上帝
[00:09:54.000 --> 00:09:56.000]  怎樣來付上代價
[00:09:56.000 --> 00:09:58.000]  忠心跟隨著
[00:09:58.000 --> 00:09:59.000]  但你不要忘記
[00:09:59.000 --> 00:10:01.000]  當他講述到自己的時候
[00:10:01.000 --> 00:10:03.000]  聖經格林多前書十五章
[00:10:03.000 --> 00:10:05.000]  他很清楚說
[00:10:05.000 --> 00:10:10.000]  我以前是逼白神的教會
[00:10:10.000 --> 00:10:12.000]  他認識了律法
[00:10:12.000 --> 00:10:15.000]  但他以為是自己的努力
[00:10:15.000 --> 00:10:18.000]  就可以得神的喜悅
[00:10:18.000 --> 00:10:20.000]  但在不認識真理的過程裡面
[00:10:20.000 --> 00:10:22.000]  他逼白神的教會
[00:10:22.000 --> 00:10:23.000]  但接著他說
[00:10:23.000 --> 00:10:27.000]  但我今天成為何等樣的人
[00:10:27.000 --> 00:10:28.000]  是什麼
[00:10:28.000 --> 00:10:32.000]  是蒙神的恩才成
[00:10:32.000 --> 00:10:34.000]  他很清楚承認
[00:10:34.000 --> 00:10:36.000]  自己是軟弱的
[00:10:36.000 --> 00:10:37.000]  是不足的
[00:10:37.000 --> 00:10:39.000]  但他更加承認
[00:10:39.000 --> 00:10:40.000]  是有神的恩典
[00:10:40.000 --> 00:10:42.000]  他能夠可以行在
[00:10:42.000 --> 00:10:44.000]  聖潔的路上
[00:10:44.000 --> 00:10:46.000]  敬虔的路上
[00:10:46.000 --> 00:10:47.000]  因此各位弟兄姊妹
[00:10:47.000 --> 00:10:48.000]  你知道
[00:10:48.000 --> 00:10:49.000]  由始到終
[00:10:49.000 --> 00:10:51.000]  能夠誠信是神的工作
[00:10:51.000 --> 00:10:52.000]  因此接著
[00:10:52.000 --> 00:10:55.000]  你會知道一個很重要的方向
[00:10:55.000 --> 00:10:58.000]  就是在追求誠信過程裡面
[00:10:58.000 --> 00:11:01.000]  僅靠著神的恩
[00:11:01.000 --> 00:11:02.000]  是蒙神的恩
[00:11:02.000 --> 00:11:06.000]  你才能夠走得上去
[00:11:06.000 --> 00:11:07.000]  所以剛才你讀聖經
[00:11:07.000 --> 00:11:09.000]  加勒賽書二章十六節的時候
[00:11:09.000 --> 00:11:11.000]  聖經不斷這樣說
[00:11:11.000 --> 00:11:15.000]  他說人稱而不是因律法的行為
[00:11:15.000 --> 00:11:18.000]  是因為信靠耶穌基督
[00:11:18.000 --> 00:11:20.000]  這是我們信仰裡面
[00:11:20.000 --> 00:11:22.000]  一個核心的部分
[00:11:22.000 --> 00:11:26.000]  是你信靠祂所承傳的功
[00:11:26.000 --> 00:11:29.000]  信靠祂在我生命裡面的工作
[00:11:29.000 --> 00:11:31.000]  所以你得稱為義
[00:11:31.000 --> 00:11:33.000]  為什麼?
[00:11:33.000 --> 00:11:34.000]  最後他說
[00:11:34.000 --> 00:11:36.000]  因為凡血肉之軀
[00:11:36.000 --> 00:11:37.000]  沒有一個人
[00:11:37.000 --> 00:11:41.000]  能夠因律法的行為稱義
[00:11:41.000 --> 00:11:43.000]  不可以有任何的人
[00:11:43.000 --> 00:11:45.000]  憑著自己的血肉之軀
[00:11:45.000 --> 00:11:49.000]  可以行在善當中
[00:11:49.000 --> 00:11:52.000]  或者他有些地方可以努力行到
[00:11:52.000 --> 00:11:54.000]  但是他不能夠滿足
[00:11:54.000 --> 00:11:56.000]  整個律法的要求
[00:11:56.000 --> 00:11:58.000]  他不能夠可以
[00:11:58.000 --> 00:12:01.000]  完全行在善當中
[00:12:01.000 --> 00:12:03.000]  所以很清楚指出
[00:12:03.000 --> 00:12:05.000]  不是我們自己
[00:12:05.000 --> 00:12:06.000]  所以保羅說出
[00:12:06.000 --> 00:12:08.000]  這個重要的真理之後
[00:12:08.000 --> 00:12:11.000]  他就說出他自己的心智
[00:12:11.000 --> 00:12:12.000]  剛才你讀到
[00:12:12.000 --> 00:12:13.000]  然後他說
[00:12:13.000 --> 00:12:17.000]  我因律法向律法死了
[00:12:17.000 --> 00:12:18.000]  他向律法死了
[00:12:18.000 --> 00:12:20.000]  意味著他很清楚知道
[00:12:20.000 --> 00:12:23.000]  不再是以律法為他的依靠
[00:12:23.000 --> 00:12:25.000]  也就是意思是說
[00:12:25.000 --> 00:12:27.000]  不再是憑自己的敬虔
[00:12:27.000 --> 00:12:29.000]  自己的努力
[00:12:29.000 --> 00:12:31.000]  自己的拼搏
[00:12:31.000 --> 00:12:34.000]  他可以來到去誠意
[00:12:34.000 --> 00:12:36.000]  他向律法死
[00:12:36.000 --> 00:12:39.000]  也都表達是向自己死
[00:12:39.000 --> 00:12:42.000]  以致他可以向神活著
[00:12:42.000 --> 00:12:45.000]  以致他可以完全無保留感
[00:12:45.000 --> 00:12:48.000]  全心的依靠上帝
[00:12:48.000 --> 00:12:50.000]  完全毫無保留的
[00:12:50.000 --> 00:12:54.000]  全心依靠神的恩典和幫助
[00:12:54.000 --> 00:12:57.000]  以致他可以向神活著
[00:12:57.000 --> 00:12:58.000]  各位靈姐妹
[00:12:58.000 --> 00:13:00.000]  當你們這樣來讀聖經的時候
[00:13:00.000 --> 00:13:03.000]  你將一句話放在心裏面
[00:13:03.000 --> 00:13:04.000]  在你人生
[00:13:04.000 --> 00:13:06.000]  你很想能夠更加的聖潔
[00:13:06.000 --> 00:13:10.000]  更加能夠脫離很多罪惡的捆綁
[00:13:10.000 --> 00:13:12.000]  但你知道不是自己
[00:13:12.000 --> 00:13:14.000]  所以你一心一意向律法死了
[00:13:14.000 --> 00:13:16.000]  向自己死了
[00:13:16.000 --> 00:13:18.000]  但你可以向神活著
[00:13:18.000 --> 00:13:20.000]  全心依靠祂的恩典
[00:13:20.000 --> 00:13:23.000]  來去過聖潔的生活
[00:13:23.000 --> 00:13:24.000]  當你這樣做的時候
[00:13:24.000 --> 00:13:28.000]  你就可以不會廢掉神的恩
[00:13:28.000 --> 00:13:30.000]  保羅接著再接續說
[00:13:30.000 --> 00:13:34.000]  我不廢掉神的恩
[00:13:34.000 --> 00:13:36.000]  原來我們教徒
[00:13:36.000 --> 00:13:39.000]  有些時候可以廢掉了神的恩
[00:13:39.000 --> 00:13:42.000]  何時你忘記了耶穌基督為你死
[00:13:42.000 --> 00:13:45.000]  成全了對你的拯救
[00:13:45.000 --> 00:13:49.000]  何時你忘記了是他賜下聖靈成為你的幫助
[00:13:49.000 --> 00:13:51.000]  你想靠自己
[00:13:51.000 --> 00:13:52.000]  我努力一點
[00:13:52.000 --> 00:13:54.000]  我聽話一點
[00:13:54.000 --> 00:13:56.000]  就可以來到成聖的話
[00:13:56.000 --> 00:14:02.000]  可能你在過程中是廢去了神對你的恩惠
[00:14:02.000 --> 00:14:04.000]  如果你沒有了神的恩惠
[00:14:04.000 --> 00:14:09.000]  你會是人世間最可憐的人
[00:14:09.000 --> 00:14:15.000]  因為你最大的需要就是神自己的恩典
[00:14:15.000 --> 00:14:16.000]  當你這樣讀的時候
[00:14:16.000 --> 00:14:18.000]  我想你都會想起
[00:14:18.000 --> 00:14:21.000]  《成經》裏面有很多這方面的教導
[00:14:21.000 --> 00:14:24.000]  很快就想起一個大家熟悉的事情
[00:14:24.000 --> 00:14:27.000]  有法利賽人和瑞利
[00:14:27.000 --> 00:14:29.000]  兩個人去到聖殿裏面祈禱
[00:14:29.000 --> 00:14:32.000]  大家記得這件事情
[00:14:32.000 --> 00:14:34.000]  法利賽人見到瑞利的時候
[00:14:34.000 --> 00:14:37.000]  見到他一個很基層
[00:14:37.000 --> 00:14:40.000]  很被人鄙視的一個行業
[00:14:40.000 --> 00:14:41.000]  一個人物
[00:14:41.000 --> 00:14:44.000]  他就說神啊我不像他
[00:14:44.000 --> 00:14:47.000]  不像他這樣犯罪
[00:14:47.000 --> 00:14:52.000]  神啊你知道我一個星期禁食兩次
[00:14:52.000 --> 00:14:58.000]  我所有的一切奉獻十分之一捐獻給聖殿
[00:14:58.000 --> 00:15:00.000]  當他這樣說的時候
[00:15:00.000 --> 00:15:01.000]  他覺得很高興
[00:15:01.000 --> 00:15:03.000]  神應該來接納我
[00:15:03.000 --> 00:15:06.000]  我應該做得不錯
[00:15:06.000 --> 00:15:10.000]  但是瑞利你知道他怎麼做
[00:15:10.000 --> 00:15:12.000]  來到聖人面前
[00:15:12.000 --> 00:15:13.000]  他隨空
[00:15:13.000 --> 00:15:15.000]  他深刻體會自己的錯失
[00:15:15.000 --> 00:15:17.000]  自己的不足
[00:15:17.000 --> 00:15:18.000]  然後他跟神說
[00:15:18.000 --> 00:15:20.000]  神啊求你開恩
[00:15:20.000 --> 00:15:23.000]  可憐我這個罪人
[00:15:23.000 --> 00:15:26.000]  他清楚承認自己的需要
[00:15:26.000 --> 00:15:29.000]  然後求恩典
[00:15:29.000 --> 00:15:30.000]  然後主耶穌說
[00:15:30.000 --> 00:15:35.000]  這個瑞利比法利賽人更易
[00:15:35.000 --> 00:15:36.000]  各位靈智朋友
[00:15:36.000 --> 00:15:38.000]  我們今天領受了神給我們的救恩
[00:15:38.000 --> 00:15:40.000]  但是我們在跟隨主的路上
[00:15:40.000 --> 00:15:43.000]  有時候都有一些試探出現
[00:15:43.000 --> 00:15:47.000]  這些試探是一種律法主義的試探
[00:15:47.000 --> 00:15:51.000]  不一定是舊約聖經所說的律法
[00:15:51.000 --> 00:15:52.000]  是今天我們有的
[00:15:52.000 --> 00:15:55.000]  自己為自己製造的律法
[00:15:55.000 --> 00:15:58.000]  我們心裏面有些時候會想
[00:15:58.000 --> 00:16:03.000]  神啊我每天都會讀聖經祈禱
[00:16:03.000 --> 00:16:05.000]  我都不錯的
[00:16:05.000 --> 00:16:09.000]  我每個星期一定去探訪那些露宿者
[00:16:09.000 --> 00:16:13.000]  去關心很多不同的貧困的人士
[00:16:13.000 --> 00:16:14.000]  我還有
[00:16:14.000 --> 00:16:17.000]  我不單止十分之一奉獻
[00:16:17.000 --> 00:16:20.000]  我會很努力將我所有收入的兩成
[00:16:20.000 --> 00:16:24.000]  都奉獻給教會
[00:16:24.000 --> 00:16:25.000]  沒錯這些事情
[00:16:25.000 --> 00:16:26.000]  當你聽我這樣說的時候
[00:16:26.000 --> 00:16:31.000]  你知道我完全不是想否定這些的價值
[00:16:31.000 --> 00:16:34.000]  這些事情太有意義了
[00:16:34.000 --> 00:16:37.000]  但是何時你將這些的奉獻
[00:16:37.000 --> 00:16:39.000]  這些的操練
[00:16:39.000 --> 00:16:42.000]  這些的服侍
[00:16:42.000 --> 00:16:47.000]  變成了你在神面前誇口的原因
[00:16:47.000 --> 00:16:50.000]  或者說這些事情代替了你謙卑
[00:16:50.000 --> 00:16:57.000]  全心依靠神恩典去跟隨主的一個原因
[00:16:57.000 --> 00:17:01.000]  你就廢掉了神的恩
[00:17:01.000 --> 00:17:03.000]  你出現一種新的律法主義
[00:17:03.000 --> 00:17:08.000]  以為是自己去完成這些的要求
[00:17:08.000 --> 00:17:11.000]  你就可以成性
[00:17:11.000 --> 00:17:14.000]  在那個時候你就失去神的恩典
[00:17:14.000 --> 00:17:15.000]  有人曾經說
[00:17:15.000 --> 00:17:19.000]  他說當教徒何時內心出現一種自恃
[00:17:19.000 --> 00:17:21.000]  自己依靠自己
[00:17:21.000 --> 00:17:26.000]  自己恃著自己有某一些的成果成就
[00:17:26.000 --> 00:17:28.000]  一出現一種自恃的時候
[00:17:28.000 --> 00:17:31.000]  就會失去能力
[00:17:31.000 --> 00:17:34.000]  你發覺能力從何來呢
[00:17:34.000 --> 00:17:39.000]  能力是從謙卑求恩的過程當中臨到
[00:17:39.000 --> 00:17:44.000]  絕對不是在你自恃的時候臨到你
[00:17:44.000 --> 00:17:46.000]  因此何時你自恃的時候
[00:17:46.000 --> 00:17:48.000]  你就失去能力
[00:17:48.000 --> 00:17:51.000]  你就不能夠去性過試探
[00:17:51.000 --> 00:17:55.000]  不能夠走在良善的路上
[00:17:55.000 --> 00:17:56.000]  我記得一位弟兄
[00:17:56.000 --> 00:17:59.000]  這位弟兄都信主很多年
[00:17:59.000 --> 00:18:00.000]  他告訴我
[00:18:00.000 --> 00:18:04.000]  師母我每天早上都會很早起床
[00:18:04.000 --> 00:18:07.000]  我會一邊祈禱一邊依靠神
[00:18:07.000 --> 00:18:10.000]  我就問他為何你這樣做
[00:18:10.000 --> 00:18:12.000]  他說沒甚麼
[00:18:12.000 --> 00:18:16.000]  因為我自己的工作環境很多試探
[00:18:16.000 --> 00:18:19.000]  很多男女的問題
[00:18:19.000 --> 00:18:23.000]  而且很多時候公司有很多的做法
[00:18:23.000 --> 00:18:29.000]  會叫我參與一些騙詐的活動
[00:18:29.000 --> 00:18:31.000]  所以他自己很多時候就知道
[00:18:31.000 --> 00:18:32.000]  要很警覺
[00:18:32.000 --> 00:18:35.000]  所以他說我每天早上一定要祈禱
[00:18:35.000 --> 00:18:37.000]  不是因為我以為我祈禱
[00:18:37.000 --> 00:18:39.000]  神就會約立我
[00:18:39.000 --> 00:18:43.000]  而是我向神表達我需要祂
[00:18:43.000 --> 00:18:44.000]  我需要恩典
[00:18:44.000 --> 00:18:45.000]  我需要神幫助
[00:18:45.000 --> 00:18:49.000]  我才可以性過這些的試探
[00:18:49.000 --> 00:18:51.000]  我看到他追求他去祈禱
[00:18:51.000 --> 00:18:54.000]  但他不是以為他的祈禱
[00:18:54.000 --> 00:18:56.000]  是一種原因
[00:18:56.000 --> 00:18:59.000]  而是神賜福給他
[00:18:59.000 --> 00:19:02.000]  不以為他自己追求的經典
[00:19:02.000 --> 00:19:05.000]  是那個原因
[00:19:05.000 --> 00:19:10.000]  而是因為神約立他的渴慕的心
[00:19:10.000 --> 00:19:13.000]  以致他能夠得到恩典
[00:19:13.000 --> 00:19:15.000]  可以性過試探
[00:19:15.000 --> 00:19:17.000]  所以頂昭當你讀聖經的時候
[00:19:17.000 --> 00:19:20.000]  在《迦勒提書》裏面提到一件事
[00:19:20.000 --> 00:19:24.000]  保羅說我已經與基督同釘十字架
[00:19:24.000 --> 00:19:28.000]  我將我的舊我已經釘在十字架上
[00:19:28.000 --> 00:19:29.000]  將那個自恃
[00:19:29.000 --> 00:19:31.000]  將那個憑自己的舊我
