
[00:00:00.000 --> 00:00:03.220]  你藉著聖靈將你的心意
[00:04:26.220 --> 00:04:28.220]  他的聖潔
[00:04:28.220 --> 00:04:33.220]  透過他們來教導全世界的人類
[00:04:33.220 --> 00:04:35.220]  在這個教導的過程裡面
[00:04:35.220 --> 00:04:37.220]  以色列人會犯錯
[00:04:37.220 --> 00:04:40.220]  犯了錯要受神的管教
[00:04:40.220 --> 00:04:41.220]  刑罰
[00:04:41.220 --> 00:04:44.220]  所以成了一個受苦者
[00:04:44.220 --> 00:04:46.220]  他們的受苦
[00:04:46.220 --> 00:04:50.220]  是因為神要用他們教導全世界的人類
[00:04:50.220 --> 00:04:55.220]  所以是代替性的受苦
[00:04:55.220 --> 00:04:58.220]  是救贖性的受苦
[00:04:58.220 --> 00:05:04.220]  這是新派一直到今天還採取的解釋
[00:05:04.220 --> 00:05:07.220]  今天的猶太人
[00:05:07.220 --> 00:05:08.220]  以色列人
[00:05:08.220 --> 00:05:11.220]  也是採取了這個解釋
[00:05:11.220 --> 00:05:16.220]  因此我們必須要好好地看一看
[00:05:16.220 --> 00:05:20.220]  到底以色列書裡面所說的僕人
[00:05:20.220 --> 00:05:22.220]  是指著什麼人說的
[00:05:22.220 --> 00:05:24.220]  當我們看的時候
[00:05:24.220 --> 00:05:27.220]  我們會得到一個結論
[00:05:27.220 --> 00:05:28.220]  就是說
[00:05:28.220 --> 00:05:31.220]  以色列書裡面的僕人這個名稱
[00:05:31.220 --> 00:05:35.220]  一方面確實是指著以色列人說的
[00:05:35.220 --> 00:05:38.220]  這是無可否認的
[00:05:38.220 --> 00:05:40.220]  我們把經節提出來
[00:05:40.220 --> 00:05:41.220]  但是
[00:05:41.220 --> 00:05:43.220]  另外一方面
[00:05:43.220 --> 00:05:45.220]  卻有明顯的指向
[00:05:45.220 --> 00:05:49.220]  一位特殊的個人的僕人
[00:05:49.220 --> 00:05:51.220]  就是彌賽亞
[00:05:51.220 --> 00:05:55.220]  這也有很清楚的章節
[00:05:55.220 --> 00:05:57.220]  那麼現在我們就要把
[00:05:57.220 --> 00:06:02.220]  這些經文很詳細地查看一下
[00:06:02.220 --> 00:06:05.220]  看看我們的結論對不對
[00:06:05.220 --> 00:06:07.220]  能不能站立得住
[00:06:07.220 --> 00:06:12.220]  我們必須有這樣客觀的分析
[00:06:12.220 --> 00:06:15.220]  我們不能單單說新派錯
[00:06:15.220 --> 00:06:18.220]  而指不出它錯在哪裡
[00:06:18.220 --> 00:06:21.220]  我們對而指不出我們對在哪裡
[00:06:21.220 --> 00:06:23.220]  那樣是不能夠服人的
[00:06:23.220 --> 00:06:27.220]  我們自己有一天也會面對這個問題
[00:06:27.220 --> 00:06:31.220]  結果自己的信心也動搖起來了
[00:06:31.220 --> 00:06:33.220]  因此
[00:06:33.220 --> 00:06:35.220]  我們常見的時候
[00:06:35.220 --> 00:06:36.220]  要很小心
[00:06:36.220 --> 00:06:38.220]  要很注意
[00:06:38.220 --> 00:06:40.220]  要分析得很透徹
[00:06:40.220 --> 00:06:44.220]  這樣我們所站的那個信仰的基礎
[00:06:44.220 --> 00:06:45.220]  就會穩定
[00:06:45.220 --> 00:06:49.220]  以後無論遇見什麼血縮
[00:06:49.220 --> 00:06:52.220]  都不會咬動我們
[00:06:52.220 --> 00:06:55.220]  我自己很感謝主
[00:06:55.220 --> 00:07:00.220]  經過了新派神學院的學習
[00:07:00.220 --> 00:07:02.220]  我起初不曉得為什麼
[00:07:02.220 --> 00:07:06.220]  神帶領我到那個神學院去
[00:07:06.220 --> 00:07:09.220]  是在這個
[00:07:09.220 --> 00:07:13.220]  Edinburgh大學的神學院裡面
[00:07:13.220 --> 00:07:15.220]  但是我今天回頭看
[00:07:15.220 --> 00:07:17.220]  神有祂的美意
[00:07:17.220 --> 00:07:21.220]  讓我經過了那種訓練以後
[00:07:21.220 --> 00:07:24.220]  就認識了新派是怎麼講
[00:07:24.220 --> 00:07:25.220]  怎麼想
[00:07:25.220 --> 00:07:26.220]  他們的立論
[00:07:26.220 --> 00:07:28.220]  他們的立場是如何
[00:07:28.220 --> 00:07:30.220]  為什麼不對
[00:07:30.220 --> 00:07:32.220]  為什麼不合聖經
[00:07:32.220 --> 00:07:35.220]  使我能夠有進一步的認識
[00:07:35.220 --> 00:07:36.220]  也可以幫助我自己
[00:07:36.220 --> 00:07:40.220]  和幫助面對同樣問題的弟兄姊妹
[00:07:40.220 --> 00:07:42.220]  在神學院的教育上
[00:07:42.220 --> 00:07:45.220]  也有很大的幫助
[00:07:45.220 --> 00:07:48.220]  因為今天每一個讀神學院的學生
[00:07:48.220 --> 00:07:50.220]  他們讀的時候是開放的
[00:07:50.220 --> 00:07:53.220]  他們必然會讀到新派的書
[00:07:53.220 --> 00:07:55.220]  如果他們一讀信仰就改變了
[00:07:55.220 --> 00:07:57.220]  那我們的信仰就有問題了
[00:07:57.220 --> 00:08:00.220]  一讀書好像是Enlightened
[00:08:00.220 --> 00:08:02.220]  那麼這樣就改變了信仰
[00:08:02.220 --> 00:08:06.220]  就表示我們的position有問題了
[00:08:06.220 --> 00:08:09.220]  所以我們必須開放地讀
[00:08:09.220 --> 00:08:12.220]  但是了解為什麼
[00:08:12.220 --> 00:08:15.220]  他們是不合聖經的
[00:08:15.220 --> 00:08:17.220]  是有錯誤的
[00:08:17.220 --> 00:08:22.220]  錯誤的是我們不取的一種信仰的立場
[00:08:22.220 --> 00:08:25.220]  好,我們現在要看
[00:08:25.220 --> 00:08:26.220]  第一方面就是
[00:08:26.220 --> 00:08:28.220]  以色列書裡面的僕人
[00:08:28.220 --> 00:08:31.220]  這兩個字確實是指著以色列人說的
[00:08:31.220 --> 00:08:33.220]  我們看43章
[00:08:33.220 --> 00:08:37.220]  以色列書第43章
[00:08:37.220 --> 00:08:40.220]  第十節
[00:08:40.220 --> 00:08:43.220]  耶和華說:你們是我的見證
[00:08:43.220 --> 00:08:45.220]  我所揀選的僕人
[00:08:45.220 --> 00:08:48.220]  即使這樣便可以知道
[00:08:48.220 --> 00:08:49.220]  且信服我
[00:08:49.220 --> 00:08:51.220]  又明白我就是耶和華
[00:08:51.220 --> 00:08:53.220]  在我以前沒有真神
[00:08:53.220 --> 00:08:56.220]  在我以後也必沒有
[00:08:56.220 --> 00:08:59.220]  這裡提到以色列人是神所揀選的僕人
[00:08:59.220 --> 00:09:00.220]  做他的見證
[00:09:00.220 --> 00:09:04.220]  向全世界來見證耶和華神
[00:09:04.220 --> 00:09:09.220]  再看44章第一節
[00:09:09.220 --> 00:09:11.220]  我的僕人雅各
[00:09:11.220 --> 00:09:13.220]  我是揀選的以色列
[00:09:13.220 --> 00:09:15.220]  現在你當聽
[00:09:15.220 --> 00:09:17.220]  這裡很清楚地說
[00:09:17.220 --> 00:09:19.220]  耶和華的僕人是雅各
[00:09:19.220 --> 00:09:22.220]  代表整個的以色列人
[00:09:22.220 --> 00:09:26.220]  雅各常常代表整個的以色列人
[00:09:26.220 --> 00:09:32.220]  再看49章第三節
[00:09:32.220 --> 00:09:36.220]  對我說:你是我的僕人以色列
[00:09:36.220 --> 00:09:38.220]  我必因你得榮耀
[00:09:38.220 --> 00:09:40.220]  那麼這個僕人這個名稱
[00:09:40.220 --> 00:09:41.220]  一路下去
[00:09:41.220 --> 00:09:43.220]  一路下去都是用僕人
[00:09:43.220 --> 00:09:45.220]  僕人、耶和華的僕人、耶和華的僕人
[00:09:45.220 --> 00:09:47.220]  一直地下去
[00:09:47.220 --> 00:09:50.220]  所以根據這種看法
[00:09:50.220 --> 00:09:53.220]  整個的《喻塞亞書》裡面的僕人的名稱
[00:09:53.220 --> 00:09:56.220]  都是同樣的意義
[00:09:56.220 --> 00:09:58.220]  但是這樣的解釋正確嗎?
[00:09:58.220 --> 00:10:00.220]  不正確
[00:10:00.220 --> 00:10:04.220]  因為我們在這些另外的章節裡頭
[00:10:04.220 --> 00:10:07.220]  我們很清楚地看見
[00:10:07.220 --> 00:10:10.220]  雖然僕人一方面是指以色列人間
[00:10:10.220 --> 00:10:12.220]  但是同時在另外一方面
[00:10:12.220 --> 00:10:14.220]  是相當明顯的
[00:10:14.220 --> 00:10:16.220]  相當確定的
[00:10:16.220 --> 00:10:18.220]  叫我們無可懷疑的
[00:10:18.220 --> 00:10:23.220]  是指向另外一位特殊的個人的僕人
[00:10:23.220 --> 00:10:24.220]  就是彌賽亞
[00:10:24.220 --> 00:10:27.220]  我們看49章五節到七節
[00:10:27.220 --> 00:10:31.220]  49章五節到七節
[00:10:31.220 --> 00:10:36.220]  耶和華從我出胎造就我做他的僕人
[00:10:36.220 --> 00:10:39.220]  要使雅各歸向他
[00:10:39.220 --> 00:10:43.220]  使以色列到他那裡聚集
[00:10:43.220 --> 00:10:46.220]  原來耶和華看我為尊貴
[00:10:46.220 --> 00:10:48.220]  我的神也成為我的力量
[00:10:48.220 --> 00:10:51.220]  現在他說你做我的僕人
[00:10:51.220 --> 00:10:53.220]  使雅各眾志派復興
[00:10:53.220 --> 00:10:58.220]  使以色列中得保全的歸回尚未消逝
[00:10:58.220 --> 00:11:00.220]  我還要使你做外邦人的光
[00:11:00.220 --> 00:11:04.220]  叫你實行我的救恩直到第幾
[00:11:04.220 --> 00:11:07.220]  救贖主以色列的聖者耶和華
[00:11:07.220 --> 00:11:09.220]  對他被人所藐視
[00:11:09.220 --> 00:11:11.220]  本國所憎惡
[00:11:11.220 --> 00:11:15.220]  官長說越代的如此說
[00:11:15.220 --> 00:11:17.220]  君王要看見就站起
[00:11:17.220 --> 00:11:19.220]  首領也要下拜
[00:11:19.220 --> 00:11:21.220]  督因信使耶和華
[00:11:21.220 --> 00:11:25.220]  就是檢選你以色列的聖者
[00:11:25.220 --> 00:11:26.220]  你看在這裡
[00:11:26.220 --> 00:11:30.220]  這個僕人是誰呢
[00:11:30.220 --> 00:11:32.220]  第五節
[00:11:32.220 --> 00:11:37.220]  他的僕人要使雅各歸向他
[00:11:37.220 --> 00:11:40.220]  這裡神的僕人和雅各
[00:11:40.220 --> 00:11:43.220]  很清楚的是分開來講的
[00:11:43.220 --> 00:11:46.220]  神要用他的這位僕人
[00:11:46.220 --> 00:11:48.220]  使雅各歸向神
[00:11:48.220 --> 00:11:51.220]  可見這個僕人不是雅各
[00:11:51.220 --> 00:11:53.220]  那是神要用他使雅各
[00:11:53.220 --> 00:11:56.220]  使以色列人歸向神的
[00:11:56.220 --> 00:11:59.220]  所以不是identify
[00:11:59.220 --> 00:12:02.220]  這是two different parties
[00:12:02.220 --> 00:12:05.220]  再看下面
[00:12:05.220 --> 00:12:07.220]  第六節
[00:12:07.220 --> 00:12:09.220]  現在他說
[00:12:09.220 --> 00:12:11.220]  你做我的僕人
[00:12:11.220 --> 00:12:13.220]  使雅各眾之派復興
[00:12:13.220 --> 00:12:16.220]  神要藉著這一位僕人
[00:12:16.220 --> 00:12:17.220]  個人的僕人
[00:12:17.220 --> 00:12:19.220]  使雅各整個的以色列人
[00:12:19.220 --> 00:12:23.220]  眾之派社會之派都復興
[00:12:23.220 --> 00:12:27.220]  那麼還有更清楚的第七節
[00:12:27.220 --> 00:12:31.220]  在這裡神對僕人說
[00:12:31.220 --> 00:12:33.220]  這個僕人是誰呢
[00:12:33.220 --> 00:12:35.220]  是被人所描釋的
[00:12:35.220 --> 00:12:39.220]  是被本國所憎惡的
[00:12:39.220 --> 00:12:42.220]  本國就表示他是以色列人
[00:12:42.220 --> 00:12:45.220]  他是以色列人當中的一位
[00:12:45.220 --> 00:12:50.220]  這一位被本國的首領憎惡
[00:12:50.220 --> 00:12:54.220]  被本國的官長所虐待
[00:12:54.220 --> 00:12:56.220]  你看
[00:12:56.220 --> 00:12:59.220]  在團體性的僕人之中
[00:12:59.220 --> 00:13:03.220]  雖然是隱約的
[00:13:03.220 --> 00:13:06.220]  但是就是相當明顯的
[00:13:06.220 --> 00:13:09.220]  一位個人的僕人
[00:13:09.220 --> 00:13:14.220]  已經呈現在我們的眼前了
[00:13:14.220 --> 00:13:18.220]  所以這是both hidden and obvious
[00:13:18.220 --> 00:13:21.220]  這是聖經的預言
[00:13:21.220 --> 00:13:25.220]  神常常故意的要將他的話
[00:13:25.220 --> 00:13:27.220]  有些隱藏
[00:13:27.220 --> 00:13:30.220]  他彰顯一部分又隱藏一部分
[00:13:30.220 --> 00:13:31.220]  不是直接了當的
[00:13:31.220 --> 00:13:34.220]  百分之百的明顯的講出來
[00:13:34.220 --> 00:13:36.220]  為什麼
[00:13:36.220 --> 00:13:37.220]  聖經的預言裡面
[00:13:37.220 --> 00:13:39.220]  有不少是這樣的情況
[00:13:39.220 --> 00:13:42.220]  也就是為什麼聖經裡面
[00:13:42.220 --> 00:13:45.220]  有些真理
[00:13:45.220 --> 00:13:47.220]  有些事實
[00:13:47.220 --> 00:13:49.220]  是這樣的隱隱約約
[00:13:49.220 --> 00:13:51.220]  卻又相當明顯
[00:13:51.220 --> 00:13:54.220]  對於信心的眼睛就非常的明顯
[00:13:54.220 --> 00:13:57.220]  所以神的用意就是說
[00:13:57.220 --> 00:13:59.220]  人需要信心
[00:13:59.220 --> 00:14:02.220]  他的奧秘是向信的人顯明
[00:14:02.220 --> 00:14:05.220]  他的作為是向信的人顯明
[00:14:05.220 --> 00:14:08.220]  他的大能是向信的人顯明
[00:14:08.220 --> 00:14:12.220]  其中需要有信
[00:14:12.220 --> 00:14:15.220]  如果什麼都是百分之百的明顯
[00:14:15.220 --> 00:14:17.220]  那也不需要信心
[00:14:17.220 --> 00:14:20.220]  神有一個美意在其中
[00:14:20.220 --> 00:14:22.220]  所以在這裡大家看過以後
[00:14:22.220 --> 00:14:27.220]  是不是覺得相當的明顯
[00:14:27.220 --> 00:14:32.220]  再看42章
[00:14:32.220 --> 00:14:34.220]  二節到七節
[00:14:34.220 --> 00:14:37.220]  他不喧嚷不揚聲
[00:14:37.220 --> 00:14:40.220]  也不使街上聽見他的聲音
[00:14:40.220 --> 00:14:42.220]  鴨上的蘆葦他不折斷
[00:14:42.220 --> 00:14:45.220]  江山的燈火他不吹滅
[00:14:45.220 --> 00:14:48.220]  他憑真實將功力散開
[00:14:48.220 --> 00:14:50.220]  他不灰心也不喪膽
[00:14:50.220 --> 00:14:53.220]  直到他在地上舍利公理
[00:14:53.220 --> 00:14:57.220]  海島都等候他的迅回
[00:14:57.220 --> 00:15:01.220]  創造諸天鋪張瓊倉
[00:15:01.220 --> 00:15:04.220]  將地和地所處的一併鋪開
[00:15:04.220 --> 00:15:06.220]  賜氣息給地上的眾人
[00:15:06.220 --> 00:15:10.220]  又賜靈性給行在其上之人的神耶和華
[00:15:10.220 --> 00:15:12.220]  他如此說
[00:15:12.220 --> 00:15:14.220]  我耶和華憑公義照你
[00:15:14.220 --> 00:15:16.220]  必攙扶你的手
[00:15:16.220 --> 00:15:17.220]  保守你
[00:15:17.220 --> 00:15:19.220]  使你做眾民的中寶
[00:15:19.220 --> 00:15:21.220]  做外邦人的光
[00:15:21.220 --> 00:15:22.220]  開瞎子的眼
[00:15:22.220 --> 00:15:25.220]  臨被囚的出牢獄
[00:15:25.220 --> 00:15:30.220]  臨坐黑暗的出監牢
[00:15:30.220 --> 00:15:33.220]  你看在這裡的形容詞
[00:15:33.220 --> 00:15:36.220]  是個人性的
[00:15:36.220 --> 00:15:39.220]  他不喧嚷不揚聲
[00:15:39.220 --> 00:15:42.220]  不使街上聽見他的聲音
[00:15:42.220 --> 00:15:44.220]  鴨上的蘆葦他不折斷
[00:15:44.220 --> 00:15:47.220]  江山的燈火他不吹滅
[00:15:47.220 --> 00:15:53.220]  這些話都是個人形容詞
[00:15:53.220 --> 00:16:01.220]  不是用在團體性的民眾身上
[00:16:01.220 --> 00:16:04.220]  再看五十二章
[00:16:04.220 --> 00:16:06.220]  十三到十五
[00:16:06.220 --> 00:16:07.220]  五十二章
[00:16:07.220 --> 00:16:10.220]  十三到十五
[00:16:10.220 --> 00:16:14.220]  我的仆人形式必有智慧
[00:16:14.220 --> 00:16:16.220]  必被高舉上升
[00:16:16.220 --> 00:16:18.220]  且成為至高
[00:16:18.220 --> 00:16:20.220]  許多人因他驚奇
[00:16:20.220 --> 00:16:22.220]  他的面貌比別人憔悴
[00:16:22.220 --> 00:16:24.220]  他的形容比世人枯高
[00:16:24.220 --> 00:16:27.220]  這樣他必席盡許多國民
[00:16:27.220 --> 00:16:29.220]  君王要向他閉口
[00:16:29.220 --> 00:16:32.220]  因所未曾傳喻他們的
[00:16:32.220 --> 00:16:33.220]  他們必看見
[00:16:33.220 --> 00:16:36.220]  未曾聽見的他們要明白
[00:16:36.220 --> 00:16:38.220]  你看這也是
[00:16:38.220 --> 00:16:42.220]  entirely personal description
[00:16:42.220 --> 00:16:44.220]  所以這很清楚的是一個
[00:16:44.220 --> 00:16:46.220]  personal reference
[00:16:46.220 --> 00:16:49.220]  五十三章那更清楚了
[00:16:49.220 --> 00:16:51.220]  五十三章
[00:16:51.220 --> 00:16:53.220]  看第八節
[00:16:53.220 --> 00:16:56.220]  五十三章第八節
[00:16:56.220 --> 00:16:59.220]  因受欺壓和審判
[00:16:59.220 --> 00:17:01.220]  他被奪去
[00:17:01.220 --> 00:17:03.220]  至於他同事的人
[00:17:03.220 --> 00:17:05.220]  誰想他受鞭打
[00:17:05.220 --> 00:17:08.220]  從活人之地被檢除
[00:17:08.220 --> 00:17:11.220]  是因我百姓的罪過呢
[00:17:11.220 --> 00:17:13.220]  這裡這位僕人
[00:17:13.220 --> 00:17:14.220]  受苦的僕人
[00:17:14.220 --> 00:17:17.220]  又和神的百姓相對而言了
[00:17:17.220 --> 00:17:19.220]  分別而言了
[00:17:19.220 --> 00:17:22.220]  可見這個僕人不是神的百姓
[00:17:22.220 --> 00:17:23.220]  以色列人
[00:17:23.220 --> 00:17:26.220]  乃是以色列人以外的一個個人
[00:17:26.220 --> 00:17:28.220]  他這樣受欺壓
[00:17:28.220 --> 00:17:29.220]  受痛苦
[00:17:29.220 --> 00:17:30.220]  受打擊
[00:17:30.220 --> 00:17:32.220]  誰想得到
[00:17:32.220 --> 00:17:35.220]  他這樣經歷一切
[00:17:35.220 --> 00:17:39.220]  是因了神的百姓的罪過呢
[00:17:39.220 --> 00:17:41.220]  同時
[00:17:41.220 --> 00:17:45.220]  下面第九節又說
[00:17:45.220 --> 00:17:49.220]  人還使他與惡人同埋水之死的時候
[00:17:49.220 --> 00:17:51.220]  與財主同葬
[00:17:51.220 --> 00:17:55.220]  這些都不是團體性的描寫詞
[00:17:55.220 --> 00:17:58.220]  都是用在個人身上
[00:17:58.220 --> 00:18:01.220]  一個國家怎麼埋葬呢
[00:18:01.220 --> 00:18:04.220]  只有個人才會埋葬
[00:18:04.220 --> 00:18:09.220]  第四節
[00:18:09.220 --> 00:18:12.220]  他誠然擔當我們的憂患
[00:18:12.220 --> 00:18:14.220]  這個我們就是
[00:18:14.220 --> 00:18:16.220]  以色列人
[00:18:16.220 --> 00:18:19.220]  這一位受苦的僕人
[00:18:19.220 --> 00:18:21.220]  擔當了以色列人的憂患
[00:18:21.220 --> 00:18:24.220]  背負了以色列人的痛苦
[00:18:24.220 --> 00:18:27.220]  而以色列人卻一味他受責罰
[00:18:27.220 --> 00:18:30.220]  被神極大苦待了
[00:18:30.220 --> 00:18:33.220]  哪知他為我們的過犯受害
[00:18:33.220 --> 00:18:36.220]  為我們的罪業壓傷
[00:18:36.220 --> 00:18:38.220]  所以這裡這個我們
[00:18:38.220 --> 00:18:41.220]  是以色列人所說的話
[00:18:41.220 --> 00:18:45.220]  以色列人站在以色列人的立場上來說
[00:18:45.220 --> 00:18:47.220]  我們我們
[00:18:47.220 --> 00:18:51.220]  第十二節
[00:18:51.220 --> 00:18:53.220]  所以我要使他有偉大的同分
[00:18:53.220 --> 00:18:56.220]  與強盛的均分擄物
[00:18:56.220 --> 00:18:58.220]  因為他經命傾倒
[00:18:58.220 --> 00:18:59.220]  一致於死
[00:18:59.220 --> 00:19:01.220]  他也被列在罪犯之中
[00:19:01.220 --> 00:19:03.220]  他卻擔當多人的罪
[00:19:03.220 --> 00:19:06.220]  又為罪犯代囚
[00:19:06.220 --> 00:19:08.220]  這些
[00:19:08.220 --> 00:19:11.220]  也是個人性的描寫
[00:19:11.220 --> 00:19:14.220]  所以我們看了這些地方以後
[00:19:14.220 --> 00:19:17.220]  就得到一個正確的結論
[00:19:17.220 --> 00:19:18.220]  就是說
[00:19:18.220 --> 00:19:20.220]  這位僕人
[00:19:20.220 --> 00:19:22.220]  是個人性的僕人
[00:19:22.220 --> 00:19:26.220]  是與眾人的受苦人
[00:19:26.220 --> 00:19:28.220]  神的僱人
[00:19:28.220 --> 00:19:32.220]  個人性是與眾人的僱人
[00:19:32.220 --> 00:19:36.220]  我想這個結論是很正確的
[00:19:36.220 --> 00:19:37.220]  很正確
[00:19:37.220 --> 00:19:40.220]  就是說神在很奇妙的安排之中
[00:19:40.220 --> 00:19:43.220]  以色列人的角色
[00:19:43.220 --> 00:19:45.220]  和以主耶穌的角色
[00:19:45.220 --> 00:19:47.220]  擔任的知分
[00:19:47.220 --> 00:19:49.220]  有相似的地方
[00:19:49.220 --> 00:19:51.220]  但是主耶穌基督
[00:19:51.220 --> 00:19:55.220]  是神為人類所預備的個人的救主
[00:19:55.220 --> 00:19:56.220]  而以色列人
[00:19:56.220 --> 00:20:02.220]  不過是擔任了一個預備者的身份
[00:20:02.220 --> 00:20:04.220]  神揀選的以色列人
[00:20:04.220 --> 00:20:08.220]  確實是要藉著他們彰顯神的旨意
[00:20:08.220 --> 00:20:11.220]  透過他們來教人類一些功課
[00:20:11.220 --> 00:20:14.220]  這個理論是不錯的
[00:20:14.220 --> 00:20:17.220]  但是我們不能因為這個理論
[00:20:17.220 --> 00:20:21.220]  而將主耶穌的這個最奇妙的預言
[00:20:21.220 --> 00:20:23.220]  抹殺了、否定了
[00:20:23.220 --> 00:20:26.220]  那是錯誤的
[00:20:26.220 --> 00:20:29.220]  好,那麼現在我們就來到另外一個例子
[00:20:29.220 --> 00:20:33.220]  以色列書14章12節到15節
[00:20:33.220 --> 00:20:35.220]  一方面指的巴比倫王
