
[00:00:00.000 --> 00:00:09.200]  我們今天繼續思想聖經啟示錄的經文
[00:06:15.200 --> 00:06:17.200]  在聖靈裏面
[00:06:17.200 --> 00:06:19.200]  約翰去到天上
[00:06:19.200 --> 00:06:22.200]  神要他看什麼呢?
[00:06:22.200 --> 00:06:24.200]  他首先看到的是什麼呢?
[00:06:24.200 --> 00:06:27.200]  就是一個大寶座
[00:06:27.200 --> 00:06:33.200]  和榮耀的坐在寶座上的各位上帝
[00:06:33.200 --> 00:06:39.200]  他首先看到的是各位坐在寶座上的上帝
[00:06:39.200 --> 00:06:41.200]  大家知道當時約翰
[00:06:41.200 --> 00:06:44.200]  他被羅馬的君王放逐到拔摩島
[00:06:44.200 --> 00:06:47.200]  在這個地方被政權壓迫
[00:06:47.200 --> 00:06:50.200]  而他寫信給七個教會
[00:06:50.200 --> 00:06:55.200]  很多教會都不同程度面對著各種政權給他們的壓迫
[00:06:55.200 --> 00:06:58.200]  面對著很多患難艱難
[00:06:58.200 --> 00:07:02.200]  這對君王要求教會敬拜他們
[00:07:02.200 --> 00:07:06.200]  所以當時有些君王崇拜的情況
[00:07:06.200 --> 00:07:08.200]  在這些情況之下
[00:07:08.200 --> 00:07:12.200]  人可能眼中只看見地上很多的權勢
[00:07:12.200 --> 00:07:15.200]  很多的王權
[00:07:15.200 --> 00:07:17.200]  但是神要約翰看到
[00:07:17.200 --> 00:07:19.200]  要我們看到的
[00:07:19.200 --> 00:07:21.200]  就是在這一切的王權之上
[00:07:21.200 --> 00:07:27.200]  仍然蓄立著天上榮耀的大寶座
[00:07:27.200 --> 00:07:31.200]  至高的上帝仍然掌管萬有
[00:07:31.200 --> 00:07:34.200]  各位電影姐妹我們很需要上帝
[00:07:34.200 --> 00:07:37.200]  上上給我們撇見天堂
[00:07:37.200 --> 00:07:42.200]  特別是看見在一切的混亂當中
[00:07:42.200 --> 00:07:46.200]  上帝的寶座仍然掌管萬有
[00:07:46.200 --> 00:07:47.200]  在那時候你會發覺
[00:07:47.200 --> 00:07:51.200]  你的內心有一種平安
[00:07:51.200 --> 00:07:53.200]  所以你會一定記得
[00:07:53.200 --> 00:07:57.200]  聖經裏面有一節經文是我們上上提及的
[00:07:57.200 --> 00:08:00.200]  就是洪水泛濫之時
[00:08:00.200 --> 00:08:02.200]  《詩篇29》篇第十節說
[00:08:02.200 --> 00:08:05.200]  不如大家一起讀一讀這節經文
[00:08:05.200 --> 00:08:07.200]  洪水泛濫之時
[00:08:07.200 --> 00:08:10.200]  耶和華坐著為王
[00:08:10.200 --> 00:08:12.200]  耶和華坐著為王
[00:08:12.200 --> 00:08:15.200]  直到永遠
[00:08:15.200 --> 00:08:17.200]  兩次重覆說
[00:08:17.200 --> 00:08:19.200]  耶和華坐著為王
[00:08:19.200 --> 00:08:21.200]  你不要忘記
[00:08:21.200 --> 00:08:24.200]  這位上帝永遠坐著為王
[00:08:24.200 --> 00:08:26.200]  不單止一天兩天
[00:08:26.200 --> 00:08:29.200]  而是直到永遠
[00:08:29.200 --> 00:08:30.200]  因此在洪水泛濫
[00:08:30.200 --> 00:08:33.200]  在你人生經歷一些衝擊的時候
[00:08:33.200 --> 00:08:35.200]  在地上的政治混亂
[00:08:35.200 --> 00:08:38.200]  政權濫權
[00:08:38.200 --> 00:08:41.200]  做各樣破壞的事情的時候
[00:08:41.200 --> 00:08:46.200]  你記得將眼睛轉向天上面
[00:08:46.200 --> 00:08:49.200]  看到耶和華坐著為王
[00:08:49.200 --> 00:08:51.200]  你會領受一份勇氣
[00:08:51.200 --> 00:08:53.200]  一份平安
[00:08:53.200 --> 00:08:56.200]  繼續向前行
[00:08:56.200 --> 00:08:58.200]  《詩篇》繼續說到
[00:08:58.200 --> 00:09:01.200]  在一個寶座旁邊
[00:09:01.200 --> 00:09:04.200]  突然看到寶座的情況
[00:09:04.200 --> 00:09:06.200]  在第三節接著說
[00:09:06.200 --> 00:09:07.200]  那位坐著的
[00:09:07.200 --> 00:09:10.200]  看來好像碧玉和紅寶石
[00:09:10.200 --> 00:09:12.200]  又有彩虹圍著寶座
[00:09:12.200 --> 00:09:15.200]  看來好像綠寶石
[00:09:15.200 --> 00:09:17.200]  《詩篇》一直用不同的象徵
[00:09:17.200 --> 00:09:22.200]  描述一些屬靈的事實
[00:09:22.200 --> 00:09:24.200]  當然你可以留意到
[00:09:24.200 --> 00:09:26.200]  這些描述其實是幫助我們
[00:09:26.200 --> 00:09:29.200]  能夠用一些地上的象徵
[00:09:29.200 --> 00:09:30.200]  可以來到更多體會
[00:09:30.200 --> 00:09:32.200]  屬天事物那種
[00:09:32.200 --> 00:09:36.200]  很超然的屬靈的實況
[00:09:36.200 --> 00:09:38.200]  這個幫助我們更加了解
[00:09:38.200 --> 00:09:41.200]  這位上帝是怎樣的上帝
[00:09:41.200 --> 00:09:43.200]  當然從表面來看
[00:09:43.200 --> 00:09:46.200]  這些寶石有它的象徵性
[00:09:46.200 --> 00:09:49.200]  譬如碧玉可以象徵聖潔
[00:09:49.200 --> 00:09:52.200]  紅寶石可以象徵上帝的公義
[00:09:52.200 --> 00:09:54.200]  而彩虹和綠寶石
[00:09:54.200 --> 00:09:59.200]  象徵這位上帝是守約不變的
[00:09:59.200 --> 00:10:01.200]  但最終最重要的
[00:10:01.200 --> 00:10:03.200]  仍然是顯著一切的象徵
[00:10:03.200 --> 00:10:05.200]  是指向這位上帝
[00:10:05.200 --> 00:10:09.200]  是一位至尊貴至榮耀的上帝
[00:10:09.200 --> 00:10:11.200]  祂滿有威榮
[00:10:11.200 --> 00:10:15.200]  祂的光芒萬丈
[00:10:15.200 --> 00:10:20.200]  是一位你和我當敬畏的主
[00:10:20.200 --> 00:10:24.200]  聖經描述這位上帝的尊榮的時候
[00:10:24.200 --> 00:10:25.200]  是叫我們知道
[00:10:25.200 --> 00:10:27.200]  不要忘記這位上帝
[00:10:27.200 --> 00:10:29.200]  配得我們的敬拜
[00:10:29.200 --> 00:10:32.200]  配得一切的尊榮
[00:10:32.200 --> 00:10:35.200]  我們當敬畏祂
[00:10:35.200 --> 00:10:38.200]  而你和我當看到聖經這個說話的時候
[00:10:38.200 --> 00:10:39.200]  你去思想
[00:10:39.200 --> 00:10:40.200]  我們的人生
[00:10:40.200 --> 00:10:43.200]  是否都如此敬畏上帝
[00:10:43.200 --> 00:10:45.200]  然後聖經有提到
[00:10:45.200 --> 00:10:47.200]  在這個寶座的附近
[00:10:47.200 --> 00:10:50.200]  有一些特別的現象出現
[00:10:50.200 --> 00:10:53.200]  其中有三方面值得我們思想
[00:10:53.200 --> 00:10:56.200]  第一就是有閃電響聲雷光
[00:10:56.200 --> 00:10:59.200]  從寶座中發出
[00:10:59.200 --> 00:11:03.200]  我不知道當你想起這幾個描述的時候
[00:11:03.200 --> 00:11:04.200]  想起什麼呢?
[00:11:04.200 --> 00:11:06.200]  很多人即時會想起
[00:11:06.200 --> 00:11:08.200]  在舊約聖經裡面提到
[00:11:08.200 --> 00:11:11.200]  神降臨在西乃山
[00:11:11.200 --> 00:11:13.200]  頒佈律法的時候
[00:11:13.200 --> 00:11:16.200]  聖經描述當時山上出現雷光
[00:11:16.200 --> 00:11:19.200]  閃電、鎘聲
[00:11:19.200 --> 00:11:23.200]  和這裡所描述的情況非常相似
[00:11:23.200 --> 00:11:27.200]  聖經提到神在火炎中降在身上
[00:11:27.200 --> 00:11:33.200]  然後天上出現了大的煙氣
[00:11:33.200 --> 00:11:35.200]  好像火搖一樣
[00:11:35.200 --> 00:11:37.200]  因此百姓很驚慌
[00:11:37.200 --> 00:11:39.200]  亦都顫抖驚慌
[00:11:39.200 --> 00:11:41.200]  然後神就吩咐摩西
[00:11:41.200 --> 00:11:47.200]  吩咐百姓不要越過前來
[00:11:47.200 --> 00:11:48.200]  不要闖過來
[00:11:48.200 --> 00:11:51.200]  免得他們死亡
[00:11:51.200 --> 00:11:53.200]  當神顯現的時候
[00:11:53.200 --> 00:11:56.200]  顯出他的聖潔和公義
[00:11:56.200 --> 00:11:57.200]  顯出他的威榮
[00:11:57.200 --> 00:12:00.200]  亦都叫人要敬畏他
[00:12:00.200 --> 00:12:04.200]  不要隨便輕率地去到神的面前
[00:12:04.200 --> 00:12:07.200]  然後聖經有第二個描述
[00:12:07.200 --> 00:12:11.200]  有七把火炬在寶座前燃燒
[00:12:11.200 --> 00:12:15.200]  聖經提到七把火炬就是神的七靈
[00:12:15.200 --> 00:12:16.200]  七把火炬
[00:12:16.200 --> 00:12:18.200]  聖經提到是不斷燃燒中
[00:12:18.200 --> 00:12:21.200]  燃燒是指持續的狀況
[00:12:21.200 --> 00:12:24.200]  是指神的聖靈
[00:12:24.200 --> 00:12:26.200]  神的靈是完全的靈
[00:12:26.200 --> 00:12:28.200]  是聖潔的靈
[00:12:28.200 --> 00:12:31.200]  是滿有能力的靈
[00:12:31.200 --> 00:12:35.200]  而聖靈在其中不斷燃燒著
[00:12:35.200 --> 00:12:40.200]  亦都表達神的靈是燃燒一切的污穢
[00:12:40.200 --> 00:12:43.200]  因為是聖潔的靈
[00:12:43.200 --> 00:12:46.200]  惡人不可以接近
[00:12:46.200 --> 00:12:50.200]  同樣提到神的超然位置
[00:12:50.200 --> 00:12:54.200]  人不可以隨便輕率地去見神
[00:12:54.200 --> 00:12:56.200]  然後第三聖經再提到
[00:12:56.200 --> 00:12:59.200]  寶座前猶如玻璃海
[00:12:59.200 --> 00:13:02.200]  就像水晶一樣
[00:13:02.200 --> 00:13:05.200]  你發覺這個所說的玻璃海
[00:13:05.200 --> 00:13:07.200]  聖經有些時候描述到
[00:13:07.200 --> 00:13:11.200]  在人和神之間有玻璃海
[00:13:11.200 --> 00:13:14.200]  或者說這位上帝
[00:13:14.200 --> 00:13:17.200]  他在一個榮耀的地方
[00:13:17.200 --> 00:13:19.200]  是人不能近的地方
[00:13:19.200 --> 00:13:22.200]  但聖經特別提到這個玻璃海
[00:13:22.200 --> 00:13:25.200]  好像水晶很潔淨光明
[00:13:25.200 --> 00:13:29.200]  亦都反照出神那種榮耀
[00:13:29.200 --> 00:13:31.200]  當我們再讀到啟示錄的時候
[00:13:31.200 --> 00:13:34.200]  有些時候都有提到玻璃海
[00:13:34.200 --> 00:13:36.200]  我們看看聖經的啟示錄
[00:13:36.200 --> 00:13:37.200]  大家看到嗎?
[00:13:37.200 --> 00:13:39.200]  比較細的字粒
[00:13:39.200 --> 00:13:46.200]  在第十五章其中的第二節第四節
[00:13:46.200 --> 00:13:47.200]  怎樣說呢?
[00:13:47.200 --> 00:13:51.200]  「我看見的好在是一個玻璃海
[00:13:51.200 --> 00:13:52.200]  參雜著火
[00:13:52.200 --> 00:13:56.200]  又看見那些勝過那獸和他的象
[00:13:56.200 --> 00:13:58.200]  並名字的數字的人
[00:13:58.200 --> 00:14:03.200]  站在玻璃海上拿著神的琴」
[00:14:03.200 --> 00:14:06.200]  聖經提到一個玻璃海
[00:14:06.200 --> 00:14:08.200]  參雜著火
[00:14:08.200 --> 00:14:09.200]  你可以想像
[00:14:09.200 --> 00:14:13.200]  玻璃已經是不斷互相反照那種光彩
[00:14:13.200 --> 00:14:17.200]  再加上火在其中燒的時候
[00:14:17.200 --> 00:14:20.200]  所引發那種光耀
[00:14:20.200 --> 00:14:23.200]  你可以想像是極其大
[00:14:23.200 --> 00:14:27.200]  但聖經特別清楚講述一件事情
[00:14:27.200 --> 00:14:31.200]  有哪些人站在玻璃海上?
[00:14:31.200 --> 00:14:34.200]  竟然是你和我
[00:14:34.200 --> 00:14:37.200]  竟然是那些夢神的救贖
[00:14:37.200 --> 00:14:39.200]  勝過惡勢力
[00:14:39.200 --> 00:14:41.200]  勝過惡獸的人
[00:14:41.200 --> 00:14:44.200]  他們站在神的玻璃海上
[00:14:44.200 --> 00:14:48.200]  拿著神的琴嘗試過
[00:14:48.200 --> 00:14:50.200]  聖經描述
[00:14:50.200 --> 00:14:51.200]  沒錯
[00:14:51.200 --> 00:14:53.200]  玻璃海好像人不能接近
[00:14:53.200 --> 00:14:54.200]  但屬神的人
[00:14:54.200 --> 00:14:56.200]  夢神的拯救
[00:14:56.200 --> 00:14:58.200]  我們站在玻璃海中
[00:14:58.200 --> 00:15:03.200]  得勝的聖徒在其中歌頌讚美上帝
[00:15:03.200 --> 00:15:09.200]  去頌讚一位聖潔又公義的上帝
[00:15:09.200 --> 00:15:12.200]  聖經因此去到後面第四節的時候
[00:15:12.200 --> 00:15:14.200]  最後那幾行講到
[00:15:14.200 --> 00:15:17.200]  主啊誰敢不敬畏你
[00:15:17.200 --> 00:15:19.200]  不頌讚你的名呢?
[00:15:19.200 --> 00:15:23.200]  因為誰惟有你是聖潔的萬民
[00:15:23.200 --> 00:15:26.200]  都要前來在你面前敬拜
[00:15:26.200 --> 00:15:31.200]  因為你公義的作為已經彰顯了
[00:15:31.200 --> 00:15:35.200]  神臨在彰顯他的作為
[00:15:35.200 --> 00:15:38.200]  大家知道現在是章林節的時間
[00:15:38.200 --> 00:15:41.200]  耶穌基督臨在我們中間
[00:15:41.200 --> 00:15:45.200]  這位上帝也藉著耶穌基督臨在我們當中
[00:15:45.200 --> 00:15:50.200]  彰顯祂的慈愛、祂的公義、祂的聖潔
[00:15:50.200 --> 00:15:53.200]  誰敢不敬畏他
[00:15:53.200 --> 00:15:57.200]  當聖經描述到補助的各種情況的時候
[00:15:57.200 --> 00:16:01.200]  你會幫自己更多去體會
[00:16:01.200 --> 00:16:04.200]  這位至尊榮的上帝
[00:16:04.200 --> 00:16:06.200]  天地獨一的主
[00:16:06.200 --> 00:16:10.200]  祂竟然臨在我們當中
[00:16:10.200 --> 00:16:13.200]  我們豈不是要敬畏祂
[00:16:13.200 --> 00:16:16.200]  要讚美祂、要感謝祂
[00:16:16.200 --> 00:16:19.200]  很多時候我自己讀聖經的時候
[00:16:19.200 --> 00:16:21.200]  常常想起一節的經文
[00:16:21.200 --> 00:16:24.200]  講述到我們何等蒙恩
[00:16:24.200 --> 00:16:27.200]  竟然能夠稱為神的兒女
[00:16:27.200 --> 00:16:30.200]  如《行人》一書第三章裏面的經文這樣說
[00:16:30.200 --> 00:16:33.200]  大家就跟我再讀出這節聖經
[00:16:33.200 --> 00:16:38.200]  你們看父賜給我們的是怎樣的愛
[00:16:38.200 --> 00:16:41.200]  讓我們得稱為神的兒女
[00:16:41.200 --> 00:16:45.200]  我們也確實是祂的兒女
[00:16:45.200 --> 00:16:49.200]  聖經講到我們何等蒙恩
[00:16:49.200 --> 00:16:52.200]  能夠被稱為神的兒女
[00:16:52.200 --> 00:16:54.200]  但這次會不會因為你信主內
[00:16:54.200 --> 00:17:00.200]  所以你會輕率了一個這麼重要的因典
[00:17:00.200 --> 00:17:03.200]  一個面對神的審判
[00:17:03.200 --> 00:17:11.200]  面對將來永遠審判的就坐情況的人
[00:17:11.200 --> 00:17:15.200]  竟然今天蒙救贖得稱為神的兒女
[00:17:15.200 --> 00:17:18.200]  是何等大的因典
[00:17:18.200 --> 00:17:20.200]  當聖經講完這句話之後
[00:17:20.200 --> 00:17:21.200]  在接著的經文
[00:17:21.200 --> 00:17:24.200]  《行人》一書三章二三節的時候
[00:17:24.200 --> 00:17:26.200]  就跟著說
[00:17:26.200 --> 00:17:27.200]  你留心聽
[00:17:27.200 --> 00:17:29.200]  親愛的弟兄們
[00:17:29.200 --> 00:17:31.200]  我們現在是神的兒女
[00:17:31.200 --> 00:17:33.200]  我們將來怎樣
[00:17:33.200 --> 00:17:35.200]  還沒有顯明出來
[00:17:35.200 --> 00:17:37.200]  暫時我們還未好知道
[00:17:37.200 --> 00:17:39.200]  但我們知道的
[00:17:39.200 --> 00:17:41.200]  祂顯現的時候
[00:17:41.200 --> 00:17:44.200]  我們將要像祂
[00:17:44.200 --> 00:17:50.200]  你會成為像神的榮耀的一種生命
[00:17:50.200 --> 00:17:56.200]  因為我們要看見祂實在是怎樣的
[00:17:56.200 --> 00:18:00.200]  我們將要按照神的實況
[00:18:00.200 --> 00:18:04.200]  看到祂的真相
[00:18:04.200 --> 00:18:06.200]  有限的人
[00:18:06.200 --> 00:18:08.200]  被塵土所造的人
[00:18:08.200 --> 00:18:10.200]  能夠見到神
[00:18:10.200 --> 00:18:13.200]  而且能夠像祂
[00:18:13.200 --> 00:18:14.200]  因此聖經接著說
[00:18:14.200 --> 00:18:17.200]  凡對他有這樣盼望的人
[00:18:17.200 --> 00:18:18.200]  就潔淨自己
[00:18:18.200 --> 00:18:21.200]  像他那樣潔淨
[00:18:21.200 --> 00:18:25.200]  如果你真的相信你有這個盼望
[00:18:25.200 --> 00:18:27.200]  你今天不會
[00:18:27.200 --> 00:18:31.200]  有一種危險會犯罪
[00:18:31.200 --> 00:18:32.200]  因為你知道
[00:18:32.200 --> 00:18:34.200]  神既然將這個盼望給你
[00:18:34.200 --> 00:18:38.200]  你就預備自己進入這種盼望裏面
[00:18:38.200 --> 00:18:41.200]  你心裏面有一種很大的動力
[00:18:41.200 --> 00:18:45.200]  我要去過聖潔的生活
[00:18:45.200 --> 00:18:47.200]  因為神恩代我
[00:18:47.200 --> 00:18:49.200]  為我預備將來
[00:18:49.200 --> 00:18:53.200]  聖潔的白袍要蓋在我身上
[00:18:53.200 --> 00:18:54.200]  各位靈智朋友
[00:18:54.200 --> 00:18:55.200]  當我們讀這段經文的時候
[00:18:55.200 --> 00:18:57.200]  你會發覺聖經在描述這位上帝
[00:18:57.200 --> 00:18:59.200]  永恆的上帝
[00:18:59.200 --> 00:19:02.200]  祂在天上的寶座掌管萬人
[00:19:02.200 --> 00:19:05.200]  然後將祂的救贖賜下
[00:19:05.200 --> 00:19:08.200]  讓我們能夠站在玻璃海上
[00:19:08.200 --> 00:19:11.200]  你和我在其中更加知道去敬拜
[00:19:11.200 --> 00:19:16.200]  去讚美這位賜恩給我們的主
[00:19:16.200 --> 00:19:17.200]  我們再看
[00:19:17.200 --> 00:19:19.200]  在下面的經文裏面
[00:19:19.200 --> 00:19:22.200]  我們再看到一個情況
[00:19:22.200 --> 00:19:26.200]  就看到四個活物出現
[00:19:26.200 --> 00:19:27.200]  在這個過程裏面
[00:19:27.200 --> 00:19:30.200]  聖經就提到這四個活物
[00:19:30.200 --> 00:19:32.200]  當你讀後面的經文的時候
[00:19:32.200 --> 00:19:33.200]  你會知道四個活物
[00:19:33.200 --> 00:19:38.200]  是在天上最高位的天使
[00:19:38.200 --> 00:19:44.200]  他們是天上神所創造的天上的靈體
[00:19:44.200 --> 00:19:48.200]  但是這些高位的天使
[00:19:48.200 --> 00:19:52.200]  仍然是俯伏敬拜上帝
[00:19:52.200 --> 00:19:56.200]  連滿有能力的高位的天使
[00:19:56.200 --> 00:19:58.200]  仍然是敬拜上帝
[00:19:58.200 --> 00:20:00.200]  何況我們呢
[00:20:00.200 --> 00:20:02.200]  所以描述這四位的活物
[00:20:02.200 --> 00:20:04.200]  他們滿身布滿顏徵
[00:20:04.200 --> 00:20:07.200]  表達他們那種充滿智慧
[00:20:07.200 --> 00:20:11.200]  充滿洞悉智慧的能力
[00:20:11.200 --> 00:20:14.200]  也都描述到他們每個有六個翅膀
[00:20:14.200 --> 00:20:16.200]  下面的經文有講述到
[00:20:16.200 --> 00:20:19.200]  表達他們那種無窮的活力
[00:20:19.200 --> 00:20:24.200]  能夠有效地執行上帝吩咐他們各種的工作
[00:20:24.200 --> 00:20:26.200]  但是聖經特別提到這四個活物
[00:20:26.200 --> 00:20:30.200]  好像有四種生物的模樣
[00:20:30.200 --> 00:20:32.200]  當你這樣看的時候
[00:20:32.200 --> 00:20:34.200]  當然有很多不同的理解
[00:20:34.200 --> 00:20:36.200]  但是我相信聖經裏面所講述的
[00:20:36.200 --> 00:20:37.200]  這四個活物
[00:20:37.200 --> 00:20:40.200]  亦都好像是四種在地上的
[00:20:40.200 --> 00:20:42.200]  或者說四類地上的生物
[00:20:42.200 --> 00:20:47.200]  但是他們在這四類的生物當中是為首的
[00:20:47.200 --> 00:20:52.200]  是最偉大最重要的類別中間的生物
[00:20:52.200 --> 00:20:56.200]  獅子是一切地上的走獸為首
[00:20:56.200 --> 00:21:02.200]  牛獨是一切家畜當中為首的
