
[00:00:00.000 --> 00:00:03.480]  現在我和大家按照過去兩個月
[00:02:06.680 --> 00:02:09.680]  可能你沒有特別留意到
[00:02:09.680 --> 00:02:10.680]  現在我告訴你
[00:02:10.680 --> 00:02:12.680]  這段聖經你發覺那個mood
[00:02:12.680 --> 00:02:17.680]  就是那個感覺和那個氣氛是很不一樣的
[00:02:17.680 --> 00:02:19.680]  最初十八節到二十二節
[00:02:19.680 --> 00:02:21.680]  剛才我們讀的時候
[00:02:21.680 --> 00:02:24.680]  是充滿了很多的悲情
[00:02:24.680 --> 00:02:29.680]  甚至好像很消極
[00:02:29.680 --> 00:02:34.680]  你看看在十九到二十二節
[00:02:34.680 --> 00:02:36.680]  用一些字眼我列了出來
[00:02:36.680 --> 00:02:38.680]  苦楚
[00:02:38.680 --> 00:02:40.680]  伏在虛空之下
[00:02:40.680 --> 00:02:42.680]  敗壞的核祭
[00:02:42.680 --> 00:02:46.680]  我們大家一起來的辛淫和痛苦
[00:02:46.680 --> 00:02:48.680]  心裡面嘆息
[00:02:48.680 --> 00:02:52.680]  這些形容是一種很悲情的情況
[00:02:52.680 --> 00:02:54.680]  這種悲情的情況
[00:02:54.680 --> 00:02:56.680]  是好像我們走不掉的
[00:02:56.680 --> 00:03:00.680]  這個是我們聖經裡面一開始的時候
[00:03:00.680 --> 00:03:02.680]  這四節給我們看見的
[00:03:02.680 --> 00:03:04.680]  但是很奇怪的呢
[00:03:04.680 --> 00:03:06.680]  或者很奇妙的呢
[00:03:06.680 --> 00:03:08.680]  到最後剛才我們在讀的時候
[00:03:08.680 --> 00:03:10.680]  就愈來愈興奮
[00:03:10.680 --> 00:03:13.680]  是一種很勝利的頌歌
[00:03:13.680 --> 00:03:16.680]  沒有東西可以叫我們和基督愛隔絕
[00:03:16.680 --> 00:03:18.680]  難道患難、飢餓、赤身、露體
[00:03:18.680 --> 00:03:21.680]  天上地下沒有東西可以和我們和基督隔絕
[00:03:21.680 --> 00:03:23.680]  我們不會再怕神
[00:03:23.680 --> 00:03:25.680]  既然愛我們到了那個地步
[00:03:25.680 --> 00:03:26.680]  連兒子也給了我們
[00:03:26.680 --> 00:03:27.680]  連命也給了我們的時候
[00:03:27.680 --> 00:03:29.680]  我們還有什麼可以怕呢
[00:03:29.680 --> 00:03:31.680]  於是我們得勝有餘
[00:03:31.680 --> 00:03:35.680]  這個就是我們讀到最後結束的時候
[00:03:35.680 --> 00:03:38.680]  不能叫我們與上帝的愛隔絕
[00:03:38.680 --> 00:03:40.680]  這個愛在我們主耶穌基督裡面
[00:03:40.680 --> 00:03:42.680]  這個就好像唱歌
[00:03:42.680 --> 00:03:44.680]  唱Hallelujah的Crescendo
[00:03:44.680 --> 00:03:46.680]  一路唱得越大聲
[00:03:46.680 --> 00:03:49.680]  到最後爆炸性的結束
[00:03:49.680 --> 00:03:52.680]  豈似是很悲情的
[00:03:52.680 --> 00:03:54.680]  很沉重的
[00:03:54.680 --> 00:03:59.680]  又新淫、又虛空、又嘆息、又苦楚
[00:03:59.680 --> 00:04:06.680]  如何可以轉化成為一種勝利的宣告
[00:04:06.680 --> 00:04:13.680]  這個就是聖靈在當中最重要的一個轉化的力量
[00:04:13.680 --> 00:04:17.680]  就是中間剛才我說的兩段這麼不同的現實的悲情
[00:04:17.680 --> 00:04:21.680]  變成一個充滿了盼望的樂歌
[00:04:21.680 --> 00:04:24.680]  中間有三節聖經
[00:04:24.680 --> 00:04:26.680]  就說到聖靈了
[00:04:26.680 --> 00:04:31.680]  轉類點就是23、24、25節
[00:04:31.680 --> 00:04:33.680]  等下我們看看他如何轉
[00:04:33.680 --> 00:04:38.680]  我們希望今天下午我們同樣得到聖經裡面
[00:04:38.680 --> 00:04:40.680]  告訴我們一個很重要的真理
[00:04:40.680 --> 00:04:44.680]  就是聖靈賜給我們的盼望
[00:04:44.680 --> 00:04:46.680]  首先說現實的悲情
[00:04:46.680 --> 00:04:49.680]  現實的悲情,聖經其實真的很好
[00:04:49.680 --> 00:04:51.680]  神的話是很真實的
[00:04:51.680 --> 00:04:53.680]  他也不會跟我們客氣
[00:04:53.680 --> 00:04:58.680]  他告訴我們這個世界是充滿了現實的悲情
[00:04:58.680 --> 00:05:01.680]  這是世界一個必然的現象
[00:05:01.680 --> 00:05:07.680]  你不要以為基督教是在說一些悲觀
[00:05:07.680 --> 00:05:10.680]  基督教不是在說悲觀,只是在說現實
[00:05:10.680 --> 00:05:14.680]  用英文來說不是pessimistic,是realistic
[00:05:14.680 --> 00:05:19.680]  這個世界其實是一個必然的趨勢的悲情
[00:05:19.680 --> 00:05:21.680]  這裡我們列出了不同的情況
[00:05:21.680 --> 00:05:23.680]  其實你和我都知道
[00:05:23.680 --> 00:05:27.680]  如果我們從比較科學的角度來說
[00:05:27.680 --> 00:05:31.680]  我們說這個世界是從一個有秩序
[00:05:31.680 --> 00:05:35.680]  自然會產生成為沒有秩序的一個必然的過程
[00:05:35.680 --> 00:05:37.680]  如果你是讀物理學的
[00:05:37.680 --> 00:05:40.680]  我也算是讀了幾年物理學,六年物理學
[00:05:40.680 --> 00:05:43.680]  你們知道有一個叫做第二定律
[00:05:43.680 --> 00:05:45.680]  就是熱力學的第二定律
[00:05:45.680 --> 00:05:47.680]  Second law of Thermodynamics
[00:05:47.680 --> 00:05:51.680]  其實不是很深奧,只是很簡單
[00:05:51.680 --> 00:05:54.680]  如果用一個比較具體的情況來說
[00:05:54.680 --> 00:05:58.680]  這個世界其實是由有秩序變成沒有秩序
[00:05:58.680 --> 00:06:01.680]  它不會自然由沒有秩序變成有秩序
[00:06:01.680 --> 00:06:04.680]  就是說你拿著一個杯子,什麼都不用做
[00:06:04.680 --> 00:06:06.680]  玻璃杯,放手就可以
[00:06:06.680 --> 00:06:10.680]  它就已經掉到地上,破碎了
[00:06:10.680 --> 00:06:14.680]  一個很漂亮的杯子可以變成碎片
[00:06:14.680 --> 00:06:16.680]  沒有秩序的碎片
[00:06:16.680 --> 00:06:20.680]  如果你要把影片拍下來
[00:06:20.680 --> 00:06:22.680]  拍的時候看到一個很漂亮的杯子
[00:06:22.680 --> 00:06:24.680]  就變成砰,炸,散開
[00:06:24.680 --> 00:06:26.680]  那你可以reverse play(反轉)
[00:06:26.680 --> 00:06:28.680]  可以倒轉,play(反轉)
[00:06:28.680 --> 00:06:33.680]  看到地上一堆碎片,這樣升上來
[00:06:33.680 --> 00:06:35.680]  在手裡面很漂亮
[00:06:35.680 --> 00:06:37.680]  科學家告訴我們
[00:06:37.680 --> 00:06:39.680]  這個reverse play(反轉)
[00:06:39.680 --> 00:06:43.680]  在現實世界裡面是永遠不會發生的
[00:06:43.680 --> 00:06:45.680]  你要它發生都可以
[00:06:45.680 --> 00:06:47.680]  一堆碎片,玻璃碎
[00:06:47.680 --> 00:06:49.680]  成為一個很漂亮的杯子在手裡面都可以
[00:06:49.680 --> 00:06:55.680]  不過要加很多外來的能量和方式和工作
[00:06:55.680 --> 00:06:56.680]  努力
[00:06:56.680 --> 00:06:58.680]  譬如你用現實的來說
[00:06:58.680 --> 00:07:01.680]  你要掃掉它,掃掉它
[00:07:01.680 --> 00:07:02.680]  那又怎樣?
[00:07:02.680 --> 00:07:05.680]  溶掉它,要加熱,溶掉它
[00:07:05.680 --> 00:07:07.680]  要倒模,要弄個模
[00:07:07.680 --> 00:07:10.680]  然後由地上推上你的手
[00:07:10.680 --> 00:07:11.680]  你明白嗎?
[00:07:11.680 --> 00:07:13.680]  這個是要加很多東西
[00:07:13.680 --> 00:07:14.680]  再舉一個簡單的例子
[00:07:14.680 --> 00:07:16.680]  你放一個蘋果在這裡
[00:07:16.680 --> 00:07:20.680]  有紅有香的蘋果在這裡
[00:07:20.680 --> 00:07:22.680]  你不用理它,你不用弄它
[00:07:22.680 --> 00:07:23.680]  就這樣放在這裡
[00:07:23.680 --> 00:07:25.680]  你一個月之後回來
[00:07:25.680 --> 00:07:26.680]  就變成一坨泥
[00:07:26.680 --> 00:07:28.680]  又臭又骯髒又生蟲
[00:07:28.680 --> 00:07:32.680]  這個又香又漂亮的蘋果
[00:07:32.680 --> 00:07:34.680]  它在一個自然的過程當中
[00:07:34.680 --> 00:07:38.680]  會變成一個混亂沒有秩序的過程
[00:07:38.680 --> 00:07:39.680]  同樣的
[00:07:39.680 --> 00:07:41.680]  如果你五個小時放一張
[00:07:41.680 --> 00:07:42.680]  五個小時放一張
[00:07:42.680 --> 00:07:44.680]  就將整個一個月的過程
[00:07:44.680 --> 00:07:46.680]  很快地縮小
[00:07:46.680 --> 00:07:48.680]  你也看過這樣的紀錄片
[00:07:48.680 --> 00:07:50.680]  很快地剪影
[00:07:50.680 --> 00:07:52.680]  於是你會看到一個很漂亮的蘋果
[00:07:52.680 --> 00:07:54.680]  啪
[00:07:54.680 --> 00:07:57.680]  你可以反過來拍
[00:07:57.680 --> 00:07:59.680]  將它倒過來的時候
[00:07:59.680 --> 00:08:00.680]  一坨泥
[00:08:00.680 --> 00:08:02.680]  慢慢變回一個很漂亮的蘋果
[00:08:02.680 --> 00:08:03.680]  同樣的,科學家告訴你
[00:08:03.680 --> 00:08:05.680]  這個現實的世界
[00:08:05.680 --> 00:08:07.680]  現實的世界是不會發生的
[00:08:07.680 --> 00:08:09.680]  倒過來
[00:08:09.680 --> 00:08:11.680]  只是前面那裡
[00:08:11.680 --> 00:08:13.680]  它發生也一樣
[00:08:13.680 --> 00:08:14.680]  要下很多功夫
[00:08:14.680 --> 00:08:15.680]  怎樣呢?
[00:08:15.680 --> 00:08:18.680]  你將蘋果保持溫度
[00:08:18.680 --> 00:08:20.680]  濕度
[00:08:20.680 --> 00:08:23.680]  大概可以熬多兩個月左右
[00:08:23.680 --> 00:08:25.680]  但是它最後也會壞掉
[00:08:25.680 --> 00:08:27.680]  其實這個世界
[00:08:27.680 --> 00:08:30.680]  你和我都知道這個事實
[00:08:30.680 --> 00:08:32.680]  是會壞的
[00:08:32.680 --> 00:08:34.680]  人是會老的
[00:08:34.680 --> 00:08:36.680]  你明白嗎?
[00:08:36.680 --> 00:08:38.680]  我現在62歲了
[00:08:38.680 --> 00:08:40.680]  我是會生病的
[00:08:40.680 --> 00:08:42.680]  我比較50歲的時候會生病一點
[00:08:42.680 --> 00:08:44.680]  你不承認也不行
[00:08:44.680 --> 00:08:46.680]  你像謝賢一樣
[00:08:46.680 --> 00:08:47.680]  留長頭髮的一條辮子
[00:08:47.680 --> 00:08:48.680]  他也會老的
[00:08:48.680 --> 00:08:49.680]  你明白嗎?
[00:08:49.680 --> 00:08:50.680]  好像胡楓一樣
[00:08:50.680 --> 00:08:52.680]  繼續要跳扭腰舞
[00:08:52.680 --> 00:08:53.680]  他也會老的
[00:08:53.680 --> 00:08:55.680]  我記得我十年前
[00:08:55.680 --> 00:08:57.680]  十一年前左右的時候
[00:08:57.680 --> 00:08:59.680]  大家知道我有兩個女兒
[00:08:59.680 --> 00:09:01.680]  我女兒26歲離開世界
[00:09:01.680 --> 00:09:03.680]  她是嚴重智障的
[00:09:03.680 --> 00:09:06.680]  那時候她還住在宿舍
[00:09:06.680 --> 00:09:08.680]  我記得有一天
[00:09:08.680 --> 00:09:10.680]  我去她家探望她
[00:09:10.680 --> 00:09:12.680]  探望她的時候
[00:09:12.680 --> 00:09:14.680]  大家玩玩
[00:09:14.680 --> 00:09:16.680]  知道她的智力
[00:09:16.680 --> 00:09:18.680]  你說她完全沒有
[00:09:18.680 --> 00:09:20.680]  但她有時候突然說話
[00:09:20.680 --> 00:09:22.680]  你也不知道她在說什麼
[00:09:22.680 --> 00:09:26.680]  因為她的專注力很短
[00:09:26.680 --> 00:09:28.680]  所以她說話沒有頭沒尾
[00:09:28.680 --> 00:09:30.680]  但那天她很有趣
[00:09:30.680 --> 00:09:31.680]  突然她看著我
[00:09:31.680 --> 00:09:34.680]  她說:爸爸,你很老
[00:09:34.680 --> 00:09:36.680]  我說:老什麼?
[00:09:36.680 --> 00:09:38.680]  我只是五十多歲
[00:09:38.680 --> 00:09:40.680]  她說:爸爸,你沒事吧?
[00:09:40.680 --> 00:09:41.680]  我說:不要理她了
[00:09:41.680 --> 00:09:42.680]  她亂說話
[00:09:42.680 --> 00:09:44.680]  她不知道自己在說什麼
[00:09:44.680 --> 00:09:45.680]  突然她看著我
[00:09:45.680 --> 00:09:48.680]  她說:爸爸,你很老
[00:09:48.680 --> 00:09:49.680]  我說:不是吧?
[00:09:49.680 --> 00:09:51.680]  你說什麼?
[00:09:51.680 --> 00:09:53.680]  連續說了幾次
[00:09:53.680 --> 00:09:55.680]  她說:爸爸,你很老
[00:09:55.680 --> 00:09:57.680]  我覺得她很幽默
[00:09:57.680 --> 00:09:58.680]  我說:老什麼?
[00:09:58.680 --> 00:09:59.680]  什麼老?
[00:09:59.680 --> 00:10:00.680]  她說:你很精神
[00:10:00.680 --> 00:10:01.680]  不要說這些
[00:10:01.680 --> 00:10:03.680]  我們玩別的東西
[00:10:04.680 --> 00:10:05.680]  探望完她之後
[00:10:05.680 --> 00:10:09.680]  出去跟工作人員聊天
[00:10:09.680 --> 00:10:11.680]  剛好聊天的時候
[00:10:11.680 --> 00:10:12.680]  她說:今天女兒很有趣
[00:10:12.680 --> 00:10:14.680]  突然說了幾次這句話
[00:10:14.680 --> 00:10:16.680]  她說:爸爸,你很老
[00:10:16.680 --> 00:10:17.680]  我說:我很老嗎?
[00:10:17.680 --> 00:10:19.680]  為什麼突然說了這句話?
[00:10:19.680 --> 00:10:21.680]  那個職員聽完之後
[00:10:21.680 --> 00:10:23.680]  笑得有點不舒服
[00:10:23.680 --> 00:10:25.680]  她說:不是的
[00:10:25.680 --> 00:10:30.680]  她說:我們這幾天教她說了一句新話
[00:10:30.680 --> 00:10:33.680]  有時候她跟別人不知如何相處
[00:10:33.680 --> 00:10:35.680]  於是她教了一句
[00:10:35.680 --> 00:10:38.680]  我和你好老友
[00:10:38.680 --> 00:10:42.680]  她背了這句
[00:10:42.680 --> 00:10:45.680]  結果跟別人見面的時候
[00:10:45.680 --> 00:10:47.680]  我和你好老友
[00:10:47.680 --> 00:10:49.680]  但她的記憶
[00:10:49.680 --> 00:10:51.680]  記得一點點,不記得一點
[00:10:51.680 --> 00:10:53.680]  她變成了
[00:10:53.680 --> 00:10:55.680]  你好老
[00:10:55.680 --> 00:10:56.680]  記得那三個字
[00:10:56.680 --> 00:10:57.680]  我和你好老友
[00:10:57.680 --> 00:10:59.680]  記不住整句
[00:10:59.680 --> 00:11:00.680]  你很老
[00:11:00.680 --> 00:11:02.680]  所以她一直想跟我說
[00:11:02.680 --> 00:11:04.680]  爸爸,我和你好老友
[00:11:04.680 --> 00:11:06.680]  誰知她說了
[00:11:06.680 --> 00:11:08.680]  你好老
[00:11:08.680 --> 00:11:10.680]  搞出了這樣的經文
[00:11:10.680 --> 00:11:12.680]  我老嗎?
[00:11:12.680 --> 00:11:14.680]  你喜歡不喜歡也好
[00:11:14.680 --> 00:11:16.680]  人是會老的
[00:11:16.680 --> 00:11:21.680]  這是一個現實的悲情
[00:11:21.680 --> 00:11:23.680]  你看看這段聖經
[00:11:23.680 --> 00:11:25.680]  如果你心水清
[00:11:25.680 --> 00:11:27.680]  你看到這四節聖經裡
[00:11:27.680 --> 00:11:29.680]  同樣重複出現一個字
[00:11:29.680 --> 00:11:31.680]  是什麼字呢?
[00:11:31.680 --> 00:11:33.680]  受造之物
[00:11:33.680 --> 00:11:34.680]  你看看
[00:11:34.680 --> 00:11:35.680]  四節裡面
[00:11:35.680 --> 00:11:36.680]  每一節都有的
[00:11:36.680 --> 00:11:38.680]  十九節
[00:11:38.680 --> 00:11:39.680]  二十節
[00:11:39.680 --> 00:11:40.680]  二十一節
[00:11:40.680 --> 00:11:41.680]  二十二節
[00:11:41.680 --> 00:11:42.680]  四節裡面都有受造之物
[00:11:42.680 --> 00:11:45.680]  因為你和我都是受造之物
[00:11:45.680 --> 00:11:47.680]  我們這個世界
[00:11:47.680 --> 00:11:48.680]  我們是被造
[00:11:48.680 --> 00:11:49.680]  我們不是神自己
[00:11:49.680 --> 00:11:51.680]  所以我們的東西是會壞的
[00:11:51.680 --> 00:11:53.680]  我們的身體是會越來越毀壞的
[00:11:53.680 --> 00:11:56.680]  你今天不病,明天也會病的
[00:11:56.680 --> 00:11:57.680]  你隨著你的身體裡面
[00:11:57.680 --> 00:12:00.680]  無論你多不接受這個事實也好
[00:12:00.680 --> 00:12:04.680]  你的身體的機能都會退化的
[00:12:04.680 --> 00:12:07.680]  人走在一起的時候
[00:12:07.680 --> 00:12:08.680]  大家不同意見
[00:12:08.680 --> 00:12:10.680]  都有衝突的
[00:12:10.680 --> 00:12:13.680]  一個家庭無論多努力
[00:12:13.680 --> 00:12:14.680]  多和睦也好
[00:12:14.680 --> 00:12:17.680]  都有他自己難念的經
[00:12:17.680 --> 00:12:19.680]  當這些發生的時候
[00:12:19.680 --> 00:12:20.680]  我們不是悲觀
[00:12:20.680 --> 00:12:21.680]  而是聖經告訴我們
[00:12:21.680 --> 00:12:23.680]  受造之物
[00:12:23.680 --> 00:12:25.680]  這個世界就是這樣
[00:12:25.680 --> 00:12:27.680]  那裡列出有兩個人物
[00:12:27.680 --> 00:12:29.680]  我也不詳細再解釋
[00:12:29.680 --> 00:12:31.680]  一個德國的社會學家
[00:12:31.680 --> 00:12:33.680]  在八十年代叫做Urich Becker
[00:12:33.680 --> 00:12:36.680]  他已經寫了一本書叫做Risk Society
[00:12:36.680 --> 00:12:37.680]  即是風險社會
[00:12:37.680 --> 00:12:39.680]  當時他寫這本書的時候
[00:12:39.680 --> 00:12:40.680]  大家都不贊成他
[00:12:40.680 --> 00:12:42.680]  他當時又用了一個
[00:12:42.680 --> 00:12:46.680]  叫做Chaos Theory
[00:12:46.680 --> 00:12:48.680]  一種混沌理論
[00:12:48.680 --> 00:12:50.680]  一個叫做Butterfly Effect
[00:12:50.680 --> 00:12:52.680]  所謂的蝴蝶效應
[00:12:52.680 --> 00:12:53.680]  他說如果這個世界
[00:12:53.680 --> 00:12:54.680]  所有的事情
[00:12:54.680 --> 00:12:56.680]  所有的東西連起來的時候
[00:12:56.680 --> 00:12:58.680]  從這個角度
[00:12:58.680 --> 00:13:01.680]  一隻蝴蝶在歐洲撲翼
[00:13:01.680 --> 00:13:03.680]  就會產生南美洲的風暴
[00:13:03.680 --> 00:13:04.680]  那些人說
[00:13:04.680 --> 00:13:06.680]  嘻! 誇張
[00:13:06.680 --> 00:13:07.680]  但到了今天
[00:13:07.680 --> 00:13:09.680]  你發覺已經是了
[00:13:09.680 --> 00:13:11.680]  我和大家可能都曾經提過這些例子
[00:13:11.680 --> 00:13:13.680]  今天呢
[00:13:13.680 --> 00:13:14.680]  為什麼呢
[00:13:14.680 --> 00:13:15.680]  到了九十年代
[00:13:15.680 --> 00:13:16.680]  大家最高興的時間
[00:13:16.680 --> 00:13:17.680]  因為九十年代
[00:13:17.680 --> 00:13:19.680]  是整個世界的全球化
[00:13:19.680 --> 00:13:20.680]  一個很大的突破
[00:13:20.680 --> 00:13:22.680]  我們有互聯網的出現
[00:13:22.680 --> 00:13:23.680]  其實不是很久
[00:13:23.680 --> 00:13:25.680]  我們只不過是二十年左右
[00:13:25.680 --> 00:13:27.680]  九十年代之前
[00:13:27.680 --> 00:13:28.680]  都沒有互聯網的
[00:13:28.680 --> 00:13:29.680]  一有互聯網
[00:13:29.680 --> 00:13:30.680]  突然間
[00:13:30.680 --> 00:13:32.680]  我們全世界都連起來了
[00:13:32.680 --> 00:13:33.680]  最初就很開心
[00:13:33.680 --> 00:13:35.680]  經濟連起來
[00:13:35.680 --> 00:13:39.680]  所以就有24小時可以開工
[00:13:39.680 --> 00:13:41.680]  因為我們這裡收工的時候
[00:13:41.680 --> 00:13:42.680]  快要收工的時候
[00:13:42.680 --> 00:13:44.680]  倫敦那裡就開始上班
[00:13:44.680 --> 00:13:45.680]  上完班之後
[00:13:45.680 --> 00:13:46.680]  就去紐約上班
[00:13:46.680 --> 00:13:47.680]  那些人
[00:13:47.680 --> 00:13:48.680]  紐約上的時候
[00:13:48.680 --> 00:13:50.680]  剛剛收市的時候
[00:13:50.680 --> 00:13:52.680]  我們這裡又開始上市了
[00:13:52.680 --> 00:13:54.680]  所以24小時
[00:13:54.680 --> 00:13:55.680]  全世界很厲害
[00:13:55.680 --> 00:13:56.680]  但是
[00:13:56.680 --> 00:13:58.680]  那個社會學家說
[00:13:58.680 --> 00:14:01.680]  這個全球化帶來很大的
[00:14:01.680 --> 00:14:02.680]  將來如果有
[00:14:02.680 --> 00:14:03.680]  當時他還沒有
[00:14:03.680 --> 00:14:05.680]  將來如果全球化的時候
[00:14:05.680 --> 00:14:06.680]  會帶來很大的突破
[00:14:06.680 --> 00:14:08.680]  但是帶來很多的災難
[00:14:08.680 --> 00:14:11.680]  當時的人就不停地罵他
[00:14:11.680 --> 00:14:12.680]  災什麼難
[00:14:12.680 --> 00:14:13.680]  不知道多好
[00:14:13.680 --> 00:14:14.680]  現在我們開始看到了
[00:14:14.680 --> 00:14:15.680]  今天和我所
[00:14:15.680 --> 00:14:18.680]  這個世界是互相連累的世界
[00:14:18.680 --> 00:14:19.680]  連起來
[00:14:19.680 --> 00:14:20.680]  走不掉的了
[00:14:20.680 --> 00:14:21.680]  有什麼傳染病
[00:14:21.680 --> 00:14:23.680]  以前我們都不用想
[00:14:23.680 --> 00:14:25.680]  中東的駱駝
[00:14:25.680 --> 00:14:26.680]  關我們什麼事
[00:14:26.680 --> 00:14:27.680]  駱駝
[00:14:27.680 --> 00:14:29.680]  看戲才看的
[00:14:29.680 --> 00:14:32.680]  現在香港都要說
[00:14:32.680 --> 00:14:35.680]  我們千萬不要坐中東的駱駝
[00:14:35.680 --> 00:14:37.680]  因為那些病菌
[00:14:37.680 --> 00:14:38.680]  你到處去的
[00:14:38.680 --> 00:14:39.680]  你明白嗎
[00:14:39.680 --> 00:14:40.680]  我們不用
[00:14:40.680 --> 00:14:41.680]  沒有雞吃
[00:14:41.680 --> 00:14:42.680]  已經試得夠多了
[00:14:42.680 --> 00:14:44.680]  已經是吧
[00:14:44.680 --> 00:14:46.680]  不知道什麼時候
[00:14:46.680 --> 00:14:47.680]  我們會有一天
[00:14:47.680 --> 00:14:48.680]  我們說我們的寵物
[00:14:48.680 --> 00:14:49.680]  不可以碰
[00:14:49.680 --> 00:14:51.680]  這個就真的是災難
[00:14:51.680 --> 00:14:53.680]  我想對很多的家庭
[00:14:53.680 --> 00:14:54.680]  很多人來說是災難
[00:14:54.680 --> 00:14:56.680]  現在還沒到這個地步
[00:14:56.680 --> 00:14:58.680]  你不要說你嘴巴這麼壞
[00:14:58.680 --> 00:15:00.680]  我不是就坐
[00:15:00.680 --> 00:15:03.680]  這個世界是這樣的
[00:15:03.680 --> 00:15:04.680]  那些菌是這樣的
[00:15:04.680 --> 00:15:05.680]  它是會越來越
[00:15:05.680 --> 00:15:08.680]  那些藥是治不了它
[00:15:08.680 --> 00:15:10.680]  這個全球連起來的時候
[00:15:10.680 --> 00:15:11.680]  人與人之間的鬥爭
[00:15:11.680 --> 00:15:12.680]  是越來越多的
[00:15:12.680 --> 00:15:13.680]  你知不知道
[00:15:13.680 --> 00:15:14.680]  是吧
[00:15:14.680 --> 00:15:17.680]  而且那些爆發的情況下
[00:15:17.680 --> 00:15:19.680]  是一發幫我收拾的
[00:15:19.680 --> 00:15:22.680]  經濟的崩潰
[00:15:22.680 --> 00:15:23.680]  你是想不到
[00:15:23.680 --> 00:15:24.680]  在哪裡開始
[00:15:24.680 --> 00:15:25.680]  會影響你的
[00:15:25.680 --> 00:15:27.680]  我跟大家提過這件事
[00:15:27.680 --> 00:15:29.680]  以往我們會有安全感
[00:15:29.680 --> 00:15:31.680]  因為起碼如果我今晚
[00:15:31.680 --> 00:15:32.680]  我臨睡的時候
[00:15:32.680 --> 00:15:34.680]  我鎖好門鎖好窗
[00:15:34.680 --> 00:15:35.680]  那我都可以睡得安安樂樂
[00:15:35.680 --> 00:15:37.680]  沒有人進來偷東西
[00:15:37.680 --> 00:15:38.680]  現在人家拿你的錢
[00:15:38.680 --> 00:15:40.680]  是不用進你家的
[00:15:40.680 --> 00:15:41.680]  你早上起來的時候
[00:15:41.680 --> 00:15:44.680]  你發覺那隻鼓已經沒了一半
