
[00:00:00.000 --> 00:00:03.640]  今天我們繼續講《約翰福音》的訊息
[00:01:51.880 --> 00:01:56.120]  耶穌在加里里的地方大約有一年多的時間
[00:01:56.120 --> 00:02:00.120]  在這個地方繼續傳道、侍奉
[00:02:00.120 --> 00:02:02.200]  在其他芬書裡
[00:02:02.200 --> 00:02:05.400]  用了很多篇幅去記載這一段時間
[00:02:05.400 --> 00:02:06.800]  耶穌做了什麼
[00:02:06.800 --> 00:02:10.120]  在這裡,在《約翰芬》第七章和第八章
[00:02:10.120 --> 00:02:12.240]  基本上是連在一起的
[00:02:12.240 --> 00:02:14.120]  這兩章是一個單元
[00:02:14.120 --> 00:02:16.440]  這個單元是一個背景
[00:02:16.440 --> 00:02:19.720]  裡面進行,就是鑄盤節
[00:02:19.720 --> 00:02:22.560]  鑄盤節的一些主題
[00:02:22.560 --> 00:02:25.920]  其實在這兩章裡面都有表達出來
[00:02:25.920 --> 00:02:28.680]  水和光這些主題
[00:02:28.680 --> 00:02:33.240]  都在這兩章經文裡有不同的表達
[00:02:33.240 --> 00:02:35.200]  在第七章的第二節說
[00:02:35.200 --> 00:02:38.760]  猶太人的鑄盤節近了
[00:02:38.760 --> 00:02:41.480]  鑄盤節快到了,即將來臨了
[00:02:41.480 --> 00:02:42.600]  在舊約來說
[00:02:42.600 --> 00:02:47.760]  鑄盤節除了去紀念上帝賜給一些以色列人
[00:02:47.760 --> 00:02:50.640]  那些豐收之外
[00:02:50.640 --> 00:02:53.080]  而更重要的一個目的
[00:02:53.080 --> 00:02:57.320]  是去紀念上帝拯救一班以色列人
[00:02:57.320 --> 00:03:00.760]  將他們從圍爐之地
[00:03:00.760 --> 00:03:05.320]  進入上帝的應許地的這個地方裡
[00:03:05.320 --> 00:03:06.640]  這個事蹟
[00:03:06.640 --> 00:03:10.720]  鑄盤節的意義最主要是這樣
[00:03:10.720 --> 00:03:13.920]  這個節期基本上是持續大約七天
[00:03:13.920 --> 00:03:19.440]  在我們的日子裡,就是九月至十月這個期間
[00:03:19.440 --> 00:03:22.800]  在十五號至二十一號進行
[00:03:22.800 --> 00:03:25.160]  第八天,大約在二十二號裡
[00:03:25.160 --> 00:03:27.720]  就有一個特殊的聚會
[00:03:27.720 --> 00:03:30.320]  在猶太人來說
[00:03:30.320 --> 00:03:35.280]  有三個節期都要上去耶路撒冷裡首節
[00:03:35.280 --> 00:03:37.400]  鑄盤節在當時來說
[00:03:37.400 --> 00:03:39.680]  可以說是特別重要的
[00:03:39.680 --> 00:03:42.600]  所以很多人在這個節期裡
[00:03:42.600 --> 00:03:44.120]  就算你住在不同的地方
[00:03:44.120 --> 00:03:47.440]  都會回到耶路撒冷裡去首這個節期
[00:03:47.440 --> 00:03:51.080]  當你不是住在耶路撒冷的地方的時候
[00:03:51.080 --> 00:03:53.120]  去到的時候住在哪裡呢?
[00:03:53.120 --> 00:03:55.080]  他們就會有一些樹枝
[00:03:55.080 --> 00:03:58.120]  然後有一些樹葉遮住,這樣就鑄盤了
[00:03:58.120 --> 00:03:59.640]  就住在一個鑄盤裡
[00:03:59.640 --> 00:04:02.960]  住在耶路撒冷城裡的人又怎樣呢?
[00:04:02.960 --> 00:04:07.040]  他們住的地方就不是我們現在的高樓大廈
[00:04:07.040 --> 00:04:08.080]  一棟棟的房子
[00:04:08.080 --> 00:04:10.280]  這些房子不是尖的,是平的
[00:04:10.280 --> 00:04:14.640]  他們就在屋頂裡搭建一些棚
[00:04:14.640 --> 00:04:16.840]  一些帳幕
[00:04:16.840 --> 00:04:19.760]  不會住在下面,就住在上面
[00:04:19.760 --> 00:04:23.640]  同樣是住在棚中
[00:04:23.640 --> 00:04:28.640]  這個情況就在當時來說
[00:04:28.640 --> 00:04:31.120]  你可以想像在耶路撒冷的地區裡
[00:04:31.120 --> 00:04:32.560]  鑄盤節那天
[00:04:32.560 --> 00:04:35.800]  全城都是搭棚的
[00:04:35.800 --> 00:04:37.360]  個個都住在棚裡
[00:04:37.360 --> 00:04:39.360]  紀念上帝的拯救
[00:04:39.360 --> 00:04:41.400]  而在鑄盤節裡
[00:04:41.400 --> 00:04:45.720]  有一些取水的儀式,或者點燈的儀式
[00:04:45.720 --> 00:04:48.640]  在耶穌這兩章的經文裡
[00:04:48.640 --> 00:04:52.040]  都經常有背景的陳述
[00:04:52.040 --> 00:04:54.880]  然後就在一個大的背景裡
[00:04:54.880 --> 00:04:59.600]  耶穌的弟兄就去跟耶穌說了一番這樣的話
[00:04:59.600 --> 00:05:01.400]  第三第四節那裡說
[00:05:01.400 --> 00:05:03.480]  耶穌的弟兄就對他說
[00:05:03.480 --> 00:05:06.200]  你離開這裡想由大去霸
[00:05:06.200 --> 00:05:09.960]  叫你們的門徒也看見你所行的事
[00:05:09.960 --> 00:05:12.760]  引要揚名聲會有在暗處行的
[00:05:12.760 --> 00:05:14.480]  你如果行這些事
[00:05:14.480 --> 00:05:18.280]  就當將自己顯明給世人看
[00:05:18.280 --> 00:05:20.080]  在這裡耶穌的弟兄就指到
[00:05:20.080 --> 00:05:23.160]  如果大家還記得
[00:05:23.160 --> 00:05:30.320]  瑪利亞和約瑟未曾成親之前
[00:05:30.320 --> 00:05:33.840]  聖靈感恩讓瑪利亞懷孕生了耶穌
[00:05:33.840 --> 00:05:37.920]  然後約瑟娶了瑪利亞
[00:05:37.920 --> 00:05:41.640]  他們就有幾個孩子
[00:05:41.640 --> 00:05:49.560]  所以耶穌是有同父同母的兄弟
[00:05:49.560 --> 00:05:51.840]  現在這些兄弟對耶穌說
[00:05:51.840 --> 00:05:55.600]  你離開這個地方
[00:05:55.600 --> 00:06:00.080]  叫更多的門徒看見你所做的事
[00:06:00.080 --> 00:06:03.800]  這個背景其實在第六章結尾
[00:06:03.800 --> 00:06:05.240]  大家還記得
[00:06:05.240 --> 00:06:07.800]  有很多人其實跟著耶穌
[00:06:07.800 --> 00:06:09.960]  有不同的人有不同的動機
[00:06:09.960 --> 00:06:12.040]  一大群人跟著耶穌
[00:06:12.040 --> 00:06:16.600]  但是當耶穌不滿足他們的需求時
[00:06:16.600 --> 00:06:19.440]  其實很多人都離開了
[00:06:19.440 --> 00:06:25.920]  其實耶穌的弟兄是某程度上的諷刺
[00:06:25.920 --> 00:06:29.240]  用廣東話來說是在壓抑耶穌
[00:06:29.240 --> 00:06:32.520]  如果你想更多的人跟隨你
[00:06:32.520 --> 00:06:34.320]  離開了的人都跟著你
[00:06:34.320 --> 00:06:35.760]  你應該做些什麼呢
[00:06:35.760 --> 00:06:42.160]  就是要在耶路撒冷顯出你自己的能力
[00:06:42.160 --> 00:06:44.160]  因為駐盤節的時候
[00:06:44.160 --> 00:06:49.280]  很多猶太人都會聚集在耶路撒冷的地方
[00:06:49.280 --> 00:06:53.840]  也有很多宗教領袖在這個時候出現
[00:06:53.840 --> 00:06:59.640]  所以如果你要讓你自己出名
[00:06:59.640 --> 00:07:02.240]  這個正正就是一個好的時機
[00:07:02.240 --> 00:07:04.520]  如果你在這裡行一個神蹟
[00:07:04.520 --> 00:07:06.120]  每個人都看到的時候
[00:07:06.120 --> 00:07:10.360]  這樣你的地位未必會提升
[00:07:10.360 --> 00:07:14.000]  耶路撒冷其實是一個很重要的地方
[00:07:14.000 --> 00:07:18.600]  不單是傳統裡面一個宗教的中心
[00:07:18.600 --> 00:07:21.560]  最重要的就是這個地方有聖殿
[00:07:21.560 --> 00:07:24.800]  聖殿就在耶路撒冷這個地方
[00:07:24.800 --> 00:07:30.160]  所以耶穌的弟弟就去勸耶穌
[00:07:30.160 --> 00:07:33.440]  如果你要獲得宗教更大的聲望
[00:07:33.440 --> 00:07:34.760]  你就在那裡
[00:07:34.760 --> 00:07:38.280]  在眾人面前行一個大神蹟
[00:07:38.280 --> 00:07:40.840]  你的地位就會提高
[00:07:40.840 --> 00:07:42.040]  如果不是的話
[00:07:42.040 --> 00:07:46.400]  一些猶太宗教的當權者
[00:07:46.400 --> 00:07:52.080]  只是將你作為一個鄉下小人物
[00:07:52.080 --> 00:07:55.520]  你應該去大城市顯露你自己的能力
[00:07:55.520 --> 00:07:59.840]  在這裡耶穌可以這麼說
[00:07:59.840 --> 00:08:04.520]  耶穌的兄弟期望耶穌用他們的方式
[00:08:04.520 --> 00:08:07.760]  很大的炫耀你自己的能力
[00:08:07.760 --> 00:08:10.880]  但是在這裡可以說
[00:08:10.880 --> 00:08:14.800]  當我們若翰的讀者去看書
[00:08:14.800 --> 00:08:17.040]  我們會發覺
[00:08:17.040 --> 00:08:20.240]  耶穌之前行的一些神蹟
[00:08:20.240 --> 00:08:24.000]  是引來一些人不好的動機
[00:08:24.000 --> 00:08:25.840]  不是說有一個大神蹟出來
[00:08:25.840 --> 00:08:28.200]  人們就會認識耶穌是誰
[00:08:28.200 --> 00:08:29.920]  很認識祂的使命是什麼
[00:08:29.920 --> 00:08:30.880]  不是的
[00:08:30.880 --> 00:08:33.760]  引發其他人不好的動機
[00:08:33.760 --> 00:08:34.560]  那動機是什麼呢?
[00:08:34.560 --> 00:08:36.560]  就是耶穌你有這樣的能力
[00:08:36.560 --> 00:08:38.240]  不如你帶領我們
[00:08:38.240 --> 00:08:41.320]  建立一個強大的軍事團體
[00:08:41.320 --> 00:08:44.920]  讓我們能夠將脫離羅馬人的統治
[00:08:44.920 --> 00:08:47.600]  建立一個強大的國家
[00:08:47.600 --> 00:08:49.680]  有很多人的動機是這樣
[00:08:49.680 --> 00:08:52.680]  也有些人看到耶穌行這個神蹟
[00:08:52.680 --> 00:08:54.600]  所以跟著耶穌
[00:08:54.600 --> 00:08:55.440]  為什麼呢?
[00:08:55.440 --> 00:08:57.840]  因為我不用做事也有飯吃
[00:08:57.840 --> 00:09:00.080]  所以我吃餅吃飽
[00:09:00.080 --> 00:09:03.520]  所以一個神蹟的施行
[00:09:03.520 --> 00:09:06.640]  不是一定能夠引發其他人
[00:09:06.640 --> 00:09:09.440]  一個真正的信心去跟從耶穌
[00:09:09.440 --> 00:09:13.240]  在這裡某個角度去說
[00:09:13.240 --> 00:09:15.400]  耶穌其實一直下來
[00:09:15.400 --> 00:09:18.200]  都沒有按照人的期望
[00:09:18.200 --> 00:09:23.240]  按照其他人的期望的工作方式去工作
[00:09:23.240 --> 00:09:24.520]  沒有的
[00:09:24.520 --> 00:09:27.400]  耶穌最後都不是以人期望的方式
[00:09:27.400 --> 00:09:28.960]  很有大有能力
[00:09:28.960 --> 00:09:32.160]  帶領大家建立一個軍隊
[00:09:32.160 --> 00:09:33.160]  建立一個國家
[00:09:33.160 --> 00:09:33.840]  不是
[00:09:33.840 --> 00:09:38.640]  祂最後是透過最驚人的神蹟
[00:09:38.640 --> 00:09:41.880]  就是被釘在十字架上
[00:09:41.880 --> 00:09:42.960]  受死
[00:09:42.960 --> 00:09:45.720]  接著吸引萬人歸向祂
[00:09:45.720 --> 00:09:48.080]  之後祂成為世人的救主
[00:09:48.080 --> 00:09:52.200]  這就是上帝在耶穌身上所要成就的工作
[00:09:52.200 --> 00:09:54.880]  在第七章的第五節也說了
[00:09:54.880 --> 00:09:58.240]  為什麼耶穌的弟兄會說這些話呢
[00:09:58.240 --> 00:10:01.080]  因為連他的弟兄說者說
[00:10:01.080 --> 00:10:03.920]  是因為不信他
[00:10:03.920 --> 00:10:05.960]  在耶穌復活之前
[00:10:05.960 --> 00:10:07.760]  受死復活之前
[00:10:07.760 --> 00:10:14.240]  其實他的弟弟沒有一個人是跟隨耶穌的
[00:10:14.240 --> 00:10:15.560]  在耶穌復活之後
[00:10:15.560 --> 00:10:18.720]  他至少向一個他的弟弟顯現
[00:10:18.720 --> 00:10:20.880]  就是雅各去顯現過
[00:10:20.880 --> 00:10:24.200]  在這裡耶穌的弟弟的態度
[00:10:24.200 --> 00:10:29.200]  不是不相信耶穌沒有行神蹟的能力
[00:10:29.200 --> 00:10:30.280]  他是相信的
[00:10:30.280 --> 00:10:33.480]  要不是叫耶穌去耶路撒冷行神蹟
[00:10:33.480 --> 00:10:35.360]  其實是沒有意義的
[00:10:35.360 --> 00:10:36.720]  其實他是勸耶穌
[00:10:36.720 --> 00:10:39.360]  耶穌你不要在這麼小的地方行神蹟
[00:10:39.360 --> 00:10:42.760]  你在大的地方行更大的神蹟
[00:10:42.760 --> 00:10:47.160]  那你就會有那個功用
[00:10:47.160 --> 00:10:48.480]  在這個時間
[00:10:48.480 --> 00:10:51.800]  耶穌的弟弟的態度對耶穌
[00:10:51.800 --> 00:10:54.760]  基本上就好像一般的群眾
[00:10:54.760 --> 00:10:56.480]  那些膚淺的態度
[00:10:56.480 --> 00:10:58.760]  耶穌行神蹟我們跟隨吧
[00:10:58.760 --> 00:11:00.960]  其實就不認識耶穌的身份
[00:11:00.960 --> 00:11:05.080]  更加不認識耶穌來到地上的使命
[00:11:05.080 --> 00:11:09.640]  不過他們也不像一些反對耶穌的人
[00:11:09.640 --> 00:11:10.640]  如果大家還記得
[00:11:10.640 --> 00:11:12.640]  有些反對耶穌的人
[00:11:12.640 --> 00:11:14.280]  見到耶穌行神蹟
[00:11:14.280 --> 00:11:15.640]  他們就怎麼說呢
[00:11:15.640 --> 00:11:16.320]  就是說
[00:11:16.320 --> 00:11:19.480]  耶穌你的行神蹟的能力
[00:11:19.480 --> 00:11:22.120]  不是來自上帝,來自誰呢
[00:11:22.120 --> 00:11:23.800]  鬼王別西卜
[00:11:23.800 --> 00:11:25.760]  所以某程度他們
[00:11:25.760 --> 00:11:29.600]  這一群耶穌的弟弟
[00:11:29.600 --> 00:11:33.120]  某程度上不可以說是反對耶穌
[00:11:33.120 --> 00:11:34.160]  敵對耶穌
[00:11:34.160 --> 00:11:35.960]  只不過他們仍然不知道
[00:11:35.960 --> 00:11:41.680]  耶穌究竟來地上去做些什麼事情
[00:11:41.680 --> 00:11:43.120]  還有耶穌的身份
[00:11:43.120 --> 00:11:44.840]  他們也不是很清楚
[00:11:44.840 --> 00:11:47.240]  接著耶穌有回應的
[00:11:47.240 --> 00:11:49.480]  既然他們提出這樣的建議
[00:11:49.480 --> 00:11:51.160]  耶穌的回應是什麼呢
[00:11:51.160 --> 00:11:52.400]  耶穌對他們說
[00:11:52.400 --> 00:11:53.320]  第六節
[00:11:53.320 --> 00:11:55.360]  我的時候還沒有到
[00:11:55.360 --> 00:11:58.320]  你們的時候嘗試方便的
[00:11:58.320 --> 00:12:01.040]  耶穌在這裡進一步去解釋
[00:12:01.040 --> 00:12:04.840]  他們這些弟弟的看法
[00:12:04.840 --> 00:12:07.320]  缺憾是什麼呢
[00:12:07.320 --> 00:12:09.000]  在耶穌的眼中
[00:12:09.000 --> 00:12:12.160]  某程度上只有兩類人
[00:12:12.160 --> 00:12:14.920]  一類人就是跟從上帝的人
[00:12:14.920 --> 00:12:17.680]  一類人就是沒有跟從上帝的人
[00:12:17.680 --> 00:12:19.080]  沒有跟從上帝的人
[00:12:19.080 --> 00:12:20.760]  這群人是屬世界的
[00:12:20.760 --> 00:12:24.360]  這群世人屬世界的人
[00:12:24.360 --> 00:12:26.840]  跟從上帝的是一群人
[00:12:26.840 --> 00:12:32.600]  耶穌是一個對比
[00:12:32.600 --> 00:12:34.680]  在這裡說他的時候還沒有到
[00:12:34.680 --> 00:12:38.920]  應該說不是他被釘十字架的時候還沒有到
[00:12:38.920 --> 00:12:42.000]  而是說我去耶路撒冷
[00:12:42.000 --> 00:12:45.480]  守著鑄盤節的時候還沒有到
[00:12:45.480 --> 00:12:46.840]  然後耶穌說
[00:12:46.840 --> 00:12:49.520]  你們的時候時時都方便的
[00:12:49.520 --> 00:12:52.880]  我的時候就有限制的
[00:12:52.880 --> 00:12:54.120]  我的是有限制的
[00:12:54.120 --> 00:12:56.400]  你沒有限制,但我有限制的
[00:12:56.400 --> 00:13:00.120]  限制背後的基礎是什麼呢
[00:13:00.120 --> 00:13:02.320]  就在第七節那裡說
[00:13:02.320 --> 00:13:05.120]  世人不能恨你們,卻是恨我
[00:13:05.120 --> 00:13:08.840]  因為我指正他們所做的是惡的
[00:13:08.840 --> 00:13:10.800]  世人不能恨你們
[00:13:10.800 --> 00:13:14.400]  這個世人是指那些沒有跟從上帝的人
[00:13:14.400 --> 00:13:16.120]  這群人不要恨你們
[00:13:16.120 --> 00:13:19.760]  因為你們都在世人當中
[00:13:19.760 --> 00:13:24.560]  你們都不是一個真正認識上帝跟從上帝的人
[00:13:24.560 --> 00:13:27.000]  所以你們的時間是方便的
[00:13:27.000 --> 00:13:30.600]  因為你們自己喜歡做什麼就做什麼
[00:13:30.600 --> 00:13:31.880]  但我不同
[00:13:31.880 --> 00:13:35.000]  我就要跟隨上帝的指示
[00:13:35.000 --> 00:13:37.240]  上帝我做什麼我就做什麼
[00:13:37.240 --> 00:13:40.160]  這個形成一個很大的分別
[00:13:40.160 --> 00:13:41.480]  而且耶穌在那裡說
[00:13:41.480 --> 00:13:43.280]  我來到是做什麼呢
[00:13:43.280 --> 00:13:47.640]  是指正他們所犯的錯
[00:13:47.640 --> 00:13:53.280]  指正世人所犯的罪有多大
[00:13:53.280 --> 00:13:55.920]  所以在這裡用世人這個字
[00:13:55.920 --> 00:13:57.600]  基本上是一個負面的字
[00:13:57.600 --> 00:14:01.000]  是說一群遠離上帝的一些人
[00:14:01.000 --> 00:14:04.440]  而在第七節基本上已經解釋了
[00:14:04.440 --> 00:14:06.560]  耶穌沒有理會到他們弟弟的結義
[00:14:06.560 --> 00:14:10.760]  和之前他們這些弟弟對耶穌的挑戰
[00:14:10.760 --> 00:14:13.960]  在這裡可以說
[00:14:13.960 --> 00:14:16.360]  你們沒有聽到上帝的說話
[00:14:16.360 --> 00:14:19.360]  所以現在就是他來到了
[00:14:19.360 --> 00:14:22.880]  他將上帝的說話說出來你們都不聽
[00:14:22.880 --> 00:14:25.520]  所以你們的時間是方便的
[00:14:25.520 --> 00:14:29.400]  因為你們不會跟隨上帝的心意而行
[00:14:29.400 --> 00:14:32.880]  在第八至第九節接著再去說
[00:14:32.880 --> 00:14:33.560]  耶穌在這裡說
[00:14:33.560 --> 00:14:35.160]  你們想去割節吧
[00:14:35.160 --> 00:14:37.240]  我現在不想去割節
[00:14:37.240 --> 00:14:39.480]  因為我的時候還沒有滿
[00:14:39.480 --> 00:14:40.680]  耶穌說了者說
[00:14:40.680 --> 00:14:43.160]  仍舊住在加利利
[00:14:43.160 --> 00:14:44.880]  所以耶穌就勸你們
[00:14:44.880 --> 00:14:45.800]  你們走吧
[00:14:45.800 --> 00:14:48.080]  你們隨時可以上去割節
[00:14:48.080 --> 00:14:50.240]  但我現在不想去
[00:14:50.240 --> 00:14:52.000]  不是現在這個時候
[00:14:52.000 --> 00:14:54.200]  去耶路撒冷守住盤節
[00:14:54.200 --> 00:14:56.240]  但耶穌沒有說不去
[00:14:56.240 --> 00:14:59.680]  祂只不過說不是現在這個時候去
[00:14:59.680 --> 00:15:05.360]  在這裡耶穌在第十節裡面
[00:15:05.360 --> 00:15:08.080]  說出了之後的情況是怎樣
[00:15:08.080 --> 00:15:09.840]  但他弟兄上去以後
[00:15:09.840 --> 00:15:11.560]  他也上去割節
[00:15:11.560 --> 00:15:14.600]  不是明去似乎是暗去的
[00:15:14.600 --> 00:15:16.040]  在這裡假設了
[00:15:16.040 --> 00:15:19.880]  我們說上帝用了不同的方式
[00:15:19.880 --> 00:15:22.040]  讓耶穌知道現在是時候了
[00:15:22.040 --> 00:15:23.000]  你要去了
[00:15:23.000 --> 00:15:24.840]  你們兄弟上去之後
[00:15:24.840 --> 00:15:27.680]  這個時候你可以上去了
[00:15:27.680 --> 00:15:31.440]  而且上去不是明去
[00:15:31.440 --> 00:15:32.960]  是暗暗的去
[00:15:32.960 --> 00:15:35.760]  不是像他的弟弟那樣建議
[00:15:35.760 --> 00:15:37.320]  很大膽的上去
[00:15:37.320 --> 00:15:38.720]  然後行大神蹟
[00:15:38.720 --> 00:15:40.480]  很公開的方式
[00:15:40.480 --> 00:15:41.000]  不是
[00:15:41.000 --> 00:15:43.280]  是暗暗的上去
[00:15:43.280 --> 00:15:46.240]  可以說是小心翼翼的上去
[00:15:46.240 --> 00:15:48.560]  在這裡有不少人就說
[00:15:48.560 --> 00:15:51.160]  耶穌很優柔寡斷
[00:15:51.160 --> 00:15:53.160]  你看完之後
[00:15:53.160 --> 00:15:54.520]  又去又不去
[00:15:54.520 --> 00:15:55.640]  又不去又去
[00:15:55.640 --> 00:15:59.480]  你這樣的性格這麼優柔寡斷
[00:15:59.480 --> 00:16:01.640]  但其實耶穌不是優柔寡斷
[00:16:01.640 --> 00:16:04.080]  如果大家留心看經文
[00:16:04.080 --> 00:16:06.840]  耶穌其實很堅決的
[00:16:06.840 --> 00:16:08.920]  去遵守上帝的吩咐
[00:16:08.920 --> 00:16:11.320]  在那一刻他知道上帝沒有叫他去
[00:16:11.320 --> 00:16:12.320]  那就不去
[00:16:12.320 --> 00:16:14.240]  不是你叫我去我就去
[00:16:14.240 --> 00:16:16.120]  上帝沒有叫我去我就不去
[00:16:16.120 --> 00:16:17.160]  但是下一刻
[00:16:17.160 --> 00:16:18.480]  上帝叫我去了
[00:16:18.480 --> 00:16:19.880]  我知道那我就去了
[00:16:19.880 --> 00:16:22.560]  所以不是他優柔寡斷
[00:16:22.560 --> 00:16:24.320]  而是他背後反映
[00:16:24.320 --> 00:16:28.200]  他是堅決去遵守上帝的吩咐
[00:16:28.200 --> 00:16:29.160]  接著
[00:16:29.160 --> 00:16:31.040]  在去到耶路撒冷
[00:16:31.040 --> 00:16:32.160]  首個節期的時候
[00:16:32.160 --> 00:16:33.160]  有什麼事發生呢
[00:16:33.160 --> 00:16:35.440]  第十一至十三節這麼說
[00:16:35.440 --> 00:16:36.360]  正在節期
[00:16:36.360 --> 00:16:38.000]  猶太人尋找耶穌
[00:16:38.000 --> 00:16:40.000]  說他在那裡
[00:16:40.000 --> 00:16:41.040]  第十二節說
[00:16:41.040 --> 00:16:43.240]  眾人為他紛紛議論
[00:16:43.240 --> 00:16:44.720]  有的說他是好人
[00:16:44.720 --> 00:16:45.400]  有的說
[00:16:45.400 --> 00:16:48.000]  不然他是迷惑眾人的
[00:16:48.000 --> 00:16:50.480]  只是沒有人明明地講論他
[00:16:50.480 --> 00:16:52.880]  因為怕猶太人
[00:16:52.880 --> 00:16:55.320]  在這裡猶太的當權者
[00:16:55.320 --> 00:16:56.520]  可以說他想找耶穌
[00:16:56.520 --> 00:16:59.000]  在這裡不是懷著好意
[00:16:59.000 --> 00:17:00.000]  去找耶穌
[00:17:00.000 --> 00:17:01.120]  這裡因為
[00:17:01.120 --> 00:17:02.160]  耶路撒冷
[00:17:02.160 --> 00:17:04.880]  是他們更大勢力的範圍
[00:17:04.880 --> 00:17:06.760]  無論宗教無論政治
[00:17:06.760 --> 00:17:07.600]  所以
[00:17:07.600 --> 00:17:11.040]  他們都希望在這個時候去捉拿耶穌
[00:17:11.040 --> 00:17:13.200]  在這麼大的
[00:17:13.200 --> 00:17:15.120]  耶穌和一群
[00:17:15.120 --> 00:17:17.120]  猶太的當權者
[00:17:17.120 --> 00:17:18.200]  宗教的當權者
[00:17:18.200 --> 00:17:21.760]  這麼大的張力裡面
[00:17:21.760 --> 00:17:23.320]  其實當時的猶太人
[00:17:23.320 --> 00:17:25.720]  很多猶太人都知道這樣的情況
[00:17:25.720 --> 00:17:27.200]  有什麼事發生呢
[00:17:27.200 --> 00:17:30.400]  眾人就去議論耶穌
[00:17:30.400 --> 00:17:32.280]  就是說耶穌是誰呢
[00:17:32.280 --> 00:17:34.000]  他是好人
[00:17:34.000 --> 00:17:35.760]  他是不好人
[00:17:35.760 --> 00:17:38.000]  這一群猶太人
[00:17:38.000 --> 00:17:40.480]  其實不單止是住在
[00:17:40.480 --> 00:17:42.120]  耶路撒冷的猶太人
[00:17:42.120 --> 00:17:44.320]  因為這是主伴節的時候
[00:17:44.320 --> 00:17:45.200]  所以
[00:17:45.200 --> 00:17:47.600]  散居在不同地方的猶太人
[00:17:47.600 --> 00:17:48.920]  都來到當中
[00:17:48.920 --> 00:17:50.920]  所以基本上是很多人
[00:17:50.920 --> 00:17:52.120]  這些人
[00:17:52.120 --> 00:17:54.680]  有聽過耶穌行很多神蹟
[00:17:54.680 --> 00:17:56.040]  治療過很多病
[00:17:56.040 --> 00:17:59.120]  對耶穌都有一點一滴的認識
[00:17:59.120 --> 00:18:01.200]  有不同人對耶穌有不同的評價
[00:18:01.200 --> 00:18:03.400]  這裡最少說了有兩種評價
[00:18:03.400 --> 00:18:04.560]  就是他是好人
[00:18:04.560 --> 00:18:07.640]  他治療過很多人的病
[00:18:07.640 --> 00:18:08.440]  痊癒了
[00:18:08.440 --> 00:18:09.720]  所以他還不是好人
[00:18:09.720 --> 00:18:11.040]  他是一個好人
[00:18:11.040 --> 00:18:12.560]  但有些人就說不是
[00:18:12.560 --> 00:18:14.720]  他只是一些江湖術士
[00:18:14.720 --> 00:18:19.160]  他就是迷惑眾人的
[00:18:19.160 --> 00:18:20.520]  用了不同的方式
[00:18:20.520 --> 00:18:21.840]  用言語各種方式
[00:18:21.840 --> 00:18:23.520]  是迷惑眾人的
[00:18:23.520 --> 00:18:26.200]  在耶穌受死復活之後
[00:18:26.200 --> 00:18:27.600]  其實這個觀點
