
[00:00:00.000 --> 00:00:03.740]  我們再看聖經我們正在讀的登山部分
[00:03:39.700 --> 00:03:44.300]  是沒有所謂懲罰和賞賜之分的
[00:03:44.300 --> 00:03:47.300]  這個世界是什麼世界呢?
[00:03:47.500 --> 00:03:51.500]  是一個絕對不公義不公平的世界
[00:03:51.500 --> 00:03:53.000]  如果所有人
[00:03:53.000 --> 00:03:56.000]  無論你在地上行善或作惡
[00:03:56.000 --> 00:03:58.500]  最終的結局是一樣的
[00:03:58.500 --> 00:04:00.600]  你一定會體會
[00:04:00.600 --> 00:04:04.000]  這個世界是一個不公義的世界
[00:04:04.000 --> 00:04:07.100]  如果有公義的審判
[00:04:07.100 --> 00:04:09.300]  必然會有刑罰
[00:04:09.300 --> 00:04:11.400]  會有賞賜
[00:04:11.400 --> 00:04:14.000]  當主耶穌說到
[00:04:14.000 --> 00:04:16.700]  你們要尋求天賦的賞賜的時候
[00:04:17.000 --> 00:04:20.300]  是將我們的眼光從地上的現實
[00:04:20.300 --> 00:04:22.700]  去到一個永恆的現實
[00:04:22.700 --> 00:04:25.100]  看到有真實的
[00:04:25.100 --> 00:04:27.900]  上帝要賜給人的賞賜
[00:04:27.900 --> 00:04:33.000]  以致人會知道他追求的是永恆的賞賜
[00:04:33.000 --> 00:04:39.100]  而不是地上人給人的那種短暫的賞賜
[00:04:39.100 --> 00:04:40.700]  或者是讚賞
[00:04:40.700 --> 00:04:44.200]  在這段時間有很多
[00:04:44.200 --> 00:04:46.800]  剛剛過去比較寒冷的天氣
[00:04:47.000 --> 00:04:49.500]  看到很多長者離開世界
[00:04:49.500 --> 00:04:52.300]  包括了我們所敬重的藤木師
[00:04:52.300 --> 00:04:54.200]  在這個喪禮裏面
[00:04:54.200 --> 00:04:55.700]  我們常常會讀一段聖經
[00:04:55.700 --> 00:04:57.400]  這段聖經是大家熟悉的
[00:04:57.400 --> 00:05:00.500]  提摩太后書第四章七至八節
[00:05:00.500 --> 00:05:02.500]  於是紀文提到保羅說
[00:05:02.500 --> 00:05:06.000]  他說我美好的仗已經打過了
[00:05:06.000 --> 00:05:09.200]  當跑的路已經跑盡了
[00:05:09.200 --> 00:05:12.000]  所信的道已經守過了
[00:05:12.000 --> 00:05:14.500]  然後聖經就說
[00:05:15.000 --> 00:05:18.400]  有公義的官面為我存留
[00:05:18.400 --> 00:05:24.900]  就是那位公義審判人的主要賜給我們
[00:05:24.900 --> 00:05:27.900]  神賜給我們未必是一些物質
[00:05:27.900 --> 00:05:32.100]  而是神給我們公義的官面
[00:05:32.100 --> 00:05:37.300]  公義的官面也是賜給凡是愛慕主顯現的人
[00:05:37.300 --> 00:05:39.500]  不單單看到這個世界
[00:05:39.500 --> 00:05:41.900]  有很多的利益好處
[00:05:41.900 --> 00:05:44.800]  他要想到主耶穌有一天會再回來
[00:05:45.300 --> 00:05:46.500]  聖經清楚講述
[00:05:46.500 --> 00:05:48.800]  神賜給我們的是永恆的生命
[00:05:48.800 --> 00:05:52.400]  祂要賜給我們的是永遠神的同在
[00:05:52.400 --> 00:05:56.500]  因此當人看到那個永恆的實在的時候
[00:05:56.500 --> 00:06:00.300]  他要尋求的是主顯現的時候
[00:06:00.300 --> 00:06:03.800]  所要賜給他的賞賜和祝福
[00:06:03.800 --> 00:06:07.200]  因此主耶穌在登山補訓很清楚講述
[00:06:07.200 --> 00:06:11.000]  你們要尋求天上的賞賜
[00:06:11.000 --> 00:06:13.900]  是真實永遠的賞賜
[00:06:14.200 --> 00:06:15.900]  而從這樣的基礎
[00:06:15.900 --> 00:06:19.300]  祂就講述第六章第一節
[00:06:19.300 --> 00:06:20.300]  大家再看
[00:06:20.300 --> 00:06:23.300]  祂說你們小心
[00:06:23.300 --> 00:06:26.300]  不要在眾人面前行你們的義
[00:06:26.300 --> 00:06:28.100]  讓他們看見
[00:06:28.100 --> 00:06:33.100]  如果這樣就得不到你們天父的賞賜
[00:06:33.100 --> 00:06:34.800]  你們要小心
[00:06:34.800 --> 00:06:40.400]  意味著有些時候可能不是特別刻意這樣做
[00:06:40.400 --> 00:06:42.800]  但是因為不察覺不謹慎
[00:06:43.500 --> 00:06:44.500]  一不小心
[00:06:44.500 --> 00:06:46.000]  意念一轉
[00:06:46.000 --> 00:06:48.800]  就跌落這個陷阱
[00:06:48.800 --> 00:06:50.500]  小心什麼呢
[00:06:50.500 --> 00:06:53.800]  就是不要讓你的良善
[00:06:53.800 --> 00:06:56.300]  你的義行行在人的面前
[00:06:56.300 --> 00:06:58.100]  為了讓他們看見
[00:06:58.100 --> 00:07:00.100]  在這樣的情況
[00:07:00.100 --> 00:07:04.200]  就得不到你們天父的賞賜
[00:07:04.200 --> 00:07:06.900]  做好的事情
[00:07:06.900 --> 00:07:08.100]  良善的事情
[00:07:08.100 --> 00:07:09.200]  公義的事情
[00:07:09.200 --> 00:07:10.600]  是為了人的稱讚
[00:07:11.700 --> 00:07:14.400]  是為了建立自己一些個人的成就
[00:07:14.400 --> 00:07:18.500]  不然你是向著這位上帝
[00:07:18.500 --> 00:07:24.000]  是真的為了來按他的意思
[00:07:24.000 --> 00:07:25.700]  討他的心喜悅
[00:07:25.700 --> 00:07:27.600]  而得他的稱讚
[00:07:27.600 --> 00:07:29.600]  在這個大前提之下
[00:07:29.600 --> 00:07:31.700]  下帝主耶穌提出三方面
[00:07:31.700 --> 00:07:35.400]  是猶太人當時已認為是三種的善行
[00:07:35.400 --> 00:07:37.300]  就是下帝所講的施捨
[00:07:37.700 --> 00:07:42.000]  祈禱和禁食的一種生命的操練
[00:07:42.000 --> 00:07:43.700]  我們先看第二節
[00:07:43.700 --> 00:07:47.100]  第二節我請大家一起讀出來
[00:07:47.100 --> 00:07:47.900]  第二節
[00:07:47.900 --> 00:07:50.700]  因此你施捨的時候
[00:07:50.700 --> 00:07:52.800]  不可到處張揚
[00:07:52.800 --> 00:07:55.600]  好像是君子在會堂
[00:07:55.600 --> 00:07:57.900]  和街上所作的一樣
[00:07:57.900 --> 00:08:00.700]  以博取眾人的稱讚
[00:08:00.700 --> 00:08:03.200]  我實在告訴你們
[00:08:03.200 --> 00:08:07.000]  他們已經得了他們的賞賜
[00:08:07.900 --> 00:08:09.500]  如果我們所做的事情
[00:08:09.500 --> 00:08:12.100]  只是為得人的稱讚
[00:08:12.100 --> 00:08:17.400]  我們就會失去了天父的賞賜
[00:08:17.400 --> 00:08:20.100]  在這裡所提的第二節
[00:08:20.100 --> 00:08:21.900]  最後講主耶穌說
[00:08:21.900 --> 00:08:23.900]  我實在告訴你們
[00:08:23.900 --> 00:08:26.000]  很清楚很確實
[00:08:26.000 --> 00:08:27.600]  告訴你們
[00:08:27.600 --> 00:08:29.900]  在正如下帝第五節
[00:08:29.900 --> 00:08:32.500]  和第十六節
[00:08:32.500 --> 00:08:34.300]  都有重複地提
[00:08:34.300 --> 00:08:36.400]  我實在地告訴你們
[00:08:36.400 --> 00:08:40.600]  他們已經得了他們的賞賜
[00:08:40.600 --> 00:08:42.100]  已經得了
[00:08:42.100 --> 00:08:44.300]  這句話很特別
[00:08:44.300 --> 00:08:46.200]  在原來的文字是說的
[00:08:46.200 --> 00:08:50.000]  一種好像錢財的交易
[00:08:50.000 --> 00:08:52.600]  就是別人把錢還給你
[00:08:52.600 --> 00:08:55.000]  你寫一條收據給他
[00:08:55.000 --> 00:08:56.800]  收到他多少錢多少錢
[00:08:56.800 --> 00:08:59.300]  證實你已經收到這筆錢
[00:08:59.300 --> 00:09:03.100]  而這條收據是清楚列明了
[00:09:03.200 --> 00:09:06.400]  是全數已經付清
[00:09:06.400 --> 00:09:09.600]  他已經付了他要付的錢
[00:09:09.600 --> 00:09:12.400]  或者他已經得到他所要的錢
[00:09:12.400 --> 00:09:14.900]  沒有其他東西要再給他
[00:09:14.900 --> 00:09:18.800]  已經得到了他所有的賞賜
[00:09:18.800 --> 00:09:22.100]  沒有其他的賞賜再需要給他
[00:09:22.100 --> 00:09:25.100]  就正正是演奏經文的含義
[00:09:25.100 --> 00:09:26.800]  各位電視節目
[00:09:26.800 --> 00:09:28.900]  如果你得到很多人的稱讚
[00:09:28.900 --> 00:09:31.000]  很多地上的成就
[00:09:32.200 --> 00:09:36.800]  甚至很多歌功頌德對你的讚賞和肯定
[00:09:36.800 --> 00:09:41.900]  但如果你沒有了上帝給你的真正的賞賜
[00:09:41.900 --> 00:09:45.400]  你就真的很可憐
[00:09:45.400 --> 00:09:48.800]  你有最大的損失
[00:09:48.800 --> 00:09:51.900]  有一本書可能大家會看到
[00:09:51.900 --> 00:09:53.700]  有一位作者他寫了一本書
[00:09:53.700 --> 00:09:54.900]  書名很特別
[00:09:54.900 --> 00:09:59.000]  他說《窮得只剩下錢》
[00:10:01.200 --> 00:10:03.500]  人生裡面好像很多錢
[00:10:03.500 --> 00:10:05.300]  但你只要得錢
[00:10:05.300 --> 00:10:07.200]  生命很貧乏
[00:10:07.200 --> 00:10:10.500]  這個貧乏是最大的貧乏
[00:10:10.500 --> 00:10:13.400]  於是他提及一件事情
[00:10:13.400 --> 00:10:17.500]  他說你們如果只是想得人的賞賜
[00:10:17.500 --> 00:10:21.200]  你已經得到了所有的賞賜
[00:10:21.200 --> 00:10:23.600]  沒有神再給你的賞賜
[00:10:23.600 --> 00:10:26.700]  當然有些時候當我們行義的時候
[00:10:26.700 --> 00:10:28.300]  我們去侍奉上帝
[00:10:28.300 --> 00:10:29.500]  我們去做一些
[00:10:29.900 --> 00:10:31.700]  神喜悅我們做的事情
[00:10:31.700 --> 00:10:34.100]  有些時候有人會稱讚我們
[00:10:34.100 --> 00:10:38.000]  我們也不可能說
[00:10:38.000 --> 00:10:39.400]  你不要稱讚我
[00:10:39.400 --> 00:10:40.700]  你稱讚我
[00:10:40.700 --> 00:10:42.700]  我沒有了上面的賞賜
[00:10:42.700 --> 00:10:44.400]  沒錯
[00:10:44.400 --> 00:10:46.000]  你心裡面知道
[00:10:46.000 --> 00:10:49.100]  你的動機不是為了這些賞賜
[00:10:49.100 --> 00:10:52.800]  你的動機不是為了這些
[00:10:52.800 --> 00:10:56.000]  你只是將別人給你的稱讚
[00:10:56.200 --> 00:11:00.400]  轉回、轉向獻給神
[00:11:00.400 --> 00:11:03.500]  如果有時候你的心裡面感覺
[00:11:03.500 --> 00:11:05.500]  我想做一些事情
[00:11:05.500 --> 00:11:07.600]  別人也會覺得我挺有心的
[00:11:07.600 --> 00:11:10.600]  或者我做某一些事情
[00:11:10.600 --> 00:11:14.500]  可能很多人都會說我很淑女
[00:11:14.500 --> 00:11:16.400]  又或者我也不錯
[00:11:16.400 --> 00:11:18.000]  我做這個團契
[00:11:18.000 --> 00:11:19.000]  做這個師班
[00:11:19.000 --> 00:11:20.900]  做這個小組都很成功
[00:11:20.900 --> 00:11:23.200]  別人也會很欣賞
[00:11:24.200 --> 00:11:26.600]  如果有一些意念出來的時候
[00:11:26.600 --> 00:11:29.400]  你就為自己祈禱
[00:11:29.400 --> 00:11:31.100]  你求神幫助你
[00:11:31.100 --> 00:11:33.000]  將你的心轉向上帝
[00:11:33.000 --> 00:11:34.900]  尋求祂給你的稱讚
[00:11:34.900 --> 00:11:39.500]  免得這些動機帶來的人的賞賜
[00:11:39.500 --> 00:11:42.600]  代替了神的賞賜
[00:11:42.600 --> 00:11:45.300]  十字聖經繼續再說
[00:11:45.300 --> 00:11:47.500]  它說你要再繼續留心轉見事情
[00:11:47.500 --> 00:11:48.300]  第三節
[00:11:48.300 --> 00:11:50.300]  你施捨的時候
[00:11:50.300 --> 00:11:54.500]  不要讓左手知道右手所做的事情
[00:11:54.500 --> 00:11:56.900]  你有沒有試過做一些事情
[00:11:56.900 --> 00:11:58.000]  左手做了
[00:11:58.000 --> 00:11:59.500]  右手不知道的
[00:11:59.500 --> 00:12:02.700]  如果你真的可以這樣做
[00:12:02.700 --> 00:12:06.000]  你的技術也很高超
[00:12:06.000 --> 00:12:07.600]  不可能的
[00:12:07.600 --> 00:12:08.800]  你右手做了
[00:12:08.800 --> 00:12:09.500]  左手會知道
[00:12:09.500 --> 00:12:10.100]  左手做了
[00:12:10.100 --> 00:12:11.100]  右手會知道
[00:12:11.100 --> 00:12:12.400]  你不會不知道的
[00:12:12.400 --> 00:12:14.800]  主耶穌的意思是說
[00:12:14.800 --> 00:12:18.400]  當你去做一些公義良善的事情
[00:12:19.000 --> 00:12:22.300]  你不要去張揚
[00:12:22.300 --> 00:12:24.400]  當然你會知道
[00:12:24.400 --> 00:12:26.000]  但你不需要去張揚
[00:12:26.000 --> 00:12:29.900]  甚至你也不會將事情放在心裡
[00:12:29.900 --> 00:12:32.900]  不會特別去留意這件事
[00:12:32.900 --> 00:12:35.200]  不會留意自己做了什麼
[00:12:35.200 --> 00:12:37.300]  很好的、很美善的事
[00:12:37.300 --> 00:12:39.400]  只是留心去做
[00:12:39.400 --> 00:12:40.900]  那你說
[00:12:40.900 --> 00:12:42.000]  那誰會知道呢
[00:12:42.000 --> 00:12:43.700]  人家不知道我做的事情
[00:12:43.700 --> 00:12:45.000]  那怎麼好呢
[00:12:45.000 --> 00:12:48.200]  聖經就說你再看第四節
[00:12:49.200 --> 00:12:53.300]  好使你的施捨是在忍默中行的
[00:12:53.300 --> 00:12:56.400]  你負在忍默中察看
[00:12:56.400 --> 00:12:57.900]  或者說留意
[00:12:57.900 --> 00:13:00.100]  祂必定報答你
[00:13:00.100 --> 00:13:02.900]  不是哪一個人去留意
[00:13:02.900 --> 00:13:04.400]  那位天地的主
[00:13:04.400 --> 00:13:05.900]  監察人心的主
[00:13:05.900 --> 00:13:08.200]  祂會去察看
[00:13:08.200 --> 00:13:10.700]  是會小心去留意
[00:13:10.700 --> 00:13:12.600]  你所行所作的事情
[00:13:12.600 --> 00:13:14.900]  祂必然報答
[00:13:16.700 --> 00:13:18.400]  今天香港的社會
[00:13:18.400 --> 00:13:21.400]  很多人都很重視自己的履歷
[00:13:21.400 --> 00:13:23.000]  要做一些事情
[00:13:23.000 --> 00:13:24.600]  讓履歷好看一點
[00:13:24.600 --> 00:13:26.600]  我不是說成人
[00:13:26.600 --> 00:13:29.100]  我是說幼稚園畢業生
[00:13:29.100 --> 00:13:33.000]  去申請一間好的小學
[00:13:33.000 --> 00:13:35.600]  嘩!拿一個好看一點的履歷去
[00:13:35.600 --> 00:13:37.400]  很小心
[00:13:37.400 --> 00:13:40.300]  去堆砌很多不同的條件
[00:13:40.300 --> 00:13:41.600]  因為如果不是
[00:13:41.600 --> 00:13:42.800]  不夠人競爭
[00:13:42.800 --> 00:13:45.100]  這是香港一個很
[00:13:46.300 --> 00:13:47.100]  或者這麼說
[00:13:47.100 --> 00:13:48.600]  很殘酷的現實
[00:13:48.600 --> 00:13:50.300]  但是在過程裡面
[00:13:50.300 --> 00:13:52.300]  有些時候或者會將一些
[00:13:52.300 --> 00:13:54.200]  有的寫出來
[00:13:54.200 --> 00:13:57.100]  但是如果什麼時候小朋友學了
[00:13:57.100 --> 00:13:59.300]  為了有好的履歷
[00:13:59.300 --> 00:14:01.400]  而去做好的事情
[00:14:01.400 --> 00:14:04.000]  那些事情可能最終
[00:14:04.000 --> 00:14:05.800]  都不會是好的事情
[00:14:05.800 --> 00:14:09.500]  很多人看到一些履歷
[00:14:09.500 --> 00:14:11.500]  就會覺得自己是一個好人
[00:14:11.500 --> 00:14:14.400]  但是上帝所尋求的
[00:14:14.400 --> 00:14:19.100]  是內心誠實地來跟隨上帝
[00:14:19.100 --> 00:14:21.100]  因為聖經很清楚說
[00:14:21.100 --> 00:14:24.300]  保羅說我不論斷自己
[00:14:24.300 --> 00:14:25.600]  人們論斷我
[00:14:25.600 --> 00:14:27.900]  我都看為極小的事情
[00:14:27.900 --> 00:14:30.300]  因為我覺得自己是沒有問題
[00:14:30.300 --> 00:14:32.100]  並不會因此沒有問題
[00:14:32.100 --> 00:14:35.400]  直等到當主在來的時候
[00:14:35.400 --> 00:14:38.700]  祂要照出人暗中的忍情
[00:14:38.700 --> 00:14:41.900]  知道人心的意念
[00:14:42.400 --> 00:14:45.900]  在那個時候從神那裡得稱讚
[00:14:45.900 --> 00:14:49.600]  因此在很多時候
[00:14:49.600 --> 00:14:52.000]  我們會怕著人不知道
[00:14:52.000 --> 00:14:54.400]  以致我們想做在人的面前
[00:14:54.400 --> 00:14:56.400]  但是聖經告訴我們知道
[00:14:56.400 --> 00:14:57.900]  神知道的
[00:14:57.900 --> 00:14:59.600]  你放心
[00:14:59.600 --> 00:15:01.000]  神知道
[00:15:01.000 --> 00:15:03.400]  剛才我提及譚牧師
[00:15:03.400 --> 00:15:05.500]  在譚牧師我記得是一次
[00:15:05.500 --> 00:15:09.600]  他應該是八十歲受神的時候
[00:15:09.600 --> 00:15:11.900]  有些頂尖姐妹跟他一起慶祝
[00:15:12.900 --> 00:15:15.900]  在吃飯的時候有位弟兄走出來
[00:15:15.900 --> 00:15:16.900]  分享幾句
[00:15:16.900 --> 00:15:18.900]  他說我很感謝上帝
[00:15:18.900 --> 00:15:21.400]  當我在讀大學的時候
[00:15:21.400 --> 00:15:22.900]  我跟譚牧師說
[00:15:22.900 --> 00:15:26.400]  譚牧師你知不知道有一些助學基金
[00:15:26.400 --> 00:15:28.400]  可以幫助人讀大學呢
[00:15:28.400 --> 00:15:30.900]  當時其實香港還沒有很多
[00:15:30.900 --> 00:15:33.900]  助學金獎學金那些安排
[00:15:33.900 --> 00:15:37.900]  譚牧師當時就想一想
[00:15:37.900 --> 00:15:39.900]  我知道的
[00:15:39.900 --> 00:15:41.400]  你回去等一等
[00:15:41.400 --> 00:15:42.900]  我再聯絡你
[00:15:42.900 --> 00:15:44.900]  過了一段時間
[00:15:44.900 --> 00:15:48.900]  這位弟兄收到一封簡單的手寫信
[00:15:48.900 --> 00:15:50.900]  然後告訴他知道
[00:15:50.900 --> 00:15:56.900]  將來會定期支持他讀大學的讀書經費
[00:15:56.900 --> 00:15:59.400]  這位弟兄很開心很感謝神
[00:15:59.400 --> 00:16:02.400]  後來就會定期收到一些錢
[00:16:02.400 --> 00:16:03.900]  支持他讀書
[00:16:03.900 --> 00:16:05.900]  讀了幾年大學之後
[00:16:05.900 --> 00:16:07.900]  畢業他都不知道是哪個機構
[00:16:07.900 --> 00:16:08.900]  哪個組織
[00:16:08.900 --> 00:16:10.900]  後來很小心去追查
[00:16:10.900 --> 00:16:12.400]  才發現一個是
[00:16:12.400 --> 00:16:14.400]  藤根輝牧師基金
[00:16:14.400 --> 00:16:18.400]  是藤牧師自己
[00:16:18.400 --> 00:16:20.400]  看到這位弟兄的需要
[00:16:20.400 --> 00:16:24.400]  他就暗暗的定期將錢匯給他
[00:16:24.400 --> 00:16:26.900]  讓他能夠完成他的課程
[00:16:26.900 --> 00:16:30.400]  後來這位弟兄成為一位傳道人
[00:16:30.400 --> 00:16:32.400]  在教會裡面服事
[00:16:32.400 --> 00:16:34.900]  當我在旁邊聽見的時候
[00:16:34.900 --> 00:16:36.400]  我就體會到
[00:16:36.400 --> 00:16:37.900]  很多人做的事情
[00:16:37.900 --> 00:16:39.900]  或者會有人知道
[00:16:39.900 --> 00:16:41.400]  或者很多人不知道
[00:16:41.400 --> 00:16:43.900]  但最重要的是神知道
[00:16:43.900 --> 00:16:46.400]  而神在當中
[00:16:46.400 --> 00:16:49.400]  他閲納這些的擺上
[00:16:49.400 --> 00:16:51.900]  而賜下他的恩惠
[00:16:51.900 --> 00:16:54.400]  當然有些時候我們會感覺
[00:16:54.400 --> 00:16:56.400]  人不知道好像不是很安樂
[00:16:56.400 --> 00:16:57.400]  不是很舒服
[00:16:57.400 --> 00:16:59.900]  我記得另一件事情就是
[00:16:59.900 --> 00:17:01.400]  有一次我在一間中學
[00:17:01.400 --> 00:17:03.900]  參加他們一個大的聚集
[00:17:03.900 --> 00:17:07.400]  其中的校長就講述他們一些的經歷
[00:17:07.400 --> 00:17:10.900]  這位校長就講述他們是一間很好的基督教學校
[00:17:10.900 --> 00:17:14.400]  早年的時候是英國來的宣教士創校
[00:17:14.400 --> 00:17:15.400]  成為一間很重要
[00:17:15.400 --> 00:17:18.400]  香港現今的一間基督教中學
[00:17:18.400 --> 00:17:21.400]  這位校長很想去英國
[00:17:21.400 --> 00:17:23.900]  回到他的墓前去紀念他
[00:17:23.900 --> 00:17:26.900]  因為想到這位宣教士早年
[00:17:26.900 --> 00:17:30.400]  是很艱辛地來建立學校
[00:17:30.400 --> 00:17:32.400]  後來學校拿了很多獎項
[00:17:32.400 --> 00:17:35.400]  但是這位創校校長
[00:17:35.400 --> 00:17:37.900]  他在離開退休的時候
[00:17:37.900 --> 00:17:40.900]  所有的獎項一件都不肯拿走
[00:17:40.900 --> 00:17:42.400]  全部放回學校
[00:17:42.400 --> 00:17:44.900]  就說是屬於學校
[00:17:44.900 --> 00:17:48.400]  這位宣教士回到英國退休之後
[00:17:48.400 --> 00:17:50.400]  很少人聽見他的消息
[00:17:50.400 --> 00:17:54.400]  校長知道他後來是葬在某一個墓地
[00:17:54.400 --> 00:17:56.900]  他就去到想找他的墓地
[00:17:56.900 --> 00:17:58.900]  到處找找找找找找不到
[00:17:58.900 --> 00:18:01.400]  問下那個墓地負責人
[00:18:01.400 --> 00:18:02.900]  他說聽過這個名字
[00:18:02.900 --> 00:18:05.400]  不過都不知道在哪裡
[00:18:05.400 --> 00:18:08.900]  這位校長就說
[00:18:08.900 --> 00:18:11.400]  他當時覺得很失落
[00:18:11.400 --> 00:18:13.900]  因為這麼重要的人物
[00:18:13.900 --> 00:18:16.400]  帶給很多人生命的祝福
[00:18:16.400 --> 00:18:19.400]  做了很多重要寶貴的事情
[00:18:19.400 --> 00:18:20.900]  但竟然沒有人知道
[00:18:20.900 --> 00:18:24.400]  連死了之後墳墓都沒有人知道在哪裡
[00:18:24.400 --> 00:18:26.400]  有些失落
[00:18:26.400 --> 00:18:29.400]  有些灰暗的感覺
[00:18:30.900 --> 00:18:36.400]  他就說那時候突然內心出現了一句英文說話
[00:18:36.400 --> 00:18:38.400]  那句說話就說
[00:18:38.400 --> 00:18:44.900]  Yes, unknown to man, but known to God
[00:18:44.900 --> 00:18:48.400]  突然間很清楚有一種訊息
[00:18:48.400 --> 00:18:51.400]  沒錯人不知道、不了解
[00:18:51.400 --> 00:18:53.400]  但是上帝知道
[00:18:53.400 --> 00:18:58.400]  上帝知道他在世上所做的一切事情
[00:18:58.400 --> 00:19:00.400]  因此這位校長
[00:19:00.400 --> 00:19:02.400]  他就心裡得著安慰
[00:19:02.400 --> 00:19:05.900]  然後回來告訴我們這件事情
[00:19:05.900 --> 00:19:08.400]  這個世界有太多時候
[00:19:08.400 --> 00:19:11.400]  人留意人的回應
[00:19:11.400 --> 00:19:14.400]  而忘記了神的回應
[00:19:14.400 --> 00:19:15.900]  但是重要的
[00:19:15.900 --> 00:19:17.400]  正如聖經所說
[00:19:17.400 --> 00:19:21.900]  好使你的施捨是在隱密中行的
