
[00:00:00.000 --> 00:00:05.520]  今天這段經文是講第三章1-22節
[00:01:35.500 --> 00:01:38.460]  接著 去第三章繼續講
[00:01:38.460 --> 00:01:40.980]  繼續從不同角度去講出
[00:01:40.980 --> 00:01:45.020]  一個可以說相同的重心
[00:01:45.020 --> 00:01:49.160]  在第三章第一節那裡說
[00:01:49.160 --> 00:01:53.080]  萬事都有定期 天下萬物都有定時
[00:01:53.080 --> 00:02:01.260]  第一節就已經講了一個概括性的看法
[00:02:01.260 --> 00:02:03.980]  凡事都有既定的時間
[00:02:03.980 --> 00:02:08.700]  而這個既定的時間是上帝所控制的
[00:02:08.700 --> 00:02:11.180]  上帝說一件事這樣發生
[00:02:11.180 --> 00:02:13.820]  這個時間發生 就是這樣發生
[00:02:13.820 --> 00:02:16.900]  上帝掌控了一切的事
[00:02:16.900 --> 00:02:22.460]  一切的事都有它特定的目的和時間而去發生
[00:02:22.460 --> 00:02:26.240]  這是一個傳道者講第一個的原則
[00:02:26.240 --> 00:02:29.460]  接著講完這個原則之後 他就去講了
[00:02:29.460 --> 00:02:32.500]  講了具體的一些事例
[00:02:32.500 --> 00:02:35.920]  他說在人生裡面用了14個對比
[00:02:35.920 --> 00:02:40.420]  這14個對比是表達28件事
[00:02:40.420 --> 00:02:41.840]  正如剛才所講
[00:02:41.840 --> 00:02:45.720]  生有事 死有事 災狀有事 拔出有事
[00:02:45.720 --> 00:02:49.800]  殺肉有事 意志有事 拆毀有事 建造有事
[00:02:49.800 --> 00:02:53.920]  哭有事 笑有事 哀動有事 跳舞有事
[00:02:53.920 --> 00:02:59.100]  一路講下去 講了14個對比
[00:02:59.100 --> 00:03:01.200]  28件事情
[00:03:01.200 --> 00:03:04.960]  這些事在人生裡面我們很多時候都會遇見的
[00:03:04.960 --> 00:03:07.140]  撕裂有時 逢暴有時
[00:03:07.140 --> 00:03:09.260]  喜愛有時 恨戶有時
[00:03:09.260 --> 00:03:11.640]  爭戰有時 和好有時
[00:03:11.640 --> 00:03:15.040]  這些在我們的人生裡面都會遇見的事情
[00:03:15.040 --> 00:03:18.620]  不過也不是說每一個人都一定會遇見
[00:03:18.620 --> 00:03:23.540]  不是說每個人都一定會經歷這28件事情
[00:03:23.540 --> 00:03:25.140]  不一定 不一定
[00:03:25.140 --> 00:03:28.680]  不過有人可能經歷這幾件事
[00:03:28.680 --> 00:03:31.600]  有人經歷這幾件事
[00:03:31.600 --> 00:03:36.360]  不是每一件事每一個人都會經歷
[00:03:36.360 --> 00:03:41.040]  但是這就是人生裡面講出的事實
[00:03:41.040 --> 00:03:43.580]  得有時 失有時
[00:03:43.580 --> 00:03:46.300]  萬事都有定時
[00:03:46.300 --> 00:03:51.220]  其實在這八字的經文裡面講出時間
[00:03:51.220 --> 00:03:55.780]  這個定時有兩個意思
[00:03:55.780 --> 00:04:00.660]  第一 所有的事情上帝都有他的時間
[00:04:00.660 --> 00:04:04.740]  上帝各按其時成為美好
[00:04:04.740 --> 00:04:07.020]  上帝有他的時間
[00:04:07.020 --> 00:04:13.860]  講這八字的經文表達這個意思
[00:04:13.860 --> 00:04:18.660]  上帝各按其時成為美好
[00:04:18.660 --> 00:04:20.940]  第二個意思就是
[00:04:20.940 --> 00:04:23.860]  這個時間 我們所擁有的東西
[00:04:23.860 --> 00:04:25.940]  這個我們所擁有的人生
[00:04:25.940 --> 00:04:28.580]  每一件事都會失去
[00:04:28.580 --> 00:04:31.060]  在地上我們所見到的
[00:04:31.060 --> 00:04:34.460]  或者所遇到的都好像是很偶然的發生
[00:04:34.460 --> 00:04:36.060]  很暫時性的
[00:04:36.060 --> 00:04:38.300]  你沒有一件事 你得到之後
[00:04:38.300 --> 00:04:40.420]  你是可以不會失去的
[00:04:40.420 --> 00:04:44.700]  這個是傳道者講出這個意思
[00:04:44.700 --> 00:04:46.540]  接著在第九節
[00:04:46.540 --> 00:04:49.980]  既然我們所擁有的東西又會失去
[00:04:49.980 --> 00:04:52.700]  沒有一件事是長久擁有的時候
[00:04:52.700 --> 00:04:54.460]  他就問了一個問題
[00:04:54.460 --> 00:04:55.980]  第九節
[00:04:55.980 --> 00:05:01.580]  這樣看來 作事的人在他牢籠上有什麼益處呢?
[00:05:01.580 --> 00:05:04.100]  這個問題如果大家還記得
[00:05:04.100 --> 00:05:06.100]  其實傳道者經常去問的
[00:05:06.100 --> 00:05:07.900]  第一章第三節已經講了
[00:05:07.900 --> 00:05:12.460]  人在人的牢籠上有什麼益處呢?
[00:05:12.460 --> 00:05:15.100]  第二章也有問這個問題
[00:05:15.100 --> 00:05:17.940]  接著第三章同樣問這個問題
[00:05:17.940 --> 00:05:21.100]  從同一個角度問同一個問題
[00:05:21.100 --> 00:05:25.620]  究竟人在他的牢籠上有什麼好處呢?
[00:05:25.620 --> 00:05:28.700]  既然得到的東西都不會永遠的
[00:05:28.700 --> 00:05:30.100]  這樣
[00:05:30.100 --> 00:05:33.140]  究竟我們的人生是怎樣的呢?
[00:05:33.140 --> 00:05:35.100]  其實作者或者傳道者
[00:05:35.100 --> 00:05:37.540]  似乎很刻意地去講一件事
[00:05:37.540 --> 00:05:39.940]  人的牢籠的作為
[00:05:39.940 --> 00:05:43.380]  和上帝的作為成一個對比
[00:05:43.380 --> 00:05:45.860]  人做的那些事
[00:05:45.860 --> 00:05:48.060]  是沒有永恆的
[00:05:48.060 --> 00:05:49.380]  是會失去的
[00:05:49.380 --> 00:05:53.620]  但是上帝的工作卻是傳道永久的
[00:05:53.620 --> 00:05:55.700]  上帝有他的作為
[00:05:55.700 --> 00:05:57.580]  上帝有他的時間
[00:05:57.580 --> 00:06:01.860]  上帝有他作功的一個方式
[00:06:01.860 --> 00:06:06.060]  接著作者繼續去講
[00:06:06.060 --> 00:06:08.300]  人所做的有很多東西
[00:06:08.300 --> 00:06:09.700]  因為人的短暫
[00:06:09.700 --> 00:06:11.660]  很多東西都會失去
[00:06:11.660 --> 00:06:13.580]  人生短暫
[00:06:13.580 --> 00:06:14.980]  我們不能夠很多東西
[00:06:14.980 --> 00:06:18.340]  不能參透上帝的作為
[00:06:18.340 --> 00:06:20.060]  所以在第十一章說
[00:06:20.060 --> 00:06:22.740]  "我見上帝叫世人勞苦"
[00:06:22.740 --> 00:06:26.100]  "使他們在其中受驚驚憐"
[00:06:26.100 --> 00:06:29.580]  "上帝做萬物各按其時成為美好"
[00:06:29.580 --> 00:06:32.940]  "又將永生安置在人心裡"
[00:06:32.940 --> 00:06:35.380]  "然而神從始至終的作為"
[00:06:35.380 --> 00:06:37.380]  "人不能參透"
[00:06:37.380 --> 00:06:38.940]  作者在這裡說
[00:06:38.940 --> 00:06:41.580]  傳道者說我們人生是很有限的
[00:06:41.580 --> 00:06:43.380]  人生的智慧有限
[00:06:43.380 --> 00:06:44.820]  時間有限
[00:06:44.820 --> 00:06:48.700]  上帝的作為是會傳道永久的
[00:06:48.700 --> 00:06:52.140]  上帝的作為是有他的心意的
[00:06:52.140 --> 00:06:53.820]  但是我們不明白
[00:06:53.820 --> 00:06:55.540]  我們不掌握
[00:06:55.540 --> 00:06:58.180]  所以我們在人生裡面
[00:06:58.180 --> 00:07:01.620]  就有很多的磨練
[00:07:01.620 --> 00:07:03.820]  如果我們所做的每一件事都明白
[00:07:03.820 --> 00:07:06.500]  我們可能有不同的想法
[00:07:06.500 --> 00:07:07.860]  但是有很多事情
[00:07:07.860 --> 00:07:09.860]  這件事發生為什麼會這樣呢
[00:07:09.860 --> 00:07:11.540]  做這件事有什麼意義呢
[00:07:11.540 --> 00:07:13.220]  做那件事有什麼目的呢
[00:07:13.220 --> 00:07:16.260]  有時我們都不太明白
[00:07:16.260 --> 00:07:20.780]  所以就造成我們人生的一些困擾
[00:07:20.780 --> 00:07:26.020]  但是作者在這裡帶出了一件事
[00:07:26.020 --> 00:07:30.820]  人生有很多東西想擁有
[00:07:30.820 --> 00:07:32.700]  但是失去了
[00:07:32.700 --> 00:07:34.460]  我們為什麼會有困擾
[00:07:34.460 --> 00:07:36.260]  大家有沒有想過
[00:07:36.260 --> 00:07:37.500]  我們為什麼會有困擾
[00:07:37.500 --> 00:07:39.500]  就是說有些事成功了
[00:07:39.500 --> 00:07:41.420]  失去了就算了
[00:07:41.420 --> 00:07:44.460]  那為什麼我們會有困擾呢
[00:07:44.460 --> 00:07:46.860]  其實困擾是很重要的一件事
[00:07:46.860 --> 00:07:48.700]  作者在第十一節里說
[00:07:48.700 --> 00:07:51.180]  上帝將一個永生
[00:07:51.180 --> 00:07:54.780]  永生的意思就是永恆的意識
[00:07:54.780 --> 00:07:56.660]  放在我們的心裡面
[00:07:56.660 --> 00:07:58.900]  就是說上帝做人的時候
[00:07:58.900 --> 00:08:03.220]  是將一個永恆的意識放在我們的心裡面
[00:08:03.220 --> 00:08:05.220]  就是說有沒有一些東西
[00:08:05.220 --> 00:08:08.220]  我們得到是不會失去的呢
[00:08:08.220 --> 00:08:11.060]  其實我們想擁有的東西是不會失去的
[00:08:11.060 --> 00:08:11.860]  是不是
[00:08:11.860 --> 00:08:13.340]  大家有沒有想過
[00:08:13.340 --> 00:08:15.740]  其實有些好的東西我們擁有
[00:08:15.740 --> 00:08:17.260]  我們是不想失去的
[00:08:17.260 --> 00:08:20.420]  我們是想長期或者永久擁有的
[00:08:20.420 --> 00:08:23.420]  其實這是上帝將這個永恆的意識
[00:08:23.420 --> 00:08:25.260]  放在我們的心裡面
[00:08:25.260 --> 00:08:28.020]  所以我們才會這麼空虛
[00:08:28.020 --> 00:08:30.340]  因為為什麼有些東西
[00:08:30.340 --> 00:08:32.660]  很快得到又會失去
[00:08:32.660 --> 00:08:34.820]  很快得到又會失去
[00:08:34.820 --> 00:08:39.900]  所以為什麼要用這麼辛苦
[00:08:39.900 --> 00:08:43.220]  用這麼多時間去追求呢
[00:08:43.220 --> 00:08:44.780]  意思就是這樣
[00:08:44.780 --> 00:08:47.820]  其實作者在這裡帶出了
[00:08:47.820 --> 00:08:53.060]  上帝在讓我們人生有很多的活動
[00:08:53.060 --> 00:08:55.980]  他又將一個永恆的意識放在心裡面
[00:08:55.980 --> 00:09:00.020]  所以我們嘗試去存在一個空虛
[00:09:00.020 --> 00:09:01.300]  人生短暫
[00:09:01.300 --> 00:09:04.700]  有很多東西我們不明白上帝的心意
[00:09:04.700 --> 00:09:11.380]  不能夠明白人生所有事情的意義和目的
[00:09:11.380 --> 00:09:17.060]  所以我們心中有很多很空虛的感覺
[00:09:17.060 --> 00:09:19.100]  如果用傳道書作者的說法
[00:09:19.100 --> 00:09:21.620]  接著傳道者去說
[00:09:21.620 --> 00:09:24.380]  既然是這樣的時候應該是怎樣呢
[00:09:24.380 --> 00:09:27.540]  如果我們去看過傳道書
[00:09:27.540 --> 00:09:29.700]  你會發覺傳道者好像很消極
[00:09:29.700 --> 00:09:31.740]  這樣又這樣,那樣又很消極
[00:09:31.740 --> 00:09:34.780]  但是傳道者其實一點都不消極
[00:09:34.780 --> 00:09:37.420]  他其實給了我們建議
[00:09:37.420 --> 00:09:39.660]  接著在第十二、十三節
[00:09:39.660 --> 00:09:41.420]  他給了第一個建議
[00:09:41.420 --> 00:09:42.660]  第一個建議是什麼呢
[00:09:42.660 --> 00:09:46.980]  "我知道世人莫強於終身喜樂行善"
[00:09:46.980 --> 00:09:50.940]  "並且人人吃喝在他一切勞碌中享福"
[00:09:50.940 --> 00:09:53.460]  "這也是神的恩賜"
[00:09:53.460 --> 00:09:54.620]  傳道者說
[00:09:54.620 --> 00:09:57.860]  上帝的作為我們真的不能夠完全參透
[00:09:57.860 --> 00:10:00.220]  我們也不能改變上帝的作為
[00:10:00.220 --> 00:10:02.420]  不如實際一點
[00:10:02.420 --> 00:10:04.340]  我們能夠擁有的是什麼呢
[00:10:04.340 --> 00:10:06.620]  擁有的就是我們今生
[00:10:06.620 --> 00:10:09.140]  擁有的就是我今天的生活
[00:10:09.140 --> 00:10:13.380]  我不如好好地享受我這個生命
[00:10:13.380 --> 00:10:15.100]  我這個人生
[00:10:15.100 --> 00:10:16.340]  傳道者說
[00:10:16.340 --> 00:10:18.540]  今天我擁有的生命
[00:10:18.540 --> 00:10:20.780]  今天我擁有的生活
[00:10:20.780 --> 00:10:23.540]  其實也是上帝給我的恩賜
[00:10:23.540 --> 00:10:25.940]  是上帝給我這份禮物
[00:10:25.940 --> 00:10:29.860]  所以傳道者第一個給我們的建議就是
[00:10:29.860 --> 00:10:33.940]  好好享受今天這個生活和生命
[00:10:33.940 --> 00:10:36.020]  接著第二個建議是什麼呢
[00:10:36.020 --> 00:10:38.140]  第二個建議就是十四、十五節
[00:10:38.140 --> 00:10:38.860]  那裡說
[00:10:38.860 --> 00:10:43.780]  "我知道神一切所做的都必名傳"
[00:10:43.780 --> 00:10:46.180]  "無所增添無所減少"
[00:10:46.180 --> 00:10:50.900]  "神這樣行是要人在他面前傳敬畏的心"
[00:10:50.900 --> 00:10:52.980]  "現今的事早先就有了"
[00:10:52.980 --> 00:10:56.020]  "將來的事早已也有了"
[00:10:56.020 --> 00:11:00.260]  "並且神使過去的事重新再來"
[00:11:00.260 --> 00:11:02.140]  在這裡傳道者說
[00:11:02.140 --> 00:11:04.860]  上帝的作為我們不能夠完全去參透
[00:11:04.860 --> 00:11:06.740]  他更進一步去說
[00:11:06.740 --> 00:11:10.100]  上帝的作為一切都必名傳
[00:11:10.100 --> 00:11:14.900]  而且無所增添無所減少
[00:11:14.900 --> 00:11:18.260]  在這裡傳道者提醒我們一件事
[00:11:18.260 --> 00:11:20.340]  就是人是有限的
[00:11:20.340 --> 00:11:23.100]  上帝的作為我們不能夠完全參透
[00:11:23.100 --> 00:11:24.420]  舉一個例子
[00:11:24.420 --> 00:11:26.420]  譬如我們現在走路
[00:11:26.420 --> 00:11:29.940]  前面有一個很大的石頭阻擋著我們
[00:11:29.940 --> 00:11:35.460]  接著你就說這個石頭有什麼作用呢
[00:11:35.460 --> 00:11:38.100]  沒有作用啊 只有一個石頭在那裡
[00:11:38.100 --> 00:11:39.460]  因為它的存在
[00:11:39.460 --> 00:11:41.020]  以至於我繞路
[00:11:41.020 --> 00:11:42.780]  走遠一點路才能到達目的地
[00:11:42.780 --> 00:11:45.060]  這個石頭是阻擋路的石頭
[00:11:45.060 --> 00:11:47.540]  接著過了幾年之後
[00:11:47.540 --> 00:11:48.900]  又有另一個人走
[00:11:48.900 --> 00:11:51.060]  又多一塊石頭在旁邊
[00:11:51.060 --> 00:11:52.660]  多幾塊石頭在旁邊
[00:11:52.660 --> 00:11:53.740]  又阻擋著他
[00:11:53.740 --> 00:11:55.780]  這幾塊石頭有什麼意義呢
[00:11:55.780 --> 00:12:00.620]  接著又要我繞更遠的路才能到達目的地
[00:12:00.620 --> 00:12:03.740]  但是可能過了若干年後
[00:12:03.740 --> 00:12:06.820]  經過很多人都覺得這些石頭越來越多
[00:12:06.820 --> 00:12:09.180]  接著就是阻擋著他
[00:12:09.180 --> 00:12:13.060]  但是當再遠一點走去看
[00:12:13.060 --> 00:12:19.500]  原來是有人在砌一個很漂亮的城堡
[00:12:19.500 --> 00:12:20.900]  一個很漂亮的城堡出現的時候
[00:12:20.900 --> 00:12:23.940]  很贊嘆一個很漂亮的城堡出現
[00:12:23.940 --> 00:12:28.820]  但是當時人看到其中一塊石頭的時候
[00:12:28.820 --> 00:12:32.340]  明白他只是覺得阻擋著我的路
[00:12:32.340 --> 00:12:37.380]  但是做這個城堡的人的心意就是要做一個很漂亮的城堡
[00:12:37.380 --> 00:12:41.460]  意思是上帝做每一件事都有他的心意
[00:12:41.460 --> 00:12:44.140]  都有他的目的在裡面
[00:12:44.140 --> 00:12:45.540]  不過人有限
[00:12:45.540 --> 00:12:48.260]  我們看不到全貌
[00:12:48.260 --> 00:12:49.740]  所以傳道者說
[00:12:49.740 --> 00:12:52.860]  上帝的作為是必傳道永遠
[00:12:52.860 --> 00:12:55.740]  無所增添 無所減少
[00:12:55.740 --> 00:12:59.780]  所以我們要對上帝存在一個敬畏的心
[00:12:59.780 --> 00:13:02.420]  敬畏上帝的心
[00:13:02.420 --> 00:13:06.380]  在這裡其實敬畏的意思有兩個
[00:13:06.380 --> 00:13:09.220]  一個是敬拜上帝
[00:13:09.220 --> 00:13:12.580]  一個是畏懼上帝
[00:13:12.580 --> 00:13:15.020]  意思是什麼呢
[00:13:15.020 --> 00:13:17.620]  其實在城市人
[00:13:17.620 --> 00:13:20.380]  我們對敬拜上帝或敬畏上帝
[00:13:20.380 --> 00:13:22.780]  其實我們不是那麼容易掌握
[00:13:22.780 --> 00:13:23.660]  為什麼呢
[00:13:23.660 --> 00:13:24.820]  因為城市人
[00:13:24.820 --> 00:13:26.580]  我們城市居住的人
[00:13:26.580 --> 00:13:29.740]  我們都是自給自足的
[00:13:29.740 --> 00:13:31.940]  我們沒有米嗎
[00:13:31.940 --> 00:13:33.380]  我們做什麼
[00:13:33.380 --> 00:13:34.780]  買米吧
[00:13:34.780 --> 00:13:36.020]  超級市場有很多
[00:13:36.020 --> 00:13:37.220]  你選哪種米都有
[00:13:37.220 --> 00:13:39.620]  全世界的米你選哪種都有
[00:13:39.620 --> 00:13:40.940]  很容易
[00:13:40.940 --> 00:13:43.980]  我們覺得我們是自給自足的
[00:13:43.980 --> 00:13:47.420]  但是作為一個農夫
[00:13:47.420 --> 00:13:50.140]  他對天的敬畏是很不同的
[00:13:50.140 --> 00:13:51.740]  因為他很清楚知道
[00:13:51.740 --> 00:13:53.220]  我很努力的工作
[00:13:53.220 --> 00:13:54.740]  很勤力的工作
[00:13:54.740 --> 00:13:56.900]  是不是一定有結果呢
[00:13:56.900 --> 00:13:58.220]  不一定
[00:13:58.220 --> 00:13:59.900]  只要天不下雨
[00:13:59.900 --> 00:14:02.060]  或者天下更大的雨
[00:14:02.060 --> 00:14:03.780]  我就沒有收成了
[00:14:03.780 --> 00:14:06.020]  所以望天打卦
[00:14:06.020 --> 00:14:09.620]  農夫就很深經歷這個過程
[00:14:09.620 --> 00:14:12.660]  所以在農村裡面的農夫
[00:14:12.660 --> 00:14:15.220]  其實他對天的敬畏是多很多的
[00:14:15.220 --> 00:14:17.620]  因為他知道自己的努力
[00:14:17.620 --> 00:14:19.540]  不一定有結果
[00:14:19.540 --> 00:14:21.420]  很多東西不是自己可以掌握
[00:14:21.420 --> 00:14:23.540]  對天的敬畏是多很多的
[00:14:23.540 --> 00:14:25.740]  但是城市人不同
[00:14:25.740 --> 00:14:26.580]  城市人
[00:14:26.580 --> 00:14:31.260]  我們好像覺得自己掌握所有的東西
[00:14:31.260 --> 00:14:35.540]  所以我對天的敬畏是少很多的
[00:14:35.540 --> 00:14:37.060]  敬畏上帝
[00:14:37.060 --> 00:14:38.300]  我們認識上帝是一個
[00:14:38.300 --> 00:14:41.580]  滿有主權的權柄的上帝
[00:14:41.580 --> 00:14:43.300]  他創造萬物
[00:14:43.300 --> 00:14:45.420]  萬事萬物共有秩序
[00:14:45.420 --> 00:14:48.780]  都是因為他而創造而有
[00:14:48.780 --> 00:14:51.860]  所以當我們望見日月星辰的時候
[00:14:51.860 --> 00:14:53.700]  一個創造主這麼偉大
[00:14:53.700 --> 00:14:56.620]  所以我們要有一個敬拜他的心
[00:14:56.620 --> 00:14:58.340]  另一方面
[00:14:58.340 --> 00:14:59.580]  傳道者也說
[00:14:59.580 --> 00:15:03.340]  上帝是一個賞賜佛惡的上帝
[00:15:03.340 --> 00:15:05.860]  當我們很清楚地認識
[00:15:05.860 --> 00:15:08.580]  上帝是一個賞賜佛惡的上帝的時候
[00:15:08.580 --> 00:15:11.420]  我們應該傳一個懼怕的心
[00:15:11.420 --> 00:15:13.260]  就好像一個法庭裡面
[00:15:13.260 --> 00:15:14.740]  一個犯罪的人
[00:15:14.740 --> 00:15:18.180]  對法官應該存有一個畏懼
[00:15:18.180 --> 00:15:20.420]  因為這個法官要
[00:15:20.420 --> 00:15:22.300]  要借著不同的方式
[00:15:22.300 --> 00:15:26.100]  要定他有罪或者判什麼刑罰
[00:15:26.100 --> 00:15:27.900]  在傳道書裡面
[00:15:27.900 --> 00:15:29.380]  第三章
[00:15:29.380 --> 00:15:31.180]  他說上帝是一個
[00:15:31.180 --> 00:15:34.220]  不斷工作的上帝
[00:15:34.220 --> 00:15:38.580]  他是一個賜給人很多東西的上帝
[00:15:38.580 --> 00:15:40.060]  上帝賜人
[00:15:40.060 --> 00:15:42.780]  有很多的奴祿或者日常的活動
[00:15:42.780 --> 00:15:45.740]  給人有奴祿活動的能力
[00:15:45.740 --> 00:15:49.540]  給人也有吃喝的能力
[00:15:49.540 --> 00:15:52.300]  給人在奴祿當中
[00:15:52.300 --> 00:15:54.140]  或者日常的活動當中
[00:15:54.140 --> 00:15:56.980]  能夠經驗到什麼是快樂
[00:15:56.980 --> 00:15:58.460]  這一種的能力
[00:15:58.460 --> 00:16:02.100]  最後上帝也給人一個永恆的意識
[00:16:02.100 --> 00:16:03.780]  所以上帝不斷在做事
[00:16:03.780 --> 00:16:05.420]  如果你去留意的時候
[00:16:05.420 --> 00:16:08.060]  上帝給人一樣東西
[00:16:08.060 --> 00:16:10.180]  上帝是一個行動的上帝
[00:16:10.180 --> 00:16:11.980]  上帝將萬事
[00:16:11.980 --> 00:16:13.460]  各按其時
[00:16:13.460 --> 00:16:15.340]  成為美好
[00:16:15.340 --> 00:16:17.420]  接著他也說到
[00:16:17.420 --> 00:16:18.540]  傳道者說
[00:16:18.540 --> 00:16:21.020]  上帝是一個審判惡人
[00:16:21.020 --> 00:16:22.740]  和善人的
[00:16:22.740 --> 00:16:25.380]  異人的上帝
[00:16:25.380 --> 00:16:28.820]  接著在第16節傳道者再有一個觀察
[00:16:28.820 --> 00:16:30.700]  16至22節那裡
[00:16:30.700 --> 00:16:31.900]  他的觀察是什麼呢
[00:16:31.900 --> 00:16:33.820]  他再觀察在日光之下
[00:16:33.820 --> 00:16:35.980]  審判之處有奸惡
[00:16:35.980 --> 00:16:38.780]  在公義之處也有奸惡
[00:16:38.780 --> 00:16:40.740]  意思就是
[00:16:40.740 --> 00:16:42.860]  在傳道者的背景裡面
[00:16:42.860 --> 00:16:44.180]  就是
[00:16:44.180 --> 00:16:45.700]  遵守上帝的吩咐
[00:16:45.700 --> 00:16:47.940]  是會得到地上的福氣的
[00:16:47.940 --> 00:16:49.500]  遠離上帝
[00:16:49.500 --> 00:16:51.060]  上帝是會懲罰你的
[00:16:51.060 --> 00:16:54.380]  這是他傳統的一個教導
[00:16:54.380 --> 00:16:55.860]  對他的認識
[00:16:55.860 --> 00:16:56.620]  當然
[00:16:56.620 --> 00:16:57.860]  在他成長裡面
[00:16:57.860 --> 00:17:00.660]  他也會見到一些敬畏上帝的人
[00:17:00.660 --> 00:17:02.260]  他的生活真的很好
[00:17:02.260 --> 00:17:03.660]  一些遠離上帝的人
[00:17:03.660 --> 00:17:05.420]  上帝真的給他刑罰
[00:17:05.420 --> 00:17:06.820]  但是
[00:17:06.820 --> 00:17:07.940]  有一些人
[00:17:07.940 --> 00:17:09.260]  敬畏上帝
[00:17:09.260 --> 00:17:11.020]  但是他生活不好
[00:17:11.020 --> 00:17:12.540]  有些遠離上帝的人
[00:17:12.540 --> 00:17:14.540]  他生活很好
[00:17:14.540 --> 00:17:16.340]  而且傳道者還在說
[00:17:16.340 --> 00:17:18.100]  審判之處
[00:17:18.100 --> 00:17:20.180]  就是一個裁判的地方
[00:17:20.180 --> 00:17:22.020]  也有不公義的地方
[00:17:22.020 --> 00:17:23.380]  也有不公義
[00:17:23.380 --> 00:17:24.140]  就是說
[00:17:24.140 --> 00:17:27.100]  在審判的地方應該表達公義
[00:17:27.100 --> 00:17:27.860]  但是
[00:17:27.860 --> 00:17:29.900]  就在這個審判的地方
[00:17:29.900 --> 00:17:32.060]  也有不公義的情況
[00:17:32.060 --> 00:17:34.180]  在傳道者的心中
[00:17:34.180 --> 00:17:36.140]  其實有一定的張力
[00:17:36.140 --> 00:17:37.300]  大家想想
[00:17:37.300 --> 00:17:38.980]  一直告訴我
[00:17:38.980 --> 00:17:41.220]  遵守上帝的吩咐
[00:17:41.220 --> 00:17:42.580]  是有福的
[00:17:42.580 --> 00:17:44.700]  不遵守上帝的吩咐是有禍的
[00:17:44.700 --> 00:17:46.500]  但是在現實的經驗上
[00:17:46.500 --> 00:17:48.620]  不是必然的
[00:17:48.620 --> 00:17:49.900]  不是一定的
[00:17:49.900 --> 00:17:51.700]  不是絕對的
[00:17:51.700 --> 00:17:54.260]  在心中存有一個張力
[00:17:54.260 --> 00:17:55.460]  在這一刻裡面
[00:17:55.460 --> 00:17:56.740]  其實傳道者
[00:17:56.740 --> 00:17:58.780]  他仍然肯定
[00:17:58.780 --> 00:18:01.780]  上帝是一個賞賜不可的上帝
[00:18:01.780 --> 00:18:03.060]  他仍然肯定
[00:18:03.060 --> 00:18:06.500]  傳統一直以來的信念
[00:18:06.500 --> 00:18:07.580]  為什麼呢
[00:18:07.580 --> 00:18:08.780]  其實他有說
[00:18:08.780 --> 00:18:09.780]  他有說
[00:18:09.780 --> 00:18:11.780]  是時間
[00:18:11.780 --> 00:18:14.180]  傳道者在這裡說
[00:18:14.180 --> 00:18:18.020]  上帝必有審判的時間
[00:18:18.020 --> 00:18:18.980]  因為
