
[00:00:00.000 --> 00:00:05.000]  (這次的行動)
[00:04:08.080 --> 00:04:12.280]  那他怎樣經歷變態的時候呢
[00:04:12.280 --> 00:04:13.640]  就是他現在就已經是
[00:04:13.640 --> 00:04:15.680]  讀這個碩士課程
[00:04:15.680 --> 00:04:18.600]  那中間就進修了不同的課程
[00:04:18.600 --> 00:04:20.320]  以致到很大改變
[00:04:20.320 --> 00:04:22.120]  那一會兒就會和大家分享
[00:04:22.120 --> 00:04:24.120]  就是他怎樣轉變的故事
[00:04:24.120 --> 00:04:26.440]  怎樣無緣無故又讀不到書
[00:04:26.440 --> 00:04:29.040]  然後無緣無故又走了去
[00:04:29.040 --> 00:04:30.880]  去哪裡啊
[00:04:30.880 --> 00:04:31.480]  坐牢
[00:04:31.480 --> 00:04:32.160]  是吧
[00:04:32.160 --> 00:04:33.520]  去坐牢
[00:04:33.520 --> 00:04:35.880]  然後無緣無故又可以站在這裡
[00:04:35.880 --> 00:04:37.840]  和大家分享他的經歷
[00:04:37.840 --> 00:04:38.720]  那就是這個part point
[00:04:38.720 --> 00:04:39.440]  可以下一張
[00:04:39.440 --> 00:04:39.840]  啊不是
[00:04:39.840 --> 00:04:41.520]  我有一個pointer的
[00:04:41.520 --> 00:04:42.440]  來
[00:04:42.440 --> 00:04:44.480]  那有幾個問題想問一問大家先的
[00:04:44.480 --> 00:04:47.040]  讓大家開始的時候可以有個反省
[00:04:47.040 --> 00:04:47.840]  第一個就是說
[00:04:47.840 --> 00:04:51.600]  你最喜歡做些什麼呢
[00:04:51.600 --> 00:04:54.320]  這樣
[00:04:54.320 --> 00:04:55.640]  那第二就是呢
[00:04:55.640 --> 00:04:58.240]  你覺得自己最擅長
[00:04:58.240 --> 00:05:01.120]  是做些什麼呢
[00:05:01.120 --> 00:05:02.440]  第三
[00:05:02.440 --> 00:05:04.320]  就是你想為別人
[00:05:04.320 --> 00:05:06.920]  或者社會做些什麼呢
[00:05:06.920 --> 00:05:08.920]  那這個只不過是一個
[00:05:08.920 --> 00:05:11.000]  你夜難人靜的時候
[00:05:11.000 --> 00:05:12.000]  去想一下
[00:05:12.000 --> 00:05:16.000]  啊究竟你的人生是怎樣呢
[00:05:16.000 --> 00:05:17.320]  那好了
[00:05:17.320 --> 00:05:19.520]  這個你是不是很激動啊
[00:05:19.520 --> 00:05:22.000]  因為一大早就去賭市
[00:05:22.000 --> 00:05:22.720]  那所以呢
[00:05:22.720 --> 00:05:24.320]  不如給一個熱烈的掌聲
[00:05:24.320 --> 00:05:24.800]  Kathy
[00:05:24.800 --> 00:05:26.400]  和我們分享她的人生故事
[00:05:26.400 --> 00:05:28.880]  好嗎
[00:05:28.880 --> 00:05:29.360]  好
[00:05:29.360 --> 00:05:30.640]  多謝李sir
[00:05:30.640 --> 00:05:31.680]  剛才的問題呢
[00:05:31.680 --> 00:05:33.400]  很想大家放在心裏面
[00:05:33.400 --> 00:05:35.160]  你都去想一想剛才的問題
[00:05:35.160 --> 00:05:37.360]  一會兒最後我們分享之後呢
[00:05:37.360 --> 00:05:38.640]  我們都去整理一下
[00:05:38.640 --> 00:05:40.200]  那到底我自己
[00:05:40.200 --> 00:05:42.400]  將來很想做什麼呢
[00:05:42.400 --> 00:05:44.000]  我剛才走過走廊的時候
[00:05:44.000 --> 00:05:45.000]  看到外面有些碧步
[00:05:45.000 --> 00:05:46.520]  就是將來你的夢想
[00:05:46.520 --> 00:05:48.800]  大家的一些作品
[00:05:48.800 --> 00:05:51.880]  那我覺得沒有人會想做一些
[00:05:51.880 --> 00:05:53.400]  很卑微的工作的
[00:05:53.400 --> 00:05:55.000]  那我在從小的時候
[00:05:55.000 --> 00:05:55.520]  家裏呢
[00:05:55.520 --> 00:05:57.120]  其實我是有五姐妹的
[00:05:57.120 --> 00:05:58.440]  那我對上有兩個姐姐
[00:05:58.440 --> 00:05:59.520]  對下有兩個妹妹
[00:05:59.520 --> 00:06:01.440]  那我就排第三的
[00:06:01.440 --> 00:06:01.920]  那家裏呢
[00:06:01.920 --> 00:06:03.200]  我們住的地方呢
[00:06:03.200 --> 00:06:05.000]  我想你們應該沒有見過的了
[00:06:05.000 --> 00:06:08.000]  那你看到現在這個是雙層的
[00:06:08.000 --> 00:06:08.840]  這個是別墅
[00:06:08.840 --> 00:06:10.040]  是吧
[00:06:10.040 --> 00:06:11.040]  這個是
[00:06:11.040 --> 00:06:12.320]  你看到的是
[00:06:12.320 --> 00:06:13.720]  我們叫做是
[00:06:13.720 --> 00:06:16.400]  那些骰子區
[00:06:16.400 --> 00:06:18.600]  那在大概六七十年代的時候
[00:06:18.600 --> 00:06:20.400]  那香港大部份都是有很多
[00:06:20.400 --> 00:06:22.280]  這些這樣的骰子區的
[00:06:22.280 --> 00:06:24.320]  那這個獨立式的骰子區是怎樣呢
[00:06:24.320 --> 00:06:25.960]  上下兩齊的
[00:06:25.960 --> 00:06:28.320]  那裏面的環境
[00:06:28.320 --> 00:06:28.880]  衛生呢
[00:06:28.880 --> 00:06:31.320]  其實都不太理想的
[00:06:31.320 --> 00:06:32.480]  甚至在那個時間呢
[00:06:32.480 --> 00:06:34.880]  其實發生過香港是有鼠疫的
[00:06:34.880 --> 00:06:35.400]  那所以呢
[00:06:35.400 --> 00:06:37.040]  從小到大我都很怕老鼠的
[00:06:37.040 --> 00:06:39.320]  因為每隻老鼠都好像貓一樣大隻的
[00:06:39.320 --> 00:06:40.160]  怕不怕啊
[00:06:40.160 --> 00:06:42.280]  你聽到都怕不怕啊
[00:06:42.280 --> 00:06:42.680]  是不是
[00:06:42.680 --> 00:06:44.600]  不是米奇老鼠啊
[00:06:44.600 --> 00:06:45.680]  那特別呢
[00:06:45.680 --> 00:06:46.520]  骰子區呢
[00:06:46.520 --> 00:06:48.000]  有一個的情況就是
[00:06:48.000 --> 00:06:50.080]  裏面是沒有廁所的
[00:06:50.080 --> 00:06:50.680]  所以呢
[00:06:50.680 --> 00:06:52.920]  廁所是要出去外面的公共廁所
[00:06:52.920 --> 00:06:53.560]  而去廁所呢
[00:06:53.560 --> 00:06:54.880]  其實是一段路的
[00:06:54.880 --> 00:06:55.400]  那所以呢
[00:06:55.400 --> 00:06:56.720]  我們家裏的時候呢
[00:06:56.720 --> 00:06:57.480]  幾姐妹呢
[00:06:57.480 --> 00:06:59.040]  通常在家裏用什麼呢
[00:06:59.040 --> 00:07:00.920]  見不見到這個是什麼來的
[00:07:00.920 --> 00:07:01.760]  是吧
[00:07:01.760 --> 00:07:02.960]  這個是痰罐
[00:07:02.960 --> 00:07:04.680]  你們有沒有見過啊
[00:07:04.680 --> 00:07:06.040]  真的有
[00:07:06.040 --> 00:07:07.000]  是不是真的有的
[00:07:07.000 --> 00:07:08.400]  你們這個年紀
[00:07:08.400 --> 00:07:11.080]  那時候我們是用痰罐去廁所的
[00:07:11.080 --> 00:07:12.280]  那去完之後呢
[00:07:12.280 --> 00:07:14.000]  然後我就會負責做一個工作
[00:07:14.000 --> 00:07:14.880]  就是什麼呢
[00:07:14.880 --> 00:07:15.520]  就是
[00:07:15.520 --> 00:07:17.120]  倒屎
[00:07:17.120 --> 00:07:18.240]  倒屎
[00:07:18.240 --> 00:07:22.160]  我就是拿著我家裏人的便便
[00:07:22.160 --> 00:07:23.200]  和Vivi
[00:07:23.200 --> 00:07:24.360]  然後就是這樣
[00:07:24.360 --> 00:07:25.560]  要去到一個很遠的地方
[00:07:25.560 --> 00:07:26.560]  來倒屎
[00:07:26.560 --> 00:07:29.600]  洗乾淨那些痰罐
[00:07:29.600 --> 00:07:30.240]  那我家裏呢
[00:07:30.240 --> 00:07:31.040]  我媽媽呢
[00:07:31.040 --> 00:07:33.560]  有些姐姐就是負責洗碗
[00:07:33.560 --> 00:07:35.840]  有些姐姐就是負責晾衫摺衫
[00:07:35.840 --> 00:07:38.560]  而我的工作就是負責倒屎
[00:07:38.560 --> 00:07:39.680]  好了
[00:07:39.680 --> 00:07:42.200]  那我家裏人才是我們五姐妹
[00:07:42.200 --> 00:07:44.600]  那讓你猜一下誰是我
[00:07:44.600 --> 00:07:46.880]  什麼顏色的衣服是我的
[00:07:46.880 --> 00:07:48.720]  什麼
[00:07:48.720 --> 00:07:49.640]  最小的那個
[00:07:49.640 --> 00:07:51.120]  你覺得最小的那個是我的嗎
[00:07:51.120 --> 00:07:52.720]  但我排第三的
[00:07:52.720 --> 00:07:56.000]  所以應該是什麼顏色的衣服是我的呢
[00:07:56.000 --> 00:07:57.160]  黑色的衣服是我
[00:07:57.160 --> 00:07:58.120]  為什麼
[00:07:58.120 --> 00:07:58.960]  有沒有搞錯啊
[00:07:58.960 --> 00:08:01.320]  為什麼這麼多姐妹的衣服這麼漂亮
[00:08:01.320 --> 00:08:04.760]  為什麼我的裙子是黑色的
[00:08:04.760 --> 00:08:08.360]  啊
[00:08:08.360 --> 00:08:09.360]  是不是啊
[00:08:09.360 --> 00:08:10.880]  因為我覺得
[00:08:10.880 --> 00:08:12.040]  當時我覺得就是
[00:08:12.040 --> 00:08:12.560]  你看看
[00:08:12.560 --> 00:08:13.680]  我的頭髮又亂了
[00:08:13.680 --> 00:08:14.760]  你看看旁邊都飛起來了
[00:08:14.760 --> 00:08:16.680]  媽媽都不幫我梳一下頭
[00:08:16.680 --> 00:08:17.880]  拍張照的時候
[00:08:17.880 --> 00:08:18.440]  好像
[00:08:18.440 --> 00:08:20.760]  彷彿你看到幾姐妹當中
[00:08:20.760 --> 00:08:23.840]  最不漂亮的那個是誰
[00:08:23.840 --> 00:08:24.640]  是我
[00:08:24.640 --> 00:08:26.040]  最不漂亮的
[00:08:26.040 --> 00:08:26.920]  從小呢
[00:08:26.920 --> 00:08:28.760]  是一個覺得自己不可愛
[00:08:28.760 --> 00:08:29.680]  沒有價值
[00:08:29.680 --> 00:08:30.960]  我覺得自己長得不漂亮
[00:08:30.960 --> 00:08:31.960]  覺得自己臉很好
[00:08:31.960 --> 00:08:33.480]  你看到我的妹妹
[00:08:33.480 --> 00:08:34.600]  姐姐的樣子
[00:08:34.600 --> 00:08:36.040]  都可愛的
[00:08:36.040 --> 00:08:37.160]  女孩子樣子
[00:08:37.160 --> 00:08:38.640]  唯獨是我黑漆漆的
[00:08:38.640 --> 00:08:39.960]  不漂亮的
[00:08:39.960 --> 00:08:41.160]  因為成長我裡面
[00:08:41.160 --> 00:08:43.760]  我經常都會在一種自我否定的裡面
[00:08:43.760 --> 00:08:44.600]  我經常覺得
[00:08:44.600 --> 00:08:45.800]  幾姐妹之中
[00:08:45.800 --> 00:08:46.880]  在比較裡面
[00:08:46.880 --> 00:08:48.440]  我一定是被比下去的
[00:08:48.440 --> 00:08:49.360]  因為我長得不漂亮
[00:08:49.360 --> 00:08:50.200]  我又不討好
[00:08:50.200 --> 00:08:52.000]  我又得不到媽媽對我的愛惜
[00:08:52.000 --> 00:08:54.120]  我得不到媽媽對我的關注
[00:08:54.120 --> 00:08:56.560]  而且我經常覺得媽媽都想操控我
[00:08:56.560 --> 00:08:57.520]  而且我又覺得
[00:08:57.520 --> 00:08:58.720]  在我性格裡面
[00:08:58.720 --> 00:09:02.440]  覺得在一個這樣的家庭環境裡面成長
[00:09:02.440 --> 00:09:05.480]  其實我是一個很倔強的小朋友
[00:09:05.480 --> 00:09:06.400]  什麼叫倔強啊
[00:09:06.400 --> 00:09:08.560]  大家知不知道
[00:09:08.560 --> 00:09:09.320]  都明白了
[00:09:09.320 --> 00:09:10.960]  都理解到
[00:09:10.960 --> 00:09:12.040]  其實很倔強就是
[00:09:12.040 --> 00:09:13.240]  當我覺得
[00:09:13.240 --> 00:09:14.440]  當媽媽跟我說
[00:09:14.440 --> 00:09:16.040]  叫我不可以做那些事情的時候
[00:09:16.040 --> 00:09:17.640]  我就偏是很想去做
[00:09:17.640 --> 00:09:18.240]  而且我覺得
[00:09:18.240 --> 00:09:20.840]  我現在很想按自己的意思去做
[00:09:20.840 --> 00:09:21.440]  所以很多時候
[00:09:21.440 --> 00:09:23.840]  我都不是很肯妥協
[00:09:23.840 --> 00:09:24.520]  但我想說
[00:09:24.520 --> 00:09:26.840]  到了我大概小學四年級的時候
[00:09:26.840 --> 00:09:30.720]  又被你猜猜誰是我
[00:09:30.720 --> 00:09:32.920]  有人說中間那個是吧
[00:09:32.920 --> 00:09:33.720]  不是
[00:09:33.720 --> 00:09:35.560]  就是老師的左手邊那個
[00:09:35.560 --> 00:09:37.360]  就是你見到黑黑的那個
[00:09:37.360 --> 00:09:38.360]  我從小到大都是黑黑的
[00:09:38.360 --> 00:09:40.120]  高高的
[00:09:40.120 --> 00:09:41.320]  我想說
[00:09:41.320 --> 00:09:43.080]  在座的今天都有很多老師
[00:09:43.080 --> 00:09:45.000]  我很想鼓勵老師們
[00:09:45.000 --> 00:09:46.720]  其實做老師真的很重要
[00:09:46.720 --> 00:09:48.520]  老師對小朋友
[00:09:48.520 --> 00:09:50.600]  對同學那種關心
[00:09:50.600 --> 00:09:54.120]  是能夠影響一個學生的一生的
[00:09:54.120 --> 00:09:54.800]  對我來說
[00:09:54.800 --> 00:09:55.640]  這位老師
[00:09:55.640 --> 00:09:57.200]  他是一位基督徒來的
[00:09:57.200 --> 00:09:59.160]  他是我的啟蒙老師
[00:09:59.160 --> 00:10:01.160]  我從小都不喜歡讀書的
[00:10:01.160 --> 00:10:01.960]  原因是因為
[00:10:01.960 --> 00:10:03.560]  我這個人都很倔強
[00:10:03.560 --> 00:10:04.760]  媽媽叫我讀書的時候
[00:10:04.760 --> 00:10:06.360]  我更加不想去讀
[00:10:06.360 --> 00:10:07.840]  所以到我小時候
[00:10:07.840 --> 00:10:09.640]  其實我成績都很差的
[00:10:09.640 --> 00:10:11.320]  剛才聽到我的影片
[00:10:11.320 --> 00:10:13.040]  我通常都是拿
[00:10:13.040 --> 00:10:15.560]  就是全班尾一二三
[00:10:15.560 --> 00:10:16.560]  我們那個年代
[00:10:16.560 --> 00:10:18.400]  有一樣東西叫學能測試
[00:10:18.400 --> 00:10:19.600]  因為就會抽一些
[00:10:19.600 --> 00:10:20.480]  最學生
[00:10:20.480 --> 00:10:22.800]  成績最低的全級裡面
[00:10:22.800 --> 00:10:23.840]  抽他出來做一些
[00:10:23.840 --> 00:10:24.840]  叫學能的測試
[00:10:24.840 --> 00:10:26.800]  去測試一下他的能力
[00:10:26.800 --> 00:10:28.760]  但今天我們會說一件事
[00:10:28.760 --> 00:10:30.160]  叫SEM
[00:10:30.160 --> 00:10:31.760]  Specially Education
[00:10:31.760 --> 00:10:33.480]  這個就是當初
[00:10:33.480 --> 00:10:36.560]  當年裡面沒有特別去取名字
[00:10:36.560 --> 00:10:38.160]  但這些有問題的學生
[00:10:38.160 --> 00:10:39.160]  就會抽出來
[00:10:39.160 --> 00:10:40.600]  就被標籤了
[00:10:40.600 --> 00:10:43.160]  是一些學習有困難的學生
[00:10:43.160 --> 00:10:44.240]  所以當時
[00:10:44.240 --> 00:10:45.520]  其實我一向以來
[00:10:45.520 --> 00:10:47.360]  成績都不好的
[00:10:47.360 --> 00:10:49.480]  但當我遇到這位陳老師的時候
[00:10:49.480 --> 00:10:51.280]  陳老師他經常都和我說
[00:10:51.280 --> 00:10:52.760]  「曾慧妮,你留下」
[00:10:52.760 --> 00:10:54.640]  「我和你補習」
[00:10:54.640 --> 00:10:55.280]  這位老師
[00:10:55.280 --> 00:10:57.120]  他經常留下和我補習
[00:10:57.120 --> 00:10:57.600]  我覺得
[00:10:57.600 --> 00:10:58.520]  為什麼這位老師
[00:10:58.520 --> 00:11:00.680]  這麼用心地和我補習呢?
[00:11:00.680 --> 00:11:01.400]  但當時
[00:11:01.400 --> 00:11:02.840]  其實我不知道什麼叫愛
[00:11:02.840 --> 00:11:04.240]  因為我從來從小到大
[00:11:04.240 --> 00:11:06.560]  我沒有經歷過爸爸媽媽的愛
[00:11:06.560 --> 00:11:07.280]  我也不知道
[00:11:07.280 --> 00:11:09.040]  陳老師對我這一份關心
[00:11:09.040 --> 00:11:10.440]  其實是愛
[00:11:10.440 --> 00:11:12.040]  我今天回頭看
[00:11:12.040 --> 00:11:12.920]  我就明白
[00:11:12.920 --> 00:11:14.360]  原來這個是愛
[00:11:14.360 --> 00:11:15.360]  當這位老師
[00:11:15.360 --> 00:11:16.760]  他不單止叫我留堂
[00:11:16.760 --> 00:11:17.600]  幫我補習
[00:11:17.600 --> 00:11:19.360]  他很用心地給我機會
[00:11:19.360 --> 00:11:21.360]  他還選了我做班長
[00:11:21.360 --> 00:11:21.880]  你想想
[00:11:21.880 --> 00:11:22.600]  這麼識貨
[00:11:22.600 --> 00:11:23.520]  我又這麼頑皮的學生
[00:11:23.520 --> 00:11:25.320]  老師竟然選我做班長
[00:11:25.320 --> 00:11:26.640]  班長不是一些乖的學生
[00:11:26.640 --> 00:11:27.560]  才可以做的嗎?
[00:11:27.560 --> 00:11:29.480]  成績好的學生才可以做的嗎?
[00:11:29.480 --> 00:11:30.480]  原來不是
[00:11:30.480 --> 00:11:31.640]  老師選了一個
[00:11:31.640 --> 00:11:32.640]  最不起眼
[00:11:32.640 --> 00:11:34.840]  又不突出的曾慧妮
[00:11:34.840 --> 00:11:36.160]  去做班長
[00:11:36.160 --> 00:11:37.440]  所以因為這樣的時候
[00:11:37.440 --> 00:11:38.920]  我很想很努力地讀書
[00:11:38.920 --> 00:11:41.120]  去回饋這位老師
[00:11:41.120 --> 00:11:43.280]  我很想因為回饋他
[00:11:43.280 --> 00:11:44.680]  對我的那份關心
[00:11:44.680 --> 00:11:46.040]  所以我努力讀書
[00:11:46.040 --> 00:11:47.360]  老師教我什麼呢?
[00:11:47.360 --> 00:11:48.160]  教我中文
[00:11:48.160 --> 00:11:49.480]  教我聖經
[00:11:49.480 --> 00:11:50.800]  和教我體育科
[00:11:50.800 --> 00:11:51.760]  所有他的科
[00:11:51.760 --> 00:11:54.760]  我由零分到一百分
[00:11:54.760 --> 00:11:56.320]  為什麼我會突然間
[00:11:56.320 --> 00:11:58.000]  可以有這樣的成績?
[00:11:58.000 --> 00:11:59.720]  因為我讀書是很奇怪的
[00:11:59.720 --> 00:12:01.560]  我不是坐著乖乖地讀書的
[00:12:01.560 --> 00:12:03.560]  我會躺在床上做倒數衝
[00:12:03.560 --> 00:12:05.600]  然後又做一些東西
[00:12:05.600 --> 00:12:07.760]  又幻想一些程序
[00:12:07.760 --> 00:12:09.520]  幫自己去記入腦
[00:12:09.520 --> 00:12:11.520]  因為我是一個SEN的學生
[00:12:11.520 --> 00:12:13.600]  所以當我在讀書的時候
[00:12:13.600 --> 00:12:15.480]  在我學習上
[00:12:15.480 --> 00:12:16.800]  會有我自己認為
[00:12:16.800 --> 00:12:18.680]  我自己能夠做到一套的方法
[00:12:18.680 --> 00:12:21.160]  才能夠幫助到我自己入腦
[00:12:21.160 --> 00:12:21.880]  好了
[00:12:21.880 --> 00:12:22.640]  好景不常
[00:12:22.640 --> 00:12:24.080]  離開了陳老師
[00:12:24.080 --> 00:12:25.960]  去到一間中學
[00:12:25.960 --> 00:12:27.000]  在中學裏
[00:12:27.000 --> 00:12:29.000]  我被我的班主任
[00:12:29.000 --> 00:12:31.560]  寫出了我十六宗罪
[00:12:31.560 --> 00:12:34.040]  讓你看看這個同學頑皮不頑皮
[00:12:34.040 --> 00:12:34.720]  所以有什麼呢?
[00:12:34.720 --> 00:12:36.440]  上課吃糖
[00:12:36.440 --> 00:12:38.000]  在酒堂吃雞翅膀
[00:12:38.000 --> 00:12:39.400]  測驗的時候聊天
[00:12:39.400 --> 00:12:40.880]  然後就易檢
[00:12:40.880 --> 00:12:42.400]  化妝
[00:12:42.400 --> 00:12:43.600]  搗亂上課
[00:12:43.600 --> 00:12:44.840]  帶違禁品
[00:12:44.840 --> 00:12:45.920]  燒屎卷
[00:12:45.920 --> 00:12:46.840]  帶刀片
[00:12:46.840 --> 00:12:48.120]  帶打電話
[00:12:48.120 --> 00:12:48.880]  遲到
[00:12:48.880 --> 00:12:49.560]  勒索
[00:12:49.560 --> 00:12:50.440]  吸煙
[00:12:50.440 --> 00:12:51.160]  逃學
[00:12:51.160 --> 00:12:52.080]  欠交功課
[00:12:52.080 --> 00:12:53.280]  離家出走
[00:12:53.280 --> 00:12:54.920]  私自離開你的課室
[00:12:54.920 --> 00:12:56.480]  然後就欠帶你的書包
[00:12:56.480 --> 00:12:58.320]  和不帶書回學校
[00:12:58.320 --> 00:12:59.080]  說髒話
[00:12:59.080 --> 00:13:01.080]  跑去另一班上課
[00:13:01.080 --> 00:13:08.160]  看完之後大家覺得怎樣?
[00:13:08.160 --> 00:13:09.760]  如果老師有這樣的同學
