
[00:00:00.000 --> 00:00:07.500]  師班的侍奉在教會裡面有很重要的地位
[00:03:25.700 --> 00:03:27.400]  先讀第八節
[00:03:27.400 --> 00:03:29.900]  我們先讀第八節
[00:03:29.900 --> 00:03:32.100]  在伯里行之夜地裡
[00:03:32.100 --> 00:03:33.500]  有牧羊的人
[00:03:33.500 --> 00:03:36.400]  夜間按著羹翅看守羊群
[00:03:36.400 --> 00:03:40.500]  這裡提到牧羊人在夜間看守羊群
[00:03:40.500 --> 00:03:44.300]  這裡提到牧羊人在夜間看守羊群
[00:03:44.300 --> 00:03:48.100]  我們再看十節到十四節
[00:03:48.100 --> 00:03:51.300]  我們再看第十節到第十四節
[00:03:51.300 --> 00:03:53.300]  那天使對他們說
[00:03:53.300 --> 00:03:54.600]  不要懼怕
[00:03:54.600 --> 00:03:56.800]  我報給你們大喜的信息
[00:03:56.800 --> 00:03:58.500]  是關乎萬民的
[00:03:58.500 --> 00:04:00.500]  因今天在大位的城裡
[00:04:00.500 --> 00:04:02.400]  為你們生了救主
[00:04:02.400 --> 00:04:03.900]  就是主基督
[00:04:03.900 --> 00:04:06.500]  你們要看見一個鷹鞋包著布
[00:04:06.500 --> 00:04:08.000]  臥在馬槽里
[00:04:08.000 --> 00:04:10.100]  那就是記號了
[00:04:10.100 --> 00:04:12.000]  忽然有一大隊天兵
[00:04:12.000 --> 00:04:14.200]  和那天使贊美神說
[00:04:14.200 --> 00:04:17.100]  在至高之處榮耀歸於神
[00:04:17.100 --> 00:04:18.700]  在地上平安
[00:04:18.700 --> 00:04:21.700]  歸於他所喜悅的人
[00:04:21.700 --> 00:04:24.600]  在這裡提到大喜的信息
[00:04:24.600 --> 00:04:26.800]  這裡提到大喜的信息
[00:04:26.800 --> 00:04:28.200]  充滿了喜樂
[00:04:28.200 --> 00:04:29.900]  充滿了喜樂
[00:04:29.900 --> 00:04:31.600]  我們又聽見歌聲
[00:04:31.600 --> 00:04:33.800]  我們又聽到歌聲
[00:04:33.800 --> 00:04:36.200]  贊美神
[00:04:36.200 --> 00:04:38.600]  在這個喜樂的贊美裡頭
[00:04:38.600 --> 00:04:41.100]  在這個喜樂的贊美裡面
[00:04:41.100 --> 00:04:43.700]  傳報了一個信息
[00:04:43.700 --> 00:04:45.400]  傳報了一個信息
[00:04:45.400 --> 00:04:48.300]  是關於普天下的信息
[00:04:48.300 --> 00:04:50.300]  是關於普天下的信息
[00:04:50.300 --> 00:04:53.900]  這個信息把我們喜樂的源頭告訴我們
[00:04:53.900 --> 00:04:57.300]  這個信息就將我們喜樂的源頭告訴我們
[00:04:57.300 --> 00:04:59.300]  第一個源頭
[00:04:59.300 --> 00:05:03.800]  在這裡發現了一位榮耀的上帝
[00:05:03.800 --> 00:05:06.800]  在這裡發現了一位榮耀的上帝
[00:05:06.800 --> 00:05:10.600]  他是偉大的慈愛的公義的上帝
[00:05:10.600 --> 00:05:14.000]  他是偉大的慈愛的公義的上帝
[00:05:14.000 --> 00:05:17.100]  如果一個人認識了這樣的上帝
[00:05:17.100 --> 00:05:19.700]  如果一個人認識了這樣的上帝
[00:05:19.700 --> 00:05:22.500]  他的內心真是不能不喜樂
[00:05:22.500 --> 00:05:25.100]  他的內心真是不能不喜樂
[00:05:25.100 --> 00:05:28.700]  這是人生裡面一個重大的發現
[00:05:28.700 --> 00:05:31.500]  這是人生裡面一個重大的發現
[00:05:31.500 --> 00:05:35.400]  這個發現足以改變他整個的人生
[00:05:35.400 --> 00:05:39.100]  這個發現足以改變他整個的人生
[00:05:39.100 --> 00:05:42.200]  第二個喜樂的源頭
[00:05:42.200 --> 00:05:45.600]  就是第二個發現
[00:05:45.600 --> 00:05:47.200]  就是第二個發現
[00:05:47.200 --> 00:05:48.400]  這位天父
[00:05:48.400 --> 00:05:51.900]  把他的愛子耶穌基督賜給人類
[00:05:51.900 --> 00:05:54.700]  把他的愛子耶穌基督賜給人類
[00:05:54.700 --> 00:05:57.500]  他將平安帶給人類
[00:05:57.500 --> 00:05:59.400]  他將平安帶給人類
[00:05:59.400 --> 00:06:01.200]  他是和平之君
[00:06:01.200 --> 00:06:02.800]  他是和平之君
[00:06:02.800 --> 00:06:04.600]  但是生在馬槽里
[00:06:04.600 --> 00:06:06.600]  但是他生在馬槽里
[00:06:06.600 --> 00:06:09.500]  他將上帝的愛告訴人類
[00:06:09.500 --> 00:06:11.800]  他將上帝的愛告訴人類
[00:06:11.800 --> 00:06:14.900]  在這個愛中人得到平安
[00:06:14.900 --> 00:06:17.500]  在這個愛中人得到平安
[00:06:17.500 --> 00:06:20.000]  人與上帝和好
[00:06:20.000 --> 00:06:21.900]  人與上帝和好
[00:06:21.900 --> 00:06:24.200]  人與人之間也和好
[00:06:24.200 --> 00:06:26.200]  人與人之間也和好
[00:06:26.200 --> 00:06:29.900]  就成全了最大的喜樂的源頭
[00:06:29.900 --> 00:06:33.000]  就成全了最大的喜樂的源頭
[00:06:33.000 --> 00:06:35.300]  感謝天父
[00:06:35.300 --> 00:06:38.100]  實際上有千千萬萬的人
[00:06:38.100 --> 00:06:40.400]  發現了這兩個源頭
[00:06:40.400 --> 00:06:42.700]  世界上有千千萬萬的人
[00:06:42.700 --> 00:06:44.700]  發現了這兩個源頭
[00:06:44.700 --> 00:06:48.800]  他們的人生就改變
[00:06:48.800 --> 00:06:54.200]  在這個充滿愁苦孤單患難的人生裡面
[00:06:54.200 --> 00:06:58.600]  在這個充滿愁苦患難孤單的人生裡面
[00:06:58.600 --> 00:07:01.200]  發現了這兩個源頭之後
[00:07:01.200 --> 00:07:03.500]  發現了這兩個源頭之後
[00:07:03.500 --> 00:07:06.400]  就一變而為平安喜樂
[00:07:06.400 --> 00:07:09.700]  就一變而成為平安和喜樂了
[00:07:09.700 --> 00:07:12.200]  有人的計算
[00:07:12.200 --> 00:07:14.800]  在全世界
[00:07:14.800 --> 00:07:17.600]  每一分鐘裡頭
[00:07:17.600 --> 00:07:22.700]  有四十人信主
[00:07:22.700 --> 00:07:25.600]  我相信這個統計還是不完全的
[00:07:25.600 --> 00:07:29.800]  我相信這個統計還是不完全的
[00:07:29.800 --> 00:07:33.200]  我們再看第二次的夜半歌聲
[00:07:33.200 --> 00:07:36.500]  我們再看第二次的夜半歌聲
[00:07:36.500 --> 00:07:41.900]  請大家回到舊約約伯記
[00:07:41.900 --> 00:07:44.900]  請大家回到舊約約伯記
[00:07:44.900 --> 00:07:49.100]  詩篇的前面
[00:07:49.100 --> 00:08:00.300]  約伯記三十五章第十節
[00:08:00.300 --> 00:08:02.500]  末了一句
[00:08:02.500 --> 00:08:07.800]  他使人夜間歌唱
[00:08:07.800 --> 00:08:12.600]  他就是天父上帝
[00:08:12.600 --> 00:08:17.000]  他使人夜間歌唱
[00:08:17.000 --> 00:08:25.800]  夜間象徵孤單痛苦患難
[00:08:25.800 --> 00:08:28.500]  但是在這樣的處境裡面
[00:08:28.500 --> 00:08:31.000]  上帝能夠使人歌唱
[00:08:31.000 --> 00:08:33.000]  但是在這樣的處境裡面
[00:08:33.000 --> 00:08:35.200]  上帝能夠使人歌唱
[00:08:35.200 --> 00:08:37.700]  喜樂的歌唱 勝利的歌唱
[00:08:37.700 --> 00:08:40.600]  喜樂的歌唱 勝利的歌唱
[00:08:40.600 --> 00:08:45.100]  這是一個重大的發現
[00:08:45.100 --> 00:08:46.600]  在我們的人生裡頭
[00:08:46.600 --> 00:08:47.900]  在我們的人生裡頭
[00:08:47.900 --> 00:08:50.200]  哪一個人不經歷難處呢?
[00:08:50.200 --> 00:08:52.100]  哪一個人會不經歷難處呢?
[00:08:52.100 --> 00:08:54.100]  哪一個人沒有流眼淚呢?
[00:08:54.100 --> 00:08:56.300]  哪一個人會不流眼淚呢?
[00:08:56.300 --> 00:08:58.900]  哪一個人沒有某一種的痛苦呢?
[00:08:58.900 --> 00:09:01.100]  哪一個人沒有某一種的痛苦呢?
[00:09:01.100 --> 00:09:02.900]  但是在這一切之中
[00:09:02.900 --> 00:09:04.700]  但是在這一切之中
[00:09:04.700 --> 00:09:07.300]  發現了這一位天父上帝
[00:09:07.300 --> 00:09:09.700]  發現了這一位天父上帝
[00:09:09.700 --> 00:09:12.500]  他能夠幫助人
[00:09:12.500 --> 00:09:14.900]  能夠安慰人
[00:09:14.900 --> 00:09:18.200]  能夠使人的心態改變
[00:09:18.200 --> 00:09:20.700]  能夠使人的心態改變
[00:09:20.700 --> 00:09:25.100]  這位天父也和人一同經過苦難
[00:09:25.100 --> 00:09:28.300]  這位天父也和人一同經過苦難
[00:09:28.300 --> 00:09:30.800]  成為苦難中的同伴
[00:09:30.800 --> 00:09:34.400]  成為苦難中的同伴
[00:09:34.400 --> 00:09:37.300]  成為孤單中的良友
[00:09:37.300 --> 00:09:40.000]  成為孤單中的良友
[00:09:40.000 --> 00:09:42.100]  這個人生的經歷
[00:09:42.100 --> 00:09:46.800]  把人生的基本的調子、基調改變
[00:09:46.800 --> 00:09:46.800]  把人生的基本的調子、基調改變
[00:09:46.800 --> 00:09:54.400]  這個經歷能夠把人生的調子改變
[00:09:54.400 --> 00:09:56.000]  把人生的基本的調子改變
[00:09:56.000 --> 00:09:57.800]  把人生的基本的調子改變
[00:09:57.800 --> 00:09:59.800]  把人生的基本的調子改變
[00:09:59.800 --> 00:10:03.200]  這讓我們想到《聖約》裡面一節聖經
[00:10:03.200 --> 00:10:05.400]  這讓我們想到《聖約》裡面一節聖經
[00:10:05.400 --> 00:10:10.300]  《羅馬書》八章二十八節
[00:10:10.300 --> 00:10:13.000]  在那裡保羅說
[00:10:13.000 --> 00:10:17.000]  「萬事互相效力
[00:10:17.000 --> 00:10:21.200]  叫愛神的人得益處
[00:10:21.200 --> 00:10:26.200]  萬事就是所有的事情
[00:10:26.200 --> 00:10:29.200]  在我們人生裡面所發生的
[00:10:29.200 --> 00:10:36.200]  順利的、不順利的事情
[00:10:36.200 --> 00:10:38.800]  叫人快樂、叫人痛苦的事情
[00:10:38.800 --> 00:10:41.200]  叫人快樂、叫人痛苦的事情
[00:10:41.200 --> 00:10:43.500]  如意的、不如意的事情
[00:10:43.500 --> 00:10:47.100]  如意的、不如意的事情
[00:10:47.100 --> 00:10:51.300]  都互相效力
[00:10:51.300 --> 00:10:55.600]  叫愛神的人得益處
[00:10:55.600 --> 00:10:58.500]  只要我們愛神
[00:10:58.500 --> 00:11:01.500]  其餘的就為天父上帝
[00:11:01.500 --> 00:11:05.200]  他負責來做成是我們的益處
[00:11:05.200 --> 00:11:07.000]  其餘的這位天父
[00:11:07.000 --> 00:11:09.700]  就會做成使我們得益處
[00:11:09.700 --> 00:11:12.400]  這是一個認識上帝的人
[00:11:12.400 --> 00:11:16.600]  認識主耶穌的人的一個把握
[00:11:16.600 --> 00:11:20.900]  這個就是認識神、認識主耶穌的人一個把握
[00:11:20.900 --> 00:11:24.600]  當他有這個把握的時候
[00:11:24.600 --> 00:11:29.400]  他就用最積極的心態面對一切的問題
[00:11:29.400 --> 00:11:33.300]  他就會用最積極的心態來面對一切的事情
[00:11:33.300 --> 00:11:37.000]  來經歷一切的難處
[00:11:37.000 --> 00:11:39.900]  這個心態
[00:11:39.900 --> 00:11:48.900]  能夠在上帝的恩典、能力、慈愛的作為之下
[00:11:48.900 --> 00:11:55.000]  最終變成我們人生的益處
[00:11:55.000 --> 00:12:01.900]  使我們成為經過火煉的精精
[00:12:01.900 --> 00:12:09.100]  一切的難處成為一個造就的作用
[00:12:09.100 --> 00:12:13.100]  造就出來的人不同了
[00:12:13.100 --> 00:12:15.100]  他們堅強
[00:12:15.100 --> 00:12:17.000]  他們勝利
[00:12:17.000 --> 00:12:20.700]  他們滿有喜樂
[00:12:20.700 --> 00:12:24.400]  他們的敬拜又不同了
[00:12:24.400 --> 00:12:28.300]  從他們的人生經驗裡頭發出的
[00:12:28.300 --> 00:12:34.200]  會心的、從心的瞭解裡面發出來的贊美、感謝、敬拜
[00:12:34.200 --> 00:12:36.200]  從他們人生的經歷裡面
[00:12:36.200 --> 00:12:41.000]  很真心的來發出對神的真正的敬拜
[00:12:41.000 --> 00:12:46.900]  聖靈就是要做成剛才這一節的事實
[00:12:46.900 --> 00:12:50.300]  聖靈就要做成剛才那一節聖經的事實
[00:12:50.300 --> 00:12:53.000]  剛才這一節聖經之前
[00:12:53.000 --> 00:12:55.500]  剛才這一節聖經之前
[00:12:55.500 --> 00:13:00.900]  告訴我們聖靈用說不出來的嘆息為我們禱告
[00:13:00.900 --> 00:13:05.900]  就告訴我們聖靈用說不出來的嘆息為我們禱告
[00:13:05.900 --> 00:13:09.100]  這種負擔的禱告的目標是什麼
[00:13:09.100 --> 00:13:12.100]  這種負擔的禱告的目標是什麼
[00:13:12.100 --> 00:13:15.100]  就講下去到了二十八節
[00:13:15.100 --> 00:13:17.400]  一路講下去就到二十八節了
[00:13:17.400 --> 00:13:20.000]  讓我們能夠知道
[00:13:20.000 --> 00:13:24.100]  萬事互相效力叫愛聖的人的益處
[00:13:24.100 --> 00:13:26.300]  就讓我們知道
[00:13:26.300 --> 00:13:29.800]  萬事互相效力叫愛聖的人的益處
[00:13:29.800 --> 00:13:32.500]  這個人就能在夜間歌唱
[00:13:32.500 --> 00:13:35.600]  這個人就能夠在夜間歌唱
[00:13:35.600 --> 00:13:37.300]  感謝神
[00:13:37.300 --> 00:13:39.700]  這個喜樂的歌唱
[00:13:39.700 --> 00:13:43.500]  喜樂的敬拜是聖靈的果子
[00:13:43.500 --> 00:13:47.900]  歌唱喜樂的敬拜是聖靈的果子
[00:13:47.900 --> 00:13:51.400]  大家記得《伊夫所述》
[00:13:51.400 --> 00:13:53.300]  第五章
[00:13:53.300 --> 00:13:58.100]  十八節說聖靈充滿
[00:13:58.100 --> 00:14:00.800]  跟著十九節
[00:14:00.800 --> 00:14:07.300]  就講以各樣的靈歌
[00:14:07.300 --> 00:14:10.800]  彼此對唱
[00:14:10.800 --> 00:14:16.200]  口唱心和的贊美神
[00:14:16.200 --> 00:14:18.100]  十八節講到聖靈充滿
[00:14:18.100 --> 00:14:22.300]  緊緊地跟著就講喜樂的敬拜
[00:14:22.300 --> 00:14:24.300]  十八節講到聖靈充滿
[00:14:24.300 --> 00:14:27.600]  十九節就講喜樂的敬拜
[00:14:27.600 --> 00:14:30.700]  大家也記得在加拉太書
[00:14:30.700 --> 00:14:36.700]  第五章二十二二十三節
[00:14:36.700 --> 00:14:40.100]  大家很熟悉的經文
[00:14:40.100 --> 00:14:45.300]  那裡說聖靈所結的果子
[00:14:45.300 --> 00:14:47.400]  第一是仁愛
[00:14:47.400 --> 00:14:51.200]  第二喜樂
[00:14:51.200 --> 00:14:53.900]  愛當然第一
[00:14:53.900 --> 00:14:56.700]  因為神就是愛
[00:14:56.700 --> 00:15:02.500]  沒有任何的事物大過愛
[00:15:02.500 --> 00:15:06.300]  但是跟著就是喜樂
[00:15:06.300 --> 00:15:10.700]  難道喜樂這麼寶貴嗎
[00:15:10.700 --> 00:15:12.500]  當然我的意思不是說
[00:15:12.500 --> 00:15:15.700]  這九樣果子排列的次序
[00:15:15.700 --> 00:15:18.900]  是表示它們重要性的次序
[00:15:18.900 --> 00:15:24.200]  但是仁愛之後就提到喜樂
[00:15:24.200 --> 00:15:26.200]  我相信不是偶然的
[00:15:26.200 --> 00:15:32.200]  喜樂是聖靈所結出來的
[00:15:32.200 --> 00:15:35.200]  一個重要的寶貴的果子
[00:15:35.200 --> 00:15:37.800]  聖靈充滿了一個很美妙的
[00:15:37.800 --> 00:15:41.000]  一個很重要的一個果子
[00:15:41.100 --> 00:15:43.100]  一個重要的寶貴的果子
[00:15:43.100 --> 00:15:44.900]  喜樂是聖靈所結出來的
[00:15:44.900 --> 00:15:47.300]  一個很重要很寶貴的果子
[00:15:47.300 --> 00:15:50.300]  聖靈充滿了一個很明顯的記號
[00:15:50.300 --> 00:15:56.100]  就是心裡的感謝的敬拜
[00:15:56.100 --> 00:15:57.100]  喜樂的敬拜
[00:15:57.100 --> 00:16:00.100]  就是心靈裡面感恩的敬拜
[00:16:00.100 --> 00:16:03.300]  我們真是願意這樣的被聖靈充滿
[00:16:03.300 --> 00:16:06.300]  我們真是願意這樣的被聖靈充滿
[00:16:06.300 --> 00:16:08.500]  我們的主耶穌就是最好的例子
[00:16:08.500 --> 00:16:10.800]  我們的主耶穌就是最好的例子
[00:16:10.800 --> 00:16:15.800]  《路加福音》第十章二十一節
[00:16:15.800 --> 00:16:18.000]  在那裡這樣說
[00:16:18.000 --> 00:16:21.400]  正當那時
[00:16:21.400 --> 00:16:25.800]  耶穌被聖靈感動
[00:16:25.800 --> 00:16:28.300]  就歡樂
[00:16:28.300 --> 00:16:30.700]  也就是喜樂
[00:16:30.700 --> 00:16:35.200]  他就開始了一個喜樂的敬拜感謝
[00:16:35.200 --> 00:16:38.500]  他就開始了一個喜樂敬拜的感謝
[00:16:38.500 --> 00:16:42.500]  他說父啊天地的主
[00:16:42.500 --> 00:16:45.300]  我要感謝你
[00:16:45.300 --> 00:16:47.100]  跟著下面
[00:16:47.100 --> 00:16:48.700]  最後
[00:16:48.700 --> 00:16:52.100]  父啊是的
[00:16:52.100 --> 00:16:57.800]  因為你的美意就是如此
[00:16:57.800 --> 00:17:01.500]  主耶穌被聖靈充滿
[00:17:01.500 --> 00:17:03.900]  他就發出來喜樂的敬拜
[00:17:03.900 --> 00:17:06.100]  他就發出了喜樂的敬拜
[00:17:06.100 --> 00:17:07.400]  在我們的禮拜中
[00:17:07.400 --> 00:17:09.200]  在我們的禮拜裡面
[00:17:09.200 --> 00:17:11.000]  聖靈也做這個工作
[00:17:11.000 --> 00:17:12.700]  聖靈也做這個工作
[00:17:12.700 --> 00:17:15.900]  讓我們心裡充滿了喜樂的敬拜
[00:17:15.900 --> 00:17:20.000]  讓我們心裡充滿了喜樂的敬拜
[00:17:20.000 --> 00:17:23.000]  在十篇第二篇
[00:17:23.000 --> 00:17:24.300]  在十篇第二篇
[00:17:24.300 --> 00:17:26.300]  有一節聖經很寶貴
[00:17:26.300 --> 00:17:28.000]  有一節聖經很寶貴
[00:17:28.000 --> 00:17:29.100]  十一節這樣說
[00:17:29.100 --> 00:17:31.400]  第十一節這樣說
[00:17:31.400 --> 00:17:35.500]  是贊經喜樂的敬拜
[00:17:35.500 --> 00:17:38.100]  是贊經喜樂的敬拜
[00:17:38.100 --> 00:17:39.800]  又贊經又喜樂
[00:17:39.800 --> 00:17:41.500]  又贊經又喜樂
[00:17:41.500 --> 00:17:44.100]  贊經是表示敬畏神
[00:17:44.100 --> 00:17:46.700]  贊經是表示敬畏神
[00:17:46.700 --> 00:17:50.600]  喜樂是代表回應神的愛
[00:17:50.600 --> 00:17:53.200]  喜樂是代表回應神的愛
[00:17:53.200 --> 00:17:55.300]  在敬拜中
[00:17:55.300 --> 00:17:59.800]  回應神的公義聖潔
[00:17:59.800 --> 00:18:01.600]  在敬拜中
[00:18:01.600 --> 00:18:04.400]  回應神的愛
[00:18:04.400 --> 00:18:07.100]  這兩樣合在一起
[00:18:07.100 --> 00:18:09.000]  就完全了
[00:18:09.000 --> 00:18:13.100]  只有贊經是偏差
[00:18:13.100 --> 00:18:17.100]  只有喜樂也是偏差
[00:18:17.100 --> 00:18:21.500]  贊經喜樂合在一起
[00:18:21.500 --> 00:18:25.500]  又贊經又喜樂
[00:18:25.500 --> 00:18:30.000]  一個今天好的基督徒
[00:18:30.000 --> 00:18:34.200]  就是在這個配合裡面產生出來
[00:18:34.200 --> 00:18:36.200]  一個好的基督徒
[00:18:36.200 --> 00:18:39.000]  就是在這樣的配合裡面產生出來
[00:18:39.000 --> 00:18:40.700]  他回應神的公義
[00:18:40.700 --> 00:18:42.200]  他回應神的公義
[00:18:42.200 --> 00:18:43.500]  又回應神的愛
[00:18:43.500 --> 00:18:44.800]  也都回應神的愛
[00:18:44.800 --> 00:18:46.700]  這兩樣合在一起
[00:18:46.700 --> 00:18:48.500]  把它鑄造
[00:18:48.500 --> 00:18:51.900]  形成一個出色的基督徒
[00:18:51.900 --> 00:18:53.500]  這兩樣合在一起
[00:18:53.500 --> 00:18:57.500]  就把它鑄造成為一個好的基督徒
[00:18:57.500 --> 00:19:06.000]  我們現在看第三次提到夜半的歌聲
[00:19:06.000 --> 00:19:10.700]  在《仕途行傳》
[00:19:10.700 --> 00:19:16.900]  第十六章
[00:19:16.900 --> 00:19:19.700]  二十五節
[00:19:19.700 --> 00:19:23.900]  《仕途行傳》十六章 第二十五節
[00:19:23.900 --> 00:19:25.400]  約在半夜
[00:19:25.400 --> 00:19:29.000]  保羅和西拉討告唱詩贊美神
[00:19:29.000 --> 00:19:31.900]  眾囚犯也質疑而聽
[00:19:31.900 --> 00:19:34.300]  約在半夜
[00:19:34.300 --> 00:19:36.800]  發生了什麼事呢?
[00:19:36.800 --> 00:19:41.100]  保羅和他的同工西拉
[00:19:41.100 --> 00:19:46.600]  他們兩個人在神的帶領之下
[00:19:46.600 --> 00:19:49.100]  離開了亞洲
[00:19:49.100 --> 00:19:52.300]  過了海峽
[00:19:52.300 --> 00:19:54.600]  到了歐洲
[00:19:54.600 --> 00:19:58.800]  向歐洲傳福音
[00:19:58.800 --> 00:20:00.400]  你想一想
[00:20:00.400 --> 00:20:02.900]  兩個人
[00:20:02.900 --> 00:20:07.000]  要向歐洲傳福音
[00:20:07.000 --> 00:20:13.700]  他們面對羅馬帝國的權勢
[00:20:13.700 --> 00:20:17.900]  怎麼能夠做成呢?
[00:20:17.900 --> 00:20:20.600]  但是感謝神
[00:20:20.600 --> 00:20:26.700]  他們有一個主同在的心智
[00:20:26.700 --> 00:20:29.400]  他們有信心
[00:20:29.400 --> 00:20:35.900]  他們一到歐洲就受迫害
[00:20:35.900 --> 00:20:39.700]  下在內監裡面
[00:20:39.700 --> 00:20:42.600]  手銬腳鏈
[00:20:42.600 --> 00:20:46.400]  又被打了許多棍
[00:20:46.400 --> 00:20:48.200]  在半夜
[00:20:48.200 --> 00:20:51.600]  是最淒涼的時候
[00:20:51.600 --> 00:20:54.100]  他們兩位怎麼樣呢?
[00:20:54.100 --> 00:20:56.200]  沒有抱怨
[00:20:56.200 --> 00:20:59.200]  沒有哀聲嘆氣
[00:20:59.200 --> 00:21:01.200]  沒有後悔
[00:21:01.200 --> 00:21:10.600]  他們很樂意為了生命的福音來付代價
[00:21:10.600 --> 00:21:13.900]  他們用信心在半夜的時候
[00:21:13.900 --> 00:21:20.900]  唱詩禱告贊美神
[00:21:20.900 --> 00:21:28.400]  神就回應他們這樣的信心的喜樂
[00:21:28.400 --> 00:21:30.000]  弟兄姊妹
[00:21:30.000 --> 00:21:36.000]  神永遠回應信心
[00:21:36.000 --> 00:21:41.600]  神也回應喜樂的敬拜
[00:21:41.600 --> 00:21:43.100]  結果呢?
[00:21:43.100 --> 00:21:52.600]  那些最剛硬心腸的囚犯信了主
[00:21:52.600 --> 00:21:58.500]  還有一個人比那些囚犯更剛硬
[00:21:58.500 --> 00:22:02.100]  那就是監獄官
[00:22:02.100 --> 00:22:07.000]  聖經的翻譯是禁足
[00:22:07.000 --> 00:22:12.700]  就是他用棍打了保羅和西拉
[00:22:12.700 --> 00:22:14.900]  他也信了主
[00:22:14.900 --> 00:22:17.200]  不但他信了主
[00:22:17.200 --> 00:22:22.700]  他也帶他的全家都信了主
[00:22:22.700 --> 00:22:24.300]  後來怎麼樣呢?
