
[00:00:00.000 --> 00:00:03.120]  當我們思想到呼喚人預備主的路
[00:02:53.040 --> 00:02:55.040]  就說到你們去到曠野
[00:02:55.040 --> 00:02:56.880]  不是為了看蘆葦草
[00:02:56.880 --> 00:02:58.960]  因為曠野到處都是蘆葦草
[00:02:58.960 --> 00:03:00.680]  你不必要去到曠野
[00:03:00.680 --> 00:03:03.480]  看這些普通的東西
[00:03:03.480 --> 00:03:06.640]  也不是看村裡的軟衣服
[00:03:06.640 --> 00:03:09.240]  意味著華麗的宮廷衣服
[00:03:09.240 --> 00:03:10.880]  這些華麗的衣服
[00:03:10.880 --> 00:03:12.240]  你去到宮廷看
[00:03:12.240 --> 00:03:13.600]  不是去曠野看
[00:03:13.600 --> 00:03:15.400]  究竟你想去哪裡呢?
[00:03:15.400 --> 00:03:17.600]  就是想去到曠野當中
[00:03:17.600 --> 00:03:19.880]  要去見到先知
[00:03:19.880 --> 00:03:22.240]  在當時聖經讓我們知道
[00:03:22.320 --> 00:03:25.640]  馬提科主耶穌來到之前
[00:03:25.640 --> 00:03:27.600]  四百年之久
[00:03:27.600 --> 00:03:29.400]  不再見到先知
[00:03:29.400 --> 00:03:31.840]  人聽不到神的訊息
[00:03:31.840 --> 00:03:35.120]  人在一種黑暗的狀況中沒有盼望
[00:03:35.120 --> 00:03:38.000]  他們深盼望見到先知
[00:03:38.000 --> 00:03:40.080]  將神的訊息帶給他們
[00:03:40.080 --> 00:03:42.320]  因此約翰來到的時候
[00:03:42.320 --> 00:03:45.200]  將一個很清晰的訊息帶給他們
[00:03:45.200 --> 00:03:48.120]  就是應當悔改
[00:03:48.120 --> 00:03:50.800]  因此主耶穌就說
[00:03:50.800 --> 00:03:52.520]  他正是預備我道路的人
[00:03:52.520 --> 00:03:54.520]  在大家再看看第十節
[00:03:54.520 --> 00:03:57.600]  在第十節說
[00:03:57.600 --> 00:03:59.280]  經上繼續說
[00:03:59.280 --> 00:04:01.240]  我要差遣我的使者
[00:04:01.240 --> 00:04:04.640]  在你前面預備道路所說的
[00:04:04.640 --> 00:04:06.600]  就是這個人
[00:04:06.600 --> 00:04:08.240]  聖經提到
[00:04:08.240 --> 00:04:11.600]  約翰是預備耶穌基督的道路
[00:04:11.600 --> 00:04:14.040]  這句話在《瑪麗基書》第三章第一節
[00:04:14.040 --> 00:04:15.200]  被引用出來
[00:04:15.200 --> 00:04:17.040]  主耶穌說
[00:04:17.040 --> 00:04:18.600]  沒錯他就是先知了
[00:04:18.800 --> 00:04:21.400]  他要帶來的是悔改的訊息
[00:04:21.400 --> 00:04:23.320]  是預備人的道路
[00:04:23.320 --> 00:04:26.240]  讓中間的通道
[00:04:26.240 --> 00:04:29.320]  那些阻塞的物品清除之後
[00:04:29.320 --> 00:04:31.840]  人就可以迎見主耶穌
[00:04:31.840 --> 00:04:33.640]  各位弟兄姊妹
[00:04:33.640 --> 00:04:35.480]  你和我都可以
[00:04:35.480 --> 00:04:37.400]  求神給我們恩典
[00:04:37.400 --> 00:04:40.200]  能夠去預備主耶穌的路
[00:04:40.200 --> 00:04:42.720]  去呼籲人悔改
[00:04:42.720 --> 00:04:45.040]  以致人可以見到耶穌
[00:04:45.040 --> 00:04:46.640]  而請告訴我們知道
[00:04:46.640 --> 00:04:49.800]  就是神賜給我們一份很大的恩典
[00:04:49.800 --> 00:04:51.680]  就是叫我們
[00:04:51.680 --> 00:04:53.880]  叫人與神和好
[00:04:53.880 --> 00:04:57.040]  這個職份賜給我們
[00:04:57.040 --> 00:04:59.520]  神將職份賜給我們
[00:04:59.520 --> 00:05:02.840]  也渴望我們能夠去預備主的道路
[00:05:02.840 --> 00:05:05.200]  讓人能夠到神的面前
[00:05:05.200 --> 00:05:08.120]  那你說我怎樣能夠可以
[00:05:08.120 --> 00:05:09.600]  叫人悔改呢
[00:05:09.600 --> 00:05:10.560]  我自己
[00:05:10.560 --> 00:05:12.560]  可以怎樣做
[00:05:12.560 --> 00:05:14.720]  怎樣能夠幫助人悔改呢
[00:05:15.680 --> 00:05:17.600]  我們不可以去指責人
[00:05:17.600 --> 00:05:19.280]  不可以去批評人
[00:05:19.280 --> 00:05:21.160]  但是我們可以去愛
[00:05:21.160 --> 00:05:22.760]  在愛當中
[00:05:22.760 --> 00:05:26.400]  人的心才能夠領受悔改的訊息
[00:05:26.400 --> 00:05:30.080]  我曾經在過去提及過一位中學老師
[00:05:30.080 --> 00:05:32.120]  他很愛惜他的學生
[00:05:32.120 --> 00:05:34.800]  其中有一個學生很頑皮
[00:05:34.800 --> 00:05:36.720]  很多時候犯錯
[00:05:36.720 --> 00:05:38.560]  老師勸過很多次
[00:05:38.560 --> 00:05:40.000]  他都沒有改變
[00:05:40.000 --> 00:05:41.800]  有一次他又犯事
[00:05:41.800 --> 00:05:43.280]  在小職的時候
[00:05:43.280 --> 00:05:45.520]  老師就抓了他去教員室
[00:05:45.760 --> 00:05:46.960]  就和他聊天
[00:05:46.960 --> 00:05:49.160]  告訴他知不知道他犯錯
[00:05:49.160 --> 00:05:52.200]  這個學生若無其事
[00:05:52.200 --> 00:05:54.160]  轉過頭來都不聽老師的說話
[00:05:54.160 --> 00:05:56.120]  這個老師一邊說的時候
[00:05:56.120 --> 00:05:57.280]  看到他完全不反應
[00:05:57.280 --> 00:05:58.360]  他心裡很焦急
[00:05:58.360 --> 00:05:59.200]  很疼他
[00:05:59.200 --> 00:06:00.520]  不想他再這樣
[00:06:00.520 --> 00:06:02.040]  因此一邊說的時候
[00:06:02.040 --> 00:06:04.000]  突然自己都忍不住
[00:06:04.000 --> 00:06:05.400]  流出眼淚
[00:06:05.400 --> 00:06:08.360]  這個學生很驚訝
[00:06:08.360 --> 00:06:10.920]  沒有人曾經為他流眼淚
[00:06:10.920 --> 00:06:12.800]  他突然發現這個老師
[00:06:12.800 --> 00:06:13.800]  原來這麼疼他
[00:06:13.800 --> 00:06:14.760]  這麼愛他
[00:06:15.240 --> 00:06:15.880]  在那時候
[00:06:15.880 --> 00:06:17.960]  他的心突然軟了下來
[00:06:17.960 --> 00:06:19.960]  他對老師說
[00:06:19.960 --> 00:06:21.800]  「好,老師」
[00:06:21.800 --> 00:06:24.840]  「我會試試改變」
[00:06:24.840 --> 00:06:27.240]  在那次之後
[00:06:27.240 --> 00:06:29.760]  這個學生有明顯的改變
[00:06:29.760 --> 00:06:33.120]  若非因為經歷愛
[00:06:33.120 --> 00:06:36.240]  人是不願意面對自己的錯失
[00:06:36.240 --> 00:06:38.800]  神給我們的愛
[00:06:38.800 --> 00:06:40.480]  亦都是這樣來鼓勵我們
[00:06:40.480 --> 00:06:42.640]  祂不是想懲罰我們
[00:06:42.640 --> 00:06:45.040]  祂希望我們能夠回轉
[00:06:45.600 --> 00:06:47.920]  當我們講述到主耶穌的愛
[00:06:47.920 --> 00:06:49.920]  講述到神的慈愛的時候
[00:06:49.920 --> 00:06:52.400]  亦都可以免禮人的心
[00:06:52.400 --> 00:06:53.800]  要悔改
[00:06:53.800 --> 00:06:56.040]  主不是要懲罰
[00:06:56.040 --> 00:06:57.560]  祂要挽回我們
[00:06:57.560 --> 00:06:58.960]  各位影視姐妹
[00:06:58.960 --> 00:07:01.160]  當我們在香港很多不同的聚會
[00:07:01.160 --> 00:07:03.480]  有一些報道的訊息傳講
[00:07:03.480 --> 00:07:04.760]  我們要很留心
[00:07:04.760 --> 00:07:07.640]  因為我們都有時察覺一個傾向
[00:07:07.640 --> 00:07:09.520]  我們希望能夠
[00:07:09.520 --> 00:07:11.240]  可以多些人信耶穌
[00:07:11.240 --> 00:07:12.600]  告訴他們信耶穌之後
[00:07:12.600 --> 00:07:13.920]  有什麼好處
[00:07:14.280 --> 00:07:15.840]  有平安有喜樂
[00:07:15.840 --> 00:07:17.040]  你放心吧
[00:07:17.040 --> 00:07:18.560]  你記得我曾經說
[00:07:18.560 --> 00:07:21.520]  很多年前當我去一個監獄
[00:07:21.520 --> 00:07:24.360]  探望一些囚友的時候
[00:07:24.360 --> 00:07:26.000]  教他們唱一首詩歌
[00:07:26.000 --> 00:07:28.760]  信耶穌有平安有喜樂
[00:07:28.760 --> 00:07:30.680]  他們很開心
[00:07:30.680 --> 00:07:32.400]  他們都跟我唱
[00:07:32.400 --> 00:07:33.600]  但我聽聽下
[00:07:33.600 --> 00:07:35.280]  不是那些說話
[00:07:35.280 --> 00:07:36.960]  他們大聲唱
[00:07:36.960 --> 00:07:39.680]  信耶穌有餅乾有可樂很好
[00:07:39.680 --> 00:07:42.520]  我聽聽下之後
[00:07:42.520 --> 00:07:45.240]  他們心想的是餅乾可樂
[00:07:45.240 --> 00:07:47.720]  他們希望得到這些好處
[00:07:47.720 --> 00:07:49.080]  他們就跟我唱
[00:07:49.080 --> 00:07:51.520]  但有些時候我們都要小心
[00:07:51.520 --> 00:07:52.680]  不要告訴別人
[00:07:52.680 --> 00:07:53.760]  不要緊的
[00:07:53.760 --> 00:07:55.000]  你信耶穌就可以了
[00:07:55.000 --> 00:07:56.640]  有神給你的祝福
[00:07:56.640 --> 00:07:58.560]  你健康百歲
[00:07:58.560 --> 00:07:59.920]  長命百歲
[00:07:59.920 --> 00:08:01.200]  你沒有疾病
[00:08:01.200 --> 00:08:02.400]  你很富裕
[00:08:02.400 --> 00:08:03.640]  神給你一切福氣
[00:08:03.640 --> 00:08:04.920]  你信耶穌就可以了
[00:08:04.920 --> 00:08:06.440]  不是
[00:08:06.440 --> 00:08:10.200]  如果我們不傳講悔改的訊息
[00:08:11.040 --> 00:08:13.480]  人不會得到平安和福樂
[00:08:13.480 --> 00:08:16.720]  人的心如果不轉向神
[00:08:16.720 --> 00:08:19.120]  不能夠承認自己得罪神
[00:08:19.120 --> 00:08:22.320]  他不會得到神給他的赦罪
[00:08:22.320 --> 00:08:24.720]  因此福音的訊息
[00:08:24.720 --> 00:08:27.360]  必須包含了悔改的訊息
[00:08:27.360 --> 00:08:30.360]  同樣對我們教徒來說
[00:08:30.360 --> 00:08:32.360]  當我們想我們的生命
[00:08:32.360 --> 00:08:33.960]  不斷地更新的時候
[00:08:33.960 --> 00:08:35.440]  我們都要思想
[00:08:35.440 --> 00:08:37.760]  什麼叫做真正的悔罪
[00:08:37.760 --> 00:08:40.200]  有人說
[00:08:40.840 --> 00:08:43.120]  我們常常認罪悔改
[00:08:43.120 --> 00:08:44.560]  認了很多次
[00:08:44.560 --> 00:08:46.280]  現在都不知道認什麼了
[00:08:46.280 --> 00:08:47.680]  都認了
[00:08:47.680 --> 00:08:50.680]  有時候也有這樣的感覺
[00:08:50.680 --> 00:08:52.640]  但是真正的悔改
[00:08:52.640 --> 00:08:54.160]  包含三方面
[00:08:54.160 --> 00:08:55.640]  第一
[00:08:55.640 --> 00:08:59.120]  在神的注視當中
[00:08:59.120 --> 00:09:01.400]  審查自己的良心
[00:09:01.400 --> 00:09:04.960]  在神的注視當中
[00:09:04.960 --> 00:09:08.600]  當你安靜下來的時候
[00:09:08.600 --> 00:09:10.680]  你發覺這位神不是
[00:09:10.960 --> 00:09:12.080]  掌摑著你
[00:09:12.080 --> 00:09:14.520]  祂不是掌摑著你
[00:09:14.520 --> 00:09:18.600]  祂是戴著慈愛的眼睛看著你
[00:09:18.600 --> 00:09:20.920]  祂希望你面對自己
[00:09:20.920 --> 00:09:23.480]  在掌摑當中
[00:09:23.480 --> 00:09:25.880]  你不會感受到神的注視
[00:09:25.880 --> 00:09:28.800]  除非你給自己安靜的空間
[00:09:28.800 --> 00:09:31.840]  自己在神面前靜下來
[00:09:31.840 --> 00:09:33.960]  在神的注視當中
[00:09:33.960 --> 00:09:35.760]  審查自己的良心
[00:09:35.760 --> 00:09:38.880]  突然間你發覺自己的內心
[00:09:39.600 --> 00:09:40.800]  警覺很多
[00:09:40.800 --> 00:09:43.560]  察覺一些平時不察覺的動機
[00:09:43.560 --> 00:09:45.960]  一些得罪神的話
[00:09:45.960 --> 00:09:48.160]  一些神不喜歡的意念
[00:09:48.160 --> 00:09:49.840]  在這個時候
[00:09:49.840 --> 00:09:52.200]  你會發覺有第二件事情出現
[00:09:52.200 --> 00:09:54.920]  你會發覺內心有憂傷
[00:09:54.920 --> 00:09:57.360]  什麼叫憂傷呢?
[00:09:57.360 --> 00:10:00.840]  不是一種對不起的那種憂傷
[00:10:00.840 --> 00:10:03.240]  而是你會為自己所做的事情
[00:10:03.240 --> 00:10:04.960]  感到厭惡
[00:10:04.960 --> 00:10:07.320]  為什麼要做一些這樣的事情
[00:10:07.920 --> 00:10:09.320]  甚至你很遺憾
[00:10:09.320 --> 00:10:11.920]  這件事情令到天父為你難過
[00:10:11.920 --> 00:10:13.720]  你的心很難受
[00:10:13.720 --> 00:10:16.480]  我想問問大家
[00:10:16.480 --> 00:10:18.680]  約朋友去街的時候
[00:10:18.680 --> 00:10:19.920]  有沒有試過遲到?
[00:10:19.920 --> 00:10:21.520]  有
[00:10:21.520 --> 00:10:24.000]  我想沒有什麼人沒有試過遲到
[00:10:24.000 --> 00:10:26.080]  通常你說什麼呢?
[00:10:26.080 --> 00:10:27.400]  對不起
[00:10:27.400 --> 00:10:28.760]  下次不會了
[00:10:28.760 --> 00:10:30.320]  下次會不會呢?
[00:10:30.320 --> 00:10:31.920]  會
[00:10:31.920 --> 00:10:36.040]  因為你的心裡面不太介意你自己遲到
[00:10:36.200 --> 00:10:38.200]  所以你口裡說對不起
[00:10:38.200 --> 00:10:39.520]  但你會再做
[00:10:39.520 --> 00:10:43.000]  但當你為一些事情
[00:10:43.000 --> 00:10:46.080]  你真正厭惡自己這樣做
[00:10:46.080 --> 00:10:51.800]  你真正遺憾自己做這件事情
[00:10:51.800 --> 00:10:52.800]  得罪神
[00:10:52.800 --> 00:10:55.120]  這種叫做憂傷
[00:10:55.120 --> 00:10:59.160]  這種憂傷不會帶來我們的內疚
[00:10:59.160 --> 00:11:01.440]  而是帶來真正的喜樂
[00:11:01.440 --> 00:11:04.520]  如果我們不必要踐踏自己
[00:11:04.800 --> 00:11:06.360]  有些不必要的罪咎
[00:11:06.360 --> 00:11:09.840]  是會帶來你更深更深的憂愁
[00:11:09.840 --> 00:11:12.520]  但真正在主裡面的憂傷
[00:11:12.520 --> 00:11:14.040]  是帶來了喜樂
[00:11:14.040 --> 00:11:16.040]  帶來了內心的平安
[00:11:16.040 --> 00:11:20.280]  不單單在靈裡面審查良心
[00:11:20.280 --> 00:11:21.640]  沒有憂傷
[00:11:21.640 --> 00:11:24.680]  而最終是一個很特別的表現
[00:11:24.680 --> 00:11:27.680]  是決心和罪隔絕
[00:11:27.680 --> 00:11:31.040]  是決心不再願意去行在
[00:11:31.040 --> 00:11:33.240]  那些得罪神的事上
[00:11:33.440 --> 00:11:35.280]  這是真正的悔改
[00:11:35.280 --> 00:11:39.000]  當你學習這種悔改的時候
[00:11:39.000 --> 00:11:42.600]  你會發覺你的心靈更加輕散
[00:11:42.600 --> 00:11:46.040]  因為不再有罪來堆塞你的生命
[00:11:46.040 --> 00:11:49.680]  你會看到天國臨在你的身上
[00:11:49.680 --> 00:11:53.400]  你會感受到什麼是神更新的能力
[00:11:53.400 --> 00:11:55.840]  天國我再說
[00:11:55.840 --> 00:11:57.320]  是神的權能
[00:11:57.320 --> 00:12:00.560]  要臨到那些悔改的人的身上
[00:12:00.560 --> 00:12:03.400]  主耶穌當祂趕鬼的時候
[00:12:03.600 --> 00:12:06.440]  祂說我靠著神的靈趕鬼
[00:12:06.440 --> 00:12:10.480]  就使神的國臨在你們當中
[00:12:10.480 --> 00:12:14.160]  神的能力在信靠神的過程中
[00:12:14.160 --> 00:12:16.000]  臨在我們身上
[00:12:16.000 --> 00:12:18.240]  這是我們所思想到的
[00:12:18.240 --> 00:12:20.480]  預備主在內
[00:12:20.480 --> 00:12:23.160]  一個重要的神給我們的訊息
[00:12:23.160 --> 00:12:25.840]  我們再看看第二方面
[00:12:25.840 --> 00:12:29.240]  在第十一章第十一節
[00:12:29.240 --> 00:12:31.480]  當時主耶穌在說
[00:12:31.480 --> 00:12:32.720]  我實在告訴你們
[00:12:32.720 --> 00:12:34.200]  凡婦人所生的
[00:12:34.200 --> 00:12:35.840]  沒有一個興起來
[00:12:35.840 --> 00:12:37.640]  大過施洗約翰的
[00:12:37.640 --> 00:12:41.880]  然而天國裡最小的比他還大
[00:12:41.880 --> 00:12:44.800]  我想問大家究竟是大還是小呢?
[00:12:44.800 --> 00:12:47.400]  是小還是大呢?
[00:12:47.400 --> 00:12:50.040]  先從兩個角度說
[00:12:50.040 --> 00:12:51.480]  第一就是說到
[00:12:51.480 --> 00:12:54.720]  世界上沒有一個人比約翰更大
[00:12:54.720 --> 00:12:59.560]  也意味著在過去救了很多偉大的先知
[00:13:00.000 --> 00:13:02.200]  他們去預言耶穌的降生
[00:13:02.200 --> 00:13:06.280]  只能夠很遙遠地指出將來尼塞亞的降生
[00:13:06.280 --> 00:13:08.240]  但約翰是怎樣呢?
[00:13:08.240 --> 00:13:14.520]  約翰是直接地去見證主耶穌本身
[00:13:14.520 --> 00:13:17.040]  他是直接地介紹
[00:13:17.040 --> 00:13:18.800]  這就是尼塞亞基督
[00:13:18.800 --> 00:13:20.680]  因此從這個角度看
[00:13:20.680 --> 00:13:22.280]  他是最大的
[00:13:22.280 --> 00:13:24.560]  比其他先知都大
[00:13:24.560 --> 00:13:29.120]  因此舊約到約翰的時候就停止了
[00:13:29.120 --> 00:13:30.600]  你看第十三節
[00:13:30.600 --> 00:13:37.760]  因為眾先知和律法說預言到約翰為止
[00:13:37.760 --> 00:13:40.320]  約翰是耶穌基督
[00:13:40.320 --> 00:13:42.080]  是尼塞亞的先鋒
[00:13:42.080 --> 00:13:44.480]  他有一個新的階段開始
[00:13:44.480 --> 00:13:47.760]  這個新的階段開始的時候我們發現
[00:13:47.760 --> 00:13:50.600]  尼塞亞是被介紹出來
[00:13:50.600 --> 00:13:52.520]  沒有含糊之處
[00:13:52.520 --> 00:13:54.000]  是清楚地說出
[00:13:54.000 --> 00:13:56.320]  這個就是尼塞亞
[00:13:57.040 --> 00:14:00.440]  但你再看看十一節的第二句
[00:14:00.440 --> 00:14:01.520]  聖經說
[00:14:01.520 --> 00:14:05.680]  然而在天國裡最少的比他還大
[00:14:05.680 --> 00:14:07.880]  當基督來到
[00:14:07.880 --> 00:14:09.720]  被釘十字架復活
[00:14:09.720 --> 00:14:13.200]  這些舊屬的真理完全啟示出來之後
[00:14:13.200 --> 00:14:17.000]  人明白真理進入天國
[00:14:17.000 --> 00:14:19.320]  是直接地經歷到
[00:14:19.320 --> 00:14:23.480]  因為基督耶穌而領受神的角度
[00:14:23.480 --> 00:14:25.840]  這種經歷
[00:14:26.640 --> 00:14:28.240]  在施死約翰裡
[00:14:28.240 --> 00:14:30.880]  他未曾完全領受
[00:14:30.880 --> 00:14:33.880]  因為他相信已經在監牢裡殉道
[00:14:33.880 --> 00:14:37.000]  但你和我當我們明白了
[00:14:37.000 --> 00:14:38.200]  耶穌基督的救恩
[00:14:38.200 --> 00:14:41.280]  直接體驗去經歷神的角度的時候
[00:14:41.280 --> 00:14:44.120]  我們就能夠蒙恩得救
[00:14:44.120 --> 00:14:46.040]  而天國裡最少的
[00:14:46.040 --> 00:14:47.200]  包括你和我
[00:14:47.200 --> 00:14:49.840]  可以說是比約翰更大
[00:14:49.840 --> 00:14:52.280]  當然我們不是在計算高低之別
[00:14:52.280 --> 00:14:54.360]  而是在說對整個救恩
[00:14:54.360 --> 00:14:58.480]  我們那種含糊清晰的了解
[00:14:58.480 --> 00:15:01.880]  我請大家看一看後面的路加福音
[00:15:01.880 --> 00:15:03.320]  你看看路加福音
[00:15:03.320 --> 00:15:06.400]  其中的第十章
[00:15:06.400 --> 00:15:09.920]  路加福音第十章
[00:15:09.920 --> 00:15:12.240]  主差遣七十人出去傳道
[00:15:12.240 --> 00:15:13.520]  他們就說
[00:15:13.520 --> 00:15:16.800]  主啊,連鬼都服了我們
[00:15:16.800 --> 00:15:18.360]  因為你的名的緣故
[00:15:18.360 --> 00:15:19.600]  鬼都服了我們
[00:15:19.600 --> 00:15:20.920]  他們很歡喜快樂
[00:15:20.920 --> 00:15:22.680]  你去到二十三節
[00:15:22.680 --> 00:15:23.840]  二十四節
[00:15:24.440 --> 00:15:27.400]  第十章二十三二十四節
[00:15:27.400 --> 00:15:31.240]  耶穌轉過身來悄悄地對門徒說
[00:15:31.240 --> 00:15:34.440]  看見你們所看見的那眼睛
[00:15:34.440 --> 00:15:37.040]  怎樣?有福了
[00:15:37.040 --> 00:15:39.400]  我告訴你們
[00:15:39.400 --> 00:15:41.440]  曾經有許多先知和君王
[00:15:41.440 --> 00:15:43.480]  想看你們所看見的
[00:15:43.480 --> 00:15:45.280]  卻沒有看到
[00:15:45.280 --> 00:15:47.600]  想聽你們所聽見的
[00:15:47.600 --> 00:15:49.680]  卻沒有聽到
[00:15:49.680 --> 00:15:51.920]  但你們這班門徒有福了
[00:15:52.280 --> 00:15:54.960]  他們眼睛看見神的國臨到
[00:15:54.960 --> 00:15:57.440]  看見神的大能彰顯出來
[00:15:57.440 --> 00:16:00.080]  許多邪惡被驅除
[00:16:00.080 --> 00:16:02.840]  也看見生命改變
[00:16:02.840 --> 00:16:04.440]  各位弟兄姊妹
[00:16:04.440 --> 00:16:07.240]  不要以為你信了主一段長時間
[00:16:07.240 --> 00:16:11.040]  已經很熟習了信仰的事
[00:16:11.040 --> 00:16:14.080]  但你要為了能夠看見耶穌基督的救恩
[00:16:14.080 --> 00:16:16.120]  要快樂、要感恩
[00:16:16.120 --> 00:16:18.120]  因為你有福了
[00:16:18.120 --> 00:16:21.720]  這位弟兄講述他自己的見證
[00:16:21.720 --> 00:16:24.320]  這位弟兄是一位做生意的人
[00:16:24.320 --> 00:16:26.720]  但他和太太的關係很惡劣
[00:16:26.720 --> 00:16:28.360]  他脾氣暴躁
[00:16:28.360 --> 00:16:33.840]  後來他內心有一個計謀
[00:16:33.840 --> 00:16:35.960]  要殺了自己的太太
[00:16:35.960 --> 00:16:39.840]  在那時候夫妻分開了
[00:16:39.840 --> 00:16:41.880]  但他仍然帶著很大的仇恨
[00:16:41.880 --> 00:16:43.880]  要想辦法怎樣殺妻子
[00:16:43.880 --> 00:16:46.640]  在一段時間之後
[00:16:46.640 --> 00:16:49.040]  他和一個生意的朋友來往
[00:16:49.040 --> 00:16:50.920]  這個生意的朋友很奇怪
[00:16:50.920 --> 00:16:52.400]  每次和他聊天的時候
[00:16:52.400 --> 00:16:53.680]  都很快樂
[00:16:53.680 --> 00:16:55.240]  常常都歡笑
[00:16:55.240 --> 00:16:57.440]  有一次他忍不住就問他
[00:16:57.440 --> 00:16:59.840]  為什麼你經常都這麼快樂?
[00:16:59.840 --> 00:17:02.040]  這個朋友說
[00:17:02.040 --> 00:17:03.000]  沒什麼
[00:17:03.000 --> 00:17:04.160]  我信了耶穌
[00:17:04.160 --> 00:17:06.840]  他突然間覺得很奇怪
[00:17:06.840 --> 00:17:09.560]  我終日在仇恨、在憤恨當中
[00:17:09.560 --> 00:17:11.200]  為什麼他會這麼快樂?
[00:17:11.200 --> 00:17:13.920]  因此跟了他回教會
[00:17:13.920 --> 00:17:15.640]  回到教會的時候
