
[00:00:00.000 --> 00:00:02.000]  弟孫姊妹平安
[00:08:59.000 --> 00:09:03.000]  要麼他就是只有一個神
[00:09:03.000 --> 00:09:05.000]  就沒有三個位格
[00:09:05.000 --> 00:09:07.000]  就好像伊斯蘭教
[00:09:07.000 --> 00:09:10.000]  他們的阿拉就是只有一位神
[00:09:10.000 --> 00:09:13.000]  高高在上的一位神
[00:09:13.000 --> 00:09:18.000]  要麼就是好像印度教一樣
[00:09:18.000 --> 00:09:22.000]  泛神論 所有都是神聖的
[00:09:22.000 --> 00:09:26.000]  牛也去拜拜 聖牛
[00:09:26.000 --> 00:09:29.000]  然後猴子也去拜拜
[00:09:29.000 --> 00:09:32.000]  都是神 是泛神論
[00:09:32.000 --> 00:09:35.000]  可是我們因為這位神
[00:09:35.000 --> 00:09:39.000]  是啟示給我們看見的
[00:09:39.000 --> 00:09:42.000]  他就是又是獨一的真神
[00:09:42.000 --> 00:09:45.000]  又是有三個位格的
[00:09:45.000 --> 00:09:53.000]  也不是一位神有不同的存在
[00:09:53.000 --> 00:09:57.000]  然後這三個位格
[00:09:57.000 --> 00:09:59.000]  聖父 聖子 聖靈
[00:09:59.000 --> 00:10:01.000]  他們本質是一樣的
[00:10:01.000 --> 00:10:06.000]  他們是同等的
[00:10:06.000 --> 00:10:11.000]  同榮 同尊 同榮
[00:10:11.000 --> 00:10:15.000]  可是他們有彼此愛的關係
[00:10:15.000 --> 00:10:21.000]  所以你看見這個盾牌是連結起來的
[00:10:21.000 --> 00:10:27.000]  神跟三個位格都是連起來的
[00:10:27.000 --> 00:10:29.000]  位格與位格之間
[00:10:29.000 --> 00:10:32.000]  父 子 靈之間又是連起來的
[00:10:32.000 --> 00:10:39.000]  因為聖經的啟示是說神是愛
[00:10:39.000 --> 00:10:42.000]  他自己就是愛
[00:10:42.000 --> 00:10:49.000]  聖經不是說神愛世界 神愛人
[00:10:49.000 --> 00:10:52.000]  當然有這樣子的啟示
[00:10:52.000 --> 00:10:54.000]  可是約翰福音
[00:10:54.000 --> 00:10:58.000]  約翰一書就是說神就是愛
[00:10:58.000 --> 00:11:00.000]  God is love
[00:11:00.000 --> 00:11:06.000]  如果神自己沒有對象去愛的
[00:11:06.000 --> 00:11:08.000]  祂愛什麼
[00:11:08.000 --> 00:11:10.000]  很奇妙就是
[00:11:10.000 --> 00:11:12.000]  聖父 聖子 聖靈
[00:11:12.000 --> 00:11:15.000]  他們彼此就有愛的關係
[00:11:15.000 --> 00:11:18.000]  互通相連
[00:11:18.000 --> 00:11:21.000]  可是他們又有分工
[00:11:21.000 --> 00:11:27.000]  我很喜歡已福所書四章四到六節
[00:11:27.000 --> 00:11:29.000]  請大家一起念
[00:11:39.000 --> 00:11:49.000]  (念)
[00:11:49.000 --> 00:11:55.000]  很感恩我們的神是超乎眾人之上
[00:11:55.000 --> 00:11:57.000]  其實不單是超乎眾人
[00:11:57.000 --> 00:12:00.000]  祂是超乎宇宙萬物之上
[00:12:00.000 --> 00:12:06.000]  所有的被造物之上
[00:12:06.000 --> 00:12:10.000]  就是我們超越性的神
[00:12:10.000 --> 00:12:15.000]  可是祂又光乎眾人之中
[00:12:15.000 --> 00:12:16.000]  為什麼呢
[00:12:16.000 --> 00:12:19.000]  因為耶穌道成肉身
[00:12:19.000 --> 00:12:23.000]  祂成為受造物的人類的一份子
[00:12:23.000 --> 00:12:27.000]  然後我們靠著耶穌的犧牲
[00:12:27.000 --> 00:12:30.000]  我們就得到赦免
[00:12:30.000 --> 00:12:36.000]  我們就可以跟神再建立這個關係
[00:12:36.000 --> 00:12:44.000]  然後我們跟其他的基督徒也可以關切起來
[00:12:44.000 --> 00:12:51.000]  所以是聖靈將我們基督徒連結起來
[00:12:51.000 --> 00:12:54.000]  我們一起在禱告的時候
[00:12:54.000 --> 00:12:56.000]  聖靈就在我們當中
[00:12:56.000 --> 00:12:59.000]  我們是同時候跟上帝連結
[00:12:59.000 --> 00:13:03.000]  也跟其他的聖徒連結
[00:13:03.000 --> 00:13:05.000]  然後呢
[00:13:05.000 --> 00:13:07.000]  光乎眾人之中
[00:13:07.000 --> 00:13:13.000]  講到神 聖靈 耶穌
[00:13:13.000 --> 00:13:16.000]  又住在眾人之內
[00:13:16.000 --> 00:13:23.000]  因為聖靈住在每一個信徒的心裡面
[00:13:23.000 --> 00:13:27.000]  所以我們的神是有超越性
[00:13:27.000 --> 00:13:33.000]  而且祂有內蘊性
[00:13:33.000 --> 00:13:36.000]  immanent
[00:13:36.000 --> 00:13:39.000]  超越性是transcendent
[00:13:39.000 --> 00:13:42.000]  immanent 內蘊的
[00:13:42.000 --> 00:13:45.000]  住在我們中間的
[00:13:45.000 --> 00:13:48.000]  而且連貫起來
[00:13:48.000 --> 00:13:51.000]  有連結性的
[00:13:51.000 --> 00:13:56.000]  就是因為我們的神是三維一體的神
[00:13:56.000 --> 00:13:59.000]  所以他們之間
[00:13:59.000 --> 00:14:02.000]  每一個位格
[00:14:02.000 --> 00:14:04.000]  父 子 靈
[00:14:04.000 --> 00:14:06.000]  就有不同的分工
[00:14:06.000 --> 00:14:09.000]  很奇妙
[00:14:09.000 --> 00:14:15.000]  所以我們基督徒
[00:14:15.000 --> 00:14:21.000]  或者是教會裡面的那個合一
[00:14:21.000 --> 00:14:26.000]  是我們基督教信仰的一個核心
[00:14:26.000 --> 00:14:29.000]  因為我們這個合一
[00:14:29.000 --> 00:14:32.000]  不是因為我們有很多的相同
[00:14:32.000 --> 00:14:36.000]  不是因為同一個國籍
[00:14:36.000 --> 00:14:38.000]  同一個民族
[00:14:38.000 --> 00:14:40.000]  不是不是不是那些東西
[00:14:40.000 --> 00:14:45.000]  而是因為三一真神
[00:14:45.000 --> 00:14:49.000]  父 子 靈 是合一的
[00:14:51.000 --> 00:14:56.000]  可是教會也是人組成的
[00:14:56.000 --> 00:14:58.000]  我們人都有軟弱
[00:14:58.000 --> 00:15:00.000]  我們看見相機裡面
[00:15:00.000 --> 00:15:02.000]  就有教會領袖
[00:15:02.000 --> 00:15:05.000]  一些的衝突出現
[00:15:05.000 --> 00:15:06.000]  對不起啊
[00:15:06.000 --> 00:15:09.000]  其實我感冒剛剛好
[00:15:09.000 --> 00:15:15.000]  感謝主可以來到
[00:15:22.000 --> 00:15:25.000]  這裡的衝突
[00:15:25.000 --> 00:15:27.000]  首先我想講的就是
[00:15:27.000 --> 00:15:31.000]  保羅跟彼得的衝突
[00:15:31.000 --> 00:15:34.000]  可不可以你們看得見嗎
[00:15:34.000 --> 00:15:38.000]  可不可以幫助我念出來
[00:15:38.000 --> 00:15:42.000]  加泰書二章十一到十四節
[00:15:42.000 --> 00:15:51.000]  保羅在迪化號的班底上因他有可能的衝突 從各方面抵擋他
[00:15:51.000 --> 00:15:55.000]  從亞特蘭地來的人會遇到一切
[00:15:55.000 --> 00:15:58.000]  他和外方人一同吃飯
[00:15:58.000 --> 00:16:03.000]  其次他們看到他與他同居的人
[00:16:03.000 --> 00:16:07.000]  各退去與外方人隔開了
[00:16:07.000 --> 00:16:12.000]  其餘的猶太人也都隨著他荒涼
[00:16:12.000 --> 00:16:16.000]  甚至連巴達巴也隨我荒涼
[00:16:16.000 --> 00:16:20.000]  但我已看見他們心得不振
[00:16:20.000 --> 00:16:22.000]  與福音的真理不合
[00:16:22.000 --> 00:16:26.000]  這在眾人面前也令他發抖
[00:16:26.000 --> 00:16:31.000]  即使猶太人各對外方人歧視
[00:16:31.000 --> 00:16:33.000]  自己猶太人歧視
[00:16:33.000 --> 00:16:38.000]  怎麼還勉強外方人對猶太人呢
[00:16:38.000 --> 00:16:39.000]  謝謝大家
[00:16:39.000 --> 00:16:45.000]  這裡呢 保羅跟彼得有衝突是關於一個真理的問題
[00:16:45.000 --> 00:16:47.000]  因為呢
[00:16:47.000 --> 00:16:54.000]  在安提亞那裡呢
[00:16:54.000 --> 00:17:03.000]  他們一起 有保羅 有彼得
[00:17:03.000 --> 00:17:07.000]  還有其他人 其他的基督徒一起
[00:17:07.000 --> 00:17:10.000]  有外方人 有猶太人一起吃飯
[00:17:10.000 --> 00:17:12.000]  可是呢
[00:17:12.000 --> 00:17:19.000]  當一些從耶路撒冷主張要基督徒行割禮
[00:17:19.000 --> 00:17:24.000]  才可以加入教會的那些猶太人
[00:17:24.000 --> 00:17:26.000]  他們來到
[00:17:26.000 --> 00:17:30.000]  哇 彼得呢 就馬上躲起來
[00:17:30.000 --> 00:17:31.000]  為什麼呢
[00:17:31.000 --> 00:17:38.000]  因為他怕別人說他跟外方人一起吃飯
[00:17:38.000 --> 00:17:40.000]  因為猶太人的規矩呢
[00:17:40.000 --> 00:17:44.000]  就不可以跟外方人一起吃飯
[00:17:44.000 --> 00:17:50.000]  這個合乎不合乎福音的真理
[00:17:50.000 --> 00:17:52.000]  不合乎的
[00:17:52.000 --> 00:17:55.000]  其實彼得一早他就知道的
[00:17:55.000 --> 00:17:56.000]  為什麼呢
[00:17:56.000 --> 00:17:59.000]  你還記得彼得看見腋下嗎
[00:17:59.000 --> 00:18:03.000]  就是從天上有不潔的食物
[00:18:03.000 --> 00:18:06.000]  就墜下來
[00:18:06.000 --> 00:18:09.000]  然後呢 有聲音說你要吃
[00:18:09.000 --> 00:18:12.000]  彼得三次說我不可以吃
[00:18:12.000 --> 00:18:14.000]  那個聲音就是說
[00:18:14.000 --> 00:18:17.000]  神創造的 你就可以吃
[00:18:17.000 --> 00:18:29.000]  然後呢 神又向意大利的哥尼留了啟示
[00:18:29.000 --> 00:18:34.000]  要他邀請彼得去他家傳福音
[00:18:34.000 --> 00:18:37.000]  所以呢 彼得就覺悟了
[00:18:37.000 --> 00:18:45.000]  他知道今天之後就再沒有外方人跟猶太人的分別了
[00:18:45.000 --> 00:18:52.000]  因為福音已經從猶太人那裏去到外方人當中
[00:18:52.000 --> 00:19:01.000]  所以他就給哥尼留這個意大利的官來洗禮了
[00:19:01.000 --> 00:19:07.000]  所以呢 我們可以看見彼得他是錯了
[00:19:07.000 --> 00:19:11.000]  他害怕權威 所以就躲起來
[00:19:11.000 --> 00:19:17.000]  所以保羅作為一個後起之秀
[00:19:17.000 --> 00:19:25.000]  他就當面的指責這個老前輩
[00:19:25.000 --> 00:19:32.000]  可是聖經告訴我們 彼得沒有自辯
[00:19:32.000 --> 00:19:37.000]  他自己知道錯 他沒有為自己辯護什麼
[00:19:37.000 --> 00:19:41.000]  而且呢 在彼得後書第三章
[00:19:41.000 --> 00:19:49.000]  彼得就支持保羅 說他是親愛的弟兄
[00:19:49.000 --> 00:19:57.000]  而且呢 他推薦保羅所寫的書信
[00:19:57.000 --> 00:20:09.000]  所以呢 這裡是一個關於真理的衝突
[00:20:09.000 --> 00:20:16.000]  另外就不是關於真理的一個衝突
[00:20:16.000 --> 00:20:28.000]  這裡就講到保羅跟巴拿巴
[00:20:28.000 --> 00:20:36.000]  就想去他們第一次宣教旅程的教會去探訪
[00:20:36.000 --> 00:20:48.000]  那麼15章37節就說到 巴拿巴有意要帶馬可的約翰同去
[00:20:48.000 --> 00:20:55.000]  但保羅因為馬可以前在龐菲利亞離開他們
[00:20:55.000 --> 00:21:00.000]  就不願意和他一起同宮 不可以帶他去
[00:21:00.000 --> 00:21:06.000]  於是兩人就起了爭論 甚至於是彼此分開
[00:21:06.000 --> 00:21:13.000]  那麼巴拿巴就帶著馬可去居比路
[00:21:13.000 --> 00:21:17.000]  保羅就帶著希拉去別的地方
[00:21:17.000 --> 00:21:21.000]  那麼這次是因為真理起紛爭嗎?
[00:21:21.000 --> 00:21:26.000]  不是因為真理 是因為大家的性情不一樣
[00:21:26.000 --> 00:21:34.000]  保羅是高舉真理的 比較看重世公
[00:21:34.000 --> 00:21:38.000]  巴拿巴就比較看重人情
[00:21:38.000 --> 00:21:43.000]  而且馬可跟他有親戚關係
[00:21:43.000 --> 00:21:50.000]  所以就因為性情不一樣 就彼此分開了
[00:21:50.000 --> 00:21:58.000]  我想問大家 在教會裡面有沒有因為性情不一樣
[00:21:58.000 --> 00:22:03.000]  我們說 Personality clash, character clash
[00:22:03.000 --> 00:22:09.000]  性情不一樣不是真理的問題 可是就起紛爭
[00:22:09.000 --> 00:22:12.000]  其實保羅跟巴拿巴也是這樣子
[00:22:12.000 --> 00:22:15.000]  可是他們後來有沒有復合了?
[00:22:15.000 --> 00:22:21.000]  有啊 後來哥羅西書四章講到
[00:22:21.000 --> 00:22:26.000]  保羅請哥羅西的教會接待馬可
[00:22:26.000 --> 00:22:32.000]  然後請提摩泰帶馬可回羅馬
[00:22:32.000 --> 00:22:39.000]  他很喜歡在他坐牢的時候看到馬可
[00:22:39.000 --> 00:22:44.000]  所以這兩個領袖紛爭的例子都讓我們看見
[00:22:44.000 --> 00:22:48.000]  雖然有紛爭 因為真理的緣故紛爭
[00:22:48.000 --> 00:22:51.000]  因為非真理的緣故紛爭
[00:22:51.000 --> 00:22:56.000]  可是他們領袖們都可以復合
[00:22:56.000 --> 00:23:06.000]  以及教會不會有不穩定的現象出現
[00:23:12.000 --> 00:23:20.000]  其實我們看見初期教會的合一一點也不容易
[00:23:20.000 --> 00:23:25.000]  耶穌的十二個門徒當中有穗利
[00:23:25.000 --> 00:23:28.000]  馬太是一個穗利
[00:23:28.000 --> 00:23:32.000]  現在的用語他是間諜派的人
[00:23:32.000 --> 00:23:35.000]  對不對 間諜派的人
[00:23:35.000 --> 00:23:43.000]  有反對派的是要暴力革命的憤慰黨的西門
[00:23:43.000 --> 00:23:49.000]  你看間諜派跟革命派
[00:23:49.000 --> 00:23:56.000]  都可以在耶穌的跟隨者當中
[00:23:56.000 --> 00:24:05.000]  然後我們看見洗徒行裝十三章
[00:24:05.000 --> 00:24:12.000]  安提亞的教會是一群很不一樣背景的人
[00:24:12.000 --> 00:24:19.000]  他們一起同心禱告進食
[00:24:19.000 --> 00:24:24.000]  然後就成為第一個的菜派的教會
[00:24:24.000 --> 00:24:28.000]  在安提亞的教會當中
[00:24:28.000 --> 00:24:32.000]  有哪些人聖經就是說
[00:24:32.000 --> 00:24:35.000]  有先知有教師
[00:24:35.000 --> 00:24:41.000]  就是巴拿巴稱呼尼節的西面
[00:24:41.000 --> 00:24:46.000]  尼節其實就是Nigger
[00:24:46.000 --> 00:24:51.000]  Nigger意思就是Negro 黑人
[00:24:51.000 --> 00:24:55.000]  是黑人這個西面
[00:24:55.000 --> 00:24:58.000]  古尼耐人路球
[00:24:58.000 --> 00:25:03.000]  古尼耐人路球也是外邦人
[00:25:03.000 --> 00:25:10.000]  然後分封的王西律同樣的馬念
[00:25:10.000 --> 00:25:18.000]  這個馬念他是跟分封王一起長大的
[00:25:18.000 --> 00:25:20.000]  意思就是他就是貴族
[00:25:20.000 --> 00:25:25.000]  所以你可以看見有貴族的身份
[00:25:25.000 --> 00:25:30.000]  有外邦人的身份
[00:25:30.000 --> 00:25:33.000]  黑人的身份
[00:25:33.000 --> 00:25:37.000]  可是就成為教會歷史上
[00:25:37.000 --> 00:25:43.000]  第一個做菜派的安提亞教會
[00:25:43.000 --> 00:25:50.000]  很難得 政治觀念不一樣
[00:25:50.000 --> 00:25:54.000]  社會的階級不一樣
[00:25:54.000 --> 00:25:59.000]  種族、膚色也不一樣
[00:25:59.000 --> 00:26:06.000]  可是他們就成為教會裡面第一個菜派的群體
[00:26:06.000 --> 00:26:13.000]  所以在賴太書三章27到28節請大家一起念
[00:26:33.000 --> 00:26:37.000]  感謝主讓我們因著耶穌的緣故
[00:26:37.000 --> 00:26:43.000]  我們可以跟完全不一樣的人在主裡面合一
[00:26:43.000 --> 00:26:48.000]  那麼我也想講一下
[00:26:48.000 --> 00:26:54.000]  這個合一是有什麼基礎
[00:26:54.000 --> 00:26:57.000]  剛才我們說我們基督徒合一是因為
[00:26:57.000 --> 00:27:03.000]  神是合一的三位一體的神
[00:27:03.000 --> 00:27:08.000]  那麼我們彼此合一的基礎
[00:27:08.000 --> 00:27:12.000]  也是因為有愛的關係
[00:27:12.000 --> 00:27:16.000]  這個也是基督教信仰的核心
[00:27:16.000 --> 00:27:21.000]  你們剛才都讀過
[00:27:21.000 --> 00:27:27.000]  23節就是說我在他們裡面你在我裡面
[00:27:27.000 --> 00:27:29.000]  使他們完完全全合而為一
[00:27:29.000 --> 00:27:31.000]  叫世人知道你拆了我來
[00:27:31.000 --> 00:27:35.000]  也知道你愛他們如同愛我一樣
[00:27:35.000 --> 00:27:37.000]  然後24章
[00:27:37.000 --> 00:27:42.000]  父啊我在那裡願你賜給我的人也在那裡
[00:27:42.000 --> 00:27:44.000]  叫他們看見你所賜給我的榮耀
[00:27:44.000 --> 00:27:48.000]  因為創立世界以前你已經愛我了
[00:27:48.000 --> 00:27:52.000]  然後26節我將你的名指示他們
[00:27:52.000 --> 00:27:57.000]  還要指示他們使你所愛我的愛在他們裡面
[00:27:57.000 --> 00:28:00.000]  我也在他們裡面
[00:28:00.000 --> 00:28:05.000]  這裡17章愛出現了四次
[00:28:05.000 --> 00:28:14.000]  那麼還有13章也有兩節的經文是很重要的
[00:28:14.000 --> 00:28:19.000]  耶穌告訴門徒說我賜給你們一條新命令
[00:28:19.000 --> 00:28:22.000]  你們要彼此相愛
[00:28:22.000 --> 00:28:25.000]  我怎樣愛你們你們也要怎樣相愛
[00:28:25.000 --> 00:28:27.000]  你們若有彼此相愛的心
[00:28:27.000 --> 00:28:33.000]  眾人就因此知道我是誰了
[00:28:33.000 --> 00:28:36.000]  所以五個愛字
[00:28:36.000 --> 00:28:38.000]  五次講到愛
[00:28:38.000 --> 00:28:44.000]  然後在其他的耶穌離世以前的吩咐
[00:28:44.000 --> 00:28:47.000]  也是愛是一個命令
[00:28:47.000 --> 00:28:50.000]  命令就是說你一定要去做的
[00:28:50.000 --> 00:28:55.000]  所以愛就是教會彼此支持
[00:28:55.000 --> 00:29:00.000]  學習去愛人的地方
[00:29:00.000 --> 00:29:06.000]  我們不知道有沒有跟弟兄姊妹有嫌隙呢
[00:29:06.000 --> 00:29:09.000]  如果有嫌隙的話
[00:29:09.000 --> 00:29:12.000]  我們就必須要盡量去負荷
[00:29:12.000 --> 00:29:16.000]  沒有寬恕就沒有愛
[00:29:16.000 --> 00:29:19.000]  沒有負荷也是沒有愛
[00:29:19.000 --> 00:29:21.000]  大家可能都很熟
[00:29:21.000 --> 00:29:24.000]  馬太福音18章講到
[00:29:24.000 --> 00:29:29.000]  耶穌說你要寬恕你的弟兄七十個七次
[00:29:29.000 --> 00:29:33.000]  就是很多次的不斷的去寬恕
[00:29:33.000 --> 00:29:36.000]  然後呢
[00:29:36.000 --> 00:29:39.000]  在以夫所述就是說
[00:29:39.000 --> 00:29:42.000]  你們要棄絕謊言
[00:29:42.000 --> 00:29:47.000]  個人跟鄰舍說誠實話
[00:29:47.000 --> 00:29:51.000]  因為我們是互為之體的
[00:29:51.000 --> 00:29:53.000]  所以因為愛的緣故
[00:29:53.000 --> 00:29:56.000]  你就要說誠實話
[00:29:56.000 --> 00:30:03.000]  意思就是說如果你給弟兄姊妹
[00:30:03.000 --> 00:30:08.000]  一個弟兄或者一個姊妹傷害了
[00:30:08.000 --> 00:30:13.000]  如果你真的覺得受傷
[00:30:13.000 --> 00:30:16.000]  你憑愛心需要告訴他
[00:30:16.000 --> 00:30:18.000]  不是去譏責他
[00:30:18.000 --> 00:30:20.000]  而是告訴他
[00:30:20.000 --> 00:30:23.000]  因為他某些言語受傷
[00:30:23.000 --> 00:30:28.000]  然後在彼此的寬恕
[00:30:28.000 --> 00:30:33.000]  所以教會就是我們去實踐愛的地方
[00:30:33.000 --> 00:30:41.000]  如果沒有誠實心
[00:30:41.000 --> 00:30:44.000]  就是虛偽的
[00:30:44.000 --> 00:30:47.000]  你好我好
[00:30:47.000 --> 00:30:50.000]  然後我愛你你愛我
[00:30:50.000 --> 00:30:54.000]  可是沒有重新發出來那些虛偽
[00:30:54.000 --> 00:30:59.000]  可是如果你一味的指責別人
[00:30:59.000 --> 00:31:01.000]  沒有愛心
[00:31:01.000 --> 00:31:03.000]  就是自癒
[00:31:03.000 --> 00:31:05.000]  去指責別人的時候
