
[00:00:00.000 --> 00:00:04.000]  大家這段日子常常看很多電視
[00:02:35.000 --> 00:02:38.000]  正如《真言書》第十五章說到
[00:02:38.000 --> 00:02:42.000]  正直人的祈禱是神所喜悅的
[00:02:42.000 --> 00:02:44.000]  神喜悅我們
[00:02:44.000 --> 00:02:46.000]  帶著正直的心來向祂祈禱
[00:02:46.000 --> 00:02:48.000]  祂就向我們施恩
[00:02:48.000 --> 00:02:50.000]  所以今天我們帶著這樣的角度
[00:02:50.000 --> 00:02:52.000]  去思想《使徒行傳》的經文
[00:02:52.000 --> 00:02:54.000]  神如何提醒我們
[00:02:54.000 --> 00:02:56.000]  向上調整我們的心思
[00:02:56.000 --> 00:02:58.000]  來向神禱告
[00:02:58.000 --> 00:03:00.000]  大家一起見分開聖經
[00:03:00.000 --> 00:03:03.000]  剛才讀過的《使徒行傳》第八章
[00:03:03.000 --> 00:03:06.000]  第八章的第九節到二十四節
[00:03:06.000 --> 00:03:08.000]  《圓形經文》有兩個重點
[00:03:08.000 --> 00:03:11.000]  我們會側重於第二個重點
[00:03:11.000 --> 00:03:12.000]  而第一個重點
[00:03:12.000 --> 00:03:15.000]  我們稍為和大家一起分享
[00:03:15.000 --> 00:03:18.000]  當時的撒瑪利亞人他們信主受洗
[00:03:18.000 --> 00:03:20.000]  大家看十二節就看到了
[00:03:20.000 --> 00:03:22.000]  聖經十二節
[00:03:22.000 --> 00:03:25.000]  及至一些撒瑪利亞人信了
[00:03:25.000 --> 00:03:27.000]  肥尼所傳神國的福音
[00:03:27.000 --> 00:03:29.000]  和耶穌基督的名
[00:03:29.000 --> 00:03:32.000]  連男帶女就受了洗
[00:03:32.000 --> 00:03:34.000]  當時他們受洗
[00:03:34.000 --> 00:03:37.000]  但奇怪的地方就是他們沒有領受聖靈
[00:03:37.000 --> 00:03:39.000]  下面十六節
[00:03:39.000 --> 00:03:44.000]  因為聖靈還沒有降在他們一個人身上
[00:03:44.000 --> 00:03:48.000]  他們只奉主耶穌的名受洗
[00:03:48.000 --> 00:03:50.000]  突然間我們覺得很奇怪
[00:03:50.000 --> 00:03:52.000]  按照聖經一貫的教導
[00:03:52.000 --> 00:03:54.000]  一個人當他真心信主的時候
[00:03:54.000 --> 00:03:58.000]  聖靈就即時臨在他生命中
[00:03:58.000 --> 00:04:00.000]  但為什麼這群撒瑪利亞人
[00:04:00.000 --> 00:04:02.000]  信了主受了洗
[00:04:02.000 --> 00:04:04.000]  竟然沒有聖靈呢?
[00:04:04.000 --> 00:04:06.000]  原因在哪裡呢?
[00:04:06.000 --> 00:04:08.000]  聖經豈不是清楚地說
[00:04:08.000 --> 00:04:10.000]  彼得在《使徒行傳》第二章
[00:04:10.000 --> 00:04:12.000]  三十八節大家會記得
[00:04:12.000 --> 00:04:14.000]  當時很多人願意悔改
[00:04:14.000 --> 00:04:17.000]  彼得就說你們要悔改
[00:04:17.000 --> 00:04:20.000]  然後奉主的名受洗
[00:04:20.000 --> 00:04:23.000]  叫你們的罪得到赦免
[00:04:23.000 --> 00:04:25.000]  然後聖經就清楚地說
[00:04:25.000 --> 00:04:29.000]  就必領受所應許的聖靈
[00:04:29.000 --> 00:04:31.000]  聖經提到當我們真心信主的時候
[00:04:31.000 --> 00:04:33.000]  就領受聖靈
[00:04:33.000 --> 00:04:35.000]  所以凡是屬於神的人
[00:04:35.000 --> 00:04:38.000]  一定有聖靈在我們心中
[00:04:38.000 --> 00:04:40.000]  羅莫書第八章第九節說
[00:04:40.000 --> 00:04:42.000]  你們如果沒有聖靈
[00:04:42.000 --> 00:04:44.000]  如果沒有聖靈
[00:04:44.000 --> 00:04:46.000]  就是不屬於基督
[00:04:46.000 --> 00:04:48.000]  換句話說
[00:04:48.000 --> 00:04:49.000]  我們屬於基督的人
[00:04:49.000 --> 00:04:52.000]  一定有聖靈在我們生命中
[00:04:52.000 --> 00:04:54.000]  上上給我們提醒
[00:04:54.000 --> 00:04:56.000]  給我們鼓勵
[00:04:56.000 --> 00:04:57.000]  但聖經為什麼會提到
[00:04:57.000 --> 00:05:00.000]  這群人沒有聖靈呢?
[00:05:00.000 --> 00:05:03.000]  如果大家留意這群人是什麼人呢?
[00:05:03.000 --> 00:05:05.000]  是撒瑪利亞人
[00:05:05.000 --> 00:05:08.000]  是當時被猶太人拒絕的
[00:05:08.000 --> 00:05:11.000]  給予之間很大的互相排斥
[00:05:11.000 --> 00:05:13.000]  猶太人認為這群撒瑪利亞人
[00:05:13.000 --> 00:05:15.000]  是混雜的種族
[00:05:15.000 --> 00:05:17.000]  認為他們是異教徒
[00:05:17.000 --> 00:05:19.000]  雖然有共同的歷史
[00:05:19.000 --> 00:05:22.000]  但他們後來沒有再相信
[00:05:22.000 --> 00:05:24.000]  整個的舊約
[00:05:24.000 --> 00:05:26.000]  只相信了五經
[00:05:26.000 --> 00:05:28.000]  對神的心是偏移了
[00:05:28.000 --> 00:05:29.000]  因此他們認為
[00:05:29.000 --> 00:05:31.000]  這群人是不會得救的
[00:05:31.000 --> 00:05:33.000]  所以後來當耶路撒冷的使徒
[00:05:33.000 --> 00:05:35.000]  聽見他們信耶穌
[00:05:35.000 --> 00:05:37.000]  但發覺沒有聖靈臨在
[00:05:37.000 --> 00:05:39.000]  他們就有些奇怪
[00:05:39.000 --> 00:05:42.000]  因此他們就差派彼得·約翰
[00:05:42.000 --> 00:05:45.000]  去查察究竟是什麼回事
[00:05:45.000 --> 00:05:47.000]  再給大家看看十四節
[00:05:47.000 --> 00:05:51.000]  使徒在耶路撒冷聽見撒瑪利亞人
[00:05:51.000 --> 00:05:52.000]  領受了神的道
[00:05:52.000 --> 00:05:56.000]  就打發彼得·約翰往他們那裡去
[00:05:56.000 --> 00:05:58.000]  他們去到的時候
[00:05:58.000 --> 00:06:02.000]  發現他們是沒有聖靈的臨在
[00:06:02.000 --> 00:06:05.000]  很多時候有很多人嘗試解釋這個現象
[00:06:05.000 --> 00:06:08.000]  歷代的色經學者都有不同的解釋
[00:06:08.000 --> 00:06:12.000]  但我相信合理的一個解釋就是
[00:06:12.000 --> 00:06:15.000]  當時神為了兩群的民族
[00:06:15.000 --> 00:06:17.000]  合一的緣故
[00:06:17.000 --> 00:06:19.000]  是讓聖靈延遲
[00:06:19.000 --> 00:06:23.000]  臨在撒瑪利亞人的生命當中
[00:06:23.000 --> 00:06:25.000]  大家可以想像
[00:06:25.000 --> 00:06:27.000]  猶太人是拒絕撒瑪利亞人的
[00:06:27.000 --> 00:06:29.000]  如果他們信耶穌
[00:06:29.000 --> 00:06:33.000]  可能將來已經變成兩個的教派
[00:06:33.000 --> 00:06:35.000]  猶太基督教
[00:06:35.000 --> 00:06:37.000]  撒瑪利亞基督教
[00:06:37.000 --> 00:06:39.000]  可能就會出現
[00:06:39.000 --> 00:06:42.000]  但當時神就特別讓一件事
[00:06:42.000 --> 00:06:44.000]  延遲出現
[00:06:44.000 --> 00:06:46.000]  讓彼得和約翰
[00:06:46.000 --> 00:06:49.000]  兩位當時的使徒的領袖
[00:06:49.000 --> 00:06:51.000]  代表耶路撒冷的教會
[00:06:51.000 --> 00:06:53.000]  去到他們中間為他們祈禱
[00:06:53.000 --> 00:06:55.000]  為他們按手
[00:06:55.000 --> 00:06:57.000]  在那時候發生什麼事呢?
[00:06:57.000 --> 00:06:59.000]  大家看看第十七節
[00:07:01.000 --> 00:07:04.000]  於是使徒按手在他們頭上
[00:07:04.000 --> 00:07:06.000]  意味著對他們的認同
[00:07:06.000 --> 00:07:09.000]  他們就受了聖靈
[00:07:09.000 --> 00:07:12.000]  當時當他們按手這樣做的時候
[00:07:12.000 --> 00:07:14.000]  在使徒的眼前
[00:07:14.000 --> 00:07:15.000]  他們清楚見到
[00:07:15.000 --> 00:07:18.000]  神是約納這群撒瑪利亞人的
[00:07:18.000 --> 00:07:21.000]  神是願意將聖靈同樣賜給他們的
[00:07:21.000 --> 00:07:23.000]  因此他們清楚知道
[00:07:23.000 --> 00:07:29.000]  他們之間是一主一信一洗一神
[00:07:29.000 --> 00:07:31.000]  是同一位聖靈臨在他們中間
[00:07:31.000 --> 00:07:34.000]  將信仰這個生命賜給他們
[00:07:34.000 --> 00:07:37.000]  他們就知道他們之間是共一的信仰
[00:07:37.000 --> 00:07:39.000]  其實大家也會想到
[00:07:39.000 --> 00:07:40.000]  不單止這裡
[00:07:40.000 --> 00:07:44.000]  在後來第十章彼得向哪些人講道呢?
[00:07:44.000 --> 00:07:49.000]  在哥利留家的那群外邦人
[00:07:49.000 --> 00:07:50.000]  對猶太人來說
[00:07:50.000 --> 00:07:52.000]  外邦人是不會得救的
[00:07:52.000 --> 00:07:54.000]  他們稱他們為狗
[00:07:54.000 --> 00:07:55.000]  很鄙視他們
[00:07:55.000 --> 00:07:58.000]  但竟然神的憐憫都臨到外邦人
[00:07:58.000 --> 00:08:01.000]  而且神特別用多方面的方法
[00:08:01.000 --> 00:08:05.000]  要吩咐感動彼得去到他們中間
[00:08:05.000 --> 00:08:06.000]  一講道的時候
[00:08:06.000 --> 00:08:09.000]  就發覺聖靈都臨在他們中間
[00:08:09.000 --> 00:08:10.000]  他們很驚訝
[00:08:10.000 --> 00:08:13.000]  同行的猶太基督徒都很驚訝
[00:08:13.000 --> 00:08:14.000]  因此就覺得
[00:08:14.000 --> 00:08:17.000]  神真的讓他們都得救
[00:08:17.000 --> 00:08:20.000]  就奉主耶穌的名為他們受洗
[00:08:20.000 --> 00:08:21.000]  同樣讓他們知道
[00:08:21.000 --> 00:08:24.000]  就是這種的合一是出自神的
[00:08:24.000 --> 00:08:26.000]  不要分彼此
[00:08:26.000 --> 00:08:27.000]  都是屬神的人
[00:08:27.000 --> 00:08:28.000]  無論外邦人
[00:08:28.000 --> 00:08:30.000]  無論撒瑪利亞人
[00:08:30.000 --> 00:08:33.000]  都是神所願意接納的
[00:08:33.000 --> 00:08:34.000]  因此各位弟兄姊妹
[00:08:34.000 --> 00:08:35.000]  當你這樣看的時候
[00:08:35.000 --> 00:08:37.000]  就明白這段經文
[00:08:37.000 --> 00:08:40.000]  不是講一些一般性的情況
[00:08:40.000 --> 00:08:42.000]  是有當時特別的處境
[00:08:42.000 --> 00:08:43.000]  所以神言辭
[00:08:43.000 --> 00:08:45.000]  讓聖靈賜下
[00:08:45.000 --> 00:08:48.000]  所以今天當你信耶穌之後
[00:08:48.000 --> 00:08:49.000]  有人告訴你
[00:08:49.000 --> 00:08:51.000]  你沒有聖靈
[00:08:51.000 --> 00:08:54.000]  如果有些靈恩的領袖
[00:08:54.000 --> 00:08:56.000]  或者無論是一些很偉大的領袖
[00:08:56.000 --> 00:08:58.000]  或者甚至是甚麼主教
[00:08:58.000 --> 00:09:00.000]  他要按手在你身上告訴你
[00:09:00.000 --> 00:09:04.000]  你要第二次領受聖靈的洗
[00:09:04.000 --> 00:09:07.000]  那並不是聖經的教導
[00:09:07.000 --> 00:09:08.000]  聖經告訴我們
[00:09:08.000 --> 00:09:10.000]  當我們真心信主的時候
[00:09:10.000 --> 00:09:12.000]  聖靈已經臨在
[00:09:12.000 --> 00:09:15.000]  我們只是一路來順從聖靈
[00:09:15.000 --> 00:09:17.000]  讓聖靈更加完全地
[00:09:17.000 --> 00:09:19.000]  來充滿我們的生命
[00:09:19.000 --> 00:09:21.000]  這是我們當時從聖經裡
[00:09:21.000 --> 00:09:23.000]  所了解的一個情形
[00:09:23.000 --> 00:09:25.000]  這是第一方面
[00:09:25.000 --> 00:09:26.000]  但今天我們集中思想的
[00:09:26.000 --> 00:09:27.000]  反而是第二方面
[00:09:27.000 --> 00:09:29.000]  就是這位西門
[00:09:29.000 --> 00:09:31.000]  大家看看經文第九節
[00:09:31.000 --> 00:09:48.000]  這位西門
[00:09:48.000 --> 00:09:50.000]  他過去行邪術
[00:09:50.000 --> 00:09:52.000]  迷惑了很多人的心
[00:09:52.000 --> 00:09:54.000]  而且他誇口
[00:09:54.000 --> 00:09:56.000]  說自己是神的大能者
[00:09:56.000 --> 00:09:58.000]  很多人相信他
[00:09:58.000 --> 00:10:00.000]  但感謝神他也相信耶穌
[00:10:00.000 --> 00:10:02.000]  大家看看下面的聖經
[00:10:02.000 --> 00:10:04.000]  是接著的第十三節
[00:10:04.000 --> 00:10:16.000]  因此他心裡很想
[00:10:16.000 --> 00:10:18.000]  有這種權柄
[00:10:18.000 --> 00:10:19.000]  有這種能力
[00:10:19.000 --> 00:10:20.000]  十八節
[00:10:21.000 --> 00:10:23.000]  西門看見使徒按手
[00:10:23.000 --> 00:10:26.000]  便在聖靈之下拿錢給使徒
[00:10:26.000 --> 00:10:28.000]  說:把這權柄也給我
[00:10:28.000 --> 00:10:30.000]  叫我手按著誰
[00:10:30.000 --> 00:10:32.000]  誰就可以受聖靈
[00:10:32.000 --> 00:10:34.000]  大家可以想像
[00:10:34.000 --> 00:10:37.000]  西門以前有這樣的歷史
[00:10:37.000 --> 00:10:39.000]  曾經迷惑人心
[00:10:39.000 --> 00:10:42.000]  他嘗過那種權柄的味道
[00:10:42.000 --> 00:10:44.000]  受人尊重
[00:10:44.000 --> 00:10:46.000]  今天信耶穌之後
[00:10:46.000 --> 00:10:48.000]  沒錯他已經得救
[00:10:48.000 --> 00:10:50.000]  但似乎他救的生命
[00:10:50.000 --> 00:10:52.000]  未完全得勝
[00:10:52.000 --> 00:10:55.000]  那些驕傲蠢蠢欲動
[00:10:55.000 --> 00:10:57.000]  他想用什麼方法
[00:10:57.000 --> 00:11:01.000]  買取這個屬靈的權柄
[00:11:01.000 --> 00:11:02.000]  給錢
[00:11:02.000 --> 00:11:04.000]  給錢你吧
[00:11:04.000 --> 00:11:05.000]  你給我這種權柄
[00:11:05.000 --> 00:11:08.000]  一按手誰就得到聖靈
[00:11:08.000 --> 00:11:10.000]  隨他的意思
[00:11:10.000 --> 00:11:11.000]  呼風喚雨
[00:11:11.000 --> 00:11:13.000]  我喜歡怎樣就怎樣
[00:11:13.000 --> 00:11:14.000]  一種驕傲
[00:11:14.000 --> 00:11:16.000]  一種自我出現
[00:11:16.000 --> 00:11:18.000]  他就很想用這樣的方法
[00:11:18.000 --> 00:11:20.000]  以為用錢就可以買到
[00:11:20.000 --> 00:11:23.000]  這種屬靈的權柄
[00:11:23.000 --> 00:11:25.000]  很多年前
[00:11:25.000 --> 00:11:27.000]  我有機會在美國進修
[00:11:27.000 --> 00:11:28.000]  我記得一個晚上
[00:11:28.000 --> 00:11:30.000]  在晚上看電視的時候
[00:11:30.000 --> 00:11:31.000]  打開電視
[00:11:31.000 --> 00:11:33.000]  去到一個基督教的電視台
[00:11:33.000 --> 00:11:36.000]  在美國也有很多基督教的電視台
[00:11:36.000 --> 00:11:37.000]  一打開的時候
[00:11:37.000 --> 00:11:40.000]  見到一位電視的講員
[00:11:40.000 --> 00:11:41.000]  就在那裡講道
[00:11:41.000 --> 00:11:43.000]  我一邊聽的時候
[00:11:43.000 --> 00:11:45.000]  就發覺教導都有點特別
[00:11:45.000 --> 00:11:47.000]  但最深刻的是
[00:11:47.000 --> 00:11:48.000]  去到最後的時候
[00:11:48.000 --> 00:11:51.000]  這位講員就拿了一些小手帕出來
[00:11:51.000 --> 00:11:54.000]  然後對著鏡頭說
[00:11:54.000 --> 00:11:56.000]  電視的觀眾留意著
[00:11:56.000 --> 00:12:00.000]  這些小手帕是經過我們祝福祈禱的
[00:12:00.000 --> 00:12:03.000]  你們也很想得到祝福的
[00:12:03.000 --> 00:12:05.000]  我們可以郵寄給你
[00:12:05.000 --> 00:12:08.000]  只是39.9而已
[00:12:08.000 --> 00:12:11.000]  我聽著
[00:12:11.000 --> 00:12:13.000]  是買的
[00:12:13.000 --> 00:12:16.000]  但更深刻的是
[00:12:16.000 --> 00:12:18.000]  他接著所說的話
[00:12:18.000 --> 00:12:21.000]  你們誰想要雙倍的祝福
[00:12:21.000 --> 00:12:24.000]  買兩條呢?
[00:12:24.000 --> 00:12:26.000]  誰想要雙倍的祝福
[00:12:26.000 --> 00:12:28.000]  你就買兩條呢?
[00:12:28.000 --> 00:12:32.000]  79.8而已
[00:12:32.000 --> 00:12:34.000]  我一聽的時候
[00:12:34.000 --> 00:12:37.000]  想馬上關掉電視
[00:12:37.000 --> 00:12:39.000]  今天仍然有人以為
[00:12:39.000 --> 00:12:42.000]  可以用錢買到祝福
[00:12:42.000 --> 00:12:44.000]  仍然有人教導人
[00:12:44.000 --> 00:12:46.000]  用錢買祝福
[00:12:46.000 --> 00:12:49.000]  以至自己得到利益
[00:12:49.000 --> 00:12:51.000]  這個世界仍有很多
[00:12:51.000 --> 00:12:53.000]  似是而非的道理
[00:12:53.000 --> 00:12:56.000]  我們需要很小心去分辨
[00:12:56.000 --> 00:12:59.000]  有些時候我們甚至不察覺
[00:12:59.000 --> 00:13:02.000]  原來我們裡面也有這樣的動機
[00:13:02.000 --> 00:13:05.000]  一位朋友來到教會的時候
[00:13:05.000 --> 00:13:06.000]  信了耶穌
[00:13:06.000 --> 00:13:08.000]  他有一個重病
[00:13:08.000 --> 00:13:10.000]  然後他就跟牧師說
[00:13:10.000 --> 00:13:12.000]  我奉獻一筆錢給教會
[00:13:12.000 --> 00:13:14.000]  你們為我祈禱
[00:13:14.000 --> 00:13:17.000]  神就醫治我了
[00:13:17.000 --> 00:13:20.000]  他以為他可以用錢買到醫治
[00:13:20.000 --> 00:13:21.000]  當然
[00:13:21.000 --> 00:13:22.000]  當我們奉獻的時候
[00:13:22.000 --> 00:13:23.000]  帶著一種感謝的心
[00:13:23.000 --> 00:13:25.000]  神閲納我們的心
[00:13:25.000 --> 00:13:27.000]  但神醫治我們
[00:13:27.000 --> 00:13:29.000]  絕對不是因為錢
[00:13:29.000 --> 00:13:31.000]  而是因為祂的憐憫
[00:13:31.000 --> 00:13:32.000]  祂憐憫我們
[00:13:32.000 --> 00:13:34.000]  祂醫治我們
[00:13:34.000 --> 00:13:39.000]  不是用錢去交換神的醫治
[00:13:39.000 --> 00:13:41.000]  所以聖經裡面提醒我們
[00:13:41.000 --> 00:13:43.000]  不要以為神的憐憫
[00:13:43.000 --> 00:13:46.000]  是我們可以用方法去賺取的
[00:13:46.000 --> 00:13:48.000]  一位弟兄
[00:13:48.000 --> 00:13:49.000]  當他分享到
[00:13:49.000 --> 00:13:52.000]  他每天用四個小時祈禱
[00:13:52.000 --> 00:13:53.000]  我一聽見
[00:13:53.000 --> 00:13:54.000]  我就很感謝神
[00:13:54.000 --> 00:13:56.000]  給你一個這麼大的動機
[00:13:56.000 --> 00:13:58.000]  一直這樣祈禱
[00:13:58.000 --> 00:14:00.000]  但接著他就說
[00:14:00.000 --> 00:14:02.000]  我四個小時祈禱
[00:14:02.000 --> 00:14:06.000]  我相信我得到很多神的恩寵
[00:14:06.000 --> 00:14:08.000]  有些時候我們也會這樣計算
[00:14:08.000 --> 00:14:09.000]  多一分鐘
[00:14:09.000 --> 00:14:10.000]  多一分鐘的恩寵
[00:14:10.000 --> 00:14:12.000]  祈禱二十三分鐘
[00:14:12.000 --> 00:14:15.000]  就會有二十三分鐘的恩寵
[00:14:15.000 --> 00:14:17.000]  我們也有這樣的功利觀念
[00:14:17.000 --> 00:14:20.000]  認為神會這樣來計算
[00:14:20.000 --> 00:14:22.000]  認為我們祈禱多一點
[00:14:22.000 --> 00:14:24.000]  積多一點功德
[00:14:24.000 --> 00:14:27.000]  神就給我恩典
[00:14:27.000 --> 00:14:28.000]  當你明白
[00:14:28.000 --> 00:14:31.000]  祈禱其實是你重視和神的關係
[00:14:31.000 --> 00:14:32.000]  你想和祂接近
[00:14:32.000 --> 00:14:35.000]  你想尋求祂的面
[00:14:35.000 --> 00:14:39.000]  而不是得到什麼功德
[00:14:39.000 --> 00:14:40.000]  沒錯 神會因待我們
[00:14:40.000 --> 00:14:45.000]  但那個絕對不是交換
[00:14:45.000 --> 00:14:46.000]  當時彼得一聽的時候
[00:14:46.000 --> 00:14:49.000]  就明白這個人的內心動機
[00:14:49.000 --> 00:14:54.000]  因此你看聖經第二十節
[00:14:54.000 --> 00:14:55.000]  在第二十節
[00:14:55.000 --> 00:14:56.000]  彼得說
[00:14:56.000 --> 00:14:59.000]  你的銀子和你一同滅亡吧
[00:14:59.000 --> 00:15:01.000]  因你賞神的恩賜
[00:15:01.000 --> 00:15:03.000]  是可以用錢買的
[00:15:03.000 --> 00:15:05.000]  你在這道上或者說
[00:15:05.000 --> 00:15:08.000]  在這即事上無分無關
[00:15:08.000 --> 00:15:09.000]  因為在神面前
[00:15:09.000 --> 00:15:14.000]  你的心不靜
[00:15:14.000 --> 00:15:16.000]  有些時候我們向神尋求
[00:15:16.000 --> 00:15:20.000]  察覺自己內心其實有不靜的心思
[00:15:20.000 --> 00:15:22.000]  有歪念
[00:15:22.000 --> 00:15:25.000]  在那時候神就提醒我們
[00:15:25.000 --> 00:15:26.000]  大家會記得
[00:15:26.000 --> 00:15:27.000]  路加福音曾經說過一件事情
[00:15:27.000 --> 00:15:29.000]  就是當時耶穌和那些門徒
[00:15:29.000 --> 00:15:31.000]  他們向著耶路撒冷走
[00:15:31.000 --> 00:15:33.000]  經過那些撒馬利亞的村莊
[00:15:33.000 --> 00:15:36.000]  撒馬利亞人因為知道他們去耶路撒冷
[00:15:36.000 --> 00:15:38.000]  就不接待他們
[00:15:38.000 --> 00:15:41.000]  當時那些門徒就不太高興
[00:15:41.000 --> 00:15:43.000]  他們就對主耶穌說
[00:15:43.000 --> 00:15:44.000]  主耶穌說
[00:15:44.000 --> 00:15:45.000]  好不好
[00:15:45.000 --> 00:15:47.000]  你讓我們向父求
[00:15:47.000 --> 00:15:50.000]  求天父讓火從天上降下
[00:15:50.000 --> 00:15:51.000]  消滅他們
[00:15:51.000 --> 00:15:53.000]  好像以利亞先知那樣
[00:15:53.000 --> 00:15:55.000]  給他們一些顏色看看
[00:15:55.000 --> 00:15:57.000]  可能他們心中就這樣想
[00:15:57.000 --> 00:16:00.000]  表面上好像很關注神的榮耀
[00:16:00.000 --> 00:16:02.000]  我們的主耶穌是利塞亞
[00:16:02.000 --> 00:16:06.000]  你怎麼可以輕視他呢?
[00:16:06.000 --> 00:16:09.000]  以利亞先知曾經被以色列王
[00:16:09.000 --> 00:16:12.000]  分派一些五十夫長
[00:16:12.000 --> 00:16:15.000]  五十個人來捉拿他
[00:16:15.000 --> 00:16:17.000]  但是火從天上降臨
[00:16:17.000 --> 00:16:19.000]  消滅了他們
[00:16:19.000 --> 00:16:22.000]  他們就想我們也可以這樣祈禱
[00:16:22.000 --> 00:16:25.000]  顯一些顏色給他們看
[00:16:25.000 --> 00:16:27.000]  背後其實內心裡面的動機
[00:16:27.000 --> 00:16:29.000]  就是覺得自己被人輕視
[00:16:29.000 --> 00:16:32.000]  被人排斥了
[00:16:32.000 --> 00:16:33.000]  因此要讓他們知道
[00:16:33.000 --> 00:16:35.000]  我們是不可以輕視的
[00:16:35.000 --> 00:16:39.000]  因此要去證明他們錯
[00:16:39.000 --> 00:16:41.000]  當時耶穌有沒有答應了?
[00:16:41.000 --> 00:16:42.000]  沒有
[00:16:42.000 --> 00:16:44.000]  耶穌怎麼說呢?
[00:16:44.000 --> 00:16:47.000]  你們的心如何
[00:16:47.000 --> 00:16:51.000]  你們並不知道
[00:16:51.000 --> 00:16:52.000]  你們的心怎麼樣
[00:16:52.000 --> 00:16:54.000]  你們自己都不知道
[00:16:54.000 --> 00:16:55.000]  你們在求什麼
[00:16:55.000 --> 00:16:57.000]  你們知不知道?
[00:16:57.000 --> 00:16:59.000]  耶穌接著離開村莊
[00:16:59.000 --> 00:17:01.000]  沒有叫火降臨
[00:17:01.000 --> 00:17:03.000]  他轉了另一邊的路
[00:17:03.000 --> 00:17:05.000]  就去耶路撒冷
[00:17:05.000 --> 00:17:06.000]  各位聽眾
[00:17:06.000 --> 00:17:08.000]  這時候我們祈禱的時候
[00:17:08.000 --> 00:17:10.000]  我們向神說很多話
[00:17:10.000 --> 00:17:11.000]  特別如果你很趕忙
[00:17:11.000 --> 00:17:13.000]  五分鐘要出門坐巴士
[00:17:13.000 --> 00:17:14.000]  坐地鐵
