
[00:00:00.000 --> 00:00:05.320]  而我繼續會分享今年2022年在土告領袖
[00:03:15.680 --> 00:03:19.080]  第十二節《出家及記》二十章說
[00:03:19.080 --> 00:03:21.880]  當孝敬父母洗禮的日子
[00:03:21.880 --> 00:03:27.200]  在耶和華禮的神所賜的地上得以長久
[00:03:27.200 --> 00:03:29.080]  一聽到孝敬父母
[00:03:29.080 --> 00:03:30.760]  孝順我知道
[00:03:30.760 --> 00:03:32.720]  這是美德
[00:03:32.720 --> 00:03:34.880]  甚至我們華人儒家
[00:03:34.880 --> 00:03:37.920]  很影響我們的家庭倫理
[00:03:37.920 --> 00:03:40.920]  廿四孝故事等等
[00:03:40.920 --> 00:03:42.560]  聖經也強調
[00:03:42.560 --> 00:03:48.440]  孝敬父母的孝順孝敬有甚麼意義呢
[00:03:48.440 --> 00:03:50.880]  相不相同呢
[00:03:50.880 --> 00:03:52.720]  所以說孝敬父母
[00:03:52.720 --> 00:03:55.640]  我們都認為普世價值
[00:03:55.640 --> 00:03:58.960]  五月大家知道下星期是母親節
[00:03:58.960 --> 00:03:59.920]  六月是父親節
[00:03:59.920 --> 00:04:01.280]  這些月份都提醒我們
[00:04:01.280 --> 00:04:03.760]  幾乎是世界性的節日
[00:04:03.760 --> 00:04:05.600]  雖然可能不同地域的文化
[00:04:05.600 --> 00:04:07.800]  會表達有些不同
[00:04:07.800 --> 00:04:11.200]  不過第五屆才有個特別的觀察
[00:04:11.200 --> 00:04:13.920]  你看一至十屆
[00:04:13.920 --> 00:04:21.200]  第五屆應該是唯一最完全正面的描述
[00:04:21.200 --> 00:04:23.640]  其他都是不可嗎 不可物
[00:04:23.640 --> 00:04:25.520]  好像是警戒
[00:04:25.520 --> 00:04:28.920]  這個要孝敬父母要正面去說
[00:04:28.920 --> 00:04:30.480]  就算上次安息日
[00:04:30.480 --> 00:04:34.120]  當上安息日後面都說不可做甚麼
[00:04:34.120 --> 00:04:36.000]  很正面
[00:04:36.000 --> 00:04:37.560]  這是第一觀察
[00:04:37.560 --> 00:04:41.560]  但我預備在第五屆時
[00:04:41.560 --> 00:04:43.920]  就想不如不用說了
[00:04:43.920 --> 00:04:45.960]  大家都知道
[00:04:45.960 --> 00:04:48.080]  孝敬父母
[00:04:48.080 --> 00:04:50.880]  三歲都已經聽過
[00:04:50.880 --> 00:04:53.760]  兩歲都已經聽過
[00:04:53.760 --> 00:04:56.400]  所以覺得不太好說
[00:04:56.400 --> 00:04:59.640]  最少有三種情況不太想聽
[00:04:59.640 --> 00:05:02.280]  第一種是可能你出了名
[00:05:02.280 --> 00:05:04.320]  全村最孝順的
[00:05:04.320 --> 00:05:06.520]  孝子來的 孝女來的
[00:05:06.520 --> 00:05:08.440]  不用你說了
[00:05:08.440 --> 00:05:10.640]  我來說就行
[00:05:10.640 --> 00:05:12.160]  不用聽了
[00:05:12.160 --> 00:05:13.800]  第二種就是
[00:05:13.800 --> 00:05:15.080]  剛好相反
[00:05:15.080 --> 00:05:19.800]  可能有一個原因跟父母關係很差
[00:05:19.800 --> 00:05:21.640]  我們不需要避開
[00:05:21.640 --> 00:05:25.160]  如果你去過柬埔寨探訪短孫
[00:05:25.160 --> 00:05:27.760]  東南亞某些貧窮的地方
[00:05:27.760 --> 00:05:29.360]  有很多悲劇
[00:05:29.360 --> 00:05:35.680]  父母把很小的子女當作貨物賣掉
[00:05:35.680 --> 00:05:38.280]  你不要跟他說父母的愛很偉大
[00:05:38.280 --> 00:05:40.880]  可能他會很反感
[00:05:40.880 --> 00:05:42.600]  這當然很極端
[00:05:42.600 --> 00:05:44.320]  沒有那麼極端
[00:05:44.320 --> 00:05:47.800]  人與人會有很多父母的衝突
[00:05:47.800 --> 00:05:49.880]  不同關係的破裂
[00:05:49.880 --> 00:05:51.920]  都是真實存在
[00:05:51.920 --> 00:05:54.240]  第三種就是
[00:05:54.240 --> 00:05:56.480]  好像我的處境
[00:05:56.480 --> 00:06:02.520]  肉身的父母已經離開世界
[00:06:02.520 --> 00:06:05.920]  好像沒有一個很具體的父母在這裡
[00:06:05.920 --> 00:06:06.920]  讓我孝順
[00:06:06.920 --> 00:06:10.920]  那就不用聽了
[00:06:10.920 --> 00:06:13.360]  第十屆第五屆當孝敬父母
[00:06:13.360 --> 00:06:16.200]  其實在說什麼呢
[00:06:16.200 --> 00:06:19.200]  有沒有什麼忽略或誤會了呢
[00:06:19.200 --> 00:06:21.520]  跟傳統我們的文化
[00:06:21.520 --> 00:06:24.680]  那種孝敬父母有什麼不同呢
[00:06:24.680 --> 00:06:27.920]  我在表裡面嘗試
[00:06:27.920 --> 00:06:29.000]  第一節
[00:06:29.000 --> 00:06:30.240]  第一行你會看到
[00:06:30.240 --> 00:06:32.080]  就是《出埃及記》的經文
[00:06:32.080 --> 00:06:34.480]  說當孝敬父母寫你的日子
[00:06:34.480 --> 00:06:40.920]  在耶華理神所賜你的地上得以長久
[00:06:40.920 --> 00:06:45.920]  第二行其實我嘗試在查考的時間
[00:06:45.920 --> 00:06:49.640]  多一點去演繹
[00:06:49.640 --> 00:06:50.600]  好像淪盡了
[00:06:50.600 --> 00:06:52.920]  但是其實再豐富一點去說
[00:06:52.920 --> 00:06:56.400]  他說當敬重那個孝法上主的生命
[00:06:56.400 --> 00:06:59.760]  他在說孝敬敬重
[00:06:59.760 --> 00:07:01.320]  是一個很重要的詞
[00:07:01.320 --> 00:07:02.560]  等一下再說多一點
[00:07:02.560 --> 00:07:05.600]  但是他想說孝法上主的生命
[00:07:05.600 --> 00:07:07.640]  你父母是不是孝法上主的生命
[00:07:07.640 --> 00:07:11.120]  我們要敬祖的孝法上主生命
[00:07:11.120 --> 00:07:14.960]  使我們的人生都孝法上主
[00:07:14.960 --> 00:07:18.240]  使你日子在耶華那裡都孝法上主
[00:07:18.240 --> 00:07:19.600]  所賜你的地上得以長久
[00:07:19.600 --> 00:07:22.640]  是我們整個屬靈的群體
[00:07:22.640 --> 00:07:24.440]  繼續蒙神的賜福
[00:07:24.440 --> 00:07:27.240]  在經文講到
[00:07:27.240 --> 00:07:29.120]  我們先看重要關鍵的字
[00:07:29.120 --> 00:07:31.880]  孝敬原來希伯來文的意思是
[00:07:31.880 --> 00:07:33.440]  很沉重
[00:07:33.440 --> 00:07:35.440]  很有重量的意思
[00:07:35.440 --> 00:07:37.360]  隱身是什麼
[00:07:37.360 --> 00:07:39.600]  很尊重很尊敬
[00:07:39.600 --> 00:07:43.680]  甚至受讚賞的一個表達
[00:07:43.680 --> 00:07:46.680]  你恭敬尊重甚至服從他
[00:07:46.680 --> 00:07:47.560]  什麼意思呢
[00:07:47.560 --> 00:07:50.240]  原來有些都真的像我們傳統
[00:07:50.240 --> 00:07:52.640]  或者儒家思想那種
[00:07:52.640 --> 00:07:54.800]  要很強調對父母
[00:07:54.800 --> 00:07:56.360]  長輩那種尊敬
[00:07:56.360 --> 00:07:59.400]  代表父母孝順順從
[00:07:59.400 --> 00:08:01.480]  當然我們有讀聖經知道
[00:08:01.480 --> 00:08:03.200]  除了違背聖經
[00:08:03.200 --> 00:08:05.440]  違背上帝的事情
[00:08:05.440 --> 00:08:07.600]  要主裡聽從父母
[00:08:07.600 --> 00:08:11.440]  但這裡先講這個孝敬
[00:08:11.440 --> 00:08:13.880]  原來可以翻譯成
[00:08:13.880 --> 00:08:16.160]  重視他們佩德的權威
[00:08:16.160 --> 00:08:19.760]  這種權威這麼嚴重
[00:08:19.760 --> 00:08:22.560]  通常用在神身上
[00:08:22.560 --> 00:08:24.240]  我們敬拜神
[00:08:24.240 --> 00:08:26.240]  很尊敬神
[00:08:26.240 --> 00:08:27.520]  我們很明白
[00:08:27.520 --> 00:08:28.800]  神嘛
[00:08:28.800 --> 00:08:32.120]  原來他在講孝敬父母這個字
[00:08:32.120 --> 00:08:34.400]  本來是通常用在神
[00:08:34.400 --> 00:08:36.200]  或者代表神的身上
[00:08:36.200 --> 00:08:37.040]  什麼代表神的身上
[00:08:37.040 --> 00:08:40.040]  如果舊約就是君王先知
[00:08:40.040 --> 00:08:44.000]  僅次於神得到那麼重的尊重
[00:08:44.000 --> 00:08:46.040]  在第五界原來在講
[00:08:46.040 --> 00:08:48.640]  要求人給父母那種
[00:08:48.640 --> 00:08:53.000]  合宜的關心尊敬是那麼厲害
[00:08:53.000 --> 00:08:54.200]  所以弄清楚
[00:08:54.200 --> 00:08:57.640]  不是這樣當父母是神
[00:08:57.640 --> 00:08:58.360]  不是這個意思
[00:08:58.360 --> 00:09:02.200]  不過他表達了那種尊重
[00:09:02.200 --> 00:09:04.080]  對他們重視權威
[00:09:04.080 --> 00:09:05.880]  是有那麼重的份量
[00:09:05.880 --> 00:09:07.960]  也像我們兒童成長
[00:09:07.960 --> 00:09:11.200]  很小的時候對父母那種尊敬
[00:09:11.200 --> 00:09:13.120]  覺得父母很厲害
[00:09:13.120 --> 00:09:14.640]  很高大很有能力
[00:09:14.640 --> 00:09:17.160]  甚至感覺好像對他神一樣
[00:09:17.160 --> 00:09:19.480]  也有一種感覺
[00:09:19.480 --> 00:09:23.400]  而這裡說到父母應受高度的敬重
[00:09:23.400 --> 00:09:28.160]  卻留意不是單單因為父母的身份
[00:09:28.160 --> 00:09:29.120]  當然他不是神
[00:09:29.120 --> 00:09:30.480]  但為什麼可以得到
[00:09:30.480 --> 00:09:35.880]  好像神那種尊敬的表達呢
[00:09:35.880 --> 00:09:38.880]  因為如果我的翻譯想嘗試豐富
[00:09:38.880 --> 00:09:41.480]  他是不是一個孝法主的榜樣
[00:09:41.480 --> 00:09:43.600]  以至他名符其實
[00:09:43.600 --> 00:09:47.840]  配得受人那種敬重的父母
[00:09:47.840 --> 00:09:50.120]  這個我覺得是更加表達到
[00:09:50.120 --> 00:09:52.240]  為什麼特界會有一句
[00:09:52.240 --> 00:09:55.200]  當孝敬父母的那麼清楚要求
[00:09:55.200 --> 00:09:56.800]  甚至一進入人類關係
[00:09:56.800 --> 00:09:59.600]  第一個去表達
[00:09:59.600 --> 00:10:05.800]  因為原來上帝都用得父母的生命
[00:10:05.800 --> 00:10:09.200]  反映著上主的愛和榮耀
[00:10:09.200 --> 00:10:10.520]  所以那麼嚴重
[00:10:10.520 --> 00:10:12.000]  你看到21章
[00:10:12.000 --> 00:10:14.000]  立刻又記15、17字
[00:10:14.000 --> 00:10:17.320]  如你故意不尊敬父母
[00:10:17.320 --> 00:10:19.880]  是很嚴重的事
[00:10:19.880 --> 00:10:22.040]  會被判死罪
[00:10:22.040 --> 00:10:23.720]  這麼嚴重的事
[00:10:23.720 --> 00:10:27.480]  我真的想每次讀聖經
[00:10:27.480 --> 00:10:30.080]  我真的不知道死了十次
[00:10:30.080 --> 00:10:32.040]  我估計不止
[00:10:32.040 --> 00:10:34.560]  很多時候在成長過程都會
[00:10:34.560 --> 00:10:37.880]  頂撞父母、不尊敬、駁嘴
[00:10:37.880 --> 00:10:40.640]  甚至稍後分享我一些經歷
[00:10:40.640 --> 00:10:42.880]  他們會吵架
[00:10:42.880 --> 00:10:43.960]  這麼嚴重
[00:10:43.960 --> 00:10:46.360]  我一定要守
[00:10:46.360 --> 00:10:48.840]  但我想不是盲目死守
[00:10:48.840 --> 00:10:50.120]  原來剛才說
[00:10:50.120 --> 00:10:52.200]  上主為什麼叫我們要孝敬父母
[00:10:52.200 --> 00:10:53.640]  怎樣才是孝敬呢?
[00:10:53.640 --> 00:10:54.880]  要看後面
[00:10:54.880 --> 00:10:56.360]  如果只是當孝敬父母
[00:10:56.360 --> 00:10:57.160]  我就可以了
[00:10:57.160 --> 00:10:59.120]  我是孝子
[00:10:59.120 --> 00:10:59.960]  我是孝女
[00:10:59.960 --> 00:11:01.000]  出了名
[00:11:01.000 --> 00:11:02.400]  不是,你看後面
[00:11:02.400 --> 00:11:04.040]  十誡裡說
[00:11:04.040 --> 00:11:06.800]  「你孝敬父母,看你的日子在夜
[00:11:06.800 --> 00:11:09.080]  和你神所賜的地上得以長久」
[00:11:09.080 --> 00:11:09.960]  什麼意思呢?
[00:11:09.960 --> 00:11:12.800]  是關乎神對以色列國的應許
[00:11:12.800 --> 00:11:15.080]  是對整個群體的應許
[00:11:15.080 --> 00:11:19.280]  不只是你個人的事情
[00:11:19.280 --> 00:11:22.840]  現代人都比較活得自我一點
[00:11:22.840 --> 00:11:24.560]  但這裡說孝敬父母
[00:11:24.560 --> 00:11:26.600]  不只是你個人的事
[00:11:26.600 --> 00:11:29.080]  或者你個人修身立德的事情
[00:11:29.080 --> 00:11:30.880]  人在成長裡
[00:11:30.880 --> 00:11:33.560]  普遍正常情況都是在
[00:11:33.560 --> 00:11:37.320]  家庭、群體開始接觸父母
[00:11:37.320 --> 00:11:39.920]  而群體延伸到社群
[00:11:39.920 --> 00:11:42.920]  以色列人的展示就是建立國家
[00:11:42.920 --> 00:11:46.200]  家庭的單位其實都好像國家的縮影
[00:11:46.200 --> 00:11:48.360]  最重要無論什麼單位
[00:11:48.360 --> 00:11:51.520]  這個群體上主都在其中
[00:11:51.520 --> 00:11:52.600]  所以他說
[00:11:52.600 --> 00:11:54.000]  你敢遵守的時間
[00:11:54.000 --> 00:11:57.000]  吩咐你尊重父母
[00:11:57.000 --> 00:11:59.000]  就有個大應許的誡命
[00:11:59.000 --> 00:11:59.680]  聖經說
[00:11:59.680 --> 00:12:03.000]  「洗你的日子得以長久」
[00:12:03.000 --> 00:12:04.800]  以色列人住在應許之地
[00:12:04.800 --> 00:12:07.800]  迦南地享受神賜的福
[00:12:07.800 --> 00:12:10.280]  能不能夠保持長久呢?
[00:12:10.280 --> 00:12:12.320]  視乎他是不是信服上帝
[00:12:12.320 --> 00:12:14.400]  遵守主佐吩咐
[00:12:14.400 --> 00:12:19.280]  長壽福氣就是給信服神的人
[00:12:19.280 --> 00:12:22.800]  所以當日後以色列人被擄
[00:12:22.800 --> 00:12:26.120]  不能夠守在神給他應許的地
[00:12:26.120 --> 00:12:27.160]  不是神失信
[00:12:27.160 --> 00:12:30.840]  而是他們在對神的敬畏
[00:12:30.840 --> 00:12:32.720]  道德倫理的持守上
[00:12:32.720 --> 00:12:33.920]  遠離了神
[00:12:33.920 --> 00:12:35.920]  甚至敬拜別神
[00:12:35.920 --> 00:12:40.400]  包括對人的尊重的失敗
[00:12:40.400 --> 00:12:43.200]  新約已乏所書指到
[00:12:43.200 --> 00:12:45.320]  這條大應許的誡命
[00:12:45.320 --> 00:12:47.600]  在神所賜的地圖上
[00:12:47.600 --> 00:12:52.000]  能夠是否世代和睦相處呢?
[00:12:52.000 --> 00:12:54.000]  包括原來不單是敬畏神
[00:12:54.000 --> 00:12:57.360]  也反映延伸在人類的關係
[00:12:57.360 --> 00:12:58.520]  而第一
[00:12:58.520 --> 00:13:01.680]  立即說第五誡
[00:13:01.680 --> 00:13:05.200]  是說對父母或長輩
[00:13:05.200 --> 00:13:09.560]  有沒有一種尊重
[00:13:09.560 --> 00:13:12.240]  新約呼應的教導很好
[00:13:12.240 --> 00:13:19.240]  提到剛才所說的一章到四章
[00:13:19.240 --> 00:13:23.160]  作兒女要在主裡面聽從父母
[00:13:23.160 --> 00:13:24.640]  是理所當然的
[00:13:24.640 --> 00:13:27.760]  不過又提醒我做父母
[00:13:27.760 --> 00:13:28.680]  不要惹兒女氣
[00:13:28.680 --> 00:13:29.800]  很平衡地
[00:13:29.800 --> 00:13:31.800]  普羅的教導孝敬
[00:13:31.800 --> 00:13:35.000]  在希臘文也表示一樣的尊崇
[00:13:35.000 --> 00:13:36.320]  尊重
[00:13:36.320 --> 00:13:37.520]  敬重
[00:13:37.520 --> 00:13:40.680]  所以子女應該尊敬聽從父母
[00:13:40.680 --> 00:13:43.760]  剛才提到現代人很常常個人主義
[00:13:43.760 --> 00:13:45.680]  有時忙於工作
[00:13:45.680 --> 00:13:47.440]  很多取捨
[00:13:47.440 --> 00:13:49.640]  可能犧牲了家庭
[00:13:49.640 --> 00:13:51.960]  或者人與人的關係
[00:13:51.960 --> 00:13:53.040]  很諷刺
[00:13:53.040 --> 00:13:56.040]  我聽過不止一個特別爸爸
[00:13:56.040 --> 00:13:58.720]  說這個疫情經常屈服不休
[00:13:58.720 --> 00:14:00.360]  雖然有很多不好
[00:14:00.360 --> 00:14:01.160]  很不自由
[00:14:01.160 --> 00:14:02.280]  很抑鬱
[00:14:02.280 --> 00:14:07.120]  但與小朋友關係變好了
[00:14:07.120 --> 00:14:09.480]  因為經常與他多了親事關係
[00:14:09.480 --> 00:14:10.480]  屈服不休
[00:14:10.480 --> 00:14:12.800]  當然你們聽過相反
[00:14:12.800 --> 00:14:15.120]  衝突又多了
[00:14:15.120 --> 00:14:17.720]  究竟是哪種情況呢
[00:14:17.720 --> 00:14:19.520]  我們當然希望和諧
[00:14:19.520 --> 00:14:22.720]  能夠更好的關係
[00:14:22.720 --> 00:14:24.320]  但一個現況是
[00:14:24.320 --> 00:14:26.320]  我們可能不習慣
[00:14:26.320 --> 00:14:30.720]  但聖經教導我們那種敬重父母
[00:14:30.720 --> 00:14:31.880]  子女
[00:14:31.880 --> 00:14:35.160]  調轉父母怎樣去演繹角色
[00:14:35.160 --> 00:14:36.240]  我們沒有把握
[00:14:36.240 --> 00:14:38.080]  即使我們是聖人
[00:14:38.080 --> 00:14:39.720]  或是完全遵守十誡
[00:14:39.720 --> 00:14:42.800]  但不等於放棄仍然努力的
[00:14:42.800 --> 00:14:45.240]  按著指南針
[00:14:45.240 --> 00:14:47.840]  或者系統
[00:14:47.840 --> 00:14:49.600]  提醒我們
[00:14:49.600 --> 00:14:52.640]  我們有沒有跟著主所吩咐
[00:14:52.640 --> 00:14:54.040]  裏面的精義
[00:14:54.040 --> 00:14:55.400]  去生活
[00:14:55.400 --> 00:14:56.960]  去跟從主
[00:14:56.960 --> 00:14:58.680]  所以今天有三方面
[00:14:58.680 --> 00:15:02.120]  我想會和大家去
[00:15:02.120 --> 00:15:03.240]  的訊息和實踐
[00:15:03.240 --> 00:15:04.600]  第一
[00:15:04.600 --> 00:15:07.000]  是敬畏上主的賢臣
[00:15:07.000 --> 00:15:08.080]  原來當孝敬父母
[00:15:08.080 --> 00:15:10.600]  提醒是敬畏上主的賢臣
[00:15:10.600 --> 00:15:11.640]  敬畏尊重
[00:15:11.640 --> 00:15:12.600]  適逢神
[00:15:12.600 --> 00:15:14.360]  我們很容易明白
[00:15:14.360 --> 00:15:16.280]  或者覺得我們明白
[00:15:16.280 --> 00:15:18.400]  這裏孝敬是翻譯
[00:15:18.400 --> 00:15:20.440]  重視他配得權威
[00:15:20.440 --> 00:15:23.800]  剛才說用在神或代表神的身上
[00:15:23.800 --> 00:15:26.880]  舊日是君王先知
[00:15:26.880 --> 00:15:28.280]  但同樣表示
[00:15:28.280 --> 00:15:31.080]  原來父母的生命的榜樣建立
[00:15:31.080 --> 00:15:34.040]  亦都當受到高度的
[00:15:34.040 --> 00:15:36.160]  敬重的回應
[00:15:36.160 --> 00:15:37.960]  事實上我們如果
[00:15:37.960 --> 00:15:39.880]  跟父母相親關係好
[00:15:39.880 --> 00:15:41.120]  我們是很感恩
[00:15:41.120 --> 00:15:42.760]  很值得珍惜
[00:15:42.760 --> 00:15:44.680]  很感謝神
[00:15:44.680 --> 00:15:45.640]  父母的愛
[00:15:45.640 --> 00:15:50.120]  甚至我感覺思想是很傻很蠢的
[00:15:50.120 --> 00:15:50.920]  為何這樣說呢
[00:15:50.920 --> 00:15:55.960]  我父母在2014年和2020年分別離開
[00:15:55.960 --> 00:15:59.120]  他們很好
[00:15:59.120 --> 00:16:00.280]  他們都提醒我
[00:16:00.280 --> 00:16:01.800]  我怕我記性不好
[00:16:01.800 --> 00:16:04.960]  我父親在2月24日離開
[00:16:04.960 --> 00:16:06.560]  我母親在4月22日離開
[00:16:06.560 --> 00:16:08.720]  兩組數字
[00:16:08.720 --> 00:16:10.320]  2月24日和4月22日
[00:16:10.320 --> 00:16:13.120]  令我經常都記得
[00:16:13.120 --> 00:16:16.840]  我的母親在5月20日安息禮
[00:16:16.840 --> 00:16:19.360]  她有個組員提醒
[00:16:19.360 --> 00:16:22.480]  5月20日是甚麼事
[00:16:22.480 --> 00:16:24.360]  普通話讀出來
[00:16:24.360 --> 00:16:26.680]  好像是我愛你
[00:16:26.680 --> 00:16:29.440]  她又幫我記住
[00:16:29.440 --> 00:16:33.120]  事實上我們能夠愛
[00:16:33.120 --> 00:16:34.280]  可能地上有一天
[00:16:34.280 --> 00:16:36.680]  那種關係完結
[00:16:36.680 --> 00:16:39.360]  但永遠不會完結
[00:16:39.360 --> 00:16:41.120]  就好像神的愛
[00:16:41.120 --> 00:16:44.400]  都是透過父母展示出來
[00:16:44.400 --> 00:16:47.120]  為何說又蠢又傻的事呢
[00:16:47.120 --> 00:16:49.600]  世界的計較方法就是
[00:16:49.600 --> 00:16:50.600]  不是很划算
[00:16:50.600 --> 00:16:51.920]  又要養一個小朋友
[00:16:51.920 --> 00:16:52.760]  那麼多錢
[00:16:52.760 --> 00:16:54.600]  又要用心力去
[00:16:54.600 --> 00:16:57.760]  不如留錢去享受世界吧
[00:16:57.760 --> 00:16:58.800]  這個世界那麼罪惡
[00:16:58.800 --> 00:17:00.840]  都不要生孩子
[00:17:00.840 --> 00:17:03.000]  有些人真的這樣說
[00:17:03.000 --> 00:17:06.080]  這樣去想
[00:17:06.080 --> 00:17:08.080]  但愛的人又會覺得
[00:17:08.080 --> 00:17:09.440]  我生了他出來
[00:17:09.440 --> 00:17:11.720]  我是願意犧牲
[00:17:11.720 --> 00:17:12.520]  我計算
[00:17:12.520 --> 00:17:14.240]  不過仍堅持
[00:17:14.240 --> 00:17:15.600]  事實上感覺到那種
[00:17:15.600 --> 00:17:17.960]  又蠢又傻
[00:17:17.960 --> 00:17:21.080]  其實就是上帝的愛延伸
[00:17:21.080 --> 00:17:24.000]  或是對神敬畏延伸
[00:17:24.000 --> 00:17:25.320]  剛剛受苦節
[00:17:25.320 --> 00:17:28.080]  我苦惱十四站思想
[00:17:28.080 --> 00:17:29.920]  第十一站很感動我
[00:17:29.920 --> 00:17:31.560]  其中一句說話是甚麼
[00:17:31.560 --> 00:17:33.160]  不是那三支釘
[00:17:33.160 --> 00:17:35.440]  將耶穌釘在十字架
[00:17:35.440 --> 00:17:37.440]  而是耶穌基督犧牲我的愛
[00:17:37.440 --> 00:17:39.400]  將祂釘在十字架
[00:17:39.400 --> 00:17:40.200]  願意
[00:17:40.200 --> 00:17:42.640]  耶穌基督的愛的榜樣就是
[00:17:42.640 --> 00:17:46.360]  顯示祂配得這種權威
[00:17:46.360 --> 00:17:48.360]  重視和尊重祂
[00:17:48.360 --> 00:17:49.480]  而父母
[00:17:49.480 --> 00:17:52.120]  如果愛子女往往亦都是
[00:17:52.120 --> 00:17:55.880]  可以是無條件無私的犧牲愛
[00:17:55.880 --> 00:17:56.800]  祂值得
[00:17:56.800 --> 00:17:58.600]  我們感覺好像
[00:17:58.600 --> 00:18:01.400]  世界的角度來看很傻很蠢
[00:18:01.400 --> 00:18:03.280]  這樣都值得嗎
[00:18:03.280 --> 00:18:04.120]  但就是這樣
[00:18:04.120 --> 00:18:06.520]  上帝的愛就是這樣
[00:18:06.520 --> 00:18:08.160]  人看來那麼不值得
[00:18:08.160 --> 00:18:10.280]  祂就是那麼願意犧牲
[00:18:10.280 --> 00:18:14.720]  延伸到這種屬靈的傳統價值觀
[00:18:14.720 --> 00:18:18.080]  怎樣去誠實地展示出來
[00:18:18.080 --> 00:18:20.720]  父母愛的偉大
[00:18:20.720 --> 00:18:22.000]  我們很清楚知道
[00:18:22.000 --> 00:18:24.560]  不等同上主的愛
