
[00:00:00.000 --> 00:00:02.560]  在我們聚會當中
[00:04:22.840 --> 00:04:27.640]  是成就了清淨神的地位
[00:04:27.640 --> 00:04:31.640]  但是聖靈的工作不停止在這裡
[00:04:31.640 --> 00:04:35.240]  這是一個地位上的清淨
[00:04:35.240 --> 00:04:37.440]  我們出此入聖了
[00:04:37.440 --> 00:04:39.640]  我們得以稱義了
[00:04:39.640 --> 00:04:42.240]  我們再不被定罪了
[00:04:42.240 --> 00:04:47.840]  我們可以站在天父的面前了
[00:04:47.840 --> 00:04:51.840]  但是還有第二部
[00:04:51.840 --> 00:04:54.840]  十八節
[00:04:54.840 --> 00:05:00.440]  以為我們兩下借著祂的一個聖靈所感
[00:05:00.440 --> 00:05:04.040]  得以進到父面前
[00:05:04.040 --> 00:05:06.640]  我們怎麼樣進到父面前
[00:05:06.640 --> 00:05:09.440]  被聖靈所感
[00:05:09.440 --> 00:05:12.840]  得以進到父面前
[00:05:12.840 --> 00:05:16.640]  那麼兩次講到進到父面前
[00:05:16.640 --> 00:05:19.040]  有什麼分別嗎
[00:05:19.040 --> 00:05:21.840]  我相信有分別
[00:05:21.840 --> 00:05:24.440]  有很重要的分別
[00:05:24.440 --> 00:05:28.440]  我們靠著中原所基督十字架的寶血
[00:05:28.440 --> 00:05:34.040]  那個最寶貴最寶貴絕對不可缺少的寶血
[00:05:34.040 --> 00:05:38.240]  我們站在神的面前沒有佔盡了
[00:05:38.240 --> 00:05:40.640]  我們已經得寵為益了
[00:05:40.640 --> 00:05:45.840]  我們是祂所接納的兒女了
[00:05:45.840 --> 00:05:50.840]  但是我們還有聖靈的工作
[00:05:50.840 --> 00:05:53.040]  聖靈感動我們
[00:05:53.040 --> 00:05:57.840]  使我們在實際上進到父面前
[00:05:57.840 --> 00:06:00.640]  與他清淨
[00:06:00.640 --> 00:06:03.440]  這兩點者之間有分別嗎
[00:06:03.440 --> 00:06:05.240]  有在哪裡
[00:06:05.240 --> 00:06:09.840]  你有沒有看見許多已經得救的基督徒
[00:06:09.840 --> 00:06:13.240]  已經接受十字架寶血的基督徒
[00:06:13.240 --> 00:06:18.440]  卻在實際上沒有清淨神嗎
[00:06:18.440 --> 00:06:20.440]  你看見了嗎
[00:06:20.440 --> 00:06:22.040]  有看見嗎
[00:06:22.040 --> 00:06:24.040]  我們都看見了
[00:06:24.040 --> 00:06:25.440]  恐怕我們自己
[00:06:25.440 --> 00:06:29.040]  我們中間許多人自己也有這個經歷
[00:06:29.040 --> 00:06:32.240]  在地位上最多聖靈
[00:06:32.240 --> 00:06:35.640]  已經靠著寶血到神的面前
[00:06:35.640 --> 00:06:38.840]  但是實際上沒有到到
[00:06:38.840 --> 00:06:40.840]  沒有清淨神
[00:06:40.840 --> 00:06:43.440]  但遠離神
[00:06:43.440 --> 00:06:45.440]  有這個情況
[00:06:45.440 --> 00:06:50.040]  常常的有很真實的情況
[00:06:50.040 --> 00:06:53.440]  所以我們不但需要第一個清淨
[00:06:53.440 --> 00:06:55.240]  地位上的清淨
[00:06:55.240 --> 00:06:57.840]  我們也需要第二個清淨
[00:06:57.840 --> 00:06:59.840]  實際的清淨
[00:06:59.840 --> 00:07:01.840]  我們被聖靈所感
[00:07:01.840 --> 00:07:04.040]  聖靈在我們裡面工作
[00:07:04.040 --> 00:07:06.040]  是我們呼叫阿爸父
[00:07:06.040 --> 00:07:08.040]  我們得出來的這個心
[00:07:08.040 --> 00:07:09.640]  聖靈充滿我們
[00:07:09.640 --> 00:07:11.840]  是我們歡歡喜喜的
[00:07:11.840 --> 00:07:16.240]  常常的進到我們的天父的面前
[00:07:16.240 --> 00:07:17.640]  來敬拜他
[00:07:17.640 --> 00:07:18.840]  感謝他
[00:07:18.840 --> 00:07:19.840]  讚美他
[00:07:19.840 --> 00:07:21.440]  獻上我們的愛
[00:07:21.440 --> 00:07:24.040]  我們清淨他
[00:07:24.040 --> 00:07:27.640]  這是何等寶貴的一件事
[00:07:27.640 --> 00:07:30.840]  這是個何等真實的需要
[00:07:30.840 --> 00:07:32.840]  你需要嗎
[00:07:32.840 --> 00:07:37.640]  你需要這樣愛清淨父的心嗎
[00:07:37.640 --> 00:07:39.840]  你需要這樣欣賞
[00:07:39.840 --> 00:07:44.040]  享受清淨神的心嗎
[00:07:44.040 --> 00:07:47.240]  你在靈修裡面有喜樂嗎
[00:07:47.240 --> 00:07:50.240]  你覺得你的心被吸引
[00:07:50.240 --> 00:07:52.440]  這樣就舉起來嗎
[00:07:52.440 --> 00:07:54.640]  你的心有一個聖靈說
[00:07:54.640 --> 00:07:56.240]  我的心啊
[00:07:56.240 --> 00:07:59.640]  你要稱頌有華
[00:07:59.640 --> 00:08:02.240]  是不是你的心裡有一個疑問
[00:08:02.240 --> 00:08:05.240]  一答好像詩人在詩篇
[00:08:05.240 --> 00:08:08.040]  103篇的敬禮一樣呢
[00:08:08.040 --> 00:08:09.440]  他對自己說
[00:08:09.440 --> 00:08:12.040]  我的心啊
[00:08:12.040 --> 00:08:14.640]  你要稱頌有華
[00:08:14.640 --> 00:08:16.840]  放在我裡面的
[00:08:16.840 --> 00:08:18.240]  我整個人
[00:08:18.240 --> 00:08:19.640]  我的全人
[00:08:19.640 --> 00:08:21.440]  我整個的生命
[00:08:21.440 --> 00:08:22.840]  整個的生活
[00:08:22.840 --> 00:08:25.040]  都要稱讚他
[00:08:25.040 --> 00:08:26.840]  多榮耀於他
[00:08:26.840 --> 00:08:29.440]  是世人的喜樂
[00:08:29.440 --> 00:08:31.640]  不是勉勉強強
[00:08:31.640 --> 00:08:32.640]  不得已
[00:08:32.640 --> 00:08:35.840]  出於責任感而禱告
[00:08:35.840 --> 00:08:37.840]  而清淨神
[00:08:37.840 --> 00:08:40.640]  是對神的愛所吸引
[00:08:40.640 --> 00:08:42.840]  來到他的面前
[00:08:42.840 --> 00:08:47.240]  享受他統治
[00:08:47.240 --> 00:08:49.440]  有一個香港的青年
[00:08:49.440 --> 00:08:51.040]  到美國來念書
[00:08:51.040 --> 00:08:52.840]  他的母親很愛他
[00:08:52.840 --> 00:08:54.840]  他也很愛他的母親
[00:08:54.840 --> 00:08:57.640]  他每個禮拜收到母親一封信
[00:08:57.640 --> 00:09:00.840]  他也每個禮拜寫一封信給母親
[00:09:00.840 --> 00:09:04.040]  當他每一次收到母親信的時候
[00:09:04.040 --> 00:09:06.840]  他就趕快找一個安靜的地方
[00:09:06.840 --> 00:09:09.640]  打開母親的信來看
[00:09:09.640 --> 00:09:11.840]  一個字一個字的看
[00:09:11.840 --> 00:09:15.040]  好像聽見母親的聲音
[00:09:15.040 --> 00:09:16.440]  在他的耳邊
[00:09:16.440 --> 00:09:19.440]  好像母親站在他的眼前
[00:09:19.440 --> 00:09:24.240]  那封信對他何等的寶貴
[00:09:24.240 --> 00:09:26.840]  如果另外一個人讀那封信
[00:09:26.840 --> 00:09:28.440]  會很平淡
[00:09:28.440 --> 00:09:30.240]  沒有什麼特別的意思
[00:09:30.240 --> 00:09:31.640]  不會注意
[00:09:31.640 --> 00:09:34.240]  不會覺得有什麼寶貴
[00:09:34.240 --> 00:09:38.040]  但是對他這個母親所愛的孩子
[00:09:38.040 --> 00:09:40.240]  和一個愛母親的孩子
[00:09:40.240 --> 00:09:42.440]  讀母親的信的時候
[00:09:42.440 --> 00:09:46.240]  感覺完全不同
[00:09:46.240 --> 00:09:49.240]  有個人在重生得救前
[00:09:49.240 --> 00:09:51.040]  或者在得救以後
[00:09:51.040 --> 00:09:53.040]  聖靈在他們裡面
[00:09:53.040 --> 00:09:55.440]  能夠完成工作之前
[00:09:55.440 --> 00:09:58.040]  他讀聖經還是覺得
[00:09:58.040 --> 00:10:02.440]  這個聖經真是沒有什麼味道
[00:10:02.440 --> 00:10:03.840]  裡面充滿了
[00:10:03.840 --> 00:10:07.440]  你們我們他們阿們
[00:10:07.440 --> 00:10:10.240]  這樣的聖經有什麼可讀的呢
[00:10:10.240 --> 00:10:11.640]  如果睡不著覺
[00:10:11.640 --> 00:10:13.840]  拿來讀讀幫助睡覺
[00:10:13.840 --> 00:10:16.040]  這個很有用
[00:10:16.040 --> 00:10:18.240]  有個人是這樣的用聖經
[00:10:18.240 --> 00:10:20.240]  但是我順便提一件事
[00:10:20.240 --> 00:10:21.640]  一個真的一個見證
[00:10:21.640 --> 00:10:23.440]  一個人他就是這樣
[00:10:23.440 --> 00:10:24.840]  睡不著覺讀聖經
[00:10:24.840 --> 00:10:25.640]  很奇妙
[00:10:25.640 --> 00:10:26.640]  聖靈做功了
[00:10:26.640 --> 00:10:28.640]  後來讀讀讀讀讀讀進去了
[00:10:28.640 --> 00:10:30.040]  後來不讀不可了
[00:10:30.040 --> 00:10:32.640]  不讀就睡不著覺了
[00:10:32.640 --> 00:10:34.240]  感謝主我們的弱點
[00:10:34.240 --> 00:10:36.040]  聖靈也可以用
[00:10:36.040 --> 00:10:38.840]  也可以讓我們其中蒙恩
[00:10:38.840 --> 00:10:40.240]  有的時候聖的恩典
[00:10:40.240 --> 00:10:42.240]  超過我們所求所想的
[00:10:42.240 --> 00:10:44.240]  在我們想不到的時候
[00:10:44.240 --> 00:10:46.240]  聖的恩典臨下了
[00:10:46.240 --> 00:10:48.840]  但是正常的狀態
[00:10:48.840 --> 00:10:51.840]  是當我們對聖愛有渴慕的時候
[00:10:51.840 --> 00:10:53.240]  有追求的時候
[00:10:53.240 --> 00:10:55.240]  向他嚮往的時候
[00:10:55.240 --> 00:10:57.240]  向他打開我們的心
[00:10:57.240 --> 00:10:59.240]  打開我們的思想的時候
[00:10:59.240 --> 00:11:01.240]  聖靈工作
[00:11:01.240 --> 00:11:03.840]  在我們裡面工作
[00:11:03.840 --> 00:11:05.040]  得著我們
[00:11:05.040 --> 00:11:06.240]  改變我們
[00:11:06.240 --> 00:11:07.240]  充滿我們
[00:11:07.240 --> 00:11:10.440]  使我們成為一個充滿活力
[00:11:10.440 --> 00:11:13.640]  充滿活力的基督徒
[00:11:17.640 --> 00:11:20.640]  我們在這裡看見一個很重要的真理
[00:11:20.640 --> 00:11:27.640]  就是耶穌基督給我們客觀的地位和真理
[00:11:27.640 --> 00:11:29.640]  而聖靈呢
[00:11:29.640 --> 00:11:35.640]  帶領我們進入這個真理的實際和經驗裡面
[00:11:35.640 --> 00:11:38.640]  這個話有根據嗎
[00:11:38.640 --> 00:11:39.640]  有
[00:11:39.640 --> 00:11:42.640]  我們的主耶穌自己所講的
[00:11:42.640 --> 00:11:46.640]  在約翰福音十六章十三節
[00:11:46.640 --> 00:11:48.640]  主耶穌說
[00:11:48.640 --> 00:11:50.640]  真理的聖靈來了
[00:11:50.640 --> 00:11:56.640]  祂要引導你們進入真理
[00:11:56.640 --> 00:11:59.640]  那個小字這樣清楚的講
[00:11:59.640 --> 00:12:01.640]  進入真理
[00:12:01.640 --> 00:12:06.640]  那個大字是使你們明白一切的真理
[00:12:06.640 --> 00:12:12.640]  但是小字說引導你們進入一切的真理
[00:12:12.640 --> 00:12:15.640]  真理在基督裡
[00:12:15.640 --> 00:12:17.640]  祂就是道路
[00:12:17.640 --> 00:12:19.640]  真理生命
[00:12:19.640 --> 00:12:22.640]  祂的話就是真理
[00:12:22.640 --> 00:12:24.640]  但是主耶穌說
[00:12:24.640 --> 00:12:26.640]  你們有了我的真理之後
[00:12:26.640 --> 00:12:30.640]  還需要真理的聖靈
[00:12:30.640 --> 00:12:34.640]  引導你們進入真理
[00:12:34.640 --> 00:12:37.640]  進入和明白是不同的
[00:12:37.640 --> 00:12:41.640]  所以本歇圖那個翻譯的人覺得
[00:12:41.640 --> 00:12:43.640]  翻譯成明白真理
[00:12:43.640 --> 00:12:45.640]  不太妥當不太放心
[00:12:45.640 --> 00:12:49.640]  就把原來的意思小字寫出來
[00:12:49.640 --> 00:12:53.640]  其實應該是把那個原文
[00:12:53.640 --> 00:12:56.640]  舊式的大字直接的翻譯出來
[00:12:56.640 --> 00:12:58.640]  不更好嗎
[00:12:58.640 --> 00:13:00.640]  因為有的人眼睛不大好
[00:13:00.640 --> 00:13:02.640]  看不見小字
[00:13:02.640 --> 00:13:05.640]  有的人也不太注意小字
[00:13:05.640 --> 00:13:08.640]  以為既然是小字一定是小意思
[00:13:08.640 --> 00:13:10.640]  那麼就不去注意它
[00:13:10.640 --> 00:13:13.640]  就沒有得到最重要的訊息
[00:13:13.640 --> 00:13:21.640]  所以今天主清楚的著重的對聖靈的介紹的話
[00:13:21.640 --> 00:13:23.640]  真理的聖靈
[00:13:23.640 --> 00:13:25.640]  為什麼祂是真理的聖靈
[00:13:25.640 --> 00:13:28.640]  祂是我們明白真理之後
[00:13:28.640 --> 00:13:33.640]  還有帶領我們進入真理的經驗裡頭
[00:13:33.640 --> 00:13:36.640]  進入真理的實踐裡頭
[00:13:36.640 --> 00:13:40.640]  那真是名副其實的
[00:13:40.640 --> 00:13:43.640]  透透徹徹的真理的聖靈
[00:13:43.640 --> 00:13:47.640]  我們真需要進入聖靈
[00:13:47.640 --> 00:13:52.640]  進入真理裡面去生活去經歷
[00:13:52.640 --> 00:13:56.640]  那個時候我們和真理達成一片
[00:13:56.640 --> 00:13:58.640]  我們的主就是真理
[00:13:58.640 --> 00:14:01.640]  祂和真理達成一片
[00:14:01.640 --> 00:14:03.640]  祂是真理的來源
[00:14:03.640 --> 00:14:06.640]  祂是真理的化身表現
[00:14:06.640 --> 00:14:10.640]  祂是真理的內容
[00:14:10.640 --> 00:14:11.640]  聖靈
[00:14:11.640 --> 00:14:15.640]  真理的聖靈把我們帶進基督的真理裡頭
[00:14:15.640 --> 00:14:18.640]  也帶入真理的內容裡頭
[00:14:18.640 --> 00:14:20.640]  帶入真理的實際裡頭
[00:14:20.640 --> 00:14:24.640]  也是我們因此和基督合為一
[00:14:24.640 --> 00:14:28.640]  聖靈把我們帶進基督的真理
[00:14:28.640 --> 00:14:30.640]  也就是帶進基督自己裡面
[00:14:30.640 --> 00:14:33.640]  聖靈與基督合為一
[00:14:33.640 --> 00:14:35.640]  聖靈與基督的工作
[00:14:35.640 --> 00:14:39.640]  非常非常的重要
[00:14:39.640 --> 00:14:42.640]  除了這樣理解聖經以外
[00:14:42.640 --> 00:14:44.640]  還有別的根據嗎
[00:14:44.640 --> 00:14:46.640]  我們正是能說
[00:14:46.640 --> 00:14:50.640]  基督給我們的真理是客觀的真理
[00:14:50.640 --> 00:14:51.640]  絕對的真理
[00:14:51.640 --> 00:14:53.640]  但是是客觀的
[00:14:53.640 --> 00:14:58.640]  而聖靈把我們帶進客觀真理的實際裡面
[00:14:58.640 --> 00:15:00.640]  還有其他的根據嗎
[00:15:00.640 --> 00:15:02.640]  有
[00:15:02.640 --> 00:15:05.640]  我們看幾處的經文
[00:15:05.640 --> 00:15:08.640]  把這個真理很清楚
[00:15:08.640 --> 00:15:11.640]  很著重的告訴我們
[00:15:11.640 --> 00:15:16.640]  我們先看羅馬書第八章第十節十一節
[00:15:16.640 --> 00:15:21.640]  羅馬書第八章第十節十一節
[00:15:21.640 --> 00:15:25.640]  大羅的話
[00:15:25.640 --> 00:15:30.640]  很多基督徒把這兩節讀了好多遍
[00:15:30.640 --> 00:15:35.640]  但是沒有發現它的重要的意義
[00:15:35.640 --> 00:15:38.640]  第十節
[00:15:38.640 --> 00:15:41.640]  基督落在你們心裡
[00:15:41.640 --> 00:15:44.640]  身體就暈醉而死
[00:15:44.640 --> 00:15:47.640]  心靈就因意而活
[00:15:47.640 --> 00:15:49.640]  在這裡說什麼呢
[00:15:49.640 --> 00:15:51.640]  基督在我們心裡
[00:15:51.640 --> 00:15:53.640]  有什麼結果呢
[00:15:53.640 --> 00:15:55.640]  我們的靈活了
[00:15:55.640 --> 00:15:57.640]  但是我們的身體呢
[00:15:57.640 --> 00:15:59.640]  還是死的
[00:15:59.640 --> 00:16:01.640]  身體還是死的
[00:16:01.640 --> 00:16:02.640]  靈活了
[00:16:02.640 --> 00:16:04.640]  身體還沒有活
[00:16:04.640 --> 00:16:06.640]  第十一節
[00:16:06.640 --> 00:16:07.640]  然而
[00:16:07.640 --> 00:16:09.640]  但是
[00:16:09.640 --> 00:16:11.640]  重要的一轉
[00:16:11.640 --> 00:16:14.640]  我們要講另外一件事
[00:16:14.640 --> 00:16:16.640]  什麼事
[00:16:16.640 --> 00:16:19.640]  叫耶穌從此復活
[00:16:19.640 --> 00:16:21.640]  這個靈就是聖靈
[00:16:21.640 --> 00:16:23.640]  若住在你們心裡
[00:16:23.640 --> 00:16:25.640]  有什麼結果呢
[00:16:25.640 --> 00:16:28.640]  那叫基督耶穌從此復活的
[00:16:28.640 --> 00:16:31.640]  也必接著住在你們裡面的聖靈
[00:16:31.640 --> 00:16:34.640]  是你們必死的身體
[00:16:34.640 --> 00:16:37.640]  又活過來
[00:16:37.640 --> 00:16:39.640]  身體活過來
[00:16:39.640 --> 00:16:40.640]  怎麼活過來
[00:16:40.640 --> 00:16:42.640]  神接著生靈
[00:16:42.640 --> 00:16:44.640]  是我們的身體
[00:16:44.640 --> 00:16:46.640]  復活了
[00:16:46.640 --> 00:16:49.640]  原來我們的身體像神是死的
[00:16:49.640 --> 00:16:51.640]  講罪是活的
[00:16:51.640 --> 00:16:52.640]  被罪利用
[00:16:52.640 --> 00:16:54.640]  做罪的工具
[00:16:54.640 --> 00:16:55.640]  現在
[00:16:55.640 --> 00:16:56.640]  聖靈的工作
[00:16:56.640 --> 00:16:59.640]  是我們這個像神死了的身體
[00:16:59.640 --> 00:17:01.640]  四肢白體
[00:17:01.640 --> 00:17:03.640]  代表我們具體的生活
[00:17:03.640 --> 00:17:05.640]  又活過來
[00:17:05.640 --> 00:17:09.640]  像個神活了
[00:17:09.640 --> 00:17:11.640]  兩件事
[00:17:11.640 --> 00:17:12.640]  兩節
[00:17:12.640 --> 00:17:13.640]  講兩件事
[00:17:13.640 --> 00:17:15.640]  多麼清楚
[00:17:15.640 --> 00:17:16.640]  你讀一次
[00:17:16.640 --> 00:17:17.640]  再讀一次
[00:17:17.640 --> 00:17:19.640]  讀一次更清楚
[00:17:19.640 --> 00:17:20.640]  基督耶穌
[00:17:20.640 --> 00:17:22.640]  是我們的靈復活
[00:17:22.640 --> 00:17:25.640]  但是神接著生靈的工作
[00:17:25.640 --> 00:17:27.640]  是我們靈復活以後
[00:17:27.640 --> 00:17:29.640]  我們的身體
[00:17:29.640 --> 00:17:31.640]  就是我們具體的人生
[00:17:31.640 --> 00:17:33.640]  我們這四肢白體所做的一切
[00:17:33.640 --> 00:17:35.640]  也活過來
[00:17:35.640 --> 00:17:37.640]  是像神活著
[00:17:37.640 --> 00:17:39.640]  是為神活著
[00:17:39.640 --> 00:17:41.640]  成為意義的工具
[00:17:41.640 --> 00:17:43.640]  被神使用
[00:17:43.640 --> 00:17:45.640]  這就是真的
[00:17:45.640 --> 00:17:47.640]  從死裡復活的人
[00:17:47.640 --> 00:17:50.640]  羅馬書的六章十三節
[00:17:50.640 --> 00:17:52.640]  豈不是這樣講嗎
[00:17:52.640 --> 00:17:55.640]  六章十三節
[00:17:55.640 --> 00:18:00.640]  也不要將你們的肢體獻給罪
[00:18:00.640 --> 00:18:02.640]  做不義的器具
[00:18:02.640 --> 00:18:05.640]  倒要像從死裡復活的人
[00:18:05.640 --> 00:18:08.640]  將自己獻給神
[00:18:08.640 --> 00:18:11.640]  並將肢體做義的器具
[00:18:11.640 --> 00:18:13.640]  獻給神
[00:18:13.640 --> 00:18:18.640]  這句話是跟著什麼話講下來的
[00:18:18.640 --> 00:18:20.640]  十一節
[00:18:20.640 --> 00:18:21.640]  我聊一句
[00:18:21.640 --> 00:18:25.640]  像神在基督耶穌裡
[00:18:25.640 --> 00:18:29.640]  卻當看自己是活的
[00:18:29.640 --> 00:18:33.640]  像神我們看自己是活的
[00:18:33.640 --> 00:18:36.640]  過去像罪是活的
[00:18:36.640 --> 00:18:38.640]  像神是死的
[00:18:38.640 --> 00:18:44.640]  現在我們像神看自己是活的
[00:18:44.640 --> 00:18:48.640]  我們把身體從罪收回來了
[00:18:48.640 --> 00:18:52.640]  不要將你們的肢體獻給罪
[00:18:52.640 --> 00:18:54.640]  這是過去做的
[00:18:54.640 --> 00:18:56.640]  我們的肢體交給罪
[00:18:56.640 --> 00:18:58.640]  被它利用來犯罪
[00:18:58.640 --> 00:19:00.640]  現在收回來
[00:19:00.640 --> 00:19:01.640]  收回來以後
[00:19:01.640 --> 00:19:03.640]  再奉獻給神
[00:19:03.640 --> 00:19:04.640]  被神使用
[00:19:04.640 --> 00:19:06.640]  做義的器具
[00:19:06.640 --> 00:19:08.640]  為神活著
[00:19:08.640 --> 00:19:11.640]  怎麼樣成就這件事呢
[00:19:11.640 --> 00:19:14.640]  神靈的工作
[00:19:14.640 --> 00:19:16.640]  所以第八章八羅
[00:19:16.640 --> 00:19:22.640]  就把這件重要的真理清楚寫出來
[00:19:22.640 --> 00:19:23.640]  十節
[00:19:23.640 --> 00:19:25.640]  十一節
[00:19:25.640 --> 00:19:29.640]  是你我可以明白
[00:19:29.640 --> 00:19:31.640]  這就是說神靈
[00:19:31.640 --> 00:19:33.640]  把我們帶進了
[00:19:33.640 --> 00:19:36.640]  神在主耶穌基督裡面
[00:19:36.640 --> 00:19:39.640]  所成全的那個救恩的基督
[00:19:39.640 --> 00:19:41.640]  那個真理的基督
[00:19:41.640 --> 00:19:43.640]  那個恩典的基督
[00:19:43.640 --> 00:19:48.640]  帶進去的他的實際裡面
[00:19:48.640 --> 00:19:50.640]  還能更加清楚嗎
[00:19:50.640 --> 00:19:53.640]  還需要更清楚的說嗎
[00:19:53.640 --> 00:19:54.640]  不必了
[00:19:54.640 --> 00:19:58.640]  已經十分十分的清楚了
[00:19:58.640 --> 00:20:00.640]  我們再看
[00:20:00.640 --> 00:20:02.640]  七十路第二章
[00:20:02.640 --> 00:20:06.640]  七十路第二章
[00:20:06.640 --> 00:20:09.640]  我們先看第一節
[00:20:09.640 --> 00:20:11.640]  再看第七節
[00:20:11.640 --> 00:20:15.640]  第一節
[00:20:15.640 --> 00:20:18.640]  這是主說的話
[00:20:18.640 --> 00:20:23.640]  你要相信這一副所教會的使者說
[00:20:23.640 --> 00:20:26.640]  那右手拿著七星
[00:20:26.640 --> 00:20:30.640]  在七個金燈塔中間行走的說
[00:20:30.640 --> 00:20:33.640]  一連兩次說
[00:20:33.640 --> 00:20:34.640]  誰說
[00:20:34.640 --> 00:20:37.640]  主自己說
[00:20:37.640 --> 00:20:41.640]  他把信息說得很清楚
[00:20:41.640 --> 00:20:43.640]  但是第七節
[00:20:43.640 --> 00:20:48.640]  聖靈向宗教會說說的話
