
[00:00:00.000 --> 00:00:09.000]  非常歡迎各位弟兄姊妹來參加這個過程
[00:13:04.000 --> 00:13:09.000]  從內心的一種深深的感受裏面
[00:13:09.000 --> 00:13:11.000]  講出每一句話
[00:13:11.000 --> 00:13:14.000]  我們用這樣的心來體會
[00:13:14.000 --> 00:13:15.000]  來忍受
[00:13:15.000 --> 00:13:18.000]  來願意對著興起來
[00:13:18.000 --> 00:13:21.000]  來繼續在這個時代
[00:13:21.000 --> 00:13:26.000]  師奉他和他的生意
[00:13:26.000 --> 00:13:27.000]  好
[00:13:27.000 --> 00:13:31.000]  我們先低頭做一個祈禱
[00:13:31.000 --> 00:13:33.000]  我們每一個人
[00:13:33.000 --> 00:13:35.000]  在心中向主求
[00:13:35.000 --> 00:13:37.000]  求主幫助你
[00:13:37.000 --> 00:13:39.000]  在這兩篇書裏面
[00:13:39.000 --> 00:13:41.000]  學到一些東西
[00:13:41.000 --> 00:13:44.000]  學到如何師奉
[00:13:44.000 --> 00:13:46.000]  不是人救你的
[00:13:46.000 --> 00:13:50.000]  而是聖靈親自救到你的
[00:13:50.000 --> 00:13:53.000]  由從主而來的
[00:13:53.000 --> 00:13:54.000]  徒丹
[00:13:54.000 --> 00:13:56.000]  體見
[00:13:56.000 --> 00:13:59.000]  素靈聰明智慧
[00:13:59.000 --> 00:14:00.000]  來到師奉
[00:14:00.000 --> 00:14:01.000]  我們每一個人
[00:14:01.000 --> 00:14:07.000]  默默祈禱一分鐘
[00:14:07.000 --> 00:14:09.000]  天父我們再一次感謝你
[00:14:09.000 --> 00:14:11.000]  將主耶穌基督賜給我們
[00:14:11.000 --> 00:14:13.000]  又將聖靈賜給我們
[00:14:13.000 --> 00:14:16.000]  又將聖經賜給我們
[00:14:16.000 --> 00:14:19.000]  我們的主耶穌為我們勝選了教恩
[00:14:19.000 --> 00:14:22.000]  聖靈在教導我們
[00:14:22.000 --> 00:14:23.000]  在光照我們
[00:14:23.000 --> 00:14:24.000]  在教我們力量
[00:14:24.000 --> 00:14:29.000]  在我們勝選我們位置的師奉見證
[00:14:29.000 --> 00:14:32.000]  我們要感謝主用聖經
[00:14:32.000 --> 00:14:35.000]  給我們正正確的信仰
[00:14:35.000 --> 00:14:40.000]  就是靠主將我們的信仰建立的扎實
[00:14:40.000 --> 00:14:43.000]  將我們的師奉蒙住於難
[00:14:43.000 --> 00:14:46.000]  是時候聖靈給我們
[00:14:46.000 --> 00:14:49.000]  聖靈的力量和恩賜
[00:14:49.000 --> 00:14:52.000]  活潑的恩恆在我們裡面
[00:14:52.000 --> 00:14:54.000]  透過我們流露出去
[00:14:54.000 --> 00:14:56.000]  成全自己
[00:14:56.000 --> 00:15:00.000]  成功成為最好的旨意計劃
[00:15:00.000 --> 00:15:03.000]  令我們成為你的工具
[00:15:03.000 --> 00:15:04.000]  你的器皿
[00:15:04.000 --> 00:15:08.000]  在這個時代我們完成你的旨意
[00:15:08.000 --> 00:15:10.000]  我們願意獻上自己
[00:15:10.000 --> 00:15:13.000]  如果我們中間有人準備將
[00:15:13.000 --> 00:15:16.000]  自己奉獻給你所用
[00:15:16.000 --> 00:15:18.000]  靠你在這個過程裡面
[00:15:18.000 --> 00:15:24.000]  來將他帶到完全奉獻的地步裡面
[00:15:24.000 --> 00:15:26.000]  我們感謝今晚的時間
[00:15:26.000 --> 00:15:27.000]  恭敬教徒
[00:15:27.000 --> 00:15:29.000]  求主令到我們中間每一個人
[00:15:29.000 --> 00:15:33.000]  能得到眾生好處建立
[00:15:33.000 --> 00:15:35.000]  我們恭敬的仰望
[00:15:35.000 --> 00:15:38.000]  教徒奉祝耶穌基督成名
[00:15:38.000 --> 00:15:39.000]  阿門
[00:15:39.000 --> 00:15:48.000]  我們有八次上課的時間
[00:15:48.000 --> 00:15:51.000]  合共16個小時
[00:15:51.000 --> 00:15:52.000]  16堂
[00:15:52.000 --> 00:15:53.000]  八次
[00:15:53.000 --> 00:15:58.000]  我們就用十個分題來領受
[00:15:58.000 --> 00:16:09.000]  《藤蔓太前》後書裡面關於施放的真理和功課
[00:16:09.000 --> 00:16:13.000]  首先我們要看第一個分題
[00:16:13.000 --> 00:16:16.000]  就是今晚我們要完全體驗的
[00:16:16.000 --> 00:16:18.000]  第一章的講義
[00:16:18.000 --> 00:16:21.000]  我們要看完它
[00:16:21.000 --> 00:16:26.000]  就是教會的真理
[00:16:26.000 --> 00:16:31.000]  教會就是施放的大背景
[00:16:31.000 --> 00:16:34.000]  我們如果想了解施放的意義
[00:16:34.000 --> 00:16:38.000]  必須從這個大背景裡面
[00:16:38.000 --> 00:16:42.000]  來去認識、了解
[00:16:42.000 --> 00:16:46.000]  我們是怎樣從背景裡面來施放
[00:16:46.000 --> 00:16:50.000]  這個是首先要充分了解的
[00:16:50.000 --> 00:16:54.000]  透徹了解的
[00:16:54.000 --> 00:16:58.000]  教會的真理首當其衝
[00:16:58.000 --> 00:17:00.000]  我們首先看出來
[00:17:00.000 --> 00:17:07.000]  一起從兩篇書裡面來領受
[00:17:07.000 --> 00:17:12.000]  A. 教會是神的教
[00:17:12.000 --> 00:17:15.000]  我們看三章十五節
[00:17:15.000 --> 00:17:18.000]  太前三章十五節
[00:17:18.000 --> 00:17:21.000]  找到之後
[00:17:21.000 --> 00:17:26.000]  我們同心讀出來
[00:17:26.000 --> 00:17:30.000]  三章十五節我們一起讀
[00:17:30.000 --> 00:17:33.000]  「堂若我」
[00:17:33.000 --> 00:17:38.000]  「你教我念六個神的教」
[00:17:38.000 --> 00:17:41.000]  「你教我自認真神的教」
[00:17:41.000 --> 00:17:44.000]  「當你的全世界我當你的天地」
[00:17:44.000 --> 00:17:48.000]  這三個字我們看得很清楚
[00:17:48.000 --> 00:17:50.000]  「神的教」
[00:17:50.000 --> 00:17:54.000]  這個名字實在是很美、很甜
[00:17:54.000 --> 00:17:56.000]  「神的教」
[00:17:56.000 --> 00:18:00.000]  家是最甜美的地方
[00:18:00.000 --> 00:18:02.000]  所以我們時時唱那首歌
[00:18:02.000 --> 00:18:05.000]  Home sweet home
[00:18:05.000 --> 00:18:08.000]  家,甜蜜的家
[00:18:08.000 --> 00:18:10.000]  哪裡有我們所愛的人
[00:18:10.000 --> 00:18:13.000]  哪裡就是家
[00:18:13.000 --> 00:18:16.000]  家不是地方,家重要的
[00:18:16.000 --> 00:18:19.000]  是家裡面的人
[00:18:19.000 --> 00:18:22.000]  教會就是神的家
[00:18:22.000 --> 00:18:24.000]  祂是父親
[00:18:24.000 --> 00:18:27.000]  我們是祂的兒女
[00:18:27.000 --> 00:18:31.000]  想到這個教會的定義的時候
[00:18:31.000 --> 00:18:34.000]  我們很自然就聯想到
[00:18:34.000 --> 00:18:37.000]  《與福佐斯》裡面
[00:18:37.000 --> 00:18:42.000]  講及教會的八個定義
[00:18:42.000 --> 00:18:45.000]  我只是順便提一提
[00:18:45.000 --> 00:18:47.000]  我們不是講《與福佐斯》
[00:18:47.000 --> 00:18:53.000]  但是因為教會的完美定義
[00:18:53.000 --> 00:18:54.000]  八方面
[00:18:54.000 --> 00:18:59.000]  我們再一次的來溫習一下
[00:18:59.000 --> 00:19:05.000]  我只是將章節提出來
[00:19:05.000 --> 00:19:10.000]  《與福佐斯》一章廿二字
[00:19:10.000 --> 00:19:12.000]  一章廿二字講
[00:19:12.000 --> 00:19:15.000]  教會是耶穌基督的身體
[00:19:15.000 --> 00:19:19.000]  其中就是無限的奧秘
[00:19:19.000 --> 00:19:23.000]  第二,儒章十五字
[00:19:23.000 --> 00:19:27.000]  教會是新人
[00:19:27.000 --> 00:19:32.000]  這個定義比較少有人提及
[00:19:32.000 --> 00:19:35.000]  所以我多講兩句
[00:19:35.000 --> 00:19:37.000]  作團體的意義講
[00:19:37.000 --> 00:19:41.000]  整個的教會是一個新人
[00:19:41.000 --> 00:19:46.000]  就是儒章十五字所講的
[00:19:46.000 --> 00:19:48.000]  就個人來說
[00:19:48.000 --> 00:19:51.000]  每一個基督徒也是新人
[00:19:51.000 --> 00:19:55.000]  就是《與福佐斯》四章有四字講的
[00:19:55.000 --> 00:19:58.000]  脫去舊人,穿上新人
[00:19:58.000 --> 00:20:02.000]  每一個基督徒都是穿上新人
[00:20:02.000 --> 00:20:04.000]  這個新人的形象就是
[00:20:04.000 --> 00:20:10.000]  神的形象、真理的仁義和聖潔
[00:20:10.000 --> 00:20:13.000]  神的形象是耶穌基督的身體反照出來
[00:20:13.000 --> 00:20:17.000]  耶穌基督的形象是我們的身體反照出來
[00:20:17.000 --> 00:20:19.000]  所以在教會裏面
[00:20:19.000 --> 00:20:22.000]  每一個會有應該是一個新人
[00:20:22.000 --> 00:20:27.000]  然後各別的新人合在一起
[00:20:27.000 --> 00:20:29.000]  成為新人的群體
[00:20:29.000 --> 00:20:33.000]  就是教會團體方面講
[00:20:33.000 --> 00:20:36.000]  就是一個大的新人
[00:20:36.000 --> 00:20:40.000]  裏面有很多很多各別的新人
[00:20:40.000 --> 00:20:44.000]  所以我們教會得會友不是目標
[00:20:44.000 --> 00:20:46.000]  我們的目標不是得人受洗
[00:20:46.000 --> 00:20:49.000]  加入教會成為會友
[00:20:49.000 --> 00:20:50.000]  就是成功
[00:20:50.000 --> 00:20:51.000]  不是
[00:20:51.000 --> 00:20:55.000]  我們必須帶人進入耶穌基督裏面
[00:20:55.000 --> 00:20:57.000]  成為信眾的人
[00:20:57.000 --> 00:21:00.000]  那個時候我們才成功
[00:21:00.000 --> 00:21:02.000]  所以我們受訪的時候
[00:21:02.000 --> 00:21:04.000]  領人歸主
[00:21:04.000 --> 00:21:08.000]  我們必須有一個清楚的目標
[00:21:08.000 --> 00:21:12.000]  不是引人來口裏面承認
[00:21:12.000 --> 00:21:14.000]  我相信耶穌基督是神的兒子
[00:21:14.000 --> 00:21:17.000]  我相信他值得赦免
[00:21:17.000 --> 00:21:19.000]  神是我的天父
[00:21:19.000 --> 00:21:22.000]  不僅是口裏面可以很流利
[00:21:22.000 --> 00:21:25.000]  甚至如廣告那樣說出來
[00:21:25.000 --> 00:21:27.000]  我們聽見都很歡喜
[00:21:27.000 --> 00:21:28.000]  很滿意
[00:21:28.000 --> 00:21:29.000]  不是
[00:21:29.000 --> 00:21:32.000]  我們必須看到他生命的改變
[00:21:32.000 --> 00:21:35.000]  成為耶穌基督裏面的新人
[00:21:35.000 --> 00:21:40.000]  這個是教會每一個分子的意義
[00:21:40.000 --> 00:21:44.000]  教會和教會整個的意義
[00:21:44.000 --> 00:21:45.000]  神人
[00:21:45.000 --> 00:21:46.000]  第三
[00:21:46.000 --> 00:21:48.000]  二章十九字是家
[00:21:48.000 --> 00:21:51.000]  教會是神的家
[00:21:51.000 --> 00:21:54.000]  家有父親
[00:21:54.000 --> 00:21:57.000]  家裏面的弟兄姊妹彼此相愛
[00:21:57.000 --> 00:21:59.000]  又同一節
[00:21:59.000 --> 00:22:02.000]  教會是神的國
[00:22:02.000 --> 00:22:03.000]  神的國
[00:22:03.000 --> 00:22:04.000]  國家
[00:22:04.000 --> 00:22:05.000]  國
[00:22:05.000 --> 00:22:07.000]  這個國家裏面有王
[00:22:07.000 --> 00:22:10.000]  做王管理他百姓
[00:22:10.000 --> 00:22:12.000]  在教會裏面主做王
[00:22:12.000 --> 00:22:14.000]  坐在寶座上
[00:22:14.000 --> 00:22:17.000]  我們是他的百姓
[00:22:17.000 --> 00:22:18.000]  在信服他
[00:22:18.000 --> 00:22:20.000]  我們做他的門徒
[00:22:20.000 --> 00:22:21.000]  在跟隨他
[00:22:21.000 --> 00:22:23.000]  信服他的旨意
[00:22:24.000 --> 00:22:28.000]  所以教會需要門徒分裂
[00:22:28.000 --> 00:22:30.000]  第五
[00:22:30.000 --> 00:22:31.000]  就是煉功
[00:22:31.000 --> 00:22:33.000]  教會是神
[00:22:33.000 --> 00:22:37.000]  是聖靈居住的所在
[00:22:37.000 --> 00:22:40.000]  第二章有一二字
[00:22:40.000 --> 00:22:47.000]  所以我們建立教會的目標
[00:22:47.000 --> 00:22:52.000]  就是讓聖靈運行在其中
[00:22:52.000 --> 00:22:54.000]  成為一個屬靈的地方
[00:22:54.000 --> 00:22:56.000]  結出來屬靈的果子
[00:22:56.000 --> 00:22:58.000]  我們有屬靈的侍奉
[00:22:58.000 --> 00:23:01.000]  我們獻上靈祭
[00:23:01.000 --> 00:23:03.000]  成為屬靈的祭司
[00:23:03.000 --> 00:23:04.000]  這樣
[00:23:04.000 --> 00:23:06.000]  煉功是神
[00:23:06.000 --> 00:23:09.000]  即是聖靈居住的地方
[00:23:09.000 --> 00:23:12.000]  這個就是教會
[00:23:12.000 --> 00:23:15.000]  第六五章八字
[00:23:15.000 --> 00:23:18.000]  就是教會是燈台
[00:23:18.000 --> 00:23:22.000]  雖然這裏沒有說燈台兩個字的字眼
[00:23:22.000 --> 00:23:25.000]  但是第五章八字說
[00:23:25.000 --> 00:23:28.000]  過去我們是屬於黑暗的
[00:23:28.000 --> 00:23:30.000]  是黑暗之子
[00:23:30.000 --> 00:23:32.000]  現在我們在耶穌基督裏面
[00:23:32.000 --> 00:23:35.000]  成為光明之子
[00:23:35.000 --> 00:23:37.000]  是光明的
[00:23:37.000 --> 00:23:39.000]  所以光明之子
[00:23:39.000 --> 00:23:41.000]  一位一位這樣
[00:23:41.000 --> 00:23:42.000]  光明之子
[00:23:42.000 --> 00:23:43.000]  全部一起成為一百群
[00:23:43.000 --> 00:23:45.000]  就是燈台
[00:23:45.000 --> 00:23:47.000]  每個人只是一個蠟燭仔
[00:23:47.000 --> 00:23:49.000]  但是全部一起的時候
[00:23:49.000 --> 00:23:51.000]  發出很強的光芒
[00:23:51.000 --> 00:23:53.000]  來到這個世界上
[00:23:53.000 --> 00:23:55.000]  成為世界的光
[00:23:55.000 --> 00:23:58.000]  來到榮耀神
[00:23:58.000 --> 00:24:03.000]  第七五章三十字
[00:24:03.000 --> 00:24:05.000]  教會是基督的神父
[00:24:05.000 --> 00:24:08.000]  是愛的結合
[00:24:08.000 --> 00:24:12.000]  第八第六章十字到十八字
[00:24:12.000 --> 00:24:16.000]  教會是神的軍隊
[00:24:16.000 --> 00:24:19.000]  從事肅定的征戰
[00:24:19.000 --> 00:24:22.000]  為著打美好的仗
[00:24:22.000 --> 00:24:25.000]  為真道打美好的仗
[00:24:25.000 --> 00:24:28.000]  在八國教會的定義
[00:24:28.000 --> 00:24:33.000]  每一個都讓我們清楚看見
[00:24:33.000 --> 00:24:35.000]  什麼是教會
[00:24:35.000 --> 00:24:40.000]  讓我們清楚的概念觀念
[00:24:40.000 --> 00:24:45.000]  然後按照這些觀念來工作
[00:24:45.000 --> 00:24:47.000]  達成
[00:24:47.000 --> 00:24:49.000]  這些意義來完成它
[00:24:49.000 --> 00:24:50.000]  實現它
[00:24:50.000 --> 00:24:56.000]  這樣我們的思想就有正確的目標
