
[00:00:00.000 --> 00:00:03.200]  在這段經文之前我想先分享的是
[00:03:35.600 --> 00:03:37.600]  將來在天國裡
[00:03:37.600 --> 00:03:38.600]  誰被稱為大
[00:03:38.600 --> 00:03:40.600]  誰被稱為小
[00:03:40.600 --> 00:03:42.600]  原來天國有分
[00:03:42.600 --> 00:03:44.600]  雖然已經是蒙恩德的人
[00:03:44.600 --> 00:03:46.600]  有永恆的生命
[00:03:46.600 --> 00:03:50.600]  但當中大小的分別在於什麼呢?
[00:03:50.600 --> 00:03:52.600]  在乎你今天在世上
[00:03:52.600 --> 00:03:55.600]  你是否遵行神的話
[00:03:55.600 --> 00:03:58.600]  有教訓人去遵行
[00:03:58.600 --> 00:03:59.600]  當然這個教訓
[00:03:59.600 --> 00:04:03.600]  包不進你個人生命的見證
[00:04:03.600 --> 00:04:04.600]  所教的
[00:04:04.600 --> 00:04:07.600]  是變得可信的
[00:04:07.600 --> 00:04:10.600]  這些人要稱為大
[00:04:10.600 --> 00:04:12.600]  有些教徒
[00:04:12.600 --> 00:04:16.600]  我看到他們自己公司的部門
[00:04:16.600 --> 00:04:17.600]  一位老闆
[00:04:17.600 --> 00:04:20.600]  他說我們部門要生存的
[00:04:20.600 --> 00:04:23.600]  你們可以在外面跟客人說
[00:04:23.600 --> 00:04:26.600]  我們公司的營業額是多少
[00:04:26.600 --> 00:04:30.600]  員工說老闆沒有這麼多
[00:04:30.600 --> 00:04:34.600]  要生存就要說白色謊言
[00:04:34.600 --> 00:04:35.600]  聖經也接受的
[00:04:35.600 --> 00:04:37.600]  放心說吧
[00:04:37.600 --> 00:04:41.600]  聖經所說的廢掉神的話
[00:04:41.600 --> 00:04:44.600]  是包含了一種淡化的意思
[00:04:44.600 --> 00:04:46.600]  不一定是完全不要
[00:04:46.600 --> 00:04:50.600]  但將聖經的純粹淡化了
[00:04:50.600 --> 00:04:53.600]  以為某些事情是可以接受的
[00:04:53.600 --> 00:04:57.600]  因此其實就是廢掉神的話
[00:04:57.600 --> 00:04:59.600]  因此我們常常鼓勵自己
[00:04:59.600 --> 00:05:01.600]  要留心明白
[00:05:01.600 --> 00:05:03.600]  神的話如何教導我們
[00:05:03.600 --> 00:05:05.600]  因此我們帶著這樣的態度
[00:05:05.600 --> 00:05:08.600]  看看後面聖經的提多書
[00:05:08.600 --> 00:05:11.600]  剛才讀的第二章
[00:05:11.600 --> 00:05:14.600]  在聖經提多書的第二章
[00:05:14.600 --> 00:05:16.600]  很清楚地提醒我們
[00:05:16.600 --> 00:05:17.600]  要去認識
[00:05:17.600 --> 00:05:21.600]  要去教導合乎純正的道理
[00:05:21.600 --> 00:05:24.600]  要認識純正的道理
[00:05:24.600 --> 00:05:27.600]  在第二章的第二節開始
[00:05:27.600 --> 00:05:30.600]  我們看到聖經一直說不同的對象
[00:05:30.600 --> 00:05:31.600]  包括了老年人
[00:05:31.600 --> 00:05:33.600]  老年的姐妹
[00:05:33.600 --> 00:05:37.600]  包括了青少年的姐妹和弟兄
[00:05:37.600 --> 00:05:39.600]  然後到了第七節的時候
[00:05:39.600 --> 00:05:40.600]  就提到
[00:05:40.600 --> 00:05:43.600]  保羅對提多個人的勸告
[00:05:43.600 --> 00:05:45.600]  然後第九節第十節
[00:05:45.600 --> 00:05:47.600]  提到那些做僕人的
[00:05:47.600 --> 00:05:50.600]  當時很多這些基督徒的奴僕
[00:05:50.600 --> 00:05:53.600]  他們如何行事生活
[00:05:53.600 --> 00:05:55.600]  對他們不同的群體
[00:05:55.600 --> 00:05:59.600]  有不同的色切的提醒和教導
[00:05:59.600 --> 00:06:00.600]  但在這些教導
[00:06:00.600 --> 00:06:03.600]  一個重要的準則就是第一節
[00:06:03.600 --> 00:06:05.600]  大家看看第一節
[00:06:05.600 --> 00:06:07.600]  但你所說的
[00:06:07.600 --> 00:06:11.600]  總要合乎那純正的道理
[00:06:11.600 --> 00:06:14.600]  所說的要合乎純正的道理
[00:06:14.600 --> 00:06:18.600]  這個純正意味著是健全的
[00:06:18.600 --> 00:06:20.600]  是可靠的
[00:06:20.600 --> 00:06:22.600]  是真實的
[00:06:22.600 --> 00:06:24.600]  不是那些混雜了的
[00:06:24.600 --> 00:06:27.600]  那些不純粹的道理
[00:06:27.600 --> 00:06:28.600]  因此當你明白
[00:06:28.600 --> 00:06:30.600]  聖經所強調的
[00:06:30.600 --> 00:06:32.600]  是純正的道理
[00:06:32.600 --> 00:06:33.600]  當你自己問
[00:06:33.600 --> 00:06:37.600]  我是一個家庭主婦
[00:06:37.600 --> 00:06:38.600]  在我家庭當中
[00:06:38.600 --> 00:06:40.600]  如何能見證神呢?
[00:06:40.600 --> 00:06:41.600]  你就要問
[00:06:41.600 --> 00:06:43.600]  聖經如何教導我
[00:06:43.600 --> 00:06:46.600]  在這個崗位當中見證神
[00:06:46.600 --> 00:06:49.600]  純正的道理是怎樣的呢?
[00:06:49.600 --> 00:06:51.600]  香港人會很清楚知道
[00:06:51.600 --> 00:06:52.600]  香港人很醒覺
[00:06:52.600 --> 00:06:56.600]  食物有沒有毒素
[00:06:56.600 --> 00:06:58.600]  你不會想到原來花膠
[00:06:58.600 --> 00:07:02.600]  可以用兔子耳來造成
[00:07:02.600 --> 00:07:04.600]  當你看報紙的時候
[00:07:04.600 --> 00:07:05.600]  會很驚訝
[00:07:05.600 --> 00:07:09.600]  食油竟然混雜了工業油
[00:07:09.600 --> 00:07:11.600]  是會吃死人的
[00:07:11.600 --> 00:07:12.600]  你會很警覺
[00:07:12.600 --> 00:07:14.600]  食物如果有毒素
[00:07:14.600 --> 00:07:17.600]  你要小心避開它
[00:07:17.600 --> 00:07:19.600]  我記得有一次看到一段報道
[00:07:19.600 --> 00:07:21.600]  講關於在非洲的地方
[00:07:21.600 --> 00:07:23.600]  非洲的國家比較貧窮
[00:07:23.600 --> 00:07:25.600]  有些奶粉廠
[00:07:25.600 --> 00:07:28.600]  在當地很想推廣他們的產品
[00:07:28.600 --> 00:07:30.600]  因此賣很多廣告
[00:07:30.600 --> 00:07:31.600]  鼓勵當地的婦女
[00:07:31.600 --> 00:07:32.600]  告訴他們知道
[00:07:32.600 --> 00:07:33.600]  吃這些奶粉
[00:07:33.600 --> 00:07:36.600]  比起人奶更加健康
[00:07:36.600 --> 00:07:38.600]  更加有營養
[00:07:38.600 --> 00:07:40.600]  因此很多貧窮的家庭
[00:07:40.600 --> 00:07:41.600]  用他們的餘錢
[00:07:41.600 --> 00:07:43.600]  買了奶粉回來
[00:07:43.600 --> 00:07:44.600]  但買了奶粉回來
[00:07:44.600 --> 00:07:47.600]  不知道多少份量才合適
[00:07:47.600 --> 00:07:49.600]  認為這些是有健康的
[00:07:49.600 --> 00:07:50.600]  因此用很大瓶水
[00:07:50.600 --> 00:07:52.600]  加少許奶粉
[00:07:52.600 --> 00:07:53.600]  搓搓混合
[00:07:53.600 --> 00:07:57.600]  然後餵嬰兒喝這些奶粉水
[00:07:57.600 --> 00:08:00.600]  因此在這些非洲國家
[00:08:00.600 --> 00:08:01.600]  很多嬰孩發現
[00:08:01.600 --> 00:08:04.600]  營養不良的情況
[00:08:04.600 --> 00:08:07.600]  其實這些母親可以餵人奶
[00:08:07.600 --> 00:08:09.600]  但因為聽了這些說話
[00:08:09.600 --> 00:08:10.600]  就不餵人奶
[00:08:10.600 --> 00:08:12.600]  只餵奶粉水
[00:08:12.600 --> 00:08:14.600]  意大利就有很多這樣的情況
[00:08:14.600 --> 00:08:16.600]  對下一代的影響
[00:08:16.600 --> 00:08:18.600]  要問一個問題
[00:08:18.600 --> 00:08:22.600]  我是否領受純正的道理
[00:08:22.600 --> 00:08:24.600]  我所說的不單是你聽
[00:08:24.600 --> 00:08:25.600]  你自己讀
[00:08:25.600 --> 00:08:26.600]  你自己去了解
[00:08:26.600 --> 00:08:28.600]  聖經是怎樣說的
[00:08:28.600 --> 00:08:30.600]  要神思明辨
[00:08:30.600 --> 00:08:31.600]  現在香港人
[00:08:31.600 --> 00:08:33.600]  世界各地都是這樣
[00:08:33.600 --> 00:08:36.600]  常常都會問你
[00:08:36.600 --> 00:08:39.600]  這篇信息合不合聽
[00:08:39.600 --> 00:08:41.600]  合不合感覺
[00:08:41.600 --> 00:08:43.600]  你覺得感覺如何
[00:08:43.600 --> 00:08:44.600]  沒錯
[00:08:44.600 --> 00:08:46.600]  好的信息會帶給你好的感受
[00:08:46.600 --> 00:08:49.600]  但如果你單單是看感受
[00:08:49.600 --> 00:08:50.600]  而沒有在悟性上
[00:08:50.600 --> 00:08:53.600]  小心思想明白
[00:08:53.600 --> 00:08:57.600]  你不會得到純正的道理
[00:08:57.600 --> 00:08:59.600]  幫助自己去吸收
[00:08:59.600 --> 00:09:02.600]  明白聖經真正的道理在哪裡
[00:09:02.600 --> 00:09:05.600]  以致你能夠成長
[00:09:05.600 --> 00:09:06.600]  因此聖經一開始說
[00:09:06.600 --> 00:09:08.600]  「本來提倡的道理
[00:09:08.600 --> 00:09:10.600]  是勸導不同的人
[00:09:10.600 --> 00:09:15.600]  但你要根據合乎純正道理的原則
[00:09:15.600 --> 00:09:19.600]  去教導不同年齡的弟兄姊妹」
[00:09:19.600 --> 00:09:21.600]  因此第二節開始
[00:09:21.600 --> 00:09:24.600]  一路提到這些組別要注意的事情
[00:09:24.600 --> 00:09:27.600]  我們今天不會詳細說這部分
[00:09:27.600 --> 00:09:29.600]  但留心其中有兩個重點
[00:09:29.600 --> 00:09:33.600]  大家看聖經第二章第三節
[00:09:33.600 --> 00:09:35.600]  這裡提到一些老年人
[00:09:35.600 --> 00:09:37.600]  要舉止行動
[00:09:37.600 --> 00:09:38.600]  要恭敬
[00:09:38.600 --> 00:09:42.600]  意思是像聖潔的女祭司
[00:09:42.600 --> 00:09:44.600]  很恭敬、很聖潔的生命
[00:09:44.600 --> 00:09:46.600]  不說殘言
[00:09:46.600 --> 00:09:48.600]  也意味著他們當時的一些姐妹
[00:09:48.600 --> 00:09:50.600]  他們會隨便說是非
[00:09:50.600 --> 00:09:52.600]  說長道短
[00:09:52.600 --> 00:09:53.600]  請提醒他們
[00:09:53.600 --> 00:09:55.600]  不要說殘言
[00:09:55.600 --> 00:09:58.600]  不要被走卓路薄
[00:09:58.600 --> 00:10:00.600]  然後很清楚地提
[00:10:00.600 --> 00:10:02.600]  用善道為主
[00:10:02.600 --> 00:10:04.600]  然後很清楚地提
[00:10:04.600 --> 00:10:06.600]  用善道教訓人
[00:10:06.600 --> 00:10:09.600]  特別是教訓那些少年的婦人
[00:10:09.600 --> 00:10:10.600]  剛剛做媽媽的
[00:10:10.600 --> 00:10:13.600]  要他們愛丈夫、愛兒女等等
[00:10:13.600 --> 00:10:15.600]  這些老年姐妹
[00:10:15.600 --> 00:10:16.600]  當他們年紀長大
[00:10:16.600 --> 00:10:19.600]  信仰越來越深的時候
[00:10:19.600 --> 00:10:20.600]  有一個角色
[00:10:20.600 --> 00:10:23.600]  就是教訓那些年少的人
[00:10:23.600 --> 00:10:24.600]  明白真理
[00:10:24.600 --> 00:10:27.600]  同樣將他們所經歷的一些生活體驗
[00:10:27.600 --> 00:10:31.600]  如何應用真理去教訓其他人
[00:10:31.600 --> 00:10:33.600]  我自己回想起
[00:10:33.600 --> 00:10:34.600]  很多年前
[00:10:34.600 --> 00:10:35.600]  二十多年前
[00:10:35.600 --> 00:10:37.600]  我兒子出生的時候
[00:10:37.600 --> 00:10:39.600]  我和太太參加一個產前的課程
[00:10:39.600 --> 00:10:41.600]  是醫院辦的
[00:10:41.600 --> 00:10:44.600]  學習如何照顧孩子
[00:10:44.600 --> 00:10:47.600]  我當時學會如何為孩子洗澡
[00:10:47.600 --> 00:10:51.600]  最近看到教會主學的簡介
[00:10:51.600 --> 00:10:53.600]  有一個課程
[00:10:53.600 --> 00:10:56.600]  是給預備生孩子的夫婦上的
[00:10:56.600 --> 00:10:59.600]  是另一個產前的課程
[00:10:59.600 --> 00:11:01.600]  當然主學不會教我們
[00:11:01.600 --> 00:11:03.600]  如何為孩子洗澡
[00:11:03.600 --> 00:11:05.600]  但這個課程是幫助那些
[00:11:05.600 --> 00:11:08.600]  預備生孩子的夫婦
[00:11:08.600 --> 00:11:11.600]  如何在屬靈上準備自己
[00:11:11.600 --> 00:11:13.600]  如何留心按照聖經的真理
[00:11:13.600 --> 00:11:15.600]  照顧孩子成長
[00:11:15.600 --> 00:11:16.600]  當孩子成長的時候
[00:11:16.600 --> 00:11:19.600]  夫婦如何按照真理彼此支持
[00:11:19.600 --> 00:11:21.600]  保持自己的靈明
[00:11:21.600 --> 00:11:23.600]  這些一切很重要
[00:11:23.600 --> 00:11:26.600]  相信有些有經驗的姐妹們
[00:11:26.600 --> 00:11:27.600]  丈夫們
[00:11:27.600 --> 00:11:29.600]  他們可以教導一些
[00:11:29.600 --> 00:11:31.600]  預備有孩子的弟兄姐妹
[00:11:31.600 --> 00:11:35.600]  在教會裡不只是牧師傳道、講道
[00:11:35.600 --> 00:11:36.600]  每一個弟兄姐妹
[00:11:36.600 --> 00:11:37.600]  當你自己對真理有認識
[00:11:37.600 --> 00:11:39.600]  有一些體驗、經歷的時候
[00:11:39.600 --> 00:11:42.600]  找著機會去幫助其他初信的
[00:11:42.600 --> 00:11:44.600]  或者是少年輕的
[00:11:44.600 --> 00:11:46.600]  都能夠明白真理
[00:11:46.600 --> 00:11:48.600]  這是聖經對我們一個很大的鼓勵
[00:11:48.600 --> 00:11:51.600]  那些年長的婦人
[00:11:51.600 --> 00:11:53.600]  用善道教訓人
[00:11:53.600 --> 00:11:56.600]  是對我們一個的勉勵
[00:11:56.600 --> 00:11:58.600]  然後聖經再提到
[00:11:58.600 --> 00:12:00.600]  一些年少的婦人
[00:12:00.600 --> 00:12:02.600]  她們在家庭當中有好的行為
[00:12:02.600 --> 00:12:06.600]  聖經在第五節
[00:12:06.600 --> 00:12:08.600]  大家看看第五節的最後一句
[00:12:08.600 --> 00:12:13.600]  免得神的道理被毀謗
[00:12:13.600 --> 00:12:14.600]  要有好的行為
[00:12:14.600 --> 00:12:16.600]  人們看見你的好行為的時候
[00:12:16.600 --> 00:12:17.600]  就尊榮神的道
[00:12:17.600 --> 00:12:19.600]  不會毀謗神的道
[00:12:19.600 --> 00:12:21.600]  這是很重要的
[00:12:21.600 --> 00:12:24.600]  一位媽媽說她如何信主
[00:12:24.600 --> 00:12:25.600]  是因為她的女兒
[00:12:25.600 --> 00:12:29.600]  她的女兒以前在公司很忙碌
[00:12:29.600 --> 00:12:31.600]  因此經常有很大壓力
[00:12:31.600 --> 00:12:32.600]  她說她女兒一個星期
[00:12:32.600 --> 00:12:36.600]  起碼有兩個晚上要吃安眠藥才能睡
[00:12:36.600 --> 00:12:37.600]  但很奇怪
[00:12:37.600 --> 00:12:38.600]  當她信耶穌之後
[00:12:38.600 --> 00:12:40.600]  她女兒信耶穌
[00:12:40.600 --> 00:12:42.600]  她看見女兒的改變
[00:12:42.600 --> 00:12:44.600]  女兒開始比較輕鬆
[00:12:44.600 --> 00:12:47.600]  比較懂得開懷
[00:12:47.600 --> 00:12:49.600]  晚上不用吃安眠藥就睡覺
[00:12:49.600 --> 00:12:51.600]  很多時候下班回來
[00:12:51.600 --> 00:12:54.600]  三個晚上在房裡看聖經
[00:12:54.600 --> 00:12:56.600]  這位母親看見女兒看聖經
[00:12:56.600 --> 00:12:58.600]  完全不會阻止她
[00:12:58.600 --> 00:13:00.600]  雖然她未曾信耶穌
[00:13:00.600 --> 00:13:02.600]  甚至女兒有時候沒有看聖經
[00:13:02.600 --> 00:13:03.600]  她就提醒她
[00:13:03.600 --> 00:13:07.600]  女兒今晚為何不看聖經?
[00:13:07.600 --> 00:13:10.600]  她會立即看見聖經對女兒的改變
[00:13:10.600 --> 00:13:12.600]  甚至鼓勵她
[00:13:12.600 --> 00:13:14.600]  後來這位媽媽也來了教會
[00:13:14.600 --> 00:13:16.600]  信主受洗
[00:13:16.600 --> 00:13:19.600]  生活的行為、生活的表現
[00:13:19.600 --> 00:13:21.600]  不會叫人毀謗神的道
[00:13:21.600 --> 00:13:25.600]  反而更加重視神的道理
[00:13:25.600 --> 00:13:27.600]  是聖經對我們的勉勵
[00:13:27.600 --> 00:13:30.600]  然後聖經對提多這個人本身
[00:13:30.600 --> 00:13:32.600]  向他發出一個鼓勵
[00:13:32.600 --> 00:13:35.600]  大家看第七節
[00:13:35.600 --> 00:13:40.600]  提多你自己凡事要顯出善行的榜樣
[00:13:40.600 --> 00:13:41.600]  第一
[00:13:41.600 --> 00:13:42.600]  第二
[00:13:42.600 --> 00:13:45.600]  在教訓上要正直端莊
[00:13:45.600 --> 00:13:47.600]  首先有自己善行的榜樣
[00:13:47.600 --> 00:13:50.600]  然後先講到他的教訓
[00:13:50.600 --> 00:13:52.600]  有了良善的榜樣
[00:13:52.600 --> 00:13:56.600]  他的教訓就真正是教訓
[00:13:56.600 --> 00:13:59.600]  是要正直的、端莊的
[00:13:59.600 --> 00:14:02.600]  正直表示沒有其他混雜的動機
[00:14:02.600 --> 00:14:05.600]  不是為了自己的名聲
[00:14:05.600 --> 00:14:07.600]  不是為了得利益
[00:14:07.600 --> 00:14:10.600]  純存的動機來幫助別人
[00:14:10.600 --> 00:14:11.600]  第二
[00:14:11.600 --> 00:14:13.600]  他是端莊的
[00:14:13.600 --> 00:14:16.600]  端莊的意思是很清楚表示一種很認真
[00:14:16.600 --> 00:14:21.600]  表現出一種崇高的表達
[00:14:21.600 --> 00:14:23.600]  不知道大家有沒有留意到
[00:14:23.600 --> 00:14:25.600]  香港很多時候有很多補習社
[00:14:25.600 --> 00:14:31.600]  不斷推廣他們的補習天王
[00:14:31.600 --> 00:14:34.600]  他們的英語天后
[00:14:34.600 --> 00:14:36.600]  一直在推銷這些人物
[00:14:36.600 --> 00:14:39.600]  我記得有一次報紙說到一個大型的演講會
[00:14:39.600 --> 00:14:41.600]  一千多個學生在
[00:14:41.600 --> 00:14:45.600]  一個補習天王教他們怎樣去考英文試
[00:14:45.600 --> 00:14:47.600]  當他們教的時候
[00:14:47.600 --> 00:14:49.600]  他們用很多比喻
[00:14:49.600 --> 00:14:50.600]  比喻都是好的
[00:14:50.600 --> 00:14:52.600]  但他們用什麼比喻呢?
[00:14:52.600 --> 00:14:55.600]  用很多很俗的比喻
[00:14:55.600 --> 00:14:57.600]  甚至說到男女的性關係
[00:14:57.600 --> 00:15:03.600]  很細微的描繪去解釋英語的文法運作
[00:15:03.600 --> 00:15:06.600]  你很難想像今天有些人
[00:15:06.600 --> 00:15:09.600]  會用這樣的方式來教人英文
[00:15:10.600 --> 00:15:12.600]  聖所說的端莊
[00:15:12.600 --> 00:15:16.600]  就是一種真正認真崇高的表達
[00:15:16.600 --> 00:15:18.600]  叫人明白真理
[00:15:18.600 --> 00:15:21.600]  以至能夠尊重真理
[00:15:21.600 --> 00:15:23.600]  保羅血面提多
[00:15:23.600 --> 00:15:24.600]  要這樣做
[00:15:24.600 --> 00:15:25.600]  正直端莊
[00:15:25.600 --> 00:15:26.600]  言語純傳
[00:15:26.600 --> 00:15:28.600]  無可指責
[00:15:28.600 --> 00:15:31.600]  叫那反對的人既無處可說我們的不是
[00:15:31.600 --> 00:15:34.600]  便自覺羞愧
[00:15:34.600 --> 00:15:36.600]  他們不敢去誹謗神的話
[00:15:36.600 --> 00:15:37.600]  反而覺得羞愧
[00:15:37.600 --> 00:15:40.600]  要很警覺地去聽
[00:15:40.600 --> 00:15:44.600]  接著保羅再勸告當時很多的教徒的奴僕
[00:15:44.600 --> 00:15:46.600]  大家看第九節
[00:15:46.600 --> 00:15:50.600]  勸僕人要信服自己的主人
[00:15:50.600 --> 00:15:52.600]  凡是圖他的喜歡
[00:15:52.600 --> 00:15:53.600]  不可頂撞他
[00:15:53.600 --> 00:15:55.600]  不可撕拿東西
[00:15:55.600 --> 00:15:57.600]  要顯為忠誠
[00:15:57.600 --> 00:16:01.600]  以至凡是尊為我們救主神的道
[00:16:01.600 --> 00:16:03.600]  要顯為忠誠
[00:16:03.600 --> 00:16:04.600]  聖經特別說
[00:16:04.600 --> 00:16:05.600]  這個忠誠是說
[00:16:05.600 --> 00:16:08.600]  在一切事上
[00:16:08.600 --> 00:16:12.600]  讓人對你有完全的信任
[00:16:12.600 --> 00:16:14.600]  你是可信賴的
[00:16:14.600 --> 00:16:16.600]  你的生活行為
[00:16:16.600 --> 00:16:18.600]  讓你周圍的同事朋友知道
[00:16:18.600 --> 00:16:19.600]  這個教徒
[00:16:19.600 --> 00:16:22.600]  他是可信任的
[00:16:22.600 --> 00:16:25.600]  有些事情能夠交託他
[00:16:25.600 --> 00:16:26.600]  這個可信任
[00:16:26.600 --> 00:16:30.600]  聖經所說叫做顯為忠誠
[00:16:30.600 --> 00:16:32.600]  以至在凡事上
[00:16:32.600 --> 00:16:34.600]  這個凡是在聖經原來的文字
[00:16:34.600 --> 00:16:37.600]  是一個很強調的字眼
[00:16:37.600 --> 00:16:38.600]  在凡事上
[00:16:38.600 --> 00:16:39.600]  在一切事上
[00:16:39.600 --> 00:16:42.600]  去尊榮神的道
[00:16:42.600 --> 00:16:43.600]  因為你的行為
[00:16:43.600 --> 00:16:47.600]  人們就會尊榮神的真道
[00:16:47.600 --> 00:16:50.600]  尊榮的意思是一種襯托的意思
[00:16:50.600 --> 00:16:51.600]  我記得有一次
[00:16:51.600 --> 00:16:54.600]  有位朋友送了一包茶葉給我
[00:16:54.600 --> 00:16:56.600]  我不太懂得分茶葉
[00:16:56.600 --> 00:16:57.600]  哪些比較好
[00:16:57.600 --> 00:16:58.600]  哪些不太好
[00:16:58.600 --> 00:16:59.600]  但一打開的時候
[00:16:59.600 --> 00:17:01.600]  我很珍惜
[00:17:01.600 --> 00:17:06.600]  因為那個盒子上有極精美的雕刻
[00:17:06.600 --> 00:17:07.600]  很精美的雕刻
[00:17:07.600 --> 00:17:09.600]  我看了一大輪
[00:17:09.600 --> 00:17:12.600]  然後很緊張地打開盒子
[00:17:12.600 --> 00:17:15.600]  相信一定是一些很上等的茶葉
[00:17:15.600 --> 00:17:17.600]  因為盒子讓我體會到那種襯托
[00:17:17.600 --> 00:17:19.600]  那種尊貴
