
[00:00:00.000 --> 00:00:04.600]   (music)
[00:06:46.760 --> 00:06:50.460]   This is very different from the faith of the present day
[00:06:50.460 --> 00:06:52.700]   In Judaism, they also focus on the classics
[00:06:52.700 --> 00:06:56.460]   but they focus on the hand-written scriptures
[00:06:56.460 --> 00:06:58.460]   and the commandments
[00:06:58.460 --> 00:07:02.340]   But in Christianity, there is no such commandment
[00:07:02.340 --> 00:07:05.140]   no such "sign"
[00:07:05.140 --> 00:07:08.840]   no such form
[00:07:08.840 --> 00:07:11.280]   This is also strange to the non-Christians
[00:07:11.280 --> 00:07:13.080]   because they emphasize a book
[00:07:13.080 --> 00:07:15.620]   and this book is changing their lives
[00:07:15.620 --> 00:07:19.420]   This book is giving them a new life
[00:07:19.420 --> 00:07:21.420]   and their faith
[00:07:21.420 --> 00:07:23.520]   is only based on what the non-Christians think
[00:07:23.520 --> 00:07:26.460]   It is like what you said today
[00:07:26.460 --> 00:07:29.660]   that you go to the temple to worship God
[00:07:29.660 --> 00:07:31.100]   and you add perfume to Him
[00:07:31.100 --> 00:07:33.040]   and you worship Him
[00:07:33.040 --> 00:07:35.300]   It is a form of mutual benefit
[00:07:35.300 --> 00:07:36.500]   You worship Him
[00:07:36.500 --> 00:07:37.800]   and God blesses you
[00:07:37.800 --> 00:07:39.280]   and you become rich
[00:07:39.280 --> 00:07:41.620]   and everything is good
[00:07:41.620 --> 00:07:43.380]   But in Christianity, it is not like that
[00:07:43.380 --> 00:07:47.680]   So this kind of identity and bookish religion
[00:07:47.680 --> 00:07:53.080]   is helping people to reflect on what is happening
[00:07:53.080 --> 00:07:54.920]   Why do you surround yourself with books
[00:07:54.920 --> 00:07:56.260]   that are about Jesus
[00:07:56.260 --> 00:07:58.260]   and that can change so much
[00:07:58.260 --> 00:08:06.140]   and you no longer do the worshiping of idols
[00:08:06.140 --> 00:08:09.500]   And in the last chapter, "A New Way to Live"
[00:08:09.500 --> 00:08:14.080]   it talks about how their life behaviors have changed
[00:08:14.080 --> 00:08:16.480]   The non-Christians think that
[00:08:16.480 --> 00:08:18.340]   if they have a baby and don't like it
[00:08:18.340 --> 00:08:19.740]   and it is a girl or something else
[00:08:19.740 --> 00:08:21.820]   they can just throw it away
[00:08:21.820 --> 00:08:24.480]   These Christians, because of these books
[00:08:24.480 --> 00:08:26.120]   have changed their lives
[00:08:26.120 --> 00:08:27.220]   They think it is not right
[00:08:27.220 --> 00:08:28.560]   They are human beings
[00:08:28.560 --> 00:08:29.920]   and are loved by God
[00:08:29.920 --> 00:08:32.700]   A God would love a human being
[00:08:32.700 --> 00:08:36.200]   and it is not about gender or race
[00:08:36.200 --> 00:08:39.740]   So their lives have changed
[00:08:39.740 --> 00:08:42.840]   Their views on sex, marriage, and how to see people
[00:08:42.840 --> 00:08:45.180]   and the connection between people
[00:08:45.180 --> 00:08:47.680]   They have a different view
[00:08:47.680 --> 00:08:49.380]   So in the first century
[00:08:49.380 --> 00:08:52.280]   they formed a very unique
[00:08:52.280 --> 00:08:55.720]   and new nation
[00:08:55.720 --> 00:08:58.660]   So this book helps us to explore
[00:08:58.660 --> 00:09:03.900]   the Christianity we see as a norm
[00:09:03.900 --> 00:09:07.360]   and to reflect on what was happening
[00:09:07.360 --> 00:09:09.700]   in the first three centuries
[00:09:09.700 --> 00:09:12.100]   It helps us to reflect again
[00:09:12.100 --> 00:09:14.740]   and not to take it for granted
[00:09:14.740 --> 00:09:17.140]   What is unique about Christianity
[00:09:17.140 --> 00:09:20.880]   is that it challenges the society
[00:09:20.880 --> 00:09:23.080]   and the social culture
[00:09:23.080 --> 00:09:25.620]   and the religious system
[00:09:25.620 --> 00:09:27.080]   and the political system
[00:09:27.080 --> 00:09:28.480]   to rethink
[00:09:28.480 --> 00:09:30.860]   If there is a God in this world
[00:09:30.860 --> 00:09:33.180]   who is the One True God
[00:09:33.180 --> 00:09:34.360]   what would He think?
[00:09:34.360 --> 00:09:37.460]   He is really exploring humanity
[00:09:37.460 --> 00:09:39.560]   and leaving these books
[00:09:39.560 --> 00:09:42.100]   to help us to reflect again
[00:09:42.100 --> 00:09:43.760]   So 2000 years ago was like this
[00:09:43.760 --> 00:09:45.700]   Today, in 2024
[00:09:45.700 --> 00:09:48.980]   it is worth thinking about
[00:09:48.980 --> 00:09:50.180]   what we believe in
[00:09:50.180 --> 00:09:52.840]   and what is the connection
[00:09:52.840 --> 00:09:55.080]   between our lives, our culture
[00:09:55.080 --> 00:09:57.480]   and the world that changes so quickly
[00:09:57.480 --> 00:10:00.060]   (upbeat music)

