
[00:00:00.000 --> 00:00:00.680]  各位弟子妹妹
[00:02:00.040 --> 00:02:08.840]  原來小娟也喜歡花
[00:02:08.840 --> 00:02:10.800]  奶奶買了一盆小花給她
[00:02:10.800 --> 00:02:12.080]  送給她
[00:02:12.080 --> 00:02:13.760]  小娟很開心
[00:02:13.760 --> 00:02:16.280]  她把一盆花放進房裡
[00:02:16.280 --> 00:02:18.200]  很小心地放在那裡
[00:02:18.200 --> 00:02:20.400]  過了幾天
[00:02:20.400 --> 00:02:21.920]  她拿著一盆花跟奶奶說
[00:02:21.920 --> 00:02:24.120]  奶奶說為什麼那盆花不會長大
[00:02:24.120 --> 00:02:25.920]  總是乾乾的
[00:02:25.920 --> 00:02:28.440]  奶奶說你沒有澆水
[00:02:28.440 --> 00:02:29.560]  澆水?
[00:02:29.560 --> 00:02:30.640]  沒有
[00:02:30.640 --> 00:02:32.600]  幾天也沒有澆水
[00:02:32.600 --> 00:02:34.560]  你不澆水一定會乾
[00:02:34.560 --> 00:02:36.320]  怎麼會長大呢?
[00:02:36.320 --> 00:02:37.800]  這樣吧
[00:02:37.800 --> 00:02:39.320]  我給你一件事
[00:02:39.320 --> 00:02:45.520]  奶奶就在廚房
[00:02:45.520 --> 00:02:47.880]  拿了一個灑水壺出來
[00:02:47.880 --> 00:02:49.160]  給你
[00:02:49.160 --> 00:02:51.720]  你記住每天幫花澆水
[00:02:51.720 --> 00:02:53.800]  它就會慢慢長大
[00:02:54.040 --> 00:02:56.040]  你不澆水它怎麼會長大呢?
[00:02:56.040 --> 00:02:57.000]  哦
[00:02:57.000 --> 00:02:58.160]  知道了
[00:02:58.160 --> 00:03:00.840]  小娟以後就很小心
[00:03:00.840 --> 00:03:02.240]  每天澆水
[00:03:02.240 --> 00:03:03.800]  每天澆水給花
[00:03:03.800 --> 00:03:05.600]  過了一段時間
[00:03:05.600 --> 00:03:06.800]  突然間
[00:03:06.800 --> 00:03:08.440]  小娟就很開心
[00:03:08.440 --> 00:03:09.840]  衝進媽媽的房間
[00:03:09.840 --> 00:03:10.760]  媽媽
[00:03:10.760 --> 00:03:12.040]  真的長大了
[00:03:12.040 --> 00:03:13.200]  很大了
[00:03:13.200 --> 00:03:17.760]  很大了
[00:03:17.760 --> 00:03:22.000]  很大的花
[00:03:22.360 --> 00:03:24.000]  原來真的澆水之後
[00:03:24.000 --> 00:03:25.960]  長大了很多
[00:03:25.960 --> 00:03:27.600]  媽媽就說
[00:03:27.600 --> 00:03:28.000]  是啊
[00:03:28.000 --> 00:03:29.000]  你就乖乖的
[00:03:29.000 --> 00:03:31.200]  以後再澆水給花
[00:03:31.200 --> 00:03:32.200]  這樣
[00:03:32.200 --> 00:03:33.760]  她就繼續澆水了
[00:03:33.760 --> 00:03:34.960]  又過了幾天
[00:03:34.960 --> 00:03:42.120]  很開心啊
[00:03:42.120 --> 00:03:47.280]  那花真的很大
[00:03:47.280 --> 00:03:49.760]  而且還會笑
[00:03:49.760 --> 00:03:51.920]  原來澆水給花
[00:03:51.920 --> 00:03:54.800]  原來花會慢慢長得很大
[00:03:54.800 --> 00:03:56.760]  她就很開心了
[00:03:56.760 --> 00:03:59.320]  過了一段時間
[00:03:59.320 --> 00:04:01.280]  小娟就上主學了
[00:04:01.280 --> 00:04:03.000]  上主學的時候
[00:04:03.000 --> 00:04:04.600]  老師就問她們
[00:04:04.600 --> 00:04:05.880]  你們知道
[00:04:05.880 --> 00:04:08.920]  如果要讓花長大要怎麼做呢?
[00:04:08.920 --> 00:04:10.280]  就跟她們舉手了
[00:04:10.280 --> 00:04:11.880]  要曬太陽
[00:04:11.880 --> 00:04:13.880]  小娟就立刻舉手
[00:04:13.880 --> 00:04:15.000]  要澆水
[00:04:15.000 --> 00:04:17.680]  澆水可以長得很大
[00:04:17.680 --> 00:04:19.200]  老師就說
[00:04:19.200 --> 00:04:20.080]  對
[00:04:20.480 --> 00:04:22.040]  不過你們知不知道
[00:04:22.040 --> 00:04:24.280]  原來人
[00:04:24.280 --> 00:04:26.120]  當他成長的時候
[00:04:26.120 --> 00:04:29.360]  都需要愛心去燒灌他
[00:04:29.360 --> 00:04:30.480]  就像花
[00:04:30.480 --> 00:04:31.240]  如果你澆水
[00:04:31.240 --> 00:04:32.160]  它會長大
[00:04:32.160 --> 00:04:33.120]  如果人
[00:04:33.120 --> 00:04:34.280]  你給他愛心
[00:04:34.280 --> 00:04:35.120]  給他關懷
[00:04:35.120 --> 00:04:36.160]  愛惜他
[00:04:36.160 --> 00:04:38.200]  他就會一直成長
[00:04:38.200 --> 00:04:39.960]  你們知不知道
[00:04:39.960 --> 00:04:41.520]  在全世界很多小朋友
[00:04:41.520 --> 00:04:42.600]  是沒有父母
[00:04:42.600 --> 00:04:43.480]  沒有食物
[00:04:43.480 --> 00:04:44.600]  很淒涼的
[00:04:44.600 --> 00:04:46.840]  但是誰去愛護他們
[00:04:46.840 --> 00:04:48.840]  就算爸爸媽媽不在身邊
[00:04:48.840 --> 00:04:50.680]  他們都可以繼續成長
[00:04:50.680 --> 00:04:53.000]  同時也可以歡笑
[00:04:53.000 --> 00:04:55.200]  小娟一聽到之後說
[00:04:55.200 --> 00:04:56.640]  我明白了
[00:04:56.640 --> 00:04:58.400]  接著
[00:04:58.400 --> 00:04:59.280]  回家的時候
[00:04:59.280 --> 00:05:00.920]  她就急忙走到房間
[00:05:00.920 --> 00:05:02.880]  媽媽說你這麼急做什麼呢?
[00:05:02.880 --> 00:05:04.400]  我要拿個球
[00:05:04.400 --> 00:05:05.960]  拿球?
[00:05:05.960 --> 00:05:07.440]  什麼球?
[00:05:07.440 --> 00:05:14.040]  哇
[00:05:14.040 --> 00:05:16.520]  原來她拿了一個氣
[00:05:16.520 --> 00:05:17.800]  一個什麼來的?
[00:05:17.920 --> 00:05:19.480]  地球兒
[00:05:19.480 --> 00:05:21.000]  拿了地球兒出來
[00:05:21.000 --> 00:05:22.440]  她說先生說
[00:05:22.440 --> 00:05:23.840]  世界裡面有很多人
[00:05:23.840 --> 00:05:25.240]  我們要愛護他們
[00:05:25.240 --> 00:05:27.080]  我很愛非洲人
[00:05:27.080 --> 00:05:28.800]  我也很愛南美洲人
[00:05:28.800 --> 00:05:29.600]  中國人
[00:05:29.600 --> 00:05:31.240]  那些四川小朋友我也很喜歡
[00:05:31.240 --> 00:05:32.120]  我也很喜歡他們
[00:05:32.120 --> 00:05:33.440]  很疼他們
[00:05:33.440 --> 00:05:36.560]  然後她就去找了那個
[00:05:36.560 --> 00:05:38.160]  灑水壺來
[00:05:38.160 --> 00:05:41.120]  要澆水給他們
[00:05:41.120 --> 00:05:43.040]  他們才可以長大
[00:05:43.040 --> 00:05:44.760]  要給他們愛心
[00:05:44.760 --> 00:05:47.000]  他們才會成長
[00:05:48.000 --> 00:05:50.160]  接著小娟就抱著地球
[00:05:50.160 --> 00:05:52.280]  我喜歡全世界的人
[00:05:52.280 --> 00:05:54.520]  然後這個時候
[00:05:54.520 --> 00:05:56.520]  哥哥小俊就走出來了
[00:05:56.520 --> 00:05:58.960]  他說你愛全世界的人嗎?
[00:05:58.960 --> 00:05:59.840]  又愛非洲人
[00:05:59.840 --> 00:06:00.680]  又愛四川人
[00:06:00.680 --> 00:06:01.800]  又愛中國人嗎?
[00:06:01.800 --> 00:06:03.360]  這樣
[00:06:03.360 --> 00:06:05.520]  你愛不愛媽媽的?
[00:06:05.520 --> 00:06:08.480]  小娟一聽見
[00:06:08.480 --> 00:06:09.760]  立刻呆了
[00:06:09.760 --> 00:06:13.080]  我愛遠的那些
[00:06:13.080 --> 00:06:14.600]  近的那些媽媽不要
[00:06:15.600 --> 00:06:17.040]  我只要愛遠的那些
[00:06:17.040 --> 00:06:17.960]  只要愛遠的那些
[00:06:17.960 --> 00:06:19.240]  不愛近的那些
[00:06:19.240 --> 00:06:22.240]  哥哥就大笑了
[00:06:22.240 --> 00:06:25.240]  小娟想著想著
[00:06:25.240 --> 00:06:27.320]  好像有些不太對
[00:06:27.320 --> 00:06:30.000]  又覺得不可以愛媽媽
[00:06:30.000 --> 00:06:32.440]  過了幾天之後
[00:06:32.440 --> 00:06:34.320]  小娟有一天放學了
[00:06:34.320 --> 00:06:35.800]  她放學的時候
[00:06:35.800 --> 00:06:37.040]  家裡剛剛沒什麼人
[00:06:37.040 --> 00:06:40.320]  只有她家裡菲律賓的姐姐
[00:06:40.320 --> 00:06:41.920]  和媽媽在家裡
[00:06:41.920 --> 00:06:43.320]  在家裡的時候
[00:06:43.320 --> 00:06:44.760]  她就走回房間
[00:06:44.760 --> 00:06:45.760]  放下書包
[00:06:45.760 --> 00:06:48.000]  但經過媽媽的房間
[00:06:48.000 --> 00:06:49.040]  咦
[00:06:49.040 --> 00:06:50.840]  突然聽見媽媽
[00:06:50.840 --> 00:06:52.400]  在哭
[00:06:52.400 --> 00:06:55.280]  一直在哭
[00:06:55.280 --> 00:06:57.320]  一直哭的時候
[00:06:57.320 --> 00:06:59.360]  為什麼會哭呢?
[00:06:59.360 --> 00:07:02.720]  媽媽說媽媽最近腰骨很痛
[00:07:02.720 --> 00:07:04.240]  因為痛到哭了
[00:07:04.240 --> 00:07:06.560]  突然小娟發覺
[00:07:06.560 --> 00:07:08.600]  裡面很心涼
[00:07:08.600 --> 00:07:10.720]  很開心
[00:07:10.720 --> 00:07:11.560]  哇
[00:07:11.560 --> 00:07:13.160]  媽媽哭了
[00:07:13.160 --> 00:07:14.000]  很開心
[00:07:14.000 --> 00:07:16.240]  跳著跳著進了房間
[00:07:16.240 --> 00:07:18.280]  進了房間的時候
[00:07:18.280 --> 00:07:20.200]  她看見一件事
[00:07:20.200 --> 00:07:22.040]  她看見什麼呢?
[00:07:22.040 --> 00:07:23.960]  哇
[00:07:23.960 --> 00:07:24.960]  她看見
[00:07:24.960 --> 00:07:26.520]  一個灑水壺
[00:07:26.520 --> 00:07:28.720]  她突然想
[00:07:28.720 --> 00:07:30.760]  為什麼我這麼頑皮呢?
[00:07:30.760 --> 00:07:31.920]  別人傷心
[00:07:31.920 --> 00:07:33.320]  我還這麼快樂呢?
[00:07:33.320 --> 00:07:35.400]  主耶穌告訴我
[00:07:35.400 --> 00:07:36.840]  要愛我的鄰舍
[00:07:36.840 --> 00:07:38.960]  為什麼我不愛我媽媽呢?
[00:07:38.960 --> 00:07:41.000]  主耶穌教我
[00:07:41.000 --> 00:07:42.360]  要原諒他們
[00:07:42.360 --> 00:07:43.760]  七十個七次
[00:07:43.920 --> 00:07:45.920]  為什麼我不可以原諒媽媽呢?
[00:07:45.920 --> 00:07:49.600]  突然間小娟就想
[00:07:49.600 --> 00:07:52.480]  花要水
[00:07:52.480 --> 00:07:54.720]  媽媽也要水
[00:07:54.720 --> 00:07:57.800]  在那時候她想到了
[00:07:57.800 --> 00:07:59.960]  她立刻再去廚房
[00:07:59.960 --> 00:08:02.280]  再拿一件襪子
[00:08:02.280 --> 00:08:07.800]  啊
[00:08:07.800 --> 00:08:10.560]  她就倒了一杯暖水出來
[00:08:10.560 --> 00:08:12.640]  就去媽媽的房門口
[00:08:12.640 --> 00:08:14.040]  就敲門
[00:08:14.040 --> 00:08:15.920]  媽媽
[00:08:15.920 --> 00:08:17.520]  誰啊?
[00:08:17.520 --> 00:08:19.360]  進去的時候
[00:08:19.360 --> 00:08:20.360]  媽媽
[00:08:20.360 --> 00:08:21.920]  你不要哭了
[00:08:21.920 --> 00:08:25.240]  你喝杯暖水會舒服一點的
[00:08:25.240 --> 00:08:28.560]  媽媽就望著小娟
[00:08:28.560 --> 00:08:30.120]  小娟
[00:08:30.120 --> 00:08:32.120]  媽媽整天罵你
[00:08:32.120 --> 00:08:33.560]  你不生媽媽的氣嗎?
[00:08:33.560 --> 00:08:36.080]  小娟就說
[00:08:36.080 --> 00:08:37.920]  主耶穌愛我
[00:08:37.920 --> 00:08:39.640]  我也愛你
[00:08:39.640 --> 00:08:41.720]  媽媽我不生你氣
[00:08:42.720 --> 00:08:43.720]  在那時候
[00:08:43.720 --> 00:08:46.000]  媽媽就哭得更加厲害
[00:08:46.000 --> 00:08:48.120]  但是她抱著小娟
[00:08:48.120 --> 00:08:50.200]  小娟在她耳邊告訴她
[00:08:50.200 --> 00:08:51.480]  媽媽你記住
[00:08:51.480 --> 00:08:52.960]  主耶穌愛你
[00:08:52.960 --> 00:08:54.480]  我也愛你
[00:08:54.480 --> 00:08:56.640]  他們知道
[00:08:56.640 --> 00:08:58.640]  大家一起流眼淚
[00:08:58.640 --> 00:09:00.320]  是快樂的眼淚
[00:09:00.320 --> 00:09:03.360]  是他們彼此愛護的眼淚
[00:09:03.360 --> 00:09:05.040]  媽媽很開心
[00:09:05.040 --> 00:09:06.040]  喝杯水
[00:09:06.040 --> 00:09:07.880]  她就不再哭了
[00:09:07.880 --> 00:09:10.680]  各位弟兄姊妹
[00:09:10.680 --> 00:09:11.880]  各位大朋友
[00:09:11.880 --> 00:09:12.880]  小朋友
[00:09:12.880 --> 00:09:15.240]  不只是愛那些很遠的人
[00:09:15.240 --> 00:09:17.080]  很遠處的地方的人
[00:09:17.080 --> 00:09:20.000]  愛你身邊很近的家人
[00:09:20.000 --> 00:09:22.520]  告訴他們
[00:09:22.520 --> 00:09:23.920]  主耶穌愛你
[00:09:23.920 --> 00:09:25.000]  我也愛你
[00:09:25.000 --> 00:09:26.840]  你的家庭
[00:09:26.840 --> 00:09:28.600]  很多人需要你告訴他們
[00:09:28.600 --> 00:09:29.600]  你愛他們
[00:09:29.600 --> 00:09:32.720]  我知道你們可能是和家人一起坐的
[00:09:32.720 --> 00:09:34.640]  你試著跟他們說
[00:09:34.640 --> 00:09:35.960]  你甚至抱著他們
[00:09:35.960 --> 00:09:36.880]  握著他們的手
[00:09:36.880 --> 00:09:37.440]  告訴他們
[00:09:37.440 --> 00:09:38.360]  主耶穌愛你
[00:09:38.360 --> 00:09:39.360]  我也愛你
[00:09:39.680 --> 00:09:41.680]  你如果一個人在這裡做
[00:09:41.680 --> 00:09:42.680]  你可以預習
[00:09:42.680 --> 00:09:43.680]  你想好
[00:09:43.680 --> 00:09:46.200]  主耶穌愛你
[00:09:46.200 --> 00:09:47.200]  我也愛你
[00:09:47.200 --> 00:09:48.400]  回去之後告訴你爸爸媽媽
[00:09:48.400 --> 00:09:49.400]  或者你家人知道
[00:09:49.400 --> 00:09:53.280]  大家一起向旁邊的朋友表達一下
[00:09:53.280 --> 00:10:11.280]  (觀眾大笑)
[00:10:11.280 --> 00:10:13.280]  這麼快就說完了嗎
[00:10:13.280 --> 00:10:15.280]  (觀眾大笑)
[00:10:15.280 --> 00:10:18.280]  我發覺在我家庭裡
[00:10:18.280 --> 00:10:20.480]  當我和子女說這句話的時候
[00:10:20.480 --> 00:10:23.200]  好像直接說我愛你們
[00:10:23.200 --> 00:10:24.400]  很愛你們的時候
[00:10:24.400 --> 00:10:26.200]  有一點尷尬
[00:10:26.200 --> 00:10:28.000]  但這麼多年我學習到
[00:10:28.000 --> 00:10:31.000]  如果我先說主耶穌愛你
[00:10:31.000 --> 00:10:33.600]  然後再說我愛你
[00:10:33.600 --> 00:10:35.200]  就容易很多
[00:10:35.200 --> 00:10:37.400]  而且我真的知道
[00:10:37.400 --> 00:10:39.600]  是因為主耶穌先愛我們
[00:10:39.600 --> 00:10:42.400]  我們才可以愛我們身邊的家人
[00:10:42.400 --> 00:10:44.400]  所以你記得告訴他們
[00:10:44.400 --> 00:10:45.200]  告訴自己
[00:10:45.200 --> 00:10:46.400]  主耶穌愛我們
[00:10:46.400 --> 00:10:48.000]  我們就彼此相愛
[00:10:48.000 --> 00:10:50.400]  我們現在就一起祈禱
[00:10:50.400 --> 00:10:52.400]  (觀眾大笑)
[00:10:52.400 --> 00:11:00.600]  我們親愛的主耶穌
[00:11:00.600 --> 00:11:03.400]  我們真的知道
[00:11:03.400 --> 00:11:07.400]  在你裡面充滿著一切的慈愛和恩惠
[00:11:07.400 --> 00:11:11.600]  主我們本來是在罪惡當中
[00:11:11.600 --> 00:11:13.600]  我們曾經得罪你
[00:11:13.600 --> 00:11:15.800]  曾經叫你傷痛
[00:11:15.800 --> 00:11:18.200]  但是主啊你接納我們
[00:11:18.200 --> 00:11:19.600]  你赦免我們的罪
[00:11:20.000 --> 00:11:22.200]  你以我們為你的朋友
[00:11:22.200 --> 00:11:25.600]  我們的主我們到你的面前來
[00:11:25.600 --> 00:11:28.200]  我們祈求你讓你的愛透過我們
[00:11:28.200 --> 00:11:30.200]  都淋到我們的家庭
[00:11:30.200 --> 00:11:33.400]  讓我們的家庭經歷主耶穌的愛
[00:11:33.400 --> 00:11:36.200]  以致生命可以繼續的成長
[00:11:36.200 --> 00:11:37.400]  可以快樂
[00:11:37.400 --> 00:11:38.600]  可以滿足
[00:11:38.600 --> 00:11:41.400]  求你恩待我們的家庭
[00:11:41.400 --> 00:11:44.400]  可能有一些還沒有認識主耶穌
[00:11:44.400 --> 00:11:46.200]  主啊你帶領他們
[00:11:46.200 --> 00:11:47.600]  吸引他們歸向你
[00:11:47.600 --> 00:11:49.800]  有已經認識你的
[00:11:50.000 --> 00:11:53.000]  求你教導我們真的以你為我們生命
[00:11:53.000 --> 00:11:55.000]  為我們家庭的主宰
[00:11:55.000 --> 00:11:58.000]  以致我們經歷你的慈愛
[00:11:58.000 --> 00:12:01.600]  求你施恩當我們打開聖經讀你的說話的時候
[00:12:01.600 --> 00:12:04.600]  懇求親愛的聖靈在當中工作
[00:12:04.600 --> 00:12:06.800]  指教我們明白真理
[00:12:06.800 --> 00:12:09.200]  然後遵行你的真理
[00:12:09.200 --> 00:12:11.000]  聽我們祈禱
[00:12:11.000 --> 00:12:13.000]  奉耶穌基督聖名求
[00:12:13.000 --> 00:12:14.000]  阿們
[00:12:14.000 --> 00:12:17.800]  我們打開聖經一起思想
[00:12:17.800 --> 00:12:20.800]  聖經彼得前書第三章的經文
[00:12:20.800 --> 00:12:29.600]  大家都會很多時候留意到
[00:12:29.600 --> 00:12:31.000]  很多基督徒的家庭
[00:12:31.000 --> 00:12:34.200]  在家的廳裏面有一個大的牌
[00:12:34.200 --> 00:12:36.600]  大家知不知道寫著什麼
[00:12:36.600 --> 00:12:40.200]  基督是我家之主
[00:12:40.200 --> 00:12:41.600]  或者一家之主
[00:12:41.600 --> 00:12:44.400]  很多基督徒的心裏面都很盼望
[00:12:44.400 --> 00:12:47.400]  自己的家庭是主耶穌作主的
[00:12:48.200 --> 00:12:50.600]  因此當你在人生的路上
[00:12:50.600 --> 00:12:53.400]  很多時候你留心
[00:12:53.400 --> 00:12:57.000]  當你的家庭是真的以基督為主
[00:12:57.000 --> 00:12:59.800]  也意味著凡事都要問一個問題
[00:12:59.800 --> 00:13:02.400]  就是主耶穌歡喜我怎麼做
[00:13:02.400 --> 00:13:05.000]  就按照祂所歡喜的做出來
[00:13:05.000 --> 00:13:09.600]  這樣才是真正表達出你以祂為主宰
[00:13:09.600 --> 00:13:12.600]  很多時候和家人相處的時候
[00:13:12.600 --> 00:13:14.400]  常常問一個問題就是
[00:13:14.400 --> 00:13:16.800]  我的主祂吩咐我怎麼做
[00:13:17.200 --> 00:13:18.400]  祂要我怎麼做呢
[00:13:18.400 --> 00:13:22.400]  就按照主人的吩咐來和家人相處
[00:13:22.400 --> 00:13:25.000]  在這樣的學習裏面
[00:13:25.000 --> 00:13:26.200]  你會感受到
[00:13:26.200 --> 00:13:28.000]  你會體驗到神的愛
[00:13:28.000 --> 00:13:29.600]  充滿你們家庭
[00:13:29.600 --> 00:13:31.400]  帶給你們平安
[00:13:31.400 --> 00:13:33.200]  和帶給你們釋放
[00:13:33.200 --> 00:13:35.200]  但是在教會裏面
[00:13:35.200 --> 00:13:37.200]  我們常常會彼此鼓勵
[00:13:37.200 --> 00:13:40.000]  一個屬靈的大家庭互相支持
[00:13:40.000 --> 00:13:42.200]  同時透過聖經去明白
[00:13:42.200 --> 00:13:45.200]  什麼叫做以耶穌基督為主宰
[00:13:45.200 --> 00:13:47.000]  我請大家再看聖經
[00:13:47.000 --> 00:13:50.600]  剛才讀過彼得前書的第三章第七節
[00:13:50.600 --> 00:13:53.600]  聖經說
[00:13:53.600 --> 00:13:57.000]  你們作丈夫的也要按情理
[00:13:57.000 --> 00:13:58.600]  與妻子同住
[00:13:58.600 --> 00:14:00.200]  因她比你軟弱
[00:14:00.200 --> 00:14:02.800]  願你一同承受生命之恩的
[00:14:02.800 --> 00:14:05.000]  所以要敬重她
[00:14:05.000 --> 00:14:07.800]  聖經提到和你的家人相處
[00:14:07.800 --> 00:14:09.200]  第一個原則就是
[00:14:09.200 --> 00:14:11.000]  是按情理
[00:14:11.000 --> 00:14:13.600]  這個經文的細節
[00:14:13.600 --> 00:14:14.400]  你看不看到
[00:14:15.200 --> 00:14:17.000]  是按照知識
[00:14:17.000 --> 00:14:19.600]  按照對他的認識
[00:14:19.600 --> 00:14:21.600]  來與他相處
[00:14:21.600 --> 00:14:23.400]  或者你說
[00:14:23.400 --> 00:14:25.200]  我也很認識我的家人
[00:14:25.200 --> 00:14:26.800]  但你會發覺很多時候
[00:14:26.800 --> 00:14:27.800]  會有些驚喜
[00:14:27.800 --> 00:14:30.200]  原來我的丈夫是這樣的
[00:14:30.200 --> 00:14:32.000]  原來我的兒子是這樣的
[00:14:32.000 --> 00:14:33.600]  我的女兒是這樣的
[00:14:33.600 --> 00:14:36.400]  有一次我聽我爸爸說他的故事
[00:14:36.400 --> 00:14:38.000]  我爸爸今年九十多歲
[00:14:38.000 --> 00:14:40.400]  他告訴我很多他的故事
[00:14:40.400 --> 00:14:42.000]  有一部分的故事
[00:14:42.000 --> 00:14:43.000]  他說第一句
[00:14:43.000 --> 00:14:44.600]  我知道接下來會說什麼
[00:14:44.600 --> 00:14:47.800]  但那次他突然告訴我
[00:14:47.800 --> 00:14:50.800]  他某一些少年時期的人生的經歷
[00:14:50.800 --> 00:14:53.200]  從沒聽過
[00:14:53.200 --> 00:14:55.400]  而且體會到那個經歷
[00:14:55.400 --> 00:14:58.000]  是對他人生有很大的影響
[00:14:58.000 --> 00:15:01.200]  很多時候當你小心去留意的時候
[00:15:01.200 --> 00:15:04.000]  你發覺你可以盡心認識你的家人
[00:15:04.000 --> 00:15:06.800]  而且當你有了知識之後
[00:15:06.800 --> 00:15:08.600]  你就可以按照那個知識
[00:15:08.600 --> 00:15:10.000]  與他相處
[00:15:10.000 --> 00:15:12.400]  你認識他的性情
[00:15:12.600 --> 00:15:14.200]  認識他的需要
[00:15:14.200 --> 00:15:16.800]  你就更加知道如何與他相處
[00:15:16.800 --> 00:15:20.200]  一位丈夫看到太太
[00:15:20.200 --> 00:15:22.000]  是一個比較愛鄉的人
[00:15:22.000 --> 00:15:23.600]  愛鄉型的性格
[00:15:23.600 --> 00:15:25.200]  他慢慢體會到
[00:15:25.200 --> 00:15:27.200]  他不可以常常要求太太
[00:15:27.200 --> 00:15:29.200]  躲在家裏陪他
[00:15:29.200 --> 00:15:32.000]  慢慢他知道要給他空間
[00:15:32.000 --> 00:15:33.800]  讓他與朋友出去玩
[00:15:33.800 --> 00:15:35.200]  聊天、吃東西
[00:15:35.200 --> 00:15:37.400]  當他這樣做的時候
[00:15:37.400 --> 00:15:39.000]  他太太就很開心
[00:15:39.000 --> 00:15:42.000]  也更加知道如何尊重他丈夫
[00:15:43.000 --> 00:15:44.200]  我記得有一次
[00:15:44.200 --> 00:15:47.200]  我參加一個特別的生日會
[00:15:47.200 --> 00:15:49.000]  生日會當中
[00:15:49.000 --> 00:15:50.200]  有一個很特別的安排
[00:15:50.200 --> 00:15:51.800]  因為做丈夫的
[00:15:51.800 --> 00:15:53.800]  為太太安排生日會
[00:15:53.800 --> 00:15:56.000]  但是太太是不知道的
[00:15:56.000 --> 00:15:59.000]  丈夫一早拿了一個名單
[00:15:59.000 --> 00:16:02.200]  就是他太太最熟悉的朋友的電話
[00:16:02.200 --> 00:16:04.600]  逐個邀請他們來參加
[00:16:04.600 --> 00:16:06.400]  來到的時候
[00:16:06.400 --> 00:16:08.400]  同時太太就發覺
[00:16:08.400 --> 00:16:09.800]  不單止朋友都來了
[00:16:09.800 --> 00:16:11.600]  而且丈夫安排了一間餐廳
[00:16:11.600 --> 00:16:13.400]  將食物倒回到家
[00:16:13.400 --> 00:16:14.800]  然後很開心
[00:16:14.800 --> 00:16:17.800]  給太太一個驚喜的生日會
[00:16:17.800 --> 00:16:19.600]  太太很開心
[00:16:19.600 --> 00:16:21.800]  我在其中看到她的心很感動
[00:16:21.800 --> 00:16:22.400]  很快樂
[00:16:22.400 --> 00:16:24.800]  但是我發覺她不是單單因為
