
[00:00:00.000 --> 00:00:03.000]  其實我這次回來講這個公開講座
[00:04:53.000 --> 00:04:55.000]  有一條就是說
[00:04:55.000 --> 00:04:59.000]  用一生的痛苦去學習敬畏神
[00:04:59.000 --> 00:05:02.000]  我昨天在傳道書裡面講過這件事
[00:05:02.000 --> 00:05:05.000]  如果這是神所給的功課
[00:05:05.000 --> 00:05:07.000]  那神是不是很酷
[00:05:07.000 --> 00:05:10.000]  同時又是很酷
[00:05:10.000 --> 00:05:12.000]  OK
[00:05:12.000 --> 00:05:13.000]  那不錯
[00:05:13.000 --> 00:05:14.000]  下一個問題
[00:05:14.000 --> 00:05:16.000]  我不知道神酷不酷
[00:05:16.000 --> 00:05:19.000]  我覺得神不酷
[00:05:19.000 --> 00:05:22.000]  就是說神是不是很殘忍
[00:05:22.000 --> 00:05:29.000]  神是不是用我們一些人生的際遇
[00:05:29.000 --> 00:05:31.000]  甚至打擊
[00:05:31.000 --> 00:05:35.000]  來令我們去學習敬畏神或者謙卑的功課
[00:05:35.000 --> 00:05:38.000]  這樣做神是不是很自私
[00:05:38.000 --> 00:05:41.000]  我想這個問題本身是這樣的意義
[00:05:41.000 --> 00:05:45.000]  我覺得
[00:05:45.000 --> 00:05:47.000]  我想問一個問題
[00:05:47.000 --> 00:05:51.000]  神給我們這些際遇
[00:05:51.000 --> 00:05:55.000]  讓我們學習敬畏和謙卑
[00:05:55.000 --> 00:05:57.000]  究竟是不是便宜了神
[00:05:57.000 --> 00:05:59.000]  還是便宜了你
[00:05:59.000 --> 00:06:02.000]  你聽明白我的問題嗎
[00:06:02.000 --> 00:06:04.000]  究竟神是不是這樣做
[00:06:04.000 --> 00:06:05.000]  我就得益了
[00:06:05.000 --> 00:06:07.000]  找我們來玩
[00:06:07.000 --> 00:06:08.000]  是不是這樣
[00:06:08.000 --> 00:06:10.000]  這樣就酷了
[00:06:10.000 --> 00:06:11.000]  玩你
[00:06:11.000 --> 00:06:12.000]  這樣說得絕對
[00:06:12.000 --> 00:06:14.000]  不是
[00:06:14.000 --> 00:06:15.000]  你學到謙卑
[00:06:15.000 --> 00:06:16.000]  便宜了誰
[00:06:16.000 --> 00:06:18.000]  便宜了神嗎
[00:06:18.000 --> 00:06:20.000]  不是
[00:06:20.000 --> 00:06:25.000]  一個人能夠從一個驕傲
[00:06:25.000 --> 00:06:28.000]  或者盲目的生命裡面被打破
[00:06:28.000 --> 00:06:31.000]  然後重尋謙卑
[00:06:31.000 --> 00:06:34.000]  知道自己的限制
[00:06:35.000 --> 00:06:38.000]  踏踏實實的去面對人生
[00:06:38.000 --> 00:06:42.000]  然後好好地學習依靠神
[00:06:42.000 --> 00:06:46.000]  這件事是我們人生裡面的真相
[00:06:46.000 --> 00:06:51.000]  就是說神讓我們了解自己的真相
[00:06:51.000 --> 00:06:55.000]  以致我們能夠真正活得更加真實
[00:06:55.000 --> 00:06:57.000]  這就是傳道書的意思
[00:06:57.000 --> 00:07:01.000]  傳道書就是拆開我們人生的假象
[00:07:01.000 --> 00:07:03.000]  然後用永恆的角度
[00:07:03.000 --> 00:07:05.000]  教我們活得更加真實
[00:07:05.000 --> 00:07:06.000]  什麼叫真實
[00:07:06.000 --> 00:07:08.000]  就是說我本來是這樣
[00:07:08.000 --> 00:07:10.000]  我就真的知道自己是這樣
[00:07:10.000 --> 00:07:12.000]  而人生很多荒謬是
[00:07:12.000 --> 00:07:13.000]  因為本來我們是這樣
[00:07:13.000 --> 00:07:14.000]  但是根本我們不知道
[00:07:14.000 --> 00:07:16.000]  或者不認我們是這樣
[00:07:16.000 --> 00:07:18.000]  於是一路欺騙自己
[00:07:18.000 --> 00:07:19.000]  欺騙其他人
[00:07:19.000 --> 00:07:21.000]  過了一世荒謬
[00:07:21.000 --> 00:07:26.000]  我相信我的回答就是這麼簡單
[00:07:26.000 --> 00:07:27.000]  第二
[00:07:27.000 --> 00:07:32.000]  另外一條
[00:07:32.000 --> 00:07:33.000]  這條很具體
[00:07:33.000 --> 00:07:35.000]  我昨天也提過一點
[00:07:35.000 --> 00:07:38.000]  我想再簡單回答一下
[00:07:38.000 --> 00:07:40.000]  在重複的生活中
[00:07:40.000 --> 00:07:44.000]  如何經歷與神的同行
[00:07:44.000 --> 00:07:46.000]  我昨天所說的就是說
[00:07:46.000 --> 00:07:49.000]  在我們重複的經驗中
[00:07:49.000 --> 00:07:52.000]  或者是重重複複的生活中
[00:07:52.000 --> 00:07:54.000]  如果我們看這件生活
[00:07:54.000 --> 00:07:58.000]  本身可以帶來什麼效果和意義的話
[00:07:58.000 --> 00:08:01.000]  很多時候我們不會找到什麼意義
[00:08:01.000 --> 00:08:04.000]  但是一件重複的事情
[00:08:04.000 --> 00:08:06.000]  它的過程
[00:08:06.000 --> 00:08:07.000]  在每一次
[00:08:07.000 --> 00:08:09.000]  可能都是重複的生活
[00:08:09.000 --> 00:08:10.000]  每天差不多的生活中
[00:08:10.000 --> 00:08:12.000]  但是在每一分每一秒
[00:08:12.000 --> 00:08:14.000]  或者是每一個仔細的時刻中
[00:08:14.000 --> 00:08:18.000]  你經歷到神的真實
[00:08:18.000 --> 00:08:20.000]  那種驚訝
[00:08:20.000 --> 00:08:22.000]  那種新鮮感
[00:08:22.000 --> 00:08:25.000]  你經歷到原來神是這麼真
[00:08:25.000 --> 00:08:30.000]  原來神對於你這麼仔細
[00:08:30.000 --> 00:08:32.000]  那個愛是這麼無微不至
[00:08:32.000 --> 00:08:35.000]  在那種驚訝對神的發現中
[00:08:35.000 --> 00:08:38.000]  不是對那件事情本身的價值的發現
[00:08:38.000 --> 00:08:41.000]  而是對神透過這件工作和生活
[00:08:41.000 --> 00:08:43.000]  給你那種經驗的新發現
[00:08:43.000 --> 00:08:45.000]  就是對神的新發現的時候
[00:08:45.000 --> 00:08:47.000]  你找到你的意義在哪裡
[00:08:47.000 --> 00:08:49.000]  因為神是無限的
[00:08:49.000 --> 00:08:50.000]  祂的愛是無限的
[00:08:50.000 --> 00:08:51.000]  祂的奇妙是無限的
[00:08:51.000 --> 00:08:52.000]  祂的能力是無限的
[00:08:52.000 --> 00:08:56.000]  所以你對神是永遠都沒辦法完全發掘得完
[00:08:56.000 --> 00:08:58.000]  一件工作是有限的
[00:08:58.000 --> 00:09:00.000]  所以你做完再做再做再做
[00:09:00.000 --> 00:09:02.000]  做多五六次十次八次二十次之後
[00:09:02.000 --> 00:09:04.000]  你就會覺得很沒意思
[00:09:04.000 --> 00:09:05.000]  因為是重複
[00:09:05.000 --> 00:09:07.000]  神永遠不會重複
[00:09:07.000 --> 00:09:09.000]  因為神的恩典是新鮮的
[00:09:09.000 --> 00:09:14.000]  那我就不知道在你的日常生活中
[00:09:14.000 --> 00:09:17.000]  在你一個平淡或者重複的生活中
[00:09:17.000 --> 00:09:19.000]  究竟你有沒有借助這個機會
[00:09:19.000 --> 00:09:22.000]  去經歷神那種奇妙
[00:09:22.000 --> 00:09:23.000]  以至找到價值
[00:09:23.000 --> 00:09:26.000]  其實昨天我說到這個卡繆
[00:09:26.000 --> 00:09:28.000]  所說的薛西忽神話
[00:09:28.000 --> 00:09:30.000]  他說完這個神話之後
[00:09:30.000 --> 00:09:32.000]  他有他自己的答案
[00:09:32.000 --> 00:09:36.000]  這個答案當然和我們的答案有少少不同
[00:09:36.000 --> 00:09:38.000]  不過值得我們有些借鏡
[00:09:38.000 --> 00:09:40.000]  這個答案是怎樣
[00:09:40.000 --> 00:09:44.000]  他說薛西忽當然覺得很荒謬
[00:09:44.000 --> 00:09:46.000]  他每次推石頭上山
[00:09:46.000 --> 00:09:48.000]  上到山頂他就滾下去
[00:09:48.000 --> 00:09:49.000]  又推上來
[00:09:49.000 --> 00:09:53.000]  永恆無止境地重複一些沒意義的東西
[00:09:54.000 --> 00:09:56.000]  後來薛西忽開始明白
[00:09:56.000 --> 00:09:59.000]  如果他將他做這件事
[00:09:59.000 --> 00:10:01.000]  或者他人生的意義
[00:10:01.000 --> 00:10:02.000]  不是人生是神生
[00:10:02.000 --> 00:10:04.000]  天神的生命
[00:10:04.000 --> 00:10:06.000]  如果他將他存在的意義
[00:10:06.000 --> 00:10:07.000]  講得比較哲學性
[00:10:07.000 --> 00:10:11.000]  是建立在將這塊石頭推上山頂這件事上的時候
[00:10:11.000 --> 00:10:13.000]  他永遠都會失望
[00:10:13.000 --> 00:10:15.000]  因為他永遠都會掉下來
[00:10:15.000 --> 00:10:17.000]  那塊石永遠都會掉下來
[00:10:17.000 --> 00:10:21.000]  後來薛西忽找到他的意義在哪裡
[00:10:21.000 --> 00:10:26.000]  他再不是將這塊石頭推上山最高
[00:10:26.000 --> 00:10:29.000]  作為他的目標
[00:10:29.000 --> 00:10:31.000]  相反來說
[00:10:31.000 --> 00:10:34.000]  他是將他的注意力和興趣
[00:10:34.000 --> 00:10:39.000]  集中在他怎樣推石頭上山那種藝術上
[00:10:39.000 --> 00:10:40.000]  你聽得明白意思嗎
[00:10:40.000 --> 00:10:45.000]  他說當清晨的陽光照落他身體的時候
[00:10:45.000 --> 00:10:49.000]  他學習怎樣去運用他的肌肉
[00:10:49.000 --> 00:10:53.000]  那種美感去推石頭上山
[00:10:53.000 --> 00:10:54.000]  在這裡
[00:10:54.000 --> 00:10:56.000]  每次他試不同的方法
[00:10:56.000 --> 00:10:57.000]  因為我加進去的
[00:10:57.000 --> 00:10:58.000]  監牧沒有說
[00:10:58.000 --> 00:11:00.000]  接著那些
[00:11:00.000 --> 00:11:03.000]  可能他沒有說得那麼詳細
[00:11:03.000 --> 00:11:05.000]  可能沒有我說得那麼多
[00:11:05.000 --> 00:11:08.000]  可能沒有我說得那麼好
[00:11:08.000 --> 00:11:10.000]  每次可能他上山的時候
[00:11:10.000 --> 00:11:12.000]  如果是我說的話
[00:11:12.000 --> 00:11:14.000]  他就會運用試不同的方式
[00:11:14.000 --> 00:11:15.000]  推石頭上山
[00:11:15.000 --> 00:11:18.000]  都是一種樂趣
[00:11:18.000 --> 00:11:19.000]  我這樣說的時候
[00:11:19.000 --> 00:11:21.000]  我相信你會明白意思
[00:11:21.000 --> 00:11:23.000]  我們人生有時都是這樣
[00:11:23.000 --> 00:11:26.000]  我們不是急著問我做這件事是什麼意思
[00:11:26.000 --> 00:11:28.000]  有時是沒有什麼意義的
[00:11:28.000 --> 00:11:29.000]  除了拿薪水之外
[00:11:29.000 --> 00:11:32.000]  這份工作沒有什麼意義
[00:11:32.000 --> 00:11:34.000]  除了應付你父母的要求之外
[00:11:34.000 --> 00:11:36.000]  你讀書都沒有什麼意義
[00:11:36.000 --> 00:11:40.000]  你不要再問你讀那本書有什麼用
[00:11:40.000 --> 00:11:41.000]  可能一輩子都不會再用
[00:11:41.000 --> 00:11:42.000]  除了考試之外
[00:11:42.000 --> 00:11:45.000]  是沒有任何用處的那本書
[00:11:45.000 --> 00:11:47.000]  那你是不是很沒意思呢
[00:11:47.000 --> 00:11:50.000]  你試試在讀書的過程當中
[00:11:50.000 --> 00:11:52.000]  在考試的過程中
[00:11:52.000 --> 00:11:54.000]  經歷神的同在的真實和奇妙
[00:11:54.000 --> 00:11:55.000]  那個意義就是
[00:11:55.000 --> 00:11:57.000]  那本書可能沒意思
[00:11:57.000 --> 00:12:00.000]  那份工作可能不是很有直接的意思
[00:12:00.000 --> 00:12:01.000]  但是在這個過程中
[00:12:01.000 --> 00:12:04.000]  透過這份工作你所認識的人
[00:12:04.000 --> 00:12:06.000]  透過這份工作的困難
[00:12:06.000 --> 00:12:08.000]  你靠神怎樣去面對
[00:12:08.000 --> 00:12:10.000]  透過在這份工作中
[00:12:10.000 --> 00:12:12.000]  一些痛楚
[00:12:12.000 --> 00:12:13.000]  神怎樣安慰
[00:12:13.000 --> 00:12:15.000]  學習怎樣饒恕
[00:12:15.000 --> 00:12:17.000]  在每一天 每一分 每一秒裏面
[00:12:17.000 --> 00:12:19.000]  你都有意義
[00:12:19.000 --> 00:12:22.000]  我相信這個就是我昨晚在傳道書裏面
[00:12:22.000 --> 00:12:24.000]  想和大家講的信息
[00:12:24.000 --> 00:12:26.000]  這是真實
[00:12:26.000 --> 00:12:28.000]  另外一方面
[00:12:28.000 --> 00:12:30.000]  還有一個問題
[00:12:30.000 --> 00:12:32.000]  還有一個問題是這樣說
[00:12:32.000 --> 00:12:36.000]  他說不斷的不滿足和追求
[00:12:36.000 --> 00:12:38.000]  會帶來痛苦和貧窮
[00:12:38.000 --> 00:12:41.000]  如果不滿於現今的屬靈狀況
[00:12:41.000 --> 00:12:44.000]  不斷的追求屬靈又追求
[00:12:44.000 --> 00:12:46.000]  以致時常感到空虛
[00:12:46.000 --> 00:12:50.000]  那是不是人生另一種重覆的荒謬呢
[00:12:50.000 --> 00:12:53.000]  有些事我就不太明白
[00:12:53.000 --> 00:12:56.000]  他追求神追求得很空虛
[00:12:56.000 --> 00:12:59.000]  那我不知道你是否正在追求神
[00:12:59.000 --> 00:13:01.000]  照計是不應該的
[00:13:01.000 --> 00:13:03.000]  不是理論上不應該
[00:13:03.000 --> 00:13:05.000]  在我的經驗上也不應該
[00:13:05.000 --> 00:13:07.000]  不過我想提出一件事
[00:13:07.000 --> 00:13:08.000]  不要誤解
[00:13:08.000 --> 00:13:10.000]  也不要誤解傳道書
[00:13:10.000 --> 00:13:12.000]  傳道書沒有意義說
[00:13:12.000 --> 00:13:17.000]  不斷重覆的事一定是虛空的
[00:13:17.000 --> 00:13:19.000]  傳道書只是說
[00:13:19.000 --> 00:13:22.000]  有限會消逝的事不斷重覆的話
[00:13:22.000 --> 00:13:23.000]  就會帶來空虛
[00:13:23.000 --> 00:13:25.000]  記得我昨天提到的
[00:13:25.000 --> 00:13:27.000]  有很多事不斷重覆的時候
[00:13:27.000 --> 00:13:29.000]  不會空虛的
[00:13:29.000 --> 00:13:31.000]  如果那樣東西是有永恆的價值
[00:13:31.000 --> 00:13:33.000]  那樣東西是高貴
[00:13:33.000 --> 00:13:34.000]  是優美
[00:13:34.000 --> 00:13:36.000]  你不斷有增多
[00:13:36.000 --> 00:13:38.000]  不斷有了解
[00:13:38.000 --> 00:13:39.000]  不斷去追尋
[00:13:39.000 --> 00:13:41.000]  是會越來越美麗的
[00:13:41.000 --> 00:13:42.000]  昨天我說
[00:13:42.000 --> 00:13:44.000]  因為我們神造我們的時候
[00:13:44.000 --> 00:13:46.000]  我們生命裡面有個空間
[00:13:46.000 --> 00:13:48.000]  假設空間是圓形的話
[00:13:48.000 --> 00:13:50.000]  世間上很多東西
[00:13:50.000 --> 00:13:51.000]  好像等得下去
[00:13:51.000 --> 00:13:52.000]  但它不是圓形的
[00:13:52.000 --> 00:13:53.000]  可能有三角
[00:13:53.000 --> 00:13:54.000]  有四方
[00:13:54.000 --> 00:13:55.000]  有些多角形
[00:13:55.000 --> 00:13:56.000]  近近的
[00:13:56.000 --> 00:13:57.000]  但是越等的時候
[00:13:57.000 --> 00:13:58.000]  越不能夠滿足
[00:13:58.000 --> 00:13:59.000]  錢啊
[00:13:59.000 --> 00:14:01.000]  你不要說錢不能夠滿足你
[00:14:01.000 --> 00:14:02.000]  錢也能夠滿足的
[00:14:02.000 --> 00:14:04.000]  滿足一段時間
[00:14:04.000 --> 00:14:05.000]  你不要說性慾不能夠滿足你
[00:14:05.000 --> 00:14:07.000]  很爽的
[00:14:07.000 --> 00:14:09.000]  你不要說吃東西不滿足你
[00:14:09.000 --> 00:14:10.000]  你試試吃一餐很爽的
[00:14:10.000 --> 00:14:12.000]  你也很滿足的
[00:14:12.000 --> 00:14:14.000]  不過
[00:14:14.000 --> 00:14:15.000]  神告訴我們
[00:14:15.000 --> 00:14:17.000]  我們有限的東西
[00:14:17.000 --> 00:14:19.000]  不能夠滿足我們神
[00:14:19.000 --> 00:14:22.000]  放在我們心中的那種無限的要求
[00:14:22.000 --> 00:14:24.000]  一種無限的要求
[00:14:24.000 --> 00:14:26.000]  唯有一個無限的神
[00:14:26.000 --> 00:14:27.000]  和無限的愛
[00:14:27.000 --> 00:14:29.000]  才可能令我們滿足
[00:14:29.000 --> 00:14:31.000]  所以如果我們追尋
[00:14:31.000 --> 00:14:35.000]  那個是剛剛我們心裡面的圓圈
[00:14:35.000 --> 00:14:37.000]  能夠滿足我們那個圓圈
[00:14:37.000 --> 00:14:38.000]  就是神自己的話
[00:14:38.000 --> 00:14:41.000]  這種不應該會越來越空虛
[00:14:41.000 --> 00:14:43.000]  其實我們世間上
[00:14:43.000 --> 00:14:44.000]  甚至不是這樣
[00:14:44.000 --> 00:14:45.000]  我們有些人世間
[00:14:45.000 --> 00:14:47.000]  我們可以經驗的
[00:14:47.000 --> 00:14:49.000]  有接近永恆的價值的東西
[00:14:49.000 --> 00:14:50.000]  我們追求的時候
[00:14:50.000 --> 00:14:51.000]  都不會越來越空虛
[00:14:51.000 --> 00:14:52.000]  譬如愛
[00:14:52.000 --> 00:14:54.000]  偉大的愛
[00:14:54.000 --> 00:14:56.000]  犧牲的愛
[00:14:56.000 --> 00:14:58.000]  甚至兩性之間
[00:14:58.000 --> 00:14:59.000]  美麗婚姻的愛
[00:14:59.000 --> 00:15:01.000]  這種愛兩夫婦
[00:15:01.000 --> 00:15:03.000]  好像栽種一個花朵
[00:15:03.000 --> 00:15:04.000]  大家舀水
[00:15:04.000 --> 00:15:06.000]  大家用各樣的方法
[00:15:06.000 --> 00:15:08.000]  不斷的增加對對方的愛
[00:15:08.000 --> 00:15:10.000]  對方的關心
[00:15:10.000 --> 00:15:12.000]  對方的了解
[00:15:12.000 --> 00:15:14.000]  對對方的付出
[00:15:14.000 --> 00:15:16.000]  互相的接納
[00:15:16.000 --> 00:15:17.000]  這些是一生都要學的
[00:15:17.000 --> 00:15:19.000]  不斷的追求
[00:15:19.000 --> 00:15:21.000]  而這種追求是越滿足的
[00:15:21.000 --> 00:15:22.000]  而不是越來越空虛
[00:15:22.000 --> 00:15:25.000]  唯有那些是有限的
[00:15:25.000 --> 00:15:27.000]  不應該不斷去追求
[00:15:27.000 --> 00:15:29.000]  而我們繼續不斷重複
[00:15:29.000 --> 00:15:30.000]  去追求去擁有的時候
[00:15:30.000 --> 00:15:32.000]  那些才是真正的滿足
[00:15:32.000 --> 00:15:35.000]  所以我想解釋得很清楚
[00:15:35.000 --> 00:15:37.000]  什麼時候才能夠帶來人的空虛呢
[00:15:37.000 --> 00:15:41.000]  就是當我們將一些有限的東西
[00:15:41.000 --> 00:15:43.000]  以為它是無限的
[00:15:43.000 --> 00:15:45.000]  拼命去擁抱它
[00:15:45.000 --> 00:15:47.000]  將我們自己的生命
[00:15:47.000 --> 00:15:49.000]  將我們的生命投資下去
[00:15:49.000 --> 00:15:50.000]  全部投資下去
[00:15:50.000 --> 00:15:52.000]  一輩子就靠那樣東西的時候
[00:15:52.000 --> 00:15:54.000]  那樣東西就會帶來空虛
[00:15:54.000 --> 00:15:56.000]  這是傳道書給我們的教導
[00:15:56.000 --> 00:15:58.000]  我想差不多了
[00:15:58.000 --> 00:16:01.000]  稍後我再和大家講一些
[00:16:01.000 --> 00:16:03.000]  之後你繼續寫一些問題
[00:16:03.000 --> 00:16:05.000]  你不要說我寫了也不回答
[00:16:05.000 --> 00:16:06.000]  很難說
[00:16:06.000 --> 00:16:08.000]  可能之後你寫的我又回答
[00:16:08.000 --> 00:16:15.000]  請你不要介意你想到什麼問題
[00:16:15.000 --> 00:16:17.000]  請你寫給我
[00:16:17.000 --> 00:16:20.000]  不是一定要寫很多的問題
[00:16:20.000 --> 00:16:21.000]  我告訴你
[00:16:21.000 --> 00:16:23.000]  就算我每次都是這樣
[00:16:23.000 --> 00:16:25.000]  我現在家裡還有很多這些問題
[00:16:25.000 --> 00:16:30.000]  我沒辦法在聚會裡全部回答
