
[00:00:00.000 --> 00:00:04.200]  今年教會也希望跟大家再一次思考
[00:02:51.300 --> 00:02:52.500]  邀請不同的工人
[00:02:52.500 --> 00:02:56.200]  因為當時想找工作的工人
[00:02:56.200 --> 00:02:57.700]  去到一個市集當中
[00:02:57.700 --> 00:02:59.900]  想找人打工的臨時工
[00:02:59.900 --> 00:03:02.200]  都會在這個地方聚集
[00:03:02.200 --> 00:03:03.900]  在這裏沒有詳細的交代
[00:03:03.900 --> 00:03:05.900]  為甚麼這個家主
[00:03:05.900 --> 00:03:08.200]  不同時間都去找不同的人
[00:03:08.200 --> 00:03:11.400]  是否這個家主缺乏了遠見呢
[00:03:11.400 --> 00:03:14.600]  一開始拯救人就不用找完又找
[00:03:14.600 --> 00:03:16.300]  又或者找第一批工人
[00:03:16.300 --> 00:03:17.600]  是否做得不好呢
[00:03:17.600 --> 00:03:19.800]  以致他們做得不好的時候
[00:03:19.800 --> 00:03:22.000]  就找另一些工人再去做呢
[00:03:22.000 --> 00:03:24.200]  這個比喻沒有說這些內容
[00:03:24.200 --> 00:03:25.100]  又或者這樣說
[00:03:25.100 --> 00:03:27.800]  這個比喻的焦點不是這一方面
[00:03:27.800 --> 00:03:31.400]  這個比喻的焦點
[00:03:31.400 --> 00:03:34.300]  是在乎那個原主
[00:03:34.300 --> 00:03:37.700]  那個對工人的憐憫和他的主權
[00:03:37.700 --> 00:03:39.900]  在這裏原主一開始的時候
[00:03:39.900 --> 00:03:42.700]  答應和那些第一批的工人說
[00:03:42.700 --> 00:03:45.800]  說好工價一天一千銀子
[00:03:45.800 --> 00:03:47.000]  但是之後那些呢
[00:03:47.000 --> 00:03:49.200]  我們發覺是沒有說好的
[00:03:49.200 --> 00:03:53.600]  就是說你值多少我就給多少你
[00:03:53.600 --> 00:03:56.800]  這一班工人也信任這個原主
[00:03:56.800 --> 00:04:02.100]  所以他們就進入葡萄園裏面去工作
[00:04:02.100 --> 00:04:05.300]  最後有一班人閒站在這裏
[00:04:05.300 --> 00:04:06.600]  這個原主去到
[00:04:06.600 --> 00:04:08.100]  為甚麼你們還在這裏呢
[00:04:08.100 --> 00:04:11.400]  所以某程度上是表達了原主的憐憫
[00:04:11.400 --> 00:04:15.600]  同樣僱用了他們進入葡萄園裏面去工作
[00:04:15.600 --> 00:04:18.400]  一天的工作就很快地完結
[00:04:18.400 --> 00:04:20.600]  接著就給工錢的時間
[00:04:20.600 --> 00:04:23.600]  給工錢的時間發生甚麼事呢
[00:04:23.600 --> 00:04:25.400]  第八至十二節這樣說
[00:04:25.400 --> 00:04:27.900]  到了晚上原主對管事的說
[00:04:27.900 --> 00:04:30.400]  叫工人都來給他們工錢
[00:04:30.400 --> 00:04:33.400]  從後來的起到先來的為止
[00:04:33.400 --> 00:04:36.000]  若在有初僱的人來了
[00:04:36.000 --> 00:04:39.000]  個人得了一千工銀子
[00:04:39.000 --> 00:04:41.100]  以及那先僱的來了
[00:04:41.100 --> 00:04:43.000]  他們以為必要多得
[00:04:43.000 --> 00:04:45.500]  誰知也是各得一千
[00:04:45.500 --> 00:04:48.300]  他們得了就埋怨家主說
[00:04:48.300 --> 00:04:50.500]  我們整天勞苦受熱
[00:04:50.500 --> 00:04:52.900]  那後來的只做了一小時
[00:04:52.900 --> 00:04:57.600]  你竟叫他們和我們一樣嗎
[00:04:57.600 --> 00:05:00.300]  在當時來說通常做完一天的工作
[00:05:00.300 --> 00:05:03.800]  當日就給當日的工資
[00:05:03.800 --> 00:05:06.200]  原主吩咐管工叫他們來
[00:05:06.200 --> 00:05:08.300]  去給工錢他們
[00:05:08.300 --> 00:05:09.900]  而耶穌在這裏的這個比喻
[00:05:09.900 --> 00:05:11.900]  也用了一個很巧妙的方式
[00:05:11.900 --> 00:05:13.900]  不是順序地去給工錢
[00:05:13.900 --> 00:05:15.400]  而是逆轉過來
[00:05:15.400 --> 00:05:19.300]  去首先給最後的那一批工人
[00:05:19.300 --> 00:05:21.400]  最後那一批工人也想
[00:05:21.400 --> 00:05:24.200]  其實我應該不會有一千工銀子
[00:05:24.200 --> 00:05:26.000]  因為先前的是一千
[00:05:26.000 --> 00:05:28.200]  那我最多如果是做十一
[00:05:28.200 --> 00:05:30.300]  你能夠給五分一我已經很好
[00:05:30.300 --> 00:05:34.000]  但是他們得到一日的工資
[00:05:34.000 --> 00:05:37.600]  當然他們心裏是深存感激這個原主
[00:05:37.600 --> 00:05:39.300]  我們做了一點時間
[00:05:39.300 --> 00:05:41.400]  你竟然給我們一整天的工資
[00:05:41.400 --> 00:05:44.700]  但是第一批人去看見這個情況
[00:05:44.700 --> 00:05:46.700]  他們的期望就不同了
[00:05:46.700 --> 00:05:47.800]  他們的期望就是
[00:05:47.800 --> 00:05:49.700]  既然他們做一個小時
[00:05:49.700 --> 00:05:51.900]  都可以有這樣的工資
[00:05:51.900 --> 00:05:54.100]  我們是不是應該有更多呢
[00:05:54.100 --> 00:05:55.600]  到最後這個原主
[00:05:55.600 --> 00:05:57.300]  只是給他們一個工錢
[00:05:57.300 --> 00:05:59.000]  就是給他們一天的工錢
[00:05:59.000 --> 00:06:00.800]  在這個時候
[00:06:00.800 --> 00:06:03.800]  這一批第一批工人就可以說不滿了
[00:06:03.800 --> 00:06:06.400]  為什麼原主你這麼不公平
[00:06:06.400 --> 00:06:09.000]  埋怨這個原主
[00:06:09.000 --> 00:06:12.800]  我們整天的勞苦受熱
[00:06:12.800 --> 00:06:15.500]  可以說當時的天氣
[00:06:15.500 --> 00:06:17.600]  都相當的太陽猛烈
[00:06:17.600 --> 00:06:19.900]  以致辛苦了勞碌了一天
[00:06:19.900 --> 00:06:21.700]  而那一班
[00:06:21.700 --> 00:06:23.800]  就是最後來的那一班
[00:06:23.800 --> 00:06:25.700]  那個工作環境比較好很多
[00:06:25.700 --> 00:06:27.400]  因為已經差不多日落了
[00:06:27.400 --> 00:06:29.000]  他們沒那麼辛苦了
[00:06:29.000 --> 00:06:30.500]  他們沒那麼辛苦做了一個小時
[00:06:30.500 --> 00:06:32.300]  竟然可以有一天的工資
[00:06:32.300 --> 00:06:34.100]  我們這麼辛苦做一天
[00:06:34.100 --> 00:06:36.200]  竟然都是一天的工資
[00:06:36.200 --> 00:06:38.200]  原主你不公平
[00:06:38.200 --> 00:06:41.000]  我們得不到一個公平的待遇
[00:06:41.000 --> 00:06:43.900]  然後原主怎麼回答呢
[00:06:43.900 --> 00:06:45.800]  13至15節說
[00:06:45.800 --> 00:06:48.000]  原主回答其中的一人說
[00:06:48.000 --> 00:06:50.100]  朋友我不虧乎你
[00:06:50.100 --> 00:06:52.800]  你與我說定的不是一千鈴錢嗎
[00:06:52.800 --> 00:06:54.100]  那你的酒吧
[00:06:54.100 --> 00:06:56.600]  我給那後來的和給你一樣
[00:06:56.600 --> 00:06:58.600]  這是我願意的
[00:06:58.600 --> 00:07:01.700]  我的東西難道不取我的意思用嗎
[00:07:01.700 --> 00:07:03.000]  因為我作好人
[00:07:03.000 --> 00:07:05.200]  你就紅了眼嗎
[00:07:05.200 --> 00:07:07.100]  朋友的表達
[00:07:07.100 --> 00:07:09.000]  比較溫和的指責
[00:07:09.000 --> 00:07:10.000]  其實跟他說
[00:07:10.000 --> 00:07:12.000]  跟原主跟那個工人說
[00:07:12.000 --> 00:07:13.500]  我沒虧乎你
[00:07:13.500 --> 00:07:15.200]  我也沒欺騙你
[00:07:15.200 --> 00:07:17.400]  我也沒壓榨你
[00:07:17.400 --> 00:07:20.600]  我們首先說定的就是一千的工
[00:07:20.600 --> 00:07:22.600]  一天一千的工資
[00:07:22.600 --> 00:07:24.700]  我給後來的人
[00:07:24.700 --> 00:07:26.100]  給一千工資他們
[00:07:26.100 --> 00:07:27.500]  只是我願意
[00:07:27.500 --> 00:07:29.500]  在這裡原主說
[00:07:29.500 --> 00:07:31.000]  難道我給多一點他們
[00:07:31.000 --> 00:07:32.800]  你們就紅了眼嗎
[00:07:32.800 --> 00:07:34.200]  紅了眼的意思其實
[00:07:34.200 --> 00:07:35.700]  原來的意思是一個
[00:07:35.700 --> 00:07:37.400]  邪惡的眼睛
[00:07:37.400 --> 00:07:40.000]  就是這個邪惡的眼睛顯示了
[00:07:40.000 --> 00:07:41.200]  一貫用語
[00:07:41.200 --> 00:07:43.500]  是表達一種妒忌
[00:07:43.500 --> 00:07:46.300]  我給更多後來的人
[00:07:46.300 --> 00:07:49.300]  你們就妒忌他們嗎
[00:07:49.300 --> 00:07:51.000]  在這裡原主說
[00:07:51.000 --> 00:07:54.500]  難道我不能將我所擁有的東西
[00:07:54.500 --> 00:07:56.200]  隨意去分配嗎
[00:07:56.200 --> 00:07:57.400]  要一個疑問句
[00:07:57.400 --> 00:08:00.600]  其實預期一個肯定的答案就是
[00:08:00.600 --> 00:08:01.900]  我是有權
[00:08:01.900 --> 00:08:04.000]  去將我所擁有的
[00:08:04.000 --> 00:08:05.500]  作出一個分配
[00:08:05.500 --> 00:08:07.000]  所以在這裡
[00:08:07.000 --> 00:08:08.400]  其實說明了
[00:08:08.400 --> 00:08:11.200]  一切所有的都是屬於原主
[00:08:11.200 --> 00:08:16.300]  這個原主不是按照人的勞力
[00:08:16.300 --> 00:08:17.500]  而作出一個分配
[00:08:17.500 --> 00:08:20.500]  而是按照原主自己的欽點
[00:08:20.500 --> 00:08:22.600]  去作一個分配
[00:08:22.600 --> 00:08:25.200]  耶穌在這裡不是設立一個
[00:08:25.200 --> 00:08:29.900]  管理工人糾紛的原則
[00:08:29.900 --> 00:08:30.900]  相反
[00:08:30.900 --> 00:08:32.300]  耶穌在這裡說
[00:08:32.300 --> 00:08:34.200]  一般世界上的原則
[00:08:34.200 --> 00:08:36.900]  和天國的原則是很不同
[00:08:36.900 --> 00:08:38.500]  一般世界的原則
[00:08:38.500 --> 00:08:40.500]  可以說在當時來說
[00:08:40.500 --> 00:08:42.100]  做同一樣的工種
[00:08:42.100 --> 00:08:43.100]  你用多一點時間
[00:08:43.100 --> 00:08:44.100]  是不是多一點工資呢
[00:08:44.100 --> 00:08:45.400]  合理的
[00:08:45.400 --> 00:08:49.000]  但是這個是一般在世界上
[00:08:49.000 --> 00:08:51.100]  的那個運作的標準
[00:08:51.100 --> 00:08:53.000]  但是在天國裡面
[00:08:53.000 --> 00:08:53.800]  耶穌在這裡說
[00:08:53.800 --> 00:08:55.300]  上帝和人間
[00:08:55.300 --> 00:08:57.500]  人的關係卻不是這樣
[00:08:57.500 --> 00:08:59.200]  上帝看人
[00:08:59.200 --> 00:09:00.800]  不是看那個
[00:09:00.800 --> 00:09:01.900]  就是做了多少
[00:09:01.900 --> 00:09:05.100]  你就自然有多少的結果
[00:09:05.100 --> 00:09:06.600]  你有多少能力
[00:09:06.600 --> 00:09:08.800]  就自然有多少的福分
[00:09:08.800 --> 00:09:09.600]  不是
[00:09:09.600 --> 00:09:11.300]  耶穌在這裡說
[00:09:11.300 --> 00:09:12.900]  在天國裡面
[00:09:12.900 --> 00:09:15.000]  人和上帝的關係
[00:09:15.000 --> 00:09:17.200]  是人所有的結果
[00:09:17.200 --> 00:09:19.700]  福分都是上帝給的
[00:09:19.700 --> 00:09:20.800]  耶穌在這裡說
[00:09:20.800 --> 00:09:24.300]  欽點是勝過人間的那種
[00:09:24.300 --> 00:09:25.300]  在這裡來說
[00:09:25.300 --> 00:09:27.200]  是一種自以為宜的心態
[00:09:27.200 --> 00:09:29.000]  我做多少得多少是應分的
[00:09:29.000 --> 00:09:30.600]  上帝你應該給我的
[00:09:30.600 --> 00:09:33.400]  這個是自以為宜的一個心態
[00:09:33.400 --> 00:09:35.500]  所以第十六節這麼說
[00:09:35.500 --> 00:09:37.800]  這樣,那在後的將要在前
[00:09:37.800 --> 00:09:40.500]  在前的將要在後了
[00:09:40.500 --> 00:09:44.200]  一個不正確的人的心態
[00:09:44.200 --> 00:09:45.500]  去跟隨上帝
[00:09:45.500 --> 00:09:46.300]  開始的時候
[00:09:46.300 --> 00:09:48.700]  好像你跟隨上帝的年日多一點
[00:09:48.700 --> 00:09:50.100]  但是後來的人
[00:09:50.100 --> 00:09:52.100]  他們領受的欽點越多
[00:09:52.100 --> 00:09:54.100]  感謝原主的心越多的時候
[00:09:54.100 --> 00:09:57.800]  這一幫人反而在之前
[00:09:57.800 --> 00:09:59.500]  第一批的工人
[00:09:59.500 --> 00:10:01.200]  是代表著那些
[00:10:01.200 --> 00:10:05.100]  首先跟隨耶穌的一幫人
[00:10:05.100 --> 00:10:07.400]  在這裡
[00:10:07.400 --> 00:10:09.200]  耶穌在這裡說
[00:10:09.200 --> 00:10:11.300]  一個比喻
[00:10:11.300 --> 00:10:16.000]  是所有人間的福分
[00:10:16.000 --> 00:10:18.100]  不是基於人的努力
[00:10:18.100 --> 00:10:20.000]  而是基於上帝的主權
[00:10:20.000 --> 00:10:22.000]  和那個欽點
[00:10:22.000 --> 00:10:22.800]  在這裡
[00:10:22.800 --> 00:10:27.700]  經文的內容不是很複雜
[00:10:27.700 --> 00:10:29.800]  但是究竟耶穌在說什麼呢
[00:10:29.800 --> 00:10:31.700]  祂想表達什麼呢
[00:10:31.700 --> 00:10:33.100]  我們可以說
[00:10:33.100 --> 00:10:34.100]  在這裡說
[00:10:34.100 --> 00:10:37.900]  當公平遇見了欽點
[00:10:37.900 --> 00:10:40.300]  當公平遇上欽點的時候
[00:10:40.300 --> 00:10:41.500]  怎麼看呢
[00:10:41.500 --> 00:10:43.200]  在現代的社會
[00:10:43.200 --> 00:10:44.500]  我們很強調
[00:10:44.500 --> 00:10:46.700]  按你的勞力分配
[00:10:46.700 --> 00:10:49.200]  或者同工同酬
[00:10:49.200 --> 00:10:50.500]  耶穌在這裡
[00:10:50.500 --> 00:10:53.300]  卻是藉著葡萄園的比喻
[00:10:53.300 --> 00:10:55.900]  去顛覆了這個邏輯
[00:10:55.900 --> 00:10:57.500]  在這裡是關乎一個
[00:10:57.500 --> 00:11:01.500]  耶穌說是一個關乎上帝角度的比喻
[00:11:01.500 --> 00:11:04.500]  是挑戰我們對公平的認知
[00:11:04.500 --> 00:11:08.500]  也揭示了上帝對人的欽點
[00:11:08.500 --> 00:11:10.500]  有人可能會質疑
[00:11:10.500 --> 00:11:12.500]  上帝是不是公平的呢
[00:11:12.500 --> 00:11:14.900]  但是在這裡強調的是
[00:11:14.900 --> 00:11:16.100]  上帝的欽點
[00:11:16.100 --> 00:11:17.500]  而不是公平
[00:11:17.500 --> 00:11:18.500]  另一方面
[00:11:18.500 --> 00:11:20.300]  這段經文也反映了
[00:11:20.300 --> 00:11:22.700]  一班工人的反應
[00:11:22.700 --> 00:11:26.300]  這班工人反映了他們的妒忌
[00:11:26.300 --> 00:11:27.500]  他們見
[00:11:27.500 --> 00:11:29.700]  原主對一班人慷慨
[00:11:29.700 --> 00:11:31.100]  嫉妒他們
[00:11:31.100 --> 00:11:32.500]  嫉妒這班人
[00:11:32.500 --> 00:11:33.700]  也另一方面
[00:11:33.700 --> 00:11:35.700]  這班工人也表達了
[00:11:35.700 --> 00:11:37.100]  一種自我為異
[00:11:37.100 --> 00:11:39.100]  自以為異的心
[00:11:39.100 --> 00:11:40.100]  我做了這麼多
[00:11:40.100 --> 00:11:42.300]  我應該要有多少
[00:11:42.300 --> 00:11:44.100]  我應該要更多
[00:11:44.100 --> 00:11:47.700]  一種自以為異的態度
[00:11:47.700 --> 00:11:49.100]  所以耶穌在這裡說
[00:11:49.100 --> 00:11:50.100]  這些態度
[00:11:50.100 --> 00:11:53.500]  都是需要糾正和提醒
[00:11:53.500 --> 00:11:55.100]  我們更深入去看
[00:11:55.100 --> 00:11:57.900]  究竟耶穌為什麼要說這個比喻呢
[00:11:57.900 --> 00:11:59.500]  其實這個比喻是連於
[00:11:59.500 --> 00:12:02.500]  在《馬太福音》的19章的上文
[00:12:02.500 --> 00:12:03.500]  在上文裡
[00:12:03.500 --> 00:12:04.900]  就是說到耶穌
[00:12:04.900 --> 00:12:08.700]  和一個少年人的財主說
[00:12:08.700 --> 00:12:09.500]  就是說
[00:12:09.500 --> 00:12:12.500]  你要放下所有的去跟從我
[00:12:12.500 --> 00:12:14.300]  這個少年的財主
[00:12:14.300 --> 00:12:16.900]  就因為自己所擁有實在太多
[00:12:16.900 --> 00:12:19.100]  所以他不捨得放下
[00:12:19.100 --> 00:12:21.100]  自己所有去跟從耶穌
[00:12:21.100 --> 00:12:22.500]  他就走了
[00:12:22.500 --> 00:12:24.100]  然後彼得
[00:12:24.100 --> 00:12:26.500]  同一時間彼得就和耶穌說
[00:12:26.500 --> 00:12:27.500]  耶穌
[00:12:27.500 --> 00:12:30.700]  我們不像這個少年的財主
[00:12:30.700 --> 00:12:32.900]  雖然我們沒有他擁有這麼多
[00:12:32.900 --> 00:12:33.500]  不過
[00:12:33.500 --> 00:12:36.500]  我們願意放下所有的去跟隨你
[00:12:36.500 --> 00:12:38.900]  我們已經放下所有跟隨你了
[00:12:38.900 --> 00:12:40.900]  那我們可以得到什麼呢
[00:12:40.900 --> 00:12:42.900]  他就問耶穌這樣的問題
[00:12:42.900 --> 00:12:44.300]  然後耶穌就回答他
[00:12:44.300 --> 00:12:44.900]  就是說
[00:12:44.900 --> 00:12:47.100]  將來你們在天國裡
[00:12:47.100 --> 00:12:49.300]  會坐在十二個寶座裡
[00:12:49.300 --> 00:12:51.500]  和我一起去審判萬民
[00:12:51.500 --> 00:12:53.900]  你們的身份福分是很大
[00:12:53.900 --> 00:12:56.100]  不過耶穌跟著他說
[00:12:56.100 --> 00:12:57.500]  跟著他說一件事
[00:12:57.500 --> 00:12:59.700]  然而在前的將要在後
[00:12:59.700 --> 00:13:01.700]  在後的將要在前
[00:13:01.700 --> 00:13:03.900]  接著就說這個比喻
[00:13:03.900 --> 00:13:05.100]  耶穌說這個比喻
[00:13:05.100 --> 00:13:07.300]  其實是對彼得去說
[00:13:07.300 --> 00:13:08.100]  彼得
[00:13:08.100 --> 00:13:09.100]  就是
[00:13:09.100 --> 00:13:11.900]  他的態度不好
[00:13:11.900 --> 00:13:13.500]  他的什麼心態呢
[00:13:13.500 --> 00:13:16.300]  他的心態就好像當時的一般的群
[00:13:16.300 --> 00:13:19.300]  一般的猶太人的心態
[00:13:19.300 --> 00:13:22.500]  當時猶太社會深受一個觀念影響
[00:13:22.500 --> 00:13:24.500]  就是一個行為主義
[00:13:24.500 --> 00:13:27.300]  就是說我做了一些事情
[00:13:27.300 --> 00:13:30.300]  我做了上帝喜歡我做的事情
[00:13:30.300 --> 00:13:31.500]  上帝要我守節旗
[00:13:31.500 --> 00:13:32.300]  我守了
[00:13:32.300 --> 00:13:33.300]  上帝要我守律法
[00:13:33.300 --> 00:13:34.300]  我守了
[00:13:34.300 --> 00:13:35.100]  所以
[00:13:35.100 --> 00:13:37.900]  我有什麼福分我都是應得的
[00:13:37.900 --> 00:13:38.900]  我是應該有
[00:13:38.900 --> 00:13:41.500]  因為我做了很多好事
[00:13:41.500 --> 00:13:43.900]  這些就好像當時的一些法理賽人
[00:13:43.900 --> 00:13:45.700]  他們嚴守一些律法
[00:13:45.700 --> 00:13:49.700]  接著他們為什麼會這麼嚴守一些規矩呢
[00:13:49.700 --> 00:13:51.300]  我守了這些規矩
[00:13:51.300 --> 00:13:52.500]  我就有福氣了
[00:13:52.500 --> 00:13:54.300]  上帝一定會給我的
[00:13:54.300 --> 00:13:55.700]  上帝不可以不給我的
[00:13:55.700 --> 00:13:57.100]  因為
[00:13:57.100 --> 00:13:58.900]  我是一個異入
[00:13:58.900 --> 00:14:01.700]  因為我做了這麼多的事情
[00:14:01.700 --> 00:14:05.100]  這個是當時猶太人當中很多這樣的觀念
[00:14:05.100 --> 00:14:06.700]  彼得也有
[00:14:06.700 --> 00:14:10.700]  他就說我已經放棄所有去跟從你了
[00:14:10.700 --> 00:14:12.300]  那我要得到什麼呢
[00:14:12.300 --> 00:14:14.500]  一個換取的心態
[00:14:14.500 --> 00:14:16.500]  耶穌在這裡說一個比喻
[00:14:16.500 --> 00:14:18.900]  指出在上帝的角度裏面
[00:14:18.900 --> 00:14:21.100]  不是按人的功德的
[00:14:21.100 --> 00:14:22.900]  救恩不是功德
[00:14:22.900 --> 00:14:24.500]  就算將來的賞賜
[00:14:24.500 --> 00:14:28.100]  都不是按照你的行為功德去賞賜
[00:14:28.100 --> 00:14:30.100]  而是基於上帝的主權
[00:14:30.100 --> 00:14:32.500]  基於上帝的欽點
[00:14:32.500 --> 00:14:35.300]  在這個比喻裏面說到這個園主
[00:14:35.300 --> 00:14:37.900]  有五次進入這個市場裏面
[00:14:37.900 --> 00:14:39.900]  去僱用這些工人
[00:14:39.900 --> 00:14:41.700]  其實是反映這個園主
[00:14:41.700 --> 00:14:44.900]  很持續的對人的憐憫
[00:14:44.900 --> 00:14:47.900]  他不斷去尋找那些被人忽視的
[00:14:47.900 --> 00:14:49.900]  閒暫的人
[00:14:49.900 --> 00:14:52.700]  在清晨裏面
[00:14:52.700 --> 00:14:54.500]  一開始跟這些工人去說
[00:14:54.500 --> 00:14:56.500]  一天一錢的銀紙
[00:14:56.500 --> 00:14:58.100]  對後來的工人
[00:14:58.100 --> 00:14:59.700]  他很模糊的去說
[00:14:59.700 --> 00:15:02.300]  你所當得的我會給你的
[00:15:02.300 --> 00:15:03.900]  這個模糊的承諾
[00:15:03.900 --> 00:15:06.300]  是暗示了這個主權
[00:15:06.300 --> 00:15:07.700]  是由那個主動
[00:15:07.700 --> 00:15:09.700]  這個家主是有個主權
[00:15:09.700 --> 00:15:12.300]  去給出他自己的福分
[00:15:12.300 --> 00:15:15.100]  或者是工資給這些工人
[00:15:15.100 --> 00:15:16.500]  耶穌在表達的時候
[00:15:16.500 --> 00:15:18.900]  也用一個逆序的表達
[00:15:18.900 --> 00:15:21.500]  先給工資後來的人
[00:15:21.500 --> 00:15:24.300]  這樣後打破常規
[00:15:24.300 --> 00:15:25.700]  製造一些懸念
[00:15:25.700 --> 00:15:27.900]  既然這一班的人
[00:15:27.900 --> 00:15:29.100]  可以給這麼多
[00:15:29.100 --> 00:15:30.900]  不應該得到的人也給這麼多
[00:15:30.900 --> 00:15:33.100]  前面的人是不是應該多一點呢
[00:15:33.100 --> 00:15:34.500]  但是當後來的人發現
[00:15:34.500 --> 00:15:37.300]  工錢一樣的時候就引發了這個不滿
[00:15:37.300 --> 00:15:40.700]  家主的回應是強調這個恩典
[00:15:40.700 --> 00:15:44.900]  超越了契約的關係
[00:15:44.900 --> 00:15:45.700]  這個契約就是說
[00:15:45.700 --> 00:15:48.100]  說好了一天一錢的工資
[00:15:48.100 --> 00:15:49.300]  這個就是契約
[00:15:49.300 --> 00:15:50.500]  說好了的了
[00:15:50.500 --> 00:15:54.700]  但是耶穌在這裏也藉著這一段的比喻
[00:15:54.700 --> 00:15:57.900]  去說了人的人心裏面
[00:15:57.900 --> 00:15:59.500]  那種敗壞
[00:15:59.500 --> 00:16:01.500]  那種對人的妒忌
[00:16:01.500 --> 00:16:02.500]  也可以這樣說
[00:16:02.500 --> 00:16:07.300]  當人很強調自己所認為的公平的時候
[00:16:07.300 --> 00:16:09.700]  很容易就會對上帝的主權
[00:16:09.700 --> 00:16:11.900]  有一個質疑在裏面
[00:16:11.900 --> 00:16:16.900]  所以耶穌在這段比喻最後一個核心宣告
[00:16:16.900 --> 00:16:17.500]  耶穌說
[00:16:17.500 --> 00:16:19.500]  在後的將要在前
[00:16:19.500 --> 00:16:21.900]  在前的將要在後
[00:16:21.900 --> 00:16:26.300]  就是呼應在《馬太方案》19章30節
[00:16:26.300 --> 00:16:28.700]  耶穌對彼得所說的話
[00:16:28.700 --> 00:16:31.100]  這個是天國價值觀
