
[00:00:00.000 --> 00:00:03.000]  《費利比書》2章5-9節
[00:02:08.000 --> 00:02:15.000]  菲利比就是那時候亞洲一個城市
[00:02:15.000 --> 00:02:18.000]  寶羅就是一個到處跑的一個宣教士
[00:02:18.000 --> 00:02:23.000]  他就是在那裡他自己建立菲利比的教會
[00:02:23.000 --> 00:02:27.000]  所以他就很熟悉那邊教會的情況
[00:02:27.000 --> 00:02:31.000]  那邊的兄弟姊妹
[00:02:31.000 --> 00:02:33.000]  所以他就第一句就談
[00:02:33.000 --> 00:02:37.000]  你們當以基督耶穌的性為先
[00:02:37.000 --> 00:02:39.000]  所以我們做基督徒最重要的就是
[00:02:39.000 --> 00:02:41.000]  我們做怎麼的人
[00:02:41.000 --> 00:02:44.000]  你做什麼的人就看你的心是怎麼樣
[00:02:44.000 --> 00:02:46.000]  所以我們中國人說你好心
[00:02:46.000 --> 00:02:49.000]  這個好心的人
[00:02:49.000 --> 00:02:52.000]  這個是外星腸
[00:02:52.000 --> 00:02:54.000]  這個人不愛好心
[00:02:54.000 --> 00:02:56.000]  所以聖經就說
[00:02:56.000 --> 00:02:58.000]  我們要保守我們的心
[00:02:58.000 --> 00:03:00.000]  我們的心為什麼
[00:03:00.000 --> 00:03:04.000]  因為在聖經就業的這個箴言
[00:03:04.000 --> 00:03:07.000]  我們要保守我們的心勝過一切
[00:03:07.000 --> 00:03:08.000]  為什麼呢
[00:03:08.000 --> 00:03:11.000]  因為一生的果孝
[00:03:11.000 --> 00:03:15.000]  就是從我們的心發出來的
[00:03:15.000 --> 00:03:19.000]  所以我們基督徒不是要看門面的工作
[00:03:19.000 --> 00:03:23.000]  不是看我們外表的開頭
[00:03:23.000 --> 00:03:26.000]  你的什麼就是Doctor
[00:03:26.000 --> 00:03:28.000]  還是什麼教授
[00:03:28.000 --> 00:03:29.000]  這個都不重要
[00:03:29.000 --> 00:03:30.000]  我們基督徒看的
[00:03:30.000 --> 00:03:31.000]  上帝看的
[00:03:31.000 --> 00:03:33.000]  就是看你們的心
[00:03:33.000 --> 00:03:35.000]  那我們的心應該怎麼樣呢
[00:03:35.000 --> 00:03:37.000]  所以保羅就說
[00:03:37.000 --> 00:03:39.000]  你們當以基督耶穌的性為先
[00:03:39.000 --> 00:03:42.000]  但基督耶穌的性又是怎麼樣的
[00:03:42.000 --> 00:03:44.000]  所以我們在我們做的基督徒
[00:03:44.000 --> 00:03:46.000]  就是效法基督
[00:03:46.000 --> 00:03:49.000]  所以他這裡說到的就是
[00:03:49.000 --> 00:03:50.000]  剛才已經讀過了
[00:03:50.000 --> 00:03:52.000]  他本有神的形象
[00:03:52.000 --> 00:03:55.000]  不以自己與神同等為強奪的
[00:03:55.000 --> 00:03:58.000]  你們用的是比較容易理解的新一本
[00:03:58.000 --> 00:04:00.000]  也是好的
[00:04:00.000 --> 00:04:01.000]  所以剛才讀過了
[00:04:01.000 --> 00:04:04.000]  我不再重複
[00:04:04.000 --> 00:04:05.000]  然後呢
[00:04:05.000 --> 00:04:09.000]  上帝當基督耶穌經歷這個謙卑
[00:04:09.000 --> 00:04:11.000]  經歷痛苦
[00:04:11.000 --> 00:04:12.000]  他曾經來到西間
[00:04:12.000 --> 00:04:16.000]  服侍西間的人
[00:04:16.000 --> 00:04:18.000]  受洗在洗地下
[00:04:18.000 --> 00:04:20.000]  做了完全的犧牲了
[00:04:20.000 --> 00:04:22.000]  然後上帝就將他升為最高
[00:04:22.000 --> 00:04:25.000]  就去給他超乎萬民之上的名
[00:04:25.000 --> 00:04:26.000]  剛才我們嘗試了
[00:04:26.000 --> 00:04:28.000]  超過耶穌的名
[00:04:28.000 --> 00:04:29.000]  去超乎一切的
[00:04:29.000 --> 00:04:31.000]  對不對
[00:04:31.000 --> 00:04:34.000]  那但是這個不是你自己
[00:04:34.000 --> 00:04:36.000]  要強奪回來的
[00:04:36.000 --> 00:04:38.000]  你首先要放下
[00:04:38.000 --> 00:04:41.000]  他自己作為與神同等的
[00:04:41.000 --> 00:04:43.000]  因為我們基督教相信
[00:04:43.000 --> 00:04:47.000]  耶穌就是聖父、聖子、聖靈
[00:04:47.000 --> 00:04:48.000]  三位一體天神的
[00:04:48.000 --> 00:04:50.000]  同等、同尊、同榮
[00:04:50.000 --> 00:04:52.000]  同等的上帝
[00:04:52.000 --> 00:04:54.000]  但是他有道成若生
[00:04:54.000 --> 00:04:55.000]  以人類的樣式
[00:04:55.000 --> 00:05:00.000]  來到西間來拯救我們
[00:05:00.000 --> 00:05:01.000]  那我慢慢再講這個
[00:05:01.000 --> 00:05:05.000]  首先講一個故事
[00:05:05.000 --> 00:05:09.000]  在有一個報紙的友長問答比賽
[00:05:09.000 --> 00:05:12.000]  當年在英國有一份知名的報紙
[00:05:12.000 --> 00:05:14.000]  舉辦一個友長的問答比賽
[00:05:14.000 --> 00:05:17.000]  就徵求不同讀者的答案
[00:05:17.000 --> 00:05:19.000]  那個問題很簡單
[00:05:19.000 --> 00:05:21.000]  你問讀者你認為
[00:05:21.000 --> 00:05:25.000]  當今世界最嚴重的問題是什麼呢
[00:05:25.000 --> 00:05:27.000]  如果我問你們
[00:05:27.000 --> 00:05:30.000]  我們現在當今最嚴重的問題是什麼
[00:05:30.000 --> 00:05:32.000]  可能是經濟衰退
[00:05:32.000 --> 00:05:37.000]  很多人都不留港消費
[00:05:37.000 --> 00:05:42.000]  店鋪都關門打擊等等
[00:05:42.000 --> 00:05:44.000]  所以那個時候不同
[00:05:44.000 --> 00:05:46.000]  不同的答案也不同
[00:05:46.000 --> 00:05:48.000]  可能有人說環境污染
[00:05:48.000 --> 00:05:52.000]  核戰危機特別在那個早年代
[00:05:52.000 --> 00:05:54.000]  問到今天可能答案可能是
[00:05:54.000 --> 00:05:58.000]  COVID或者是我們擔心其他的疫症
[00:05:58.000 --> 00:06:02.000]  可能是以巴戰爭、俄烏戰爭等等
[00:06:02.000 --> 00:06:04.000]  有很多不同的答案
[00:06:04.000 --> 00:06:07.000]  但最後得獎的就是那個時代
[00:06:07.000 --> 00:06:12.000]  很著名的天主教作家G.K.Justin
[00:06:12.000 --> 00:06:13.000]  但有趣的是
[00:06:13.000 --> 00:06:16.000]  他整個答案只有一個G
[00:06:16.000 --> 00:06:19.000]  如果已經聽過這個故事就不要打我
[00:06:19.000 --> 00:06:21.000]  如果沒有聽過的
[00:06:21.000 --> 00:06:24.000]  他一個G就中獎了
[00:06:24.000 --> 00:06:29.000]  你猜只有一個G是什麼呢
[00:06:29.000 --> 00:06:31.000]  什麼
[00:06:31.000 --> 00:06:33.000]  蟲
[00:06:33.000 --> 00:06:36.000]  蟲是最怕自己老了最怕蟲
[00:06:36.000 --> 00:06:38.000]  但這個不是
[00:06:38.000 --> 00:06:40.000]  有些人不蟲嘛
[00:06:40.000 --> 00:06:42.000]  有些人有錢的
[00:06:42.000 --> 00:06:43.000]  你猜是什麼
[00:06:43.000 --> 00:06:45.000]  一個G
[00:06:45.000 --> 00:06:46.000]  這也不是
[00:06:46.000 --> 00:06:48.000]  他沒有那麼宗教性的
[00:06:48.000 --> 00:06:50.000]  那個是報紙是大眾的
[00:06:50.000 --> 00:06:53.000]  一般也不太明白什麼是這
[00:06:53.000 --> 00:06:56.000]  我沒有犯法為什麼是這
[00:06:56.000 --> 00:06:57.000]  不是
[00:06:57.000 --> 00:06:58.000]  我告訴你
[00:06:58.000 --> 00:07:00.000]  一個G
[00:07:00.000 --> 00:07:01.000]  I
[00:07:01.000 --> 00:07:02.000]  他的英文答案就是
[00:07:02.000 --> 00:07:04.000]  The editor me
[00:07:04.000 --> 00:07:07.000]  Your sincere G.K.Justin
[00:07:07.000 --> 00:07:10.000]  他沒有這個問題
[00:07:10.000 --> 00:07:12.000]  你這樣一頭霧水
[00:07:12.000 --> 00:07:16.000]  世界最大的問題很簡單就是我
[00:07:16.000 --> 00:07:18.000]  就是我
[00:07:18.000 --> 00:07:19.000]  不是你
[00:07:19.000 --> 00:07:20.000]  不是其他人
[00:07:20.000 --> 00:07:22.000]  是我
[00:07:22.000 --> 00:07:24.000]  他都中獎了
[00:07:24.000 --> 00:07:26.000]  很幽默的
[00:07:26.000 --> 00:07:31.000]  也是很有智慧的一個作家
[00:07:31.000 --> 00:07:33.000]  如果我們現在在恩酋堂
[00:07:33.000 --> 00:07:37.000]  舉辦一個友長文大比賽
[00:07:37.000 --> 00:07:38.000]  問大家
[00:07:38.000 --> 00:07:41.000]  感覺當天教會最嚴重的問題是什麼呢
[00:07:41.000 --> 00:07:44.000]  可能我們不同的大也會不同
[00:07:44.000 --> 00:07:45.000]  人數不夠
[00:07:45.000 --> 00:07:48.000]  還有空空的位置沒有坐滿
[00:07:48.000 --> 00:07:50.000]  資源不足
[00:07:50.000 --> 00:07:51.000]  長人不濟
[00:07:51.000 --> 00:07:52.000]  別人不合作
[00:07:52.000 --> 00:07:54.000]  愛抱怨和爭論
[00:07:54.000 --> 00:07:57.000]  有些比較淑女的就投訴
[00:07:57.000 --> 00:08:00.000]  其他太世俗了愛世界
[00:08:00.000 --> 00:08:03.000]  他們缺乏愛心
[00:08:03.000 --> 00:08:05.000]  很不關心我的感受
[00:08:05.000 --> 00:08:06.000]  有些就說
[00:08:06.000 --> 00:08:09.000]  牧師跟導師又不聽我的意見
[00:08:09.000 --> 00:08:13.000]  可能有不同的答案
[00:08:13.000 --> 00:08:15.000]  所以我們人都是這樣的
[00:08:15.000 --> 00:08:17.000]  我們小姐永遠是擠向外面
[00:08:17.000 --> 00:08:20.000]  都是你的問題
[00:08:20.000 --> 00:08:23.000]  問題永遠在別人身上
[00:08:23.000 --> 00:08:25.000]  你自己呢
[00:08:25.000 --> 00:08:27.000]  所以很多人不滿意教會
[00:08:27.000 --> 00:08:30.000]  就說這個教會很多缺陷
[00:08:30.000 --> 00:08:31.000]  很多不滿意
[00:08:31.000 --> 00:08:34.000]  所以我就說我要找一個完美的教會
[00:08:34.000 --> 00:08:37.000]  然後我就去了
[00:08:37.000 --> 00:08:39.000]  那也他有同意這樣告訴其他人
[00:08:39.000 --> 00:08:41.000]  其他人就說
[00:08:41.000 --> 00:08:43.000]  如果你找到完美的教會
[00:08:43.000 --> 00:08:45.000]  我請你不要去
[00:08:45.000 --> 00:08:48.000]  為什麼呢
[00:08:48.000 --> 00:08:51.000]  你去了就不完美了嗎
[00:08:51.000 --> 00:08:54.000]  難道你是完美的嗎
[00:08:54.000 --> 00:08:56.000]  你要找完美的教會你才去
[00:08:56.000 --> 00:08:58.000]  但除非你是完美
[00:08:58.000 --> 00:09:01.000]  不然你去了你就糟了
[00:09:01.000 --> 00:09:03.000]  你本來完美的就變成不完美
[00:09:03.000 --> 00:09:06.000]  有你在就不完美了嗎
[00:09:06.000 --> 00:09:08.000]  所以我們很多時候都想
[00:09:08.000 --> 00:09:10.000]  都是教會的問題不完美
[00:09:10.000 --> 00:09:13.000]  所以我投訴
[00:09:13.000 --> 00:09:15.000]  我擠著其他人
[00:09:15.000 --> 00:09:17.000]  但很多時候問題可能出在
[00:09:17.000 --> 00:09:18.000]  我們自己身上
[00:09:18.000 --> 00:09:20.000]  但是不是說我們不能夠
[00:09:20.000 --> 00:09:22.000]  給意見不可以批評
[00:09:22.000 --> 00:09:24.000]  堅決性的意見總是好的
[00:09:24.000 --> 00:09:26.000]  但是我們基督徒
[00:09:26.000 --> 00:09:27.000]  我們其實做人
[00:09:27.000 --> 00:09:31.000]  很重要的是我們要反省自己
[00:09:31.000 --> 00:09:34.000]  你自己又怎麼樣呢
[00:09:34.000 --> 00:09:38.000]  所以我們再回到菲律賓書
[00:09:38.000 --> 00:09:40.000]  那保羅為什麼要寫
[00:09:40.000 --> 00:09:41.000]  我們首先問這個問題
[00:09:41.000 --> 00:09:42.000]  我們讀經
[00:09:42.000 --> 00:09:43.000]  很重要就是明白
[00:09:43.000 --> 00:09:46.000]  我們叫上文下理
[00:09:46.000 --> 00:09:48.000]  這個context這個屬性
[00:09:48.000 --> 00:09:51.000]  那其實在那個菲律賓書
[00:09:51.000 --> 00:09:53.000]  我們現在是聖經
[00:09:53.000 --> 00:09:57.000]  那時候真的是一封信來的
[00:09:57.000 --> 00:09:59.000]  我們寫信通常都有一個
[00:09:59.000 --> 00:10:03.000]  實踐的背景等等
[00:10:03.000 --> 00:10:04.000]  所以我剛才說過
[00:10:04.000 --> 00:10:06.000]  其實保羅跟菲律賓書
[00:10:06.000 --> 00:10:08.000]  有很深厚的關係
[00:10:08.000 --> 00:10:12.000]  他是有份建立這個教會的
[00:10:12.000 --> 00:10:16.000]  那這個教會曾經非常興旺
[00:10:16.000 --> 00:10:17.000]  為什麼
[00:10:17.000 --> 00:10:18.000]  興旺有一個秘訣
[00:10:18.000 --> 00:10:20.000]  當然有很多條件
[00:10:20.000 --> 00:10:21.000]  但是一個很基本的條件
[00:10:21.000 --> 00:10:23.000]  就是大家很合一
[00:10:23.000 --> 00:10:25.000]  很齊心的
[00:10:25.000 --> 00:10:28.000]  所以我們看這個菲律賓書
[00:10:28.000 --> 00:10:29.000]  他就提到
[00:10:29.000 --> 00:10:32.000]  第一章第五跟二十七節提到
[00:10:32.000 --> 00:10:34.000]  因為從頭一天直到如今
[00:10:34.000 --> 00:10:37.000]  你們是同心合一的興旺福音
[00:10:37.000 --> 00:10:39.000]  知道你們同有一個心智
[00:10:39.000 --> 00:10:41.000]  戰役鬥鬥穩
[00:10:41.000 --> 00:10:44.000]  為所幸的福音實行努力
[00:10:44.000 --> 00:10:45.000]  所以你看
[00:10:45.000 --> 00:10:47.000]  保羅真的是高度的讚美
[00:10:47.000 --> 00:10:49.000]  這個菲律賓教會的
[00:10:49.000 --> 00:10:54.000]  以前做著這麼很美好的工作
[00:10:54.000 --> 00:10:58.000]  今天如果是我們的教會
[00:10:58.000 --> 00:11:01.000]  有我們以前的牧師寫信給我們
[00:11:01.000 --> 00:11:04.000]  他能夠這樣毫不保留地說
[00:11:04.000 --> 00:11:06.000]  你們同有心機
[00:11:06.000 --> 00:11:09.000]  興旺福音嗎
[00:11:09.000 --> 00:11:12.000]  所以我們菲律賓書最早
[00:11:12.000 --> 00:11:14.000]  保羅能夠這樣的高度的
[00:11:14.000 --> 00:11:18.000]  去讚美菲律賓的教會
[00:11:18.000 --> 00:11:20.000]  到後來教會就面對很多
[00:11:20.000 --> 00:11:22.000]  紛爭跟分裂等問題
[00:11:22.000 --> 00:11:23.000]  怎麼看出來呢
[00:11:23.000 --> 00:11:24.000]  我們就看其實
[00:11:24.000 --> 00:11:26.000]  興旺給我們一個
[00:11:26.000 --> 00:11:30.000]  很多的訊號
[00:11:30.000 --> 00:11:34.000]  比如說在這一章
[00:11:34.000 --> 00:11:36.000]  剛才我們有讀過
[00:11:36.000 --> 00:11:38.000]  以基督之心為心
[00:11:38.000 --> 00:11:42.000]  所以其實他特別強調
[00:11:42.000 --> 00:11:44.000]  一個教會很重要的
[00:11:44.000 --> 00:11:46.000]  就是我們彼此的關係
[00:11:46.000 --> 00:11:47.000]  他強調
[00:11:47.000 --> 00:11:49.000]  所以在基督裡
[00:11:49.000 --> 00:11:51.000]  如果有什麼勸勉
[00:11:51.000 --> 00:11:53.000]  愛心有什麼安慰
[00:11:53.000 --> 00:11:55.000]  聖靈有什麼昭通
[00:11:55.000 --> 00:11:58.000]  天主有什麼祈悲憐憫
[00:11:58.000 --> 00:11:59.000]  你們就要意念相同
[00:11:59.000 --> 00:12:00.000]  愛心相同
[00:12:00.000 --> 00:12:02.000]  有一樣的信息
[00:12:02.000 --> 00:12:03.000]  有一樣的意念
[00:12:03.000 --> 00:12:07.000]  所以我的喜樂可以滿足
[00:12:07.000 --> 00:12:09.000]  那當然為什麼保羅用
[00:12:09.000 --> 00:12:12.000]  很多的詞彙描述
[00:12:12.000 --> 00:12:15.000]  他們要同心呢
[00:12:15.000 --> 00:12:18.000]  有勸勉啊昭通啊等等
[00:12:18.000 --> 00:12:20.000]  當然我們要強調的東西
[00:12:20.000 --> 00:12:23.000]  肯定就是那裡出了問題
[00:12:23.000 --> 00:12:24.000]  如果有人說
[00:12:24.000 --> 00:12:27.000]  你要保護好你的牙齒
[00:12:27.000 --> 00:12:30.000]  如果你牙好好的
[00:12:30.000 --> 00:12:31.000]  醫生從來不牙痛
[00:12:31.000 --> 00:12:33.000]  從來不發炎
[00:12:33.000 --> 00:12:35.000]  從來沒有牙臭病
[00:12:35.000 --> 00:12:38.000]  其他人不用多說吧
[00:12:38.000 --> 00:12:40.000]  所以如果有人要勸勉你這個
[00:12:40.000 --> 00:12:44.000]  肯定可能你的牙齒出了問題
[00:12:44.000 --> 00:12:47.000]  所以其實我們看其他的經文
[00:12:47.000 --> 00:12:49.000]  也講得更清楚了
[00:12:49.000 --> 00:12:52.000]  所以那是三個細節
[00:12:52.000 --> 00:12:54.000]  凡事不可以借等
[00:12:54.000 --> 00:12:56.000]  所以你看紅色的
[00:12:56.000 --> 00:12:57.000]  其實比較負面的
[00:12:57.000 --> 00:12:58.000]  保羅就是勸勉他
[00:12:58.000 --> 00:13:00.000]  不要做這個事情
[00:13:00.000 --> 00:13:01.000]  反過來就是
[00:13:01.000 --> 00:13:05.000]  他們那時候就是有這樣的問題
[00:13:05.000 --> 00:13:07.000]  凡事不可以借等
[00:13:07.000 --> 00:13:10.000]  不可以貪圖舒服的榮耀
[00:13:10.000 --> 00:13:14.000]  人是很容易貪圖舒服的榮耀
[00:13:14.000 --> 00:13:15.000]  當然好的榮耀
[00:13:15.000 --> 00:13:17.000]  比如說我們最近在看奧運會
[00:13:17.000 --> 00:13:20.000]  我們看到很努力的張文輝啊
[00:13:20.000 --> 00:13:21.000]  什麼這個張家朗啊
[00:13:21.000 --> 00:13:25.000]  就是很急的他們拿到那個金牌
[00:13:25.000 --> 00:13:27.000]  但是他們很謙虛
[00:13:27.000 --> 00:13:28.000]  他們這個謙虛
[00:13:28.000 --> 00:13:31.000]  是經過八年很多年的努力
[00:13:31.000 --> 00:13:33.000]  經過挫敗
[00:13:33.000 --> 00:13:36.000]  經過反省等等
[00:13:36.000 --> 00:13:40.000]  所以不是貪貪是一個舒服的榮耀
[00:13:40.000 --> 00:13:44.000]  所以我們要全心全意
[00:13:44.000 --> 00:13:47.000]  個人看別人比自己強
[00:13:47.000 --> 00:13:48.000]  當然反過來就是說
[00:13:48.000 --> 00:13:50.000]  總是有些人說我比你強
[00:13:50.000 --> 00:13:51.000]  我比你好看
[00:13:51.000 --> 00:13:52.000]  我比你漂亮
[00:13:52.000 --> 00:13:54.000]  我比你聰明
[00:13:54.000 --> 00:13:55.000]  每個人都很
[00:13:55.000 --> 00:13:57.000]  很喜歡抬高自己
[00:13:57.000 --> 00:14:00.000]  來侵塌別人
[00:14:00.000 --> 00:14:01.000]  來貶低別人
[00:14:01.000 --> 00:14:03.000]  所以把老的反過來看
[00:14:03.000 --> 00:14:06.000]  個人看別人比自己強
[00:14:06.000 --> 00:14:08.000]  個人不要單顧自己的事
[00:14:08.000 --> 00:14:09.000]  也要顧別人的事
[00:14:09.000 --> 00:14:11.000]  反過來那個時候
[00:14:11.000 --> 00:14:14.000]  可能很多人就是很自我
[00:14:14.000 --> 00:14:15.000]  只是關心自我
[00:14:15.000 --> 00:14:17.000]  不關心其他人
[00:14:17.000 --> 00:14:19.000]  特別在合作的時候
[00:14:19.000 --> 00:14:20.000]  很容易產生的
[00:14:20.000 --> 00:14:23.000]  反所欣都不要發怨言
[00:14:23.000 --> 00:14:25.000]  特別你失敗的時候
[00:14:25.000 --> 00:14:26.000]  很多時候都會
[00:14:26.000 --> 00:14:27.000]  站你這樣的矛頭
[00:14:27.000 --> 00:14:29.000]  指向別人
[00:14:29.000 --> 00:14:30.000]  失敗為什麼
[00:14:30.000 --> 00:14:31.000]  就是因為你不合作嗎
[00:14:31.000 --> 00:14:34.000]  就是因為你做錯了嗎
[00:14:34.000 --> 00:14:37.000]  就是你幹得不好嗎
[00:14:37.000 --> 00:14:39.000]  怨言是很正常
[00:14:39.000 --> 00:14:41.000]  很普遍
[00:14:41.000 --> 00:14:42.000]  但是我告訴你
[00:14:42.000 --> 00:14:46.000]  沒有這個東西比發怨言
[00:14:46.000 --> 00:14:48.000]  更破壞那個關係
[00:14:48.000 --> 00:14:51.000]  當然你親密的關係都很明白
[00:14:51.000 --> 00:14:53.000]  你的夫妻朋友
[00:14:53.000 --> 00:14:55.000]  也經常會經常埋怨的
[00:14:55.000 --> 00:14:56.000]  這個很正常
[00:14:56.000 --> 00:14:58.000]  但是要怎麼悟上寬恕
[00:14:58.000 --> 00:15:00.000]  要怎麼減少怨言
[00:15:00.000 --> 00:15:04.000]  不要有無味的起爭論
[00:15:04.000 --> 00:15:06.000]  所以我們看到很清楚的
[00:15:06.000 --> 00:15:08.000]  菲律賓書就面對
[00:15:08.000 --> 00:15:10.000]  這樣子的不合一
[00:15:10.000 --> 00:15:13.000]  結黨等等這個問題
[00:15:13.000 --> 00:15:14.000]  但是我們看到
[00:15:14.000 --> 00:15:15.000]  這個是一個
[00:15:15.000 --> 00:15:17.000]  特別在我們今天這個世界
[00:15:17.000 --> 00:15:20.000]  這是一個普遍的問題
[00:15:20.000 --> 00:15:22.000]  怎麼描述這一代人
[00:15:22.000 --> 00:15:24.000]  不單是年輕人
[00:15:24.000 --> 00:15:26.000]  我不是指年輕人
[00:15:26.000 --> 00:15:27.000]  每一代人
[00:15:27.000 --> 00:15:30.000]  有每一代的特性
[00:15:30.000 --> 00:15:31.000]  我們前一代
[00:15:31.000 --> 00:15:32.000]  走爛過來的人
[00:15:32.000 --> 00:15:34.000]  比較勤勞
[00:15:34.000 --> 00:15:37.000]  要賺錢等等
[00:15:37.000 --> 00:15:38.000]  我們不安心的
[00:15:38.000 --> 00:15:43.000]  我們要求安定
[00:15:43.000 --> 00:15:44.000]  但有些人描述
[00:15:44.000 --> 00:15:45.000]  這個所謂後現代
[00:15:45.000 --> 00:15:46.000]  還是所謂千禧年
[00:15:46.000 --> 00:15:48.000]  還是反正就是
[00:15:48.000 --> 00:15:49.000]  這一代的人
[00:15:49.000 --> 00:15:50.000]  我們叫一個
[00:15:50.000 --> 00:15:51.000]  寄我的年代
[00:15:51.000 --> 00:15:53.000]  Me generation
[00:15:53.000 --> 00:15:57.000]  反正每一個都是想寄我的
[00:15:57.000 --> 00:15:58.000]  想寄我的
[00:15:58.000 --> 00:15:59.000]  其中一個特徵就是
[00:15:59.000 --> 00:16:00.000]  不懂得感激
[00:16:00.000 --> 00:16:02.000]  In gratitude
[00:16:02.000 --> 00:16:04.000]  對朋友 對父母
[00:16:04.000 --> 00:16:06.000]  不懂得感激是什麼意思呢
[00:16:06.000 --> 00:16:09.000]  就是很多人對他有好的
[00:16:09.000 --> 00:16:11.000]  他就不記得
[00:16:11.000 --> 00:16:13.000]  他take it for granted
[00:16:13.000 --> 00:16:15.000]  當然你應該對我好的
[00:16:15.000 --> 00:16:17.000]  你欠我的嗎
[00:16:17.000 --> 00:16:18.000]  你對我不好
[00:16:18.000 --> 00:16:21.000]  就是你好像他欠你的
[00:16:21.000 --> 00:16:23.000]  你應該對我好的
[00:16:23.000 --> 00:16:25.000]  所以他不懂得感激
[00:16:25.000 --> 00:16:28.000]  我們在某些年前
[00:16:28.000 --> 00:16:29.000]  我們香港發生一個
[00:16:29.000 --> 00:16:32.000]  很驚動的一個案件
[00:16:32.000 --> 00:16:33.000]  就是有一個年輕人
[00:16:33.000 --> 00:16:35.000]  叫做趙凱亮
[00:16:35.000 --> 00:16:37.000]  他後來就找一個朋友
[00:16:37.000 --> 00:16:40.000]  晚上進到他父母的房間
[00:16:40.000 --> 00:16:41.000]  做什麼
[00:16:41.000 --> 00:16:42.000]  殺他
[00:16:42.000 --> 00:16:43.000]  不但殺
[00:16:43.000 --> 00:16:44.000]  殺了父母
[00:16:44.000 --> 00:16:47.000]  還將他的屍體
[00:16:47.000 --> 00:16:49.000]  碎屍萬段
[00:16:49.000 --> 00:16:51.000]  碎屍案
[00:16:51.000 --> 00:16:54.000]  然後就印到盒裡面
[00:16:54.000 --> 00:16:58.000]  所以我們看到這裡就有這個
[00:16:58.000 --> 00:17:00.000]  他後來被抓了
[00:17:00.000 --> 00:17:02.000]  所以就去海
[00:17:02.000 --> 00:17:05.000]  去盒裡面去打撈
[00:17:05.000 --> 00:17:09.000]  他父母的屍體
[00:17:09.000 --> 00:17:11.000]  後來這個有拍成一個電影
[00:17:11.000 --> 00:17:12.000]  大家知道嗎
[00:17:12.000 --> 00:17:13.000]  有看過嗎
[00:17:13.000 --> 00:17:15.000]  有三集片
[00:17:15.000 --> 00:17:16.000]  有幾千萬的片
[00:17:16.000 --> 00:17:18.000]  有個房子叫什麼
[00:17:18.000 --> 00:17:20.000]  正義迴廊
[00:17:20.000 --> 00:17:23.000]  就是蠻好看的
[00:17:23.000 --> 00:17:25.000]  所以他就談到
[00:17:25.000 --> 00:17:27.000]  有些人就罵他是逆子
[00:17:27.000 --> 00:17:29.000]  他就談
