
[00:00:00.000 --> 00:00:05.320]  今天我們所讀的《應經文》是《氧方》第八章45到59節
[00:01:47.240 --> 00:01:48.880]  他們都曾經是一個
[00:01:48.880 --> 00:01:52.880]  不認識上帝的一些普通人
[00:01:52.880 --> 00:01:55.160]  直到耶穌從世界當中
[00:01:55.160 --> 00:01:57.360]  去揀選他們去跟從他
[00:01:57.360 --> 00:02:01.360]  所以這裏是在講上帝自己的工作
[00:02:01.360 --> 00:02:03.920]  《約翰福音》的第六章很強調
[00:02:03.920 --> 00:02:07.760]  是上帝主動去有工作
[00:02:07.760 --> 00:02:10.720]  去呼召人去跟從上帝
[00:02:10.720 --> 00:02:13.760]  第八章更加有力的去解釋
[00:02:13.760 --> 00:02:15.480]  人能夠去跟從上帝
[00:02:15.480 --> 00:02:18.120]  完全是上帝自己的工作
[00:02:18.120 --> 00:02:20.600]  所以在這一方面的
[00:02:20.600 --> 00:02:23.840]  不同主題的內容去強調一件事
[00:02:23.840 --> 00:02:25.560]  就是當一個人願意去
[00:02:25.560 --> 00:02:28.000]  或者一個人相信耶穌之後
[00:02:28.000 --> 00:02:29.800]  那個人是沒有可誇的
[00:02:29.800 --> 00:02:31.720]  沒有任何可誇的理由
[00:02:31.720 --> 00:02:33.640]  沒有任何自大的理由
[00:02:33.640 --> 00:02:36.080]  另一方面也都去提醒那些
[00:02:36.080 --> 00:02:38.320]  未曾認識上帝
[00:02:38.320 --> 00:02:40.320]  未曾跟從耶穌的人
[00:02:40.320 --> 00:02:42.120]  耶穌也都對他們有一個挑戰
[00:02:42.120 --> 00:02:44.560]  究竟你們的人生的方向
[00:02:44.560 --> 00:02:47.120]  是不是繼續走一條錯誤的道路呢
[00:02:47.120 --> 00:02:50.560]  抑或要改變你們人生的軌跡
[00:02:50.560 --> 00:02:52.840]  要去跟從上帝呢
[00:02:52.840 --> 00:02:55.240]  接着在46-47節
[00:02:55.240 --> 00:02:56.200]  耶穌去說
[00:02:56.200 --> 00:02:59.640]  沒有人能夠指證他有任何的罪
[00:02:59.640 --> 00:03:01.040]  其實耶穌在說
[00:03:01.040 --> 00:03:03.400]  這個世上是有人指證我的
[00:03:03.400 --> 00:03:05.240]  不過不是在你當中指證我有罪
[00:03:05.240 --> 00:03:06.400]  不過不是在你當中 不是
[00:03:06.400 --> 00:03:07.800]  耶穌的意思就是說
[00:03:07.800 --> 00:03:10.080]  就算在上帝的面前
[00:03:10.080 --> 00:03:13.160]  最公正的審判的面前
[00:03:13.160 --> 00:03:15.480]  都沒有人能夠證明我有罪
[00:03:15.480 --> 00:03:17.520]  其實在這裏的意思
[00:03:17.520 --> 00:03:18.640]  耶穌在說
[00:03:18.640 --> 00:03:21.920]  我說的每一句話都是來自上帝
[00:03:21.920 --> 00:03:23.920]  上帝要我說的我就去說
[00:03:23.920 --> 00:03:26.480]  所以沒有一句是錯誤的
[00:03:26.480 --> 00:03:28.880]  爲什麼你們不信我呢
[00:03:28.880 --> 00:03:30.760]  耶穌在這裏說得很清楚
[00:03:30.760 --> 00:03:32.440]  你們不聽上帝的說話
[00:03:32.440 --> 00:03:34.080]  唯一的結論就是
[00:03:34.080 --> 00:03:36.120]  因爲你們不是出於上帝
[00:03:36.120 --> 00:03:38.520]  你們的父不是上帝
[00:03:38.520 --> 00:03:40.720]  你們的父是魔鬼
[00:03:40.720 --> 00:03:43.640]  所以當猶太人聽完這些話的時候
[00:03:43.640 --> 00:03:47.600]  馬上有一些很激烈的反應
[00:03:47.600 --> 00:03:49.280]  第48-50節
[00:03:49.280 --> 00:03:50.680]  一羣猶太人這麼說
[00:03:50.680 --> 00:03:52.200]  猶太人回答說
[00:03:52.200 --> 00:03:54.920]  我們說你是撒瑪利亞人
[00:03:54.920 --> 00:03:56.680]  並且是被鬼附的
[00:03:56.680 --> 00:03:59.680]  這話豈不是正對嗎
[00:03:59.680 --> 00:04:00.360]  耶穌說
[00:04:00.360 --> 00:04:02.280]  我不是鬼附的
[00:04:02.280 --> 00:04:03.400]  我尊敬我的父
[00:04:03.400 --> 00:04:05.440]  你們倒輕慢我
[00:04:05.440 --> 00:04:07.000]  我不求自己的榮耀
[00:04:07.000 --> 00:04:09.320]  有位爲我求榮耀的
[00:04:09.320 --> 00:04:11.000]  定是非的
[00:04:11.000 --> 00:04:14.520]  在《約翰福音》第8章31-47節
[00:04:14.520 --> 00:04:18.240]  耶穌和那羣表面上跟從他的猶太人
[00:04:18.240 --> 00:04:20.720]  卻不是真心跟從他的人
[00:04:20.720 --> 00:04:22.080]  說了這些話
[00:04:22.080 --> 00:04:24.120]  接着48-49節
[00:04:24.120 --> 00:04:27.080]  這裏應該是對另一羣猶太人
[00:04:27.080 --> 00:04:29.360]  一羣攻擊他的猶太人
[00:04:29.360 --> 00:04:31.640]  去說這些話
[00:04:31.640 --> 00:04:34.680]  有一些猶太人可能聽見耶穌這樣說之後
[00:04:34.680 --> 00:04:35.440]  他們就說
[00:04:35.440 --> 00:04:37.040]  耶穌你是撒瑪利亞人
[00:04:37.040 --> 00:04:38.160]  意思是什麼呢
[00:04:38.160 --> 00:04:41.160]  撒瑪利亞人是一些猶太人
[00:04:41.160 --> 00:04:44.840]  和外邦人的混合的混血兒
[00:04:44.840 --> 00:04:47.480]  在猶太人當中是相當看不起這羣人
[00:04:47.480 --> 00:04:49.480]  所以當說你是撒瑪利亞人的時候
[00:04:49.480 --> 00:04:54.320]  基本上是有些抵毀性的言語
[00:04:54.320 --> 00:04:56.040]  在這羣猶太人當中
[00:04:56.040 --> 00:04:59.560]  爲什麼耶穌會這樣說我們呢
[00:04:59.560 --> 00:05:03.760]  你一定是站在撒瑪利亞人那邊去罵我們
[00:05:03.760 --> 00:05:05.800]  或者你就是一個撒瑪利亞人
[00:05:05.800 --> 00:05:08.280]  所以你纔會這樣去
[00:05:08.280 --> 00:05:10.360]  說我們這羣那麼純正
[00:05:10.360 --> 00:05:12.640]  那麼純種的猶太人
[00:05:12.640 --> 00:05:13.800]  另一方面
[00:05:13.800 --> 00:05:14.840]  繼續說
[00:05:14.840 --> 00:05:18.320]  這羣人說耶穌是被鬼附的
[00:05:18.320 --> 00:05:19.960]  在四方里面
[00:05:19.960 --> 00:05:21.840]  去說耶穌是撒瑪利亞人
[00:05:21.840 --> 00:05:24.200]  就只有這個地方去說
[00:05:24.200 --> 00:05:26.440]  但是去說耶穌是被鬼附
[00:05:26.440 --> 00:05:29.160]  在很多不同的場合
[00:05:29.160 --> 00:05:30.840]  都有不同的人
[00:05:30.840 --> 00:05:31.960]  不同的猶太人都會說
[00:05:31.960 --> 00:05:33.720]  耶穌你是被鬼附的
[00:05:33.720 --> 00:05:35.480]  在他們的角度裏面
[00:05:35.480 --> 00:05:36.920]  一羣猶太人說
[00:05:36.920 --> 00:05:39.840]  你說我們的父不是阿巴拉罕
[00:05:39.840 --> 00:05:41.920]  你說我們的父不是上帝
[00:05:41.920 --> 00:05:45.320]  你一定是精神上有問題
[00:05:45.320 --> 00:05:46.560]  你一定是被鬼附
[00:05:46.560 --> 00:05:49.880]  如果不是你不會說出一些這樣的話
[00:05:49.880 --> 00:05:53.160]  這些是當時猶太人對耶穌的一些回應
[00:05:53.160 --> 00:05:54.960]  接着第49節
[00:05:54.960 --> 00:05:57.480]  耶穌自己再回應他們的說話
[00:05:57.480 --> 00:05:59.640]  去否認自己是被鬼附的
[00:05:59.640 --> 00:06:00.880]  耶穌在那裏去說
[00:06:00.880 --> 00:06:03.920]  我所做的是什麼呢
[00:06:03.920 --> 00:06:05.360]  就是我要榮耀上帝
[00:06:05.360 --> 00:06:07.840]  上帝叫我做 我纔去做
[00:06:07.840 --> 00:06:10.040]  上帝不叫我做 我不會去做
[00:06:10.040 --> 00:06:13.520]  我的一生裏面就是要去榮耀上帝
[00:06:13.520 --> 00:06:17.800]  現在你們沒有去聽從我的教導
[00:06:17.800 --> 00:06:19.960]  沒有去尊崇我
[00:06:19.960 --> 00:06:25.560]  就是等於你不尊崇差遣我來的那個上帝
[00:06:25.560 --> 00:06:27.720]  在這裏 耶穌在這裏去說
[00:06:27.720 --> 00:06:30.000]  唯有他很清楚地去說出
[00:06:30.000 --> 00:06:32.560]  我不是去榮耀自己的
[00:06:32.560 --> 00:06:35.000]  我是榮耀上帝的一生裏面
[00:06:35.000 --> 00:06:37.320]  所以他說出他和其他人的不同
[00:06:37.320 --> 00:06:40.240]  其他人是尊榮自己 可以說一生裏面
[00:06:40.240 --> 00:06:44.080]  以得到其他人的尊榮自己爲榮
[00:06:44.080 --> 00:06:46.320]  但是耶穌說我不是
[00:06:46.320 --> 00:06:48.000]  雖然我叫人認識我
[00:06:48.000 --> 00:06:50.400]  但是我是要尊榮上帝
[00:06:50.400 --> 00:06:54.760]  要在我身上讓上帝得着一個榮耀
[00:06:54.760 --> 00:06:57.800]  所以其他人對我的評價是怎樣呢
[00:06:57.800 --> 00:06:58.680]  不重要
[00:06:58.680 --> 00:07:01.920]  最重要是上帝對我的清許
[00:07:01.920 --> 00:07:04.400]  因爲上帝是定是非的
[00:07:04.400 --> 00:07:07.120]  定審判的那一個上帝
[00:07:07.120 --> 00:07:10.200]  當耶穌講到上帝是一個定是非
[00:07:10.200 --> 00:07:12.880]  施行一個審判的上帝的時候
[00:07:12.880 --> 00:07:17.400]  接着他再去講自己的使命
[00:07:17.400 --> 00:07:19.760]  上帝怎樣去定是非呢
[00:07:19.760 --> 00:07:22.680]  怎樣去施下審判呢
[00:07:22.680 --> 00:07:25.680]  在8章的51至53節
[00:07:25.680 --> 00:07:27.000]  耶穌繼續去講
[00:07:27.000 --> 00:07:28.840]  我實實在在告訴你們
[00:07:28.840 --> 00:07:30.360]  人若遵守我的道
[00:07:30.360 --> 00:07:32.040]  就永遠不見死
[00:07:32.040 --> 00:07:33.240]  猶太人對他說
[00:07:33.240 --> 00:07:36.440]  現在我們知道你是鬼附着的
[00:07:36.440 --> 00:07:37.640]  阿伯拉罕死了
[00:07:37.640 --> 00:07:39.240]  衆仙之也死了
[00:07:39.240 --> 00:07:41.400]  你還說人若遵守我的道
[00:07:41.400 --> 00:07:44.080]  就永遠不嘗死味
[00:07:44.080 --> 00:07:45.720]  難道你比我們的祖宗
[00:07:45.720 --> 00:07:47.320]  阿伯拉罕還大嗎
[00:07:47.320 --> 00:07:48.120]  他死了
[00:07:48.120 --> 00:07:49.800]  衆仙之也死了
[00:07:49.800 --> 00:07:52.480]  你將自己當作什麼人
[00:07:52.480 --> 00:07:56.160]  耶穌在這兒跟着相聞
[00:07:56.160 --> 00:07:58.840]  在這兒去講上帝是定是非的
[00:07:58.840 --> 00:08:00.120]  所以在這兒再講
[00:08:00.120 --> 00:08:01.400]  他再一次去講出
[00:08:01.400 --> 00:08:03.920]  他自己來到地上的目的
[00:08:03.920 --> 00:08:05.440]  或者使命是什麼
[00:08:05.440 --> 00:08:06.520]  他再重申
[00:08:06.520 --> 00:08:08.680]  就是人若遵守他的道
[00:08:08.680 --> 00:08:12.640]  就永遠不會見死亡
[00:08:12.640 --> 00:08:14.000]  這個其實是講到
[00:08:14.000 --> 00:08:16.120]  他爲人釘在十字架上的時候
[00:08:16.120 --> 00:08:21.040]  那種救贖的功勞和後果
[00:08:21.040 --> 00:08:24.040]  在這裏猶太人聽了之後
[00:08:24.040 --> 00:08:26.360]  他聽不到耶穌這個意思
[00:08:26.360 --> 00:08:29.640]  他就從一個肉身的角度去講
[00:08:29.640 --> 00:08:32.840]  就是阿伯拉罕信服上帝他死了
[00:08:32.840 --> 00:08:34.920]  先知傳講上帝的說話
[00:08:34.920 --> 00:08:36.680]  衆仙之都死了
[00:08:36.680 --> 00:08:38.120]  但是耶穌現在講
[00:08:38.120 --> 00:08:41.720]  人若遵行你的道就永遠不見死
[00:08:41.720 --> 00:08:43.880]  這樣你講這個話
[00:08:43.880 --> 00:08:47.160]  正正就是證明耶穌你是被鬼附的
[00:08:47.160 --> 00:08:48.520]  如果不是你被鬼附
[00:08:48.520 --> 00:08:50.480]  你怎麼講得出這個話呢
[00:08:50.480 --> 00:08:51.640]  就是個個都死了
[00:08:51.640 --> 00:08:54.040]  你竟然說有人可以不用死
[00:08:54.040 --> 00:08:57.160]  所以這一幫猶太人就說
[00:08:57.160 --> 00:09:01.480]  難道你比我們的祖宗阿伯拉罕還大嗎
[00:09:01.480 --> 00:09:03.600]  其實這個問題背後
[00:09:03.600 --> 00:09:07.160]  這幫猶太人是期望一個反面的答案
[00:09:07.160 --> 00:09:08.400]  當然不是
[00:09:08.400 --> 00:09:12.040]  你當然不大得過我們的祖宗阿伯拉罕
[00:09:12.040 --> 00:09:15.160]  所以你說的話是不可信的
[00:09:15.160 --> 00:09:16.800]  所以你是被鬼附的
[00:09:16.800 --> 00:09:19.040]  這是當時的猶太人
[00:09:19.040 --> 00:09:20.400]  他們的期望
[00:09:20.400 --> 00:09:22.560]  但是其實在這裏
[00:09:22.560 --> 00:09:26.280]  他們耶穌的回應
[00:09:26.280 --> 00:09:30.120]  正正就是和他們的期望不一致
[00:09:30.120 --> 00:09:32.400]  你當自己是什麼人呢
[00:09:32.400 --> 00:09:34.680]  其實當他們這樣講耶穌的時候
[00:09:34.680 --> 00:09:37.840]  也都不明白耶穌的那個
[00:09:37.840 --> 00:09:39.480]  可以說是一個使命
[00:09:39.480 --> 00:09:40.560]  在這方面裏面
[00:09:40.560 --> 00:09:42.520]  正正是耶穌應該去講
[00:09:42.520 --> 00:09:45.400]  我不是將焦點放在自己那裏
[00:09:45.400 --> 00:09:47.600]  我不是說自己有多厲害有多厲害
[00:09:47.600 --> 00:09:49.160]  而我的人生裏面
[00:09:49.160 --> 00:09:50.680]  我不是高抬自己
[00:09:50.680 --> 00:09:53.000]  而是我是信服上帝
[00:09:53.000 --> 00:09:54.160]  我是依靠上帝
[00:09:54.160 --> 00:09:57.160]  遵循上帝那一個的吩咐
[00:09:57.160 --> 00:09:59.560]  所以這一幫猶太人
[00:09:59.560 --> 00:10:00.520]  在這一刻裏面
[00:10:00.520 --> 00:10:04.480]  都未明白耶穌引導他們的那個心意
[00:10:04.480 --> 00:10:06.320]  接着耶穌繼續的去講
[00:10:06.320 --> 00:10:08.080]  54 55節裏面
[00:10:08.080 --> 00:10:09.280]  耶穌回答說
[00:10:09.280 --> 00:10:10.800]  我若榮耀自己
[00:10:10.800 --> 00:10:13.080]  我的榮耀就算不得什麼
[00:10:13.080 --> 00:10:15.080]  榮耀我的乃是我的父
[00:10:15.080 --> 00:10:17.360]  就是你們所說你們的神
[00:10:17.360 --> 00:10:18.960]  你們未曾認識他
[00:10:18.960 --> 00:10:20.360]  我卻認識他
[00:10:20.360 --> 00:10:22.200]  我若說不認識他
[00:10:22.200 --> 00:10:24.760]  我就是說放的將你們一樣
[00:10:24.760 --> 00:10:25.960]  但我認識他
[00:10:25.960 --> 00:10:28.000]  也遵守他的道
[00:10:28.000 --> 00:10:31.080]  耶穌在這裏很清楚地去講出
[00:10:31.080 --> 00:10:33.320]  他的人生裏面就是榮耀上帝
[00:10:33.320 --> 00:10:34.720]  上帝要他講些什麼話
[00:10:34.720 --> 00:10:35.800]  他就去講了
[00:10:35.800 --> 00:10:37.360]  他堅持聲稱
[00:10:37.360 --> 00:10:38.880]  他自己是一個
[00:10:38.880 --> 00:10:42.400]  從上帝差派來的那個救主
[00:10:42.400 --> 00:10:43.720]  反而耶穌在這裏講
[00:10:43.720 --> 00:10:46.680]  你們說他跟從上帝
[00:10:46.680 --> 00:10:48.240]  你們說他相信上帝
[00:10:48.240 --> 00:10:49.520]  你們在講大話
[00:10:49.520 --> 00:10:52.280]  因爲如果你們真的相信上帝
[00:10:52.280 --> 00:10:53.480]  跟從上帝
[00:10:53.480 --> 00:10:56.360]  你一定會尊榮我
[00:10:56.360 --> 00:10:57.480]  或者尊重我
[00:10:57.480 --> 00:10:59.480]  你知道我是上帝差派來的
[00:10:59.480 --> 00:11:01.080]  現在我說的話
[00:11:01.080 --> 00:11:02.040]  你們不聽
[00:11:02.040 --> 00:11:04.640]  證明你們不是屬於上帝的
[00:11:04.640 --> 00:11:06.880]  你們在講大話
[00:11:06.880 --> 00:11:10.160]  如果我現在說我不認識上帝
[00:11:10.160 --> 00:11:11.360]  我不是從上帝來的
[00:11:11.360 --> 00:11:12.560]  我就在講大話
[00:11:12.560 --> 00:11:14.200]  好像你們一樣
[00:11:14.200 --> 00:11:17.320]  耶穌的意思其實是針對他們
[00:11:17.320 --> 00:11:18.960]  你們說認識上帝嗎
[00:11:18.960 --> 00:11:20.040]  其實不是
[00:11:20.040 --> 00:11:21.920]  你們不認識上帝
[00:11:21.920 --> 00:11:23.480]  耶穌在這裏去講
[00:11:23.480 --> 00:11:27.280]  上帝在我身上要得着一個尊榮
[00:11:27.280 --> 00:11:28.840]  得着一個榮耀
[00:11:28.840 --> 00:11:30.720]  當然在樣方里面
[00:11:30.720 --> 00:11:32.440]  這個榮耀的意思
[00:11:32.440 --> 00:11:36.000]  是講到耶穌被釘十字架的時候
[00:11:36.000 --> 00:11:37.880]  當耶穌被釘十字架的時候
[00:11:37.880 --> 00:11:40.960]  正正就是上帝得榮耀的時候
[00:11:40.960 --> 00:11:43.920]  耶穌在這裏去堅稱
[00:11:43.920 --> 00:11:45.800]  我是一個認識上帝的人
[00:11:45.800 --> 00:11:47.960]  和你們是很不同的
[00:11:47.960 --> 00:11:50.640]  所以耶穌在這裏去講
[00:11:50.640 --> 00:11:51.960]  你們這羣人
[00:11:51.960 --> 00:11:54.040]  這羣猶太人
[00:11:54.040 --> 00:11:56.000]  你們更加要去反省
[00:11:56.000 --> 00:11:59.800]  究竟你們是否真的認識上帝
[00:11:59.800 --> 00:12:02.000]  在樣方里面去講到
[00:12:02.000 --> 00:12:06.280]  認識上帝和信服上帝是分不開的
[00:12:06.280 --> 00:12:07.120]  我們不可以說
[00:12:07.120 --> 00:12:08.280]  我是一個認識上帝的人
[00:12:08.280 --> 00:12:09.960]  不過我不信服上帝
[00:12:09.960 --> 00:12:10.840]  耶穌在這裏說
[00:12:10.840 --> 00:12:12.120]  我是認識上帝
[00:12:12.120 --> 00:12:14.200]  我是信服上帝
[00:12:14.200 --> 00:12:16.520]  所以我現在是走着一條
[00:12:16.520 --> 00:12:18.920]  被釘上十字架的道路
[00:12:18.920 --> 00:12:22.320]  跟着耶穌繼續去透過一個對話
[00:12:22.320 --> 00:12:24.560]  去顯明自己的身份
[00:12:24.560 --> 00:12:26.520]  56-59字在這裏說
[00:12:26.520 --> 00:12:28.200]  你們的祖宗阿伯拉罕
[00:12:28.200 --> 00:12:30.400]  歡歡喜喜仰望我的日子
[00:12:30.400 --> 00:12:32.440]  既看見了就快樂
[00:12:32.440 --> 00:12:33.280]  猶太人說
[00:12:33.280 --> 00:12:34.800]  你還沒有五十歲
[00:12:34.800 --> 00:12:36.520]  起見過阿伯拉罕呢
[00:12:36.520 --> 00:12:37.400]  耶穌說
[00:12:37.400 --> 00:12:39.200]  我實實在在告訴你們
[00:12:39.200 --> 00:12:42.200]  還沒有阿伯拉罕就有了我
[00:12:42.200 --> 00:12:44.360]  於是他們拿石頭要打他
[00:12:44.360 --> 00:12:45.840]  耶穌卻躲藏
[00:12:45.840 --> 00:12:47.920]  從殿內出去了
[00:12:47.920 --> 00:12:49.000]  耶穌在這裏去講
[00:12:49.000 --> 00:12:52.760]  阿伯拉罕歡歡喜喜仰望我的日子
[00:12:52.760 --> 00:12:57.320]  講到耶穌的神聖和永恆性
[00:12:57.320 --> 00:12:59.160]  祂不是一個普通人
[00:12:59.160 --> 00:13:01.520]  在《讓福音》第一章
[00:13:01.520 --> 00:13:02.160]  第一節已經講
[00:13:02.160 --> 00:13:03.160]  太初有道
[00:13:03.160 --> 00:13:05.240]  道與神同在
[00:13:05.240 --> 00:13:06.840]  道就是神
[00:13:06.840 --> 00:13:08.960]  在這裏耶穌講出了
[00:13:08.960 --> 00:13:11.600]  講出自己的身份
[00:13:11.600 --> 00:13:13.120]  祂的獨特性
[00:13:13.120 --> 00:13:15.640]  祂沒有阿伯拉罕之先
[00:13:15.640 --> 00:13:17.800]  就有了我
[00:13:17.800 --> 00:13:20.600]  在這裏一羣猶太人
[00:13:20.600 --> 00:13:22.240]  就去問耶穌一個問題
[00:13:22.240 --> 00:13:24.080]  你還沒到五十歲
[00:13:24.080 --> 00:13:26.320]  你怎麼可能在二千年前
[00:13:26.320 --> 00:13:28.320]  已經和阿伯拉罕同時代
[00:13:28.320 --> 00:13:30.880]  更早地出現呢
[00:13:30.880 --> 00:13:32.240]  當時耶穌多少歲呢
[00:13:32.240 --> 00:13:33.800]  大家知不知道
[00:13:33.800 --> 00:13:36.400]  大約是三十多歲
[00:13:36.400 --> 00:13:38.120]  三十頭
[00:13:38.120 --> 00:13:38.920]  怎麼說呢
[00:13:38.920 --> 00:13:40.200]  就是五十歲了耶穌
[00:13:40.200 --> 00:13:41.720]  所以現在我們看一些
[00:13:41.720 --> 00:13:43.040]  畫的耶穌像
[00:13:43.040 --> 00:13:45.200]  很年輕很英俊
[00:13:45.200 --> 00:13:46.920]  都一定不是這個樣子
[00:13:46.920 --> 00:13:48.080]  從這裏去看
[00:13:48.080 --> 00:13:49.800]  耶穌是一個很滄桑
[00:13:49.800 --> 00:13:51.400]  經過三年時間的
[00:13:51.400 --> 00:13:53.040]  傳道的過程裏面
[00:13:53.040 --> 00:13:56.040]  人都很滄桑
[00:13:56.040 --> 00:13:57.960]  所以人們說你還沒到五十歲
[00:13:57.960 --> 00:14:00.640]  竟然說阿伯拉罕的年代
[00:14:00.640 --> 00:14:01.880]  已經有你
[00:14:01.880 --> 00:14:03.680]  在這裏耶穌用了一個字眼
[00:14:03.680 --> 00:14:04.320]  就是說
[00:14:04.320 --> 00:14:06.120]  阿伯拉罕還沒出生之前
[00:14:06.120 --> 00:14:07.200]  我就是了
[00:14:07.200 --> 00:14:09.640]  耶穌用了一個很特別的字
[00:14:09.640 --> 00:14:10.520]  就是
[00:14:10.520 --> 00:14:11.360]  在舊約裏面
[00:14:11.360 --> 00:14:12.280]  上帝很多時候就說
[00:14:12.280 --> 00:14:14.040]  我就是那一個
[00:14:14.040 --> 00:14:15.720]  拯救你們出來的上帝
[00:14:15.720 --> 00:14:17.120]  我就是一個了
[00:14:17.120 --> 00:14:20.120]  所以耶穌用了一個這樣的字眼
[00:14:20.120 --> 00:14:22.320]  用在自己的身上
[00:14:22.320 --> 00:14:23.720]  所以耶穌其實就說
[00:14:23.720 --> 00:14:25.760]  我就是上帝
[00:14:25.760 --> 00:14:27.200]  我就是神
[00:14:27.200 --> 00:14:29.200]  所以當這一幫人
[00:14:29.200 --> 00:14:31.480]  去聽見耶穌這樣說的時候
[00:14:31.480 --> 00:14:32.640]  有一個什麼反應呢
[00:14:32.640 --> 00:14:33.480]  就是耶穌
[00:14:33.480 --> 00:14:35.040]  你蝕毒上帝
[00:14:35.040 --> 00:14:37.280]  所以馬上就用石頭打他
[00:14:37.280 --> 00:14:38.360]  在當時來說
[00:14:38.360 --> 00:14:40.680]  猶太人裏面蝕毒神
[00:14:40.680 --> 00:14:42.480]  其實是一個死罪
[00:14:42.480 --> 00:14:44.000]  可以用石頭打死的
[00:14:44.000 --> 00:14:45.400]  不過要經過一個
[00:14:45.400 --> 00:14:47.400]  法律的程序去說
[00:14:47.400 --> 00:14:49.080]  但是現在這一幫人
[00:14:49.080 --> 00:14:51.080]  就是耶穌說完之後
[00:14:51.080 --> 00:14:52.640]  他們就自己動手
[00:14:52.640 --> 00:14:54.440]  去追打耶穌
[00:14:54.440 --> 00:14:58.040]  在這裏耶穌一再逃避
[00:14:58.040 --> 00:15:00.360]  逃離現場可以說
[00:15:00.360 --> 00:15:03.240]  在《樣風》裏面有很多時候都去描述
[00:15:03.240 --> 00:15:05.040]  當有些人去捉拿耶穌
[00:15:05.040 --> 00:15:07.360]  或者去想殺耶穌的時候
[00:15:07.360 --> 00:15:08.920]  耶穌都逃開了
[00:15:08.920 --> 00:15:10.160]  接着作者都很容易
[00:15:10.160 --> 00:15:11.480]  會說一句話
[00:15:11.480 --> 00:15:12.280]  因爲
[00:15:12.280 --> 00:15:14.560]  時候還沒有到
[00:15:14.560 --> 00:15:16.640]  就是耶穌的時候還沒到
[00:15:16.640 --> 00:15:19.160]  祂被釘十字架的時候還沒到
[00:15:19.160 --> 00:15:23.920]  耶穌是按照上帝給祂的吩咐和使命
[00:15:23.920 --> 00:15:26.840]  一路一路走上十字架的路
[00:15:26.840 --> 00:15:27.960]  這個時候
[00:15:27.960 --> 00:15:29.960]  還沒到 所以
[00:15:29.960 --> 00:15:34.920]  祂就逃避這些對祂的攻擊
[00:15:34.920 --> 00:15:37.640]  在這一段經文裏面
[00:15:37.640 --> 00:15:40.880]  可以說是完了第八章這一段經文
[00:15:40.880 --> 00:15:43.360]  究竟對我們有什麼提醒呢
[00:15:43.360 --> 00:15:46.520]  我想這裏有三方面我們值得去思考
[00:15:46.520 --> 00:15:48.000]  第一方面就是
