
[00:00:00.000 --> 00:00:03.320]  今日我想從一個比較獨特的角度
[00:02:11.880 --> 00:02:13.280]  小朋友出生之後
[00:02:13.280 --> 00:02:15.280]  幫他契一個天使
[00:02:15.280 --> 00:02:17.880]  做他的Guardian Angel
[00:02:17.880 --> 00:02:19.680]  還有你查那些手冊
[00:02:19.680 --> 00:02:22.080]  原來你不同的星座
[00:02:22.080 --> 00:02:24.080]  都有契不同的天使
[00:02:24.080 --> 00:02:25.480]  不同的天使
[00:02:25.480 --> 00:02:26.880]  有不同的顏色
[00:02:26.880 --> 00:02:29.880]  還有你可以Call天使來幫你
[00:02:29.880 --> 00:02:30.880]  挺好用的
[00:02:30.880 --> 00:02:32.280]  天使就變成了一種
[00:02:32.280 --> 00:02:35.480]  超自然的靈界的寵物
[00:02:35.480 --> 00:02:38.080]  你帶著它到處去
[00:02:38.080 --> 00:02:38.880]  雖然你看不到它
[00:02:38.880 --> 00:02:40.880]  它在上面飛
[00:02:40.880 --> 00:02:42.280]  找不到泊車位的時候
[00:02:42.280 --> 00:02:44.480]  就叫天使幫你看看
[00:02:44.480 --> 00:02:45.480]  就搞定了
[00:02:45.480 --> 00:02:47.280]  找不到鎖匙
[00:02:47.280 --> 00:02:49.080]  你叫天使幫你
[00:02:49.080 --> 00:02:50.080]  還有些人說
[00:02:50.080 --> 00:02:51.480]  有些書說
[00:02:51.480 --> 00:02:55.480]  天使和礦石
[00:02:55.480 --> 00:02:59.680]  那些寶石是對應的
[00:02:59.680 --> 00:03:00.680]  不同的寶石
[00:03:00.680 --> 00:03:02.080]  對應不同的天使
[00:03:02.080 --> 00:03:05.680]  所以如果你煮意大利粉的時候
[00:03:05.680 --> 00:03:06.880]  其實你不用看時間
[00:03:06.880 --> 00:03:12.480]  拿著那顆寶石
[00:03:12.480 --> 00:03:15.680]  等天使教你一暖
[00:03:15.680 --> 00:03:17.680]  你就可以收火了
[00:03:17.680 --> 00:03:20.080]  很神奇
[00:03:20.080 --> 00:03:25.480]  也很迷信
[00:03:25.480 --> 00:03:28.280]  基督徒信不信天使
[00:03:28.280 --> 00:03:30.480]  信,好
[00:03:30.480 --> 00:03:33.080]  我信
[00:03:33.080 --> 00:03:34.080]  各位教家
[00:03:34.080 --> 00:03:36.680]  嘉義文信
[00:03:36.680 --> 00:03:40.280]  馬丁路德信
[00:03:40.280 --> 00:03:42.080]  最著名的1975年
[00:03:42.080 --> 00:03:44.080]  我們很佩服很敬佩的
[00:03:44.080 --> 00:03:46.280]  葛培里博士
[00:03:46.280 --> 00:03:47.280]  他出了一本書
[00:03:47.280 --> 00:03:49.480]  叫做《天使》
[00:03:49.480 --> 00:03:51.080]  講到天使是怎樣
[00:03:51.080 --> 00:03:55.280]  講到他自己關於天使的經驗
[00:03:55.280 --> 00:03:57.880]  為什麼基督徒都信天使
[00:03:57.880 --> 00:03:59.080]  是不是迷信
[00:03:59.080 --> 00:04:00.480]  我不相信是
[00:04:00.480 --> 00:04:02.480]  因為聖經說有
[00:04:02.480 --> 00:04:05.280]  我們相信聖經是神自己的啟示
[00:04:05.280 --> 00:04:07.480]  聖經有可能是文學性
[00:04:07.480 --> 00:04:10.880]  比較象徵性的故事
[00:04:10.880 --> 00:04:11.480]  不是的
[00:04:11.480 --> 00:04:12.880]  聖經是真的
[00:04:12.880 --> 00:04:15.280]  因為如果你看新舊約聖經裏面
[00:04:15.280 --> 00:04:16.280]  你數一下
[00:04:16.280 --> 00:04:20.480]  接近300次提到有天使的活動
[00:04:20.480 --> 00:04:25.280]  和出現在我們人類的社會人生當中
[00:04:25.280 --> 00:04:27.480]  聖經由舊約到新約
[00:04:27.480 --> 00:04:29.480]  總共有66卷書
[00:04:29.480 --> 00:04:31.480]  其中有34卷書
[00:04:31.480 --> 00:04:33.080]  即是佔了一半
[00:04:33.080 --> 00:04:36.480]  都有直接講到是天使
[00:04:36.480 --> 00:04:38.080]  如果你認真的時候
[00:04:38.080 --> 00:04:41.080]  你就知道原來聖經都是很認真講天使
[00:04:41.080 --> 00:04:43.280]  我想剛才那段聖經
[00:04:43.280 --> 00:04:45.480]  老教訓我們讀了很多次
[00:04:45.480 --> 00:04:46.280]  你有沒有留意
[00:04:46.280 --> 00:04:50.880]  整段聖經就是天使和瑪利亞的對話
[00:04:50.880 --> 00:04:52.680]  如果你不相信天使
[00:04:52.680 --> 00:04:54.680]  這段聖經就沒有什麼意思
[00:04:54.680 --> 00:04:56.680]  我們相信神的話
[00:04:56.680 --> 00:04:57.880]  不過當然
[00:04:57.880 --> 00:05:00.680]  聖經裏面所講的天使
[00:05:00.680 --> 00:05:02.880]  和我們坊間所看到的書
[00:05:02.880 --> 00:05:04.280]  靠猜的
[00:05:04.280 --> 00:05:06.280]  迷信式的想法
[00:05:06.280 --> 00:05:08.680]  是當然有很大的出入
[00:05:08.680 --> 00:05:10.680]  今天我們試一下用聖經
[00:05:10.680 --> 00:05:13.080]  用神自己的真理來看天使
[00:05:13.080 --> 00:05:16.480]  又去看看天使和我們的主耶穌基督
[00:05:16.480 --> 00:05:18.280]  第一次的降臨
[00:05:18.280 --> 00:05:21.080]  即是道成肉身的聖誕節之間
[00:05:21.080 --> 00:05:22.880]  有什麼的情況
[00:05:22.880 --> 00:05:24.680]  天使是什麼來的呢
[00:05:24.680 --> 00:05:26.080]  我們瑪利亞聖經告訴我們
[00:05:26.080 --> 00:05:27.480]  天使是另外一種
[00:05:27.480 --> 00:05:30.880]  神所創造的活物
[00:05:30.880 --> 00:05:32.080]  祂和人不同
[00:05:32.080 --> 00:05:33.080]  祂都是神所創造
[00:05:33.080 --> 00:05:34.680]  但是祂是有靈體
[00:05:34.680 --> 00:05:37.280]  祂也具有跨越了時間
[00:05:37.280 --> 00:05:39.080]  超越時間空間
[00:05:39.080 --> 00:05:41.280]  超自然的能力
[00:05:41.280 --> 00:05:43.680]  天使不一定是比人厲害
[00:05:43.680 --> 00:05:46.280]  希伯來書說不一定比人厲害
[00:05:46.280 --> 00:05:49.680]  但是天使最重要的存在意義
[00:05:49.680 --> 00:05:51.680]  就好像天使這個名字
[00:05:51.680 --> 00:05:53.680]  舊約希伯來文是Malak
[00:05:53.680 --> 00:05:56.280]  新約是Angel這個字
[00:05:56.280 --> 00:05:57.880]  大家可能都知道
[00:05:57.880 --> 00:06:00.080]  其實是來自新約聖經
[00:06:00.080 --> 00:06:02.280]  希臘文原來的字眼
[00:06:02.280 --> 00:06:03.480]  叫做Angelos
[00:06:03.480 --> 00:06:05.080]  即是Angel
[00:06:05.080 --> 00:06:06.680]  Angelos的意思是什麼呢
[00:06:06.680 --> 00:06:07.880]  神的使者
[00:06:07.880 --> 00:06:09.080]  Messenger of God
[00:06:09.080 --> 00:06:10.680]  神的使者
[00:06:10.680 --> 00:06:12.080]  神的使者做什麼呢
[00:06:12.080 --> 00:06:15.680]  天使是受神的差遣
[00:06:15.680 --> 00:06:18.280]  來完成神使命的
[00:06:18.280 --> 00:06:19.280]  而很多使命
[00:06:19.280 --> 00:06:21.480]  因為落在你和我的人生當中
[00:06:21.480 --> 00:06:22.680]  人類的歷史當中
[00:06:22.680 --> 00:06:25.280]  所以我們發覺在聖經裡告訴我們
[00:06:25.280 --> 00:06:26.880]  當很多時候人類的歷史
[00:06:26.880 --> 00:06:28.480]  一些很關鍵的時刻
[00:06:28.480 --> 00:06:30.080]  或者你的人生裡
[00:06:30.080 --> 00:06:32.280]  很關鍵的際遇時刻的時候
[00:06:32.280 --> 00:06:34.280]  神會差派天使
[00:06:34.280 --> 00:06:36.680]  來完成祂的使命
[00:06:36.680 --> 00:06:38.880]  希伯來書第一章第十四節
[00:06:38.880 --> 00:06:41.280]  那裡就講得比較清楚
[00:06:41.280 --> 00:06:42.680]  他說天使是什麼呢
[00:06:42.680 --> 00:06:46.880]  天使就是那些服役的靈體
[00:06:46.880 --> 00:06:51.880]  奉差遣為那些要承受救恩的人
[00:06:51.880 --> 00:06:53.080]  效勞
[00:06:53.080 --> 00:06:54.680]  這個聖經很清楚的
[00:06:54.680 --> 00:06:55.080]  有兩樣東西
[00:06:55.080 --> 00:06:55.680]  第一
[00:06:55.680 --> 00:06:58.280]  天使是受神所差遣的
[00:06:58.280 --> 00:06:59.880]  祂是神的使者
[00:06:59.880 --> 00:07:01.680]  祂不是受人差遣的
[00:07:01.680 --> 00:07:03.280]  所以請你不要說
[00:07:03.280 --> 00:07:04.480]  我找不到鑰匙
[00:07:04.480 --> 00:07:06.280]  天使幫幫我
[00:07:06.280 --> 00:07:08.280]  祂未必幫你
[00:07:08.280 --> 00:07:11.080]  幫你的因為神會幫你
[00:07:11.080 --> 00:07:13.280]  祂差派天使在這裡
[00:07:13.280 --> 00:07:15.280]  但天使不是給你差派
[00:07:15.280 --> 00:07:16.080]  是神差派
[00:07:16.080 --> 00:07:17.280]  所以天使來就來
[00:07:17.280 --> 00:07:19.480]  出現就出現
[00:07:19.480 --> 00:07:23.280]  不是由我們去調動的
[00:07:23.280 --> 00:07:24.480]  第二
[00:07:24.480 --> 00:07:29.080]  天使是神差派為那些要承受救恩的人
[00:07:29.080 --> 00:07:31.080]  就是那些相信神
[00:07:31.080 --> 00:07:33.680]  是認識神的人
[00:07:33.680 --> 00:07:35.880]  如果那個人不是信神的
[00:07:35.880 --> 00:07:38.080]  那個人是其他無神的
[00:07:38.080 --> 00:07:39.480]  他是不是其他宗教的
[00:07:39.480 --> 00:07:41.480]  雖然他很有興趣天使
[00:07:41.480 --> 00:07:44.280]  如果他真正碰到天使的話
[00:07:44.280 --> 00:07:45.680]  那也很危險
[00:07:45.680 --> 00:07:48.080]  碰到的多數都不是
[00:07:48.080 --> 00:07:50.080]  碰到什麼我不敢說
[00:07:50.080 --> 00:07:53.280]  可能是墮落的天使也不一定
[00:07:53.280 --> 00:07:55.280]  但是無論如何
[00:07:55.280 --> 00:07:58.280]  天使是特別為基督徒
[00:07:58.280 --> 00:07:59.880]  信主的人
[00:07:59.880 --> 00:08:01.480]  認識神的人
[00:08:01.480 --> 00:08:03.080]  來服役的
[00:08:03.080 --> 00:08:04.680]  效勞的
[00:08:04.680 --> 00:08:08.280]  這個就是我們看見天使的特質
[00:08:08.280 --> 00:08:11.080]  聖經裡面的天使
[00:08:11.080 --> 00:08:13.080]  很多都沒有名字的
[00:08:13.080 --> 00:08:17.680]  但是有四個是有名字說出來的
[00:08:17.680 --> 00:08:19.280]  大家知不知道哪四個呢
[00:08:19.280 --> 00:08:21.280]  有四個是有名字的
[00:08:21.280 --> 00:08:23.880]  今天我們讀那幾段聖經裡面
[00:08:23.880 --> 00:08:25.680]  都有一位出現了有名字的
[00:08:25.680 --> 00:08:27.280]  就叫加伯列
[00:08:27.280 --> 00:08:28.280]  Gabriel
[00:08:28.280 --> 00:08:29.880]  如果你認為名字是Gabriel的
[00:08:29.880 --> 00:08:32.280]  就要跟他了
[00:08:32.280 --> 00:08:34.080]  加伯列
[00:08:34.080 --> 00:08:36.080]  在聖經裡面出現的時候
[00:08:36.080 --> 00:08:37.280]  很明顯的
[00:08:37.280 --> 00:08:38.080]  很一致的
[00:08:38.080 --> 00:08:40.080]  多數都是傳遞神
[00:08:40.080 --> 00:08:42.080]  要對人說的訊息的
[00:08:42.080 --> 00:08:43.880]  他的Messenger
[00:08:43.880 --> 00:08:45.680]  還有另外一個天使
[00:08:45.680 --> 00:08:47.480]  可能你聽過他的名字
[00:08:47.480 --> 00:08:49.480]  就叫米加勒
[00:08:49.480 --> 00:08:50.480]  中文譯做米加勒
[00:08:50.480 --> 00:08:54.080]  米加勒的英文就是Michael
[00:08:54.080 --> 00:08:56.280]  米加勒在舊約有
[00:08:56.280 --> 00:08:57.880]  特別是大尼尼書有
[00:08:57.880 --> 00:08:59.680]  新約的尤大書
[00:08:59.680 --> 00:09:01.080]  啟示錄都有出現
[00:09:01.080 --> 00:09:03.280]  米加勒是爭戰的天使
[00:09:03.280 --> 00:09:05.280]  他特別在靈界裡面
[00:09:05.280 --> 00:09:08.880]  幫助我們代表神
[00:09:08.880 --> 00:09:12.880]  去對抗撒旦魔鬼的攻擊
[00:09:12.880 --> 00:09:15.880]  這個米加勒的天使有名字的
[00:09:15.880 --> 00:09:17.280]  還有兩個有名字的
[00:09:17.280 --> 00:09:19.280]  在舊約裡面
[00:09:19.280 --> 00:09:21.280]  都有名字的
[00:09:21.280 --> 00:09:25.480]  都是和敬拜神有關的天使
[00:09:25.480 --> 00:09:27.280]  他們十變出現的時候
[00:09:27.280 --> 00:09:29.280]  是敬拜神的
[00:09:29.280 --> 00:09:32.280]  一個叫基魯柏
[00:09:32.280 --> 00:09:35.280]  英文讀做Sherbin
[00:09:35.280 --> 00:09:39.280]  還有另外一個叫撒拉弗
[00:09:39.280 --> 00:09:41.280]  Sherifim
[00:09:41.280 --> 00:09:43.280]  這兩個出現的時候
[00:09:43.280 --> 00:09:47.280]  多半是和敬拜神有關的
[00:09:47.280 --> 00:09:49.880]  這個聖經裡面有名有姓的
[00:09:49.880 --> 00:09:51.880]  是很認真的
[00:09:51.880 --> 00:09:53.880]  所以今天我們不是在台上
[00:09:53.880 --> 00:09:55.880]  你不要以為我們在講故事
[00:09:55.880 --> 00:09:57.280]  講迷信的東西
[00:09:57.280 --> 00:09:58.280]  不是
[00:09:58.280 --> 00:09:59.280]  聖經是這樣說
[00:09:59.280 --> 00:10:01.280]  我們要按照聖經的標準
[00:10:01.280 --> 00:10:03.280]  不過今天我們的重點
[00:10:03.280 --> 00:10:06.280]  看看神差派天使
[00:10:06.280 --> 00:10:10.280]  在耶穌出生的事件上
[00:10:10.280 --> 00:10:14.280]  出現了很多次
[00:10:14.280 --> 00:10:18.280]  如果你記得有關耶穌出生的經文
[00:10:18.280 --> 00:10:20.280]  其實有很多次天使在那裡
[00:10:20.280 --> 00:10:21.280]  剛才我們說
[00:10:21.280 --> 00:10:22.280]  當人類的歷史
[00:10:22.280 --> 00:10:25.280]  或者重要的關鍵時刻的時候
[00:10:25.280 --> 00:10:27.280]  尤其是神到城肉身
[00:10:27.280 --> 00:10:29.280]  這個關鍵時刻的時候
[00:10:29.280 --> 00:10:31.280]  天使就有很多次在那裡出現
[00:10:31.280 --> 00:10:35.280]  讓人有一種很深的感覺
[00:10:35.280 --> 00:10:38.280]  神自己要做奇妙的事
[00:10:38.280 --> 00:10:41.280]  不過今天我們不是在看天使做些什麼
[00:10:41.280 --> 00:10:42.280]  最重要的是
[00:10:42.280 --> 00:10:44.280]  那位差派天使來的神
[00:10:44.280 --> 00:10:47.280]  祂要我們認識祂在哪方面
[00:10:47.280 --> 00:10:49.280]  特別對我們的恩典
[00:10:49.280 --> 00:10:52.280]  我們簡單看這四段的聖經
[00:10:52.280 --> 00:10:53.280]  四件的事件
[00:10:53.280 --> 00:10:55.280]  第一件就是
[00:10:55.280 --> 00:10:58.280]  當耶穌出生之前
[00:10:58.280 --> 00:11:00.280]  有一對夫婦
[00:11:00.280 --> 00:11:02.280]  那對夫婦叫撒加利亞
[00:11:02.280 --> 00:11:05.280]  和他的太太伊麗莎白
[00:11:05.280 --> 00:11:09.280]  撒加利亞是祭司
[00:11:09.280 --> 00:11:12.280]  我們可以打開路加福音
[00:11:12.280 --> 00:11:14.280]  我們看第一章
[00:11:14.280 --> 00:11:17.280]  路加福音第一章第五節到二十五節的時候
[00:11:17.280 --> 00:11:19.280]  提到有一對夫婦
[00:11:19.280 --> 00:11:22.280]  她是虔誠的祭司
[00:11:22.280 --> 00:11:23.280]  很虔誠的
[00:11:23.280 --> 00:11:27.280]  每天在聖殿裡面做獻祭的工作
[00:11:27.280 --> 00:11:31.280]  但是這對夫婦有一個人生很大的遺憾
[00:11:31.280 --> 00:11:33.280]  就是她一路年紀很老邁
[00:11:33.280 --> 00:11:36.280]  但是並沒有小孩
[00:11:36.280 --> 00:11:40.280]  在當時的社會裡面沒有後代
[00:11:40.280 --> 00:11:42.280]  是一個很大的羞辱
[00:11:42.280 --> 00:11:44.280]  也是一個很大的遺憾
[00:11:44.280 --> 00:11:46.280]  我相信他們人生最大的遺憾
[00:11:46.280 --> 00:11:49.280]  就是沒有自己的後代
[00:11:49.280 --> 00:11:50.280]  就是在這個
[00:11:50.280 --> 00:11:51.280]  她這麼絕望
[00:11:51.280 --> 00:11:53.280]  她連自己都不相信她再有了
[00:11:53.280 --> 00:11:55.280]  曾經可能想過很多方法
[00:11:55.280 --> 00:11:57.280]  想過很多的可能性
[00:11:57.280 --> 00:11:58.280]  遲一點吧
[00:11:58.280 --> 00:11:59.280]  等一下吧
[00:11:59.280 --> 00:12:01.280]  她們很狠切的求神
[00:12:01.280 --> 00:12:03.280]  但是最後已經年紀老邁
[00:12:03.280 --> 00:12:05.280]  放棄了絕望的時候
[00:12:05.280 --> 00:12:07.280]  就是她想不到的時刻
[00:12:07.280 --> 00:12:10.280]  正如神在我們的生命裡面出現的時刻
[00:12:10.280 --> 00:12:12.280]  我們有時想不到
[00:12:12.280 --> 00:12:14.280]  我們主耶穌第一次來的時候
[00:12:14.280 --> 00:12:17.280]  沒有人想到祂就在那裡出生了
[00:12:17.280 --> 00:12:19.280]  就在馬槽裡面出生了
[00:12:19.280 --> 00:12:21.280]  耶穌第二次再來的時候
[00:12:21.280 --> 00:12:22.280]  我們主在天降臨的時候
[00:12:22.280 --> 00:12:23.280]  又是聖經說
[00:12:23.280 --> 00:12:24.280]  我們想都沒想到的時候
[00:12:24.280 --> 00:12:25.280]  突然間祂就來了
[00:12:25.280 --> 00:12:26.280]  啊?真的來的?
[00:12:26.280 --> 00:12:27.280]  真的
[00:12:27.280 --> 00:12:28.280]  不是開玩笑的
[00:12:28.280 --> 00:12:30.280]  那天在這個聖殿裡面
[00:12:30.280 --> 00:12:32.280]  撒加利亞正在做這個
[00:12:32.280 --> 00:12:35.280]  恆常那種獻祭的時候
[00:12:35.280 --> 00:12:37.280]  突然間聖經那裡說
[00:12:37.280 --> 00:12:38.280]  有主的使者
[00:12:38.280 --> 00:12:40.280]  就是天使
[00:12:40.280 --> 00:12:44.280]  突然間有天使在祂的祭壇的右邊出現
[00:12:44.280 --> 00:12:47.280]  嚇得祂很恐懼
[00:12:47.280 --> 00:12:51.280]  所以天使說不要害怕
[00:12:51.280 --> 00:12:54.280]  那究竟當時的天使是怎樣?
[00:12:54.280 --> 00:12:56.280]  聖經是沒有記載的
[00:12:56.280 --> 00:12:57.280]  但無論如何
[00:12:57.280 --> 00:12:59.280]  突然間聖殿關上門
[00:12:59.280 --> 00:13:01.280]  有一個生物在你面前出現
[00:13:01.280 --> 00:13:03.280]  那你都很驚訝
[00:13:03.280 --> 00:13:06.280]  突然間但是天使說你不用怕
[00:13:06.280 --> 00:13:07.280]  不要害怕
[00:13:07.280 --> 00:13:12.280]  因為你的祈禱已經被聽見了
[00:13:12.280 --> 00:13:13.280]  你這麼久的祈禱
[00:13:13.280 --> 00:13:14.280]  我們相信的祈禱
[00:13:14.280 --> 00:13:16.280]  我們都知道是祈什麼了
[00:13:16.280 --> 00:13:18.280]  就是請你給一個兒子
[00:13:18.280 --> 00:13:20.280]  或者給一個後代我
[00:13:20.280 --> 00:13:21.280]  天使說你聽到了
[00:13:21.280 --> 00:13:22.280]  你以為神聽不到?
[00:13:22.280 --> 00:13:23.280]  神聽到了
[00:13:23.280 --> 00:13:25.280]  現在來了
[00:13:25.280 --> 00:13:27.280]  你想不到的時候
[00:13:27.280 --> 00:13:28.280]  你的兒子會來
[00:13:28.280 --> 00:13:29.280]  並且這個兒子
[00:13:29.280 --> 00:13:32.280]  後來你要叫他的名字做約翰
[00:13:32.280 --> 00:13:34.280]  因為這個人不是簡單的人
[00:13:34.280 --> 00:13:36.280]  這個人就成為耶穌的先驅
[00:13:36.280 --> 00:13:37.280]  施洗約翰
[00:13:37.280 --> 00:13:40.280]  這個約翰將來他長大的時候
[00:13:40.280 --> 00:13:43.280]  要令到很多以色列的民眾的心歸回神
[00:13:43.280 --> 00:13:45.280]  他成為一個偉大的報道家
[00:13:45.280 --> 00:13:48.280]  並且他好像我們舊約裡面
[00:13:48.280 --> 00:13:51.280]  猶太人最佩服的那位
[00:13:51.280 --> 00:13:55.280]  先知以利亞一樣的能力和氣勢
[00:13:55.280 --> 00:13:57.280]  那種性格
[00:13:57.280 --> 00:14:00.280]  這是一個極大好的消息
[00:14:00.280 --> 00:14:02.280]  但是我們留意
[00:14:02.280 --> 00:14:04.280]  我們留意撒加利亞的反應
[00:14:04.280 --> 00:14:05.280]  第十八節
[00:14:05.280 --> 00:14:07.280]  撒加利亞對天使說
[00:14:07.280 --> 00:14:10.280]  我憑什麼可以知道這件事
[00:14:10.280 --> 00:14:12.280]  接著他唱了一個反調
[00:14:12.280 --> 00:14:14.280]  說我又老
[00:14:14.280 --> 00:14:16.280]  我太太又老邁
[00:14:16.280 --> 00:14:21.280]  我不知道當時天使的表情是怎樣
[00:14:21.280 --> 00:14:23.280]  不過看下去聖經記載
[00:14:23.280 --> 00:14:25.280]  他就一般般高興
[00:14:25.280 --> 00:14:26.280]  不是很爽
[00:14:26.280 --> 00:14:27.280]  他說
[00:14:27.280 --> 00:14:30.280]  我是站在神面前的加伯列
[00:14:30.280 --> 00:14:33.280]  奉差遣而來對你說話
[00:14:33.280 --> 00:14:35.280]  既然你這樣的反應
[00:14:35.280 --> 00:14:37.280]  你就先不要說話
[00:14:37.280 --> 00:14:38.280]  是不是
[00:14:38.280 --> 00:14:39.280]  直到這件事成就
[00:14:39.280 --> 00:14:41.280]  你的兒子出世你才說話
[00:14:41.280 --> 00:14:42.280]  無謂你亂說話
[00:14:42.280 --> 00:14:44.280]  於是他就啞了
[00:14:44.280 --> 00:14:47.280]  就是這樣
[00:14:47.280 --> 00:14:51.280]  撒加利亞的錯在哪裡呢
[00:14:51.280 --> 00:14:54.280]  其實撒加利亞是一個很虔誠的人
[00:14:54.280 --> 00:14:55.280]  就好像很多人
[00:14:55.280 --> 00:14:56.280]  我們基督徒一樣
[00:14:56.280 --> 00:14:57.280]  他很虔誠
[00:14:57.280 --> 00:14:59.280]  如果我們虔誠他還虔誠
[00:14:59.280 --> 00:15:00.280]  他是祭司
[00:15:00.280 --> 00:15:03.280]  聖經說到他很虔誠
[00:15:03.280 --> 00:15:05.280]  在神面前的祭司
[00:15:05.280 --> 00:15:09.280]  他每天在獻祭
[00:15:09.280 --> 00:15:13.280]  但是你發覺撒加利亞的問題在哪裡
[00:15:13.280 --> 00:15:15.280]  當天使跟他說
[00:15:15.280 --> 00:15:16.280]  你祈禱這麼久
[00:15:16.280 --> 00:15:17.280]  其實你應驗了
[00:15:17.280 --> 00:15:20.280]  撒加利亞第一個反應是不可能的
[00:15:20.280 --> 00:15:22.280]  No way
[00:15:22.280 --> 00:15:24.280]  他在他自己封閉
[00:15:24.280 --> 00:15:27.280]  在他自己人不能看到的世界裡
[00:15:27.280 --> 00:15:29.280]  我試過了
[00:15:29.280 --> 00:15:30.280]  我認識的朋友裡
[00:15:30.280 --> 00:15:32.280]  最老的那個也是50歲生的
[00:15:32.280 --> 00:15:34.280]  那個已經沒得頂了
[00:15:34.280 --> 00:15:36.280]  現在我60幾70歲了
[00:15:36.280 --> 00:15:37.280]  還怎麼能生
[00:15:37.280 --> 00:15:39.280]  從一個人的角度
[00:15:39.280 --> 00:15:40.280]  人的標準
[00:15:40.280 --> 00:15:41.280]  人的理解
[00:15:41.280 --> 00:15:42.280]  我看見就是這樣
[00:15:42.280 --> 00:15:44.280]  不可能的
[00:15:44.280 --> 00:15:46.280]  他跟天使去爭辯
[00:15:46.280 --> 00:15:47.280]  天使不高興
[00:15:47.280 --> 00:15:50.280]  因為撒加利亞你自己
[00:15:50.280 --> 00:15:52.280]  我相信背後的台詞就是說
[00:15:52.280 --> 00:15:53.280]  撒加利亞
[00:15:53.280 --> 00:15:55.280]  我相信你說過無數次
[00:15:55.280 --> 00:15:56.280]  當你獻祭的時候
[00:15:56.280 --> 00:15:57.280]  神是偉大的
[00:15:57.280 --> 00:15:58.280]  神是奇妙的
[00:15:58.280 --> 00:16:00.280]  神是無所不能的
[00:16:00.280 --> 00:16:02.280]  神要做的事一定成就的
