
[00:00:00.000 --> 00:00:05.480]  衷心感謝各位弟兄姊妹及志堅讀這麼長的經文
[00:01:52.840 --> 00:01:55.200]  饑荒到連最無價值
[00:01:55.200 --> 00:01:57.960]  最不潔淨的爐頭
[00:01:57.960 --> 00:02:01.200]  甲子糞都賣得很貴
[00:02:01.200 --> 00:02:02.800]  不單止這樣
[00:02:02.800 --> 00:02:04.680]  出現了人道的危機
[00:02:04.680 --> 00:02:07.000]  居然有個家庭
[00:02:07.000 --> 00:02:09.160]  母親將自己的兒子殺了
[00:02:09.160 --> 00:02:10.160]  煮來吃
[00:02:10.160 --> 00:02:11.880]  跟隔壁的人分享
[00:02:11.880 --> 00:02:15.200]  簡直聽完之後都很心寒
[00:02:15.200 --> 00:02:18.040]  在一個大征戰當中
[00:02:18.040 --> 00:02:20.000]  在打仗期間
[00:02:20.000 --> 00:02:22.040]  快要打仗了
[00:02:22.040 --> 00:02:25.480]  水斷糧的時候
[00:02:25.480 --> 00:02:27.960]  以色列王就說了一件事
[00:02:27.960 --> 00:02:31.480]  他說我今天要拿
[00:02:31.480 --> 00:02:33.440]  聖人伊麗莎的頭
[00:02:33.440 --> 00:02:34.440]  我要殺死她
[00:02:34.440 --> 00:02:35.720]  為什麼呢
[00:02:35.720 --> 00:02:37.720]  因為應該
[00:02:37.720 --> 00:02:40.360]  按道理就跟上文有關
[00:02:40.360 --> 00:02:42.800]  上文六章八至二十三節
[00:02:42.800 --> 00:02:43.680]  說了一個故事
[00:02:43.680 --> 00:02:44.760]  不詳細說
[00:02:44.760 --> 00:02:45.560]  簡單來說
[00:02:45.560 --> 00:02:46.760]  六章二十一節
[00:02:46.760 --> 00:02:49.440]  以色列王是有機會
[00:02:49.440 --> 00:02:52.400]  他有一個很大的空間機會
[00:02:52.400 --> 00:02:56.960]  將整個亞蘭軍隊剿滅
[00:02:56.960 --> 00:02:58.560]  不過聖人伊麗莎說
[00:02:58.560 --> 00:03:00.360]  不要殺他們
[00:03:00.360 --> 00:03:01.320]  給他們糧食
[00:03:01.320 --> 00:03:03.320]  並且送他們回家
[00:03:03.320 --> 00:03:05.320]  放虎歸山
[00:03:05.320 --> 00:03:09.160]  所以今天過了若干日子之後
[00:03:09.160 --> 00:03:10.480]  兵臨城下
[00:03:10.480 --> 00:03:11.560]  又有大饑荒
[00:03:11.560 --> 00:03:13.280]  所以
[00:03:13.280 --> 00:03:15.880]  以色列王將罪咎歸在
[00:03:15.880 --> 00:03:17.760]  伊麗莎的頭上
[00:03:17.760 --> 00:03:20.680]  伊麗莎聽到有人
[00:03:20.680 --> 00:03:23.200]  一些王差派僕人來到
[00:03:23.200 --> 00:03:27.480]  他就說了一個雙重的預言
[00:03:27.480 --> 00:03:28.200]  第一
[00:03:28.200 --> 00:03:30.800]  明天二十四小時之內
[00:03:30.800 --> 00:03:32.520]  饑荒會解決
[00:03:32.520 --> 00:03:33.520]  第二
[00:03:33.520 --> 00:03:35.240]  就是
[00:03:35.240 --> 00:03:37.600]  那個軍長
[00:03:37.600 --> 00:03:38.960]  王的軍長
[00:03:38.960 --> 00:03:39.840]  看到這件事
[00:03:39.840 --> 00:03:40.640]  但是吃不到
[00:03:40.640 --> 00:03:42.320]  因為軍長就說
[00:03:42.320 --> 00:03:43.400]  就算天開了
[00:03:43.400 --> 00:03:46.000]  也不會解決饑荒問題的
[00:03:46.000 --> 00:03:47.760]  伊麗莎說
[00:03:47.760 --> 00:03:48.560]  你會看到
[00:03:48.560 --> 00:03:51.120]  但是你吃不到
[00:03:51.120 --> 00:03:53.320]  鏡頭一轉
[00:03:53.320 --> 00:03:56.440]  因為現在有一個很危急的處境
[00:03:56.440 --> 00:03:57.800]  以色列子民
[00:03:57.800 --> 00:03:59.000]  伊麗莎
[00:03:59.000 --> 00:04:01.240]  他們都面臨死亡威脅
[00:04:01.240 --> 00:04:02.560]  在危急的處境
[00:04:02.560 --> 00:04:03.720]  鏡頭一轉
[00:04:03.720 --> 00:04:05.760]  轉到七章三節
[00:04:05.760 --> 00:04:08.080]  四個大麻瘋病人
[00:04:08.080 --> 00:04:09.520]  這四個大麻瘋病人
[00:04:09.520 --> 00:04:11.160]  就解決了一切的問題
[00:04:11.160 --> 00:04:12.760]  並且將耶和華
[00:04:12.760 --> 00:04:13.560]  或者伊麗莎
[00:04:13.560 --> 00:04:15.960]  雙重的預言兌現
[00:04:15.960 --> 00:04:17.560]  這四個大麻瘋病人
[00:04:17.560 --> 00:04:18.480]  因為他們大麻瘋
[00:04:18.480 --> 00:04:19.760]  不能夠在城內
[00:04:19.760 --> 00:04:21.600]  所以在城門之外
[00:04:21.600 --> 00:04:22.560]  坐在那裡
[00:04:22.560 --> 00:04:24.560]  他們等死
[00:04:24.560 --> 00:04:26.160]  有一個說
[00:04:26.160 --> 00:04:27.200]  既然等死了
[00:04:27.200 --> 00:04:28.080]  不如我們
[00:04:28.080 --> 00:04:30.840]  去阿蘭軍那裡投降
[00:04:30.840 --> 00:04:32.960]  死就死罷了
[00:04:32.960 --> 00:04:34.400]  如果饒恕我們一命
[00:04:34.400 --> 00:04:36.320]  那就繼續生存吧
[00:04:36.320 --> 00:04:38.120]  到了黃昏的時候
[00:04:38.120 --> 00:04:39.440]  一個人都沒有
[00:04:39.440 --> 00:04:41.520]  在阿蘭軍隊的兵營
[00:04:41.520 --> 00:04:43.040]  真的很奇怪
[00:04:43.040 --> 00:04:43.840]  接著
[00:04:43.840 --> 00:04:45.880]  經文七章八至九節
[00:04:45.880 --> 00:04:47.880]  用了多個動詞
[00:04:47.880 --> 00:04:49.720]  形容他們的行動
[00:04:49.720 --> 00:04:51.280]  包括進去
[00:04:51.280 --> 00:04:51.880]  吃
[00:04:51.880 --> 00:04:52.480]  喝
[00:04:52.480 --> 00:04:53.480]  拿
[00:04:53.480 --> 00:04:54.480]  去
[00:04:54.480 --> 00:04:55.240]  收藏
[00:04:55.240 --> 00:04:56.200]  回來
[00:04:56.200 --> 00:04:57.000]  簡單一點說
[00:04:57.000 --> 00:04:58.080]  開派對
[00:04:58.080 --> 00:04:58.720]  是不是
[00:04:58.720 --> 00:05:00.960]  就是
[00:05:00.960 --> 00:05:02.800]  就是狂喝狂吃
[00:05:02.800 --> 00:05:03.960]  狂拿
[00:05:03.960 --> 00:05:04.960]  看到就會拿
[00:05:04.960 --> 00:05:06.200]  去完一個營
[00:05:06.200 --> 00:05:07.080]  再去第二個營
[00:05:07.080 --> 00:05:07.840]  第三個營
[00:05:07.840 --> 00:05:09.120]  不斷拿東西
[00:05:09.120 --> 00:05:11.160]  拿著拿著
[00:05:11.160 --> 00:05:12.400]  就不知為什麼
[00:05:12.400 --> 00:05:13.800]  就說不好
[00:05:13.800 --> 00:05:15.600]  我們四個這樣做不好
[00:05:15.600 --> 00:05:18.360]  我們要將這麼好的消息帶回去
[00:05:18.360 --> 00:05:19.600]  讓
[00:05:19.600 --> 00:05:20.800]  以色列王知道
[00:05:20.800 --> 00:05:21.600]  所以他們
[00:05:21.600 --> 00:05:22.760]  回到城門口
[00:05:22.760 --> 00:05:24.280]  告訴城門的人
[00:05:24.280 --> 00:05:28.480]  城門的人告訴王的家族
[00:05:28.480 --> 00:05:31.520]  以色列的王就不信
[00:05:31.520 --> 00:05:32.120]  他說
[00:05:32.120 --> 00:05:33.920]  其實這是陷阱
[00:05:33.920 --> 00:05:35.760]  叫我們打開城門
[00:05:35.760 --> 00:05:36.600]  出去
[00:05:36.600 --> 00:05:38.600]  接著阿蘭軍就會
[00:05:38.600 --> 00:05:40.720]  攻擊我們
[00:05:40.720 --> 00:05:42.320]  王一個臣宰說
[00:05:42.320 --> 00:05:43.440]  不要緊
[00:05:43.440 --> 00:05:44.960]  不如我們還有五匹馬
[00:05:44.960 --> 00:05:46.440]  警察
[00:05:46.440 --> 00:05:47.160]  一些人
[00:05:47.160 --> 00:05:48.280]  去到前方
[00:05:48.280 --> 00:05:49.920]  看一看發生什麼事
[00:05:49.920 --> 00:05:50.720]  就
[00:05:50.720 --> 00:05:51.240]  去了
[00:05:51.240 --> 00:05:52.360]  一去的時候
[00:05:52.360 --> 00:05:52.960]  由
[00:05:52.960 --> 00:05:54.440]  阿蘭的軍營
[00:05:54.440 --> 00:05:56.360]  去到約旦河邊
[00:05:56.360 --> 00:05:57.880]  整個路上
[00:05:57.880 --> 00:06:01.320]  全部都是阿蘭軍隊的衣服和規格
[00:06:01.320 --> 00:06:04.440]  因為阿蘭軍隊很慌忙的逃走
[00:06:04.440 --> 00:06:05.840]  為什麼慌忙逃走
[00:06:05.840 --> 00:06:06.600]  七章
[00:06:06.600 --> 00:06:07.320]  那裡
[00:06:07.320 --> 00:06:08.320]  六節說了
[00:06:08.320 --> 00:06:10.680]  他們聽到三個聲音
[00:06:10.680 --> 00:06:11.880]  戰車的聲音
[00:06:11.880 --> 00:06:13.360]  馬車的聲音
[00:06:13.360 --> 00:06:15.040]  大軍的聲音
[00:06:15.040 --> 00:06:16.120]  聽了這些聲音
[00:06:16.120 --> 00:06:17.040]  他們以為什麼
[00:06:17.040 --> 00:06:18.360]  三個王說
[00:06:18.360 --> 00:06:19.120]  就是
[00:06:19.120 --> 00:06:21.960]  以色列王賄賂了客人的縱王
[00:06:21.960 --> 00:06:22.760]  以及
[00:06:22.760 --> 00:06:24.320]  埃及的縱王
[00:06:24.320 --> 00:06:26.120]  來攻擊他們
[00:06:26.120 --> 00:06:26.960]  所以他們覺得
[00:06:26.960 --> 00:06:27.680]  不行
[00:06:27.680 --> 00:06:28.600]  我要走了
[00:06:28.600 --> 00:06:29.680]  是不是
[00:06:29.680 --> 00:06:31.000]  那麼
[00:06:31.000 --> 00:06:31.680]  因為
[00:06:31.680 --> 00:06:32.320]  接著
[00:06:32.320 --> 00:06:37.040]  王派他回來說
[00:06:37.040 --> 00:06:37.280]  喂
[00:06:37.280 --> 00:06:38.200]  真的
[00:06:38.200 --> 00:06:39.600]  很多東西要拿
[00:06:39.600 --> 00:06:40.440]  接著
[00:06:40.440 --> 00:06:41.560]  整個城
[00:06:41.560 --> 00:06:42.920]  以色列的人
[00:06:42.920 --> 00:06:44.760]  離開了撒瑪利亞城
[00:06:44.760 --> 00:06:47.320]  去到營地的搶掠
[00:06:47.320 --> 00:06:48.680]  就在城門口
[00:06:48.680 --> 00:06:51.000]  那個軍長想攔阻那些人
[00:06:51.000 --> 00:06:52.600]  都被踩死了
[00:06:52.600 --> 00:06:53.440]  所以
[00:06:53.440 --> 00:06:55.280]  不僅戰爭解決
[00:06:55.280 --> 00:06:56.600]  饑荒解決
[00:06:56.600 --> 00:06:57.280]  並且
[00:06:57.280 --> 00:07:00.840]  以利沙的雙重預言都兌現了
[00:07:00.840 --> 00:07:02.520]  故事說完了
[00:07:02.520 --> 00:07:04.160]  做形容
[00:07:04.160 --> 00:07:06.640]  這個故事其實很道地
[00:07:06.640 --> 00:07:09.160]  我看完這個故事
[00:07:09.160 --> 00:07:10.560]  有兩個向度
[00:07:10.560 --> 00:07:11.600]  給大家去思考
[00:07:11.600 --> 00:07:12.440]  第一
[00:07:12.440 --> 00:07:15.200]  要聽神的話
[00:07:15.200 --> 00:07:17.360]  這個故事很明顯
[00:07:17.360 --> 00:07:22.000]  看不到七章一節
[00:07:22.000 --> 00:07:22.760]  以利沙說
[00:07:22.760 --> 00:07:25.240]  你們要聽耶和華的話
[00:07:25.240 --> 00:07:26.280]  聽這個詞
[00:07:26.280 --> 00:07:27.600]  Shema這個詞
[00:07:27.600 --> 00:07:28.960]  是在《生命記錄》
[00:07:28.960 --> 00:07:30.400]  四至五節
[00:07:30.400 --> 00:07:31.680]  是以色列子民
[00:07:31.680 --> 00:07:32.800]  猶太子民
[00:07:32.800 --> 00:07:35.680]  最重要的背誦經文
[00:07:35.680 --> 00:07:36.720]  你們要聽
[00:07:36.720 --> 00:07:38.120]  以色列你們要聽
[00:07:38.120 --> 00:07:39.080]  耶和華
[00:07:39.080 --> 00:07:39.880]  我們的神
[00:07:39.880 --> 00:07:41.120]  是獨一的主
[00:07:41.120 --> 00:07:42.920]  你們要盡心盡性
[00:07:42.920 --> 00:07:43.720]  盡義
[00:07:43.720 --> 00:07:44.600]  愛耶和華
[00:07:44.600 --> 00:07:45.920]  我們的神
[00:07:45.920 --> 00:07:47.240]  每天都背誦
[00:07:47.240 --> 00:07:49.200]  所以作者
[00:07:49.200 --> 00:07:50.520]  用這個詞匯
[00:07:50.520 --> 00:07:51.720]  聽這個詞
[00:07:51.720 --> 00:07:53.520]  來幫助我們思考
[00:07:53.520 --> 00:07:55.160]  這個主題
[00:07:55.160 --> 00:07:57.800]  聽耶和華的話
[00:07:57.800 --> 00:07:59.160]  不過聽
[00:07:59.160 --> 00:08:00.160]  是不是信呢?
[00:08:00.160 --> 00:08:01.040]  這是
[00:08:01.040 --> 00:08:02.440]  另一個重點
[00:08:02.440 --> 00:08:03.200]  因為
[00:08:03.200 --> 00:08:04.440]  經文
[00:08:04.440 --> 00:08:06.080]  無論是以色列王
[00:08:06.080 --> 00:08:07.120]  或者是軍長
[00:08:07.120 --> 00:08:08.800]  是不相信的
[00:08:08.800 --> 00:08:09.760]  是不是?
[00:08:09.760 --> 00:08:11.760]  不相信
[00:08:11.760 --> 00:08:13.200]  以利沙的話
[00:08:13.200 --> 00:08:14.760]  也不相信
[00:08:14.760 --> 00:08:16.520]  亞蘭軍隊會走了
[00:08:16.520 --> 00:08:18.440]  不相信
[00:08:18.440 --> 00:08:19.720]  這個就
[00:08:19.720 --> 00:08:21.040]  其實
[00:08:21.040 --> 00:08:22.240]  耶和華的話
[00:08:22.240 --> 00:08:25.400]  真的要我們留心思考
[00:08:25.400 --> 00:08:26.240]  是不是?
[00:08:26.240 --> 00:08:27.680]  耶和華的話是什麼?
[00:08:27.680 --> 00:08:28.680]  活潑
[00:08:28.680 --> 00:08:30.280]  常存的道
[00:08:30.280 --> 00:08:31.480]  活潑
[00:08:31.480 --> 00:08:32.720]  Living
[00:08:32.720 --> 00:08:33.480]  常存
[00:08:33.480 --> 00:08:34.600]  Eternal
[00:08:34.600 --> 00:08:35.720]  又是生命
[00:08:35.720 --> 00:08:36.960]  又是永存的
[00:08:36.960 --> 00:08:39.240]  耶和華的話不會改變的
[00:08:40.720 --> 00:08:42.520]  我們生命當中
[00:08:42.520 --> 00:08:43.640]  很需要有
[00:08:43.640 --> 00:08:45.320]  耶和華的話
[00:08:45.320 --> 00:08:48.600]  在經文當中
[00:08:48.600 --> 00:08:50.400]  說到
[00:08:50.400 --> 00:08:52.840]  我們要聽
[00:08:52.840 --> 00:08:53.960]  耶和華的話
[00:08:53.960 --> 00:08:56.000]  羅馬書也是這麼說
[00:08:56.000 --> 00:08:59.400]  信道是從聽道而來的
[00:08:59.400 --> 00:09:00.400]  聽道是從
[00:09:00.400 --> 00:09:02.400]  耶和華的話而來的
[00:09:02.400 --> 00:09:03.120]  是不是?
[00:09:03.120 --> 00:09:06.520]  我們為何可以聽道?
[00:09:06.520 --> 00:09:07.480]  因為耶和華
[00:09:07.480 --> 00:09:09.680]  因為耶穌基督的說話
[00:09:09.680 --> 00:09:11.680]  讓我們聽道
[00:09:11.680 --> 00:09:13.680]  我們每天都應該打開聖經
[00:09:13.680 --> 00:09:14.680]  如果沒有這個習慣
[00:09:14.680 --> 00:09:16.680]  我鼓勵你每天都要打開聖經
[00:09:16.680 --> 00:09:18.680]  聽了耶和華的話
[00:09:18.680 --> 00:09:19.680]  不單止聽
[00:09:19.680 --> 00:09:21.680]  要相信
[00:09:21.680 --> 00:09:23.680]  大家知道
[00:09:23.680 --> 00:09:25.680]  以色列子民第一代
[00:09:25.680 --> 00:09:26.680]  為什麼死在曠野
[00:09:26.680 --> 00:09:27.680]  四十年
[00:09:27.680 --> 00:09:28.680]  是有原因的
[00:09:28.680 --> 00:09:31.680]  文素記十三十四章
[00:09:31.680 --> 00:09:34.680]  摩西差派十二個探子
[00:09:34.680 --> 00:09:35.680]  去迦南地
[00:09:35.680 --> 00:09:37.680]  四十天
[00:09:37.680 --> 00:09:39.680]  他們回來回報
[00:09:39.680 --> 00:09:42.680]  拿了很多風石的果子
[00:09:42.680 --> 00:09:44.680]  說這個地真的很棒
[00:09:44.680 --> 00:09:46.680]  流奶與蜜之地
[00:09:46.680 --> 00:09:49.680]  不過除了約書亞和迦勒之外
[00:09:49.680 --> 00:09:50.680]  十個探子說什麼
[00:09:50.680 --> 00:09:52.680]  不要去
[00:09:52.680 --> 00:09:54.680]  因為那裡的人很強大
[00:09:54.680 --> 00:09:57.680]  文素記十四章一節
[00:09:57.680 --> 00:10:01.680]  全部以色列子民哀哭切齒
[00:10:01.680 --> 00:10:03.680]  說不如回埃及
[00:10:03.680 --> 00:10:06.680]  你知不知道這個不信多可怕
[00:10:06.680 --> 00:10:08.680]  就是這個不信
[00:10:08.680 --> 00:10:10.680]  就令到整一代
[00:10:10.680 --> 00:10:11.680]  以色列子民
[00:10:11.680 --> 00:10:15.680]  都離開耶和華神
[00:10:15.680 --> 00:10:18.680]  撒旦最想
[00:10:18.680 --> 00:10:20.680]  我們相信耶穌
[00:10:20.680 --> 00:10:23.680]  不過撒旦仍然用很多伎倆
[00:10:23.680 --> 00:10:29.680]  來搖動我們信靠耶穌基督的心
[00:10:29.680 --> 00:10:31.680]  其實我們每一個信徒
[00:10:31.680 --> 00:10:33.680]  都是活在信與不信之間
[00:10:33.680 --> 00:10:35.680]  我不知道你認不認同
[00:10:35.680 --> 00:10:37.680]  我自己有很親身的經歷
[00:10:37.680 --> 00:10:38.680]  我是牧師
[00:10:38.680 --> 00:10:39.680]  我應該信耶穌
[00:10:39.680 --> 00:10:41.680]  但是有些考驗
[00:10:41.680 --> 00:10:44.680]  有些不幸的遭遇
[00:10:44.680 --> 00:10:45.680]  有挑戰
[00:10:45.680 --> 00:10:48.680]  然後我會產生疑問
[00:10:48.680 --> 00:10:50.680]  我會懷疑
[00:10:50.680 --> 00:10:54.680]  究竟神為什麼讓我經歷這些事
[00:10:54.680 --> 00:10:56.680]  面對這些處境
[00:10:56.680 --> 00:10:58.680]  你在哪裡
[00:10:58.680 --> 00:10:59.680]  生命當中
[00:10:59.680 --> 00:11:01.680]  如果你聽了神的話語
[00:11:01.680 --> 00:11:02.680]  而不相信
[00:11:02.680 --> 00:11:04.680]  你是很危險
[00:11:04.680 --> 00:11:06.680]  你會慢慢好像以色列子民
[00:11:06.680 --> 00:11:09.680]  懷疑上帝是不是真的愛
[00:11:09.680 --> 00:11:14.680]  是不是真的和我同在
[00:11:14.680 --> 00:11:18.680]  在整個事件當中
[00:11:18.680 --> 00:11:20.680]  今天的故事告訴我們
[00:11:20.680 --> 00:11:22.680]  以尼沙說的話
[00:11:22.680 --> 00:11:25.680]  我們應當留心聽
[00:11:25.680 --> 00:11:27.680]  而我們又很明白
[00:11:27.680 --> 00:11:30.680]  我們面對不同考驗處境的時候
[00:11:30.680 --> 00:11:32.680]  唯有是上帝的說話
[00:11:32.680 --> 00:11:34.680]  是在幫助我們
[00:11:34.680 --> 00:11:36.680]  去到緊靠著神
[00:11:36.680 --> 00:11:41.680]  當你面對有憂慮的時候
[00:11:41.680 --> 00:11:43.680]  可能你家人病患
[00:11:43.680 --> 00:11:46.680]  或者你經濟有壓力
[00:11:46.680 --> 00:11:48.680]  處境你覺得擔憂的時候
[00:11:48.680 --> 00:11:50.680]  請你記得
[00:11:50.680 --> 00:11:53.680]  菲格比書四章六至七節
[00:11:53.680 --> 00:11:55.680]  應當一無掛慮
[00:11:55.680 --> 00:11:58.680]  只要凡事藉著禱告祈求和感謝
[00:11:58.680 --> 00:12:01.680]  將你們所需要的告訴神
[00:12:01.680 --> 00:12:03.680]  神所賜出人而愛的平安
[00:12:03.680 --> 00:12:05.680]  必在基督耶穌裏
[00:12:05.680 --> 00:12:07.680]  保守你們的心懷意念
[00:12:07.680 --> 00:12:10.680]  當你生命當中
[00:12:10.680 --> 00:12:14.680]  遇到一個很艱難的時刻
[00:12:14.680 --> 00:12:16.680]  很長
[00:12:16.680 --> 00:12:18.680]  不知如何應對的時候
[00:12:18.680 --> 00:12:19.680]  請你記得
[00:12:19.680 --> 00:12:23.680]  哥林多後書四章七至十節
[00:12:23.680 --> 00:12:26.680]  我有者寶貝藏在瓦器裏
[00:12:26.680 --> 00:12:28.680]  要顯明者莫大能力
[00:12:28.680 --> 00:12:29.680]  是出於神
[00:12:29.680 --> 00:12:30.680]  不是出於我們
[00:12:30.680 --> 00:12:31.680]  我們四面受敵
[00:12:31.680 --> 00:12:33.680]  卻不被困住
[00:12:33.680 --> 00:12:34.680]  心裏作難
[00:12:34.680 --> 00:12:35.680]  卻不致失望
[00:12:35.680 --> 00:12:36.680]  遭逼迫
[00:12:36.680 --> 00:12:37.680]  卻不被丟棄
[00:12:37.680 --> 00:12:38.680]  打倒了
[00:12:38.680 --> 00:12:39.680]  卻不致死亡
[00:12:39.680 --> 00:12:42.680]  身上常帶著耶穌基督的死
[00:12:42.680 --> 00:12:44.680]  好叫耶穌基督的身
[00:12:44.680 --> 00:12:46.680]  在我者身上顯明出來
[00:12:46.680 --> 00:12:49.680]  我楊靖幾個生命破碎
[00:12:49.680 --> 00:12:50.680]  面對很多艱難
[00:12:50.680 --> 00:12:51.680]  面對很多挑戰考驗
[00:12:51.680 --> 00:12:52.680]  但是我知道
[00:12:52.680 --> 00:12:55.680]  我不是我自己去面對
[00:12:55.680 --> 00:12:58.680]  是有耶穌基督的生命在我裏面
[00:12:58.680 --> 00:13:01.680]  並且在這麼艱難的時刻
[00:13:01.680 --> 00:13:02.680]  我要反照出
[00:13:02.680 --> 00:13:04.680]  耶穌基督復活的生命
[00:13:04.680 --> 00:13:05.680]  有個寶貝
[00:13:05.680 --> 00:13:06.680]  有個福音
[00:13:06.680 --> 00:13:09.680]  改變了我的生命
[00:13:09.680 --> 00:13:11.680]  處境不到我控制
[00:13:11.680 --> 00:13:13.680]  但我知道裏面有什麼
[00:13:13.680 --> 00:13:15.680]  我可以靠著裏面的東西
[00:13:15.680 --> 00:13:20.680]  去面對生命和挑戰和考驗
[00:13:20.680 --> 00:13:22.680]  當我們經濟有問題
[00:13:22.680 --> 00:13:24.680]  個人家庭堂會
[00:13:24.680 --> 00:13:28.680]  剛才梓堅讀經文
[00:13:28.680 --> 00:13:30.680]  菲勒比書四章十九節
[00:13:30.680 --> 00:13:33.680]  我的神必照他榮耀的豐富
[00:13:33.680 --> 00:13:35.680]  在基督耶穌裏
[00:13:35.680 --> 00:13:38.680]  使你們所需用的都充足
[00:13:38.680 --> 00:13:41.680]  你知不知道我們的耶穌基督有多豐富
[00:13:41.680 --> 00:13:46.680]  創造宇宙萬有
[00:13:46.680 --> 00:13:51.680]  天天的飲食都供應給我們
[00:13:51.680 --> 00:13:54.680]  好多故事我們可以想像
[00:13:54.680 --> 00:13:56.680]  你知道以色列子民過了約旦河
[00:13:56.680 --> 00:13:58.680]  第一場仗是打耶利哥城
[00:13:58.680 --> 00:14:00.680]  你知道耶利哥城有多大
[00:14:00.680 --> 00:14:01.680]  有多堅固
[00:14:01.680 --> 00:14:03.680]  怎麼打
[00:14:03.680 --> 00:14:04.680]  沒有兵器
[00:14:04.680 --> 00:14:05.680]  只有人
[00:14:05.680 --> 00:14:07.680]  怎麼打
[00:14:07.680 --> 00:14:08.680]  所以就上文
[00:14:08.680 --> 00:14:10.680]  約書下記第五章
[00:14:10.680 --> 00:14:12.680]  耶和華做元帥
[00:14:12.680 --> 00:14:14.680]  不是你打
[00:14:14.680 --> 00:14:16.680]  是耶和華這場仗
[00:14:16.680 --> 00:14:18.680]  耶和華為我們爭戰
[00:14:18.680 --> 00:14:21.680]  所以就讚美神 圍繞神
[00:14:21.680 --> 00:14:22.680]  圍繞過神唱歌
[00:14:22.680 --> 00:14:24.680]  那些祭司
[00:14:24.680 --> 00:14:26.680]  是這樣的弟兄姐妹
[00:14:26.680 --> 00:14:27.680]  肅靈的道理是這樣的
[00:14:27.680 --> 00:14:28.680]  不是我們可以
[00:14:28.680 --> 00:14:30.680]  是耶和華神可以
[00:14:30.680 --> 00:14:34.680]  我們如果沒有神的話語盛載的時候
[00:14:34.680 --> 00:14:37.680]  沒有神的話語時時刻刻提醒的時候
[00:14:37.680 --> 00:14:40.680]  我們會處於不信
[00:14:40.680 --> 00:14:42.680]  是好人敵黨呀 惡者
[00:14:42.680 --> 00:14:45.680]  所出的一切的計謀
[00:14:45.680 --> 00:14:47.680]  唯有在裏面有
[00:14:47.680 --> 00:14:49.680]  你才能夠去面對
[00:14:49.680 --> 00:14:51.680]  再說一件比喻
[00:14:51.680 --> 00:14:53.680]  經文
[00:14:53.680 --> 00:14:55.680]  你知道神的話語有多寶貴
[00:14:55.680 --> 00:14:57.680]  這節經文大家會背
[00:14:57.680 --> 00:14:59.680]  八章二十八節
