
[00:00:00.000 --> 00:00:01.400]  弟兄姊妹們 平安
[00:04:36.680 --> 00:04:37.800]  親愛的主
[00:04:37.800 --> 00:04:41.520]  當我們一同在這裏聚集的時候
[00:04:41.520 --> 00:04:45.520]  我們一同在這個殿中爲要遇見禰
[00:04:45.520 --> 00:04:49.480]  主那我們心被禰所觸碰
[00:04:49.480 --> 00:04:51.480]  被禰所得着
[00:04:51.480 --> 00:04:54.160]  我們切切地來這裏爲要遇見到禰
[00:04:54.160 --> 00:04:56.920]  被禰的話語所充滿
[00:04:56.920 --> 00:04:58.240]  所得着
[00:04:58.240 --> 00:05:00.400]  切切地將下面的時間交託
[00:05:00.400 --> 00:05:01.440]  這樣的禱告
[00:05:01.440 --> 00:05:03.760]  奉我主耶穌基督聖明祈求
[00:05:03.760 --> 00:05:05.480]  Amen
[00:05:05.480 --> 00:05:07.000]  好
[00:05:07.000 --> 00:05:08.480]  我們一起來看
[00:05:08.480 --> 00:05:13.320]  剛纔謝謝包弟兄幫我們讀了經文
[00:05:13.320 --> 00:05:17.320]  好 我們先一起來看這一段
[00:05:17.320 --> 00:05:20.280]  先看一到六節這一段的經文
[00:05:20.280 --> 00:05:23.000]  認得它的聲音
[00:05:23.000 --> 00:05:25.400]  好不好 我們一起來讀
[00:05:25.400 --> 00:05:28.680]  或者這個我們一起來讀 好吧
[00:05:28.680 --> 00:05:30.480]  一 二 三
[00:05:30.480 --> 00:05:34.600]  我實實在在地告訴你們
[00:05:34.600 --> 00:05:38.520]  天地大圓 無論我們進去
[00:05:38.520 --> 00:05:41.240]  都從天主祂進去
[00:05:41.240 --> 00:05:45.640]  祂留守着時代 祂就這樣生下來
[00:05:45.640 --> 00:05:50.000]  從我們進去了 還是祂要和我們聚會
[00:05:50.000 --> 00:05:52.960]  祂們的頭就要開了
[00:05:52.960 --> 00:05:55.640]  祂的眼睛發了神明
[00:05:55.640 --> 00:06:00.960]  祂當着你照顧的面 把祂讓你出來
[00:06:00.960 --> 00:06:05.800]  請放住自己的兩脈 坐在前頭頭
[00:06:05.800 --> 00:06:07.800]  讓眼睛看着祂
[00:06:07.800 --> 00:06:10.600]  因爲認得祂的聲音
[00:06:10.600 --> 00:06:13.200]  讓不認得神的人
[00:06:13.200 --> 00:06:16.200]  因爲不認得祂的真理
[00:06:16.200 --> 00:06:18.080]  你要好好
[00:06:18.080 --> 00:06:21.840]  耶穌曾刻銘語告訴他們
[00:06:21.840 --> 00:06:26.600]  但他們不明白所說的是什麼意思
[00:06:26.600 --> 00:06:29.400]  好 謝謝 這會不會太小啊
[00:06:29.400 --> 00:06:31.520]  還好 那好 謝謝
[00:06:31.520 --> 00:06:35.080]  好 這段經文其實前後
[00:06:35.080 --> 00:06:37.840]  它都用一個引導陳述性的短語
[00:06:37.840 --> 00:06:40.400]  就是告訴你們 告訴他們
[00:06:40.400 --> 00:06:44.920]  將一節跟六節整合成一個完整的小的段落
[00:06:44.920 --> 00:06:48.320]  一節我實實在在地告訴你們
[00:06:48.320 --> 00:06:52.040]  六節耶穌將這銘語告訴他們
[00:06:52.040 --> 00:06:54.000]  那中間是什麼
[00:06:54.000 --> 00:06:56.480]  中間是耶穌說的話
[00:06:56.480 --> 00:07:00.040]  那大家留意其中提到的人物包括
[00:07:00.040 --> 00:07:01.960]  我啦 就是指耶穌
[00:07:01.960 --> 00:07:06.280]  還有呢 偷着進來的賊或強盜
[00:07:06.280 --> 00:07:08.880]  而重複出現的是什麼
[00:07:08.880 --> 00:07:11.360]  羊 對 羊 牧人
[00:07:11.360 --> 00:07:14.560]  那羊呢 是其中一個重要的主題詞
[00:07:14.560 --> 00:07:17.000]  重複的內容是什麼
[00:07:17.000 --> 00:07:20.080]  羊認得牧人的聲音
[00:07:20.080 --> 00:07:23.160]  並聽他的聲音
[00:07:23.160 --> 00:07:26.960]  而牧人呢 也按着這個鳴
[00:07:26.960 --> 00:07:30.000]  叫自己的羊 把羊領出來
[00:07:30.000 --> 00:07:32.560]  在羊的前頭走
[00:07:32.560 --> 00:07:34.920]  有引導 有跟從
[00:07:34.920 --> 00:07:37.160]  那你仔細閱讀這段經文
[00:07:37.160 --> 00:07:39.720]  當中 其實剛纔應該有提到
[00:07:39.720 --> 00:07:43.560]  當中最有強調的部分是什麼
[00:07:43.560 --> 00:07:46.760]  認得他的聲音
[00:07:46.760 --> 00:07:47.840]  意思是什麼呢
[00:07:47.840 --> 00:07:52.240]  跟從的人聆聽並認得他的聲音
[00:07:52.240 --> 00:07:55.880]  認得牧羊人的聲音
[00:07:55.880 --> 00:07:57.080]  好
[00:07:57.080 --> 00:07:59.560]  在這個資訊爆炸的一個時代裏面
[00:07:59.560 --> 00:08:04.640]  我們聽得最多的聲音是什麼
[00:08:04.640 --> 00:08:08.040]  啊 AI
[00:08:08.040 --> 00:08:11.240]  是 那AI這些聲音告訴我們什麼呢
[00:08:11.240 --> 00:08:15.480]  許多呢 來自於這個社會環境的聲音
[00:08:15.480 --> 00:08:17.080]  就是現在AI這麼強
[00:08:17.080 --> 00:08:20.720]  我們可能是想自己也要變得更好呀
[00:08:20.720 --> 00:08:23.400]  更有競爭力呀 更強大呀
[00:08:23.400 --> 00:08:26.480]  被更多的人聆聽認可
[00:08:26.480 --> 00:08:29.800]  甚至呢 成爲業界的KOL
[00:08:29.800 --> 00:08:31.200]  那與此同時呢
[00:08:31.200 --> 00:08:34.160]  這許許多多的這個外在的聲音呢
[00:08:34.160 --> 00:08:36.520]  被內化成我們自己的聲音
[00:08:36.520 --> 00:08:39.920]  我們自己的聲音 我們會對自己說什麼
[00:08:39.920 --> 00:08:43.800]  我不夠好 我沒有用
[00:08:43.800 --> 00:08:48.440]  好與不好 有用沒有用的背後
[00:08:48.440 --> 00:08:54.400]  實際上呢 是一套的社會價值體系在衡量
[00:08:54.400 --> 00:08:58.920]  我不夠好 是透過一種比較而來的
[00:08:58.920 --> 00:09:01.880]  大家想想看 如果這個世界上沒有其他人
[00:09:01.880 --> 00:09:03.520]  只有你自己
[00:09:03.520 --> 00:09:07.680]  你還會不會有我不夠好的念頭啊
[00:09:07.680 --> 00:09:09.560]  大家笑哈
[00:09:09.560 --> 00:09:13.440]  日本的一個作家 安健一郎呢
[00:09:13.440 --> 00:09:17.320]  在他的暢銷書《被討厭的勇氣》裏面提到過
[00:09:17.320 --> 00:09:20.920]  他說呢 如果這個宇宙中沒有他人
[00:09:20.920 --> 00:09:25.680]  只有自己 那麼一切煩惱也都消失了
[00:09:25.680 --> 00:09:29.080]  想想看 如果所有的公司企業 學校
[00:09:29.080 --> 00:09:32.600]  甚至教會都沒有了考覈
[00:09:32.600 --> 00:09:35.040]  評優的標準
[00:09:35.040 --> 00:09:37.880]  如果大家工作成果或者孩子的學習成績
[00:09:37.880 --> 00:09:39.760]  不再分三六九等
[00:09:39.760 --> 00:09:43.920]  大家感覺如何
[00:09:43.920 --> 00:09:47.360]  我不知道 是好還是不好呀
[00:09:47.360 --> 00:09:50.320]  好啊
[00:09:50.320 --> 00:09:53.760]  好 這個是我參觀的一段話
[00:09:53.760 --> 00:09:56.960]  他說 伴隨人類社會而出現的法律呢
[00:09:56.960 --> 00:10:02.560]  總是把人類等同於他們的成就與過失
[00:10:02.560 --> 00:10:05.320]  這是一個異人與墜人的社會
[00:10:05.320 --> 00:10:07.600]  勝利者與失敗者的社會
[00:10:07.600 --> 00:10:09.800]  富人與窮人的社會
[00:10:09.800 --> 00:10:11.920]  好人與壞人的社會
[00:10:11.920 --> 00:10:15.920]  社會還按人的疾病與殘疾來判斷人
[00:10:15.920 --> 00:10:17.880]  在這樣的社會中
[00:10:17.880 --> 00:10:23.320]  律法總是按照人的成就與過失來定義它
[00:10:23.320 --> 00:10:27.720]  並以此來評價它
[00:10:27.720 --> 00:10:32.120]  我學生時代呢 當我讀這個
[00:10:32.120 --> 00:10:36.240]  創造的故事 我始終不能明白
[00:10:36.240 --> 00:10:41.160]  爲何呢 神不讓亞當夏娃喫分別善惡的果子
[00:10:41.160 --> 00:10:46.680]  能知道善惡 有智慧 能判斷不好嗎
[00:10:46.680 --> 00:10:48.600]  有沒有想過
[00:10:48.600 --> 00:10:50.040]  對吧
[00:10:50.040 --> 00:10:52.520]  好 那現在大概知道呢
[00:10:52.520 --> 00:10:56.640]  能夠知善惡就意味着什麼呢
[00:10:56.640 --> 00:11:00.600]  我們人奪回了自己的判斷標準
[00:11:00.600 --> 00:11:03.520]  有了自己評判的標準
[00:11:03.520 --> 00:11:07.680]  慢慢地也就形成了社會共同的價值體系
[00:11:07.680 --> 00:11:10.480]  而這個評判體系它可以
[00:11:10.480 --> 00:11:12.280]  確實可以引導人向上
[00:11:12.280 --> 00:11:17.080]  卻也可以成爲束縛人的牢籠
[00:11:17.080 --> 00:11:20.200]  馬太福音7章1到2節說你們不要認斷人
[00:11:20.200 --> 00:11:23.840]  這個認斷就是其實也就是一個評判
[00:11:23.840 --> 00:11:24.920]  不要認斷人
[00:11:24.920 --> 00:11:28.720]  因爲你們怎樣認斷人 也必怎樣被認斷
[00:11:28.720 --> 00:11:30.800]  你們用什麼良器良給人
[00:11:30.800 --> 00:11:34.040]  也必用什麼良器良給你們
[00:11:34.040 --> 00:11:35.960]  我們都被劃分在
[00:11:35.960 --> 00:11:40.080]  這個不同的某一種的價值體系之下
[00:11:40.080 --> 00:11:42.560]  優劣好壞好像一目瞭然
[00:11:42.560 --> 00:11:49.440]  卻也成爲了可以困住我們的牢籠
[00:11:49.440 --> 00:11:50.160]  是吧
[00:11:50.160 --> 00:11:55.240]  好 如果我們可以不被外在的聲音定義自己
[00:11:55.240 --> 00:11:59.000]  不被社會的價值體系去界定
[00:11:59.000 --> 00:12:00.600]  寬限我們
[00:12:00.600 --> 00:12:03.360]  當然更不是用我們自己內在的聲音
[00:12:03.360 --> 00:12:05.320]  去評判衡量自己
[00:12:05.320 --> 00:12:08.640]  而是單單地聆聽跟跟從
[00:12:08.640 --> 00:12:12.520]  只認得且跟從那呼召我們的聲音
[00:12:12.520 --> 00:12:15.920]  那我們就進入到分順生命的起點
[00:12:15.920 --> 00:12:19.080]  我想我們將來見主面的時候
[00:12:19.080 --> 00:12:22.120]  他大概不會問我們工資高不高啊
[00:12:22.120 --> 00:12:24.240]  孩子的成績好不好呀
[00:12:24.240 --> 00:12:27.000]  可能會問你是否忠心
[00:12:27.000 --> 00:12:29.280]  是否認得他的聲音
[00:12:29.280 --> 00:12:31.640]  跟從他 愛他
[00:12:31.640 --> 00:12:33.320]  對嗎
[00:12:33.320 --> 00:12:34.680]  好
[00:12:34.680 --> 00:12:36.840]  我們再往下看
[00:12:38.320 --> 00:12:40.840]  分順生命的通道與阻礙
[00:12:40.840 --> 00:12:42.600]  通往分順生命的路途中
[00:12:42.600 --> 00:12:44.760]  我們被偷走的是什麼
[00:12:44.760 --> 00:12:46.440]  七到十節
[00:12:46.440 --> 00:12:48.040]  我想弟兄讀一節
[00:12:48.040 --> 00:12:49.360]  姊妹讀一節好不好
[00:12:49.360 --> 00:12:50.880]  弟兄先來
[00:12:50.880 --> 00:12:51.960]  一 二 三
[00:12:51.960 --> 00:12:53.160]  所以
[00:12:53.160 --> 00:12:55.360]  因爲中國對他們說
[00:12:55.360 --> 00:12:58.280]  我實實在在地告訴你們
[00:12:58.280 --> 00:13:00.760]  我就是兩個人
[00:13:00.760 --> 00:13:04.280]  在我以前來的都是賊
[00:13:04.280 --> 00:13:05.720]  是強盜
[00:13:05.720 --> 00:13:08.320]  楊卻不聽他們
[00:13:08.320 --> 00:13:09.720]  我們就是三個人
[00:13:09.720 --> 00:13:11.800]  在中國進來的
[00:13:11.800 --> 00:13:13.280]  依然得救
[00:13:13.280 --> 00:13:15.360]  並且諸如有道
[00:13:15.360 --> 00:13:16.160]  是
[00:13:16.160 --> 00:13:17.480]  好 回來
[00:13:17.480 --> 00:13:21.480]  無非要偷竊 殺害 毀壞
[00:13:21.480 --> 00:13:22.640]  我來了
[00:13:22.640 --> 00:13:25.240]  是要叫楊得生命
[00:13:25.240 --> 00:13:28.600]  並且得得更分順
[00:13:28.600 --> 00:13:30.120]  好 謝謝
[00:13:30.120 --> 00:13:31.320]  那這一部分呢
[00:13:31.320 --> 00:13:33.600]  提到分順的生命
[00:13:33.600 --> 00:13:35.560]  主要對比了兩個主要的詞
[00:13:35.560 --> 00:13:37.080]  或者說兩個路徑
[00:13:37.080 --> 00:13:39.400]  是什麼
[00:13:39.400 --> 00:13:40.040]  提到兩個
[00:13:40.040 --> 00:13:41.960]  一個是耶穌
[00:13:41.960 --> 00:13:44.440]  一個是盜賊
[00:13:44.440 --> 00:13:46.480]  前者呢 耶穌是門
[00:13:46.480 --> 00:13:50.080]  是通往分順生命的大門跟路徑
[00:13:50.080 --> 00:13:50.960]  那如果還記得
[00:13:50.960 --> 00:13:52.840]  約翰十四章六節提到說
[00:13:52.840 --> 00:13:55.440]  我就是道路 真理 生命
[00:13:55.440 --> 00:13:56.280]  若不借着我
[00:13:56.280 --> 00:13:58.240]  沒有人能到福納尼去
[00:13:58.240 --> 00:14:00.440]  約翰福音二十章三十一節
[00:14:00.440 --> 00:14:01.240]  我們信了祂
[00:14:01.240 --> 00:14:03.760]  就可以因祂的名得生命
[00:14:03.760 --> 00:14:06.800]  好 我們因着祂得分順的生命
[00:14:06.800 --> 00:14:08.440]  另外呢 這個是其中一個
[00:14:08.440 --> 00:14:10.080]  那另外一個層面是
[00:14:10.080 --> 00:14:11.120]  賊
[00:14:11.120 --> 00:14:14.120]  盜賊是要偷竊 毀壞
[00:14:14.120 --> 00:14:15.720]  甚至是殺害
[00:14:15.720 --> 00:14:16.760]  那我們下面一部分
[00:14:16.760 --> 00:14:18.160]  我們會分享
[00:14:18.160 --> 00:14:20.080]  分享耶穌跟分順的生命
[00:14:20.080 --> 00:14:21.760]  那這一部分我們主要來看
[00:14:21.760 --> 00:14:23.480]  關於盜賊的部分
[00:14:23.480 --> 00:14:24.240]  好 盜賊呢
[00:14:24.240 --> 00:14:26.040]  他偷走的是什麼
[00:14:26.040 --> 00:14:27.120]  竊取的是什麼
[00:14:27.120 --> 00:14:33.680]  他又爲了什麼要竊取
[00:14:33.680 --> 00:14:37.120]  爲了滿足自己的需求
[00:14:37.120 --> 00:14:39.680]  去實現單靠自己
[00:14:39.680 --> 00:14:41.440]  無法實現的慾望
[00:14:41.440 --> 00:14:42.360]  所以呢
[00:14:42.360 --> 00:14:47.480]  盜賊偷竊是爲了達成自己想要的
[00:14:47.480 --> 00:14:51.800]  羊是他實現自己慾望的工具
[00:14:51.800 --> 00:14:52.920]  也就是說
[00:14:52.920 --> 00:14:54.920]  盜賊是將羊
[00:14:54.920 --> 00:14:58.360]  當成實現他自己需求的工具
[00:14:58.360 --> 00:15:01.480]  當成實現自己私慾
[00:15:01.480 --> 00:15:05.320]  甚至個人價值感的工具
[00:15:05.320 --> 00:15:07.200]  用在教會的場景
[00:15:07.200 --> 00:15:08.720]  那多少的時候
[00:15:08.720 --> 00:15:10.200]  我不是說我們教會
[00:15:10.200 --> 00:15:11.240]  就是
[00:15:11.240 --> 00:15:12.440]  整體來說
[00:15:12.440 --> 00:15:14.640]  我們服侍的童工經常會
[00:15:14.640 --> 00:15:15.600]  burn out
[00:15:15.600 --> 00:15:17.400]  就是
[00:15:17.400 --> 00:15:19.480]  呃 應該怎麼翻
[00:15:19.480 --> 00:15:20.760]  呃 就是
[00:15:20.760 --> 00:15:23.800]  就累 累場嘛
[00:15:23.800 --> 00:15:25.160]  那因爲呢
[00:15:25.160 --> 00:15:26.880]  爲什麼有的時候會這個樣子
[00:15:26.880 --> 00:15:27.680]  因爲有的時候呢
[00:15:27.680 --> 00:15:29.640]  我們有意無意把自己
[00:15:29.640 --> 00:15:30.880]  當成了工具
[00:15:30.880 --> 00:15:34.880]  不斷地去滿足身邊人的索求
[00:15:34.880 --> 00:15:38.240]  而服侍的人自己則是在這當中
[00:15:38.240 --> 00:15:42.360]  獲得被需要的價值感
[00:15:42.360 --> 00:15:43.800]  正因爲如此
[00:15:43.800 --> 00:15:45.920]  我們本應付諸的生命呢
[00:15:45.920 --> 00:15:47.800]  被一點點地
[00:15:47.800 --> 00:15:50.080]  偷走 竊取
[00:15:50.080 --> 00:15:52.840]  被忙碌 偷走
[00:15:52.840 --> 00:15:56.400]  被他人的需求 竊取
[00:15:56.400 --> 00:15:57.600]  我不知道
[00:15:57.600 --> 00:16:00.840]  我們多少的時候我們知道我們是people prisoner
[00:16:00.840 --> 00:16:02.920]  我們是一個討好型的人格
[00:16:02.920 --> 00:16:03.640]  對吧
[00:16:03.640 --> 00:16:05.640]  我們成了某一種的工具
[00:16:05.640 --> 00:16:08.840]  我們生命越發地枯萎
[00:16:08.840 --> 00:16:09.960]  我不知道
[00:16:09.960 --> 00:16:11.560]  我們在座的各位
[00:16:11.560 --> 00:16:14.080]  我們最容易被偷走
[00:16:14.080 --> 00:16:20.000]  被竊取的是什麼
[00:16:20.000 --> 00:16:20.880]  呃
[00:16:20.880 --> 00:16:23.160]  呃 我沒
[00:16:23.160 --> 00:16:25.520]  好
[00:16:25.520 --> 00:16:30.640]  那寧修學者魏樂德曾說呢
[00:16:30.640 --> 00:16:34.200]  忙亂是寧信生活的頭號敵人
[00:16:34.200 --> 00:16:38.560]  它偷走了我們辨識神聲音的能力
[00:16:38.560 --> 00:16:39.560]  呃
[00:16:39.560 --> 00:16:41.160]  在香港工作這麼多年
[00:16:41.160 --> 00:16:43.960]  我自己也常常掛在嘴邊
[00:16:43.960 --> 00:16:46.920]  出現頻率最高的詞應該是什麼
[00:16:46.920 --> 00:16:47.720]  忙
[00:16:47.720 --> 00:16:48.880]  香港人很容易說忙
[00:16:48.880 --> 00:16:50.800]  我也是 包括我自己
[00:16:50.800 --> 00:16:53.320]  最近很忙 事情很多呀等等
[00:16:53.320 --> 00:16:56.880]  當然這也是我從不同人 不同羣體身上
[00:16:56.880 --> 00:16:57.960]  不單是我自己
[00:16:57.960 --> 00:17:01.000]  別人我也常常會聽到這樣的一些口頭禪
[00:17:01.000 --> 00:17:05.120]  呃 這個呢是我跟我一個學生非常簡單的一個對話
[00:17:05.120 --> 00:17:07.360]  我其實沒有提過忙碌兩個字
[00:17:07.360 --> 00:17:09.040]  學生已經下意識地告訴我
[00:17:09.040 --> 00:17:10.200]  啊 你可以去忙
[00:17:10.200 --> 00:17:12.840]  去忙 老師你去忙你自己的吧
[00:17:12.840 --> 00:17:14.240]  可想而知
[00:17:14.240 --> 00:17:16.120]  這之後的對話就是
[00:17:16.120 --> 00:17:17.840]  或者說已經就沒有對話了
[00:17:17.840 --> 00:17:19.440]  是吧 你去忙你自己的
[00:17:19.440 --> 00:17:22.200]  人跟人之間的連結就這樣被腰斬了
[00:17:22.200 --> 00:17:26.080]  所以忙碌使我們無暇於善主
[00:17:26.080 --> 00:17:28.600]  與自己 與他人
[00:17:28.600 --> 00:17:30.200]  建立連結
[00:17:30.200 --> 00:17:32.280]  使我們跟他人除了
[00:17:32.280 --> 00:17:35.480]  事物性的溝通交流之外
[00:17:35.480 --> 00:17:39.440]  失去了深度連結的能力
[00:17:39.440 --> 00:17:40.600]  所以
[00:17:40.600 --> 00:17:44.640]  我今年的育苦節 育苦節是什麼時候
[00:17:44.640 --> 00:17:46.800]  啊 剛剛結束一個月了是嗎
[00:17:46.800 --> 00:17:48.680]  2月18號到4月4號
[00:17:48.680 --> 00:17:50.800]  就是上個月剛結束
[00:17:50.800 --> 00:17:53.320]  那段時間我就給自己一個操練
[00:17:53.320 --> 00:17:54.840]  就是呢
[00:17:54.840 --> 00:17:57.760]  不把自己放在一個忙碌的狀態
[00:17:57.760 --> 00:18:01.160]  我呢也操練自己不提忙這個字
[00:18:01.160 --> 00:18:03.160]  忙忙碌呢都不提
[00:18:03.160 --> 00:18:06.080]  那我想我基本上應該是做到了
[00:18:06.080 --> 00:18:08.600]  好 這個呢是我給自己一個操練
[00:18:08.600 --> 00:18:09.840]  那第二個就是
[00:18:09.840 --> 00:18:12.800]  那偷走我們內在平安
[00:18:12.800 --> 00:18:15.160]  使我們 令到我們焦慮的
[00:18:15.160 --> 00:18:18.960]  一個價值系統
[00:18:18.960 --> 00:18:21.840]  這個系統告訴我們要擁有更多
[00:18:21.840 --> 00:18:24.640]  更多的資源 財富 財務
[00:18:24.640 --> 00:18:25.800]  才叫成功
[00:18:25.800 --> 00:18:28.640]  比別人強才有價值
[00:18:28.640 --> 00:18:31.680]  有些 就是我經常要給學生寫推薦
[00:18:31.680 --> 00:18:33.840]  就問他是不是在這個羣體裏面
[00:18:33.840 --> 00:18:36.720]  成績是不是前10% 前20%
