
[00:00:00.000 --> 00:00:07.000]  第一個晚上是一位姊妹做見證
[00:04:03.480 --> 00:04:07.800]  他們不是流蕩無歸的人
[00:04:07.800 --> 00:04:10.520]  他們不是流蕩無歸無家的人
[00:04:10.520 --> 00:04:14.120]  他們是在主的全能的右手裡
[00:04:14.120 --> 00:04:16.760]  他們是在主的全能的右手裡
[00:04:16.760 --> 00:04:19.320]  主來使用他們
[00:04:19.320 --> 00:04:22.120]  主來保守他們
[00:04:22.120 --> 00:04:24.440]  主來供應他們
[00:04:24.440 --> 00:04:26.120]  他們在主的手中
[00:04:26.120 --> 00:04:29.080]  他們一定可以做成主的工作
[00:04:29.080 --> 00:04:32.520]  他們在主的手中一定能夠做成主的工作
[00:04:32.520 --> 00:04:34.360]  多年前
[00:04:34.360 --> 00:04:37.000]  劉福群牧師
[00:04:37.000 --> 00:04:40.280]  他在一次的佈道會裡
[00:04:40.280 --> 00:04:42.520]  他講到之前
[00:04:42.520 --> 00:04:44.200]  他就問
[00:04:44.200 --> 00:04:47.800]  今天各位當中有多少人願意信主?
[00:04:47.800 --> 00:04:51.640]  今天在當中有多少人願意信主呢?
[00:04:51.640 --> 00:04:55.880]  有18個人舉手
[00:04:55.880 --> 00:04:57.640]  劉牧師說
[00:04:57.640 --> 00:04:59.400]  他說
[00:04:59.400 --> 00:05:03.400]  如果我講完道才問
[00:05:03.400 --> 00:05:05.160]  那我就以為我講了道
[00:05:05.160 --> 00:05:07.480]  所以這些人受感動信主了
[00:05:07.480 --> 00:05:09.480]  我就以為是因為我講完道
[00:05:09.480 --> 00:05:11.320]  受感動那些人就信主
[00:05:11.320 --> 00:05:13.400]  我先問
[00:05:13.400 --> 00:05:18.680]  就表示許多弟兄姊妹已經做了功
[00:05:18.680 --> 00:05:22.840]  神用了他們
[00:05:22.840 --> 00:05:24.120]  神用了他們
[00:05:24.120 --> 00:05:28.280]  來在這些人身上做功為他們禱告
[00:05:28.280 --> 00:05:32.200]  向他們傳福音
[00:05:32.200 --> 00:05:33.400]  向他們傳福音
[00:05:33.400 --> 00:05:36.600]  他們願意相信
[00:05:36.600 --> 00:05:39.160]  還沒有聽我講道就相信
[00:05:39.160 --> 00:05:42.280]  都未曾聽我講道已經相信了
[00:05:42.280 --> 00:05:45.160]  這是神的工作
[00:05:45.160 --> 00:05:47.960]  今天晚上
[00:05:47.960 --> 00:05:52.520]  我要照劉牧師做的來做
[00:05:52.520 --> 00:05:57.880]  我要先問
[00:05:57.880 --> 00:06:04.920]  很可能有人已經聽了我姐妹的見證
[00:06:04.920 --> 00:06:07.960]  受了感動
[00:06:07.960 --> 00:06:11.400]  有的人已經在不同的聚會裡頭
[00:06:11.400 --> 00:06:13.960]  讀了不同的書受了感動
[00:06:13.960 --> 00:06:17.160]  或者有的人在讀了不同的書
[00:06:17.160 --> 00:06:19.400]  去了不同的聚會已經受了感動
[00:06:19.400 --> 00:06:20.200]  不用問
[00:06:20.200 --> 00:06:21.880]  在我們中間
[00:06:21.880 --> 00:06:23.080]  在我們當中
[00:06:23.080 --> 00:06:27.560]  過去已經奉獻自己做宣教士的
[00:06:27.560 --> 00:06:28.840]  請你舉手
[00:06:28.840 --> 00:06:32.440]  過去你曾經奉獻過自己做宣教士的
[00:06:32.440 --> 00:06:33.800]  請你舉手
[00:06:33.800 --> 00:06:36.440]  已經
[00:06:36.440 --> 00:06:39.480]  請你舉手
[00:06:39.480 --> 00:06:43.240]  一位 兩位
[00:06:43.240 --> 00:06:46.360]  我有沒有漏掉
[00:06:46.360 --> 00:06:48.440]  還有沒有漏掉呢
[00:06:48.440 --> 00:06:49.560]  我再次問
[00:06:49.560 --> 00:06:50.360]  我再問一次
[00:06:50.360 --> 00:06:53.960]  我們中間有人是不是在這次的
[00:06:53.960 --> 00:06:56.120]  猜拳聯會裡頭
[00:06:56.120 --> 00:06:57.800]  決志做宣教士
[00:06:57.800 --> 00:07:00.520]  有沒有人在這次的猜拳聯會裡邊
[00:07:00.520 --> 00:07:02.440]  決志做宣教士的
[00:07:02.440 --> 00:07:04.680]  第一個晚上有四位舉手
[00:07:04.680 --> 00:07:06.680]  第一晚有四位舉手
[00:07:06.680 --> 00:07:08.360]  但是我問的時候
[00:07:08.360 --> 00:07:10.280]  是全職的侍奉
[00:07:10.280 --> 00:07:12.680]  但是我問的時候是全職的侍奉
[00:07:12.680 --> 00:07:13.800]  全時間的侍奉
[00:07:13.800 --> 00:07:15.080]  全時間的侍奉
[00:07:15.080 --> 00:07:19.160]  我當時沒有說清楚是做宣教士
[00:07:19.160 --> 00:07:21.960]  或者我沒有說清楚是要做宣教士
[00:07:21.960 --> 00:07:23.000]  所以我再問
[00:07:23.000 --> 00:07:24.760]  所以我再問
[00:07:24.760 --> 00:07:26.840]  在這次的年會裡頭
[00:07:26.840 --> 00:07:28.360]  在這次的年會裡邊
[00:07:28.360 --> 00:07:30.920]  有沒有哪幾位
[00:07:30.920 --> 00:07:32.520]  有沒有哪幾位
[00:07:32.520 --> 00:07:35.480]  決志奉獻自己做宣教士
[00:07:35.480 --> 00:07:38.440]  你決志奉獻自己做宣教士的呢
[00:07:38.440 --> 00:07:39.560]  你決志奉獻自己做宣教士的呢
[00:07:39.560 --> 00:07:46.440]  如果有請你舉手
[00:07:46.440 --> 00:07:49.160]  沒有
[00:07:49.160 --> 00:07:53.480]  我們繼續的求主猜拳宣教士
[00:07:53.480 --> 00:07:56.360]  我們繼續的求主猜拳宣教士
[00:07:56.360 --> 00:08:00.040]  在本堂興起人來做宣教士
[00:08:00.040 --> 00:08:02.760]  在本堂興起人來做宣教士
[00:08:02.760 --> 00:08:05.480]  在美國
[00:08:05.480 --> 00:08:08.680]  兩種的華人
[00:08:08.680 --> 00:08:12.520]  香港去的 台灣去的
[00:08:12.520 --> 00:08:15.400]  我常常聽到人這樣說
[00:08:15.400 --> 00:08:17.640]  從香港去的基督徒
[00:08:17.640 --> 00:08:20.840]  比較容易奉獻全職侍奉
[00:08:20.840 --> 00:08:22.440]  從香港去的基督徒
[00:08:22.440 --> 00:08:25.560]  比較容易全時間奉獻給主
[00:08:25.560 --> 00:08:27.960]  從台灣去到美國的
[00:08:27.960 --> 00:08:31.160]  很少人奉獻全職侍奉
[00:08:31.160 --> 00:08:32.600]  從台灣去到美國的
[00:08:32.600 --> 00:08:35.320]  很少人奉獻全職侍奉
[00:08:35.320 --> 00:08:40.360]  這是一般的感受
[00:08:40.360 --> 00:08:44.680]  但是在今年
[00:08:44.680 --> 00:08:48.280]  在宣道會的神學院裏
[00:08:48.280 --> 00:08:49.960]  在宣道會的神學院裏
[00:08:49.960 --> 00:08:52.440]  在華人士工科裏
[00:08:52.440 --> 00:08:55.720]  在華人士工科裏
[00:08:55.720 --> 00:08:58.600]  有兩個新同學
[00:08:58.600 --> 00:08:59.800]  有兩個新同學
[00:08:59.800 --> 00:09:03.160]  十位當中有兩位
[00:09:03.160 --> 00:09:05.880]  他們是台灣去的
[00:09:05.880 --> 00:09:09.320]  已經讀完了PhD
[00:09:09.320 --> 00:09:13.000]  已經工作了好幾年
[00:09:13.000 --> 00:09:15.880]  他們奉獻自己
[00:09:15.880 --> 00:09:18.280]  放下一切
[00:09:18.280 --> 00:09:21.000]  來全職侍奉
[00:09:21.000 --> 00:09:27.080]  來神學院讀三年書
[00:09:27.080 --> 00:09:28.520]  一個人讀了PhD
[00:09:28.520 --> 00:09:30.760]  不曉得用了多少心血
[00:09:30.760 --> 00:09:32.360]  一個人讀了博士學位
[00:09:32.360 --> 00:09:34.600]  不知道已經用了多少心血
[00:09:34.600 --> 00:09:35.960]  還要再讀嗎
[00:09:35.960 --> 00:09:39.160]  還要再讀嗎
[00:09:39.160 --> 00:09:42.760]  他們兩位為了要侍奉
[00:09:42.760 --> 00:09:44.280]  他們再讀
[00:09:44.280 --> 00:09:46.600]  他們兩位為了要侍奉
[00:09:46.600 --> 00:09:47.640]  他們再讀
[00:09:47.640 --> 00:09:50.520]  我非常受感動
[00:09:50.520 --> 00:09:53.560]  而且這兩位弟兄
[00:09:53.560 --> 00:09:57.080]  都加入了宣道會的教會
[00:09:57.080 --> 00:09:59.960]  他們大部分的時間讀神學
[00:09:59.960 --> 00:10:05.160]  小部分的時間侍奉
[00:10:05.160 --> 00:10:10.040]  而且是開荒的工作
[00:10:10.040 --> 00:10:14.840]  而且是開荒的工作
[00:10:14.840 --> 00:10:16.760]  感謝主
[00:10:16.760 --> 00:10:19.560]  雖然我們奉獻的人少
[00:10:19.560 --> 00:10:23.000]  但我們繼續地禱告
[00:10:23.000 --> 00:10:25.320]  但我們繼續地禱告
[00:10:25.320 --> 00:10:29.960]  求神在北宣裏面
[00:10:29.960 --> 00:10:33.000]  興起宣教士
[00:10:33.000 --> 00:10:36.520]  歡歡喜喜地奉獻
[00:10:36.520 --> 00:10:41.000]  不是憂憂愁愁地奉獻
[00:10:41.000 --> 00:10:44.040]  不是被逼到不得已才奉獻
[00:10:44.040 --> 00:10:45.800]  一面流淚一面奉獻
[00:10:45.800 --> 00:10:47.720]  一面奉獻一面流淚
[00:10:47.720 --> 00:10:50.280]  不是被主逼到很淒涼地來奉獻
[00:10:50.280 --> 00:10:51.800]  一面哭一面奉獻
[00:10:51.800 --> 00:10:53.400]  一面奉獻一面流淚
[00:10:53.400 --> 00:10:59.560]  有人流淚是高興感恩的流淚
[00:10:59.560 --> 00:11:05.160]  有人流淚是自憐
[00:11:05.160 --> 00:11:09.560]  求神做他的工作
[00:11:09.560 --> 00:11:11.480]  我這樣說
[00:11:11.480 --> 00:11:21.640]  我一生最佩服的宣教士是女宣教士們
[00:11:21.640 --> 00:11:29.880]  這些女宣教士比男宣教士表現得更好
[00:11:29.880 --> 00:11:36.280]  所以我們求神超越我們自己
[00:11:36.280 --> 00:11:39.160]  來呼召我們
[00:11:39.160 --> 00:11:41.320]  來使用我們
[00:11:41.320 --> 00:11:43.720]  加力量給我們
[00:11:43.720 --> 00:11:49.720]  叫我們有超過人所料想得到的恩典
[00:11:49.720 --> 00:11:58.040]  為主做寶貴的事工
[00:11:58.040 --> 00:12:01.800]  這三天的晚上
[00:12:01.800 --> 00:12:11.480]  我們從聖經的意象來看猜拳的事工
[00:12:11.480 --> 00:12:13.080]  第一個晚上
[00:12:13.080 --> 00:12:19.160]  我們看了先知以賽亞所見的意象
[00:12:19.160 --> 00:12:25.320]  在那個意象裏他聽見主的聲音說
[00:12:25.320 --> 00:12:29.320]  我可以猜拳誰呢?
[00:12:29.320 --> 00:12:33.160]  誰肯為我們去呢?
[00:12:33.160 --> 00:12:38.120]  以賽亞就響應神的呼召
[00:12:38.120 --> 00:12:44.040]  他說我在這裏請猜拳我
[00:12:44.040 --> 00:12:48.920]  結果他被神大大使用
[00:12:48.920 --> 00:12:52.760]  使到很多人蒙恩典
[00:12:52.760 --> 00:12:59.080]  昨天晚上我們看了七十六第一章的意象
[00:12:59.080 --> 00:13:02.920]  我們看見了榮耀的主
[00:13:02.920 --> 00:13:07.080]  創始成中的主
[00:13:07.080 --> 00:13:11.720]  祂在金燈臺中間行走
[00:13:11.720 --> 00:13:14.680]  祂是教會的主
[00:13:14.680 --> 00:13:22.600]  祂要祂的教會都是燈臺發福音的光
[00:13:22.600 --> 00:13:28.360]  在祂的右手中掌握七星
[00:13:28.360 --> 00:13:34.120]  一切服侍祂的人都在祂的手中
[00:13:34.120 --> 00:13:38.600]  今天晚上我們要看第五章
[00:13:38.600 --> 00:13:44.600]  請大家回到七十六第五章
[00:13:44.600 --> 00:13:50.120]  這也是主耶穌基督的意象
[00:13:50.120 --> 00:13:54.600]  我們看完全章
[00:13:54.600 --> 00:13:57.720]  昨天已經讀過了
[00:13:57.720 --> 00:14:00.360]  我們不再讀了
[00:14:00.360 --> 00:14:07.800]  今天晚上我們用一對一對的要點來看
[00:14:07.800 --> 00:14:11.800]  就好像第一個晚上一樣
[00:14:11.800 --> 00:14:14.600]  在這一章裏面
[00:14:14.600 --> 00:14:18.520]  有些很明顯的一對一對的要點
[00:14:18.520 --> 00:14:22.360]  我們來看
[00:14:22.360 --> 00:14:24.920]  第一對的要點
[00:14:24.920 --> 00:14:29.720]  我們先注意第一節
[00:14:29.720 --> 00:14:35.160]  我看見坐寶座的
[00:14:35.160 --> 00:14:39.320]  他看見了神的寶座
[00:14:39.320 --> 00:14:47.240]  這是七十六裏面一個非常重要的因素
[00:14:47.240 --> 00:14:55.240]  寶座兩個字在七十六裏面出現了四十次
[00:14:55.240 --> 00:15:02.120]  我們可以說七十六就是一卷寶座的書
[00:15:02.120 --> 00:15:06.600]  七十六的信息就是寶座
[00:15:06.600 --> 00:15:13.000]  要我們用寶座的眼光來看一切
[00:15:13.000 --> 00:15:19.960]  在神的寶座的亮光中看世界
[00:15:19.960 --> 00:15:21.800]  看歷史
[00:15:21.800 --> 00:15:23.560]  看教會
[00:15:23.560 --> 00:15:26.280]  看我們福音的工作
[00:15:26.280 --> 00:15:29.160]  看我們的奉獻
[00:15:29.160 --> 00:15:32.920]  我們一看見神的寶座
[00:15:32.920 --> 00:15:35.960]  就知道祂是章全職
[00:15:35.960 --> 00:15:43.400]  一切都在祂的管理之中
[00:15:43.400 --> 00:15:46.440]  一了解到這一點
[00:15:46.440 --> 00:15:53.240]  我們很多的憂慮就可以放下
[00:15:53.240 --> 00:15:55.800]  在七十六裏面
[00:15:55.800 --> 00:16:00.840]  神的寶座經過三個階段
[00:16:00.840 --> 00:16:02.600]  第一個階段
[00:16:02.600 --> 00:16:07.080]  是完全隱藏的階段
[00:16:07.080 --> 00:16:10.680]  人看不見神的寶座
[00:16:10.680 --> 00:16:18.760]  神的寶座藏在羅馬帝國的寶座的後面
[00:16:18.760 --> 00:16:22.680]  當時教會受逼迫
[00:16:22.680 --> 00:16:29.160]  司徒約翰被充軍到巴摩海島
[00:16:29.160 --> 00:16:36.200]  人看不見神的寶座 神的掌權
[00:16:36.200 --> 00:16:43.000]  只看見羅馬帝國的寶座的詮釋
[00:16:43.000 --> 00:16:45.400]  第二個階段
[00:16:45.400 --> 00:16:49.640]  第十六章十七節
[00:16:49.640 --> 00:16:55.960]  我們回到那個地方看一看
[00:16:55.960 --> 00:17:00.440]  第十六章十七節
[00:17:00.440 --> 00:17:03.560]  第七位天使把碗倒在空中
[00:17:03.560 --> 00:17:07.160]  就有大聲音從殿中的寶座上出來
[00:17:07.160 --> 00:17:08.840]  說「成了」
[00:17:08.840 --> 00:17:14.280]  這裡提到聖殿裏面的寶座
[00:17:14.280 --> 00:17:22.760]  意思就是說只有聖殿裏的人看見寶座
[00:17:22.760 --> 00:17:30.440]  聖殿外面一般的人看不見神的寶座
[00:17:30.440 --> 00:17:34.280]  那就是今天的時期
[00:17:34.280 --> 00:17:39.400]  我們在教會裏看見基督的寶座
[00:17:39.400 --> 00:17:43.320]  我們在教會裏面高舉祂
[00:17:43.320 --> 00:17:46.440]  讚美祂 仰望祂
[00:17:46.440 --> 00:17:52.200]  但是一般的人看不見基督的寶座
[00:17:52.200 --> 00:17:55.000]  第三個階段
[00:17:55.000 --> 00:17:59.000]  第二十一章第五節
[00:17:59.000 --> 00:18:03.400]  在那裏提到神的寶座
[00:18:03.400 --> 00:18:06.760]  成為宇宙的中心
[00:18:06.760 --> 00:18:10.920]  完全地顯明出來
[00:18:10.920 --> 00:18:13.720]  這三個階段
[00:18:13.720 --> 00:18:17.240]  今天我們在第二個階段
[00:18:17.240 --> 00:18:21.080]  我們是憑著信心看見基督的寶座
[00:18:21.080 --> 00:18:25.800]  在這個階段裏面
[00:18:25.800 --> 00:18:29.720]  我們憑著信心來付代價
[00:18:29.720 --> 00:18:34.040]  我們要擁戴主為王
[00:18:34.040 --> 00:18:38.360]  我們為祂的國度來努力
[00:18:38.360 --> 00:18:44.600]  今天我們的代價付的時候
[00:18:44.600 --> 00:18:47.080]  有一個確定的盼望
[00:18:47.080 --> 00:18:50.920]  將來神的國度要顯現
[00:18:50.920 --> 00:18:57.960]  有一天 祂的寶座要完全地顯明出來
[00:18:57.960 --> 00:19:02.760]  在這個寶座的周圍
[00:19:02.760 --> 00:19:06.760]  有許多的人
[00:19:06.760 --> 00:19:08.760]  他們是怎樣的呢?
[00:19:08.760 --> 00:19:12.760]  我們再返回第五章
[00:19:12.760 --> 00:19:14.760]  第八節
[00:19:14.760 --> 00:19:18.760]  我們要看見基督的寶座
[00:19:18.760 --> 00:19:22.760]  返回第五章 第八節
[00:19:22.760 --> 00:19:24.760]  第五章 第八節
[00:19:24.760 --> 00:19:32.360]  「他既拿了書卷 四末脈和二十四位長老
[00:19:32.360 --> 00:19:34.760]  就俯伏在高陽面前
[00:19:34.760 --> 00:19:38.760]  各拿著琴 和聖滿了香的金爐
[00:19:38.760 --> 00:19:41.560]  這香就是眾聖徒的禱告」
[00:19:41.560 --> 00:19:45.560]  第七節
[00:19:45.560 --> 00:19:50.360]  「這高陽前來 從寶座的右手裡拿了書卷」
[00:19:50.360 --> 00:19:52.360]  在這裡我們看見
[00:19:52.360 --> 00:19:54.360]  在寶座上
[00:19:54.360 --> 00:19:58.360]  有神坐在那裡
[00:19:58.360 --> 00:20:00.360]  也有高陽在那裡
[00:20:00.360 --> 00:20:04.360]  第六節給我們說的
[00:20:04.360 --> 00:20:09.560]  我看見寶座 四合五 長老之中有高陽站立
[00:20:09.560 --> 00:20:15.560]  這位高陽和神一同坐寶座
[00:20:15.560 --> 00:20:19.560]  在寶座的面前
[00:20:19.560 --> 00:20:21.560]  有二十四位長老
[00:20:21.560 --> 00:20:25.560]  俯伏在地
[00:20:25.560 --> 00:20:29.560]  他們環繞寶座
[00:20:29.560 --> 00:20:33.560]  他們俯伏在地
[00:20:33.560 --> 00:20:35.560]  他們敬拜天主
[00:20:35.560 --> 00:20:37.560]  他們俯伏在地
[00:20:37.560 --> 00:20:41.560]  他們敬拜這位坐寶座的
[00:20:41.560 --> 00:20:45.560]  他們接受神的主權
[00:20:45.560 --> 00:20:47.560]  他們接受神的主權
[00:20:47.560 --> 00:20:49.560]  這是一對
[00:20:49.560 --> 00:20:51.560]  神的寶座
[00:20:51.560 --> 00:20:55.560]  和那些接受寶座主權的人
[00:20:55.560 --> 00:21:01.560]  俯伏在寶座面前
[00:21:01.560 --> 00:21:05.560]  他們信服神
[00:21:05.560 --> 00:21:09.560]  他們接受神的分派
[00:21:09.560 --> 00:21:11.560]  大家都記得
[00:21:11.560 --> 00:21:19.560]  主耶穌什麼時候把大使命給門徒
[00:21:19.560 --> 00:21:23.560]  在《瑪太福音》二十八章
[00:21:23.560 --> 00:21:25.560]  十六節到二十節
[00:21:25.560 --> 00:21:27.560]  在那裡說
[00:21:27.560 --> 00:21:31.560]  復活的主向門徒顯現
[00:21:31.560 --> 00:21:33.560]  門徒就拜他
[00:21:33.560 --> 00:21:37.560]  當他們拜主的時候
[00:21:37.560 --> 00:21:41.560]  主就把大使命託付給他們
[00:21:41.560 --> 00:21:47.560]  這是很值得我們注意的一件事
[00:21:47.560 --> 00:21:51.560]  當門徒拜主的時候
[00:21:51.560 --> 00:21:55.560]  他們接受主的主權的時候
[00:21:55.560 --> 00:21:59.560]  他們願意信服的時候
[00:21:59.560 --> 00:22:03.560]  主就把大使命給他們
[00:22:03.560 --> 00:22:07.560]  大使命是信服的工作
[00:22:07.560 --> 00:22:11.560]  有的教會在那邊辯論
[00:22:11.560 --> 00:22:15.560]  我的教會應該不應該做猜拳
[00:22:15.560 --> 00:22:19.560]  其實不是人的意見辯論
[00:22:19.560 --> 00:22:23.560]  那是人的意見辯論
[00:22:23.560 --> 00:22:27.560]  那是主的命令
[00:22:27.560 --> 00:22:29.560]  如果一間教會
[00:22:29.560 --> 00:22:31.560]  如果一個基督徒
[00:22:31.560 --> 00:22:35.560]  接受基督的主權
[00:22:35.560 --> 00:22:41.560]  當他聽見你們要去的命令的時候
[00:22:41.560 --> 00:22:45.560]  他們只有一件事可以做
[00:22:45.560 --> 00:22:49.560]  就是接受這個命令
[00:22:49.560 --> 00:22:51.560]  就是信服
[00:22:51.560 --> 00:22:55.560]  就是做猜拳的工作
[00:22:55.560 --> 00:22:59.560]  教會應該不應該做猜拳的工作
[00:22:59.560 --> 00:23:03.560]  答案早已經定了
[00:23:03.560 --> 00:23:07.560]  主把這個工作託付給教會
[00:23:07.560 --> 00:23:11.560]  託付給每一間的教會
[00:23:11.560 --> 00:23:15.560]  託付給每一個基督徒
[00:23:15.560 --> 00:23:19.560]  在猜拳年會裡頭
[00:23:19.560 --> 00:23:23.560]  不是單單那些將要做宣教士的人
[00:23:23.560 --> 00:23:25.560]  才和這個年會有關係
[00:23:25.560 --> 00:23:29.560]  不是那些快要做宣教士的人
[00:23:29.560 --> 00:23:31.560]  和猜拳年會有關係
[00:23:31.560 --> 00:23:33.560]  那是每一個弟兄姊妹都有關係
[00:23:33.560 --> 00:23:35.560]  那是每一個弟兄姊妹都有關係的
[00:23:35.560 --> 00:23:39.560]  猜拳年會是什麼時候
[00:23:39.560 --> 00:23:43.560]  是我們一年一次
[00:23:43.560 --> 00:23:47.560]  重新確立我們的目標的時候
[00:23:47.560 --> 00:23:49.560]  重新確立我們的目標的時候
[00:23:49.560 --> 00:23:53.560]  重新確立我們對大使命的信服的時候
[00:23:53.560 --> 00:23:57.560]  重新確立我們對大使命的信服的時候
[00:23:57.560 --> 00:24:01.560]  重新委身給大使命的工作的時候
[00:24:01.560 --> 00:24:05.560]  重新委身給大使命的工作的時候
[00:24:05.560 --> 00:24:07.560]  每一個人在仰望著
[00:24:07.560 --> 00:24:09.560]  每一個人在仰望著
[00:24:09.560 --> 00:24:11.560]  主啊!你要我這個基督徒
[00:24:11.560 --> 00:24:14.560]  在大使命裡面擔任什麼角色
[00:24:14.560 --> 00:24:16.560]  主啊!你要我這個基督徒
[00:24:16.560 --> 00:24:19.560]  在大使命裡面擔任什麼角色
[00:24:19.560 --> 00:24:23.560]  當大家都用這個態度來看年會的時候
[00:24:23.560 --> 00:24:26.560]  當大家都用這個態度來看年會的時候
[00:24:26.560 --> 00:24:28.560]  那就感覺與我有份
[00:24:28.560 --> 00:24:31.560]  那就感覺與我有份
[00:24:31.560 --> 00:24:36.560]  我可以在某一方面來投身在大使命裡
[00:24:36.560 --> 00:24:40.560]  我可以在某一個地方某一個部分
[00:24:40.560 --> 00:24:42.560]  投身在大使命裡
[00:24:42.560 --> 00:24:44.560]  我可以做宣教士
[00:24:44.560 --> 00:24:46.560]  我可以做宣教士
[00:24:46.560 --> 00:24:48.560]  我可以在本地傳福音
[00:24:48.560 --> 00:24:50.560]  我可以在本地傳福音
[00:24:50.560 --> 00:24:52.560]  我可以支持猜拳工作
[00:24:52.560 --> 00:24:54.560]  我可以支持猜拳工作
[00:24:54.560 --> 00:24:56.560]  我可以為猜拳的工作祈禱
[00:24:56.560 --> 00:24:58.560]  我可以為猜拳的工作祈禱
[00:24:58.560 --> 00:25:00.560]  為猜拳的工作奉獻金錢
[00:25:00.560 --> 00:25:02.560]  為猜拳的工作奉獻金錢
