
[00:00:00.000 --> 00:00:05.520]  作少少的引言,都是《出埃及記》第一、第二章的引言
[00:15:01.040 --> 00:15:03.040]  你明白我的意思嗎?
[00:15:03.040 --> 00:15:08.040]  唯有神透過耶穌基督向我們顯現
[00:15:08.040 --> 00:15:10.040]  我們才有機會認識神
[00:15:10.040 --> 00:15:12.040]  你明白嗎?
[00:15:12.040 --> 00:15:15.040]  不過很可惜,弟兄姊妹
[00:15:15.040 --> 00:15:17.040]  很可惜的是甚麼?
[00:15:17.040 --> 00:15:19.040]  我們的現況是甚麼?
[00:15:19.040 --> 00:15:24.040]  我們手上可能有十本八本聖經
[00:15:24.040 --> 00:15:29.040]  不同的譯本,中英,甚至印尼版的聖經,甚麼都有
[00:15:29.040 --> 00:15:32.040]  我們卻是,好像看著四機
[00:15:32.040 --> 00:15:34.040]  看著聖經的時候就說
[00:15:34.040 --> 00:15:37.040]  Hello, and Bye
[00:15:37.040 --> 00:15:39.040]  Hi, and Bye
[00:15:39.040 --> 00:15:41.040]  每天都是這樣,見到一本聖經
[00:15:41.040 --> 00:15:43.040]  Hi, and Bye
[00:15:43.040 --> 00:15:45.040]  我們不會打開聖經,坐下來
[00:15:45.040 --> 00:15:48.040]  安靜地聽聖經的話語
[00:15:48.040 --> 00:15:51.040]  彷如耶穌基督在我面前
[00:15:51.040 --> 00:15:54.040]  但我不認識祂,祂也不認識我
[00:15:54.040 --> 00:15:56.040]  好像和祂沒有關係
[00:15:56.040 --> 00:15:58.040]  只說Hi, and Bye
[00:15:58.040 --> 00:16:00.040]  然後自己做自己的事
[00:16:00.040 --> 00:16:04.040]  滾動手機,做家務,做日常的事
[00:16:04.040 --> 00:16:07.040]  是多麼可惜,弟兄姊妹
[00:16:07.040 --> 00:16:11.040]  耶穌基督已經親自向我們顯現
[00:16:11.040 --> 00:16:14.040]  將祂的說話寫在聖經上
[00:16:14.040 --> 00:16:18.040]  很想我們每一個都能夠知道祂的心意
[00:16:18.040 --> 00:16:20.040]  並且讓我們在日常生活當中
[00:16:20.040 --> 00:16:23.040]  履行神所託付給我們的呼召
[00:16:23.040 --> 00:16:28.040]  不論是做家庭主婦,做學生,做文員,甚麼都好
[00:16:28.040 --> 00:16:33.040]  但我們很少,或者沒有甚麼空間的
[00:16:33.040 --> 00:16:35.040]  讓神向我們說話
[00:16:35.040 --> 00:16:37.040]  就因為我們不肯打開聖經
[00:16:37.040 --> 00:16:41.040]  我們不肯花時間去聽神的話語
[00:16:41.040 --> 00:16:43.040]  求主幫助我們
[00:16:43.040 --> 00:16:47.040]  神呼召我們進入我們的光景當中
[00:16:47.040 --> 00:16:53.040]  其中一個很重要的元素就是透過祂的話語呼召我們
[00:16:53.040 --> 00:16:55.040]  透過祂的話語呼召我們
[00:16:55.040 --> 00:16:58.040]  讓我們去認識神自己
[00:16:58.040 --> 00:17:01.040]  唯有這樣我們明白神的心意
[00:17:01.040 --> 00:17:04.040]  才能夠活出一個榮耀神的人生
[00:17:04.040 --> 00:17:07.040]  不是過著自己生活的人生
[00:17:11.040 --> 00:17:13.040]  聖經中的十章話
[00:17:13.040 --> 00:17:17.040]  可見信道是從聽道而來
[00:17:17.040 --> 00:17:20.040]  聽道是從基督的話而來
[00:17:20.040 --> 00:17:24.040]  我們唯有聽到耶穌基督的話
[00:17:24.040 --> 00:17:26.040]  讓我們能夠明白
[00:17:26.040 --> 00:17:31.040]  心信,履行上帝給我們的心意
[00:17:31.040 --> 00:17:38.040]  當然耶和華神不單用他的話語呼召摩西
[00:17:38.040 --> 00:17:46.040]  因為神呼召摩西的話語帶有使命
[00:17:46.040 --> 00:17:49.040]  在三章七至九節
[00:17:49.040 --> 00:17:51.040]  我們會見到
[00:17:51.040 --> 00:17:55.040]  這和二章結尾的三節經文一樣
[00:17:55.040 --> 00:17:57.040]  耶和華神說
[00:17:57.040 --> 00:18:02.040]  我聽到以色列的困苦、哀性、痛苦、欺壓
[00:18:02.040 --> 00:18:07.040]  並且耶和華神知道和明白
[00:18:07.040 --> 00:18:09.040]  現在以色列人的光景
[00:18:09.040 --> 00:18:14.040]  所以見到以色列子民處境
[00:18:14.040 --> 00:18:22.040]  所以要將他們拯救離開埃及困苦之地
[00:18:22.040 --> 00:18:27.040]  第二,我要帶他們進入一個
[00:18:27.040 --> 00:18:35.040]  有牛奶和蜜糖的美好的之地
[00:18:35.040 --> 00:18:38.040]  離開一個困苦之地
[00:18:38.040 --> 00:18:40.040]  進入一個美好的之地
[00:18:40.040 --> 00:18:44.040]  這就是神的心意
[00:18:44.040 --> 00:18:48.040]  那要怎麼做呢?
[00:18:48.040 --> 00:18:54.040]  我要打發摩西去見法老
[00:18:54.040 --> 00:19:00.040]  將以色列子民帶離開困苦之地
[00:19:00.040 --> 00:19:03.040]  為什麼要帶離開困苦之地呢?
[00:19:03.040 --> 00:19:05.040]  終極目標是什麼呢?
[00:19:05.040 --> 00:19:06.040]  第十二節
[00:19:06.040 --> 00:19:10.040]  你將百姓從埃及領出來之後
[00:19:10.040 --> 00:19:13.040]  你們必要在這個山上
[00:19:13.040 --> 00:19:16.040]  西大山,第十九章
[00:19:16.040 --> 00:19:21.040]  侍奉我、敬拜我、榮耀我、尊崇我
[00:19:21.040 --> 00:19:26.040]  將以色列子民帶離開困苦之地
[00:19:26.040 --> 00:19:28.040]  為的是要敬拜上帝
[00:19:28.040 --> 00:19:37.040]  自由豐盛喜樂的人生
[00:19:37.040 --> 00:19:40.040]  耶和華神在歷史當中
[00:19:40.040 --> 00:19:43.040]  從聖經當中多次都這樣
[00:19:43.040 --> 00:19:45.040]  向我們揭示他自己
[00:19:45.040 --> 00:19:47.040]  如何愛他的子民
[00:19:47.040 --> 00:19:49.040]  拯救他的子民
[00:19:49.040 --> 00:19:52.040]  透過約書亞、透過很多時司
[00:19:52.040 --> 00:19:54.040]  透過很多先知
[00:19:54.040 --> 00:19:59.040]  甚至使徒彼得向受國禮的猶太人傳福音
[00:19:59.040 --> 00:20:03.040]  保羅亦向未受國禮的外邦人傳福音
[00:20:03.040 --> 00:20:07.040]  但我們知道最終極的拯救者
[00:20:07.040 --> 00:20:09.040]  就是耶穌基督
[00:20:09.040 --> 00:20:13.040]  最終極、最完美的救贖者
[00:20:13.040 --> 00:20:17.040]  神在我們日常生活當中呼召我們
[00:20:17.040 --> 00:20:18.040]  用他的話語呼召我們
[00:20:18.040 --> 00:20:21.040]  是帶有使命的,弟兄姊妹
[00:20:21.040 --> 00:20:22.040]  是帶有使命
[00:20:22.040 --> 00:20:23.040]  這是什麼使命呢?
[00:20:23.040 --> 00:20:26.040]  是要讓我們將這份
[00:20:26.040 --> 00:20:32.040]  「出黑暗入奇妙光明者」的美德宣揚開去
[00:20:32.040 --> 00:20:35.040]  我們每一個人都有使命
[00:20:35.040 --> 00:20:37.040]  這個使命是要讓我們
[00:20:37.040 --> 00:20:41.040]  我們經歷過如何出黑暗入光明
[00:20:41.040 --> 00:20:42.040]  如何離開撒旦的權勢
[00:20:42.040 --> 00:20:45.040]  進入神的國度當中
[00:20:45.040 --> 00:20:46.040]  如何離開自我中心
[00:20:46.040 --> 00:20:49.040]  進入神為中心
[00:20:49.040 --> 00:20:50.040]  服侍他人
[00:20:50.040 --> 00:20:52.040]  愛神愛人的生活
[00:20:52.040 --> 00:20:53.040]  我們經歷過的
[00:20:53.040 --> 00:20:57.040]  我們明白這個信仰對我們的重要性
[00:20:57.040 --> 00:21:02.040]  神呼召我們帶有一個使命
[00:21:02.040 --> 00:21:05.040]  就是作耶穌基督的見證人
[00:21:05.040 --> 00:21:07.040]  作耶穌基督的見證人
[00:21:07.040 --> 00:21:11.040]  是在幫助我們在不同的環境
[00:21:11.040 --> 00:21:13.040]  神呼召我們進入不同的環境
[00:21:13.040 --> 00:21:17.040]  學校、工作、我們的隔離房舍
[00:21:17.040 --> 00:21:19.040]  在那裏作一個見證
[00:21:19.040 --> 00:21:22.040]  見證我們新的生活
[00:21:22.040 --> 00:21:23.040]  我們的新的生命
[00:21:23.040 --> 00:21:25.040]  見證神如何拯救我們
[00:21:25.040 --> 00:21:29.040]  離開人類最大最大的問題
[00:21:29.040 --> 00:21:33.040]  人類最大最大的問題就是罪本身
[00:21:33.040 --> 00:21:37.040]  誰人使我們與耶穌基督的愛隔絕
[00:21:37.040 --> 00:21:41.040]  罪啊
[00:21:41.040 --> 00:21:45.040]  唯有在耶穌基督裏
[00:21:45.040 --> 00:21:47.040]  才能破除這個隔絕
[00:21:47.040 --> 00:21:49.040]  弟兄姊妹
[00:21:49.040 --> 00:21:51.040]  我諾馬書第八章
[00:21:51.040 --> 00:21:54.040]  神呼召我們進入不同的場景
[00:21:54.040 --> 00:21:56.040]  當中要高舉耶穌
[00:21:56.040 --> 00:21:58.040]  彰顯耶穌
[00:21:58.040 --> 00:21:59.040]  宣揚耶穌
[00:21:59.040 --> 00:22:01.040]  這個是宣導會精神
[00:22:01.040 --> 00:22:04.040]  Mission 使命承擔就是這樣
[00:22:04.040 --> 00:22:08.040]  我不能去到工作場景
[00:22:08.040 --> 00:22:10.040]  向同事傳福音
[00:22:10.040 --> 00:22:11.040]  我不能
[00:22:11.040 --> 00:22:12.040]  雖然我是牧師
[00:22:12.040 --> 00:22:13.040]  我不能
[00:22:13.040 --> 00:22:14.040]  我也不認識同事
[00:22:14.040 --> 00:22:15.040]  但神一有差派你
[00:22:15.040 --> 00:22:17.040]  透過他的話語
[00:22:17.040 --> 00:22:18.040]  差派你
[00:22:18.040 --> 00:22:19.040]  呼召你
[00:22:19.040 --> 00:22:21.040]  差派你進入你的光景
[00:22:21.040 --> 00:22:23.040]  你的場所當中
[00:22:23.040 --> 00:22:25.040]  你的親友當中
[00:22:25.040 --> 00:22:28.040]  很多未信者當中
[00:22:28.040 --> 00:22:32.040]  宣揚這個這麼寶貴的福音
[00:22:32.040 --> 00:22:35.040]  摩西你要帶我的意識去指紋
[00:22:35.040 --> 00:22:36.040]  屬我的指紋
[00:22:36.040 --> 00:22:39.040]  離開圍爐埃及之地
[00:22:39.040 --> 00:22:42.040]  進入他的流拿與密之地
[00:22:42.040 --> 00:22:44.040]  離開困苦
[00:22:44.040 --> 00:22:46.040]  進入他自由
[00:22:46.040 --> 00:22:49.040]  我們每一個都領受這個使命
[00:22:49.040 --> 00:22:51.040]  我們每一個都有
[00:22:51.040 --> 00:22:56.040]  當然
[00:22:56.040 --> 00:23:01.040]  在神父召摩西進入他這個使命
[00:23:01.040 --> 00:23:03.040]  當中的時候
[00:23:03.040 --> 00:23:05.040]  不單止是說你去吧
[00:23:05.040 --> 00:23:07.040]  不是這樣的
[00:23:07.040 --> 00:23:09.040]  神父召我們是帶有
[00:23:09.040 --> 00:23:12.040]  上帝很大很大的應許
[00:23:12.040 --> 00:23:14.040]  很大很大的應許
[00:23:14.040 --> 00:23:17.040]  摩西聽到
[00:23:17.040 --> 00:23:21.040]  耶和華的聲音的時候
[00:23:21.040 --> 00:23:23.040]  他第一句說話是說什麼呢
[00:23:23.040 --> 00:23:26.040]  我是什麼人
[00:23:26.040 --> 00:23:29.040]  大家要知道
[00:23:29.040 --> 00:23:31.040]  四十年前的摩西年輕有為
[00:23:31.040 --> 00:23:33.040]  年輕亦壯
[00:23:33.040 --> 00:23:37.040]  有很多大志
[00:23:37.040 --> 00:23:39.040]  他甚至深信
[00:23:39.040 --> 00:23:41.040]  是神呼召他
[00:23:41.040 --> 00:23:43.040]  神呼召他
[00:23:43.040 --> 00:23:45.040]  如何在法老
[00:23:45.040 --> 00:23:47.040]  在皇宮當中成長
[00:23:47.040 --> 00:23:50.040]  法老怎會不知道他是喜伯來的人呢
[00:23:50.040 --> 00:23:51.040]  當然知道
[00:23:51.040 --> 00:23:53.040]  一看膚色就知道
[00:23:53.040 --> 00:23:56.040]  但摩西成長到四十歲
[00:23:56.040 --> 00:23:59.040]  會不會神真的透過我
[00:23:59.040 --> 00:24:01.040]  去拯救以色列指紋呢
[00:24:01.040 --> 00:24:03.040]  就是在那裡
[00:24:03.040 --> 00:24:05.040]  嘗試去拯救
[00:24:05.040 --> 00:24:07.040]  但失敗
[00:24:07.040 --> 00:24:09.040]  失敗
[00:24:09.040 --> 00:24:11.040]  然後他就瘋了
[00:24:11.040 --> 00:24:13.040]  四十年
[00:24:13.040 --> 00:24:18.040]  這四十年其實什麼意志都打沉了
[00:24:18.040 --> 00:24:20.040]  你明白嗎
[00:24:20.040 --> 00:24:23.040]  有什麼雄圖大計都打沉了四十年
[00:24:23.040 --> 00:24:25.040]  有什麼風光
[00:24:25.040 --> 00:24:27.040]  風光遺跡
[00:24:27.040 --> 00:24:28.040]  全部都沒有了
[00:24:28.040 --> 00:24:29.040]  四十年
[00:24:29.040 --> 00:24:32.040]  摩西一百二十歲
[00:24:32.040 --> 00:24:34.040]  我們普拉塔按比例
[00:24:34.040 --> 00:24:37.040]  減少一點按照我們現在的歲數
[00:24:37.040 --> 00:24:39.040]  當他九十歲
[00:24:39.040 --> 00:24:41.040]  三十歲想拯救以色列指紋
[00:24:41.040 --> 00:24:42.040]  不行
[00:24:42.040 --> 00:24:44.040]  現在六十歲
[00:24:44.040 --> 00:24:46.040]  六十歲什麼意思
[00:24:46.040 --> 00:24:48.040]  致命退休
[00:24:48.040 --> 00:24:55.040]  人生下半場差不多尾段
[00:24:55.040 --> 00:24:58.040]  六十歲還有什麼可以做
[00:24:58.040 --> 00:25:01.040]  難道找個六十歲做堂主任嗎
[00:25:01.040 --> 00:25:03.040]  慘了又等退休
[00:25:03.040 --> 00:25:05.040]  你明白我的意思嗎
[00:25:05.040 --> 00:25:07.040]  六十歲還有什麼可以做
[00:25:07.040 --> 00:25:09.040]  摩西第一個說話是
[00:25:09.040 --> 00:25:11.040]  我是什麼人
[00:25:11.040 --> 00:25:13.040]  不是因為他怕法老
[00:25:13.040 --> 00:25:15.040]  不是
[00:25:15.040 --> 00:25:17.040]  不是因為他怕迦南地那些
