
[00:00:00.000 --> 00:00:03.780]  各位族內的弟兄姊妹,你們好。
[00:12:53.180 --> 00:12:57.180]  受得起難處的考驗,
[00:12:57.180 --> 00:13:02.180]  我們在壓力之下依靠主心智、
[00:13:02.180 --> 00:13:08.180]  剛強、壯膽爲主繼續的工作。
[00:13:08.180 --> 00:13:14.180]  主的作爲必然按照祂的時間彰顯出來。
[00:13:14.180 --> 00:13:21.180]  有的人把侍奉當作熟練的玩樂,
[00:13:21.180 --> 00:13:25.180]  心血來潮的時候就高興侍奉,
[00:13:25.180 --> 00:13:32.180]  等到擔子加重了就放下侍奉交給別人。
[00:13:32.180 --> 00:13:38.180]  如果有人把重要的侍奉的崗位給這個人,
[00:13:38.180 --> 00:13:40.180]  因爲他覺得很重,
[00:13:40.180 --> 00:13:42.180]  他就會抱怨,
[00:13:42.180 --> 00:13:45.180]  連神也抱怨。
[00:13:45.180 --> 00:13:51.180]  他的侍奉的擔子輕的時候又忽略輕視,
[00:13:51.180 --> 00:13:56.180]  結果沒有果子可以獻給神。
[00:13:56.180 --> 00:14:01.180]  我們要學習有堅固的侍奉的心智,
[00:14:01.180 --> 00:14:07.180]  擔當得起神給我們侍奉上的壓力。
[00:14:07.180 --> 00:14:12.180]  我們願望神擔起一切的壓力,
[00:14:12.180 --> 00:14:15.180]  歡歡喜喜地爲神付代價。
[00:14:15.180 --> 00:14:18.180]  我們不是爲了興趣而侍奉,
[00:14:18.180 --> 00:14:22.180]  乃是爲了接受神的託福而侍奉。
[00:14:22.180 --> 00:14:27.180]  凡是以興趣爲動機的人,
[00:14:27.180 --> 00:14:33.180]  一定過了一段時間興趣漸漸淡化,
[00:14:33.180 --> 00:14:36.180]  沒有興趣了就放下工作,
[00:14:36.180 --> 00:14:39.180]  這是自我中心的侍奉,
[00:14:39.180 --> 00:14:42.180]  不是以神爲中心的侍奉,
[00:14:42.180 --> 00:14:49.180]  不能得神的悅覽,不能夠有真正的果相。
[00:14:49.180 --> 00:14:53.180]  我們再看另外一個侍奉的比喻,
[00:14:53.180 --> 00:14:59.180]  是耶律彌書十三章一到十一節給我們看見的。
[00:14:59.180 --> 00:15:01.180]  在那一段中,
[00:15:01.180 --> 00:15:10.180]  神吩咐耶律彌把腰帶藏在河邊的磐石雪洞,
[00:15:10.180 --> 00:15:13.180]  過了幾天再拿出來看,
[00:15:13.180 --> 00:15:16.180]  腰帶已經腐爛了沒有用。
[00:15:16.180 --> 00:15:18.180]  神說:
[00:15:18.180 --> 00:15:23.180]  "於腰帶怎樣緊帖人腰照樣,
[00:15:23.180 --> 00:15:29.180]  神也要使以色列全家和猶大全家緊帖他,
[00:15:29.180 --> 00:15:33.180]  好叫他們屬神爲子民,
[00:15:33.180 --> 00:15:39.180]  使神得名聲的頌讚的榮耀。"
[00:15:39.180 --> 00:15:42.180]  他們卻不肯聽。
[00:15:42.180 --> 00:15:46.180]  腰帶有能力的意思,
[00:15:46.180 --> 00:15:48.180]  一個人輸腰,
[00:15:48.180 --> 00:15:55.180]  他就能有力工作和運用他全身的氣力。
[00:15:55.180 --> 00:15:59.180]  但是以色列人不肯竭盡神,
[00:15:59.180 --> 00:16:04.180]  不能獲得這個能力的條件。
[00:16:04.180 --> 00:16:10.180]  結果他們就好像腐爛的腰帶一樣,
[00:16:10.180 --> 00:16:15.180]  因爲埋藏在潮溼的河邊。
[00:16:15.180 --> 00:16:17.180]  主在這裏說,
[00:16:17.180 --> 00:16:24.180]  他要屬他的人緊帖神的心胸,
[00:16:24.180 --> 00:16:28.180]  靠近神,從神的力量,
[00:16:28.180 --> 00:16:30.180]  藉着靠近神,
[00:16:30.180 --> 00:16:36.180]  找告,藉着聽神話,
[00:16:36.180 --> 00:16:39.180]  藉着與神之間密切的心靈關係,
[00:16:39.180 --> 00:16:42.180]  而從神得到工作的能力。
[00:16:42.180 --> 00:16:44.180]  這樣的因素,
[00:16:44.180 --> 00:16:46.180]  以色列人失去了。
[00:16:46.180 --> 00:16:48.180]  今天我們侍奉,
[00:16:48.180 --> 00:16:52.180]  也必須學這個功課。
[00:16:52.180 --> 00:16:56.180]  我們願意緊帖在主的腰上,
[00:16:56.180 --> 00:16:58.180]  和他有密切的關係,
[00:16:58.180 --> 00:17:01.180]  這樣我們就可以不斷地,
[00:17:01.180 --> 00:17:03.180]  繼續地,活潑地,
[00:17:03.180 --> 00:17:07.180]  執取神爲我們預備的能力。
[00:17:07.180 --> 00:17:11.180]  這是我們侍奉成功的祕訣。
[00:17:11.180 --> 00:17:13.180]  一句話,
[00:17:13.180 --> 00:17:17.180]  不親近神的人沒有能力,
[00:17:17.180 --> 00:17:20.180]  親近神的人就有能力,
[00:17:20.180 --> 00:17:24.180]  完成神所賜下的工作。
[00:17:24.180 --> 00:17:27.180]  禱告是力量的來源。
[00:17:27.180 --> 00:17:29.180]  這樣的信息在聖經裏面,
[00:17:29.180 --> 00:17:32.180]  常常地講,常常地講,
[00:17:32.180 --> 00:17:35.180]  但是我們聽不慣的,
[00:17:35.180 --> 00:17:38.180]  反而無動於衷。
[00:17:38.180 --> 00:17:42.180]  求神幫助我們隨時地保持這個祕訣,
[00:17:42.180 --> 00:17:45.180]  常常有禱告的心智,
[00:17:45.180 --> 00:17:47.180]  而且是活潑地禱告,
[00:17:47.180 --> 00:17:49.180]  有信心地禱告,
[00:17:49.180 --> 00:17:51.180]  虔誠地禱告,
[00:17:51.180 --> 00:17:58.180]  神就會將他的工作的能力賜下。
[00:17:58.180 --> 00:18:00.180]  有一個人,
[00:18:00.180 --> 00:18:03.180]  他在田間的時候,
[00:18:03.180 --> 00:18:08.180]  看見一個農夫在工作,
[00:18:08.180 --> 00:18:12.180]  那麼這個農夫他累了,
[00:18:12.180 --> 00:18:17.180]  他就把工作的器具放在田邊,
[00:18:17.180 --> 00:18:22.180]  到旁邊跪下禱告。
[00:18:22.180 --> 00:18:25.180]  那麼這個人是個畫家,
[00:18:25.180 --> 00:18:27.180]  看見這個農夫跪在那裏禱告,
[00:18:27.180 --> 00:18:29.180]  他就得到靈感,
[00:18:29.180 --> 00:18:31.180]  他回了家去畫了一幅圖畫,
[00:18:31.180 --> 00:18:34.180]  成了世界名畫。
[00:18:34.180 --> 00:18:37.180]  就是一個農夫跪在那裏禱告的時候,
[00:18:37.180 --> 00:18:43.180]  天使來用他的農具替他工作。
[00:18:43.180 --> 00:18:46.180]  這是很多人見過的一幅圖畫,
[00:18:46.180 --> 00:18:50.180]  有很寶貴的意義。
[00:18:50.180 --> 00:18:52.180]  這個農夫跪下禱告,
[00:18:52.180 --> 00:18:55.180]  表面看,放下了工作,
[00:18:55.180 --> 00:18:57.180]  沒有再工作,
[00:18:57.180 --> 00:18:58.180]  但是事實上,
[00:18:58.180 --> 00:19:00.180]  當他禱告的時候,
[00:19:00.180 --> 00:19:03.180]  天使來替他工作,
[00:19:03.180 --> 00:19:06.180]  那我們很自然地就知道,
[00:19:06.180 --> 00:19:09.180]  天使的工作比人的工作更好。
[00:19:09.180 --> 00:19:12.180]  天使的工作是神的工作,
[00:19:12.180 --> 00:19:13.180]  神一做工,
[00:19:13.180 --> 00:19:17.180]  工就成了,人做工不一定成。
[00:19:17.180 --> 00:19:21.180]  所以這個農夫是最聰明。
[00:19:21.180 --> 00:19:24.180]  他在工作那麼忙的時候,
[00:19:24.180 --> 00:19:26.180]  肯放下工作,
[00:19:26.180 --> 00:19:27.180]  向神禱告,
[00:19:27.180 --> 00:19:29.180]  因爲他知道,
[00:19:29.180 --> 00:19:33.180]  他的工作最好的果效是出自神的。
[00:19:33.180 --> 00:19:34.180]  這樣的一個認識,
[00:19:34.180 --> 00:19:37.180]  使他能夠在忙碌中跪下禱告,
[00:19:37.180 --> 00:19:40.180]  而不認爲是荒廢事件。
[00:19:40.180 --> 00:19:42.180]  我們也是一樣,
[00:19:42.180 --> 00:19:44.180]  我們親近神禱告,
[00:19:44.180 --> 00:19:46.180]  絕對不是荒廢事件。
[00:19:46.180 --> 00:19:49.180]  有的時候我們自己努力去做,
[00:19:49.180 --> 00:19:51.180]  忽略了禱告,
[00:19:51.180 --> 00:19:54.180]  結果呢,徒勞無功。
[00:19:54.180 --> 00:19:56.180]  當我們按照神的旨意,
[00:19:56.180 --> 00:19:58.180]  來禱告,
[00:19:58.180 --> 00:20:00.180]  願望祂的時候,
[00:20:00.180 --> 00:20:03.180]  祂一伸出祂的全能的右手,
[00:20:03.180 --> 00:20:05.180]  事情就成了。
[00:20:05.180 --> 00:20:10.180]  神定了兩個原則,
[00:20:10.180 --> 00:20:15.180]  祂一直在宣明這兩個原則,
[00:20:15.180 --> 00:20:17.180]  是祂月納的,
[00:20:17.180 --> 00:20:20.180]  是祂工作的一個原則,
[00:20:20.180 --> 00:20:22.180]  一個軌道。
[00:20:22.180 --> 00:20:24.180]  第一個原則就是,
[00:20:24.180 --> 00:20:26.180]  哪裏有禱告,
[00:20:26.180 --> 00:20:28.180]  祂就在哪裏工作。
[00:20:28.180 --> 00:20:29.180]  第二個原則,
[00:20:29.180 --> 00:20:31.180]  哪裏有信心,
[00:20:31.180 --> 00:20:34.180]  祂就在哪裏工作。
[00:20:34.180 --> 00:20:35.180]  這是不是說,
[00:20:35.180 --> 00:20:40.180]  神必須藉着我們的信心,
[00:20:40.180 --> 00:20:41.180]  藉着我們的禱告,
[00:20:41.180 --> 00:20:43.180]  才能工作呢?
[00:20:43.180 --> 00:20:45.180]  我們沒有了信心,
[00:20:45.180 --> 00:20:46.180]  沒有了禱告,
[00:20:46.180 --> 00:20:48.180]  神就不能工作呢?
[00:20:48.180 --> 00:20:49.180]  當然不是,
[00:20:49.180 --> 00:20:53.180]  神不是依靠我們的信心和禱告,
[00:20:53.180 --> 00:20:58.180]  但是神按祂的旨意,
[00:20:58.180 --> 00:21:00.180]  來定了這兩個原則,
[00:21:00.180 --> 00:21:06.180]  祂一直地理性這兩個原則,
[00:21:06.180 --> 00:21:08.180]  整個的聖經歷史,
[00:21:08.180 --> 00:21:09.180]  教會歷史,
[00:21:09.180 --> 00:21:15.180]  都是宣明神一直地按照這兩個原則來做。
[00:21:15.180 --> 00:21:17.180]  祂所以這樣做,
[00:21:17.180 --> 00:21:19.180]  是因爲祂的愛,
[00:21:19.180 --> 00:21:20.180]  祂的恩典,
[00:21:20.180 --> 00:21:23.180]  要我們藉着信心與祂統共,
[00:21:23.180 --> 00:21:25.180]  藉着禱告與祂統共,
[00:21:25.180 --> 00:21:27.180]  我們用信心工作,
[00:21:27.180 --> 00:21:28.180]  成功的時候,
[00:21:28.180 --> 00:21:33.180]  神就把成功上在我們的帳上,
[00:21:33.180 --> 00:21:36.180]  當我們禱告神工作成功的時候,
[00:21:36.180 --> 00:21:40.180]  神就把這個成功放在我們的帳上,
[00:21:40.180 --> 00:21:42.180]  所以神定了這兩個原則,
[00:21:42.180 --> 00:21:44.180]  要我們與祂統共,
[00:21:44.180 --> 00:21:46.180]  這是神給我們的榮耀,
[00:21:46.180 --> 00:21:47.180]  權利,
[00:21:47.180 --> 00:21:49.180]  是祂的大恩典,
[00:21:49.180 --> 00:21:51.180]  我們一定要了解,
[00:21:51.180 --> 00:21:55.180]  而重視神爲我們預備的這樣的恩典,
[00:21:55.180 --> 00:22:01.180]  這樣的原則。
[00:22:01.180 --> 00:22:03.180]  另外一個適逢的比喻,
[00:22:03.180 --> 00:22:09.180]  就是《耶律彌書》十八章一至四節裏面,
[00:22:09.180 --> 00:22:15.180]  記載神吩咐耶律彌下到姚將的家裏面,
[00:22:15.180 --> 00:22:19.180]  看姚將用泥做器皿,
[00:22:19.180 --> 00:22:22.180]  其先做壞的,
[00:22:22.180 --> 00:22:27.180]  那麼他就用這個泥再另外做別的器皿。
[00:22:27.180 --> 00:22:29.180]  這就告訴我們,
[00:22:29.180 --> 00:22:33.180]  神會給我們復興的機會,
[00:22:33.180 --> 00:22:35.180]  有時候我們的侍奉失敗了,
[00:22:35.180 --> 00:22:38.180]  不合乎神的心意,
[00:22:38.180 --> 00:22:41.180]  但是神不丟棄我們,
[00:22:41.180 --> 00:22:44.180]  是繼續地恩待我們,
[00:22:44.180 --> 00:22:49.180]  給我們侍奉的改正的機會。
[00:22:49.180 --> 00:22:52.180]  雖然我們過去的侍奉有軟弱,
[00:22:52.180 --> 00:22:56.180]  有虧欠,有失敗,有缺點,甚至有污點,
[00:22:56.180 --> 00:22:59.180]  但是主給我們第二次的機會,
[00:22:59.180 --> 00:23:04.180]  祂要重新制作我們,成爲合用的器皿。
[00:23:04.180 --> 00:23:11.180]  這是何等感動我們的心的一個比喻,
[00:23:11.180 --> 00:23:16.180]  其中有神豐富的恩典憐憫慈愛,
[00:23:16.180 --> 00:23:21.180]  神要幫助我們成爲一個好的侍奉者,
[00:23:21.180 --> 00:23:27.180]  蒙祂怨納,得到祂的稱讚賞賜。
[00:23:27.180 --> 00:23:30.180]  當我們能夠讓主滿意的時候,
[00:23:30.180 --> 00:23:35.180]  我們的心是何等的喜樂。
[00:23:35.180 --> 00:23:41.180]  有一次,見到神學院的從前院長劉福羣牧師,
[00:23:41.180 --> 00:23:46.180]  他到一個郵局去寄一封信,
[00:23:46.180 --> 00:23:49.180]  那麼在他的,他要排隊,
[00:23:49.180 --> 00:23:52.180]  在他前面的一個寄信的人呢,
[00:23:52.180 --> 00:23:54.180]  也是一個美國人,
[00:23:54.180 --> 00:23:56.180]  他在寄一個包裹,
[00:23:56.180 --> 00:23:59.180]  這個郵局的志願就問他,
[00:23:59.180 --> 00:24:02.180]  你這個包裹值多少錢呢?
[00:24:02.180 --> 00:24:08.180]  他回答說,沒有價值。
[00:24:08.180 --> 00:24:11.180]  那麼志願呢,不瞭解,
[00:24:11.180 --> 00:24:12.180]  有點不高興,
[00:24:12.180 --> 00:24:13.180]  要他解釋,
[00:24:13.180 --> 00:24:16.180]  怎麼會沒有價值呢?
[00:24:16.180 --> 00:24:21.180]  他說,我和太太從美國來到香港觀光,
[00:24:21.180 --> 00:24:24.180]  但是不幸我的太太還病,
[00:24:24.180 --> 00:24:26.180]  疾病過世了,
[00:24:26.180 --> 00:24:29.180]  我現在將她的遺體火化,
[00:24:29.180 --> 00:24:33.180]  把她的骨灰裝在這個盒子裏寄回家去,
[00:24:33.180 --> 00:24:35.180]  所以這是valueless,
[00:24:35.180 --> 00:24:37.180]  不可以定價的,
[00:24:37.180 --> 00:24:40.180]  高過一切的價值的。
[00:24:40.180 --> 00:24:43.180]  他無意中地回答,
[00:24:43.180 --> 00:24:46.180]  沒有價值,
[00:24:46.180 --> 00:24:50.180]  又給我們一個很重要的提醒。
[00:24:50.180 --> 00:24:51.180]  那一次,
[00:24:51.180 --> 00:24:55.180]  李福泉牧師向神學生提出這一個例子,
[00:24:55.180 --> 00:24:58.180]  很多人得到提醒,
[00:24:58.180 --> 00:25:02.180]  如果我們一生是單單爲自己最後的結果,
[00:25:02.180 --> 00:25:04.180]  就是沒有價值,
[00:25:04.180 --> 00:25:07.180]  沒有價值,
[00:25:07.180 --> 00:25:11.180]  我們願意追求那最高的價值,
[00:25:11.180 --> 00:25:14.180]  得到神的稱讚。
[00:25:14.180 --> 00:25:17.180]  最後一個比喻,
[00:25:17.180 --> 00:25:23.180]  那就是一個侍奉者是一個牧羊羊羣的人,
[00:25:23.180 --> 00:25:26.180]  是一個牧人。
[00:25:26.180 --> 00:25:34.180]  石頭彼得在彼得前書第五章,
[00:25:34.180 --> 00:25:41.180]  他寫了勸勉與他同作牧人的同工的話語。
[00:25:41.180 --> 00:25:48.180]  在這段經文第五章一至四節的經文裏頭,
[00:25:48.180 --> 00:25:54.180]  他提到一個真正的牧人牧羊羊羣的時候,
[00:25:54.180 --> 00:25:58.180]  是怎麼樣的價值觀呢?
[00:25:58.180 --> 00:26:05.180]  我把這個經文有關的地方讀出來。
[00:26:05.180 --> 00:26:09.180]  在第二節裏面,
[00:26:09.180 --> 00:26:12.180]  石頭彼得這樣說:
