
[00:00:00.000 --> 00:00:10.880]  請大家回到《仕途行傳》第一章
[00:05:18.100 --> 00:05:20.260]  就順從神的旨意
[00:05:20.260 --> 00:05:20.300]  (閩)
[00:05:20.300 --> 00:05:22.900]  禱告的意思就是要我們
[00:05:22.900 --> 00:05:24.740]  聽從神的禱告
[00:05:24.740 --> 00:05:25.860]  神的旨意
[00:05:25.860 --> 00:05:29.180]  又進行祂的旨意
[00:05:29.180 --> 00:05:29.860]  (閩)
[00:05:29.860 --> 00:05:31.300]  第二點
[00:05:31.300 --> 00:05:33.260]  要不住地禱告
[00:05:33.260 --> 00:05:34.900]  (閩)
[00:05:34.900 --> 00:05:38.020]  貼撒羅尼加前書
[00:05:38.020 --> 00:05:43.660]  第五章十七節
[00:05:43.660 --> 00:05:45.980]  這裡說不住地禱告
[00:05:45.980 --> 00:05:48.100]  (閩)
[00:05:48.100 --> 00:05:49.300]  這是什麼意思呢?
[00:05:49.300 --> 00:05:51.700]  (閩)
[00:05:51.700 --> 00:05:55.940]  我提到其中的兩個意思
[00:05:55.940 --> 00:05:57.220]  第一
[00:05:57.220 --> 00:05:58.740]  不住地禱告
[00:05:58.740 --> 00:06:01.740]  就是在凡事上禱告
[00:06:01.740 --> 00:06:05.180]  (閩)
[00:06:05.180 --> 00:06:08.620]  就好像保羅所說的
[00:06:08.620 --> 00:06:10.740]  凡事借著禱告
[00:06:10.740 --> 00:06:12.300]  祈求和感謝
[00:06:12.300 --> 00:06:15.540]  (閩)
[00:06:15.540 --> 00:06:20.980]  將你們所要的告訴神
[00:06:20.980 --> 00:06:26.860]  大小的事都可以禱告
[00:06:26.860 --> 00:06:30.820]  這就是不住地禱告
[00:06:30.820 --> 00:06:34.540]  第二個意思
[00:06:34.540 --> 00:06:40.300]  我們要養成一個禱告的態度
[00:06:40.300 --> 00:06:43.300]  不可能有任何人不住地禱告
[00:06:43.300 --> 00:06:46.660]  (閩)
[00:06:46.660 --> 00:06:47.900]  如果那樣禱告
[00:06:47.900 --> 00:06:49.100]  什麼事都不能做
[00:06:49.100 --> 00:06:51.780]  (閩)
[00:06:51.780 --> 00:06:52.820]  吃飯也不能吃
[00:06:52.820 --> 00:06:54.100]  (閩)
[00:06:54.100 --> 00:06:55.180]  睡覺也不能睡
[00:06:55.180 --> 00:06:57.020]  (閩)
[00:06:57.020 --> 00:07:00.100]  不住地禱告是一種態度
[00:07:00.100 --> 00:07:02.740]  (閩)
[00:07:02.740 --> 00:07:04.580]  我們整個人生
[00:07:04.580 --> 00:07:05.860]  (閩)
[00:07:05.860 --> 00:07:08.380]  整個的存心和行動
[00:07:08.380 --> 00:07:10.580]  (閩)
[00:07:10.580 --> 00:07:14.380]  都好像在那裡說
[00:07:14.380 --> 00:07:15.660]  神啊
[00:07:15.660 --> 00:07:18.380]  我仰望你
[00:07:18.380 --> 00:07:20.620]  我信靠你
[00:07:20.620 --> 00:07:22.820]  我交托給你
[00:07:22.820 --> 00:07:25.260]  我信服你
[00:07:25.260 --> 00:07:28.580]  願你的旨意成就
[00:07:28.580 --> 00:07:31.260]  在我的身上
[00:07:31.260 --> 00:07:35.900]  這就是禱告的態度
[00:07:35.900 --> 00:07:39.420]  我們可以這樣做
[00:07:39.420 --> 00:07:41.540]  這樣我們整個的一生
[00:07:41.540 --> 00:07:43.380]  就是一個禱告
[00:07:43.380 --> 00:07:45.860]  (閩)
[00:07:45.860 --> 00:07:48.620]  禱告如花
[00:07:48.620 --> 00:07:51.780]  彰顯神的榮美
[00:07:51.780 --> 00:07:55.060]  禱告如杖
[00:07:55.060 --> 00:07:59.220]  可以支持我們和別人
[00:07:59.220 --> 00:08:02.180]  禱告如歌
[00:08:02.180 --> 00:08:05.220]  能夠充滿喜樂
[00:08:05.220 --> 00:08:06.940]  我們的禱告
[00:08:06.940 --> 00:08:08.460]  我們的對不起
[00:08:08.460 --> 00:08:09.660]  是人生
[00:08:09.660 --> 00:08:12.660]  剛才說的應該是人生不是禱告
[00:08:12.660 --> 00:08:14.940]  (閩)
[00:08:14.940 --> 00:08:16.340]  人生如歌
[00:08:16.340 --> 00:08:17.300]  (閩)
[00:08:17.300 --> 00:08:18.420]  人生如杖
[00:08:18.420 --> 00:08:19.300]  (閩)
[00:08:19.300 --> 00:08:20.660]  人生如花
[00:08:20.660 --> 00:08:21.820]  (閩)
[00:08:21.820 --> 00:08:24.140]  人生就是禱告
[00:08:24.140 --> 00:08:28.060]  (閩)
[00:08:28.060 --> 00:08:30.020]  第三點
[00:08:30.020 --> 00:08:32.700]  我們禱告的時候
[00:08:32.700 --> 00:08:35.820]  不要單為自己禱告
[00:08:35.820 --> 00:08:40.740]  更要為別人禱告
[00:08:40.740 --> 00:08:44.300]  有一節很寶貴的聖經
[00:08:44.300 --> 00:08:50.740]  《約伯記》42章第10節
[00:08:50.740 --> 00:08:56.380]  《約伯記》42章第10節
[00:08:56.380 --> 00:08:59.420]  約伯為他的朋友祈禱
[00:08:59.420 --> 00:09:02.780]  耶和華就使約伯從苦境轉回
[00:09:02.780 --> 00:09:07.700]  並且耶和華賜給他以前所有的家輩
[00:09:07.700 --> 00:09:09.460]  請注意
[00:09:09.460 --> 00:09:12.980]  這裡說約伯為他的朋友禱告
[00:09:12.980 --> 00:09:15.580]  (閩)
[00:09:15.580 --> 00:09:17.540]  結果呢?
[00:09:17.540 --> 00:09:24.300]  神的恩典臨到約伯自己身上
[00:09:24.300 --> 00:09:28.780]  這是神常常做的事
[00:09:28.780 --> 00:09:32.220]  當我們禱告的時候
[00:09:32.220 --> 00:09:35.660]  當我們為別人祈禱的時候
[00:09:35.660 --> 00:09:38.500]  不但別人蒙恩
[00:09:38.500 --> 00:09:42.780]  我們自己也蒙恩
[00:09:42.780 --> 00:09:45.500]  這是神的原則
[00:09:45.500 --> 00:09:46.900]  主說
[00:09:46.900 --> 00:09:51.260]  你們用什麼良器良給人
[00:09:51.260 --> 00:09:57.340]  神也必用什麼良器良給你們
[00:09:57.340 --> 00:10:01.180]  施比受更為有福
[00:10:01.180 --> 00:10:07.260]  這個原則也可以用在禱告上
[00:10:07.260 --> 00:10:11.100]  當我們為別人禱告的時候
[00:10:11.100 --> 00:10:16.220]  其中有一樣請大家不要忘記
[00:10:16.220 --> 00:10:20.580]  與教會有密切的關係
[00:10:20.580 --> 00:10:26.420]  就是不要忘記為傳道人禱告
[00:10:26.420 --> 00:10:33.220]  如果所有弟兄姊妹都為傳道人祈禱
[00:10:33.220 --> 00:10:37.940]  那麼傳道人的靈性
[00:10:37.940 --> 00:10:43.900]  恩賜 屬靈的能力 智慧
[00:10:43.900 --> 00:10:46.980]  都會有進步
[00:10:46.980 --> 00:10:49.860]  如果他們有進步
[00:10:49.860 --> 00:10:54.340]  教會也必然有進步
[00:10:54.340 --> 00:10:59.580]  這件事我要隔一段時間就提起
[00:10:59.580 --> 00:11:04.340]  隔一段時間就提一提大家
[00:11:04.340 --> 00:11:10.100]  因為與教會有密切的關係
[00:11:10.100 --> 00:11:12.500]  在美國的教會歷史裡面
[00:11:12.500 --> 00:11:17.340]  有一個很出名的牧師
[00:11:17.340 --> 00:11:20.620]  叫Chapman
[00:11:20.620 --> 00:11:30.300]  他原來是在美國的費城做牧師
[00:11:30.300 --> 00:11:35.020]  他到了教會工作不久
[00:11:35.020 --> 00:11:38.700]  就有兩位知事來探訪他
[00:11:38.700 --> 00:11:42.420]  對他說 牧師
[00:11:42.420 --> 00:11:45.380]  照你的恩賜
[00:11:45.380 --> 00:11:50.540]  你在我們教會是不會成功的
[00:11:50.540 --> 00:11:54.260]  但是請你不要擔心
[00:11:54.260 --> 00:12:00.940]  我們已經開始發動一個禱告會
[00:12:00.940 --> 00:12:06.780]  在每一個主日崇拜之前舉行
[00:12:06.780 --> 00:12:13.180]  特別為你的港道祈禱
[00:12:13.180 --> 00:12:14.780]  結果呢
[00:12:14.780 --> 00:12:18.580]  那個祈禱會開始之後
[00:12:18.580 --> 00:12:21.740]  人數一直增加
[00:12:21.740 --> 00:12:23.460]  到了後來
[00:12:23.460 --> 00:12:26.140]  超過一千人
[00:12:26.140 --> 00:12:28.180]  每一個主日
[00:12:28.180 --> 00:12:30.780]  在禮拜一前
[00:12:30.780 --> 00:12:34.100]  為傳道人祈禱
[00:12:34.100 --> 00:12:36.420]  為教會祈禱
[00:12:36.420 --> 00:12:38.700]  為聚會祈禱
[00:12:38.700 --> 00:12:42.620]  這成了美國教會歷史裡面的一個佳話
[00:12:42.620 --> 00:12:48.780]  這個成為美國教會歷史裡面的一個佳話
[00:12:48.780 --> 00:12:50.260]  本堂
[00:12:50.260 --> 00:12:53.860]  有一位主日學的教員
[00:12:53.860 --> 00:12:57.380]  他在幾年前做見證
[00:12:57.380 --> 00:12:59.820]  我還記得
[00:12:59.860 --> 00:13:07.260]  他說他那班主日學的學生相當的調皮
[00:13:07.260 --> 00:13:10.700]  他說他那班主日學的學生相當的調皮
[00:13:10.700 --> 00:13:13.260]  有時候感覺困難和灰心
[00:13:13.260 --> 00:13:15.500]  有時候他覺得很困難和灰心
[00:13:15.500 --> 00:13:16.740]  但是他為他們禱告
[00:13:16.740 --> 00:13:17.980]  但是他為他們祈禱
[00:13:17.980 --> 00:13:19.380]  有一天
[00:13:19.380 --> 00:13:20.700]  主日學下課了
[00:13:20.700 --> 00:13:21.940]  主日學放學了
[00:13:21.940 --> 00:13:23.020]  同學散開
[00:13:23.020 --> 00:13:24.340]  同學開始走開了
[00:13:24.340 --> 00:13:25.980]  但是有一個學生
[00:13:25.980 --> 00:13:28.100]  停不回來對他說
[00:13:28.100 --> 00:13:30.820]  停不回來對他說
[00:13:30.820 --> 00:13:32.500]  先生
[00:13:32.500 --> 00:13:36.700]  我已經決定接受耶穌做我的救主
[00:13:36.700 --> 00:13:40.260]  我已經決定接受耶穌做我的個人救主
[00:13:40.260 --> 00:13:41.500]  他聽得很快樂
[00:13:41.500 --> 00:13:43.500]  他聽到之後很快樂
[00:13:43.500 --> 00:13:45.460]  很得安慰
[00:13:45.460 --> 00:13:49.740]  一切的困難都忘記了
[00:13:49.740 --> 00:13:51.140]  如果我提出他的名字
[00:13:51.140 --> 00:13:52.580]  你們很多人都知道
[00:13:52.580 --> 00:13:53.860]  如果我提出他的名字
[00:13:53.860 --> 00:13:56.340]  大家都會很多人都認識他
[00:13:57.340 --> 00:14:00.620]  我們每一個人
[00:14:00.620 --> 00:14:03.140]  在教會裡站在侍奉的崗位上
[00:14:03.140 --> 00:14:09.980]  都是以牧人的身份工作
[00:14:09.980 --> 00:14:12.500]  都是以牧人的身份工作
[00:14:12.500 --> 00:14:18.940]  主要把他的兒女們交託給你
[00:14:18.940 --> 00:14:22.540]  你就要站在牧人的地位為他們禱告
[00:14:22.540 --> 00:14:26.220]  你就要站在牧人的地位為他們祈禱
[00:14:26.220 --> 00:14:30.020]  每一個星期五的晚上
[00:14:30.020 --> 00:14:35.260]  都有一些弟兄姊妹和我談話
[00:14:35.260 --> 00:14:38.820]  我將他們的需要記下來
[00:14:38.820 --> 00:14:41.740]  他們的名字我都寫下
[00:14:41.740 --> 00:14:48.900]  我就多得了很多帶導的資料
[00:14:48.900 --> 00:14:50.900]  我們每一個人
[00:14:50.900 --> 00:14:55.300]  都應該有帶導的資料
[00:14:55.300 --> 00:14:58.220]  每一個弟兄姊妹
[00:14:58.220 --> 00:15:03.140]  都要做帶導的工作
[00:15:03.140 --> 00:15:05.580]  第四點
[00:15:05.580 --> 00:15:10.380]  我們要在聖靈裡禱告
[00:15:10.380 --> 00:15:19.700]  羅馬書第八章二十六、二十七兩節
[00:15:19.700 --> 00:15:23.260]  「放且我們的軟弱有聖靈幫助
[00:15:23.260 --> 00:15:26.060]  我們本不曉得當怎樣禱告
[00:15:26.060 --> 00:15:29.860]  只是聖靈親自用說不出來的嘆息
[00:15:29.860 --> 00:15:31.580]  替我們禱告
[00:15:31.580 --> 00:15:33.260]  監察人心的
[00:15:33.260 --> 00:15:35.180]  曉得聖靈的意思
[00:15:35.180 --> 00:15:37.860]  因為聖靈照著上帝的旨意
[00:15:37.860 --> 00:15:41.180]  替聖徒祈求」
[00:15:41.180 --> 00:15:43.460]  劉大叔說
[00:15:43.460 --> 00:15:48.180]  在聖靈裡禱告
[00:15:48.180 --> 00:15:52.260]  怎樣在聖靈裡禱告呢?
[00:15:52.260 --> 00:15:54.980]  我們從剛才讀的兩節裡面
[00:15:54.980 --> 00:15:56.580]  得到它的意義
[00:15:56.580 --> 00:16:01.460]  在聖靈裡禱告
[00:16:01.460 --> 00:16:03.020]  在聖靈裡禱告
[00:16:03.020 --> 00:16:07.020]  第一是禱告開始的時候
[00:16:07.020 --> 00:16:11.260]  求聖靈引導幫助這一次禱告
[00:16:11.260 --> 00:16:16.220]  就是要求聖靈引導和幫助這一次禱告
[00:16:16.220 --> 00:16:19.060]  二十六節第一句
[00:16:19.060 --> 00:16:22.140]  我們的軟弱由聖靈幫助
[00:16:22.140 --> 00:16:24.860]  我們的軟弱由聖靈幫助
[00:16:24.860 --> 00:16:27.660]  我們不曉得當怎樣禱告
[00:16:27.660 --> 00:16:30.500]  我們不知道應該怎樣祈禱
[00:16:30.500 --> 00:16:35.100]  所以要求聖靈的幫助
[00:16:35.100 --> 00:16:38.660]  要求聖靈的引導
[00:16:38.660 --> 00:16:44.940]  聖靈能夠給我們禱告的心情
[00:16:44.940 --> 00:16:49.300]  禱告的態度
[00:16:49.300 --> 00:16:51.500]  第二
[00:16:51.500 --> 00:16:58.820]  在聖靈裡禱告是有負擔的禱告
[00:16:58.820 --> 00:17:02.100]  二十六節第二句
[00:17:02.100 --> 00:17:11.340]  聖靈親自用說不出來的嘆息替我們禱告
[00:17:11.340 --> 00:17:17.140]  聖靈的禱告是嘆息的禱告
[00:17:17.140 --> 00:17:21.540]  這個嘆息是說不出來的
[00:17:21.540 --> 00:17:31.660]  聖靈心中的感覺是不能用言語傳達的
[00:17:31.660 --> 00:17:35.860]  這是因為聖靈愛我們
[00:17:35.860 --> 00:17:41.220]  從祂的愛裡產生關心
[00:17:41.220 --> 00:17:50.220]  從祂的關心裡產生這樣有負擔的禱告
[00:17:50.220 --> 00:17:54.220]  這是我們要學習的禱告
[00:17:54.220 --> 00:17:57.180]  是最寶貴的禱告
[00:17:57.180 --> 00:18:00.220]  是最有能力的禱告
[00:18:00.220 --> 00:18:03.340]  是最真切的禱告
[00:18:03.340 --> 00:18:09.620]  是從心靈的深處發出來的禱告
[00:18:09.620 --> 00:18:15.020]  在這個禱告的後面和下面
[00:18:15.020 --> 00:18:21.420]  有一個很強的靈性的基礎
[00:18:21.420 --> 00:18:26.140]  這是我們要學習的
[00:18:26.140 --> 00:18:33.060]  有負擔的禱告就是在聖靈裡禱告
[00:18:33.060 --> 00:18:34.540]  第三
[00:18:34.540 --> 00:18:38.940]  在聖靈裡禱告就是按照神的旨意禱告
[00:18:38.940 --> 00:18:43.340]  在聖靈裡禱告就是按照神的旨意禱告
[00:18:43.340 --> 00:18:45.460]  第27字
[00:18:45.460 --> 00:18:54.660]  聖靈照著上帝的旨意替聖徒祈求
[00:18:54.660 --> 00:18:57.980]  這是剛才我們提過的
[00:18:57.980 --> 00:19:02.780]  按照神的旨意祈求
[00:19:02.780 --> 00:19:06.020]  是必蒙垂聽的
[00:19:06.020 --> 00:19:15.860]  第一 禱告之前要求聖靈的引導和幫助
[00:19:15.860 --> 00:19:18.900]  因為我們軟弱
[00:19:18.900 --> 00:19:26.020]  第二 我們要有聖靈的負擔
[00:19:26.020 --> 00:19:31.540]  第三 按照神的旨意來祈禱
[00:19:31.540 --> 00:19:37.780]  這就是在聖靈裡禱告
[00:19:37.780 --> 00:19:41.060]  第五點
[00:19:41.060 --> 00:19:43.340]  我們禱告的時候
[00:19:43.340 --> 00:19:46.460]  要除去難阻
[00:19:46.460 --> 00:19:52.260]  罪常常難阻我們禱告
[00:19:52.260 --> 00:19:57.380]  詩篇66篇第8節
[00:19:57.380 --> 00:20:01.900]  十八節
[00:20:01.900 --> 00:20:08.220]  每一個基督徒都應該記得這一節聖經
[00:20:08.220 --> 00:20:12.780]  我若心裡注重罪業 主必不聽
[00:20:12.780 --> 00:20:16.220]  如果我們裡面有罪
[00:20:16.220 --> 00:20:20.580]  就影響我們的禱告
[00:20:20.580 --> 00:20:24.740]  一個已經信主的人
[00:20:24.740 --> 00:20:26.900]  重生得救
[00:20:26.900 --> 00:20:29.260]  他不會失落
[00:20:29.260 --> 00:20:31.300]  他不會滅亡
[00:20:31.300 --> 00:20:35.420]  但是當他犯罪的時候
[00:20:35.420 --> 00:20:43.940]  他和神之間的交通就產生了隔膜和難阻
[00:20:43.940 --> 00:20:46.140]  這個難阻
[00:20:46.140 --> 00:20:50.140]  影響他的禱告很大
[00:20:50.140 --> 00:20:54.140]  如果聖靈光照我們
[00:20:54.140 --> 00:20:58.420]  讓我們看見裡面有什麼罪
[00:20:58.420 --> 00:21:02.580]  而我們不肯悔改
[00:21:02.580 --> 00:21:06.060]  不肯離開那個罪
[00:21:06.060 --> 00:21:11.380]  那就是消滅聖靈的感動
[00:21:11.380 --> 00:21:13.340]  這個時候
[00:21:13.340 --> 00:21:17.620]  我們就不想禱告
[00:21:17.620 --> 00:21:20.700]  禱告不下去
[00:21:20.700 --> 00:21:27.860]  除非我們是假冒為善的禱告
[00:21:27.860 --> 00:21:33.660]  只有當我們把罪除去的時候
[00:21:33.660 --> 00:21:37.020]  真正悔改的時候
[00:21:37.020 --> 00:21:40.900]  我們的禱告才會通
[00:21:40.900 --> 00:21:44.260]  才能夠重新得力
[00:21:44.260 --> 00:21:46.420]  產生果效
[00:21:46.420 --> 00:21:49.540]  蒙神的垂聽
[00:21:49.540 --> 00:21:54.300]  這是我們要牢牢記住的
[00:21:54.300 --> 00:21:56.940]  認罪兩方面
[00:21:56.940 --> 00:21:59.340]  向神認罪
[00:21:59.340 --> 00:22:02.900]  向人認罪
[00:22:02.900 --> 00:22:08.620]  《雅各書》第五章十六節
[00:22:08.620 --> 00:22:10.620]  在那裏說
[00:22:10.620 --> 00:22:14.220]  你們要彼此認罪
[00:22:14.220 --> 00:22:18.300]  互相代求
[00:22:18.300 --> 00:22:24.860]  認罪和禱告是連在一起的
[00:22:24.860 --> 00:22:27.500]  實在是如此
[00:22:27.500 --> 00:22:33.780]  如果我們與人之間有問題
[00:22:33.780 --> 00:22:42.460]  如果一個基督徒和另一個基督徒有了衝突
[00:22:42.460 --> 00:22:46.900]  有了不能饒恕的地方
[00:22:46.900 --> 00:22:49.340]  或者有了誤會
[00:22:49.340 --> 00:22:52.060]  有了隔膜
[00:22:52.060 --> 00:22:55.580]  不能夠來往
[00:22:55.580 --> 00:22:57.020]  這個時候
[00:22:57.020 --> 00:23:01.460]  靈性一定會受難阻
[00:23:01.460 --> 00:23:05.500]  神的愛就不能夠自由流通
[00:23:05.500 --> 00:23:08.020]  充滿在這兩個人的心裏
[00:23:08.020 --> 00:23:15.660]  一直到他們彼此認罪的時候
[00:23:15.660 --> 00:23:20.260]  很重要
[00:23:20.260 --> 00:23:25.220]  很自然
[00:23:25.220 --> 00:23:29.700]  如果我不能夠原諒一位弟兄
[00:23:29.700 --> 00:23:33.700]  我恐怕不會為他禱告
[00:23:33.700 --> 00:23:36.460]  如果我跟他談話都不行
[00:23:36.460 --> 00:23:39.580]  我怎會為他禱告
[00:23:39.580 --> 00:23:42.020]  如果我為他禱告
[00:23:42.020 --> 00:23:44.620]  恐怕我會這樣說
[00:23:44.620 --> 00:23:48.100]  神啊 你是公義的
[00:23:48.100 --> 00:23:50.620]  你還不審判他
[00:23:50.620 --> 00:23:52.420]  他禱告
[00:23:52.420 --> 00:23:55.700]  這個人對不起我
[00:23:55.700 --> 00:24:01.500]  神啊 求你刑罰他
[00:24:01.500 --> 00:24:06.700]  這是神的旨意的禱告
[00:24:06.700 --> 00:24:09.300]  我相信一個基督徒這樣禱告
[00:24:09.300 --> 00:24:15.140]  他的心裏是不通的
[00:24:15.140 --> 00:24:19.500]  如果不能彼此饒恕
[00:24:19.500 --> 00:24:24.220]  必然會影響禱告
[00:24:24.220 --> 00:24:26.860]  至少是這兩個人之間
[00:24:26.860 --> 00:24:28.700]  彼此代禱不能做
[00:24:28.700 --> 00:24:33.140]  (主)至少在這兩個人之間的彼此代禱是做不成的
[00:24:33.140 --> 00:24:37.700]  (王)我們自己很難饒恕人
[00:24:37.700 --> 00:24:39.140]  但是
[00:24:39.140 --> 00:24:44.980]  當主的愛充滿在我們裏面的時候
[00:24:44.980 --> 00:24:49.900]  融化我們剛硬的心的時候
[00:24:49.900 --> 00:24:52.420]  我們就不同了
[00:24:52.420 --> 00:24:56.380]  那個愛不是出於我們
[00:24:56.380 --> 00:24:59.700]  那是出於基督
[00:24:59.700 --> 00:25:01.820]  我們沒有愛
[00:25:01.820 --> 00:25:04.300]  但是主有愛
[00:25:04.300 --> 00:25:08.860]  當主的愛充滿在我們裏面
[00:25:08.860 --> 00:25:14.180]  我們就能做到原來做不到的
[00:25:14.180 --> 00:25:17.340]  各位弟兄姊妹
[00:25:17.340 --> 00:25:22.340]  有哪些人是你所憎惡的嗎?
[00:25:22.340 --> 00:25:26.740]  是你不肯和他講話的嗎?
[00:25:26.740 --> 00:25:29.900]  是你不能原諒的嗎?
[00:25:29.900 --> 00:25:33.740]  是你不能愛的嗎?
[00:25:33.740 --> 00:25:38.060]  請你思想主的愛
[00:25:38.060 --> 00:25:42.540]  當我還做罪人的時候
[00:25:42.540 --> 00:25:45.940]  基督就為我死
[00:25:45.940 --> 00:25:48.300]  神的愛
[00:25:48.300 --> 00:25:53.620]  就在此向我顯明
[00:25:53.620 --> 00:25:57.580]  讓我們把這個難阻除去
[00:25:57.580 --> 00:26:07.100]  能夠實行彼此認罪互相代求
[00:26:07.100 --> 00:26:09.940]  在那一節聖經裏面
[00:26:09.940 --> 00:26:12.980]  還提到第三件事
[00:26:12.980 --> 00:26:17.780]  事實上是三件事連在一起
[00:26:17.780 --> 00:26:20.980]  第一 認罪
[00:26:20.980 --> 00:26:23.900]  第二 互相代求
[00:26:23.900 --> 00:26:33.900]  第三 是你們可以得醫治
[00:26:33.900 --> 00:26:36.580]  我們患病的時候
[00:26:36.580 --> 00:26:40.820]  求主醫治我們的病
[00:26:40.820 --> 00:26:43.380]  我們這樣祈禱的時候
[00:26:43.380 --> 00:26:45.860]  我們要想到
[00:26:45.860 --> 00:26:49.220]  我有什麼罪沒有
