
[00:00:00.000 --> 00:00:05.120]  基於昨日經文提到神對人所發的恩情
[00:01:46.840 --> 00:01:52.720]  「我正做一件新事,如今已經發生了」
[00:01:52.720 --> 00:01:56.240]  難道你們不知道嗎?
[00:01:56.240 --> 00:01:58.040]  參考其他的翻譯版本
[00:01:58.040 --> 00:02:01.160]  說「我正行一件新事,如今已經在發生」
[00:02:01.160 --> 00:02:02.960]  難道你們不知道嗎?
[00:02:02.960 --> 00:02:03.960]  PMI
[00:02:03.960 --> 00:02:06.080]  Doing something new
[00:02:06.080 --> 00:02:07.960]  It is to grow
[00:02:07.960 --> 00:02:09.400]  Do you not know?
[00:02:09.400 --> 00:02:10.920]  新事正在進行
[00:02:10.920 --> 00:02:13.560]  你們難道不知道嗎?
[00:02:13.560 --> 00:02:14.400]  已經發生了
[00:02:14.400 --> 00:02:16.400]  不過你們不覺察
[00:02:16.400 --> 00:02:18.160]  好像不知道一樣
[00:02:18.160 --> 00:02:19.480]  新事已經發生
[00:02:19.480 --> 00:02:20.880]  但你們並沒有發覺
[00:02:20.880 --> 00:02:21.160]  好像不知道
[00:02:21.160 --> 00:02:22.640]  所以十字句跟著說
[00:02:22.640 --> 00:02:24.360]  「我必在曠野開道路」
[00:02:24.360 --> 00:02:26.560]  「我必在沙漠中開江河」
[00:02:26.560 --> 00:02:27.560]  所以二十節說
[00:02:27.560 --> 00:02:30.640]  「我必在曠野開道路,在沙漠中開江河」
[00:02:30.640 --> 00:02:33.640]  「曠野有水,細沙漠有河」
[00:02:33.640 --> 00:02:35.640]  「令曠野有水,使沙漠有河」
[00:02:35.640 --> 00:02:38.680]  是展開一個全新的境界的局面
[00:02:38.680 --> 00:02:42.240]  展開了一個全新的境界和局面
[00:02:42.240 --> 00:02:43.960]  基本上可以說是很艱鉅的
[00:02:43.960 --> 00:02:45.440]  從人的角度來看
[00:02:45.440 --> 00:02:46.640]  這本來是艱鉅的
[00:02:46.640 --> 00:02:47.480]  從人來看
[00:02:47.480 --> 00:02:49.160]  但是從神的角度來看
[00:02:49.160 --> 00:02:51.080]  畢竟是可以展開的
[00:02:51.080 --> 00:02:52.480]  從神的角度來看
[00:02:52.480 --> 00:02:53.480]  都是可以展開的
[00:02:53.480 --> 00:02:55.080]  這個可以算是一個神蹟
[00:02:55.080 --> 00:02:56.680]  可以算是一個神蹟
[00:02:56.680 --> 00:02:58.400]  這裡提到水和河
[00:02:58.400 --> 00:03:00.000]  這裡提到水也提到河
[00:03:00.000 --> 00:03:02.320]  有時候都很特別的
[00:03:02.320 --> 00:03:05.760]  昨天我們看水是威脅性的
[00:03:05.760 --> 00:03:08.480]  昨天提到水的時候是帶有威脅性的
[00:03:08.480 --> 00:03:11.120]  沖來的時候會將我們沖毀
[00:03:11.120 --> 00:03:13.120]  水的衝擊令我們被毀滅
[00:03:13.120 --> 00:03:14.760]  但是我們現在都很渴水
[00:03:14.760 --> 00:03:16.760]  尤其是這麼熱的天氣
[00:03:16.760 --> 00:03:18.080]  一定要喝點水
[00:03:18.080 --> 00:03:19.760]  我們講完主席
[00:03:19.760 --> 00:03:21.440]  個個都要喝點水才上來
[00:03:21.440 --> 00:03:23.680]  但我們知道生命是需要水的
[00:03:23.680 --> 00:03:26.040]  我們在炎熱的天氣
[00:03:26.040 --> 00:03:27.200]  大家都需要水
[00:03:27.200 --> 00:03:29.320]  這個講道會的負責人也要
[00:03:29.320 --> 00:03:34.120]  水也表徵了生命的盼望
[00:03:34.120 --> 00:03:37.880]  所以耶穌昨晚在《約翰福音》第四章說
[00:03:37.880 --> 00:03:41.160]  「生命的活水賜給那個撒馬利亞的婦人」
[00:03:41.160 --> 00:03:42.080]  所以昨天晚上
[00:03:42.080 --> 00:03:44.480]  蔡依庸《耶和汗福音》第四章提到
[00:03:44.480 --> 00:03:46.320]  「活水賜給了撒馬利亞的婦人」
[00:03:46.320 --> 00:03:48.320]  現在神話這番說法
[00:03:48.320 --> 00:03:50.720]  其實是在等待以色列百姓
[00:03:50.720 --> 00:03:55.560]  他們去期待一個新的願景必然的出現
[00:03:55.560 --> 00:03:58.320]  神提到這番話是希望以色列百姓
[00:03:58.320 --> 00:04:00.720]  期待一個新的願景的出現
[00:04:00.720 --> 00:04:03.080]  所以以色列民眾應許說
[00:04:03.080 --> 00:04:06.320]  你們雖然陷在深水火雨之中
[00:04:06.320 --> 00:04:08.680]  但是我會給你們希望
[00:04:08.680 --> 00:04:09.960]  以色列有一個應許
[00:04:09.960 --> 00:04:12.080]  以色列民眾雖然在水深火熱
[00:04:12.080 --> 00:04:13.520]  但他們還是有希望的
[00:04:13.520 --> 00:04:16.600]  就是說在沉重的現實的生活裏面
[00:04:16.600 --> 00:04:21.200]  神永遠給人一些期待、希望的願景
[00:04:21.200 --> 00:04:24.080]  讓我們往前有力的走
[00:04:24.080 --> 00:04:25.600]  在沉重的事實當中
[00:04:25.600 --> 00:04:28.120]  神永遠帶給我們前面的願景
[00:04:28.120 --> 00:04:29.960]  讓我們有力量繼續行走
[00:04:29.960 --> 00:04:32.080]  不過在未來生事之前
[00:04:32.080 --> 00:04:35.600]  我們首先面對的就是過去的事情
[00:04:35.600 --> 00:04:37.240]  但發生新事之前
[00:04:37.240 --> 00:04:39.720]  我們先學會面對過去
[00:04:39.720 --> 00:04:44.040]  但是神說你先了結那些舊事
[00:04:44.040 --> 00:04:46.160]  神告訴我們要先了結舊事
[00:04:46.160 --> 00:04:48.760]  不要把舊的事情纏繞著你
[00:04:48.760 --> 00:04:50.200]  你要先了結它
[00:04:50.200 --> 00:04:53.560]  才向前面有新事發生在你的身上
[00:04:53.560 --> 00:04:56.320]  不要老是被舊事、往事來糾纏
[00:04:56.320 --> 00:04:58.120]  放下才能夠繼續向前
[00:04:58.120 --> 00:05:01.080]  所以經文就說你們不要追念從前的事
[00:05:01.080 --> 00:05:04.120]  也不要遲時思想古時的事
[00:05:04.120 --> 00:05:05.920]  你們不要追認從前的事
[00:05:05.920 --> 00:05:08.440]  也不要常常思想古時的事
[00:05:08.440 --> 00:05:09.440]  《迷陣中的英文》說
[00:05:09.440 --> 00:05:13.920]  你們不要懷緬以前的事、往古的事
[00:05:13.920 --> 00:05:15.240]  也不要思想之後
[00:05:15.240 --> 00:05:17.240]  你根本就要斷絕這種
[00:05:17.240 --> 00:05:21.120]  只是看過去不看前面
[00:05:21.120 --> 00:05:22.240]  《旅證》中一本說
[00:05:22.240 --> 00:05:24.400]  你們不要懷念先前的事、往古的事
[00:05:24.400 --> 00:05:25.160]  也不要思想
[00:05:25.160 --> 00:05:26.960]  就是要跟過去斷絕
[00:05:26.960 --> 00:05:28.520]  我們要學習向前看
[00:05:28.520 --> 00:05:31.120]  到底神說什麼是先前、什麼是古時
[00:05:31.120 --> 00:05:32.680]  什麼叫先前、什麼叫古時
[00:05:32.680 --> 00:05:34.360]  就是指過去歷史
[00:05:34.360 --> 00:05:37.640]  神在子民身上所作過的一些事情
[00:05:37.640 --> 00:05:40.280]  就是過去歷史神在子民身上做的事
[00:05:40.280 --> 00:05:42.080]  尤其是拯救他們
[00:05:42.080 --> 00:05:46.000]  從法老剛硬的那種逼迫的政策裏面
[00:05:46.000 --> 00:05:48.640]  將他們救出來離開埃及
[00:05:48.640 --> 00:05:50.320]  特別是提到拯救他們
[00:05:50.320 --> 00:05:51.680]  脫離法老的綱印
[00:05:51.680 --> 00:05:52.840]  帶領他們離開埃及的事
[00:05:52.840 --> 00:05:54.720]  你在舊約聖經裏面特別是《詩篇》
[00:05:54.720 --> 00:05:59.960]  很多時候都講述這件神拯救歷史的救濟
[00:05:59.960 --> 00:06:01.520]  《舊約》當中特別是詩篇
[00:06:01.520 --> 00:06:04.240]  常常提到神拯救以色列人的往事
[00:06:04.240 --> 00:06:08.120]  目的是要確認神的子民
[00:06:08.120 --> 00:06:10.200]  你們是被拯救過的
[00:06:10.200 --> 00:06:11.280]  確定神的子民
[00:06:11.280 --> 00:06:13.520]  你們已經被拯救過
[00:06:13.520 --> 00:06:15.600]  既然以前被拯救過
[00:06:15.600 --> 00:06:19.080]  雖然你現在在被擄的環境裏面
[00:06:19.080 --> 00:06:20.800]  你們不要忘記
[00:06:20.800 --> 00:06:22.480]  我過去能夠拯救
[00:06:22.480 --> 00:06:24.160]  將來都能夠拯救
[00:06:24.160 --> 00:06:25.880]  現今都能夠拯救的
[00:06:25.880 --> 00:06:27.840]  在目前被擄的環境裏面不要忘記
[00:06:27.840 --> 00:06:29.360]  過去能夠拯救
[00:06:29.360 --> 00:06:31.720]  現在將來同樣可以拯救
[00:06:31.720 --> 00:06:33.000]  所以換句話說
[00:06:33.000 --> 00:06:34.520]  神是要提醒他們
[00:06:34.520 --> 00:06:36.000]  暗示他們
[00:06:36.000 --> 00:06:39.000]  叫你們眼光看前一點
[00:06:39.000 --> 00:06:41.000]  神在提醒也暗示他們
[00:06:41.000 --> 00:06:42.720]  把目光往前挪
[00:06:42.720 --> 00:06:44.080]  所以第十九節說
[00:06:44.080 --> 00:06:46.480]  我要幫你們做一件新事
[00:06:46.480 --> 00:06:49.520]  經過這個背景
[00:06:49.520 --> 00:06:51.160]  反映猶太的子民
[00:06:51.160 --> 00:06:55.080]  仍然在巴比倫的營警的情況下
[00:06:55.080 --> 00:06:56.440]  背景是猶大子民
[00:06:56.440 --> 00:06:58.440]  仍然在巴比倫被擄的情況下
[00:06:58.440 --> 00:07:00.160]  他們經過一段很長的日子
[00:07:00.160 --> 00:07:01.680]  好像沒有什麼希望
[00:07:01.680 --> 00:07:05.800]  他們期待神的拯救
[00:07:05.800 --> 00:07:09.200]  但好像還沒有來到
[00:07:09.200 --> 00:07:12.080]  以致他們開始有些懷疑之外
[00:07:12.080 --> 00:07:13.880]  也有想放棄的心態
[00:07:13.880 --> 00:07:15.920]  他們開始懷疑也有所放棄
[00:07:15.920 --> 00:07:18.400]  內心充滿埋怨憤世疾俗
[00:07:18.400 --> 00:07:21.000]  內心有埋怨憤世習俗
[00:07:21.000 --> 00:07:24.400]  這個是不是反映我們很多基督徒人生裏面的
[00:07:24.400 --> 00:07:26.320]  一種的真情呢?
[00:07:26.320 --> 00:07:29.440]  這是否也反映了基督徒人生裏頭真實的面貌呢?
[00:07:29.440 --> 00:07:30.960]  這個真實面貌
[00:07:30.960 --> 00:07:32.840]  等候很久
[00:07:32.840 --> 00:07:36.080]  但好像神沒有什麼行動
[00:07:36.080 --> 00:07:37.400]  我們等候很久了
[00:07:37.400 --> 00:07:38.720]  但神還沒有行動
[00:07:38.720 --> 00:07:43.040]  好像也沒有疏解我們當前的一些具體的問題
[00:07:43.040 --> 00:07:45.200]  一直沒有紓解我們當前問題
[00:07:45.200 --> 00:07:47.080]  所以我們很多時候都埋怨起來
[00:07:47.080 --> 00:07:48.160]  我們常常會埋怨
[00:07:48.160 --> 00:07:50.080]  甚至放棄
[00:07:50.080 --> 00:07:51.560]  甚至離開信仰
[00:07:51.560 --> 00:07:52.360]  離開了信仰
[00:07:52.360 --> 00:07:53.400]  不回教會
[00:07:53.400 --> 00:07:54.360]  不再回到教會了
[00:07:54.360 --> 00:07:57.080]  但很多基督徒仍然好像神一樣
[00:07:57.080 --> 00:07:58.480]  神不答應他們的事情
[00:07:58.480 --> 00:08:00.200]  他們就開始
[00:08:00.200 --> 00:08:02.960]  我不回教會了
[00:08:02.960 --> 00:08:05.160]  很多基督徒就像小孩一樣
[00:08:05.160 --> 00:08:06.480]  神不答應他的要求
[00:08:06.480 --> 00:08:07.560]  他就發脾氣說
[00:08:07.560 --> 00:08:08.800]  我不再回教會了
[00:08:08.800 --> 00:08:10.080]  我想問一下這個狀況
[00:08:10.080 --> 00:08:13.440]  你曾經離開過教會一段日子的人有沒有?
[00:08:13.440 --> 00:08:14.640]  曾經離開過教會的人有沒有?
[00:08:14.640 --> 00:08:15.800]  有的
[00:08:15.800 --> 00:08:16.280]  是不是?
[00:08:16.280 --> 00:08:17.600]  我說的沒錯的
[00:08:17.600 --> 00:08:18.360]  說的沒錯
[00:08:18.360 --> 00:08:20.080]  你仍然是一個小孩子
[00:08:20.080 --> 00:08:21.120]  有些事情答不應
[00:08:21.120 --> 00:08:24.000]  有些現實不在你的眼前
[00:08:24.000 --> 00:08:24.800]  應驗的時候
[00:08:24.800 --> 00:08:25.360]  你就覺得
[00:08:25.360 --> 00:08:27.960]  這個神都不靈驗的
[00:08:27.960 --> 00:08:29.760]  你像小孩子
[00:08:29.760 --> 00:08:30.920]  神不答應你的事情
[00:08:30.920 --> 00:08:32.440]  你就覺得神是不靈驗的
[00:08:32.440 --> 00:08:33.200]  我就走
[00:08:33.200 --> 00:08:35.040]  特別去年所發生的事情
[00:08:35.040 --> 00:08:35.640]  年輕人
[00:08:35.640 --> 00:08:37.640]  尤其是花了這麼多氣力
[00:08:37.640 --> 00:08:38.320]  做這麼多事情
[00:08:38.320 --> 00:08:40.840]  就是沒有結果
[00:08:40.840 --> 00:08:42.520]  就像去年發生的大事
[00:08:42.520 --> 00:08:44.160]  很多年輕人參與了
[00:08:44.160 --> 00:08:45.000]  努力了那麼久
[00:08:45.000 --> 00:08:46.680]  但看來完全沒有結果
[00:08:46.680 --> 00:08:48.040]  所以就開始灰心
[00:08:48.040 --> 00:08:49.280]  開始離開教會
[00:08:49.280 --> 00:08:50.360]  開始灰心了
[00:08:50.360 --> 00:08:51.200]  離開教會了
[00:08:51.200 --> 00:08:53.520]  今天做青年工作最難的就是
[00:08:53.520 --> 00:08:55.960]  年輕人面對這個現實
[00:08:55.960 --> 00:08:56.840]  看不到神
[00:08:56.840 --> 00:08:58.160]  立刻的工作
[00:08:58.160 --> 00:09:01.920]  他們就用了腳來投票離開教會
[00:09:01.920 --> 00:09:03.960]  今天青少年工作一個大難題
[00:09:03.960 --> 00:09:05.960]  就是他們看不到神在現實裡
[00:09:05.960 --> 00:09:07.280]  立刻的參與的時候
[00:09:07.280 --> 00:09:09.280]  就用腳來投票離開教會
[00:09:09.280 --> 00:09:11.280]  我希望今天在所有中學裡面
[00:09:11.280 --> 00:09:14.040]  會場裡面的年輕的青少年
[00:09:14.040 --> 00:09:15.800]  和這個現場的所有人
[00:09:15.800 --> 00:09:16.880]  都聽清楚
[00:09:16.880 --> 00:09:18.360]  我希望今天在轉播站
[00:09:18.360 --> 00:09:19.920]  特別中學的那些年輕人
[00:09:19.920 --> 00:09:21.960]  還有在場的每一個都聽清楚
[00:09:21.960 --> 00:09:24.520]  不等於我們現在
[00:09:24.520 --> 00:09:26.040]  不能夠成就的事
[00:09:26.040 --> 00:09:27.720]  不等於將來不會發生的
[00:09:27.720 --> 00:09:29.160]  現在不能成就的
[00:09:29.160 --> 00:09:31.000]  不是說將來不能發生
[00:09:31.000 --> 00:09:32.120]  我第一天就已經說
[00:09:32.120 --> 00:09:33.320]  人是很有限的
[00:09:33.320 --> 00:09:34.720]  非常脆弱的
[00:09:34.720 --> 00:09:36.680]  第一天已經說人是有限的脆弱的
[00:09:36.680 --> 00:09:39.160]  你看到歷史裡面神做工作
[00:09:39.160 --> 00:09:41.360]  一個一個的某些國家
[00:09:41.360 --> 00:09:43.680]  某一些國家就轉換另一個國家
[00:09:43.680 --> 00:09:45.040]  又下台又下台
[00:09:45.040 --> 00:09:47.120]  你看到這個是上帝的作為
[00:09:47.120 --> 00:09:48.280]  我們看到神的工作
[00:09:48.280 --> 00:09:50.080]  歷史上不同帝國的清衰
[00:09:50.080 --> 00:09:51.400]  完全是神的作為
[00:09:51.400 --> 00:09:52.160]  我不講太多
[00:09:52.160 --> 00:09:53.480]  因為這個太敏感了
[00:09:53.480 --> 00:09:54.640]  不講太多
[00:09:54.640 --> 00:09:55.440]  非常敏感
[00:09:55.440 --> 00:09:56.320]  不過你有沒有看到
[00:09:56.320 --> 00:09:57.680]  四十章第二十七節
[00:09:57.680 --> 00:09:59.760]  正擺盼望落崩
[00:09:59.760 --> 00:10:01.480]  這種心境描述出來
[00:10:01.480 --> 00:10:02.840]  四十章的二十七節
[00:10:02.840 --> 00:10:04.920]  描繪了這種盼望落空的心境
[00:10:04.920 --> 00:10:07.920]  你們看回前面就行了
[00:10:07.920 --> 00:10:09.480]  「雅各阿里為何殊
[00:10:09.480 --> 00:10:11.120]  以色列阿里為何然
[00:10:11.120 --> 00:10:13.720]  我的道路耶和隱藏
[00:10:13.720 --> 00:10:17.680]  我的冤屈神並不查問」
[00:10:17.680 --> 00:10:19.120]  他在埋怨神
[00:10:19.120 --> 00:10:20.240]  這裡是埋怨的
[00:10:20.240 --> 00:10:22.040]  「雅各你為何說以色列
[00:10:22.040 --> 00:10:24.560]  你為何沿我的道路向耶和華隱藏
[00:10:24.560 --> 00:10:26.120]  我的冤屈神並不查問」
[00:10:26.120 --> 00:10:29.120]  現在先知正面答覆他們
[00:10:29.120 --> 00:10:30.280]  你不要埋怨
[00:10:30.280 --> 00:10:32.360]  我要為你做一件新事
[00:10:32.360 --> 00:10:33.480]  先知給了答覆
[00:10:33.480 --> 00:10:34.520]  你們不要埋怨
[00:10:34.520 --> 00:10:35.960]  神要給你們做一件新事
[00:10:35.960 --> 00:10:37.160]  這個新事就是指著
[00:10:37.160 --> 00:10:39.360]  從巴比倫經過曠野
[00:10:39.360 --> 00:10:41.600]  入耶路撒冷之路
[00:10:41.600 --> 00:10:43.040]  這新事就是指
[00:10:43.040 --> 00:10:44.720]  離開巴比倫經過曠野
[00:10:44.720 --> 00:10:46.840]  重回耶路撒冷回歸的道路
[00:10:46.840 --> 00:10:47.840]  昨天我們已經講過
[00:10:47.840 --> 00:10:48.880]  神會興起
[00:10:48.880 --> 00:10:50.760]  在一百五十年前已經預言
[00:10:50.760 --> 00:10:54.400]  祂會興起一位東方的王居老時
[00:10:54.400 --> 00:10:55.800]  祂會解救他們
[00:10:55.800 --> 00:10:58.280]  離開他們的秘魯之地
[00:10:58.280 --> 00:10:59.640]  回到耶路撒冷
[00:10:59.640 --> 00:11:01.040]  神在一百五十年前
[00:11:01.040 --> 00:11:02.560]  已經首先預言了
[00:11:02.560 --> 00:11:03.960]  居魯士這個波斯王
[00:11:03.960 --> 00:11:05.440]  能夠解救以色列人
[00:11:05.440 --> 00:11:07.000]  幫助他們重回故土
[00:11:07.000 --> 00:11:09.640]  即是每個時候神去答應子民
[00:11:09.640 --> 00:11:11.560]  祂一定會再來拯救
[00:11:11.560 --> 00:11:14.240]  神已經答應了子民必定再來拯救
[00:11:14.240 --> 00:11:15.240]  這個拯救
[00:11:15.240 --> 00:11:19.280]  上一代的子民已經經歷不了
[00:11:19.280 --> 00:11:21.480]  所以差不多離開
[00:11:21.480 --> 00:11:24.040]  回到家園的是另一代的人
[00:11:24.040 --> 00:11:26.760]  這種的拯救是過去一代不能經歷的
[00:11:26.760 --> 00:11:29.000]  回家的都是全新的一代人
[00:11:29.000 --> 00:11:31.600]  所以回去根據尼西米紀、以色拉紀
[00:11:31.600 --> 00:11:35.440]  你見到回去回歸的只有五萬的民眾左右
[00:11:35.440 --> 00:11:36.640]  都是年輕的一代
[00:11:36.640 --> 00:11:38.480]  所以尼西米紀、以色拉紀記載
[00:11:38.480 --> 00:11:41.040]  回歸的大概五萬多人都是年輕的一代
[00:11:41.040 --> 00:11:43.600]  所以詩篇128篇、127篇講到
[00:11:43.600 --> 00:11:45.640]  他們要修補他們的家園
[00:11:45.640 --> 00:11:48.520]  要重新建立他們的一切的居室等等
[00:11:48.520 --> 00:11:49.800]  這些的記載
[00:11:49.800 --> 00:11:52.440]  所以詩篇127、128也提到
[00:11:52.440 --> 00:11:54.280]  他們將要修補自己的家園
[00:11:54.280 --> 00:11:55.400]  類似的這類記載
[00:11:55.400 --> 00:11:57.320]  對神來說這就是新時
[00:11:57.320 --> 00:11:59.320]  你們不知道嗎?
[00:11:59.320 --> 00:12:01.320]  人真的不知道
[00:12:01.320 --> 00:12:03.880]  在當時的聽眾、讀者來說
[00:12:03.880 --> 00:12:06.600]  哪裏看到這麼長遠的事情呢?
[00:12:06.600 --> 00:12:09.800]  但是大家永遠記得我們的神是
[00:12:09.800 --> 00:12:12.360]  一位永遠的大現在
[00:12:12.360 --> 00:12:15.640]  The Great Eternal Now
[00:12:15.640 --> 00:12:18.680]  我們要記住神永遠是我們的大現在
[00:12:18.680 --> 00:12:21.000]  祂不只是過去的、現在的
[00:12:21.000 --> 00:12:23.080]  祂也是永遠存在的
[00:12:23.080 --> 00:12:25.080]  祂不是過去的、現在的
[00:12:25.080 --> 00:12:27.080]  祂也是永遠存在的
[00:12:27.080 --> 00:12:29.080]  人的生命很短暫
[00:12:29.080 --> 00:12:31.080]  不但是過去、現在的
[00:12:31.080 --> 00:12:33.080]  還是永遠要存在的
[00:12:33.080 --> 00:12:35.080]  而生命是這樣的短暫
[00:12:35.080 --> 00:12:37.080]  所以年輕人你爭取的東西
[00:12:37.080 --> 00:12:39.080]  不可能可以在你的年代看到
[00:12:39.080 --> 00:12:41.080]  可能在將來你結婚之後
[00:12:41.080 --> 00:12:43.080]  你的子女又看到了
[00:12:43.080 --> 00:12:45.080]  年輕人你目前爭取的
[00:12:45.080 --> 00:12:47.080]  可能不是在你的年代看到
[00:12:47.080 --> 00:12:49.080]  反而你結婚生子
[00:12:49.080 --> 00:12:51.080]  你的兒女能夠看到
[00:12:51.080 --> 00:12:53.080]  你放棄不回教會
[00:12:53.080 --> 00:12:55.080]  你更加要回教會祈禱
[00:12:55.080 --> 00:12:57.080]  求上帝來做事
[00:12:57.080 --> 00:12:59.080]  所以不要說放棄不回教會
[00:12:59.080 --> 00:13:01.080]  反而更加回到教會懇求上帝來做事
[00:13:01.080 --> 00:13:03.080]  所以先知你必須
[00:13:03.080 --> 00:13:05.080]  經歷生死之前
[00:13:05.080 --> 00:13:07.080]  要了結舊事
[00:13:07.080 --> 00:13:09.080]  所以經歷新世之前提醒
[00:13:09.080 --> 00:13:11.080]  要了結舊事
[00:13:11.080 --> 00:13:13.080]  不要沉滅過去和指望將來
[00:13:13.080 --> 00:13:15.080]  不要懷緬過去乃是指望將來
[00:13:15.080 --> 00:13:17.080]  當然夢醒救的事件
[00:13:17.080 --> 00:13:19.080]  可以成為教導
[00:13:19.080 --> 00:13:21.080]  成為提醒
[00:13:21.080 --> 00:13:23.080]  但不能成為我們一生的約束
[00:13:23.080 --> 00:13:25.080]  神所預備的是更大的事
[00:13:25.080 --> 00:13:27.080]  神總是預備更大的事
[00:13:27.080 --> 00:13:29.080]  祂在過去歷史所啟示的
[00:13:29.080 --> 00:13:31.080]  祂總是比過去所啟示的
[00:13:31.080 --> 00:13:33.080]  前面所新的啟示
[00:13:33.080 --> 00:13:35.080]  更豐富
[00:13:35.080 --> 00:13:37.080]  更高層次
[00:13:37.080 --> 00:13:39.080]  祂過去歷史啟示過
[00:13:39.080 --> 00:13:41.080]  但祂前面的啟示
[00:13:41.080 --> 00:13:43.080]  必定更加豐富更深層次
[00:13:43.080 --> 00:13:45.080]  今日基督教輔導會
[00:13:45.080 --> 00:13:47.080]  我們會講解
[00:13:47.080 --> 00:13:49.080]  基督教輔導界
[00:13:49.080 --> 00:13:51.080]  有一種常常
[00:13:51.080 --> 00:13:53.080]  基督徒成長過程
[00:13:53.080 --> 00:13:55.080]  要做的一件事
[00:13:55.080 --> 00:13:57.080]  先了結舊帳
[00:13:57.080 --> 00:13:59.080]  今天基督教輔導當中
[00:13:59.080 --> 00:14:01.080]  常常要求基督徒
[00:14:01.080 --> 00:14:03.080]  要完成的事情就是
[00:14:03.080 --> 00:14:05.080]  了結舊帳
[00:14:05.080 --> 00:14:07.080]  很多基督徒不成長
[00:14:07.080 --> 00:14:09.080]  就是因為果足不前
[00:14:09.080 --> 00:14:11.080]  很多障礙就是他們自己
[00:14:11.080 --> 00:14:13.080]  過去背景
[00:14:13.080 --> 00:14:15.080]  原生家庭的問題
[00:14:15.080 --> 00:14:17.080]  阻礙了他們
[00:14:17.080 --> 00:14:19.080]  不能夠往前去
[00:14:19.080 --> 00:14:21.080]  很多基督徒人生道路不能成長
[00:14:21.080 --> 00:14:23.080]  就是因為被過去很多事情
[00:14:23.080 --> 00:14:25.080]  所妨礙堵塞了他們前進的道路
[00:14:25.080 --> 00:14:27.080]  心理停留在從前
[00:14:27.080 --> 00:14:29.080]  心理上停留在從前
[00:14:29.080 --> 00:14:31.080]  不論從前是好的
[00:14:31.080 --> 00:14:33.080]  或者不好
[00:14:33.080 --> 00:14:35.080]  不論從前是好還是不好
[00:14:35.080 --> 00:14:37.080]  不肯離開自己的安殊區
[00:14:37.080 --> 00:14:39.080]  不會離開自己的安殊區
[00:14:39.080 --> 00:14:41.080]  人生未成長沒有大突破
[00:14:41.080 --> 00:14:43.080]  人生的成長沒有大的突破
[00:14:43.080 --> 00:14:45.080]  所以建議
[00:14:45.080 --> 00:14:47.080]  要成長
[00:14:47.080 --> 00:14:49.080]  就必須要了結舊事
[00:14:49.080 --> 00:14:51.080]  所以建議
[00:14:51.080 --> 00:14:53.080]  學會成長就要學會了結舊事
[00:14:53.080 --> 00:14:55.080]  舊的事情和經驗先處理好
[00:14:55.080 --> 00:14:57.080]  處理舊的事情
