
[00:00:00.000 --> 00:00:01.720]  我們以前也曾經提過
[00:02:15.160 --> 00:02:16.960]  鹽就不用限制
[00:02:16.960 --> 00:02:17.960]  有些人這樣
[00:02:17.960 --> 00:02:19.360]  我們頂尖會說讀來幹嘛
[00:02:19.360 --> 00:02:20.560]  說這些東西
[00:02:20.560 --> 00:02:23.360]  很多很實際的問題
[00:02:23.360 --> 00:02:25.960]  你建一間聖殿就要工人
[00:02:25.960 --> 00:02:27.160]  但是要吃東西
[00:02:27.160 --> 00:02:27.760]  是不是?
[00:02:27.760 --> 00:02:28.560]  要錢
[00:02:28.560 --> 00:02:29.760]  這些全部我們說
[00:02:29.760 --> 00:02:33.160]  要做一件工程的資源
[00:02:33.160 --> 00:02:34.160]  剛才我們說到
[00:02:34.160 --> 00:02:36.760]  現在做這班工程還要很多人
[00:02:36.760 --> 00:02:38.760]  所以以斯拉是很仔細的
[00:02:38.760 --> 00:02:41.160]  他編這個工程的時候
[00:02:41.160 --> 00:02:42.360]  他記下了人名
[00:02:42.360 --> 00:02:44.360]  什麼人什麼人
[00:02:44.360 --> 00:02:46.560]  然後大家都知道
[00:02:46.560 --> 00:02:48.960]  第八章如果翻過去
[00:02:48.960 --> 00:02:50.560]  我不用讀的
[00:02:50.560 --> 00:02:52.160]  因為讀了又會悶死你
[00:02:52.160 --> 00:02:54.760]  一開始的時候一堆名字
[00:02:54.760 --> 00:02:56.360]  什麼人什麼人
[00:02:56.360 --> 00:02:57.560]  還有誰家人
[00:02:57.560 --> 00:02:58.960]  他們做什麼工作
[00:02:58.960 --> 00:03:03.360]  這些是工程的很具體的工作分配
[00:03:03.360 --> 00:03:05.160]  我想跟大家說
[00:03:05.160 --> 00:03:07.560]  其實面對著一樣的
[00:03:07.560 --> 00:03:09.960]  你和我今天都面對著我們的工作
[00:03:09.960 --> 00:03:11.360]  或者我們做的生意
[00:03:11.360 --> 00:03:12.960]  我們開一門新的生意
[00:03:12.960 --> 00:03:14.160]  哇,很多事情要搞
[00:03:14.160 --> 00:03:16.560]  由登記搞到租地方
[00:03:16.560 --> 00:03:20.160]  或者是怎樣去打開這個市場
[00:03:20.160 --> 00:03:23.160]  如果我今天是做一個職員的
[00:03:23.160 --> 00:03:24.160]  我去到的時候
[00:03:24.160 --> 00:03:26.560]  面對很多人際的關係
[00:03:26.560 --> 00:03:27.760]  頂頭老闆是怎樣的
[00:03:27.760 --> 00:03:28.760]  大老闆是怎樣的
[00:03:28.760 --> 00:03:29.760]  我的同事是怎樣的
[00:03:29.760 --> 00:03:30.760]  誰戳我背
[00:03:30.760 --> 00:03:32.160]  很多問題的
[00:03:32.160 --> 00:03:33.760]  如果我是家庭主婦的
[00:03:33.760 --> 00:03:34.560]  很辛苦的
[00:03:34.560 --> 00:03:37.960]  最近要進哪間學校
[00:03:37.960 --> 00:03:39.960]  去哪裡排隊
[00:03:39.960 --> 00:03:41.680]  那些學校能不能進
[00:03:41.680 --> 00:03:42.480]  進不了
[00:03:42.480 --> 00:03:45.160]  抽的時候就要去哪一間
[00:03:45.160 --> 00:03:47.160]  很多我們每天碰見這些
[00:03:47.160 --> 00:03:48.360]  我們生活上
[00:03:48.360 --> 00:03:49.960]  我們事業上
[00:03:49.960 --> 00:03:52.960]  我們職業上的這些事務
[00:03:52.960 --> 00:03:54.760]  以色列都要面對的
[00:03:54.760 --> 00:03:55.760]  面對這些的事情
[00:03:55.760 --> 00:03:57.560]  不過今天我想和大家一起去看
[00:03:57.560 --> 00:03:58.960]  以色列怎樣去看
[00:03:58.960 --> 00:04:01.160]  她自己所面對著
[00:04:01.160 --> 00:04:03.160]  這些這麼多的事務
[00:04:03.160 --> 00:04:05.160]  和她要做的工程
[00:04:05.160 --> 00:04:06.960]  我想和大家先從一句
[00:04:06.960 --> 00:04:09.360]  我覺得是很核心的話
[00:04:09.360 --> 00:04:10.560]  和大家一起說
[00:04:10.560 --> 00:04:12.560]  就是第九節
[00:04:12.560 --> 00:04:14.160]  第七章的第九節
[00:04:14.160 --> 00:04:16.360]  這裡以色列可以說是
[00:04:16.360 --> 00:04:18.160]  總括了
[00:04:18.160 --> 00:04:19.560]  接著我們所說的話
[00:04:19.560 --> 00:04:21.960]  我想和大家先給大家一個主題
[00:04:21.960 --> 00:04:23.960]  以色列的主題第九節
[00:04:23.960 --> 00:04:24.960]  就是這麼說的
[00:04:24.960 --> 00:04:27.760]  他說正月初一開始了
[00:04:27.760 --> 00:04:28.560]  那個工作
[00:04:28.560 --> 00:04:32.360]  以色列就開始從巴比倫上來
[00:04:32.360 --> 00:04:34.760]  五月初一來到耶路撒冷
[00:04:34.760 --> 00:04:36.960]  就是說他們秘魯的地方很遠的
[00:04:36.960 --> 00:04:39.360]  巴比倫以前在巴比倫那個區
[00:04:39.360 --> 00:04:41.960]  就是現在伊朗那一群
[00:04:41.960 --> 00:04:43.760]  一直去到耶路撒冷
[00:04:43.760 --> 00:04:44.560]  走了幾個月
[00:04:44.560 --> 00:04:46.160]  當然要搞了幾個月
[00:04:46.160 --> 00:04:47.760]  就開始這個工作了
[00:04:47.760 --> 00:04:49.360]  不過接著她就說
[00:04:49.360 --> 00:04:50.560]  一開始工作的時候
[00:04:50.560 --> 00:04:51.760]  她第一句話就是
[00:04:51.760 --> 00:04:52.760]  神
[00:04:52.760 --> 00:04:57.560]  他神的私人的手幫助她
[00:04:57.560 --> 00:04:59.560]  以色列的觀點
[00:04:59.560 --> 00:05:00.960]  以色列的眼光
[00:05:00.960 --> 00:05:02.760]  我想今天和我們一起
[00:05:02.760 --> 00:05:04.760]  去進入她的眼光
[00:05:04.760 --> 00:05:05.960]  來看看我們自己
[00:05:05.960 --> 00:05:07.360]  好不好像她這樣
[00:05:07.360 --> 00:05:10.160]  我們說以色列很值得我們去學習
[00:05:10.160 --> 00:05:11.360]  因為以色列的眼光
[00:05:11.360 --> 00:05:13.360]  就是她現在開始工作了
[00:05:13.360 --> 00:05:14.560]  她第一句說到的就是
[00:05:14.560 --> 00:05:18.960]  神的手去幫助她
[00:05:18.960 --> 00:05:20.160]  其實如果你留心
[00:05:20.160 --> 00:05:21.360]  剛才我們所讀的那段聖經
[00:05:21.360 --> 00:05:22.560]  可能你沒有留心的
[00:05:22.560 --> 00:05:24.960]  因為我還沒說
[00:05:24.960 --> 00:05:26.960]  剛才我們讀了那段聖經裡面
[00:05:26.960 --> 00:05:29.960]  這一種的說法出現了三次
[00:05:29.960 --> 00:05:35.760]  神的手在以色列的身上
[00:05:35.760 --> 00:05:41.160]  神的手在以色列去幫助她
[00:05:41.160 --> 00:05:42.960]  神的手
[00:05:42.960 --> 00:05:44.160]  以色列很敏銳
[00:05:44.160 --> 00:05:45.960]  神的手
[00:05:45.960 --> 00:05:47.960]  神的手在我身上
[00:05:47.960 --> 00:05:49.160]  現在我就開始工作
[00:05:49.160 --> 00:05:50.560]  待會我們再看那兩節
[00:05:50.560 --> 00:05:51.760]  我還沒讀
[00:05:51.760 --> 00:05:52.560]  剛才我們讀過的
[00:05:52.560 --> 00:05:53.760]  可能沒有留意的
[00:05:53.760 --> 00:05:55.160]  究竟她想說些什麼
[00:05:55.160 --> 00:05:56.160]  不過我想和大家
[00:05:56.160 --> 00:05:58.360]  首先我們明白一件事
[00:05:58.360 --> 00:06:00.360]  以色列她做任何的事情
[00:06:00.360 --> 00:06:04.360]  無論是這個很複雜的建築工程
[00:06:04.360 --> 00:06:05.560]  其實是建築工程來的
[00:06:05.560 --> 00:06:07.160]  這個聖殿
[00:06:07.160 --> 00:06:08.360]  但是她看的時候
[00:06:08.360 --> 00:06:09.960]  她的眼光
[00:06:09.960 --> 00:06:12.560]  她不單止看到那間的殿
[00:06:12.560 --> 00:06:14.560]  她不單止看到那些工人
[00:06:14.560 --> 00:06:17.760]  她不單止看到那些材料
[00:06:17.760 --> 00:06:19.560]  那些資源
[00:06:19.560 --> 00:06:26.360]  她看到的是神的手
[00:06:26.360 --> 00:06:28.560]  我們有多少時候
[00:06:28.560 --> 00:06:30.960]  同樣有這麼敏銳
[00:06:30.960 --> 00:06:34.760]  經常看見神的手
[00:06:34.760 --> 00:06:37.960]  還看見神的手是幫助她
[00:06:37.960 --> 00:06:39.360]  來完成
[00:06:39.360 --> 00:06:41.360]  那幫助她些什麼呢
[00:06:41.360 --> 00:06:43.160]  完成些什麼計劃呢
[00:06:43.160 --> 00:06:44.360]  剛才我們說
[00:06:44.360 --> 00:06:45.160]  你看見了
[00:06:45.160 --> 00:06:47.560]  我不詳細和大家再讀了
[00:06:47.560 --> 00:06:49.760]  是很複雜的一個工程
[00:06:49.760 --> 00:06:51.360]  但是更複雜的一件事
[00:06:51.360 --> 00:06:54.160]  因為這個工程要得到一個
[00:06:54.160 --> 00:06:58.360]  並不信耶和華神的皇帝
[00:06:58.360 --> 00:07:02.760]  亞達舍西王的大老闆的批准
[00:07:02.760 --> 00:07:05.360]  這個才難
[00:07:05.360 --> 00:07:09.360]  這個大老闆是波斯國的皇帝
[00:07:09.360 --> 00:07:11.560]  亞達舍西王
[00:07:11.560 --> 00:07:14.560]  要得到他的批准和他的資助
[00:07:14.560 --> 00:07:18.760]  然後才可以建這個聖殿
[00:07:18.760 --> 00:07:21.160]  剛才我們所讀的聖經裏面
[00:07:21.160 --> 00:07:24.760]  都開始感覺到其實是很精彩的一對
[00:07:24.760 --> 00:07:26.160]  亦都有少少驚訝的
[00:07:26.160 --> 00:07:29.160]  為什麼這個王這麼好呢
[00:07:29.160 --> 00:07:30.360]  很幫助的
[00:07:30.360 --> 00:07:31.560]  如果我今天的說法來講
[00:07:31.560 --> 00:07:33.360]  很幫手的
[00:07:33.360 --> 00:07:34.360]  我們沒有中間
[00:07:34.360 --> 00:07:35.360]  因為太長的經文
[00:07:35.360 --> 00:07:36.160]  我們沒有讀到
[00:07:36.160 --> 00:07:37.560]  你看看中間那一堆
[00:07:37.560 --> 00:07:38.560]  我們跳了一段
[00:07:38.560 --> 00:07:40.160]  由十一節一直讀下去的時候
[00:07:40.160 --> 00:07:41.760]  你看見全部是說
[00:07:41.760 --> 00:07:43.760]  亞達舍西王第十一節
[00:07:43.760 --> 00:07:45.560]  頒佈御令
[00:07:45.560 --> 00:07:50.960]  皇帝就告訴當地的人和他的臣民
[00:07:50.960 --> 00:07:55.360]  他現在怎樣去幫助以色列和猶太人
[00:07:55.360 --> 00:07:57.360]  去重建這個聖殿
[00:07:57.360 --> 00:07:59.160]  你看看他第十四節那裏說
[00:07:59.160 --> 00:08:01.760]  他說你們的人要七個顧問
[00:08:01.760 --> 00:08:05.160]  這個很典型的波斯的一個政治的體系
[00:08:05.160 --> 00:08:06.360]  所以人家說
[00:08:06.360 --> 00:08:07.360]  以色列多少都不知道
[00:08:07.360 --> 00:08:08.160]  是不是那個時候寫的
[00:08:08.160 --> 00:08:08.760]  當然了
[00:08:08.760 --> 00:08:10.160]  如果不是他沒有可能知道
[00:08:10.160 --> 00:08:13.760]  那個時候的政治的中央的系統
[00:08:13.760 --> 00:08:15.760]  七個顧問一起
[00:08:15.760 --> 00:08:18.160]  就說要照你守忠神的律法
[00:08:18.160 --> 00:08:22.360]  去查一下猶太人和耶路撒冷的情況
[00:08:22.360 --> 00:08:23.960]  你要去那裏
[00:08:23.960 --> 00:08:27.160]  將那些金心的金銀帶去
[00:08:27.160 --> 00:08:30.360]  獻給住在耶路撒冷的以色列的神
[00:08:30.360 --> 00:08:31.560]  他不是我的神
[00:08:31.560 --> 00:08:32.360]  不過是你的神
[00:08:32.360 --> 00:08:33.960]  我就給他一些錢
[00:08:33.960 --> 00:08:35.560]  然後剛才我們講到
[00:08:35.560 --> 00:08:36.560]  很多的
[00:08:36.560 --> 00:08:37.360]  有公牛
[00:08:37.360 --> 00:08:37.960]  有公羊
[00:08:37.960 --> 00:08:38.760]  其他的東西
[00:08:38.760 --> 00:08:40.560]  還有你需要什麼
[00:08:40.560 --> 00:08:41.560]  你就全部帶去
[00:08:41.560 --> 00:08:44.160]  以前那些沒有了
[00:08:44.160 --> 00:08:46.760]  被人搶去的金銀器
[00:08:46.760 --> 00:08:48.160]  你都可以帶回去
[00:08:48.160 --> 00:08:50.560]  然後剛才我們所讀到的那段聖經
[00:08:50.560 --> 00:08:51.960]  然後又要帶油
[00:08:51.960 --> 00:08:53.160]  帶酒
[00:08:53.160 --> 00:08:54.360]  帶墨紙
[00:08:54.360 --> 00:08:55.960]  還有很多其他的東西
[00:08:55.960 --> 00:08:57.160]  為什麼要帶這些東西
[00:08:57.160 --> 00:08:58.760]  因為給他這些東西
[00:08:58.760 --> 00:09:01.560]  他有很多人要做工的
[00:09:01.560 --> 00:09:01.960]  是不是
[00:09:01.960 --> 00:09:03.160]  你要養他們的
[00:09:03.160 --> 00:09:04.960]  就是說他們的薪水
[00:09:04.960 --> 00:09:06.560]  我負責
[00:09:06.560 --> 00:09:08.760]  不單止建一間店
[00:09:08.760 --> 00:09:10.360]  所以我們看到這裏
[00:09:10.360 --> 00:09:11.160]  第一
[00:09:11.160 --> 00:09:13.960]  這個皇帝其實是很幫手
[00:09:13.960 --> 00:09:17.960]  將他們所有的資源給他們
[00:09:17.960 --> 00:09:19.960]  他需要的資源給他們
[00:09:19.960 --> 00:09:22.360]  還有你看第十四節
[00:09:22.360 --> 00:09:22.960]  第十四節
[00:09:22.960 --> 00:09:23.960]  剛才我們所讀的話
[00:09:23.960 --> 00:09:25.360]  他說
[00:09:25.360 --> 00:09:27.160]  請皇帝說
[00:09:27.160 --> 00:09:28.960]  我的手下你要聽住
[00:09:28.960 --> 00:09:32.960]  你要照著你們手中神的律法書
[00:09:32.960 --> 00:09:37.960]  他說是查考猶太人的情況
[00:09:37.960 --> 00:09:40.560]  這個不是猶太人
[00:09:40.560 --> 00:09:42.560]  但是他認為
[00:09:42.560 --> 00:09:46.560]  我們應該尊重猶太人的做法
[00:09:46.560 --> 00:09:49.160]  為什麼這個不信神的人
[00:09:49.160 --> 00:09:50.360]  不是猶太人
[00:09:50.360 --> 00:09:52.160]  不是不信耶路撒冷的人
[00:09:52.160 --> 00:09:53.760]  這個皇帝這麼尊重
[00:09:53.760 --> 00:09:55.560]  我相信只有一個原因
[00:09:55.560 --> 00:09:57.760]  因為他很尊重以色列
[00:09:57.760 --> 00:09:58.560]  是不是
[00:09:58.560 --> 00:10:00.160]  他在以色列的身上
[00:10:00.160 --> 00:10:01.360]  他看到這個
[00:10:01.360 --> 00:10:02.560]  剛才我們讀到
[00:10:02.560 --> 00:10:03.560]  他稱讚說
[00:10:03.560 --> 00:10:05.960]  這是一個精通耶和華律法的人
[00:10:05.960 --> 00:10:09.360]  這是一個很好的經學家
[00:10:09.360 --> 00:10:10.560]  他這麼說的時候
[00:10:10.560 --> 00:10:11.360]  其實
[00:10:11.360 --> 00:10:13.760]  這個皇帝其實是很佩服
[00:10:13.760 --> 00:10:14.960]  雖然這是他的手下
[00:10:14.960 --> 00:10:16.160]  雖然他不是他的民族
[00:10:16.160 --> 00:10:17.360]  雖然他所信的神
[00:10:17.360 --> 00:10:18.960]  不是他們自己的神
[00:10:18.960 --> 00:10:20.960]  但是這個皇帝看到以色列
[00:10:20.960 --> 00:10:21.760]  他知道
[00:10:21.760 --> 00:10:23.360]  就算那些不知道是什麼
[00:10:23.360 --> 00:10:24.560]  但是他那個人
[00:10:24.560 --> 00:10:25.560]  那個人品
[00:10:25.560 --> 00:10:28.760]  他做事的那種可靠
[00:10:28.760 --> 00:10:30.360]  這個人信這些東西
[00:10:30.360 --> 00:10:31.360]  當然是好東西
[00:10:31.360 --> 00:10:32.960]  於是就說你幫他
[00:10:32.960 --> 00:10:35.560]  於是叫下屬的手下全部去幫他
[00:10:35.560 --> 00:10:36.560]  你不要管
[00:10:36.560 --> 00:10:37.360]  你不知道那些是什麼
[00:10:37.360 --> 00:10:38.360]  但是你幫他
[00:10:38.360 --> 00:10:39.960]  對他有信任
[00:10:39.960 --> 00:10:42.560]  給他有資源
[00:10:42.560 --> 00:10:44.960]  然後我們看到
[00:10:44.960 --> 00:10:46.760]  二十五節那裡
[00:10:46.760 --> 00:10:49.160]  二十五節那裡說
[00:10:49.160 --> 00:10:50.560]  至於這個
[00:10:50.560 --> 00:10:52.760]  你跟著他跟以色列說
[00:10:52.760 --> 00:10:54.560]  你要照著你手中
[00:10:54.560 --> 00:10:55.960]  神給你的智慧書
[00:10:55.960 --> 00:10:58.360]  委任你自己能夠委任的
[00:10:58.360 --> 00:10:59.560]  法官、官吏
[00:10:59.560 --> 00:11:01.760]  智利在那裡的百姓
[00:11:01.760 --> 00:11:04.360]  那麼你所明白的
[00:11:04.360 --> 00:11:05.360]  那些神的律法
[00:11:05.360 --> 00:11:06.360]  你要教他們
[00:11:06.360 --> 00:11:07.560]  那些不聽話的
[00:11:07.560 --> 00:11:08.960]  你可以懲罰他們
[00:11:08.960 --> 00:11:09.960]  簡單來說
[00:11:09.960 --> 00:11:12.560]  就是對他一個很大的信任
[00:11:12.560 --> 00:11:15.160]  以及給他有足夠的權利
[00:11:15.160 --> 00:11:16.160]  智利
[00:11:16.160 --> 00:11:19.760]  以色列不僅拿到
[00:11:19.760 --> 00:11:24.760]  從皇帝而來的信任
[00:11:24.760 --> 00:11:27.960]  他拿到從皇帝而來的資源
[00:11:27.960 --> 00:11:32.560]  他拿到從皇帝而來的機會
[00:11:32.560 --> 00:11:34.160]  給他所有機會
[00:11:34.160 --> 00:11:35.760]  放手讓你做
[00:11:35.760 --> 00:11:37.360]  放手讓你做
[00:11:37.360 --> 00:11:38.760]  信得過你
[00:11:38.760 --> 00:11:40.560]  給你資源
[00:11:40.560 --> 00:11:41.160]  老實說
[00:11:41.160 --> 00:11:43.760]  做他生意就是這三樣東西
[00:11:43.760 --> 00:11:45.160]  是不是?
[00:11:45.160 --> 00:11:46.960]  做一個工的成功
[00:11:46.960 --> 00:11:47.960]  也是這三樣東西
[00:11:47.960 --> 00:11:49.760]  其實這個是很清楚的
[00:11:49.760 --> 00:11:51.760]  就是人世間我們
[00:11:51.760 --> 00:11:54.560]  剛才我們說神的手幫助以色列
[00:11:54.560 --> 00:11:55.960]  神的手在以色列身上
[00:11:55.960 --> 00:11:56.560]  去幫助他
[00:11:56.560 --> 00:11:57.360]  幫助他什麼?
[00:11:57.360 --> 00:11:58.560]  去完成這個工作
[00:11:58.560 --> 00:12:00.160]  完成工作透過什麼?
[00:12:00.160 --> 00:12:03.360]  也是透過今天你和我世界上所見到的方法
[00:12:03.360 --> 00:12:04.560]  是不是?
[00:12:04.560 --> 00:12:06.760]  我們表面所見到的方法就是這幾樣東西
[00:12:06.760 --> 00:12:08.760]  他要人的信任
[00:12:08.760 --> 00:12:10.360]  做生意一定要
[00:12:10.360 --> 00:12:10.960]  喂
[00:12:10.960 --> 00:12:13.160]  員工對你的信任
[00:12:13.160 --> 00:12:15.560]  你老闆對你的信任
[00:12:15.560 --> 00:12:16.160]  是不是?
[00:12:16.160 --> 00:12:16.760]  OK
[00:12:16.760 --> 00:12:17.960]  你要資源
[00:12:17.960 --> 00:12:21.760]  找不找到足夠的投資
[00:12:21.760 --> 00:12:23.760]  找不找到足夠的客戶
[00:12:23.760 --> 00:12:24.960]  然後
[00:12:25.360 --> 00:12:26.360]  那個project
[00:12:26.360 --> 00:12:27.360]  搞的時候
[00:12:27.360 --> 00:12:29.960]  有沒有足夠的材料來做?
[00:12:29.960 --> 00:12:31.560]  我們也是在想這些東西
[00:12:31.560 --> 00:12:32.960]  以色列在想這些東西
[00:12:32.960 --> 00:12:34.160]  第三
[00:12:34.160 --> 00:12:36.360]  就是有沒有足夠的機會
[00:12:36.360 --> 00:12:40.160]  足夠的機會能夠在這個時機裡面做
[00:12:40.160 --> 00:12:40.560]  是不是?
[00:12:40.560 --> 00:12:41.560]  你有這些東西
[00:12:41.560 --> 00:12:42.360]  沒有這個時機
[00:12:42.360 --> 00:12:43.160]  沒有這個形勢
[00:12:43.160 --> 00:12:44.160]  你們也做不到
[00:12:44.160 --> 00:12:47.760]  其實這裡說的是一個很現實很實際的情況
[00:12:47.760 --> 00:12:49.960]  就是在一個這樣的情況下
[00:12:49.960 --> 00:12:53.160]  以色列人就建好這個聖殿
[00:12:53.560 --> 00:12:56.160]  以色列當然知道這些全部是需要
[00:12:56.160 --> 00:12:59.760]  他又看到一個很奇妙的神的手怎麼幫助他
[00:12:59.760 --> 00:13:06.760]  神的手竟然透過一個不信耶和華神的皇帝給予他
[00:13:06.760 --> 00:13:09.560]  這個就是以色列說
[00:13:09.560 --> 00:13:12.960]  神的手去幫助他
[00:13:12.960 --> 00:13:14.960]  那個意思
[00:13:14.960 --> 00:13:17.160]  他不是隨口說的
[00:13:17.160 --> 00:13:18.760]  神的手怎麼幫助我
[00:13:18.760 --> 00:13:20.160]  不可能的
[00:13:20.160 --> 00:13:21.560]  本來不可能的
[00:13:21.560 --> 00:13:22.360]  你看看
[00:13:22.360 --> 00:13:27.160]  這個不信耶和華的皇帝竟然可以給出這麼多的支持
[00:13:27.160 --> 00:13:29.360]  你說是不是神的手
[00:13:29.360 --> 00:13:31.160]  那你說真的這麼想嗎?
[00:13:31.160 --> 00:13:32.360]  你以色列這麼想而已
[00:13:32.360 --> 00:13:33.160]  不是的
[00:13:33.160 --> 00:13:35.160]  我想跟你讀剛才一節
[00:13:35.160 --> 00:13:35.760]  第六節
[00:13:35.760 --> 00:13:38.760]  第六節那裡說
[00:13:38.760 --> 00:13:39.760]  下半節
[00:13:39.760 --> 00:13:43.760]  因為耶和華他神的手幫助他
[00:13:43.760 --> 00:13:45.160]  所以什麼?
[00:13:45.160 --> 00:13:48.360]  王賜他求的一切
[00:13:48.360 --> 00:13:49.560]  是不是?
[00:13:49.560 --> 00:13:51.160]  所以你很清楚的
[00:13:51.560 --> 00:13:52.960]  這個王
[00:13:52.960 --> 00:13:56.360]  雖然他不是相信耶和華真神的
[00:13:56.360 --> 00:14:00.360]  但是原來他相信那位神在他之上
[00:14:00.360 --> 00:14:02.360]  他專心尋求的時候
[00:14:02.360 --> 00:14:04.960]  神的手就幫助他
[00:14:04.960 --> 00:14:06.160]  怎麼幫助他?
[00:14:06.160 --> 00:14:12.560]  透過去將神自己給予那個王的意念
[00:14:12.560 --> 00:14:15.160]  放在他心裡面
[00:14:15.160 --> 00:14:19.960]  神所求的一切都能夠成就
[00:14:19.960 --> 00:14:27.960]  這個是以色列的看法和立場
[00:14:27.960 --> 00:14:29.960]  上一節我想跟你說
[00:14:29.960 --> 00:14:33.560]  你不要以為我們的神只是聽人的祈禱
[00:14:33.560 --> 00:14:37.560]  只是管理我們基督徒的事務
[00:14:37.560 --> 00:14:40.560]  神的大能是信的還是不信的
[00:14:40.560 --> 00:14:41.560]  在他心裡面
[00:14:41.560 --> 00:14:44.560]  都在神的手裡面
[00:14:44.560 --> 00:14:47.360]  王為什麼會賜一切給他?
[00:14:47.360 --> 00:14:51.360]  因為神的手幫助他
[00:14:51.360 --> 00:14:54.760]  以至神將這個意念放在他心裡面
[00:14:54.760 --> 00:14:55.560]  你說是嗎?
[00:14:55.560 --> 00:14:56.760]  27節
[00:14:56.760 --> 00:14:58.760]  你站在後面
[00:14:58.760 --> 00:14:59.760]  27節
[00:14:59.760 --> 00:15:02.160]  那裡說耶和華列祖的神
[00:15:02.160 --> 00:15:03.560]  他是應當稱頌
[00:15:03.560 --> 00:15:08.160]  因為他把這樣的意念放在君王的心裡
[00:15:08.160 --> 00:15:09.160]  是不是?
[00:15:09.160 --> 00:15:10.160]  有沒有留意?
[00:15:10.160 --> 00:15:12.760]  以色列是這麼看的
[00:15:12.760 --> 00:15:14.360]  這個老闆不是信耶穌的
[00:15:14.360 --> 00:15:15.760]  不要緊
[00:15:15.760 --> 00:15:19.760]  他走不掉神自己將意念放在他心裡面
[00:15:19.760 --> 00:15:20.760]  神將意念
[00:15:20.760 --> 00:15:22.360]  這個人本來不會這麼想的
[00:15:22.360 --> 00:15:25.360]  但是神將意念放在他心裡面
