
[00:00:00.000 --> 00:00:14.000]  今晚分題是《真是奉》,經文是《約翰福音》第七章第十八節。
[00:09:49.000 --> 00:10:05.000]  放下自己,捨己,不是為了自己而活著,是為了完成主的使命而活著。
[00:10:05.000 --> 00:10:16.000]  如同主念念不忘,付給他的使命而完成一樣。
[00:10:16.000 --> 00:10:29.000]  所以我們和主同行,主的路是我們的路,主的所在是我們的所在。
[00:10:29.000 --> 00:10:51.000]  最後,主的結果就是我們的結果,當我們這樣與主一同走路的時候,我們也會結出許多的子粒來。
[00:10:51.000 --> 00:11:11.000]  所以我們願記得,一粒麥子落在地裏,若是死了,就結出許多子粒來。
[00:11:11.000 --> 00:11:32.000]  1949年,我聽一位日本的佈造家講道,他被邀請到英國的愛丁堡一間禮拜堂講道,
[00:11:32.000 --> 00:11:48.000]  很多很多人來聽他講道,通道、講臺、講臺的梯棟都坐滿了人,
[00:11:48.000 --> 00:12:04.000]  為什麼這麼多人來聽一個日本人講道呢?他身量很矮,比一般的日本人還要矮一點。
[00:12:04.000 --> 00:12:16.000]  我記得他在臺上講道,只是下面的人看見他的頭,為什麼聽他講道?
[00:12:16.000 --> 00:12:42.000]  因為他是一粒麥子落在地裏死了的佈造家,他在東京貧民區來佈造,
[00:12:42.000 --> 00:12:54.000]  他和那些貧民打成一片,跟他們一起住,一起生活。
[00:12:54.000 --> 00:13:08.000]  有一件事,感動人心,有一個貧民他有一個特別的病,
[00:13:08.000 --> 00:13:15.000]  就是每天晚上睡覺的時候,一定需要一個人抓住他的手才能睡,
[00:13:15.000 --> 00:13:31.000]  這位日本傳道人叫塔加華,他就每天晚上抓住他的手一連六個月,
[00:13:31.000 --> 00:13:46.000]  這位傳道人叫塔加華,他就每晚抓住這個貧民的手一連六個月,後來這個人恢復健康,
[00:13:46.000 --> 00:13:59.000]  最危險的是,一類的事,大家都知道,所以英國人聽見他又來了,大家就擁擠聽他講道。
[00:13:59.000 --> 00:14:03.000]  所以英國人聽見他又來了,大家就擁擠聽他講道。
[00:14:03.000 --> 00:14:13.000]  還有一件事他做的,當日本侵略中國的時候,
[00:14:13.000 --> 00:14:22.000]  他是唯一的站出來反對日本政府,日本軍隊侵略中國的人,
[00:14:22.000 --> 00:14:29.000]  他是唯一的站出來反對日本政府,日本軍隊侵略中國的人,
[00:14:29.000 --> 00:14:36.000]  他坐監,一直到戰事結束,
[00:14:36.000 --> 00:14:45.000]  有一套電影就是拍他的事蹟,
[00:14:45.000 --> 00:14:57.000]  名字叫伊利奈子,這節聖經讓我再想到看官話。
[00:14:57.000 --> 00:15:04.000]  這節聖經就讓我想起塔加華,在教會歷史裏面,
[00:15:04.000 --> 00:15:14.000]  這兩個人曾經對侵略者發出抗議,
[00:15:14.000 --> 00:15:23.000]  一個是日本的卡光瓦,一個是德國的利姆爾,
[00:15:23.000 --> 00:15:38.000]  兩個人都是因為反對自己國家的軍隊侵略別的國家而坐監,
[00:15:38.000 --> 00:15:45.000]  成了全世界很尊重的人物,
[00:15:45.000 --> 00:15:54.000]  卡光瓦真是像賭一樣,一粒麥子落在地裏,死了,解出許多的子裏來,
[00:15:54.000 --> 00:16:07.000]  一個真是封賭的人,是一個學習舌擊的人,
[00:16:07.000 --> 00:16:21.000]  願意自己像那一粒麥子,很不簡單,
[00:16:21.000 --> 00:16:29.000]  我這樣講很簡單,但是做很不簡單,
[00:16:29.000 --> 00:16:38.000]  但是這是主的呼召,若有人要跟從我,
[00:16:38.000 --> 00:16:55.000]  就要服侍我,就要跟從我,我在那裏服侍我的人也在那裏,
[00:16:55.000 --> 00:17:01.000]  這是一個真正的服侍主的人,
[00:17:01.000 --> 00:17:11.000]  還有另外一個方向給我們看見在《約翰福音》裏頭,
[00:17:11.000 --> 00:17:22.000]  在《約翰福音》第一章,我們看見二十三節有這樣的記載,
[00:17:22.000 --> 00:17:25.000]  《約翰福音》一章二十三節,
[00:17:25.000 --> 00:17:30.000]  他説:我就是那在曠野有人聲喊著說:
[00:17:30.000 --> 00:17:36.000]  收藉主的道路,正如先知約爾賽亞所說的。
[00:17:36.000 --> 00:17:42.000]  這是詩詩約翰,有人來問他,
[00:17:42.000 --> 00:17:48.000]  你是舊約預言的那個伊利亞嗎?
[00:17:48.000 --> 00:17:54.000]  你是那要來的先知嗎?
[00:17:54.000 --> 00:17:58.000]  他怎麽回答?
[00:17:58.000 --> 00:18:04.000]  不,我是曠野的聲音,
[00:18:04.000 --> 00:18:07.000]  我只是一個聲音,
[00:18:07.000 --> 00:18:10.000]  我只是一個見證者,
[00:18:10.000 --> 00:18:13.000]  我只是一個服侍者,
[00:18:13.000 --> 00:18:18.000]  我不是主角,
[00:18:18.000 --> 00:18:20.000]  是配角,
[00:18:20.000 --> 00:18:24.000]  這是約翰的見證,
[00:18:24.000 --> 00:18:28.000]  是他的表現,
[00:18:28.000 --> 00:18:35.000]  這是何等寶貴的心態,
[00:18:35.000 --> 00:18:41.000]  主耶穌和約翰都給我們留下這樣寶貴的方案,
[00:18:41.000 --> 00:18:46.000]  主耶穌和約翰都給我們留下這樣寶貴的方案,
[00:18:46.000 --> 00:18:49.000]  那我們跟著要看一看,
[00:18:49.000 --> 00:18:54.000]  我們完成使命要有四個重要的因素,
[00:18:54.000 --> 00:18:56.000]  我們跟著要看看,
[00:18:56.000 --> 00:19:00.000]  我們要完成使命有四個重要的因素,
[00:19:00.000 --> 00:19:06.000]  主差遣我們,我們怎麽樣去完成祂所差遣的呢?
[00:19:06.000 --> 00:19:10.000]  主差遣我們,我們怎麽樣去完成祂的差遣呢?
[00:19:10.000 --> 00:19:13.000]  我們看第二十章,
[00:19:13.000 --> 00:19:15.000]  我們看第二十章,
[00:19:15.000 --> 00:19:20.000]  我們看第二十一節,
[00:19:20.000 --> 00:19:22.000]  我們看第二十一節,
[00:19:22.000 --> 00:19:24.000]  最後一句,
[00:19:24.000 --> 00:19:25.000]  最後一句,
[00:19:25.000 --> 00:19:28.000]  約翰福音二十章二十一節,
[00:19:28.000 --> 00:19:33.000]  父怎樣差遣了我,我也照樣差遣你們,
[00:19:33.000 --> 00:19:35.000]  這是主對門徒講的,
[00:19:35.000 --> 00:19:37.000]  這是主對門徒講的,
[00:19:37.000 --> 00:19:44.000]  父怎樣差遣了我,我也照樣差遣你們,
[00:19:44.000 --> 00:19:47.000]  現在我也照樣差遣你們,
[00:19:47.000 --> 00:19:53.000]  當門徒接受這個差遣的時候,
[00:19:53.000 --> 00:19:57.000]  他們需要有什麽條件呢?
[00:19:57.000 --> 00:20:04.000]  他們完成這個使命的因素是什麽?
[00:20:04.000 --> 00:20:10.000]  我們要在最慣的經文裏看一看十九節到二十二節,
[00:20:10.000 --> 00:20:10.000]  我們要在最慣的經文裏看一看十九節到二十二節,
[00:20:10.000 --> 00:20:13.000]  我看了經文裏面的十九節到二十二節,
[00:20:13.000 --> 00:20:13.000]  我看了經文裏面的十九節到二十二節,
[00:20:13.000 --> 00:20:18.000]  約翰第二十章十九節到二十二節,
[00:20:18.000 --> 00:20:20.000]  那日就是七日的第一日,
[00:20:20.000 --> 00:20:23.000]  晚上,門徒所在的地方,
[00:20:23.000 --> 00:20:26.000]  因怕猶太人門都關了,
[00:20:26.000 --> 00:20:29.000]  耶穌來站在當中對他們說,
[00:20:29.000 --> 00:20:31.000]  願你們平安,
[00:20:31.000 --> 00:20:34.000]  說了這話,就把手臂勒旁,
[00:20:34.000 --> 00:20:36.000]  以給他們看,
[00:20:36.000 --> 00:20:39.000]  門徒看見主,就喜樂了,
[00:20:39.000 --> 00:20:41.000]  耶穌又對他們說,
[00:20:41.000 --> 00:20:43.000]  願你們平安,
[00:20:43.000 --> 00:20:45.000]  父怎樣差遣了我,
[00:20:45.000 --> 00:20:48.000]  我也照樣差遣你們,
[00:20:48.000 --> 00:20:52.000]  說了這話,就向他們吹一口氣,
[00:20:52.000 --> 00:20:55.000]  說你們受聖靈。
[00:20:55.000 --> 00:21:01.000]  在這裏我們看見完成使命的第一個因素,
[00:21:01.000 --> 00:21:05.000]  在這裏我們看見完成使命的第一個因素,
[00:21:05.000 --> 00:21:09.000]  就是成功的保證,
[00:21:09.000 --> 00:21:11.000]  就是成功的保證,
[00:21:11.000 --> 00:21:13.000]  保證感,
[00:21:13.000 --> 00:21:15.000]  保證感?
[00:21:15.000 --> 00:21:21.000]  我們被主差遣,我們能完成祂的使命嗎?
[00:21:21.000 --> 00:21:25.000]  我們被主差遣,我們能完成祂的使命嗎?
[00:21:25.000 --> 00:21:29.000]  我們這麼軟弱,我們怎能完成使命呢?
[00:21:29.000 --> 00:21:33.000]  我們這麼軟弱,我們怎能完成使命呢?
[00:21:33.000 --> 00:21:37.000]  一想到困難,我們心裏有結論說,
[00:21:37.000 --> 00:21:43.000]  算了,算了,與其不能成功,
[00:21:43.000 --> 00:21:45.000]  就不如不開始。
[00:21:45.000 --> 00:21:48.000]  一想到困難,我們心裏就說,
[00:21:48.000 --> 00:21:51.000]  算了,算了,與其不能成功,
[00:21:51.000 --> 00:21:53.000]  不如我們就不開始。
[00:21:53.000 --> 00:21:58.000]  所以心靈的深處的成功的保證感很重要。
[00:21:58.000 --> 00:22:03.000]  所以心靈的深處的成功的保證感很重要。
[00:22:03.000 --> 00:22:06.000]  你看當主把這個使命給他們的時候,
[00:22:06.000 --> 00:22:09.000]  你看當主把這個使命給他們的時候,
[00:22:09.000 --> 00:22:11.000]  他們的心態是怎樣?
[00:22:11.000 --> 00:22:13.000]  他們的心態是怎樣?
[00:22:13.000 --> 00:22:19.000]  主耶穌向他們顯現的時候,他們是很怕很怕。
[00:22:19.000 --> 00:22:23.000]  主耶穌向他們顯現的時候,他們是很怕很怕。
[00:22:23.000 --> 00:22:26.000]  這裡說他們怕猶太人把門關了。
[00:22:26.000 --> 00:22:30.000]  這裡說他們怕猶太人把門關了。
[00:22:30.000 --> 00:22:32.000]  這個關就是鎖的意思。
[00:22:32.000 --> 00:22:34.000]  這個關就是鎖的意思。
[00:22:34.000 --> 00:22:35.000]  他們鎖起來了。
[00:22:35.000 --> 00:22:37.000]  他們鎖起來了。
[00:22:37.000 --> 00:22:40.000]  怕猶太人來抓他們殺他們。
[00:22:40.000 --> 00:22:43.000]  怕猶太人來抓他們殺他們。
[00:22:43.000 --> 00:22:45.000]  是個懼怕的心態。
[00:22:45.000 --> 00:22:47.000]  是個懼怕的心態。
[00:22:47.000 --> 00:22:49.000]  但是主向他們顯現,
[00:22:49.000 --> 00:22:51.000]  但是主向他們顯現,
[00:22:51.000 --> 00:22:54.000]  見他們的時候說:願你們平安。
[00:22:54.000 --> 00:22:57.000]  見他們的時候說:願你們平安。
[00:22:57.000 --> 00:23:00.000]  那個時候他們還沒有認出是主了,
[00:23:00.000 --> 00:23:02.000]  那個時候他們還沒有認出是主了,
[00:23:02.000 --> 00:23:04.000]  但見主說:願你們平安。
[00:23:04.000 --> 00:23:07.000]  但見主說:願你們平安。
[00:23:07.000 --> 00:23:11.000]  這是每一個猶太人見面的時候,
[00:23:11.000 --> 00:23:14.000]  是慣常講的他們的風俗。
[00:23:14.000 --> 00:23:20.000]  這是每一個猶太人見面的時候慣常講的他們的風俗。
[00:23:20.000 --> 00:23:21.000]  平安平安。
[00:23:21.000 --> 00:23:24.000]  平安平安。
[00:23:24.000 --> 00:23:26.000]  聽得慣了,不會注意的。
[00:23:26.000 --> 00:23:28.000]  聽得慣了,都不會注意的。
[00:23:28.000 --> 00:23:31.000]  但是我們跟著看下去。
[00:23:31.000 --> 00:23:32.000]  但是我們跟著看下去。
[00:23:32.000 --> 00:23:34.000]  接著看下去二十節。
[00:23:34.000 --> 00:23:35.000]  接著看下去二十節。
[00:23:35.000 --> 00:23:38.000]  十九節提到:願你們平安。
[00:23:38.000 --> 00:23:40.000]  現在看二十節。
[00:23:40.000 --> 00:23:42.000]  十九節提到:願你們平安。
[00:23:42.000 --> 00:23:44.000]  現在看二十節。
[00:23:44.000 --> 00:23:49.000]  說了這話,就把手和肋旁指給他們看,
[00:23:49.000 --> 00:23:52.000]  瞞到看見主就喜樂了。
[00:23:52.000 --> 00:23:53.000]  二十一節。
[00:23:53.000 --> 00:23:54.000]  二十一節。
[00:23:54.000 --> 00:23:57.000]  耶穌又對他們說:願你們平安。
[00:23:57.000 --> 00:24:01.000]  第二次說:願你們平安。
[00:24:01.000 --> 00:24:03.000]  第二次說:願你們平安。
[00:24:03.000 --> 00:24:05.000]  這一次感覺不同了。
[00:24:05.000 --> 00:24:07.000]  這一次感覺不同了。
[00:24:07.000 --> 00:24:13.000]  因為主耶穌將他的肋旁,將他的手給他們看了。
[00:24:13.000 --> 00:24:16.000]  主耶穌將他的肋旁,將他的手給他們看了。
[00:24:16.000 --> 00:24:19.000]  他們看見主手中的釘痕。
[00:24:19.000 --> 00:24:21.000]  他們看見主手中的釘痕。
[00:24:21.000 --> 00:24:24.000]  他們看見主肋旁的槍傷。
[00:24:24.000 --> 00:24:26.000]  他們看見主肋旁的槍傷。
[00:24:26.000 --> 00:24:30.000]  這裡說他們看見就喜樂了。
[00:24:30.000 --> 00:24:33.000]  這一次說他們看見就喜樂了。
[00:24:33.000 --> 00:24:34.000]  為什麼喜樂?
[00:24:34.000 --> 00:24:35.000]  為什麼喜樂?
[00:24:35.000 --> 00:24:40.000]  這真是為我們釘十字架的主有復活了。
[00:24:40.000 --> 00:24:45.000]  這位真是為我們釘死十字架上的主,現在他有復活了。
[00:24:45.000 --> 00:24:50.000]  為他們看見復活的主,他們滿了喜樂。
[00:24:50.000 --> 00:24:53.000]  在看見復活的主,他們滿有喜樂。
[00:24:53.000 --> 00:24:56.000]  這個時候主再說:願你們平安。
[00:24:56.000 --> 00:24:59.000]  這個時候主再說:願你們平安。
[00:24:59.000 --> 00:25:02.000]  他們聽見的感覺完全不同了。
[00:25:02.000 --> 00:25:05.000]  他們聽見的感覺完全不同了。
[00:25:05.000 --> 00:25:09.000]  第一次聽見是俗例。
[00:25:09.000 --> 00:25:11.000]  第一次聽見是純例。
[00:25:11.000 --> 00:25:15.000]  但是第二次主說平安。
[00:25:15.000 --> 00:25:19.000]  啊,復活的主向我們講的平安。
[00:25:19.000 --> 00:25:24.000]  第一次講平安,復活的主向我們講平安。
[00:25:24.000 --> 00:25:26.000]  他們心裏充滿了平安。
[00:25:26.000 --> 00:25:28.000]  他們心裏充滿了平安。
[00:25:28.000 --> 00:25:30.000]  主死而復活了。
[00:25:30.000 --> 00:25:32.000]  主死而復活了。
[00:25:32.000 --> 00:25:33.000]  聖過了死亡。
[00:25:33.000 --> 00:25:34.000]  聖過了死亡。
[00:25:34.000 --> 00:25:37.000]  祂與我們同在。
[00:25:37.000 --> 00:25:39.000]  祂與我們同在。
[00:25:39.000 --> 00:25:42.000]  這位主差遣他們。
[00:25:42.000 --> 00:25:44.000]  這位主差遣他們。
[00:25:44.000 --> 00:25:45.000]  他們很放心了。
[00:25:45.000 --> 00:25:47.000]  他們很放心了。
[00:25:47.000 --> 00:25:49.000]  他們很有把握。
[00:25:49.000 --> 00:25:50.000]  他們很有把握。
[00:25:50.000 --> 00:25:55.000]  這位主能幫助他們完成使命。
[00:25:55.000 --> 00:25:59.000]  這位主能幫助他們完成使命。
[00:25:59.000 --> 00:26:01.000]  弟兄姊妹們,
[00:26:01.000 --> 00:26:04.000]  如果我們把自己獻給主,
[00:26:04.000 --> 00:26:06.000]  如果我們把自己獻給主,
[00:26:06.000 --> 00:26:09.000]  來完成祂的使命,
[00:26:09.000 --> 00:26:10.000]  來完成祂的使命,
[00:26:10.000 --> 00:26:11.000]  為祂而活,
[00:26:11.000 --> 00:26:12.000]  為祂而活,
[00:26:12.000 --> 00:26:16.000]  我們心中必須有這個認識。
[00:26:16.000 --> 00:26:18.000]  我們心中必須有這個認識。
[00:26:18.000 --> 00:26:22.000]  復活的主,得聖的主差遣我們。
[00:26:22.000 --> 00:26:24.000]  復活的主,得聖的主,
[00:26:24.000 --> 00:26:25.000]  差遣我們。
[00:26:25.000 --> 00:26:26.000]  祂能給我力量。
[00:26:26.000 --> 00:26:28.000]  祂能給我力量。
[00:26:28.000 --> 00:26:29.000]  祂能幫助我。
[00:26:29.000 --> 00:26:30.000]  祂能幫助我。
[00:26:30.000 --> 00:26:33.000]  我的侍奉不會落空。
[00:26:33.000 --> 00:26:35.000]  我的侍奉不會落空。
[00:26:35.000 --> 00:26:38.000]  我自己不能做什麼,但是主能。
[00:26:38.000 --> 00:26:42.000]  我自己不能做什麼,但是主能。
[00:26:42.000 --> 00:26:44.000]  這個保證感,
[00:26:44.000 --> 00:26:48.000]  是每一個侍奉的人必須有的條件。
[00:26:48.000 --> 00:26:49.000]  這個保證感,
[00:26:49.000 --> 00:26:53.000]  是每一個侍奉主的人必須有的條件。
[00:26:53.000 --> 00:26:57.000]  第二個因素,
[00:26:57.000 --> 00:26:58.000]  第二個因素,
[00:26:58.000 --> 00:27:02.000]  主耶穌把手的肋旁指給他們看。
[00:27:02.000 --> 00:27:05.000]  主耶穌把手的肋旁指給他們看。
[00:27:05.000 --> 00:27:11.000]  他們再一次地很真實地感受到師父教的愛。
[00:27:11.000 --> 00:27:15.000]  他們再一次地很真實地感受到十字架的愛。
[00:27:15.000 --> 00:27:18.000]  這就是為他們被釘的雙手。
[00:27:18.000 --> 00:27:21.000]  這就是為他們被釘的雙手。
[00:27:21.000 --> 00:27:24.000]  這就是為他們被刺傷的肋旁。
[00:27:24.000 --> 00:27:27.000]  這就是為他們被刺傷的肋旁。
[00:27:27.000 --> 00:27:30.000]  他們立刻心裏充滿了感激。
[00:27:30.000 --> 00:27:33.000]  他們立刻心裏充滿了感激。
[00:27:33.000 --> 00:27:36.000]  這個釘痕是為我。
[00:27:36.000 --> 00:27:38.000]  這個釘痕是為我。
[00:27:38.000 --> 00:27:40.000]  肋旁的槍傷是為我。
[00:27:40.000 --> 00:27:42.000]  肋旁的槍傷是為我。
[00:27:42.000 --> 00:27:44.000]  這是十字架的愛。
[00:27:44.000 --> 00:27:45.000]  這是十字架的愛。
[00:27:45.000 --> 00:27:47.000]  這個愛激勵他們。
[00:27:47.000 --> 00:27:48.000]  這個愛激勵他們。
[00:27:48.000 --> 00:27:49.000]  感動他們。
[00:27:49.000 --> 00:27:50.000]  感動他們。
[00:27:50.000 --> 00:27:51.000]  推動他們。
[00:27:51.000 --> 00:27:52.000]  推動他們。
[00:27:52.000 --> 00:27:57.000]  這是第二個因素被愛激勵。
[00:27:57.000 --> 00:28:01.000]  這是第二個因素被愛激勵。
[00:28:01.000 --> 00:28:05.000]  在英國教會的歷史裏頭,
[00:28:05.000 --> 00:28:06.000]  在英國的教會歷史裏頭,
[00:28:06.000 --> 00:28:07.000]  有一個姊妹,
[00:28:07.000 --> 00:28:08.000]  有一個姊妹,
[00:28:08.000 --> 00:28:13.000]  她做宣教士很感動人的事蹟。
[00:28:13.000 --> 00:28:17.000]  她做宣教士有很感動人的事蹟。
[00:28:17.000 --> 00:28:21.000]  很多人讀過她的傳記。
[00:28:21.000 --> 00:28:22.000]  很多人讀過她的傳記。
[00:28:22.000 --> 00:28:25.000]  她的名字叫Mary Schleser,
[00:28:25.000 --> 00:28:26.000]  她的名字叫Mary Schleser,
[00:28:26.000 --> 00:28:27.000]  她的名字叫Mary Schleser,
[00:28:27.000 --> 00:28:28.000]  她的名字叫Mary Schleser,
[00:28:28.000 --> 00:28:30.000]  她小的時候,
[00:28:30.000 --> 00:28:31.000]  她小的時候,
[00:28:31.000 --> 00:28:34.000]  是一個很怕羞的女孩子,
[00:28:34.000 --> 00:28:36.000]  是一個很怕羞的女孩子,
[00:28:36.000 --> 00:28:38.000]  在傳記裏面這樣記載。
[00:28:38.000 --> 00:28:41.000]  在傳記裏面這樣記載。
[00:28:41.000 --> 00:28:43.000]  每次朋友到她家裏來,
[00:28:43.000 --> 00:28:44.000]  每次朋友到她家裏來,
[00:28:44.000 --> 00:28:45.000]  每次朋友到她家裏來,
[00:28:45.000 --> 00:28:47.000]  她就藏起來,
[00:28:47.000 --> 00:28:48.000]  她就藏起來,
[00:28:48.000 --> 00:28:49.000]  她就躲起來,
[00:28:49.000 --> 00:28:50.000]  怕見人,
[00:28:50.000 --> 00:28:51.000]  怕見人,
[00:28:51.000 --> 00:28:53.000]  是一個很怕羞的女孩子。
[00:28:53.000 --> 00:28:55.000]  是一個很怕羞的女孩子。
[00:28:55.000 --> 00:28:57.000]  但是她長大起來的時候,
[00:28:57.000 --> 00:28:59.000]  但是她長大起來的時候,
[00:28:59.000 --> 00:29:01.000]  被基督的愛充滿,
[00:29:01.000 --> 00:29:03.000]  被基督的愛充滿,
[00:29:03.000 --> 00:29:04.000]  感動激勵,
[00:29:04.000 --> 00:29:05.000]  感動激勵,
[00:29:05.000 --> 00:29:07.000]  她奉獻自己,
[00:29:07.000 --> 00:29:08.000]  奉獻自己,
[00:29:08.000 --> 00:29:10.000]  到非洲去做宣教士,
[00:29:10.000 --> 00:29:13.000]  到非洲去做宣教士,
[00:29:13.000 --> 00:29:15.000]  在那裏神大大使用她,
[00:29:15.000 --> 00:29:17.000]  在那裏神大大使用她,
[00:29:17.000 --> 00:29:19.000]  很剛強,
[00:29:19.000 --> 00:29:20.000]  很剛強,
[00:29:20.000 --> 00:29:21.000]  她過世的時候,
[00:29:21.000 --> 00:29:22.000]  她過世的時候,
[00:29:22.000 --> 00:29:26.000]  英國的London Missionary Society,
[00:29:26.000 --> 00:29:27.000]  英國的London Missionary Society,
[00:29:27.000 --> 00:29:32.000]  倫敦參會要派二十個弟兄去接她的工作,
[00:29:32.000 --> 00:29:33.000]  倫敦參會要派二十個弟兄去接她的工作,
[00:29:33.000 --> 00:29:34.000]  她過世的時候,
[00:29:34.000 --> 00:29:38.000]  倫敦的傳道會要派二十個弟兄去接她的工作,
[00:29:38.000 --> 00:29:39.000]  倫敦的傳道會要派二十個弟兄去接她的工作,
[00:29:39.000 --> 00:29:44.000]  倫敦的傳道會要派二十個弟兄去接她的工作,
[00:29:44.000 --> 00:29:49.000]  你想想要找二十個弟兄去接一位姐妹的工作,
[00:29:49.000 --> 00:29:51.000]  我想姐妹聽見一定很高興,
[00:29:51.000 --> 00:29:53.000]  我想姐妹聽見一定很高興,
[00:29:53.000 --> 00:29:57.000]  一個被人看為軟弱的女子,
[00:29:57.000 --> 00:29:59.000]  一個被人看為軟弱的女子,
[00:29:59.000 --> 00:30:00.000]  一個被人看為軟弱的女子,
[00:30:00.000 --> 00:30:01.000]  一個被人看為軟弱的女子,
[00:30:01.000 --> 00:30:02.000]  一個被人看為軟弱的女子,
[00:30:02.000 --> 00:30:03.000]  一個被人看為軟弱的女子,
[00:30:03.000 --> 00:30:04.000]  一個被人看為軟弱的女子,
[00:30:04.000 --> 00:30:05.000]  一個被人看為軟弱的女子,
[00:30:05.000 --> 00:30:06.000]  一個被人看為軟弱的女子,
[00:30:06.000 --> 00:30:07.000]  一個被人看為軟弱的女子,
[00:30:07.000 --> 00:30:09.000]  一個被人看為軟弱的女子,
[00:30:09.000 --> 00:30:10.000]  一個被人看為軟弱的女子,
[00:30:10.000 --> 00:30:11.000]  一個被人看為軟弱的女子,
[00:30:11.000 --> 00:30:12.000]  一個被人看為軟弱的女子,
[00:30:12.000 --> 00:30:13.000]  一個被人看為軟弱的女子,
[00:30:13.000 --> 00:30:14.000]  一個被人看為軟弱的女子,
[00:30:14.000 --> 00:30:15.000]  一個被人看為軟弱的女子,
[00:30:15.000 --> 00:30:16.000]  一個被人看為軟弱的女子,
[00:30:16.000 --> 00:30:17.000]  一個被人看為軟弱的女子,
[00:30:17.000 --> 00:30:18.000]  一個被人看為軟弱的女子,
[00:30:18.000 --> 00:30:19.000]  一個被人看為軟弱的女子,
