
[00:00:00.000 --> 00:00:04.280]  其實很感謝家庭更新會給我們機會
[00:03:07.240 --> 00:03:08.640]  踢都不走的
[00:03:08.640 --> 00:03:09.840]  很厲害的
[00:03:09.840 --> 00:03:12.040]  踢他半個小時還要回頭
[00:03:12.040 --> 00:03:13.840]  我回頭哄小朋友
[00:03:13.840 --> 00:03:16.040]  你不哭我和你出去繞個圈
[00:03:16.040 --> 00:03:18.040]  其實想騙他
[00:03:18.040 --> 00:03:19.440]  和你找爸爸媽媽
[00:03:19.440 --> 00:03:21.240]  找不到我們繼續上課
[00:03:21.240 --> 00:03:22.440]  一出門
[00:03:22.440 --> 00:03:24.040]  原來在這裏
[00:03:24.040 --> 00:03:24.840]  嘩
[00:03:24.840 --> 00:03:27.240]  哭得很厲害
[00:03:27.240 --> 00:03:29.040]  這個階段的父母很緊張
[00:03:29.040 --> 00:03:31.640]  尤其是小朋友是第一胎
[00:03:31.640 --> 00:03:33.640]  緊張到頭都痛了
[00:03:33.640 --> 00:03:35.040]  焦慮期
[00:03:35.040 --> 00:03:40.240]  有多少個小朋友是小學一年級到三年級
[00:03:40.240 --> 00:03:41.840]  小學一年級到三年級
[00:03:41.840 --> 00:03:43.840]  總之小朋友是這個年紀
[00:03:43.840 --> 00:03:45.440]  小小的
[00:03:45.440 --> 00:03:48.240]  四年級到六年級呢
[00:03:48.240 --> 00:03:49.640]  多一點
[00:03:49.640 --> 00:03:51.840]  你們很幸運
[00:03:51.840 --> 00:03:52.440]  為什麼呢
[00:03:52.440 --> 00:03:55.040]  我們叫風平浪靜期
[00:03:55.040 --> 00:03:55.840]  最好
[00:03:55.840 --> 00:03:57.840]  什麼叫風平浪靜期呢
[00:03:57.840 --> 00:04:00.640]  無論他從小追他吃飯
[00:04:00.640 --> 00:04:02.640]  餵到氣都咳得很
[00:04:02.640 --> 00:04:04.240]  追他兩個小時
[00:04:04.240 --> 00:04:05.040]  到這個階段
[00:04:05.040 --> 00:04:06.040]  自己會穿衣服
[00:04:06.040 --> 00:04:07.040]  不多不少
[00:04:07.040 --> 00:04:08.240]  會自己吃飯
[00:04:08.240 --> 00:04:09.240]  會洗澡
[00:04:09.240 --> 00:04:10.640]  正常來說
[00:04:10.640 --> 00:04:12.440]  八成
[00:04:12.440 --> 00:04:14.640]  對不起
[00:04:14.640 --> 00:04:16.640]  不是有諷刺的情分
[00:04:16.640 --> 00:04:17.840]  沒有沒有
[00:04:17.840 --> 00:04:20.240]  八成的小朋友都可以的
[00:04:20.240 --> 00:04:21.840]  不用你操心
[00:04:21.840 --> 00:04:22.440]  很舒服的
[00:04:22.440 --> 00:04:23.640]  最少擔心
[00:04:23.640 --> 00:04:26.240]  做父母只要供書教學
[00:04:26.240 --> 00:04:27.840]  現在在澳洲
[00:04:27.840 --> 00:04:28.640]  我聽聞
[00:04:28.640 --> 00:04:29.840]  和北美一樣
[00:04:29.840 --> 00:04:31.440]  這麼糟糕
[00:04:31.440 --> 00:04:32.240]  為什麼呢
[00:04:32.240 --> 00:04:33.640]  以前小朋友入學
[00:04:33.640 --> 00:04:35.640]  老師就教他讀書
[00:04:35.640 --> 00:04:36.640]  現在不是
[00:04:36.640 --> 00:04:38.440]  他們用我們加拿大叫
[00:04:38.440 --> 00:04:40.040]  Whole Language Approach
[00:04:40.040 --> 00:04:41.640]  不用教他讀書
[00:04:41.640 --> 00:04:42.240]  多給他看書
[00:04:42.240 --> 00:04:43.040]  他就懂得讀
[00:04:43.040 --> 00:04:43.440]  玩而已
[00:04:43.440 --> 00:04:45.440]  他又學什麼
[00:04:45.440 --> 00:04:48.240]  那些父母多一點點擔心
[00:04:48.240 --> 00:04:50.440]  怎麼教他拼音
[00:04:50.440 --> 00:04:52.240]  不懂認不出字怎麼辦
[00:04:52.240 --> 00:04:56.040]  那些和小時候的擔心很不同
[00:04:56.040 --> 00:04:57.640]  這些是最穩定的父母
[00:04:57.640 --> 00:04:59.640]  所以今天你來的這些
[00:04:59.640 --> 00:05:01.040]  剛才舉手的很偉大
[00:05:01.040 --> 00:05:02.840]  你這麼穩定的來
[00:05:02.840 --> 00:05:04.440]  這樣好
[00:05:04.440 --> 00:05:05.440]  不過有遠見
[00:05:05.440 --> 00:05:06.240]  這些叫聰明
[00:05:06.240 --> 00:05:08.240]  我一會解釋給你聽
[00:05:08.240 --> 00:05:09.440]  第三個階段
[00:05:09.440 --> 00:05:11.040]  我叫什麼
[00:05:11.040 --> 00:05:12.840]  就是讀初中
[00:05:12.840 --> 00:05:15.240]  你有幾個小朋友讀初中到高中
[00:05:15.240 --> 00:05:16.640]  麻煩舉手
[00:05:16.640 --> 00:05:17.840]  多了
[00:05:17.840 --> 00:05:19.440]  我也猜到了
[00:05:19.440 --> 00:05:20.240]  這叫什麼
[00:05:20.240 --> 00:05:21.240]  你看看周圍
[00:05:21.240 --> 00:05:23.440]  這些是你的支持
[00:05:23.440 --> 00:05:26.640]  我們叫人人自危期
[00:05:26.640 --> 00:05:29.240]  這個階段八成都不行
[00:05:29.240 --> 00:05:30.440]  是不是
[00:05:30.440 --> 00:05:34.840]  就是他們反應完全反常
[00:05:34.840 --> 00:05:35.840]  平時問他
[00:05:35.840 --> 00:05:36.840]  兒子你吃什麼
[00:05:36.840 --> 00:05:40.640]  我要吃strawberry的cereal
[00:05:40.640 --> 00:05:45.040]  吃草莓的玉米片
[00:05:45.040 --> 00:05:45.840]  吃麵包
[00:05:45.840 --> 00:05:47.040]  很正常回答你
[00:05:47.040 --> 00:05:47.840]  這個階段問他
[00:05:47.840 --> 00:05:49.640]  兒子你吃什麼早餐
[00:05:49.640 --> 00:05:51.840]  問什麼問
[00:05:51.840 --> 00:05:53.240]  很奇怪
[00:05:53.240 --> 00:05:55.440]  我記得學校有個秘書跟我說
[00:05:55.440 --> 00:05:57.440]  他說我女兒很乖
[00:05:57.440 --> 00:05:59.840]  去到十三歲都很乖
[00:05:59.840 --> 00:06:03.040]  突然間十三歲那天
[00:06:03.040 --> 00:06:04.840]  真的差不多
[00:06:04.840 --> 00:06:06.840]  平時回來跟媽媽聊天
[00:06:06.840 --> 00:06:07.840]  在學校做什麼
[00:06:07.840 --> 00:06:09.240]  十三歲那天回來
[00:06:09.240 --> 00:06:10.240]  看媽媽
[00:06:10.240 --> 00:06:12.840]  直鏟走上房
[00:06:12.840 --> 00:06:14.440]  日日如是
[00:06:14.440 --> 00:06:15.640]  媽媽就很詭異
[00:06:15.640 --> 00:06:16.440]  怎麼搞
[00:06:16.440 --> 00:06:17.840]  很奇怪
[00:06:17.840 --> 00:06:20.240]  到她十八歲那天
[00:06:20.240 --> 00:06:22.440]  她回家就上了房
[00:06:22.440 --> 00:06:25.240]  走回客廳跟媽媽聊天
[00:06:25.240 --> 00:06:26.640]  很反常
[00:06:26.640 --> 00:06:28.440]  所以叫人人自危期
[00:06:28.440 --> 00:06:31.240]  不過你不要以為每個十八歲都會回房
[00:06:31.240 --> 00:06:34.440]  有些我們見到二十八歲都差不多
[00:06:34.440 --> 00:06:35.440]  我們打爸爸
[00:06:35.440 --> 00:06:36.440]  那些是比較吵
[00:06:36.440 --> 00:06:38.240]  都有這樣的事
[00:06:38.240 --> 00:06:40.240]  第四階段
[00:06:40.240 --> 00:06:42.240]  就好一點
[00:06:42.240 --> 00:06:43.840]  我們叫他入大學
[00:06:43.840 --> 00:06:46.240]  有幾個小孩在大學
[00:06:46.240 --> 00:06:51.240]  我們叫他各自找食旗
[00:06:51.240 --> 00:06:53.840]  跟父母很疏離
[00:06:53.840 --> 00:06:54.840]  他很忙
[00:06:54.840 --> 00:06:55.640]  選科
[00:06:55.640 --> 00:06:56.640]  拍拖
[00:06:56.640 --> 00:06:58.640]  找工進升
[00:06:58.640 --> 00:07:00.640]  遲些再大一點就結婚
[00:07:00.640 --> 00:07:01.640]  教兒育女
[00:07:01.640 --> 00:07:04.240]  都沒什麼機會見爸爸媽媽
[00:07:04.240 --> 00:07:07.040]  這段時期不單是父母
[00:07:07.040 --> 00:07:09.240]  有時會擔心子女
[00:07:09.240 --> 00:07:10.440]  不知跟誰拍拖
[00:07:10.440 --> 00:07:12.440]  其實子女最擔心你
[00:07:12.440 --> 00:07:14.640]  死纏著他不肯走
[00:07:14.640 --> 00:07:16.240]  又說不讓他在這裡讀大學
[00:07:16.240 --> 00:07:17.840]  又一定要在悉尼讀
[00:07:17.840 --> 00:07:20.640]  走去Melbourne不行
[00:07:20.640 --> 00:07:21.440]  那麼遠
[00:07:21.440 --> 00:07:23.240]  還說去美國
[00:07:23.240 --> 00:07:26.040]  多數子女都很擔心你
[00:07:26.040 --> 00:07:27.040]  放我吧
[00:07:27.040 --> 00:07:29.040]  拜託你
[00:07:29.040 --> 00:07:31.440]  我們今天特意說
[00:07:31.440 --> 00:07:33.440]  剛才那群很聰明的父母
[00:07:33.440 --> 00:07:34.640]  小孩讀小學
[00:07:34.640 --> 00:07:36.440]  你們已經來聽
[00:07:36.440 --> 00:07:38.440]  為什麼這樣說
[00:07:38.440 --> 00:07:41.840]  你們居安思危
[00:07:41.840 --> 00:07:44.040]  其實教兒育女很重要
[00:07:44.040 --> 00:07:45.840]  我們要作好準備
[00:07:45.840 --> 00:07:48.240]  我們為兒女做很多準備
[00:07:48.240 --> 00:07:49.440]  儲錢
[00:07:49.440 --> 00:07:51.640]  我不知道澳洲有沒有
[00:07:51.640 --> 00:07:54.440]  我們在加拿大有些叫REP
[00:07:54.440 --> 00:07:57.240]  就是教育儲蓄基金
[00:07:57.240 --> 00:07:58.840]  幾歲大開始儲
[00:07:58.840 --> 00:08:00.240]  因為怕他日後
[00:08:00.240 --> 00:08:01.640]  入Columbia University
[00:08:01.640 --> 00:08:03.240]  Stanford讀到書的時候
[00:08:03.240 --> 00:08:04.240]  沒錢交學費
[00:08:04.240 --> 00:08:05.240]  儲錢
[00:08:05.240 --> 00:08:06.840]  作好準備
[00:08:06.840 --> 00:08:08.040]  這些父母
[00:08:08.040 --> 00:08:10.240]  人人都很輕鬆
[00:08:10.240 --> 00:08:11.440]  照顧完他
[00:08:11.440 --> 00:08:12.840]  教好
[00:08:12.840 --> 00:08:15.640]  過了幼稚園的階段入學
[00:08:15.640 --> 00:08:17.240]  現在放鬆的時候
[00:08:17.240 --> 00:08:18.240]  這些父母知道
[00:08:18.240 --> 00:08:20.240]  不單止我教子女
[00:08:20.240 --> 00:08:21.640]  現在不可以放鬆
[00:08:21.640 --> 00:08:24.240]  因為不單止要供書教學
[00:08:24.240 --> 00:08:25.640]  要知道有什麼來
[00:08:25.640 --> 00:08:26.840]  做好準備
[00:08:26.840 --> 00:08:29.840]  才可以繼續帶他走下一步
[00:08:29.840 --> 00:08:30.840]  就好像什麼
[00:08:30.840 --> 00:08:33.240]  好像開車一樣
[00:08:33.240 --> 00:08:38.240]  現在你就是你子女的人生路的司機
[00:08:38.240 --> 00:08:39.440]  你幫他開路
[00:08:39.440 --> 00:08:41.240]  你載著他走路
[00:08:41.240 --> 00:08:42.840]  前面有什麼路障
[00:08:42.840 --> 00:08:44.640]  你知不知道
[00:08:44.640 --> 00:08:46.840]  我講一下我旁邊的溫博士
[00:08:46.840 --> 00:08:49.440]  他開車很有型
[00:08:49.440 --> 00:08:51.840]  加拿大有很多高速公路
[00:08:51.840 --> 00:08:53.240]  我們家裡的女婿
[00:08:53.240 --> 00:08:54.640]  就常常放暑假
[00:08:54.640 --> 00:08:58.840]  你們一家人就開車去遠頂玩
[00:08:58.840 --> 00:09:02.240]  他初期開車就是這樣開的
[00:09:02.240 --> 00:09:05.240]  我們最左邊就是快線
[00:09:05.240 --> 00:09:08.240]  出了高速公路就進快線
[00:09:08.240 --> 00:09:10.640]  就一直
[00:09:10.640 --> 00:09:12.840]  什麼叫風池電掣的去
[00:09:12.840 --> 00:09:13.840]  100米
[00:09:13.840 --> 00:09:14.840]  200
[00:09:14.840 --> 00:09:15.640]  820米
[00:09:15.640 --> 00:09:16.240]  不是200
[00:09:16.240 --> 00:09:17.040]  820米
[00:09:17.040 --> 00:09:18.040]  一直鏟
[00:09:18.040 --> 00:09:18.840]  快一點
[00:09:18.840 --> 00:09:20.840]  突然間走著走著
[00:09:20.840 --> 00:09:22.640]  又追快線
[00:09:22.640 --> 00:09:25.840]  橫著鏟到最慢線那裡
[00:09:25.840 --> 00:09:26.640]  為什麼呢
[00:09:26.640 --> 00:09:27.840]  因為我們到了
[00:09:27.840 --> 00:09:29.840]  他突然間看到出口
[00:09:29.840 --> 00:09:31.440]  原來出口就在那裡
[00:09:31.440 --> 00:09:33.440]  他已經去得很快了
[00:09:33.440 --> 00:09:35.040]  他突然間就要靠近慢線
[00:09:35.040 --> 00:09:36.840]  唯有橫過
[00:09:36.840 --> 00:09:38.840]  你知道多可怕的那種感覺
[00:09:38.840 --> 00:09:41.840]  後面的車是這樣來的
[00:09:41.840 --> 00:09:42.640]  他就是這樣
[00:09:42.640 --> 00:09:45.040]  完全不知道什麼時候就到路標
[00:09:45.040 --> 00:09:46.040]  沒有做好準備
[00:09:46.040 --> 00:09:47.440]  被人說我的眼睛好
[00:09:47.440 --> 00:09:48.240]  我拉扯才發現
[00:09:48.240 --> 00:09:50.240]  因為他的眼睛不好
[00:09:50.240 --> 00:09:50.640]  不是
[00:09:50.640 --> 00:09:52.240]  這叫做人專注
[00:09:52.240 --> 00:09:53.440]  很專注
[00:09:53.440 --> 00:09:55.440]  一直想著走快線
[00:09:55.440 --> 00:09:56.440]  我的眼睛好
[00:09:56.440 --> 00:09:57.440]  我就知道
[00:09:57.440 --> 00:09:59.440]  我三四個X之前
[00:09:59.440 --> 00:10:01.040]  我已經看到路牌了
[00:10:01.040 --> 00:10:03.040]  那我就當然由最快線走中間線
[00:10:03.040 --> 00:10:03.840]  然後走慢線
[00:10:03.840 --> 00:10:05.040]  逐步來的
[00:10:05.040 --> 00:10:06.440]  他看不到的
[00:10:06.440 --> 00:10:09.040]  下一個就馬上鏟過去了
[00:10:09.040 --> 00:10:09.840]  又試過
[00:10:09.840 --> 00:10:12.240]  開著開著突然間停在快線那裡
[00:10:12.240 --> 00:10:13.640]  因為他出不去
[00:10:13.640 --> 00:10:14.240]  旁邊有車
[00:10:14.240 --> 00:10:15.840]  有輛貨車走過
[00:10:15.840 --> 00:10:18.040]  險象橫生
[00:10:18.040 --> 00:10:19.240]  究竟前面有什麼路
[00:10:19.240 --> 00:10:21.640]  溫博士開車就看不到了
[00:10:21.640 --> 00:10:23.440]  我不知道你們開著車
[00:10:23.440 --> 00:10:24.840]  載著子女走人生路
[00:10:24.840 --> 00:10:26.640]  看不看得到
[00:10:26.640 --> 00:10:29.640]  很多時候我們的子女
[00:10:29.640 --> 00:10:32.040]  八成以上都讀到書的
[00:10:32.040 --> 00:10:33.440]  你不用擔心了
[00:10:33.440 --> 00:10:34.640]  我們中國的父母
[00:10:34.640 --> 00:10:36.440]  最緊張就是小朋友讀不讀書
[00:10:36.440 --> 00:10:37.440]  是不是
[00:10:37.440 --> 00:10:39.040]  最緊張是公書教學
[00:10:39.040 --> 00:10:40.840]  但是到子女讀到書的時候
[00:10:40.840 --> 00:10:43.840]  我們有什麼要防備呢
[00:10:43.840 --> 00:10:47.040]  我們今天和你說五個大危機
[00:10:47.040 --> 00:10:48.040]  我經常都覺得
[00:10:48.040 --> 00:10:49.840]  一樣東西很重要
[00:10:49.840 --> 00:10:51.440]  我們中國人認為
[00:10:51.440 --> 00:10:53.440]  讀到書很重要
[00:10:53.440 --> 00:10:55.240]  小朋友最重要是聰明
[00:10:55.240 --> 00:10:56.840]  沒錯 哪個父母不恨自己
[00:10:56.840 --> 00:10:58.840]  望子成龍 望女成鳳
[00:10:58.840 --> 00:11:00.440]  希望他聰明 是不是
[00:11:00.440 --> 00:11:02.240]  但是你們知不知道
[00:11:02.240 --> 00:11:04.840]  當他的性格不好的時候
[00:11:04.840 --> 00:11:06.840]  再聰明
[00:11:06.840 --> 00:11:09.040]  他都沒有前途
[00:11:09.040 --> 00:11:10.240]  性格不好
[00:11:10.240 --> 00:11:11.840]  他的性格的弱點
[00:11:11.840 --> 00:11:14.440]  可以令一個很聰明的小朋友
[00:11:14.440 --> 00:11:16.440]  都變成沒有前途
[00:11:16.440 --> 00:11:18.040]  我們見到太多這些人
[00:11:18.040 --> 00:11:20.040]  因為我們接觸面很廣
[00:11:20.040 --> 00:11:22.440]  你看到一些讀書真的很聰明的
[00:11:22.440 --> 00:11:25.040]  但是生活是一塌糊塗的人
[00:11:25.040 --> 00:11:25.840]  很悲的
[00:11:25.840 --> 00:11:27.440]  他的家庭也是
[00:11:27.440 --> 00:11:28.840]  到他結了婚
[00:11:28.840 --> 00:11:30.040]  都是弄成這樣
[00:11:30.040 --> 00:11:30.840]  很多時候我們覺得
[00:11:30.840 --> 00:11:32.840]  我們有一個這樣的誤解
[00:11:32.840 --> 00:11:33.840]  我和很多父母
[00:11:33.840 --> 00:11:35.040]  我們聊天的時候
[00:11:35.040 --> 00:11:36.840]  誤解就是告訴他
[00:11:36.840 --> 00:11:38.240]  你的小朋友現在五六歲
[00:11:38.240 --> 00:11:38.840]  或者七八歲
[00:11:38.840 --> 00:11:40.440]  我們見到我們很坦白的
[00:11:40.440 --> 00:11:42.640]  因為我們都見到很多的問題
[00:11:42.640 --> 00:11:44.640]  很坦白地和那些父母說
[00:11:44.640 --> 00:11:45.840]  我說你的小朋友
[00:11:45.840 --> 00:11:48.240]  可能有這樣的問題
[00:11:48.240 --> 00:11:49.840]  有些是
[00:11:49.840 --> 00:11:52.040]  父母他的反應就是這樣
[00:11:52.040 --> 00:11:53.640]  現在是有些問題
[00:11:53.640 --> 00:11:54.240]  不過不要緊的
[00:11:54.240 --> 00:11:56.240]  大大小小就沒事了
[00:11:56.240 --> 00:11:58.240]  大大小小就沒事了
[00:11:58.240 --> 00:12:00.240]  我想告訴大家
[00:12:00.240 --> 00:12:02.840]  不會大大小小就沒事的
[00:12:02.840 --> 00:12:04.240]  對不起
[00:12:04.240 --> 00:12:05.840]  有些問題
[00:12:05.840 --> 00:12:07.640]  是一直大到結了婚
[00:12:07.640 --> 00:12:10.040]  仍然是這麼麻煩的
[00:12:10.040 --> 00:12:11.440]  所以你不要以為
[00:12:11.440 --> 00:12:13.440]  很多時候我們做人
[00:12:13.440 --> 00:12:15.040]  就好像很樂觀這樣
[00:12:15.040 --> 00:12:16.040]  去鼓勵別人
[00:12:16.040 --> 00:12:17.040]  鍾少說
[00:12:17.040 --> 00:12:18.840]  我們的女兒是弱智的
[00:12:18.840 --> 00:12:19.840]  我們小時候
[00:12:19.840 --> 00:12:20.640]  她小時候
[00:12:20.640 --> 00:12:23.840]  我就聽慣這些安慰的話了
[00:12:23.840 --> 00:12:25.440]  我這個女兒是弱智的
[00:12:25.440 --> 00:12:26.440]  不要緊的
[00:12:26.440 --> 00:12:27.440]  現在是這樣的
[00:12:27.440 --> 00:12:29.240]  大大就好一點了
[00:12:29.240 --> 00:12:30.440]  大大就好一點了
[00:12:30.440 --> 00:12:31.440]  我告訴你
[00:12:31.440 --> 00:12:33.840]  這些是夢想
[00:12:33.840 --> 00:12:35.640]  但不是事實
[00:12:35.640 --> 00:12:37.040]  那有哪五個危機呢
[00:12:37.040 --> 00:12:37.840]  不如很快說一次
[00:12:37.840 --> 00:12:38.840]  好啊
[00:12:38.840 --> 00:12:40.240]  為了幫大家記住
[00:12:40.240 --> 00:12:42.240]  因為沒有overhead projector
[00:12:42.240 --> 00:12:43.040]  不能看
[00:12:43.040 --> 00:12:45.240]  我們給你五個方向
[00:12:45.240 --> 00:12:47.040]  第一個是向外的
[00:12:47.040 --> 00:12:49.040]  向外是什麼危機呢
[00:12:49.040 --> 00:12:51.440]  我們叫克服挑戰的危機
[00:12:51.440 --> 00:12:52.240]  向外的
[00:12:52.240 --> 00:12:54.040]  第二個是向內的
[00:12:54.040 --> 00:12:54.840]  很容易記住的
[00:12:54.840 --> 00:12:56.840]  希望今天走的時候記得
[00:12:56.840 --> 00:12:58.240]  五個方向而已
[00:12:58.240 --> 00:12:59.840]  向外
[00:12:59.840 --> 00:13:01.440]  向內
[00:13:01.440 --> 00:13:02.840]  向內就是
[00:13:02.840 --> 00:13:05.240]  能夠有一種適當的
[00:13:05.240 --> 00:13:06.640]  信心的危機
[00:13:06.640 --> 00:13:08.640]  待會你會明白我們說什麼
[00:13:08.640 --> 00:13:10.840]  第三個就是向上
[00:13:10.840 --> 00:13:12.040]  向上是什麼呢
[00:13:12.040 --> 00:13:14.240]  自發性動力的危機
[00:13:14.240 --> 00:13:16.040]  向上衝的
[00:13:16.040 --> 00:13:16.840]  接著呢
[00:13:16.840 --> 00:13:19.040]  向上之後就向下了
[00:13:19.040 --> 00:13:20.240]  向下呢
[00:13:20.240 --> 00:13:21.840]  大家都記得是紮根
[00:13:21.840 --> 00:13:24.240]  但很多時候我們的弟弟
[00:13:24.240 --> 00:13:26.840]  來到一個西方的社會裡面
[00:13:26.840 --> 00:13:31.040]  就變成了一個兩頭都不到岸的危機
[00:13:31.040 --> 00:13:33.640]  第五就是向前
[00:13:33.640 --> 00:13:35.040]  向前是什麼呢
[00:13:35.040 --> 00:13:37.240]  懂得取捨的危機
[00:13:37.240 --> 00:13:38.240]  記不記得
[00:13:38.240 --> 00:13:39.040]  向外
[00:13:39.040 --> 00:13:40.240]  先記住方向
[00:13:40.240 --> 00:13:41.440]  向外
[00:13:41.440 --> 00:13:42.240]  向內
[00:13:42.240 --> 00:13:43.040]  向上
[00:13:43.040 --> 00:13:44.040]  向下
[00:13:44.040 --> 00:13:45.040]  向前
[00:13:45.040 --> 00:13:45.440]  對了
[00:13:45.440 --> 00:13:46.040]  就是這麼多
[00:13:46.040 --> 00:13:47.640]  今天我們說這五樣東西
[00:13:47.640 --> 00:13:51.440]  向外克服挑戰的危機是說什麼呢
[00:13:51.440 --> 00:13:54.640]  簡單說一句廣東話很棒的
[00:13:54.640 --> 00:13:57.240]  他說沒有GAS
[00:13:57.240 --> 00:13:59.240]  走著走著沒有GAS
[00:13:59.240 --> 00:14:00.440]  很失敗
[00:14:00.440 --> 00:14:02.640]  他開始了
[00:14:02.640 --> 00:14:05.240]  但是做不到
[00:14:05.240 --> 00:14:06.240]  很奇怪的
[00:14:06.240 --> 00:14:07.640]  你說能幹嗎
[00:14:07.640 --> 00:14:08.440]  你不會的
[00:14:08.440 --> 00:14:09.240]  有的
[00:14:09.240 --> 00:14:10.840]  就是Milton的一個親戚
[00:14:10.840 --> 00:14:12.240]  在美國的
[00:14:12.240 --> 00:14:14.040]  很能幹的
[00:14:14.040 --> 00:14:17.040]  小學不用讀書
[00:14:17.040 --> 00:14:19.440]  考十名以內
[00:14:19.440 --> 00:14:20.840]  但是你要知道
[00:14:20.840 --> 00:14:23.840]  他考十名以內是不交功課的
[00:14:23.840 --> 00:14:24.840]  他沒有交功課
[00:14:24.840 --> 00:14:26.640]  老師也讓他考十名以內
[00:14:26.640 --> 00:14:28.440]  為什麼老師知道他能幹
[00:14:28.440 --> 00:14:31.040]  他永遠沒有耐性做功課
[00:14:31.040 --> 00:14:31.440]  好了
[00:14:31.440 --> 00:14:32.240]  那爸媽呢
[00:14:32.240 --> 00:14:34.640]  等他到中學好一點
[00:14:34.640 --> 00:14:35.640]  中學呢
[00:14:35.640 --> 00:14:37.240]  又是不交功課
