
[00:00:00.000 --> 00:00:03.500]  今天我們來到第四課
[00:06:11.500 --> 00:06:15.500]  聖靈向眾教會說說的話
[00:06:15.500 --> 00:06:19.500]  凡有耳的就應當聽
[00:06:20.000 --> 00:06:24.500]  每一封書信到了最後都有這樣的一句話
[00:06:24.500 --> 00:06:28.500]  那封書信是向一個教會說的
[00:06:28.500 --> 00:06:32.500]  比方說第一封書信是向醫護所的教會說的
[00:06:32.500 --> 00:06:36.500]  但是在那封書信的末了有這樣的話說
[00:06:36.500 --> 00:06:40.500]  聖靈向眾教會說說的話
[00:06:40.500 --> 00:06:43.500]  凡有耳的就應當聽
[00:06:43.500 --> 00:06:47.500]  那麼這就很清楚地表明出來
[00:06:48.000 --> 00:06:55.500]  雖然這封書信是給一個特殊的某一個教會所寫的
[00:06:55.500 --> 00:07:02.500]  但是同時也是聖靈向眾教會講的話
[00:07:02.500 --> 00:07:06.500]  誰來聽呢?凡有耳的都要聽
[00:07:06.500 --> 00:07:09.500]  凡有耳的就是所有的人
[00:07:09.500 --> 00:07:12.500]  把眾人都包裹在內
[00:07:12.500 --> 00:07:15.500]  所以意義是廣泛的
[00:07:16.000 --> 00:07:18.500]  對象是廣泛的
[00:07:18.500 --> 00:07:20.500]  第三個理由
[00:07:20.500 --> 00:07:25.500]  主耶穌把七個金燈台稱為奧秘
[00:07:25.500 --> 00:07:31.500]  這就表示它的意義很豐富而且奇妙
[00:07:31.500 --> 00:07:36.500]  不是單單字面能夠表達的完全的
[00:07:36.500 --> 00:07:40.500]  在它的裡面有奇妙的意義
[00:07:40.500 --> 00:07:43.500]  豐富的意義
[00:07:44.000 --> 00:07:46.500]  不然就不必說是奧秘了
[00:07:46.500 --> 00:07:53.500]  既然是奧秘那就表示它的裡面藏著深的意思
[00:07:53.500 --> 00:07:59.500]  不是在字面上可以完全清楚看出來的
[00:07:59.500 --> 00:08:01.500]  第四個理由
[00:08:01.500 --> 00:08:05.500]  當時的小亞斯亞的七個教會的情況
[00:08:05.500 --> 00:08:10.500]  和教會歷史裡面七個史記的情況
[00:08:11.000 --> 00:08:15.500]  長者之間有很多相似的地方
[00:08:15.500 --> 00:08:18.500]  這是很值得我們注意的
[00:08:18.500 --> 00:08:21.500]  是很奇妙的
[00:08:21.500 --> 00:08:24.500]  真是可以稱為奧秘的
[00:08:24.500 --> 00:08:36.500]  那麼現在我們就要把奧秘分成幾方面來看
[00:08:39.000 --> 00:08:43.500]  先看ABC的A
[00:08:43.500 --> 00:08:48.500]  七個教會所在地的歷史背景的奧秘
[00:08:48.500 --> 00:08:51.500]  這七個城市的背景
[00:08:51.500 --> 00:08:59.500]  剛好與七個教會的情形互相符合
[00:08:59.500 --> 00:09:03.500]  那就是說神安排了
[00:09:04.000 --> 00:09:09.500]  七個教會所在的七個城市的歷史的背景
[00:09:09.500 --> 00:09:14.500]  神在其中有祂的奇妙的安排
[00:09:14.500 --> 00:09:21.500]  剛好符合那七個教會的情況和需要
[00:09:21.500 --> 00:09:27.500]  這很明顯神是歷史的主宰
[00:09:27.500 --> 00:09:31.500]  那七個城市的歷史就在神的手中
[00:09:32.000 --> 00:09:39.500]  神安排好了讓那個歷史的背景剛好符合教會的情況
[00:09:39.500 --> 00:09:45.500]  現在我們就把這七個教會所在地的歷史背景來看看
[00:09:45.500 --> 00:09:50.500]  是否真的符合這七個教會
[00:09:50.500 --> 00:09:54.500]  我們現在看第一間教會伊布索
[00:09:54.500 --> 00:10:01.500]  伊布索這個城有一個當時的一個綽號
[00:10:01.500 --> 00:10:03.000]  一個外名
[00:10:03.000 --> 00:10:07.000]  廣東話說Farman
[00:10:07.000 --> 00:10:11.000]  是什麼呢?就是亞細亞之光
[00:10:11.000 --> 00:10:16.000]  這就表示伊布索這個城市很重要
[00:10:16.000 --> 00:10:21.000]  很出色成為亞細亞之光
[00:10:21.000 --> 00:10:27.000]  光有一個光榮的意思
[00:10:30.500 --> 00:10:37.000]  那麼這個稱號剛剛與主耶穌對這個城裡面的教會
[00:10:37.000 --> 00:10:43.000]  就是伊布索的教會所發出來的信息互相符合
[00:10:43.000 --> 00:10:47.000]  主耶穌這樣說:你若不悔改
[00:10:47.000 --> 00:10:52.000]  我就把你的燈臺從原處挪去
[00:10:52.000 --> 00:10:56.000]  伊布索的教會有一個燈臺
[00:10:56.500 --> 00:11:04.000]  這正好與他所在的城市伊布索被稱為光一樣
[00:11:04.000 --> 00:11:11.000]  這裡他的歷史的背景和教會的情況特點配合起來
[00:11:11.000 --> 00:11:14.000]  剛剛是彼此的符合
[00:11:14.000 --> 00:11:19.000]  在一個稱為亞細亞之光的一個那麼好的城市裡面
[00:11:19.000 --> 00:11:21.000]  他的教會也應該發光
[00:11:21.500 --> 00:11:26.000]  而主耶穌就說伊布索的教會有個燈臺
[00:11:26.000 --> 00:11:29.000]  這個燈臺就是他們起初的愛
[00:11:29.000 --> 00:11:32.000]  他們對主的愛對人的愛
[00:11:32.000 --> 00:11:36.000]  什麼時候他們失去了對主對人的愛
[00:11:36.000 --> 00:11:39.000]  他們的燈臺就失去了作用
[00:11:39.000 --> 00:11:44.000]  所以主耶穌說:有一件事我要責備你
[00:11:44.000 --> 00:11:47.000]  就是你失去了起初的愛
[00:11:47.000 --> 00:11:51.000]  你從哪裡跌倒就從哪裡悔改
[00:11:51.000 --> 00:11:57.500]  你若不悔改我就臨到你那裡把你的燈臺挪去
[00:11:57.500 --> 00:12:01.500]  如果他們不回復起初的愛
[00:12:01.500 --> 00:12:03.500]  他們就失去了燈臺
[00:12:03.500 --> 00:12:06.500]  那個燈臺要被挪去
[00:12:06.500 --> 00:12:13.500]  所以主耶穌用城的歷史的背景來發出一個信息
[00:12:13.500 --> 00:12:19.500]  剛好符合伊布索教會的需要
[00:12:20.000 --> 00:12:23.500]  現在看第二個城市斯梅那
[00:12:23.500 --> 00:12:27.500]  這個城市由華梅出名
[00:12:27.500 --> 00:12:31.500]  剛好符合城裡面的教會
[00:12:31.500 --> 00:12:37.500]  就是斯梅那的教會的靈性的華梅的情況
[00:12:37.500 --> 00:12:40.500]  他們在物質上很貧窮
[00:12:40.500 --> 00:12:44.500]  但是在靈性上很富足
[00:12:44.500 --> 00:12:48.500]  我們一同看第二章第九節
[00:12:49.000 --> 00:12:52.500]  這是主耶穌對他們的稱讚
[00:12:52.500 --> 00:12:55.500]  二章九節
[00:12:55.500 --> 00:13:02.500]  我知道你的患難你的貧窮你卻是富足的
[00:13:02.500 --> 00:13:07.500]  他們在患難之中他們在物質上貧窮
[00:13:07.500 --> 00:13:12.500]  但是他們的靈性卻是富足的
[00:13:12.500 --> 00:13:15.500]  所以在神的面前是沒力的
[00:13:16.000 --> 00:13:18.500]  是神所越拿的
[00:13:18.500 --> 00:13:23.500]  這種的情況剛好符合這個城
[00:13:23.500 --> 00:13:26.500]  是以華梅出名
[00:13:26.500 --> 00:13:32.500]  他們的環境和他們的靈性剛好配合起來
[00:13:32.500 --> 00:13:39.500]  現在我們看第三個城市別加摩
[00:13:39.500 --> 00:13:42.500]  這個城的歷史的背景
[00:13:43.000 --> 00:13:48.500]  就是羅馬帝國敬拜皇帝的中心地
[00:13:48.500 --> 00:13:51.500]  在這個城裡頭別加摩裡頭
[00:13:51.500 --> 00:13:55.500]  有第一間的敬拜羅馬皇帝的廟
[00:13:55.500 --> 00:14:04.500]  這個城是以敬拜偶像出名的
[00:14:04.500 --> 00:14:08.500]  在這個城裡的教會的情況怎麼樣呢
[00:14:08.500 --> 00:14:12.500]  我們看第二章13節到15節
[00:14:12.500 --> 00:14:17.000]  第二章13節到第15節
[00:14:17.000 --> 00:14:23.000]  我知道你的居所就是有撒旦座位之處
[00:14:23.000 --> 00:14:25.000]  撒旦的座位
[00:14:25.000 --> 00:14:29.000]  那就是拜偶像的中心
[00:14:29.000 --> 00:14:32.000]  有皇帝的廟要拜偶像
[00:14:32.000 --> 00:14:34.000]  這是撒旦的座位
[00:14:34.000 --> 00:14:37.000]  所以在那裡有撒旦的座位
[00:14:37.000 --> 00:14:39.000]  有撒旦的權鼎的意思
[00:14:39.500 --> 00:14:44.000]  這個座位也就是王位的意思
[00:14:44.000 --> 00:14:46.000]  寶座的意思
[00:14:46.000 --> 00:14:48.000]  撒旦在那裡借著那個廟
[00:14:48.000 --> 00:14:54.000]  借著對皇帝的敬拜掌權控制人
[00:14:54.000 --> 00:15:00.000]  下面說當我中心的見證人安提帕
[00:15:00.000 --> 00:15:05.000]  在你們中間撒旦所住的地方被殺之時
[00:15:05.500 --> 00:15:10.000]  你還堅守我的名沒有棄絕我的道
[00:15:10.000 --> 00:15:21.000]  所以這個情況是和別加諾的歷史背景是相符合的
[00:15:21.000 --> 00:15:24.500]  現在看第四個城市
[00:15:24.500 --> 00:15:26.500]  推壓推拉
[00:15:26.500 --> 00:15:31.000]  這個城的居民是敬拜太陽神的
[00:15:31.000 --> 00:15:33.000]  充滿了迷信
[00:15:33.500 --> 00:15:38.000]  在這個城裡的教會也受了這種環境的影響
[00:15:38.000 --> 00:15:40.000]  他們也有迷信
[00:15:40.000 --> 00:15:43.000]  他們也拜偶像
[00:15:43.000 --> 00:15:48.000]  我們看第十八節開始
[00:15:48.000 --> 00:15:51.000]  第十八節開始
[00:15:51.000 --> 00:15:55.000]  尼爾西信給推壓推拉教會的使者說
[00:15:55.000 --> 00:15:58.000]  那炎木如火焰
[00:15:58.000 --> 00:16:03.000]  喬向光明瞳的神之子說
[00:16:03.000 --> 00:16:07.500]  我知道你的行為愛心信心勤勞忍耐
[00:16:07.500 --> 00:16:13.500]  又知道你幕後所行的善事比起初所行的更多
[00:16:13.500 --> 00:16:17.500]  這些都是好處得到主的稱讚
[00:16:17.500 --> 00:16:20.500]  但是從第二十節開始
[00:16:20.500 --> 00:16:24.500]  我們看見了他們的問題
[00:16:24.500 --> 00:16:27.500]  然而有一件事我要責備你
[00:16:27.500 --> 00:16:31.500]  就是你容讓那自稱是先知的夫人
[00:16:32.000 --> 00:16:34.500]  耶錫別教導我的夫人
[00:16:34.500 --> 00:16:39.500]  引誘他們行奸淫吃忌偶像之物
[00:16:39.500 --> 00:16:41.500]  這裡提到偶像
[00:16:41.500 --> 00:16:43.500]  這裡提到迷信
[00:16:43.500 --> 00:16:48.500]  這裡提到和拜偶像連在一起的淫亂
[00:16:48.500 --> 00:16:51.500]  我曾給他悔改的機會
[00:16:51.500 --> 00:16:55.500]  他卻不肯悔改他的淫行
[00:16:55.500 --> 00:16:58.500]  看吶我要叫他並臥在床
[00:16:58.500 --> 00:17:01.500]  那些與他行淫的人
[00:17:01.500 --> 00:17:03.000]  若不悔改所行的
[00:17:03.000 --> 00:17:08.000]  我也要叫他們同受大患難
[00:17:08.000 --> 00:17:16.000]  所以這個成的拜太陽神拜偶像的情況
[00:17:16.000 --> 00:17:19.000]  在教會裡也反映出來
[00:17:19.000 --> 00:17:23.000]  現在看第五個城市沙迪
[00:17:23.000 --> 00:17:29.000]  這個城市在當時不久之前曾經發生過大地震
[00:17:29.500 --> 00:17:34.000]  所以主就根據這個歷史的背景來勸勉他們
[00:17:34.000 --> 00:17:38.000]  勸勉他們要站得穩
[00:17:38.000 --> 00:17:41.000]  要保守那留下的
[00:17:41.000 --> 00:17:45.000]  我們看第三章第二節
[00:17:45.000 --> 00:17:48.000]  三章第二節
[00:17:48.000 --> 00:17:54.000]  你要警醒堅固那剩下將要衰微的
[00:17:54.000 --> 00:17:57.000]  那剩下的在震動以後
[00:17:57.500 --> 00:18:04.000]  剩下的用這個歷史的背景來給他們疏零的勸勉
[00:18:04.000 --> 00:18:08.000]  要他們堅固堅固不要動搖
[00:18:08.000 --> 00:18:16.000]  第六個城市是菲拉帖菲
[00:18:16.000 --> 00:18:19.000]  菲拉帖菲的背景就是說
[00:18:19.000 --> 00:18:24.000]  這個城的王和他的弟弟非常的友愛
[00:18:24.500 --> 00:18:28.000]  手足之情弟兄之愛
[00:18:28.000 --> 00:18:31.000]  所以這個城的名字菲拉帖菲
[00:18:31.000 --> 00:18:35.000]  Philadelphia那就是弟兄之愛
[00:18:35.000 --> 00:18:44.000]  這個城的名字就反映出來這個城的歷史的特點
[00:18:44.000 --> 00:18:50.000]  那個王和他的弟弟彼此之間的兄弟之情
[00:18:51.500 --> 00:18:57.000]  藉著這個歷史的背景主耶穌就告訴這個教會說
[00:18:57.000 --> 00:19:03.000]  你們要用弟兄的那種的愛心來傳福音
[00:19:03.000 --> 00:19:06.000]  我們看第八節
[00:19:06.000 --> 00:19:09.000]  莫聊一句
[00:19:09.000 --> 00:19:15.000]  看啊我在你面前給你一個敞開的門是無人能關的
[00:19:15.000 --> 00:19:19.000]  這個敞開的門就是傳福音的門
[00:19:19.500 --> 00:19:25.000]  主藉著這個歷史的背景要菲拉帖菲的教會
[00:19:25.000 --> 00:19:29.000]  用弟兄愛弟兄的心去傳福音
[00:19:29.000 --> 00:19:33.000]  去關懷別人去拯救別人
[00:19:33.000 --> 00:19:41.000]  他們不可以像蓋因說我其實看守我兄弟了
[00:19:41.000 --> 00:19:44.000]  神問蓋因說你的弟弟在哪裡
[00:19:44.000 --> 00:19:47.000]  他說我其實看守他的
[00:19:47.500 --> 00:19:51.000]  我不負責任與我沒有關係
[00:19:51.000 --> 00:19:55.000]  我們今天對那些滅亡的人
[00:19:55.000 --> 00:19:58.000]  我們也不應該說跟我們有關係
[00:19:58.000 --> 00:20:00.000]  我得救就好了
[00:20:00.000 --> 00:20:02.000]  我不理那些人
[00:20:02.000 --> 00:20:07.000]  我們用弟兄的愛去關心那些滅亡的人
[00:20:07.000 --> 00:20:10.000]  主給我們開了一個福音的門
[00:20:10.000 --> 00:20:12.000]  我們就進到這個門裡面去
[00:20:12.000 --> 00:20:17.000]  我們就抓住這個機會來傳福音來拯救人
[00:20:18.000 --> 00:20:20.000]  禮七間的教會
[00:20:20.000 --> 00:20:23.000]  老弟家的教會
[00:20:23.000 --> 00:20:29.500]  這個老弟家的城市
[00:20:29.500 --> 00:20:34.500]  老弟家的城市是一個很富足的城市
[00:20:34.500 --> 00:20:39.500]  他的居民在物質上很富足
[00:20:39.500 --> 00:20:42.500]  而且他們出了一種藥
[00:20:42.500 --> 00:20:44.500]  就是鹽藥
[00:20:45.000 --> 00:20:49.500]  很多各地的人都買這種鹽藥
[00:20:49.500 --> 00:20:51.500]  出名的鹽藥
[00:20:51.500 --> 00:20:57.500]  這很符合主耶穌在第三章17節18節
[00:20:57.500 --> 00:21:01.500]  向這個教會的弟兄姊妹所說的話
[00:21:01.500 --> 00:21:04.500]  第三章17節18節
[00:21:04.500 --> 00:21:09.500]  你說我是富足已經發了財
[00:21:09.500 --> 00:21:11.500]  一樣都不缺
[00:21:12.000 --> 00:21:15.500]  卻不知道你是那困苦可憐
[00:21:15.500 --> 00:21:18.500]  貧窮瞎言癡身的
[00:21:18.500 --> 00:21:21.500]  我勸你向我買活煉的金子
[00:21:21.500 --> 00:21:25.500]  叫你富足又買百億穿上
[00:21:25.500 --> 00:21:28.500]  叫你癡身的羞恥不露出來
[00:21:28.500 --> 00:21:34.500]  又買鹽藥擦你的眼睛使你能看見
[00:21:34.500 --> 00:21:36.500]  主耶穌特別提到鹽藥
[00:21:36.500 --> 00:21:39.500]  因為這個城市以鹽藥出名
[00:21:40.000 --> 00:21:41.500]  主耶穌提到他們富足
[00:21:41.500 --> 00:21:45.500]  因為這個城市很富足的一個城
[00:21:45.500 --> 00:21:48.500]  他們物質上的豐富
[00:21:48.500 --> 00:21:51.500]  但是主耶穌也指出來
[00:21:51.500 --> 00:21:55.500]  他們的靈性卻是貧窮的
[00:21:55.500 --> 00:21:57.500]  是癡身露體的
[00:21:57.500 --> 00:21:59.500]  是一無所有的
[00:21:59.500 --> 00:22:01.500]  所以主耶穌就對他們說
[00:22:01.500 --> 00:22:05.500]  你們應該從我買鹽藥
[00:22:05.500 --> 00:22:07.500]  這個疏靈的鹽藥
[00:22:08.000 --> 00:22:11.500]  能夠把你們疏靈的瞎言醫治好
[00:22:11.500 --> 00:22:15.500]  你們能夠看見你們的靈性的情況
[00:22:15.500 --> 00:22:18.500]  也看見你們靈性的需要
[00:22:18.500 --> 00:22:22.500]  你們也可以得到靈性的豐富
[00:22:22.500 --> 00:22:25.500]  所以他們的歷史的背景
[00:22:25.500 --> 00:22:29.500]  和他們的靈性的情況
[00:22:29.500 --> 00:22:32.500]  能夠放在一起做一個對比
[00:22:32.500 --> 00:22:37.500]  使他們得到提醒得到綿密
[00:22:37.500 --> 00:22:42.000]  這是七個教會第一方面的奧秘
[00:22:42.000 --> 00:22:45.000]  就是在神的安排之下
[00:22:45.000 --> 00:22:47.000]  這七個城市的歷史背景
[00:22:47.000 --> 00:22:50.000]  和教會的疏靈的情況
[00:22:50.000 --> 00:22:53.000]  有負和 有的時候是對比
[00:22:53.000 --> 00:22:55.000]  有的時候負和
[00:22:55.000 --> 00:23:01.000]  成為主耶穌發出信息的一種根據
[00:23:01.000 --> 00:23:03.000]  現在看第
[00:23:03.000 --> 00:23:05.000]  這是第二方面的奧秘
[00:23:05.500 --> 00:23:09.000]  就是七教會名稱的奧秘
[00:23:09.000 --> 00:23:12.000]  這七個教會說在第
[00:23:12.000 --> 00:23:17.000]  這七個城市的名字是有意思的
[00:23:17.000 --> 00:23:20.000]  在中文聖經裡面
[00:23:20.000 --> 00:23:25.000]  是把那個名字的聲音翻出來
[00:23:25.000 --> 00:23:28.000]  但是它的原文是有意義的
[00:23:28.000 --> 00:23:31.000]  而這個原文的意義
[00:23:31.500 --> 00:23:38.000]  剛好是負和這些教會的實際的情況
[00:23:38.000 --> 00:23:41.000]  這實在是一個奧秘
[00:23:41.000 --> 00:23:44.000]  所以神不但安排了歷史的背景
[00:23:44.000 --> 00:23:48.000]  也安排了他們的名字的意義
[00:23:48.000 --> 00:23:52.000]  我們現在看第一個城市
[00:23:52.000 --> 00:23:54.000]  依依不鎖
[00:23:54.000 --> 00:23:57.000]  它的原文是合意的意思
[00:23:57.500 --> 00:24:02.000]  desirable是合意和喜悅的意思
[00:24:02.000 --> 00:24:07.000]  就表示依不鎖的教會很符合主的心意
[00:24:07.000 --> 00:24:10.000]  讓主滿足
[00:24:10.000 --> 00:24:15.000]  這個教會依不鎖的教會實在是很好
[00:24:15.000 --> 00:24:20.000]  我們看第二章第一節到第三節
[00:24:20.000 --> 00:24:24.000]  尼爾西信跟依不鎖教會的使者說
[00:24:24.500 --> 00:24:27.000]  右手拿著七星
[00:24:27.000 --> 00:24:31.000]  在七個金燈台中間行走的說
[00:24:31.000 --> 00:24:35.000]  我知道你的行為牢固忍耐
[00:24:35.000 --> 00:24:38.000]  也知道你不能容忍惡人
[00:24:38.000 --> 00:24:42.000]  你也曾試驗那自稱為使徒的
[00:24:42.000 --> 00:24:44.000]  卻不是使徒的
[00:24:44.000 --> 00:24:46.000]  看出他們是假的來
[00:24:46.000 --> 00:24:49.000]  你也能忍耐成為我的名
[00:24:49.000 --> 00:24:52.000]  勞苦並不罰倦
[00:24:52.500 --> 00:24:57.000]  所以他們有信仰上的優點滿足主的心
[00:24:57.000 --> 00:25:03.000]  他們會試驗那些自稱為使徒的假使徒
[00:25:03.000 --> 00:25:05.000]  認出他們是假的來
[00:25:05.000 --> 00:25:08.000]  這就表示他們的信仰一點也不糊塗
[00:25:08.000 --> 00:25:11.000]  有人向他們傳講什麼道理
[00:25:11.000 --> 00:25:14.000]  他們聽的時候很會分辨
[00:25:14.000 --> 00:25:17.000]  一聽知道這是錯的道理
[00:25:17.000 --> 00:25:19.000]  這是假的道理
[00:25:19.000 --> 00:25:22.000]  這是不合真的使徒教訓的道理
[00:25:22.000 --> 00:25:24.500]  他們有這個俗靈的眼光
[00:25:24.500 --> 00:25:26.500]  有這個俗靈的程度
[00:25:26.500 --> 00:25:28.500]  有這個俗靈的分辨力
[00:25:28.500 --> 00:25:31.500]  所以假使徒不能欺騙他們
[00:25:31.500 --> 00:25:33.500]  不能蒙蔽他們
[00:25:33.500 --> 00:25:37.500]  這是合主心意的信仰
[00:25:37.500 --> 00:25:41.500]  同時在他們的侍奉上
[00:25:41.500 --> 00:25:43.500]  也很好的表現
[00:25:43.500 --> 00:25:49.500]  他們忍耐他們為諸人民勞苦不罰倦
[00:25:49.500 --> 00:25:51.500]  繼續的勞苦
[00:25:51.500 --> 00:25:55.000]  他們為主工作能夠忍耐
[00:25:55.000 --> 00:25:57.000]  遇見難處也能夠忍耐
[00:25:57.000 --> 00:26:00.000]  遇見不順利的事
[00:26:00.000 --> 00:26:03.000]  遇見打擊他們也能忍耐
[00:26:03.000 --> 00:26:08.000]  這就表示他們符合主的心意
[00:26:08.000 --> 00:26:13.000]  第二個成詩是什美娜
[00:26:13.000 --> 00:26:18.000]  這個名字是謀要的意思
[00:26:18.500 --> 00:26:23.000]  謀要大家都曉得是一種香料
[00:26:23.000 --> 00:26:27.000]  這種香料經過火燒的時候
[00:26:27.000 --> 00:26:30.000]  它的香味就特別發出來
[00:26:30.000 --> 00:26:35.000]  這個名字非常的符合教會的情況
[00:26:35.000 --> 00:26:39.000]  這個教會為主受逼迫
[00:26:39.000 --> 00:26:44.000]  你看在這裡二章第八第九節
[00:26:44.000 --> 00:26:47.000]  我知道你的患難
[00:26:47.500 --> 00:26:50.000]  患難就是逼迫的患難
[00:26:50.000 --> 00:26:53.000]  他們受宗教的逼迫
[00:26:53.000 --> 00:26:56.000]  受政治的逼迫
[00:26:56.000 --> 00:27:00.000]  那麼在這樣的逼迫之中
[00:27:00.000 --> 00:27:02.000]  他們站得住
[00:27:02.000 --> 00:27:05.000]  第十節足勉勵他們說
[00:27:05.000 --> 00:27:08.000]  你將要受的苦你不用怕
[00:27:08.000 --> 00:27:12.000]  魔鬼要把你們中間幾個人下在監裡
[00:27:12.000 --> 00:27:14.000]  叫你們被試煉
[00:27:14.000 --> 00:27:16.000]  你們必受患難十日
[00:27:16.500 --> 00:27:19.000]  你勿要致死忠心
[00:27:19.000 --> 00:27:23.000]  我就賜給你那生命的冠冕
[00:27:23.000 --> 00:27:26.000]  他們一經在患難中有好的表現
[00:27:26.000 --> 00:27:30.000]  很剛強很勇敢很堅定
[00:27:30.000 --> 00:27:33.000]  在這裡主耶穌在繼續的勉勵他們
