
[00:00:00.000 --> 00:00:14.000]  每一個信了主的弟兄姊妹,最大的快樂就是傳福音,為主做見證。
[00:05:54.000 --> 00:05:55.000]  有機會聽了福音,
[00:05:55.000 --> 00:05:57.000]  受了感動,
[00:05:57.000 --> 00:05:58.000]  心了主,
[00:05:58.000 --> 00:06:01.000]  悔改,
[00:06:01.000 --> 00:06:03.000]  他們出監以後,
[00:06:03.000 --> 00:06:06.000]  就加入這個團契,
[00:06:06.000 --> 00:06:08.000]  在這個團契裡面,
[00:06:08.000 --> 00:06:12.000]  他們彼此有交通,
[00:06:12.000 --> 00:06:14.000]  在一起禱告,
[00:06:14.000 --> 00:06:15.000]  在一起築亭,
[00:06:15.000 --> 00:06:17.000]  彼此的勉勵,
[00:06:17.000 --> 00:06:22.000]  他們用這樣的方法來戒毒,
[00:06:22.000 --> 00:06:26.000]  而且戒毒成功,
[00:06:26.000 --> 00:06:30.000]  這是一個很奇妙的事實的見證,
[00:06:30.000 --> 00:06:32.000]  這是一個很奇妙的事實的見證,
[00:06:32.000 --> 00:06:35.000]  我有好幾次到他們中間去講道,
[00:06:35.000 --> 00:06:37.000]  我有好幾次到他們中間去講道,
[00:06:37.000 --> 00:06:38.000]  我第一次去的時候,
[00:06:38.000 --> 00:06:39.000]  我第一次去的時候,
[00:06:39.000 --> 00:06:41.000]  進了他們聚會的地方,
[00:06:41.000 --> 00:06:43.000]  進了他們聚會的地方,
[00:06:43.000 --> 00:06:45.000]  看見牆上有一疊聖經,
[00:06:45.000 --> 00:06:46.000]  看見牆上有一疊聖經,
[00:06:46.000 --> 00:06:49.000]  哥林多後書五章十七節,
[00:06:49.000 --> 00:06:51.000]  哥林多後書五章十七節,
[00:06:51.000 --> 00:06:53.000]  若有人在基督裡,
[00:06:53.000 --> 00:06:55.000]  若有人在基督裡,
[00:06:55.000 --> 00:06:57.000]  他就是新造的人,
[00:06:57.000 --> 00:06:58.000]  他就是新造的人,
[00:06:58.000 --> 00:07:00.000]  就是一國,
[00:07:00.000 --> 00:07:01.000]  都是一國,
[00:07:01.000 --> 00:07:03.000]  都變成新的了,
[00:07:03.000 --> 00:07:05.000]  都變成新的了,
[00:07:05.000 --> 00:07:07.000]  一個人信了主以後,
[00:07:07.000 --> 00:07:08.000]  一個人信了主以後,
[00:07:08.000 --> 00:07:09.000]  就進入他的心,
[00:07:09.000 --> 00:07:10.000]  就進入他的心,
[00:07:10.000 --> 00:07:12.000]  就進入他的生命,
[00:07:12.000 --> 00:07:13.000]  就進入他的生命,
[00:07:13.000 --> 00:07:15.000]  就是都過去了,
[00:07:15.000 --> 00:07:17.000]  就是都過去了,
[00:07:17.000 --> 00:07:19.000]  一切都變成新的了,
[00:07:19.000 --> 00:07:20.000]  一切都變成新的了,
[00:07:20.000 --> 00:07:21.000]  那天晚上,
[00:07:21.000 --> 00:07:22.000]  那天晚上,
[00:07:22.000 --> 00:07:25.000]  有五個青年人合唱,
[00:07:25.000 --> 00:07:26.000]  有五個青年人合唱,
[00:07:26.000 --> 00:07:27.000]  唱過以後,
[00:07:27.000 --> 00:07:28.000]  唱過以後,
[00:07:28.000 --> 00:07:30.000]  每一個每一個做見證,
[00:07:30.000 --> 00:07:32.000]  每一個每一個做見證,
[00:07:32.000 --> 00:07:33.000]  告訴大家,
[00:07:33.000 --> 00:07:36.000]  主如何改變了他們的人生,
[00:07:36.000 --> 00:07:38.000]  告訴大家,
[00:07:38.000 --> 00:07:40.000]  主如何改變了他們每一個人的人生,
[00:07:40.000 --> 00:07:41.000]  告訴大家,
[00:07:41.000 --> 00:07:42.000]  有一個醫生坐在我旁邊,
[00:07:42.000 --> 00:07:43.000]  有一個醫生坐在我旁邊,
[00:07:43.000 --> 00:07:44.000]  有一個醫生坐在譚老師旁邊,
[00:07:44.000 --> 00:07:47.000]  和我一起去參加他們的聚會,
[00:07:47.000 --> 00:07:49.000]  和我一起去參加他們的聚會,
[00:07:49.000 --> 00:07:50.000]  我回頭看他,
[00:07:50.000 --> 00:07:51.000]  我回頭看他,
[00:07:51.000 --> 00:07:52.000]  眼中流淚,
[00:07:52.000 --> 00:07:53.000]  眼中流淚,
[00:07:53.000 --> 00:07:54.000]  他受感動,
[00:07:54.000 --> 00:07:55.000]  他受感動,
[00:07:55.000 --> 00:07:56.000]  快樂地流淚,
[00:07:56.000 --> 00:07:57.000]  快樂地流淚,
[00:07:57.000 --> 00:08:00.000]  我們深深地感覺到主的存在,
[00:08:00.000 --> 00:08:03.000]  我們深深地感覺到主的存在,
[00:08:03.000 --> 00:08:07.000]  重生在他們的裡面成了事實,
[00:08:07.000 --> 00:08:09.000]  重生在他們的裡面成為事實,
[00:08:09.000 --> 00:08:11.000]  這是聖靈的工作,
[00:08:11.000 --> 00:08:12.000]  這是聖靈的工作,
[00:08:12.000 --> 00:08:15.000]  我們不曉得聖靈如何做這個工作,
[00:08:15.000 --> 00:08:17.000]  我們不曉得聖靈如何做這個工作,
[00:08:17.000 --> 00:08:19.000]  但是有一件事我們知道,
[00:08:19.000 --> 00:08:21.000]  但是有一件事我們知道,
[00:08:21.000 --> 00:08:24.000]  就是我們知道他們是在重生,
[00:08:24.000 --> 00:08:26.000]  但是我們實在知道他們是重生,
[00:08:26.000 --> 00:08:27.000]  但是我們實在知道他們是重生,
[00:08:27.000 --> 00:08:28.000]  有具體的表現,
[00:08:28.000 --> 00:08:29.000]  有具體的表現,
[00:08:29.000 --> 00:08:30.000]  有實在的行動,
[00:08:30.000 --> 00:08:31.000]  有實在的行動,
[00:08:31.000 --> 00:08:34.000]  是無可否認的事實,
[00:08:34.000 --> 00:08:36.000]  是無可否認的事實,
[00:08:36.000 --> 00:08:38.000]  這是第一個聖命的比喻,
[00:08:38.000 --> 00:08:39.000]  這是第一個聖命的比喻,
[00:08:39.000 --> 00:08:40.000]  這是第一個聖命的比喻,
[00:08:40.000 --> 00:08:42.000]  我們看第二個聖命的比喻,
[00:08:42.000 --> 00:08:43.000]  我們看第二個聖命的比喻,
[00:08:43.000 --> 00:08:44.000]  我們看第二個聖命的比喻,
[00:08:44.000 --> 00:08:45.000]  第四章,
[00:08:45.000 --> 00:08:46.000]  是第四章,
[00:08:46.000 --> 00:08:48.000]  十三節和十四節,
[00:08:48.000 --> 00:08:50.000]  是十三節和十四節,
[00:08:50.000 --> 00:08:53.000]  第四章十三節和十四節,
[00:08:53.000 --> 00:08:54.000]  耶穌回答說,
[00:08:54.000 --> 00:08:57.000]  「凡可這水的,還要再喝,
[00:08:57.000 --> 00:08:59.000]  也若喝我所賜的水,
[00:08:59.000 --> 00:09:00.000]  就永遠不渴,
[00:09:00.000 --> 00:09:01.000]  我所賜的水,
[00:09:01.000 --> 00:09:03.000]  要在它裡頭成為泉源,
[00:09:03.000 --> 00:09:05.000]  極湧到永測。」
[00:09:05.000 --> 00:09:09.000]  當時主耶穌到各地去傳道,
[00:09:09.000 --> 00:09:11.000]  當時主耶穌到各地去傳道,
[00:09:11.000 --> 00:09:14.000]  這一次祂在中午的時候,
[00:09:14.000 --> 00:09:16.000]  到了一個井旁,
[00:09:16.000 --> 00:09:17.000]  這一次在中午的時候,
[00:09:17.000 --> 00:09:19.000]  到了一個井旁,
[00:09:19.000 --> 00:09:21.000]  天氣很熱,
[00:09:21.000 --> 00:09:23.000]  主很乾渴,
[00:09:23.000 --> 00:09:25.000]  祂坐在井旁,
[00:09:25.000 --> 00:09:29.000]  等人來打水,
[00:09:29.000 --> 00:09:32.000]  有一個女子來打水,
[00:09:32.000 --> 00:09:35.000]  主就向她要水喝,
[00:09:35.000 --> 00:09:37.000]  這個女子很好,
[00:09:37.000 --> 00:09:39.000]  就把水給主喝,
[00:09:39.000 --> 00:09:43.000]  但是主喝了以後,
[00:09:43.000 --> 00:09:45.000]  對她說,
[00:09:45.000 --> 00:09:47.000]  「你喝了這個水,
[00:09:47.000 --> 00:09:48.000]  還會再渴,
[00:09:48.000 --> 00:09:51.000]  你喝了這個水,
[00:09:51.000 --> 00:09:52.000]  你還會再渴,
[00:09:52.000 --> 00:09:55.000]  但是如果你喝我所賜給你的水,
[00:09:55.000 --> 00:09:59.000]  你就永遠不渴,
[00:09:59.000 --> 00:10:01.000]  你就永遠不渴。」
[00:10:01.000 --> 00:10:05.000]  這個女子聽見了覺得很奇怪,
[00:10:05.000 --> 00:10:07.000]  她心裡想,
[00:10:07.000 --> 00:10:11.000]  是你向我要水喝,
[00:10:11.000 --> 00:10:13.000]  我給了你水喝,
[00:10:13.000 --> 00:10:15.000]  但是你喝了以後,
[00:10:15.000 --> 00:10:18.000]  竟然說這樣的話,
[00:10:18.000 --> 00:10:21.000]  如果人喝了你所賜的水,
[00:10:21.000 --> 00:10:23.000]  就永遠不渴,
[00:10:23.000 --> 00:10:27.000]  如果你有水,
[00:10:27.000 --> 00:10:29.000]  你不會向我要水喝,
[00:10:29.000 --> 00:10:32.000]  如果你喝了我給的水,
[00:10:32.000 --> 00:10:36.000]  你就不應該再說這樣的話,
[00:10:36.000 --> 00:10:39.000]  她不明白,
[00:10:39.000 --> 00:10:42.000]  她不曉得在主的話裡面,
[00:10:42.000 --> 00:10:44.000]  有很重要的一個意思,
[00:10:44.000 --> 00:10:48.000]  主的意思就是說,
[00:10:48.000 --> 00:10:51.000]  這個世界上的一切,
[00:10:51.000 --> 00:10:54.000]  物質的一切,
[00:10:54.000 --> 00:11:01.000]  不能夠真正的滿足人心靈的需要,
[00:11:01.000 --> 00:11:03.000]  只有兩樣東西,
[00:11:03.000 --> 00:11:09.000]  能夠滿足人真正的需要,
[00:11:09.000 --> 00:11:11.000]  就是神的愛,
[00:11:11.000 --> 00:11:14.000]  和耶穌基督的救恩,
[00:11:14.000 --> 00:11:15.000]  和耶穌基督的救恩,
[00:11:15.000 --> 00:11:16.000]  神的愛,
[00:11:16.000 --> 00:11:18.000]  和救恩的真理,
[00:11:18.000 --> 00:11:19.000]  和救恩的真理,
[00:11:19.000 --> 00:11:20.000]  這兩樣,
[00:11:20.000 --> 00:11:25.000]  才能夠滿足人心靈深處真正的需要,
[00:11:25.000 --> 00:11:26.000]  這兩樣,
[00:11:26.000 --> 00:11:28.000]  才能夠滿足人心靈,
[00:11:28.000 --> 00:11:29.000]  心裡面的真正的需要,
[00:11:29.000 --> 00:11:30.000]  在香港,
[00:11:30.000 --> 00:11:36.000]  至少有兩個出名的電影明星自殺,
[00:11:36.000 --> 00:11:37.000]  在香港,
[00:11:37.000 --> 00:11:39.000]  最多香港有兩個出名的電影明星自殺,
[00:11:39.000 --> 00:11:42.000]  他們很有錢,
[00:11:42.000 --> 00:11:45.000]  名聲很大,
[00:11:45.000 --> 00:11:47.000]  無論到什麼地方去,
[00:11:47.000 --> 00:11:49.000]  人一發現他們,
[00:11:49.000 --> 00:11:53.000]  立刻把他們包圍,
[00:11:53.000 --> 00:11:55.000]  他們真是出盡風頭,
[00:11:55.000 --> 00:11:59.000]  搶盡鏡頭,
[00:11:59.000 --> 00:12:02.000]  要什麼有什麼,
[00:12:02.000 --> 00:12:06.000]  他們物質的享受很高,
[00:12:06.000 --> 00:12:10.000]  每個人有幾間好的房屋,
[00:12:10.000 --> 00:12:13.000]  有幾輛漂亮的汽車,
[00:12:13.000 --> 00:12:15.000]  但是,
[00:12:15.000 --> 00:12:19.000]  他們心靈空虛,
[00:12:19.000 --> 00:12:22.000]  他們心靈痛苦,
[00:12:22.000 --> 00:12:23.000]  最後,
[00:12:23.000 --> 00:12:29.000]  用自殺結束他們的生命,
[00:12:29.000 --> 00:12:31.000]  中國字,
[00:12:31.000 --> 00:12:33.000]  有兩個字的寫法很有意思,
[00:12:33.000 --> 00:12:37.000]  第一個字,
[00:12:37.000 --> 00:12:38.000]  是夫,
[00:12:38.000 --> 00:12:39.000]  夫妻的夫,
[00:12:39.000 --> 00:12:42.000]  這個字分兩部分,
[00:12:42.000 --> 00:12:45.000]  右邊的一部分,
[00:12:45.000 --> 00:12:46.000]  一,
[00:12:46.000 --> 00:12:47.000]  一,
[00:12:47.000 --> 00:12:48.000]  口,
[00:12:48.000 --> 00:12:49.000]  口,
[00:12:49.000 --> 00:12:50.000]  田,
[00:12:50.000 --> 00:12:51.000]  田,
[00:12:51.000 --> 00:12:52.000]  是很好,
[00:12:52.000 --> 00:12:53.000]  口,
[00:12:53.000 --> 00:12:54.000]  口,
[00:12:54.000 --> 00:12:55.000]  可以代表人口,
[00:12:55.000 --> 00:12:56.000]  田,
[00:12:56.000 --> 00:12:57.000]  田地,
[00:12:57.000 --> 00:12:58.000]  又有人,
[00:12:58.000 --> 00:12:59.000]  又有田地,
[00:12:59.000 --> 00:13:00.000]  人,
[00:13:00.000 --> 00:13:01.000]  人,
[00:13:01.000 --> 00:13:02.000]  人,
[00:13:02.000 --> 00:13:03.000]  很好,
[00:13:03.000 --> 00:13:04.000]  很好,
[00:13:04.000 --> 00:13:05.000]  但是,
[00:13:05.000 --> 00:13:08.000]  這不過是夫字的一半,
[00:13:08.000 --> 00:13:11.000]  還有另外一半,
[00:13:11.000 --> 00:13:14.000]  左邊的一半是什麼意思,
[00:13:14.000 --> 00:13:16.000]  是一個神字邊,
[00:13:16.000 --> 00:13:17.000]  是一個神字邊,
[00:13:17.000 --> 00:13:19.000]  是代表神的,
[00:13:19.000 --> 00:13:21.000]  是代表神的,
[00:13:21.000 --> 00:13:23.000]  世上的物質,
[00:13:23.000 --> 00:13:26.000]  是暫時的,
[00:13:26.000 --> 00:13:28.000]  單單有世上的物質,
[00:13:28.000 --> 00:13:30.000]  不是完全的夫妻,
[00:13:30.000 --> 00:13:32.000]  單單有世上的物質,
[00:13:32.000 --> 00:13:33.000]  不是完全的夫妻,
[00:13:33.000 --> 00:13:35.000]  還要加上神,
[00:13:35.000 --> 00:13:36.000]  還要加上神,
[00:13:36.000 --> 00:13:38.000]  如果一個人沒有神,
[00:13:38.000 --> 00:13:39.000]  如果一個人沒有神,
[00:13:39.000 --> 00:13:40.000]  他沒有永生的盼望,
[00:13:40.000 --> 00:13:41.000]  他沒有永生的盼望,
[00:13:41.000 --> 00:13:43.000]  他的心靈不能夠滿足,
[00:13:43.000 --> 00:13:45.000]  他的心靈不能夠得到滿足,
[00:13:45.000 --> 00:13:47.000]  永恆的夫妻,
[00:13:47.000 --> 00:13:49.000]  是從神來的,
[00:13:49.000 --> 00:13:50.000]  永恆的夫妻,
[00:13:50.000 --> 00:13:51.000]  是由神來的,
[00:13:51.000 --> 00:13:53.000]  第二個字,
[00:13:53.000 --> 00:13:55.000]  金錢的錢,
[00:13:55.000 --> 00:13:56.000]  金錢的錢,
[00:13:56.000 --> 00:13:57.000]  也是分兩部分,
[00:13:57.000 --> 00:13:59.000]  也是分兩部分,
[00:13:59.000 --> 00:14:00.000]  左邊的一部分,
[00:14:00.000 --> 00:14:01.000]  左邊的一部分,
[00:14:01.000 --> 00:14:02.000]  金字,
[00:14:02.000 --> 00:14:03.000]  是金錢,
[00:14:03.000 --> 00:14:04.000]  這是人人都歡喜的,
[00:14:04.000 --> 00:14:05.000]  人人都喜歡的,
[00:14:05.000 --> 00:14:06.000]  右邊呢,
[00:14:06.000 --> 00:14:08.000]  右邊呢,
[00:14:08.000 --> 00:14:10.000]  上面有一個果字,
[00:14:10.000 --> 00:14:11.000]  上面有一個果字,
[00:14:11.000 --> 00:14:13.000]  下面又有一個果字,
[00:14:13.000 --> 00:14:14.000]  下面有一個果字,
[00:14:14.000 --> 00:14:15.000]  果代表什麼?
[00:14:15.000 --> 00:14:16.000]  果代表什麼?
[00:14:16.000 --> 00:14:18.000]  代表長槍,
[00:14:18.000 --> 00:14:19.000]  代表長槍,
[00:14:19.000 --> 00:14:20.000]  四人的長槍,
[00:14:20.000 --> 00:14:21.000]  七人的長槍,
[00:14:21.000 --> 00:14:23.000]  不但有一把長槍,
[00:14:23.000 --> 00:14:25.000]  還有兩把,
[00:14:25.000 --> 00:14:26.000]  不單只有八個長槍,
[00:14:26.000 --> 00:14:28.000]  還有兩把長槍,
[00:14:28.000 --> 00:14:30.000]  錢,
[00:14:30.000 --> 00:14:34.000]  如果單單有錢,
[00:14:34.000 --> 00:14:36.000]  很危險,
[00:14:36.000 --> 00:14:40.000]  有的時候給人很多的痛苦,
[00:14:40.000 --> 00:14:43.000]  在香港的報紙上,
[00:14:43.000 --> 00:14:45.000]  登載過一件事,
[00:14:45.000 --> 00:14:47.000]  是個悲劇,
[00:14:47.000 --> 00:14:49.000]  有一個姓馬的先生,
[00:14:49.000 --> 00:14:51.000]  很有錢,
[00:14:51.000 --> 00:14:52.000]  去世以後,
[00:14:52.000 --> 00:14:55.000]  留下大批的遺產,
[00:14:55.000 --> 00:14:57.000]  有兩個兒子,
[00:14:57.000 --> 00:15:00.000]  爭遺產,
[00:15:00.000 --> 00:15:03.000]  他們爭不清,
[00:15:03.000 --> 00:15:04.000]  打官司,
[00:15:04.000 --> 00:15:06.000]  也打不清,
[00:15:06.000 --> 00:15:07.000]  後來,
[00:15:07.000 --> 00:15:10.000]  哥哥拔出手槍,
[00:15:10.000 --> 00:15:11.000]  哥哥就拿出手槍,
[00:15:11.000 --> 00:15:12.000]  把弟弟打死,
[00:15:12.000 --> 00:15:14.000]  就將弟弟打死,
[00:15:14.000 --> 00:15:17.000]  哥哥把弟弟打死,
[00:15:17.000 --> 00:15:19.000]  哥哥將弟弟打死,
[00:15:19.000 --> 00:15:20.000]  為了什麼?
[00:15:20.000 --> 00:15:21.000]  為了錢,
[00:15:21.000 --> 00:15:23.000]  爭錢,
[00:15:23.000 --> 00:15:26.000]  爭是兩把槍,
[00:15:26.000 --> 00:15:29.000]  單單有錢,
[00:15:29.000 --> 00:15:34.000]  不能夠使人得到真正的幸福,
[00:15:34.000 --> 00:15:37.000]  有很多有錢的人,
[00:15:37.000 --> 00:15:41.000]  心裏充滿了痛苦,
[00:15:41.000 --> 00:15:43.000]  主耶穌說,
[00:15:43.000 --> 00:15:46.000]  人喝這個井裏的水,
[00:15:46.000 --> 00:15:48.000]  還會再渴,
[00:15:48.000 --> 00:15:50.000]  但是,
[00:15:50.000 --> 00:15:54.000]  人若喝祂所賜的水,
[00:15:54.000 --> 00:15:57.000]  就永遠不渴,
[00:15:57.000 --> 00:16:01.000]  得到真正的滿足,
[00:16:01.000 --> 00:16:02.000]  但是,
[00:16:02.000 --> 00:16:05.000]  主耶穌沒有停止在這裏,
[00:16:05.000 --> 00:16:07.000]  祂繼續地講下去,
[00:16:07.000 --> 00:16:10.000]  沒了一句祂這樣說,
[00:16:10.000 --> 00:16:12.000]  我所賜的水,
[00:16:12.000 --> 00:16:17.000]  要在祂裏頭成為泉源,
[00:16:17.000 --> 00:16:20.000]  只湧到永生,
[00:16:20.000 --> 00:16:23.000]  主所賜的活水,
[00:16:23.000 --> 00:16:25.000]  在新的人裏面,
[00:16:25.000 --> 00:16:28.000]  成為一個泉源,
[00:16:28.000 --> 00:16:30.000]  一直在湧流,
[00:16:30.000 --> 00:16:32.000]  滿足他的心,
[00:16:32.000 --> 00:16:35.000]  又流出去,
[00:16:35.000 --> 00:16:37.000]  與別人分享,
[00:16:37.000 --> 00:16:41.000]  讓別人也得到益處,
[00:16:41.000 --> 00:16:43.000]  自己得了神的愛,
[00:16:43.000 --> 00:16:45.000]  得了神的救恩,
[00:16:45.000 --> 00:16:52.000]  然後把神的愛,神的救恩,和別人分享,
[00:16:52.000 --> 00:16:56.000]  每一個信主的弟兄姊妹,
[00:16:56.000 --> 00:17:01.000]  讓我們接受主這一個教訓,
[00:17:01.000 --> 00:17:07.000]  讓我們追求做賜福的器皿,
[00:17:07.000 --> 00:17:10.000]  得了主的恩典以後,
[00:17:10.000 --> 00:17:14.000]  要把恩典和別人分享,
[00:17:14.000 --> 00:17:16.000]  蒙了救恩以後,
[00:17:16.000 --> 00:17:18.000]  要去救人,
[00:17:18.000 --> 00:17:25.000]  千萬不要把恩典停留在自己的地方,
[00:17:25.000 --> 00:17:29.000]  在我信主以後不久,
[00:17:29.000 --> 00:17:33.000]  我在十八歲信主,
[00:17:33.000 --> 00:17:36.000]  在十九歲奉獻,
[00:17:36.000 --> 00:17:42.000]  要全時間侍奉主,
[00:17:42.000 --> 00:17:46.000]  為什麼我要奉獻呢?
[00:17:46.000 --> 00:17:49.000]  有幾個不同的原因,
[00:17:49.000 --> 00:17:51.000]  其中有一個,
[00:17:51.000 --> 00:17:57.000]  就是有一次,我聽了一個傳道人講道,
[00:17:57.000 --> 00:18:00.000]  他用了一個很簡單的比喻,
[00:18:00.000 --> 00:18:03.000]  但是感動我的心,
[00:18:03.000 --> 00:18:09.000]  讓我了解了基督徒人生的意義,
[00:18:09.000 --> 00:18:11.000]  這個傳道人說,
[00:18:11.000 --> 00:18:13.000]  從前有一個農夫,
[00:18:13.000 --> 00:18:18.000]  在他的田地裏面有一個水泉,
[00:18:18.000 --> 00:18:20.000]  常常有水流出來,
