
[00:00:00.000 --> 00:00:04.800]  我們再看一看曾經接受黎家前書第四章的經文
[00:02:20.500 --> 00:02:21.800]  第一件事情
[00:02:21.800 --> 00:02:24.500]  死人要復活
[00:02:24.500 --> 00:02:27.100]  在第十三節說
[00:02:27.100 --> 00:02:29.100]  「提起門論到遂到的人
[00:02:29.100 --> 00:02:31.600]  我們不願意你們不知道
[00:02:31.600 --> 00:02:33.100]  免得你們憂傷
[00:02:33.100 --> 00:02:37.100]  像那些沒有盼望的人一樣」
[00:02:37.100 --> 00:02:41.100]  當時的教徒他們有些親人離開
[00:02:41.100 --> 00:02:44.300]  離開世界的時候他們就很憂傷
[00:02:44.300 --> 00:02:47.900]  以為從此之後不能夠再見到他們
[00:02:47.900 --> 00:02:49.100]  本來就告訴他們
[00:02:49.100 --> 00:02:50.600]  你們要留意
[00:02:50.600 --> 00:02:54.500]  你們不是那些沒有盼望的人
[00:02:54.500 --> 00:02:56.500]  你們是有盼望的人
[00:02:56.500 --> 00:02:59.600]  因此可以不需要憂傷
[00:02:59.600 --> 00:03:01.700]  為什麼不需要憂傷呢?
[00:03:01.700 --> 00:03:03.900]  十四節就解釋了
[00:03:03.900 --> 00:03:08.200]  「我們若信耶穌死了又復活了
[00:03:08.200 --> 00:03:10.100]  照樣也應該相信
[00:03:10.100 --> 00:03:14.000]  那些靠著耶穌已經遂到的人
[00:03:14.000 --> 00:03:19.800]  神必定把他們和耶穌一同帶來」
[00:03:19.800 --> 00:03:20.800]  在聖經裡提到
[00:03:20.800 --> 00:03:24.700]  主耶穌為我們的罪受死
[00:03:24.700 --> 00:03:27.400]  但祂從死裡復活過來
[00:03:27.400 --> 00:03:30.000]  其實整卷的聖經在舊約裡
[00:03:30.000 --> 00:03:32.800]  有極多對耶穌基督尼塞亞
[00:03:32.800 --> 00:03:34.900]  祂復活的預言
[00:03:34.900 --> 00:03:36.500]  而按照聖經的預言
[00:03:36.500 --> 00:03:40.000]  主耶穌確實復活了
[00:03:40.000 --> 00:03:41.500]  不單單聖經這樣說
[00:03:41.500 --> 00:03:43.900]  如果你有心做一些研究
[00:03:43.900 --> 00:03:46.700]  你會發現有大量的考古學
[00:03:46.700 --> 00:03:49.000]  和歷史學的證據
[00:03:49.000 --> 00:03:51.400]  證明耶穌基督從死裡
[00:03:51.400 --> 00:03:54.600]  真實地復活過來
[00:03:54.600 --> 00:03:56.600]  因此我們很清楚知道
[00:03:56.600 --> 00:04:00.400]  我們的人生是有盼望的
[00:04:00.400 --> 00:04:02.000]  主耶穌當祂復活的時候
[00:04:02.000 --> 00:04:03.500]  也都應許過
[00:04:03.500 --> 00:04:08.700]  祂說「凡是信我的人也必復活」
[00:04:08.700 --> 00:04:11.500]  主耶穌會在過程當中
[00:04:11.500 --> 00:04:15.000]  很清楚透過我們生命的聖靈
[00:04:15.000 --> 00:04:17.000]  神透過我們生命的聖靈
[00:04:17.000 --> 00:04:18.700]  叫我們必死的身體
[00:04:18.700 --> 00:04:21.500]  再次復活過來
[00:04:21.500 --> 00:04:24.500]  所以聖經說不需要憂愁
[00:04:24.500 --> 00:04:29.900]  那些靠著耶穌已經睡了的人
[00:04:29.900 --> 00:04:31.500]  是睡了而已
[00:04:31.500 --> 00:04:33.600]  不是死了
[00:04:33.600 --> 00:04:36.700]  因為耶穌基督已經成為了我們的盼望
[00:04:36.700 --> 00:04:42.100]  靠著祂死亡變成安睡
[00:04:42.100 --> 00:04:43.600]  我想大家會很明白
[00:04:43.600 --> 00:04:46.600]  如果你有一個家中的親人
[00:04:46.600 --> 00:04:49.800]  你的父母或者你的配偶
[00:04:49.800 --> 00:04:51.800]  你對著你的太太
[00:04:51.800 --> 00:04:53.500]  當她預備去睡覺的時候
[00:04:53.500 --> 00:04:55.300]  你看著她
[00:04:55.300 --> 00:04:58.400]  「你睡覺了?」
[00:04:58.400 --> 00:04:59.700]  然後很難過
[00:04:59.700 --> 00:05:00.900]  流眼淚
[00:05:00.900 --> 00:05:03.100]  「你睡覺了?」
[00:05:03.100 --> 00:05:05.200]  我想你太太會很驚訝
[00:05:05.200 --> 00:05:07.500]  「你搞什麼鬼?我睡覺而已」
[00:05:07.500 --> 00:05:10.000]  「明天早上就見到了」
[00:05:10.000 --> 00:05:11.400]  你不會告訴她
[00:05:11.400 --> 00:05:14.500]  「從此我見不到你了」
[00:05:14.500 --> 00:05:15.400]  不是
[00:05:15.400 --> 00:05:19.300]  安睡之後會醒過來
[00:05:19.300 --> 00:05:20.800]  因為聖經很清楚描述
[00:05:20.800 --> 00:05:24.700]  在主裡面死的人是睡了
[00:05:24.700 --> 00:05:27.500]  靠著耶穌睡了的
[00:05:27.500 --> 00:05:28.700]  而且聖經繼續說
[00:05:28.700 --> 00:05:30.300]  你再看後面那句話
[00:05:30.300 --> 00:05:32.900]  十四節最後說
[00:05:32.900 --> 00:05:39.600]  「神必定把他們和耶穌一同帶來」
[00:05:39.600 --> 00:05:42.300]  神必定把那些已死的信徒
[00:05:42.300 --> 00:05:44.800]  和耶穌一同帶來
[00:05:44.800 --> 00:05:46.200]  聖經很清楚說
[00:05:46.200 --> 00:05:48.100]  當主耶穌再來的時候
[00:05:48.100 --> 00:05:51.500]  已死的信徒是會復活的
[00:05:51.500 --> 00:05:55.300]  兩件事情是會同時出現的
[00:05:55.300 --> 00:05:56.800]  當然主耶穌不一定
[00:05:56.800 --> 00:06:00.200]  和已死的信徒同一個地方出現
[00:06:00.200 --> 00:06:02.200]  但聖經的含義是說
[00:06:02.200 --> 00:06:04.200]  已死的信徒的復活
[00:06:04.200 --> 00:06:09.100]  和主再來是同時會出現的
[00:06:09.100 --> 00:06:10.900]  是一同出現的
[00:06:10.900 --> 00:06:12.000]  而已死的信徒
[00:06:12.000 --> 00:06:13.400]  他們當時出現的時候
[00:06:13.400 --> 00:06:17.300]  當然不是帶著肉身的身體
[00:06:17.300 --> 00:06:19.300]  聖經清楚在林多前書十五章
[00:06:19.300 --> 00:06:20.600]  大家讀過
[00:06:20.600 --> 00:06:22.500]  就提到復活的身體
[00:06:22.500 --> 00:06:25.000]  是不能扭壞的
[00:06:25.000 --> 00:06:27.300]  是不能夠衰殘的
[00:06:27.300 --> 00:06:29.800]  是榮耀的身體
[00:06:29.800 --> 00:06:31.000]  在一個榮耀的身體
[00:06:31.000 --> 00:06:32.800]  正如菲律賓書第三章
[00:06:32.800 --> 00:06:34.600]  我們常常看到說
[00:06:34.600 --> 00:06:35.900]  我們的身體會和
[00:06:35.900 --> 00:06:40.100]  基督榮耀的身體相似
[00:06:40.100 --> 00:06:41.900]  當主耶穌復活的時候
[00:06:41.900 --> 00:06:43.800]  門徒在房間裡面
[00:06:43.800 --> 00:06:46.400]  他們很擔心很驚慌
[00:06:46.400 --> 00:06:50.600]  但主耶穌就進入他們的裡面
[00:06:50.600 --> 00:06:53.800]  是超越了空間時間
[00:06:53.800 --> 00:06:56.500]  進入了他們當中
[00:06:56.500 --> 00:06:58.900]  聖經說我們將來的身體
[00:06:58.900 --> 00:07:03.700]  和耶穌基督榮耀的身體是相似的
[00:07:03.700 --> 00:07:05.700]  但如果主耶穌來的時候
[00:07:05.700 --> 00:07:06.900]  我們仍然在生
[00:07:06.900 --> 00:07:08.000]  那會怎樣呢?
[00:07:08.000 --> 00:07:11.600]  在聖經十五節繼續說
[00:07:11.600 --> 00:07:15.100]  「我們現在照著主的話告訴你們
[00:07:15.100 --> 00:07:18.600]  我們這些活著傳流到主在內的人
[00:07:18.600 --> 00:07:22.600]  絕不能在那些碎了的人而先」
[00:07:22.600 --> 00:07:24.800]  然後十六節最後一句
[00:07:24.800 --> 00:07:30.100]  「那些在基督裡死了的人必先復活」
[00:07:30.100 --> 00:07:32.300]  聖經提到一個次序
[00:07:32.300 --> 00:07:35.600]  就是已死的人他們首先復活
[00:07:35.600 --> 00:07:39.700]  然後是當時仍然在生的聖徒
[00:07:39.700 --> 00:07:45.600]  聖經說我們和他們一同被提到雲裡面
[00:07:45.600 --> 00:07:49.100]  是同時被提到雲中
[00:07:49.100 --> 00:07:51.900]  也意味著當時在生的聖徒
[00:07:51.900 --> 00:07:55.300]  身體都經歷改變
[00:07:55.300 --> 00:08:00.200]  經歷改變以至能夠去到雲中
[00:08:00.200 --> 00:08:01.200]  你再看聖經的時候
[00:08:01.200 --> 00:08:03.300]  下面第十七節提及到
[00:08:03.300 --> 00:08:07.400]  從此之後是和主永遠同在
[00:08:07.400 --> 00:08:08.700]  聖經清楚說
[00:08:08.700 --> 00:08:12.600]  「血肉之體不能承受神的國」
[00:08:12.600 --> 00:08:15.000]  如果能夠永遠與主同在
[00:08:15.000 --> 00:08:19.600]  必然是我們的身體已經經歷了一種改變
[00:08:19.600 --> 00:08:23.100]  才能夠與主永遠同在
[00:08:23.100 --> 00:08:24.600]  因此在那個時候
[00:08:24.600 --> 00:08:28.500]  在生的聖徒都經歷到身體的改變
[00:08:28.500 --> 00:08:32.800]  領受神給我們榮耀的新的身體
[00:08:32.800 --> 00:08:36.500]  能夠與主永遠同在
[00:08:36.500 --> 00:08:38.900]  在當時聖經很強調一句話
[00:08:38.900 --> 00:08:41.900]  就是「一同被提」
[00:08:41.900 --> 00:08:45.200]  這個「一同」表示在歷代的聖徒
[00:08:45.200 --> 00:08:47.500]  和當時在生的聖徒
[00:08:47.500 --> 00:08:50.600]  一同承受生命之恩
[00:08:50.600 --> 00:08:56.500]  聯合一體被提到雲中與主相會
[00:08:56.500 --> 00:08:58.600]  大家可以想像
[00:08:58.600 --> 00:09:02.800]  在當日當主耶穌再臨的時候
[00:09:02.800 --> 00:09:05.600]  聖經就說很多已死的聖徒
[00:09:05.600 --> 00:09:07.800]  他們復活了
[00:09:07.800 --> 00:09:09.400]  啟示錄所說
[00:09:09.400 --> 00:09:12.400]  他說「海要交出其中的死人」
[00:09:12.400 --> 00:09:15.800]  「死亡和陰間要交出其中的死人」
[00:09:15.800 --> 00:09:17.800]  他們復活了
[00:09:17.800 --> 00:09:21.800]  而我們可能會留意到他們在我們的旁邊
[00:09:21.800 --> 00:09:25.500]  或者你會見到一些你親人
[00:09:25.500 --> 00:09:28.500]  一些相熟的朋友
[00:09:28.500 --> 00:09:32.000]  你當時的反應會是怎樣呢?
[00:09:32.000 --> 00:09:34.100]  最初可能有點害怕
[00:09:34.100 --> 00:09:36.700]  接著心裏面充滿著快樂
[00:09:36.700 --> 00:09:38.800]  體會到那種生命的大能
[00:09:38.800 --> 00:09:41.800]  怎樣讓生命復生
[00:09:41.800 --> 00:09:44.700]  然後彼此歡喜快樂
[00:09:44.700 --> 00:09:46.500]  極度的歡欣
[00:09:46.500 --> 00:09:48.200]  然後領受上帝
[00:09:48.200 --> 00:09:54.200]  將我們提到雲中的那種生命改變的經歷
[00:09:54.200 --> 00:09:57.900]  聖經就提及一同被提到雲中
[00:09:57.900 --> 00:09:59.200]  或者我們再看多一點
[00:09:59.200 --> 00:10:02.200]  在第十六節
[00:10:02.200 --> 00:10:03.600]  聖經就描述到
[00:10:03.600 --> 00:10:08.400]  當時是主必親自從天降臨
[00:10:08.400 --> 00:10:11.100]  但我們都會問究竟是什麼時刻呢?
[00:10:11.100 --> 00:10:13.800]  何時主會親自降臨呢?
[00:10:13.800 --> 00:10:16.100]  我請大家看一看前面的聖經
[00:10:16.100 --> 00:10:20.500]  我們去到《馬太福音》
[00:10:20.500 --> 00:10:26.500]  聖經《馬太福音》第24章
[00:10:26.500 --> 00:10:32.800]  第36節
[00:10:32.800 --> 00:10:34.500]  我們看和合本
[00:10:34.500 --> 00:10:41.500]  《馬太福音》24章第36節
[00:10:41.500 --> 00:10:45.500]  聖經就提及到主耶穌再來的時候的情況
[00:10:45.500 --> 00:10:49.500]  那在那但那日子那時候
[00:10:49.500 --> 00:10:50.900]  沒有人知道
[00:10:50.900 --> 00:10:53.300]  連天上的使者也不知道
[00:10:53.300 --> 00:10:55.400]  連主耶穌自己也不知道
[00:10:55.400 --> 00:10:58.000]  唯獨父知道
[00:10:58.000 --> 00:10:59.400]  羅亞的日子怎樣
[00:10:59.400 --> 00:11:01.800]  人子降臨也要怎樣
[00:11:01.800 --> 00:11:03.900]  當洪水以前的日子
[00:11:03.900 --> 00:11:06.000]  人朝上吃喝加取
[00:11:06.000 --> 00:11:08.500]  直到羅亞進方舟的那日
[00:11:08.500 --> 00:11:10.500]  不知不覺洪水來到
[00:11:10.500 --> 00:11:13.400]  來了把他們全都沖去
[00:11:13.400 --> 00:11:17.700]  人子降臨也要這樣
[00:11:17.700 --> 00:11:20.200]  聖母提到是何時
[00:11:20.200 --> 00:11:25.400]  我們也不應該猜測哪一年哪一月哪一日
[00:11:25.400 --> 00:11:27.700]  如果有人嘗試這樣猜測
[00:11:27.700 --> 00:11:30.800]  他就會很容易成為異端
[00:11:30.800 --> 00:11:32.900]  但聖經提到當主再臨的時候
[00:11:32.900 --> 00:11:35.900]  是一種忽然臨到的情況
[00:11:35.900 --> 00:11:40.300]  當時的人仍然是沉醉在物質的生活
[00:11:40.300 --> 00:11:41.700]  或者享樂的生活
[00:11:41.700 --> 00:11:44.200]  像羅亞的時代吃喝加取
[00:11:44.200 --> 00:11:45.100]  不理那麼多
[00:11:45.100 --> 00:11:47.800]  照常有他們的享受
[00:11:47.800 --> 00:11:51.700]  但突然洪水湧到
[00:11:51.700 --> 00:11:55.200]  人就面對神的審判
[00:11:55.200 --> 00:11:58.600]  我最近留意到香港政府也出了一些廣告
[00:11:58.600 --> 00:12:01.700]  提醒大家在暴雨的時候
[00:12:01.700 --> 00:12:03.700]  留心避開山澗
[00:12:03.700 --> 00:12:05.400]  避開河水
[00:12:05.400 --> 00:12:09.400]  有時河水會很容易突然湧過來
[00:12:09.400 --> 00:12:12.400]  漲滿兩岸就會很危險
[00:12:12.400 --> 00:12:14.700]  聖經提到洪水來到的時候
[00:12:14.700 --> 00:12:16.200]  忽然臨到
[00:12:16.200 --> 00:12:18.900]  他們就面對神的審判
[00:12:18.900 --> 00:12:21.400]  被洪水沖去
[00:12:21.400 --> 00:12:25.000]  人子降臨也是這樣
[00:12:25.000 --> 00:12:28.100]  但你問究竟當主耶穌來的時候
[00:12:28.100 --> 00:12:30.500]  是否很隱蔽的呢?
[00:12:30.500 --> 00:12:32.400]  會否在某間大教堂
[00:12:32.400 --> 00:12:33.600]  他降臨在裡面
[00:12:33.600 --> 00:12:36.600]  要去到那間教堂才找到主耶穌呢?
[00:12:36.600 --> 00:12:37.600]  不是
[00:12:37.600 --> 00:12:41.600]  聖經清楚說主耶穌的降臨是極其公開的
[00:12:41.600 --> 00:12:46.600]  大家看看前面的二十七節
[00:12:46.600 --> 00:12:51.400]  二十四章的二十七節
[00:12:51.400 --> 00:12:52.400]  在和學本說
[00:12:52.400 --> 00:12:55.600]  閃電從東邊發出
[00:12:55.600 --> 00:12:56.600]  大家知道
[00:12:56.600 --> 00:12:58.400]  有二端用一句話
[00:12:58.400 --> 00:13:03.900]  來講他們自己教主的描寫
[00:13:03.900 --> 00:13:05.900]  閃電從東邊發出
[00:13:05.900 --> 00:13:07.600]  直照到西邊
[00:13:07.600 --> 00:13:09.900]  人子降臨也要這樣
[00:13:09.900 --> 00:13:11.300]  施搜在那裡
[00:13:11.300 --> 00:13:14.600]  應也必聚在那裡
[00:13:14.600 --> 00:13:17.900]  聖經提到閃電從東照到西
[00:13:17.900 --> 00:13:21.900]  是一種眾人都知道的事實
[00:13:21.900 --> 00:13:24.900]  當閃電在天空劃破長空的時候
[00:13:24.900 --> 00:13:26.200]  無論你在哪個角落
[00:13:26.200 --> 00:13:29.600]  一抬頭你就見到閃電
[00:13:29.600 --> 00:13:31.200]  是大家都會知道的
[00:13:31.200 --> 00:13:32.800]  是公開的事情
[00:13:32.800 --> 00:13:35.500]  不是隱蔽的事情
[00:13:35.500 --> 00:13:38.400]  當地上有一些動物的屍體
[00:13:38.400 --> 00:13:40.600]  很多鷹盤旋在上面
[00:13:40.600 --> 00:13:43.800]  預備下來吃那些屍體
[00:13:43.800 --> 00:13:46.800]  遠遠地見到鷹在上面飛翔
[00:13:46.800 --> 00:13:50.600]  你知道他們下面會有一些
[00:13:50.600 --> 00:13:53.000]  瘦的一些屍體
[00:13:53.000 --> 00:13:54.700]  因為自從很遠的地方
[00:13:54.700 --> 00:13:57.400]  都知道、都看到
[00:13:57.400 --> 00:13:58.600]  所以聖經講述的情況
[00:13:58.600 --> 00:14:02.600]  是會公開地臨到這個世界
[00:14:02.600 --> 00:14:03.600]  但臨到的時候
[00:14:03.600 --> 00:14:06.300]  聖經講到有一種命令
[00:14:06.300 --> 00:14:09.000]  吩咐這些事情
[00:14:09.000 --> 00:14:16.200]  大家去聖經貼上前書
[00:14:16.200 --> 00:14:21.400]  在前書第四章第十六節
[00:14:21.400 --> 00:14:24.200]  聖經講到主必親自從天降臨
[00:14:24.200 --> 00:14:27.500]  那時有發命令的聲音
[00:14:27.500 --> 00:14:30.300]  有命令的聲音出現
[00:14:30.300 --> 00:14:33.100]  然後後面有兩種聲音
[00:14:33.100 --> 00:14:35.300]  按照文法思想
[00:14:35.300 --> 00:14:37.700]  這種命令就包括了
[00:14:37.700 --> 00:14:40.200]  下面兩種聲音
[00:14:40.200 --> 00:14:44.600]  這兩種聲音也講述命令是怎樣的
[00:14:44.600 --> 00:14:45.800]  第一個聲音
[00:14:45.800 --> 00:14:48.000]  天使掌的呼聲
[00:14:48.000 --> 00:14:49.800]  天使掌的呼聲出現的時候
[00:14:49.800 --> 00:14:52.100]  就宣告主的在來
[00:14:52.100 --> 00:14:58.500]  呼喚人去預備迎接這位在臨的主
[00:14:58.500 --> 00:15:00.600]  然後第二個聲音出現
[00:15:00.600 --> 00:15:02.700]  就是有神的號聲
[00:15:02.700 --> 00:15:05.700]  神的號叮響 吹響了
[00:15:05.700 --> 00:15:09.000]  是呼喚死人從墳墓中
[00:15:09.000 --> 00:15:13.400]  從陰間裏面要出來
[00:15:13.400 --> 00:15:15.000]  聖經提到就是
[00:15:15.000 --> 00:15:16.400]  神的號吹響
[00:15:16.400 --> 00:15:19.200]  死人從墳墓中出來
[00:15:19.200 --> 00:15:22.200]  我想大家會想起哥林多前書十五章
[00:15:22.200 --> 00:15:23.800]  同樣這樣講
[00:15:23.800 --> 00:15:25.200]  當主在臨的時候
[00:15:25.200 --> 00:15:27.700]  號叮末次吹響的時候
[00:15:27.700 --> 00:15:32.100]  號叮要響 死人要復活
[00:15:32.100 --> 00:15:36.200]  成為不扭壞的
[00:15:36.200 --> 00:15:39.700]  死人要復活成為不扭壞的
[00:15:39.700 --> 00:15:41.400]  在那個時候
[00:15:41.400 --> 00:15:46.100]  聖徒復活的時候出現
[00:15:46.100 --> 00:15:49.400]  然後你再看第十七節
[00:15:49.400 --> 00:15:50.200]  聖經就說
[00:15:50.200 --> 00:15:52.400]  然後接著
[00:15:52.400 --> 00:15:55.300]  我們還活著存留的人
[00:15:55.300 --> 00:16:00.100]  必和他們一同被提到雲裏
[00:16:00.100 --> 00:16:05.000]  必和他們一同被提到雲裏
[00:16:05.000 --> 00:16:07.500]  或者我們都會想像一下
[00:16:07.500 --> 00:16:10.800]  究竟我們怎樣提到雲裏面的呢?
[00:16:10.800 --> 00:16:14.600]  是不是我們大家都突然間變成無重量
[00:16:14.600 --> 00:16:18.400]  就升升升升到雲上面呢?
[00:16:18.400 --> 00:16:21.000]  聖經沒有很仔細地講
[00:16:21.000 --> 00:16:23.600]  但是從其他的經文我們會看到
[00:16:23.600 --> 00:16:25.500]  在《士郎傳》第一章第九節
[00:16:25.500 --> 00:16:28.800]  當主耶穌升天的時候
[00:16:28.800 --> 00:16:31.500]  祂怎樣升上去呢?
[00:16:31.500 --> 00:16:32.600]  聖經就說
[00:16:32.600 --> 00:16:38.100]  在當時有一朵雲彩把祂接去
[00:16:38.100 --> 00:16:43.100]  祂乘著雲來升上天上
[00:16:43.100 --> 00:16:45.500]  其實也說到有兩個見證人
[00:16:45.500 --> 00:16:47.500]  大家會留意到
[00:16:47.500 --> 00:16:49.800]  當時他們已經被殺
[00:16:49.800 --> 00:16:51.800]  但是後來復活了
[00:16:51.800 --> 00:16:54.100]  聖經就說他們復活之後
[00:16:54.100 --> 00:16:58.000]  駕著雲上到天上
[00:16:58.000 --> 00:17:03.000]  所以我相信到時是有雲彩來接我們
[00:17:03.000 --> 00:17:06.400]  然後升到天上去
[00:17:06.400 --> 00:17:10.500]  在當時聖經所強調的重要地方就是
[00:17:10.500 --> 00:17:16.000]  必和他們一同被提到雲裏
[00:17:16.000 --> 00:17:19.200]  無論是那些已經死了的聖徒
[00:17:19.200 --> 00:17:21.600]  或者當時仍然在生的
[00:17:21.600 --> 00:17:23.200]  是一同
[00:17:23.200 --> 00:17:25.000]  是整體一同
[00:17:25.000 --> 00:17:27.200]  歷世歷代的聖徒
[00:17:27.200 --> 00:17:30.200]  在當時被提到雲中
[00:17:30.200 --> 00:17:33.700]  聖經所說去到空中
[00:17:33.700 --> 00:17:35.400]  用空中這個字眼
[00:17:35.400 --> 00:17:38.100]  在聖經來說是很特別的描述
[00:17:38.100 --> 00:17:43.300]  因為空中聖經上說是屬於誰的
[00:17:43.300 --> 00:17:47.500]  屬於掌權的撒旦
[00:17:47.500 --> 00:17:51.900]  空中掌權者就是惡者
[00:17:51.900 --> 00:17:53.300]  但是聖經說在那時候
[00:17:53.300 --> 00:17:55.700]  主耶穌在空中的在臨
[00:17:55.700 --> 00:17:57.600]  眾聖徒被提到空中
[00:17:57.600 --> 00:18:02.500]  也意味著主耶穌得勝一切的邪惡勢力
[00:18:02.500 --> 00:18:05.900]  在當中祂經得勝一切的死權
[00:18:05.900 --> 00:18:08.600]  在其中祂跨城
[00:18:08.600 --> 00:18:10.500]  然後在當中
[00:18:10.500 --> 00:18:15.900]  聖經就說聖徒和主會相會
[00:18:15.900 --> 00:18:20.000]  這個相會不單是在地域上和祂一起
[00:18:20.000 --> 00:18:22.800]  而是在說一種生命的契合
[00:18:22.800 --> 00:18:24.800]  是完全的契合
[00:18:24.800 --> 00:18:28.300]  是一種親密關係的描寫
[00:18:28.300 --> 00:18:30.100]  所以大家會留心到
[00:18:30.100 --> 00:18:33.500]  很多時候我們都會提及保羅的話
[00:18:33.500 --> 00:18:36.900]  他說我很想留在世上來幫助你們
[00:18:36.900 --> 00:18:38.900]  也很想回到天家
[00:18:38.900 --> 00:18:43.900]  但是他說我情願離世與基督同在
[00:18:43.900 --> 00:18:46.500]  因為是怎樣的
[00:18:46.500 --> 00:18:49.500]  是好得無比的
[00:18:49.500 --> 00:18:53.000]  這個同在和相會是一樣的字
[00:18:53.000 --> 00:18:58.300]  也都說述出在和基督相會的時候
[00:18:58.300 --> 00:19:02.400]  是進入和我們生命的主
[00:19:02.400 --> 00:19:04.400]  是我們生命的源頭
[00:19:04.400 --> 00:19:07.600]  是真正的連結
[00:19:07.600 --> 00:19:12.000]  而領受和主那種完全的生命的契合
[00:19:12.000 --> 00:19:16.800]  回到我們創造主的生命的裏面
[00:19:16.800 --> 00:19:19.000]  聖經就說到在那個時候
[00:19:19.000 --> 00:19:26.200]  眾聖徒一同被提到空中與主同在
[00:19:26.200 --> 00:19:28.000]  各位弟兄姊妹
[00:19:28.000 --> 00:19:31.000]  當我們上到這裡的時候
[00:19:31.000 --> 00:19:36.300]  我們的心其實是完全感覺不配
[00:19:36.300 --> 00:19:38.700]  我不知道你的感覺是怎樣
[00:19:38.700 --> 00:19:41.500]  但是聖經所描述的一種對將來的
[00:19:41.500 --> 00:19:44.200]  神應許給我們的盼望
[00:19:44.200 --> 00:19:47.000]  是極其榮耀
[00:19:47.000 --> 00:19:51.000]  滿有恩惠的一段的經歷
[00:19:51.000 --> 00:19:54.500]  是神將我們從罪惡當中拯救出來
[00:19:54.500 --> 00:19:57.200]  又帶領我們進入和祂永遠同在的
[00:19:57.200 --> 00:19:59.900]  生命的關係裏面
[00:19:59.900 --> 00:20:03.700]  歷世的聖徒想分析聖經給我們應許
[00:20:03.700 --> 00:20:06.500]  我們心就得到激勵
[00:20:06.500 --> 00:20:09.300]  我們剛才唱的詩歌大家都會記得
[00:20:09.300 --> 00:20:12.500]  我心知我所信的是誰
[00:20:12.500 --> 00:20:16.200]  因為知道他至終要保守我
[00:20:16.200 --> 00:20:25.600]  我所交託的他的要非常穩妥
[00:20:25.600 --> 00:20:29.500]  直到他顯現的日子
[00:20:29.500 --> 00:20:32.600]  如果我們沒有將來
[00:20:32.600 --> 00:20:35.600]  我們沒有盼望有復活的
[00:20:35.600 --> 00:20:39.800]  今天你大概可以花天酒地隨意地生活
[00:20:39.800 --> 00:20:40.900]  波羅都是這樣說
[00:20:40.900 --> 00:20:42.800]  如果你沒有明天的盼望
