
[00:00:00.000 --> 00:00:04.000]  早幾個星期跟師母逛街的時候
[00:06:15.000 --> 00:06:16.000]  以利烏說完之後
[00:06:16.000 --> 00:06:17.000]  三十八章一開始
[00:06:17.000 --> 00:06:19.000]  耶和華真的出現了
[00:06:19.000 --> 00:06:23.000]  在這裡還沒有說
[00:06:23.000 --> 00:06:27.000]  今天的三十八章
[00:06:27.000 --> 00:06:29.000]  或者由三十八到四十一章
[00:06:29.000 --> 00:06:32.000]  在耶和華說什麼之前
[00:06:32.000 --> 00:06:34.000]  我們要留意一點
[00:06:34.000 --> 00:06:37.000]  在三十八章一節
[00:06:37.000 --> 00:06:41.000]  當耶和華說話的時候
[00:06:41.000 --> 00:06:44.000]  在約伯記當中
[00:06:44.000 --> 00:06:47.000]  在三十八章一節之前
[00:06:47.000 --> 00:06:49.000]  耶和華對上的時候是什麼時候說話呢
[00:06:49.000 --> 00:06:52.000]  就是二章的第六節
[00:06:52.000 --> 00:06:56.000]  那時候耶和華神在天庭和撒旦對話
[00:06:56.000 --> 00:07:00.000]  也就是說整本約伯記
[00:07:00.000 --> 00:07:07.000]  有超過八成的段落和文章沒有提及耶和華
[00:07:07.000 --> 00:07:10.000]  又或者有三十五章的經文
[00:07:10.000 --> 00:07:12.000]  耶和華是沒有出現過的
[00:07:12.000 --> 00:07:14.000]  那代表什麼呢
[00:07:14.000 --> 00:07:16.000]  那代表著
[00:07:16.000 --> 00:07:20.000]  其實這本約伯記讓我們想一件事
[00:07:20.000 --> 00:07:22.000]  有件事值得我們去想
[00:07:22.000 --> 00:07:26.000]  當約伯或我們困難苦難的時候
[00:07:26.000 --> 00:07:28.000]  我們當然會禱告
[00:07:28.000 --> 00:07:30.000]  我們當然會仰望神
[00:07:30.000 --> 00:07:32.000]  倚靠神
[00:07:32.000 --> 00:07:34.000]  這是很自然的
[00:07:34.000 --> 00:07:38.000]  不過神可以靜默無聲
[00:07:38.000 --> 00:07:43.000]  約伯記有超過八成的段落
[00:07:43.000 --> 00:07:45.000]  耶和華沒有出現過
[00:07:45.000 --> 00:07:48.000]  他的靜默無聲
[00:07:48.000 --> 00:07:51.000]  當然不是代表著他不存在
[00:07:51.000 --> 00:07:55.000]  也不代表著他不關心我們
[00:07:55.000 --> 00:07:57.000]  不是的
[00:07:57.000 --> 00:08:03.000]  正正是耶和華的靜默無聲讓我們學習一件事
[00:08:03.000 --> 00:08:07.000]  究竟在這樣的狀況當中
[00:08:07.000 --> 00:08:13.000]  我們如何去面對自己的生命和面對上帝
[00:08:13.000 --> 00:08:19.000]  耶和華神不回答是有原因的
[00:08:19.000 --> 00:08:25.000]  每一件事的發生不是偶然的
[00:08:25.000 --> 00:08:31.000]  每一件事在神容許發生是有目的的
[00:08:31.000 --> 00:08:35.000]  而終極的目的是美好的
[00:08:35.000 --> 00:08:38.000]  因為我們知道生天生地
[00:08:38.000 --> 00:08:43.000]  終極的最盡的場景
[00:08:43.000 --> 00:08:47.000]  啟示局21、22章是最美善的
[00:08:47.000 --> 00:08:49.000]  最完美的
[00:08:49.000 --> 00:08:51.000]  神的障目在人間
[00:08:51.000 --> 00:08:53.000]  神上與我們同在
[00:08:53.000 --> 00:08:57.000]  不過我們眼目常常看到的是
[00:08:57.000 --> 00:09:00.000]  整個人生當中
[00:09:00.000 --> 00:09:04.000]  當一條很長的人生線當中看到一點
[00:09:04.000 --> 00:09:06.000]  或者看到一段
[00:09:06.000 --> 00:09:08.000]  而這一點或這一段
[00:09:08.000 --> 00:09:12.000]  是耶和華神好像不理我們
[00:09:12.000 --> 00:09:15.000]  和不跟我們說話
[00:09:15.000 --> 00:09:17.000]  這正是讓我們知道
[00:09:17.000 --> 00:09:23.000]  約伯記幫我們思考一個很重要的訊息
[00:09:23.000 --> 00:09:28.000]  即使耶和華神沒有解脫
[00:09:28.000 --> 00:09:33.000]  或者去釋除我們心中很多困惑疑慮的時候
[00:09:33.000 --> 00:09:38.000]  他仍然坐著為王
[00:09:38.000 --> 00:09:40.000]  回到今天的經文
[00:09:40.000 --> 00:09:43.000]  經文是由38到41章
[00:09:43.000 --> 00:09:48.000]  我透過今天的訊息和大家說
[00:09:48.000 --> 00:09:50.000]  有五個思想值得我們去思考
[00:09:50.000 --> 00:09:51.000]  五樣東西
[00:09:51.000 --> 00:09:54.000]  有關耶和華神現在和約伯
[00:09:54.000 --> 00:09:55.000]  一個仇富的約伯
[00:09:55.000 --> 00:09:59.000]  正直公義誠實無偽的約伯
[00:09:59.000 --> 00:10:00.000]  和他說話
[00:10:00.000 --> 00:10:01.000]  說什麼呢?
[00:10:01.000 --> 00:10:03.000]  有五樣東西值得我們去思考
[00:10:03.000 --> 00:10:05.000]  第一樣
[00:10:05.000 --> 00:10:09.000]  那時耶和華從旋風中回答約伯
[00:10:09.000 --> 00:10:12.000]  在原文中
[00:10:12.000 --> 00:10:14.000]  你會看到這個字
[00:10:14.000 --> 00:10:15.000]  一開首
[00:10:15.000 --> 00:10:16.000]  頭38章
[00:10:16.000 --> 00:10:20.000]  第一個字就是Yagwe
[00:10:20.000 --> 00:10:22.000]  這個字是什麼字呢?
[00:10:22.000 --> 00:10:25.000]  就是出埃及記三章
[00:10:25.000 --> 00:10:29.000]  當摩西看見荊棘火的時候
[00:10:29.000 --> 00:10:36.000]  耶和華顯然叫他去到埃及地帶領以色列人離開埃及
[00:10:36.000 --> 00:10:39.000]  摩西就說
[00:10:39.000 --> 00:10:42.000]  如果以色列人問我
[00:10:42.000 --> 00:10:44.000]  是誰和我說話
[00:10:44.000 --> 00:10:46.000]  那耶和華神
[00:10:46.000 --> 00:10:51.000]  我怎樣向以色列人表白
[00:10:51.000 --> 00:10:52.000]  你叫什麼名字呢?
[00:10:52.000 --> 00:10:54.000]  那耶和華神就說
[00:10:54.000 --> 00:10:56.000]  I am who I am
[00:10:56.000 --> 00:10:57.000]  Yagwe
[00:10:57.000 --> 00:10:58.000]  我就是我
[00:10:58.000 --> 00:10:59.000]  自有永有
[00:10:59.000 --> 00:11:01.000]  Yagwe
[00:11:01.000 --> 00:11:05.000]  這個字在舊約多次出現
[00:11:05.000 --> 00:11:09.000]  不單止是神的名字
[00:11:09.000 --> 00:11:12.000]  其實神的名字是寶貴
[00:11:12.000 --> 00:11:13.000]  聖潔
[00:11:13.000 --> 00:11:15.000]  分別出來的
[00:11:15.000 --> 00:11:16.000]  他在說
[00:11:16.000 --> 00:11:21.000]  我耶和華神是以色列子民的神
[00:11:21.000 --> 00:11:24.000]  是和以色列子民納約的神
[00:11:24.000 --> 00:11:26.000]  Confidential God
[00:11:26.000 --> 00:11:28.000]  整本聖經是說
[00:11:28.000 --> 00:11:31.000]  神很想和我們重建關係
[00:11:31.000 --> 00:11:33.000]  納約重建關係
[00:11:33.000 --> 00:11:35.000]  在基督裡的關係
[00:11:35.000 --> 00:11:37.000]  愛神的關係
[00:11:37.000 --> 00:11:43.000]  所以當耶和華神面對一個受苦的約伯的時候
[00:11:43.000 --> 00:11:45.000]  他很多疑惑的時候
[00:11:45.000 --> 00:11:46.000]  他出現的時候
[00:11:46.000 --> 00:11:48.000]  他用什麼形象
[00:11:48.000 --> 00:11:49.000]  Imagery
[00:11:49.000 --> 00:11:50.000]  出現的時候
[00:11:50.000 --> 00:11:51.000]  是用耶和華
[00:11:51.000 --> 00:11:53.000]  Yagwe
[00:11:53.000 --> 00:11:56.000]  我和你納約
[00:11:56.000 --> 00:11:59.000]  我和你有關係
[00:11:59.000 --> 00:12:01.000]  你是我的兒女
[00:12:01.000 --> 00:12:02.000]  你是我的子民
[00:12:02.000 --> 00:12:04.000]  我從來都沒有離開過你
[00:12:04.000 --> 00:12:06.000]  並且我是Faithful God
[00:12:06.000 --> 00:12:07.000]  我是信實的
[00:12:07.000 --> 00:12:09.000]  我會守我的約
[00:12:09.000 --> 00:12:11.000]  縱然人失信
[00:12:11.000 --> 00:12:14.000]  耶和華神永遠都不會失信
[00:12:14.000 --> 00:12:15.000]  我和你納約
[00:12:15.000 --> 00:12:17.000]  這個很重要
[00:12:17.000 --> 00:12:20.000]  有時候我們在一些困難當中
[00:12:20.000 --> 00:12:22.000]  很多迷惑當中
[00:12:22.000 --> 00:12:25.000]  甚至覺得神很遠的時候
[00:12:25.000 --> 00:12:29.000]  要記得我們的神是一個怎樣的神
[00:12:29.000 --> 00:12:31.000]  和我們納約的神
[00:12:31.000 --> 00:12:33.000]  納約的神
[00:12:33.000 --> 00:12:35.000]  這是第一點
[00:12:35.000 --> 00:12:37.000]  這個應許是值得我們去思考的
[00:12:37.000 --> 00:12:39.000]  第二個就是
[00:12:39.000 --> 00:12:41.000]  旋風
[00:12:41.000 --> 00:12:43.000]  耶和華在哪裡出現呢
[00:12:43.000 --> 00:12:45.000]  是用一個World Wind
[00:12:45.000 --> 00:12:47.000]  一個旋風的形象出現
[00:12:47.000 --> 00:12:52.000]  這個旋風在舊約有不同的地方都說過
[00:12:52.000 --> 00:12:56.000]  包括在詩篇第107篇25和29節
[00:12:56.000 --> 00:13:02.000]  是說耶和華神命令旋風出現
[00:13:02.000 --> 00:13:04.000]  旋風出現代表什麼呢
[00:13:04.000 --> 00:13:08.000]  按著耶利米蘇23章19節
[00:13:08.000 --> 00:13:10.000]  30章23節
[00:13:10.000 --> 00:13:12.000]  以西傑書13章13節
[00:13:12.000 --> 00:13:15.000]  是代表著耶和華的憤怒
[00:13:15.000 --> 00:13:18.000]  旋風是一個審判
[00:13:18.000 --> 00:13:20.000]  旋風是一個審判
[00:13:20.000 --> 00:13:22.000]  不過我們又知道
[00:13:22.000 --> 00:13:24.000]  在列王記下
[00:13:24.000 --> 00:13:26.000]  2章的時候
[00:13:26.000 --> 00:13:30.000]  以利亞如何回到上面呢
[00:13:30.000 --> 00:13:33.000]  是被旋風帶上去的
[00:13:33.000 --> 00:13:35.000]  OK
[00:13:35.000 --> 00:13:37.000]  以及在以西傑書9章14節
[00:13:37.000 --> 00:13:41.000]  都會說到耶和華神是用他的旋風
[00:13:41.000 --> 00:13:44.000]  顯現他和神的選民同在
[00:13:44.000 --> 00:13:47.000]  我們就知道
[00:13:47.000 --> 00:13:50.000]  在這個場景當中
[00:13:50.000 --> 00:13:58.000]  耶和華神是用一個很超然的狀況
[00:13:58.000 --> 00:14:01.000]  創造旋風
[00:14:01.000 --> 00:14:03.000]  你可以想像
[00:14:03.000 --> 00:14:05.000]  美國經常有龍捲風
[00:14:05.000 --> 00:14:07.000]  你見到都會害怕
[00:14:07.000 --> 00:14:11.000]  用這樣的大自然的狀況出現
[00:14:11.000 --> 00:14:13.000]  是很超然的
[00:14:13.000 --> 00:14:15.000]  不過他又跟約伯說
[00:14:15.000 --> 00:14:21.000]  我好像接走以利亞一樣
[00:14:21.000 --> 00:14:23.000]  我和他同在
[00:14:23.000 --> 00:14:27.000]  旋風的出現是同在
[00:14:27.000 --> 00:14:29.000]  剛才說到納約
[00:14:29.000 --> 00:14:31.000]  納約關係當中
[00:14:31.000 --> 00:14:33.000]  現在是同在
[00:14:33.000 --> 00:14:34.000]  我和你同在
[00:14:34.000 --> 00:14:36.000]  在旋風當中說我在這裡
[00:14:36.000 --> 00:14:39.000]  我在這裡
[00:14:39.000 --> 00:14:42.000]  這正正就是耶穌的名字
[00:14:42.000 --> 00:14:45.000]  耳馬內利
[00:14:45.000 --> 00:14:50.000]  神與我們同在
[00:14:50.000 --> 00:14:54.000]  如果用神學性來說
[00:14:54.000 --> 00:14:57.000]  耶和華神又是超越
[00:14:57.000 --> 00:14:59.000]  又是臨在
[00:14:59.000 --> 00:15:02.000]  又是管治宇宙萬有
[00:15:02.000 --> 00:15:04.000]  又住在我們的內心
[00:15:04.000 --> 00:15:08.000]  我們的神就是這樣的神
[00:15:08.000 --> 00:15:10.000]  這是第二個我們要想的
[00:15:10.000 --> 00:15:14.000]  當約伯有很多迷惑的時候
[00:15:14.000 --> 00:15:16.000]  或者我們人生很多處境
[00:15:16.000 --> 00:15:17.000]  不知道的時候
[00:15:17.000 --> 00:15:19.000]  我們要知道有一個神
[00:15:19.000 --> 00:15:20.000]  是這樣的神
[00:15:20.000 --> 00:15:23.000]  創造宇宙超然超越一切
[00:15:23.000 --> 00:15:26.000]  並且但耐住在我心中
[00:15:26.000 --> 00:15:28.000]  上與我們同在的神
[00:15:28.000 --> 00:15:30.000]  第三樣
[00:15:30.000 --> 00:15:32.000]  第三樣就是
[00:15:32.000 --> 00:15:34.000]  對話也很有趣
[00:15:34.000 --> 00:15:37.000]  一開始耶和華神說
[00:15:37.000 --> 00:15:42.000]  誰用無知的言語使我的旨意暗昧不明
[00:15:42.000 --> 00:15:44.000]  然後過了四章之後
[00:15:44.000 --> 00:15:46.000]  約伯這樣說
[00:15:46.000 --> 00:15:53.000]  誰用無知的言語使你的旨意隱藏呢?
[00:15:53.000 --> 00:15:58.000]  約伯套用耶和華的說話
[00:15:58.000 --> 00:16:00.000]  去說同一樣的東西
[00:16:00.000 --> 00:16:02.000]  一開始耶和華怎樣說
[00:16:02.000 --> 00:16:04.000]  到最後終結的時候
[00:16:04.000 --> 00:16:06.000]  約伯也是這樣說
[00:16:06.000 --> 00:16:08.000]  這是什麼意思呢?
[00:16:08.000 --> 00:16:10.000]  其中一個值得我們去想的
[00:16:10.000 --> 00:16:13.000]  其實耶和華神看到一個受苦的約伯
[00:16:13.000 --> 00:16:15.000]  他受苦
[00:16:15.000 --> 00:16:17.000]  在當中
[00:16:17.000 --> 00:16:19.000]  我上一次說到
[00:16:19.000 --> 00:16:21.000]  他就在自己的出世
[00:16:21.000 --> 00:16:23.000]  其實他開始約伯
[00:16:23.000 --> 00:16:24.000]  他是忠誠
[00:16:24.000 --> 00:16:25.000]  但面對困難的時候
[00:16:25.000 --> 00:16:27.000]  也有一刻
[00:16:27.000 --> 00:16:36.000]  對神有一個不正常的理解
[00:16:36.000 --> 00:16:38.000]  他就這樣說
[00:16:38.000 --> 00:16:39.000]  他心中有些迷惑
[00:16:39.000 --> 00:16:41.000]  信心被動搖
[00:16:41.000 --> 00:16:43.000]  信心被動搖
[00:16:43.000 --> 00:16:49.000]  如果一個耶和華神對著一個信心被動搖的人
[00:16:49.000 --> 00:16:51.000]  會怎樣呢?
[00:16:51.000 --> 00:16:56.000]  或者你看到一個兒女
[00:16:56.000 --> 00:16:58.000]  本來很聽話的
[00:16:58.000 --> 00:16:59.000]  有一刻
[00:16:59.000 --> 00:17:00.000]  突然不太聽話
[00:17:00.000 --> 00:17:02.000]  你會怎樣對她呢?
[00:17:02.000 --> 00:17:07.000]  會罵她嗎?
[00:17:07.000 --> 00:17:09.000]  這個對話當中
[00:17:09.000 --> 00:17:11.000]  由耶和華說了一句說話
[00:17:11.000 --> 00:17:13.000]  約伯重覆
[00:17:13.000 --> 00:17:14.000]  其實可以讓我們去想
[00:17:14.000 --> 00:17:16.000]  其實當中這四章經文
[00:17:16.000 --> 00:17:20.000]  不是耶和華神想罵約伯
[00:17:20.000 --> 00:17:22.000]  因為如果不是的話
[00:17:22.000 --> 00:17:23.000]  如果套用同一個說話
[00:17:23.000 --> 00:17:25.000]  約伯會罵神嗎?
[00:17:25.000 --> 00:17:27.000]  不會的
[00:17:27.000 --> 00:17:29.000]  因為我們知道約伯悔改
[00:17:29.000 --> 00:17:31.000]  四十二章悔改
[00:17:31.000 --> 00:17:33.000]  下一次Kendall會講
[00:17:33.000 --> 00:17:35.000]  所以不是用罵的形式
[00:17:35.000 --> 00:17:41.000]  而是一個對話的形式
[00:17:41.000 --> 00:17:43.000]  這個對話很有趣
[00:17:43.000 --> 00:17:45.000]  到了第四點
[00:17:45.000 --> 00:17:47.000]  因為耶和華神問了很多條問題
[00:17:47.000 --> 00:17:49.000]  約伯回答不了
[00:17:49.000 --> 00:17:51.000]  這個對話很有趣
[00:17:51.000 --> 00:17:53.000]  對話當中
[00:17:53.000 --> 00:17:55.000]  耶和華神說
[00:17:55.000 --> 00:17:57.000]  你要如勇士速邀
[00:17:57.000 --> 00:17:59.000]  我問你,你可以指示我
[00:17:59.000 --> 00:18:04.000]  彷如現在去到一個法庭
[00:18:04.000 --> 00:18:07.000]  有一個審判官
[00:18:07.000 --> 00:18:10.000]  檢控官
[00:18:10.000 --> 00:18:11.000]  來問約伯
[00:18:11.000 --> 00:18:13.000]  我現在問你
[00:18:13.000 --> 00:18:14.000]  你現在要作答
[00:18:14.000 --> 00:18:15.000]  我現在問你一條問題
[00:18:15.000 --> 00:18:16.000]  你回答吧
[00:18:16.000 --> 00:18:17.000]  問了什麼問題呢?
[00:18:17.000 --> 00:18:19.000]  問了很多條問題
[00:18:19.000 --> 00:18:21.000]  很多條問題
[00:18:21.000 --> 00:18:22.000]  包括什麼呢?
[00:18:22.000 --> 00:18:24.000]  在世界之下的東西
[00:18:24.000 --> 00:18:29.000]  大地、海水、神光、海源
[00:18:29.000 --> 00:18:32.000]  在世界之上的東西
[00:18:32.000 --> 00:18:33.000]  是什麼呢?
[00:18:33.000 --> 00:18:35.000]  光明與黑暗的本位
[00:18:35.000 --> 00:18:42.000]  雪庫、雪泡、雨水、霜、冰、眾星、閃電
[00:18:42.000 --> 00:18:44.000]  又說到什麼呢?
[00:18:44.000 --> 00:18:46.000]  世界的動物
[00:18:46.000 --> 00:18:47.000]  包括什麼呢?
[00:18:47.000 --> 00:18:50.000]  獅子與烏鴉的公認
[00:18:50.000 --> 00:18:53.000]  野生羊與母鹿的生產
[00:18:53.000 --> 00:18:56.000]  野牢、野牛、沒有智慧的鴕鳥
[00:18:56.000 --> 00:18:59.000]  大力的馬、大鷹
[00:18:59.000 --> 00:19:01.000]  又包括什麼呢?
[00:19:01.000 --> 00:19:06.000]  又說到神的能力和管治
[00:19:06.000 --> 00:19:08.000]  因為他說河馬、鱷魚
[00:19:08.000 --> 00:19:10.000]  都是由他控制的
[00:19:10.000 --> 00:19:13.000]  說這些問題
[00:19:13.000 --> 00:19:14.000]  問了很多問題
[00:19:14.000 --> 00:19:15.000]  答不了
[00:19:15.000 --> 00:19:17.000]  前提是什麼呢?
[00:19:17.000 --> 00:19:20.000]  當耶和華神問了很多問題
[00:19:20.000 --> 00:19:21.000]  但約伯答不了
[00:19:21.000 --> 00:19:23.000]  前提是什麼呢?
[00:19:23.000 --> 00:19:26.000]  懂得回答這些問題的
[00:19:26.000 --> 00:19:31.000]  就是管治這些東西的人
[00:19:31.000 --> 00:19:32.000]  你懂得回答嘛
[00:19:32.000 --> 00:19:33.000]  如果你懂得回答
[00:19:33.000 --> 00:19:35.000]  你明白答案
[00:19:35.000 --> 00:19:38.000]  那你就是這些東西的創造主
[00:19:38.000 --> 00:19:39.000]  就是這麼簡單
[00:19:39.000 --> 00:19:42.000]  你懂不懂得回答?
