
[00:00:00.000 --> 00:00:05.100]  我們經過了八個星期,52天的生命更新之旅
[00:04:33.260 --> 00:04:40.100]  用一個有形的行動去表達內心裡別人看不到的一個改變
[00:04:40.100 --> 00:04:44.660]  所以在這裡藉著受洗去表示
[00:04:44.660 --> 00:04:46.900]  他們願意毀身給耶穌
[00:04:46.900 --> 00:04:50.500]  願意一生以耶穌為主,忠心的跟從祂
[00:04:50.500 --> 00:04:54.060]  彼得也向一群群眾說
[00:04:54.060 --> 00:04:57.100]  上帝已經藉著耶穌的死
[00:04:57.100 --> 00:05:01.140]  釘在十字架上成就了救恩的計劃
[00:05:01.140 --> 00:05:05.140]  上帝也有兩個很重要的應許給我們
[00:05:05.140 --> 00:05:06.380]  因為耶穌的死
[00:05:06.380 --> 00:05:09.260]  所以上帝也藉著耶穌的死
[00:05:09.260 --> 00:05:11.860]  耶穌的死赦免了我們的罪
[00:05:11.860 --> 00:05:15.340]  第二就是上帝也會賜下聖靈
[00:05:15.340 --> 00:05:19.380]  與他相信的人在心裡同在
[00:05:19.380 --> 00:05:24.900]  讓他們一生裡經歷上帝同在的保守和平安
[00:05:24.900 --> 00:05:28.780]  兩個應許是給地上每一個人
[00:05:28.780 --> 00:05:33.340]  所以彼得這句話的重點
[00:05:33.340 --> 00:05:36.100]  說到上帝的無限的慈愛
[00:05:36.100 --> 00:05:40.060]  其實不單只是給當時的一個群眾
[00:05:40.060 --> 00:05:45.020]  也不單只是包括這一群聽的話外
[00:05:45.020 --> 00:05:46.180]  猶太人
[00:05:46.180 --> 00:05:48.180]  也包括外邦人
[00:05:48.180 --> 00:05:50.740]  也包括地上所有的人
[00:05:50.740 --> 00:05:54.620]  所以在這裡彼得去強調的
[00:05:54.620 --> 00:05:59.660]  不單只是對當時這一群群眾的一個呼召的重要性
[00:05:59.660 --> 00:06:00.900]  而是他講出了
[00:06:00.900 --> 00:06:05.620]  上帝其實向全人類發出了這個呼召
[00:06:05.620 --> 00:06:09.740]  「願應當悔改,相信耶穌,歸向上帝」
[00:06:09.740 --> 00:06:12.940]  在第四十節裡
[00:06:12.940 --> 00:06:13.660]  路加去講
[00:06:13.660 --> 00:06:15.900]  其實當時彼得用了很多的說話
[00:06:15.900 --> 00:06:18.820]  去作很多的勸勉和印證
[00:06:18.820 --> 00:06:20.940]  但是路加都沒有去記載
[00:06:20.940 --> 00:06:24.740]  路加只是記載了彼得最後的呼召
[00:06:24.740 --> 00:06:31.340]  那個表達彼得當時一個很語重心長的呼召
[00:06:31.340 --> 00:06:34.700]  就是要他們脫離這個彎曲的世代
[00:06:34.700 --> 00:06:40.140]  否則我們就會和這個彎曲的世代一同沉淪
[00:06:40.140 --> 00:06:41.860]  什麼叫彎曲的世代呢?
[00:06:41.860 --> 00:06:43.900]  是指在舊約的時代
[00:06:43.900 --> 00:06:48.260]  上帝請救一群以色列人從埃及地出來
[00:06:48.260 --> 00:06:50.820]  進入加南地的過程裡
[00:06:50.820 --> 00:06:54.100]  一群以色列人離開上帝
[00:06:54.100 --> 00:06:58.220]  然後在一個曠野裡走了三十八年的時間
[00:06:58.220 --> 00:06:59.980]  在一個曠野的道路裡
[00:06:59.980 --> 00:07:03.820]  就是指這個時代是一個彎曲的世代
[00:07:03.820 --> 00:07:06.980]  是離開上帝的一個時候
[00:07:06.980 --> 00:07:11.260]  在這裡彼得去引用這個說話
[00:07:11.260 --> 00:07:13.980]  是指到在現在這個時候
[00:07:13.980 --> 00:07:17.220]  當人與拒絕耶穌的救恩
[00:07:17.220 --> 00:07:20.860]  拒絕耶穌的呼召的時候
[00:07:20.860 --> 00:07:25.940]  這個人仍然是一個彎曲的世代裡面
[00:07:25.940 --> 00:07:29.620]  彼得去期望一群群眾
[00:07:29.620 --> 00:07:35.140]  他們可以辨別自己身處的那個境況
[00:07:35.140 --> 00:07:38.180]  那個境況究竟是什麼樣的環境
[00:07:38.180 --> 00:07:40.340]  要他們知道自己的境況裡面
[00:07:40.340 --> 00:07:45.460]  他們願意離開這個彎曲的世代
[00:07:45.460 --> 00:07:49.940]  彎曲的境況去接受耶穌、跟從耶穌
[00:07:49.940 --> 00:07:52.820]  接著在這裡講到41節
[00:07:52.820 --> 00:07:58.500]  講到當時彼得講完一篇很重要的報道講章
[00:07:58.500 --> 00:07:59.900]  結果是怎麼樣呢?
[00:07:59.900 --> 00:08:02.300]  那個效果可以說是非同凡響
[00:08:02.300 --> 00:08:06.580]  當時的聽眾接受了信仰
[00:08:06.580 --> 00:08:08.500]  接受了洗禮的人
[00:08:08.500 --> 00:08:11.540]  教會一下子增添了多少人呢?
[00:08:11.540 --> 00:08:12.820]  3000人
[00:08:12.820 --> 00:08:15.020]  就是說我們這個星期有一個報道會
[00:08:15.020 --> 00:08:18.620]  接著下個星期孫愛嘉就有3000人聚會了
[00:08:18.620 --> 00:08:20.100]  你就算減了一點
[00:08:20.100 --> 00:08:22.540]  起碼都不少
[00:08:22.540 --> 00:08:26.300]  還有就是彼得路根去再記載
[00:08:26.300 --> 00:08:28.060]  這幫人是不是就這樣結束了
[00:08:28.060 --> 00:08:30.060]  我願意信耶穌
[00:08:30.060 --> 00:08:31.140]  我願意接受洗禮
[00:08:31.140 --> 00:08:32.620]  結束就四散了
[00:08:32.620 --> 00:08:33.740]  沒有事情發生了呢?
[00:08:33.740 --> 00:08:34.620]  不是
[00:08:34.620 --> 00:08:38.420]  接著講到一個新的群體的成立
[00:08:38.420 --> 00:08:40.620]  這群體、初期教會的群體
[00:08:40.620 --> 00:08:43.300]  究竟有什麼樣的特性呢?
[00:08:43.300 --> 00:08:46.740]  講到這群群體有四種特性
[00:08:46.740 --> 00:08:50.420]  第一就是他們恆心遵守使徒的教訓
[00:08:50.420 --> 00:08:54.140]  就是說不是那次說我願意就結束了
[00:08:54.140 --> 00:08:59.140]  而是之後持續地大家一起聚集
[00:08:59.140 --> 00:09:03.700]  以致他們很渴望知道更多上帝的真理
[00:09:03.700 --> 00:09:07.820]  讓我能夠在生活裡面去進行上帝的教訓
[00:09:07.820 --> 00:09:10.380]  他們恆心遵守使徒的教訓
[00:09:10.380 --> 00:09:12.220]  第二就是彼此的交接
[00:09:12.220 --> 00:09:13.660]  彼此的分享
[00:09:13.660 --> 00:09:14.940]  彼此一起去分享
[00:09:14.940 --> 00:09:16.420]  彼此去相交
[00:09:16.420 --> 00:09:17.740]  人和上帝的相交
[00:09:17.740 --> 00:09:21.820]  信徒和信徒之間彼此相交的那種關係
[00:09:21.820 --> 00:09:22.940]  接著就有「抹餅」
[00:09:22.940 --> 00:09:24.860]  就好像我們今天的主餐
[00:09:24.860 --> 00:09:26.020]  「直著抹餅」
[00:09:26.020 --> 00:09:30.060]  去紀念上帝我們這個群體當中的恩典
[00:09:30.060 --> 00:09:31.980]  讓我們真的能夠知道
[00:09:31.980 --> 00:09:34.220]  我們這個群體之所以能夠成立
[00:09:34.220 --> 00:09:36.260]  都是上帝的恩典在我們當中
[00:09:36.260 --> 00:09:40.620]  到最後他們經常彼此一起去禱告
[00:09:40.620 --> 00:09:41.900]  接著43節
[00:09:41.900 --> 00:09:45.140]  他們再講
[00:09:45.140 --> 00:09:47.140]  盧家再講出了初期教會
[00:09:47.140 --> 00:09:49.940]  一群人的宗教生活是怎樣
[00:09:49.940 --> 00:09:52.420]  初期教會開始相信的人
[00:09:52.420 --> 00:09:54.860]  大部分都是一群猶太人
[00:09:54.860 --> 00:09:57.740]  他們有在聖殿裡面
[00:09:57.740 --> 00:10:02.060]  每天去聖殿裡面禱告的一個習慣
[00:10:02.060 --> 00:10:08.340]  所以之後他們都講到
[00:10:08.340 --> 00:10:11.540]  這一群人在聖殿當中
[00:10:11.540 --> 00:10:13.140]  每天的聚集
[00:10:13.140 --> 00:10:18.420]  還有就是在一個信徒的家中
[00:10:18.420 --> 00:10:20.380]  他們經常有宗教的聚會
[00:10:20.380 --> 00:10:22.820]  一同抹餅、一同歡欣
[00:10:22.820 --> 00:10:24.260]  全著歡喜的心
[00:10:24.260 --> 00:10:27.100]  一同吃飯去讚美上帝
[00:10:27.100 --> 00:10:30.860]  真正的團契是以上帝為焦點
[00:10:30.860 --> 00:10:33.020]  一個群體裡面經常去講
[00:10:33.020 --> 00:10:35.380]  上帝在我身上有什麼工作
[00:10:35.380 --> 00:10:38.180]  上帝我們群體當中有什麼工作
[00:10:38.180 --> 00:10:42.260]  以致我們一起向上帝發出我們的讚美
[00:10:42.260 --> 00:10:43.780]  在這裡的經文也都講到
[00:10:43.780 --> 00:10:44.820]  在初期教會裡面
[00:10:44.820 --> 00:10:50.060]  這一群人是同住在一處
[00:10:50.060 --> 00:10:52.900]  他們繁蜜共融
[00:10:52.900 --> 00:10:55.860]  不過照我們看回初期教會的情況
[00:10:55.860 --> 00:10:58.020]  應該這個不是一個普遍的情況
[00:10:58.020 --> 00:10:59.580]  也都不是一個要求
[00:10:59.580 --> 00:11:02.340]  有一些人是將他自己所有的
[00:11:02.340 --> 00:11:03.180]  就是賣光了
[00:11:03.180 --> 00:11:04.140]  然後拿出來
[00:11:04.140 --> 00:11:06.220]  然後有需要的人就可以用了
[00:11:06.220 --> 00:11:07.580]  是有些人這樣做
[00:11:07.580 --> 00:11:10.780]  不過應該不是普遍的情況
[00:11:10.780 --> 00:11:12.980]  當時實際的情況
[00:11:12.980 --> 00:11:17.540]  就是應該是很多人仍然是擁有自己財產的生活
[00:11:17.540 --> 00:11:19.740]  不過見到有人有需要的時候
[00:11:19.740 --> 00:11:22.380]  他們願意將自己所有的拿出來
[00:11:22.380 --> 00:11:23.140]  去跟別人分享
[00:11:23.140 --> 00:11:26.220]  去幫助那些有需要的人
[00:11:26.220 --> 00:11:30.260]  當這一群群體願意去這樣做的時候
[00:11:30.260 --> 00:11:32.740]  其實老家在講
[00:11:32.740 --> 00:11:34.180]  有些什麼的反應呢
[00:11:34.180 --> 00:11:38.020]  其他的人見到他們有這樣的情況的時候
[00:11:38.020 --> 00:11:40.900]  眾人感到懼怕
[00:11:40.900 --> 00:11:43.340]  懼怕其實就是震驚
[00:11:43.340 --> 00:11:44.220]  為什麼震驚呢
[00:11:44.220 --> 00:11:45.900]  有兩個的情況
[00:11:45.900 --> 00:11:49.420]  第一就是當有一些人見到
[00:11:49.420 --> 00:11:51.540]  這一群新的群體的建立
[00:11:51.540 --> 00:11:54.060]  而當中的人之前
[00:11:54.060 --> 00:11:58.180]  有一些可能是將耶穌推向十字架的一群人
[00:11:58.180 --> 00:12:00.660]  贊成釘耶穌十字架的一群人
[00:12:00.660 --> 00:12:03.700]  為什麼這一群人可以在現在這一刻說
[00:12:03.700 --> 00:12:05.380]  願意相信耶穌呢
[00:12:05.380 --> 00:12:07.140]  或是跟從耶穌呢
[00:12:07.140 --> 00:12:08.060]  很難想像
[00:12:08.060 --> 00:12:10.780]  所以去見到一個這樣的情況的時候
[00:12:10.780 --> 00:12:11.940]  有一個震驚
[00:12:11.940 --> 00:12:13.500]  如果見到在這麼短時間裡面
[00:12:13.500 --> 00:12:14.380]  這一群人
[00:12:14.380 --> 00:12:16.780]  就是這一群是一群無名之輩
[00:12:16.780 --> 00:12:19.260]  也是一群很懦弱的人
[00:12:19.260 --> 00:12:22.340]  其實跟從耶穌的一群門徒都是很懦弱
[00:12:22.340 --> 00:12:26.540]  大家不要想像他們是一群很有勇氣的一群人
[00:12:26.540 --> 00:12:28.540]  大家如果看《阿方書》
[00:12:28.540 --> 00:12:31.100]  當耶穌被捉拿的時候
[00:12:31.100 --> 00:12:31.660]  有什麼反應呢?
[00:12:31.660 --> 00:12:32.660]  那些門徒
[00:12:32.660 --> 00:12:34.260]  門徒四散
[00:12:34.260 --> 00:12:35.900]  沒有一個人在耶穌的身邊
[00:12:35.900 --> 00:12:38.900]  彼得曾經三次不認主
[00:12:38.900 --> 00:12:40.700]  都害怕被連累
[00:12:40.700 --> 00:12:43.500]  所以這一群其實是一群
[00:12:43.500 --> 00:12:45.100]  如果用我們的角度去說
[00:12:45.100 --> 00:12:48.540]  是一群相當懦弱無用的一群人
[00:12:48.540 --> 00:12:49.820]  但是現在見到他們
[00:12:49.820 --> 00:12:52.580]  為什麼他們這麼有能力
[00:12:52.580 --> 00:12:55.940]  這麼有勇氣的在當中一起聚集
[00:12:55.940 --> 00:12:59.380]  去見證見過這個復活的耶穌呢?
[00:12:59.380 --> 00:13:01.540]  所以令到他們都有很大的震驚
[00:13:01.540 --> 00:13:04.300]  為什麼這麼多人聚在一起呢?
[00:13:04.300 --> 00:13:05.660]  還有就是在這裡形容到
[00:13:05.660 --> 00:13:11.300]  當時有神蹟騎士在新的群體當中出現
[00:13:11.300 --> 00:13:13.260]  他們很客觀的去見到
[00:13:13.260 --> 00:13:16.860]  上帝的工作在這群群體當中
[00:13:16.860 --> 00:13:19.460]  經常有特別的工作在裡面
[00:13:19.460 --> 00:13:23.420]  所以他們有一個震驚在裡面當中
[00:13:23.420 --> 00:13:25.020]  在47節最後一句話
[00:13:25.020 --> 00:13:29.220]  他講到最後有什麼事發生呢?
[00:13:29.220 --> 00:13:30.780]  最後一句話
[00:13:30.780 --> 00:13:34.300]  就是講到一群新建立的群體
[00:13:34.300 --> 00:13:37.860]  其實他們每一天都有傳福音的活動
[00:13:37.860 --> 00:13:40.220]  他們聚集本身就是一個見證
[00:13:40.220 --> 00:13:41.220]  他們都向人說
[00:13:41.220 --> 00:13:43.340]  我們見過這個復活的耶穌
[00:13:43.340 --> 00:13:47.060]  所以可以說每天的時間裡面
[00:13:47.060 --> 00:13:49.580]  都有福音的傳開
[00:13:49.580 --> 00:13:51.460]  每個聚會的時間
[00:13:51.460 --> 00:13:54.700]  都是一個見證信仰的機會
[00:13:54.700 --> 00:13:55.740]  接著路加在這裡說
[00:13:55.740 --> 00:13:58.980]  上帝將得救的人數加天天的
[00:13:58.980 --> 00:14:02.180]  加給一群當時的教會
[00:14:02.180 --> 00:14:06.020]  路加在這裡將得救和信耶穌放在一起
[00:14:06.020 --> 00:14:10.260]  信耶穌就是代表等於得到神的拯救
[00:14:10.260 --> 00:14:13.860]  這一群人本來一開始是拒絕
[00:14:13.860 --> 00:14:16.460]  耶穌就是上帝所差派來的彌賽
[00:14:16.460 --> 00:14:19.420]  但是現在上帝是揀選他們
[00:14:19.420 --> 00:14:22.700]  讓他們能夠有機會去信耶穌
[00:14:22.700 --> 00:14:24.620]  得著上帝的拯救
[00:14:24.620 --> 00:14:28.020]  我們可以看雖然這一群人
[00:14:28.020 --> 00:14:29.100]  為什麼信耶穌呢?
[00:14:29.100 --> 00:14:30.660]  是因為彼得的呼召
[00:14:30.660 --> 00:14:32.020]  彼得呼召他們之後
[00:14:32.020 --> 00:14:33.300]  他們就信耶穌了
[00:14:33.300 --> 00:14:38.420]  但是其實路加很認真的話
[00:14:38.420 --> 00:14:39.540]  很仔細的去說
[00:14:39.540 --> 00:14:41.620]  其實讓他們信耶穌的
[00:14:41.620 --> 00:14:43.580]  都不是因為彼得
[00:14:43.580 --> 00:14:44.860]  而是因為上帝
[00:14:44.860 --> 00:14:49.660]  是上帝將人數天天的加給他們
[00:14:49.660 --> 00:14:51.940]  在初期教會
[00:14:51.940 --> 00:14:56.940]  開來講出了被聖靈掌管的教會的一個特色
[00:14:56.940 --> 00:15:00.180]  就是他們願意去學習
[00:15:00.180 --> 00:15:02.540]  常常地去學習真理
[00:15:02.540 --> 00:15:04.100]  學習上帝的道
[00:15:04.100 --> 00:15:08.220]  願意很渴望知道更多上帝的教訓
[00:15:08.220 --> 00:15:10.140]  也都在生活裏面學習
[00:15:10.140 --> 00:15:13.820]  怎樣去信服、跟從這位愛的主
[00:15:13.820 --> 00:15:16.780]  這是初期教會被掌管的時候
[00:15:16.780 --> 00:15:20.020]  一個很重要的特色
[00:15:20.020 --> 00:15:21.140]  在頓經文裏面
[00:15:21.140 --> 00:15:24.860]  很快講了初期教會的一些情況
[00:15:24.860 --> 00:15:26.140]  正如我剛才所講
[00:15:26.140 --> 00:15:31.260]  我們幾個星期有四個生命的更新
[00:15:31.260 --> 00:15:33.740]  第一個更新是社稷的更新
[00:15:33.740 --> 00:15:34.740]  在頓經文裏面
[00:15:34.740 --> 00:15:38.260]  他講出了整個教會建立的基礎
[00:15:38.260 --> 00:15:40.460]  是因為耶穌的受死
[00:15:40.460 --> 00:15:42.420]  上帝似乎是恩典
[00:15:42.420 --> 00:15:44.300]  讓耶穌被釘十字架
[00:15:44.300 --> 00:15:46.140]  耶穌成為一個人
[00:15:46.140 --> 00:15:48.900]  成為一個有肉身的一個人
[00:15:48.900 --> 00:15:51.420]  為我們釘死在十字架上
[00:15:51.420 --> 00:15:55.820]  耶穌的死帶來了我們新的生命
[00:15:55.820 --> 00:16:00.180]  死和生是這樣對應出來的
[00:16:00.180 --> 00:16:01.380]  沒有耶穌的死
[00:16:01.380 --> 00:16:03.820]  就沒有我們今天的生命
[00:16:03.820 --> 00:16:06.300]  我們過去以一個自我為中心的生活
[00:16:06.300 --> 00:16:10.380]  今天變成以神為中心的一個生活
[00:16:10.380 --> 00:16:13.900]  有些人說人死如燈滅
[00:16:13.900 --> 00:16:14.780]  意思就是說
[00:16:14.780 --> 00:16:17.620]  人死了手盞燈吹熄了一樣
[00:16:17.620 --> 00:16:18.740]  什麼都沒有了
[00:16:18.740 --> 00:16:20.460]  人死就是什麼呢?
[00:16:20.460 --> 00:16:22.780]  好像燈吹熄了一樣
[00:16:22.780 --> 00:16:25.460]  所以最能夠擁有的是什麼呢?
[00:16:25.460 --> 00:16:26.900]  就是今生
[00:16:26.900 --> 00:16:29.380]  所以盡情享受我們的今生
[00:16:29.380 --> 00:16:31.140]  才是最重要的
[00:16:31.140 --> 00:16:33.540]  但是耶穌的死
[00:16:33.540 --> 00:16:35.060]  耶穌的復活
[00:16:35.060 --> 00:16:40.540]  卻是對這個看法作出一個很大的批判
[00:16:40.540 --> 00:16:41.860]  耶穌的死
[00:16:41.860 --> 00:16:43.180]  耶穌的復活
[00:16:43.180 --> 00:16:47.060]  在彼得用了兩類的見證
[00:16:47.060 --> 00:16:50.300]  去見證耶穌的死和復活
[00:16:50.300 --> 00:16:53.060]  第一就是舊約聖經
[00:16:53.060 --> 00:16:54.980]  彼得用了很長的篇幅去講到
[00:16:54.980 --> 00:16:56.180]  在舊約聖經裏面
[00:16:56.180 --> 00:16:58.460]  已經講到耶穌怎樣來
[00:16:58.460 --> 00:16:59.660]  來做什麼
[00:16:59.660 --> 00:17:00.460]  怎樣生
[00:17:00.460 --> 00:17:01.500]  怎樣死
[00:17:01.500 --> 00:17:03.380]  接著他說要拯救地上
[00:17:03.380 --> 00:17:04.700]  每一個的人
[00:17:04.700 --> 00:17:07.420]  由舊約聖經作見證
[00:17:07.420 --> 00:17:08.500]  第二方面就是
[00:17:08.500 --> 00:17:11.020]  由我們這一群
[00:17:11.020 --> 00:17:13.300]  我們說我們親眼見過
[00:17:13.300 --> 00:17:14.500]  這個復活的耶穌
[00:17:14.500 --> 00:17:16.500]  我們這一群人作見證
[00:17:16.500 --> 00:17:18.820]  無論付上任何的代價
[00:17:18.820 --> 00:17:20.580]  我們都願意
[00:17:20.580 --> 00:17:22.100]  因為我們真的見過
[00:17:22.100 --> 00:17:24.940]  這個復活的耶穌
[00:17:24.940 --> 00:17:26.980]  接著上帝給了兩個應許我們
[00:17:26.980 --> 00:17:29.020]  就是因為耶穌的死
[00:17:29.020 --> 00:17:31.500]  我們可以得著罪的赦免
[00:17:31.500 --> 00:17:34.660]  我們可以得著上帝所賜給我們的聖靈
[00:17:34.660 --> 00:17:38.100]  可以得著生命真正的自由
[00:17:38.100 --> 00:17:41.700]  一個人可以說自己很偉大
[00:17:41.700 --> 00:17:43.460]  我今天我都可以說
[00:17:43.460 --> 00:17:44.820]  我很偉大
[00:17:44.820 --> 00:17:46.460]  我自以為很偉大
[00:17:46.460 --> 00:17:49.300]  我為了全人類的幸福
[00:17:49.300 --> 00:17:51.940]  我願意犧牲我的生命
[00:17:51.940 --> 00:17:54.060]  或者我不要這麼偉大
[00:17:54.060 --> 00:17:55.700]  我收窄一點
[00:17:55.700 --> 00:17:58.020]  我為了你們的幸福
[00:17:58.020 --> 00:18:00.620]  為了你們當中每一個人的幸福
[00:18:00.620 --> 00:18:04.020]  我願意犧牲我個人的幸福
[00:18:04.020 --> 00:18:06.020]  個人的榮辱
[00:18:06.020 --> 00:18:06.940]  個人的…
[00:18:06.940 --> 00:18:08.220]  就算生命我都願意
[00:18:08.220 --> 00:18:09.460]  只要你們幸福
[00:18:09.460 --> 00:18:11.060]  我都願意犧牲
[00:18:11.060 --> 00:18:12.980]  我可不可以說呢?
[00:18:12.980 --> 00:18:14.700]  我當然可以說
[00:18:14.700 --> 00:18:16.420]  有沒有效呢?
[00:18:16.420 --> 00:18:18.180]  當然沒有什麼效
[00:18:18.180 --> 00:18:22.580]  所以耶穌祂說祂的死
[00:18:22.580 --> 00:18:27.260]  願意為全人類的罪擔在自己的身上
[00:18:27.260 --> 00:18:28.140]  你可以說
[00:18:28.140 --> 00:18:30.060]  我也可以說
[00:18:30.060 --> 00:18:32.500]  但是耶穌的不同在哪裡呢?
[00:18:32.500 --> 00:18:33.220]  一個很大的不同
[00:18:33.220 --> 00:18:35.180]  耶穌從死裡面復活
[00:18:35.180 --> 00:18:38.380]  顯明了上帝那個拯救的計劃
[00:18:38.380 --> 00:18:40.900]  上帝那個審判是真實的
[00:18:40.900 --> 00:18:42.420]  所以耶穌祂說
[00:18:42.420 --> 00:18:44.940]  和我們說的最大的不同就是
[00:18:44.940 --> 00:18:47.900]  耶穌說出一句話的時候
[00:18:47.900 --> 00:18:49.420]  是真的有效
[00:18:49.420 --> 00:18:51.940]  是真的真真實實的存在
[00:18:51.940 --> 00:18:54.660]  上帝真的是藉著耶穌的死
[00:18:54.660 --> 00:18:56.900]  來審判地上每一個人
[00:18:56.900 --> 00:18:58.740]  也都藉著耶穌的復活
[00:18:58.740 --> 00:19:03.700]  顯明了上帝對人間的審判是會存在的
[00:19:03.700 --> 00:19:07.300]  在這個世界裡面是沒有絕對的公義存在的
[00:19:07.300 --> 00:19:08.700]  有人天生殘疾
[00:19:08.700 --> 00:19:10.180]  一出生
[00:19:10.180 --> 00:19:12.180]  可以說一苦到底
[00:19:12.180 --> 00:19:15.700]  整個一生裡面都經歷苦楚
