
[00:00:00.000 --> 00:00:14.080]  歡迎大家來到《神學茶館》第三節
[00:04:37.320 --> 00:04:39.320]  但是如果你告訴我
[00:04:39.320 --> 00:04:44.520]  舊約神花了很多千年教導他的子民不可以吃血
[00:04:44.520 --> 00:04:52.520]  特別是血是有生命和神給我們這些生物
[00:04:52.520 --> 00:04:56.360]  這些祭物去贖我們的罪的時候
[00:04:56.360 --> 00:04:59.160]  就沒有理由去到新約突然間
[00:04:59.160 --> 00:05:03.480]  神的兒子有吩咐我們要吃他的血
[00:05:03.480 --> 00:05:06.520]  還有你想一下耶穌復活了之後
[00:05:06.520 --> 00:05:13.960]  當時有沒有人跑去十字架想去儲血呢
[00:05:13.960 --> 00:05:15.960]  好像沒有
[00:05:15.960 --> 00:05:19.960]  好像沒有人有這樣的概念
[00:05:19.960 --> 00:05:27.960]  我們要實體去拿到耶穌身體的血
[00:05:27.960 --> 00:05:31.240]  才能夠救贖我們
[00:05:31.240 --> 00:05:37.960]  如果我們從舊約新約比較連貫地去看
[00:05:37.960 --> 00:05:41.960]  所以為什麼新教強調
[00:05:41.960 --> 00:05:43.960]  耶穌基督的臨在
[00:05:43.960 --> 00:05:45.960]  今天是透過聖靈
[00:05:45.960 --> 00:05:47.960]  這個也是耶穌升天的應許
[00:05:47.960 --> 00:05:49.960]  所以我也很認同耶穌
[00:05:49.960 --> 00:05:51.960]  耶穌是和我們一起的
[00:05:51.960 --> 00:05:53.960]  今天祂和我們一起
[00:05:53.960 --> 00:05:59.960]  但不是說一定要有聖職人員去祝聖
[00:05:59.960 --> 00:06:01.960]  有聖體
[00:06:01.960 --> 00:06:03.960]  之後耶穌才和我們同在
[00:06:03.960 --> 00:06:07.960]  我們都想到很多實際的處境
[00:06:07.960 --> 00:06:09.960]  例如在疫情期間
[00:06:09.960 --> 00:06:11.960]  我們不可以聚會
[00:06:11.960 --> 00:06:13.960]  或者在很多地方有宗教迫害
[00:06:13.960 --> 00:06:17.960]  又沒有信徒聚集
[00:06:17.960 --> 00:06:19.960]  不可以有聖職人員
[00:06:19.960 --> 00:06:23.960]  又或者可能有被囚禁
[00:06:23.960 --> 00:06:25.960]  例如保羅也是
[00:06:25.960 --> 00:06:27.960]  他也是被囚禁的時候
[00:06:27.960 --> 00:06:29.960]  沒有人和他一起的時候
[00:06:29.960 --> 00:06:33.960]  是不是耶穌就不同在呢
[00:06:33.960 --> 00:06:35.960]  很明顯不是
[00:06:35.960 --> 00:06:37.960]  因為我們相信是透過聖靈與我們同在
[00:06:37.960 --> 00:06:47.960]  而不是一定要透過聖職人員去祝聖
[00:06:47.960 --> 00:06:51.960]  去令到餅變成基督的身體
[00:06:51.960 --> 00:06:55.960]  基督才和我們臨在
[00:06:55.960 --> 00:06:57.960]  我想新教特別
[00:06:57.960 --> 00:07:01.960]  可能很多在創啟地方的地方
[00:07:01.960 --> 00:07:05.960]  例如幾條村才有兩三個信徒
[00:07:05.960 --> 00:07:07.960]  他們沒有牧者
[00:07:07.960 --> 00:07:09.960]  沒有聖職人員
[00:07:09.960 --> 00:07:13.960]  可能為何比較落後的地方
[00:07:13.960 --> 00:07:19.960]  或者很多是福音遲些才能去到的地方
[00:07:19.960 --> 00:07:23.960]  其實很多就是福音牌
[00:07:23.960 --> 00:07:25.960]  其中一個原因我想
[00:07:25.960 --> 00:07:28.960]  因為慈雲理他的聖參觀
[00:07:28.960 --> 00:07:32.960]  他正正就是他不是需要有一個教會的體制
[00:07:32.960 --> 00:07:35.960]  不一定要聖職人員
[00:07:35.960 --> 00:07:37.960]  不是說不需要聖職人員
[00:07:37.960 --> 00:07:41.960]  但至少不是必要聖職人員去祝聖
[00:07:41.960 --> 00:07:45.960]  基督才臨在群體
[00:07:45.960 --> 00:07:49.960]  而是當他們奉主名聚集
[00:07:49.960 --> 00:07:52.960]  一起紀念去數算
[00:07:52.960 --> 00:07:55.960]  耶穌為他們所做的事的時候
[00:07:55.960 --> 00:07:58.960]  聖靈其實從來都是和他們同在
[00:07:58.960 --> 00:08:01.960]  基督特別是我們西方社會
[00:08:01.960 --> 00:08:03.960]  聖靈是基督的靈
[00:08:03.960 --> 00:08:07.960]  這也是我們很相似的地方
[00:08:07.960 --> 00:08:09.960]  和東正教不同
[00:08:09.960 --> 00:08:12.960]  我們相信聖靈是基督的靈
[00:08:12.960 --> 00:08:16.960]  是由父和子去猜出
[00:08:16.960 --> 00:08:21.960]  所以今天基督就是透過聖靈和我們一起
[00:08:21.960 --> 00:08:26.960]  正如基督升天的時候的應許
[00:08:26.960 --> 00:08:33.960]  我們對基督的臨在的理解和你們很不同
[00:08:33.960 --> 00:08:36.960]  我覺得有重疊的地方也有不同的地方
[00:08:36.960 --> 00:08:40.960]  首先我們公教認為基督的臨在有很多種方式
[00:08:40.960 --> 00:08:43.960]  你有兩三個人因我的名相聚
[00:08:43.960 --> 00:08:45.960]  我就在他們中間
[00:08:45.960 --> 00:08:48.960]  或者我們生命裏面就有聖三
[00:08:48.960 --> 00:08:51.960]  我們生命裏面就是聖神
[00:08:51.960 --> 00:08:53.960]  有聖神臨在就是有基督臨在
[00:08:53.960 --> 00:08:55.960]  我們不可以切割這兩個事實
[00:08:55.960 --> 00:08:58.960]  除了這些臨在方式
[00:08:58.960 --> 00:08:59.960]  基督還有其他臨在方式
[00:08:59.960 --> 00:09:01.960]  譬如臨在宇宙裏面
[00:09:01.960 --> 00:09:03.960]  他用很多方式去臨在
[00:09:03.960 --> 00:09:07.960]  基督臨在聖體是其中一種臨在方式
[00:09:07.960 --> 00:09:09.960]  他不是唯一一種
[00:09:09.960 --> 00:09:11.960]  所以我們同意你剛才所說的
[00:09:11.960 --> 00:09:13.960]  基督可以直接聖上臨在
[00:09:13.960 --> 00:09:14.960]  其他方式臨在
[00:09:14.960 --> 00:09:15.960]  這些我們全部都同意
[00:09:15.960 --> 00:09:18.960]  不過我們有一個和新教的說法不同
[00:09:18.960 --> 00:09:21.960]  基督真的臨在聖體
[00:09:21.960 --> 00:09:23.960]  關於食血的問題
[00:09:23.960 --> 00:09:25.960]  這個問題是一個很有意思的問題
[00:09:25.960 --> 00:09:27.960]  值得我們探討一下
[00:09:27.960 --> 00:09:30.960]  我們知道舊約裏面規定很多東西
[00:09:30.960 --> 00:09:33.960]  為我們基督徒我們已經不在手
[00:09:33.960 --> 00:09:34.960]  我舉一個例子
[00:09:34.960 --> 00:09:39.960]  聖Paul他為了要堅持愛邦人不可以割損的話
[00:09:39.960 --> 00:09:43.960]  他甚至去到耶路撒冷去見宗徒
[00:09:43.960 --> 00:09:45.960]  要討論這個問題
[00:09:45.960 --> 00:09:49.960]  所以才會引起後來的耶路撒冷會議
[00:09:49.960 --> 00:09:56.960]  我們知道梅西的法律是指向主耶穌
[00:09:56.960 --> 00:10:00.960]  主耶穌就是墨西亞
[00:10:00.960 --> 00:10:04.960]  但當主耶穌完成了他的預祀儀式
[00:10:04.960 --> 00:10:07.960]  他已經滿全了舊約梅西法律的指向
[00:10:07.960 --> 00:10:13.960]  所以舊約的梅西法律和先知都是指向墨西亞
[00:10:13.960 --> 00:10:15.960]  墨西亞的彌臨
[00:10:15.960 --> 00:10:19.960]  他的降生和死亡復活就完成了舊約的所有指向
[00:10:19.960 --> 00:10:22.960]  所以法律和先知所指向的那個
[00:10:22.960 --> 00:10:24.960]  基督已經完成了
[00:10:24.960 --> 00:10:27.960]  我們知道其中一個規範
[00:10:27.960 --> 00:10:29.960]  舊約是禁止人吃血的
[00:10:29.960 --> 00:10:31.960]  但我們明白他在說
[00:10:31.960 --> 00:10:34.960]  我們不可以吃動物的血
[00:10:34.960 --> 00:10:36.960]  但我們看回《若望福音》
[00:10:36.960 --> 00:10:38.960]  他不停地說
[00:10:38.960 --> 00:10:41.960]  你們要吃我的身體
[00:10:41.960 --> 00:10:43.960]  你們要喝我的血
[00:10:43.960 --> 00:10:46.960]  否則你們不會得到永生
[00:10:46.960 --> 00:10:48.960]  他不停地說這件事
[00:10:48.960 --> 00:10:50.960]  他為什麼要這樣說呢
[00:10:50.960 --> 00:10:55.960]  如果主耶穌不知道舊約禁止吃血
[00:10:55.960 --> 00:10:56.960]  這是不可能的
[00:10:56.960 --> 00:10:58.960]  他本身是猶太人
[00:10:58.960 --> 00:10:59.960]  他活在這個傳統
[00:10:59.960 --> 00:11:02.960]  他不可能不知道這個規範
[00:11:02.960 --> 00:11:04.960]  他一定會尊重這個規範
[00:11:04.960 --> 00:11:06.960]  但他說的話
[00:11:06.960 --> 00:11:07.960]  在表面上
[00:11:07.960 --> 00:11:08.960]  在表面的邏輯
[00:11:08.960 --> 00:11:10.960]  是和這個規範矛盾的
[00:11:10.960 --> 00:11:12.960]  所以按照當時人的看法
[00:11:12.960 --> 00:11:14.960]  他的說法已經是一個模範
[00:11:14.960 --> 00:11:16.960]  你叫我說
[00:11:16.960 --> 00:11:19.960]  一方面我們祖先教導我們
[00:11:19.960 --> 00:11:21.960]  梅瑟法教導我們不可以吃血
[00:11:21.960 --> 00:11:23.960]  一方面叫我們吃你的肉喝你的血
[00:11:23.960 --> 00:11:25.960]  我不知道你在說什麼
[00:11:25.960 --> 00:11:26.960]  所以我們看到
[00:11:26.960 --> 00:11:28.960]  基督這個教導
[00:11:28.960 --> 00:11:30.960]  是舊約不能理解的
[00:11:30.960 --> 00:11:33.960]  當他說你要吃我的肉喝我的血的時候
[00:11:33.960 --> 00:11:34.960]  他是在說
[00:11:34.960 --> 00:11:37.960]  當他完成了他的儒傲職的時候
[00:11:37.960 --> 00:11:39.960]  他會將他的身體
[00:11:39.960 --> 00:11:40.960]  光靈的身體
[00:11:40.960 --> 00:11:42.960]  和他的補血
[00:11:42.960 --> 00:11:44.960]  作為食糧給我們
[00:11:44.960 --> 00:11:46.960]  他這個意思
[00:11:46.960 --> 00:11:47.960]  根本和舊約那個
[00:11:47.960 --> 00:11:50.960]  不可以吃動物的血是兩回事
[00:11:50.960 --> 00:11:54.960]  舊約那個是一個物質上的東西
[00:11:54.960 --> 00:11:56.960]  在物質上我們不應該吃血
[00:11:56.960 --> 00:11:58.960]  因為血是生命之所在
[00:11:58.960 --> 00:12:00.960]  但基督說過
[00:12:00.960 --> 00:12:02.960]  你吃我的身體喝我的血
[00:12:02.960 --> 00:12:04.960]  這是一個神學上的
[00:12:04.960 --> 00:12:06.960]  一個生命靈性上的事實
[00:12:06.960 --> 00:12:09.960]  這個完全超乎了動物層面
[00:12:09.960 --> 00:12:11.960]  一般食物層面的那個
[00:12:11.960 --> 00:12:13.960]  是不同層面的東西
[00:12:13.960 --> 00:12:15.960]  這個是一個神學的層面
[00:12:15.960 --> 00:12:17.960]  是一個靈性的層面
[00:12:17.960 --> 00:12:19.960]  所以舊約那個
[00:12:19.960 --> 00:12:21.960]  所謂不可以吃的規範
[00:12:21.960 --> 00:12:24.960]  根本和主耶穌叫我喝他的血
[00:12:24.960 --> 00:12:26.960]  是兩回事
[00:12:26.960 --> 00:12:28.960]  是不同層面的東西
[00:12:28.960 --> 00:12:29.960]  我們沒有理由
[00:12:29.960 --> 00:12:31.960]  由一個舊約的規範
[00:12:31.960 --> 00:12:33.960]  規範新約主耶穌做的事
[00:12:33.960 --> 00:12:35.960]  是剛剛相反
[00:12:35.960 --> 00:12:36.960]  主耶穌做的事
[00:12:36.960 --> 00:12:38.960]  就完成了舊約的指向
[00:12:38.960 --> 00:12:40.960]  他完成了舊約的神學意義
[00:12:40.960 --> 00:12:42.960]  因為如果沒有主耶穌的元澳職
[00:12:42.960 --> 00:12:44.960]  沒有他的降生神誕和死亡復活
[00:12:44.960 --> 00:12:46.960]  舊約所做的一切事
[00:12:46.960 --> 00:12:48.960]  是圓滿不了的
[00:12:48.960 --> 00:12:50.960]  是只是一個指向
[00:12:50.960 --> 00:12:52.960]  所以我們要明白
[00:12:52.960 --> 00:12:54.960]  舊約說的不可以吃屬於物質層面
[00:12:54.960 --> 00:12:57.960]  但主耶穌說的是一個神學的
[00:12:57.960 --> 00:12:59.960]  救恩層面的說法
[00:12:59.960 --> 00:13:00.960]  靈性的層面
[00:13:00.960 --> 00:13:02.960]  是說不同的東西
[00:13:02.960 --> 00:13:05.960]  我會這樣理解這件事
[00:13:05.960 --> 00:13:06.960]  多謝你
[00:13:06.960 --> 00:13:08.960]  你剛才提到
[00:13:08.960 --> 00:13:10.960]  就是《約翰福音》第六章
[00:13:10.960 --> 00:13:12.960]  都是不同的傳統
[00:13:12.960 --> 00:13:14.960]  很多時候
[00:13:14.960 --> 00:13:16.960]  在他們的爭拗裏面
[00:13:16.960 --> 00:13:18.960]  都是會提到的一章
[00:13:18.960 --> 00:13:21.960]  就是耶穌說他是生命的糧
[00:13:21.960 --> 00:13:23.960]  所以你就要吃他的肉
[00:13:23.960 --> 00:13:25.960]  喝他的血
[00:13:25.960 --> 00:13:27.960]  這樣才得到永生
[00:13:27.960 --> 00:13:30.960]  我也認同這一節經文
[00:13:30.960 --> 00:13:32.960]  對慈雲來說
[00:13:32.960 --> 00:13:34.960]  他的理解
[00:13:34.960 --> 00:13:36.960]  和其他人很不同
[00:13:36.960 --> 00:13:39.960]  因為我們看《約翰福音》
[00:13:39.960 --> 00:13:41.960]  整個第六章
[00:13:41.960 --> 00:13:45.960]  耶穌也有用同樣的形式
[00:13:45.960 --> 00:13:47.960]  也有說信他的人
[00:13:47.960 --> 00:13:50.960]  就會得到永生
[00:13:50.960 --> 00:13:52.960]  所以對慈雲來說
[00:13:52.960 --> 00:13:56.960]  他覺得耶穌說你要吃我的肉
[00:13:56.960 --> 00:13:57.960]  喝我的血
[00:13:57.960 --> 00:13:59.960]  是一個比喻
[00:13:59.960 --> 00:14:02.960]  就是說你要相信我
[00:14:02.960 --> 00:14:07.960]  所以耶穌最後也有一句
[00:14:07.960 --> 00:14:09.960]  肉體對人是沒有益的
[00:14:09.960 --> 00:14:13.960]  是靈才對人有益
[00:14:13.960 --> 00:14:18.960]  不同的傳統對於那一章的理解
[00:14:18.960 --> 00:14:25.960]  有兩個極端不同的解法
[00:14:25.960 --> 00:14:27.960]  我們知道
[00:14:27.960 --> 00:14:30.960]  當我們在公教會說聖體、聖血的時候
[00:14:30.960 --> 00:14:32.960]  我們不只是說物質的層面
[00:14:32.960 --> 00:14:34.960]  其實聖體、聖血有物質的層面
[00:14:34.960 --> 00:14:37.960]  因為基督的身體是真的摸得到的
[00:14:37.960 --> 00:14:39.960]  就算復活了的基督
[00:14:39.960 --> 00:14:41.960]  也可以摸得到有骨有肉的
[00:14:41.960 --> 00:14:43.960]  主耶穌在劍門裡摸了他
[00:14:43.960 --> 00:14:45.960]  但我們知道
[00:14:45.960 --> 00:14:46.960]  基督復活了的身體
[00:14:46.960 --> 00:14:49.960]  不只是限制於物質的層面
[00:14:49.960 --> 00:14:50.960]  也包含了
[00:14:50.960 --> 00:14:52.960]  其實最重要的不是物質的層面
[00:14:52.960 --> 00:14:55.960]  實際上最重要的是信仰的層面
[00:14:55.960 --> 00:14:57.960]  超越的層面
[00:14:57.960 --> 00:14:59.960]  所以基督
[00:14:59.960 --> 00:15:01.960]  我們要理解基督說的
[00:15:01.960 --> 00:15:03.960]  吃他的肉喝他的血是什麼意思呢?
[00:15:03.960 --> 00:15:05.960]  我們要看看什麼叫象徵
[00:15:05.960 --> 00:15:07.960]  慈雲說過
[00:15:07.960 --> 00:15:08.960]  他說的象徵
[00:15:08.960 --> 00:15:10.960]  只是象徵的說法
[00:15:10.960 --> 00:15:12.960]  用這個象徵某些東西
[00:15:12.960 --> 00:15:14.960]  這個說法
[00:15:14.960 --> 00:15:16.960]  我們會說這是文學的象徵
[00:15:16.960 --> 00:15:19.960]  我們知道象徵有兩種
[00:15:19.960 --> 00:15:21.960]  一種叫做次要象徵
[00:15:21.960 --> 00:15:23.960]  就是我們平時說的文學象徵
[00:15:23.960 --> 00:15:24.960]  譬如我舉個例子
[00:15:24.960 --> 00:15:26.960]  我說這個校徽
[00:15:26.960 --> 00:15:28.960]  象徵著一間學校
[00:15:28.960 --> 00:15:30.960]  但我知道
[00:15:30.960 --> 00:15:32.960]  學校不是在校徽裏面
[00:15:32.960 --> 00:15:34.960]  即是說這個校徽象徵的事實
[00:15:34.960 --> 00:15:36.960]  並不在那個象徵裏面
[00:15:36.960 --> 00:15:38.960]  我們說這個叫做次要象徵
[00:15:38.960 --> 00:15:40.960]  這個就是慈雲所說的
[00:15:40.960 --> 00:15:42.960]  但另一種象徵是真實的象徵
[00:15:42.960 --> 00:15:44.960]  譬如我舉個例子
[00:15:44.960 --> 00:15:46.960]  我們的身體
[00:15:46.960 --> 00:15:48.960]  譬如張三的身體象徵張三
[00:15:48.960 --> 00:15:50.960]  但張三一定在他的身體裏面
[00:15:50.960 --> 00:15:52.960]  當他有生命的時候
[00:15:52.960 --> 00:15:54.960]  他未離開這個世界之前
[00:15:54.960 --> 00:15:56.960]  張三的身體
[00:15:56.960 --> 00:15:58.960]  就是象徵張三
[00:15:58.960 --> 00:16:00.960]  但張三一定在他的身體裏面
[00:16:00.960 --> 00:16:02.960]  這個就是一個活生生的人
[00:16:02.960 --> 00:16:05.960]  因為我們不能將張三和他的身體分割
[00:16:05.960 --> 00:16:07.960]  所以我們說人的身體
[00:16:07.960 --> 00:16:09.960]  對一個有生命的人的身體
[00:16:09.960 --> 00:16:11.960]  一個活人的身體
[00:16:11.960 --> 00:16:13.960]  他的身體就是他的真實象徵
[00:16:13.960 --> 00:16:16.960]  因為他所指向的張三
[00:16:16.960 --> 00:16:18.960]  就在這個標記裏
[00:16:18.960 --> 00:16:20.960]  就是這個象徵裏面
[00:16:20.960 --> 00:16:22.960]  所以當我們說主耶穌
[00:16:22.960 --> 00:16:24.960]  祂說的身體
[00:16:24.960 --> 00:16:26.960]  喝了我的血
[00:16:26.960 --> 00:16:28.960]  祂所說的不是肖象徵
[00:16:28.960 --> 00:16:30.960]  不是文學象徵
[00:16:30.960 --> 00:16:32.960]  是說真實的象徵
[00:16:32.960 --> 00:16:34.960]  你真的吃了我的身體
[00:16:34.960 --> 00:16:36.960]  你真的喝了我的血
[00:16:36.960 --> 00:16:38.960]  但主耶穌說的身體
[00:16:38.960 --> 00:16:40.960]  就是他復活後的光榮身體
[00:16:40.960 --> 00:16:42.960]  那個光榮身體
[00:16:42.960 --> 00:16:44.960]  和我們未復活的身體完全不同
[00:16:44.960 --> 00:16:46.960]  和他未死和未復活的身體完全不同
[00:16:46.960 --> 00:16:48.960]  因為主耶穌復活的身體
[00:16:48.960 --> 00:16:50.960]  不受時間限制
[00:16:50.960 --> 00:16:52.960]  不受空間限制
[00:16:52.960 --> 00:16:54.960]  他可以吃東西
[00:16:54.960 --> 00:16:56.960]  也不吃東西
[00:16:56.960 --> 00:16:58.960]  他復活的身體有物質的層面
[00:16:58.960 --> 00:17:00.960]  但也有靈性的層面
[00:17:00.960 --> 00:17:02.960]  我們知道
[00:17:02.960 --> 00:17:04.960]  如果他復活的身體只有物質的層面
[00:17:04.960 --> 00:17:06.960]  他一定受到時間空間限制
[00:17:06.960 --> 00:17:08.960]  但主耶穌的出現
[00:17:08.960 --> 00:17:10.960]  他可以任何時間出現都可以
[00:17:10.960 --> 00:17:12.960]  他不用開門
[00:17:12.960 --> 00:17:14.960]  就可以出現在門徒的團體裏面
[00:17:14.960 --> 00:17:16.960]  證明他不受時間
[00:17:16.960 --> 00:17:18.960]  不受空間限制
[00:17:18.960 --> 00:17:20.960]  他可以在門徒
[00:17:20.960 --> 00:17:22.960]  復活的晚上
[00:17:22.960 --> 00:17:24.960]  他可以在門徒的團體裏面出現
[00:17:24.960 --> 00:17:26.960]  門窗都全部關閉
[00:17:26.960 --> 00:17:28.960]  但同時他可以在厄馬烏裏面出現
[00:17:28.960 --> 00:17:30.960]  陪著兩個門徒
[00:17:30.960 --> 00:17:32.960]  一路走在厄馬烏裏面
[00:17:32.960 --> 00:17:34.960]  即是他可以同時出現在兩個地方
[00:17:34.960 --> 00:17:36.960]  我們知道
[00:17:36.960 --> 00:17:38.960]  他復活的身體已經不單純
[00:17:38.960 --> 00:17:40.960]  是一個物理上的身體
[00:17:40.960 --> 00:17:42.960]  不是一個物質上的身體
[00:17:42.960 --> 00:17:44.960]  是一個靈性上的身體
[00:17:44.960 --> 00:17:46.960]  他有物質的層面
[00:17:46.960 --> 00:17:48.960]  他也有靈性的層面
[00:17:48.960 --> 00:17:50.960]  我們領受的那個身體
[00:17:50.960 --> 00:17:52.960]  他主要是復活了之後
[00:17:52.960 --> 00:17:54.960]  那個不受時間
[00:17:54.960 --> 00:17:56.960]  空間限制的身體
[00:17:56.960 --> 00:17:58.960]  我們領受他的補血
[00:17:58.960 --> 00:18:00.960]  是他復活之後的補血
[00:18:00.960 --> 00:18:02.960]  不是他死了之後
[00:18:02.960 --> 00:18:04.960]  或未死之前的血
[00:18:04.960 --> 00:18:06.960]  也不是他流血的時候的血
[00:18:06.960 --> 00:18:08.960]  是他復活身體的血
[00:18:08.960 --> 00:18:10.960]  所以我們領受的那個
[00:18:10.960 --> 00:18:12.960]  完全是一個靈性上的身體
[00:18:12.960 --> 00:18:14.960]  一個靈性上的補血
[00:18:14.960 --> 00:18:16.960]  就是復活之後的光明身體
[00:18:16.960 --> 00:18:18.960]  光明身體
[00:18:18.960 --> 00:18:20.960]  的光明身體
[00:18:20.960 --> 00:18:22.960]  和光明身體裏面流血的
[00:18:22.960 --> 00:18:24.960]  所以這個
[00:18:24.960 --> 00:18:26.960]  和我們舊約所說
[00:18:26.960 --> 00:18:28.960]  我們不可以吃動物血
[00:18:28.960 --> 00:18:30.960]  根本是兩個層面的東西
[00:18:30.960 --> 00:18:32.960]  根本不能相提並論
[00:18:32.960 --> 00:18:34.960]  所以不是這個
[00:18:34.960 --> 00:18:36.960]  靈性違反了舊約
[00:18:36.960 --> 00:18:38.960]  不是這個意思
[00:18:38.960 --> 00:18:40.960]  而是根本大家指向不同層面的東西
[00:18:40.960 --> 00:18:42.960]  你剛才有提到一點
[00:18:42.960 --> 00:18:44.960]  都是不同傳統的一個分歧
[00:18:44.960 --> 00:18:46.960]  就是我們最基本的
[00:18:46.960 --> 00:18:48.960]  如何理解基督的身體
[00:18:48.960 --> 00:18:50.960]  在新教理解
[00:18:50.960 --> 00:18:52.960]  至少路德
[00:18:52.960 --> 00:18:54.960]  會和公教
[00:18:54.960 --> 00:18:56.960]  比較近
