
[00:00:00.000 --> 00:00:02.520]  我們再看一看聖經《哥羅西書》
[00:01:30.220 --> 00:01:32.620]  上上都是很疲倦的
[00:01:32.620 --> 00:01:35.120]  睡很多但仍然很累
[00:01:35.120 --> 00:01:38.920]  經常都很睏 精神很萎靡
[00:01:38.920 --> 00:01:41.020]  但是找不到什麼原因
[00:01:41.020 --> 00:01:44.020]  後來經過警察之後發覺原來是窒息
[00:01:44.020 --> 00:01:46.320]  一個晚上可以窒息幾十次
[00:01:46.320 --> 00:01:48.220]  甚至幾百次
[00:01:48.220 --> 00:01:50.620]  所以睡眠是經常受騷擾
[00:01:50.620 --> 00:01:53.420]  而且吸不到足夠的氧氣
[00:01:53.420 --> 00:01:57.020]  所以早上是很精神不足
[00:01:57.020 --> 00:01:59.820]  除非他們用了一些儀器幫助他們呼吸
[00:01:59.820 --> 00:02:02.620]  因此整個晚上就很好了
[00:02:02.620 --> 00:02:05.620]  而早上突然間發覺很精神
[00:02:05.620 --> 00:02:09.420]  可以做很多平時做不到的事情
[00:02:09.420 --> 00:02:11.320]  我就會想起我們常常說
[00:02:11.320 --> 00:02:16.520]  基督徒我們的祈禱好像什麼
[00:02:16.520 --> 00:02:18.820]  好像呼吸
[00:02:18.820 --> 00:02:21.720]  因為基督徒如果不呼吸
[00:02:21.720 --> 00:02:23.420]  你猜會怎樣
[00:02:23.420 --> 00:02:27.120]  大家可以想像很危險的情況
[00:02:27.120 --> 00:02:28.720]  人不呼吸
[00:02:28.720 --> 00:02:33.020]  我們會有精神、健康各樣的問題
[00:02:33.020 --> 00:02:34.220]  就算不要說不呼吸
[00:02:34.220 --> 00:02:35.920]  我想我們不可以不呼吸
[00:02:35.920 --> 00:02:38.920]  稍微呼吸受一些障礙、不順暢
[00:02:38.920 --> 00:02:41.420]  都已經出很多問題
[00:02:41.420 --> 00:02:43.620]  基督徒如果不祈禱
[00:02:43.620 --> 00:02:47.020]  我相信同樣會出很多問題
[00:02:47.020 --> 00:02:50.120]  你的祈禱不順暢
[00:02:50.120 --> 00:02:53.020]  可能你會有一種生活的表現
[00:02:53.020 --> 00:02:57.320]  但也會發現自己的生活好像常常很疲乏
[00:02:57.320 --> 00:03:00.220]  你的生命很疲乏
[00:03:00.220 --> 00:03:02.320]  因此今天我們常常要提醒自己
[00:03:02.320 --> 00:03:08.520]  要記住在繁忙的日子不要疏忽了祈禱
[00:03:08.520 --> 00:03:11.420]  在《斷腎經》大家看到第二節的時候
[00:03:11.420 --> 00:03:14.420]  到第四節是說到關於祈禱
[00:03:14.420 --> 00:03:16.820]  然後第五節到第六節
[00:03:16.820 --> 00:03:18.720]  是關於與人的相處
[00:03:18.720 --> 00:03:22.820]  與人交往的時候的情況
[00:03:22.820 --> 00:03:27.620]  這兩方面是一個屬靈的重要對比
[00:03:27.620 --> 00:03:31.320]  首先是一個隱藏的禱告生活
[00:03:31.320 --> 00:03:33.620]  是影響了或決定了
[00:03:33.620 --> 00:03:37.220]  你是外顯的人際的相處
[00:03:37.220 --> 00:03:40.320]  沒有了屬靈的隱藏的禱告
[00:03:40.320 --> 00:03:41.720]  你也不會在生活當中
[00:03:41.720 --> 00:03:45.620]  可以結出一些美善的果子
[00:03:45.620 --> 00:03:50.020]  與人的相處一定出現了不少的困難
[00:03:50.020 --> 00:03:52.420]  因此聖經將這兩方面並排
[00:03:52.420 --> 00:03:54.220]  是有它特別的意思
[00:03:54.220 --> 00:03:57.820]  是兩者互相相牽連的
[00:03:57.820 --> 00:03:59.220]  好像聖經所說
[00:03:59.220 --> 00:04:03.320]  「枝子摺在葡萄樹上」
[00:04:03.320 --> 00:04:04.520]  主耶穌說
[00:04:04.520 --> 00:04:07.320]  「枝子若非常在葡萄樹上
[00:04:07.320 --> 00:04:10.220]  自己就不能結果子
[00:04:10.220 --> 00:04:12.620]  你們也是這樣」
[00:04:12.620 --> 00:04:14.220]  如果我們的生命不是常常
[00:04:14.220 --> 00:04:16.020]  摺連在主耶穌的身上
[00:04:16.020 --> 00:04:17.920]  我們不要期盼自己的生活
[00:04:17.920 --> 00:04:20.420]  能夠結出果子
[00:04:20.420 --> 00:04:23.720]  甚麼是常在主裡面呢?
[00:04:23.720 --> 00:04:25.520]  有兩個很基本的意思
[00:04:25.520 --> 00:04:26.320]  第一
[00:04:26.320 --> 00:04:28.820]  就是你將神的話放在你的心裡面
[00:04:28.820 --> 00:04:32.320]  常在我的話裡面
[00:04:32.320 --> 00:04:33.720]  第二個意思就是
[00:04:33.720 --> 00:04:35.520]  在你祈禱的時候
[00:04:35.520 --> 00:04:39.220]  你的心是接近、貼近主耶穌
[00:04:39.220 --> 00:04:40.120]  在那個時候
[00:04:40.120 --> 00:04:42.520]  你常在主裡面
[00:04:42.520 --> 00:04:43.820]  常在主裡面的人
[00:04:43.820 --> 00:04:44.620]  他祈禱的時候
[00:04:44.620 --> 00:04:46.120]  神就應允
[00:04:46.120 --> 00:04:49.320]  神就成全我們所求
[00:04:49.320 --> 00:04:51.020]  因此如果你不去祈禱
[00:04:51.020 --> 00:04:52.320]  你的生命好像甚麼呢?
[00:04:52.320 --> 00:04:53.320]  聖經所說
[00:04:53.320 --> 00:04:56.120]  「枝子若非摺在葡萄樹上
[00:04:56.120 --> 00:04:58.120]  就扔在外面」
[00:04:58.120 --> 00:04:59.620]  是怎樣呢?
[00:04:59.620 --> 00:05:00.620]  枯乾
[00:05:00.620 --> 00:05:02.520]  然後拋在哪裡?
[00:05:02.520 --> 00:05:03.220]  火裡面
[00:05:03.220 --> 00:05:06.120]  大家記得聖經楊福音所說
[00:05:06.120 --> 00:05:07.620]  我最近再想想
[00:05:07.620 --> 00:05:09.920]  如果枯乾了的枝子
[00:05:09.920 --> 00:05:13.020]  究竟是甚麼意思呢?
[00:05:13.020 --> 00:05:14.720]  當然是沒有用
[00:05:14.720 --> 00:05:16.820]  就扔在火裡面燒
[00:05:16.820 --> 00:05:19.020]  有人說做材料也有用
[00:05:19.020 --> 00:05:21.520]  可以點火也有作用
[00:05:21.520 --> 00:05:24.120]  但聖經不是說用來做原料
[00:05:24.120 --> 00:05:27.520]  而是說不要讓它白沾地土
[00:05:27.520 --> 00:05:28.420]  不要被它阻礙
[00:05:28.420 --> 00:05:30.420]  就燒了它
[00:05:30.420 --> 00:05:31.820]  它是沒有價值
[00:05:31.820 --> 00:05:35.120]  所以是要燒了它
[00:05:35.120 --> 00:05:37.620]  離開了樹的枝子
[00:05:37.620 --> 00:05:40.720]  是叫做枯乾的枝子
[00:05:40.720 --> 00:05:43.320]  是沒有用的枝子
[00:05:43.320 --> 00:05:46.320]  是要燒掉它
[00:05:46.320 --> 00:05:46.920]  各位聽眾姐妹
[00:05:46.920 --> 00:05:48.020]  當你小心想的時候
[00:05:48.020 --> 00:05:49.420]  你會聽到聖經所說
[00:05:49.420 --> 00:05:51.420]  是一個很嚴格的提醒
[00:05:51.420 --> 00:05:54.320]  生命如果不是摺在主耶穌身上
[00:05:54.320 --> 00:05:56.620]  如果你的生命沒有禱告
[00:05:56.620 --> 00:05:58.420]  沒有神的話語
[00:05:58.420 --> 00:06:02.420]  就會變成枯乾的枝子
[00:06:02.420 --> 00:06:03.720]  因此今天當我們再看
[00:06:03.720 --> 00:06:05.620]  聖經所說的祈禱的時候
[00:06:05.620 --> 00:06:06.820]  我希望我們弟兄姊妹
[00:06:06.820 --> 00:06:08.220]  每一個人
[00:06:08.220 --> 00:06:11.520]  你是很誠實地聽
[00:06:11.520 --> 00:06:14.720]  我講過很多次有關祈禱的訊息
[00:06:14.720 --> 00:06:15.920]  但我自己明白
[00:06:15.920 --> 00:06:17.420]  最大的挑戰
[00:06:17.420 --> 00:06:19.420]  是你聽完之後
[00:06:19.420 --> 00:06:21.820]  怎樣去實行出來
[00:06:21.820 --> 00:06:23.520]  因此你今天再聽的時候
[00:06:23.520 --> 00:06:27.820]  你要思想你怎樣實行
[00:06:27.820 --> 00:06:29.120]  在這樣理解之後
[00:06:29.120 --> 00:06:31.920]  我們再看第二節
[00:06:31.920 --> 00:06:32.820]  當聖經說到
[00:06:32.820 --> 00:06:35.720]  你們要行切禱告
[00:06:35.720 --> 00:06:38.720]  聖經提及一個重要的方向
[00:06:38.720 --> 00:06:40.720]  就是要恆久地
[00:06:40.720 --> 00:06:43.820]  不要一步十寒
[00:06:43.820 --> 00:06:45.320]  而是能夠持久的
[00:06:45.320 --> 00:06:46.620]  不要放棄的
[00:06:46.620 --> 00:06:48.220]  恆久地祈禱
[00:06:48.220 --> 00:06:49.720]  這個「恆久」有一個特別的意思
[00:06:49.720 --> 00:06:51.220]  看似乎看不出來
[00:06:51.220 --> 00:06:54.820]  但聖經是說很強壯的意思
[00:06:54.820 --> 00:06:56.220]  甚麼是強壯呢
[00:06:56.220 --> 00:06:57.720]  就是遇到困難的時候
[00:06:57.720 --> 00:06:59.420]  用力抓緊
[00:06:59.420 --> 00:07:02.220]  不會輕易放手
[00:07:02.220 --> 00:07:04.420]  好像這個人
[00:07:04.420 --> 00:07:06.620]  他在遇溺的時候
[00:07:06.620 --> 00:07:09.420]  有人把救生圈拋給他
[00:07:09.420 --> 00:07:11.520]  因此他接住了救生圈
[00:07:11.520 --> 00:07:13.020]  接住的時候
[00:07:13.020 --> 00:07:16.720]  他在大浪中浮浮沉沉
[00:07:16.720 --> 00:07:19.420]  被波浪衝擊他
[00:07:19.420 --> 00:07:23.520]  但他死抓住救生圈
[00:07:23.520 --> 00:07:26.120]  以致他不會沉下海
[00:07:26.120 --> 00:07:30.220]  這就是聖經所說的「恆久」
[00:07:30.220 --> 00:07:31.620]  在一切的情形之下
[00:07:31.620 --> 00:07:32.520]  緊握著
[00:07:32.520 --> 00:07:34.620]  不可以放鬆去祈禱
[00:07:34.620 --> 00:07:37.920]  不可以讓自己不祈禱
[00:07:37.920 --> 00:07:39.920]  這就是「恆久」
[00:07:39.920 --> 00:07:40.820]  但大家都知道
[00:07:40.820 --> 00:07:42.520]  有些時候我們會很容易
[00:07:42.520 --> 00:07:44.420]  遇到生活上的一些難處
[00:07:44.420 --> 00:07:48.520]  首先就會放下了祈禱
[00:07:48.520 --> 00:07:50.320]  突然間很想祈禱
[00:07:50.320 --> 00:07:51.720]  一個電話打來
[00:07:51.720 --> 00:07:52.520]  聊著聊著
[00:07:52.520 --> 00:07:53.920]  「半小時了」
[00:07:53.920 --> 00:07:57.020]  「算了,不要祈禱了,太累了」
[00:07:57.020 --> 00:07:59.220]  晚上很想睡前有些祈禱
[00:07:59.220 --> 00:08:00.320]  先打多一個電郵
[00:08:00.320 --> 00:08:01.920]  一打
[00:08:01.920 --> 00:08:05.320]  大家都知道一打開電腦會多久
[00:08:05.320 --> 00:08:08.120]  「哎呀,很晚了,不祈禱了」
[00:08:08.120 --> 00:08:09.320]  早上想起床
[00:08:09.320 --> 00:08:11.220]  能夠有祈禱
[00:08:11.220 --> 00:08:13.420]  突然間發覺早上遲了起床
[00:08:13.420 --> 00:08:16.820]  「算了,很趕了,不祈禱了」
[00:08:16.820 --> 00:08:18.220]  很自然我們會把祈禱
[00:08:18.220 --> 00:08:20.720]  在有其他事情的時候
[00:08:20.720 --> 00:08:22.820]  首先放下了
[00:08:22.820 --> 00:08:24.020]  但聖經所說
[00:08:24.020 --> 00:08:26.620]  是要緊抓住它
[00:08:26.620 --> 00:08:28.220]  緊握著它
[00:08:28.220 --> 00:08:29.820]  沒錯,有些時候我都會明白
[00:08:29.820 --> 00:08:31.720]  大家都明白香港生活很繁忙
[00:08:31.720 --> 00:08:35.720]  很多時候會佔據了我們的空間、時間
[00:08:35.720 --> 00:08:37.620]  我記得我自己
[00:08:37.620 --> 00:08:38.920]  有一年去到澳洲
[00:08:38.920 --> 00:08:41.120]  有機會去到一個熱帶雨林
[00:08:41.120 --> 00:08:42.920]  來到去周圍看看
[00:08:42.920 --> 00:08:45.820]  有些朋友可能第一次都會去過
[00:08:45.820 --> 00:08:50.320]  去到就發覺熱帶雨林是很濃密的樹
[00:08:50.320 --> 00:08:51.620]  很濕潤
[00:08:51.620 --> 00:08:54.920]  很多綠葉布滿了整個森林
[00:08:54.920 --> 00:08:58.220]  但是所有樹木都是向哪裡生?
[00:08:58.220 --> 00:08:59.120]  向上
[00:08:59.120 --> 00:09:02.520]  不斷爭取陽光
[00:09:02.520 --> 00:09:04.320]  而且你一抬頭看到上面
[00:09:04.320 --> 00:09:07.420]  整個樹冠都布滿了
[00:09:07.420 --> 00:09:09.020]  沒有任何的空隙
[00:09:09.020 --> 00:09:11.320]  被陽光照進來
[00:09:11.320 --> 00:09:12.220]  問題在哪裡呢?
[00:09:12.220 --> 00:09:15.220]  就是下面那些幼小的樹苗
[00:09:15.220 --> 00:09:16.920]  或者幼小的樹
[00:09:16.920 --> 00:09:20.220]  它們怎樣拿陽光呢?
[00:09:20.220 --> 00:09:21.520]  都遮住了
[00:09:21.520 --> 00:09:24.320]  自己沒有陽光就會死了
[00:09:24.320 --> 00:09:26.520]  它們想出了一些很重要的方法
[00:09:26.520 --> 00:09:27.720]  當然是天父想的
[00:09:27.720 --> 00:09:29.520]  不是它們想的
[00:09:29.520 --> 00:09:30.820]  有什麼方法呢?
[00:09:30.820 --> 00:09:33.020]  它們有些「攬藤」的作用
[00:09:33.020 --> 00:09:36.220]  纏著樹幹、樹枝
[00:09:36.220 --> 00:09:39.820]  樹枝就帶動它們上到上面
[00:09:39.820 --> 00:09:43.420]  拿了陽光供應下面的需要
[00:09:43.420 --> 00:09:47.120]  有一些我發覺不是用「攬藤」的方式
[00:09:47.120 --> 00:09:48.720]  我想不到就是有些樹葉
[00:09:48.720 --> 00:09:50.220]  很小的樹葉
[00:09:50.220 --> 00:09:53.820]  但樹尖是有些倒勾
[00:09:53.820 --> 00:09:56.020]  一勾了別人的樹枝
[00:09:56.020 --> 00:09:58.720]  它就被別人的樹枝慢慢帶上去
[00:09:58.720 --> 00:10:00.420]  它就會伸到上面
[00:10:00.420 --> 00:10:02.020]  就拿到陽光
[00:10:02.020 --> 00:10:06.220]  我說真的是很好的招數
[00:10:06.220 --> 00:10:08.820]  植物在缺乏陽光的時候
[00:10:08.820 --> 00:10:10.120]  盡一切的努力
[00:10:10.120 --> 00:10:13.520]  一切的智慧去爭取陽光
[00:10:13.520 --> 00:10:16.220]  這個是生命的訴求
[00:10:16.220 --> 00:10:20.320]  生命內心裏面是很想得到供應
[00:10:20.320 --> 00:10:21.720]  各位電影姐妹
[00:10:21.720 --> 00:10:23.320]  你是很忙
[00:10:23.320 --> 00:10:25.720]  香港人都會很忙
[00:10:25.720 --> 00:10:27.620]  但為了你的命
[00:10:27.620 --> 00:10:29.420]  我說的屬靈的生命
[00:10:29.420 --> 00:10:33.220]  你要爭取去祈禱
[00:10:33.220 --> 00:10:35.220]  我想回很多年前的經歷
[00:10:35.220 --> 00:10:37.120]  我都再說一遍
[00:10:37.120 --> 00:10:38.420]  在我還沒有結婚的時候
[00:10:38.420 --> 00:10:41.220]  都很多年前 大家想得到
[00:10:41.220 --> 00:10:44.320]  當時我自己是做社工的工作
[00:10:44.320 --> 00:10:46.220]  很多時候很晚下班
[00:10:46.220 --> 00:10:47.520]  十點多回到家裏
[00:10:47.520 --> 00:10:48.920]  很想祈禱
[00:10:48.920 --> 00:10:51.020]  但我家裏有七兄弟姐妹
[00:10:51.020 --> 00:10:54.420]  住的地方是三百呎左右
[00:10:54.420 --> 00:10:55.820]  這樣的環境
[00:10:55.820 --> 00:10:58.620]  怎樣找一個安靜的空間祈禱呢
[00:10:58.620 --> 00:11:00.020]  有時候想祈禱
[00:11:00.020 --> 00:11:02.320]  電視、電話、周圍的聲音
[00:11:02.320 --> 00:11:03.720]  你祈禱不了
[00:11:03.720 --> 00:11:06.520]  後來終於找到一個地方
[00:11:06.520 --> 00:11:08.720]  大家猜到了
[00:11:08.720 --> 00:11:11.820]  就是稍為安靜的廁所
[00:11:11.820 --> 00:11:13.720]  就是廁所祈禱
[00:11:13.720 --> 00:11:15.520]  但後來發覺廁所都不行
[00:11:15.520 --> 00:11:17.620]  你想想一家七兄弟姐妹
[00:11:17.620 --> 00:11:18.620]  進去一會兒就
[00:11:18.620 --> 00:11:20.720]  喂 這麼久的
[00:11:20.720 --> 00:11:22.320]  有人敲門
[00:11:22.320 --> 00:11:24.320]  我不可以留得太久
[00:11:24.320 --> 00:11:26.020]  就出來
[00:11:26.020 --> 00:11:26.820]  後來就想
[00:11:26.820 --> 00:11:29.420]  去哪裏可以祈禱呢
[00:11:29.420 --> 00:11:31.820]  我就想在我下班經過家門口
[00:11:31.820 --> 00:11:33.320]  再走遠一點
[00:11:33.320 --> 00:11:34.320]  就有一個海皮
[00:11:34.320 --> 00:11:35.720]  北角海皮
[00:11:35.720 --> 00:11:37.820]  我就找到一些長椅
[00:11:37.820 --> 00:11:40.720]  對著海就祈禱
[00:11:40.720 --> 00:11:42.820]  我一坐下祈禱的時候
[00:11:42.820 --> 00:11:45.120]  就愛上那個地方
[00:11:45.120 --> 00:11:45.920]  很安寧
[00:11:45.920 --> 00:11:46.820]  在那個環境裏面
[00:11:46.820 --> 00:11:47.520]  一直祈禱
[00:11:47.520 --> 00:11:49.120]  為當日所經歷的事情
[00:11:49.120 --> 00:11:50.620]  為自己所掛心的事情
[00:11:50.620 --> 00:11:51.320]  感恨的事情
[00:11:51.320 --> 00:11:52.820]  一直會祈禱
[00:11:52.820 --> 00:11:55.320]  祈禱之後才回家
[00:11:55.320 --> 00:11:57.320]  我試過有幾次
[00:11:57.320 --> 00:11:58.820]  經過家門口
[00:11:58.820 --> 00:12:00.020]  站在那裏
[00:12:00.020 --> 00:12:01.820]  很掙扎
[00:12:01.820 --> 00:12:03.020]  很累
[00:12:03.020 --> 00:12:04.820]  今天不用了
[00:12:04.820 --> 00:12:06.020]  但我心裏很清楚知道
[00:12:06.020 --> 00:12:07.320]  我不可以不給自己
[00:12:07.320 --> 00:12:09.020]  祈禱的機會
[00:12:09.020 --> 00:12:09.820]  因此我就
[00:12:09.820 --> 00:12:10.620]  很累也好
[00:12:10.620 --> 00:12:12.220]  走去海皮
[00:12:12.220 --> 00:12:15.020]  祈禱之後總是會很開心
[00:12:15.020 --> 00:12:17.920]  幸好今天可以祈禱
[00:12:17.920 --> 00:12:20.520]  在頂尖智慧會是有難處的
[00:12:20.520 --> 00:12:23.220]  環境、時間、各種的難處
[00:12:23.220 --> 00:12:25.420]  但你去爭取機會
[00:12:25.420 --> 00:12:26.420]  有頂尖告訴我
[00:12:26.420 --> 00:12:27.720]  他們平時很忙
[00:12:27.720 --> 00:12:30.320]  但有一個小時吃飯
[00:12:30.320 --> 00:12:31.120]  吃飯的時候
[00:12:31.120 --> 00:12:32.820]  就吃一件三文治
[00:12:32.820 --> 00:12:33.620]  剩下的時間
[00:12:33.620 --> 00:12:37.020]  去附近的一個小公園祈禱
[00:12:37.020 --> 00:12:38.820]  幾位姐妹跟我聊天
[00:12:38.820 --> 00:12:39.620]  她們告訴我
[00:12:39.620 --> 00:12:40.820]  她說一個人祈禱的時候
[00:12:40.820 --> 00:12:42.220]  會沒有什麼動力
[00:12:42.220 --> 00:12:43.520]  他們三個人
[00:12:43.520 --> 00:12:45.520]  就約了每星期一次
[00:12:45.520 --> 00:12:47.920]  一起吃一個簡單的午餐
[00:12:47.920 --> 00:12:49.820]  然後就一起找一個地方
[00:12:49.820 --> 00:12:51.120]  有時候回來教會
[00:12:51.120 --> 00:12:53.720]  就三個人同心祈禱
[00:12:53.720 --> 00:12:54.620]  有時候自己祈禱
[00:12:54.620 --> 00:12:55.820]  可能沒有什麼力量
[00:12:55.820 --> 00:12:57.520]  但是有一個祈禱小組
[00:12:57.520 --> 00:13:00.220]  能夠幫自己定期地祈禱
[00:13:00.220 --> 00:13:03.220]  你就可以行切禱告
[00:13:03.220 --> 00:13:05.120]  用你所能夠想像的方法
[00:13:05.120 --> 00:13:06.020]  用你的創意
[00:13:06.020 --> 00:13:09.120]  你的智慧去祈禱
[00:13:09.120 --> 00:13:11.020]  因為聖經清楚告訴我們
[00:13:11.020 --> 00:13:15.120]  你們要行切禱告
[00:13:15.120 --> 00:13:16.420]  然後聖經再說
[00:13:16.420 --> 00:13:19.320]  在此警醒
[00:13:19.320 --> 00:13:20.920]  我們順道說到警醒
[00:13:20.920 --> 00:13:22.320]  英文的翻譯很好
[00:13:22.320 --> 00:13:25.320]  它說Be Watchful
[00:13:25.320 --> 00:13:29.020]  很小心警覺著要去祈禱
[00:13:29.020 --> 00:13:31.420]  當聖經提到警醒禱告的時候
[00:13:31.420 --> 00:13:33.320]  用另一個說話說
[00:13:33.320 --> 00:13:35.020]  其實意思就是
[00:13:35.020 --> 00:13:38.020]  屬靈的武裝
[00:13:38.020 --> 00:13:38.720]  一個軍人
[00:13:38.720 --> 00:13:39.920]  當他出去打仗的時候
[00:13:39.920 --> 00:13:41.520]  知道有人會攻擊他
[00:13:41.520 --> 00:13:44.020]  他事先穿好一件盔甲
[00:13:44.020 --> 00:13:47.320]  以致不會被別人刺傷
[00:13:47.320 --> 00:13:49.620]  當你那天上班之前
[00:13:49.620 --> 00:13:51.120]  你就想到
[00:13:51.120 --> 00:13:53.120]  今天會見到他
[00:13:53.120 --> 00:13:54.620]  過去一見到他
[00:13:54.620 --> 00:13:56.620]  我就無名火起三千丈
[00:13:56.620 --> 00:13:58.620]  我就會發脾氣
[00:13:58.620 --> 00:14:00.820]  你知道你會面對一個這樣的人
[00:14:00.820 --> 00:14:02.120]  因此你出門之前
[00:14:02.120 --> 00:14:03.820]  你要屬靈武裝自己
[00:14:03.820 --> 00:14:05.720]  你祈禱求神給你力量
[00:14:05.720 --> 00:14:09.620]  能夠控制自己的情緒
[00:14:09.620 --> 00:14:11.520]  當你常常經過你家門口
[00:14:11.520 --> 00:14:13.220]  在旁邊有一座大廈
[00:14:13.220 --> 00:14:16.220]  最近有一個新的大招牌
[00:14:16.220 --> 00:14:17.620]  你有幾次經過的時候
[00:14:17.620 --> 00:14:22.220]  一看就發覺自己內心出了一些淫念
[00:14:22.220 --> 00:14:24.420]  因此你要屬靈武裝自己
[00:14:24.420 --> 00:14:28.020]  求神讓你能夠勝過一些試探
[00:14:28.020 --> 00:14:29.620]  或者你覺得這段時間
[00:14:29.620 --> 00:14:32.120]  自己內心的信心很波動
[00:14:32.120 --> 00:14:34.220]  有些時候會懷疑神的慈愛
[00:14:34.220 --> 00:14:36.220]  因此你要武裝自己
[00:14:36.220 --> 00:14:37.120]  在那段時間
[00:14:37.120 --> 00:14:39.620]  會容易被撒旦攻擊你的信心
[00:14:39.620 --> 00:14:41.820]  你就祈禱神讓我信心
[00:14:41.820 --> 00:14:43.920]  能夠信靠你
[00:14:43.920 --> 00:14:46.220]  各位姐妹 你們明白我的意思了
[00:14:46.220 --> 00:14:47.220]  在你人生裏面
[00:14:47.220 --> 00:14:51.120]  你常常會面對著不同的試探和陷阱
[00:14:51.120 --> 00:14:55.720]  唯有在靈裏面警醒武裝自己
[00:14:55.720 --> 00:14:57.120]  當你警醒的時候
[00:14:57.120 --> 00:14:58.220]  當你祈禱的時候
[00:14:58.220 --> 00:15:01.020]  你發覺你的心思會清醒了
[00:15:01.020 --> 00:15:04.020]  會辨別到哪些陷阱
[00:15:04.020 --> 00:15:08.020]  能夠有準備去勝過那些試探
[00:15:08.020 --> 00:15:08.820]  所以聖經說
[00:15:08.820 --> 00:15:14.520]  這叫做警醒禱告 免得入了迷惑
[00:15:14.520 --> 00:15:15.520]  當你警醒的時候
[00:15:15.520 --> 00:15:17.220]  就不至於被迷惑
[00:15:17.220 --> 00:15:19.620]  你就能夠勝過試探
[00:15:19.620 --> 00:15:20.820]  聖經再說
[00:15:20.820 --> 00:15:23.120]  不單止警醒
[00:15:23.120 --> 00:15:25.120]  最後兩個字是甚麼
[00:15:25.120 --> 00:15:27.420]  是要感恩
[00:15:27.420 --> 00:15:30.720]  警醒和感恩有甚麼關係呢
[00:15:30.720 --> 00:15:32.520]  聖經新譯本有一個更好的翻譯
[00:15:32.520 --> 00:15:37.120]  就是全感恩的心警醒
[00:15:37.120 --> 00:15:38.620]  全感恩的心警醒
[00:15:38.620 --> 00:15:39.720]  有些時候你會發覺
[00:15:39.720 --> 00:15:41.520]  當你自己面對困難的時候
[00:15:41.520 --> 00:15:43.320]  情緒會怎樣
[00:15:43.320 --> 00:15:45.120]  很低落
[00:15:45.120 --> 00:15:47.020]  低落情緒很低沉的時候
[00:15:47.020 --> 00:15:49.120]  你想不想祈禱
[00:15:49.120 --> 00:15:51.320]  有時心情知道要祈禱
[00:15:51.320 --> 00:15:52.320]  但不想祈禱
[00:15:52.320 --> 00:15:53.720]  提不起勁
[00:15:53.720 --> 00:15:55.920]  因此就不想祈禱
[00:15:55.920 --> 00:15:56.620]  有時會祈禱
[00:15:56.620 --> 00:15:57.920]  不過祈禱甚麼呢
[00:15:57.920 --> 00:16:00.420]  就是訴苦式祈禱
[00:16:00.420 --> 00:16:01.520]  大家知道
[00:16:01.520 --> 00:16:04.520]  有些時候你會訴苦神
[00:16:04.520 --> 00:16:06.620]  明明你知道祂是這樣
[00:16:06.620 --> 00:16:09.420]  為何要帶祂在身邊
[00:16:09.420 --> 00:16:11.720]  為何你給我一份這麼好的工作
[00:16:11.720 --> 00:16:16.620]  突然老闆就說要宣佈結束這間公司
[00:16:16.620 --> 00:16:18.820]  有些時候訴苦式的祈禱
[00:16:18.820 --> 00:16:22.020]  會令我們的信心更加低落
[00:16:22.020 --> 00:16:24.320]  但當你覺得自己低沉的時候
[00:16:24.320 --> 00:16:25.520]  你可以做的
