
[00:00:00.000 --> 00:00:02.800]  今天我們開始講到基督論
[00:05:00.640 --> 00:05:04.040]  我們就被帶入了基督耶穌的身體裏面
[00:05:04.040 --> 00:05:08.840]  這樣我們與神與主耶穌有密切的關係
[00:05:08.840 --> 00:05:13.240]  這樣我們與神與主耶穌基督有密切的關係
[00:05:13.240 --> 00:05:17.640]  我們感謝贊美主他有這樣奇妙的恩惠
[00:05:17.640 --> 00:05:21.240]  我們感謝贊美主他有這麼奇妙的恩惠
[00:05:21.240 --> 00:05:26.640]  並且這不是偶然之間所計劃
[00:05:26.640 --> 00:05:29.440]  並且這個不是偶然來計劃的
[00:05:29.440 --> 00:05:32.840]  這是從基督創立釋迦一天
[00:05:32.840 --> 00:05:38.040]  在神的先知裏面就有了的
[00:05:38.040 --> 00:05:40.240]  這個是在創立世界之前
[00:05:40.240 --> 00:05:43.640]  在神的先知裏面就已經有了的
[00:05:43.640 --> 00:05:47.240]  我們感謝贊美主他的計劃
[00:05:47.240 --> 00:05:49.640]  沒有什麼偶然的事情
[00:05:49.640 --> 00:05:51.840]  我們感謝贊美主他的計劃
[00:05:51.840 --> 00:05:54.040]  沒有什麼是屬於偶然的事情
[00:05:54.040 --> 00:05:56.440]  有人以為人一犯了罪
[00:05:56.440 --> 00:05:59.440]  好像神就為難
[00:05:59.440 --> 00:06:02.440]  而特別的在雪裏救人
[00:06:02.440 --> 00:06:04.240]  有人以為人犯了罪
[00:06:04.240 --> 00:06:05.440]  神就為難了
[00:06:05.440 --> 00:06:07.840]  所以特別來設立這個救恩
[00:06:07.840 --> 00:06:09.840]  這並不是如此
[00:06:09.840 --> 00:06:11.640]  實在並不是如此
[00:06:11.640 --> 00:06:16.640]  神祂是從起頭就知道一切的
[00:06:16.640 --> 00:06:19.440]  神是從起頭就知道一切的
[00:06:19.440 --> 00:06:23.040]  祂有祂原來的計劃
[00:06:23.040 --> 00:06:25.440]  祂有祂原來的計劃
[00:06:25.440 --> 00:06:32.440]  我們再看約翰福音第十七章
[00:06:32.440 --> 00:06:39.640]  第二十一到二十三節
[00:06:39.640 --> 00:06:42.640]  約翰福音十七章
[00:06:42.640 --> 00:06:46.240]  二十一到二十三節
[00:06:46.240 --> 00:06:49.040]  「使他們都合而為一
[00:06:49.040 --> 00:06:52.840]  正如你附在我裏面,我也在你裏面
[00:06:52.840 --> 00:06:54.840]  使他們也在我們裏面
[00:06:54.840 --> 00:06:59.640]  叫世人可以因順你差了我來
[00:06:59.640 --> 00:07:03.240]  他所賜給我的榮耀,我也賜給他們
[00:07:03.240 --> 00:07:06.440]  使他們合而為一,像我們合而為一
[00:07:06.440 --> 00:07:09.240]  我在他們裏面,你在我裏面
[00:07:09.240 --> 00:07:12.240]  使他們完完全全的合而為一
[00:07:12.240 --> 00:07:14.640]  叫世人知道你差了我來
[00:07:14.640 --> 00:07:18.640]  也知道你愛他們如同愛我一樣」
[00:07:18.640 --> 00:07:28.640]  這就是最寶貴關於信徒的訊息
[00:07:28.640 --> 00:07:33.240]  是把我們帶到神裏面了
[00:07:33.240 --> 00:07:35.640]  是將我們帶到神的裏面
[00:07:35.640 --> 00:07:40.640]  叫我們與基督耶穌打成一片
[00:07:40.640 --> 00:07:45.640]  蒙附神的愛正如祂愛二次主耶穌一樣
[00:07:45.640 --> 00:07:50.640]  蒙附的愛正如主耶穌基督在神的裏面一樣
[00:07:50.640 --> 00:07:57.640]  再請我們看《易不所思》五章第三十至三十二節
[00:07:57.640 --> 00:08:02.640]  我們再看《易不所思》第五章
[00:08:02.640 --> 00:08:12.640]  《易不所思》五章三十到三十二節
[00:08:12.640 --> 00:08:17.640]  我們是祂身上的肢體,為藉緣故人要離開父母
[00:08:17.640 --> 00:08:20.640]  與妻子聯合,二人成為一體
[00:08:20.640 --> 00:08:27.640]  這是極大的奧秘,但我是指著基督和教會說的
[00:08:27.640 --> 00:08:31.640]  這樣密切的關係是何等的寶貴?
[00:08:31.640 --> 00:08:34.640]  這樣密切的關係何等的寶貴呢?
[00:08:34.640 --> 00:08:37.640]  天上創造千地萬物的主
[00:08:37.640 --> 00:08:43.640]  祂創造了罪人,把我們和祂一起帶在祂的裏面
[00:08:43.640 --> 00:08:46.640]  這個創造天地萬物的主拯救了我們罪人
[00:08:46.640 --> 00:08:49.640]  將我們與祂連在一起
[00:08:49.640 --> 00:08:52.640]  我們再看《哥羅西書》一章二十七節
[00:08:52.640 --> 00:09:03.640]  我們再看《哥羅西書》一章二十七節
[00:09:03.640 --> 00:09:10.640]  神願意叫他們知道這奧秘在外方人中有何等豐盛的榮耀
[00:09:10.640 --> 00:09:16.640]  就是基督在他們心裏,在你們心裏,情要有榮耀的盼望
[00:09:16.640 --> 00:09:23.640]  這個奧秘有幾方面的關係
[00:09:23.640 --> 00:09:30.640]  我們有主耶穌的靈住在我們心裏面
[00:09:30.640 --> 00:09:34.640]  這是一個極大的奧秘
[00:09:34.640 --> 00:09:38.640]  在您我們看提摩太前書三章十六節
[00:09:38.640 --> 00:09:42.640]  我們又可以看提摩太前書的三章十六節
[00:09:42.640 --> 00:09:45.640]  這就是金錢的奧秘
[00:09:45.640 --> 00:09:47.640]  那時提到金錢的奧秘
[00:09:47.640 --> 00:09:50.640]  提摩太前三章十六節
[00:09:50.640 --> 00:09:52.640]  提摩太前書三章十六節說
[00:09:52.640 --> 00:09:56.640]  大哉!金錢的奧秘無人不以為然
[00:09:56.640 --> 00:10:08.640]  就是神在肉身顯現,被聖靈稱義,被天使看見,被傳於外方,被世人信服,被接在榮耀裏
[00:10:08.640 --> 00:10:15.640]  這是聖經裏面福音的中心
[00:10:15.640 --> 00:10:23.640]  就是神怎樣能夠把人改變過來
[00:10:23.640 --> 00:10:30.640]  怎樣的和主耶穌要一同享受祂的榮耀,祂的尊貴
[00:10:30.640 --> 00:10:35.640]  怎樣可以和主耶穌一同享受祂的榮耀,祂的尊貴
[00:10:35.640 --> 00:10:37.640]  這就是基督的奧秘
[00:10:37.640 --> 00:10:39.640]  這就是基督的奧秘
[00:10:39.640 --> 00:10:42.640]  我們人原來是遠離了神
[00:10:42.640 --> 00:10:44.640]  我們人原本是遠離神的
[00:10:44.640 --> 00:10:46.640]  是沒有盼望的
[00:10:46.640 --> 00:10:48.640]  是無謂骯髒
[00:10:48.640 --> 00:10:49.640]  是無謂邋遢的
[00:10:49.640 --> 00:10:55.640]  但是神怎樣能夠藉著耶穌基督的救恩,把我們拯救出來
[00:10:55.640 --> 00:11:00.640]  但是神怎樣能夠藉著耶穌基督,將我們從罪惡裏面拯救出來
[00:11:00.640 --> 00:11:06.640]  教我們和祂的兒子主耶穌一同享受祂的愛
[00:11:06.640 --> 00:11:11.640]  讓我們能夠和祂的兒子耶穌基督一同享受父神的愛
[00:11:11.640 --> 00:11:17.640]  我們剛才提到關於耶穌基督是很重要的教義
[00:11:17.640 --> 00:11:21.640]  我們剛才提到關於耶穌基督是很重要的教義
[00:11:21.640 --> 00:11:24.640]  我是終身做傳道的
[00:11:24.640 --> 00:11:26.640]  我是終身做傳道的
[00:11:26.640 --> 00:11:29.640]  那麼我傳的信息是只有一條路
[00:11:29.640 --> 00:11:31.640]  我傳的信息是只有一個
[00:11:31.640 --> 00:11:32.640]  只有一個救主
[00:11:32.640 --> 00:11:34.640]  只有一位救主
[00:11:34.640 --> 00:11:36.640]  除了祂以外沒有別的拯救
[00:11:36.640 --> 00:11:39.640]  除了祂以外沒有別樣的拯救
[00:11:39.640 --> 00:11:44.640]  但是今天在基督教裏面有許許多多不承認這樣的道理
[00:11:44.640 --> 00:11:48.640]  但是今天在基督教裏面有許許多不承認這樣的道理
[00:11:48.640 --> 00:11:50.640]  他說我們太固執了,太驕傲了
[00:11:50.640 --> 00:11:53.640]  他說我們太固執了,太驕傲了
[00:11:53.640 --> 00:11:59.640]  我們應當承認別的宗教也可以找得到神
[00:11:59.640 --> 00:12:03.640]  他說我們應該承認別的宗教也可以找得到神
[00:12:03.640 --> 00:12:05.640]  前幾年我到了印度
[00:12:05.640 --> 00:12:07.640]  前幾年我到了印度
[00:12:07.640 --> 00:12:09.640]  我到了印度國的廟宇裏面
[00:12:09.640 --> 00:12:11.640]  我到了印度國的廟宇裏面
[00:12:11.640 --> 00:12:18.640]  他們說印度教有三萬萬偶像菩薩
[00:12:18.640 --> 00:12:23.640]  他們說印度教有三萬萬偶像菩薩
[00:12:23.640 --> 00:12:26.640]  所以他們再加一個耶穌他們就無所謂了
[00:12:26.640 --> 00:12:29.640]  所以他們以為加一個耶穌都無所謂了
[00:12:29.640 --> 00:12:32.640]  那一天到他們的廟宇裏面
[00:12:32.640 --> 00:12:35.640]  一班招待人員知道我們是美國來的
[00:12:35.640 --> 00:12:37.640]  我們是信耶穌的
[00:12:37.640 --> 00:12:41.640]  他們知道我們是美國來的,也是信耶穌的
[00:12:41.640 --> 00:12:44.640]  他們就指給我看一個小牌子
[00:12:44.640 --> 00:12:47.640]  他們就指給我看一個一個小牌子
[00:12:47.640 --> 00:12:50.640]  這個牌子上是耶穌基督幾個字
[00:12:50.640 --> 00:12:54.640]  這個牌子上甚至寫著有耶穌基督幾個字
[00:12:54.640 --> 00:12:56.640]  你看我們也有耶穌
[00:12:56.640 --> 00:12:58.640]  你看我們也有耶穌
[00:12:58.640 --> 00:13:03.640]  各位,耶穌不是這樣的耶穌
[00:13:03.640 --> 00:13:05.640]  各位,耶穌不是這樣的耶穌
[00:13:05.640 --> 00:13:10.640]  你不能把祂和三萬萬的偶像連在一起
[00:13:10.640 --> 00:13:14.640]  你不能把祂和三萬萬的偶像連在一起
[00:13:14.640 --> 00:13:17.640]  從前的甘地也曾講過
[00:13:17.640 --> 00:13:20.640]  從前的印度的甘地曾經講過
[00:13:20.640 --> 00:13:26.640]  他說我不能把主耶穌放在一個單獨的王位上
[00:13:26.640 --> 00:13:30.640]  他說我不能把主耶穌放在一個單獨的王位上
[00:13:30.640 --> 00:13:32.640]  但是如果你不這樣做
[00:13:32.640 --> 00:13:34.640]  你會沒有人信耶穌
[00:13:34.640 --> 00:13:38.640]  但是如果不是這樣做就沒有真正認識耶穌
[00:13:38.640 --> 00:13:40.640]  耶穌是神獨一的兒子
[00:13:40.640 --> 00:13:42.640]  耶穌是神獨一的兒子
[00:13:42.640 --> 00:13:44.640]  除了祂以外沒有拯救
[00:13:44.640 --> 00:13:46.640]  除了祂以外沒有拯救
[00:13:46.640 --> 00:13:48.640]  祂是唯一的救法
[00:13:48.640 --> 00:13:50.640]  祂是唯一的救法
[00:13:50.640 --> 00:13:53.640]  所以今天在基督教裡面
[00:13:53.640 --> 00:14:01.640]  有很多人願意接受別的宗教為他們的救方
[00:14:01.640 --> 00:14:07.640]  今天有些人願意接受別的宗教為他們的救法
[00:14:07.640 --> 00:14:12.640]  各位這是萬不可能的事情
[00:14:12.640 --> 00:14:17.640]  這本聖經不許可我們這樣做
[00:14:17.640 --> 00:14:23.640]  如果你查考現代的異端
[00:14:23.640 --> 00:14:29.640]  不論是摩門教還是基督科學還是什麼其他的這些異端
[00:14:29.640 --> 00:14:33.640]  不論是摩門教還是基督科學還是什麼其他的異端
[00:14:33.640 --> 00:14:37.640]  你就看出他們論基督完全是錯誤的
[00:14:37.640 --> 00:14:41.640]  你就會看出他們論道基督是完全錯誤的
[00:14:41.640 --> 00:14:44.640]  我們在這個世界度過一生
[00:14:44.640 --> 00:14:46.640]  我們在這個世界度過一生
[00:14:46.640 --> 00:14:49.640]  你能夠找到這個悲劇的星
[00:14:49.640 --> 00:14:54.640]  你能夠找到這個悲劇的北極的那顆星
[00:14:54.640 --> 00:14:56.640]  你就可以知道你的方向
[00:14:56.640 --> 00:14:59.640]  你就可以知道你的方向
[00:14:59.640 --> 00:15:01.640]  你找不到這個星
[00:15:01.640 --> 00:15:04.640]  你找不到這個東西南北
[00:15:04.640 --> 00:15:06.640]  你找不到這個北極星
[00:15:06.640 --> 00:15:09.640]  你就不能夠找到東西南北
[00:15:09.640 --> 00:15:14.640]  我們的主耶穌他就是我們一生的悲劇星
[00:15:14.640 --> 00:15:18.640]  我們的主耶穌基督可以說是我們一生的北極星
[00:15:18.640 --> 00:15:21.640]  你我個人靈性的幸福
[00:15:21.640 --> 00:15:24.640]  你我個人靈性的幸福
[00:15:24.640 --> 00:15:26.640]  都在耶穌基督裏
[00:15:26.640 --> 00:15:28.640]  都在耶穌基督裏邊
[00:15:28.640 --> 00:15:31.640]  如果你對耶穌基督的認識打了折扣
[00:15:31.640 --> 00:15:34.640]  如果你對主耶穌基督的認識打了折扣
[00:15:34.640 --> 00:15:38.640]  你就不能得到他的救恩
[00:15:38.640 --> 00:15:40.640]  你就不能得到他的救恩
[00:15:40.640 --> 00:15:45.640]  各位我們要對主耶穌十分的清楚
[00:15:45.640 --> 00:15:48.640]  各位我們要對主耶穌十分的清楚
[00:15:48.640 --> 00:15:50.640]  在哥羅西書一章十九節
[00:15:50.640 --> 00:15:54.640]  在哥羅西書一章十九節
[00:15:54.640 --> 00:15:58.640]  這是神對主耶穌所有的計劃
[00:15:58.640 --> 00:16:02.640]  這是神對主耶穌基督所有的計劃
[00:16:02.640 --> 00:16:05.640]  哥羅西一章第十九節
[00:16:05.640 --> 00:16:09.640]  聖經說
[00:16:09.640 --> 00:16:15.640]  因為父喜歡將一切的豐盛在他裏面居住
[00:16:15.640 --> 00:16:21.640]  一切的豐盛都在他裏面
[00:16:21.640 --> 00:16:25.640]  萬事都是為他而造
[00:16:25.640 --> 00:16:26.640]  第十六節
[00:16:26.640 --> 00:16:29.640]  因為萬有都是靠他造
[00:16:29.640 --> 00:16:30.640]  第十六節說
[00:16:30.640 --> 00:16:32.640]  萬有都是靠他造的
[00:16:32.640 --> 00:16:42.640]  他將來要做萬國萬世的君王
[00:16:42.640 --> 00:16:44.640]  後來他要做神判官
[00:16:44.640 --> 00:16:47.640]  到最後他要做神判官
[00:16:47.640 --> 00:16:49.640]  對於世界
[00:16:49.640 --> 00:16:52.640]  對於世俗世界的人
[00:16:52.640 --> 00:16:55.640]  對於世界和俗世界的人
[00:16:55.640 --> 00:16:58.640]  這樣的道理是判決式的
[00:16:58.640 --> 00:17:01.640]  這樣的道理對他們來說好像是半決的
[00:17:01.640 --> 00:17:02.640]  他們不能承認
[00:17:02.640 --> 00:17:04.640]  他們不能夠承認
[00:17:04.640 --> 00:17:07.640]  早幾天我給一個朋友探話
[00:17:07.640 --> 00:17:10.640]  前幾天我跟一個朋友談話
[00:17:10.640 --> 00:17:14.640]  他說神造世界我可以接受
[00:17:14.640 --> 00:17:17.640]  神造這個世界我可以接受的
[00:17:17.640 --> 00:17:20.640]  但是耶穌做救主這個問題
[00:17:20.640 --> 00:17:22.640]  我還是不能接受
[00:17:22.640 --> 00:17:25.640]  耶穌為救主這個問題我就不能接受了
[00:17:25.640 --> 00:17:29.640]  各位這就是福音舊人的忠心
[00:17:29.640 --> 00:17:32.640]  各位這個叫福音舊人的忠心
[00:17:32.640 --> 00:17:34.640]  我們不因耶穌接受
[00:17:34.640 --> 00:17:37.640]  我們才有福氣
[00:17:37.640 --> 00:17:40.640]  很多人因耶穌接受
[00:17:40.640 --> 00:17:43.640]  他們不能接受
[00:17:43.640 --> 00:17:45.640]  他們不能接受
[00:17:45.640 --> 00:17:48.640]  他就做了他們的判決式
[00:17:48.640 --> 00:17:50.640]  他們成為他們的絆腳石
[00:17:50.640 --> 00:17:53.640]  你我把我們一生的信仰
[00:17:53.640 --> 00:17:55.640]  立在耶穌基督身上
[00:17:55.640 --> 00:18:00.640]  他做我們的根基
[00:18:00.640 --> 00:18:04.640]  我們有穩當可靠的根基
[00:18:04.640 --> 00:18:09.640]  各位你對主耶穌的觀念
[00:18:09.640 --> 00:18:14.640]  一定要有神父神的看法
[00:18:14.640 --> 00:18:21.640]  你不能用你自己的腦筋來測度來測象
[00:18:21.640 --> 00:18:26.640]  我們一定要從聖經裏面看
[00:18:26.640 --> 00:18:29.640]  父神看耶穌怎麼樣
[00:18:29.640 --> 00:18:33.640]  你一定要從聖經裏面看父神是怎樣來看耶穌
[00:18:33.640 --> 00:18:36.640]  有了父神的看法
[00:18:36.640 --> 00:18:40.640]  你就找到了對的路程
[00:18:40.640 --> 00:18:44.640]  有一班人
[00:18:44.640 --> 00:18:49.640]  他們認為宗教最古就是最好
[00:18:49.640 --> 00:18:56.640]  好像我們這個道教 孔教
[00:18:56.640 --> 00:19:03.640]  孔老夫子在主前五百多年
[00:19:03.640 --> 00:19:08.640]  另外像這個惠惠教
[00:19:08.640 --> 00:19:12.640]  他們說這個最新的是最好
[00:19:12.640 --> 00:19:15.640]  他們又說最真的是最好的
[00:19:15.640 --> 00:19:21.640]  他說穆罕默德在主後五百多年
[00:19:21.640 --> 00:19:28.640]  這是最無聊的神的使者來了
[00:19:28.640 --> 00:19:36.640]  但是各位我們的主耶穌他是阿拉伯他是俄美加
[00:19:36.640 --> 00:19:41.640]  從創立世界之前就有了他
[00:19:41.640 --> 00:19:48.640]  所以我們現在講一點關於先存的基督
[00:19:48.640 --> 00:19:54.640]  剛才所念的真言的八章
[00:19:54.640 --> 00:19:58.640]  這裡講得非常的寶貴
[00:19:58.640 --> 00:20:03.640]  先父和兒子耶穌
[00:20:03.640 --> 00:20:11.640]  他們一同商量設計這個世界這個宇宙
[00:20:11.640 --> 00:20:17.640]  這裡有兩個字是從根古從太初就有了我
[00:20:17.640 --> 00:20:22.640]  於是有兩個字就說從根古從太初就有了我
[00:20:22.640 --> 00:20:30.640]  但我認為這個中文聖經還要比我們英文的翻得還要清楚一點
[00:20:30.640 --> 00:20:34.640]  我覺得中文的聖經比英文的聖經翻得更清楚一點
[00:20:34.640 --> 00:20:39.640]  你看創世記第一章說基礎是創造先帝
[00:20:39.640 --> 00:20:42.640]  你看創世記第一章說起初神創造先帝
[00:20:42.640 --> 00:20:52.640]  約翰福音一章一節說太初就有了我
[00:20:52.640 --> 00:20:56.640]  據我所看太初比起初還要早一點
[00:20:56.640 --> 00:21:01.640]  在英文都是beginning
[00:21:01.640 --> 00:21:05.640]  中文用了兩個字
[00:21:05.640 --> 00:21:07.640]  中文用兩個不同的字
[00:21:07.640 --> 00:21:10.640]  一個是起初一個是太初
[00:21:10.640 --> 00:21:12.640]  一個是起初一個是太初
[00:21:12.640 --> 00:21:16.640]  那麼在太初在這個世界的起頭以前
[00:21:16.640 --> 00:21:21.640]  這個太初在世界起頭以前已經有了我
[00:21:21.640 --> 00:21:23.640]  這就是那先傳的基督
[00:21:23.640 --> 00:21:26.640]  這個就是那個先傳的基督
[00:21:26.640 --> 00:21:29.640]  在這個創立世界以前
[00:21:29.640 --> 00:21:31.640]  就是創立世界之前
[00:21:31.640 --> 00:21:35.640]  初神與聖經有密切的關係
[00:21:35.640 --> 00:21:38.640]  初神是和聖經有密切的關係
[00:21:38.640 --> 00:21:41.640]  在這個英文的詩
[00:21:41.640 --> 00:21:43.640]  這個作詩家
[00:21:43.640 --> 00:21:45.640]  英文的作詩的詩人
[00:21:45.640 --> 00:21:47.640]  有一個人叫Milton
[00:21:47.640 --> 00:21:51.640]  這個人作了幾篇非常有意思的書
[00:21:51.640 --> 00:21:56.640]  有一個叫米頓的詩人作了幾篇很有意思的詩
[00:21:56.640 --> 00:22:00.640]  他是在中年的時候就驗下了
[00:22:00.640 --> 00:22:03.640]  他在中年的時候就盲眼了
[00:22:03.640 --> 00:22:06.640]  他瞎了以後但是他的心靈的眼睛很明亮
[00:22:06.640 --> 00:22:10.640]  但是他盲眼之後他心靈的眼睛就很明亮
[00:22:10.640 --> 00:22:14.640]  他就說這個失掉諾言是怎樣一回事
[00:22:14.640 --> 00:22:18.640]  他就講及到失去的諾言是怎樣的一回事
[00:22:18.640 --> 00:22:24.640]  他就在想像當中說到神父與聖子在商量
[00:22:24.640 --> 00:22:27.640]  他就在想像當中寫到
[00:22:27.640 --> 00:22:30.640]  聖父與聖子商量
[00:22:30.640 --> 00:22:33.640]  如果我們找了人是我們自己的形象找的
[00:22:33.640 --> 00:22:36.640]  萬一他們犯了罪怎麼辦呢
[00:22:36.640 --> 00:22:40.640]  就講到神說我們做人是照我們的形象做的
[00:22:40.640 --> 00:22:42.640]  萬一他們犯了罪那怎麼辦呢
[00:22:42.640 --> 00:22:47.640]  那麼他們彼此商量耶穌就出了一個主意
[00:22:47.640 --> 00:22:50.640]  他們彼此商量耶穌就出了一個主意
[00:22:50.640 --> 00:22:56.640]  祂說既然犯罪就一定要有贖罪才能夠免這個罪
[00:22:56.640 --> 00:23:00.640]  祂說既然犯罪就一定要有贖罪才能夠免這個罪
[00:23:00.640 --> 00:23:06.640]  這樣才能夠成全神的公義
[00:23:06.640 --> 00:23:09.640]  那麼耶穌就說我去替他們死
[00:23:09.640 --> 00:23:11.640]  那麼耶穌就說我去替他們死
[00:23:11.640 --> 00:23:13.640]  我樂意奉獻自己
[00:23:13.640 --> 00:23:15.640]  我樂意奉獻我自己
[00:23:15.640 --> 00:23:18.640]  聖父心中就非常的高興
[00:23:18.640 --> 00:23:21.640]  聖父的心中就非常的高興
[00:23:21.640 --> 00:23:23.640]  各位我們不知道是不是這樣
[00:23:23.640 --> 00:23:25.640]  各位我們不知道是否如此
[00:23:25.640 --> 00:23:30.640]  但是我們知道在神的計劃裏面已經計劃了
[00:23:30.640 --> 00:23:32.640]  要耶穌贖我們的罪
[00:23:32.640 --> 00:23:35.640]  但是我們知道在神的計劃裏面已經計劃好了
[00:23:35.640 --> 00:23:37.640]  要耶穌來贖我們的罪
[00:23:37.640 --> 00:23:41.640]  在太初的時候
[00:23:41.640 --> 00:23:45.640]  主耶穌做了造世界的工程師
