
[00:00:00.000 --> 00:00:03.500]  今天是說哥林多後書第二次的時間
[00:05:41.000 --> 00:05:47.000]  拒絕保羅某程度是拒絕福音
[00:05:47.000 --> 00:05:53.000]  接著保羅在說福音怎樣影響了我,福音怎樣影響了你們
[00:05:53.000 --> 00:05:59.000]  所以保羅的生命和福音的信仰是分不開的
[00:05:59.500 --> 00:06:06.000]  亦都這個福音成為了你們哥林多教會信徒的信仰核心,或生命的核心
[00:06:06.000 --> 00:06:14.000]  保羅在扣緊的是在這裏當中,保羅再讓一班哥林多教會的信徒
[00:06:14.000 --> 00:06:19.000]  焦點不是在人那裏,而是在信仰,在福音那裏
[00:06:19.000 --> 00:06:26.000]  保羅在最後希望一班哥林多教會的信徒去明白一件很重要的事
[00:06:26.500 --> 00:06:33.000]  就是保羅在說我希望到最後我是以你們去誇口
[00:06:33.000 --> 00:06:37.000]  我亦都希望你們以我為誇口
[00:06:37.000 --> 00:06:43.000]  即是說我以你們在患難當中仍然守主的道而誇口
[00:06:43.000 --> 00:06:48.000]  你們亦都以我在患難當中仍然守主的道為誇口
[00:06:48.000 --> 00:06:54.000]  這個是保羅希望當時的哥林多教會的信徒明白的一件事
[00:06:54.500 --> 00:07:01.000]  這個是大約整段保羅很重要表達的一個信息
[00:07:01.000 --> 00:07:09.000]  在這裏我們再詳細去看,究竟如何去迫使保羅藉著這段經文帶出這些重要的信息
[00:07:09.000 --> 00:07:15.000]  在一開始的時候,即是第一章十二節十四節,保羅在第十二節裏面說
[00:07:15.000 --> 00:07:22.000]  他說他所說的一切,他的行事為人,他的言語是出於他的良心
[00:07:22.500 --> 00:07:32.000]  保羅其實在說我沒有出自個人的私心去說任何的說話,或者去做任何的行動
[00:07:32.000 --> 00:07:37.000]  保羅可以說他覺得他引以為榮的其中一樣東西就是
[00:07:37.000 --> 00:07:45.000]  我所做的一切都是在上帝面前可以擺得出來,給上帝去看,給人去看
[00:07:45.000 --> 00:07:48.000]  是基於這個純潔的良心
[00:07:48.500 --> 00:07:55.000]  在保羅的思想裏面,這個良心其實是必須要受神的話語的指導
[00:07:55.000 --> 00:07:59.000]  即是保羅所說的良心和一般人所說的良心不同
[00:07:59.000 --> 00:08:09.000]  保羅是說到他整個人是受福音的引導,可以說是因著福音的緣故,因著耶穌的緣故
[00:08:09.000 --> 00:08:14.000]  去引導我所說的話,引導我所去行的事
[00:08:14.500 --> 00:08:22.000]  所以我所做的每一件事,所說的都是經得起保羅所說的良心的考驗
[00:08:22.000 --> 00:08:29.000]  其實他整體上一開始就說,因為當時的哥倫多信徒說你是忽是忽非
[00:08:29.000 --> 00:08:33.000]  即是你講過講一樣,有時講一樣,有時講那樣
[00:08:33.000 --> 00:08:40.000]  所以你是按照你自己個人的自私而去作的決定
[00:08:40.500 --> 00:08:44.000]  這是當時的哥倫多信徒對保羅的一個很大的挑戰
[00:08:44.000 --> 00:08:49.000]  接著保羅說,不是,我所作的不是基於我的自私
[00:08:49.000 --> 00:08:55.000]  而是基於上帝給我的使命,上帝給我的呼召而去做的決定
[00:08:55.000 --> 00:09:04.000]  接著在第十五至二十二節,保羅說行程改變和福音的連上關係
[00:09:04.500 --> 00:09:12.000]  保羅在這裡解釋他對哥倫多人對他的不滿
[00:09:12.000 --> 00:09:19.000]  他在這裡說為什麼他會有這樣的改變
[00:09:19.000 --> 00:09:25.000]  大家如果留心去看哥倫多教會信徒的說法
[00:09:25.000 --> 00:09:27.000]  其實你會發覺有很多問題
[00:09:27.000 --> 00:09:32.000]  哥倫多教會的信徒說,保羅行程的改變
[00:09:32.500 --> 00:09:35.000]  這個改變是一個事實
[00:09:35.000 --> 00:09:42.000]  但這個改變就證明保羅你不誠實
[00:09:42.000 --> 00:09:44.000]  接著你在這件事上不誠實
[00:09:44.000 --> 00:09:47.000]  所以你在所有的事上你都不誠實
[00:09:47.000 --> 00:09:50.000]  保羅在這裡面對這個質疑
[00:09:50.000 --> 00:10:02.000]  保羅在這裡嚴格來說,他沒有很詳細把焦點放在這裡上面
[00:10:02.000 --> 00:10:04.500]  保羅反而放在另一個焦點上面
[00:10:04.500 --> 00:10:08.500]  因為哥倫多教會的人質疑什麼呢?
[00:10:08.500 --> 00:10:11.500]  不是質疑保羅在這件事上不誠實的問題
[00:10:11.500 --> 00:10:16.500]  而是說你所傳的福音究竟是不是真的呢?
[00:10:16.500 --> 00:10:21.500]  去到這個質疑,他所說的話是不是可靠的呢?
[00:10:21.500 --> 00:10:24.500]  這個才是保羅所關心的重點
[00:10:24.500 --> 00:10:31.500]  哥倫多教會的信徒是在質疑保羅所傳的福音是不是真實
[00:10:31.500 --> 00:10:34.000]  所以保羅在這裡馬上轉了話題
[00:10:34.000 --> 00:10:37.000]  可以說馬上轉了焦點
[00:10:37.000 --> 00:10:40.000]  把焦點放在保羅這裡說
[00:10:40.000 --> 00:10:44.000]  我所傳的福音是絕對的可靠
[00:10:44.000 --> 00:10:46.000]  絕對的可靠
[00:10:46.000 --> 00:10:48.000]  他把重心不是放在自己那裡
[00:10:48.000 --> 00:10:51.000]  他把重心放在上帝那裡
[00:10:51.000 --> 00:10:53.000]  為什麼可靠呢?
[00:10:53.000 --> 00:10:56.000]  不是因為我的人可靠
[00:10:56.000 --> 00:10:59.000]  而是因為上帝的道可靠
[00:10:59.500 --> 00:11:02.000]  是因為我所說的福音為什麼可靠
[00:11:02.000 --> 00:11:04.000]  因為有兩方面很重要
[00:11:04.000 --> 00:11:09.000]  第一,就是上帝是信實可靠的
[00:11:09.000 --> 00:11:16.000]  因為這個救恩是上帝為人設立的救恩
[00:11:16.000 --> 00:11:20.000]  上帝可靠,耶穌所說的話是可靠
[00:11:20.000 --> 00:11:25.000]  所以我所說的話就是可靠
[00:11:25.000 --> 00:11:27.000]  不是因為我有多可靠
[00:11:27.500 --> 00:11:32.000]  保羅在這裡很清楚的把焦點放在上帝的身上
[00:11:32.000 --> 00:11:34.000]  也放在耶穌的身上
[00:11:34.000 --> 00:11:38.000]  上帝在耶穌身上所成就的應許
[00:11:38.000 --> 00:11:40.000]  無論有多少都好
[00:11:40.000 --> 00:11:42.000]  必然是會成就
[00:11:42.000 --> 00:11:46.000]  所以在第一章二十節的意思就是說
[00:11:46.000 --> 00:11:48.000]  無論神的應許有多少
[00:11:48.000 --> 00:11:53.000]  在基督裡面都會去實現的
[00:11:53.000 --> 00:11:54.000]  為設止的緣故
[00:11:54.000 --> 00:11:57.000]  所以我們同聲說阿們
[00:11:57.000 --> 00:12:00.500]  阿們的意思是實實在在的意思
[00:12:00.500 --> 00:12:07.500]  我們經常說上帝的說話是真真實實存在的
[00:12:07.500 --> 00:12:11.500]  我們要上帝得著榮耀的信心
[00:12:11.500 --> 00:12:15.500]  所以保羅說我們在集體敬拜裡面
[00:12:15.500 --> 00:12:18.500]  我們藉著耶穌向神說阿們
[00:12:18.500 --> 00:12:21.500]  這個時候就是表示我們相信上帝是信實的
[00:12:21.500 --> 00:12:25.500]  而上帝所說的信息也是可靠的
[00:12:26.000 --> 00:12:32.500]  保羅在這裡把自己的服事扣在了這個舊音
[00:12:32.500 --> 00:12:34.500]  這個福音的上面
[00:12:34.500 --> 00:12:40.500]  不是因為其他的事情去決定保羅的侍奉
[00:12:40.500 --> 00:12:46.500]  而是因為耶穌的福音去決定了我的服事
[00:12:46.500 --> 00:12:48.500]  去決定了我的侍奉
[00:12:48.500 --> 00:12:50.500]  保羅在這裡很清楚
[00:12:50.500 --> 00:12:54.500]  他的焦點一點都不模糊
[00:12:55.000 --> 00:12:57.500]  我的服事所以可靠
[00:12:57.500 --> 00:13:00.500]  不是因為我的計劃有多可靠
[00:13:00.500 --> 00:13:03.500]  不是因為我所定的方法
[00:13:03.500 --> 00:13:04.500]  所定的行程
[00:13:04.500 --> 00:13:08.500]  所定的全方位策略是多麼可靠
[00:13:08.500 --> 00:13:09.500]  不是
[00:13:09.500 --> 00:13:12.500]  而是因為福音是可靠
[00:13:12.500 --> 00:13:16.500]  我的侍奉是建立在這個舊音的上面
[00:13:16.500 --> 00:13:19.500]  所以上帝就因為這個緣故
[00:13:19.500 --> 00:13:23.500]  去兼顧我所作的這些工作
[00:13:24.000 --> 00:13:28.500]  接著保羅說上帝的可靠
[00:13:28.500 --> 00:13:30.500]  不單是口頭上的保證
[00:13:30.500 --> 00:13:33.500]  上帝也以行動去證明
[00:13:33.500 --> 00:13:35.500]  他所說的話是可靠
[00:13:35.500 --> 00:13:38.500]  所以保羅說
[00:13:38.500 --> 00:13:40.500]  無論我自己的經歷
[00:13:40.500 --> 00:13:43.500]  無論你們生命的經歷
[00:13:43.500 --> 00:13:45.500]  同樣去證明我所說的話
[00:13:45.500 --> 00:13:49.500]  因為在我的身上有聖靈的工作
[00:13:49.500 --> 00:13:52.500]  聖靈去兼顧信徒
[00:13:53.000 --> 00:13:54.500]  兼顧了我的心
[00:13:54.500 --> 00:13:56.500]  高納了我
[00:13:56.500 --> 00:13:59.500]  也賜下聖靈在我心中作為一個印記
[00:13:59.500 --> 00:14:01.500]  作為一個憑據
[00:14:01.500 --> 00:14:04.500]  正正因為上帝賜下聖靈
[00:14:04.500 --> 00:14:05.500]  改變了我的生命
[00:14:05.500 --> 00:14:09.500]  所以今天我本來是一個
[00:14:09.500 --> 00:14:12.500]  很有學問
[00:14:12.500 --> 00:14:14.500]  可以養尊處優的一個人
[00:14:14.500 --> 00:14:16.500]  但是上帝改變了我
[00:14:16.500 --> 00:14:20.500]  以至我今天願意為福音的緣故
[00:14:21.000 --> 00:14:22.500]  忍受一切的苦難
[00:14:22.500 --> 00:14:26.500]  這證明了上帝的行動
[00:14:26.500 --> 00:14:28.500]  證明了是真實的
[00:14:28.500 --> 00:14:30.500]  上帝在你們身上
[00:14:30.500 --> 00:14:32.500]  即是哥倫多教的信徒身上
[00:14:32.500 --> 00:14:36.500]  在你們的心上同樣證明了是真實的
[00:14:36.500 --> 00:14:40.500]  你們從不信耶穌到信耶
[00:14:40.500 --> 00:14:42.500]  信耶穌的過程
[00:14:42.500 --> 00:14:44.500]  同樣有我這樣的經歷
[00:14:44.500 --> 00:14:46.500]  所以保羅在這裡說
[00:14:46.500 --> 00:14:48.500]  上帝的可靠
[00:14:49.000 --> 00:14:50.500]  是在言語上的可靠
[00:14:50.500 --> 00:14:52.500]  上帝在耶穌身上所作的
[00:14:52.500 --> 00:14:54.500]  必定會實現
[00:14:54.500 --> 00:14:56.500]  上帝藉著聖靈
[00:14:56.500 --> 00:14:58.500]  在我們的生命當中
[00:14:58.500 --> 00:15:00.500]  那一個工作
[00:15:00.500 --> 00:15:04.500]  已經證明上帝的救恩是可靠
[00:15:04.500 --> 00:15:06.500]  上帝的信息是可靠
[00:15:06.500 --> 00:15:09.500]  保羅在這條經文裡
[00:15:09.500 --> 00:15:12.500]  基本上說了這麼重要的一個信息
[00:15:12.500 --> 00:15:14.500]  在這條經文裡
[00:15:14.500 --> 00:15:17.500]  究竟我們可以有什麼提醒呢
[00:15:18.000 --> 00:15:20.500]  我覺得可以有兩方面
[00:15:20.500 --> 00:15:22.000]  第一方面就是
[00:15:22.000 --> 00:15:25.500]  保羅在這裡很清楚提醒我們
[00:15:25.500 --> 00:15:27.500]  我們的信仰的焦點
[00:15:27.500 --> 00:15:29.500]  究竟放在哪裡呢
[00:15:29.500 --> 00:15:31.500]  保羅在這裡很清楚
[00:15:31.500 --> 00:15:34.500]  信仰的焦點不是在他的身上
[00:15:34.500 --> 00:15:36.500]  而是在耶穌的身上
[00:15:36.500 --> 00:15:38.500]  如果大家去看
[00:15:38.500 --> 00:15:42.500]  哥倫多教的信徒的思考方法
[00:15:42.500 --> 00:15:44.500]  你會覺得很奇怪
[00:15:45.000 --> 00:15:48.500]  如果大家去看清楚的話
[00:15:48.500 --> 00:15:52.500]  他們看到保羅有些行程改變了
[00:15:52.500 --> 00:15:54.500]  現實上是改變了
[00:15:54.500 --> 00:15:56.500]  說過好像不做了一些事
[00:15:56.500 --> 00:15:59.500]  從現實裡面判斷
[00:15:59.500 --> 00:16:01.500]  第一個判斷就是
[00:16:01.500 --> 00:16:03.500]  保羅你是不誠實的
[00:16:03.500 --> 00:16:06.500]  你是一個不誠實的證人
[00:16:06.500 --> 00:16:08.500]  你這一點不誠實
[00:16:08.500 --> 00:16:10.500]  所以你說的任何事
[00:16:10.500 --> 00:16:12.500]  都是不誠實
[00:16:12.500 --> 00:16:14.500]  都是不可信的
[00:16:14.500 --> 00:16:16.000]  所以信徒就是這樣想的
[00:16:16.000 --> 00:16:19.000]  大家有沒有發覺這個想法
[00:16:19.000 --> 00:16:21.000]  很熟悉的
[00:16:21.000 --> 00:16:23.000]  大家知道嗎
[00:16:23.000 --> 00:16:25.000]  很熟悉是什麼意思呢
[00:16:25.000 --> 00:16:28.000]  其實這就是我們中國人想法
[00:16:28.000 --> 00:16:30.000]  我們中國人很多時候都是這樣
[00:16:30.000 --> 00:16:34.000]  就是說我們怎樣證明那件事是假的呢
[00:16:34.000 --> 00:16:37.000]  第一不是從那件事去看的
[00:16:37.000 --> 00:16:42.000]  首先我要說你是一個不可信的證人
[00:16:42.500 --> 00:16:46.000]  你會用很多方法證明你的人格
[00:16:46.000 --> 00:16:48.000]  你的人格是不可信的
[00:16:48.000 --> 00:16:50.000]  所以你說的話就是不可信的
[00:16:50.000 --> 00:16:55.000]  這是我們中國人的想法
[00:16:55.000 --> 00:16:58.000]  如果大家想深一層的話
[00:16:58.000 --> 00:17:00.000]  會有很多問題
[00:17:00.000 --> 00:17:02.000]  說的話對不對
[00:17:02.000 --> 00:17:04.000]  當然和一個人的誠信有沒有關係呢
[00:17:04.000 --> 00:17:06.000]  有時是有關係的
[00:17:06.000 --> 00:17:08.000]  但不是說一開始
[00:17:08.000 --> 00:17:10.000]  我們首先看事件
[00:17:10.000 --> 00:17:12.000]  事件究竟說出來
[00:17:12.000 --> 00:17:13.500]  有沒有根據呢
[00:17:13.500 --> 00:17:17.500]  有沒有事實根據呢
[00:17:17.500 --> 00:17:19.500]  是不是真的有還是沒有呢
[00:17:19.500 --> 00:17:22.500]  這個我們首先從事件去看
[00:17:22.500 --> 00:17:25.500]  不是將事件放在那個人身上
[00:17:25.500 --> 00:17:28.500]  我信你,你說什麼我都信
[00:17:28.500 --> 00:17:30.500]  我不信你,你說什麼我都不信
[00:17:30.500 --> 00:17:32.500]  這是我們現在很危險的想法
[00:17:32.500 --> 00:17:34.500]  所以我們要小心
[00:17:34.500 --> 00:17:36.500]  我們要看事件是什麼
[00:17:36.500 --> 00:17:38.500]  不要像哥倫多教會的信徒
[00:17:38.500 --> 00:17:40.500]  這樣想法
[00:17:41.000 --> 00:17:43.500]  只要我信你,你說什麼我都信
[00:17:43.500 --> 00:17:46.500]  只要我不信你,你說什麼我都不信
[00:17:46.500 --> 00:17:48.500]  不過大家記住一件事
[00:17:48.500 --> 00:17:51.500]  好人都會做壞事
[00:17:51.500 --> 00:17:54.500]  壞人有時都會做好事
[00:17:54.500 --> 00:17:57.500]  所以我們都要小心
[00:17:57.500 --> 00:18:01.500]  我們現在思考的方法
[00:18:01.500 --> 00:18:03.500]  保羅的回應是什麼呢
[00:18:03.500 --> 00:18:06.500]  如果按照我們的思考邏輯
[00:18:06.500 --> 00:18:07.500]  我們就會說
[00:18:07.500 --> 00:18:09.500]  你說我的人格不行
[00:18:10.000 --> 00:18:11.500]  那就要證明我的人格
[00:18:11.500 --> 00:18:12.500]  我的人格是高尚的
[00:18:12.500 --> 00:18:13.500]  所以我說話是可信的
[00:18:13.500 --> 00:18:15.500]  我們的思考方法就是這樣
[00:18:15.500 --> 00:18:17.500]  不過保羅不是這樣
[00:18:17.500 --> 00:18:20.500]  保羅不是說我的人格是多麼可靠
[00:18:20.500 --> 00:18:23.500]  他不是要證明自己是完美
[00:18:23.500 --> 00:18:25.500]  我是一個完美的人
[00:18:25.500 --> 00:18:28.500]  所以我說的福音是真的
[00:18:28.500 --> 00:18:30.500]  保羅不是這樣說的
[00:18:30.500 --> 00:18:32.500]  他的焦點是說
[00:18:32.500 --> 00:18:35.500]  福音是上帝的啟示
[00:18:35.500 --> 00:18:37.500]  是因為上帝的真實
[00:18:37.500 --> 00:18:39.500]  所以福音是真的
[00:18:39.500 --> 00:18:42.000]  所以他的焦點是很清楚的
[00:18:42.000 --> 00:18:45.000]  就是他全道為什麼這麼有把握
[00:18:45.000 --> 00:18:47.000]  這麼有權柄
[00:18:47.000 --> 00:18:49.000]  他說有兩個原因
[00:18:49.000 --> 00:18:50.000]  他在說的是
[00:18:50.000 --> 00:18:52.000]  上帝的兒子耶穌基督
[00:18:52.000 --> 00:18:55.000]  他說的話不是忽是忽非的
[00:18:55.000 --> 00:18:57.000]  他不是前後不一致的
[00:18:57.000 --> 00:18:59.000]  他是絕對的真理
[00:18:59.000 --> 00:19:01.000]  他的宣告是真理
[00:19:01.000 --> 00:19:03.000]  他是可靠的
[00:19:03.000 --> 00:19:05.000]  所以我跟從他
[00:19:05.000 --> 00:19:06.000]  第二方面
[00:19:06.500 --> 00:19:10.000]  神在耶穌基督裡面的應許都是確實的
[00:19:10.000 --> 00:19:14.000]  保羅、提摩泰、細拉
[00:19:14.000 --> 00:19:17.000]  就是向哥倫多教會的信徒所傳的福音
[00:19:17.000 --> 00:19:18.000]  都是真理
[00:19:18.000 --> 00:19:22.000]  就是耶穌基督是神的兒子
[00:19:22.000 --> 00:19:26.000]  是上帝藉著他的救贖成就的救恩
[00:19:26.000 --> 00:19:29.000]  所以上帝的應許是確實的
[00:19:29.000 --> 00:19:32.000]  保羅在這裡說出
[00:19:32.000 --> 00:19:35.000]  不是因為我值得信所以你信我
[00:19:35.500 --> 00:19:38.000]  是因為上帝是真實
[00:19:38.000 --> 00:19:40.000]  所以我們去相信上帝
[00:19:40.000 --> 00:19:42.000]  去跟從耶穌
[00:19:42.000 --> 00:19:46.000]  所以我們說阿門是實實在在的意思
[00:19:46.000 --> 00:19:50.000]  有些人誤解了阿門是誠心所願
[00:19:50.000 --> 00:19:52.000]  不是這樣的意思
[00:19:52.000 --> 00:19:54.000]  我們說祈願到阿門
[00:19:54.000 --> 00:19:58.000]  意思就是說我們都跟祈禱的人所說的
[00:19:58.000 --> 00:20:00.000]  我們同心的這樣去祈禱
[00:20:00.000 --> 00:20:02.000]  其實阿門基本意思是這樣
[00:20:02.000 --> 00:20:05.000]  實實在在的一個禱告
[00:20:05.000 --> 00:20:06.500]  不是因為人可靠
[00:20:06.500 --> 00:20:08.500]  所以福音才可靠
[00:20:08.500 --> 00:20:11.500]  而是神的應許是真實
[00:20:11.500 --> 00:20:14.500]  所以福音是可靠
[00:20:14.500 --> 00:20:17.500]  信仰不是建立在人的身上
[00:20:17.500 --> 00:20:20.500]  而是建立在神的身上
[00:20:20.500 --> 00:20:24.500]  我想這個你從教會一開始
[00:20:24.500 --> 00:20:26.500]  你都會聽到這個訊息
[00:20:26.500 --> 00:20:28.500]  你信耶穌不是因為
[00:20:28.500 --> 00:20:32.500]  當然可能有些人帶你回來
[00:20:32.500 --> 00:20:33.500]  有些原因
[00:20:34.000 --> 00:20:35.500]  但你不是因為他
[00:20:35.500 --> 00:20:37.500]  你才信耶穌
[00:20:37.500 --> 00:20:39.500]  不是這樣的
[00:20:39.500 --> 00:20:41.500]  我們一開教會就告訴大家
[00:20:41.500 --> 00:20:45.500]  我們不要將信心放在人身上
[00:20:45.500 --> 00:20:47.500]  我們開始說我們相信上帝
[00:20:47.500 --> 00:20:50.500]  不過教會這麼多年
[00:20:50.500 --> 00:20:54.500]  我都見過很多人
[00:20:54.500 --> 00:20:56.500]  我不知道你們身邊有沒有這樣的基督徒
[00:20:56.500 --> 00:20:58.500]  就說回了教會一段時間
[00:20:58.500 --> 00:21:01.500]  就說我身邊有些基督徒
[00:21:01.500 --> 00:21:02.500]  這個基督徒是這樣
[00:21:03.000 --> 00:21:04.500]  那個基督徒是這樣的
[00:21:04.500 --> 00:21:06.500]  很多做的事都不太像樣
[00:21:06.500 --> 00:21:08.500]  所以我就不回教會了
[00:21:08.500 --> 00:21:11.500]  你再想想那些人是否好
[00:21:11.500 --> 00:21:12.500]  我不知道
[00:21:12.500 --> 00:21:16.500]  不過你這樣的想法
[00:21:16.500 --> 00:21:20.500]  你是否將整個信仰建立在人身上
[00:21:20.500 --> 00:21:22.500]  你覺得人可靠
[00:21:22.500 --> 00:21:23.500]  我就信耶穌
[00:21:23.500 --> 00:21:25.500]  你覺得人不可靠
[00:21:25.500 --> 00:21:26.500]  你就不信耶穌
[00:21:26.500 --> 00:21:29.500]  整個信仰的重心都錯了
[00:21:29.500 --> 00:21:31.500]  保羅在這裡很清楚
[00:21:32.000 --> 00:21:35.500]  我們的信仰焦點不是在人身上
[00:21:35.500 --> 00:21:37.500]  而是在神身上
[00:21:37.500 --> 00:21:41.500]  唯有將信仰焦點放在神身上
[00:21:41.500 --> 00:21:44.500]  才有保羅的生命
[00:21:44.500 --> 00:21:46.500]  無論在什麼情況下
[00:21:46.500 --> 00:21:49.500]  仍然堅持去跟從上帝
[00:21:49.500 --> 00:21:50.500]  另一方面
[00:21:50.500 --> 00:21:52.500]  保羅也在這裡說
[00:21:52.500 --> 00:21:53.500]  在這裡表達
[00:21:53.500 --> 00:21:55.500]  保羅不是在這裡說
[00:21:55.500 --> 00:21:58.500]  我所說的每一句話都是代表上帝
[00:21:58.500 --> 00:21:59.500]  不是
[00:21:59.500 --> 00:22:00.500]  保羅不是這樣說的
[00:22:01.000 --> 00:22:02.500]  保羅是說
[00:22:02.500 --> 00:22:04.500]  福音是上帝的真理
[00:22:04.500 --> 00:22:06.500]  所以是真實
[00:22:06.500 --> 00:22:09.500]  而傳福音的方法和策略
[00:22:09.500 --> 00:22:11.500]  並不是絕對的
[00:22:11.500 --> 00:22:14.500]  保羅有時也會改變
[00:22:14.500 --> 00:22:16.500]  在做的過程中
[00:22:16.500 --> 00:22:18.500]  這個做得好,繼續做下去
[00:22:18.500 --> 00:22:19.500]  有些方法有些改變
[00:22:19.500 --> 00:22:21.500]  所以他也不改變
[00:22:21.500 --> 00:22:23.500]  所以傳福音的方法和策略
[00:22:23.500 --> 00:22:25.500]  是可以改變的
