
[00:00:00.000 --> 00:00:05.480]  宣讀《創世紀》第29章第1到35節
[00:03:21.000 --> 00:03:24.000]  服侍你七年
[00:03:24.000 --> 00:03:26.000]  拉班說
[00:03:26.000 --> 00:03:30.000]  我把她給你勝過給別人
[00:03:30.000 --> 00:03:33.000]  你與我同住吧
[00:03:33.000 --> 00:03:37.000]  雅各就為拉節服侍了七年
[00:03:37.000 --> 00:03:39.000]  他因為愛拉節
[00:03:39.000 --> 00:03:43.000]  就看這七年如同幾天
[00:03:43.000 --> 00:03:46.000]  雅各對拉班說
[00:03:46.000 --> 00:03:48.000]  日期已經滿了
[00:03:48.000 --> 00:03:50.000]  請把我的妻子給我
[00:03:50.000 --> 00:03:53.000]  我好與她同房
[00:03:53.000 --> 00:03:56.000]  拉班就設辦宴席
[00:03:56.000 --> 00:03:59.000]  請了當地所有的人
[00:03:59.000 --> 00:04:01.000]  到了晚上
[00:04:01.000 --> 00:04:06.000]  拉班帶女兒麗雅來送給雅各
[00:04:06.000 --> 00:04:10.000]  雅各就與她同房
[00:04:10.000 --> 00:04:13.000]  拉班也把自己的婢女西帕
[00:04:13.000 --> 00:04:18.000]  給女兒麗雅做婢女
[00:04:18.000 --> 00:04:20.000]  到了早晨
[00:04:20.000 --> 00:04:24.000]  看啊 她是麗雅
[00:04:24.000 --> 00:04:27.000]  雅各對拉班說
[00:04:27.000 --> 00:04:30.000]  你向我做的是什麼事呢
[00:04:30.000 --> 00:04:33.000]  我服侍你不是為拉節嗎
[00:04:33.000 --> 00:04:36.000]  你為什麼欺騙我呢
[00:04:36.000 --> 00:04:38.000]  拉班說
[00:04:38.000 --> 00:04:40.000]  大女兒還沒有給人
[00:04:40.000 --> 00:04:43.000]  就先把小女兒給人
[00:04:43.000 --> 00:04:47.000]  我們這地方沒有這樣的規矩
[00:04:47.000 --> 00:04:51.000]  你先為這個滿了七日
[00:04:51.000 --> 00:04:55.000]  我們就把那個也給你
[00:04:55.000 --> 00:04:56.000]  不過
[00:04:56.000 --> 00:05:02.000]  你要另外再服侍我七年
[00:05:02.000 --> 00:05:05.000]  雅各就這樣做了
[00:05:05.000 --> 00:05:07.000]  滿了麗雅的七日
[00:05:07.000 --> 00:05:12.000]  拉班就把女兒拉節給雅各為妻
[00:05:12.000 --> 00:05:15.000]  拉班又把自己的婢女麗雅
[00:05:15.000 --> 00:05:20.000]  給女兒拉節做婢女
[00:05:20.000 --> 00:05:23.000]  雅各也與拉節同房
[00:05:23.000 --> 00:05:27.000]  並且愛拉節勝過愛麗雅
[00:05:27.000 --> 00:05:34.000]  於是他又服侍了拉班七年
[00:05:34.000 --> 00:05:37.000]  耶和華見麗雅失寵
[00:05:37.000 --> 00:05:39.000]  就使她生育
[00:05:39.000 --> 00:05:43.000]  拉節卻不生育
[00:05:43.000 --> 00:05:45.000]  麗雅懷孕生子
[00:05:45.000 --> 00:05:48.000]  給她起名叫呂便
[00:05:48.000 --> 00:05:51.000]  因為她說
[00:05:51.000 --> 00:05:54.000]  耶和華看見我的苦情
[00:05:54.000 --> 00:05:59.000]  如今我的丈夫必愛我
[00:05:59.000 --> 00:06:01.000]  她又懷孕生子
[00:06:01.000 --> 00:06:05.000]  就給他起名叫西面說
[00:06:05.000 --> 00:06:09.000]  耶和華因為聽見我失寵
[00:06:09.000 --> 00:06:14.000]  所以又賜給我這個兒子
[00:06:14.000 --> 00:06:18.000]  她又懷孕生子說
[00:06:18.000 --> 00:06:21.000]  我給丈夫生了三個兒子
[00:06:21.000 --> 00:06:26.000]  現在這次他必親近我了
[00:06:26.000 --> 00:06:32.000]  因此雅各給他起名叫呂衛
[00:06:32.000 --> 00:06:36.000]  她又懷孕生子說
[00:06:36.000 --> 00:06:40.000]  這次我要贊美耶和華
[00:06:40.000 --> 00:06:45.000]  因此給他起名叫尤達
[00:06:45.000 --> 00:06:49.000]  於是她停了生育
[00:06:49.000 --> 00:06:53.000]  這是上主的話
[00:06:53.000 --> 00:06:56.000]  恩喬壇的弟兄姐妹平安
[00:06:56.000 --> 00:07:00.000]  剛才讀了一段很長的經文
[00:07:00.000 --> 00:07:02.000]  聖經的經文
[00:07:02.000 --> 00:07:04.000]  特別是敘述的文章
[00:07:04.000 --> 00:07:06.000]  通常會比較長
[00:07:06.000 --> 00:07:08.000]  這個經文我沒有特別的截取
[00:07:08.000 --> 00:07:11.000]  也是希望大家對這個故事
[00:07:11.000 --> 00:07:13.000]  能夠更加認真地去聆聽
[00:07:13.000 --> 00:07:14.000]  去看一遍
[00:07:14.000 --> 00:07:17.000]  也很感恩今天的主席讀經原
[00:07:17.000 --> 00:07:20.000]  為我們讀得非常非常的好聽
[00:07:20.000 --> 00:07:21.000]  再長一點都可以
[00:07:21.000 --> 00:07:23.000]  也不覺得太悶
[00:07:23.000 --> 00:07:25.000]  一言頓措非常非常的好
[00:07:25.000 --> 00:07:28.000]  今天要跟大家講的經文
[00:07:28.000 --> 00:07:31.000]  就是剛才這個故事
[00:07:31.000 --> 00:07:33.000]  雅各離開家
[00:07:33.000 --> 00:07:36.000]  去到舅父的家裡的整個過程
[00:07:36.000 --> 00:07:38.000]  包括他的娶妻 生子
[00:07:38.000 --> 00:07:41.000]  投幾個孩子的這樣的一個過程
[00:07:41.000 --> 00:07:44.000]  今天我跟大家所分享的題目
[00:07:44.000 --> 00:07:46.000]  就是恩靈輪落人
[00:07:46.000 --> 00:07:49.000]  我忘記拿那個pointer
[00:07:49.000 --> 00:07:51.000]  我可能要拿那個pointer
[00:07:51.000 --> 00:07:52.000]  是嗎?
[00:07:52.000 --> 00:07:54.000]  好 謝謝
[00:07:54.000 --> 00:08:02.000]  跟大家分享之前
[00:08:02.000 --> 00:08:06.000]  我先講一下這篇講章的來源
[00:08:06.000 --> 00:08:09.000]  其實當時我在
[00:08:09.000 --> 00:08:11.000]  我要跟大家介紹一個人
[00:08:11.000 --> 00:08:13.000]  叫提莫泰凱勒
[00:08:13.000 --> 00:08:17.000]  我想大家如果有看過一些書
[00:08:17.000 --> 00:08:20.000]  包括一些他寫過不少的書籍
[00:08:20.000 --> 00:08:23.000]  包括講道的 包括解經的
[00:08:23.000 --> 00:08:25.000]  非常非常的精彩
[00:08:25.000 --> 00:08:28.000]  他可以說是一個福音派
[00:08:28.000 --> 00:08:30.000]  講道大師
[00:08:30.000 --> 00:08:33.000]  他任何的經文都跟耶穌基督
[00:08:33.000 --> 00:08:36.000]  這個福音是緊緊相扣的
[00:08:36.000 --> 00:08:39.000]  包括剛才我們所讀的這一段
[00:08:39.000 --> 00:08:42.000]  當時我曾經看過他的一篇文章
[00:08:42.000 --> 00:08:45.000]  就是講到利亞怎麼跟基督
[00:08:45.000 --> 00:08:47.000]  是連成一起的呢?
[00:08:47.000 --> 00:08:50.000]  利亞怎麼成為福音的一部分呢?
[00:08:50.000 --> 00:08:52.000]  那我非常的震撼
[00:08:52.000 --> 00:08:55.000]  今天也特別的將這個講章
[00:08:55.000 --> 00:08:57.000]  當然有一些重新的演繹
[00:08:57.000 --> 00:08:59.000]  我也盼望大家能夠知道
[00:08:59.000 --> 00:09:03.000]  這個意念是從提莫泰凱勒而來
[00:09:03.000 --> 00:09:06.000]  提莫泰凱勒他去年因為癌症
[00:09:06.000 --> 00:09:09.000]  他就離開了 被主接手
[00:09:09.000 --> 00:09:13.000]  這個非常偉大的福音大師
[00:09:13.000 --> 00:09:16.000]  他是一個非常忠心上帝的僕人
[00:09:16.000 --> 00:09:18.000]  一生服侍主 建立教會
[00:09:18.000 --> 00:09:21.000]  也建立很好的一些
[00:09:21.000 --> 00:09:25.000]  吸引了很多職場的 包括年輕的人
[00:09:25.000 --> 00:09:26.000]  來歸信上帝
[00:09:26.000 --> 00:09:29.000]  所以我們也為這個牧者
[00:09:29.000 --> 00:09:32.000]  能夠忠心的服侍而感恩
[00:09:32.000 --> 00:09:34.000]  也是一種紀念的方式
[00:09:34.000 --> 00:09:35.000]  好 那我們開始之前
[00:09:35.000 --> 00:09:37.000]  我們一起來做一個禱告
[00:09:40.000 --> 00:09:43.000]  天父我們來到你的面前
[00:09:43.000 --> 00:09:45.000]  我們謝謝你
[00:09:45.000 --> 00:09:49.000]  願主你親自將你的話語來向我們解開
[00:09:49.000 --> 00:09:52.000]  使我們能夠透過聖經的敘述
[00:09:52.000 --> 00:09:55.000]  也能夠透過你自己的話語
[00:09:55.000 --> 00:09:58.000]  使我們重新解開當中的奧秘
[00:09:58.000 --> 00:10:01.000]  也能夠看到你在遠古之初
[00:10:01.000 --> 00:10:03.000]  就已經預備了救恩
[00:10:03.000 --> 00:10:07.000]  也盼望這些能夠成為我們今日的提醒
[00:10:07.000 --> 00:10:09.000]  今天我們在不同的處境
[00:10:09.000 --> 00:10:12.000]  我們每個人在不同的境況
[00:10:12.000 --> 00:10:15.000]  但上帝你來與我們同在
[00:10:15.000 --> 00:10:18.000]  你來看顧我們 也來建立我們
[00:10:18.000 --> 00:10:20.000]  盼望今天我們所講的
[00:10:20.000 --> 00:10:22.000]  我們所聽的
[00:10:22.000 --> 00:10:25.000]  都能夠同夢一位聖靈得造就
[00:10:25.000 --> 00:10:27.000]  奉主耶穌基督的名求
[00:10:27.000 --> 00:10:28.000]  Amen
[00:10:28.000 --> 00:10:33.000]  今天我用一個恩臨倫 落倫的這樣的講題
[00:10:33.000 --> 00:10:35.000]  跟大家分享
[00:10:35.000 --> 00:10:36.000]  那麼近幾年
[00:10:36.000 --> 00:10:39.000]  其實我們有不少的
[00:10:39.000 --> 00:10:40.000]  講到倫洛人
[00:10:40.000 --> 00:10:42.000]  我就想到我們前幾年
[00:10:42.000 --> 00:10:46.000]  香港有一部很出名的本土電影
[00:10:46.000 --> 00:10:49.000]  這個電影名字就叫《倫洛門人》
[00:10:49.000 --> 00:10:52.000]  當時應該是2018年
[00:10:52.000 --> 00:10:54.000]  我也去看了這部電影
[00:10:54.000 --> 00:10:56.000]  非常的感動
[00:10:56.000 --> 00:10:58.000]  其實這個倫洛人
[00:10:58.000 --> 00:11:02.000]  他講的就是一個菲庸
[00:11:02.000 --> 00:11:03.000]  來到
[00:11:03.000 --> 00:11:05.000]  即使他有大學的文憑
[00:11:05.000 --> 00:11:07.000]  也因為他人生的際遇
[00:11:07.000 --> 00:11:08.000]  包括他的財困
[00:11:08.000 --> 00:11:10.000]  包括他的婚姻的不如意
[00:11:10.000 --> 00:11:13.000]  他就來到了香港成為一個庸人
[00:11:13.000 --> 00:11:16.000]  但他仍然追尋他的夢想
[00:11:16.000 --> 00:11:17.000]  那麼另外一個男主角
[00:11:17.000 --> 00:11:21.000]  我們知道他也是一個很失憶的人
[00:11:21.000 --> 00:11:22.000]  因為他後面就
[00:11:22.000 --> 00:11:26.000]  因為一些意外而造成的三場
[00:11:26.000 --> 00:11:29.000]  所以就請了這個女主角
[00:11:29.000 --> 00:11:31.000]  也是一個菲庸
[00:11:31.000 --> 00:11:34.000]  來幫助他的生活
[00:11:34.000 --> 00:11:35.000]  也就是這樣子
[00:11:35.000 --> 00:11:36.000]  兩個不同的生命
[00:11:36.000 --> 00:11:38.000]  在一個比較相似的
[00:11:38.000 --> 00:11:41.000]  人生的不如意的情況當中相遇了
[00:11:41.000 --> 00:11:43.000]  那麼在過程當中我們知道
[00:11:43.000 --> 00:11:48.000]  其實今日我們也是有很多的人
[00:11:48.000 --> 00:11:51.000]  我今天尤其是講普通話群體
[00:11:51.000 --> 00:11:53.000]  可能也很多的人離開自己的家鄉
[00:11:53.000 --> 00:11:56.000]  來到一個新的景地
[00:11:56.000 --> 00:11:57.000]  什麼是倫洛人呢
[00:11:57.000 --> 00:11:58.000]  我們有一句
[00:11:58.000 --> 00:12:01.000]  大家都很明白的一句詩句叫什麼
[00:12:01.000 --> 00:12:07.000]  同是天涯 倫洛人相識何必曾相逢
[00:12:07.000 --> 00:12:15.000]  所以尤其是來自中國內地成長的
[00:12:15.000 --> 00:12:18.000]  可能對這些詩句都非常非常地熟悉
[00:12:18.000 --> 00:12:20.000]  那我們在過程當中我們知道
[00:12:20.000 --> 00:12:23.000]  其實在這個經文當中
[00:12:23.000 --> 00:12:26.000]  我們也來看一對倫洛人的故事
[00:12:26.000 --> 00:12:27.000]  是哪一對呢
[00:12:27.000 --> 00:12:30.000]  就是雅閣的故事
[00:12:30.000 --> 00:12:33.000]  那麼第一個我們從1到12節
[00:12:33.000 --> 00:12:35.000]  或者1到13節當中
[00:12:35.000 --> 00:12:37.000]  我們先來大概講一下
[00:12:37.000 --> 00:12:40.000]  雅閣他為什麼要離開自己的家鄉呢
[00:12:40.000 --> 00:12:42.000]  去到舅父的家裡呢
[00:12:42.000 --> 00:12:46.000]  就在雅閣他假扮了自己的哥哥伊薩
[00:12:46.000 --> 00:12:49.000]  去騙取他爸爸伊薩的祝福
[00:12:49.000 --> 00:12:50.000]  長子的祝福
[00:12:50.000 --> 00:12:53.000]  長子的祝福跟雅閣的祝福有什麼不一樣
[00:12:53.000 --> 00:12:55.000]  其實雅閣也會得到祝福的
[00:12:55.000 --> 00:12:58.000]  但長子的祝福是雙倍的
[00:12:58.000 --> 00:13:00.000]  我們知道雅閣千方百計地
[00:13:00.000 --> 00:13:03.000]  想要拿這個長子的名分
[00:13:03.000 --> 00:13:05.000]  包括他用一碗紅豆湯
[00:13:05.000 --> 00:13:07.000]  把他哥哥的名分給騙過來了
[00:13:07.000 --> 00:13:08.000]  對不對
[00:13:08.000 --> 00:13:09.000]  但有了這個名分
[00:13:09.000 --> 00:13:10.000]  沒有長子的祝福
[00:13:10.000 --> 00:13:11.000]  一樣的沒有
[00:13:11.000 --> 00:13:13.000]  我們講沒有實體的東西
[00:13:13.000 --> 00:13:17.000]  最後他就在他哥哥去打獵的時候
[00:13:17.000 --> 00:13:19.000]  也是在他爸爸非常
[00:13:19.000 --> 00:13:24.000]  這個可以講在他爸爸這個臨終的時候
[00:13:24.000 --> 00:13:26.000]  所以他這個年老昏花的時候
[00:13:26.000 --> 00:13:28.000]  那他媽媽就說
[00:13:28.000 --> 00:13:30.000]  你要假扮你的哥哥
[00:13:30.000 --> 00:13:33.000]  我給你做一份你爸爸愛吃的
[00:13:33.000 --> 00:13:35.000]  這個獵物的湯美味
[00:13:35.000 --> 00:13:37.000]  你送去給他
[00:13:37.000 --> 00:13:39.000]  那麼雅閣就很緊張
[00:13:39.000 --> 00:13:41.000]  他說我又身上沒有毛
[00:13:41.000 --> 00:13:42.000]  我跟哥哥不一樣
[00:13:42.000 --> 00:13:44.000]  雖然他們兩個是雙胞胎
[00:13:44.000 --> 00:13:46.000]  但他跟他哥哥不一樣
[00:13:46.000 --> 00:13:47.000]  因為他哥哥全身是毛
[00:13:47.000 --> 00:13:49.000]  所以他叫伊薩
[00:13:49.000 --> 00:13:51.000]  那麼雅閣的媽媽就想
[00:13:51.000 --> 00:13:54.000]  他非常的愛這個小兒子
[00:13:54.000 --> 00:13:56.000]  而伊薩呢
[00:13:56.000 --> 00:13:58.000]  就他爸爸非常的愛這個大兒子
[00:13:58.000 --> 00:14:00.000]  因為大兒子會打獵
[00:14:00.000 --> 00:14:04.000]  那麼伊薩跟雅閣兩個不一樣
[00:14:04.000 --> 00:14:05.000]  很不一樣
[00:14:05.000 --> 00:14:07.000]  然後媽媽就想
[00:14:07.000 --> 00:14:10.000]  那你就把身上綁上一層的毛
[00:14:10.000 --> 00:14:12.000]  很多的羊嘛
[00:14:12.000 --> 00:14:14.000]  綁上一層毛去向爸爸呢
[00:14:14.000 --> 00:14:16.000]  去騙取這個祝福
[00:14:16.000 --> 00:14:18.000]  也就是這樣子呢
[00:14:18.000 --> 00:14:20.000]  伊薩在眼睛看不清楚
[00:14:20.000 --> 00:14:21.000]  昏花的時候呢
[00:14:21.000 --> 00:14:23.000]  就被雅閣騙取了祝福
[00:14:23.000 --> 00:14:26.000]  為雅閣做了長子的祝福
[00:14:26.000 --> 00:14:28.000]  也就是因為這件事
[00:14:28.000 --> 00:14:29.000]  伊薩非常的生氣
[00:14:29.000 --> 00:14:33.000]  我們知道雅閣他是比較都在家的
[00:14:33.000 --> 00:14:35.000]  可能比較瘦弱 比較斯文
[00:14:35.000 --> 00:14:38.000]  但是伊薩呢是外面打獵的
[00:14:38.000 --> 00:14:42.000]  他比較高大 比較勇猛
[00:14:42.000 --> 00:14:45.000]  所以雅閣看到他哥哥是害怕的
[00:14:45.000 --> 00:14:48.000]  那麼伊薩回來的時候非常的生氣
[00:14:48.000 --> 00:14:50.000]  他說你騙取了我長子的名分
[00:14:50.000 --> 00:14:53.000]  今天又把我長子的祝福呢給騙走了
[00:14:53.000 --> 00:14:57.000]  那他就誓言要殺了他
[00:14:57.000 --> 00:15:00.000]  他的媽媽就非常非常的擔心
[00:15:00.000 --> 00:15:03.000]  就跟他的丈夫伊薩商量
[00:15:03.000 --> 00:15:07.000]  他說不如我因為你的大媳婦
[00:15:07.000 --> 00:15:10.000]  就是伊薩的太太 妻子
[00:15:10.000 --> 00:15:12.000]  受了很多的氣
[00:15:12.000 --> 00:15:15.000]  不行 我活不下去了
[00:15:15.000 --> 00:15:17.000]  叫我們的小兒子呢
[00:15:17.000 --> 00:15:19.000]  一定要回到我們的夫家
[00:15:19.000 --> 00:15:22.000]  去找一個我們本地的女子來
[00:15:22.000 --> 00:15:25.000]  要不然呢 我沒辦法活下去了
[00:15:25.000 --> 00:15:27.000]  也就用這樣的理由呢
[00:15:27.000 --> 00:15:30.000]  讓他的爸爸 就讓他的丈夫來猜派
[00:15:30.000 --> 00:15:33.000]  他的小兒子呢 要往他的哥哥家去
[00:15:33.000 --> 00:15:34.000]  娶一個妻子
[00:15:34.000 --> 00:15:37.000]  但實際上呢 雅閣是在逃亡
[00:15:37.000 --> 00:15:40.000]  逃避他哥哥的殺害
[00:15:40.000 --> 00:15:42.000]  也就在這樣的背景下
[00:15:42.000 --> 00:15:44.000]  雅閣來到了剛才所讀的經文
[00:15:44.000 --> 00:15:46.000]  東方人的地方
[00:15:46.000 --> 00:15:48.000]  也就是哈朗這個地方
[00:15:48.000 --> 00:15:51.000]  正當雅閣跟一幫牧羊人在談的時候呢
[00:15:51.000 --> 00:15:53.000]  舅舅那幫的二女兒
[00:15:53.000 --> 00:15:55.000]  領著她的父親的羊群來
[00:15:55.000 --> 00:15:57.000]  他們就相遇了
[00:15:57.000 --> 00:15:59.000]  雅閣心裡怎麼想
[00:15:59.000 --> 00:16:02.000]  哇 她真是我心目中的女神
[00:16:02.000 --> 00:16:06.000]  我今天不就是為我結婚的對象而來的嗎
[00:16:06.000 --> 00:16:08.000]  她就是我要找的
[00:16:08.000 --> 00:16:10.000]  我要娶的就是她
[00:16:10.000 --> 00:16:13.000]  我所等的也就是她
[00:16:13.000 --> 00:16:15.000]  我們在這裡看到
[00:16:15.000 --> 00:16:18.000]  人對浪漫的想象
[00:16:18.000 --> 00:16:20.000]  愛情和追求
[00:16:20.000 --> 00:16:23.000]  其實完全的代替了神
[00:16:23.000 --> 00:16:24.000]  也就是這樣子
[00:16:24.000 --> 00:16:27.000]  我們可以看到在現代的社會也是一樣的
[00:16:27.000 --> 00:16:34.000]  現代社會當中用什麼來填補心靈的空缺呢
[00:16:34.000 --> 00:16:38.000]  也就是對愛情的追求
[00:16:38.000 --> 00:16:42.000]  在香港很多人是對卓越的追求
[00:16:42.000 --> 00:16:44.000]  我要把事情做得最好
[00:16:44.000 --> 00:16:47.000]  精英把事情做好是好的
[00:16:47.000 --> 00:16:50.000]  但我們看看我們的重心放在哪裡
[00:16:50.000 --> 00:16:53.000]  我們為什麼要把事情做好
[00:16:53.000 --> 00:16:56.000]  我們把事情做好的目的在於哪裡
[00:16:56.000 --> 00:16:59.000]  對浪漫愛情的追求
[00:16:59.000 --> 00:17:00.000]  對卓越的追求
[00:17:00.000 --> 00:17:03.000]  可以說在人性的深處
[00:17:03.000 --> 00:17:06.000]  就需要有一種自我的榮耀
[00:17:06.000 --> 00:17:11.000]  在人性的深處需要這種自我榮耀來滿足自己
[00:17:11.000 --> 00:17:14.000]  或者透過伴侶來提升
[00:17:14.000 --> 00:17:19.000]  甚至是神來代替神在我們生命當中的位置
[00:17:19.000 --> 00:17:22.000]  所要的其實是什麼呢
[00:17:22.000 --> 00:17:26.000]  其實所要的是一份的救贖
[00:17:26.000 --> 00:17:28.000]  來彌補自己的措施
[00:17:28.000 --> 00:17:30.000]  來去除這種虛空
[00:17:30.000 --> 00:17:34.000]  來證明自己的生命並不是沒有意義的
[00:17:34.000 --> 00:17:37.000]  雅各就是處在這樣的追求當中
[00:17:37.000 --> 00:17:40.000]  很多的人也在這樣的追求當中
[00:17:40.000 --> 00:17:42.000]  透過尋求一位至愛
[00:17:42.000 --> 00:17:45.000]  將自己內心對生命的意義
[00:17:45.000 --> 00:17:48.000]  對安全的感受
[00:17:48.000 --> 00:17:52.000]  對卓越那些深層的需要來轉化
[00:17:52.000 --> 00:17:55.000]  所以這些就以為找到一位至愛
[00:17:55.000 --> 00:17:59.000]  就可以填補自己很糟糕的人生
[00:17:59.000 --> 00:18:02.000]  現代的人花了太多太多的時間
[00:18:02.000 --> 00:18:05.000]  花了太多太多的金錢
[00:18:05.000 --> 00:18:07.000]  來做外面的裝扮
[00:18:07.000 --> 00:18:09.000]  外表的裝扮
[00:18:09.000 --> 00:18:12.000]  其實人所追求的是一種至愛
[00:18:12.000 --> 00:18:14.000]  是一份救贖
[00:18:14.000 --> 00:18:16.000]  我們看到第二個
[00:18:16.000 --> 00:18:20.000]  這個是第一個雅各遇到拉結的感受
[00:18:20.000 --> 00:18:23.000]  我們再來看雅各遇到拉班的
[00:18:23.000 --> 00:18:24.000]  13 到 30 節
[00:18:24.000 --> 00:18:27.000]  當雅各來到他的舅舅家裡的時候
[00:18:27.000 --> 00:18:28.000]  他住了一個月
[00:18:28.000 --> 00:18:31.000]  我相信他在當中有很多的勞動
[00:18:31.000 --> 00:18:33.000]  有很多的服事
[00:18:33.000 --> 00:18:35.000]  所以拉班怕他跑了
[00:18:35.000 --> 00:18:36.000]  拉班就跟他講
[00:18:36.000 --> 00:18:38.000]  你雖然是我的外甥
[00:18:38.000 --> 00:18:41.000]  但是你怎麼能夠白白的服事我呢
[00:18:41.000 --> 00:18:43.000]  你說說看你要什麼為公價
[00:18:43.000 --> 00:18:46.000]  你要多少工資我可以付給你
[00:18:46.000 --> 00:18:48.000]  雅各就回答
[00:18:48.000 --> 00:18:51.000]  其實他回答的只是一個名字而已
[00:18:51.000 --> 00:18:52.000]  是什麼
[00:18:52.000 --> 00:18:53.000]  拉結了
[00:18:53.000 --> 00:18:57.000]  我要的就是你的小女兒拉結
[00:18:57.000 --> 00:18:59.000]  並且他怎麼說呢
[00:18:59.000 --> 00:19:01.000]  我願意為你的小女兒拉結
[00:19:01.000 --> 00:19:03.000]  來服事你七年
[00:19:03.000 --> 00:19:07.000]  我們知道當時人娶一個妻子
[00:19:07.000 --> 00:19:09.000]  大概需要多少錢呢
[00:19:09.000 --> 00:19:11.000]  大概的禮金呢
[00:19:11.000 --> 00:19:13.000]  是35塊銀子
[00:19:13.000 --> 00:19:16.000]  35塊的銀子等於多少
[00:19:16.000 --> 00:19:19.000]  但是每個月的人工大概是
[00:19:19.000 --> 00:19:21.000]  1塊5的銀子
[00:19:21.000 --> 00:19:23.000]  也就35塊的銀子
[00:19:23.000 --> 00:19:25.000]  大約是兩年的人工
[00:19:25.000 --> 00:19:27.000]  就可以娶一個妻子了
[00:19:27.000 --> 00:19:31.000]  但是雅各跟拉結講的是
[00:19:31.000 --> 00:19:33.000]  我要服事你七年
[00:19:33.000 --> 00:19:36.000]  等於是用了三倍有多的價格
[00:19:36.000 --> 00:19:39.000]  這個聘禮要去聘請
[00:19:39.000 --> 00:19:43.000]  要去娶這個拉結
[00:19:43.000 --> 00:19:45.000]  為什麼呢
[00:19:45.000 --> 00:19:47.000]  大家想為什麼呢
[00:19:47.000 --> 00:19:50.000]  拉班為了留住雅各
[00:19:50.000 --> 00:19:52.000]  問他要公價
[00:19:52.000 --> 00:19:55.000]  而雅各為了得到拉結
