
[00:00:00.000 --> 00:00:05.000]  其實《日光之下》這個題目想起最近一套電影
[00:05:23.000 --> 00:05:25.000]  物質秩序、光暗、極全能
[00:05:25.000 --> 00:05:27.000]  物質秩序、光暗、極全能
[00:05:27.000 --> 00:05:29.000]  物質秩序、光暗、極全能
[00:05:29.000 --> 00:05:31.000]  物質秩序、光暗、極全能
[00:05:31.000 --> 00:05:33.000]  物質秩序、光暗、極全能
[00:05:33.000 --> 00:05:35.000]  物質秩序、光暗、極全能
[00:05:35.000 --> 00:05:37.000]  物質秩序、光暗、極全能
[00:05:37.000 --> 00:05:39.000]  物質秩序、光暗、極全能
[00:05:39.000 --> 00:05:41.000]  物質秩序、光暗、極全能
[00:05:41.000 --> 00:05:43.000]  物質秩序、光暗、極全能
[00:05:43.000 --> 00:05:45.000]  物質秩序、光暗、極全能
[00:05:45.000 --> 00:05:47.000]  物質秩序、光暗、極全能
[00:05:47.000 --> 00:05:49.000]  物質秩序、光暗、極全能
[00:05:49.000 --> 00:05:51.000]  物質秩序、光暗、極全能
[00:05:51.000 --> 00:05:53.000]  物質秩序、光暗、極全能
[00:05:53.000 --> 00:05:55.000]  物質秩序、光暗、極全能
[00:05:55.000 --> 00:05:57.000]  物質秩序、光暗、極全能
[00:05:57.000 --> 00:05:59.000]  物質秩序、光暗、極全能
[00:05:59.000 --> 00:06:01.000]  物質秩序、光暗、極全能
[00:06:01.000 --> 00:06:03.000]  物質秩序、光暗、極全能
[00:06:03.000 --> 00:06:05.000]  物質秩序、光暗、極全能
[00:06:05.000 --> 00:06:07.000]  物質秩序、光暗、極全能
[00:06:07.000 --> 00:06:09.000]  物質秩序、光暗、極全能
[00:06:09.000 --> 00:06:11.000]  物質秩序、光暗、極全能
[00:06:11.000 --> 00:06:13.000]  物質秩序、光暗、極全能
[00:06:13.000 --> 00:06:15.000]  物質秩序、光暗、極全能
[00:06:15.000 --> 00:06:17.000]  物質秩序、光暗、極全能
[00:06:17.000 --> 00:06:19.000]  物質秩序、光暗、極全能
[00:06:19.000 --> 00:06:21.000]  物質秩序、光暗、極全能
[00:06:21.000 --> 00:06:23.000]  物質秩序、光暗、極全能
[00:06:23.000 --> 00:06:25.000]  物質秩序、光暗、極全能
[00:06:25.000 --> 00:06:27.000]  物質秩序、光暗、極全能
[00:06:27.000 --> 00:06:29.000]  物質秩序、光暗、極全能
[00:06:29.000 --> 00:06:31.000]  物質秩序、光暗、極全能
[00:06:31.000 --> 00:06:33.000]  物質秩序、光暗、極全能
[00:06:33.000 --> 00:06:35.000]  物質秩序、光暗、極全能
[00:06:35.000 --> 00:06:37.000]  物質秩序、光暗、極全能
[00:06:37.000 --> 00:06:39.000]  物質秩序、光暗、極全能
[00:06:39.000 --> 00:06:41.000]  物質秩序、光暗、極全能
[00:06:41.000 --> 00:06:43.000]  物質秩序、光暗、極全能
[00:06:43.000 --> 00:06:45.000]  物質秩序、光暗、極全能
[00:06:45.000 --> 00:06:47.000]  物質秩序、光暗、極全能
[00:06:47.000 --> 00:06:49.000]  物質秩序、光暗、極全能
[00:06:49.000 --> 00:06:51.000]  物質秩序、光暗、極全能
[00:06:51.000 --> 00:06:53.000]  物質秩序、光暗、極全能
[00:06:53.000 --> 00:06:55.000]  物質秩序、光暗、極全能
[00:06:55.000 --> 00:06:57.000]  物質秩序、光暗、極全能
[00:06:57.000 --> 00:06:59.000]  物質秩序、光暗、極全能
[00:06:59.000 --> 00:07:01.000]  物質秩序、光暗、極全能
[00:07:01.000 --> 00:07:03.000]  物質秩序、光暗、極全能
[00:07:03.000 --> 00:07:05.000]  物質秩序、光暗、極全能
[00:07:05.000 --> 00:07:07.000]  物質秩序、光暗、極全能
[00:07:07.000 --> 00:07:09.000]  物質秩序、光暗、極全能
[00:07:09.000 --> 00:07:11.000]  物質秩序、光暗、極全能
[00:07:11.000 --> 00:07:13.000]  物質秩序、光暗、極全能
[00:07:13.000 --> 00:07:15.000]  物質秩序、光暗、極全能
[00:07:15.000 --> 00:07:17.000]  物質秩序、光暗、極全能
[00:07:17.000 --> 00:07:19.000]  物質秩序、光暗、極全能
[00:07:19.000 --> 00:07:21.000]  物質秩序、光暗、極全能
[00:07:21.000 --> 00:07:23.000]  物質秩序、光暗、極全能
[00:07:23.000 --> 00:07:25.000]  物質秩序、光暗、極全能
[00:07:25.000 --> 00:07:27.000]  物質秩序、光暗、極全能
[00:07:27.000 --> 00:07:29.000]  物質秩序、光暗、極全能
[00:07:29.000 --> 00:07:31.000]  物質秩序、光暗、極全能
[00:07:31.000 --> 00:07:33.000]  物質秩序、光暗、極全能
[00:07:33.000 --> 00:07:35.000]  物質秩序、光暗、極全能
[00:07:35.000 --> 00:07:37.000]  物質秩序、光暗、極全能
[00:07:37.000 --> 00:07:39.000]  物質秩序、光暗、極全能
[00:07:39.000 --> 00:07:41.000]  物質秩序、光暗、極全能
[00:07:41.000 --> 00:07:43.000]  物質秩序、光暗、極全能
[00:07:43.000 --> 00:07:45.000]  物質秩序、光暗、極全能
[00:07:45.000 --> 00:07:47.000]  物質秩序、光暗、極全能
[00:07:47.000 --> 00:07:49.000]  物質秩序、光暗、極全能
[00:07:49.000 --> 00:07:51.000]  物質秩序、光暗、極全能
[00:07:51.000 --> 00:07:53.000]  物質秩序、光暗、極全能
[00:07:53.000 --> 00:07:55.000]  物質秩序、光暗、極全能
[00:07:55.000 --> 00:07:57.000]  物質秩序、光暗、極全能
[00:07:57.000 --> 00:07:59.000]  物質秩序、光暗、極全能
[00:07:59.000 --> 00:08:01.000]  物質秩序、光暗、極全能
[00:08:01.000 --> 00:08:15.000]  (廣播)
[00:08:15.000 --> 00:08:18.000]  他在往後的章節是甚麼都可以做到的
[00:08:18.000 --> 00:08:21.000]  無所不能的,他的財力、能力
[00:08:21.000 --> 00:08:25.000]  他做完的結果都告訴大家,都是虛空
[00:08:25.000 --> 00:08:27.000]  他最有資格的
[00:08:27.000 --> 00:08:30.000]  我聽有個港道說,都很好笑的
[00:08:30.000 --> 00:08:34.000]  那個港姐說,有錢人就明白了
[00:08:34.000 --> 00:08:38.000]  很有錢,最後多少個零都覺得差不多
[00:08:38.000 --> 00:08:40.000]  不過我們普遍人,不是的
[00:08:40.000 --> 00:08:44.000]  你試試給我那些零,我應該很滿足
[00:08:44.000 --> 00:08:47.000]  不過我沒有,可能你有
[00:08:47.000 --> 00:08:51.000]  有錢人就有資格說,所羅門那番話
[00:08:51.000 --> 00:08:55.000]  你擁有了,好像都不滿足
[00:08:55.000 --> 00:08:57.000]  欠了些東西,欠了些甚麼呢
[00:08:57.000 --> 00:08:59.000]  原來傳道書告訴你,不是的
[00:08:59.000 --> 00:09:01.000]  你在地上生活,神的創造
[00:09:01.000 --> 00:09:03.000]  在地上,我們的生命
[00:09:03.000 --> 00:09:07.000]  就是有限制、短暫和不滿足的
[00:09:07.000 --> 00:09:09.000]  說到甚麼呢?
[00:09:09.000 --> 00:09:13.000]  說下去,權威
[00:09:13.000 --> 00:09:16.000]  所羅門作為一個王
[00:09:16.000 --> 00:09:19.000]  所以傳道書,中文翻譯都有趣的
[00:09:19.000 --> 00:09:22.000]  很多時候,你一看,傳道書即是不關我的事
[00:09:22.000 --> 00:09:25.000]  傳道人要看的書,當然不是
[00:09:25.000 --> 00:09:29.000]  他的傳道,其實是說傳召者
[00:09:29.000 --> 00:09:30.000]  甚麼是傳召者呢?
[00:09:30.000 --> 00:09:33.000]  就是說當時的背景文化
[00:09:33.000 --> 00:09:37.000]  有一些有權威的人會做宣告
[00:09:37.000 --> 00:09:40.000]  叫所有人來,他沒有WhatsApp
[00:09:40.000 --> 00:09:42.000]  沒有網頁可以按個按鈕出去
[00:09:42.000 --> 00:09:45.000]  他真的會叫所有人,實體在他面前宣告
[00:09:45.000 --> 00:09:48.000]  例如摩西亞良召集以色列人
[00:09:48.000 --> 00:09:52.000]  例如大衛王,所羅門王召集眾百姓來面前
[00:09:52.000 --> 00:09:56.000]  有重要的權威宣告內容
[00:09:56.000 --> 00:09:58.000]  所以當時可能,不是可能
[00:09:58.000 --> 00:10:00.000]  是當時的一個模式
[00:10:00.000 --> 00:10:03.000]  所以傳道書其實是一個傳召的人
[00:10:03.000 --> 00:10:07.000]  一個有權威的人,去說人生的事情
[00:10:07.000 --> 00:10:10.000]  跟我們說一個真理
[00:10:10.000 --> 00:10:15.000]  一開始,第二節開宗明義
[00:10:15.000 --> 00:10:18.000]  就是虛空的虛空,凡事都是虛空
[00:10:18.000 --> 00:10:19.000]  是怎樣呢?
[00:10:19.000 --> 00:10:23.000]  下面是說人的渺小,人的不能
[00:10:23.000 --> 00:10:27.000]  說得好像很差,人是否很差?
[00:10:27.000 --> 00:10:29.000]  其實聽下去才能理解
[00:10:29.000 --> 00:10:30.000]  甚麼是虛空呢?
[00:10:30.000 --> 00:10:33.000]  他真的在說絕對的虛空
[00:10:33.000 --> 00:10:35.000]  不是絕對空虛
[00:10:35.000 --> 00:10:37.000]  這裏也有趣的
[00:10:37.000 --> 00:10:39.000]  我們這位學者的說法
[00:10:39.000 --> 00:10:41.000]  虛空又空虛
[00:10:41.000 --> 00:10:45.000]  用中文這個字的表達就是虛空
[00:10:45.000 --> 00:10:48.000]  我們有時傳福音,信耶穌
[00:10:48.000 --> 00:10:50.000]  說我生命很空虛
[00:10:50.000 --> 00:10:52.000]  我們嘗試這樣區分
[00:10:52.000 --> 00:10:54.000]  不是玩自築自失
[00:10:54.000 --> 00:10:56.000]  我們的確需要
[00:10:56.000 --> 00:11:00.000]  唯有上主才能滿足我們心的空虛
[00:11:00.000 --> 00:11:03.000]  我們很多見證或經歷都是
[00:11:03.000 --> 00:11:05.000]  信了主就不同了
[00:11:05.000 --> 00:11:08.000]  充滿了我們生命的滿足
[00:11:08.000 --> 00:11:10.000]  耶穌說的來了
[00:11:10.000 --> 00:11:13.000]  叫人得生命,並且得得更豐盛
[00:11:13.000 --> 00:11:14.000]  我們不再空虛
[00:11:14.000 --> 00:11:17.000]  但這個傳道書我們看它叫虛空
[00:11:17.000 --> 00:11:20.000]  虛空不是說信耶穌的不關我的事
[00:11:20.000 --> 00:11:21.000]  不是的
[00:11:21.000 --> 00:11:23.000]  他說我們活在地上生活
[00:11:23.000 --> 00:11:26.000]  都會經歷這種不滿足
[00:11:26.000 --> 00:11:29.000]  虛空就是轉瞬即逝,幻變無常
[00:11:29.000 --> 00:11:32.000]  很多徒勞無功的意思
[00:11:32.000 --> 00:11:34.000]  用一位學者所說
[00:11:34.000 --> 00:11:38.000]  他說人生虛空就是
[00:11:38.000 --> 00:11:40.000]  做生意
[00:11:40.000 --> 00:11:42.000]  中間有人做生意就明白了
[00:11:42.000 --> 00:11:44.000]  虧本生意
[00:11:44.000 --> 00:11:47.000]  人生最後會虧本
[00:11:47.000 --> 00:11:50.000]  他後面有很多經驗和例證
[00:11:50.000 --> 00:11:52.000]  想講解這件事
[00:11:52.000 --> 00:11:54.000]  所以不只是救贖神學下
[00:11:54.000 --> 00:11:55.000]  未信主
[00:11:55.000 --> 00:11:57.000]  未信主就是虛空
[00:11:57.000 --> 00:11:58.000]  是空虛
[00:11:58.000 --> 00:12:01.000]  但這裡說虛空不同的地方
[00:12:01.000 --> 00:12:04.000]  因為他說凡事都是虛空
[00:12:04.000 --> 00:12:06.000]  他說日光之下的事就是
[00:12:06.000 --> 00:12:09.000]  這麼有限,這麼完全
[00:12:09.000 --> 00:12:12.000]  會有這樣的情況
[00:12:12.000 --> 00:12:14.000]  所以凡事我們要理解
[00:12:14.000 --> 00:12:18.000]  限於傳道書經文所說的題目
[00:12:18.000 --> 00:12:20.000]  他在說人生很多片段
[00:12:20.000 --> 00:12:21.000]  但今天未能說到
[00:12:21.000 --> 00:12:22.000]  在往後的章節
[00:12:22.000 --> 00:12:24.000]  如果你讀過也有
[00:12:24.000 --> 00:12:29.000]  凡事是說普遍人生活的事物
[00:12:29.000 --> 00:12:32.000]  但不是絕對所有
[00:12:32.000 --> 00:12:33.000]  說得直接一點
[00:12:33.000 --> 00:12:36.000]  因為神的大能作為不會去控
[00:12:36.000 --> 00:12:39.000]  在第三章至四章說的
[00:12:39.000 --> 00:12:40.000]  敬畏神不會去控
[00:12:40.000 --> 00:12:44.000]  二章、三章、十一、十二章都會說的
[00:12:44.000 --> 00:12:48.000]  因為他最後都會叫我們敬畏神
[00:12:48.000 --> 00:12:50.000]  這是重要的
[00:12:50.000 --> 00:12:52.000]  以神的身份在神賜下
[00:12:52.000 --> 00:12:56.000]  享受生命的不是去控
[00:12:56.000 --> 00:12:57.000]  又不是那麼灰去平衡
[00:12:57.000 --> 00:12:59.000]  如果你說看完第一、第二節
[00:12:59.000 --> 00:13:01.000]  就很慘了
[00:13:01.000 --> 00:13:05.000]  他只是讓我們認定一個
[00:13:05.000 --> 00:13:06.000]  人生的事實
[00:13:06.000 --> 00:13:09.000]  而不要錯誤期望
[00:13:09.000 --> 00:13:10.000]  錯誤期望我們會覺得
[00:13:10.000 --> 00:13:14.000]  不會的,我們是好的
[00:13:14.000 --> 00:13:16.000]  正能量
[00:13:16.000 --> 00:13:20.000]  直至我們認識到事實或經驗
[00:13:20.000 --> 00:13:23.000]  真的有些無奈、徒勞無功
[00:13:23.000 --> 00:13:27.000]  令人失望的人生的經歷
[00:13:27.000 --> 00:13:29.000]  我們會調節一下
[00:13:29.000 --> 00:13:30.000]  但是否停在那裡呢?
[00:13:30.000 --> 00:13:32.000]  正如經文所說不是
[00:13:32.000 --> 00:13:34.000]  他在說的確是
[00:13:34.000 --> 00:13:35.000]  人間有時奮鬥
[00:13:35.000 --> 00:13:37.000]  你會有些成就、有些得益
[00:13:37.000 --> 00:13:42.000]  不過更多時間會經歷這個虛空
[00:13:42.000 --> 00:13:45.000]  沒有益、沒有果效
[00:13:45.000 --> 00:13:47.000]  就像暴風捉影一樣
[00:13:47.000 --> 00:13:54.000]  在傳道書的作者所羅門王所經歷
[00:13:54.000 --> 00:13:57.000]  人生是短暫、渺小的
[00:13:57.000 --> 00:13:58.000]  所以說下去
[00:13:58.000 --> 00:14:03.000]  第三至七節他就嘗試從自然界說明這種虛空
[00:14:03.000 --> 00:14:08.000]  基於地永遠長存
[00:14:08.000 --> 00:14:10.000]  三至四節說人的勞碌
[00:14:10.000 --> 00:14:13.000]  一切下的勞碌有什麼益處呢?
[00:14:13.000 --> 00:14:16.000]  直譯是說人的身勞
[00:14:16.000 --> 00:14:18.000]  在他日光之下的身勞
[00:14:18.000 --> 00:14:20.000]  用一個諜字來強調
[00:14:20.000 --> 00:14:24.000]  就是勞碌耕耘一生付出了很多努力
[00:14:24.000 --> 00:14:28.000]  都是不能產生終極的價值
[00:14:28.000 --> 00:14:31.000]  即是你不會沒有價值
[00:14:31.000 --> 00:14:33.000]  不過不會有終極的價值
[00:14:33.000 --> 00:14:37.000]  又好比你不會改變世界
[00:14:37.000 --> 00:14:39.000]  可能會改變了一點
[00:14:39.000 --> 00:14:41.000]  但下一刻又會沒有
[00:14:41.000 --> 00:14:43.000]  所以到了十一節你會留意到
[00:14:43.000 --> 00:14:46.000]  他所說的成就都沒有人紀念
[00:14:46.000 --> 00:14:48.000]  稍後會再說多一點
[00:14:48.000 --> 00:14:49.000]  所以他所說的
[00:14:49.000 --> 00:14:51.000]  我們知道創世紀一開始
[00:14:51.000 --> 00:14:53.000]  三章人因犯罪緣故
[00:14:53.000 --> 00:14:56.000]  身勞勞苦一開始就成了
[00:14:56.000 --> 00:15:00.000]  但創造神學秩序不是說救贖神學的關注
[00:15:00.000 --> 00:15:01.000]  不是說救恩
[00:15:01.000 --> 00:15:05.000]  而是說一個現況
[00:15:05.000 --> 00:15:10.000]  就是自然界除了剛才所說的
[00:15:10.000 --> 00:15:12.000]  稍後會說五至七節
[00:15:12.000 --> 00:15:15.000]  這裡說三至四節的益處就是沒有
[00:15:15.000 --> 00:15:16.000]  一代過去一代
[00:15:16.000 --> 00:15:20.000]  強調自然界不斷延續運行
[00:15:20.000 --> 00:15:21.000]  都未完成
[00:15:21.000 --> 00:15:23.000]  都是重複地發生
[00:15:23.000 --> 00:15:27.000]  但都不能夠使人有新的成就
[00:15:27.000 --> 00:15:28.000]  或者完全滿足
[00:15:28.000 --> 00:15:30.000]  所以在日光之下給人的感覺就是
[00:15:30.000 --> 00:15:32.000]  聖經這裡傳說
[00:15:32.000 --> 00:15:34.000]  景象不斷出現
[00:15:34.000 --> 00:15:36.000]  不過都是這樣
[00:15:36.000 --> 00:15:39.000]  都是沒有最能夠使人滿足
[00:15:39.000 --> 00:15:41.000]  不會說我們立任何條例
[00:15:41.000 --> 00:15:42.000]  任何政策
[00:15:42.000 --> 00:15:44.000]  任何勢力
[00:15:44.000 --> 00:15:46.000]  最後人不犯罪
[00:15:46.000 --> 00:15:47.000]  或者會完善
[00:15:47.000 --> 00:15:50.000]  可能會中國歷史這樣說
[00:15:50.000 --> 00:15:51.000]  有些盛世
[00:15:51.000 --> 00:15:53.000]  唐朝夠厲害
[00:15:53.000 --> 00:15:54.000]  李世民
[00:15:54.000 --> 00:15:57.000]  下一個皇帝保不保障到
[00:15:57.000 --> 00:16:01.000]  歷史都是循環和時機
[00:16:01.000 --> 00:16:02.000]  興盛
[00:16:02.000 --> 00:16:03.000]  祝福保護
[00:16:03.000 --> 00:16:08.000]  最後又再以色列人犯罪
[00:16:08.000 --> 00:16:09.000]  任意而行
[00:16:09.000 --> 00:16:12.000]  有時看完歷史都幾悶
[00:16:12.000 --> 00:16:15.000]  永遠不能夠在歷史學到
[00:16:15.000 --> 00:16:19.000]  可以防止到不會再犯錯
[00:16:19.000 --> 00:16:23.000]  他說日光之下大自然都是這樣
[00:16:23.000 --> 00:16:24.000]  日頭日落出來
[00:16:24.000 --> 00:16:26.000]  急歸所出之利
[00:16:26.000 --> 00:16:28.000]  急歸所出之利
[00:16:28.000 --> 00:16:30.000]  是表示急忙喘氣
[00:16:30.000 --> 00:16:32.000]  你有沒有試過追一些東西
[00:16:32.000 --> 00:16:34.000]  追到喘氣
[00:16:34.000 --> 00:16:36.000]  剛剛有沒有追巴士
[00:16:36.000 --> 00:16:37.000]  不用了
[00:16:37.000 --> 00:16:39.000]  44分那一架
[00:16:39.000 --> 00:16:40.000]  很瀟灑
[00:16:40.000 --> 00:16:41.000]  有apps幫到你
[00:16:41.000 --> 00:16:43.000]  但你說不是
[00:16:43.000 --> 00:16:44.000]  年尾剛剛十月
[00:16:44.000 --> 00:16:46.000]  老闆說要交數
[00:16:46.000 --> 00:16:48.000]  或者你要完成工作
[00:16:48.000 --> 00:16:50.000]  喘息
[00:16:50.000 --> 00:16:51.000]  很累
[00:16:51.000 --> 00:16:52.000]  很疲累
[00:16:52.000 --> 00:16:55.000]  他就說日頭日落日出就是這樣
[00:16:55.000 --> 00:16:57.000]  很單調循環
[00:16:57.000 --> 00:16:58.000]  但很疲累
[00:16:58.000 --> 00:17:00.000]  喘息
[00:17:00.000 --> 00:17:02.000]  但你改變不到
[00:17:02.000 --> 00:17:06.000]  你下一轉都要跟著節奏
[00:17:06.000 --> 00:17:08.000]  風又不斷
[00:17:08.000 --> 00:17:10.000]  風往南刮又不轉
[00:17:10.000 --> 00:17:11.000]  又是這樣
[00:17:11.000 --> 00:17:12.000]  無定向不斷轉
[00:17:12.000 --> 00:17:13.000]  但都是
[00:17:13.000 --> 00:17:15.000]  他延續整個段落
[00:17:15.000 --> 00:17:17.000]  沒有什麼新的事發生
[00:17:17.000 --> 00:17:18.000]  到下面說到
