
[00:00:00.000 --> 00:00:10.320]  請大家低頭禱告。
[00:02:53.960 --> 00:02:57.640]  神願意萬人得救,
[00:02:57.640 --> 00:03:01.080]  不願意一個人沉淪。
[00:03:01.080 --> 00:03:11.400]  所以神的心是差傳,這句話非常地正確。
[00:03:11.400 --> 00:03:18.920]  一個人的心可以很小,一個人的心也可以很大。
[00:03:18.920 --> 00:03:27.880]  一個人的心小小到只能夠容得下自己。
[00:03:27.880 --> 00:03:32.840]  一天到晚想的就是自己,
[00:03:32.840 --> 00:03:39.160]  所以自我中心的人的心就是那麼小。
[00:03:39.160 --> 00:03:47.000]  但是感謝神,這一顆小的心可以擴大,
[00:03:47.000 --> 00:03:55.960]  可以把菩薩的福音的需要放在心中,
[00:03:55.960 --> 00:04:00.280]  容得下全世界。
[00:04:00.280 --> 00:04:05.960]  我們的差傳年會的目的之一,
[00:04:05.960 --> 00:04:11.640]  就是求主擴大我們的心胸,
[00:04:11.640 --> 00:04:17.400]  能夠體會主的心。
[00:04:17.400 --> 00:04:28.600]  這次差傳年會的籌備的同工們指定我講這個題目,
[00:04:28.600 --> 00:04:35.160]  從創世紀看差傳,
[00:04:35.160 --> 00:04:43.080]  我覺得這個題目很中肯,很好。
[00:04:43.080 --> 00:04:47.880]  創世紀的金句是什麼?
[00:04:47.880 --> 00:04:53.320]  或者說創世紀的主題是什麼?
[00:04:53.320 --> 00:04:55.720]  一節聖經,
[00:04:55.720 --> 00:05:00.120]  十二章第二節,
[00:05:00.120 --> 00:05:03.800]  我們都很熟悉了。
[00:05:03.800 --> 00:05:10.760]  十二章第二節,
[00:05:10.760 --> 00:05:28.760]  這是神對阿伯拉罕說的話。
[00:05:28.760 --> 00:05:30.440]  十二章,
[00:05:30.440 --> 00:05:32.440]  對不起,
[00:05:32.440 --> 00:05:41.720]  創世紀十二章第二節,
[00:05:41.720 --> 00:05:43.880]  我必叫你成為大國,
[00:05:43.880 --> 00:05:45.320]  我必賜福給你,
[00:05:45.320 --> 00:05:46.600]  叫你的名為大,
[00:05:46.600 --> 00:05:49.720]  你也要叫別人得福。
[00:05:49.720 --> 00:05:53.160]  在這裡有兩個福字,
[00:05:53.160 --> 00:05:57.000]  一個福是為了阿伯拉罕,
[00:05:57.000 --> 00:06:01.240]  另外一個福是阿伯拉罕得神的福,
[00:06:01.240 --> 00:06:08.120]  以後祝福別人。
[00:06:08.120 --> 00:06:13.240]  這就是創世紀的主題,
[00:06:13.240 --> 00:06:18.920]  這也是全部聖經的主題。
[00:06:18.920 --> 00:06:23.720]  我們一隻手接受神的福氣,
[00:06:23.720 --> 00:06:29.240]  然後另一隻手祝福別人,
[00:06:29.240 --> 00:06:33.560]  把神的福與別人分享,
[00:06:33.560 --> 00:06:37.400]  就是這麼簡單。
[00:06:37.400 --> 00:06:39.640]  我們把這個姿態記住了,
[00:06:39.640 --> 00:06:49.800]  我們就記住了全部聖經的中心的思想。
[00:06:49.800 --> 00:06:51.560]  在新約裡頭,
[00:06:51.560 --> 00:06:53.320]  另外一個說法,
[00:06:53.320 --> 00:06:54.920]  基本的意義是一樣,
[00:06:54.920 --> 00:06:56.120]  說法不同。
[00:06:56.120 --> 00:06:58.040]  在新約有另一個說法,
[00:06:58.040 --> 00:07:00.360]  基本的意義是一樣的。
[00:07:00.360 --> 00:07:06.440]  《石頭行傳》二十章三十五節,
[00:07:06.440 --> 00:07:09.320]  在那裏保羅說,
[00:07:09.320 --> 00:07:14.360]  你們要紀念主的話說,
[00:07:14.360 --> 00:07:19.560]  施比受更為有福。
[00:07:19.560 --> 00:07:24.040]  如果一個人施給別人,
[00:07:24.040 --> 00:07:25.640]  祝福別人,
[00:07:25.640 --> 00:07:28.440]  他自己就更加得福。
[00:07:28.440 --> 00:07:30.360]  如果一個人施給別人,
[00:07:30.360 --> 00:07:31.160]  祝福別人,
[00:07:31.160 --> 00:07:32.840]  他自己就更加得福。
[00:07:32.840 --> 00:07:36.200]  創世紀是從這個角度講,
[00:07:36.200 --> 00:07:39.560]  新約是從另外一個角度講,
[00:07:39.560 --> 00:07:41.560]  意義一樣。
[00:07:41.560 --> 00:07:46.840]  (主持人:創世紀和真相是從不同的角度來說同一樣的東西?)
[00:07:46.840 --> 00:07:52.600]  拆傳的真義就是這句話,
[00:07:52.600 --> 00:07:57.320]  神的救恩之福臨到我們,
[00:07:57.320 --> 00:08:04.280]  然後我們把這個救恩之福與別人分享,
[00:08:04.280 --> 00:08:08.840]  與全世界的人分享。
[00:08:08.840 --> 00:08:11.720]  當我們這樣做的時候,
[00:08:11.720 --> 00:08:15.720]  有兩方面的擴大,
[00:08:15.720 --> 00:08:17.720]  第一方面,
[00:08:17.720 --> 00:08:28.520]  原來是亞伯拉罕一個人接受這個命令,
[00:08:28.520 --> 00:08:38.760]  但是後來亞伯拉罕所有的後裔都參與其中。
[00:08:38.760 --> 00:08:41.080]  在另一方面,
[00:08:41.080 --> 00:08:50.520]  亞伯拉罕只能使當時與他接觸的人得福,
[00:08:50.520 --> 00:08:53.160]  但是到了第三節,
[00:08:53.160 --> 00:09:04.520]  地上的萬族都要因你的福。
[00:09:04.520 --> 00:09:06.920]  擴大了,
[00:09:06.920 --> 00:09:12.040]  接受福氣的人擴大了,
[00:09:12.040 --> 00:09:17.480]  來接受分享的人也擴大了,
[00:09:17.480 --> 00:09:21.400]  激到全世界,
[00:09:21.400 --> 00:09:27.800]  所以神的這個旨意像一個石頭投在池塘裏頭,
[00:09:27.800 --> 00:09:33.560]  那個水紋一路一路擴展,越擴越大。
[00:09:33.560 --> 00:09:37.000]  所以這個過程就像一顆小石頭,
[00:09:37.000 --> 00:09:41.080]  投到水中,整個漣漪就會一路擴大。
[00:09:41.080 --> 00:09:44.760]  感謝天父,從亞伯拉罕一個人開始,
[00:09:44.760 --> 00:09:47.800]  最後要擴及全世界。
[00:09:47.800 --> 00:09:50.360]  感謝天父,最初由亞伯拉罕一個人,
[00:09:50.360 --> 00:09:52.680]  最後要擴展到整個世界。
[00:09:52.680 --> 00:09:54.920]  原來亞伯拉罕一個人投入,
[00:09:54.920 --> 00:09:57.000]  現在我們都投入了。
[00:09:57.000 --> 00:09:58.840]  原本亞伯拉罕一個人投入,
[00:09:58.840 --> 00:10:00.280]  現在我們都投入了。
[00:10:00.280 --> 00:10:05.800]  我們都參與了神的工作,
[00:10:05.800 --> 00:10:11.560]  我們都在神的計劃當中有份,
[00:10:11.560 --> 00:10:17.640]  我們在這裏沒有一個人是旁觀者,
[00:10:17.640 --> 00:10:23.400]  我們都不肯置身事外,
[00:10:23.400 --> 00:10:29.080]  我們都投入在其中,參與在其中,
[00:10:29.080 --> 00:10:30.680]  我們願意向主說:
[00:10:30.680 --> 00:10:34.040]  主啊,求祢幫助我這個基督徒,
[00:10:34.040 --> 00:10:37.320]  能夠與祢的大使命有份。
[00:10:37.320 --> 00:10:38.840]  我們願意求神說:
[00:10:38.840 --> 00:10:40.760]  主啊,求祢幫助我這個基督徒,
[00:10:40.760 --> 00:10:43.720]  在祢的大使命當中有份。
[00:10:43.720 --> 00:10:47.240]  我們要看一看,
[00:10:47.240 --> 00:10:52.760]  這個賜福棄名的心路歷程是什麽?
[00:10:52.760 --> 00:10:57.720]  這個賜福棄名的心路歷程是怎麽樣的?
[00:10:57.720 --> 00:11:01.640]  也可以說是猜拳的心路歷程是什麽?
[00:11:01.640 --> 00:11:05.000]  (主)也可以說猜拳的心路歷程是怎麽樣的?
[00:11:05.000 --> 00:11:07.160]  (陀)在《創世紀》裏頭,
[00:11:07.160 --> 00:11:09.880]  把這個路程給我們看得很清楚。
[00:11:09.880 --> 00:11:13.160]  (主)《創世紀》令到我們看得很清楚。
[00:11:13.160 --> 00:11:17.960]  (陀)《創世紀》是四個人的傳記,
[00:11:17.960 --> 00:11:20.520]  四個主人翁,
[00:11:20.520 --> 00:11:26.520]  亞伯拉罕、以撒、雅各、約瑟,
[00:11:26.520 --> 00:11:31.000]  這四個主人翁,他們走的路都是一樣。
[00:11:31.000 --> 00:11:34.200]  (陀)這四個主人翁,他們走的路都是一樣的。
[00:11:34.200 --> 00:11:38.600]  (主)今天晚上我們看亞伯拉罕的心路歷程。
[00:11:38.600 --> 00:11:41.080]  (陀)今晚我們看亞伯拉罕的心路歷程。
[00:11:41.080 --> 00:11:45.400]  (主)明天晚上我們看其餘三位的心路歷程。
[00:11:45.400 --> 00:11:50.760]  (陀)明晚我們看其餘三位的心路歷程。
[00:11:50.760 --> 00:11:55.960]  (主)亞伯拉罕的心路歷程有三個要點。
[00:11:55.960 --> 00:11:58.520]  (主)亞伯拉罕的心路歷程有三個要點。
[00:11:58.520 --> 00:12:00.200]  (主)第一個要點,
[00:12:00.200 --> 00:12:04.840]  就是他成為賜福棄命的條件。
[00:12:04.840 --> 00:12:07.800]  (主)就是他成為賜福棄命的條件。
[00:12:07.800 --> 00:12:10.040]  (主)這個條件是什麼呢?
[00:12:10.040 --> 00:12:18.440]  (主)第一,他必須從巴比倫出來。
[00:12:18.440 --> 00:12:22.360]  (主)在十一章告訴我們,
[00:12:22.360 --> 00:12:29.000]  亞伯拉罕從迦勒底的吾爾他的故鄉出來。
[00:12:29.000 --> 00:12:34.840]  (主)亞伯拉罕由迦勒底吾爾的故鄉出來。
[00:12:34.840 --> 00:12:38.680]  (主)迦勒底就是後來的巴比倫帝國。
[00:12:38.680 --> 00:12:43.160]  (主)迦勒底就是後來的巴比倫帝國。
[00:12:43.160 --> 00:12:47.160]  (主)還有一個名字,就是米索波達米。
[00:12:47.160 --> 00:12:50.120]  (主)還有一個名字,就是米索波達米。
[00:12:50.120 --> 00:12:53.880]  (主)這三個名字所指的地區是一樣的。
[00:12:53.880 --> 00:12:57.400]  (主)這三個名字所指的地區是一樣的。
[00:12:57.400 --> 00:12:59.560]  (主)這是亞伯拉罕的老家。
[00:12:59.560 --> 00:13:01.800]  (主)這是亞伯拉罕的老家。
[00:13:01.800 --> 00:13:04.600]  (主)他在那裏一切都習慣了。
[00:13:04.600 --> 00:13:06.360]  (主)他在那裏一切都習慣了。
[00:13:06.360 --> 00:13:10.760]  (主)但是神要他從習慣的環境裏出來。
[00:13:10.760 --> 00:13:15.320]  (主)但是神要他從習慣的環境裏出來。
[00:13:15.320 --> 00:13:17.480]  (主)巴比倫的意義是什麼呢?
[00:13:17.480 --> 00:13:19.240]  (主)巴比倫的意義是什麼呢?
[00:13:19.240 --> 00:13:21.720]  (主)這是很重要的一件事。
[00:13:21.720 --> 00:13:23.560]  (主)這是很重要的一件事。
[00:13:23.560 --> 00:13:26.680]  (主)我們來看看聖經告訴我們
[00:13:26.680 --> 00:13:28.440]  (主)巴比倫的意義是什麼。
[00:13:28.440 --> 00:13:30.120]  (主)我們來看看聖經告訴我們
[00:13:30.120 --> 00:13:31.640]  (主)巴比倫的意義是什麼。
[00:13:31.640 --> 00:13:35.880]  (主)巴比倫的創立者叫寧祿。
[00:13:35.880 --> 00:13:38.200]  (主)我們翻到第十章第八節。
[00:13:38.200 --> 00:13:42.200]  (主)我們翻到第十章第八節。
[00:13:42.200 --> 00:13:47.640]  (主)巴比倫的創始者叫寧祿。
[00:13:47.640 --> 00:13:54.200]  (主)寧祿是許多聖經學者認為
[00:13:54.200 --> 00:13:59.240]  (主)與神為敵的一個預表。
[00:13:59.240 --> 00:14:04.040]  (主)與神為敵的一個預表。
[00:14:04.040 --> 00:14:08.440]  (主)他建立了巴比倫。
[00:14:08.440 --> 00:14:14.600]  (主)巴比倫的特性和這個建立者寧祿的特性一樣。
[00:14:14.600 --> 00:14:19.400]  (主)巴比倫的特性和這個建立者寧祿的特性一樣。
[00:14:19.400 --> 00:14:23.480]  (主)我們來看看從第八節到第十節。
[00:14:23.480 --> 00:14:26.840]  (主)我們來看看創世紀第十章八至十節。
[00:14:26.840 --> 00:14:29.000]  (主)寧祿的四個特點。
[00:14:29.000 --> 00:14:30.680]  (主)寧祿有四個特點。
[00:14:30.680 --> 00:14:36.280]  (主)第一,他的名字的意思就是背叛者。
[00:14:36.280 --> 00:14:39.400]  (主)他的名字的意思就是背叛者。
[00:14:39.400 --> 00:14:42.600]  (主)背叛神。
[00:14:42.600 --> 00:14:44.840]  (主)與神為敵。
[00:14:44.840 --> 00:14:51.320]  (主)第二,他為世上英雄之首。
[00:14:51.320 --> 00:14:53.240]  (主)他是英雄。
[00:14:53.240 --> 00:14:55.640]  (主)英雄是什麼人?
[00:14:55.640 --> 00:14:59.640]  (主)征服他人的人。
[00:14:59.640 --> 00:15:04.440]  (主)我征服你,你來做我的奴隸。
[00:15:04.440 --> 00:15:10.440]  (主)我征服你,我來控制你,管理你。
[00:15:10.440 --> 00:15:14.200]  (主)第三,在第九節,
[00:15:14.200 --> 00:15:19.080]  (主)他在耶和華面前,
[00:15:19.080 --> 00:15:22.600]  (主)是個英勇的獵戶。
[00:15:22.600 --> 00:15:25.480]  (主)他是個獵戶。
[00:15:25.480 --> 00:15:30.600]  (主)獵戶是獵取的人。
[00:15:30.600 --> 00:15:34.840]  (主)獵取野獸,
[00:15:34.840 --> 00:15:45.080]  (主)也可以把他的意義放闊,獵取利益。
[00:15:45.080 --> 00:15:49.080]  (主)也可以把他的意思擴闊,就是獵取利益。
[00:15:49.080 --> 00:15:53.080]  (主)都是為了自己。
[00:15:53.080 --> 00:16:03.080]  (主)第四,他國的起頭是巴別,就是巴比倫。
[00:16:03.080 --> 00:16:05.080]  (主)我們看見他的特性了。
[00:16:05.080 --> 00:16:07.080]  (主)我們看見他的特性了。
[00:16:07.080 --> 00:16:11.080]  (主)背叛者,與神為敵,
[00:16:11.080 --> 00:16:14.280]  (主)是征服別人的人,
[00:16:14.280 --> 00:16:19.080]  (主)是一個獵取好處的人。
[00:16:19.080 --> 00:16:25.080]  (主)這些特點合在一起,就是自我中心。
[00:16:25.080 --> 00:16:29.080]  (主)這些特點合在一起就是自我中心。
[00:16:29.080 --> 00:16:39.080]  (主)在聖經裡告訴我們,有三次出巴別倫。
[00:16:39.080 --> 00:16:45.080]  (主)第一,亞伯拉罕從巴別倫出來。
[00:16:45.080 --> 00:16:53.080]  (主)第二,以色列人被擄到巴別倫,要從巴別倫出來。
[00:16:53.080 --> 00:17:03.080]  (主)第三,希釋六十八章第四節。
[00:17:03.080 --> 00:17:14.080]  (主)在那裡,神的呼聲要屬他的人,住在巴別倫裡面的屬他的人出來,從巴別倫大城出來。
[00:17:14.080 --> 00:17:18.080]  (主)在那裡講到神要屬於他的人,從巴別倫大城出來。
[00:17:18.080 --> 00:17:25.080]  (主)所以很明顯,巴別倫是與神為敵的象徵。
[00:17:25.080 --> 00:17:28.080]  (主)所以很明顯,巴別倫是與神為敵的象徵。
[00:17:28.080 --> 00:17:30.080]  (主)亞伯拉罕要出來。
[00:17:30.080 --> 00:17:31.080]  (主)亞伯拉罕要出來。
[00:17:31.080 --> 00:17:32.080]  (主)以色列人要出來。
[00:17:32.080 --> 00:17:33.080]  (主)以色列人要出來。
[00:17:33.080 --> 00:17:35.080]  (主)基督徒要出來。
[00:17:35.080 --> 00:17:36.080]  (主)基督徒要出來。
[00:17:36.080 --> 00:17:45.080]  (主)所以我們在聖經的內容裡,了解到巴別倫的意義。
[00:17:45.080 --> 00:17:48.080]  (主)所以我們在聖經的內容裡,了解到巴別倫的意義。
[00:17:48.080 --> 00:17:52.080]  (主)就在巴別倫那裡有巴別塔。
[00:17:52.080 --> 00:17:55.080]  (主)在巴別倫那裡就建立了巴別塔。
[00:17:55.080 --> 00:17:56.080]  (主)在巴別倫那裡就建立了巴別塔。
[00:17:56.080 --> 00:17:57.080]  (主)巴別塔是什麼地方?
[00:17:57.080 --> 00:17:58.080]  (主)巴別塔是什麼地方?
[00:17:58.080 --> 00:18:02.080]  (主)人建起來要傳揚自己的名。
[00:18:02.080 --> 00:18:05.080]  (主)人建起來要傳揚自己的名。
[00:18:05.080 --> 00:18:06.080]  (主)人建起來要傳揚自己的名。
[00:18:06.080 --> 00:18:09.080]  (主)那就是要取代神。
[00:18:09.080 --> 00:18:10.080]  (主)那就是要取代神。
[00:18:10.080 --> 00:18:11.080]  (主)那就是要取代神。
[00:18:11.080 --> 00:18:12.080]  (主)要與神對立。
[00:18:12.080 --> 00:18:13.080]  (主)要與神對立。
[00:18:13.080 --> 00:18:22.080]  (主)一個要做賜福器皿的人,一定要從巴別倫的意義裡出來。
[00:18:22.080 --> 00:18:28.080]  (主)所以一個要做賜福器皿的人,就一定要從巴別倫的意義裡出來。
[00:18:28.080 --> 00:18:32.080]  (主)換句話說,從自我中心裡出來。
[00:18:32.080 --> 00:18:34.080]  (主)換句話說,從自我中心裡出來。
[00:18:34.080 --> 00:18:39.080]  (主)一個自我中心的人,不可能做賜福器皿。
[00:18:39.080 --> 00:18:43.080]  (主)一個自我中心的人,不可能做賜福器皿。
[00:18:43.080 --> 00:18:51.080]  (主)今天晚上的第一個信息,就是從巴別倫出來。
[00:18:51.080 --> 00:19:00.080]  (主)求主帶領我們每一個人脫離自我中心,
[00:19:00.080 --> 00:19:07.080]  (主)能夠成為基督中心,體會他的心。
[00:19:07.080 --> 00:19:14.080]  (主)這樣我們才能夠成為一個賜福器皿。
[00:19:14.080 --> 00:19:27.080]  (主)第二個條件,亞伯拉罕不但要從巴別倫出來,還要從哈蘭出來。
[00:19:27.080 --> 00:19:36.080]  (主)在十二章告訴我們,亞伯拉罕離開巴別倫以後,
[00:19:36.080 --> 00:19:43.080]  (主)他半途停在哈蘭,
[00:19:43.080 --> 00:19:49.080]  (主)神要第二次向他顯現,
[00:19:49.080 --> 00:19:58.080]  (主)告訴他要從哈蘭出來,繼續向前走。
[00:19:58.080 --> 00:20:05.080]  (主)雖然聖經沒有清楚地說第二次顯現,
[00:20:05.080 --> 00:20:13.080]  (主)但是按照經文的內容來合理地推想,是有第二次的顯現。
[00:20:13.080 --> 00:20:18.080]  (主)但是根據經文的內容,做一個合理的推想,是會有第二次的顯現的。
[00:20:18.080 --> 00:20:27.080]  (主)亞伯拉罕出了巴別倫,半途停止了。
[00:20:27.080 --> 00:20:34.080]  (主)哈蘭的意思就是半途停止的意思。
[00:20:34.080 --> 00:20:48.080]  (主)神再向他顯現,再吩咐他,再鼓勵他,讓他繼續向前走。
[00:20:48.080 --> 00:20:54.080]  (主)他到了哈蘭,覺得已經走得夠遠了。
[00:20:54.080 --> 00:21:02.080]  (主)但是神說不夠,這不過是中途的地方,
[00:21:02.080 --> 00:21:06.080]  (主)不可半途而廢。
[00:21:06.080 --> 00:21:14.080]  (主)所以哈蘭代表半途而廢,
[00:21:14.080 --> 00:21:23.080]  (主)也是代表半心半意,不是全心全意。
[00:21:23.080 --> 00:21:28.080]  (主)那是三心兩意。
[00:21:28.080 --> 00:21:36.080]  (主)有時候我們走主的道路,走了一半就想停了。
[00:21:36.080 --> 00:21:48.080]  (主)在普世傳福音的事工上,求神是我們全心全意地投入,
[00:21:48.080 --> 00:21:54.080]  (主)不是半心半意,三心兩意,
[00:21:54.080 --> 00:22:02.080]  (主)而是體會神的心,整個投入在裏面。
[00:22:02.080 --> 00:22:06.080]  (主)這是第二個條件。
[00:22:06.080 --> 00:22:09.080]  (主)第三個條件,
[00:22:09.080 --> 00:22:14.080]  (主)亞伯拉罕必須有信心,
[00:22:14.080 --> 00:22:21.080]  (主)如果沒有信心,走不成這條路。
[00:22:21.080 --> 00:22:28.080]  (主)在希伯來書十一章第八節,
[00:22:28.080 --> 00:22:38.080]  (主)告訴我們,亞伯拉罕出去的時候,還不知道往那裏去。
[00:22:38.080 --> 00:22:41.080]  (主)那是什麼意思呢?
[00:22:41.080 --> 00:22:46.080]  (主)一個人出去,怎麼會不知道往那裏去呢?
[00:22:46.080 --> 00:22:49.080]  (主)一個人出門,怎麼會不知道去哪裏呢?
[00:22:49.080 --> 00:22:53.080]  (主)如果你在街上看見一個人在走路,你問他,你到哪裏去?
[00:22:53.080 --> 00:22:56.080]  (主)他說,不知道。
[00:22:56.080 --> 00:22:59.080]  (主)如果在街上碰到一個人,問他去哪裏,他說不知道。
[00:22:59.080 --> 00:23:03.080]  (主)我相信你覺得他這裏一定有問題。
[00:23:03.080 --> 00:23:05.080]  (主)我想會有些問題的。
[00:23:05.080 --> 00:23:06.080]  (主)沒有這樣的人。
[00:23:06.080 --> 00:23:07.080]  (主)沒有這樣的人。
[00:23:07.080 --> 00:23:12.080]  (主)聖經就是說,他出去的時候還不知道往哪裏去。
[00:23:12.080 --> 00:23:15.080]  (主)但聖經就是說,他出去的時候還不知道去哪裏。
[00:23:15.080 --> 00:23:16.080]  (主)那是什麼意思呢?
[00:23:16.080 --> 00:23:17.080]  (主)是什麼意思呢?
[00:23:17.080 --> 00:23:20.080]  (主)這個意思很值得我們注意。
[00:23:20.080 --> 00:23:22.080]  (主)這個意思很值得我們注意。
[00:23:22.080 --> 00:23:28.080]  (主)神告訴他一個總的方向。
[00:23:28.080 --> 00:23:36.080]  (主)但是要他在這個方向的每一步來仰望神的引導。
[00:23:36.080 --> 00:23:41.080]  (主)但是要他在這個方向的每一步來仰望神的引導。
[00:23:41.080 --> 00:23:47.080]  (主)總方向他一定知道,不然他無法起步。
[00:23:47.080 --> 00:23:48.080]  (主)不然他無法起步。
[00:23:48.080 --> 00:23:57.080]  (主)但是總方向之後,那個詳細的路線,
[00:23:57.080 --> 00:24:02.080]  (主)神要他一步一步地用信心來行走。
[00:24:02.080 --> 00:24:06.080]  (主)神要他一步一步地用信心來行走。
[00:24:06.080 --> 00:24:09.080]  (主)這是信心的道路。
[00:24:09.080 --> 00:24:10.080]  (主)這是信心的道路。
[00:24:10.080 --> 00:24:12.080]  (主)這是知道又不知道。
[00:24:12.080 --> 00:24:14.080]  (主)這是知道又不知道。
[00:24:14.080 --> 00:24:15.080]  (主)這是知道又不知道。
[00:24:15.080 --> 00:24:16.080]  (主)這是知道又不知道。
[00:24:16.080 --> 00:24:18.080]  (主)不知道又知道。
[00:24:18.080 --> 00:24:21.080]  (主)在這個裏面需要信心。
[00:24:21.080 --> 00:24:23.080]  (主)在這個裏面需要信心。
[00:24:23.080 --> 00:24:24.080]  (主)感謝神。
[00:24:24.080 --> 00:24:25.080]  (主)感謝神。
[00:24:25.080 --> 00:24:30.080]  (主)我們知道了俯視傳呼音的方向。
[00:24:30.080 --> 00:24:32.080]  (主)我們知道了俯視傳呼音的方向。
[00:24:32.080 --> 00:24:37.080]  (主)知道了神的旨意要我們做賜福器皿。
[00:24:37.080 --> 00:24:40.080]  (主)知道神的旨意要我們做賜福器皿。
[00:24:40.080 --> 00:24:45.080]  (主)但是每個人的人生的道路怎樣走法?
[00:24:45.080 --> 00:24:48.080]  (主)但是每個人的人生的道路怎樣走法?
[00:24:48.080 --> 00:24:54.080]  (主)需要祖透過你的信心來指示你,來引領你。
[00:24:54.080 --> 00:24:59.080]  (主)需要祖透過你的信心來指示你,來引領你。
[00:24:59.080 --> 00:25:01.080]  (主)保羅說:
[00:25:01.080 --> 00:25:02.080]  (主)保羅說:
[00:25:02.080 --> 00:25:07.080]  (主)我們行事為人,不憑眼見,只憑信心。
[00:25:07.080 --> 00:25:12.080]  (主)我們行事為人,不憑眼見,只憑信心。
[00:25:12.080 --> 00:25:17.080]  (主)信心引導我們的路,那是信心的看見。
[00:25:17.080 --> 00:25:21.080]  (主)信心引導我們的路,是信心的看見。
[00:25:21.080 --> 00:25:24.080]  (主)我們不用肉眼來看,
[00:25:24.080 --> 00:25:25.080]  (主)我們不用肉眼來看,
[00:25:25.080 --> 00:25:27.080]  (主)但是用信心的眼睛來看。
[00:25:27.080 --> 00:25:29.080]  (主)但是用信心的眼睛來看。
[00:25:29.080 --> 00:25:34.080]  (主)神訓練亞伯拉罕用信心的眼睛來看。
[00:25:34.080 --> 00:25:38.080]  (主)神訓練亞伯拉罕用信心的眼睛來看。
[00:25:38.080 --> 00:25:42.080]  (主)感謝主亞伯拉罕在這件事上合格了。
[00:25:42.080 --> 00:25:47.080]  (主)感謝神,亞伯拉罕在這件事上合格了。
[00:25:47.080 --> 00:25:52.080]  (主)因此信心的道路裏一定有探險的成分在裏頭。
[00:25:52.080 --> 00:25:56.080]  (主)所以在信心的道路上一定有探險的成分在裏頭。
[00:25:56.080 --> 00:26:00.080]  (主)換句話說有冒險的成分在裏頭。
[00:26:00.080 --> 00:26:02.080]  (主)即是說有冒險的成分。
[00:26:02.080 --> 00:26:05.080]  (主)所以我們說信心的冒險。
[00:26:05.080 --> 00:26:07.080]  (主)所以我們說信心的冒險。
[00:26:07.080 --> 00:26:11.080]  (主)這個冒險裏頭有知道也有不知道,
[00:26:11.080 --> 00:26:13.080]  (主)有不知道也有知道。
[00:26:13.080 --> 00:26:15.080]  (主)是當中有知的有不知的,
[00:26:15.080 --> 00:26:17.080]  (主)有不知的也有知的。
[00:26:17.080 --> 00:26:21.080]  (主)但是我們說知道的非常的正確。
[00:26:21.080 --> 00:26:24.080]  (主)但是我們所說的知道的是非常的真確。
[00:26:24.080 --> 00:26:27.080]  (主)我們要從根據這個真確的知道,
[00:26:27.080 --> 00:26:32.080]  (主)來相信神帶領我們走不知道的路。
[00:26:32.080 --> 00:26:35.080]  (主)我們根據真確地知道的那個部分,
[00:26:35.080 --> 00:26:39.080]  (主)來養賴神帶我們走不知道的那一段。
[00:26:39.080 --> 00:26:46.080]  (主)今天下午,我在安靜的時候再一次看一本書。
[00:26:46.080 --> 00:26:50.080]  (主)我們安靜的時候再一次看一本書。
[00:26:50.080 --> 00:26:58.080]  (主)是我所翻譯的《飲於能力之源》。
[00:26:58.080 --> 00:27:03.080]  (主)那本書對我自己幫助太大了。
