
[00:00:00.000 --> 00:00:09.160]  昨晚我和師母在我們所居住的大廈附近超市走走
[00:02:16.800 --> 00:02:20.800]  不是一天過一天就過去的
[00:02:20.800 --> 00:02:23.800]  而是我們生命當中有一個很具體的目標
[00:02:23.800 --> 00:02:27.800]  我們可以怎樣去實踐,跟著耶穌的方向
[00:02:27.800 --> 00:02:29.800]  這段經文就是在說這一點
[00:02:29.800 --> 00:02:34.800]  求主幫助我們去明白,今天的訊息
[00:02:34.800 --> 00:02:39.800]  上星期,事司就說了馬可福音第十四章
[00:02:39.800 --> 00:02:42.800]  第十四章說到耶穌在喀什馬利園祈禱
[00:02:42.800 --> 00:02:45.800]  然後就被猶大所出賣
[00:02:45.800 --> 00:02:49.800]  被宗教領袖逮捕,審訊
[00:02:49.800 --> 00:02:52.800]  給了三次不認主
[00:02:52.800 --> 00:02:55.800]  來到第十五章第一節,說的是早晨
[00:02:55.800 --> 00:03:02.800]  應該是這一天,就是受苦節那天,星期五,Good Friday那天
[00:03:02.800 --> 00:03:09.800]  整個猶太的宗教領袖,因為他們沒有審判
[00:03:09.800 --> 00:03:12.800]  或者將一個人處死權
[00:03:12.800 --> 00:03:17.800]  所以他們就把耶穌交給秦撫比拉多
[00:03:17.800 --> 00:03:22.800]  交到他手中,要他就將耶穌基督釘在十字架上
[00:03:22.800 --> 00:03:27.800]  耶穌基督就被辱罵,變相
[00:03:27.800 --> 00:03:32.800]  然後就帶到各國他山上,就是這樣的情景
[00:03:32.800 --> 00:03:35.800]  所有事情都開始對讀者來說
[00:03:35.800 --> 00:03:38.800]  甚至是跟隨耶穌基督的第一世紀門徒
[00:03:38.800 --> 00:03:40.800]  一切都沒有所盼望
[00:03:40.800 --> 00:03:44.800]  一切都很黑暗,仿如今天的經文第33節
[00:03:44.800 --> 00:03:48.800]  從五靜到新初,九點到十二點靜
[00:03:48.800 --> 00:03:53.800]  遍地都黑暗了,樣樣都很黑暗,沒有盼望
[00:03:53.800 --> 00:03:56.800]  是不是呢?
[00:03:56.800 --> 00:04:07.800]  在今天的經文當中,馬可.福音作者特別用了三個兩次
[00:04:07.800 --> 00:04:13.800]  來幫助讀者看到,其實正正是在絕望當中
[00:04:13.800 --> 00:04:15.800]  耶穌基督帶來盼望
[00:04:15.800 --> 00:04:19.800]  譬如這段經文說了兩個神很大的工作
[00:04:19.800 --> 00:04:22.800]  遍地黑暗和萬子裂開
[00:04:22.800 --> 00:04:28.800]  兩次耶穌呼求,34和37節
[00:04:28.800 --> 00:04:33.800]  還有兩次講了以利亞的35和36節
[00:04:33.800 --> 00:04:37.800]  就在這個十字架上
[00:04:37.800 --> 00:04:41.800]  耶穌基督帶來人類的盼望
[00:04:41.800 --> 00:04:43.800]  怎樣帶來的呢?
[00:04:43.800 --> 00:04:48.800]  這段經文,耶穌基督作了三件事讓我們值得思考
[00:04:48.800 --> 00:04:51.800]  第一,他是一個馴服的兒子
[00:04:51.800 --> 00:04:54.800]  第二,他成為了我們的中寶
[00:04:54.800 --> 00:04:57.800]  第三,他成為了福音
[00:04:57.800 --> 00:04:59.800]  這是一個好消息
[00:04:59.800 --> 00:05:06.800]  我們先看34-37節,耶穌基督作為一個馴服的兒子
[00:05:06.800 --> 00:05:09.800]  耶穌基督用阿蘭文和天父說
[00:05:09.800 --> 00:05:12.800]  為什麼你離棄我?
[00:05:12.800 --> 00:05:17.800]  離棄這個字是一個希臘文字
[00:05:17.800 --> 00:05:21.800]  有"and"和"catalepo"這兩個字組合
[00:05:21.800 --> 00:05:24.800]  即是說被放下的意思
[00:05:24.800 --> 00:05:28.800]  但被放下,你不要以為一定是負面的
[00:05:28.800 --> 00:05:29.800]  不一定的
[00:05:29.800 --> 00:05:31.800]  這個字可以有兩個向度
[00:05:31.800 --> 00:05:33.800]  一個是正面,一個是負面
[00:05:33.800 --> 00:05:35.800]  什麼叫正面呢?
[00:05:35.800 --> 00:05:37.800]  正面的意思,譬如說
[00:05:37.800 --> 00:05:39.800]  很多人現在去日本旅行
[00:05:39.800 --> 00:05:41.800]  你和你的朋友去日本旅行
[00:05:41.800 --> 00:05:43.800]  玩一玩的時候
[00:05:43.800 --> 00:05:45.800]  突然你的朋友就說
[00:05:45.800 --> 00:05:49.800]  我老闆急叫我回香港工作
[00:05:49.800 --> 00:05:52.800]  不好意思,放下我
[00:05:52.800 --> 00:05:54.800]  留在日本玩
[00:05:54.800 --> 00:05:56.800]  其實我也挺開心的
[00:05:56.800 --> 00:06:00.800]  你休息上班,我繼續去購物玩
[00:06:00.800 --> 00:06:05.800]  這個所謂的遺棄我
[00:06:05.800 --> 00:06:07.800]  其實也不算差
[00:06:07.800 --> 00:06:10.800]  這是一個正面的解釋
[00:06:10.800 --> 00:06:12.800]  當然可以說是負面
[00:06:12.800 --> 00:06:16.800]  譬如說,有颱風吹到日本
[00:06:16.800 --> 00:06:18.800]  你的朋友就不發訊息
[00:06:18.800 --> 00:06:20.800]  買了一張機票,自己走了
[00:06:20.800 --> 00:06:22.800]  先回香港,丟下你
[00:06:22.800 --> 00:06:25.800]  以為在酒店度過那幾天
[00:06:25.800 --> 00:06:29.800]  這個遺棄是很負面的
[00:06:29.800 --> 00:06:32.800]  耶穌基督說
[00:06:32.800 --> 00:06:35.800]  耶和華,你為什麼離棄我
[00:06:35.800 --> 00:06:38.800]  究竟這個離棄是怎樣解釋的呢?
[00:06:38.800 --> 00:06:41.800]  這一段經文大家都很熟悉
[00:06:41.800 --> 00:06:45.800]  為什麼離棄我
[00:06:45.800 --> 00:06:48.800]  是引用詩篇第22篇
[00:06:48.800 --> 00:06:50.800]  第一節和第二節
[00:06:50.800 --> 00:06:56.800]  所以當我們理解詩篇第22篇是在說什麼的時候
[00:06:56.800 --> 00:07:00.800]  就可以多點去明白和理解
[00:07:00.800 --> 00:07:05.800]  耶穌在十字架上的呼求是怎樣的狀況
[00:07:05.800 --> 00:07:10.800]  他是帶著什麼情感去作呼求
[00:07:10.800 --> 00:07:13.800]  詩篇第22篇的背景是
[00:07:13.800 --> 00:07:17.800]  在一個很痛苦的情境中,覺得被遺棄
[00:07:17.800 --> 00:07:20.800]  第6到第8節中說了
[00:07:20.800 --> 00:07:23.800]  這個就彷如在馬克福第15章上文
[00:07:23.800 --> 00:07:25.800]  29到32節
[00:07:25.800 --> 00:07:28.800]  很多人經過耶穌
[00:07:28.800 --> 00:07:30.800]  看到他釘十字架
[00:07:30.800 --> 00:07:32.800]  然後就在此恥笑他
[00:07:32.800 --> 00:07:34.800]  很多祭司長、文士
[00:07:34.800 --> 00:07:40.800]  就算釘在左邊和右邊的強盜
[00:07:40.800 --> 00:07:42.800]  也在辱罵他
[00:07:42.800 --> 00:07:45.800]  所以你看到詩人在詩篇第22篇
[00:07:45.800 --> 00:07:48.800]  覺得自己是一個很痛苦的狀況
[00:07:48.800 --> 00:07:50.800]  很痛苦,覺得被遺棄
[00:07:50.800 --> 00:07:52.800]  在遺棄當中,他繼續說
[00:07:52.800 --> 00:07:54.800]  在第11和第18節
[00:07:54.800 --> 00:07:58.800]  他會說在很危難當中和無助
[00:07:58.800 --> 00:08:00.800]  特別在第18節
[00:08:00.800 --> 00:08:04.800]  他們分我的外衣,為我的女衣沾溝
[00:08:04.800 --> 00:08:11.800]  很明顯是在表述將來
[00:08:11.800 --> 00:08:16.800]  羅馬兵丁將耶穌的外衣分割
[00:08:16.800 --> 00:08:20.800]  在馬克福音第15章24節
[00:08:20.800 --> 00:08:24.800]  絕望,被遺棄
[00:08:24.800 --> 00:08:27.800]  所以在這個狀況下
[00:08:27.800 --> 00:08:31.800]  耶穌呼求我的神
[00:08:31.800 --> 00:08:33.800]  你為什麼離棄我
[00:08:33.800 --> 00:08:35.800]  第19和21節
[00:08:35.800 --> 00:08:40.800]  同樣的,講述詩人在痛苦當中
[00:08:40.800 --> 00:08:43.800]  好像很無助
[00:08:43.800 --> 00:08:45.800]  不過在無助當中
[00:08:45.800 --> 00:08:49.800]  你見到詩人不是繞著手不做事
[00:08:49.800 --> 00:08:51.800]  也不是尋求人的幫助
[00:08:51.800 --> 00:08:53.800]  他是轉向神
[00:08:53.800 --> 00:08:55.800]  我的神,我的神
[00:08:55.800 --> 00:08:57.800]  為什麼你離棄我
[00:08:57.800 --> 00:08:59.800]  為什麼他轉向神
[00:08:59.800 --> 00:09:01.800]  因為詩篇第22篇
[00:09:01.800 --> 00:09:03.800]  講述了耶和華很多樣的屬性
[00:09:03.800 --> 00:09:06.800]  包括什麼呢?包括他是聖潔的
[00:09:06.800 --> 00:09:08.800]  第3節,第4第5節
[00:09:08.800 --> 00:09:10.800]  講耶和華是拯救的
[00:09:10.800 --> 00:09:12.800]  第9第10節
[00:09:12.800 --> 00:09:15.800]  耶和華是創造他的上帝
[00:09:15.800 --> 00:09:18.800]  第24節,耶和華瑞聽禱告
[00:09:18.800 --> 00:09:22.800]  第28節,耶和華掌管萬有
[00:09:22.800 --> 00:09:26.800]  我們可以從詩篇第22篇做一些總結
[00:09:26.800 --> 00:09:30.800]  詩人是痛苦無助失望被遺棄
[00:09:30.800 --> 00:09:34.800]  但是他呼求耶和華
[00:09:34.800 --> 00:09:36.800]  為什麼呼求耶和華
[00:09:36.800 --> 00:09:44.800]  因為他相信,信靠聖潔公義拯救創造他瑞聽禱告的神
[00:09:44.800 --> 00:09:47.800]  在困難當中
[00:09:47.800 --> 00:09:49.800]  他仍然可以信靠
[00:09:49.800 --> 00:09:51.800]  手約詩詞愛的神
[00:09:51.800 --> 00:09:53.800]  耶穌基督在十字架上
[00:09:53.800 --> 00:09:55.800]  同樣的
[00:09:55.800 --> 00:09:57.800]  引用詩篇第22篇
[00:09:57.800 --> 00:09:59.800]  是要讓讀者和我們
[00:09:59.800 --> 00:10:01.800]  想起詩人的狀況
[00:10:01.800 --> 00:10:03.800]  就是在困難當中
[00:10:03.800 --> 00:10:05.800]  仍然可以信靠那位
[00:10:05.800 --> 00:10:07.800]  手約詩詞愛的神
[00:10:07.800 --> 00:10:09.800]  是的
[00:10:09.800 --> 00:10:11.800]  的確在不同經文
[00:10:11.800 --> 00:10:13.800]  告訴我們
[00:10:13.800 --> 00:10:15.800]  希伯來書第5章第8節
[00:10:15.800 --> 00:10:17.800]  耶穌基督作為神的兒子
[00:10:17.800 --> 00:10:19.800]  他因為所受的苦難
[00:10:19.800 --> 00:10:21.800]  學了一項功課
[00:10:21.800 --> 00:10:25.800]  就是順從的功課
[00:10:25.800 --> 00:10:29.800]  學習這項功課
[00:10:29.800 --> 00:10:33.800]  跟從上帝的心意
[00:10:33.800 --> 00:10:35.800]  按著他的心意而行
[00:10:35.800 --> 00:10:37.800]  順從
[00:10:37.800 --> 00:10:39.800]  這個順從也是在
[00:10:39.800 --> 00:10:41.800]  《約翰福音》第17章第4節
[00:10:41.800 --> 00:10:43.800]  我在地上已經榮耀了你的天父
[00:10:43.800 --> 00:10:45.800]  因為你所託付我的
[00:10:45.800 --> 00:10:47.800]  我已經成全
[00:10:47.800 --> 00:10:51.800]  耶穌基督在世上
[00:10:51.800 --> 00:10:53.800]  成全了天父的心意
[00:10:53.800 --> 00:10:55.800]  有趣的是
[00:10:55.800 --> 00:10:57.800]  在《馬克福音》當中
[00:10:57.800 --> 00:10:59.800]  除了這一節
[00:10:59.800 --> 00:11:01.800]  就是剛才說
[00:11:01.800 --> 00:11:03.800]  我的神為什麼你棄我
[00:11:03.800 --> 00:11:05.800]  是用亞南文之外
[00:11:05.800 --> 00:11:07.800]  還有兩處經文
[00:11:07.800 --> 00:11:09.800]  是用亞南文講的
[00:11:09.800 --> 00:11:11.800]  我自己很熟悉的
[00:11:11.800 --> 00:11:13.800]  就是艾魯的故事
[00:11:13.800 --> 00:11:15.800]  他的女兒死了
[00:11:15.800 --> 00:11:17.800]  耶穌拉著他的手
[00:11:17.800 --> 00:11:19.800]  說歸類我吩咐你起來
[00:11:19.800 --> 00:11:21.800]  這是《馬克福音》第5章41節
[00:11:21.800 --> 00:11:23.800]  另外一次就是上次
[00:11:23.800 --> 00:11:25.800]  在《赫西瑪利》說的
[00:11:25.800 --> 00:11:27.800]  阿爸天父
[00:11:27.800 --> 00:11:29.800]  我不要求自己的意思
[00:11:29.800 --> 00:11:31.800]  要求你的意思
[00:11:31.800 --> 00:11:33.800]  所以你要知道
[00:11:33.800 --> 00:11:35.800]  耶穌一生來到世上
[00:11:35.800 --> 00:11:37.800]  他不是飄流
[00:11:37.800 --> 00:11:39.800]  不是一天到一天
[00:11:39.800 --> 00:11:41.800]  他一生有個心意
[00:11:41.800 --> 00:11:43.800]  有個方向
[00:11:43.800 --> 00:11:45.800]  有個使命
[00:11:45.800 --> 00:11:47.800]  就是按著天父的心意
[00:11:47.800 --> 00:11:49.800]  去完成天父託付給他的任務
[00:11:49.800 --> 00:11:53.800]  包括就是
[00:11:53.800 --> 00:11:55.800]  去到十字架上受死
[00:11:55.800 --> 00:12:01.800]  對我們來說
[00:12:01.800 --> 00:12:03.800]  人生有不同處境
[00:12:03.800 --> 00:12:05.800]  剛才說到我們有個人
[00:12:05.800 --> 00:12:07.800]  我們教會也有
[00:12:07.800 --> 00:12:11.800]  有不同的狀況
[00:12:11.800 --> 00:12:15.800]  有肢體離世
[00:12:15.800 --> 00:12:17.800]  也有親友
[00:12:17.800 --> 00:12:21.800]  在大火當中燒傷
[00:12:21.800 --> 00:12:23.800]  在ICU
[00:12:23.800 --> 00:12:25.800]  我們知道生命
[00:12:25.800 --> 00:12:27.800]  是可以很艱難
[00:12:27.800 --> 00:12:29.800]  突然之間發生
[00:12:29.800 --> 00:12:31.800]  不過希伯來書第4章
[00:12:31.800 --> 00:12:33.800]  他說我們既然有一位
[00:12:33.800 --> 00:12:35.800]  已經升入高天至高
[00:12:35.800 --> 00:12:37.800]  尊榮的大祭司
[00:12:37.800 --> 00:12:39.800]  就是神的兒子耶穌
[00:12:39.800 --> 00:12:41.800]  便當持定所承認的道
[00:12:41.800 --> 00:12:43.800]  堅守真道
[00:12:43.800 --> 00:12:45.800]  為什麼?因為我們的大祭司
[00:12:45.800 --> 00:12:47.800]  並非不肯體恤我們的軟弱
[00:12:47.800 --> 00:12:49.800]  他凡事都受過試探
[00:12:49.800 --> 00:12:51.800]  和我們一樣只是他沒有犯罪
[00:12:51.800 --> 00:12:53.800]  在十字架上
[00:12:53.800 --> 00:12:55.800]  耶穌基督被人辱罵
[00:12:55.800 --> 00:12:57.800]  被人恥笑
[00:12:57.800 --> 00:12:59.800]  但他也沒有犯罪
[00:12:59.800 --> 00:13:01.800]  他仍然持守著
[00:13:01.800 --> 00:13:03.800]  上帝所託付的使命
[00:13:03.800 --> 00:13:05.800]  所以作為我們
[00:13:05.800 --> 00:13:07.800]  跟從耶穌基督的人
[00:13:07.800 --> 00:13:09.800]  當我們看到耶穌基督的榜樣
[00:13:09.800 --> 00:13:11.800]  我們可以做什麼?
[00:13:11.800 --> 00:13:13.800]  我們可以來到
[00:13:13.800 --> 00:13:15.800]  神的私音寶座前
[00:13:15.800 --> 00:13:17.800]  為要得廉恤無恩惠
[00:13:17.800 --> 00:13:19.800]  作我們適時
[00:13:19.800 --> 00:13:21.800]  隨時的幫助
[00:13:21.800 --> 00:13:23.800]  當我們在不同處境當中
[00:13:23.800 --> 00:13:25.800]  時轉向上帝
[00:13:25.800 --> 00:13:27.800]  向上帝傾心吐意
[00:13:27.800 --> 00:13:29.800]  信靠他
[00:13:29.800 --> 00:13:31.800]  相信他
[00:13:31.800 --> 00:13:33.800]  耶穌基督為我們受死
[00:13:33.800 --> 00:13:35.800]  為我們受死
[00:13:35.800 --> 00:13:37.800]  為我們受死
[00:13:37.800 --> 00:13:39.800]  這就是
[00:13:39.800 --> 00:13:41.800]  一個終極的意義
[00:13:41.800 --> 00:13:43.800]  耶穌基督的馴服
[00:13:43.800 --> 00:13:45.800]  是為了我們受死
[00:13:45.800 --> 00:13:47.800]  受死帶來一個
[00:13:47.800 --> 00:13:49.800]  什麼果效呢?
[00:13:49.800 --> 00:13:51.800]  這就是第38節
[00:13:51.800 --> 00:13:53.800]  第38節
[00:13:53.800 --> 00:13:55.800]  說到
[00:13:55.800 --> 00:13:57.800]  電裡的萬子從上到下
[00:13:57.800 --> 00:13:59.800]  列為兩半
[00:13:59.800 --> 00:14:01.800]  電裡的萬子從上到下
[00:14:01.800 --> 00:14:03.800]  列為兩半
[00:14:03.800 --> 00:14:05.800]  第一世紀的一個歷史學者約瑟夫
[00:14:05.800 --> 00:14:07.800]  他形容到這幅萬子
[00:14:07.800 --> 00:14:09.800]  是大約20米高
[00:14:09.800 --> 00:14:11.800]  20米高
[00:14:11.800 --> 00:14:13.800]  都有六七層樓高
[00:14:13.800 --> 00:14:15.800]  很高的
[00:14:15.800 --> 00:14:17.800]  10米闊
[00:14:17.800 --> 00:14:19.800]  4寸厚
[00:14:19.800 --> 00:14:21.800]  想說什麼呢?這塊布是很難撕的
[00:14:21.800 --> 00:14:23.800]  人手是不可以撕的
[00:14:23.800 --> 00:14:25.800]  人手是不可以撕的
[00:14:25.800 --> 00:14:27.800]  這塊布
[00:14:27.800 --> 00:14:29.800]  現在是上到下
[00:14:29.800 --> 00:14:31.800]  列為兩半
[00:14:31.800 --> 00:14:33.800]  是什麼意義呢?特別是在屬靈上
[00:14:33.800 --> 00:14:35.800]  象徵意義上
[00:14:35.800 --> 00:14:37.800]  我們就要去到希伯來書第六章和第十章
[00:14:37.800 --> 00:14:39.800]  找到屬靈意義所在
[00:14:39.800 --> 00:14:41.800]  有兩個向導
[00:14:41.800 --> 00:14:43.800]  第一個向導是安住舊約
[00:14:43.800 --> 00:14:45.800]  出埃及記第26章和利美記第16章
[00:14:45.800 --> 00:14:47.800]  大祭司
[00:14:47.800 --> 00:14:49.800]  每年在贖罪日
[00:14:49.800 --> 00:14:51.800]  一年一次進入至聖所當中
[00:14:51.800 --> 00:14:53.800]  為以色列人贖罪
[00:14:53.800 --> 00:14:55.800]  他站在耶和華
[00:14:55.800 --> 00:14:57.800]  榮光庚前
[00:14:57.800 --> 00:14:59.800]  為以色列人贖罪
[00:14:59.800 --> 00:15:01.800]  現在新約
[00:15:01.800 --> 00:15:03.800]  耶穌基督作為永遠至高尊榮的大祭司
[00:15:03.800 --> 00:15:05.800]  為了我們的罪
[00:15:05.800 --> 00:15:07.800]  代替我們贖罪
[00:15:07.800 --> 00:15:09.800]  不單止承擔我們的罪責
[00:15:09.800 --> 00:15:11.800]  並且他承擔了神的憤怒
[00:15:11.800 --> 00:15:13.800]  神的憤怒
[00:15:13.800 --> 00:15:15.800]  我們應該
[00:15:15.800 --> 00:15:17.800]  我們應該原本配得神的憤怒
[00:15:17.800 --> 00:15:19.800]  我們值得是
[00:15:19.800 --> 00:15:21.800]  我們是罪人
[00:15:21.800 --> 00:15:23.800]  神的憤怒
[00:15:23.800 --> 00:15:25.800]  要淫在我們這些不乾不淨的人身上
[00:15:25.800 --> 00:15:27.800]  但現在耶穌基督
[00:15:27.800 --> 00:15:29.800]  在十字架上承擔了
[00:15:29.800 --> 00:15:31.800]  人的罪責
[00:15:31.800 --> 00:15:33.800]  神的憤怒
[00:15:33.800 --> 00:15:35.800]  第二樣這個萬子
[00:15:35.800 --> 00:15:37.800]  希伯來書的作者形容到
[00:15:37.800 --> 00:15:39.800]  這個萬子就是耶穌基督的身體
[00:15:39.800 --> 00:15:41.800]  當裂為兩半的時候
[00:15:41.800 --> 00:15:43.800]  就好像耶穌身體被打開
[00:15:43.800 --> 00:15:45.800]  被打開又如何
[00:15:45.800 --> 00:15:47.800]  打開了一條路
[00:15:47.800 --> 00:15:49.800]  本來是一塊布
[00:15:49.800 --> 00:15:51.800]  過不去的
[00:15:51.800 --> 00:15:53.800]  現在打開了一條路
[00:15:53.800 --> 00:15:55.800]  這條路是什麼路
[00:15:55.800 --> 00:15:57.800]  就是因著耶穌基督所流的血
[00:15:57.800 --> 00:15:59.800]  和因著人的信
[00:15:59.800 --> 00:16:01.800]  讓我們不單止罪得赦免
[00:16:01.800 --> 00:16:03.800]  並且我們能夠
[00:16:03.800 --> 00:16:05.800]  進到天父那裡
[00:16:05.800 --> 00:16:09.800]  耶穌基督為我們打開了一條又生又活的路
[00:16:09.800 --> 00:16:15.800]  這就是彼得前書
[00:16:15.800 --> 00:16:17.800]  三章十八節所說
[00:16:17.800 --> 00:16:19.800]  因為基督也曾一次
[00:16:19.800 --> 00:16:21.800]  為罪受苦
[00:16:21.800 --> 00:16:23.800]  就舍而代替不義
[00:16:23.800 --> 00:16:25.800]  為要什麼
[00:16:25.800 --> 00:16:27.800]  為何受死
[00:16:27.800 --> 00:16:29.800]  為要引我們到神面前
[00:16:29.800 --> 00:16:37.800]  大家祈禱最後會結束
[00:16:37.800 --> 00:16:39.800]  是怎樣結束
[00:16:39.800 --> 00:16:41.800]  說完一堆東西
[00:16:41.800 --> 00:16:43.800]  奉主名求
[00:16:43.800 --> 00:16:45.800]  奉耶穌基督的聖名禱告
[00:16:45.800 --> 00:16:47.800]  有沒人問
[00:16:47.800 --> 00:16:49.800]  為什麼要這樣做
[00:16:49.800 --> 00:16:51.800]  沒有啊
[00:16:51.800 --> 00:16:53.800]  人家說我自小就這樣
[00:16:53.800 --> 00:16:55.800]  聖了主那麼久
[00:16:55.800 --> 00:16:57.800]  唸口王
[00:16:57.800 --> 00:16:59.800]  不是啊
[00:16:59.800 --> 00:17:01.800]  我們在天上的父
[00:17:01.800 --> 00:17:05.800]  最終那句
[00:17:05.800 --> 00:17:07.800]  奉耶穌基督的名禱告
[00:17:07.800 --> 00:17:09.800]  是因為
[00:17:09.800 --> 00:17:11.800]  唯有透過耶穌基督
[00:17:11.800 --> 00:17:13.800]  我們才能夠將我們的生命
[00:17:13.800 --> 00:17:15.800]  我們所祈願的
[00:17:15.800 --> 00:17:17.800]  帶到天父那裡
[00:17:17.800 --> 00:17:19.800]  為什麼神聽我們禱告
[00:17:19.800 --> 00:17:21.800]  不是因為我們公義
[00:17:21.800 --> 00:17:23.800]  聖潔
[00:17:23.800 --> 00:17:25.800]  是因為耶穌基督承擔了我們的罪
[00:17:25.800 --> 00:17:27.800]  耶穌基督擔當我們
[00:17:27.800 --> 00:17:29.800]  神的憤怒
[00:17:29.800 --> 00:17:31.800]  我們天父望見耶穌基督
[00:17:31.800 --> 00:17:33.800]  在十字架上
[00:17:33.800 --> 00:17:35.800]  所成就的救贖計劃
[00:17:35.800 --> 00:17:37.800]  才去垂聽我們的禱告
[00:17:37.800 --> 00:17:39.800]  親近我們
[00:17:39.800 --> 00:17:41.800]  我們是不可能
[00:17:41.800 --> 00:17:43.800]  靠自己去到天父那裡
[00:17:43.800 --> 00:17:45.800]  是不可能的
[00:17:45.800 --> 00:17:47.800]  是基督
[00:17:47.800 --> 00:17:49.800]  是神自己做了
[00:17:49.800 --> 00:17:51.800]  完美的
[00:17:51.800 --> 00:17:53.800]  終極的救贖計劃
[00:17:53.800 --> 00:17:55.800]  這個
[00:17:55.800 --> 00:17:57.800]  是不是一個好消息呢?弟兄姊妹
[00:17:57.800 --> 00:17:59.800]  耶穌基督的受死
[00:17:59.800 --> 00:18:01.800]  讓我們離開
[00:18:01.800 --> 00:18:03.800]  撒旦黑暗的權勢
[00:18:03.800 --> 00:18:05.800]  進入光明的國度
[00:18:05.800 --> 00:18:07.800]  讓我們和天父復和
[00:18:07.800 --> 00:18:09.800]  讓我們在神的面前
[00:18:09.800 --> 00:18:11.800]  得到完全的喜悅
[00:18:11.800 --> 00:18:13.800]  讓我們有天國子民的身份
[00:18:13.800 --> 00:18:15.800]  讓我們的名字寫在
[00:18:15.800 --> 00:18:17.800]  生命冊上
[00:18:17.800 --> 00:18:19.800]  讓我們到那一天能夠被
[00:18:19.800 --> 00:18:21.800]  上主上帝說
[00:18:21.800 --> 00:18:23.800]  你是有忠心有良善的僕人
[00:18:23.800 --> 00:18:25.800]  耶穌基督的救贖
[00:18:25.800 --> 00:18:27.800]  豈不是在世上最好的消息呢?
[00:18:27.800 --> 00:18:29.800]  最好的禮物呢?
[00:18:29.800 --> 00:18:33.800]  這個去到第三點
[00:18:33.800 --> 00:18:35.800]  第39節
[00:18:37.800 --> 00:18:39.800]  整個過程
[00:18:39.800 --> 00:18:41.800]  釘十字架的過程
[00:18:41.800 --> 00:18:43.800]  有一個白夫長羅馬的官長
[00:18:43.800 --> 00:18:45.800]  外邦人
[00:18:45.800 --> 00:18:47.800]  他看見這個過程
[00:18:47.800 --> 00:18:49.800]  他覺得很不尋常
[00:18:49.800 --> 00:18:51.800]  他釘過我相信有無數的罪犯
[00:18:51.800 --> 00:18:53.800]  每一個罪犯
[00:18:53.800 --> 00:18:55.800]  在十字架的刑罰當中
[00:18:55.800 --> 00:18:57.800]  他都會有一些
[00:18:57.800 --> 00:18:59.800]  令人討厭的行為
[00:18:59.800 --> 00:19:01.800]  可能說髒話
[00:19:01.800 --> 00:19:03.800]  鄙視那些兵丁
[00:19:03.800 --> 00:19:05.800]  是不是?
[00:19:05.800 --> 00:19:07.800]  甚至
[00:19:07.800 --> 00:19:09.800]  做了很多
[00:19:09.800 --> 00:19:11.800]  不敬不權的行為
[00:19:11.800 --> 00:19:13.800]  我不知道
[00:19:13.800 --> 00:19:15.800]  但看到耶穌在十字架上
[00:19:15.800 --> 00:19:17.800]  十架七言
[00:19:17.800 --> 00:19:19.800]  其中一句
[00:19:19.800 --> 00:19:21.800]  赦免他們
[00:19:21.800 --> 00:19:23.800]  因為他們所作的他們不孝
[00:19:23.800 --> 00:19:25.800]  這個羅馬的官長
[00:19:25.800 --> 00:19:27.800]  很奇怪
[00:19:27.800 --> 00:19:29.800]  這個是誰來的?
