
[00:00:00.000 --> 00:00:02.520]  今天我們就看回神自己的說話
[00:13:15.120 --> 00:13:16.120]  放在我身上
[00:13:16.120 --> 00:13:17.120]  我就要好好地
[00:13:17.120 --> 00:13:18.120]  教大他們
[00:13:18.120 --> 00:13:20.120]  讓他們愛神愛人
[00:13:20.120 --> 00:13:21.120]  就是這麼簡單
[00:13:21.120 --> 00:13:23.120]  你不一定要做到很偉大的事
[00:13:23.120 --> 00:13:24.120]  但是你知道
[00:13:24.120 --> 00:13:25.120]  最重要
[00:13:25.120 --> 00:13:27.120]  你知不知道神在叫你
[00:13:27.120 --> 00:13:28.120]  做什麼
[00:13:28.120 --> 00:13:29.120]  你起碼肯定
[00:13:29.120 --> 00:13:30.120]  一個有呼召的人生
[00:13:30.120 --> 00:13:31.120]  聖經裡每一個人
[00:13:31.120 --> 00:13:32.120]  都有呼召的人生
[00:13:32.120 --> 00:13:34.120]  你保羅很清楚知道
[00:13:34.120 --> 00:13:35.120]  我要向的
[00:13:35.120 --> 00:13:36.120]  就是外邦人傳福音
[00:13:36.120 --> 00:13:38.120]  甚至聖經裡記載
[00:13:38.120 --> 00:13:40.120]  當耶穌出世之前
[00:13:40.120 --> 00:13:41.120]  那個西冕
[00:13:41.120 --> 00:13:42.120]  那個老人家在等
[00:13:42.120 --> 00:13:44.120]  他說我不死得遲的
[00:13:44.120 --> 00:13:45.120]  因為神讓我知道
[00:13:45.120 --> 00:13:46.120]  有一天我要見到尼塞亞
[00:13:46.120 --> 00:13:47.120]  於是他見到
[00:13:47.120 --> 00:13:48.120]  耶穌這個BB的時候
[00:13:48.120 --> 00:13:49.120]  行了
[00:13:49.120 --> 00:13:50.120]  跟神說
[00:13:50.120 --> 00:13:51.120]  夠了
[00:13:51.120 --> 00:13:52.120]  我死得了現在
[00:13:52.120 --> 00:13:53.120]  這個就是一個
