
[00:00:00.000 --> 00:00:04.000]  《屬靈操練實踐導引》
[00:07:28.000 --> 00:07:32.000]  他甚至可以在一個很嘈雜的街市
[00:07:32.000 --> 00:07:35.000]  很墮落的環境當中
[00:07:35.000 --> 00:07:40.000]  感受到與神同在的那份平靜、安穩
[00:07:40.000 --> 00:07:44.000]  不過我想跟大家說
[00:07:44.000 --> 00:07:47.000]  就是這些人能夠做到這個境界
[00:07:47.000 --> 00:07:50.000]  不是一朝一夕的
[00:07:50.000 --> 00:07:52.000]  在這個境界的背後
[00:07:52.000 --> 00:07:58.000]  其實有很長的獨處、操練的功夫
[00:07:58.000 --> 00:08:02.000]  這就是聖經一直給我們看見的一個模式
[00:08:02.000 --> 00:08:06.000]  這個模式就是先要退隱
[00:08:06.000 --> 00:08:09.000]  然後才能夠進入世界
[00:08:09.000 --> 00:08:12.000]  而不被世界所支配
[00:08:12.000 --> 00:08:15.000]  這個模式是相當清楚的
[00:08:15.000 --> 00:08:19.000]  摩西要在四十年的曠野裏
[00:08:19.000 --> 00:08:23.000]  學習單獨的與神學習相處
[00:08:23.000 --> 00:08:26.000]  然後才能夠做一番轟轟烈烈
[00:08:26.000 --> 00:08:29.000]  大意識令人出外的事
[00:08:29.000 --> 00:08:31.000]  以利亞在基納溪旁
[00:08:31.000 --> 00:08:34.000]  一直等候等候到溪水乾
[00:08:34.000 --> 00:08:39.000]  然後神才要他去到皇帝的面前
[00:08:39.000 --> 00:08:42.000]  與那些假先知比賽
[00:08:42.000 --> 00:08:45.000]  甚至我們的主耶穌基督
[00:08:45.000 --> 00:08:49.000]  在他一開始忙碌的侍奉工作之先
[00:08:49.000 --> 00:08:53.000]  有四十天的禁食、祈禱
[00:08:53.000 --> 00:08:57.000]  連保羅,加拉太書告訴我們
[00:08:57.000 --> 00:08:59.000]  他信了主之後
[00:08:59.000 --> 00:09:03.000]  他先去了阿拉伯大概有三年的時間
[00:09:03.000 --> 00:09:08.000]  然後才開始他忙碌的傳道工作
[00:09:08.000 --> 00:09:12.000]  所以我們看見這是一個屬靈的規律
[00:09:12.000 --> 00:09:16.000]  我相信這就是我剛才所說的沒有捷徑的規律
[00:09:16.000 --> 00:09:18.000]  如果你不先退隱
[00:09:18.000 --> 00:09:22.000]  你就不可能達到剛才所說的忙碌中
[00:09:22.000 --> 00:09:26.000]  但裏面有平靜的境界
[00:09:26.000 --> 00:09:28.000]  你可以騙自己
[00:09:28.000 --> 00:09:30.000]  你可以對著電視機說我看電視
[00:09:30.000 --> 00:09:32.000]  但不受電視所支配
[00:09:32.000 --> 00:09:37.000]  是,我承認一個屬靈深度的人可以這樣做
[00:09:37.000 --> 00:09:39.000]  但沒有操練的人
[00:09:39.000 --> 00:09:41.000]  我永遠不相信他這樣做
[00:09:41.000 --> 00:09:48.000]  那些不負代價的人只能跟別人口講境界
[00:09:48.000 --> 00:09:51.000]  但沒有一個實質的經歷
[00:09:51.000 --> 00:09:53.000]  我希望大家記得
[00:09:53.000 --> 00:09:58.000]  而這也是我為大家在這卷錄音帶裏面
[00:09:58.000 --> 00:10:02.000]  提出一些很實際的操練的提議
[00:10:02.000 --> 00:10:08.000]  這些一切的目的就是想你去實踐
[00:10:08.000 --> 00:10:12.000]  我真的很不希望有任何一個人聽完這卷錄音帶後
[00:10:12.000 --> 00:10:16.000]  沒有經歷過、沒有實踐過、沒有負過代價
[00:10:16.000 --> 00:10:19.000]  就去教人們同樣這樣做
[00:10:19.000 --> 00:10:22.000]  因為這不單止是欺騙你自己
[00:10:22.000 --> 00:10:24.000]  欺騙弟兄姊妹
[00:10:24.000 --> 00:10:28.000]  我相信也是欺騙神屬靈的真理
[00:10:28.000 --> 00:10:34.000]  好了,我現在開始和大家說
[00:10:34.000 --> 00:10:40.000]  第一種提議的屬靈操練實踐的方式
[00:10:40.000 --> 00:10:46.000]  就是個人獨處安靜的屬靈操練
[00:10:46.000 --> 00:10:49.000]  這個個人實踐
[00:10:49.000 --> 00:10:52.000]  在獨處安靜的裏面
[00:10:52.000 --> 00:10:55.000]  與神接觸
[00:10:55.000 --> 00:10:58.000]  與神有深切的相交
[00:10:58.000 --> 00:11:00.000]  是最基礎的
[00:11:00.000 --> 00:11:06.000]  每一個屬靈的人都必須經歷這種操練
[00:11:06.000 --> 00:11:11.000]  而且不斷在這種操練當中成長
[00:11:11.000 --> 00:11:16.000]  我們回顧過往二千年
[00:11:16.000 --> 00:11:20.000]  所有屬靈的人、愛主的人
[00:11:20.000 --> 00:11:24.000]  他們不斷一生直到離開世界
[00:11:24.000 --> 00:11:28.000]  都是要操練這個個人獨處的安靜
[00:11:28.000 --> 00:11:30.000]  所以這是沒有結束的
[00:11:30.000 --> 00:11:34.000]  只有不斷進步的操練
[00:11:34.000 --> 00:11:39.000]  是一切屬靈深度的基礎
[00:11:39.000 --> 00:11:42.000]  有些弟兄姊妹聽到這裏的時候
[00:11:42.000 --> 00:11:45.000]  或是覺得我們在說每天靈修的東西
[00:11:45.000 --> 00:11:48.000]  我想我以下所說的東西
[00:11:48.000 --> 00:11:51.000]  可能與你一直以為的個人靈修有少許不同
[00:11:51.000 --> 00:11:53.000]  但基本上相同的一點
[00:11:53.000 --> 00:11:55.000]  剛才我已經說過
[00:11:55.000 --> 00:12:02.000]  就是你要每天抽出一段時間來操練這個安靜
[00:12:02.000 --> 00:12:05.000]  這是耿古常傳的真理
[00:12:05.000 --> 00:12:07.000]  是不能改變的
[00:12:07.000 --> 00:12:10.000]  不過抽出這段時間做了些甚麼
[00:12:10.000 --> 00:12:12.000]  達到甚麼境地
[00:12:12.000 --> 00:12:16.000]  這個就有些不同
[00:12:16.000 --> 00:12:19.000]  如果我們不能夠每天抽出一段時間
[00:12:19.000 --> 00:12:24.000]  學習在神面前的安靜
[00:12:24.000 --> 00:12:29.000]  我想我們不可能在日常忙碌
[00:12:29.000 --> 00:12:34.000]  趕搭巴士、趕工作的生活當中
[00:12:34.000 --> 00:12:39.000]  保持裏面的安靜
[00:12:39.000 --> 00:12:45.000]  我想跟大家說一些較為實際的功夫
[00:12:45.000 --> 00:12:47.000]  每天抽出一段時間
[00:12:47.000 --> 00:12:49.000]  抽出多長呢?
[00:12:49.000 --> 00:12:53.000]  我希望我以下所說的東西是相當實際的
[00:12:53.000 --> 00:12:55.000]  不是唱高調的
[00:12:55.000 --> 00:12:59.000]  也是我自己曾經身體力行去學習過
[00:12:59.000 --> 00:13:01.000]  掙扎過的
[00:13:01.000 --> 00:13:08.000]  所以希望你也跟我一起進入這種學習當中
[00:13:08.000 --> 00:13:13.000]  我相信一開始的時候不需要太長
[00:13:13.000 --> 00:13:16.000]  或者二十分鐘
[00:13:16.000 --> 00:13:20.000]  二十分鐘我相信對於每一個基督徒來說
[00:13:20.000 --> 00:13:23.000]  每天這樣的時間並不太長
[00:13:23.000 --> 00:13:24.000]  只要你想想
[00:13:24.000 --> 00:13:28.000]  你反省一下每天你花了多少無謂的時間
[00:13:28.000 --> 00:13:36.000]  你就知道二十分鐘給神是絕對可以的
[00:13:36.000 --> 00:13:38.000]  有時我們打電話
[00:13:38.000 --> 00:13:41.000]  就說了十多分鐘很無謂的話
[00:13:41.000 --> 00:13:44.000]  又或者我們偶然扭開電視機
[00:13:44.000 --> 00:13:45.000]  你想想一個節目
[00:13:45.000 --> 00:13:48.000]  就算那個是相當好的電視節目
[00:13:48.000 --> 00:13:53.000]  你將那些告白加起來也不止二十分鐘
[00:13:53.000 --> 00:13:58.000]  所以我相信二十分鐘不是過份的要求
[00:13:58.000 --> 00:13:59.000]  好了
[00:13:59.000 --> 00:14:03.000]  究竟那二十分鐘是甚麼時間呢?
[00:14:03.000 --> 00:14:08.000]  當然早上是最好的
[00:14:08.000 --> 00:14:11.000]  不過我不想將這個成為一個律法
[00:14:11.000 --> 00:14:16.000]  我相信最好的時間是你自己才知道
[00:14:16.000 --> 00:14:21.000]  我所需要的就是很實際的二十分鐘的時間
[00:14:21.000 --> 00:14:26.000]  是你二十分鐘裡較為精神和拿得出來的時間
[00:14:26.000 --> 00:14:29.000]  而這個時間做甚麼呢?
[00:14:29.000 --> 00:14:32.000]  只有一個目的
[00:14:32.000 --> 00:14:39.000]  就是在這二十分鐘裡嘗試學習與神相交
[00:14:39.000 --> 00:14:41.000]  與神聊天
[00:14:41.000 --> 00:14:45.000]  聽聽神要對你所說的話
[00:14:45.000 --> 00:14:51.000]  所以這段時間你不是順便準備主一學
[00:14:51.000 --> 00:14:57.000]  又或者不是順便準備會考的聖經課程
[00:14:57.000 --> 00:15:01.000]  總而言之這段時間這二十分鐘
[00:15:01.000 --> 00:15:03.000]  你只有一個心意
[00:15:03.000 --> 00:15:09.000]  就好像一個情人與他的朋友會面一樣
[00:15:09.000 --> 00:15:11.000]  沒有任何其他的目的
[00:15:11.000 --> 00:15:13.000]  只有一個目的
[00:15:13.000 --> 00:15:15.000]  就是想見他
[00:15:15.000 --> 00:15:17.000]  親近他
[00:15:17.000 --> 00:15:19.000]  聊天
[00:15:19.000 --> 00:15:23.000]  我相信如果你去見一個你最好的朋友
[00:15:23.000 --> 00:15:25.000]  是帶著其他的目的
[00:15:25.000 --> 00:15:29.000]  你利用這段時間完成一些其他的目的的話
[00:15:29.000 --> 00:15:31.000]  我相信這個朋友會很失望
[00:15:31.000 --> 00:15:38.000]  同樣神希望我們有一段時間單單與他聊天
[00:15:38.000 --> 00:15:41.000]  當然我們知道
[00:15:41.000 --> 00:15:47.000]  一段這樣的時間會對你的屬靈生命產生很大的影響
[00:15:47.000 --> 00:15:52.000]  但是屬靈生命的成長並不是我們最終的目的
[00:15:52.000 --> 00:15:59.000]  最終的目的是我們能夠與神有一個親切的關係
[00:15:59.000 --> 00:16:02.000]  所以這段時間所需要的
[00:16:02.000 --> 00:16:07.000]  就是一段絕對沒有打擾的時間
[00:16:07.000 --> 00:16:09.000]  剛才我說過
[00:16:09.000 --> 00:16:15.000]  我所希望的是很實際的預備
[00:16:15.000 --> 00:16:19.000]  所以唯有你才知道哪一段時間
[00:16:19.000 --> 00:16:23.000]  是能夠拿出二十分鐘
[00:16:23.000 --> 00:16:25.000]  在你每天的生活當中
[00:16:25.000 --> 00:16:27.000]  是沒有人打擾你的
[00:16:27.000 --> 00:16:32.000]  我所謂的實際其實可以更進一步說
[00:16:32.000 --> 00:16:36.000]  我們不要假設每天都可以
[00:16:36.000 --> 00:16:40.000]  同樣的時間拿出二十分鐘
[00:16:40.000 --> 00:16:45.000]  可能星期一你是早上七點拿到
[00:16:45.000 --> 00:16:49.000]  到星期二可能因為其他的生活時間表
[00:16:49.000 --> 00:16:51.000]  你要下午才拿到
[00:16:51.000 --> 00:16:53.000]  我覺得這個不重要
[00:16:53.000 --> 00:16:57.000]  總而言之唯有你才能夠安排到
[00:16:57.000 --> 00:17:02.000]  每天的二十分鐘的時間
[00:17:02.000 --> 00:17:05.000]  對於讀書的弟兄姊妹來說
[00:17:05.000 --> 00:17:09.000]  每一個學期有不同的功課時間表
[00:17:09.000 --> 00:17:12.000]  所以每一個學期開始的時候
[00:17:12.000 --> 00:17:17.000]  你要編好你每天的二十分鐘在哪裏
[00:17:17.000 --> 00:17:20.000]  到了第二個學期時間表改了
[00:17:20.000 --> 00:17:25.000]  你每天的二十分鐘的時間都可能應該修改
[00:17:25.000 --> 00:17:27.000]  對於工作的弟兄姊妹來說
[00:17:27.000 --> 00:17:31.000]  可能每天的時間表比較長期穩定一點
[00:17:31.000 --> 00:17:35.000]  你都可以很實際的找出來
[00:17:35.000 --> 00:17:41.000]  我知道香港是一個很繁忙很嘈雜的社會
[00:17:41.000 --> 00:17:45.000]  對於小部分的弟兄姊妹的工作生活環境來說
[00:17:45.000 --> 00:17:51.000]  可能連十分鐘完全沒有人打擾安靜的時間都找不到
[00:17:51.000 --> 00:17:55.000]  如果是這樣的話我也覺得非常難過
[00:17:55.000 --> 00:17:59.000]  我只能夠提議你切切為這件事祈禱
[00:17:59.000 --> 00:18:03.000]  求神給你這一段時間
[00:18:03.000 --> 00:18:06.000]  如果你每天都找不到二十分鐘的時間
[00:18:06.000 --> 00:18:10.000]  與神有一個安靜不受打擾的相交
[00:18:10.000 --> 00:18:15.000]  我真的很難相信你怎樣可以面對
[00:18:15.000 --> 00:18:19.000]  其他十幾二十個小時
[00:18:19.000 --> 00:18:25.000]  每天嘈吵和引誘和挑戰
[00:18:25.000 --> 00:18:30.000]  所以有一個弟兄工作很難找到時間的時候
[00:18:30.000 --> 00:18:37.000]  他跟我說他甚至找到一個中午吃飯的時間
[00:18:37.000 --> 00:18:39.000]  沒有那麼多人用洗手間
[00:18:39.000 --> 00:18:43.000]  他就走進去用那個地方用那個時間
[00:18:43.000 --> 00:18:46.000]  聽起來好像很俗很好笑
[00:18:46.000 --> 00:18:50.000]  但其實這個做法背後
[00:18:50.000 --> 00:18:55.000]  表示出這個弟兄願意深切追求的心
[00:18:55.000 --> 00:18:57.000]  而神大大的祝福他
[00:18:57.000 --> 00:18:59.000]  所以大家相信你會明白
[00:18:59.000 --> 00:19:01.000]  我剛才所說的這一番話
[00:19:01.000 --> 00:19:08.000]  是要大家做一個實際而不是單單理想的抽出一段時間
[00:19:08.000 --> 00:19:14.000]  好了當我們進入到這二十分鐘做什麼呢?
[00:19:14.000 --> 00:19:20.000]  首先我們說這段時間我們最需要的
[00:19:20.000 --> 00:19:25.000]  就是放下一切的思想一切的掛慮
[00:19:25.000 --> 00:19:31.000]  專一的來到神面前和祂聊天
[00:19:31.000 --> 00:19:36.000]  當我這樣說的時候其實不是很容易做到
[00:19:36.000 --> 00:19:40.000]  如果你真正進入這個實踐的時候
[00:19:40.000 --> 00:19:43.000]  你就會知道我在說什麼
[00:19:43.000 --> 00:19:45.000]  有時候你會發覺
[00:19:45.000 --> 00:19:49.000]  縱然周圍的環境都很安靜
[00:19:49.000 --> 00:19:54.000]  你自己坐在這裡都很安靜
[00:19:54.000 --> 00:19:56.000]  但當你閉上眼的時候
[00:19:56.000 --> 00:20:01.000]  你發覺你的心裡面還是很嘈吵
[00:20:01.000 --> 00:20:03.000]  有很多的掛慮
[00:20:03.000 --> 00:20:05.000]  很多的念頭
[00:20:05.000 --> 00:20:10.000]  很多不可控制的思想不斷的打擾你
[00:20:10.000 --> 00:20:14.000]  所以這個不是一個很容易的功夫
[00:20:14.000 --> 00:20:19.000]  一會兒我會提一些較為實際的步驟
[00:20:19.000 --> 00:20:23.000]  怎樣將自己的心思安定專一下來
[00:20:23.000 --> 00:20:27.000]  但在說這之前我想提一個較為
[00:20:27.000 --> 00:20:29.000]  弟兄姊妹忽略
[00:20:29.000 --> 00:20:32.000]  但是很重要的一樣東西
[00:20:32.000 --> 00:20:34.000]  就是這二十分鐘
[00:20:34.000 --> 00:20:39.000]  你最好能夠帶一個鬧鐘或者一個錶
[00:20:39.000 --> 00:20:41.000]  有鬧鐘的
[00:20:41.000 --> 00:20:43.000]  因為這個會幫助你
[00:20:43.000 --> 00:20:45.000]  很多時候我們閉上眼
[00:20:45.000 --> 00:20:48.000]  我們開始跟神相交的時候
[00:20:48.000 --> 00:20:50.000]  一個最容易的引誘就是
[00:20:50.000 --> 00:20:53.000]  不知道時間到了沒有呢
[00:20:53.000 --> 00:20:56.000]  如果你不斷估計不知道時間到了沒有
[00:20:56.000 --> 00:20:58.000]  這樣的思想的時候
[00:20:58.000 --> 00:21:00.000]  你就沒有辦法安定下來
[00:21:00.000 --> 00:21:03.000]  在我的經驗裡最好就是調一個鬧鐘
[00:21:03.000 --> 00:21:07.000]  調了它二十分鐘之後就響了
[00:21:07.000 --> 00:21:11.000]  然後你將鬧鐘放在你身邊
[00:21:11.000 --> 00:21:14.000]  然後對自己說
[00:21:14.000 --> 00:21:20.000]  總而言之這二十分鐘是屬於我和神自己的
[00:21:20.000 --> 00:21:24.000]  無論世界上發生任何的事
[00:21:24.000 --> 00:21:26.000]  只要這個鬧鐘還沒有響
[00:21:26.000 --> 00:21:30.000]  我完全不理會
[00:21:30.000 --> 00:21:33.000]  你就能夠幫助你安心一點
[00:21:33.000 --> 00:21:36.000]  專心一點跟神相交
[00:21:36.000 --> 00:21:38.000]  到鬧鐘一響的時候
[00:21:38.000 --> 00:21:41.000]  你就將你的時間結束
[00:21:41.000 --> 00:21:43.000]  在我自己的經歷裡
[00:21:43.000 --> 00:21:46.000]  這個做法是相當有效的
[00:21:46.000 --> 00:21:51.000]  幫助我們少了很多不必要的掛慮
[00:21:51.000 --> 00:21:54.000]  總而言之你對自己說
[00:21:54.000 --> 00:21:58.000]  二十分鐘就算是一些未完成的工作
[00:21:58.000 --> 00:22:00.000]  一些很重的責任
[00:22:00.000 --> 00:22:02.000]  你多這二十分鐘都做不完
[00:22:02.000 --> 00:22:06.000]  你多掛慮二十分鐘都沒有辦法幫助你
[00:22:06.000 --> 00:22:09.000]  不如完全將這些思想切開
[00:22:09.000 --> 00:22:16.000]  這個時候你就開始一步一步進入內心的安靜
[00:22:16.000 --> 00:22:20.000]  關於內心的安靜
[00:22:20.000 --> 00:22:24.000]  在這裡我想跟大家提幾件事
[00:22:24.000 --> 00:22:28.000]  第一,你在這二十分鐘當中
[00:22:28.000 --> 00:22:32.000]  應該有一個環境或一個姿勢
[00:22:32.000 --> 00:22:35.000]  令你不要太舒服
[00:22:35.000 --> 00:22:38.000]  也不要太不舒服
[00:22:38.000 --> 00:22:40.000]  我這樣說是有理由的
[00:22:40.000 --> 00:22:42.000]  如果太舒服的時候
[00:22:42.000 --> 00:22:45.000]  你會發覺當你集中精神
[00:22:45.000 --> 00:22:48.000]  你就會很睏想睡覺
[00:22:48.000 --> 00:22:51.000]  這是心理生理的自然反應
[00:22:51.000 --> 00:22:53.000]  所以你不要睡在床上
[00:22:53.000 --> 00:22:54.000]  或者坐在床上
[00:22:54.000 --> 00:22:55.000]  靠在床上
[00:22:55.000 --> 00:22:57.000]  令你自己太舒服
[00:22:57.000 --> 00:23:00.000]  所以很多古代的熟齡操練的人
[00:23:00.000 --> 00:23:02.000]  他們會令自己不舒服
[00:23:02.000 --> 00:23:06.000]  以致他們不會太鬆弛自己
