
[00:00:00.000 --> 00:00:04.000]  大家再看聖經馬太福音第五章經文
[00:02:16.200 --> 00:02:19.200]  那件事情很深刻
[00:02:20.200 --> 00:02:22.200]  突然發覺自己很無知
[00:02:22.200 --> 00:02:25.200]  一些很基本的都不認識或不留意
[00:02:25.200 --> 00:02:27.200]  但後來我就想
[00:02:27.200 --> 00:02:28.200]  就算你不懂
[00:02:28.200 --> 00:02:30.200]  看一看說明書也知道
[00:02:30.200 --> 00:02:33.200]  為何說明書也不看呢
[00:02:33.200 --> 00:02:36.200]  有些時候
[00:02:36.200 --> 00:02:39.200]  如果我們沒有按照製造商
[00:02:39.200 --> 00:02:41.200]  所出的說明書
[00:02:41.200 --> 00:02:43.200]  去運用那些產品
[00:02:43.200 --> 00:02:45.200]  帶來的是甚麼呢
[00:02:45.200 --> 00:02:47.200]  是毀壞
[00:02:48.200 --> 00:02:51.200]  同樣對我們這個被創造的人
[00:02:51.200 --> 00:02:54.200]  如果我們沒有按照創造主
[00:02:54.200 --> 00:02:57.200]  對我們的指示來生活
[00:02:57.200 --> 00:02:59.200]  或者說沒有按照
[00:02:59.200 --> 00:03:02.200]  他給我們的聖經的真理來生活
[00:03:02.200 --> 00:03:05.200]  其實最終的後果
[00:03:05.200 --> 00:03:07.200]  也只是毀壞
[00:03:07.200 --> 00:03:10.200]  是生命的毀壞
[00:03:10.200 --> 00:03:13.200]  當我這樣了解的時候
[00:03:13.200 --> 00:03:14.200]  我就體會上
[00:03:14.200 --> 00:03:16.200]  上帝給我們很多的指引
[00:03:16.200 --> 00:03:17.200]  不是要控制我們
[00:03:17.200 --> 00:03:19.200]  不是要規範我們
[00:03:19.200 --> 00:03:20.200]  而是幫助我們
[00:03:20.200 --> 00:03:23.200]  能夠將生命的美善發揮出來
[00:03:23.200 --> 00:03:25.200]  能夠讓這個生命
[00:03:25.200 --> 00:03:28.200]  真正得著神給我們的豐富
[00:03:28.200 --> 00:03:31.200]  因此當基督徒看聖經的時候
[00:03:31.200 --> 00:03:34.200]  我們不是很害怕得罪神
[00:03:34.200 --> 00:03:36.200]  沒錯,這也是一個原因
[00:03:36.200 --> 00:03:38.200]  但更大的原因
[00:03:38.200 --> 00:03:41.200]  是因為知道創造主愛我
[00:03:41.200 --> 00:03:43.200]  而我很樂意去留心
[00:03:43.200 --> 00:03:45.200]  祂對我的心意
[00:03:45.200 --> 00:03:47.200]  而行在祂的心意當中
[00:03:47.200 --> 00:03:49.200]  所以當主耶穌在
[00:03:49.200 --> 00:03:50.200]  《馬太方第五章》
[00:03:50.200 --> 00:03:52.200]  講述到登山補訓的時候
[00:03:52.200 --> 00:03:54.200]  正是將神的道
[00:03:54.200 --> 00:03:56.200]  永生的道
[00:03:56.200 --> 00:03:58.200]  來到很清楚向我們解明
[00:03:58.200 --> 00:04:01.200]  而來到第十七節的時候
[00:04:01.200 --> 00:04:02.200]  主耶穌就提及
[00:04:02.200 --> 00:04:05.200]  有關聖經的權威的事情
[00:04:05.200 --> 00:04:08.200]  大家看看第五章第十七節
[00:04:08.200 --> 00:04:13.200]  聖經說你們不要以為我來
[00:04:14.200 --> 00:04:17.200]  是要廢除律法和先知
[00:04:17.200 --> 00:04:19.200]  我來不是要廢除
[00:04:19.200 --> 00:04:21.200]  而是要完成
[00:04:21.200 --> 00:04:22.200]  我實在告訴你們
[00:04:22.200 --> 00:04:24.200]  就算天地過去
[00:04:24.200 --> 00:04:27.200]  律法的一點一劃也不會廢去
[00:04:27.200 --> 00:04:30.200]  全部都要成就
[00:04:30.200 --> 00:04:32.200]  我們上兩個星期
[00:04:32.200 --> 00:04:34.200]  剛剛提及到主耶穌的受死
[00:04:34.200 --> 00:04:35.200]  和祂的復活
[00:04:35.200 --> 00:04:38.200]  聖經說神以復活顯明出
[00:04:38.200 --> 00:04:40.200]  祂是神的兒子
[00:04:40.200 --> 00:04:41.200]  以復活顯明出
[00:04:41.200 --> 00:04:43.200]  祂勝過了死權
[00:04:44.200 --> 00:04:47.200]  因此主耶穌一生帶著權柄
[00:04:47.200 --> 00:04:49.200]  來講出真理
[00:04:49.200 --> 00:04:52.200]  祂行出神之騎士
[00:04:52.200 --> 00:04:55.200]  顯明出祂是從神那裡來的
[00:04:55.200 --> 00:04:58.200]  但是當祂在地上生活的時候
[00:04:58.200 --> 00:05:02.200]  祂經常藉著祂的權威
[00:05:02.200 --> 00:05:04.200]  去確認聖經的權威
[00:05:04.200 --> 00:05:07.200]  有些人說
[00:05:07.200 --> 00:05:09.200]  我不是很理聖經說什麼
[00:05:09.200 --> 00:05:11.200]  最主要是耶穌怎麼說
[00:05:11.200 --> 00:05:14.200]  如果你真的重視耶穌所說的話
[00:05:14.200 --> 00:05:17.200]  你就必然會重視聖經所說的話
[00:05:17.200 --> 00:05:21.200]  因為主耶穌是由始到終
[00:05:21.200 --> 00:05:25.200]  確認聖經在他生命當中的絕對權威性
[00:05:25.200 --> 00:05:27.200]  因此祂說
[00:05:27.200 --> 00:05:28.200]  你們要小心
[00:05:28.200 --> 00:05:32.200]  律法的一點一劃也不會廢去
[00:05:32.200 --> 00:05:34.200]  就算天地要廢去
[00:05:34.200 --> 00:05:37.200]  但是律法真理的道
[00:05:37.200 --> 00:05:40.200]  一點也不會廢去
[00:05:41.200 --> 00:05:43.200]  你看到聖經所說
[00:05:43.200 --> 00:05:45.200]  律法和先知
[00:05:45.200 --> 00:05:48.200]  這兩個類別
[00:05:48.200 --> 00:05:52.200]  正是總括了舊約聖經的整體
[00:05:52.200 --> 00:05:54.200]  當你讀聖經的時候就會明白
[00:05:54.200 --> 00:05:56.200]  這裡所描述的是
[00:05:56.200 --> 00:05:59.200]  舊約聖經的全部的總稱
[00:05:59.200 --> 00:06:01.200]  你有印象
[00:06:01.200 --> 00:06:04.200]  楊康第十一章說到施洗約翰的時候
[00:06:04.200 --> 00:06:05.200]  當時主耶穌也說
[00:06:05.200 --> 00:06:07.200]  他說舊約聖經裡面
[00:06:07.200 --> 00:06:12.200]  他就說眾先知和律法說預言
[00:06:12.200 --> 00:06:14.200]  是來到約翰為止
[00:06:14.200 --> 00:06:18.200]  同樣是說整個的舊約聖經
[00:06:18.200 --> 00:06:19.200]  所以當我們讀聖經的時候
[00:06:19.200 --> 00:06:21.200]  讀到律法和先知的時候
[00:06:21.200 --> 00:06:24.200]  就是在說舊約聖經的總體
[00:06:24.200 --> 00:06:26.200]  他說聖經裡面
[00:06:26.200 --> 00:06:28.200]  所有的所說的
[00:06:28.200 --> 00:06:30.200]  都要長存
[00:06:30.200 --> 00:06:32.200]  是永遠長存
[00:06:32.200 --> 00:06:34.200]  不會被廢去
[00:06:34.200 --> 00:06:35.200]  因此我們察覺到
[00:06:35.200 --> 00:06:37.200]  聖經很清楚地告訴我們
[00:06:37.200 --> 00:06:41.200]  神的道是一種永恆性
[00:06:41.200 --> 00:06:45.200]  是一種永遠確實的神的道
[00:06:45.200 --> 00:06:47.200]  有人說
[00:06:47.200 --> 00:06:49.200]  聖經有些文化的背景
[00:06:49.200 --> 00:06:51.200]  所以在當時適用
[00:06:51.200 --> 00:06:53.200]  現在不適用了
[00:06:53.200 --> 00:06:54.200]  沒錯
[00:06:54.200 --> 00:06:56.200]  聖經有些文化的背景
[00:06:56.200 --> 00:06:57.200]  但是文化的背景
[00:06:57.200 --> 00:07:00.200]  並不因此叫我們輕視聖經的道
[00:07:00.200 --> 00:07:01.200]  反而要小心明白
[00:07:01.200 --> 00:07:03.200]  整個道的正義
[00:07:03.200 --> 00:07:05.200]  以按照整個道
[00:07:05.200 --> 00:07:07.200]  來行出來
[00:07:07.200 --> 00:07:09.200]  來跟從
[00:07:09.200 --> 00:07:10.200]  你發覺
[00:07:10.200 --> 00:07:11.200]  聖經裡面提及
[00:07:11.200 --> 00:07:13.200]  當時有些法理錯人
[00:07:13.200 --> 00:07:15.200]  他們就認為
[00:07:15.200 --> 00:07:18.200]  他們所提出的道
[00:07:18.200 --> 00:07:20.200]  就是真道
[00:07:20.200 --> 00:07:22.200]  大家看看後面有
[00:07:22.200 --> 00:07:25.200]  聖經提到不可恨人一段
[00:07:25.200 --> 00:07:26.200]  大家看下
[00:07:26.200 --> 00:07:28.200]  你會發覺有多處地方
[00:07:28.200 --> 00:07:31.200]  提及到這些道理
[00:07:31.200 --> 00:07:33.200]  不可恨人
[00:07:33.200 --> 00:07:35.200]  不可動淫念
[00:07:35.200 --> 00:07:36.200]  不可休妻
[00:07:36.200 --> 00:07:38.200]  後面有另外三個小段
[00:07:38.200 --> 00:07:40.200]  不可發誓
[00:07:40.200 --> 00:07:42.200]  不可報復
[00:07:42.200 --> 00:07:44.200]  當愛受敵
[00:07:44.200 --> 00:07:47.200]  主耶穌提出這幾方面的事情
[00:07:47.200 --> 00:07:51.200]  或者待會我們簡單地看一看
[00:07:51.200 --> 00:07:52.200]  但當祂提出來的時候
[00:07:52.200 --> 00:07:56.200]  其實每一次都是針對當時的法理錯人
[00:07:56.200 --> 00:07:59.200]  他們誤解聖經
[00:07:59.200 --> 00:08:01.200]  所以當耶穌責備他們的時候
[00:08:01.200 --> 00:08:05.200]  有些人以為耶穌是要否定聖經
[00:08:05.200 --> 00:08:06.200]  但主耶穌說
[00:08:06.200 --> 00:08:07.200]  不是
[00:08:07.200 --> 00:08:09.200]  我不是要否定聖經
[00:08:09.200 --> 00:08:13.200]  我要承傳神的話
[00:08:13.200 --> 00:08:16.200]  承傳神的道
[00:08:16.200 --> 00:08:18.200]  或者我們這樣了解
[00:08:18.200 --> 00:08:20.200]  主耶穌一生
[00:08:20.200 --> 00:08:21.200]  剛才我們說
[00:08:21.200 --> 00:08:23.200]  是伏在神的
[00:08:23.200 --> 00:08:26.200]  聖經的權威之下
[00:08:26.200 --> 00:08:27.200]  大家記不記得
[00:08:27.200 --> 00:08:29.200]  當主耶穌在曠野
[00:08:29.200 --> 00:08:31.200]  受撒旦試探的時候
[00:08:31.200 --> 00:08:33.200]  有多少次
[00:08:33.200 --> 00:08:36.200]  有三次受到試探
[00:08:36.200 --> 00:08:39.200]  每一次主耶穌的回應是怎樣的呢
[00:08:39.200 --> 00:08:42.200]  祂用甚麼來抵擋撒旦呢
[00:08:42.200 --> 00:08:44.200]  用聖經的說話
[00:08:44.200 --> 00:08:45.200]  所以祂就很清楚地說
[00:08:45.200 --> 00:08:47.200]  祂說經上記著說
[00:08:47.200 --> 00:08:50.200]  怎樣怎樣怎樣
[00:08:50.200 --> 00:08:52.200]  因此我不可以接受你的意見
[00:08:52.200 --> 00:08:55.200]  不可以接受你的試探
[00:08:55.200 --> 00:08:57.200]  神用聖經的說話
[00:08:57.200 --> 00:09:01.200]  去抵擋一切虛假的道
[00:09:01.200 --> 00:09:03.200]  也表明祂重視聖經
[00:09:03.200 --> 00:09:04.200]  高舉聖經
[00:09:04.200 --> 00:09:07.200]  過於其他一切
[00:09:07.200 --> 00:09:08.200]  另一方面你會記得
[00:09:08.200 --> 00:09:10.200]  當主耶穌釘十字架期間
[00:09:10.200 --> 00:09:13.200]  上上要面對很多苦難
[00:09:13.200 --> 00:09:14.200]  祂可以逃避
[00:09:14.200 --> 00:09:16.200]  但祂說如果這樣做
[00:09:16.200 --> 00:09:17.200]  一逃避
[00:09:17.200 --> 00:09:18.200]  經上的話
[00:09:18.200 --> 00:09:21.200]  怎能應驗呢
[00:09:21.200 --> 00:09:22.200]  祂是整個人
[00:09:22.200 --> 00:09:25.200]  伏在聖經的權柄之下
[00:09:25.200 --> 00:09:27.200]  按聖經的心意來生活
[00:09:27.200 --> 00:09:29.200]  讓整個旨意
[00:09:29.200 --> 00:09:32.200]  全部成就在祂身上
[00:09:32.200 --> 00:09:33.200]  因此你知道
[00:09:33.200 --> 00:09:34.200]  聖經的權威
[00:09:34.200 --> 00:09:35.200]  在主耶穌心中
[00:09:35.200 --> 00:09:38.200]  是一個極高的地位
[00:09:38.200 --> 00:09:40.200]  今天何況你和我
[00:09:40.200 --> 00:09:41.200]  豈不是應該
[00:09:41.200 --> 00:09:44.200]  如此來尊重聖經
[00:09:44.200 --> 00:09:47.200]  在我們生命當中的地位
[00:09:47.200 --> 00:09:48.200]  因此各位姐妹
[00:09:48.200 --> 00:09:49.200]  當我們看的時候
[00:09:49.200 --> 00:09:50.200]  我們看到聖經告訴我們
[00:09:50.200 --> 00:09:53.200]  神的道要求我們
[00:09:53.200 --> 00:09:55.200]  是真的重視
[00:09:55.200 --> 00:09:58.200]  是真的來尋常的留心
[00:09:58.200 --> 00:09:59.200]  如果你記得
[00:09:59.200 --> 00:10:01.200]  我以前也曾經提及過
[00:10:01.200 --> 00:10:05.200]  在世界很多不同人的宗教經典
[00:10:05.200 --> 00:10:07.200]  所有的經典
[00:10:07.200 --> 00:10:09.200]  有一個特別的地方
[00:10:09.200 --> 00:10:11.200]  就是全部都沒有提及
[00:10:11.200 --> 00:10:13.200]  寓言的事情
[00:10:13.200 --> 00:10:15.200]  你知道如果一個經典
[00:10:15.200 --> 00:10:17.200]  一個崇高的經典
[00:10:17.200 --> 00:10:20.200]  突然間它所寫的寓言
[00:10:20.200 --> 00:10:22.200]  到時候沒有發生
[00:10:22.200 --> 00:10:24.200]  沒有應驗
[00:10:24.200 --> 00:10:27.200]  你會怎樣看那經典呢?
[00:10:27.200 --> 00:10:30.200]  你會認為有問題了
[00:10:30.200 --> 00:10:31.200]  因為有錯誤
[00:10:31.200 --> 00:10:34.200]  是虛假的寓言
[00:10:34.200 --> 00:10:36.200]  你會知道是人的猜測
[00:10:36.200 --> 00:10:37.200]  到事實證明
[00:10:37.200 --> 00:10:39.200]  沒有這樣的事
[00:10:39.200 --> 00:10:40.200]  但唯有聖經
[00:10:40.200 --> 00:10:43.200]  有很多很多的寓言記載
[00:10:43.200 --> 00:10:45.200]  你知不知道聖經裏面
[00:10:45.200 --> 00:10:49.200]  有多少的寓言記載?
[00:10:49.200 --> 00:10:52.200]  是超過一千處獨立的記載
[00:10:52.200 --> 00:10:53.200]  獨立的事件
[00:10:53.200 --> 00:10:55.200]  關於寓言的事情
[00:10:55.200 --> 00:10:57.200]  有些人再小心調查
[00:10:57.200 --> 00:10:59.200]  發覺在經文裏面
[00:10:59.200 --> 00:11:00.200]  每四節聖經
[00:11:00.200 --> 00:11:02.200]  就有一節的經文
[00:11:02.200 --> 00:11:06.200]  有提及一些寓言性質的內容
[00:11:06.200 --> 00:11:07.200]  所以你可以說
[00:11:07.200 --> 00:11:10.200]  整本聖經充滿著各種的寓言
[00:11:10.200 --> 00:11:12.200]  一開始創世紀的時候
[00:11:12.200 --> 00:11:14.200]  創世紀第十五章就說到
[00:11:14.200 --> 00:11:15.200]  在將來
[00:11:15.200 --> 00:11:17.200]  阿伯拉罕的後裔
[00:11:17.200 --> 00:11:18.200]  以色列人
[00:11:18.200 --> 00:11:22.200]  他們將會被擄到埃及地四百年
[00:11:22.200 --> 00:11:24.200]  曾經已經在一早的時候
[00:11:24.200 --> 00:11:26.200]  已經預言的事情
[00:11:26.200 --> 00:11:28.200]  後來就很清楚發生
[00:11:28.200 --> 00:11:31.200]  講述到以色列國復國等等
[00:11:31.200 --> 00:11:33.200]  很多的寓言在當中講述
[00:11:33.200 --> 00:11:35.200]  大家比較熟悉的
[00:11:35.200 --> 00:11:37.200]  就是主耶穌丁十字架的前後
[00:11:37.200 --> 00:11:39.200]  祂所發生的事情
[00:11:39.200 --> 00:11:41.200]  絕大多數都在經文上
[00:11:41.200 --> 00:11:44.200]  早有預言
[00:11:44.200 --> 00:11:47.200]  你想起哪件事?
[00:11:47.200 --> 00:11:51.200]  主耶穌被丁丁丁十字架之前
[00:11:51.200 --> 00:11:53.200]  就將祂的外衣和女衣
[00:11:53.200 --> 00:11:55.200]  拿出來
[00:11:55.200 --> 00:11:58.200]  他們就分祂的外衣
[00:11:58.200 --> 00:12:01.200]  為祂的女衣來占購
[00:12:01.200 --> 00:12:02.200]  但是這些說話
[00:12:02.200 --> 00:12:05.200]  在舊約聖經已經一早預言
[00:12:05.200 --> 00:12:08.200]  會發生的事情
[00:12:08.200 --> 00:12:09.200]  然後聖經預言
[00:12:09.200 --> 00:12:11.200]  耶穌基督的一身的骨頭
[00:12:11.200 --> 00:12:13.200]  雖然祂死了
[00:12:13.200 --> 00:12:16.200]  一身的骨頭都不會截斷的
[00:12:16.200 --> 00:12:18.200]  當時所有被丁丁丁十字架的人
[00:12:18.200 --> 00:12:20.200]  大多數都會截斷骨頭
[00:12:20.200 --> 00:12:22.200]  因為他們會過去看看
[00:12:22.200 --> 00:12:23.200]  如果還沒死的
[00:12:23.200 --> 00:12:24.200]  會駁斷腳骨
[00:12:24.200 --> 00:12:26.200]  讓祂立刻死
[00:12:26.200 --> 00:12:27.200]  去到耶穌面前的時候
[00:12:27.200 --> 00:12:30.200]  發覺耶穌已經斷氣了
[00:12:30.200 --> 00:12:33.200]  所以他們沒有將耶穌的腳骨打斷
[00:12:33.200 --> 00:12:36.200]  在歷史當中有講述這些事情
[00:12:36.200 --> 00:12:37.200]  當你看回時
[00:12:37.200 --> 00:12:41.200]  你會發覺有很多預言已經應驗了
[00:12:41.200 --> 00:12:44.200]  在歷史當中沒有一件事情
[00:12:44.200 --> 00:12:46.200]  是未曾應驗
[00:12:46.200 --> 00:12:49.200]  除了將來會發生的事情
[00:12:49.200 --> 00:12:52.200]  是未曾應驗
[00:12:52.200 --> 00:12:54.200]  當你這樣去了解聖經的時候
[00:12:54.200 --> 00:12:57.200]  你就知道聖經不是人的說話
[00:12:57.200 --> 00:12:59.200]  是神的說話
[00:12:59.200 --> 00:13:02.200]  因此你讀今天的聖經的金句
[00:13:02.200 --> 00:13:03.200]  記不記得
[00:13:03.200 --> 00:13:08.200]  聖經都是神所默示的
[00:13:08.200 --> 00:13:10.200]  不是人按祂的意思說出來
[00:13:10.200 --> 00:13:13.200]  是神祂的默示
[00:13:13.200 --> 00:13:15.200]  原來的意思是
[00:13:15.200 --> 00:13:19.200]  神口中呼出來的氣息
[00:13:19.200 --> 00:13:22.200]  神用氣息吹在人的鼻孔當中
[00:13:22.200 --> 00:13:24.200]  給人有靈
[00:13:24.200 --> 00:13:26.200]  而且今天
[00:13:26.200 --> 00:13:28.200]  祂透過祂自己的說話
[00:13:28.200 --> 00:13:31.200]  賜下真道
[00:13:31.200 --> 00:13:32.200]  因此你會發覺
[00:13:32.200 --> 00:13:35.200]  在聖經裏面很清楚宣告
[00:13:35.200 --> 00:13:38.200]  神的道是出自神
[00:13:38.200 --> 00:13:42.200]  不是人自己憑自己的意思所寫出來的
[00:13:42.200 --> 00:13:46.200]  我們回到剛才讀的經文
[00:13:46.200 --> 00:13:48.200]  在剛才第十七節
[00:13:48.200 --> 00:13:51.200]  主耶穌說我們不是要廢除
[00:13:51.200 --> 00:13:54.200]  而是要完成
[00:13:54.200 --> 00:13:56.200]  然後第十九節
[00:13:56.200 --> 00:13:59.200]  我請大家一起讀一讀第十九節
[00:13:59.200 --> 00:14:02.200]  因此無論誰廢除
[00:14:02.200 --> 00:14:05.200]  誡命中最小的一條
[00:14:05.200 --> 00:14:07.200]  又怎樣教導人
[00:14:07.200 --> 00:14:11.200]  他在天國中必稱為最小的
[00:14:11.200 --> 00:14:14.200]  但若有人遵行這四誡命
[00:14:14.200 --> 00:14:16.200]  並且教導人遵行
[00:14:16.200 --> 00:14:20.200]  他在天國中必稱為大
[00:14:20.200 --> 00:14:24.200]  聖經提到無論誰廢除最小的誡命
[00:14:24.200 --> 00:14:26.200]  神都不喜悅
[00:14:26.200 --> 00:14:29.200]  廢除有一個很特別的含義
[00:14:29.200 --> 00:14:32.200]  就是將神絕對權威的道
[00:14:32.200 --> 00:14:35.200]  減弱了
[00:14:35.200 --> 00:14:38.200]  所以有些英文翻譯是relax
[00:14:38.200 --> 00:14:40.200]  是將它鬆懈了
[00:14:40.200 --> 00:14:44.200]  或是將它減低權威性
[00:14:44.200 --> 00:14:47.200]  誰去廢除這些誡命
[00:14:47.200 --> 00:14:50.200]  在神的國中是最小的
[00:14:50.200 --> 00:14:53.200]  或者我們舉個例子你會明白
[00:14:53.200 --> 00:15:00.200]  究竟後面的三十三節
[00:15:00.200 --> 00:15:02.200]  當時其中提出
[00:15:02.200 --> 00:15:05.200]  你們聽見有些人這樣吩咐
[00:15:05.200 --> 00:15:09.200]  其實這六個例子
[00:15:09.200 --> 00:15:11.200]  每一次耶穌開始講的時候
[00:15:11.200 --> 00:15:14.200]  都說人吩咐你們這樣做
[00:15:14.200 --> 00:15:16.200]  你聽見有人這樣吩咐
[00:15:16.200 --> 00:15:19.200]  跟他平時所講聖經的說話很不同
[00:15:19.200 --> 00:15:22.200]  平時說經上記著說
[00:15:22.200 --> 00:15:23.200]  你們要留心
[00:15:23.200 --> 00:15:24.200]  但這裡他說
[00:15:24.200 --> 00:15:26.200]  你們聽見有人這樣說
[00:15:26.200 --> 00:15:27.200]  第三十三節
[00:15:27.200 --> 00:15:30.200]  不可背若向主許的願
[00:15:30.200 --> 00:15:32.200]  都要償還
[00:15:32.200 --> 00:15:33.200]  可是我告訴你們
[00:15:33.200 --> 00:15:34.200]  總不可發誓
[00:15:34.200 --> 00:15:36.200]  不可指著天發誓
[00:15:36.200 --> 00:15:38.200]  因為天是神的寶座
[00:15:38.200 --> 00:15:40.200]  不可指著地發誓
[00:15:40.200 --> 00:15:42.200]  因為地是神的腳墩
[00:15:42.200 --> 00:15:44.200]  不可以指著耶路撒冷起誓
[00:15:44.200 --> 00:15:46.200]  因為他是大君王的經承
[00:15:46.200 --> 00:15:49.200]  一直這樣說
[00:15:49.200 --> 00:15:51.200]  為什麼耶穌這樣說呢
[00:15:51.200 --> 00:15:52.200]  因為當時的法利塞人
[00:15:52.200 --> 00:15:56.200]  他們按照字面去解釋經文
[00:15:56.200 --> 00:15:59.200]  他們沒有真心想跟從神的道
[00:15:59.200 --> 00:16:01.200]  去明白祂的精義
[00:16:01.200 --> 00:16:03.200]  所以字面跟隨了
[00:16:03.200 --> 00:16:04.200]  就覺得自己很敬虔
[00:16:04.200 --> 00:16:07.200]  可以誇耀自己
[00:16:07.200 --> 00:16:08.200]  他們說
[00:16:08.200 --> 00:16:11.200]  你們知道如果起誓
[00:16:11.200 --> 00:16:13.200]  如果你們向天向地
[00:16:13.200 --> 00:16:15.200]  向耶路撒冷起誓
[00:16:15.200 --> 00:16:16.200]  是沒有問題的
[00:16:16.200 --> 00:16:20.200]  也不需要感覺被約束
[00:16:20.200 --> 00:16:23.200]  因為你不是向主起誓
[00:16:23.200 --> 00:16:25.200]  剛才的誡命說
[00:16:25.200 --> 00:16:29.200]  向主所許的願都要償還
[00:16:29.200 --> 00:16:30.200]  我向天而已
[00:16:30.200 --> 00:16:31.200]  我沒有向主
[00:16:31.200 --> 00:16:33.200]  所以我不需要償還
[00:16:33.200 --> 00:16:36.200]  我所起過的誓
[00:16:36.200 --> 00:16:38.200]  答應了的事情可以推翻
[00:16:38.200 --> 00:16:40.200]  因為我沒有向主起誓
[00:16:40.200 --> 00:16:42.200]  但主耶穌告訴他們
[00:16:42.200 --> 00:16:44.200]  你知不知道向天起誓
[00:16:44.200 --> 00:16:46.200]  天是我的寶座
[00:16:46.200 --> 00:16:48.200]  地是我的腳墩
[00:16:48.200 --> 00:16:53.200]  耶路撒冷是大君王基督的京城
[00:16:53.200 --> 00:16:56.200]  這些一切都跟我有關
[00:16:56.200 --> 00:16:57.200]  所以上帝告訴他們
[00:16:57.200 --> 00:16:59.200]  你不能用這樣的方式
[00:16:59.200 --> 00:17:02.200]  來迴避去按你所起的誓
[00:17:02.200 --> 00:17:04.200]  來去遵從
[00:17:04.200 --> 00:17:06.200]  但主再說出盡心一層
[00:17:06.200 --> 00:17:09.200]  在下面你會看到第37節
[00:17:09.200 --> 00:17:10.200]  他說你們的話
[00:17:10.200 --> 00:17:13.200]  就是事就說是
[00:17:13.200 --> 00:17:15.200]  不是就說不是
[00:17:15.200 --> 00:17:20.200]  如果再多說就是出於那惡者
[00:17:20.200 --> 00:17:24.200]  如果你再多說一些欺騙的話
[00:17:24.200 --> 00:17:25.200]  一些隱瞞的話
[00:17:25.200 --> 00:17:27.200]  一些誤導的話
[00:17:27.200 --> 00:17:29.200]  是出於惡者
[00:17:29.200 --> 00:17:31.200]  你是不需要起誓的
[00:17:31.200 --> 00:17:33.200]  你只是事就說是
[00:17:33.200 --> 00:17:36.200]  不是就說不是
[00:17:36.200 --> 00:17:38.200]  在這裡主耶穌說出一個情況
[00:17:38.200 --> 00:17:41.200]  他們嘗試廢掉神的誡命
[00:17:41.200 --> 00:17:42.200]  或者剛才所說的
[00:17:42.200 --> 00:17:45.200]  減弱了神說話的權威性
[00:17:45.200 --> 00:17:47.200]  有些聽就聽
