
[00:00:00.000 --> 00:00:03.920]  歷代之下的第十四和十五章
[00:03:46.240 --> 00:03:49.280]  國家上的平安
[00:03:49.280 --> 00:03:51.480]  安寧
[00:03:51.480 --> 00:03:53.880]  就是順利
[00:03:53.880 --> 00:03:55.600]  這些字全部都是在聖經裡面用的字
[00:03:55.600 --> 00:03:57.560]  所以我剛才寄東西不是我講的
[00:03:57.560 --> 00:03:59.080]  是聖經裡面講的字眼
[00:03:59.080 --> 00:04:00.280]  就是說
[00:04:00.280 --> 00:04:03.680]  原來一個靈性上的復興
[00:04:03.680 --> 00:04:06.880]  也可以帶來一個生活上
[00:04:06.880 --> 00:04:09.000]  事業上的成功
[00:04:09.000 --> 00:04:10.280]  順利
[00:04:10.280 --> 00:04:11.840]  有些人呢
[00:04:11.840 --> 00:04:14.760]  有些基督徒有一點點表往過正
[00:04:14.760 --> 00:04:17.240]  覺得這些就像黃大仙一樣
[00:04:17.240 --> 00:04:18.040]  事事順利
[00:04:18.040 --> 00:04:18.840]  那是否順利呢?
[00:04:18.840 --> 00:04:19.840]  我讀給你聽
[00:04:19.840 --> 00:04:21.240]  第十四章
[00:04:21.240 --> 00:04:23.240]  講了很多次的
[00:04:23.240 --> 00:04:25.440]  第十四章你看看後面那裡
[00:04:25.440 --> 00:04:27.440]  第一節就說
[00:04:27.440 --> 00:04:31.880]  在亞薩王當皇帝的地方的時候
[00:04:31.880 --> 00:04:34.760]  國中太平了十年
[00:04:34.760 --> 00:04:35.840]  太平
[00:04:35.840 --> 00:04:38.680]  接著我就讀幾個他用的字眼
[00:04:38.680 --> 00:04:40.280]  他們尋求耶和華的時候
[00:04:40.280 --> 00:04:41.680]  有意的連在一起的
[00:04:41.680 --> 00:04:44.120]  第四節他們尋求耶和華的時候
[00:04:44.120 --> 00:04:48.440]  第五節他在全國統治的時候
[00:04:48.440 --> 00:04:50.520]  享受太平
[00:04:50.520 --> 00:04:51.320]  是不是?
[00:04:51.320 --> 00:04:53.240]  是有一個因果關係的
[00:04:53.240 --> 00:04:54.760]  第六節
[00:04:54.760 --> 00:04:58.200]  他們享受安寧
[00:04:58.200 --> 00:04:58.840]  注意這一點
[00:04:58.840 --> 00:04:59.640]  對不對?
[00:04:59.640 --> 00:05:01.200]  第七節
[00:05:01.200 --> 00:05:05.440]  中間那裡說他們尋求耶和華
[00:05:05.440 --> 00:05:09.720]  耶和華就是使他們四境平安
[00:05:09.720 --> 00:05:11.880]  事事順利
[00:05:11.880 --> 00:05:12.760]  對不對?
[00:05:12.760 --> 00:05:14.400]  剛才我們所讀的第十五章
[00:05:14.400 --> 00:05:15.800]  最後你不用揭了
[00:05:15.800 --> 00:05:17.080]  怕你揭來揭去
[00:05:17.080 --> 00:05:18.400]  第十五節最後也是
[00:05:18.400 --> 00:05:20.560]  當他們揭曆的起勢
[00:05:20.560 --> 00:05:21.960]  尋求耶和華的時候
[00:05:21.960 --> 00:05:23.480]  耶和華就給他們尋見
[00:05:23.480 --> 00:05:27.440]  並且使他們四境安寧
[00:05:27.440 --> 00:05:28.840]  這節全部是聖經說的
[00:05:28.840 --> 00:05:34.280]  就是說一個復興可以有這樣的場位
[00:05:34.280 --> 00:05:36.640]  就是說不僅在信仰上虔誠
[00:05:36.640 --> 00:05:39.800]  在生活、事業、工作上
[00:05:39.800 --> 00:05:41.680]  在教會的發展上
[00:05:41.680 --> 00:05:44.480]  都順利並且興旺
[00:05:44.480 --> 00:05:47.560]  並且可以得到很大的成就
[00:05:47.560 --> 00:05:49.240]  所以我們應該這麼看
[00:05:49.240 --> 00:05:51.520]  這幅是一個復興的圖畫
[00:05:51.520 --> 00:05:52.640]  其實我也很羨慕
[00:05:52.640 --> 00:05:53.600]  大家都很羨慕
[00:05:53.600 --> 00:05:54.440]  這就真的好了
[00:05:54.440 --> 00:05:55.120]  是不是?
[00:05:55.120 --> 00:05:58.320]  不僅是信仰上的虔誠
[00:05:58.320 --> 00:06:00.320]  在生活上也有成功
[00:06:00.320 --> 00:06:01.520]  究竟是否可以呢?
[00:06:01.520 --> 00:06:03.800]  至少我們看到這個個案是這樣
[00:06:03.800 --> 00:06:05.240]  我就要按照聖經這麼說
[00:06:05.240 --> 00:06:06.880]  待會我們研究一下為什麼可以
[00:06:06.880 --> 00:06:07.440]  好不好?
[00:06:07.440 --> 00:06:08.920]  秘訣在哪裡
[00:06:08.920 --> 00:06:10.200]  不過無論如何
[00:06:10.200 --> 00:06:11.280]  我們先說
[00:06:11.280 --> 00:06:13.000]  整件事情
[00:06:13.000 --> 00:06:14.560]  就跟領袖
[00:06:14.560 --> 00:06:16.440]  CEO很有關係的
[00:06:16.440 --> 00:06:18.280]  就是亞薩王
[00:06:18.280 --> 00:06:18.880]  是不是?
[00:06:18.880 --> 00:06:21.120]  因為亞薩王本身就是這樣
[00:06:21.120 --> 00:06:23.360]  他本身就代表了這種模式
[00:06:23.360 --> 00:06:25.120]  他有一個信仰虔誠
[00:06:25.120 --> 00:06:28.440]  但是事業上又有成就的人
[00:06:28.440 --> 00:06:30.960]  在他生命裡面就顯出這個特性
[00:06:30.960 --> 00:06:32.480]  那麼信仰虔不虔誠呢?
[00:06:32.480 --> 00:06:33.640]  當然虔誠了
[00:06:33.640 --> 00:06:35.000]  聖經第十四章
[00:06:35.000 --> 00:06:36.760]  最簡單來講第二節
[00:06:36.760 --> 00:06:40.200]  聖經給他一個總結的評價
[00:06:40.200 --> 00:06:43.320]  就是說"亞薩行耶和華他的臣"
[00:06:43.320 --> 00:06:46.440]  "看為善看為正的事"
[00:06:46.440 --> 00:06:47.000]  很簡單的
[00:06:47.000 --> 00:06:48.000]  一句就說完了
[00:06:48.000 --> 00:06:48.480]  厲害
[00:06:48.480 --> 00:06:50.680]  "臣說你做得好"
[00:06:50.680 --> 00:06:52.320]  "看為善看為正"
[00:06:52.320 --> 00:06:56.800]  這就是亞薩王的屬靈生命信仰上的評價
[00:06:56.800 --> 00:06:58.360]  並且不單單隨便說的
[00:06:58.360 --> 00:06:59.840]  接著他有很多描述的
[00:06:59.840 --> 00:07:01.320]  亞薩王是什麼呢?
[00:07:01.320 --> 00:07:03.400]  亞薩王是鼓勵民眾
[00:07:03.400 --> 00:07:04.680]  那些人民
[00:07:04.680 --> 00:07:08.280]  恢復向著神的律法
[00:07:08.280 --> 00:07:10.120]  以及他的遵守
[00:07:10.120 --> 00:07:11.560]  來努力
[00:07:11.560 --> 00:07:12.440]  接著呢
[00:07:12.440 --> 00:07:16.600]  亞薩王又拆除了國內的拜義教
[00:07:16.600 --> 00:07:18.520]  迷信的偶像
[00:07:18.520 --> 00:07:19.960]  然後第三
[00:07:19.960 --> 00:07:25.640]  亞薩王又重建了向耶和華敬拜的壇
[00:07:25.640 --> 00:07:32.720]  這就是亞薩王信仰上的虔誠表現
[00:07:32.720 --> 00:07:35.120]  這是無可否認的了
[00:07:36.120 --> 00:07:38.280]  亞薩王也是剛剛說的成功的
[00:07:38.280 --> 00:07:40.200]  不僅是他令整個國家
[00:07:40.200 --> 00:07:42.360]  四景安寧
[00:07:42.360 --> 00:07:45.080]  享受安寧
[00:07:45.080 --> 00:07:46.880]  國中太平
[00:07:46.880 --> 00:07:49.160]  有些弟兄姐妹心裡說
[00:07:49.160 --> 00:07:50.800]  有時候也會有的
[00:07:50.800 --> 00:07:52.480]  看看你有沒有運氣
[00:07:52.480 --> 00:07:54.680]  我給你這個例子來看
[00:07:54.680 --> 00:07:56.720]  絕對不是運氣
[00:07:56.720 --> 00:07:59.440]  因為在亞薩王當皇帝的時候
[00:07:59.440 --> 00:08:01.440]  應該是不安寧的
[00:08:01.440 --> 00:08:03.280]  如果他含著金鎖匙出世的
[00:08:03.280 --> 00:08:04.320]  每樣東西都保護了
[00:08:04.320 --> 00:08:05.160]  那就沒事了
[00:08:05.160 --> 00:08:06.200]  這很簡單
[00:08:06.200 --> 00:08:07.720]  也是很偶然的
[00:08:07.720 --> 00:08:08.720]  但不是的
[00:08:08.720 --> 00:08:10.760]  因為大家如果知道當時的背景
[00:08:10.760 --> 00:08:15.120]  亞薩王是猶大國的第三個皇帝
[00:08:15.120 --> 00:08:20.080]  其實以色列和猶大分裂的時候
[00:08:20.080 --> 00:08:22.480]  論國家的實力
[00:08:22.480 --> 00:08:25.520]  肯定南國的猶大國
[00:08:25.520 --> 00:08:26.640]  是弱很多的
[00:08:26.640 --> 00:08:27.480]  只有兩個支派
[00:08:27.480 --> 00:08:28.280]  大家記得嗎?
[00:08:28.280 --> 00:08:29.800]  北國的以色列
[00:08:29.800 --> 00:08:31.120]  十個支派
[00:08:31.120 --> 00:08:32.920]  十個支派
[00:08:32.920 --> 00:08:36.600]  而且虎視眈眈的想要拿下面這兩個支派
[00:08:36.600 --> 00:08:37.480]  為什麼呢?
[00:08:37.480 --> 00:08:39.640]  因為下面雖然只有兩個支派
[00:08:39.640 --> 00:08:41.600]  但是他們有一個王牌
[00:08:41.600 --> 00:08:43.320]  就是他們有耶路撒冷
[00:08:43.320 --> 00:08:44.680]  有聖殿
[00:08:44.680 --> 00:08:48.360]  所以上面這十個支派這麼強的軍事
[00:08:48.360 --> 00:08:50.880]  尤其是耶路撒冷第一個皇帝
[00:08:50.880 --> 00:08:51.800]  很不值得
[00:08:51.800 --> 00:08:54.400]  因為民眾經常都要走到下面
[00:08:54.400 --> 00:08:56.560]  他們猶大國那裡敬拜
[00:08:56.560 --> 00:08:59.080]  於是影響了他的國勢
[00:08:59.080 --> 00:09:00.560]  所以我們說
[00:09:00.680 --> 00:09:04.480]  整天以色列國的壓力
[00:09:04.480 --> 00:09:07.120]  一直都想吞掉他
[00:09:07.120 --> 00:09:09.640]  如果你有時間看回前面第十三章
[00:09:09.640 --> 00:09:10.400]  你就會看到
[00:09:10.400 --> 00:09:14.280]  阿薩的父親亞比亞
[00:09:14.280 --> 00:09:15.920]  跟耶路撒冷經常要打
[00:09:15.920 --> 00:09:16.440]  就是這個意思
[00:09:16.440 --> 00:09:17.880]  所以他一出生的時候
[00:09:17.880 --> 00:09:19.920]  已經在戰爭的壓力當中
[00:09:19.920 --> 00:09:21.160]  還有,還沒完
[00:09:21.160 --> 00:09:22.480]  上有壓力
[00:09:22.480 --> 00:09:23.400]  北面有壓力
[00:09:23.400 --> 00:09:25.880]  下面南面的北非
[00:09:25.880 --> 00:09:27.200]  這個叫做古實
[00:09:27.200 --> 00:09:28.720]  接著第十四章立刻說
[00:09:28.720 --> 00:09:29.960]  第九節的時候
[00:09:29.960 --> 00:09:31.440]  古實王
[00:09:31.440 --> 00:09:32.440]  "謝拉"
[00:09:32.440 --> 00:09:33.080]  就是說
[00:09:33.080 --> 00:09:36.040]  南面的北非帝國
[00:09:36.040 --> 00:09:37.200]  這個皇帝
[00:09:37.200 --> 00:09:39.120]  一樣向上打他
[00:09:39.120 --> 00:09:41.440]  接著帶一百萬大軍來打他
[00:09:41.440 --> 00:09:42.200]  所以我們說
[00:09:42.200 --> 00:09:44.600]  你不要以為阿薩王是平安無事
[00:09:44.600 --> 00:09:45.240]  不是的
[00:09:45.240 --> 00:09:46.240]  他一樣有很多風險
[00:09:46.240 --> 00:09:47.280]  就像你跟我一樣
[00:09:47.280 --> 00:09:48.120]  每天生活
[00:09:48.120 --> 00:09:49.160]  每天在工作上
[00:09:49.160 --> 00:09:50.000]  很多奸人
[00:09:50.000 --> 00:09:50.840]  很多風險
[00:09:50.840 --> 00:09:51.800]  很多鬥爭
[00:09:51.800 --> 00:09:52.400]  明白嗎?
[00:09:52.400 --> 00:09:53.960]  他在這種情況下
[00:09:53.960 --> 00:09:55.560]  你就聽到剛才所說的
[00:09:55.560 --> 00:09:57.880]  四景平安
[00:09:57.880 --> 00:09:59.400]  太平十年
[00:09:59.400 --> 00:10:00.360]  明白嗎?
[00:10:00.360 --> 00:10:03.480]  就是享受太平這些話
[00:10:03.480 --> 00:10:05.080]  一點都不簡單
[00:10:05.080 --> 00:10:06.880]  不是必然的
[00:10:06.880 --> 00:10:08.680]  有他的秘訣在裡面
[00:10:08.680 --> 00:10:09.840]  大家明白了吧?
[00:10:09.840 --> 00:10:10.320]  好了
[00:10:10.320 --> 00:10:12.000]  我們有這樣的背景就知道
[00:10:12.000 --> 00:10:13.520]  這個復興
[00:10:13.520 --> 00:10:15.120]  其實是很精彩的
[00:10:15.120 --> 00:10:16.840]  在很困難的環境當中
[00:10:16.840 --> 00:10:19.280]  有一個這樣的平安保護
[00:10:19.280 --> 00:10:21.240]  神自己的恩典臨到他們
[00:10:21.240 --> 00:10:23.640]  特別讓他們有這個平順
[00:10:23.640 --> 00:10:24.800]  然後
[00:10:24.800 --> 00:10:26.360]  他信仰上又虔誠
[00:10:26.360 --> 00:10:28.160]  有時候想到很羨慕
[00:10:28.160 --> 00:10:29.120]  這就好了
[00:10:29.120 --> 00:10:32.360]  我曾經用過一個這樣的字眼來講
[00:10:32.360 --> 00:10:33.840]  這類我稱他一個名字
[00:10:33.840 --> 00:10:35.720]  叫做亞薩形的基督徒
[00:10:35.720 --> 00:10:38.360]  亞薩形基督徒有什麼特別呢?
[00:10:38.360 --> 00:10:40.560]  因為我覺得很多基督徒有意無意
[00:10:40.560 --> 00:10:43.720]  都覺得自己一定要做那些希西加形的基督徒
[00:10:43.720 --> 00:10:46.080]  希西加形的基督徒是怎麼樣的
[00:10:46.080 --> 00:10:46.720]  你記不記得?
[00:10:46.720 --> 00:10:49.400]  希西加就是另外一個很虔誠的皇帝
[00:10:49.400 --> 00:10:50.080]  猶太王
[00:10:50.080 --> 00:10:50.680]  不過呢
[00:10:50.680 --> 00:10:51.840]  他經常被人欺負的
[00:10:51.840 --> 00:10:52.520]  你明白嗎?
[00:10:52.520 --> 00:10:54.400]  很弱水的
[00:10:54.400 --> 00:10:56.040]  被人打得癱癱腰的
[00:10:56.040 --> 00:10:56.960]  你記得嗎?
[00:10:56.960 --> 00:10:59.400]  西拿基勒的亞述王
[00:10:59.400 --> 00:11:00.760]  去到冰林城下
[00:11:00.760 --> 00:11:02.560]  還用粗氣罵他
[00:11:02.560 --> 00:11:03.920]  罵得他無地自容
[00:11:03.920 --> 00:11:06.520]  然後就說我要打到你一跌一跤
[00:11:06.520 --> 00:11:09.880]  於是這個皇帝又慘又哭
[00:11:09.880 --> 00:11:11.040]  又不知道怎麼辦
[00:11:11.040 --> 00:11:12.200]  就去找爾賽亞
[00:11:12.200 --> 00:11:15.040]  在《爾賽亞書》36-38章就講這件事情
[00:11:15.040 --> 00:11:16.600]  爾賽亞就為他懇切祈禱
[00:11:16.600 --> 00:11:18.840]  於是神就在最後關頭
[00:11:18.840 --> 00:11:20.400]  最危急的關頭裡面
[00:11:20.400 --> 00:11:21.720]  施行奇妙的工作
[00:11:21.720 --> 00:11:25.600]  一夜之間用疫症殺了他十八萬五千的敵軍
[00:11:25.600 --> 00:11:27.320]  於是就化解了危機
[00:11:27.320 --> 00:11:28.520]  一化解危機之後
[00:11:28.520 --> 00:11:29.360]  他又病了
[00:11:29.360 --> 00:11:30.440]  你慘不慘呢?
[00:11:30.440 --> 00:11:31.720]  病了又死了
[00:11:31.720 --> 00:11:33.120]  死了又哭了
[00:11:33.120 --> 00:11:35.840]  哭得看著牆上不知道該做什麼
[00:11:35.840 --> 00:11:37.160]  哭得神說算了
[00:11:37.160 --> 00:11:38.120]  多給他十五年命
[00:11:38.120 --> 00:11:40.160]  這些是西西加型基督徒
[00:11:40.160 --> 00:11:43.560]  有時候我們基督徒有意無意的錯覺
[00:11:43.560 --> 00:11:46.080]  以為做好基督徒要做西西加這些
[00:11:46.080 --> 00:11:47.360]  死到臨頭
[00:11:47.360 --> 00:11:48.560]  他又在神的拯救的時候
[00:11:48.560 --> 00:11:50.080]  發現神的奇妙和偉大
[00:11:50.080 --> 00:11:51.880]  不僅如此
[00:11:51.880 --> 00:11:53.240]  有時候是不需要的
[00:11:53.240 --> 00:11:53.800]  是不是?
[00:11:53.800 --> 00:11:56.200]  就是說我們不要走兩個極端
[00:11:56.200 --> 00:11:57.160]  你明白我的意思嗎?
[00:11:57.160 --> 00:11:58.160]  一個極端就是說
[00:11:58.160 --> 00:11:59.240]  哇!我相信神
[00:11:59.240 --> 00:12:01.600]  於是祂就一定保佑我順事平安
[00:12:01.600 --> 00:12:02.880]  一帆順風
[00:12:02.880 --> 00:12:04.600]  這些就像化黃大仙一樣
[00:12:04.600 --> 00:12:05.480]  當然是不對的
[00:12:05.480 --> 00:12:09.360]  我們相信神不是為了我們事業上有什麼好處
[00:12:09.360 --> 00:12:10.440]  所以相信神
[00:12:10.440 --> 00:12:12.840]  但是我們也不可以有另外一個極端
[00:12:12.840 --> 00:12:15.000]  以為說我們的信仰的虔誠
[00:12:15.000 --> 00:12:17.960]  和我們事業上的成功與失敗
[00:12:17.960 --> 00:12:19.800]  是完全沒有關係的
[00:12:19.800 --> 00:12:21.640]  是有關係的
[00:12:21.640 --> 00:12:24.000]  今天我們在這個例子裡面看到
[00:12:24.000 --> 00:12:27.000]  所謂的復興其實是神全面的恩惠
[00:12:27.000 --> 00:12:29.400]  在信仰上讓我們能夠親近祂
[00:12:29.400 --> 00:12:30.320]  祂恩待我們
[00:12:30.320 --> 00:12:31.720]  在生活上
[00:12:31.720 --> 00:12:34.040]  祂也讓我們能夠得到最好的
[00:12:34.040 --> 00:12:35.160]  這是神的
[00:12:35.160 --> 00:12:36.960]  神是愛你和愛我的
[00:12:36.960 --> 00:12:38.600]  祂願意將一切最好的給你
[00:12:38.600 --> 00:12:39.240]  聖經說
[00:12:39.240 --> 00:12:42.120]  眼都沒看過
[00:12:42.120 --> 00:12:43.160]  耳朵沒聽過
[00:12:43.160 --> 00:12:44.760]  心都沒想過
[00:12:44.760 --> 00:12:45.240]  是不是?
[00:12:45.240 --> 00:12:46.640]  神未嘗留下好處
[00:12:46.640 --> 00:12:48.240]  不讓行動正直的人
[00:12:48.240 --> 00:12:49.320]  詩篇84篇
[00:12:49.320 --> 00:12:50.440]  所以這個話
[00:12:50.440 --> 00:12:52.680]  我們要知道神是想你好
[00:12:52.680 --> 00:12:54.760]  神不是想你找不到工作
[00:12:54.760 --> 00:12:56.680]  神不是想你被人欺負
[00:12:56.680 --> 00:12:58.680]  神是想你能夠
[00:12:58.680 --> 00:13:00.200]  好像聖經裡面所說
[00:13:00.200 --> 00:13:02.680]  是享受安寧的
[00:13:02.680 --> 00:13:04.080]  享受安寧的
[00:13:04.080 --> 00:13:04.640]  好了
[00:13:04.640 --> 00:13:07.560]  現在我們說了這麼好的事情
[00:13:07.560 --> 00:13:09.640]  當然要挖深一點
[00:13:09.640 --> 00:13:11.440]  怎麼才行呢?
[00:13:11.440 --> 00:13:12.840]  我們研究一下
[00:13:12.840 --> 00:13:13.920]  怎麼才行呢?
[00:13:13.920 --> 00:13:15.600]  秘訣在哪裡?
[00:13:15.600 --> 00:13:17.080]  關鍵在哪裡?
[00:13:17.080 --> 00:13:19.200]  一件事情而已
[00:13:19.200 --> 00:13:20.120]  告訴你
[00:13:20.600 --> 00:13:22.560]  一說出來就說是了
[00:13:22.560 --> 00:13:23.440]  是什麼呢?
[00:13:23.440 --> 00:13:26.000]  尋求神
[00:13:26.000 --> 00:13:29.800]  今天的題目當然是這麼說的
[00:13:29.800 --> 00:13:35.480]  今天小牧師周刊
[00:13:35.480 --> 00:13:37.160]  第一篇就說了這件事情
[00:13:37.160 --> 00:13:38.680]  尋求就是尋見
[00:13:38.680 --> 00:13:39.960]  大家回去慢慢看
[00:13:39.960 --> 00:13:42.000]  這個也是同一個意思
[00:13:42.000 --> 00:13:42.880]  尋求神
[00:13:42.880 --> 00:13:43.760]  你說是不是的?
[00:13:43.760 --> 00:13:44.960]  你今天的題目這麼說
[00:13:44.960 --> 00:13:45.680]  你硬要來的
[00:13:45.680 --> 00:13:46.520]  不是的
[00:13:46.520 --> 00:13:48.840]  你看了十四十五章
[00:13:48.840 --> 00:13:50.400]  我從來看廣新的東西
[00:13:50.400 --> 00:13:51.600]  都是從聖經裡面說的
[00:13:51.600 --> 00:13:53.440]  你留心數一下
[00:13:53.440 --> 00:13:57.400]  在十四十五章說亞撒的這個個案裡面
[00:13:57.400 --> 00:14:00.920]  說了六次尋求神的
[00:14:00.920 --> 00:14:02.480]  絕對不是偶然的
[00:14:02.480 --> 00:14:04.480]  我讀給你聽
[00:14:04.480 --> 00:14:05.720]  因為這個是很重要的
[00:14:05.720 --> 00:14:07.360]  所以我給大家一種深刻的印象
[00:14:07.360 --> 00:14:08.160]  你一路跟著我
[00:14:08.160 --> 00:14:09.240]  十四章開始
[00:14:09.240 --> 00:14:11.520]  十四章四節
[00:14:11.520 --> 00:14:15.920]  他們要尋求耶和華他們列祖的神
