
[00:00:00.000 --> 00:00:06.460]  今天我們一同從聖經裏面領授關於侍奉主的信息
[00:08:47.360 --> 00:08:51.160]  就是第八節的第三句
[00:08:51.160 --> 00:08:54.760]  快跑如同山上的鹿
[00:08:54.760 --> 00:08:59.460]  鹿是動作很臨界的動物
[00:08:59.460 --> 00:09:02.260]  快跑在山上
[00:09:02.260 --> 00:09:04.760]  在崎嶇不平的道路上
[00:09:04.760 --> 00:09:07.160]  能夠跑得很快
[00:09:07.160 --> 00:09:10.260]  我們也要學習快這個字
[00:09:10.260 --> 00:09:11.460]  很重要
[00:09:11.460 --> 00:09:13.460]  我們面對機會的時候
[00:09:13.460 --> 00:09:16.760]  我們要快快地抓住機會侍奉主
[00:09:16.760 --> 00:09:19.460]  抓住機會傳福音
[00:09:19.460 --> 00:09:21.360]  我們慰助的工作
[00:09:21.360 --> 00:09:23.060]  不要喫頓
[00:09:23.060 --> 00:09:26.560]  不要慢裏慢氣的
[00:09:26.560 --> 00:09:28.560]  我們要迅速的
[00:09:28.560 --> 00:09:30.860]  我們要向前快跑
[00:09:30.860 --> 00:09:33.860]  好像山上的鹿一樣
[00:09:33.860 --> 00:09:36.860]  機會是不會等待我們的
[00:09:36.860 --> 00:09:38.160]  一看見機會
[00:09:38.160 --> 00:09:41.560]  趕快伸出手來抓住機會
[00:09:41.560 --> 00:09:43.860]  我們一看見福音的門打開
[00:09:43.860 --> 00:09:48.160]  我們就憑着信心進到那個門內去
[00:09:48.160 --> 00:09:52.860]  我們都記得七十路第三章第八節
[00:09:52.860 --> 00:09:55.260]  教會的主耶穌基督
[00:09:55.260 --> 00:09:56.560]  祂說看啊
[00:09:56.560 --> 00:09:58.360]  我給你一個敞開的門
[00:09:58.360 --> 00:10:00.960]  是無人能關的
[00:10:00.960 --> 00:10:03.760]  主拿着鑰匙
[00:10:03.760 --> 00:10:06.160]  祂關了門沒有人能開
[00:10:06.160 --> 00:10:08.960]  祂開了門沒有人能關
[00:10:08.960 --> 00:10:13.560]  所以我們要注意主的作爲
[00:10:13.560 --> 00:10:15.660]  祂一開福音的門
[00:10:15.660 --> 00:10:17.660]  我們即刻發現
[00:10:17.660 --> 00:10:20.560]  注意到沉住機會
[00:10:20.560 --> 00:10:24.360]  向前走入機會的門裏面
[00:10:24.360 --> 00:10:27.460]  爲主傳福音做見證
[00:10:27.460 --> 00:10:31.160]  就會產生美好的果效
[00:10:31.160 --> 00:10:34.060]  我們看見一個農夫
[00:10:34.060 --> 00:10:36.360]  看見魚一下來
[00:10:36.360 --> 00:10:38.160]  即刻抓住機會
[00:10:38.160 --> 00:10:43.360]  在那個已經溼潤的土地上來耕種
[00:10:43.360 --> 00:10:46.660]  結果就有美好的收成
[00:10:46.660 --> 00:10:49.660]  如果不立刻採取行動
[00:10:49.660 --> 00:10:51.360]  魚水乾了
[00:10:51.360 --> 00:10:53.860]  那個機會就過去了
[00:10:53.860 --> 00:10:58.160]  過去就非常大的損失了
[00:10:58.160 --> 00:11:00.960]  我們再看下面第十五節
[00:11:00.960 --> 00:11:02.760]  十五節
[00:11:02.760 --> 00:11:03.660]  正月
[00:11:03.660 --> 00:11:07.160]  雨淡河水漲過兩岸的時候
[00:11:07.160 --> 00:11:08.460]  他們過河
[00:11:08.460 --> 00:11:13.360]  使一切住平原的人東奔西逃
[00:11:13.360 --> 00:11:16.860]  你看這些勇敢的戰士
[00:11:16.860 --> 00:11:22.360]  他們面對河水漲溢漫過兩岸
[00:11:22.360 --> 00:11:24.760]  那麼在這樣的情況之下
[00:11:24.760 --> 00:11:28.760]  是不容易來渡河的
[00:11:28.760 --> 00:11:30.660]  所以多半的人就會說
[00:11:30.660 --> 00:11:31.360]  好了
[00:11:31.360 --> 00:11:34.460]  等河水退了再說了
[00:11:34.460 --> 00:11:36.260]  但是這些勇士
[00:11:36.260 --> 00:11:38.060]  他們不是如此
[00:11:38.060 --> 00:11:42.060]  河水漫溢漲過兩岸的時候
[00:11:42.060 --> 00:11:45.660]  他們認爲這是進攻的好機會
[00:11:45.660 --> 00:11:50.460]  是趁敵人不備來進攻
[00:11:50.460 --> 00:11:53.760]  結果他們好像是面對難處
[00:11:53.760 --> 00:11:55.760]  卻利用這個難處
[00:11:55.760 --> 00:11:58.760]  使他們的危機變爲轉機
[00:11:58.760 --> 00:12:03.760]  這真是很高的作戰的智慧
[00:12:03.760 --> 00:12:05.760]  我們在傳福音的
[00:12:05.760 --> 00:12:09.360]  我們在侍奉主的這個雛景裏面
[00:12:09.360 --> 00:12:12.160]  有的時候好像遇見一些難處
[00:12:12.160 --> 00:12:15.660]  像河水高漲漫過兩岸
[00:12:15.660 --> 00:12:19.060]  使我們覺得不容易前進
[00:12:19.060 --> 00:12:23.460]  但是我們要學習這些勇士
[00:12:23.460 --> 00:12:26.060]  他們使難處變爲機會
[00:12:26.060 --> 00:12:29.060]  使危機變爲轉機
[00:12:29.060 --> 00:12:32.760]  這是他們的信心和他們的勇氣
[00:12:32.760 --> 00:12:34.560]  所造成的
[00:12:34.560 --> 00:12:36.760]  凡是爲主成功的人
[00:12:36.760 --> 00:12:41.360]  都由這樣的信心而產生的堅強的心智
[00:12:41.360 --> 00:12:43.960]  也利用主給他們的智慧
[00:12:43.960 --> 00:12:47.860]  來面對一切的處境
[00:12:47.860 --> 00:12:50.460]  不管人看位如何
[00:12:50.460 --> 00:12:52.260]  是順是易
[00:12:52.260 --> 00:12:55.060]  我們都要靠着主向前去
[00:12:55.060 --> 00:12:57.260]  結果我們去的時候
[00:12:57.260 --> 00:12:59.060]  就好像伊斯利亞人
[00:12:59.060 --> 00:13:01.760]  他們的前面的祭祀的角
[00:13:01.760 --> 00:13:04.960]  已踏入約旦河水
[00:13:04.960 --> 00:13:07.960]  水就分開路就出現
[00:13:07.960 --> 00:13:10.560]  如果他們的腳步先踏下去
[00:13:10.560 --> 00:13:14.560]  約旦河水就不會分開
[00:13:14.560 --> 00:13:17.160]  我們侍奉族也是一樣
[00:13:17.160 --> 00:13:20.160]  我們信心的腳踏下去
[00:13:20.160 --> 00:13:23.060]  機會的路就開了
[00:13:23.060 --> 00:13:27.060]  我們就可以進入完成神的工作
[00:13:27.060 --> 00:13:30.660]  我們再注意第十八節
[00:13:30.660 --> 00:13:33.360]  那是神的靈感動
[00:13:33.360 --> 00:13:37.860]  三十個勇士的首領亞馬薩
[00:13:37.860 --> 00:13:41.160]  神的靈感動他
[00:13:41.160 --> 00:13:44.660]  這是很重要的一個因素
[00:13:44.660 --> 00:13:47.860]  我們在侍奉主的工作裏面
[00:13:47.860 --> 00:13:52.560]  要常常尋求聖靈的引導
[00:13:52.560 --> 00:13:55.460]  我們要常常有聖靈的感動
[00:13:55.460 --> 00:13:57.160]  在我們裏面
[00:13:57.160 --> 00:13:59.260]  聖靈動的時候
[00:13:59.260 --> 00:14:00.760]  我們就跟着動
[00:14:00.760 --> 00:14:03.360]  聖靈要我們停止的時候
[00:14:03.360 --> 00:14:04.860]  我們就停止
[00:14:04.860 --> 00:14:06.360]  聖靈引導我們向左
[00:14:06.360 --> 00:14:07.260]  我們就向左
[00:14:07.260 --> 00:14:08.560]  引導我們向右
[00:14:08.560 --> 00:14:10.360]  我們就向右
[00:14:10.360 --> 00:14:13.960]  就好像一隻船
[00:14:13.960 --> 00:14:18.160]  在河裏面或者海里面航行的時候
[00:14:18.160 --> 00:14:22.560]  他要很注意風吹的方向
[00:14:22.560 --> 00:14:26.160]  當他知道了風的方向以後
[00:14:26.160 --> 00:14:29.460]  他就把他的帆拉上去
[00:14:29.460 --> 00:14:32.460]  就迎風前進
[00:14:32.460 --> 00:14:34.060]  我們看見
[00:14:34.060 --> 00:14:37.860]  這是每一個石船的人
[00:14:37.860 --> 00:14:41.260]  所有的常識和他的智慧
[00:14:41.260 --> 00:14:44.460]  我們侍奉主不能靠自己
[00:14:44.460 --> 00:14:45.860]  不是依靠勢力
[00:14:45.860 --> 00:14:47.360]  不是依靠才能
[00:14:47.360 --> 00:14:49.260]  乃是依靠餘後花的靈
[00:14:49.260 --> 00:14:50.860]  方能成事
[00:14:50.860 --> 00:14:53.960]  所以我們在侍奉主之中
[00:14:53.960 --> 00:14:56.460]  任何的工作的過程裏面
[00:14:56.460 --> 00:15:00.060]  我們都要尋求聖靈的引導
[00:15:00.060 --> 00:15:01.660]  聖靈的光照
[00:15:01.660 --> 00:15:03.060]  聖靈的感動
[00:15:03.060 --> 00:15:04.460]  聖靈的能力
[00:15:04.460 --> 00:15:06.260]  聖靈的恩賜
[00:15:06.260 --> 00:15:08.460]  聖靈給我們有的戰略
[00:15:08.460 --> 00:15:11.460]  這樣我們就好像一條船
[00:15:11.460 --> 00:15:13.660]  把帆拉起來
[00:15:13.660 --> 00:15:17.660]  順着風力向前進行
[00:15:17.660 --> 00:15:20.660]  我們要注意聖靈的工作
[00:15:20.660 --> 00:15:22.360]  那是內在的工作
[00:15:22.360 --> 00:15:24.360]  但是這個內在的工作
[00:15:24.360 --> 00:15:26.860]  卻能夠在外面的事工上
[00:15:26.860 --> 00:15:31.260]  清楚地彰顯出來
[00:15:31.260 --> 00:15:33.960]  我們再看下去
[00:15:33.960 --> 00:15:37.360]  聖靈感動這三十位勇士的首領
[00:15:37.360 --> 00:15:38.460]  Yamasa
[00:15:38.460 --> 00:15:40.260]  他就做什麼呢?
[00:15:40.260 --> 00:15:41.260]  下面說
[00:15:41.260 --> 00:15:42.260]  他就說
[00:15:42.260 --> 00:15:43.460]  大衛啊
[00:15:43.460 --> 00:15:45.760]  我們是歸於你的
[00:15:45.760 --> 00:15:47.160]  耶穌的兒子啊
[00:15:47.160 --> 00:15:50.460]  我們是幫助你的
[00:15:50.460 --> 00:15:52.760]  在這裏我們看見
[00:15:52.760 --> 00:15:55.560]  被聖靈感動的一個戰士
[00:15:55.560 --> 00:16:00.660]  他把自己奉獻給大衛
[00:16:00.660 --> 00:16:01.360]  大衛啊
[00:16:01.360 --> 00:16:03.860]  我們是歸於你的
[00:16:03.860 --> 00:16:06.060]  屬於你的
[00:16:06.060 --> 00:16:10.160]  這是一種獻身的心智和精神
[00:16:10.160 --> 00:16:11.860]  我們被聖靈感動
[00:16:11.860 --> 00:16:14.860]  也有同樣的一個心智
[00:16:14.860 --> 00:16:17.760]  傾向追求和表現
[00:16:17.760 --> 00:16:21.260]  就是把自己完全奉獻給主
[00:16:21.260 --> 00:16:23.160]  被他所用
[00:16:23.160 --> 00:16:25.060]  我們一獻身的時候
[00:16:25.060 --> 00:16:28.860]  主就能夠更多地使用我們
[00:16:28.860 --> 00:16:30.160]  我們奉獻的時候
[00:16:30.160 --> 00:16:32.960]  就等於把自己的主權
[00:16:32.960 --> 00:16:34.260]  一切的一切
[00:16:34.260 --> 00:16:35.860]  整個的人生
[00:16:35.860 --> 00:16:38.360]  都交託在主的手中
[00:16:38.360 --> 00:16:39.260]  這樣的人
[00:16:39.260 --> 00:16:41.860]  主就完全地得到他
[00:16:41.860 --> 00:16:43.860]  完全地使用他
[00:16:43.860 --> 00:16:45.160]  充滿他
[00:16:45.160 --> 00:16:47.760]  完成神的工作
[00:16:47.760 --> 00:16:50.860]  神可以大大使用他
[00:16:50.860 --> 00:16:51.560]  跟着
[00:16:51.560 --> 00:16:53.760]  我們有注意到
[00:16:53.760 --> 00:16:54.660]  同一個人
[00:16:54.660 --> 00:16:55.960]  就是亞瑪薩
[00:16:55.960 --> 00:16:58.560]  他繼續說下去
[00:16:58.560 --> 00:16:59.660]  他說大衛啊
[00:16:59.660 --> 00:17:02.960]  因爲你的神幫助你
[00:17:02.960 --> 00:17:04.560]  大衛就收留他
[00:17:04.560 --> 00:17:07.260]  立他做軍長
[00:17:07.260 --> 00:17:08.660]  那麼這一個
[00:17:08.660 --> 00:17:12.460]  跟從大衛的戰士
[00:17:12.460 --> 00:17:15.760]  他對於大衛前面的成功
[00:17:15.760 --> 00:17:17.460]  很有信心
[00:17:17.460 --> 00:17:21.260]  他說因爲神幫助你
[00:17:21.260 --> 00:17:21.960]  所以
[00:17:21.960 --> 00:17:24.860]  他就把自己完全地投入
[00:17:24.860 --> 00:17:27.760]  在大衛的陣營中
[00:17:27.760 --> 00:17:29.360]  我們侍奉族
[00:17:29.360 --> 00:17:33.660]  也必須有最後勝利的信心
[00:17:33.660 --> 00:17:35.760]  神是坐在寶座上
[00:17:35.760 --> 00:17:38.660]  神的旨意通關萬有
[00:17:38.660 --> 00:17:40.460]  他命令就立
[00:17:40.460 --> 00:17:42.460]  說成就成
[00:17:42.460 --> 00:17:44.160]  要有就有
[00:17:44.160 --> 00:17:46.860]  所以我們抱着信心
[00:17:46.860 --> 00:17:49.260]  來侍奉諸見證主
[00:17:49.260 --> 00:17:51.360]  把他的愛的福音
[00:17:51.360 --> 00:17:53.660]  把他的和平的信息
[00:17:53.660 --> 00:17:56.360]  把他真理的道傳揚開
[00:17:56.360 --> 00:17:58.360]  使人歸向基督
[00:17:58.360 --> 00:18:01.560]  做跟隨基督的基督徒
[00:18:01.560 --> 00:18:04.460]  那是何等美好的人生
[00:18:04.460 --> 00:18:06.860]  這個工作是最有價值
[00:18:06.860 --> 00:18:09.260]  最有意義的工作
[00:18:09.260 --> 00:18:12.260]  使人可以得救
[00:18:12.260 --> 00:18:13.260]  做信徒
[00:18:13.260 --> 00:18:15.660]  也做門徒跟從主
[00:18:15.660 --> 00:18:17.460]  成爲天父的兒女
[00:18:17.460 --> 00:18:18.960]  蒙他的喜悅
[00:18:18.960 --> 00:18:22.160]  在這個世上爲主發光
[00:18:22.160 --> 00:18:23.360]  也做人
[00:18:23.360 --> 00:18:24.860]  能夠是榮耀
[00:18:24.860 --> 00:18:29.360]  歸於我們在天上的父
[00:18:29.360 --> 00:18:31.460]  我們再看下去
[00:18:31.460 --> 00:18:33.960]  第三十二節
[00:18:33.960 --> 00:18:35.660]  以撒迦之派
[00:18:35.660 --> 00:18:37.860]  有二百族長
[00:18:37.860 --> 00:18:41.260]  都通達實物
[00:18:41.260 --> 00:18:42.960]  這些戰士
[00:18:42.960 --> 00:18:45.260]  他們通達實物
[00:18:45.260 --> 00:18:48.160]  就是對於當時的處境
[00:18:48.160 --> 00:18:50.060]  很瞭解
[00:18:50.060 --> 00:18:51.760]  他們周圍的環境
[00:18:51.760 --> 00:18:53.060]  很認識
[00:18:53.060 --> 00:18:55.260]  他們不是糊里糊塗的人
[00:18:55.260 --> 00:18:58.460]  他們是通達人
[00:18:58.460 --> 00:19:01.660]  實物就是當時的時代
[00:19:01.660 --> 00:19:02.860]  當時的環境
[00:19:02.860 --> 00:19:06.660]  當時的處境的真實情況
[00:19:06.660 --> 00:19:09.660]  他們一目瞭然
[00:19:09.660 --> 00:19:10.660]  那麼這樣
[00:19:10.660 --> 00:19:13.760]  他們就曉得應該如何的
[00:19:13.760 --> 00:19:16.460]  來進行他們的工作
[00:19:16.460 --> 00:19:21.160]  不會與當時的時機背道而馳
[00:19:21.160 --> 00:19:23.760]  他們會抓住時機
[00:19:23.760 --> 00:19:27.560]  來擁戴大衛爲王
[00:19:27.560 --> 00:19:28.960]  來服侍他
[00:19:28.960 --> 00:19:31.960]  來支持他
[00:19:31.960 --> 00:19:34.060]  幫助他
[00:19:34.060 --> 00:19:35.560]  這是很重要的
[00:19:35.560 --> 00:19:37.360]  每一個侍奉主的人
[00:19:37.360 --> 00:19:39.260]  應該認識我們的環境
[00:19:39.260 --> 00:19:41.560]  認識我們的時代
[00:19:41.560 --> 00:19:43.460]  認識我們的處境
[00:19:43.460 --> 00:19:45.360]  我們的時代有什麼特點
[00:19:45.360 --> 00:19:47.160]  我們要了解
[00:19:47.160 --> 00:19:49.260]  如果這個時代的特點
[00:19:49.260 --> 00:19:51.960]  是與基督的真理違反的
[00:19:51.960 --> 00:19:53.960]  那麼我們就要一流而上
[00:19:53.960 --> 00:19:56.060]  如果這個時代的特點
[00:19:56.060 --> 00:19:58.260]  是與基督的真理相合的
[00:19:58.260 --> 00:20:00.060]  我們就順流而下
[00:20:00.060 --> 00:20:02.760]  所以我們的決定和選擇
[00:20:02.760 --> 00:20:05.660]  是以基督的真理爲標準
[00:20:05.660 --> 00:20:08.260]  基督的真理是真善美的
[00:20:08.260 --> 00:20:10.560]  但是合乎基督真理的
[00:20:10.560 --> 00:20:13.760]  潮流裏面的因素都是真善美的
[00:20:13.760 --> 00:20:18.460]  我們可以放心來採取
[00:20:18.460 --> 00:20:21.060]  來容轄的投入
[00:20:21.060 --> 00:20:23.860]  但是我們發現
[00:20:23.860 --> 00:20:25.060]  潮流之中
[00:20:25.060 --> 00:20:27.760]  有與基督的真理違反的
[00:20:27.760 --> 00:20:30.460]  一定是違反神旨意的
[00:20:30.460 --> 00:20:32.660]  最後的結果是不好的
[00:20:32.660 --> 00:20:36.360]  那我們就要一流而上
[00:20:36.360 --> 00:20:39.860]  所以我們不是看潮流如何來決定
[00:20:39.860 --> 00:20:41.760]  我們的前程
