
[00:00:00.000 --> 00:00:03.240]  今天說明是輕鬆的
[00:03:42.640 --> 00:03:44.000]  男人呢
[00:03:44.000 --> 00:03:46.320]  事實上在傳統的社會裡面
[00:03:46.440 --> 00:03:49.440]  一般來說都是對女人不公平的
[00:03:49.440 --> 00:03:52.600]  是有性別歧視的
[00:03:52.600 --> 00:03:54.400]  如果有些事情是教育也好
[00:03:54.400 --> 00:03:55.520]  地位也好
[00:03:55.520 --> 00:03:57.040]  生活的享受也好
[00:03:57.040 --> 00:03:58.480]  生活的權利也好
[00:03:58.480 --> 00:03:59.840]  在傳統的社會裡面
[00:03:59.840 --> 00:04:02.120]  女人是受壓抑的
[00:04:02.120 --> 00:04:03.240]  好了
[00:04:03.240 --> 00:04:05.120]  當現在現代化之後
[00:04:05.120 --> 00:04:09.520]  女人就開始有機會去認識她自己的權利
[00:04:09.520 --> 00:04:12.880]  於是就會提出她的反對
[00:04:12.880 --> 00:04:17.000]  然後在西方並且有女權運動的興起
[00:04:17.000 --> 00:04:18.760]  這也是事實
[00:04:18.760 --> 00:04:20.280]  女權運動的興起
[00:04:20.280 --> 00:04:22.280]  本身有她一定的需要
[00:04:22.280 --> 00:04:23.840]  也有一個平衡
[00:04:23.840 --> 00:04:25.440]  不過我自己
[00:04:25.440 --> 00:04:27.200]  先看看我自己的看法
[00:04:27.200 --> 00:04:28.000]  我就覺得
[00:04:28.000 --> 00:04:29.440]  在這個情況下
[00:04:29.440 --> 00:04:32.040]  產生了一種兩極化的對立
[00:04:32.040 --> 00:04:35.040]  我昨天才回到香港
[00:04:35.040 --> 00:04:36.680]  今天坐地鐵
[00:04:36.680 --> 00:04:38.880]  發覺張小嫻有一本新書
[00:04:38.880 --> 00:04:41.640]  是講男人和女人的角力
[00:04:41.640 --> 00:04:43.080]  角力這些字
[00:04:43.080 --> 00:04:45.800]  就是一種針鋒相對的感覺
[00:04:45.800 --> 00:04:48.440]  我自己就覺得
[00:04:48.440 --> 00:04:52.720]  這個問題不是時下的問題
[00:04:52.720 --> 00:04:56.480]  有些男人對女人是有一種歧視的
[00:04:56.480 --> 00:05:00.440]  現在女人也對男人有很多怨恨
[00:05:00.440 --> 00:05:02.040]  我就不知道
[00:05:02.040 --> 00:05:04.760]  應該是不是從這個角度開始講
[00:05:04.760 --> 00:05:06.240]  我看到奶圈一直點頭
[00:05:06.240 --> 00:05:07.440]  我想她有些話想講
[00:05:07.440 --> 00:05:09.080]  不如這樣吧
[00:05:09.080 --> 00:05:12.200]  我建議大家
[00:05:12.200 --> 00:05:13.200]  其實很難得
[00:05:13.200 --> 00:05:15.040]  今天是一個講男人的聚會
[00:05:15.040 --> 00:05:16.400]  有這麼多女人來聽
[00:05:16.400 --> 00:05:19.360]  不知道是不是有一種解禁的歡樂
[00:05:19.360 --> 00:05:20.880]  既然這麼難得
[00:05:20.880 --> 00:05:22.280]  溫博士你不要坐得那麼開
[00:05:22.280 --> 00:05:23.440]  我想跟你握握手
[00:05:23.440 --> 00:05:24.960]  我想旁邊男同女
[00:05:24.960 --> 00:05:25.920]  我們握握手好不好
[00:05:25.920 --> 00:05:28.360]  握握手好不好
[00:05:28.360 --> 00:05:29.600]  既然來到這個聚會
[00:05:29.600 --> 00:05:32.080]  我覺得這是一種精神
[00:05:32.080 --> 00:05:32.880]  好不好
[00:05:32.880 --> 00:05:34.160]  大家握握手
[00:05:34.160 --> 00:05:35.080]  男同女
[00:05:35.080 --> 00:05:36.080]  我們不是來打的
[00:05:36.080 --> 00:05:37.160]  我們不是來打的
[00:05:37.160 --> 00:05:38.240]  我們是來握握手
[00:05:38.240 --> 00:05:40.240]  聊聊天
[00:05:40.240 --> 00:05:44.480]  記得剛才我們其實有講過
[00:05:44.480 --> 00:05:47.760]  講過就想大家寫一個題目
[00:05:47.760 --> 00:05:49.280]  有一點回應
[00:05:49.280 --> 00:05:50.920]  不過人太多
[00:05:50.920 --> 00:05:51.880]  但我也很想試
[00:05:51.880 --> 00:05:52.600]  好不好
[00:05:52.600 --> 00:05:53.440]  試一下
[00:05:53.440 --> 00:05:54.720]  你的主持
[00:05:54.720 --> 00:05:56.160]  問題很簡單
[00:05:56.160 --> 00:05:57.160]  男人要想
[00:05:57.160 --> 00:05:58.680]  女人要想
[00:05:58.680 --> 00:06:01.480]  做男人有什麼好
[00:06:01.480 --> 00:06:03.120]  女人要想
[00:06:03.120 --> 00:06:03.960]  男人又要想
[00:06:03.960 --> 00:06:04.960]  你想一個答案
[00:06:04.960 --> 00:06:06.720]  你覺得做男人
[00:06:06.720 --> 00:06:08.240]  這樣就好了
[00:06:08.240 --> 00:06:09.000]  可以怎樣
[00:06:09.000 --> 00:06:10.000]  或者什麼什麼
[00:06:10.000 --> 00:06:10.920]  填充
[00:06:10.920 --> 00:06:11.640]  你想一想
[00:06:11.640 --> 00:06:14.800]  或者也可以說做男人可愛之處
[00:06:14.800 --> 00:06:15.400]  可愛吧
[00:06:15.400 --> 00:06:16.480]  可愛可以
[00:06:16.480 --> 00:06:18.480]  可愛在哪裡呢
[00:06:18.480 --> 00:06:20.880]  想不想到
[00:06:20.880 --> 00:06:24.360]  給十五秒之後我們就問
[00:06:24.360 --> 00:06:26.360]  我們要不要下台
[00:06:26.360 --> 00:06:27.600]  我們訪問好嗎
[00:06:27.600 --> 00:06:28.120]  是啊
[00:06:28.120 --> 00:06:29.600]  我記者
[00:06:29.600 --> 00:06:30.720]  始終不來記者
[00:06:30.720 --> 00:06:32.400]  坐最前的多數是最熱心
[00:06:32.400 --> 00:06:33.680]  六點多是排隊的
[00:06:33.680 --> 00:06:34.680]  哈哈
[00:06:34.680 --> 00:06:35.680]  是不是
[00:06:36.400 --> 00:06:37.640]  當然有些話想說
[00:06:37.640 --> 00:06:38.640]  或者
[00:06:38.640 --> 00:06:41.120]  滿腔怒火
[00:06:41.120 --> 00:06:42.120]  所以
[00:06:42.120 --> 00:06:44.120]  都應該有話說的
[00:06:44.120 --> 00:06:45.400]  十五秒結束了
[00:06:45.400 --> 00:06:47.400]  我們下台問幾個
[00:06:47.400 --> 00:06:48.400]  不能走太遠
[00:06:48.400 --> 00:06:49.400]  因為會斷線
[00:06:49.400 --> 00:06:49.920]  看看
[00:06:49.920 --> 00:06:50.920]  有的
[00:06:50.920 --> 00:06:51.920]  你找男士我找女士
[00:06:51.920 --> 00:06:52.640]  我找男士
[00:06:52.640 --> 00:06:53.640]  好
[00:06:53.640 --> 00:06:57.320]  我來找坐在旁邊的
[00:06:57.320 --> 00:06:58.320]  好不好
[00:06:58.320 --> 00:07:01.440]  有一點成熟的
[00:07:01.440 --> 00:07:03.440]  哈哈
[00:07:03.440 --> 00:07:05.640]  我先問好嗎
[00:07:05.640 --> 00:07:06.640]  好你先問
[00:07:06.640 --> 00:07:07.640]  我都問了
[00:07:07.640 --> 00:07:08.640]  這位弟兄
[00:07:08.640 --> 00:07:10.640]  你覺得男人有什麼好
[00:07:10.640 --> 00:07:12.640]  或者你覺得男人最可愛是什麼
[00:07:12.640 --> 00:07:16.640]  熱的時候可以脫衣服
[00:07:16.640 --> 00:07:18.640]  哈哈
[00:07:18.640 --> 00:07:19.640]  啊
[00:07:19.640 --> 00:07:22.640]  熱的時候可以脫衣服
[00:07:22.640 --> 00:07:24.640]  啊這個不錯
[00:07:24.640 --> 00:07:27.640]  不過我們加拿大
[00:07:27.640 --> 00:07:29.640]  已經男人沒有這個權利了
[00:07:29.640 --> 00:07:31.640]  已經通過了法例
[00:07:31.640 --> 00:07:32.640]  女人都可以脫衣服
[00:07:32.640 --> 00:07:34.640]  女人都可以
[00:07:34.640 --> 00:07:36.640]  好我這邊
[00:07:36.640 --> 00:07:37.640]  做男人有什麼好
[00:07:37.640 --> 00:07:38.640]  照顧女孩子
[00:07:38.640 --> 00:07:40.640]  照顧女孩子
[00:07:40.640 --> 00:07:42.640]  啊不錯不錯
[00:07:42.640 --> 00:07:44.640]  哈哈
[00:07:44.640 --> 00:07:45.640]  不好的
[00:07:45.640 --> 00:07:46.640]  女人說了算
[00:07:46.640 --> 00:07:47.640]  先交給你
[00:07:47.640 --> 00:07:48.640]  哈哈
[00:07:48.640 --> 00:07:49.640]  什麼問題
[00:07:49.640 --> 00:07:52.640]  做男人有什麼好
[00:07:52.640 --> 00:07:54.640]  或者男人最可愛在哪裡
[00:07:54.640 --> 00:07:56.640]  啊
[00:07:56.640 --> 00:07:58.640]  太多了說不出
[00:07:58.640 --> 00:08:01.640]  我剛才聽到前面有一個人想說
[00:08:01.640 --> 00:08:03.640]  你說做男人有什麼好
[00:08:03.640 --> 00:08:05.640]  那
[00:08:05.640 --> 00:08:07.640]  可以
[00:08:07.640 --> 00:08:10.640]  有力的工作
[00:08:10.640 --> 00:08:12.640]  有力的工作
[00:08:12.640 --> 00:08:13.640]  哈哈
[00:08:13.640 --> 00:08:15.640]  男人有肌肉
[00:08:15.640 --> 00:08:16.640]  聽下這邊
[00:08:16.640 --> 00:08:17.640]  問多一個
[00:08:17.640 --> 00:08:18.640]  這位
[00:08:18.640 --> 00:08:21.640]  我想做男人最好就是有理所當然的權力
[00:08:21.640 --> 00:08:23.640]  女人沒有的
[00:08:23.640 --> 00:08:25.640]  權力啊
[00:08:25.640 --> 00:08:27.640]  理所當然的權力
[00:08:27.640 --> 00:08:28.640]  理所當然的權力
[00:08:28.640 --> 00:08:29.640]  好問多一個
[00:08:29.640 --> 00:08:30.640]  我們問一個男一個女
[00:08:30.640 --> 00:08:31.640]  好我來這邊
[00:08:31.640 --> 00:08:33.640]  問多一位女士
[00:08:33.640 --> 00:08:34.640]  你呢
[00:08:34.640 --> 00:08:36.640]  好專心我見你在想
[00:08:36.640 --> 00:08:38.640]  做男人有什麼好
[00:08:38.640 --> 00:08:40.640]  可以照顧家庭
[00:08:40.640 --> 00:08:42.640]  可以話事
[00:08:42.640 --> 00:08:43.640]  可以話事
[00:08:43.640 --> 00:08:45.640]  可以話事照顧家庭
[00:08:45.640 --> 00:08:47.640]  我見到許牧師眼睛瞪瞪的
[00:08:47.640 --> 00:08:49.640]  當然我明他
[00:08:49.640 --> 00:08:51.640]  每次瞪瞪的有些話想說的
[00:08:51.640 --> 00:08:52.640]  不要太長
[00:08:52.640 --> 00:08:53.640]  哈哈
[00:08:53.640 --> 00:08:54.640]  好快的
[00:08:54.640 --> 00:08:57.640]  就是男人有什麼好呢
[00:08:57.640 --> 00:09:00.640]  就是可以做到很多女人做不到的事
[00:09:00.640 --> 00:09:02.640]  例如呢
[00:09:02.640 --> 00:09:04.640]  例如什麼
[00:09:04.640 --> 00:09:05.640]  例如啊
[00:09:05.640 --> 00:09:06.640]  就是譬如
[00:09:06.640 --> 00:09:16.640]  我只是想到我老婆做不到的那些
[00:09:16.640 --> 00:09:18.640]  譬如弄個插鬚
[00:09:18.640 --> 00:09:22.640]  搬搬抬抬那些
[00:09:22.640 --> 00:09:24.640]  當然都是我做的
[00:09:24.640 --> 00:09:29.640]  我以為你會跟著楊牧菊牧師說去廁所的時候可以站在那裡
[00:09:29.640 --> 00:09:31.640]  哈哈
[00:09:31.640 --> 00:09:33.640]  不是我講的
[00:09:33.640 --> 00:09:34.640]  是楊牧師講的
[00:09:34.640 --> 00:09:35.640]  不要call我
[00:09:35.640 --> 00:09:37.640]  哈哈
[00:09:37.640 --> 00:09:38.640]  ok
[00:09:38.640 --> 00:09:39.640]  那你呢
[00:09:39.640 --> 00:09:41.640]  哈哈
[00:09:41.640 --> 00:09:42.640]  你問我什麼
[00:09:42.640 --> 00:09:44.640]  問你剛才的問題
[00:09:44.640 --> 00:09:45.640]  好大把話說
[00:09:45.640 --> 00:09:47.640]  一個小時就整個回答
[00:09:47.640 --> 00:09:48.640]  慢慢講
[00:09:48.640 --> 00:09:49.640]  ok
[00:09:49.640 --> 00:09:50.640]  不過呢
[00:09:50.640 --> 00:09:52.640]  其實我們這樣做呢
[00:09:52.640 --> 00:09:53.640]  不是想搞起氣氛
[00:09:53.640 --> 00:09:55.640]  是一個好的開始
[00:09:55.640 --> 00:09:58.640]  無論外面的世界
[00:09:58.640 --> 00:10:01.640]  男人和女人怎麼針鋒相對
[00:10:01.640 --> 00:10:04.640]  我覺得在基督徒的圈子裡
[00:10:04.640 --> 00:10:06.640]  我們在主內呢
[00:10:06.640 --> 00:10:09.640]  我們覺得我們應該有一個新的文化
[00:10:09.640 --> 00:10:11.640]  就是男和女呢
[00:10:11.640 --> 00:10:13.640]  是可以有溝通的
[00:10:13.640 --> 00:10:17.640]  這個是我們定義了今晚我們的特色
[00:10:17.640 --> 00:10:19.640]  我們今晚就不是針鋒相對
[00:10:19.640 --> 00:10:21.640]  雖然有時可能有這個火花
[00:10:21.640 --> 00:10:23.640]  但是不是帶著一種就是說你踩我
[00:10:23.640 --> 00:10:24.640]  我踩你的方式
[00:10:24.640 --> 00:10:25.640]  或者你呢
[00:10:25.640 --> 00:10:28.640]  就是有機會我們爆出內幕
[00:10:28.640 --> 00:10:31.640]  我想可能在座當中來的人裡
[00:10:31.640 --> 00:10:32.640]  也會有這種感覺
[00:10:32.640 --> 00:10:33.640]  有時是
[00:10:33.640 --> 00:10:35.640]  我講回男人
[00:10:35.640 --> 00:10:37.640]  男人有時令女人很失望
[00:10:37.640 --> 00:10:39.640]  有時令女人很生氣
[00:10:39.640 --> 00:10:42.640]  甚至有時對女人很不公平
[00:10:42.640 --> 00:10:44.640]  那一會兒我們也會提
[00:10:44.640 --> 00:10:45.640]  特別我自己作為一個男人
[00:10:45.640 --> 00:10:46.640]  我夠膽提
[00:10:46.640 --> 00:10:48.640]  當然也會講他的好處
[00:10:48.640 --> 00:10:50.640]  但也會講他的弱點
[00:10:50.640 --> 00:10:51.640]  但是呢
[00:10:51.640 --> 00:10:53.640]  我覺得無論怎樣也好
[00:10:53.640 --> 00:10:56.640]  我們看以弗所思第二章說到
[00:10:56.640 --> 00:10:58.640]  耶穌基督的十字架
[00:10:58.640 --> 00:11:02.640]  將甚至是猶太人和外邦人
[00:11:02.640 --> 00:11:06.640]  這種世代的冤仇都除去
[00:11:06.640 --> 00:11:09.640]  在基督裡面合而為一
[00:11:09.640 --> 00:11:12.640]  在基督裡面應該沒有冤仇
[00:11:12.640 --> 00:11:13.640]  何況是男女呢
[00:11:13.640 --> 00:11:15.640]  日本人和基督
[00:11:15.640 --> 00:11:17.640]  在基督裡面和中國人都沒有冤仇
[00:11:17.640 --> 00:11:19.640]  猶太人和外邦人沒有冤仇
[00:11:19.640 --> 00:11:20.640]  我希望我們教會
[00:11:20.640 --> 00:11:22.640]  我們自己作為主內地的弟妹
[00:11:22.640 --> 00:11:24.640]  有這樣的態度
[00:11:24.640 --> 00:11:29.640]  不要有一種性別的對立
[00:11:29.640 --> 00:11:31.640]  我覺得有時呢
[00:11:31.640 --> 00:11:34.640]  男人和女人是很不同的
[00:11:34.640 --> 00:11:37.640]  我講完就看看奶圈怎樣去回應
[00:11:37.640 --> 00:11:38.640]  我覺得男人和女人很不同
[00:11:38.640 --> 00:11:41.640]  但是你可以有兩種很不同的態度
[00:11:41.640 --> 00:11:44.640]  如果有些態度不同
[00:11:44.640 --> 00:11:46.640]  但你覺得他很討厭
[00:11:46.640 --> 00:11:48.640]  很麻煩
[00:11:48.640 --> 00:11:50.640]  令你很煩氣
[00:11:50.640 --> 00:11:52.640]  我們男人都會的
[00:11:52.640 --> 00:11:53.640]  我講回我自己的部分
[00:11:53.640 --> 00:11:56.640]  我覺得男人和女人是很不同的
[00:11:56.640 --> 00:11:58.640]  有時很大的整蠱
[00:11:58.640 --> 00:12:00.640]  舉個例
[00:12:00.640 --> 00:12:03.640]  我到現在都不明白你們女人
[00:12:03.640 --> 00:12:05.640]  為什麼抹完塵之後
[00:12:05.640 --> 00:12:08.640]  還要打斜地裝一裝
[00:12:08.640 --> 00:12:12.640]  還要用手指尾一掠那條縫隙
[00:12:12.640 --> 00:12:13.640]  看看
[00:12:13.640 --> 00:12:17.640]  我覺得有少少塵是死不了的
[00:12:17.640 --> 00:12:19.640]  我自己覺得
[00:12:19.640 --> 00:12:21.640]  但是我覺得
[00:12:21.640 --> 00:12:23.640]  我不覺得這樣是煩惱
[00:12:23.640 --> 00:12:25.640]  我覺得有時是很可愛的
[00:12:25.640 --> 00:12:27.640]  女人有這些是男人沒有的
[00:12:27.640 --> 00:12:29.640]  我覺得很可愛
[00:12:29.640 --> 00:12:31.640]  女人有些這麼仔細的東西
[00:12:31.640 --> 00:12:33.640]  男人是看不到的
[00:12:33.640 --> 00:12:35.640]  有時覺得女人可以
[00:12:35.640 --> 00:12:37.640]  小小的呱呱叫
[00:12:37.640 --> 00:12:39.640]  或者對私密深色淺色的聊這麼久
[00:12:39.640 --> 00:12:41.640]  男人是不會的
[00:12:41.640 --> 00:12:43.640]  不會的時候有時覺得很煩
[00:12:43.640 --> 00:12:45.640]  但你可以覺得很煩
[00:12:45.640 --> 00:12:46.640]  但我覺得很有趣
[00:12:46.640 --> 00:12:47.640]  我開始覺得
[00:12:47.640 --> 00:12:49.640]  坦白說我越來越喜歡女人
[00:12:49.640 --> 00:12:50.640]  不是所有的
[00:12:50.640 --> 00:12:51.640]  我特別是太太
[00:12:51.640 --> 00:12:53.640]  全世界裡面
[00:12:53.640 --> 00:12:57.640]  但我覺得女性和男人不同
[00:12:57.640 --> 00:12:59.640]  她不做男人做的事
[00:12:59.640 --> 00:13:00.640]  她做的事男人不會做的
[00:13:00.640 --> 00:13:02.640]  但反而覺得其實很可愛
[00:13:02.640 --> 00:13:04.640]  看你從什麼角度
[00:13:04.640 --> 00:13:05.640]  不知大兄覺得怎樣
[00:13:05.640 --> 00:13:07.640]  剛才我聽你說
[00:13:07.640 --> 00:13:10.640]  你說你會觀察到一個女人抹塵
[00:13:10.640 --> 00:13:12.640]  還要這樣斜望
[00:13:12.640 --> 00:13:15.640]  我想很少男人會觀察到女人這樣看
[00:13:15.640 --> 00:13:17.640]  因為我是抹塵的那個
[00:13:17.640 --> 00:13:19.640]  謝謝
[00:13:19.640 --> 00:13:24.640]  那我明白了
[00:13:24.640 --> 00:13:25.640]  因為通常都看不到的
[00:13:25.640 --> 00:13:26.640]  這麼乾淨
[00:13:26.640 --> 00:13:28.640]  她都會當作看不到
[00:13:28.640 --> 00:13:29.640]  但我特別壞的老實說
[00:13:29.640 --> 00:13:31.640]  我結婚一年多
[00:13:31.640 --> 00:13:34.640]  我才明白原來洗碗要洗外面
[00:13:34.640 --> 00:13:39.640]  我的家教我特別差
[00:13:39.640 --> 00:13:41.640]  因為我家裡一直沒有教我
[00:13:41.640 --> 00:13:42.640]  我想很邏輯的
[00:13:42.640 --> 00:13:44.640]  吃哪裡就洗哪裡
[00:13:45.640 --> 00:13:47.640]  所以我碰到很多板
[00:13:47.640 --> 00:13:48.640]  我發現女人和男人真的很不同
[00:13:48.640 --> 00:13:50.640]  不過可能我不是很典型的男人
[00:13:50.640 --> 00:13:52.640]  不過你繼續說
[00:13:52.640 --> 00:13:54.640]  我想你都不是很典型
[00:13:54.640 --> 00:13:55.640]  所以我覺得很高興
[00:13:55.640 --> 00:13:58.640]  其實初初來我覺得有點震驚
[00:13:58.640 --> 00:14:01.640]  因為我不懂得很遙遠的看溫博士
[00:14:01.640 --> 00:14:03.640]  我又是她師妹
[00:14:03.640 --> 00:14:07.640]  但後來我們吃飯
[00:14:07.640 --> 00:14:09.640]  剛才吃飯聊了一個小時
[00:14:09.640 --> 00:14:11.640]  就覺得挺好聊
[00:14:11.640 --> 00:14:13.640]  也覺得是用一個共舞
[00:14:13.640 --> 00:14:15.640]  我很喜歡那個舞字
[00:14:15.640 --> 00:14:16.640]  是一個Dance
[00:14:16.640 --> 00:14:18.640]  我覺得男和女一起
[00:14:18.640 --> 00:14:20.640]  其實我們在跳一場很美麗的舞蹈
[00:14:20.640 --> 00:14:22.640]  舞蹈的特色
[00:14:22.640 --> 00:14:23.640]  有時候會讓一下步
[00:14:23.640 --> 00:14:25.640]  有時候要配合
[00:14:25.640 --> 00:14:27.640]  有時候男生把手遞起
[00:14:27.640 --> 00:14:28.640]  讓女生轉幾轉
[00:14:28.640 --> 00:14:30.640]  有時候男生要咬腰
[00:14:30.640 --> 00:14:33.640]  我覺得是這樣的過程
[00:14:33.640 --> 00:14:36.640]  在《聖經》裡我很喜歡一句話
[00:14:36.640 --> 00:14:38.640]  我想起《創世紀》裡說
[00:14:38.640 --> 00:14:40.640]  那人獨居不好
[00:14:40.640 --> 00:14:42.640]  我要為他做一個配偶幫助他
[00:14:42.640 --> 00:14:45.640]  我們經常在後面配偶幫助
[00:14:45.640 --> 00:14:47.640]  但其實前面有個不好的
[00:14:47.640 --> 00:14:50.640]  要男和女加起來
[00:14:50.640 --> 00:14:52.640]  所以很同意許牧師說
[00:14:52.640 --> 00:14:53.640]  才是一個好字
[00:14:53.640 --> 00:14:55.640]  要有男的觀點
[00:14:55.640 --> 00:14:58.640]  又有女的觀點合起來才是好字
[00:14:58.640 --> 00:15:01.640]  我非常同意這個看法
[00:15:01.640 --> 00:15:03.640]  我又加一點神學的意見
[00:15:03.640 --> 00:15:05.640]  如果你研究《聖經》
[00:15:05.640 --> 00:15:09.640]  應該是唯一在人犯罪之前
[00:15:09.640 --> 00:15:12.640]  神看為不好的東西
[00:15:12.640 --> 00:15:14.640]  一切不好都是人犯罪之後
[00:15:14.640 --> 00:15:15.640]  當然啦
[00:15:15.640 --> 00:15:16.640]  那人那罷很多不好
[00:15:16.640 --> 00:15:18.640]  但人犯罪之前
[00:15:18.640 --> 00:15:20.640]  一切都看似好的
[00:15:20.640 --> 00:15:21.640]  神創造了這件事
[00:15:21.640 --> 00:15:22.640]  看似好的
