
[00:00:00.000 --> 00:00:08.000]  現在我們就在剛才唱詩的心情和禱告的心情裡面
[00:03:41.000 --> 00:03:43.000]  我們不曉得
[00:03:43.000 --> 00:03:47.000]  但是有一件事我們可以推想出來
[00:03:47.000 --> 00:03:50.000]  就是一個平常不進食禱告的人
[00:03:50.000 --> 00:03:54.000]  很難偶然進食禱告
[00:03:54.000 --> 00:03:59.000]  聖靈很難帶領一個從來不進食禱告的人
[00:03:59.000 --> 00:04:02.000]  進入進食禱告
[00:04:02.000 --> 00:04:05.000]  所以我們可以有一個很合理的結論
[00:04:05.000 --> 00:04:08.000]  就是石土時代的教會的領袖
[00:04:08.000 --> 00:04:15.000]  他們有進食禱告的素償的做法
[00:04:15.000 --> 00:04:20.000]  而這一次聖靈特別加強他們禱告的負擔
[00:04:20.000 --> 00:04:24.000]  他們聚集在一起人數不多
[00:04:24.000 --> 00:04:28.000]  進食禱告的人
[00:04:28.000 --> 00:04:31.000]  聖靈要做功的時候
[00:04:31.000 --> 00:04:39.000]  常常先把禱告的負擔放在他要適用的人的心中
[00:04:39.000 --> 00:04:42.000]  所以聖靈開始感動我們要禱告
[00:04:42.000 --> 00:04:44.000]  要禱告 要禱告
[00:04:44.000 --> 00:04:48.000]  而且進食禱告的時候我們要小心
[00:04:48.000 --> 00:04:53.000]  如果我們在這件事上消滅了聖靈的感動
[00:04:53.000 --> 00:04:58.000]  恐怕我們就成了很大的攔阻
[00:04:58.000 --> 00:05:05.000]  聖靈的心意和計畫就不能藉助我們成就
[00:05:05.000 --> 00:05:08.000]  聖靈就要找別人了
[00:05:08.000 --> 00:05:13.000]  那樣我們的冠冕就被別人奪去了
[00:05:13.000 --> 00:05:16.000]  在西施羅第三章十一節
[00:05:16.000 --> 00:05:19.000]  說不要叫別人奪去你們的冠冕
[00:05:19.000 --> 00:05:22.000]  意思不是說神預備的冠冕不夠
[00:05:22.000 --> 00:05:25.000]  這個人得了 那個人就得不到
[00:05:25.000 --> 00:05:27.000]  所以大家要強 要爭
[00:05:27.000 --> 00:05:29.000]  不是那個意思
[00:05:29.000 --> 00:05:31.000]  意思是說
[00:05:31.000 --> 00:05:37.000]  神為他說檢選預備的人預備了冠冕
[00:05:37.000 --> 00:05:41.000]  但是當這個人不接受神的護照
[00:05:41.000 --> 00:05:45.000]  不順服神的吩咐的時候
[00:05:45.000 --> 00:05:50.000]  神就不得已要興起其他的人來做
[00:05:50.000 --> 00:05:53.000]  原來要這個人做的工作
[00:05:53.000 --> 00:05:58.000]  結果他原本要得到的冠冕就失去了
[00:05:58.000 --> 00:06:00.000]  被別人得到
[00:06:00.000 --> 00:06:04.000]  這就是被別人奪去了冠冕
[00:06:04.000 --> 00:06:06.000]  在前的將要在後
[00:06:06.000 --> 00:06:09.000]  在後的將要在前
[00:06:09.000 --> 00:06:11.000]  這是一個很重要的提醒
[00:06:11.000 --> 00:06:13.000]  做教會領袖的人
[00:06:13.000 --> 00:06:16.000]  如果不清醒 如果不禱告
[00:06:16.000 --> 00:06:18.000]  如果不常常的順服
[00:06:18.000 --> 00:06:21.000]  有一天我們發現我們要落後
[00:06:21.000 --> 00:06:23.000]  要別人帶我們了
[00:06:23.000 --> 00:06:25.000]  我們不能帶別人
[00:06:25.000 --> 00:06:27.000]  不是我們配帶別人
[00:06:27.000 --> 00:06:32.000]  但是如果神安排有的弟兄姊妹要帶領別人
[00:06:32.000 --> 00:06:34.000]  這是很大的福分
[00:06:34.000 --> 00:06:36.000]  也是很大的責任
[00:06:36.000 --> 00:06:39.000]  得到這樣福分責任的人
[00:06:39.000 --> 00:06:43.000]  要小心 要繼續的 繼續的
[00:06:43.000 --> 00:06:44.000]  靠著主的恩典
[00:06:44.000 --> 00:06:45.000]  不要落後
[00:06:45.000 --> 00:06:48.000]  不要被撇下
[00:06:48.000 --> 00:06:51.000]  走在前頭
[00:06:51.000 --> 00:06:54.000]  不是說在前的將要在後
[00:06:54.000 --> 00:06:58.000]  不是說在前的必要在後
[00:06:58.000 --> 00:07:01.000]  也不是在後的必要在前
[00:07:01.000 --> 00:07:06.000]  我們在神的恩典上可以走在前面
[00:07:06.000 --> 00:07:08.000]  不是我們自己能
[00:07:08.000 --> 00:07:10.000]  那是當我們追求的時候
[00:07:10.000 --> 00:07:12.000]  神是我們能
[00:07:12.000 --> 00:07:16.000]  神向我們要求的只有順服
[00:07:16.000 --> 00:07:20.000]  而順服裡面包括了追求
[00:07:20.000 --> 00:07:22.000]  這樣我們就能夠繼續的
[00:07:22.000 --> 00:07:25.000]  做神要我們做的功
[00:07:25.000 --> 00:07:28.000]  當這些領袖在一起禱告的時候
[00:07:28.000 --> 00:07:32.000]  聖靈就向他們發聲了
[00:07:32.000 --> 00:07:36.000]  禱告常常是由聖靈而來的
[00:07:36.000 --> 00:07:38.000]  但我們在這一點最重要的
[00:07:38.000 --> 00:07:40.000]  聖靈的感動上
[00:07:40.000 --> 00:07:44.000]  順服不消滅聖靈的感動
[00:07:44.000 --> 00:07:46.000]  當我們做第一步
[00:07:46.000 --> 00:07:48.000]  就是禱告第一步的時候
[00:07:48.000 --> 00:07:50.000]  第二步就跟著來了
[00:07:50.000 --> 00:07:55.000]  聖靈常常把他的心意計畫
[00:07:55.000 --> 00:07:57.000]  給禱告的人
[00:07:57.000 --> 00:07:59.000]  向他們宣明
[00:07:59.000 --> 00:08:04.000]  然後藉著他們來推動整個的事工
[00:08:04.000 --> 00:08:07.000]  這是神的定律
[00:08:07.000 --> 00:08:12.000]  神在聖經裡面一直給我們這樣看見
[00:08:12.000 --> 00:08:13.000]  既然是定律
[00:08:13.000 --> 00:08:18.000]  我們就不要妄想改變這個定律
[00:08:18.000 --> 00:08:20.000]  我們有的時候不知不覺
[00:08:20.000 --> 00:08:23.000]  就想改變這個定律
[00:08:23.000 --> 00:08:26.000]  以為可以不禱告
[00:08:26.000 --> 00:08:28.000]  過得去
[00:08:28.000 --> 00:08:30.000]  這是撒旦的欺騙
[00:08:30.000 --> 00:08:33.000]  這是我們肉體對我們的欺騙
[00:08:33.000 --> 00:08:39.000]  這是忘記了神工作的藍圖路線指標
[00:08:39.000 --> 00:08:42.000]  讓我們看得清楚
[00:08:42.000 --> 00:08:45.000]  讓我們把得定
[00:08:45.000 --> 00:08:48.000]  主耶穌也是清楚地告訴我們
[00:08:48.000 --> 00:08:52.000]  拆穿的工作是從禱告開始
[00:08:52.000 --> 00:08:55.000]  馬太福音第九章末聊一段
[00:08:55.000 --> 00:08:59.000]  當初看見許多的人好像羊沒有母羊一樣的時候
[00:08:59.000 --> 00:09:02.000]  就對他的門徒說
[00:09:02.000 --> 00:09:06.000]  你們要求莊家的主
[00:09:06.000 --> 00:09:10.000]  大發貢人去收他的莊家
[00:09:10.000 --> 00:09:14.000]  主不是說你們要去收莊家
[00:09:14.000 --> 00:09:15.000]  不是
[00:09:15.000 --> 00:09:19.000]  主說你們要求莊家的主
[00:09:19.000 --> 00:09:23.000]  他自己會照顧他的莊家
[00:09:23.000 --> 00:09:26.000]  一定要透過莊家的主
[00:09:26.000 --> 00:09:28.000]  他既然是莊家的主
[00:09:28.000 --> 00:09:31.000]  收成必然在他
[00:09:31.000 --> 00:09:36.000]  所以我們無論想在火場上
[00:09:36.000 --> 00:09:38.000]  為莊家做什麼事
[00:09:38.000 --> 00:09:41.000]  都要經過莊家的主
[00:09:41.000 --> 00:09:45.000]  他是莊家的中樞
[00:09:45.000 --> 00:09:48.000]  好像我們的神經的中樞
[00:09:48.000 --> 00:09:50.000]  整個的身體一切的活動
[00:09:50.000 --> 00:09:52.000]  都要先到中樞
[00:09:52.000 --> 00:09:54.000]  然後中樞發命令
[00:09:54.000 --> 00:09:56.000]  這樣全身就配合得好
[00:09:56.000 --> 00:09:58.000]  如果不透過中樞
[00:09:58.000 --> 00:10:00.000]  手要這樣腳要那樣
[00:10:00.000 --> 00:10:02.000]  這個人就不得了了
[00:10:02.000 --> 00:10:04.000]  亂七八糟
[00:10:04.000 --> 00:10:08.000]  這就是精神病的來源
[00:10:08.000 --> 00:10:10.000]  如果不透過神
[00:10:10.000 --> 00:10:12.000]  教會就混亂
[00:10:12.000 --> 00:10:14.000]  不透過元首
[00:10:14.000 --> 00:10:18.000]  教會就離開了正道
[00:10:18.000 --> 00:10:20.000]  主叫我們
[00:10:20.000 --> 00:10:25.000]  把神放在莊家的主的地位上
[00:10:25.000 --> 00:10:29.000]  用這個地位來看莊家的主
[00:10:29.000 --> 00:10:33.000]  我們向他求禱告
[00:10:33.000 --> 00:10:35.000]  神就打發人出去
[00:10:35.000 --> 00:10:37.000]  我們自己去推動這個
[00:10:37.000 --> 00:10:38.000]  推動那個
[00:10:38.000 --> 00:10:39.000]  向感動這個人
[00:10:39.000 --> 00:10:41.000]  向感動那個人
[00:10:41.000 --> 00:10:42.000]  向號召這個人
[00:10:42.000 --> 00:10:43.000]  向號召那個人
[00:10:43.000 --> 00:10:45.000]  推動來推動去
[00:10:45.000 --> 00:10:46.000]  號召來號召去
[00:10:46.000 --> 00:10:49.000]  結果什麼都不動
[00:10:49.000 --> 00:10:51.000]  我們就灰心了
[00:10:51.000 --> 00:10:53.000]  我們就抱怨了
[00:10:53.000 --> 00:10:56.000]  其實應該抱怨的是自己
[00:10:56.000 --> 00:10:58.000]  做了糊塗事
[00:10:58.000 --> 00:11:02.000]  我們求莊家的主
[00:11:02.000 --> 00:11:05.000]  禱告來開始拆船的工作
[00:11:05.000 --> 00:11:09.000]  教會歷史許多許多的見證
[00:11:09.000 --> 00:11:12.000]  好像雲彩一樣環繞我們
[00:11:12.000 --> 00:11:16.000]  都是莊家的主打發出去的工人
[00:11:16.000 --> 00:11:21.000]  做成了收莊家的工作
[00:11:21.000 --> 00:11:25.000]  這是我們要首先注意的
[00:11:25.000 --> 00:11:27.000]  很基本的一件事
[00:11:27.000 --> 00:11:30.000]  有的教會想做拆船的工作
[00:11:30.000 --> 00:11:32.000]  但是想跳過禱告
[00:11:32.000 --> 00:11:34.000]  一下就工作
[00:11:34.000 --> 00:11:36.000]  所以做不成了
[00:11:36.000 --> 00:11:40.000]  所以沒有實在的果效
[00:11:40.000 --> 00:11:42.000]  求神提醒我們
[00:11:42.000 --> 00:11:47.000]  拆船是由禱告做起步的
[00:11:47.000 --> 00:11:49.000]  第二
[00:11:49.000 --> 00:11:50.000]  在拆船工作裡面
[00:11:50.000 --> 00:11:55.000]  有主自己所準備的宣教士
[00:11:55.000 --> 00:11:58.000]  兩個最好的宣教士
[00:11:58.000 --> 00:12:01.000]  巴拿巴、扫羅
[00:12:01.000 --> 00:12:05.000]  這個時候巴拿巴還叫扫羅
[00:12:05.000 --> 00:12:07.000]  這是安提亞的教會
[00:12:07.000 --> 00:12:10.000]  絕對少不得的兩個領袖
[00:12:10.000 --> 00:12:12.000]  先有巴拿巴
[00:12:12.000 --> 00:12:15.000]  後來巴拿巴虛極
[00:12:15.000 --> 00:12:20.000]  與基督同時放下自己領導的地位
[00:12:20.000 --> 00:12:22.000]  去找巴拿巴來
[00:12:22.000 --> 00:12:25.000]  請保羅來帶領教會
[00:12:25.000 --> 00:12:28.000]  為了教會的好處
[00:12:28.000 --> 00:12:31.000]  放下自己領袖的地位
[00:12:31.000 --> 00:12:35.000]  去找一個神更能用的人
[00:12:35.000 --> 00:12:39.000]  難怪在十一章二十四節說
[00:12:39.000 --> 00:12:42.000]  巴拿巴被聖靈充滿
[00:12:42.000 --> 00:12:45.000]  一個被聖靈充滿的人
[00:12:45.000 --> 00:12:48.000]  凡事按照聖靈的引導而工作
[00:12:48.000 --> 00:12:50.000]  不是為自己
[00:12:50.000 --> 00:12:52.000]  為了基督的教會
[00:12:52.000 --> 00:12:56.000]  凡事為教會的好處著想
[00:12:56.000 --> 00:13:01.000]  為弟兄姊妹們靈性的建立著想著眼
[00:13:01.000 --> 00:13:03.000]  當他這樣想的時候
[00:13:03.000 --> 00:13:05.000]  他就放下了自己
[00:13:05.000 --> 00:13:07.000]  他就想到有一個比他
[00:13:07.000 --> 00:13:10.000]  更有神恩賜的人就是保羅
[00:13:10.000 --> 00:13:12.000]  他就去找他
[00:13:12.000 --> 00:13:14.000]  就是保羅來的時候
[00:13:14.000 --> 00:13:16.000]  他不拒絕而已
[00:13:16.000 --> 00:13:19.000]  那時積極地去找他
[00:13:19.000 --> 00:13:22.000]  費事費時間去找他
[00:13:22.000 --> 00:13:25.000]  找到了把他帶到教會來
[00:13:25.000 --> 00:13:27.000]  而保羅怎麼樣呢
[00:13:27.000 --> 00:13:32.000]  他仍然居次要的地位
[00:13:32.000 --> 00:13:36.000]  所以這個時候提到他們的名字的時候
[00:13:36.000 --> 00:13:40.000]  總是先提巴拿巴後提保羅
[00:13:40.000 --> 00:13:42.000]  這就表示保羅過來以後
[00:13:42.000 --> 00:13:44.000]  沒有說巴拿巴多謝你
[00:13:44.000 --> 00:13:45.000]  要我來做領袖
[00:13:45.000 --> 00:13:47.000]  我就不客氣了
[00:13:47.000 --> 00:13:48.000]  我就做領袖了
[00:13:48.000 --> 00:13:51.000]  我就做第八教義了
[00:13:51.000 --> 00:13:55.000]  從十度星轉提到名字的次序
[00:13:55.000 --> 00:13:57.000]  我們看見保羅來了
[00:13:57.000 --> 00:13:59.000]  雖然他更有恩賜
[00:13:59.000 --> 00:14:02.000]  更有能力與他同在
[00:14:02.000 --> 00:14:06.000]  但是他仍然是在巴拿巴之下
[00:14:06.000 --> 00:14:10.000]  巴拿巴的原意是要他來做領袖
[00:14:10.000 --> 00:14:15.000]  但是保羅來了兩個人一起侍奉
[00:14:15.000 --> 00:14:18.000]  兩個人一起的侍奉
[00:14:18.000 --> 00:14:20.000]  同心合一的侍奉
[00:14:20.000 --> 00:14:23.000]  兩個人都彼此退讓
[00:14:23.000 --> 00:14:26.000]  恭敬人彼此退讓
[00:14:26.000 --> 00:14:29.000]  工作來的時候向前去
[00:14:29.000 --> 00:14:32.000]  地位來的時候向後去
[00:14:32.000 --> 00:14:34.000]  兩個人這樣的統共
[00:14:34.000 --> 00:14:38.000]  真是難得的一對
[00:14:38.000 --> 00:14:40.000]  在這裡我們又看見
[00:14:40.000 --> 00:14:43.000]  其他的幾個領袖
[00:14:43.000 --> 00:14:46.000]  他們是不同種族的人
[00:14:46.000 --> 00:14:48.000]  巴拿巴猶太人
[00:14:48.000 --> 00:14:54.000]  稱呼尼節的西面是黑人
[00:14:54.000 --> 00:14:56.000]  有的解經家說
[00:14:56.000 --> 00:14:59.000]  這個稱呼尼節的西面
[00:14:59.000 --> 00:15:11.000]  就是古裡耐人西門
[00:15:11.000 --> 00:15:13.000]  有相當的理由
[00:15:13.000 --> 00:15:17.000]  他是非洲的人
[00:15:17.000 --> 00:15:19.000]  另外有一個非洲的人
[00:15:19.000 --> 00:15:22.000]  古裡耐人路丘
[00:15:22.000 --> 00:15:25.000]  還有貴族與分崩之王
[00:15:25.000 --> 00:15:27.000]  西律同陽的瑪念
[00:15:27.000 --> 00:15:32.000]  還有一個原本是法利塞人的少羅
[00:15:32.000 --> 00:15:34.000]  不同的種族
[00:15:34.000 --> 00:15:36.000]  不同的社會的地位
[00:15:36.000 --> 00:15:37.000]  不同的背景
[00:15:37.000 --> 00:15:39.000]  在基督的愛裡面
[00:15:39.000 --> 00:15:41.000]  他們合在一起
[00:15:41.000 --> 00:15:42.000]  都做領袖
[00:15:42.000 --> 00:15:44.000]  所以這個教會
[00:15:44.000 --> 00:15:47.000]  真是一個國際觀念的教會
[00:15:47.000 --> 00:15:50.000]  不分任何的界線
[00:15:50.000 --> 00:15:54.000]  只要神的恩典在誰的身上彰顯
[00:15:54.000 --> 00:15:56.000]  誰就做領袖
[00:15:56.000 --> 00:16:00.000]  神檢選的記號在誰的身上寫明
[00:16:00.000 --> 00:16:02.000]  誰就帶領
[00:16:02.000 --> 00:16:04.000]  沒有神的檢選的記號
[00:16:04.000 --> 00:16:07.000]  沒有聖靈的印證的
[00:16:07.000 --> 00:16:10.000]  都不能領導
[00:16:10.000 --> 00:16:14.000]  不管他自己如何的想領導
[00:16:14.000 --> 00:16:18.000]  不在聖靈的帶領之下
[00:16:18.000 --> 00:16:21.000]  如果我們大家一起求聖靈的帶領
[00:16:21.000 --> 00:16:23.000]  聖靈會很明顯的
[00:16:23.000 --> 00:16:30.000]  指明誰是他檢選要領導教會的人
[00:16:30.000 --> 00:16:33.000]  大家一看見都順服
[00:16:33.000 --> 00:16:35.000]  這個教會優富了
[00:16:35.000 --> 00:16:38.000]  人自己封自己
[00:16:38.000 --> 00:16:41.000]  不是自己暗戾自己
[00:16:41.000 --> 00:16:44.000]  那是聖靈的檢選
[00:16:44.000 --> 00:16:47.000]  你看聖靈的檢選多麼美好
[00:16:47.000 --> 00:16:50.000]  配合得多麼周全
[00:16:50.000 --> 00:16:53.000]  不同的背景種族地位
[00:16:53.000 --> 00:16:56.000]  在基督裡面合而為一
[00:16:56.000 --> 00:16:59.000]  他們一起進師禱告
[00:16:59.000 --> 00:17:03.000]  聖靈就引導他們下一步的工作
[00:17:03.000 --> 00:17:06.000]  他們把最好的兩個領袖
[00:17:06.000 --> 00:17:10.000]  巴拿巴 保羅拆遷出去
[00:17:10.000 --> 00:17:13.000]  就人來看
[00:17:13.000 --> 00:17:15.000]  這是做不得的事
[00:17:15.000 --> 00:17:18.000]  這兩個人竟然少不得
[00:17:18.000 --> 00:17:20.000]  如果把他們拆遷出去
[00:17:20.000 --> 00:17:22.000]  教會不是要垮台了嗎
[00:17:22.000 --> 00:17:24.000]  但是感謝神
[00:17:24.000 --> 00:17:27.000]  神有他美好的預備安排
[00:17:27.000 --> 00:17:30.000]  如果神要這兩個最好的去
[00:17:30.000 --> 00:17:31.000]  他們去了以後
[00:17:31.000 --> 00:17:34.000]  教會會繼續發展
[00:17:34.000 --> 00:17:38.000]  神自己會負責 會祝福
[00:17:38.000 --> 00:17:41.000]  因為教會不是人的
[00:17:41.000 --> 00:17:42.000]  任何的教會
[00:17:42.000 --> 00:17:45.000]  不是建立在任何的人身上
[00:17:45.000 --> 00:17:49.000]  沒有任何一個人是少不得的
[00:17:49.000 --> 00:17:51.000]  我們要常常這樣想
[00:17:51.000 --> 00:17:54.000]  我是少得的人
[00:17:54.000 --> 00:17:58.000]  沒有我 主一樣工作
[00:17:58.000 --> 00:18:02.000]  主如果用我是祂的恩典 祂的憐憫
[00:18:02.000 --> 00:18:03.000]  有一天我不合用
[00:18:03.000 --> 00:18:07.000]  主可以立刻放開
[00:18:07.000 --> 00:18:11.000]  神可以興起他要用的人
[00:18:11.000 --> 00:18:14.000]  神自己是教會的元首
[00:18:14.000 --> 00:18:16.000]  教會的盤石
[00:18:16.000 --> 00:18:20.000]  祂是教會的一切的一切
[00:18:20.000 --> 00:18:24.000]  成功都是出於主的恩典
[00:18:24.000 --> 00:18:28.000]  所以這兩個人他們接受了
[00:18:28.000 --> 00:18:30.000]  教會也接受了
[00:18:30.000 --> 00:18:33.000]  聖靈說派巴納巴和保羅去
[00:18:33.000 --> 00:18:35.000]  教會的領袖說阿們
[00:18:35.000 --> 00:18:36.000]  整個的教會說阿們
[00:18:36.000 --> 00:18:39.000]  兩個被拆遷的人說阿們 去了
[00:18:39.000 --> 00:18:42.000]  後來教會繼續的蒙恩
[00:18:42.000 --> 00:18:47.000]  兩個人做成了寶貴的工作
[00:18:47.000 --> 00:18:50.000]  今天華人的教會需要宣教士
[00:18:50.000 --> 00:18:55.000]  神所檢選拆遷的宣教士
[00:18:55.000 --> 00:18:58.000]  金錢的奉獻有它的地位
[00:18:58.000 --> 00:19:01.000]  有它的意義 有它的作用
[00:19:01.000 --> 00:19:04.000]  但是如果拆船工作裡面
[00:19:04.000 --> 00:19:09.000]  沒有神所預備拆遷的人
[00:19:09.000 --> 00:19:11.000]  永遠不能成功
[00:19:11.000 --> 00:19:15.000]  今天華人拆船的工作的最大的缺少
[00:19:15.000 --> 00:19:18.000]  最大的弱點是還沒有得到
[00:19:18.000 --> 00:19:23.000]  神自己所興起來的宣教士
[00:19:23.000 --> 00:19:24.000]  我們要求
[00:19:24.000 --> 00:19:30.000]  求莊家的主親自打發人出去
[00:19:30.000 --> 00:19:32.000]  我們已經開始看見
[00:19:32.000 --> 00:19:34.000]  有好的宣教士出來了
[00:19:34.000 --> 00:19:37.000]  但是還不夠 還不夠
[00:19:37.000 --> 00:19:39.000]  不夠的原因是有的人
[00:19:39.000 --> 00:19:43.000]  生拆遷還不肯順服
[00:19:43.000 --> 00:19:46.000]  他們覺得把自己擺上做宣教士
[00:19:46.000 --> 00:19:51.000]  是犧牲太大 太可惜的事
[00:19:51.000 --> 00:19:55.000]  巴拿巴和保羅很容易這樣想
[00:19:55.000 --> 00:19:57.000]  我們兩個人是教會的領袖
[00:19:57.000 --> 00:19:59.000]  出去做宣教士
[00:19:59.000 --> 00:20:01.000]  這不是大材小用了嗎
[00:20:01.000 --> 00:20:03.000]  他們沒有這樣想
[00:20:03.000 --> 00:20:07.000]  只要是聖靈所拆遷的工作
[00:20:07.000 --> 00:20:09.000]  都是最大的工作
[00:20:09.000 --> 00:20:11.000]  最重要的工作
[00:20:11.000 --> 00:20:13.000]  讓每一個侍奉神的人
[00:20:13.000 --> 00:20:16.000]  有這個看見 有這個機會
[00:20:16.000 --> 00:20:19.000]  只要這個工作是神的旨意
[00:20:19.000 --> 00:20:20.000]  要我去做
[00:20:20.000 --> 00:20:23.000]  神安排我在這個崗位上
[00:20:23.000 --> 00:20:25.000]  這個工作對於我而言
[00:20:25.000 --> 00:20:30.000]  就是最寶貴 最重要 最偉大
[00:20:30.000 --> 00:20:32.000]  有一個音樂家
[00:20:32.000 --> 00:20:33.000]  他在演奏的時候
[00:20:33.000 --> 00:20:34.000]  有人問他
[00:20:34.000 --> 00:20:37.000]  你最歡喜演奏的是什麼曲子
[00:20:37.000 --> 00:20:40.000]  他說就是現在我演奏的曲子
[00:20:40.000 --> 00:20:42.000]  意思就是他整個的生命
[00:20:42.000 --> 00:20:45.000]  都倒在這個演奏裡面
[00:20:45.000 --> 00:20:50.000]  整個人投入在裡面
[00:20:50.000 --> 00:20:52.000]  如果我們為這做工
[00:20:52.000 --> 00:20:54.000]  知道是神安排的工作
[00:20:54.000 --> 00:20:58.000]  那個時候我們就要整個人投入
[00:20:58.000 --> 00:21:01.000]  整個的生命沒有保留著
[00:21:01.000 --> 00:21:03.000]  完全的投入在裡面
[00:21:03.000 --> 00:21:05.000]  因為這是神的旨意
[00:21:05.000 --> 00:21:08.000]  這叫做至死忠心
[00:21:08.000 --> 00:21:10.000]  這叫做白上
[00:21:10.000 --> 00:21:12.000]  這叫做奉獻
[00:21:12.000 --> 00:21:15.000]  奉獻不是神要我做這件工作
[00:21:15.000 --> 00:21:17.000]  但是我覺得那件工作更好
[00:21:17.000 --> 00:21:19.000]  我就把自己放在那裡
[00:21:19.000 --> 00:21:20.000]  那不是奉獻
[00:21:20.000 --> 00:21:23.000]  雖然表面看是做聖功
[00:21:23.000 --> 00:21:25.000]  但是它沒有奉獻
[00:21:25.000 --> 00:21:29.000]  它是走自己的路
[00:21:29.000 --> 00:21:31.000]  只有神所安排的
[00:21:31.000 --> 00:21:33.000]  所預備的崗位
[00:21:33.000 --> 00:21:38.000]  是有永恆價值意義的崗位
[00:21:38.000 --> 00:21:41.000]  如果我們離開了神的旨意的中心
[00:21:41.000 --> 00:21:42.000]  走在自己的路上
[00:21:42.000 --> 00:21:44.000]  就算我們最熱心
[00:21:44.000 --> 00:21:45.000]  最犧牲
[00:21:45.000 --> 00:21:46.000]  最捨棄
[00:21:46.000 --> 00:21:49.000]  都是突然的
[00:21:49.000 --> 00:21:51.000]  我們要找出來
[00:21:51.000 --> 00:21:53.000]  神要我們在哪裡
[00:21:53.000 --> 00:21:58.000]  如果神要我們在做宣教士
[00:21:58.000 --> 00:22:02.000]  什麼其他的都不能代替
[00:22:02.000 --> 00:22:04.000]  當我們禱告的時候
[00:22:04.000 --> 00:22:06.000]  神就要興起這樣的人
[00:22:06.000 --> 00:22:11.000]  我們看見這樣的人已經開始出現
[00:22:11.000 --> 00:22:15.000]  我們要獻上感謝
[00:22:15.000 --> 00:22:17.000]  第三點
[00:22:17.000 --> 00:22:21.000]  我們再回到聖靈的發動這件事上
[00:22:21.000 --> 00:22:24.000]  聖靈發動
[00:22:24.000 --> 00:22:26.000]  永不落空
