
[00:00:00.000 --> 00:00:04.000]  我想首先提及,在講道之前提及
[00:10:22.000 --> 00:10:25.000]  必定有好譏笑的人
[00:10:25.000 --> 00:10:26.000]  或者在和學本所說
[00:10:26.000 --> 00:10:28.000]  好譏笑的人出來
[00:10:28.000 --> 00:10:32.000]  隨著自己的私欲譏笑說
[00:10:32.000 --> 00:10:37.000]  因為有很多人會出來譏笑神的道
[00:10:37.000 --> 00:10:40.000]  會質疑聖經的話
[00:10:40.000 --> 00:10:44.000]  會質疑究竟神的話是否真實
[00:10:44.000 --> 00:10:46.000]  特別是聖經所說
[00:10:46.000 --> 00:10:49.000]  會質疑究竟神的應許
[00:10:49.000 --> 00:10:51.000]  是否會成就
[00:10:51.000 --> 00:10:53.000]  主耶穌再回來的事實
[00:10:53.000 --> 00:10:57.000]  是否會真正地承傳
[00:10:57.000 --> 00:10:58.000]  我想問大家
[00:10:58.000 --> 00:10:59.000]  當你讀聖經的時候
[00:10:59.000 --> 00:11:02.000]  你會留意到所說的好譏笑的人
[00:11:02.000 --> 00:11:05.000]  是哪些人呢
[00:11:05.000 --> 00:11:10.000]  是基督徒還是非基督徒
[00:11:10.000 --> 00:11:13.000]  如果你留心聖經的上下文的時候
[00:11:13.000 --> 00:11:18.000]  你會發覺這裡所說的是基督徒
[00:11:18.000 --> 00:11:20.000]  是在教會裡面的人
[00:11:20.000 --> 00:11:25.000]  來去譏笑質疑神的道
[00:11:25.000 --> 00:11:27.000]  而當你讀到第二章的時候
[00:11:27.000 --> 00:11:29.000]  你會不斷地看到聖經所提及的
[00:11:29.000 --> 00:11:35.000]  很多很多的假師傅在你們中間出現
[00:11:35.000 --> 00:11:37.000]  在你們中間出現
[00:11:37.000 --> 00:11:40.000]  你們去質疑復活的事情
[00:11:40.000 --> 00:11:43.000]  譬如你看看下面第四節
[00:11:43.000 --> 00:11:45.000]  他們是相信有創造的
[00:11:45.000 --> 00:11:46.000]  不過他們說
[00:11:46.000 --> 00:11:49.000]  從頭到尾都沒有改變的
[00:11:49.000 --> 00:11:50.000]  第四節
[00:11:50.000 --> 00:11:53.000]  他要降臨的應許在哪裡呢
[00:11:53.000 --> 00:11:56.000]  因為自從列祖遂了以來
[00:11:56.000 --> 00:11:58.000]  萬物依然存在
[00:11:58.000 --> 00:12:02.000]  與起初創造的時候一樣
[00:12:02.000 --> 00:12:03.000]  沒有改變
[00:12:03.000 --> 00:12:06.000]  將來都不應該會有改變
[00:12:06.000 --> 00:12:09.000]  主耶穌也不會回來
[00:12:09.000 --> 00:12:12.000]  不會有一個再來的事實
[00:12:12.000 --> 00:12:18.000]  他們去挑戰聖經所說的真理
[00:12:18.000 --> 00:12:21.000]  但是彼得告訴我們
[00:12:21.000 --> 00:12:23.000]  其實他們這樣說
[00:12:23.000 --> 00:12:27.000]  其實是他們故意去忘記神的話
[00:12:27.000 --> 00:12:28.000]  第五節
[00:12:28.000 --> 00:12:32.000]  他們故意忘記這事
[00:12:32.000 --> 00:12:33.000]  在太古的時候
[00:12:33.000 --> 00:12:34.000]  因著神的說話
[00:12:34.000 --> 00:12:39.000]  就有了天和從水而出直水而成的地
[00:12:39.000 --> 00:12:40.000]  然後接著說到
[00:12:40.000 --> 00:12:45.000]  當時的世界因被水淹沒而消滅了
[00:12:45.000 --> 00:12:47.000]  第三再說第七節
[00:12:47.000 --> 00:12:48.000]  但現在的天地
[00:12:48.000 --> 00:12:51.000]  還是因著同樣的話
[00:12:51.000 --> 00:12:52.000]  可以存留
[00:12:52.000 --> 00:12:55.000]  直至到神審判的日子
[00:12:55.000 --> 00:12:58.000]  面對火的焚燒
[00:12:58.000 --> 00:12:59.000]  聖經提到
[00:12:59.000 --> 00:13:01.000]  最少有三件事情
[00:13:01.000 --> 00:13:02.000]  是神用祂的說話
[00:13:02.000 --> 00:13:04.000]  清楚地來說
[00:13:04.000 --> 00:13:05.000]  神透過祂的說話
[00:13:05.000 --> 00:13:07.000]  創造天地
[00:13:07.000 --> 00:13:09.000]  天地被創造
[00:13:09.000 --> 00:13:11.000]  神透過祂的說話
[00:13:11.000 --> 00:13:17.000]  來淹沒了當時犯罪的人類
[00:13:17.000 --> 00:13:20.000]  整個地被水淹沒了
[00:13:20.000 --> 00:13:21.000]  也曾經提及到
[00:13:21.000 --> 00:13:23.000]  神透過祂的說話
[00:13:23.000 --> 00:13:26.000]  來讓大地現今得到保存
[00:13:26.000 --> 00:13:29.000]  直到將來神審判的日子
[00:13:29.000 --> 00:13:31.000]  是他們故意忘記了
[00:13:31.000 --> 00:13:33.000]  這些神已經有的說話
[00:13:33.000 --> 00:13:36.000]  已經有的一種的應許
[00:13:36.000 --> 00:13:38.000]  但他們故意忘記
[00:13:38.000 --> 00:13:40.000]  才提及一個原因
[00:13:40.000 --> 00:13:43.000]  因為他們的私慾令他們忘記
[00:13:43.000 --> 00:13:47.000]  大家留心剛才所讀的經文
[00:13:47.000 --> 00:13:51.000]  聖經在第三節尾所說
[00:13:51.000 --> 00:13:55.000]  隨著自己的私慾的小說
[00:13:55.000 --> 00:13:56.000]  他們忘記
[00:13:56.000 --> 00:13:59.000]  是因為自己裡面是在違背神
[00:13:59.000 --> 00:14:02.000]  因此就在一種敗壞的生活當中
[00:14:02.000 --> 00:14:06.000]  不願意承認主耶穌會再來的事實
[00:14:06.000 --> 00:14:07.000]  大家可以想像
[00:14:07.000 --> 00:14:10.000]  如果是沒有主再來的事情
[00:14:10.000 --> 00:14:14.000]  今天你的生活可以怎樣呢
[00:14:14.000 --> 00:14:16.000]  大概可以隨便
[00:14:16.000 --> 00:14:18.000]  喜歡怎樣做就怎樣做
[00:14:18.000 --> 00:14:20.000]  因為沒有審判
[00:14:20.000 --> 00:14:23.000]  因為主耶穌不會再有公義的審判
[00:14:23.000 --> 00:14:26.000]  所以如果沒有主再來
[00:14:26.000 --> 00:14:28.000]  大概就可以隨便
[00:14:28.000 --> 00:14:30.000]  按自己的喜好
[00:14:30.000 --> 00:14:32.000]  整個所說的私慾
[00:14:32.000 --> 00:14:34.000]  來隨便地生活
[00:14:34.000 --> 00:14:38.000]  繼續有他平時有的日子
[00:14:38.000 --> 00:14:41.000]  有一次我和一位弟兄聊天
[00:14:41.000 --> 00:14:43.000]  相處了一段時間
[00:14:43.000 --> 00:14:45.000]  聊天的時候發現
[00:14:45.000 --> 00:14:51.000]  他有很多過去的情慾問題
[00:14:51.000 --> 00:14:55.000]  曾經有三四個性伴侶
[00:14:55.000 --> 00:14:58.000]  在聊的過程中突然間他說
[00:14:58.000 --> 00:15:02.000]  其實聖經哪裡說不可以這樣做呢
[00:15:02.000 --> 00:15:06.000]  我記得舊約聖經的大衛
[00:15:06.000 --> 00:15:09.000]  他有很多妻子和妾子
[00:15:09.000 --> 00:15:10.000]  妻妾很多
[00:15:10.000 --> 00:15:11.000]  很多妻子
[00:15:11.000 --> 00:15:16.000]  為什麼我們今天都不可以這樣做呢
[00:15:16.000 --> 00:15:19.000]  突然間你發現他引用聖經
[00:15:19.000 --> 00:15:23.000]  來和你講述這件事情
[00:15:23.000 --> 00:15:25.000]  但卻沒有留意到
[00:15:25.000 --> 00:15:30.000]  或者說可能故意不留意
[00:15:30.000 --> 00:15:32.000]  在聖經裏面
[00:15:32.000 --> 00:15:34.000]  由新約到舊約
[00:15:34.000 --> 00:15:36.000]  不斷地講述
[00:15:36.000 --> 00:15:38.000]  神做男做女
[00:15:38.000 --> 00:15:40.000]  聖經清楚說
[00:15:40.000 --> 00:15:46.000]  神讓夫妻二人成為一體
[00:15:46.000 --> 00:15:48.000]  也提到很多關乎到
[00:15:48.000 --> 00:15:51.000]  聖經裏面婚姻裏面的教導
[00:15:51.000 --> 00:15:53.000]  你做一個夫人的丈夫
[00:15:53.000 --> 00:15:56.000]  做一個丈夫的夫人
[00:15:56.000 --> 00:15:58.000]  當要小心讀聖經的時候
[00:15:58.000 --> 00:15:59.000]  就會察覺到
[00:15:59.000 --> 00:16:01.000]  聖經明顯講述到婚姻裏面
[00:16:01.000 --> 00:16:05.000]  是一男一女的一個神的設計
[00:16:05.000 --> 00:16:06.000]  神的旨意
[00:16:06.000 --> 00:16:08.000]  但有些時候人內心的私慾
[00:16:08.000 --> 00:16:12.000]  叫人故意忘記了神的教導
[00:16:12.000 --> 00:16:14.000]  以致好像很有道理
[00:16:14.000 --> 00:16:17.000]  但卻是否定了神的話
[00:16:17.000 --> 00:16:20.000]  當聖經裏面提醒的時候
[00:16:20.000 --> 00:16:21.000]  要很留心
[00:16:21.000 --> 00:16:23.000]  在末世的時候
[00:16:23.000 --> 00:16:26.000]  其實今天正正是聖經所講
[00:16:26.000 --> 00:16:27.000]  末世的日子
[00:16:27.000 --> 00:16:30.000]  有很多很譏笑的人
[00:16:30.000 --> 00:16:33.000]  去質疑神的道
[00:16:33.000 --> 00:16:38.000]  而帶給人有很多負面的影響
[00:16:38.000 --> 00:16:39.000]  你再看的時候
[00:16:39.000 --> 00:16:41.000]  聖經在下面講
[00:16:41.000 --> 00:16:42.000]  你要留心
[00:16:42.000 --> 00:16:45.000]  自己有一天要成全的事情
[00:16:45.000 --> 00:16:49.000]  在第八節提到將來的審判的情況
[00:16:49.000 --> 00:16:51.000]  我們跳過一段經文
[00:16:51.000 --> 00:16:54.000]  我們去到第十四節
[00:16:54.000 --> 00:16:56.000]  剛才提到要紀念神的話
[00:16:56.000 --> 00:16:58.000]  然後聖經清楚面對我們
[00:16:58.000 --> 00:17:00.000]  第一次說要殷勤
[00:17:00.000 --> 00:17:03.000]  要殷勤努力認識神的話
[00:17:03.000 --> 00:17:05.000]  第十四節說
[00:17:05.000 --> 00:17:06.000]  所以親愛的
[00:17:06.000 --> 00:17:08.000]  你們既然等候這些事
[00:17:08.000 --> 00:17:10.000]  就當殷勤努力
[00:17:10.000 --> 00:17:12.000]  使你們沒有污點
[00:17:12.000 --> 00:17:13.000]  沒有瑕疵
[00:17:13.000 --> 00:17:16.000]  安然見主
[00:17:16.000 --> 00:17:18.000]  既然有主在內的盼望
[00:17:18.000 --> 00:17:21.000]  既然知道這位上帝會再回來
[00:17:21.000 --> 00:17:23.000]  整個天地要過去
[00:17:23.000 --> 00:17:26.000]  新天新地要出現
[00:17:26.000 --> 00:17:27.000]  既然有這樣的盼望
[00:17:27.000 --> 00:17:29.000]  就當殷勤努力
[00:17:29.000 --> 00:17:30.000]  以致你們
[00:17:30.000 --> 00:17:32.000]  我們可以沒有污點
[00:17:32.000 --> 00:17:34.000]  沒有瑕疵
[00:17:34.000 --> 00:17:36.000]  安然見主
[00:17:36.000 --> 00:17:38.000]  要殷勤追求
[00:17:38.000 --> 00:17:39.000]  一個重要的原因
[00:17:39.000 --> 00:17:41.000]  是讓我們的生命
[00:17:41.000 --> 00:17:43.000]  我們特別道德的生命
[00:17:43.000 --> 00:17:47.000]  能夠準備好見主
[00:17:47.000 --> 00:17:49.000]  不至於在主在來之前
[00:17:49.000 --> 00:17:51.000]  就墮入了很多不同的試探
[00:17:51.000 --> 00:17:54.000]  和罪惡當中
[00:17:54.000 --> 00:17:56.000]  要留心保守自己
[00:17:56.000 --> 00:17:58.000]  免得在等候過程裏面
[00:17:58.000 --> 00:18:02.000]  已經墮入很多不同的罪惡裏面
[00:18:02.000 --> 00:18:03.000]  我請大家這個時候
[00:18:03.000 --> 00:18:05.000]  你揭一揭第二章
[00:18:05.000 --> 00:18:10.000]  剛才我們提及到假師父的事情
[00:18:10.000 --> 00:18:12.000]  我們看看第二章的第一節
[00:18:12.000 --> 00:18:15.000]  我們看和學本
[00:18:15.000 --> 00:18:18.000]  從前就百姓中有假先知起來
[00:18:18.000 --> 00:18:22.000]  將來在你們中間也必有假師父
[00:18:22.000 --> 00:18:26.000]  私自引進任何人的異端
[00:18:26.000 --> 00:18:28.000]  連埋他們的主
[00:18:28.000 --> 00:18:30.000]  他們也不承認
[00:18:30.000 --> 00:18:33.000]  自取束束的滅亡
[00:18:33.000 --> 00:18:34.000]  第二節
[00:18:34.000 --> 00:18:36.000]  將有許多人
[00:18:36.000 --> 00:18:39.000]  隨從他們邪淫的行為
[00:18:39.000 --> 00:18:45.000]  便叫真道因他們的緣故被毀謗
[00:18:45.000 --> 00:18:48.000]  在末世的時候
[00:18:48.000 --> 00:18:51.000]  有一些教會裏面的人
[00:18:51.000 --> 00:18:53.000]  他們稱為教徒
[00:18:53.000 --> 00:18:58.000]  他們會私自引進一些異端
[00:18:58.000 --> 00:18:59.000]  告訴你
[00:18:59.000 --> 00:19:02.000]  這正是正確的道理
[00:19:02.000 --> 00:19:06.000]  而他們的生活有一些邪淫的事情
[00:19:06.000 --> 00:19:08.000]  但因為他們認清自己是教徒
[00:19:08.000 --> 00:19:11.000]  引起許多人對教會反感
[00:19:11.000 --> 00:19:15.000]  亦覺得這些道理不值得他們聽
[00:19:15.000 --> 00:19:19.000]  因此所說的真道被毀謗
[00:19:19.000 --> 00:19:21.000]  我最近留意到一件事情
[00:19:21.000 --> 00:19:23.000]  我剛剛上星期在韓國
[00:19:23.000 --> 00:19:26.000]  參加過宣教的一個會議
[00:19:26.000 --> 00:19:27.000]  在當中了解到
