
[00:00:00.000 --> 00:00:03.000]  很多次當我們讀聖經的時候
[00:04:43.000 --> 00:04:44.000]  乞眼的
[00:04:44.000 --> 00:04:46.000]  耳聾的
[00:04:46.000 --> 00:04:49.000]  聽不見神對他們的吩咐
[00:04:49.000 --> 00:04:51.000]  不明白神的心意
[00:04:51.000 --> 00:04:56.000]  是一個好像很不像樣的一群人
[00:04:56.000 --> 00:04:57.000]  你再讀下去的時候
[00:04:57.000 --> 00:04:58.000]  聖經就繼續說
[00:04:58.000 --> 00:04:59.000]  24節
[00:04:59.000 --> 00:05:02.000]  42章24節
[00:05:02.000 --> 00:05:06.000]  「誰把亞國交出來給掠奪者?」
[00:05:06.000 --> 00:05:10.000]  「誰把以色列交給那搶劫的人的呢?」
[00:05:10.000 --> 00:05:15.000]  「豈不是夜和華就是我們得罪的那位嗎?」
[00:05:15.000 --> 00:05:18.000]  「因為他們不肯遵行他的道」
[00:05:18.000 --> 00:05:21.000]  「也不肯聽從他的律法」
[00:05:21.000 --> 00:05:23.000]  因此25節說
[00:05:23.000 --> 00:05:27.000]  「他把他猛烈的怒氣和殘酷的戰爭」
[00:05:27.000 --> 00:05:31.000]  「傾倒在他身上」
[00:05:31.000 --> 00:05:33.000]  很悲哀的情況
[00:05:33.000 --> 00:05:36.000]  聖經描述這一群神所揀選的子民
[00:05:36.000 --> 00:05:40.000]  他們不單止眼看耳聾
[00:05:40.000 --> 00:05:42.000]  他們不願意聽神自己
[00:05:42.000 --> 00:05:44.000]  遵行神自己的道
[00:05:44.000 --> 00:05:47.000]  所以上帝就管教他們
[00:05:47.000 --> 00:05:48.000]  聖經說
[00:05:48.000 --> 00:05:50.000]  「神將他的猛烈的怒氣」
[00:05:50.000 --> 00:05:55.000]  「來到傾倒在他們的身上」
[00:05:55.000 --> 00:05:57.000]  一個很悲哀的情況
[00:05:57.000 --> 00:06:00.000]  這群選民竟然會是這樣的情況
[00:06:00.000 --> 00:06:01.000]  所以他們不明白
[00:06:01.000 --> 00:06:03.000]  他們說我們是神的選民
[00:06:03.000 --> 00:06:05.000]  為何神不理會我們呢?
[00:06:05.000 --> 00:06:07.000]  你知道前面40章
[00:06:07.000 --> 00:06:09.000]  我們都熟悉的經文說到
[00:06:09.000 --> 00:06:13.000]  「泛等候夜和華的必從身得力」
[00:06:13.000 --> 00:06:15.000]  但在自己的經文前面就說到
[00:06:15.000 --> 00:06:17.000]  以色列人他們就說
[00:06:17.000 --> 00:06:19.000]  「怎會是這樣?」
[00:06:19.000 --> 00:06:22.000]  「我的道路在神面前隱藏的?」
[00:06:22.000 --> 00:06:24.000]  「神都不理我們?」
[00:06:24.000 --> 00:06:25.000]  他們又說
[00:06:25.000 --> 00:06:28.000]  「我的冤屈神並不查問」
[00:06:28.000 --> 00:06:30.000]  「我們被人欺負」
[00:06:30.000 --> 00:06:32.000]  「被其他國家來擄掠」
[00:06:32.000 --> 00:06:36.000]  「為何神不理會我們?」
[00:06:36.000 --> 00:06:37.000]  或者你會問
[00:06:37.000 --> 00:06:39.000]  「對,為何神好像」
[00:06:39.000 --> 00:06:43.000]  「揀選他們又不理會他們?」
[00:06:43.000 --> 00:06:47.000]  「神為何會揀選他們?」
[00:06:47.000 --> 00:06:49.000]  當我們想回到這件事的時候
[00:06:49.000 --> 00:06:50.000]  你會記得在聖經裏面
[00:06:50.000 --> 00:06:52.000]  在生命記
[00:06:52.000 --> 00:06:56.000]  當神帶領他們離開了埃及
[00:06:56.000 --> 00:06:58.000]  進到迦南地
[00:06:58.000 --> 00:07:00.000]  將要得到美地的時候
[00:07:00.000 --> 00:07:03.000]  神就在生命記第七章
[00:07:03.000 --> 00:07:05.000]  多次告訴他們
[00:07:05.000 --> 00:07:08.000]  「各位你們要記得」
[00:07:08.000 --> 00:07:11.000]  「你們今天能夠蒙恩」
[00:07:11.000 --> 00:07:14.000]  「蒙受我的揀選」
[00:07:14.000 --> 00:07:16.000]  「不是因為你們比別人強」
[00:07:16.000 --> 00:07:18.000]  「不是因為你們人數眾多」
[00:07:18.000 --> 00:07:20.000]  聖經說
[00:07:20.000 --> 00:07:23.000]  「而是你們反而是人數最少的」
[00:07:23.000 --> 00:07:27.000]  「比列國都更加弱的一個國家」
[00:07:27.000 --> 00:07:31.000]  「但是因為我的愛的緣故」
[00:07:31.000 --> 00:07:34.000]  「純因為神對他們的愛的緣故」
[00:07:34.000 --> 00:07:36.000]  「我揀選你們」
[00:07:36.000 --> 00:07:37.000]  「我向你們的列祖」
[00:07:37.000 --> 00:07:40.000]  「也都應允來賜福給他們的後裔」
[00:07:40.000 --> 00:07:42.000]  「所以我揀選你們」
[00:07:42.000 --> 00:07:44.000]  「不是因為你們比別人強」
[00:07:44.000 --> 00:07:47.000]  「所以我揀選你們」
[00:07:47.000 --> 00:07:48.000]  去到第九章的時候
[00:07:48.000 --> 00:07:50.000]  在生命記裏面繼續說
[00:07:50.000 --> 00:07:52.000]  「你們進到迦南地的時候」
[00:07:52.000 --> 00:07:55.000]  「不要以為因為你們比別人仁義些」
[00:07:55.000 --> 00:07:58.000]  「所以你可以得到土地」
[00:07:58.000 --> 00:07:59.000]  「不是」
[00:07:59.000 --> 00:08:07.000]  「是因為其實你們本來是硬著頸汗的百姓」
[00:08:07.000 --> 00:08:11.000]  我們用我們很多時候熟悉的廣東話
[00:08:11.000 --> 00:08:14.000]  去說這句話就很明白
[00:08:14.000 --> 00:08:18.000]  「你們是硬頸的百姓」
[00:08:18.000 --> 00:08:19.000]  「神告訴他們知道」
[00:08:19.000 --> 00:08:23.000]  「你們在曠野裏面常常惹我的乏勞」
[00:08:23.000 --> 00:08:24.000]  「不是因為你們的義」
[00:08:24.000 --> 00:08:27.000]  「所以我將土地賜給你們」
[00:08:27.000 --> 00:08:29.000]  「不是」
[00:08:29.000 --> 00:08:30.000]  當我們讀到這裏的時候
[00:08:30.000 --> 00:08:31.000]  我們發覺
[00:08:31.000 --> 00:08:33.000]  沒錯人有很多軟弱
[00:08:33.000 --> 00:08:36.000]  甚至面對神給我們的管教
[00:08:36.000 --> 00:08:39.000]  但正正在這種情況下
[00:08:39.000 --> 00:08:43.000]  你會讀到四十三章的第一節
[00:08:43.000 --> 00:08:46.000]  「雅各雅創造你的耶和華」
[00:08:46.000 --> 00:08:49.000]  「以色列雅那塑造你的主」
[00:08:49.000 --> 00:08:53.000]  「現在這樣說不要懼怕」
[00:08:53.000 --> 00:08:55.000]  「因為我救贖了你」
[00:08:55.000 --> 00:08:58.000]  「我按著你的名呼照了你」
[00:08:58.000 --> 00:09:01.000]  「你是屬我的」
[00:09:01.000 --> 00:09:03.000]  「上帝告訴他們知道」
[00:09:03.000 --> 00:09:06.000]  「你們不需要害怕」
[00:09:06.000 --> 00:09:07.000]  「不需要害怕」
[00:09:07.000 --> 00:09:10.000]  「因為我仍然眷顧你們」
[00:09:10.000 --> 00:09:11.000]  「我創造你們」
[00:09:11.000 --> 00:09:14.000]  「是因為從埃及這個地方」
[00:09:14.000 --> 00:09:16.000]  「他們被作奴僕」
[00:09:16.000 --> 00:09:17.000]  大家一定記得
[00:09:17.000 --> 00:09:19.000]  在一種奴隸的狀況之下
[00:09:19.000 --> 00:09:20.000]  神釋放他們
[00:09:20.000 --> 00:09:23.000]  將他們重新創造
[00:09:23.000 --> 00:09:24.000]  聖經所說的創造
[00:09:24.000 --> 00:09:27.000]  不單單是生命的創造
[00:09:27.000 --> 00:09:31.000]  是一種釋放之後的新創造
[00:09:31.000 --> 00:09:32.000]  在這種創造裏面
[00:09:32.000 --> 00:09:35.000]  是神自己去塑造他們
[00:09:35.000 --> 00:09:37.000]  去建立他們
[00:09:37.000 --> 00:09:39.000]  或者你再讀下去
[00:09:39.000 --> 00:09:41.000]  你先跳到第七節看看
[00:09:41.000 --> 00:09:44.000]  第四十三章第七節
[00:09:44.000 --> 00:09:54.000]  「你們就是所有按著我的名被照的人」
[00:09:54.000 --> 00:09:58.000]  「是我為自己的榮耀創造的」
[00:09:58.000 --> 00:10:01.000]  「是我所塑造所作成的」
[00:10:01.000 --> 00:10:03.000]  聖經提到
[00:10:03.000 --> 00:10:05.000]  神賜福給他們
[00:10:05.000 --> 00:10:09.000]  是因為為了自己榮耀的緣故
[00:10:09.000 --> 00:10:12.000]  神的榮耀在原來的文字
[00:10:12.000 --> 00:10:14.000]  是放在這句的最前方
[00:10:14.000 --> 00:10:16.000]  意味著是最重要
[00:10:16.000 --> 00:10:19.000]  最被強調的一個原因
[00:10:19.000 --> 00:10:20.000]  創造他們
[00:10:20.000 --> 00:10:21.000]  揀選他們
[00:10:21.000 --> 00:10:23.000]  一個原因
[00:10:23.000 --> 00:10:27.000]  就是為了神的榮耀而作成
[00:10:27.000 --> 00:10:30.000]  你再讀下去第二十一節
[00:10:30.000 --> 00:10:31.000]  有同樣的表達
[00:10:31.000 --> 00:10:34.000]  二十一節
[00:10:34.000 --> 00:10:37.000]  「就是我為自己所做的子民」
[00:10:37.000 --> 00:10:38.000]  是為自己做的
[00:10:38.000 --> 00:10:42.000]  「好使他們述說讚美我的話」
[00:10:42.000 --> 00:10:43.000]  述說這個字
[00:10:43.000 --> 00:10:47.000]  亦是這句說話當中的強調語句
[00:10:47.000 --> 00:10:49.000]  是為了能夠述說我的榮耀
[00:10:49.000 --> 00:10:51.000]  我的讚美
[00:10:51.000 --> 00:10:53.000]  而去創造你們
[00:10:53.000 --> 00:10:56.000]  而去揀選你們
[00:10:56.000 --> 00:10:57.000]  或者我們讀到這裡的時候
[00:10:57.000 --> 00:10:59.000]  我們心裏都會想
[00:10:59.000 --> 00:11:02.000]  哇 神好像很自我中心
[00:11:02.000 --> 00:11:06.000]  是為了自己來創造我們
[00:11:06.000 --> 00:11:08.000]  不是 神不是自我中心
[00:11:08.000 --> 00:11:13.000]  祂本來就是整個天地宇宙的核心
[00:11:13.000 --> 00:11:16.000]  當祂要去到揀選人的時候
[00:11:16.000 --> 00:11:18.000]  是要救人
[00:11:18.000 --> 00:11:21.000]  遠離人那種自我中心
[00:11:21.000 --> 00:11:26.000]  知道天地這位上帝
[00:11:26.000 --> 00:11:28.000]  上帝去揀選人的時候
[00:11:28.000 --> 00:11:30.000]  有一個很清楚的目的
[00:11:30.000 --> 00:11:31.000]  要顯明出
[00:11:31.000 --> 00:11:34.000]  祂的揀選是沒有條件的
[00:11:34.000 --> 00:11:37.000]  純粹因為祂的愛的緣故
[00:11:37.000 --> 00:11:39.000]  是因為祂要向他們顯明出
[00:11:39.000 --> 00:11:44.000]  祂是完全因為恩典來揀選人
[00:11:44.000 --> 00:11:46.000]  來歸向祂
[00:11:46.000 --> 00:11:48.000]  讓人經歷神的改變
[00:11:48.000 --> 00:11:50.000]  亦都認識這位上帝
[00:11:50.000 --> 00:11:55.000]  祂本來就是那位樂以施恩的神
[00:11:55.000 --> 00:11:59.000]  無條件的賜下祂的救恩
[00:11:59.000 --> 00:12:00.000]  祂的憐憫
[00:12:00.000 --> 00:12:04.000]  以致我們知道祂榮耀祂
[00:12:04.000 --> 00:12:07.000]  知道祂讚美祂
[00:12:07.000 --> 00:12:08.000]  因此你發覺
[00:12:08.000 --> 00:12:11.000]  雖然這班人有很多很多的問題
[00:12:11.000 --> 00:12:12.000]  很多的軟弱
[00:12:12.000 --> 00:12:14.000]  但神仍然告訴他們
[00:12:14.000 --> 00:12:18.000]  你們不要懼怕
[00:12:18.000 --> 00:12:19.000]  不要懼怕
[00:12:19.000 --> 00:12:22.000]  因為你們是屬於我的
[00:12:22.000 --> 00:12:23.000]  是我所揀選的
[00:12:23.000 --> 00:12:25.000]  是因為我的愛的緣故
[00:12:25.000 --> 00:12:28.000]  無條件的揀選了你們
[00:12:28.000 --> 00:12:32.000]  但與你們之間有一個很特別的關係
[00:12:32.000 --> 00:12:34.000]  一種特殊的關係
[00:12:34.000 --> 00:12:42.000]  你回到前面43章第三節
[00:12:42.000 --> 00:12:43.000]  聖經就說
[00:12:43.000 --> 00:12:46.000]  因為我是耶和華你的神
[00:12:46.000 --> 00:12:48.000]  是以色列的聖者
[00:12:48.000 --> 00:12:49.000]  你的拯救者
[00:12:49.000 --> 00:12:53.000]  我是埃及作你的贖駕
[00:12:53.000 --> 00:12:56.000]  他在強調你與我
[00:12:56.000 --> 00:12:58.000]  不是一個陌生的關係
[00:12:58.000 --> 00:13:00.000]  神告訴我們知道
[00:13:00.000 --> 00:13:04.000]  因為我是耶和華你的神
[00:13:04.000 --> 00:13:06.000]  是與你有特殊的關係
[00:13:06.000 --> 00:13:08.000]  是你的拯救者
[00:13:08.000 --> 00:13:10.000]  是特別將你拯救出來的
[00:13:10.000 --> 00:13:13.000]  我是埃及作你的贖駕
[00:13:13.000 --> 00:13:15.000]  是將你救贖出來的
[00:13:15.000 --> 00:13:17.000]  那位的上帝
[00:13:17.000 --> 00:13:18.000]  當說到埃及的時候
[00:13:18.000 --> 00:13:20.000]  大家一定會想起剛才所提及的
[00:13:20.000 --> 00:13:25.000]  當神將人從埃及地釋放出來的時候
[00:13:25.000 --> 00:13:27.000]  他差派摩西
[00:13:27.000 --> 00:13:30.000]  吩咐他見法老
[00:13:30.000 --> 00:13:32.000]  當他吩咐他的時候
[00:13:32.000 --> 00:13:33.000]  告訴他知道
[00:13:33.000 --> 00:13:36.000]  法老心會剛硬
[00:13:36.000 --> 00:13:40.000]  不會接受你的要求
[00:13:40.000 --> 00:13:42.000]  你跟他說
[00:13:42.000 --> 00:13:43.000]  他說這一班的以色列人
[00:13:43.000 --> 00:13:45.000]  是我的兒子
[00:13:45.000 --> 00:13:47.000]  神告訴他知道
[00:13:47.000 --> 00:13:51.000]  你要容許我的兒子出來侍奉我
[00:13:51.000 --> 00:13:54.000]  但如果你不願意這樣做
[00:13:54.000 --> 00:13:57.000]  我要殺你的長子
[00:13:57.000 --> 00:13:59.000]  大家知道
[00:13:59.000 --> 00:14:02.000]  當以色列人被釋放出來的時候
[00:14:02.000 --> 00:14:05.000]  有滅命的天使來到
[00:14:05.000 --> 00:14:09.000]  這一群得罪上帝的人
[00:14:09.000 --> 00:14:12.000]  要面對神自己的審判
[00:14:12.000 --> 00:14:13.000]  在那個時候
[00:14:13.000 --> 00:14:16.000]  上帝提到當以色列人
[00:14:16.000 --> 00:14:20.000]  他們在那個很陰暗的狀況之下
[00:14:20.000 --> 00:14:24.000]  他們風聲聽到有滅命的使者
[00:14:24.000 --> 00:14:28.000]  將埃及人的長子滅絕
[00:14:28.000 --> 00:14:29.000]  在那個時候
[00:14:29.000 --> 00:14:35.000]  法老就容許以色列人離開
[00:14:35.000 --> 00:14:36.000]  上帝好像容許
[00:14:36.000 --> 00:14:38.000]  讓別人的生命
[00:14:38.000 --> 00:14:41.000]  來袋贖了他們的生命
[00:14:41.000 --> 00:14:45.000]  所以說這些人應當面對死亡的審判
[00:14:45.000 --> 00:14:47.000]  但上帝免了以色列人
[00:14:47.000 --> 00:14:50.000]  他們應當受的刑罰
[00:14:50.000 --> 00:14:52.000]  讓他們能夠被釋放出來
[00:14:52.000 --> 00:14:53.000]  但聖經所說
[00:14:53.000 --> 00:14:55.000]  埃及的釋放
[00:14:55.000 --> 00:14:59.000]  正正是說將來羔羊的袋贖
[00:14:59.000 --> 00:15:03.000]  指向將來當基督耶穌降生的時候
[00:15:03.000 --> 00:15:07.000]  祂無條件地來救贖我們的生命
[00:15:07.000 --> 00:15:10.000]  代替我們應當受的刑罰
[00:15:10.000 --> 00:15:12.000]  在十字架上
[00:15:12.000 --> 00:15:14.000]  不是我們值得被神揀選
[00:15:14.000 --> 00:15:16.000]  聖經的信息很清楚
[00:15:16.000 --> 00:15:19.000]  只是神自己揀選我們
[00:15:19.000 --> 00:15:21.000]  袋贖我們
[00:15:21.000 --> 00:15:22.000]  所以去到新約的時候
[00:15:22.000 --> 00:15:23.000]  你一定記得
[00:15:23.000 --> 00:15:26.000]  聖經很多方面的教導
[00:15:26.000 --> 00:15:28.000]  羅馬書三章二十一節
[00:15:28.000 --> 00:15:30.000]  其中提及的
[00:15:30.000 --> 00:15:32.000]  他說神的義
[00:15:32.000 --> 00:15:36.000]  在律法以外已經顯明出來
[00:15:36.000 --> 00:15:38.000]  人不能夠行律法
[00:15:38.000 --> 00:15:42.000]  行善而蒙神的恩典
[00:15:42.000 --> 00:15:44.000]  所以神在律法以外
[00:15:44.000 --> 00:15:47.000]  顯出祂自己的義
[00:15:47.000 --> 00:15:49.000]  顯出祂的救恩
[00:15:49.000 --> 00:15:52.000]  神的義就是人在耶穌基督裡面
[00:15:52.000 --> 00:15:56.000]  領受神所賜的義
[00:15:56.000 --> 00:15:57.000]  這種義加比一切
[00:15:57.000 --> 00:16:00.000]  相信的人並沒有分別
[00:16:00.000 --> 00:16:04.000]  是上帝將這份義賜給
[00:16:04.000 --> 00:16:06.000]  信靠耶穌基督的人
[00:16:06.000 --> 00:16:09.000]  因為基督已經為我們袋贖了
[00:16:09.000 --> 00:16:11.000]  所以當你讀新約的時候
[00:16:11.000 --> 00:16:13.000]  你記得當保羅一路講述
[00:16:13.000 --> 00:16:15.000]  福音的真理
[00:16:15.000 --> 00:16:17.000]  他臨到前書
[00:16:17.000 --> 00:16:19.000]  一開始第一章就說
[00:16:19.000 --> 00:16:24.000]  他說神揀選了那些愚拙的人
[00:16:24.000 --> 00:16:27.000]  那些承認自己不足的人
[00:16:27.000 --> 00:16:30.000]  卻是那些強壯的羞愧
[00:16:30.000 --> 00:16:33.000]  愚拙的人反而能夠領受上帝的恩
[00:16:33.000 --> 00:16:35.000]  因為他知道不是憑著自己
[00:16:35.000 --> 00:16:37.000]  我可以蒙揀選
[00:16:37.000 --> 00:16:38.000]  所以聖經說
[00:16:38.000 --> 00:16:40.000]  叫一切有血氣的人
[00:16:40.000 --> 00:16:43.000]  在神面前一個都不能自誇
[00:16:43.000 --> 00:16:44.000]  然後聖經接續說
[00:16:44.000 --> 00:16:49.000]  神使基督耶穌成為了我們的智慧
[00:16:49.000 --> 00:16:50.000]  我們的公義
[00:16:50.000 --> 00:16:55.000]  我們的聖潔和救贖
[00:16:55.000 --> 00:16:57.000]  一切都是出於神
[00:16:57.000 --> 00:17:01.000]  是神讓耶穌基督成為了我們的救贖
[00:17:01.000 --> 00:17:04.000]  成為了我們的拯救
[00:17:04.000 --> 00:17:05.000]  他在頂次補丁
[00:17:05.000 --> 00:17:07.000]  我們再去思想經文的時候
[00:17:07.000 --> 00:17:10.000]  就體會我們蒙神所揀選
[00:17:10.000 --> 00:17:13.000]  是完全出於神的恩惠
[00:17:13.000 --> 00:17:16.000]  進入一份與神特殊的關係裏面
[00:17:16.000 --> 00:17:19.000]  以領受祂的愛
[00:17:19.000 --> 00:17:22.000]  因此我們縱使見到自己軟弱
[00:17:22.000 --> 00:17:24.000]  神知道 神亦都體會
[00:17:24.000 --> 00:17:25.000]  祂都管教
[00:17:25.000 --> 00:17:26.000]  但是祂仍然說
[00:17:26.000 --> 00:17:30.000]  四十三章你再看第一節
[00:17:30.000 --> 00:17:32.000]  祂仍然說
[00:17:32.000 --> 00:17:37.000]  不要懼怕 因為我已救贖了你
[00:17:37.000 --> 00:17:40.000]  我按著你的名呼召了你
[00:17:40.000 --> 00:17:43.000]  你是贖我的
[00:17:43.000 --> 00:17:47.000]  你再讀下第四節
[00:17:47.000 --> 00:17:53.000]  因為你在我眼中非常寶貴和貴重
[00:17:53.000 --> 00:17:57.000]  所以我愛你
[00:17:57.000 --> 00:18:00.000]  你發覺就算在人際之間
[00:18:00.000 --> 00:18:02.000]  就算在夫妻之間
[00:18:02.000 --> 00:18:04.000]  有時候都覺得不好意思
[00:18:04.000 --> 00:18:07.000]  丈夫告訴太太我愛你
[00:18:07.000 --> 00:18:10.000]  好像中國人都不是很能表達
[00:18:10.000 --> 00:18:12.000]  但天地上帝在這個地方
[00:18:12.000 --> 00:18:16.000]  很清楚將祂的感情向我們表達
[00:18:16.000 --> 00:18:20.000]  告訴我們我愛你
[00:18:20.000 --> 00:18:23.000]  我看你們為寶貴
[00:18:23.000 --> 00:18:26.000]  看你們為尊貴
[00:18:26.000 --> 00:18:30.000]  因為我們是屬於神的
[00:18:30.000 --> 00:18:33.000]  是祂所揀選的
[00:18:33.000 --> 00:18:35.000]  我記得有一次很多年前
[00:18:35.000 --> 00:18:37.000]  我自己有機會和一班電影節目一起
[00:18:37.000 --> 00:18:38.000]  默想經文
[00:18:38.000 --> 00:18:41.000]  剛剛默想到這一段經文
[00:18:41.000 --> 00:18:42.000]  在默想的時候
[00:18:42.000 --> 00:18:43.000]  我自己都靜一靜
[00:18:43.000 --> 00:18:44.000]  自己都默想
[00:18:44.000 --> 00:18:46.000]  一路思想
