
[00:00:00.000 --> 00:00:02.680]  各位弟兄姊妹 轉來平安
[00:01:58.280 --> 00:02:00.360]  那些角色的分佈又是怎樣呢?
[00:02:00.360 --> 00:02:02.680]  我們一起去看看
[00:02:02.680 --> 00:02:07.600]  在頭兩節裡面出現了三次「聽」這個動詞
[00:02:07.600 --> 00:02:10.880]  我們透過這三個「聽」去了解一下
[00:02:10.880 --> 00:02:13.120]  在第一節裡面一開始就說
[00:02:13.120 --> 00:02:16.920]  以色列人當聽耶和華的話
[00:02:16.920 --> 00:02:19.680]  出現了第一個「聽」這個動詞
[00:02:19.680 --> 00:02:22.760]  告訴你聽眾是誰
[00:02:22.760 --> 00:02:26.240]  是以色列人
[00:02:26.240 --> 00:02:29.560]  而說話的是耶和華上帝
[00:02:29.560 --> 00:02:32.000]  表示神要對他的子民
[00:02:32.000 --> 00:02:35.560]  以色列人去說一些內容
[00:02:35.560 --> 00:02:39.520]  要以色列人去聆聽他的控訴
[00:02:39.520 --> 00:02:41.800]  接著在第一節的後半部分
[00:02:41.800 --> 00:02:44.800]  他說「要起來向山嶺爭辯」
[00:02:44.800 --> 00:02:48.160]  「使降嶺聽你的話」
[00:02:48.160 --> 00:02:50.720]  這裡的「你」是換了人
[00:02:50.720 --> 00:02:54.720]  這裡的「你」是指到以色列全體的百姓
[00:02:54.720 --> 00:03:00.000]  他們在法庭裡面是被告的角色
[00:03:00.000 --> 00:03:03.040]  但要他們在山嶺和降嶺
[00:03:03.040 --> 00:03:06.920]  即是大山和小山的面前去陳述
[00:03:06.920 --> 00:03:11.320]  去回應神對他們的指控
[00:03:11.320 --> 00:03:15.800]  在古代近東的法律背景裡面
[00:03:15.800 --> 00:03:16.840]  學者告訴你
[00:03:16.840 --> 00:03:18.440]  原來要進行一個訴訟的時候
[00:03:18.440 --> 00:03:21.840]  是需要有證人這個很重要的角色
[00:03:21.840 --> 00:03:24.400]  而在這個宇宙法院裡面
[00:03:24.400 --> 00:03:27.720]  我們看到山嶺和降嶺
[00:03:27.720 --> 00:03:33.000]  其實他們是象徵著堅固、長久的存在
[00:03:33.000 --> 00:03:36.240]  所以他們見證了整個以色列的歷史
[00:03:36.240 --> 00:03:39.040]  也見證著神的作為
[00:03:39.040 --> 00:03:45.400]  所以由他們來擔任這場訴訟裡面的證人
[00:03:45.400 --> 00:03:51.080]  其實是不二之選來的,是最合適的
[00:03:51.080 --> 00:03:53.320]  接著到第二節
[00:03:53.320 --> 00:03:56.440]  又告訴我們多一個資訊
[00:03:56.440 --> 00:04:00.720]  他說:山嶺和地永久的根基
[00:04:00.720 --> 00:04:04.400]  要聽耶和華生變的話
[00:04:04.400 --> 00:04:07.040]  進一步去擴張
[00:04:07.040 --> 00:04:10.520]  連大地的根基都被神置換來
[00:04:10.520 --> 00:04:13.560]  是要聽這一次的訴訟
[00:04:13.560 --> 00:04:17.000]  強調耶和華上帝和祂的百姓
[00:04:17.000 --> 00:04:19.600]  這一場的申辯、這一場的訴訟
[00:04:19.600 --> 00:04:21.920]  不是一件小事來的
[00:04:21.920 --> 00:04:25.160]  而是一個宇宙性的審判
[00:04:25.160 --> 00:04:29.600]  天和地都要來做證人
[00:04:29.600 --> 00:04:30.680]  看完這兩節之後
[00:04:30.680 --> 00:04:32.760]  我們有一個小總結
[00:04:32.760 --> 00:04:36.360]  原來在這次的宇宙法庭裡面
[00:04:36.360 --> 00:04:40.080]  耶和華上帝是身兼三職的
[00:04:40.080 --> 00:04:41.680]  包括什麼呢?
[00:04:41.680 --> 00:04:44.880]  原來祂是原告、祂是檢控官
[00:04:44.880 --> 00:04:47.080]  而祂也是法官
[00:04:47.080 --> 00:04:49.320]  被告很清楚是以色列人
[00:04:49.320 --> 00:04:52.080]  而山嶺、降嶺和地的根基
[00:04:52.080 --> 00:04:56.120]  祂們既是證人,也是陪審團
[00:04:56.120 --> 00:04:59.000]  所以大家都清楚角色分配,對吧?
[00:04:59.000 --> 00:05:00.400]  接下來我們就要看看
[00:05:00.400 --> 00:05:04.840]  到底控訴的內容又是什麼呢?
[00:05:04.840 --> 00:05:07.680]  控辯雙方都有他們陳詞的時間
[00:05:07.680 --> 00:05:11.600]  首先是原告和檢控官
[00:05:11.600 --> 00:05:13.400]  即是上帝的陳詞
[00:05:13.400 --> 00:05:19.040]  是記述在尼加書六章的三到第五節
[00:05:19.040 --> 00:05:22.360]  當我們看六章的三到第五節的時候
[00:05:22.360 --> 00:05:23.680]  我們會發現
[00:05:23.680 --> 00:05:25.480]  在第三和第五節裡面
[00:05:25.480 --> 00:05:28.680]  神是怎麼稱呼以色列人的?
[00:05:28.680 --> 00:05:32.200]  他是怎麼稱呼他們的呢?
[00:05:32.200 --> 00:05:34.240]  「我的百姓」,沒錯
[00:05:34.240 --> 00:05:36.200]  My people
[00:05:36.200 --> 00:05:37.320]  這個顯示就是
[00:05:37.320 --> 00:05:38.200]  神要告訴你
[00:05:38.200 --> 00:05:42.800]  我和你們之間其實是一個納約的關係
[00:05:42.800 --> 00:05:45.480]  而當我們看回整個《舊約聖經》裡面
[00:05:45.480 --> 00:05:47.760]  「我的百姓」
[00:05:47.760 --> 00:05:50.600]  這個詞語到底出現了多少次呢?
[00:05:50.600 --> 00:05:55.120]  原來是出現了差不多一百七十次
[00:05:55.120 --> 00:05:57.400]  一百七十次
[00:05:57.400 --> 00:06:01.320]  「我的百姓」是貫穿整個《舊約聖經》
[00:06:01.320 --> 00:06:03.280]  成為了神和以色列人
[00:06:03.280 --> 00:06:07.800]  他們關係的核心表達
[00:06:07.800 --> 00:06:09.520]  出現了這麼多次
[00:06:09.520 --> 00:06:12.520]  大家會否知道
[00:06:12.520 --> 00:06:14.760]  哪裡是第一次出現
[00:06:14.760 --> 00:06:18.160]  神說「我的百姓」地稱呼以色列人的呢?
[00:06:18.160 --> 00:06:26.000]  是哪一本書呢?
[00:06:26.000 --> 00:06:28.040]  好像是很早很早的
[00:06:28.040 --> 00:06:31.840]  原來是出現在《出埃及記》
[00:06:31.840 --> 00:06:32.440]  可能有些人會說
[00:06:32.440 --> 00:06:35.040]  我也知道一定是《出埃及記》那裡
[00:06:35.040 --> 00:06:38.800]  但最難的是《出埃及記》第一次在哪裡說呢?
[00:06:38.800 --> 00:06:41.600]  我不是真的考起大家了嗎?
[00:06:41.600 --> 00:06:42.880]  我也被考起的
[00:06:42.880 --> 00:06:45.160]  所以我也先做了功課
[00:06:45.160 --> 00:06:48.600]  原來第一次神去稱呼以色列人為「我的百姓」
[00:06:48.600 --> 00:06:53.000]  是出現在《出埃及記》三章七字那裡
[00:06:53.000 --> 00:06:56.000]  那裡記載到神在曠野向摩西顯現
[00:06:56.000 --> 00:06:58.720]  並且宣告祂要拯救以色列人
[00:06:58.720 --> 00:07:05.280]  脫離埃及仇俘的困苦
[00:07:05.280 --> 00:07:07.360]  神是第一次用「我的百姓」
[00:07:07.360 --> 00:07:10.000]  來稱呼以色列人
[00:07:10.000 --> 00:07:10.800]  那裡說
[00:07:10.800 --> 00:07:14.080]  「而話說我的百姓在埃及所受的困苦
[00:07:14.080 --> 00:07:15.800]  我實在看見了
[00:07:15.800 --> 00:07:17.760]  他們因受督公的合制
[00:07:17.760 --> 00:07:20.360]  所發的哀聲我也聽見了
[00:07:20.360 --> 00:07:25.160]  我原知道他們的痛苦」
[00:07:25.160 --> 00:07:28.240]  神在這裡第一次稱呼以色列人為「我的百姓」
[00:07:28.240 --> 00:07:31.600]  這不單單是一個情感的認知
[00:07:31.600 --> 00:07:34.200]  更加重要的是神要做事
[00:07:34.200 --> 00:07:37.760]  這代表著一個行動的前奏
[00:07:37.760 --> 00:07:41.320]  因為接著在《出埃及記》三章十節那裡
[00:07:41.320 --> 00:07:44.680]  說到神在摩西顯現
[00:07:44.680 --> 00:07:46.600]  要去到法老的面前
[00:07:46.600 --> 00:07:49.280]  去跟法老說
[00:07:49.280 --> 00:07:49.920]  說什麼呢?
[00:07:49.920 --> 00:07:55.280]  就是「你要將我的百姓、以色列人從埃及那裡領出來」
[00:07:55.280 --> 00:08:00.960]  這是神要拯救他的子民、拯救他的百姓
[00:08:00.960 --> 00:08:02.960]  稱呼是很重要的
[00:08:02.960 --> 00:08:10.000]  稱呼是反映一段關係裡的親疏、尊卑和情感
[00:08:10.000 --> 00:08:11.000]  大家想一想
[00:08:11.000 --> 00:08:13.120]  會不會有些人對你的稱呼
[00:08:13.120 --> 00:08:16.560]  是屬於某一些人或某一個人的呢?
[00:08:16.560 --> 00:08:19.800]  我看見當中有些是夫婦
[00:08:19.800 --> 00:08:21.280]  我看見Eva和Teddy
[00:08:21.280 --> 00:08:23.840]  只有他們可以稱呼對方為「老公」、「老婆」
[00:08:23.840 --> 00:08:25.760]  其他人看見Eva不可以稱呼他為「老婆」
[00:08:25.760 --> 00:08:27.760]  看見Teddy也不會稱呼他為「老公」
[00:08:27.760 --> 00:08:31.200]  這只是屬於他們自己的稱呼而已
[00:08:31.200 --> 00:08:33.160]  我自己有想過
[00:08:33.160 --> 00:08:34.720]  可能當中有些弟兄姐妹知道
[00:08:34.720 --> 00:08:37.280]  我有一個弟弟比我小三歲
[00:08:37.280 --> 00:08:38.320]  三歲的時候
[00:08:38.320 --> 00:08:40.840]  特別小的時候經常吵架和打架
[00:08:40.840 --> 00:08:43.360]  所以我弟弟基本上
[00:08:43.360 --> 00:08:44.480]  極多的時間
[00:08:44.480 --> 00:08:45.920]  他會直呼我的名字
[00:08:45.920 --> 00:08:47.320]  「蔡霏霏」
[00:08:47.320 --> 00:08:48.600]  是的
[00:08:48.600 --> 00:08:50.840]  當然聰明當然不是溫柔
[00:08:50.840 --> 00:08:52.080]  「蔡霏霏」
[00:08:52.080 --> 00:08:55.000]  但只是在某些情況之下
[00:08:55.000 --> 00:08:57.040]  他就不會這樣叫我的
[00:08:57.040 --> 00:08:58.520]  當他有求於我
[00:08:58.520 --> 00:09:01.360]  要我幫忙或買東西給他的時候
[00:09:01.360 --> 00:09:04.200]  他就不會叫我的全名
[00:09:04.200 --> 00:09:07.760]  大家知不知道他會怎樣稱呼我呢?
[00:09:07.760 --> 00:09:09.960]  「姐姐」你實在說得太好了
[00:09:09.960 --> 00:09:10.960]  他不只這樣
[00:09:10.960 --> 00:09:12.880]  因為他知道我未必會收貨
[00:09:12.880 --> 00:09:14.520]  他會怎樣說呢?
[00:09:14.520 --> 00:09:17.080]  他會這樣說
[00:09:17.080 --> 00:09:20.400]  「全天下最好的姐姐」
[00:09:20.400 --> 00:09:23.760]  你真的覺得毛骨悚然吧?
[00:09:23.760 --> 00:09:24.640]  但他會這樣
[00:09:24.640 --> 00:09:26.200]  聽到這句話就知道
[00:09:26.200 --> 00:09:29.600]  一定有事要幫忙
[00:09:29.600 --> 00:09:30.600]  所以弟兄姐妹
[00:09:30.600 --> 00:09:32.920]  他們怎樣稱呼你
[00:09:32.920 --> 00:09:34.240]  或者怎樣稱呼你的關係
[00:09:34.240 --> 00:09:36.160]  其實都真的很重要
[00:09:36.160 --> 00:09:41.440]  可能背後也有些訴求
[00:09:41.440 --> 00:09:44.480]  我們知道稱呼代表一個關係
[00:09:44.480 --> 00:09:47.680]  當神稱呼以色列人為
[00:09:47.680 --> 00:09:48.840]  「我的百姓」
[00:09:48.840 --> 00:09:50.280]  「My people」的時候
[00:09:50.280 --> 00:09:53.640]  其實這是一個很親密的關係
[00:09:53.640 --> 00:09:55.120]  這個稱呼是表明
[00:09:55.120 --> 00:09:57.520]  神不是以色列人的敵人
[00:09:57.520 --> 00:09:59.840]  不是他們的仇家
[00:09:59.840 --> 00:10:01.480]  更加不是他們的Nobody
[00:10:01.480 --> 00:10:03.600]  跟他們沒有關係
[00:10:03.600 --> 00:10:04.960]  而是
[00:10:04.960 --> 00:10:07.040]  神是他們的立約者
[00:10:07.040 --> 00:10:09.960]  是他們的拯救者
[00:10:09.960 --> 00:10:12.760]  所以以色列人要去聽上帝的話
[00:10:12.760 --> 00:10:15.400]  接受神的管教和審判
[00:10:15.400 --> 00:10:19.680]  也是理所當然的事
[00:10:19.680 --> 00:10:20.360]  弟兄姐妹
[00:10:20.360 --> 00:10:23.000]  在此我也想大家去想一想
[00:10:23.000 --> 00:10:26.560]  在你和神的關係裡
[00:10:26.560 --> 00:10:30.720]  神是怎樣稱呼你的呢?
[00:10:30.720 --> 00:10:35.040]  或者你想神怎樣稱呼你呢?
[00:10:35.040 --> 00:10:36.400]  另外
[00:10:36.400 --> 00:10:42.960]  你是怎樣稱呼神的呢?
[00:10:42.960 --> 00:10:45.200]  稱呼代表關係
[00:10:45.200 --> 00:10:46.200]  到底
[00:10:46.200 --> 00:10:47.720]  神怎樣稱呼你
[00:10:47.720 --> 00:10:54.160]  和你又怎樣稱呼神呢?
[00:10:54.160 --> 00:10:55.440]  回到經文裡
[00:10:55.440 --> 00:10:58.200]  我們看看神到底控訴他的子民
[00:10:58.200 --> 00:11:02.040]  他的百姓什麼呢?
[00:11:02.040 --> 00:11:04.080]  神首先提出的控訴是
[00:11:04.080 --> 00:11:05.520]  他做了什麼
[00:11:05.520 --> 00:11:06.800]  令到他的百姓
[00:11:06.800 --> 00:11:09.600]  以色列人那麼厭煩?
[00:11:09.600 --> 00:11:11.200]  「厭煩」這個字代表的
[00:11:11.200 --> 00:11:14.600]  就是那種疲倦、厭倦
[00:11:14.600 --> 00:11:16.320]  同樣也可以解作
[00:11:16.320 --> 00:11:21.680]  一些很難以承受的重擔
[00:11:21.680 --> 00:11:22.560]  神問他們
[00:11:22.560 --> 00:11:25.200]  其實神對他們吩咐的律例
[00:11:25.200 --> 00:11:27.840]  對他們來說是否一個重擔
[00:11:27.840 --> 00:11:29.440]  令到他們受不了
[00:11:29.440 --> 00:11:30.440]  遵守不了
[00:11:30.440 --> 00:11:32.640]  所以很厭煩呢?
[00:11:32.640 --> 00:11:33.560]  抑或是
[00:11:33.560 --> 00:11:37.040]  神的要求很嚴厲、很苛刻
[00:11:37.040 --> 00:11:39.320]  根本做不到
[00:11:39.320 --> 00:11:42.280]  所以我們很厭煩
[00:11:42.280 --> 00:11:44.480]  是不是真的這樣呢?
[00:11:44.480 --> 00:11:45.600]  神說
[00:11:45.600 --> 00:11:47.920]  「你們可以對我證明的」
[00:11:47.920 --> 00:11:50.000]  「你可以對我證明」
[00:11:50.000 --> 00:11:53.160]  這個說話如果更直接地翻譯出來
[00:11:53.160 --> 00:11:54.360]  是這麼翻譯的
[00:11:54.360 --> 00:11:56.320]  「你回答我」
[00:11:56.320 --> 00:11:58.200]  「Answer me」
[00:11:58.200 --> 00:12:00.560]  「你有沒有什麼證據可以說出來」
[00:12:00.560 --> 00:12:03.760]  「我給你們一個自辯的機會」
[00:12:03.760 --> 00:12:04.640]  不過我們知道
[00:12:04.640 --> 00:12:06.840]  答案很明顯
[00:12:06.840 --> 00:12:09.200]  就是沒有
[00:12:09.200 --> 00:12:10.960]  不過神這樣去問以色列人
[00:12:10.960 --> 00:12:12.120]  問他們的百姓
[00:12:12.120 --> 00:12:14.440]  其實就是想他們好好地反思
[00:12:14.440 --> 00:12:17.040]  到底這位和他們納約的神
[00:12:17.040 --> 00:12:18.320]  這位拯救他們的神
[00:12:18.320 --> 00:12:22.040]  到底有什麼令到他們覺得這麼厭煩
[00:12:22.040 --> 00:12:23.960]  覺得受不了的呢?
[00:12:23.960 --> 00:12:27.000]  是什麼呢?
[00:12:27.000 --> 00:12:28.600]  然後神繼續說
[00:12:28.600 --> 00:12:31.720]  祂列舉了四件歷史大事
[00:12:31.720 --> 00:12:34.200]  這些都是以色列人很清楚的
[00:12:34.200 --> 00:12:35.560]  第一件是什麼呢?
[00:12:35.560 --> 00:12:37.520]  就是神將他們從
[00:12:37.520 --> 00:12:40.360]  維奴之地埃及那裡領出來
[00:12:40.360 --> 00:12:46.320]  救贖他們脫離維奴的地方
[00:12:46.320 --> 00:12:48.480]  第二件事就是神差遣了
[00:12:48.480 --> 00:12:50.720]  摩西、亞倫和米利安
[00:12:50.720 --> 00:12:53.280]  做他們的領袖
[00:12:53.280 --> 00:12:54.280]  讓他們知道
[00:12:54.280 --> 00:12:55.560]  神是透過這些人
[00:12:55.560 --> 00:12:57.160]  一直領導著他們
[00:12:57.160 --> 00:12:59.320]  過紅海、過曠野
[00:12:59.320 --> 00:13:04.520]  一直走向神為他們預備的加南美地
[00:13:04.520 --> 00:13:06.760]  第三件事就是神告訴他們
[00:13:06.760 --> 00:13:09.240]  當他們來到約旦河東的時候
[00:13:09.240 --> 00:13:11.920]  摩納王巴納設計了一些計謀
[00:13:11.920 --> 00:13:14.840]  打算去害以色列人
[00:13:14.840 --> 00:13:18.040]  甚至叫了比爾的兒子巴蘭
[00:13:18.040 --> 00:13:20.520]  去救助以色列人
[00:13:20.520 --> 00:13:22.040]  救助的內容就是
[00:13:22.040 --> 00:13:23.800]  摩納王要得勝
[00:13:23.800 --> 00:13:25.880]  以色列人要敗神
[00:13:25.880 --> 00:13:27.480]  趕走以色列人
[00:13:27.480 --> 00:13:30.080]  讓他們去不了加南美地
[00:13:30.080 --> 00:13:32.040]  但是最後神卻使得
[00:13:32.040 --> 00:13:35.560]  巴蘭的救助變為祝福
[00:13:35.560 --> 00:13:38.960]  最後神再說一件歷史的事情
[00:13:38.960 --> 00:13:40.520]  祂說到以色列人
[00:13:40.520 --> 00:13:45.360]  由什廷到吉甲所遇見的事情
[00:13:45.360 --> 00:13:47.960]  我們有個地理位置可以略略了解
[00:13:47.960 --> 00:13:49.600]  什廷是甚麼地方呢?
[00:13:49.600 --> 00:13:51.920]  什廷位於約旦河東
[00:13:51.920 --> 00:13:54.560]  是以色列人過約旦河之前
[00:13:54.560 --> 00:13:57.840]  他們最後要安營的地方
[00:13:57.840 --> 00:14:03.480]  而吉甲位於耶利哥和約旦河之間
[00:14:03.480 --> 00:14:07.120]  即是當以色列人過了約旦河之後
[00:14:07.120 --> 00:14:10.880]  他們第一次安營的地方就是吉甲
[00:14:10.880 --> 00:14:13.400]  所以由什廷到吉甲
[00:14:13.400 --> 00:14:15.000]  是在表示以色列人
[00:14:15.000 --> 00:14:19.120]  他們由約旦河東進入加南
[00:14:19.120 --> 00:14:20.720]  而他們征服全地
[00:14:20.720 --> 00:14:22.960]  得地為業
[00:14:22.960 --> 00:14:24.960]  不是靠他們自己
[00:14:24.960 --> 00:14:27.920]  而全部都是神的大能
[00:14:27.920 --> 00:14:32.120]  和神奇妙的作為
[00:14:32.120 --> 00:14:33.560]  神說得出做得到
[00:14:33.560 --> 00:14:36.400]  這是祂應許了列祖的應許
[00:14:36.400 --> 00:14:40.520]  帶他們進入流乃與物之地
[00:14:40.520 --> 00:14:43.680]  神兌現了他們的承諾
[00:14:43.680 --> 00:14:46.040]  這些歷史大事其實綜合了
[00:14:46.040 --> 00:14:48.400]  以色列人他們出埃及
[00:14:48.400 --> 00:14:51.920]  進入加南的九因歷史
[00:14:51.920 --> 00:14:54.160]  在這裡 神問以色列人
[00:14:54.160 --> 00:14:56.160]  我向你們做了甚麼
[00:14:56.160 --> 00:14:58.160]  令你們那麼厭煩我
[00:14:58.160 --> 00:15:02.440]  對我覺得很厭倦呢?
[00:15:02.440 --> 00:15:05.000]  現在神回答他們
[00:15:05.000 --> 00:15:06.440]  我對你們做了甚麼
[00:15:06.440 --> 00:15:09.960]  我對你們做了那麼多的事情
[00:15:09.960 --> 00:15:13.280]  我請求你們離開埃及遺奴之地
[00:15:13.280 --> 00:15:14.960]  施行神蹟旗幟
[00:15:14.960 --> 00:15:18.040]  帶你們進入應許的美地
[00:15:18.040 --> 00:15:21.080]  神要他們逐樣逐樣去想起
[00:15:21.080 --> 00:15:27.160]  這一切在歷史上真真實實發生過的事情
[00:15:27.160 --> 00:15:28.680]  最後神說
[00:15:28.680 --> 00:15:31.240]  祂的目的只有一個
[00:15:31.240 --> 00:15:34.200]  在經文第五節說
[00:15:34.200 --> 00:15:36.560]  祂的目的就是要好使你們知道
[00:15:36.560 --> 00:15:39.880]  耶和華公義的作為
[00:15:39.880 --> 00:15:44.160]  讓他們的達性知道耶和華公義的作為
[00:15:44.160 --> 00:15:46.400]  公義是神的屬性
[00:15:46.400 --> 00:15:48.640]  而公義如何理解呢?
[00:15:48.640 --> 00:15:51.640]  公義可以理解為拯救的行動
[00:15:51.640 --> 00:15:55.920]  同樣也是一個恩惠的行動
[00:15:55.920 --> 00:15:57.760]  公義是神的屬性
[00:15:57.760 --> 00:16:00.200]  神帶領以色列人進入加南
[00:16:00.200 --> 00:16:02.400]  祂所執行的公義作為
[00:16:02.400 --> 00:16:05.600]  包括對法老、對埃及人
[00:16:05.600 --> 00:16:09.320]  對加南人的審判和懲罰
[00:16:09.320 --> 00:16:11.400]  而神的公義也代表了
[00:16:11.400 --> 00:16:17.480]  對以色列人的慈愛、憐憫和管教
[00:16:17.480 --> 00:16:19.920]  使道人透過神的作為認識到
[00:16:19.920 --> 00:16:23.920]  公義的涵義就是既有審判也有拯救
[00:16:23.920 --> 00:16:27.120]  既有懲罰也有寬容
[00:16:27.120 --> 00:16:33.400]  在嚴厲的時候 神的憐憫與他同在
[00:16:33.400 --> 00:16:35.720]  聽完上帝的控訴之後
[00:16:35.720 --> 00:16:38.000]  就輪到以色列人的回應了
[00:16:38.000 --> 00:16:42.200]  如何去回應神指控的內容呢?
[00:16:42.200 --> 00:16:48.120]  六至七節是以色列人的回應
[00:16:48.120 --> 00:16:51.160]  六至七節裡說話的「我」
[00:16:51.160 --> 00:16:54.120]  其實是代表著以色列百姓
[00:16:54.120 --> 00:16:58.800]  他們在宇宙法庭裡以第一人稱「我」作回應
[00:16:58.800 --> 00:17:02.680]  而朝見耶和華和在至高神面前跪拜
[00:17:02.680 --> 00:17:04.800]  其實是一個平衡句
[00:17:04.800 --> 00:17:08.800]  表示以色列人願意接受神的責備
[00:17:08.800 --> 00:17:12.520]  他們知道自己真的犯了很多罪
[00:17:12.520 --> 00:17:14.320]  得罪神
[00:17:14.320 --> 00:17:17.240]  所以他們想是否要向神獻祭
[00:17:17.240 --> 00:17:19.520]  以致可以做一些彌補
[00:17:19.520 --> 00:17:24.600]  務求要知識神的憤怒 務神赦罪呢?
[00:17:24.600 --> 00:17:26.040]  在經文裡提到
[00:17:26.040 --> 00:17:28.960]  獻一歲的牛毒為繁祭
[00:17:28.960 --> 00:17:33.240]  又提到千千的供養和很多很多的滋養
[00:17:33.240 --> 00:17:35.360]  甚至提到要不惜犧牲
[00:17:35.360 --> 00:17:41.480]  獻上自己的長子和所生的去為祭
[00:17:41.480 --> 00:17:43.440]  我們知道其實九曰裡
[00:17:43.440 --> 00:17:50.560]  神是很明顯的警告 嚴禁以色列人
[00:17:50.560 --> 00:17:53.320]  叫他們不可以獻兒女為祭
[00:17:53.320 --> 00:17:55.920]  在當時他們所身處的文化裡
[00:17:55.920 --> 00:17:57.680]  這是很普遍的事
[00:17:57.680 --> 00:18:00.240]  但神不容許他們這樣做
[00:18:00.240 --> 00:18:01.800]  因為生命是神所賜
[00:18:01.800 --> 00:18:04.720]  亦是神捍衛貴重寶貴的
[00:18:04.720 --> 00:18:09.600]  所以經文裡提到獻長子不是一個真實的行動
[00:18:09.600 --> 00:18:12.400]  而是一個誇大一點的說法
[00:18:12.400 --> 00:18:15.040]  用一個極端的例子去告訴別人
[00:18:15.040 --> 00:18:20.960]  其實人獻上什麼都是無濟於事的
[00:18:20.960 --> 00:18:23.480]  弟兄姊妹 希望大家去想一想
[00:18:23.480 --> 00:18:30.720]  當我們知道我們真的犯罪 得罪了神的時候
[00:18:30.720 --> 00:18:36.800]  你又會怎樣去求神赦免呢?
[00:18:36.800 --> 00:18:38.920]  我們知道在聖經裡
[00:18:38.920 --> 00:18:43.400]  神很清楚告訴我們我們要向神承認我們的罪
[00:18:43.400 --> 00:18:45.200]  真心悔改
[00:18:45.200 --> 00:18:47.400]  在約翰一書裡說
[00:18:47.400 --> 00:18:49.560]  如果我們真心去認自己的罪
[00:18:49.560 --> 00:18:51.680]  神是信服的 是公義的
[00:18:51.680 --> 00:18:53.680]  祂要赦免我們的罪
[00:18:53.680 --> 00:18:58.200]  洗淨我們一切的不義
[00:18:58.200 --> 00:19:00.920]  而認罪裡也包括了悔改
[00:19:00.920 --> 00:19:06.640]  和信靠耶穌基督在十字架上為我們獻上的贖罪祭
[00:19:06.640 --> 00:19:14.840]  所以我們不用像九曰那樣再獻上任何的祭
[00:19:14.840 --> 00:19:16.680]  不過 數一數手指
[00:19:16.680 --> 00:19:19.080]  我回來熙唐服侍15年畢業
[00:19:19.080 --> 00:19:22.160]  到現在差不多11年的時間
[00:19:22.160 --> 00:19:25.480]  很感謝弟兄姊妹很坦誠地跟我們分享
[00:19:25.480 --> 00:19:29.480]  他們的一些經歷 或者做的事情
[00:19:29.480 --> 00:19:31.520]  但我發現一件事就是
[00:19:31.520 --> 00:19:33.840]  當弟兄姊妹發現自己犯罪 得罪了神
