
[00:00:00.000 --> 00:00:04.360]  各位姐妹 我今天很想和大家思想關於聖靈
[00:05:25.320 --> 00:05:27.600]  或者一個教義上的問題
[00:05:27.600 --> 00:05:30.400]  其實我想告訴你 絕對不是
[00:05:30.400 --> 00:05:33.760]  聖靈是一個很親切的一個關係
[00:05:33.760 --> 00:05:35.320]  因為耶穌是這麼說的
[00:05:35.320 --> 00:05:37.040]  耶穌剛才我們所讀的時候
[00:05:37.040 --> 00:05:37.880]  你就會看到了
[00:05:37.880 --> 00:05:39.320]  好了 我們試一下
[00:05:39.320 --> 00:05:41.760]  將時間看看耶穌怎麼說
[00:05:41.760 --> 00:05:43.800]  看看聖經裡面怎麼說
[00:05:43.800 --> 00:05:46.040]  我相信這個更加好
[00:05:46.040 --> 00:05:49.160]  如果我們看回約翰福音第十四章
[00:05:49.160 --> 00:05:50.960]  開始的時候
[00:05:50.960 --> 00:05:52.680]  耶穌說
[00:05:52.680 --> 00:05:55.520]  對門徒說 你們心裡面不要難過
[00:05:55.520 --> 00:05:57.080]  不要憂愁
[00:05:57.080 --> 00:06:02.240]  你相信神 也都應該相信我
[00:06:02.240 --> 00:06:08.240]  這個就是當時門徒的心境
[00:06:08.240 --> 00:06:10.840]  為什麼會這樣呢?
[00:06:10.840 --> 00:06:14.400]  因為當時的門徒他知道耶穌
[00:06:14.400 --> 00:06:15.920]  吃完這個最後的晚餐
[00:06:15.920 --> 00:06:17.920]  預祭的晚餐之後
[00:06:17.920 --> 00:06:19.680]  就會被抓
[00:06:19.680 --> 00:06:22.400]  抓了之後他會死
[00:06:22.400 --> 00:06:24.120]  所以他們心裡面難不難過?
[00:06:24.120 --> 00:06:25.040]  當然難過了
[00:06:25.040 --> 00:06:30.480]  這個是和他們一起生活了三年的主他們的老師
[00:06:30.480 --> 00:06:32.840]  以後他們的老師走了
[00:06:32.840 --> 00:06:33.920]  沒有了
[00:06:33.920 --> 00:06:36.960]  耶穌說到明說我要去走了
[00:06:36.960 --> 00:06:40.440]  那門徒說我們怎麼辦?
[00:06:40.440 --> 00:06:43.560]  今天我有事問的時候就問你
[00:06:43.560 --> 00:06:45.920]  我們信仰有不妥的時候我就找你
[00:06:45.920 --> 00:06:47.600]  我們信心軟弱的時候
[00:06:47.600 --> 00:06:49.520]  甚至我們海裡面有風浪的時候
[00:06:49.520 --> 00:06:51.160]  你幫我們平靜風浪
[00:06:51.160 --> 00:06:52.760]  我們人生還有什麼把握
[00:06:52.760 --> 00:06:54.880]  你現在要走了
[00:06:54.880 --> 00:06:58.000]  那耶穌在這幾章聖經裡面
[00:06:58.000 --> 00:07:00.560]  就是想和他們解釋說這件事
[00:07:00.560 --> 00:07:03.240]  耶穌劈頭說你們不要憂愁
[00:07:03.240 --> 00:07:05.480]  那耶穌有沒有說風涼話呢?
[00:07:05.480 --> 00:07:06.720]  坦白說
[00:07:06.720 --> 00:07:09.680]  如果耶穌沒有再解釋有其他的根據
[00:07:09.680 --> 00:07:11.280]  這句話真的很風涼
[00:07:11.280 --> 00:07:12.400]  你就走了
[00:07:12.400 --> 00:07:13.560]  你繞個圈來
[00:07:13.560 --> 00:07:15.040]  那你回去了
[00:07:15.040 --> 00:07:16.520]  你說你升天
[00:07:16.520 --> 00:07:17.120]  OK
[00:07:17.120 --> 00:07:18.800]  那我們怎麼辦?
[00:07:18.800 --> 00:07:20.400]  這三年了
[00:07:20.400 --> 00:07:22.080]  你走了之後我們怎麼辦?
[00:07:22.080 --> 00:07:24.480]  而且你多次告訴他們
[00:07:24.480 --> 00:07:27.480]  周圍的人尤其是當時的猶太人
[00:07:27.480 --> 00:07:28.440]  會逼迫我們
[00:07:28.440 --> 00:07:29.800]  好像逼迫你一樣
[00:07:29.800 --> 00:07:32.000]  他殺了你也會殺了我們
[00:07:32.000 --> 00:07:34.160]  我們以後那條路怎麼走下去
[00:07:34.160 --> 00:07:36.120]  這個是真的很憂愁的
[00:07:36.120 --> 00:07:37.880]  難怪我們看這段聖經裡面
[00:07:37.880 --> 00:07:40.560]  耶穌說了兩次
[00:07:40.560 --> 00:07:42.880]  你們心裡面不要憂愁
[00:07:42.880 --> 00:07:45.600]  並且耶穌還說了一次
[00:07:45.600 --> 00:07:49.520]  我不會撇下你們為孤兒
[00:07:49.520 --> 00:07:52.680]  我相信這句真的說了他們的心事
[00:07:52.680 --> 00:07:55.040]  他們好像覺得自己是孤兒那樣
[00:07:55.040 --> 00:07:56.880]  沒有了
[00:07:56.880 --> 00:07:57.800]  你走了
[00:07:57.800 --> 00:07:59.800]  那我們就沒有人理會了
[00:07:59.800 --> 00:08:00.520]  頂姐妹
[00:08:00.520 --> 00:08:03.640]  今天你和我有時這種的失落感
[00:08:03.640 --> 00:08:06.080]  好像我們的神去了哪裡
[00:08:06.080 --> 00:08:07.840]  今天在我們最困難的時候
[00:08:07.840 --> 00:08:10.480]  好像我們的神沒有做到什麼
[00:08:10.480 --> 00:08:12.120]  他失蹤了
[00:08:12.120 --> 00:08:13.000]  但是這段聖經
[00:08:13.000 --> 00:08:14.800]  我想今天和大家一起來分享
[00:08:14.800 --> 00:08:16.160]  一起來鼓勵
[00:08:16.160 --> 00:08:18.200]  不是因為他想安慰我們這麼簡單
[00:08:18.200 --> 00:08:20.000]  而是事實上耶穌說
[00:08:20.000 --> 00:08:21.560]  我沒有走
[00:08:21.560 --> 00:08:24.280]  我是不會走的
[00:08:24.280 --> 00:08:27.280]  究竟耶穌用什麼樣的安慰
[00:08:27.280 --> 00:08:29.440]  來對門徒說呢
[00:08:29.440 --> 00:08:31.720]  我們先看了《約翰福音》
[00:08:31.720 --> 00:08:33.760]  然後才轉到
[00:08:33.760 --> 00:08:35.640]  我剛才和大家說的
[00:08:35.640 --> 00:08:40.440]  這個《史獨行傳》
[00:08:40.440 --> 00:08:43.800]  如果你看了《約翰福音》這三章的聖經
[00:08:43.800 --> 00:08:47.560]  耶穌有很清楚很肯定的安慰
[00:08:47.560 --> 00:08:49.680]  並且有根有據的安慰
[00:08:49.680 --> 00:08:53.640]  第一 耶穌說我沒有走
[00:08:53.640 --> 00:08:55.560]  我沒有離開
[00:08:55.560 --> 00:08:59.920]  因為我去是為你們預備地方
[00:08:59.920 --> 00:09:02.120]  所以第十四章一開始的時候
[00:09:02.120 --> 00:09:04.600]  接著第二節開始就說了
[00:09:04.600 --> 00:09:06.240]  我今天會和大家讀多點聖經
[00:09:06.240 --> 00:09:09.160]  因為我相信耶穌自己所說的話
[00:09:09.160 --> 00:09:10.520]  是最重要的
[00:09:10.520 --> 00:09:13.440]  令到我們聽到祂要我們說的
[00:09:13.440 --> 00:09:15.800]  對我們說的
[00:09:15.800 --> 00:09:18.560]  《約翰福音》第十四章第二和第三節說到什麼呢
[00:09:18.560 --> 00:09:20.600]  第一個 你們不可以憂愁
[00:09:20.600 --> 00:09:21.640]  不需要憂愁
[00:09:21.640 --> 00:09:24.920]  不會覺得我是扔下你們好像孤兒一樣
[00:09:24.920 --> 00:09:26.280]  因為第一
[00:09:26.280 --> 00:09:30.120]  在我父的家裡面有很多住的地方
[00:09:30.120 --> 00:09:31.440]  如果沒有
[00:09:31.440 --> 00:09:32.640]  我怎會
[00:09:32.640 --> 00:09:34.600]  為什麼會告訴你
[00:09:34.600 --> 00:09:36.960]  我是要為你們預備地方呢
[00:09:36.960 --> 00:09:39.600]  我若去為你們預備地方
[00:09:39.600 --> 00:09:42.960]  就必再來接你們到我那裡
[00:09:42.960 --> 00:09:44.920]  好使我在那裡
[00:09:44.920 --> 00:09:46.600]  你們也在那裡
[00:09:46.600 --> 00:09:49.880]  這是第一個很重要的應許
[00:09:49.880 --> 00:09:51.600]  耶穌說我現在去了
[00:09:51.600 --> 00:09:52.960]  不過我沒有說是扔下你們
[00:09:52.960 --> 00:09:53.880]  我不管了
[00:09:53.880 --> 00:09:55.280]  不是
[00:09:55.280 --> 00:09:56.360]  我先走一步
[00:09:56.360 --> 00:09:58.400]  我去是為你們預備地方
[00:09:58.400 --> 00:10:00.120]  這裡大家可能都很清楚了
[00:10:00.120 --> 00:10:01.280]  這裡就是說到
[00:10:01.280 --> 00:10:06.000]  耶穌在永恆的天國裡面
[00:10:06.000 --> 00:10:08.120]  祂為我們預備地方
[00:10:08.120 --> 00:10:10.240]  耶穌說我去我先走一步
[00:10:10.240 --> 00:10:14.000]  這是一個很大的肯定
[00:10:14.000 --> 00:10:16.240]  這是一個很大的把握
[00:10:16.240 --> 00:10:18.160]  因為我們將來要去的地方
[00:10:18.160 --> 00:10:19.560]  耶穌說我先去
[00:10:19.560 --> 00:10:22.280]  和我去為你們預備地方
[00:10:22.280 --> 00:10:25.160]  我們時常說沒有人有這樣的資格
[00:10:25.160 --> 00:10:26.920]  能夠說這些話
[00:10:26.920 --> 00:10:29.800]  唯有耶穌有這個資格
[00:10:29.800 --> 00:10:32.360]  耶穌在那時候還沒有扔十字架
[00:10:32.360 --> 00:10:34.520]  不過跟著門徒就肯定明白
[00:10:34.520 --> 00:10:36.000]  原來他耶穌所說的
[00:10:36.000 --> 00:10:37.200]  是有完全的把握
[00:10:37.200 --> 00:10:39.360]  因為祂死了祂可以復活
[00:10:39.360 --> 00:10:42.200]  所以祂完全知道在復活的主的口裡面說
[00:10:42.200 --> 00:10:44.800]  我去是為你們預備地方
[00:10:44.800 --> 00:10:47.000]  在那裡有很多的地方
[00:10:47.000 --> 00:10:50.920]  我去的地方你們都要去
[00:10:50.920 --> 00:10:53.800]  這是第一個在將來的
[00:10:53.800 --> 00:10:57.560]  永恆的一個安慰的把握
[00:10:57.560 --> 00:10:59.120]  耶穌說我沒有消失
[00:10:59.120 --> 00:11:01.360]  我先走一步為你們去
[00:11:01.360 --> 00:11:04.160]  不過耶穌說到這裡的時候還沒說完
[00:11:04.160 --> 00:11:05.640]  因為剛才門徒說
[00:11:05.640 --> 00:11:08.280]  好吧我將來離開世界之後
[00:11:08.280 --> 00:11:10.600]  你要去的地方我們都會去
[00:11:10.600 --> 00:11:14.120]  那麼心裡面都很有一個永恆的把握
[00:11:14.120 --> 00:11:15.600]  不過我還有很長的日子
[00:11:15.600 --> 00:11:19.040]  在這個世界上生活的
[00:11:19.040 --> 00:11:20.760]  那我怎麼辦
[00:11:20.760 --> 00:11:22.480]  你不在我們怎麼辦
[00:11:22.480 --> 00:11:25.200]  耶穌跟著就是剛才我們所讀的聖經
[00:11:25.200 --> 00:11:29.040]  第十四章一直跳到第十五節開始的時候
[00:11:29.040 --> 00:11:31.520]  耶穌繼續說
[00:11:31.520 --> 00:11:35.560]  有一件很特別的事情出現
[00:11:35.560 --> 00:11:38.320]  我會再回來
[00:11:38.320 --> 00:11:39.720]  哦 你說我也知道
[00:11:39.720 --> 00:11:41.160]  今天我們看回聖經
[00:11:41.160 --> 00:11:42.120]  我們的信仰裡面
[00:11:42.120 --> 00:11:44.280]  耶穌說我會再回來
[00:11:44.280 --> 00:11:47.280]  但是耶穌在說什麼再回來呢
[00:11:47.280 --> 00:11:50.480]  我很簡單和大家交代一下這段聖經
[00:11:50.480 --> 00:11:52.240]  因為這段聖經不容易解釋
[00:11:52.240 --> 00:11:55.360]  在學者裡面都解釋得有不同的意見
[00:11:55.360 --> 00:12:02.400]  不過我相信大概我們已經得到比較準確的解釋
[00:12:02.400 --> 00:12:04.680]  耶穌說我去
[00:12:04.680 --> 00:12:09.080]  但是我會很快就會再回來
[00:12:09.080 --> 00:12:13.320]  究竟耶穌這句話是指著什麼回來呢
[00:12:13.320 --> 00:12:15.360]  這句話就很需要門徒說
[00:12:15.360 --> 00:12:17.960]  哦 原來你沒有走
[00:12:17.960 --> 00:12:20.480]  你沒有走 你會再回來
[00:12:20.480 --> 00:12:24.360]  在我們的理解裡面可能有三個答案
[00:12:24.360 --> 00:12:26.120]  耶穌說我會再回來的時候
[00:12:26.120 --> 00:12:30.240]  第一 他是用復活的身體再回來
[00:12:30.240 --> 00:12:31.560]  這個就是釘十字架之後
[00:12:31.560 --> 00:12:35.640]  真的很快 三天他就出現了
[00:12:35.640 --> 00:12:36.840]  不過這三天之後
[00:12:36.840 --> 00:12:38.600]  他出現了四十天
[00:12:38.600 --> 00:12:40.200]  他就會離開他們
[00:12:40.200 --> 00:12:43.760]  那就是說耶穌的回來並不是一個長時間的回來
[00:12:43.760 --> 00:12:46.280]  因為耶穌升天的時候還有很多門徒在這裡
[00:12:46.280 --> 00:12:49.360]  他們還要過人世的
[00:12:49.360 --> 00:12:50.640]  那所以耶穌走了
[00:12:50.640 --> 00:12:52.320]  那他們 耶穌回來了
[00:12:52.320 --> 00:12:53.800]  不過一會兒他就走了
[00:12:53.800 --> 00:12:54.760]  雖然都很興奮
[00:12:54.760 --> 00:12:57.440]  因為看到這位是勝過死亡的耶穌
[00:12:57.440 --> 00:13:02.400]  不過他們都不能夠得到最大的安慰
[00:13:02.400 --> 00:13:05.400]  第二個的回來當然很多人就想到了
[00:13:05.400 --> 00:13:09.440]  就是將來耶穌記錄第二次的再來
[00:13:09.440 --> 00:13:12.160]  在末日的時候 末世的時候
[00:13:12.160 --> 00:13:13.840]  耶穌會駕駛雲彩
[00:13:13.840 --> 00:13:15.160]  那我們回來的時候
[00:13:15.160 --> 00:13:17.800]  我們大家一起就會見到他的面
[00:13:17.800 --> 00:13:19.880]  在雲上面見到他的面
[00:13:19.880 --> 00:13:21.520]  這是第二次的再來
[00:13:21.520 --> 00:13:24.560]  很多時候我們就問 究竟是哪一次啊?
[00:13:24.560 --> 00:13:26.240]  其實很多學者說
[00:13:26.240 --> 00:13:29.480]  這兩次都不是耶穌要說的
[00:13:29.480 --> 00:13:32.800]  這個耶穌要說的是另外的一次
[00:13:32.800 --> 00:13:34.480]  是一次什麼呢?
[00:13:34.480 --> 00:13:37.560]  就是他會很快
[00:13:37.560 --> 00:13:42.880]  以聖靈 神的靈的身份再回來
[00:13:42.880 --> 00:13:45.960]  那說的時候好像很奇妙
[00:13:45.960 --> 00:13:47.720]  好像很奧妙
[00:13:47.720 --> 00:13:51.320]  因為耶穌說到我會再回來
[00:13:51.320 --> 00:13:53.760]  有幾個很特別的說法
[00:13:53.760 --> 00:13:56.040]  第一 我回來的時候
[00:13:56.040 --> 00:13:57.560]  世人不認識我
[00:13:57.560 --> 00:13:59.800]  但是你們認識我
[00:13:59.800 --> 00:14:04.800]  那 耶穌復活回來的時候
[00:14:04.800 --> 00:14:07.240]  雖然有些人信他 有些人不信他
[00:14:07.240 --> 00:14:08.760]  但是都見到他
[00:14:08.760 --> 00:14:10.040]  所以人們都見到他
[00:14:10.040 --> 00:14:11.400]  不會不見到他
[00:14:11.400 --> 00:14:13.800]  耶穌說我回來的時候
[00:14:13.800 --> 00:14:17.040]  世人見不到我 但是你們見到我
[00:14:17.040 --> 00:14:19.280]  世人不認識我 但是你們認識我
[00:14:19.280 --> 00:14:21.160]  剛才我讀了一段聖經
[00:14:21.160 --> 00:14:23.880]  這個說法很特別
[00:14:23.880 --> 00:14:25.400]  那麼耶穌再回來
[00:14:25.400 --> 00:14:28.120]  就是說末日的時候再回來的時候
[00:14:28.120 --> 00:14:30.040]  也不是啊 耶穌在末日的時候
[00:14:30.040 --> 00:14:31.440]  駕著雲彩的時候
[00:14:31.440 --> 00:14:35.240]  無論信不信的都知道耶穌回來
[00:14:35.240 --> 00:14:37.160]  所以也不是這兩次
[00:14:37.160 --> 00:14:39.080]  那究竟是哪一次呢?
[00:14:39.080 --> 00:14:40.920]  這是第一個
[00:14:40.920 --> 00:14:44.920]  懸疑耶穌這麼說的時候
[00:14:44.920 --> 00:14:47.960]  那麼另外一個就是說
[00:14:47.960 --> 00:14:50.280]  耶穌說當我再回來的時候
[00:14:50.280 --> 00:14:53.800]  到時候我在你裡面
[00:14:53.800 --> 00:14:55.680]  你在我裡面
[00:14:55.680 --> 00:14:59.080]  這種這樣的關係很特別
[00:14:59.080 --> 00:15:01.080]  不單單說親切
[00:15:01.080 --> 00:15:02.120]  如果復活的耶穌
[00:15:02.120 --> 00:15:03.680]  始終他復活的耶穌在這裡
[00:15:03.680 --> 00:15:05.280]  他和門徒見面的時候
[00:15:05.280 --> 00:15:06.680]  在房間當中
[00:15:06.680 --> 00:15:09.000]  那時候門徒見到他
[00:15:09.000 --> 00:15:10.440]  但是你不能夠說
[00:15:10.440 --> 00:15:11.920]  耶穌在他們裡面
[00:15:11.920 --> 00:15:13.920]  耶穌在他們面前
[00:15:13.920 --> 00:15:15.840]  耶穌在他們前面
[00:15:15.840 --> 00:15:18.240]  所以耶穌說我會在你裡面
[00:15:18.240 --> 00:15:20.800]  你又在我裡面
[00:15:20.800 --> 00:15:23.960]  這種這樣的互相不再分開
[00:15:23.960 --> 00:15:27.040]  意思是說我們不會再分開
[00:15:27.040 --> 00:15:28.680]  這種這樣的說法
[00:15:28.680 --> 00:15:31.320]  肯定也不是耶穌的復活
[00:15:31.320 --> 00:15:33.840]  甚至不是將來耶穌再來
[00:15:33.840 --> 00:15:34.800]  很多學者在研究
[00:15:34.800 --> 00:15:36.640]  究竟耶穌在說什麼呢?
[00:15:36.640 --> 00:15:38.000]  於是突然間
[00:15:38.000 --> 00:15:38.960]  大家都明白了
[00:15:38.960 --> 00:15:40.760]  因為在十七節那裡
[00:15:40.760 --> 00:15:42.400]  先說了一件事
[00:15:42.400 --> 00:15:46.640]  他說這個聖靈是保衛師
[00:15:46.640 --> 00:15:49.200]  真理的靈是保衛師
[00:15:49.200 --> 00:15:51.680]  是世人不接受的
[00:15:51.680 --> 00:15:52.960]  看不見的
[00:15:52.960 --> 00:15:54.160]  也不認識的
[00:15:54.160 --> 00:15:56.160]  但是你們卻認識他
[00:15:56.160 --> 00:15:58.160]  因為他跟你們在一起
[00:15:58.160 --> 00:16:00.640]  你們要在他裡面
[00:16:00.640 --> 00:16:02.800]  接著耶穌就用了「我」字
[00:16:02.800 --> 00:16:04.200]  所以最難搞的就是
[00:16:04.200 --> 00:16:06.440]  十七節說的是聖靈
[00:16:06.440 --> 00:16:08.760]  十八節耶穌說「我」
[00:16:08.760 --> 00:16:10.280]  好像兩樣東西
[00:16:10.280 --> 00:16:14.160]  好像聖靈就好像另外一位
[00:16:14.160 --> 00:16:15.640]  他會來的
[00:16:15.640 --> 00:16:18.040]  接著耶穌說我會來的
[00:16:18.040 --> 00:16:20.560]  其實很多學者一直研究的時候
[00:16:20.560 --> 00:16:23.440]  其實耶穌說的是同一樣東西
[00:16:23.440 --> 00:16:24.960]  不過他很親切地說
[00:16:24.960 --> 00:16:26.360]  因為我們知道
[00:16:26.360 --> 00:16:27.640]  聖靈是什麼呢?
[00:16:27.640 --> 00:16:31.840]  聖靈就是神自己三位一體的神
[00:16:31.840 --> 00:16:33.360]  所以耶穌是神
[00:16:33.360 --> 00:16:34.240]  聖靈也是神
[00:16:34.240 --> 00:16:36.960]  其實耶穌和聖靈是同一位
[00:16:36.960 --> 00:16:39.760]  這個說法的意思
[00:16:39.760 --> 00:16:40.640]  好了
[00:16:40.640 --> 00:16:44.320]  耶穌的意思就是說
[00:16:44.320 --> 00:16:46.600]  我好像走了
[00:16:46.600 --> 00:16:47.840]  但是不是
[00:16:47.840 --> 00:16:48.680]  第一
[00:16:48.680 --> 00:16:50.680]  我會為你們預備地方
[00:16:50.680 --> 00:16:52.680]  這是你們永恆的把握
[00:16:52.680 --> 00:16:55.040]  你們不要難過
[00:16:55.040 --> 00:16:57.320]  不過你們在世還有一日子的時候
[00:16:57.320 --> 00:16:59.000]  都不用怕
[00:16:59.000 --> 00:17:01.000]  因為我會再回來的
[00:17:01.000 --> 00:17:03.360]  會很快回來的
[00:17:03.360 --> 00:17:07.360]  我的回來不單單是復活的回來
[00:17:07.360 --> 00:17:11.400]  我的回來是換了一個身份
[00:17:11.400 --> 00:17:12.400]  大家聽得明白嗎?
[00:17:12.400 --> 00:17:13.000]  很特別
[00:17:13.000 --> 00:17:15.040]  耶穌說我很快
[00:17:15.040 --> 00:17:18.040]  我就換一個身份
[00:17:18.040 --> 00:17:20.720]  再不是像我現在這樣
[00:17:20.720 --> 00:17:23.360]  甚至不是復活的時候的樣子
[00:17:23.360 --> 00:17:25.360]  是換了一個零的身份
[00:17:25.360 --> 00:17:28.000]  就是我是三位一體的神
[00:17:28.000 --> 00:17:29.200]  所以我回來的時候
[00:17:29.200 --> 00:17:30.200]  用零的身份
[00:17:30.200 --> 00:17:31.680]  那個就是我
[00:17:31.680 --> 00:17:35.280]  在你心裡面的聖靈就是我
[00:17:35.280 --> 00:17:36.080]  你不要搞錯
[00:17:36.080 --> 00:17:37.000]  你不要不知道
[00:17:37.000 --> 00:17:38.520]  是我
[00:17:38.520 --> 00:17:40.000]  不過你看不到我的樣子
[00:17:40.000 --> 00:17:41.280]  但是在你心裡面
[00:17:41.280 --> 00:17:42.840]  你也在我裡面
[00:17:42.840 --> 00:17:48.440]  這個就是耶穌最大的安慰
[00:17:48.440 --> 00:17:51.040]  因為
[00:17:51.040 --> 00:17:54.040]  為什麼這是最大的安慰呢?
