
[00:00:00.000 --> 00:00:03.000]  我將大家一起打開啟示錄的第二章
[00:03:43.960 --> 00:03:45.280]  很多的墮落的時候
[00:03:45.280 --> 00:03:47.120]  偏偏有些基督徒在這裡
[00:03:47.120 --> 00:03:48.600]  他們感覺到渾身不自然
[00:03:48.600 --> 00:03:51.480]  因為你為什麼不是這些東西呢?
[00:03:51.480 --> 00:03:52.240]  不是很高興
[00:03:52.240 --> 00:03:55.040]  所以對他們有很多的有形無形的壓力
[00:03:55.040 --> 00:03:59.200]  加上政府已經公開的來壓迫這些基督徒
[00:03:59.200 --> 00:04:03.040]  一個混亂的世代
[00:04:03.040 --> 00:04:06.240]  一個世俗的時代
[00:04:06.240 --> 00:04:09.880]  其實基督徒面對很多的困難
[00:04:09.880 --> 00:04:11.680]  就好像今天你和我一樣
[00:04:11.680 --> 00:04:13.440]  尤其是以弗所教會
[00:04:13.440 --> 00:04:16.320]  其他教會我們以後再說
[00:04:16.320 --> 00:04:19.400]  以弗所教會是當時一個最偉大的城市
[00:04:19.400 --> 00:04:21.360]  偉大也就是他最有錢
[00:04:21.360 --> 00:04:22.400]  賺到最多的錢
[00:04:22.400 --> 00:04:23.360]  最繁華
[00:04:23.360 --> 00:04:24.320]  但是最墮落
[00:04:24.320 --> 00:04:25.840]  道德上很混亂
[00:04:25.840 --> 00:04:27.680]  宗教亂得不堪
[00:04:27.680 --> 00:04:32.560]  就是在這樣的諸多衝擊的情況下
[00:04:32.560 --> 00:04:34.240]  基督徒其實很辛苦
[00:04:34.240 --> 00:04:35.280]  在那裡做
[00:04:35.280 --> 00:04:37.040]  基督徒是很辛苦的
[00:04:37.040 --> 00:04:39.040]  基督徒就像今天你和我一樣
[00:04:39.040 --> 00:04:41.120]  每天在戰場上
[00:04:41.120 --> 00:04:42.360]  在我們的工作崗位
[00:04:42.360 --> 00:04:44.600]  在我們所面對的經濟也好
[00:04:44.600 --> 00:04:47.120]  我們人事之間的糾紛也好
[00:04:47.120 --> 00:04:48.760]  很多的壓力的時候
[00:04:48.760 --> 00:04:50.640]  我們很想回來教會
[00:04:50.640 --> 00:04:52.160]  教會還有很多功能
[00:04:52.160 --> 00:04:55.160]  譬如教會是一個你可以得到安慰的地方
[00:04:55.160 --> 00:04:57.440]  養傷的地方
[00:04:57.440 --> 00:04:59.440]  呵護的地方
[00:04:59.440 --> 00:05:02.840]  教會也是一個你可以重新得到滋潤
[00:05:02.840 --> 00:05:04.840]  得到公認的
[00:05:04.840 --> 00:05:06.080]  所以你來這裡學
[00:05:06.080 --> 00:05:06.720]  你崇拜
[00:05:06.720 --> 00:05:07.680]  想聽一些道理
[00:05:07.680 --> 00:05:09.600]  幫助你重新得力
[00:05:09.600 --> 00:05:13.720]  出去可以繼續支持你每天的挑戰
[00:05:13.720 --> 00:05:14.320]  對不對?
[00:05:14.320 --> 00:05:15.160]  對的
[00:05:15.160 --> 00:05:16.360]  這些都是教會的功能
[00:05:16.360 --> 00:05:17.560]  不過我們要留意
[00:05:17.560 --> 00:05:19.480]  正正是我們很多人以為
[00:05:19.480 --> 00:05:21.960]  應該這樣發揮功能的時候
[00:05:21.960 --> 00:05:24.320]  耶穌基督提醒教會
[00:05:24.320 --> 00:05:26.400]  你仍然要做聖
[00:05:26.400 --> 00:05:28.400]  要登台
[00:05:28.400 --> 00:05:31.360]  這個責任是不可以
[00:05:31.360 --> 00:05:34.920]  是因為你所面對的衝擊困難的時候
[00:05:34.920 --> 00:05:36.400]  而忘記了
[00:05:36.400 --> 00:05:38.800]  教會不是單單讓你
[00:05:38.800 --> 00:05:40.000]  來養傷
[00:05:40.000 --> 00:05:41.000]  擁護你
[00:05:41.000 --> 00:05:43.000]  擁抱你的一個地方
[00:05:43.000 --> 00:05:44.640]  所以我們主耶穌沒有說
[00:05:44.640 --> 00:05:48.480]  哪個擁有七張被子的對你說
[00:05:48.480 --> 00:05:49.960]  沒有的
[00:05:49.960 --> 00:05:50.640]  是不是?
[00:05:50.640 --> 00:05:56.320]  也沒有說哪個拿著七張餐券的
[00:05:56.320 --> 00:05:57.400]  來對你說
[00:05:57.400 --> 00:05:58.760]  沒有的
[00:05:58.760 --> 00:06:00.440]  他不是來派餐券
[00:06:00.440 --> 00:06:02.080]  他不是來派被子
[00:06:02.080 --> 00:06:04.080]  他來叫你做登台
[00:06:04.080 --> 00:06:06.080]  叫你做聖
[00:06:06.080 --> 00:06:10.360]  這是一個很厲害的挑戰
[00:06:10.360 --> 00:06:12.360]  無論什麼日子
[00:06:13.240 --> 00:06:18.040]  弟兄姊妹我們都無法逃避這個挑戰和責任
[00:06:18.040 --> 00:06:19.800]  我很累很辛苦
[00:06:19.800 --> 00:06:20.680]  仍然要做
[00:06:20.680 --> 00:06:22.520]  那你就聽耶福所教會吧
[00:06:22.520 --> 00:06:24.520]  耶福所教會厲害
[00:06:24.520 --> 00:06:25.640]  為什麼呢?
[00:06:25.640 --> 00:06:26.760]  因為
[00:06:26.760 --> 00:06:30.080]  在耶福所教會的成績表裡面有三項
[00:06:30.080 --> 00:06:31.440]  剛才讀的應該可以看到
[00:06:31.440 --> 00:06:33.720]  每個成績表都有不同項
[00:06:33.720 --> 00:06:36.000]  兩項是稱讚的
[00:06:36.000 --> 00:06:37.480]  一項是彈的
[00:06:37.480 --> 00:06:39.880]  你看到哪三項?
[00:06:40.880 --> 00:06:42.880]  第二節到第三節
[00:06:42.880 --> 00:06:44.840]  是稱讚他的
[00:06:44.840 --> 00:06:47.360]  他說
[00:06:47.360 --> 00:06:51.080]  我覺得你是值得稱讚的
[00:06:51.080 --> 00:06:52.600]  我知道你的行為
[00:06:52.600 --> 00:06:55.120]  你勞苦你能夠忍耐
[00:06:55.120 --> 00:06:57.720]  並且第三節又再說
[00:06:57.720 --> 00:06:58.800]  你又有忍耐
[00:06:58.800 --> 00:07:00.040]  說了兩次
[00:07:00.040 --> 00:07:01.160]  很忍耐
[00:07:01.160 --> 00:07:02.360]  因為教會厲害
[00:07:02.360 --> 00:07:05.360]  這些耶福所的弟兄姊妹很厲害
[00:07:05.360 --> 00:07:06.360]  他很有忍耐
[00:07:06.360 --> 00:07:07.320]  剛才我們說了
[00:07:07.320 --> 00:07:08.320]  為什麼他要忍耐
[00:07:08.320 --> 00:07:09.320]  我想你已經明白了
[00:07:09.320 --> 00:07:11.320]  當時他所面對的每天的衝擊
[00:07:11.320 --> 00:07:12.640]  每天的忍忍
[00:07:12.640 --> 00:07:14.080]  每天的壓力
[00:07:14.080 --> 00:07:15.320]  甚至逼迫
[00:07:15.320 --> 00:07:18.080]  生命可能面臨危險
[00:07:18.080 --> 00:07:19.360]  因為他信仰的緣故
[00:07:19.360 --> 00:07:21.360]  但是這群弟兄姊妹
[00:07:21.360 --> 00:07:22.960]  我們知道耶穌說你好
[00:07:22.960 --> 00:07:23.880]  我很欣賞你
[00:07:23.880 --> 00:07:24.960]  因為你很忍耐
[00:07:24.960 --> 00:07:27.920]  忍耐到第三節還進一步說
[00:07:27.920 --> 00:07:31.000]  因為我的緣故而忍耐
[00:07:31.000 --> 00:07:32.480]  他不僅是硬頸這麼簡單
[00:07:32.480 --> 00:07:34.000]  他因為耶穌基督的緣故
[00:07:34.000 --> 00:07:35.120]  因為信仰的緣故
[00:07:35.120 --> 00:07:37.600]  他知道自己為什麼要捱下去
[00:07:37.600 --> 00:07:39.400]  因為他是一個有信仰的人
[00:07:39.400 --> 00:07:40.920]  周圍的社會排斥他
[00:07:40.920 --> 00:07:42.320]  周圍的社會攻擊他
[00:07:42.320 --> 00:07:44.600]  周圍的人又要向他招手
[00:07:44.600 --> 00:07:45.680]  但是他拒絕
[00:07:45.680 --> 00:07:47.640]  因為他知道他屬於耶穌基督
[00:07:47.640 --> 00:07:49.040]  這個教會很好
[00:07:49.040 --> 00:07:50.040]  真的很好
[00:07:50.040 --> 00:07:51.440]  他有一種堅忍
[00:07:51.440 --> 00:07:52.880]  因為主的名的緣故
[00:07:52.880 --> 00:07:55.920]  去忍受一切並不困倦
[00:07:55.920 --> 00:07:57.360]  當大家都疲倦的時候
[00:07:57.360 --> 00:07:58.560]  他不疲倦
[00:07:58.560 --> 00:07:59.560]  厲害
[00:07:59.560 --> 00:08:00.760]  一種堅忍
[00:08:00.760 --> 00:08:02.360]  一種堅忍
[00:08:02.880 --> 00:08:04.080]  一種堅忍
[00:08:04.080 --> 00:08:06.280]  一種耐力
[00:08:06.280 --> 00:08:10.160]  而且這個耐力是來自為了主的緣故
[00:08:10.160 --> 00:08:12.040]  這個好
[00:08:12.040 --> 00:08:13.480]  這個是值得讚的
[00:08:13.480 --> 00:08:15.160]  我們主是讚的
[00:08:15.160 --> 00:08:16.840]  而且他不僅如此
[00:08:16.840 --> 00:08:18.280]  他還很醒目
[00:08:18.280 --> 00:08:20.240]  頂智慧他很聰明
[00:08:20.240 --> 00:08:21.640]  他很知道
[00:08:21.640 --> 00:08:23.400]  不僅他自己要堅忍
[00:08:23.400 --> 00:08:25.280]  並且周圍有很多攻擊的時候
[00:08:25.280 --> 00:08:26.880]  他很懂得去防備
[00:08:26.880 --> 00:08:29.880]  去留意危險的地方
[00:08:29.880 --> 00:08:33.880]  所以不讓自己陷入跌倒當中
[00:08:33.880 --> 00:08:35.960]  第二節說到有些人
[00:08:35.960 --> 00:08:38.560]  他說我也知道你們不能容忍惡人
[00:08:38.560 --> 00:08:41.560]  因為有些曾經試驗的
[00:08:41.560 --> 00:08:43.560]  曾經自稱是使徒的
[00:08:43.560 --> 00:08:45.080]  其實不是使徒的人
[00:08:45.080 --> 00:08:46.680]  看出他們是假的
[00:08:46.680 --> 00:08:50.480]  就是說教會裡面當時進了一些人來
[00:08:50.480 --> 00:08:51.800]  那些人呢
[00:08:51.800 --> 00:08:54.440]  就是自稱使徒的
[00:08:54.440 --> 00:08:55.960]  自稱使徒這個意思
[00:08:55.960 --> 00:08:56.520]  在原文
[00:08:56.520 --> 00:08:57.240]  英文也好一點
[00:08:57.240 --> 00:08:59.480]  叫做self-style apostle(自稱使徒)
[00:08:59.480 --> 00:09:00.480]  就是自己
[00:09:00.480 --> 00:09:02.160]  今天我們比較俗一點說
[00:09:02.160 --> 00:09:03.720]  作大
[00:09:03.720 --> 00:09:05.320]  裝模作樣
[00:09:05.320 --> 00:09:07.240]  進來教會的時候
[00:09:07.240 --> 00:09:08.840]  冷色人
[00:09:08.840 --> 00:09:12.120]  說彼得當年跟他很friend(朋友)的
[00:09:12.120 --> 00:09:14.920]  約翰就傾通燒了
[00:09:14.920 --> 00:09:16.240]  誰知道呢
[00:09:16.240 --> 00:09:17.440]  五餅二魚都說錯了
[00:09:17.440 --> 00:09:18.480]  七餅二魚出來
[00:09:18.480 --> 00:09:19.640]  這些就是這樣了
[00:09:19.640 --> 00:09:21.000]  就是這些人是假的
[00:09:21.000 --> 00:09:22.880]  吹的而已
[00:09:22.880 --> 00:09:24.080]  這些人
[00:09:24.080 --> 00:09:25.520]  很容易騙到人的
[00:09:25.520 --> 00:09:27.680]  因為他用了這樣的包裝去騙人
[00:09:27.680 --> 00:09:30.640]  但是已乏所頂姐妹的眼睛很利
[00:09:30.640 --> 00:09:33.480]  看出這些假的人
[00:09:33.480 --> 00:09:35.680]  看出這些作大的人
[00:09:35.680 --> 00:09:37.760]  於是將他揭發出來
[00:09:37.760 --> 00:09:41.040]  不讓他去厭惡教會
[00:09:41.040 --> 00:09:41.960]  厲害
[00:09:41.960 --> 00:09:44.400]  已乏所頂姐妹
[00:09:44.400 --> 00:09:46.920]  證明她很懂得面對
[00:09:46.920 --> 00:09:48.920]  抵擋這些攻擊
[00:09:48.920 --> 00:09:56.120]  又能夠去揭發那些鬼詐的事情
[00:09:56.720 --> 00:09:59.040]  為了主的緣故
[00:09:59.040 --> 00:10:02.520]  成為勝利的基督徒
[00:10:02.520 --> 00:10:05.560]  她立志成為勝利的基督徒
[00:10:05.560 --> 00:10:07.720]  好
[00:10:07.720 --> 00:10:12.520]  接著我們再講第二個稱讚的項目
[00:10:12.520 --> 00:10:14.480]  就是第六節
[00:10:14.480 --> 00:10:17.040]  第六節他說有一個優點
[00:10:17.040 --> 00:10:18.240]  主說
[00:10:18.240 --> 00:10:22.480]  就是你恨惡尼哥拉黨的作為
[00:10:22.840 --> 00:10:25.600]  那也是我所恨惡的
[00:10:25.600 --> 00:10:30.200]  尼哥拉黨是什麼人?
[00:10:30.200 --> 00:10:32.560]  尼哥拉黨是什麼人
[00:10:32.560 --> 00:10:34.080]  真的找不到資料
[00:10:34.080 --> 00:10:37.040]  聖經也沒有說
[00:10:37.040 --> 00:10:38.720]  其他歷史記載
[00:10:38.720 --> 00:10:40.240]  找來找去也找不到
[00:10:40.240 --> 00:10:44.560]  起碼有幾樣東西知道
[00:10:44.560 --> 00:10:46.480]  第一個就是尼哥拉
[00:10:46.480 --> 00:10:49.600]  第二個就是黨
[00:10:49.600 --> 00:10:51.240]  就是有些人跟著他
[00:10:51.240 --> 00:10:52.480]  那個人說的東西
[00:10:52.480 --> 00:10:56.400]  但是肯定這篇聖經裡面說的很危險
[00:10:56.400 --> 00:11:00.280]  他的危險不僅僅是像剛才那些作大那些
[00:11:00.280 --> 00:11:05.080]  以教會作為一個有利可圖的群體進來的時候
[00:11:05.080 --> 00:11:08.080]  說這件事情希望得名得利
[00:11:08.080 --> 00:11:09.080]  有些這樣的人
[00:11:09.080 --> 00:11:11.360]  但是這群人肯定不僅僅如此
[00:11:11.360 --> 00:11:12.560]  因為這樣的人
[00:11:12.560 --> 00:11:14.520]  耶穌基督不會恨惡他們的
[00:11:14.520 --> 00:11:15.160]  你知道嗎?
[00:11:15.160 --> 00:11:18.960]  耶穌基督不會恨惡罪人的
[00:11:18.960 --> 00:11:21.560]  不過這群人肯定是信仰上
[00:11:21.560 --> 00:11:24.720]  一定是出現很大的異端
[00:11:24.720 --> 00:11:26.800]  這群人一定是傳一些
[00:11:26.800 --> 00:11:29.520]  使人永恆死亡的信仰
[00:11:29.520 --> 00:11:31.800]  又裝作成為一個教會
[00:11:31.800 --> 00:11:33.640]  或者基督教的包裝
[00:11:33.640 --> 00:11:35.960]  以至他騙了很多人
[00:11:35.960 --> 00:11:37.400]  進入永死的當中
[00:11:37.400 --> 00:11:39.240]  而不是得到耶穌基督的永生
[00:11:39.240 --> 00:11:41.480]  所以耶穌基督恨惡他
[00:11:41.480 --> 00:11:44.800]  而這個伊弗所的弟妹也恨惡他
[00:11:44.800 --> 00:11:47.080]  耶穌基督說我欣賞你們
[00:11:47.080 --> 00:11:48.880]  因為你們能夠恨惡那些
[00:11:48.880 --> 00:11:51.920]  錯誤的、危險的信仰
[00:11:51.920 --> 00:11:54.200]  因為這些信仰將人帶到永死當中
[00:11:54.200 --> 00:11:55.520]  不能夠帶人永生的話
[00:11:55.520 --> 00:11:57.400]  耶穌基督說我也恨惡他們
[00:11:57.400 --> 00:11:59.760]  所以我欣賞你
[00:11:59.760 --> 00:12:01.000]  你跟我一樣
[00:12:01.000 --> 00:12:05.680]  去恨惡這些錯誤的、危險的、異端的思想
[00:12:05.680 --> 00:12:08.600]  我們將這個伊弗所的教會
[00:12:08.600 --> 00:12:10.200]  一路這樣繪畫出來給你看
[00:12:10.200 --> 00:12:11.080]  一群這樣的人
[00:12:11.080 --> 00:12:12.880]  很有戰鬥性的人
[00:12:12.880 --> 00:12:15.040]  很為真理堅持的人
[00:12:15.680 --> 00:12:17.280]  很不怕攻擊的人
[00:12:17.280 --> 00:12:19.120]  甚至是很精明的
[00:12:19.120 --> 00:12:22.080]  來發現有哪些可能以來的
[00:12:22.080 --> 00:12:23.960]  隱藏的攻擊
[00:12:23.960 --> 00:12:25.400]  錯誤的信仰
[00:12:25.400 --> 00:12:27.200]  那些假裝的使徒
[00:12:27.200 --> 00:12:28.800]  他都完全看得出來
[00:12:28.800 --> 00:12:31.440]  然後我們看
[00:12:31.440 --> 00:12:33.520]  中間有兩節聖經
[00:12:33.520 --> 00:12:35.440]  也可能大家有時候比較熟悉一點
[00:12:35.440 --> 00:12:40.200]  第四節和第五節
[00:12:40.200 --> 00:12:41.800]  賢兒
[00:12:41.800 --> 00:12:44.840]  你將你最初的愛
[00:12:44.840 --> 00:12:45.840]  離棄了
[00:12:45.840 --> 00:12:48.480]  有一件事
[00:12:48.480 --> 00:12:49.880]  你是不行的
[00:12:49.880 --> 00:12:52.400]  就是
[00:12:52.400 --> 00:12:57.640]  你將你最初的愛
[00:12:57.640 --> 00:12:59.040]  離棄了
[00:12:59.040 --> 00:13:01.800]  所以第五節
[00:13:01.800 --> 00:13:04.400]  你應當回想你在哪裡墜落的
[00:13:04.400 --> 00:13:05.720]  並且要悔改
[00:13:05.720 --> 00:13:07.120]  做起初所做的事
[00:13:07.120 --> 00:13:07.960]  如果你不悔改
[00:13:07.960 --> 00:13:09.600]  我就將原來來到你這裡
[00:13:09.600 --> 00:13:11.080]  原處而去
[00:13:11.080 --> 00:13:15.000]  第四和第五節
[00:13:15.000 --> 00:13:17.560]  賢兒是很嚴厲的
[00:13:17.560 --> 00:13:19.400]  很嚴厲
[00:13:19.400 --> 00:13:20.680]  為什麼呢?你看看
[00:13:20.680 --> 00:13:23.080]  第四節說
[00:13:23.080 --> 00:13:23.920]  賢兒有一件事
[00:13:23.920 --> 00:13:25.680]  我要責備你
[00:13:25.680 --> 00:13:28.600]  我們的主責備二分手
[00:13:28.600 --> 00:13:30.200]  因為我講的二分手教徒很好
[00:13:30.200 --> 00:13:30.880]  很好
[00:13:30.880 --> 00:13:31.600]  是很好的
[00:13:31.600 --> 00:13:32.280]  真的很好
[00:13:32.280 --> 00:13:33.320]  這群弟兄姐妹
[00:13:33.320 --> 00:13:35.160]  很堅強的弟兄姐妹
[00:13:35.160 --> 00:13:35.960]  很好
[00:13:35.960 --> 00:13:37.240]  耶穌說我欣賞你
[00:13:37.240 --> 00:13:38.600]  但是我要責備你
[00:13:38.600 --> 00:13:39.720]  這句話很嚴厲
[00:13:39.720 --> 00:13:41.120]  責備你的意思
[00:13:41.120 --> 00:13:42.160]  不是普通說
[00:13:42.160 --> 00:13:43.160]  有些東西一般般
[00:13:43.160 --> 00:13:43.760]  瑕疵等等
[00:13:43.760 --> 00:13:44.360]  你改一改
[00:13:44.360 --> 00:13:44.880]  不是
[00:13:44.880 --> 00:13:46.040]  你要悔改
[00:13:46.040 --> 00:13:46.680]  講了兩次
[00:13:46.680 --> 00:13:48.240]  你要悔改
[00:13:48.240 --> 00:13:49.920]  你沒有了起初的愛的時候
[00:13:49.920 --> 00:13:51.040]  你就要悔改
[00:13:51.040 --> 00:13:52.880]  並且如果你不悔改的話
[00:13:52.880 --> 00:13:53.920]  我就來你這裡
[00:13:53.920 --> 00:13:55.400]  將你的燈台移走
[00:13:55.400 --> 00:13:56.200]  很厲害
[00:13:56.200 --> 00:13:57.280]  很嚴厲的說話
[00:13:57.280 --> 00:13:58.760]  將你的燈台移走
[00:13:58.760 --> 00:14:01.080]  就是說你在我的計劃裡面再沒有份
[00:14:01.080 --> 00:14:02.680]  你可以繼續搞教會
[00:14:02.680 --> 00:14:03.920]  你可以繼續很多活動
[00:14:03.920 --> 00:14:05.200]  不過我已經不在你裡面
[00:14:05.200 --> 00:14:06.760]  就好像《史西傑書》裡面
[00:14:06.760 --> 00:14:08.760]  耶和華的靈離開了聖殿
[00:14:08.760 --> 00:14:09.640]  聖殿還在
[00:14:09.640 --> 00:14:10.360]  他還沒倒
[00:14:10.360 --> 00:14:11.480]  他還有很多活動
[00:14:11.480 --> 00:14:13.640]  不過耶和華說我和你無關
[00:14:13.640 --> 00:14:14.840]  你搞吧
[00:14:14.840 --> 00:14:15.760]  你就搞吧
[00:14:15.760 --> 00:14:17.320]  但是和我無關
[00:14:17.320 --> 00:14:18.560]  就好像主耶穌警告
[00:14:18.560 --> 00:14:20.200]  將來有人上到天堂的時候
[00:14:20.200 --> 00:14:21.200]  有人在敲門說
[00:14:21.200 --> 00:14:22.720]  我不是奉你的名醫病嗎?
[00:14:22.720 --> 00:14:23.880]  不是奉你的名串到來
[00:14:23.880 --> 00:14:24.560]  在說什麼?
[00:14:24.560 --> 00:14:25.960]  耶穌說我不認識你
[00:14:25.960 --> 00:14:28.000]  很恐怖
[00:14:28.000 --> 00:14:30.880]  很厲害的一個警告
[00:14:30.880 --> 00:14:32.800]  耶穌說我要責備你
[00:14:32.800 --> 00:14:34.400]  因為你離棄了
[00:14:34.400 --> 00:14:35.160]  你失去了
[00:14:35.160 --> 00:14:37.360]  失掉了起初的愛
[00:14:37.360 --> 00:14:40.280]  有些人問這個愛是什麼愛呢?
[00:14:40.280 --> 00:14:42.840]  這裡沒有詳細講清楚
[00:14:42.840 --> 00:14:43.800]  當然了
[00:14:43.800 --> 00:14:45.360]  如果我們這樣看下去的時候
[00:14:45.360 --> 00:14:47.440]  也不會坐在哪裡
[00:14:47.440 --> 00:14:48.840]  對神的愛
[00:14:48.840 --> 00:14:50.080]  就是耶穌基督的愛
[00:14:50.080 --> 00:14:51.440]  起初
[00:14:51.440 --> 00:14:54.080]  或者弟兄姊妹對人的愛
[00:14:54.080 --> 00:14:56.720]  那究竟是對神的愛還是對人的愛?
[00:14:56.720 --> 00:14:58.720]  我相信最好的解釋就是兩樣都有
[00:14:58.720 --> 00:15:01.080]  在聖經裡面沒有特別指明哪一樣
[00:15:01.080 --> 00:15:02.120]  主耶穌說
[00:15:02.120 --> 00:15:04.440]  誡命的總綱就是對神的愛
[00:15:04.440 --> 00:15:05.120]  對人的愛
[00:15:05.120 --> 00:15:06.560]  我相信就是兩方面
[00:15:06.560 --> 00:15:08.520]  我們司法所教會缺乏的
[00:15:08.520 --> 00:15:11.840]  就是失去了他起初對神的愛
[00:15:11.840 --> 00:15:13.520]  對人的愛
[00:15:13.520 --> 00:15:14.920]  很嚴重
[00:15:14.920 --> 00:15:16.360]  很嚴重
[00:15:16.360 --> 00:15:17.880]  耶穌基督說你要悔改
[00:15:17.880 --> 00:15:18.240]  要悔改
[00:15:18.240 --> 00:15:19.120]  如果不是的話
